
[00:00:00.000 --> 00:00:02.000]  再一次同心 我們一同祈禱
[00:03:13.000 --> 00:03:15.000]  今天我們要侍奉主
[00:03:15.000 --> 00:03:19.000]  今天我們要去納治要做一些事的時候
[00:03:19.000 --> 00:03:22.000]  問題就來了
[00:03:22.000 --> 00:03:24.000]  我經常覺得
[00:03:24.000 --> 00:03:26.000]  今天我們要侍奉神的時候
[00:03:26.000 --> 00:03:28.000]  你等著一件事
[00:03:28.000 --> 00:03:30.000]  那件事是什麼呢?
[00:03:30.000 --> 00:03:31.000]  就是困難
[00:03:31.000 --> 00:03:32.000]  就是挑戰
[00:03:32.000 --> 00:03:34.000]  就是辣座
[00:03:34.000 --> 00:03:36.000]  我想起一個故事
[00:03:36.000 --> 00:03:38.000]  我們播道會有一個神學院
[00:03:38.000 --> 00:03:40.000]  在芝加哥叫Trinity Divinity School
[00:03:40.000 --> 00:03:42.000]  很有名的神學院
[00:03:42.000 --> 00:03:44.000]  有一個神學生叫Alan
[00:03:44.000 --> 00:03:47.000]  他覺得上帝呼籲他
[00:03:47.000 --> 00:03:50.000]  辭去了一份休薪考籍
[00:03:50.000 --> 00:03:53.000]  去到神學院裡面攻讀
[00:03:53.000 --> 00:03:54.000]  暑假的時候
[00:03:54.000 --> 00:03:58.000]  他想找一個教會做一個暑期實習的工作
[00:03:58.000 --> 00:04:00.000]  一方面可以賺一些錢
[00:04:00.000 --> 00:04:01.000]  幫補一下學費
[00:04:01.000 --> 00:04:03.000]  另一方面也有些經驗
[00:04:03.000 --> 00:04:05.000]  所以他就寫了很多封信
[00:04:05.000 --> 00:04:06.000]  介紹自己
[00:04:06.000 --> 00:04:07.000]  希望能夠有個教會
[00:04:07.000 --> 00:04:12.000]  能夠接受他做一個所謂神學實習生
[00:04:12.000 --> 00:04:14.000]  但是令他很失望的
[00:04:14.000 --> 00:04:16.000]  沒有一間教會請他
[00:04:16.000 --> 00:04:18.000]  但是暑期到了
[00:04:18.000 --> 00:04:19.000]  他也要找一份工作
[00:04:19.000 --> 00:04:24.000]  於是結果就應徵在一個巴士公司裡面做巴士司機
[00:04:24.000 --> 00:04:25.000]  過日
[00:04:25.000 --> 00:04:28.000]  他經過了幾天的訓練
[00:04:28.000 --> 00:04:33.000]  他就開著巴士穿梭在芝加哥的南區
[00:04:33.000 --> 00:04:34.000]  幾天之後他就發覺
[00:04:34.000 --> 00:04:37.000]  開巴士不是開巴士那麼簡單
[00:04:37.000 --> 00:04:39.000]  因為他經歷過一些
[00:04:39.000 --> 00:04:41.000]  芝加哥南部裡面最貧窮
[00:04:41.000 --> 00:04:44.000]  罪案最多的一個社區裡面
[00:04:44.000 --> 00:04:46.000]  事實上有些突發事情發生
[00:04:46.000 --> 00:04:48.000]  是做司機的
[00:04:48.000 --> 00:04:52.000]  不是只是開巴士那麼簡單
[00:04:52.000 --> 00:04:53.000]  一上來的時候
[00:04:53.000 --> 00:04:55.000]  有一班少年人
[00:04:55.000 --> 00:04:56.000]  粗言穢語
[00:04:56.000 --> 00:04:57.000]  不給錢
[00:04:57.000 --> 00:04:58.000]  笑
[00:04:58.000 --> 00:04:59.000]  有大聲笑
[00:04:59.000 --> 00:05:00.000]  這些不是巴士叔叔
[00:05:00.000 --> 00:05:01.000]  是巴士哥哥
[00:05:01.000 --> 00:05:05.000]  全部是流氓那樣
[00:05:05.000 --> 00:05:07.000]  於是阿倫就叫他
[00:05:07.000 --> 00:05:09.000]  喂你要給車錢
[00:05:09.000 --> 00:05:10.000]  他就罵他
[00:05:10.000 --> 00:05:11.000]  說髒話罵他
[00:05:11.000 --> 00:05:13.000]  指著他罵
[00:05:13.000 --> 00:05:15.000]  阿倫就氣不順了
[00:05:15.000 --> 00:05:16.000]  隔了兩條街的時候
[00:05:16.000 --> 00:05:19.000]  看到前面有個警局
[00:05:19.000 --> 00:05:21.000]  就開了巴士去警局
[00:05:21.000 --> 00:05:22.000]  告訴警察
[00:05:22.000 --> 00:05:25.000]  警察上來就對著這班少年人
[00:05:25.000 --> 00:05:27.000]  如果你不給錢你下車
[00:05:27.000 --> 00:05:28.000]  那些少年人就死死地氣
[00:05:28.000 --> 00:05:29.000]  就給錢
[00:05:29.000 --> 00:05:31.000]  給錢之後警察以為沒事了
[00:05:31.000 --> 00:05:32.000]  就下車了
[00:05:32.000 --> 00:05:33.000]  於是就繼續走
[00:05:33.000 --> 00:05:35.000]  但這只是大禍的開始
[00:05:35.000 --> 00:05:37.000]  走了這麼久幾條街的時候
[00:05:37.000 --> 00:05:39.000]  一班少年人趁著巴士停在那裡的時候
[00:05:39.000 --> 00:05:40.000]  就抓住阿倫
[00:05:40.000 --> 00:05:41.000]  打他一身
[00:05:41.000 --> 00:05:42.000]  打到臉腫
[00:05:42.000 --> 00:05:44.000]  掉了兩個門牙
[00:05:44.000 --> 00:05:46.000]  打到他成身瘀痕
[00:05:46.000 --> 00:05:47.000]  被送去醫院
[00:05:47.000 --> 00:05:49.000]  阿倫很生氣
[00:05:49.000 --> 00:05:52.000]  他生氣上帝
[00:05:52.000 --> 00:05:54.000]  他覺得上帝你搞什麼鬼
[00:05:54.000 --> 00:05:56.000]  我侍奉你的時候
[00:05:56.000 --> 00:05:58.000]  就給我這些東西
[00:05:58.000 --> 00:06:01.000]  你去了哪裡
[00:06:01.000 --> 00:06:04.000]  於是他就告這班少年人
[00:06:04.000 --> 00:06:08.000]  在警察的調查之後
[00:06:08.000 --> 00:06:11.000]  結果就去審這班少年人
[00:06:11.000 --> 00:06:13.000]  法官審了之後
[00:06:13.000 --> 00:06:15.000]  判他們入獄
[00:06:15.000 --> 00:06:17.000]  阿倫就突然在那時候
[00:06:17.000 --> 00:06:19.000]  去看著這班少年人
[00:06:19.000 --> 00:06:21.000]  個個低著頭
[00:06:21.000 --> 00:06:23.000]  他突然想起
[00:06:23.000 --> 00:06:25.000]  他們家裡的背景
[00:06:25.000 --> 00:06:29.000]  可能他們是自小被打大的
[00:06:29.000 --> 00:06:31.000]  可能他沒有了爸爸
[00:06:31.000 --> 00:06:35.000]  可能家庭裡很多很多的問題存在
[00:06:35.000 --> 00:06:38.000]  他想想自己
[00:06:38.000 --> 00:06:41.000]  我何嘗不是這樣
[00:06:41.000 --> 00:06:44.000]  耶穌在十字架裡面所說的父啊父啊
[00:06:44.000 --> 00:06:45.000]  赦免他們
[00:06:45.000 --> 00:06:47.000]  因為他所做不知
[00:06:47.000 --> 00:06:49.000]  他突然間有一個衝動
[00:06:49.000 --> 00:06:50.000]  就舉手說
[00:06:50.000 --> 00:06:51.000]  法官大人
[00:06:51.000 --> 00:06:53.000]  我想有話說
[00:06:53.000 --> 00:06:55.000]  我想有個要求
[00:06:55.000 --> 00:06:57.000]  法官說
[00:06:57.000 --> 00:06:59.000]  青年人你有什麼想說的
[00:06:59.000 --> 00:07:01.000]  你可不可以算上這班人
[00:07:01.000 --> 00:07:03.000]  去坐牢的日子
[00:07:03.000 --> 00:07:06.000]  我有個提議
[00:07:06.000 --> 00:07:09.000]  我想代他們坐牢
[00:07:09.000 --> 00:07:11.000]  法官說
[00:07:11.000 --> 00:07:12.000]  青年人
[00:07:12.000 --> 00:07:14.000]  你說什麼
[00:07:14.000 --> 00:07:17.000]  我們從未有這樣的事情發生
[00:07:17.000 --> 00:07:19.000]  也沒有人會這樣做
[00:07:19.000 --> 00:07:20.000]  阿倫說
[00:07:20.000 --> 00:07:22.000]  法官大人你錯了
[00:07:22.000 --> 00:07:24.000]  有人這樣做過
[00:07:24.000 --> 00:07:29.000]  就是耶穌是為我這樣說的
[00:07:29.000 --> 00:07:30.000]  當然
[00:07:30.000 --> 00:07:32.000]  法官不會聽他說
[00:07:32.000 --> 00:07:35.000]  因為仍然是抓這班少年人去坐牢
[00:07:35.000 --> 00:07:38.000]  但是阿倫每天都去監獄裡
[00:07:38.000 --> 00:07:40.000]  看這班惡霸
[00:07:40.000 --> 00:07:42.000]  成為了好朋友
[00:07:42.000 --> 00:07:43.000]  在 Trinity畢業後
[00:07:43.000 --> 00:07:45.000]  就在芝加哥南區
[00:07:45.000 --> 00:07:47.000]  開了一個福音工作
[00:07:47.000 --> 00:07:50.000]  專門服侍這班少年人
[00:07:50.000 --> 00:07:52.000]  成為一個很出色的
[00:07:52.000 --> 00:07:54.000]  一個法官
[00:07:54.000 --> 00:07:58.000]  問題是這樣的
[00:07:58.000 --> 00:08:01.000]  很多時候我們遇到挫折的時候
[00:08:01.000 --> 00:08:02.000]  我們遇到問題的時候
[00:08:02.000 --> 00:08:04.000]  我們就走了
[00:08:04.000 --> 00:08:05.000]  我們就會說
[00:08:05.000 --> 00:08:06.000]  好像《求驗客傳》的求驗
[00:08:06.000 --> 00:08:08.000]  此世界非公世界
[00:08:08.000 --> 00:08:09.000]  寧往他方
[00:08:09.000 --> 00:08:11.000]  我記得我初初來窩福的時候
[00:08:11.000 --> 00:08:12.000]  二十多人
[00:08:12.000 --> 00:08:14.000]  第一次聚會28人
[00:08:14.000 --> 00:08:15.000]  在青年會三樓
[00:08:15.000 --> 00:08:16.000]  看上去三分之一是西人
[00:08:16.000 --> 00:08:18.000]  三分之一是小孩
[00:08:18.000 --> 00:08:20.000]  其餘全部是中年人士
[00:08:20.000 --> 00:08:21.000]  我還記得
[00:08:21.000 --> 00:08:22.000]  我去浸會教書的時候
[00:08:22.000 --> 00:08:24.000]  有些學生來到
[00:08:24.000 --> 00:08:26.000]  來到第一個禮拜
[00:08:26.000 --> 00:08:28.000]  第二個禮拜就說不來了
[00:08:28.000 --> 00:08:29.000]  為什麼
[00:08:29.000 --> 00:08:30.000]  全部都是中年人
[00:08:30.000 --> 00:08:31.000]  我們走了
[00:08:31.000 --> 00:08:32.000]  沒有青年人
[00:08:32.000 --> 00:08:33.000]  走了去哪裡
[00:08:33.000 --> 00:08:35.000]  我們自己隨便找一間教會
[00:08:35.000 --> 00:08:36.000]  這樣也有的
[00:08:36.000 --> 00:08:38.000]  幸好一個月之後
[00:08:38.000 --> 00:08:39.000]  他又走回頭
[00:08:39.000 --> 00:08:41.000]  他說那些聽到很悶
[00:08:41.000 --> 00:08:43.000]  還是回來聽蘇Sir
[00:08:43.000 --> 00:08:46.000]  事實上很多時候都是這樣
[00:08:46.000 --> 00:08:48.000]  說起港獨
[00:08:48.000 --> 00:08:49.000]  岔開說
[00:08:49.000 --> 00:08:50.000]  最近有件事
[00:08:50.000 --> 00:08:52.000]  我在三藩市報道會
[00:08:52.000 --> 00:08:54.000]  在教會幫幫忙
[00:08:54.000 --> 00:08:56.000]  因為他沒有牧師
[00:08:56.000 --> 00:08:58.000]  所以每個星期我都港獨
[00:08:58.000 --> 00:08:59.000]  有一次迎新聚會
[00:08:59.000 --> 00:09:01.000]  有一個六十多七十歲的老伯
[00:09:01.000 --> 00:09:02.000]  他有來的
[00:09:02.000 --> 00:09:03.000]  他不是信耶穌
[00:09:03.000 --> 00:09:04.000]  我說為什麼你來
[00:09:04.000 --> 00:09:07.000]  他說聽牧師說話
[00:09:07.000 --> 00:09:11.000]  挺有趣
[00:09:11.000 --> 00:09:13.000]  聽牧師說話
[00:09:13.000 --> 00:09:14.000]  挺有趣
[00:09:14.000 --> 00:09:15.000]  所以我每次見到他
[00:09:15.000 --> 00:09:17.000]  他說你聽完說話怎樣
[00:09:17.000 --> 00:09:18.000]  他所謂說話
[00:09:18.000 --> 00:09:20.000]  原來是考頭線
[00:09:20.000 --> 00:09:22.000]  他是很會思考的人
[00:09:22.000 --> 00:09:23.000]  事實上
[00:09:23.000 --> 00:09:25.000]  很多時候我們看到
[00:09:25.000 --> 00:09:27.000]  有些失敗感
[00:09:27.000 --> 00:09:29.000]  或者有些不開心的時候
[00:09:29.000 --> 00:09:31.000]  有些爛的時候
[00:09:31.000 --> 00:09:33.000]  我們很容易放棄
[00:09:33.000 --> 00:09:34.000]  放棄
[00:09:34.000 --> 00:09:36.000]  我想回到我自己
[00:09:36.000 --> 00:09:40.000]  差不多一年多兩年前
[00:09:40.000 --> 00:09:42.000]  我們決定退休
[00:09:42.000 --> 00:09:43.000]  回到美國
[00:09:43.000 --> 00:09:44.000]  主要原因是因為
[00:09:44.000 --> 00:09:47.000]  我媳婦在生第二個小孩的時候
[00:09:47.000 --> 00:09:49.000]  突然離世
[00:09:49.000 --> 00:09:51.000]  我兒子是搞不定
[00:09:51.000 --> 00:09:52.000]  於是我們回去
[00:09:52.000 --> 00:09:54.000]  希望能夠幫他忙
[00:09:54.000 --> 00:09:56.000]  那第一個感恩節
[00:09:56.000 --> 00:09:58.000]  我永遠不會忘記
[00:09:59.000 --> 00:10:00.000]  感恩節
[00:10:00.000 --> 00:10:02.000]  我兒子打電話說
[00:10:02.000 --> 00:10:04.000]  你來我家吃午飯
[00:10:04.000 --> 00:10:07.000]  我和我太太去他家吃午飯
[00:10:07.000 --> 00:10:10.000]  去到家的時候
[00:10:10.000 --> 00:10:13.000]  主要是因為一些教育
[00:10:13.000 --> 00:10:15.000]  去教育子女的問題
[00:10:15.000 --> 00:10:16.000]  他很兇
[00:10:16.000 --> 00:10:21.000]  對子女很嚴厲
[00:10:21.000 --> 00:10:23.000]  還有很性急
[00:10:23.000 --> 00:10:25.000]  人很嘈吵
[00:10:25.000 --> 00:10:27.000]  我和我太太勸他
[00:10:27.000 --> 00:10:31.000]  你不要這樣教育子女
[00:10:31.000 --> 00:10:33.000]  你教育兩個孩子不行
[00:10:33.000 --> 00:10:37.000]  他很嘈吵的跟我們殺氣
[00:10:37.000 --> 00:10:39.000]  我記得那個感恩節
[00:10:39.000 --> 00:10:41.000]  都還沒有吃飯
[00:10:41.000 --> 00:10:44.000]  我們就大鬧一場
[00:10:44.000 --> 00:10:46.000]  我太太跟我說
[00:10:46.000 --> 00:10:48.000]  我們不要在這裡吃酒
[00:10:48.000 --> 00:10:53.000]  我們回來是為了他的家
[00:10:53.000 --> 00:10:56.000]  第一個感恩節是不歡而散
[00:10:57.000 --> 00:10:58.000]  沒錯
[00:10:58.000 --> 00:11:00.000]  我明白他很嘈吵
[00:11:00.000 --> 00:11:02.000]  突然失去了太太
[00:11:02.000 --> 00:11:08.000]  我明白他一方面要做工
[00:11:08.000 --> 00:11:10.000]  又要照顧兩個孩子
[00:11:10.000 --> 00:11:12.000]  又有官司纏著
[00:11:12.000 --> 00:11:16.000]  令他對很多事情都很消極
[00:11:16.000 --> 00:11:17.000]  很憤怒
[00:11:17.000 --> 00:11:19.000]  但不是因為這樣
[00:11:19.000 --> 00:11:21.000]  你將憤怒放在父母身上
[00:11:21.000 --> 00:11:23.000]  我太太臨走的時候就跟她說
[00:11:23.000 --> 00:11:25.000]  你知不知道為什麼我們回來
[00:11:25.000 --> 00:11:27.000]  你知不知道我們犧牲了多少
[00:11:27.000 --> 00:11:29.000]  是為了愛你
[00:11:29.000 --> 00:11:31.000]  為了你的家
[00:11:31.000 --> 00:11:33.000]  她沒有說話
[00:11:33.000 --> 00:11:34.000]  我們走了
[00:11:34.000 --> 00:11:35.000]  走了的時候
[00:11:35.000 --> 00:11:38.000]  我當然很不開心
[00:11:38.000 --> 00:11:41.000]  我不是一開始就打三更
[00:11:41.000 --> 00:11:42.000]  很不開心
[00:11:42.000 --> 00:11:44.000]  就去了一間餐館
[00:11:44.000 --> 00:11:46.000]  我和我太太吃飯
[00:11:46.000 --> 00:11:49.000]  就遇到一個我以前
[00:11:49.000 --> 00:11:53.000]  新華社播道會搬到Dublin住的
[00:11:54.000 --> 00:11:55.000]  就遇到
[00:11:55.000 --> 00:11:56.000]  我都走了
[00:11:56.000 --> 00:11:57.000]  她都快要走了
[00:11:57.000 --> 00:11:58.000]  我就進去
[00:11:58.000 --> 00:12:01.000]  大家彼此見面
[00:12:01.000 --> 00:12:03.000]  我搬到哪裡住
[00:12:03.000 --> 00:12:05.000]  將來有查劍班你能來嗎
[00:12:05.000 --> 00:12:07.000]  或者我們會來
[00:12:07.000 --> 00:12:10.000]  後來我們在家裡開了查劍班
[00:12:10.000 --> 00:12:13.000]  這個姐妹就來了
[00:12:13.000 --> 00:12:16.000]  兩個月前她自己做見證
[00:12:16.000 --> 00:12:20.000]  就是我們最不開心的那一天
[00:12:20.000 --> 00:12:22.000]  感恩節
[00:12:22.000 --> 00:12:24.000]  吃午餐的時候
[00:12:24.000 --> 00:12:26.000]  她和她先生又在吃午餐
[00:12:26.000 --> 00:12:28.000]  她說那時候是她人生裡
[00:12:28.000 --> 00:12:31.000]  最低沉的一天
[00:12:31.000 --> 00:12:33.000]  媽媽剛剛去世
[00:12:33.000 --> 00:12:36.000]  她對信仰已經完全破產
[00:12:36.000 --> 00:12:40.000]  就是那時候她認識我們
[00:12:40.000 --> 00:12:43.000]  然後來我們查劍班
[00:12:43.000 --> 00:12:46.000]  她說我完全改變了她
[00:12:46.000 --> 00:12:49.000]  我聽到之後很感動
[00:12:49.000 --> 00:12:51.000]  我以為那些最不好的東西
[00:12:51.000 --> 00:12:53.000]  原來在第二個人來說
[00:12:53.000 --> 00:12:55.000]  是一個最大的祝福
[00:12:55.000 --> 00:12:57.000]  如果我只是看表面的時候
[00:12:57.000 --> 00:12:58.000]  我們看不到
[00:12:58.000 --> 00:13:00.000]  而另一方面
[00:13:00.000 --> 00:13:02.000]  我們都看見
[00:13:02.000 --> 00:13:04.000]  我兒子開始變
[00:13:04.000 --> 00:13:05.000]  不是變很多
[00:13:05.000 --> 00:13:07.000]  但最低限度對父母
[00:13:07.000 --> 00:13:09.000]  是有不同的態度
[00:13:09.000 --> 00:13:12.000]  而更加令我感恩的就是
[00:13:12.000 --> 00:13:14.000]  我孫子的變
[00:13:14.000 --> 00:13:16.000]  以前我小孫子的時候
[00:13:16.000 --> 00:13:19.000]  一見到任何人就躲在我後面
[00:13:19.000 --> 00:13:22.000]  很怕不動的
[00:13:22.000 --> 00:13:27.000]  今天我們和他相處了
[00:13:27.000 --> 00:13:29.000]  早上帶他回家
[00:13:29.000 --> 00:13:31.000]  現在和他相處的時候
[00:13:31.000 --> 00:13:33.000]  到處都是「嗨!嗨!」
[00:13:33.000 --> 00:13:35.000]  完全不和你
[00:13:35.000 --> 00:13:37.000]  好像另外一個人一樣
[00:13:37.000 --> 00:13:39.000]  沒錯
[00:13:39.000 --> 00:13:42.000]  你決定要為神做一件事
[00:13:42.000 --> 00:13:44.000]  就好像阿倫一樣
[00:13:44.000 --> 00:13:47.000]  你決定為神做一件事的時候
[00:13:47.000 --> 00:13:50.000]  可能有很多的挫折
[00:13:50.000 --> 00:13:53.000]  可能有很多的失敗
[00:13:53.000 --> 00:13:55.000]  可能有很多的跌倒
[00:13:55.000 --> 00:13:57.000]  可能很多時候令我們
[00:13:57.000 --> 00:13:59.000]  「算了!我走了!」
[00:13:59.000 --> 00:14:01.000]  你不要!
[00:14:01.000 --> 00:14:03.000]  不要放棄!
[00:14:03.000 --> 00:14:05.000]  基督教最厲害的
[00:14:05.000 --> 00:14:06.000]  最精彩的地方
[00:14:06.000 --> 00:14:08.000]  是見到我們不同的角度
[00:14:08.000 --> 00:14:09.000]  不同的眼光
[00:14:09.000 --> 00:14:11.000]  能看見各樣不同的失敗
[00:14:11.000 --> 00:14:13.000]  和各樣的挑戰
[00:14:13.000 --> 00:14:14.000]  今天我們看看尼西米
[00:14:14.000 --> 00:14:16.000]  我們就發覺一樣
[00:14:16.000 --> 00:14:17.000]  尼西米
[00:14:17.000 --> 00:14:18.000]  沒錯
[00:14:18.000 --> 00:14:21.000]  他好像被打倒了
[00:14:21.000 --> 00:14:23.000]  卻不自述出局
[00:14:23.000 --> 00:14:27.000]  今天
[00:14:27.000 --> 00:14:29.000]  為什麼會這樣?
[00:14:29.000 --> 00:14:33.000]  我想想保羅自己的經歷
[00:14:33.000 --> 00:14:36.000]  在哥倫多考斯第四章第七節說
[00:14:36.000 --> 00:14:38.000]  我們有隻寶貝放在啞氣裡
[00:14:38.000 --> 00:14:40.000]  是表明莫大的能力
[00:14:40.000 --> 00:14:42.000]  是出於神,不似出於我們
[00:14:42.000 --> 00:14:44.000]  我們四面受力卻不被困住
[00:14:44.000 --> 00:14:45.000]  心裡作亂卻不自失望
[00:14:45.000 --> 00:14:47.000]  遭非法卻不自丟棄
[00:14:47.000 --> 00:14:48.000]  打倒了卻不自死亡
[00:14:48.000 --> 00:14:50.000]  身上常帶著耶穌的死
[00:14:50.000 --> 00:14:52.000]  使耶穌的生而顯明在我們身上
[00:14:52.000 --> 00:14:54.000]  就好像我上次說
[00:14:54.000 --> 00:14:57.000]  在五堂的時候說
[00:14:57.000 --> 00:14:59.000]  當我太太
[00:14:59.000 --> 00:15:01.000]  當我們回來的時候
[00:15:01.000 --> 00:15:03.000]  2000年回來
[00:15:03.000 --> 00:15:05.000]  窩蜂堂侍奉的時候
[00:15:05.000 --> 00:15:07.000]  不夠一年
[00:15:07.000 --> 00:15:09.000]  我太太就發現了有癌症
[00:15:09.000 --> 00:15:12.000]  好像拳頭那麼大在胸口那裡
[00:15:12.000 --> 00:15:15.000]  當時我們會問神在搞什麼鬼
[00:15:15.000 --> 00:15:18.000]  我們覺得已經有自由身
[00:15:18.000 --> 00:15:21.000]  可以子女長大了可以回來侍奉了
[00:15:21.000 --> 00:15:24.000]  但是突然之間有這樣的事
[00:15:24.000 --> 00:15:27.000]  我女兒就送了
[00:15:27.000 --> 00:15:29.000]  寫了一個金句
[00:15:29.000 --> 00:15:32.000]  我就把它貼在我的睡房裡
[00:15:32.000 --> 00:15:34.000]  就是這個金句
[00:15:34.000 --> 00:15:38.000]  我們有隻寶貝放在啞氣裡
[00:15:38.000 --> 00:15:40.000]  是顯明莫大的能力
[00:15:40.000 --> 00:15:41.000]  是出於神,不是出於我們
[00:15:41.000 --> 00:15:44.000]  雖然我們四面受敵,但他不被困住
[00:15:44.000 --> 00:15:46.000]  心裡作亂,他不至失望
[00:15:46.000 --> 00:15:47.000]  打倒你,他不至死亡
[00:15:47.000 --> 00:15:49.000]  因為身上常帶著耶穌的死
[00:15:49.000 --> 00:15:52.000]  使耶穌的生而顯明在我們身上
[00:15:52.000 --> 00:15:55.000]  本來用啞氣來形容我們
[00:15:55.000 --> 00:15:57.000]  我們都是一些很容易爛
[00:15:57.000 --> 00:15:59.000]  很vulnerable
[00:15:59.000 --> 00:16:01.000]  英文所謂很fragile
[00:16:01.000 --> 00:16:02.000]  很vulnerable
[00:16:02.000 --> 00:16:03.000]  我們很容易跌倒
[00:16:03.000 --> 00:16:04.000]  很容易受傷
[00:16:04.000 --> 00:16:06.000]  是很容易受傷的一群
[00:16:06.000 --> 00:16:08.000]  我們是一些啞氣
[00:16:08.000 --> 00:16:10.000]  一跌倒就散了
[00:16:10.000 --> 00:16:12.000]  但是有個寶貝放在啞氣裡
[00:16:12.000 --> 00:16:14.000]  是顯明莫大的能力
[00:16:14.000 --> 00:16:16.000]  莫大的字真的反映不到
[00:16:16.000 --> 00:16:18.000]  這個Hopamone,希臘文這個字
[00:16:18.000 --> 00:16:20.000]  最好能夠形容,如果讓我翻譯
[00:16:20.000 --> 00:16:22.000]  就是un-deniable
[00:16:22.000 --> 00:16:24.000]  上帝這個寶貝
[00:16:24.000 --> 00:16:26.000]  有耶穌在我們的生命裡
[00:16:26.000 --> 00:16:28.000]  所發出的能力
[00:16:28.000 --> 00:16:30.000]  那種韌力,那種生命力
