
[00:00:00.000 --> 00:00:05.440]  好,很高興又來到大家當中
[00:01:41.640 --> 00:01:43.480]  我還沒找到的
[00:01:43.480 --> 00:01:44.800]  在第一版
[00:01:44.800 --> 00:01:46.080]  原來是我的問題
[00:01:46.080 --> 00:01:48.080]  大眼看過來
[00:01:48.720 --> 00:01:51.120]  不知道大家有沒有
[00:01:51.120 --> 00:01:52.880]  如果你看這些經文
[00:01:52.880 --> 00:01:55.680]  好像覺得《認見神》是一件很嚴肅的
[00:01:55.680 --> 00:02:00.720]  又死了神要殺世上三分一人
[00:02:00.720 --> 00:02:03.760]  詩篇第一篇就不是那麼可怕的
[00:02:03.760 --> 00:02:05.360]  詩篇就講《認見神》
[00:02:05.360 --> 00:02:09.360]  不過就比較喜樂的《認見神》
[00:02:09.360 --> 00:02:12.880]  我們不如一起讀一次
[00:02:12.880 --> 00:02:15.360]  我們慢慢讀
[00:02:15.360 --> 00:02:17.680]  有些人讀快 有些人讀慢
[00:02:17.680 --> 00:02:18.560]  我們慢慢讀
[00:02:18.560 --> 00:02:20.560]  詩篇第一篇六節
[00:02:20.560 --> 00:02:22.400]  我們一起讀完它
[00:02:22.400 --> 00:02:23.680]  預備起
[00:02:23.680 --> 00:02:25.920]  不從惡人的計謀
[00:02:25.920 --> 00:02:28.080]  不站罪人的道路
[00:02:28.080 --> 00:02:30.800]  不助洩漫人的座位
[00:02:30.800 --> 00:02:33.360]  為喜愛耶和華的律法
[00:02:33.360 --> 00:02:34.800]  晝夜思想
[00:02:34.800 --> 00:02:37.040]  這人便為有福
[00:02:37.040 --> 00:02:40.960]  他要像一棵樹栽在溪水旁
[00:02:40.960 --> 00:02:43.200]  按時候結果止
[00:02:43.200 --> 00:02:45.440]  葉子也不枯幹
[00:02:45.440 --> 00:02:48.800]  凡他所作的盡都順利
[00:02:48.800 --> 00:02:51.200]  惡人並不是這樣
[00:02:51.200 --> 00:02:54.400]  乃像慷慨被風吹散
[00:02:54.400 --> 00:02:57.120]  因此當審判的時候
[00:02:57.120 --> 00:02:59.600]  惡人必站立不住
[00:02:59.600 --> 00:03:03.760]  罪人在義人的會中也是如此
[00:03:03.760 --> 00:03:07.360]  因為耶和華知道義人的道路
[00:03:07.360 --> 00:03:10.400]  惡人的道路卻必滅亡
[00:03:10.400 --> 00:03:12.720]  我們開始做個禱告
[00:03:12.720 --> 00:03:14.320]  神我們多謝祢
[00:03:14.320 --> 00:03:16.880]  因為祢知道我們的道路
[00:03:16.880 --> 00:03:20.080]  所以我們的道路是一條無縫的道路
[00:03:20.080 --> 00:03:21.360]  神幫助我們
[00:03:21.360 --> 00:03:24.320]  在每一天的日常生活當中
[00:03:24.320 --> 00:03:31.120]  我們都學習過迎接祢的生活
[00:03:31.120 --> 00:03:32.720]  願祢我們的生活
[00:03:32.720 --> 00:03:35.040]  每一天不單在敬拜的時候
[00:03:35.040 --> 00:03:37.280]  而是每一天平常的生活
[00:03:37.280 --> 00:03:41.040]  在家裏、工作的地方
[00:03:41.040 --> 00:03:44.240]  在每一天看來很平常的生活裏
[00:03:44.240 --> 00:03:46.720]  都能夠見到祢的恩典
[00:03:46.720 --> 00:03:50.320]  都是一個迎接祢、迎見祢的時刻
[00:03:50.320 --> 00:03:53.280]  今天我聽到的時間
[00:03:53.280 --> 00:03:55.760]  求祢祝福教導我們
[00:03:55.760 --> 00:03:58.640]  禱告奉耶穌基督名
[00:03:58.640 --> 00:04:00.320]  好 詩篇
[00:04:00.320 --> 00:04:06.640]  第一篇是整個詩篇的介紹
[00:04:06.640 --> 00:04:10.720]  其實我在教會這一年
[00:04:10.720 --> 00:04:13.520]  是講一連串詩篇的道
[00:04:13.520 --> 00:04:16.000]  所以為何會有詩篇第一篇
[00:04:16.000 --> 00:04:22.000]  詩篇的卷書何時成書我們不知道
[00:04:22.000 --> 00:04:24.640]  應該都是秘魯歸回之後
[00:04:24.640 --> 00:04:27.520]  公元前第五世紀或之後
[00:04:27.520 --> 00:04:33.040]  才編輯成為我們今天有的150篇詩篇
[00:04:33.040 --> 00:04:34.080]  不知道是誰編的
[00:04:34.080 --> 00:04:35.920]  但無論是誰編的
[00:04:35.920 --> 00:04:38.240]  編輯詩篇的人
[00:04:38.240 --> 00:04:41.120]  那五卷書其實頗有意思的
[00:04:41.120 --> 00:04:42.560]  有機會你讀《忠臣》
[00:04:42.560 --> 00:04:44.960]  走來楊醫跟你講詩篇
[00:04:44.960 --> 00:04:46.160]  他會講多一點
[00:04:46.160 --> 00:04:47.680]  為何五卷呢?
[00:04:47.680 --> 00:04:51.360]  可能編輯的人是因為特別想
[00:04:51.360 --> 00:04:52.800]  因為摩西五經
[00:04:52.800 --> 00:04:58.480]  所以他又要特別五卷的詩篇
[00:04:58.480 --> 00:05:01.440]  其實編排很有意思
[00:05:01.440 --> 00:05:04.640]  今天也不是詳細解釋這些時間
[00:05:04.640 --> 00:05:06.320]  不過要講的是
[00:05:06.320 --> 00:05:08.800]  編輯的作者
[00:05:08.800 --> 00:05:10.160]  編輯者應該說
[00:05:10.160 --> 00:05:12.880]  將詩篇第一篇放在這個位置
[00:05:12.880 --> 00:05:14.640]  也是很有意思的
[00:05:14.640 --> 00:05:17.280]  因為詩篇是講到
[00:05:17.280 --> 00:05:20.560]  以色列人或神的選民
[00:05:20.560 --> 00:05:23.760]  一個敬虔生活的寫照
[00:05:23.760 --> 00:05:25.120]  為何我會想到詩篇
[00:05:25.120 --> 00:05:27.040]  就是因為你們說「認見神」
[00:05:27.040 --> 00:05:30.320]  「認見神」就是講和神之間的關係
[00:05:30.320 --> 00:05:33.360]  其實可以說詩篇150篇
[00:05:33.360 --> 00:05:36.960]  都是講到詩人在不同的場景
[00:05:36.960 --> 00:05:39.040]  如何能夠認見神
[00:05:39.040 --> 00:05:41.040]  詩篇作為第一篇
[00:05:41.040 --> 00:05:43.440]  整篇詩篇的第一篇
[00:05:43.440 --> 00:05:46.640]  就是講到詩人認為我們在
[00:05:46.640 --> 00:05:48.880]  通常的生活之中
[00:05:48.880 --> 00:05:51.440]  在一般的生活之中
[00:05:51.440 --> 00:05:55.680]  我們應該像詩篇第一篇那樣去認見神
[00:05:55.680 --> 00:05:58.240]  不是經常像詩篇第一篇那麼開心
[00:05:58.240 --> 00:05:59.680]  安時後結果之
[00:05:59.680 --> 00:06:03.840]  所以明天會跟你講詩篇夜三篇
[00:06:03.840 --> 00:06:05.760]  一篇很熟悉的詩篇
[00:06:05.760 --> 00:06:08.800]  但當中其實也經過死刃的幽谷
[00:06:08.800 --> 00:06:11.200]  那一篇是比較在一個
[00:06:11.200 --> 00:06:14.320]  所謂艱難的環境如何認見神
[00:06:14.320 --> 00:06:17.920]  這一篇是講在所謂的日常生活
[00:06:17.920 --> 00:06:19.520]  即每天的生活之中
[00:06:19.520 --> 00:06:20.640]  正常的情況
[00:06:20.640 --> 00:06:22.240]  一般的情況之下
[00:06:22.240 --> 00:06:25.200]  我們應該如何去認見神
[00:06:25.200 --> 00:06:27.520]  詩人刻意要講
[00:06:27.520 --> 00:06:31.680]  其實講到我們基督徒的生活
[00:06:31.680 --> 00:06:34.240]  即認見神的生活
[00:06:34.240 --> 00:06:35.520]  對詩人來說
[00:06:35.520 --> 00:06:37.200]  認見神的生活
[00:06:37.200 --> 00:06:40.640]  不單單是在講教會崇拜
[00:06:40.640 --> 00:06:43.280]  認見神不單單是教會崇拜
[00:06:43.280 --> 00:06:45.520]  那一個星期的一個多小時
[00:06:45.520 --> 00:06:48.160]  應該是你整個生活
[00:06:48.160 --> 00:06:51.680]  都是去認見神的一個過程
[00:06:51.680 --> 00:06:52.880]  即你的生活旅程
[00:06:52.880 --> 00:06:54.800]  你的生命的一個旅程
[00:06:54.800 --> 00:06:56.160]  你應該想像就是
[00:06:56.160 --> 00:06:59.520]  我整個旅程都在走到神那裏
[00:06:59.520 --> 00:07:03.120]  所以詩人特別在第一篇
[00:07:03.120 --> 00:07:05.040]  講到兩條的道路
[00:07:05.040 --> 00:07:06.640]  即二人的道路
[00:07:06.640 --> 00:07:08.880]  和惡人的道路
[00:07:08.880 --> 00:07:10.480]  我們稍後再講惡人
[00:07:10.480 --> 00:07:13.360]  惡人不是一定是面目可憎
[00:07:13.360 --> 00:07:15.120]  左青龍右白虎那些
[00:07:15.120 --> 00:07:17.920]  你看到他都害怕的那些才是惡人
[00:07:17.920 --> 00:07:21.040]  惡人在詩人的形容之中
[00:07:21.040 --> 00:07:22.800]  就是那些抵擋神
[00:07:22.800 --> 00:07:24.960]  或者不理氣神的
[00:07:24.960 --> 00:07:25.840]  那就是惡人
[00:07:25.840 --> 00:07:27.360]  所以其實我們每個人
[00:07:27.360 --> 00:07:29.040]  都有時做了惡人
[00:07:29.040 --> 00:07:30.800]  我們都有理氣神的時候
[00:07:30.800 --> 00:07:33.120]  我們都有做惡人的時候
[00:07:33.120 --> 00:07:34.160]  但無論如何
[00:07:34.640 --> 00:07:36.960]  詩人認為我們的生命之中
[00:07:36.960 --> 00:07:38.960]  其實整個人的生命
[00:07:38.960 --> 00:07:41.280]  就是在走兩條路
[00:07:41.280 --> 00:07:42.800]  一是我們走二人的路
[00:07:42.800 --> 00:07:44.800]  一是走惡人的路
[00:07:44.800 --> 00:07:47.120]  如果我們走二人的道路
[00:07:47.120 --> 00:07:48.640]  我們就一路去
[00:07:48.640 --> 00:07:51.680]  整個生命的旅程
[00:07:51.680 --> 00:07:54.640]  就不斷去朝見神
[00:07:54.640 --> 00:07:58.640]  所以啟示錄很好
[00:07:58.640 --> 00:07:59.680]  提醒我們
[00:07:59.680 --> 00:08:02.640]  有一天我們面對面見到神
[00:08:02.640 --> 00:08:05.200]  今天的苦難都會過去
[00:08:05.200 --> 00:08:06.960]  不過詩篇第一篇提醒我們
[00:08:06.960 --> 00:08:11.520]  其實我們不用等到末世
[00:08:11.520 --> 00:08:13.600]  其實我們今天每一天
[00:08:13.600 --> 00:08:16.560]  甚至你不是回教會崇拜的日子
[00:08:16.560 --> 00:08:20.080]  每一天都是一個迎見神的日子
[00:08:20.080 --> 00:08:21.840]  都是一個過程
[00:08:21.840 --> 00:08:23.680]  詩篇第一篇已經提到
[00:08:23.680 --> 00:08:26.080]  其實我們基督徒
[00:08:26.080 --> 00:08:28.240]  說到迎見神
[00:08:28.240 --> 00:08:32.240]  就和一些民間宗教很不一樣
[00:08:32.240 --> 00:08:35.600]  通常譬如你去迎見黃大仙
[00:08:35.600 --> 00:08:37.600]  你要怎樣呢?
[00:08:37.600 --> 00:08:39.920]  你帶些禮物去
[00:08:39.920 --> 00:08:46.480]  通常帶些禮物越多越好
[00:08:46.480 --> 00:08:48.160]  譬如上一段時間
[00:08:48.160 --> 00:08:52.560]  你知道有某教會請那個叫甚麼
[00:08:52.560 --> 00:08:54.560]  沒有手沒有腳的那個叫
[00:08:54.560 --> 00:08:56.320]  Nick 請Nick來
[00:08:56.320 --> 00:08:57.680]  就說不知道捐多少錢
[00:08:57.680 --> 00:08:59.040]  就和Nick一起吃飯
[00:08:59.040 --> 00:09:00.880]  搞到很大風波
[00:09:00.880 --> 00:09:01.840]  其實這些東西
[00:09:01.840 --> 00:09:03.440]  如果你對佛教
[00:09:03.440 --> 00:09:05.440]  不要理會原始佛教
[00:09:05.440 --> 00:09:07.360]  起碼今天香港的佛教組織
[00:09:07.360 --> 00:09:08.960]  如果你們有些認識的話
[00:09:08.960 --> 00:09:10.480]  這些小兒科
[00:09:10.480 --> 00:09:15.200]  上一段時間西藏有個不知道甚麼佛教大師
[00:09:15.200 --> 00:09:16.640]  不知道大家有沒有留意
[00:09:16.640 --> 00:09:18.480]  西藏有個佛教大師
[00:09:18.480 --> 00:09:24.480]  就在會展中心講佛會
[00:09:24.480 --> 00:09:26.240]  可以拿張門票的
[00:09:26.240 --> 00:09:28.000]  他說網上可以拿票的
[00:09:28.000 --> 00:09:30.400]  我這個神學佬就很八卦的
[00:09:30.400 --> 00:09:32.880]  我們聖經佬就專心一致
[00:09:32.880 --> 00:09:34.080]  神學佬就很八卦
[00:09:34.080 --> 00:09:35.520]  我去拿張票
[00:09:35.520 --> 00:09:38.160]  我想看看這個西藏大師
[00:09:38.160 --> 00:09:39.440]  看他怎樣講佛
[00:09:39.440 --> 00:09:41.040]  誰知道上網後
[00:09:41.040 --> 00:09:43.120]  發現沒有票可以拿
[00:09:43.120 --> 00:09:44.480]  上網後我看到甚麼呢
[00:09:44.480 --> 00:09:48.640]  就是一個價目表
[00:09:48.640 --> 00:09:50.880]  譬如你捐十萬元
[00:09:50.880 --> 00:09:54.400]  你就可以和這個大師同一席
[00:09:54.400 --> 00:09:55.440]  你捐一萬元
[00:09:55.440 --> 00:09:59.120]  就可以和大師同一間房一起吃飯
[00:09:59.120 --> 00:10:00.400]  如果你捐一千元
[00:10:00.400 --> 00:10:01.360]  就不知道怎樣了
[00:10:01.360 --> 00:10:04.240]  就和建築物一起吃飯
[00:10:04.240 --> 00:10:07.040]  整個價目表就給你了
[00:10:07.040 --> 00:10:09.200]  直接在網上公開資訊
[00:10:09.200 --> 00:10:10.800]  沒有人罵他們
[00:10:10.800 --> 00:10:15.440]  所以其實有人會罵大埔某間教會
[00:10:15.440 --> 00:10:20.160]  反映人們對基督教的期望是高一點的
[00:10:20.160 --> 00:10:22.240]  其實佛教就是這樣
[00:10:22.240 --> 00:10:23.600]  擺明整個價目表
[00:10:23.600 --> 00:10:25.360]  你可以在網上看的
[00:10:25.360 --> 00:10:27.440]  公開給你看到的
[00:10:27.440 --> 00:10:31.120]  意思就是在民間宗教裏面
[00:10:31.120 --> 00:10:32.720]  都有一個觀念
[00:10:32.720 --> 00:10:35.920]  先見神就要給禮物
[00:10:35.920 --> 00:10:39.280]  見官要先打十八大板
[00:10:39.280 --> 00:10:43.280]  你去說這個神很威風很厲害
[00:10:43.280 --> 00:10:45.120]  你不可以隨便見他
[00:10:45.120 --> 00:10:48.560]  你要送大禮才可以見到他
[00:10:48.560 --> 00:10:52.080]  基督教由頭到尾都是這樣
[00:10:52.080 --> 00:10:53.440]  基督教的神也是這樣
[00:10:53.440 --> 00:10:54.800]  基督教的牧師也是這樣
[00:10:54.800 --> 00:10:58.320]  有時我想如果我是牧師
[00:10:58.320 --> 00:11:00.720]  牧師好像和尚一樣
[00:11:00.720 --> 00:11:02.480]  我應該是很發的
[00:11:02.480 --> 00:11:03.280]  因為你知道嗎?
[00:11:03.280 --> 00:11:05.600]  和尚做喪禮收很多錢的
[00:11:05.600 --> 00:11:08.560]  我做喪禮沒有錢收
[00:11:08.560 --> 00:11:09.760]  他要送給我
[00:11:09.760 --> 00:11:11.440]  我都說捐給教會吧
[00:11:11.440 --> 00:11:12.080]  真慘
[00:11:12.080 --> 00:11:14.960]  人家給錢你都叫他不要給
[00:11:14.960 --> 00:11:16.160]  做和尚多好
[00:11:16.160 --> 00:11:16.720]  無論如何
[00:11:16.720 --> 00:11:17.440]  好了,不要理了
[00:11:17.440 --> 00:11:19.520]  總之民間宗教的觀念就是
[00:11:19.520 --> 00:11:20.880]  你怎樣去迎接神呢?
[00:11:20.880 --> 00:11:23.280]  因為迎接神是高高在上的
[00:11:23.280 --> 00:11:25.840]  所以你要預備好一份禮物
[00:11:25.840 --> 00:11:27.440]  很裝潢的禮物
[00:11:27.440 --> 00:11:30.080]  你才可以去見神
[00:11:30.080 --> 00:11:31.680]  《詩篇》第一篇強調
[00:11:31.680 --> 00:11:33.760]  基督教不是這樣看的
[00:11:33.760 --> 00:11:35.600]  我們的信仰不是這樣看的
[00:11:35.600 --> 00:11:37.680]  神固然高高在上
[00:11:37.680 --> 00:11:41.200]  不過神也是在我們中間的
[00:11:41.200 --> 00:11:44.640]  神本來就在我們這個世界周圍
[00:11:44.640 --> 00:11:46.960]  本來就在我們的生命裏面
[00:11:46.960 --> 00:11:48.400]  所以我們去迎接神
[00:11:48.400 --> 00:11:51.760]  不是要做甚麼大禮物
[00:11:51.760 --> 00:11:55.120]  要犧牲地走到神山
[00:11:55.120 --> 00:11:56.240]  你們有沒有去過
[00:11:56.240 --> 00:11:57.200]  是否馬來西亞
[00:11:57.200 --> 00:11:58.000]  神山是否馬來西亞
[00:11:58.000 --> 00:11:58.640]  還是印尼
[00:11:58.640 --> 00:11:59.680]  我都忘記了
[00:11:59.680 --> 00:12:00.720]  總之不是
[00:12:00.720 --> 00:12:02.160]  你去的地方沒有錯
[00:12:02.160 --> 00:12:04.400]  我不是叫你不要去
[00:12:04.400 --> 00:12:05.840]  但重點是
[00:12:05.840 --> 00:12:07.920]  私人看到迎接神
[00:12:07.920 --> 00:12:11.520]  不一定要在一個很特別的地方
[00:12:11.520 --> 00:12:13.520]  給了一份很大的禮
[00:12:13.520 --> 00:12:17.040]  一定要點點點搭飛機去哪裡
[00:12:17.040 --> 00:12:19.840]  高山上才能迎接神
[00:12:19.840 --> 00:12:21.600]  迎接神在哪裏呢?
[00:12:21.600 --> 00:12:23.520]  在你的日常生活中
[00:12:23.520 --> 00:12:27.120]  你怎樣去選擇你的生活
[00:12:27.120 --> 00:12:32.240]  就在乎你能否迎接神
[00:12:32.240 --> 00:12:33.280]  可以這樣說
[00:12:33.280 --> 00:12:34.960]  如果你是一個惡人
[00:12:34.960 --> 00:12:39.360]  你的生命沒有一種跟隨神的特質
[00:12:39.360 --> 00:12:41.200]  就算你跑到神山
[00:12:41.200 --> 00:12:42.640]  你也是看見一塊雲
[00:12:42.640 --> 00:12:43.840]  看不到神
[00:12:43.840 --> 00:12:45.520]  不是哪個地方
[00:12:45.520 --> 00:12:47.760]  你給了多少禮物的問題
[00:12:47.760 --> 00:12:51.600]  是你的生命有甚麼質素
[00:12:51.600 --> 00:12:55.840]  看不看得到在乎你的生命有甚麼質素
[00:12:55.840 --> 00:12:57.040]  除了這件事
[00:12:57.040 --> 00:12:59.680]  第一篇第二件事讓我們看到
[00:12:59.680 --> 00:13:02.320]  就是我們迎接神
[00:13:02.320 --> 00:13:03.280]  是要在乎
[00:13:03.280 --> 00:13:06.560]  用我們的心思意念
[00:13:06.560 --> 00:13:07.520]  遲些再說
[00:13:07.520 --> 00:13:10.640]  第二節的晝夜思想
[00:13:10.640 --> 00:13:14.320]  我們怎樣去迎接神呢?
[00:13:14.320 --> 00:13:17.040]  民間宗教有時說迎接神
[00:13:17.040 --> 00:13:20.560]  是一種英文叫做ritual
[00:13:20.560 --> 00:13:22.080]  是一種儀式
[00:13:22.080 --> 00:13:23.600]  你怎樣去迎接神呢?
[00:13:23.600 --> 00:13:26.560]  你做這種儀式吧
[00:13:26.560 --> 00:13:30.720]  我這個人都頗八卦的
[00:13:30.720 --> 00:13:32.720]  剛才說了很八卦
[00:13:32.720 --> 00:13:35.440]  有一次走過東華三院
[00:13:35.440 --> 00:13:36.560]  東華東院
[00:13:36.560 --> 00:13:40.240]  大家知道中環東華東院的門口
[00:13:40.240 --> 00:13:42.400]  那條小街有很多廟
[00:13:42.400 --> 00:13:43.600]  如果你去過就知道
[00:13:43.600 --> 00:13:45.840]  那條小街有很多廟
[00:13:45.840 --> 00:13:49.200]  有一次我走過那些廟
[00:13:49.200 --> 00:13:51.040]  不是坐在那裡
[00:13:51.040 --> 00:13:52.960]  是站在那裡
[00:13:52.960 --> 00:13:57.760]  剛剛那個廟的廟祝
[00:13:57.760 --> 00:14:00.960]  是從一個阿毛在說
[00:14:00.960 --> 00:14:03.040]  前面有很多東西
[00:14:03.040 --> 00:14:04.640]  廟祝跟他說
[00:14:04.640 --> 00:14:06.080]  初一就燒這些
[00:14:06.080 --> 00:14:07.280]  初二就燒這些
[00:14:07.280 --> 00:14:08.880]  初三就燒這些
[00:14:08.880 --> 00:14:13.840]  教那位阿毛怎樣去朝見那個神
[00:14:13.840 --> 00:14:15.840]  燒這些燒那些
[00:14:15.840 --> 00:14:19.600]  然後那個阿毛就天真一遞
[00:14:19.600 --> 00:14:21.280]  問一下廟祝
[00:14:21.280 --> 00:14:22.800]  為甚麼要燒這些
[00:14:22.800 --> 00:14:24.880]  為甚麼初一不是燒這些
[00:14:24.880 --> 00:14:25.840]  燒這些
[00:14:25.840 --> 00:14:26.640]  有甚麼分別
[00:14:26.640 --> 00:14:28.160]  這幾件事
[00:14:28.160 --> 00:14:30.240]  廟祝就跟他說
[00:14:30.240 --> 00:14:32.240]  這些事很複雜
[00:14:32.240 --> 00:14:34.000]  說你都不明白
[00:14:34.000 --> 00:14:35.760]  其實我想廟祝明不明白
[00:14:35.760 --> 00:14:36.640]  我都懷疑
[00:14:36.640 --> 00:14:37.840]  不過廟祝就跟他說
[00:14:37.840 --> 00:14:38.800]  說你都不明白
[00:14:38.800 --> 00:14:40.640]  總之你跟著做
[00:14:40.640 --> 00:14:42.000]  你跟著做儀式
[00:14:42.000 --> 00:14:44.240]  總之有事就拜
[00:14:44.240 --> 00:14:46.240]  大家不知道有沒有去過大陸旅行
[00:14:46.240 --> 00:14:49.120]  大陸每個景點都有些東西拜
[00:14:49.120 --> 00:14:50.720]  很有趣的
[00:14:50.720 --> 00:14:51.920]  總之就是這樣
[00:14:51.920 --> 00:14:54.480]  民間宗教就是你不需要明白的
[00:14:54.480 --> 00:14:56.080]  總之有個儀式
[00:14:56.080 --> 00:14:57.600]  你做了個儀式
[00:14:57.600 --> 00:14:58.400]  有事就拜
[00:14:58.400 --> 00:14:59.120]  有事就燒
[00:14:59.120 --> 00:15:00.320]  然後程序做完
[00:15:00.320 --> 00:15:02.240]  你就見到神了
[00:15:02.240 --> 00:15:04.000]  你說我看不到
[00:15:04.000 --> 00:15:04.400]  不要緊
[00:15:04.400 --> 00:15:06.400]  做完儀式就做到了
[00:15:06.400 --> 00:15:08.080]  基督教就不是這樣的
[00:15:08.080 --> 00:15:10.000]  基督教你要迎見神
[00:15:10.000 --> 00:15:13.440]  你要明白我們的神是怎樣的神
[00:15:13.440 --> 00:15:14.960]  所以你來聽講道
[00:15:14.960 --> 00:15:16.400]  我不是教你儀式
[00:15:16.400 --> 00:15:17.680]  我只是跟你說
[00:15:17.680 --> 00:15:19.280]  我們的神是怎樣的神
[00:15:19.280 --> 00:15:21.440]  基督教說迎見神
[00:15:21.440 --> 00:15:24.880]  是你知道神是怎樣的神
[00:15:24.880 --> 00:15:28.960]  然後你可以說仿效神
[00:15:28.960 --> 00:15:30.240]  即是跟隨耶穌
[00:15:30.240 --> 00:15:31.280]  神是怎樣的
[00:15:31.280 --> 00:15:34.320]  於是你就跟著神的樣式
[00:15:34.320 --> 00:15:36.400]  嘗試去過人
[00:15:36.400 --> 00:15:37.520]  神是怎樣的
[00:15:37.520 --> 00:15:39.920]  你就跟隨神的樣式去做人
[00:15:39.920 --> 00:15:42.160]  這樣的時候你就迎見神了
[00:15:42.160 --> 00:15:45.920]  這樣的時候你就走在一條二路上
[00:15:45.920 --> 00:15:48.400]  這又跟民間宗教很不同
[00:15:48.400 --> 00:15:50.960]  即是迎見神不在乎儀式
[00:15:50.960 --> 00:15:54.880]  而在乎是否能夠明白認識神
[00:15:54.880 --> 00:15:57.680]  然後去跟隨他
[00:15:57.680 --> 00:16:01.120]  現在繼續看經文
[00:16:01.120 --> 00:16:03.920]  怎樣去跟隨神呢?
[00:16:03.920 --> 00:16:05.680]  兩條路
[00:16:05.680 --> 00:16:07.280]  第一節開始
[00:16:07.280 --> 00:16:10.160]  在詩篇一篇看到
[00:16:10.160 --> 00:16:14.720]  基本上的結構就是
[00:16:14.720 --> 00:16:17.920]  如果你讀過《宗神》
[00:16:17.920 --> 00:16:19.600]  《釋經》、《生命之道》
[00:16:19.600 --> 00:16:22.160]  你會用那種語言
[00:16:22.160 --> 00:16:24.880]  大概是所謂ABBA的結構
[00:16:24.880 --> 00:16:26.560]  ABBA的意思是
[00:16:26.560 --> 00:16:32.640]  首先說那些壞人不要做甚麼
[00:16:32.640 --> 00:16:33.840]  一章一節
[00:16:33.840 --> 00:16:37.280]  即是A不要做這些事情
[00:16:37.280 --> 00:16:40.480]  接著二、三節就說二人的道路
[00:16:40.480 --> 00:16:42.320]  首先說惡人的道路
[00:16:42.320 --> 00:16:46.560]  二、三節就說二人的道路
[00:16:46.560 --> 00:16:53.440]  接著第四節開始
[00:16:53.440 --> 00:16:54.560]  不是AB
[00:16:54.560 --> 00:16:58.960]  第四節開始又說惡人的道路
[00:16:58.960 --> 00:17:00.720]  應該是ABAB
[00:17:00.720 --> 00:17:02.960]  第四節說惡人的道路
[00:17:02.960 --> 00:17:04.560]  ABAB
[00:17:04.560 --> 00:17:06.320]  第四節說惡人的道路
[00:17:06.320 --> 00:17:10.880]  然後又說知道二人的道路
[00:17:10.880 --> 00:17:11.920]  就說回二人
[00:17:11.920 --> 00:17:13.920]  惡人、二人、惡人、二人
[00:17:13.920 --> 00:17:15.600]  大概的結構是這樣
[00:17:15.600 --> 00:17:18.400]  首先看看惡人是怎樣慘的
[00:17:18.400 --> 00:17:20.080]  惡人的道路是怎樣的
[00:17:20.080 --> 00:17:21.280]  第一章第一節開始
[00:17:21.280 --> 00:17:22.640]  不從惡人的計謀
[00:17:22.640 --> 00:17:24.400]  不暫聚人的道路
[00:17:24.400 --> 00:17:27.360]  不助洩萬人的座位
[00:17:27.360 --> 00:17:30.720]  如果你單看中文
[00:17:30.720 --> 00:17:34.400]  就不是看得很清楚
[00:17:34.400 --> 00:17:40.240]  其實原文的三個不從惡人的計謀
