
[00:00:00.000 --> 00:00:04.000]  各位弟兄妹早晨
[00:01:20.000 --> 00:01:25.000]  禱告奉靠主耶穌基督得勝的名字而求
[00:01:25.000 --> 00:01:27.000]  阿們
[00:01:27.000 --> 00:01:29.000]  在現在這個世界裏面
[00:01:29.000 --> 00:01:31.000]  有一種風氣
[00:01:31.000 --> 00:01:34.000]  這種風氣你們未必覺得是一個問題
[00:01:34.000 --> 00:01:37.000]  這種風氣叫做泛藍色的包容
[00:01:37.000 --> 00:01:39.000]  用英文的說法叫做
[00:01:39.000 --> 00:01:42.000]  Undecerning inclusion
[00:01:42.000 --> 00:01:44.000]  到底是說什麼呢
[00:01:44.000 --> 00:01:46.000]  我們在加拿大的人
[00:01:46.000 --> 00:01:48.000]  通常我們一定會聽過
[00:01:48.000 --> 00:01:50.000]  加拿大最大的特色
[00:01:50.000 --> 00:01:53.000]  就是多元文化
[00:01:53.000 --> 00:01:55.000]  多元文化的意思就是
[00:01:55.000 --> 00:01:57.000]  Multiculturalism
[00:01:57.000 --> 00:02:02.000]  就是說我們是集合各式各樣的文化
[00:02:02.000 --> 00:02:04.000]  在這個國家裏面
[00:02:04.000 --> 00:02:06.000]  我們沒有嘗試將它融為一體
[00:02:06.000 --> 00:02:10.000]  但我們要保存各個文化的特色
[00:02:10.000 --> 00:02:12.000]  在這個世界裏面
[00:02:12.000 --> 00:02:14.000]  或者在這個國家當中一起生活
[00:02:14.000 --> 00:02:19.000]  但所謂泛藍色的包容就很不同
[00:02:19.000 --> 00:02:21.000]  泛藍色的包容是一種
[00:02:21.000 --> 00:02:23.000]  可以說是今天的一種腫瘤
[00:02:23.000 --> 00:02:25.000]  或者甚至是一種
[00:02:25.000 --> 00:02:28.000]  在靈性上的一種病毒
[00:02:28.000 --> 00:02:31.000]  它不是要民族並存
[00:02:31.000 --> 00:02:33.000]  而是它要怎樣呢
[00:02:33.000 --> 00:02:38.000]  是一種個人主義的泛藍的碎片化的融合
[00:02:38.000 --> 00:02:42.000]  聽起來好像是一種叫做Oxymoron
[00:02:42.000 --> 00:02:45.000]  碎片化又怎樣融合呢
[00:02:45.000 --> 00:02:49.000]  今天這個世界有很多這類型的思維
[00:02:49.000 --> 00:02:52.000]  是我們不覺察的
[00:02:52.000 --> 00:02:55.000]  甚至造成了一個
[00:02:55.000 --> 00:02:58.000]  今天大家去留意到的局面就是
[00:02:58.000 --> 00:03:00.000]  以往就是說
[00:03:00.000 --> 00:03:04.000]  少數服從多數的民主政制
[00:03:04.000 --> 00:03:08.000]  但現在竟然在一些民主的國家裏面
[00:03:08.000 --> 00:03:10.000]  漸漸發生一種的改變
[00:03:10.000 --> 00:03:15.000]  就是要多數來遷就少數人的主義
[00:03:15.000 --> 00:03:18.000]  最明顯的一個例子就是
[00:03:18.000 --> 00:03:21.000]  不少的異性戀的人
[00:03:21.000 --> 00:03:25.000]  就是說男女的這種關係
[00:03:25.000 --> 00:03:27.000]  現在要解體
[00:03:27.000 --> 00:03:33.000]  進而去遷就那種非異性戀的思想
[00:03:33.000 --> 00:03:37.000]  就稱為今天一個很長的名字
[00:03:37.000 --> 00:03:43.000]  LGBTQIA+ PND
[00:03:43.000 --> 00:03:46.000]  那究竟是什麼東西呢
[00:03:46.000 --> 00:03:51.000]  說小弟不能在這裏再詳細解釋
[00:03:51.000 --> 00:03:53.000]  因為也不是主題
[00:03:53.000 --> 00:03:58.000]  但是所指的今時今日的人的關係
[00:03:58.000 --> 00:04:03.000]  或者性別的界定是非常多元化的
[00:04:03.000 --> 00:04:05.000]  於是乎怎樣
[00:04:05.000 --> 00:04:10.000]  你那些只著重於男女之間的單一關係
[00:04:10.000 --> 00:04:13.000]  不應該再存在了
[00:04:13.000 --> 00:04:17.000]  在這個社會裏面有很多種這種的思想
[00:04:17.000 --> 00:04:20.000]  不同的性別自我界定的人
[00:04:20.000 --> 00:04:22.000]  於是乎怎樣
[00:04:22.000 --> 00:04:26.000]  你這些大多數的只支持男女
[00:04:26.000 --> 00:04:30.000]  這個簡單的易分化的界定性別觀念
[00:04:30.000 --> 00:04:32.000]  要OUT
[00:04:32.000 --> 00:04:37.000]  然後我們要去同意接受那些
[00:04:37.000 --> 00:04:43.000]  剛才所說的LGBTQIA+ PND
[00:04:43.000 --> 00:04:49.000]  這類的我們所謂性別的界定
[00:04:49.000 --> 00:04:51.000]  換句話來說
[00:04:51.000 --> 00:04:54.000]  大多數人現在要去遷就那些少數的人
[00:04:54.000 --> 00:04:56.000]  如果你不遷就他們的
[00:04:56.000 --> 00:04:58.000]  不容納他們的
[00:04:58.000 --> 00:05:01.000]  你就等同於歧視
[00:05:01.000 --> 00:05:05.000]  你就等同於對這班人的不尊重
[00:05:05.000 --> 00:05:07.000]  簡單來說
[00:05:07.000 --> 00:05:12.000]  尊重少數的人就成為了主能
[00:05:12.000 --> 00:05:17.000]  尊重大部份人同意的就不是主能
[00:05:17.000 --> 00:05:20.000]  這是一種很顛覆的想法
[00:05:20.000 --> 00:05:22.000]  換句話來說
[00:05:22.000 --> 00:05:26.000]  如果這種思維繼續擴展下去的話
[00:05:26.000 --> 00:05:30.000]  這個世界其實不需要繼續有法律
[00:05:30.000 --> 00:05:38.000]  法律本身是大家共同共識的一種規矩
[00:05:38.000 --> 00:05:42.000]  如果大家有不同意法律的看法
[00:05:42.000 --> 00:05:45.000]  而要自己另立一套
[00:05:45.000 --> 00:05:47.000]  如果我們用這種所謂
[00:05:47.000 --> 00:05:50.000]  UNDECIDING INCLUSION
[00:05:50.000 --> 00:05:52.000]  萬難式的包容
[00:05:52.000 --> 00:05:55.000]  每個人都可以自訂自己的法律
[00:05:55.000 --> 00:05:58.000]  每個人的法律都成為一套合法的法律
[00:05:58.000 --> 00:06:01.000]  所以大家不需要再有一個共同的法律
[00:06:01.000 --> 00:06:08.000]  這個世界就進入了一個真正的無政府的狀態
[00:06:08.000 --> 00:06:14.000]  這種趨向在這個世界發展中
[00:06:14.000 --> 00:06:17.000]  但最可怕的地方是
[00:06:17.000 --> 00:06:22.000]  這種思維進入了教會很多年的裏面
[00:06:22.000 --> 00:06:25.000]  而很多信徒不留意
[00:06:25.000 --> 00:06:28.000]  特別是在今天的教會裏面
[00:06:28.000 --> 00:06:31.000]  很多信徒都以為基督教
[00:06:31.000 --> 00:06:33.000]  包括天主教
[00:06:33.000 --> 00:06:35.000]  Christianity
[00:06:35.000 --> 00:06:38.000]  其實是以愛包容所有的宗派
[00:06:38.000 --> 00:06:41.000]  所有的人進入到這個教會裏面
[00:06:41.000 --> 00:06:44.000]  上帝只要能幫助這些人進入教會裏面
[00:06:44.000 --> 00:06:45.000]  上帝就很開心了
[00:06:45.000 --> 00:06:48.000]  因為這些人就會進入天國
[00:06:48.000 --> 00:06:51.000]  所以為什麼這幾十年裏面
[00:06:51.000 --> 00:06:55.000]  發現到有些教會是同性戀婚姻
[00:06:55.000 --> 00:07:01.000]  同意一些變性人的教務和工作
[00:07:01.000 --> 00:07:07.000]  甚至有些奇形怪狀的性別定義
[00:07:07.000 --> 00:07:12.000]  宗教的信仰都容納在教會裏面
[00:07:12.000 --> 00:07:15.000]  因為要兼容所有人
[00:07:15.000 --> 00:07:17.000]  愛能兼容一切
[00:07:17.000 --> 00:07:23.000]  這種思想泛滥在今天宗教的發展
[00:07:23.000 --> 00:07:25.000]  特別是在基督教裏面
[00:07:25.000 --> 00:07:28.000]  我們看到很多人已經進入了一種
[00:07:28.000 --> 00:07:33.000]  不理會真正基督的啟示的愛
[00:07:33.000 --> 00:07:36.000]  而是重新用這個世界的愛
[00:07:36.000 --> 00:07:40.000]  去取代聖經裏面所謂的愛
[00:07:40.000 --> 00:07:43.000]  於是我們看到教會的發展變成怎樣
[00:07:43.000 --> 00:07:47.000]  教會今天不著重於講解聖經的道理
[00:07:47.000 --> 00:07:52.000]  不著重於信徒如何學會去看明白聖經的教導
[00:07:52.000 --> 00:07:55.000]  靈修都可以不用做那麼多
[00:07:55.000 --> 00:07:58.000]  只需要有些心靈雞湯搞定
[00:07:58.000 --> 00:08:01.000]  你聽起來覺得好就ok了
[00:08:01.000 --> 00:08:03.000]  而教會的運作又變成怎樣呢
[00:08:03.000 --> 00:08:07.000]  教會的運作就變成很表面化
[00:08:07.000 --> 00:08:09.000]  凡是要做一些在表面上
[00:08:09.000 --> 00:08:12.000]  眾人認為是愛的做法
[00:08:12.000 --> 00:08:15.000]  例如多做一些慈慰事工
[00:08:15.000 --> 00:08:19.000]  多做慈慰事工就等同於
[00:08:19.000 --> 00:08:23.000]  做很多合神心意的事情
[00:08:23.000 --> 00:08:29.000]  但當大家以為自己已經在大愛包容裏面的時候
[00:08:29.000 --> 00:08:33.000]  其實竟然是無知地甚至是
[00:08:33.000 --> 00:08:36.000]  蒙然不知地進入了一種
[00:08:36.000 --> 00:08:41.000]  剛才我所講的泛藍色的包容思想
[00:08:41.000 --> 00:08:46.000]  將上帝對惡與善
[00:08:46.000 --> 00:08:49.000]  或者義與不義
[00:08:49.000 --> 00:08:52.000]  或者是潔淨與不潔淨
[00:08:52.000 --> 00:08:54.000]  這種思想
[00:08:54.000 --> 00:08:58.000]  這種神的思維
[00:08:58.000 --> 00:09:01.000]  將它漸漸淡化甚至將它拆毀
[00:09:01.000 --> 00:09:05.000]  而今天的教會就走向這種狀態
[00:09:05.000 --> 00:09:09.000]  就以為侍奉上帝
[00:09:09.000 --> 00:09:12.000]  如果大家可以這樣猜測
[00:09:12.000 --> 00:09:17.000]  如果上帝見到我們這個情況
[00:09:17.000 --> 00:09:22.000]  上帝會有什麼想法呢
[00:09:22.000 --> 00:09:24.000]  信徒不理會的
[00:09:24.000 --> 00:09:26.000]  他認為只要我做了好事
[00:09:26.000 --> 00:09:28.000]  我將來就可以回到上帝面前
[00:09:28.000 --> 00:09:30.000]  和上帝爭論
[00:09:30.000 --> 00:09:32.000]  上帝我做了很多好事
[00:09:32.000 --> 00:09:35.000]  所以你應該要讓我在天國裏面有份
[00:09:35.000 --> 00:09:38.000]  但其實上帝是否這樣斷定
[00:09:38.000 --> 00:09:42.000]  一個人進入天國的條件呢
[00:09:42.000 --> 00:09:46.000]  今天我們會去看這段聖經
[00:09:46.000 --> 00:09:50.000]  這段聖經帶出一個很重要的思想
[00:09:50.000 --> 00:09:52.000]  或者認識
[00:09:52.000 --> 00:09:56.000]  就是其實上帝對每一個人
[00:09:56.000 --> 00:10:04.000]  的心思有很仔細的掌握和了解
[00:10:04.000 --> 00:10:10.000]  上帝再不是憑人表面的行動和行為
[00:10:10.000 --> 00:10:12.000]  來斷定人的心
[00:10:12.000 --> 00:10:17.000]  於是就將很多信徒以為
[00:10:17.000 --> 00:10:22.000]  熱心在教會裏面做很多的聖功
[00:10:22.000 --> 00:10:24.000]  就以為一定進入天國
[00:10:24.000 --> 00:10:26.000]  用這種思想來打破
[00:10:26.000 --> 00:10:30.000]  這段聖經在這段題目裏面
[00:10:30.000 --> 00:10:32.000]  再落密一些
[00:10:32.000 --> 00:10:35.000]  告訴我們今天不是等同於
[00:10:35.000 --> 00:10:38.000]  做很多聖功的時候
[00:10:38.000 --> 00:10:40.000]  等同於你在上帝裏面
[00:10:40.000 --> 00:10:42.000]  蒙神的喜悅
[00:10:42.000 --> 00:10:44.000]  土神的喜悅的事情
[00:10:44.000 --> 00:10:48.000]  不是因為你做了多少
[00:10:48.000 --> 00:10:50.000]  這個題目其實在上個星期
[00:10:50.000 --> 00:10:54.000]  在那個案才受用的裏面
[00:10:54.000 --> 00:10:56.000]  已經解釋過了
[00:10:56.000 --> 00:11:00.000]  不過從這段今天的聖經
[00:11:00.000 --> 00:11:02.000]  更加準確地告訴我們
[00:11:02.000 --> 00:11:07.000]  行為不是上帝來決定
[00:11:07.000 --> 00:11:09.000]  那個人的得救與否
[00:11:09.000 --> 00:11:12.000]  或者進入天國的位份的權利
[00:11:12.000 --> 00:11:15.000]  所以今天我給了這段經文一個題目
[00:11:15.000 --> 00:11:19.000]  25章從第31至46節
[00:11:19.000 --> 00:11:21.000]  一起去看一下上帝原來
[00:11:21.000 --> 00:11:25.000]  是很暗中仔細地去
[00:11:25.000 --> 00:11:29.000]  檢測我們每一個人
[00:11:29.000 --> 00:11:32.000]  他的生命裏面的細節
[00:11:32.000 --> 00:11:37.000]  來鑑定我們是否屬於神的子民的一份子
[00:11:37.000 --> 00:11:38.000]  不如這樣吧
[00:11:38.000 --> 00:11:41.000]  我們剛才已經讀過一次了
[00:11:41.000 --> 00:11:44.000]  我們再自己讀多一次
[00:11:44.000 --> 00:11:46.000]  這段聖經是長的
[00:11:46.000 --> 00:11:49.000]  但是這段聖經不會破紀錄
[00:11:49.000 --> 00:11:52.000]  今天講到會短一點
[00:11:52.000 --> 00:11:55.000]  我們一起去看一下
[00:11:55.000 --> 00:12:01.000]  我們一起讀馬太福音第25章第31至46節
[00:12:01.000 --> 00:12:03.000]  我們一起讀吧
[00:12:03.000 --> 00:12:06.000]  當人子在他榮耀裏
[00:12:06.000 --> 00:12:10.000]  同著眾天使降臨的時候
[00:12:10.000 --> 00:12:13.000]  要坐在他榮耀的寶座上
[00:12:13.000 --> 00:12:16.000]  萬民都要聚集在他面前
[00:12:16.000 --> 00:12:19.000]  他要把他們分別出來
[00:12:19.000 --> 00:12:24.000]  好像牧羊的分別綿羊山羊一般
[00:12:24.000 --> 00:12:26.000]  把綿羊安置在右邊
[00:12:26.000 --> 00:12:29.000]  山羊在左邊
[00:12:29.000 --> 00:12:32.000]  於是皇要向那右邊的說
[00:12:32.000 --> 00:12:35.000]  你們這無我父賜福的
[00:12:35.000 --> 00:12:40.000]  可來承受那創世以來為你們所預備的國
[00:12:40.000 --> 00:12:44.000]  因為我餓了你們給我吃
[00:12:44.000 --> 00:12:47.000]  渴了你們給我喝
[00:12:47.000 --> 00:12:50.000]  我做客女你們留住
[00:12:50.000 --> 00:12:54.000]  我赤身露體你們給我穿
[00:12:54.000 --> 00:12:57.000]  我病了你們看顧我
[00:12:57.000 --> 00:13:00.000]  我就是奸女你們來看我
[00:13:00.000 --> 00:13:02.000]  二人就回答說
[00:13:02.000 --> 00:13:07.000]  主啊我們什麼時候見你餓了給你吃
[00:13:07.000 --> 00:13:10.000]  渴了給你喝
[00:13:10.000 --> 00:13:14.000]  什麼時候叫你做客女留你住
[00:13:14.000 --> 00:13:17.000]  或是赤身露體給你穿
[00:13:17.000 --> 00:13:19.000]  又什麼時候見你病了
[00:13:19.000 --> 00:13:22.000]  或是再奸女來看你呢
[00:13:22.000 --> 00:13:24.000]  皇要回答說
[00:13:24.000 --> 00:13:26.000]  我實在告訴你們
[00:13:26.000 --> 00:13:32.000]  這就是你們既做在我姐弟兄中一個最小的身上
[00:13:32.000 --> 00:13:34.000]  就是做在我身上了
[00:13:34.000 --> 00:13:37.000]  皇又要向那左邊的說
[00:13:37.000 --> 00:13:40.000]  你們這被咒在的人離開我
[00:13:40.000 --> 00:13:45.000]  進入那為魔鬼和他使者所預備的永恍裡去
[00:13:45.000 --> 00:13:48.000]  因為我餓了你們給我吃
[00:13:48.000 --> 00:13:51.000]  渴了你們給我喝
[00:13:51.000 --> 00:13:54.000]  我做客女你們留住
[00:13:54.000 --> 00:13:57.000]  我赤身露體你們給我穿
[00:13:57.000 --> 00:14:02.000]  我病了我就是奸女你們不來看顧我
[00:14:02.000 --> 00:14:04.000]  他們也要回答說
[00:14:04.000 --> 00:14:09.000]  主啊我們什麼時候見你餓了或渴了
[00:14:09.000 --> 00:14:13.000]  或做客女或赤身露體或病了
[00:14:13.000 --> 00:14:16.000]  或再奸女不是後地呢
[00:14:16.000 --> 00:14:18.000]  皇要回答說
[00:14:18.000 --> 00:14:20.000]  我實在告訴你們
[00:14:20.000 --> 00:14:26.000]  這就是你們既不做在我姐弟兄中一個最小的身上
[00:14:26.000 --> 00:14:28.000]  就是不做在我身上了
[00:14:28.000 --> 00:14:31.000]  這些人要往永恆裡去
[00:14:31.000 --> 00:14:35.000]  那些人要往永生裡去
[00:14:35.000 --> 00:14:40.000]  在看聖經的時候我們做了一個很快的recap
[00:14:40.000 --> 00:14:42.000]  看看第25章說什麼
[00:14:42.000 --> 00:14:45.000]  第25章有個很特別的發展
[00:14:45.000 --> 00:14:47.000]  第一部分我們看的就是
[00:14:47.000 --> 00:14:50.000]  我們很熟悉的所謂十個童女的比喻
[00:14:50.000 --> 00:14:51.000]  十個童女的比喻
[00:14:51.000 --> 00:14:53.000]  很多時候我們的核心就是說
[00:14:53.000 --> 00:15:00.000]  有預備的人就可以進去和新郎去享受婚宴的快樂
[00:15:00.000 --> 00:15:05.000]  很容易我們會立了一個很簡單的結論
[00:15:05.000 --> 00:15:11.000]  認為做好一份聖功我們就可以進天國
[00:15:11.000 --> 00:15:13.000]  這是很多信徒的看法
[00:15:13.000 --> 00:15:15.000]  是很自然的看法
[00:15:15.000 --> 00:15:18.000]  但是耶穌不是停在這個比喻裡
[00:15:18.000 --> 00:15:22.000]  所以我們上個禮拜看過另一部比喻
[00:15:22.000 --> 00:15:25.000]  這個比喻就要馬上扭轉錯誤的看法
[00:15:25.000 --> 00:15:26.000]  什麼錯誤呢
[00:15:26.000 --> 00:15:32.000]  沒錯我們需要去好好地預備去侍奉
[00:15:32.000 --> 00:15:39.000]  但是重點是要關心那個警察的心思意念
[00:15:39.000 --> 00:15:43.000]  你甚至要為他去預備犧牲或者付出
[00:15:43.000 --> 00:15:47.000]  所以這個按才受用的比喻
[00:15:47.000 --> 00:15:50.000]  特意有三個僕人出現
[00:15:50.000 --> 00:15:55.000]  這三個僕人分別拿到五個或者五千
[00:15:55.000 --> 00:15:58.000]  二千 一千
[00:15:58.000 --> 00:16:03.000]  簡單來說做得好的就得獎賞
[00:16:03.000 --> 00:16:06.000]  做得不好的一千就沒有獎賞
[00:16:06.000 --> 00:16:09.000]  很多時候我們以為是這樣解釋
[00:16:09.000 --> 00:16:12.000]  因為一千的回報是零
[00:16:12.000 --> 00:16:18.000]  所以不能和這個王這個主去享受
[00:16:18.000 --> 00:16:23.000]  那個五千二千做得好的有100%的回報
[00:16:23.000 --> 00:16:24.000]  所以他就成功了
[00:16:24.000 --> 00:16:28.000]  所以上文所說的有預備做好的就進入天堂
[00:16:28.000 --> 00:16:29.000]  是不是這樣
[00:16:29.000 --> 00:16:30.000]  不是的
[00:16:30.000 --> 00:16:36.000]  我多次提及在那個按才受用這個比喻裏面
[00:16:36.000 --> 00:16:42.000]  特意我們要專心留意那兩個五個的talent
[00:16:42.000 --> 00:16:46.000]  或者兩個talent或者五千二千那兩個
[00:16:46.000 --> 00:16:52.000]  既然大家都得到同樣的回報率
[00:16:52.000 --> 00:16:56.000]  那為什麼要提兩次呢
[00:16:56.000 --> 00:16:58.000]  提一次就可以了
[00:16:58.000 --> 00:17:02.000]  有沒有留意聖經最大的特色是什麼
[00:17:02.000 --> 00:17:10.000]  是最後主人叫那個有一個僕人
[00:17:10.000 --> 00:17:16.000]  將那個有一千的拿過來給那個有一萬的
[00:17:16.000 --> 00:17:20.000]  自然從聖經裏面我們馬上會留意到
[00:17:20.000 --> 00:17:25.000]  當中只有三個僕人和王一齊或者主人一齊討論
[00:17:25.000 --> 00:17:30.000]  主人和誰說叫他拿了一千給那個一萬的
[00:17:30.000 --> 00:17:33.000]  一萬的就是五千賺五千的那個
[00:17:33.000 --> 00:17:40.000]  很自然就叫中間那個二千的拿了一千的
[00:17:40.000 --> 00:17:43.000]  然後交給那個一萬的
[00:17:43.000 --> 00:17:47.000]  特點就是什麼呢
[00:17:47.000 --> 00:17:51.000]  這個二千沒有投訴
[00:17:51.000 --> 00:17:53.000]  照做去做
[00:17:53.000 --> 00:17:59.000]  如果他是有投訴的他就會這樣想
[00:17:59.000 --> 00:18:03.000]  主人這個五千賺五千的也有一萬那麼多了
[00:18:03.000 --> 00:18:05.000]  他有一百個百分比我有一百個百分比
[00:18:05.000 --> 00:18:09.000]  為什麼你要將這個一千的拿給他不給我
[00:18:09.000 --> 00:18:11.000]  他沒有這樣問過
[00:18:11.000 --> 00:18:14.000]  耶穌說這個比喻很大的特色
[00:18:14.000 --> 00:18:21.000]  就反映出這個二千和五千的兩個同樣有的心智
[00:18:21.000 --> 00:18:27.000]  就是很明白這個主人或者這個王的心思是什麼
[00:18:27.000 --> 00:18:32.000]  只要他能夠盡力使這個主人的目標達成的話
[00:18:32.000 --> 00:18:35.000]  好好管理交託我做的事
[00:18:35.000 --> 00:18:38.000]  我不管這個主人最後怎麼安排
[00:18:38.000 --> 00:18:43.000]  他的資產財富有多少
[00:18:43.000 --> 00:18:45.000]  怎麼分配不重要
[00:18:45.000 --> 00:18:48.000]  主人要的心思得到達到
[00:18:48.000 --> 00:18:51.000]  這個就是我心滿意足的事
[00:18:51.000 --> 00:18:56.000]  所以重點不是你的成績有多少
[00:18:56.000 --> 00:18:58.000]  然後可以進入天國
[00:18:58.000 --> 00:19:02.000]  不是你賺了多少倍或者百分比賺了多少
[00:19:02.000 --> 00:19:05.000]  然後你可以和主人享受
[00:19:05.000 --> 00:19:09.000]  重點是你體會到主人的心思
[00:19:09.000 --> 00:19:11.000]  努力達成主人的目標
[00:19:11.000 --> 00:19:14.000]  主人就欣賞這一點
[00:19:14.000 --> 00:19:18.000]  你能夠進入與主人分享主人的一切
[00:19:18.000 --> 00:19:24.000]  這個就是耶穌從十個同類的比喻糾正了過來
[00:19:24.000 --> 00:19:30.000]  讓我們明白不是說結果來斷定進入天國這個題目
[00:19:30.000 --> 00:19:32.000]  既然如此
[00:19:32.000 --> 00:19:36.000]  今天為什麼我們會來到這段經文
[00:19:36.000 --> 00:19:43.000]  講及到有關於耶穌向著當時的一幫門徒
[00:19:43.000 --> 00:19:46.000]  講述了這段信息呢
[00:19:46.000 --> 00:19:50.000]  這段信息最重要的一點就是
[00:19:50.000 --> 00:19:59.000]  既然上文都講了你要了解到主人或王的心思
[00:19:59.000 --> 00:20:02.000]  然後你努力達成他的心願
[00:20:02.000 --> 00:20:04.000]  就成為你的心願
[00:20:04.000 --> 00:20:07.000]  主人的心思就是你的心思的時候
[00:20:07.000 --> 00:20:11.000]  那我們明白主人的心思是怎樣嗎
[00:20:11.000 --> 00:20:14.000]  今天這段聖經就想講這一點
[00:20:14.000 --> 00:20:18.000]  今天會和大家從這裏分三個部份去看
[00:20:18.000 --> 00:20:21.000]  這三個部份很有意思
[00:20:21.000 --> 00:20:28.000]  因為它將整個馬太福音的神學帶回我們去看
[00:20:28.000 --> 00:20:33.000]  舊約一些重要的創世紀的神學
[00:20:33.000 --> 00:20:36.000]  我們先嘗試去看
[00:20:36.000 --> 00:20:40.000]  不過在講之前我要先講一點點
[00:20:40.000 --> 00:20:44.000]  幫助大家糾正你的思想
[00:20:44.000 --> 00:20:49.000]  絕大部份的信徒包括牧師傳道人
[00:20:49.000 --> 00:20:51.000]  當解釋到這段聖經的時候
[00:20:51.000 --> 00:20:53.000]  或提及這段聖經的時候
[00:20:53.000 --> 00:20:56.000]  經常都想說我們要做什麼
[00:20:56.000 --> 00:20:59.000]  我們要做綿羊
[00:20:59.000 --> 00:21:02.000]  不要做山羊
[00:21:02.000 --> 00:21:04.000]  綿羊是很好的
[00:21:04.000 --> 00:21:06.000]  山羊是很壞的
[00:21:06.000 --> 00:21:07.000]  綿羊才是得救的
[00:21:07.000 --> 00:21:09.000]  山羊是不得救的
[00:21:09.000 --> 00:21:12.000]  我們一會兒去看看
[00:21:12.000 --> 00:21:14.000]  耶穌是否在講羊
[00:21:14.000 --> 00:21:17.000]  我們一會兒去研究一下
[00:21:17.000 --> 00:21:22.000]  因為這個觀念很影響我們對這段聖經的詮釋
[00:21:22.000 --> 00:21:25.000]  我們先把這條問題放在心裏
[00:21:25.000 --> 00:21:27.000]  我們一會兒去看第一部份
[00:21:27.000 --> 00:21:31.000]  從第31至第33節
[00:21:31.000 --> 00:21:38.000]  在這裏耶穌帶出了一個很重要的創世紀裏面的神學
[00:21:38.000 --> 00:21:42.000]  就是國從其類的神學
[00:21:42.000 --> 00:21:43.000]  我給了一個副題
[00:21:43.000 --> 00:21:45.000]  從第31至33節
[00:21:45.000 --> 00:21:49.000]  是執行國從其類的步驟
[00:21:49.000 --> 00:21:51.000]  我們再看看這裏講什麼
[00:21:51.000 --> 00:21:53.000]  第31至33節
[00:21:53.000 --> 00:21:58.000]  當人子在他榮耀裏和著重天使降臨的時候
[00:21:58.000 --> 00:22:02.000]  要坐在他榮耀的寶座上
[00:22:02.000 --> 00:22:05.000]  萬民都要聚集在他面前
[00:22:05.000 --> 00:22:07.000]  他要把他們分別出來
[00:22:07.000 --> 00:22:11.000]  好像牧羊的分別綿羊山羊一樣
[00:22:11.000 --> 00:22:15.000]  把綿羊安置在右邊山羊在左邊
[00:22:15.000 --> 00:22:17.000]  於是怎樣
[00:22:17.000 --> 00:22:19.000]  之後再看
[00:22:19.000 --> 00:22:23.000]  首先我們要明白一點
[00:22:23.000 --> 00:22:33.000]  聖經一開始講到人子在榮耀裏
[00:22:33.000 --> 00:22:36.000]  和天使一起降臨的時候
[00:22:36.000 --> 00:22:43.000]  這幅圖畫其實是談論到耶穌再次回到天上的時候的一幅景象
[00:22:43.000 --> 00:22:46.000]  而這幅景象在聖經裏面
[00:22:46.000 --> 00:22:52.000]  其實不是只有馬太福音才有記載
[00:22:52.000 --> 00:22:56.000]  在舊約聖經裏面我們見過
[00:22:56.000 --> 00:23:04.000]  而新約聖經裏面也有非常多的經文都有類似的記載
[00:23:04.000 --> 00:23:06.000]  我先不說了
[00:23:06.000 --> 00:23:10.000]  留給大家研究一下
[00:23:10.000 --> 00:23:12.000]  總體上來說
[00:23:12.000 --> 00:23:14.000]  當耶穌回來的時候
[00:23:14.000 --> 00:23:18.000]  他坐在一個榮耀的寶座上
