
[00:00:00.000 --> 00:00:05.000]  各位靈智媒體平安
[00:02:32.000 --> 00:02:35.000]  有什麼難明的問題不明白
[00:02:35.000 --> 00:02:37.000]  或者想耶穌基督說一下
[00:02:37.000 --> 00:02:39.000]  到底他在這個世界裡
[00:02:39.000 --> 00:02:40.000]  天國近了
[00:02:40.000 --> 00:02:41.000]  到底是什麼意思
[00:02:41.000 --> 00:02:43.000]  那四十天裡
[00:02:43.000 --> 00:02:46.000]  耶穌基督和他的門徒相處
[00:02:46.000 --> 00:02:49.000]  一定有很多的經驗給了這幫門徒
[00:02:49.000 --> 00:02:51.000]  但是我們經文裡沒有記載
[00:02:51.000 --> 00:02:54.000]  這四十天裡到底發生了什麼
[00:02:54.000 --> 00:02:56.000]  只是在這個時候一開始
[00:02:56.000 --> 00:02:58.000]  我們所讀的經文
[00:02:58.000 --> 00:03:00.000]  一章第六節
[00:03:00.000 --> 00:03:02.000]  他們聚集的時候
[00:03:02.000 --> 00:03:05.000]  我們在《史圖行傳》裡
[00:03:05.000 --> 00:03:07.000]  經常看到這樣的字眼
[00:03:07.000 --> 00:03:09.000]  說他們聚集在一起
[00:03:09.000 --> 00:03:14.000]  如果我們設身處地想
[00:03:14.000 --> 00:03:17.000]  聚集是因為主耶穌基督吩咐他們
[00:03:17.000 --> 00:03:19.000]  不可以離開耶路撒冷
[00:03:19.000 --> 00:03:21.000]  不離開耶路撒冷
[00:03:21.000 --> 00:03:24.000]  他們的信徒能不能留在家裡
[00:03:24.000 --> 00:03:26.000]  當然他們可以留在家裡
[00:03:26.000 --> 00:03:28.000]  但我相信作為一個人
[00:03:28.000 --> 00:03:29.000]  作為一個門徒
[00:03:29.000 --> 00:03:33.000]  他們與耶穌基督相處四十天這麼久
[00:03:33.000 --> 00:03:35.000]  但是他們心裡感覺到
[00:03:35.000 --> 00:03:38.000]  主耶穌基督教導他們很多道理
[00:03:38.000 --> 00:03:40.000]  三年半這麼久跟著耶穌基督
[00:03:40.000 --> 00:03:42.000]  看耶穌基督走很多神徵
[00:03:42.000 --> 00:03:44.000]  說很多的比喻
[00:03:44.000 --> 00:03:46.000]  如果他們有任何問題
[00:03:46.000 --> 00:03:47.000]  他們都可以問
[00:03:47.000 --> 00:03:49.000]  但他們聚集在一起的時候
[00:03:49.000 --> 00:03:51.000]  他們就問耶穌
[00:03:51.000 --> 00:03:53.000]  主啊
[00:03:53.000 --> 00:03:55.000]  你復經以色列國的時候
[00:03:55.000 --> 00:03:57.000]  是不是在現在呢
[00:03:57.000 --> 00:04:00.000]  你猜這個問題是什麼意思呢
[00:04:00.000 --> 00:04:04.000]  我們今天讀經的人
[00:04:04.000 --> 00:04:09.000]  因為我們掌握了很多歷史的事實
[00:04:09.000 --> 00:04:13.000]  所以如果你真的留心地讀
[00:04:13.000 --> 00:04:15.000]  留心去思想的話
[00:04:15.000 --> 00:04:19.000]  你一眼就知道這個問題背後所帶動的是什麼意思
[00:04:19.000 --> 00:04:22.000]  但是當初第一世紀的人
[00:04:22.000 --> 00:04:24.000]  他們讀到這句話
[00:04:24.000 --> 00:04:26.000]  聽到這樣的說話
[00:04:26.000 --> 00:04:28.000]  他們心裡所想到的
[00:04:28.000 --> 00:04:32.000]  不外乎是很簡單的一件事
[00:04:32.000 --> 00:04:34.000]  就是他們沒有了國家
[00:04:34.000 --> 00:04:38.000]  已經超過差不多五六百年這麼久了
[00:04:38.000 --> 00:04:41.000]  由公元前的七百二十二年
[00:04:41.000 --> 00:04:44.000]  或者我們說主前的七百二十二年
[00:04:44.000 --> 00:04:48.000]  整個巴勒斯坦的北方叫以色列國
[00:04:48.000 --> 00:04:50.000]  就亡了亞述
[00:04:50.000 --> 00:04:52.000]  你查世界歷史都會看到的
[00:04:52.000 --> 00:04:54.000]  這個不是編造出來的史實
[00:04:54.000 --> 00:04:57.000]  是記載在世界歷史裡面的史實
[00:04:57.000 --> 00:04:59.000]  以前有個國家叫以色列
[00:04:59.000 --> 00:05:01.000]  分開南北兩個部分
[00:05:01.000 --> 00:05:04.000]  北方那個部分叫以色列
[00:05:04.000 --> 00:05:06.000]  在公主前七百二十二年
[00:05:06.000 --> 00:05:08.000]  被亞述亡了
[00:05:08.000 --> 00:05:12.000]  到了主前五百八十六年
[00:05:12.000 --> 00:05:14.000]  巴比倫亡了南部猶大
[00:05:14.000 --> 00:05:16.000]  所以整個國家
[00:05:16.000 --> 00:05:18.000]  整個以色列
[00:05:18.000 --> 00:05:20.000]  在主前五百八十六年開始
[00:05:20.000 --> 00:05:22.000]  就沒有了自己的國家
[00:05:22.000 --> 00:05:24.000]  輾輾轉轉
[00:05:24.000 --> 00:05:26.000]  在埃及的統治之下
[00:05:26.000 --> 00:05:28.000]  在巴比倫的統治之下
[00:05:28.000 --> 00:05:30.000]  在羅馬的統治之下
[00:05:30.000 --> 00:05:32.000]  第一世紀的羅馬的統治之下
[00:05:32.000 --> 00:05:34.000]  在被世界的強權
[00:05:34.000 --> 00:05:37.000]  所管理所管治的國家
[00:05:37.000 --> 00:05:40.000]  他們從主前五百八十六年開始
[00:05:40.000 --> 00:05:43.000]  一直到主後第一世紀
[00:05:43.000 --> 00:05:45.000]  三十年代
[00:05:45.000 --> 00:05:46.000]  四十年代
[00:05:46.000 --> 00:05:47.000]  五十年代
[00:05:47.000 --> 00:05:49.000]  五六百年間
[00:05:49.000 --> 00:05:51.000]  他們根本沒有自己的國家
[00:05:51.000 --> 00:05:53.000]  任人欺負
[00:05:53.000 --> 00:05:55.000]  所以當我們聚集在一起
[00:05:55.000 --> 00:05:57.000]  主耶穌一來的時候就說
[00:05:57.000 --> 00:05:59.000]  來跟從我
[00:05:59.000 --> 00:06:01.000]  前面還有一句
[00:06:01.000 --> 00:06:03.000]  天國近了
[00:06:03.000 --> 00:06:05.000]  你們要悔改順服人
[00:06:05.000 --> 00:06:08.000]  他們就會積聚了很多問題
[00:06:08.000 --> 00:06:11.000]  主耶穌到底這句話是什麼意思呢
[00:06:11.000 --> 00:06:13.000]  如果天國近了
[00:06:13.000 --> 00:06:15.000]  跟以色列國復國
[00:06:15.000 --> 00:06:17.000]  我們沒有自己的國家
[00:06:17.000 --> 00:06:19.000]  已經差不多超過五百多年
[00:06:19.000 --> 00:06:20.000]  六百年了
[00:06:20.000 --> 00:06:22.000]  你是不是在現在這個時間
[00:06:22.000 --> 00:06:24.000]  現在這個時間
[00:06:24.000 --> 00:06:26.000]  在現在復經以色列國
[00:06:26.000 --> 00:06:28.000]  讓以色列可以復國呢
[00:06:28.000 --> 00:06:31.000]  我們沒有自己的國家太久了
[00:06:31.000 --> 00:06:34.000]  任人欺負太久了
[00:06:34.000 --> 00:06:36.000]  如果你真是我們的救主
[00:06:36.000 --> 00:06:38.000]  是上帝自己的兒子
[00:06:38.000 --> 00:06:40.000]  要救贖你自己的百姓
[00:06:40.000 --> 00:06:42.000]  脫離外邦的限制
[00:06:42.000 --> 00:06:44.000]  讓我們成為一個自由的人
[00:06:44.000 --> 00:06:47.000]  請你現在就做一些工作吧
[00:06:47.000 --> 00:06:49.000]  但是主耶穌基督給這個問題
[00:06:49.000 --> 00:06:51.000]  又不是嚇倒的
[00:06:51.000 --> 00:06:52.000]  在我們的信仰裡面
[00:06:52.000 --> 00:06:54.000]  我們什麼時候都有這樣的經驗
[00:06:54.000 --> 00:06:56.000]  基督教的信仰裡面
[00:06:56.000 --> 00:06:58.000]  從來都不怕人問問題的
[00:06:58.000 --> 00:07:00.000]  從來都不怕人問問題
[00:07:00.000 --> 00:07:03.000]  只要你老老實實按照聖經答就答到了
[00:07:03.000 --> 00:07:06.000]  當人問他
[00:07:06.000 --> 00:07:08.000]  當門徒問耶穌
[00:07:08.000 --> 00:07:10.000]  你復經以色列國
[00:07:10.000 --> 00:07:13.000]  讓我們重新有自己的國家
[00:07:13.000 --> 00:07:15.000]  是不是現在呢
[00:07:15.000 --> 00:07:17.000]  你猜主耶穌基督怎麼回答他呢
[00:07:17.000 --> 00:07:20.000]  如果你查經的時候
[00:07:20.000 --> 00:07:21.000]  或者靈修的時候
[00:07:21.000 --> 00:07:23.000]  仔細讀這句話
[00:07:23.000 --> 00:07:25.000]  主耶穌基督就說
[00:07:25.000 --> 00:07:28.000]  上帝所定的時間
[00:07:28.000 --> 00:07:31.000]  不是你和我可以知道的
[00:07:31.000 --> 00:07:35.000]  耶穌對他們說
[00:07:35.000 --> 00:07:40.000]  負憑著自己的權柄所定的時候
[00:07:40.000 --> 00:07:43.000]  日期不是你而知道的
[00:07:43.000 --> 00:07:47.000]  這句話後面是什麼意思呢
[00:07:47.000 --> 00:07:49.000]  他不是說NO
[00:07:49.000 --> 00:07:51.000]  沒有這件事
[00:07:51.000 --> 00:07:53.000]  他不是
[00:07:53.000 --> 00:07:58.000]  他說上帝自己按他自己的權柄所定的日子
[00:07:58.000 --> 00:08:00.000]  是你和我不知道
[00:08:00.000 --> 00:08:01.000]  也就是說
[00:08:01.000 --> 00:08:03.000]  總有一天
[00:08:03.000 --> 00:08:06.000]  某某日
[00:08:06.000 --> 00:08:09.000]  以色列會復國的
[00:08:09.000 --> 00:08:12.000]  但是那個日子是什麼時候我不知道
[00:08:12.000 --> 00:08:16.000]  他在這裡埋下了一個希望的種子
[00:08:16.000 --> 00:08:17.000]  門徒所要的就是
[00:08:17.000 --> 00:08:19.000]  你復經以色列國
[00:08:19.000 --> 00:08:21.000]  是在現在的時間
[00:08:21.000 --> 00:08:23.000]  耶穌說
[00:08:23.000 --> 00:08:26.000]  上帝以他的權柄所定的日子
[00:08:26.000 --> 00:08:28.000]  不是你和我知道的
[00:08:28.000 --> 00:08:31.000]  不是那件事不會發生
[00:08:31.000 --> 00:08:34.000]  不是那件事永遠不可以發生
[00:08:34.000 --> 00:08:36.000]  上帝按他自己的權柄
[00:08:36.000 --> 00:08:39.000]  在歷史裡的某一個時候會發生
[00:08:39.000 --> 00:08:42.000]  那個日子不是你和我知道的
[00:08:42.000 --> 00:08:44.000]  我不能告訴你
[00:08:44.000 --> 00:08:46.000]  但我肯定告訴你
[00:08:46.000 --> 00:08:50.000]  上帝按他自己的權柄所定的時間
[00:08:50.000 --> 00:08:53.000]  是一定會成就的
[00:08:53.000 --> 00:08:56.000]  因為在我們的歷史觀念裡
[00:08:56.000 --> 00:08:58.000]  歷史不是這樣循環的
[00:08:58.000 --> 00:09:00.000]  雖然前道書說
[00:09:00.000 --> 00:09:02.000]  日光之下沒有新事
[00:09:02.000 --> 00:09:04.000]  好像重重複複
[00:09:04.000 --> 00:09:05.000]  但就算重複了
[00:09:05.000 --> 00:09:07.000]  他不斷向前進
[00:09:07.000 --> 00:09:09.000]  歷史是有一個終結的
[00:09:09.000 --> 00:09:12.000]  歷史不是像巨輪一樣不斷轉
[00:09:12.000 --> 00:09:14.000]  在原地不斷轉
[00:09:14.000 --> 00:09:16.000]  好像圓圈一樣不斷轉
[00:09:16.000 --> 00:09:18.000]  那些直線上跑
[00:09:18.000 --> 00:09:20.000]  是從這裡開始
[00:09:20.000 --> 00:09:23.000]  我們深信從創世紀開始
[00:09:23.000 --> 00:09:25.000]  起初上帝創造天地
[00:09:25.000 --> 00:09:27.000]  一切包括時間
[00:09:27.000 --> 00:09:28.000]  從那個時候開始
[00:09:28.000 --> 00:09:31.000]  直到有一天主耶穌再回來的時候
[00:09:31.000 --> 00:09:33.000]  那個就是歷史的終結時間
[00:09:33.000 --> 00:09:35.000]  但什麼時候我們不知道
[00:09:35.000 --> 00:09:38.000]  當門徒問主啊
[00:09:38.000 --> 00:09:40.000]  你復經二次就說
[00:09:40.000 --> 00:09:42.000]  是在這個時候嗎
[00:09:42.000 --> 00:09:44.000]  耶穌說我不知道
[00:09:44.000 --> 00:09:46.000]  只有上帝知道
[00:09:46.000 --> 00:09:48.000]  但這個日子必定會來臨的
[00:09:48.000 --> 00:09:49.000]  肯定會來臨的
[00:09:49.000 --> 00:09:51.000]  我有這樣的信心
[00:09:51.000 --> 00:09:52.000]  各位弟兄姊妹
[00:09:52.000 --> 00:09:54.000]  在我們的信仰裡面
[00:09:54.000 --> 00:09:56.000]  我們真的在現在這些時候
[00:09:56.000 --> 00:09:58.000]  真的需要相信
[00:09:58.000 --> 00:10:00.000]  上帝在生命裡面所做的事
[00:10:00.000 --> 00:10:03.000]  是終有一天會成就的
[00:10:03.000 --> 00:10:05.000]  縱然我們現在在痛苦
[00:10:05.000 --> 00:10:06.000]  在艱難
[00:10:06.000 --> 00:10:08.000]  在很多不想見的情況之中
[00:10:08.000 --> 00:10:10.000]  但終有一天
[00:10:10.000 --> 00:10:12.000]  歷史會去到一個終結的
[00:10:12.000 --> 00:10:15.000]  在歷史最終結的那一刻
[00:10:15.000 --> 00:10:18.000]  主耶穌會在那裡說最後一句話
[00:10:20.000 --> 00:10:22.000]  你有沒有這樣的信心呢
[00:10:22.000 --> 00:10:25.000]  你有沒有這樣的信心呢
[00:10:25.000 --> 00:10:26.000]  是的
[00:10:26.000 --> 00:10:27.000]  我們在日常的生活裡面
[00:10:27.000 --> 00:10:28.000]  會用很多的事
[00:10:28.000 --> 00:10:30.000]  打擊我們這樣的信心
[00:10:30.000 --> 00:10:32.000]  我們眼睛所見的
[00:10:32.000 --> 00:10:34.000]  我們的思想所想到的
[00:10:34.000 --> 00:10:36.000]  每次都打擊我們這樣的信心
[00:10:36.000 --> 00:10:39.000]  但你必須要對上帝的權柄
[00:10:39.000 --> 00:10:41.000]  有這樣的信心
[00:10:41.000 --> 00:10:43.000]  有這樣的肯定
[00:10:43.000 --> 00:10:45.000]  所以到了1948年以色列復國
[00:10:45.000 --> 00:10:49.000]  亡國了2500年
[00:10:49.000 --> 00:10:52.000]  為什麼一定要2500年呢
[00:10:52.000 --> 00:10:54.000]  一千年不行嗎
[00:10:54.000 --> 00:10:56.000]  上帝出了自己的旨意
[00:10:56.000 --> 00:10:57.000]  我們不知道為什麼
[00:10:57.000 --> 00:10:58.000]  在那個時刻
[00:10:58.000 --> 00:11:00.000]  歷史在那段時刻裡面
[00:11:00.000 --> 00:11:02.000]  在各種的困難之中
[00:11:02.000 --> 00:11:04.000]  讓上帝自己的百姓
[00:11:04.000 --> 00:11:06.000]  上帝自己的子民
[00:11:06.000 --> 00:11:09.000]  他直接摩西和埃及法老說
[00:11:09.000 --> 00:11:11.000]  以色列是我的百姓
[00:11:11.000 --> 00:11:12.000]  是我的子民
[00:11:12.000 --> 00:11:14.000]  是我的長子
[00:11:14.000 --> 00:11:17.000]  在那一刻1948年的時候
[00:11:17.000 --> 00:11:19.000]  以色列百姓
[00:11:19.000 --> 00:11:21.000]  上帝自己的子民
[00:11:21.000 --> 00:11:22.000]  上帝心愛的長子
[00:11:22.000 --> 00:11:23.000]  有了自己的國家
[00:11:23.000 --> 00:11:25.000]  在2500年之後
[00:11:25.000 --> 00:11:27.000]  各位
[00:11:27.000 --> 00:11:30.000]  他們叫做守得雲開見月明
[00:11:30.000 --> 00:11:32.000]  但是2500年
[00:11:32.000 --> 00:11:34.000]  我們只是站在歷史的這一邊
[00:11:34.000 --> 00:11:36.000]  說上帝你是信實的
[00:11:36.000 --> 00:11:38.000]  但是2500年
[00:11:38.000 --> 00:11:42.000]  我們能不能在現實的生活裡面
[00:11:42.000 --> 00:11:44.000]  有多一點的信心
[00:11:44.000 --> 00:11:46.000]  在我們的苦難之中
[00:11:46.000 --> 00:11:48.000]  在我們的無奈之中
[00:11:48.000 --> 00:11:49.000]  在我們的困惑之中
[00:11:49.000 --> 00:11:51.000]  在我們的病痛之中
[00:11:51.000 --> 00:11:53.000]  在我們經濟不景之中
[00:11:53.000 --> 00:11:56.000]  仍然存有對上帝的信心
[00:11:56.000 --> 00:12:03.000]  最近聽一位牧師的家人說一句話
[00:12:03.000 --> 00:12:06.000]  牧師和師母都很早
[00:12:06.000 --> 00:12:09.000]  牧師師母最近離開世界
[00:12:09.000 --> 00:12:12.000]  牧師就早一點早幾年
[00:12:12.000 --> 00:12:15.000]  他有一個兒子一個女兒
[00:12:15.000 --> 00:12:18.000]  女兒很熱心很愛主
[00:12:18.000 --> 00:12:22.000]  兒子在讀大學的時候
[00:12:22.000 --> 00:12:25.000]  信仰受到很多的衝擊
[00:12:25.000 --> 00:12:27.000]  慢慢慢慢的疏離教會
[00:12:27.000 --> 00:12:30.000]  我想那個兒子疏離教會
[00:12:30.000 --> 00:12:36.000]  對做牧師和做女傳道的師母
[00:12:36.000 --> 00:12:38.000]  是一個很大的打擊
[00:12:38.000 --> 00:12:41.000]  我想這個是大家都心有同感的
[00:12:42.000 --> 00:12:50.000]  所以爸爸是牧師
[00:12:50.000 --> 00:12:52.000]  媽媽是女傳道
[00:12:52.000 --> 00:12:56.000]  但是兒子從來都不回教會
[00:12:56.000 --> 00:12:58.000]  或者你要他回教會
[00:12:58.000 --> 00:13:01.000]  他就在教會那裡黑眼瞓
[00:13:01.000 --> 00:13:03.000]  無心聽道
[00:13:03.000 --> 00:13:06.000]  那個年代還沒有手機
[00:13:06.000 --> 00:13:07.000]  讀了武俠小說
[00:13:07.000 --> 00:13:09.000]  在人群之中mingo mingo
[00:13:09.000 --> 00:13:11.000]  散了會他就走
[00:13:11.000 --> 00:13:14.000]  用一個很消極的態度
[00:13:14.000 --> 00:13:17.000]  後來慢慢長大了
[00:13:17.000 --> 00:13:19.000]  出來工作了
[00:13:19.000 --> 00:13:22.000]  有了自己的家有了自己的小孩
[00:13:22.000 --> 00:13:24.000]  他養成一個習慣
[00:13:24.000 --> 00:13:25.000]  他每逢出trip
[00:13:25.000 --> 00:13:26.000]  無論去大陸也好
[00:13:26.000 --> 00:13:28.000]  去歐洲也好去美國也好
[00:13:28.000 --> 00:13:31.000]  他總是叫媽媽為他祈禱
[00:13:31.000 --> 00:13:33.000]  那個兒子會回來跟媽媽說
[00:13:33.000 --> 00:13:35.000]  媽媽為我祈禱我明天出trip
[00:13:35.000 --> 00:13:37.000]  一個星期後才回來
[00:13:37.000 --> 00:13:41.000]  他對信仰所留下的
[00:13:41.000 --> 00:13:42.000]  所剩下的
[00:13:42.000 --> 00:13:44.000]  只是臨出trip的時候
[00:13:44.000 --> 00:13:46.000]  叫媽媽為他祈禱
[00:13:46.000 --> 00:13:48.000]  就是這麼多
[00:13:48.000 --> 00:13:50.000]  爸爸看在眼裡
[00:13:50.000 --> 00:13:54.000]  有些盼望
[00:13:54.000 --> 00:14:00.000]  後來爸爸病了
[00:14:00.000 --> 00:14:03.000]  進了醫院
[00:14:03.000 --> 00:14:04.000]  他對女兒說了這句話
[00:14:04.000 --> 00:14:07.000]  很感動
[00:14:07.000 --> 00:14:11.000]  女兒
[00:14:11.000 --> 00:14:16.000]  至於你弟弟能不能夠
[00:14:16.000 --> 00:14:19.000]  回轉到上帝面前
[00:14:19.000 --> 00:14:23.000]  我恐怕我看不到那個日子了
[00:14:23.000 --> 00:14:26.000]  一個做牧師的爸爸這樣說
[00:14:26.000 --> 00:14:29.000]  我恐怕我看不到那個日子了
[00:14:29.000 --> 00:14:31.000]  但下面這句話很震撼
[00:14:31.000 --> 00:14:32.000]  很感動
[00:14:32.000 --> 00:14:34.000]  但我相信
[00:14:34.000 --> 00:14:39.000]  是有那個日子的
[00:14:39.000 --> 00:14:42.000]  我怕我看不到
[00:14:42.000 --> 00:14:44.000]  他回轉的日子
[00:14:44.000 --> 00:14:47.000]  那個日子我恐怕我看不到
[00:14:47.000 --> 00:14:50.000]  但我相信那個日子
[00:14:50.000 --> 00:14:55.000]  一定會來到的
[00:14:55.000 --> 00:14:58.000]  各位我們在
[00:14:58.000 --> 00:15:00.000]  我們最艱難的時刻
[00:15:00.000 --> 00:15:03.000]  最失望的時刻裡面
[00:15:03.000 --> 00:15:07.000]  就有這種對上帝的
[00:15:07.000 --> 00:15:10.000]  那種不放棄
[00:15:10.000 --> 00:15:13.000]  最終於前幾年
[00:15:13.000 --> 00:15:16.000]  他真的自己回轉了
[00:15:16.000 --> 00:15:18.000]  回到教會
[00:15:18.000 --> 00:15:20.000]  勤讀聖經
[00:15:20.000 --> 00:15:23.000]  參與教會侍奉
[00:15:23.000 --> 00:15:25.000]  知道自己以往的生活
[00:15:25.000 --> 00:15:27.000]  是很片面的
[00:15:27.000 --> 00:15:31.000]  對社會對教會的一些不滿
[00:15:31.000 --> 00:15:34.000]  引致他生活上有這麼大的轉變
[00:15:34.000 --> 00:15:37.000]  對信仰好像不屑一顧
[00:15:37.000 --> 00:15:42.000]  但現在改變了
[00:15:42.000 --> 00:15:46.000]  牧師那句話很感動
[00:15:46.000 --> 00:15:49.000]  我恐怕我看不到那個日子了
[00:15:49.000 --> 00:15:51.000]  但我相信那個日子
[00:15:51.000 --> 00:15:54.000]  一定會來到
[00:15:54.000 --> 00:15:55.000]  在我們的苦難
[00:15:55.000 --> 00:15:56.000]  在我們的痛苦
[00:15:56.000 --> 00:15:57.000]  在我們的無奈
[00:15:57.000 --> 00:15:59.000]  在我們的失望與絕望之中
[00:15:59.000 --> 00:16:05.000]  我們絕對不能夠放棄
[00:16:05.000 --> 00:16:08.000]  苦難的日子終會過去
[00:16:08.000 --> 00:16:11.000]  歷史是有終結的
[00:16:11.000 --> 00:16:13.000]  在終結的那一刻
[00:16:13.000 --> 00:16:17.000]  主耶穌會站在歷史的終結那裡
[00:16:17.000 --> 00:16:19.000]  會對我們說
[00:16:19.000 --> 00:16:21.000]  Well done
[00:16:21.000 --> 00:16:23.000]  Welcome home
[00:16:23.000 --> 00:16:27.000]  Good job
[00:16:27.000 --> 00:16:30.000]  這句話就是
[00:16:30.000 --> 00:16:36.000]  那些拿銀子來到
[00:16:36.000 --> 00:16:39.000]  一千二千五千那些
[00:16:39.000 --> 00:16:45.000]  你又忠心又良善的僕人的讚賞
[00:16:45.000 --> 00:16:47.000]  Good job
[00:16:47.000 --> 00:16:51.000]  Welcome home
[00:16:51.000 --> 00:16:55.000]  但接著主耶穌基督對他的門徒說
[00:16:55.000 --> 00:16:58.000]  你問了一個問題
[00:16:58.000 --> 00:17:01.000]  我給了你一個答案
[00:17:01.000 --> 00:17:03.000]  但在這個現實的世界裡
[00:17:03.000 --> 00:17:05.000]  有什麼你可以做的呢
[00:17:05.000 --> 00:17:09.000]  我們經常說我們要做一些事
[00:17:09.000 --> 00:17:12.000]  但經文經常叫我們不是做事
[00:17:12.000 --> 00:17:14.000]  是叫我們等候
[00:17:14.000 --> 00:17:18.000]  這真是聖經給我們一個很大的難題
[00:17:18.000 --> 00:17:21.000]  我們人就是不想等
[00:17:21.000 --> 00:17:25.000]  我們總是要做一些事
[00:17:25.000 --> 00:17:27.000]  所以有很多人批評教會
[00:17:27.000 --> 00:17:28.000]  批評牧師
[00:17:28.000 --> 00:17:30.000]  批評傳道
[00:17:30.000 --> 00:17:35.000]  我們說的道理好像是堅離地
[00:17:35.000 --> 00:17:38.000]  但實際上那個道理是這麼簡單的
[00:17:38.000 --> 00:17:43.000]  你要說一些不離地的話
[00:17:43.000 --> 00:17:45.000]  是可以的
[00:17:45.000 --> 00:17:49.000]  但你不能說經文對你自己的要求
[00:17:49.000 --> 00:17:51.000]  經文有很多地方
[00:17:51.000 --> 00:17:53.000]  在很critical的時間裡
[00:17:53.000 --> 00:17:56.000]  他就叫你請你等一等
[00:17:56.000 --> 00:17:59.000]  但聖靈要降臨在你們身上
