
[00:00:00.000 --> 00:00:06.000]  多謝你們今天邀請我跟大家分享神的話
[00:08:43.000 --> 00:08:46.000]  所以神叫摩西用掌敲石頭
[00:08:46.000 --> 00:08:47.000]  流水出來
[00:08:47.000 --> 00:08:49.000]  給以色列人喝
[00:08:49.000 --> 00:08:51.000]  記不記得那件事
[00:08:51.000 --> 00:08:54.000]  是他們最軟弱的時候
[00:08:54.000 --> 00:08:58.000]  亞馬力人就在背後攻擊以色列
[00:08:58.000 --> 00:09:01.000]  當神做一個大拯救的時候
[00:09:01.000 --> 00:09:03.000]  亞馬力人在後面攻擊以色列人
[00:09:03.000 --> 00:09:05.000]  所以神就要懲罰亞馬力人
[00:09:05.000 --> 00:09:08.000]  所以這次上帝很清楚的一個要求
[00:09:08.000 --> 00:09:10.000]  一個不留
[00:09:10.000 --> 00:09:12.000]  最後怎樣呢
[00:09:12.000 --> 00:09:16.000]  索羅王殺光大部分的人
[00:09:16.000 --> 00:09:20.000]  但他保留著亞馬力人的王
[00:09:20.000 --> 00:09:23.000]  然後自己建一個石碑
[00:09:23.000 --> 00:09:26.000]  紀念自己的威風
[00:09:26.000 --> 00:09:28.000]  不單這樣
[00:09:28.000 --> 00:09:32.000]  他把最好的牛羊保留著
[00:09:32.000 --> 00:09:34.000]  上帝叫他殺光這個不留
[00:09:34.000 --> 00:09:36.000]  他留下這些
[00:09:36.000 --> 00:09:38.000]  他怎樣回答呢
[00:09:38.000 --> 00:09:40.000]  神就說臨到撒慕爾
[00:09:40.000 --> 00:09:42.000]  我後悔立了索羅為王
[00:09:42.000 --> 00:09:44.000]  因為他已經離我而去
[00:09:44.000 --> 00:09:45.000]  不跟從我
[00:09:45.000 --> 00:09:47.000]  不執行我的命令
[00:09:47.000 --> 00:09:49.000]  然後呢
[00:09:49.000 --> 00:09:51.000]  撒慕爾在十二節
[00:09:51.000 --> 00:09:53.000]  然後就去找索羅王
[00:09:53.000 --> 00:09:55.000]  在十二節那裡
[00:09:55.000 --> 00:09:57.000]  索羅王清晨來到
[00:09:57.000 --> 00:09:59.000]  早晨見到索羅
[00:09:59.000 --> 00:10:01.000]  有人告訴索羅
[00:10:01.000 --> 00:10:03.000]  原來索羅一早就走出去
[00:10:03.000 --> 00:10:05.000]  為自己做一個紀念碑
[00:10:05.000 --> 00:10:07.000]  因為他打贏仗
[00:10:07.000 --> 00:10:09.000]  要威風
[00:10:09.000 --> 00:10:10.000]  然後呢
[00:10:10.000 --> 00:10:12.000]  撒慕爾去到那裡就說
[00:10:12.000 --> 00:10:15.000]  索羅王還跟他說
[00:10:15.000 --> 00:10:17.000]  願耶和華賜福給你
[00:10:17.000 --> 00:10:19.000]  我已經執行了耶和華的命令
[00:10:19.000 --> 00:10:21.000]  原來呢
[00:10:21.000 --> 00:10:23.000]  一個
[00:10:23.000 --> 00:10:25.000]  經常有宗教儀式的人
[00:10:25.000 --> 00:10:27.000]  都未必是跟從神
[00:10:27.000 --> 00:10:29.000]  好像撒慕爾那樣
[00:10:29.000 --> 00:10:31.000]  在這裡他不單止這樣
[00:10:31.000 --> 00:10:33.000]  他還說
[00:10:33.000 --> 00:10:35.000]  撒慕爾問我聽到牛羊的聲音
[00:10:35.000 --> 00:10:37.000]  為什麼還會有聲音呢
[00:10:37.000 --> 00:10:39.000]  索羅就將責任推給民眾
[00:10:39.000 --> 00:10:41.000]  他說是民眾從
[00:10:41.000 --> 00:10:43.000]  阿瑪利人那裡拿回來的
[00:10:43.000 --> 00:10:45.000]  他們要來將這些
[00:10:45.000 --> 00:10:47.000]  牛羊獻祭給
[00:10:47.000 --> 00:10:49.000]  耶和華
[00:10:49.000 --> 00:10:51.000]  你的神為祭
[00:10:51.000 --> 00:10:53.000]  撒慕爾就跟他說
[00:10:53.000 --> 00:10:55.000]  住口吧
[00:10:55.000 --> 00:10:57.000]  shut up
[00:10:57.000 --> 00:10:59.000]  罵他叫他收口
[00:10:59.000 --> 00:11:01.000]  留意到撒慕爾
[00:11:01.000 --> 00:11:03.000]  這個人的性格
[00:11:03.000 --> 00:11:05.000]  他是經常
[00:11:05.000 --> 00:11:07.000]  行宗教儀式
[00:11:07.000 --> 00:11:09.000]  他經常有提及神
[00:11:09.000 --> 00:11:11.000]  好像我們現在
[00:11:11.000 --> 00:11:13.000]  的時候
[00:11:13.000 --> 00:11:15.000]  很積極參與教會的人
[00:11:15.000 --> 00:11:17.000]  但是他會利用宗教
[00:11:17.000 --> 00:11:19.000]  達到自己目的
[00:11:19.000 --> 00:11:21.000]  大家會再留意
[00:11:21.000 --> 00:11:23.000]  耶穌基督進入耶路撒冷的時候
[00:11:23.000 --> 00:11:25.000]  第一件事是做什麼呢
[00:11:25.000 --> 00:11:27.000]  就是清潔聖殿
[00:11:27.000 --> 00:11:29.000]  聖殿的人做生意
[00:11:29.000 --> 00:11:31.000]  其實今天一樣
[00:11:31.000 --> 00:11:33.000]  我們很多人去教會
[00:11:33.000 --> 00:11:35.000]  可能有不同目的
[00:11:35.000 --> 00:11:37.000]  我去過的教會
[00:11:37.000 --> 00:11:39.000]  曾經有人是夾份去投資
[00:11:39.000 --> 00:11:41.000]  有些人帶小孩去那裡
[00:11:41.000 --> 00:11:43.000]  受洗
[00:11:43.000 --> 00:11:45.000]  因為受洗之後有多些分可以進入
[00:11:45.000 --> 00:11:47.000]  那間教會附屬的名校
[00:11:47.000 --> 00:11:49.000]  很多進去教會
[00:11:49.000 --> 00:11:51.000]  或者我們在教會生活的人
[00:11:51.000 --> 00:11:53.000]  我們自己要去反省
[00:11:53.000 --> 00:11:55.000]  究竟我在教會裡面的生活
[00:11:55.000 --> 00:11:57.000]  是不是在做生意
[00:11:57.000 --> 00:11:59.000]  是某些目的
[00:11:59.000 --> 00:12:01.000]  所以我們看回一些故事的時候
[00:12:01.000 --> 00:12:03.000]  對我們自己一個提醒
[00:12:03.000 --> 00:12:05.000]  蘇羅就是一個這樣的人
[00:12:05.000 --> 00:12:07.000]  他就將
[00:12:07.000 --> 00:12:09.000]  很宗教性的東西
[00:12:09.000 --> 00:12:11.000]  他做完
[00:12:11.000 --> 00:12:13.000]  但是他不做足
[00:12:13.000 --> 00:12:15.000]  所以他說
[00:12:15.000 --> 00:12:17.000]  我什麼都做了
[00:12:17.000 --> 00:12:19.000]  我只留下一個王
[00:12:19.000 --> 00:12:21.000]  要來歸我留下一些最好的牛羊
[00:12:21.000 --> 00:12:23.000]  獻給上帝
[00:12:23.000 --> 00:12:25.000]  其實你做了
[00:12:25.000 --> 00:12:27.000]  其實這句話就告訴我們
[00:12:27.000 --> 00:12:29.000]  上帝叫我們做的事
[00:12:29.000 --> 00:12:31.000]  如果你說我做了九成
[00:12:31.000 --> 00:12:33.000]  九成半
[00:12:33.000 --> 00:12:35.000]  其實做了九成半就是你沒有做到
[00:12:35.000 --> 00:12:37.000]  為什麼呢
[00:12:37.000 --> 00:12:39.000]  薩姆爾就說了一句
[00:12:39.000 --> 00:12:41.000]  很重要的話
[00:12:41.000 --> 00:12:43.000]  他說你沒有聽耶和華說什麼
[00:12:43.000 --> 00:12:45.000]  你拿他的戰利品
[00:12:45.000 --> 00:12:47.000]  就是做了耶和華眼中的惡事
[00:12:47.000 --> 00:12:49.000]  蘇羅王還不服氣
[00:12:49.000 --> 00:12:51.000]  他說我
[00:12:51.000 --> 00:12:53.000]  二十次
[00:12:53.000 --> 00:12:55.000]  他說我實在聽了耶和華說的
[00:12:55.000 --> 00:12:57.000]  我毀滅了那些人
[00:12:57.000 --> 00:12:59.000]  但是最好的我留下來獻祭
[00:12:59.000 --> 00:13:01.000]  就是這樣
[00:13:01.000 --> 00:13:03.000]  他還去狡辯
[00:13:03.000 --> 00:13:05.000]  很多時候人就會
[00:13:05.000 --> 00:13:07.000]  用很多假的說話
[00:13:07.000 --> 00:13:09.000]  去騙自己
[00:13:09.000 --> 00:13:11.000]  以為我真的很熟練
[00:13:11.000 --> 00:13:13.000]  所以我們要留意
[00:13:13.000 --> 00:13:15.000]  所以薩姆爾很直接
[00:13:15.000 --> 00:13:17.000]  他說耶和華喜悅凡濟和平安濟
[00:13:17.000 --> 00:13:19.000]  喜將喜悅人
[00:13:19.000 --> 00:13:21.000]  聽從耶和華的話
[00:13:21.000 --> 00:13:23.000]  接著一個很出名的說話
[00:13:23.000 --> 00:13:25.000]  聽從
[00:13:25.000 --> 00:13:27.000]  勝過獻祭
[00:13:27.000 --> 00:13:29.000]  聽命勝過公羊的自由
[00:13:29.000 --> 00:13:31.000]  原來上帝要我們
[00:13:31.000 --> 00:13:33.000]  跟從他
[00:13:33.000 --> 00:13:35.000]  他不是要我們做什麼
[00:13:35.000 --> 00:13:37.000]  因為他已經是創天造地的上帝
[00:13:37.000 --> 00:13:39.000]  一切的生命一切所有的東西都是由他來
[00:13:39.000 --> 00:13:41.000]  上帝要我們
[00:13:41.000 --> 00:13:43.000]  是
[00:13:43.000 --> 00:13:45.000]  甘心樂意的跟從他
[00:13:45.000 --> 00:13:47.000]  所以你看到耶穌
[00:13:47.000 --> 00:13:49.000]  基督三年半的
[00:13:49.000 --> 00:13:51.000]  工作從來沒有逼過人信他
[00:13:51.000 --> 00:13:53.000]  甚至有些人想跟他
[00:13:53.000 --> 00:13:55.000]  耶穌說你不要來跟我
[00:13:55.000 --> 00:13:57.000]  最後入天國的人是什麼人
[00:13:57.000 --> 00:13:59.000]  不是你做多少事幫上帝的人
[00:13:59.000 --> 00:14:01.000]  而是你願意認罪
[00:14:01.000 --> 00:14:03.000]  甘心樂意去跟從上帝的人
[00:14:03.000 --> 00:14:05.000]  是甘心樂意去跟從上帝的人
[00:14:05.000 --> 00:14:07.000]  所以我看完
[00:14:07.000 --> 00:14:09.000]  所以我看完
[00:14:09.000 --> 00:14:11.000]  我們看到
[00:14:11.000 --> 00:14:13.000]  我們看到
[00:14:13.000 --> 00:14:15.000]  他就算認罪也好也是假的
[00:14:15.000 --> 00:14:17.000]  他說我認罪的時候
[00:14:17.000 --> 00:14:19.000]  我犯了罪了我違背了耶和華的命令
[00:14:19.000 --> 00:14:21.000]  為什麼
[00:14:21.000 --> 00:14:23.000]  因為我害怕眾人
[00:14:23.000 --> 00:14:25.000]  我怕眾人聽從他們的話
[00:14:25.000 --> 00:14:27.000]  那些人想要最好的留下
[00:14:27.000 --> 00:14:29.000]  想要最好的牛羊
[00:14:29.000 --> 00:14:31.000]  我害怕人
[00:14:31.000 --> 00:14:33.000]  就是說我們
[00:14:33.000 --> 00:14:35.000]  很多時候我們現在在這個社會
[00:14:35.000 --> 00:14:37.000]  都要做一個抉擇
[00:14:37.000 --> 00:14:39.000]  今天你
[00:14:39.000 --> 00:14:41.000]  敬畏上帝多一點
[00:14:41.000 --> 00:14:43.000]  還是敬畏人多一點
[00:14:43.000 --> 00:14:45.000]  很多時候我們要做一個抉擇
[00:14:45.000 --> 00:14:47.000]  你看回但以利那三個朋友
[00:14:47.000 --> 00:14:51.000]  他要不拜金像
[00:14:51.000 --> 00:14:53.000]  他走進去火爐
[00:14:53.000 --> 00:14:55.000]  害不害怕
[00:14:55.000 --> 00:14:57.000]  如果我是他我會害怕
[00:14:57.000 --> 00:15:01.000]  真的害怕
[00:15:01.000 --> 00:15:03.000]  如果有一天現在政府
[00:15:03.000 --> 00:15:05.000]  立一些新的例子
[00:15:05.000 --> 00:15:07.000]  你去崇拜也可以有罪的
[00:15:07.000 --> 00:15:09.000]  你害不害怕
[00:15:09.000 --> 00:15:11.000]  是會害怕的
[00:15:11.000 --> 00:15:13.000]  我們要做一個決定
[00:15:13.000 --> 00:15:15.000]  你敬畏上帝多
[00:15:15.000 --> 00:15:17.000]  還是敬畏人多
[00:15:17.000 --> 00:15:19.000]  你要做一個決定
[00:15:19.000 --> 00:15:21.000]  那三個但以利那三個朋友
[00:15:21.000 --> 00:15:23.000]  他走進去
[00:15:23.000 --> 00:15:25.000]  加熱了的火爐
[00:15:25.000 --> 00:15:27.000]  是害怕的
[00:15:27.000 --> 00:15:29.000]  是害怕的
[00:15:29.000 --> 00:15:31.000]  但就因為他願意
[00:15:31.000 --> 00:15:33.000]  走進去的時候
[00:15:33.000 --> 00:15:35.000]  他在火爐裏面
[00:15:35.000 --> 00:15:37.000]  見到人質出現
[00:15:37.000 --> 00:15:39.000]  明白嗎
[00:15:39.000 --> 00:15:41.000]  上帝很多時候
[00:15:41.000 --> 00:15:43.000]  會給我們很多的試煉
[00:15:43.000 --> 00:15:45.000]  這個試煉是看我們的信心
[00:15:45.000 --> 00:15:47.000]  你憑著信心走
[00:15:47.000 --> 00:15:49.000]  你就會看到上帝的作為
[00:15:49.000 --> 00:15:51.000]  我們看到訴羅認罪
[00:15:51.000 --> 00:15:53.000]  他是怕人多過怕上帝
[00:15:53.000 --> 00:15:55.000]  這個就是他失敗的原因
[00:15:55.000 --> 00:15:57.000]  他怕人多過怕上帝
[00:15:59.000 --> 00:16:01.000]  他叫但以利和他一起去
[00:16:01.000 --> 00:16:03.000]  因為他還要面子
[00:16:03.000 --> 00:16:05.000]  所以我們看看
[00:16:05.000 --> 00:16:07.000]  訴羅王犯十誡
[00:16:07.000 --> 00:16:09.000]  是哪十誡呢
[00:16:09.000 --> 00:16:11.000]  第一誡
[00:16:11.000 --> 00:16:13.000]  除了我以外
[00:16:13.000 --> 00:16:15.000]  你必可有別的神
[00:16:15.000 --> 00:16:17.000]  這個說話
[00:16:17.000 --> 00:16:19.000]  從第二個角度
[00:16:19.000 --> 00:16:21.000]  如果你要愛上帝
[00:16:21.000 --> 00:16:23.000]  多過任何事物
