
[00:00:00.000 --> 00:00:06.000]  很感謝宣導會邀請
[00:02:00.000 --> 00:02:03.000]  或者財務管理不好 得罪了人
[00:02:03.000 --> 00:02:07.000]  總之他有問題 主人才會解僱他
[00:02:07.000 --> 00:02:11.000]  我們看看這個管家怎麼做
[00:02:11.000 --> 00:02:18.000]  有些經文 這個管家幫主人做大生意
[00:02:18.000 --> 00:02:21.000]  不是雞毛蒜皮的事
[00:02:21.000 --> 00:02:26.000]  100劉油大概4000公斤
[00:02:26.000 --> 00:02:30.000]  減50大概2000公升
[00:02:30.000 --> 00:02:35.000]  在當時 今天大概6萬加幣
[00:02:35.000 --> 00:02:39.000]  大概40萬港幣 加幣跌了一點
[00:02:39.000 --> 00:02:41.000]  當年是38萬
[00:02:41.000 --> 00:02:46.000]  100石墨紙4萬公升
[00:02:46.000 --> 00:02:55.000]  然後減數目也差不多40萬
[00:02:55.000 --> 00:02:59.000]  而這麼大筆數減了之後
[00:02:59.000 --> 00:03:03.000]  是當時一個工人三年的薪酬
[00:03:03.000 --> 00:03:10.000]  就是說這樣的做法會為他得到很大的益處
[00:03:10.000 --> 00:03:14.000]  但我們不明白為什麼主人會稱讚他
[00:03:14.000 --> 00:03:16.000]  明明主人損失
[00:03:16.000 --> 00:03:24.000]  我們就明白當時的管家和今天的管家有不同的地方
[00:03:24.000 --> 00:03:28.000]  因為當時的管家和主人的關係
[00:03:28.000 --> 00:03:30.000]  不單只是僱傭關係
[00:03:30.000 --> 00:03:31.000]  是一個代理關係
[00:03:31.000 --> 00:03:33.000]  代表主人出去接生意
[00:03:33.000 --> 00:03:36.000]  而他接生意是有風險的
[00:03:36.000 --> 00:03:41.000]  而他所賺到的管家有很高的利潤
[00:03:41.000 --> 00:03:43.000]  這個利潤是歸管家的
[00:03:43.000 --> 00:03:49.000]  另外利息就是歸主人
[00:03:49.000 --> 00:03:57.000]  現在他將這個人所賺到的減去
[00:03:57.000 --> 00:04:01.000]  學者相信他減這麼大筆錢
[00:04:01.000 --> 00:04:07.000]  應該是將他的佣金和利息一次退給那些人
[00:04:07.000 --> 00:04:13.000]  所以才會這麼大筆退給借債做生意的人
[00:04:13.000 --> 00:04:15.000]  換句話說
[00:04:15.000 --> 00:04:21.000]  那個主人損失了利息
[00:04:21.000 --> 00:04:23.000]  管家有沒有損失呢
[00:04:23.000 --> 00:04:26.000]  有 他損失了他的佣金
[00:04:26.000 --> 00:04:32.000]  但主人損失利益損失了利息
[00:04:32.000 --> 00:04:34.000]  為什麼主人都會稱讚他呢
[00:04:34.000 --> 00:04:38.000]  原來主人雖然損失利息
[00:04:38.000 --> 00:04:41.000]  但他是有賺的
[00:04:41.000 --> 00:04:43.000]  為什麼呢
[00:04:43.000 --> 00:04:45.000]  按照當時的耶穌
[00:04:45.000 --> 00:04:49.000]  猶太人很遵從聖經的教導
[00:04:49.000 --> 00:04:52.000]  做生意是不受利息的
[00:04:52.000 --> 00:04:54.000]  利物济說
[00:04:54.000 --> 00:04:58.000]  在做生意的時候利息是不可以收的
[00:04:58.000 --> 00:05:00.000]  但不收利息怎麼做生意呢
[00:05:00.000 --> 00:05:02.000]  潛規則就是
[00:05:02.000 --> 00:05:06.000]  當時所有人都收利息
[00:05:06.000 --> 00:05:10.000]  只有那些很高尚的人
[00:05:10.000 --> 00:05:14.000]  很遵從上帝的話的人才不收利息
[00:05:14.000 --> 00:05:21.000]  因此管家將利息歸給借債的人
[00:05:21.000 --> 00:05:24.000]  主人並不是完全損失的
[00:05:24.000 --> 00:05:28.000]  他獲取了一個很高的社會地位
[00:05:28.000 --> 00:05:31.000]  一個很高的社會聲譽
[00:05:31.000 --> 00:05:35.000]  所以管家稱讚他
[00:05:35.000 --> 00:05:38.000]  其實並不是完全沒有道理
[00:05:38.000 --> 00:05:43.000]  主人稱讚他並不是完全沒有道理
[00:05:43.000 --> 00:05:45.000]  因為管家是有損失的
[00:05:45.000 --> 00:05:48.000]  他犧牲了自己的利潤
[00:05:48.000 --> 00:05:51.000]  主人雖然損失了利息
[00:05:51.000 --> 00:05:55.000]  但他得到社會的稱讚
[00:05:55.000 --> 00:05:57.000]  得到很高的社會地位
[00:05:57.000 --> 00:05:58.000]  恢復了
[00:05:58.000 --> 00:06:03.000]  因為之前管家可能令他在社會上失去聲譽
[00:06:03.000 --> 00:06:05.000]  現在恢復了
[00:06:05.000 --> 00:06:07.000]  相對來說
[00:06:07.000 --> 00:06:11.000]  主人也有賺
[00:06:11.000 --> 00:06:13.000]  主人這樣稱讚他
[00:06:13.000 --> 00:06:18.000]  用了一個很奇怪的例子
[00:06:18.000 --> 00:06:24.000]  今世之子做事比光明之子更厲害
[00:06:24.000 --> 00:06:27.000]  這句話真是可怨可憐
[00:06:27.000 --> 00:06:32.000]  耶穌用這句話來教導門徒
[00:06:32.000 --> 00:06:39.000]  即是說管家上方設法為了自己退休
[00:06:39.000 --> 00:06:41.000]  將來有地方去
[00:06:41.000 --> 00:06:45.000]  他用了這麼極端的前衛方法
[00:06:45.000 --> 00:06:48.000]  保障將來有人接濟他
[00:06:48.000 --> 00:06:50.000]  有人幫助他
[00:06:50.000 --> 00:06:54.000]  所以他不惜犧牲主人的利息
[00:06:54.000 --> 00:06:55.000]  犧牲自己的佣金
[00:06:55.000 --> 00:06:59.000]  以致他退休無憂
[00:06:59.000 --> 00:07:04.000]  所以耶穌借主人說
[00:07:04.000 --> 00:07:12.000]  今世之子做事比光明之子更聰明
[00:07:12.000 --> 00:07:16.000]  什麼是今世之子
[00:07:16.000 --> 00:07:17.000]  什麼是光明之子
[00:07:17.000 --> 00:07:23.000]  如果按照聖經一貫的做法
[00:07:23.000 --> 00:07:27.000]  今世之子即是世上的人
[00:07:27.000 --> 00:07:30.000]  或者很簡單的說不是基督徒非基督徒
[00:07:30.000 --> 00:07:34.000]  光明之子就是耶穌稱讚的追隨者
[00:07:34.000 --> 00:07:38.000]  基督徒非基督徒
[00:07:38.000 --> 00:07:41.000]  耶穌說那些不信耶穌的人
[00:07:41.000 --> 00:07:43.000]  做事比信耶穌的人更厲害
[00:07:43.000 --> 00:07:47.000]  那些不信耶穌的人
[00:07:47.000 --> 00:07:49.000]  為了自己退休
[00:07:49.000 --> 00:07:51.000]  為了自己的生活
[00:07:51.000 --> 00:07:57.000]  可以上方設法來預備未來的日子
[00:07:57.000 --> 00:08:00.000]  那信耶穌的人
[00:08:00.000 --> 00:08:01.000]  我們屬靈的人
[00:08:01.000 --> 00:08:05.000]  是不是應該要更加好好的去考慮
[00:08:05.000 --> 00:08:07.000]  我們將來屬靈的日子
[00:08:07.000 --> 00:08:12.000]  我們未來的在天上與父神一起
[00:08:12.000 --> 00:08:19.000]  我們的處世是不是要比外面的人更加積極呢
[00:08:19.000 --> 00:08:22.000]  所以這句話是有價值判斷的
[00:08:22.000 --> 00:08:26.000]  事實上在這個世界上
[00:08:26.000 --> 00:08:29.000]  在外面工作的人是很辛苦的
[00:08:29.000 --> 00:08:34.000]  外面工作的人朝九晚五不單止
[00:08:34.000 --> 00:08:37.000]  還有很多憂慮和方法
[00:08:37.000 --> 00:08:41.000]  侍奉上帝的人
[00:08:41.000 --> 00:08:46.000]  我們也有像他們那樣積極在工作上
[00:08:46.000 --> 00:08:51.000]  因此我們在教會侍奉主人也好
[00:08:51.000 --> 00:08:53.000]  我們侍奉神也好
[00:08:53.000 --> 00:08:55.000]  我們更加不要馬虎
[00:08:55.000 --> 00:08:57.000]  要像外面的人
[00:08:57.000 --> 00:09:00.000]  外面的人為世上的生活
[00:09:00.000 --> 00:09:03.000]  為暫時的生活都這麼拼命
[00:09:03.000 --> 00:09:07.000]  那我們是不是要比他們更加拼命呢
[00:09:07.000 --> 00:09:11.000]  所以其實這句話背後是有這樣的勸導
[00:09:11.000 --> 00:09:13.000]  不過這段經文
[00:09:13.000 --> 00:09:16.000]  我鼓勵大家看著這段經文
[00:09:16.000 --> 00:09:18.000]  聖經也打開了
[00:09:18.000 --> 00:09:20.000]  我今天是和大家講聖經
[00:09:20.000 --> 00:09:25.000]  這段經文我們開始慢慢發現
[00:09:25.000 --> 00:09:30.000]  耶穌用的字是不容易明白的
[00:09:30.000 --> 00:09:33.000]  這個比喻就是我們要像外面的人
[00:09:33.000 --> 00:09:36.000]  外面的人做事是為了什麼呢
[00:09:36.000 --> 00:09:38.000]  就出現了這個字
[00:09:38.000 --> 00:09:43.000]  這個字就是一個不義的錢財
[00:09:43.000 --> 00:09:47.000]  記不記得剛才那段經文
[00:09:47.000 --> 00:09:49.000]  大事上的忠心
[00:09:49.000 --> 00:09:51.000]  小事的忠心
[00:09:51.000 --> 00:09:53.000]  如果在大事上不義
[00:09:53.000 --> 00:09:55.000]  在小事上不義
[00:09:55.000 --> 00:10:00.000]  這個不義很明顯就是有不好的意思
[00:10:00.000 --> 00:10:03.000]  但耶穌用這個不義的時候
[00:10:03.000 --> 00:10:07.000]  他的意思是轉化了
[00:10:07.000 --> 00:10:09.000]  是什麼意思呢
[00:10:09.000 --> 00:10:11.000]  我們侍奉上帝
[00:10:11.000 --> 00:10:13.000]  肅靈的事情
[00:10:13.000 --> 00:10:18.000]  我們努力為神去侍奉
[00:10:18.000 --> 00:10:21.000]  是會產生永恆的效果
[00:10:21.000 --> 00:10:23.000]  拜人認識主
[00:10:23.000 --> 00:10:25.000]  得到永生
[00:10:25.000 --> 00:10:27.000]  在世上所做的事情
[00:10:27.000 --> 00:10:29.000]  雖然賺很多錢
[00:10:29.000 --> 00:10:33.000]  但那些錢是不能讓你得到永生
[00:10:33.000 --> 00:10:35.000]  所以就用不義
[00:10:35.000 --> 00:10:38.000]  但這個不義不是不好的意思
[00:10:38.000 --> 00:10:40.000]  為什麼呢
[00:10:40.000 --> 00:10:42.000]  因為如果這個不義是不好的話
[00:10:42.000 --> 00:10:46.000]  耶穌就不會叫你在不義的錢財努力
[00:10:46.000 --> 00:10:48.000]  看那段經文怎麼說
[00:10:48.000 --> 00:10:51.000]  我們再讀一次第九節
[00:10:51.000 --> 00:10:53.000]  我又告訴你們
[00:10:53.000 --> 00:10:58.000]  要藉著那不義的結交朋友
[00:10:58.000 --> 00:11:01.000]  到了錢財無用的時候
[00:11:01.000 --> 00:11:05.000]  你會接你們到永生
[00:11:05.000 --> 00:11:07.000]  這字太小了
[00:11:07.000 --> 00:11:09.000]  所以我看不清楚
[00:11:09.000 --> 00:11:13.000]  耶穌怎麼說呢
[00:11:13.000 --> 00:11:17.000]  要藉著不義的錢財結交朋友
[00:11:17.000 --> 00:11:20.000]  耶穌不會說那些不義錢財不要了
[00:11:20.000 --> 00:11:22.000]  那些販毒回來的殺人放火的
[00:11:22.000 --> 00:11:23.000]  扔掉吧
[00:11:23.000 --> 00:11:25.000]  不是這樣的意思
[00:11:25.000 --> 00:11:28.000]  我們要透過那些不義的錢財
[00:11:28.000 --> 00:11:31.000]  那些不義就是沒有產生永恆的果效
[00:11:31.000 --> 00:11:33.000]  是這個意思
[00:11:33.000 --> 00:11:36.000]  要將不產生永恆果效的錢
[00:11:36.000 --> 00:11:39.000]  轉化成做宿命的事情
[00:11:39.000 --> 00:11:41.000]  以至產生永恆的果效
[00:11:41.000 --> 00:11:43.000]  就是這個意思
[00:11:43.000 --> 00:11:47.000]  所以耶穌就叫我們要在不義的錢財上中心
[00:11:47.000 --> 00:11:51.000]  有沒有看到那一節經文
[00:11:51.000 --> 00:11:55.000]  我們看前面
[00:11:55.000 --> 00:11:57.000]  要在不義的錢財中心
[00:11:57.000 --> 00:11:59.000]  在路教科那裡
[00:11:59.000 --> 00:12:01.000]  不知道你們有沒有看到
[00:12:01.000 --> 00:12:03.000]  要在不義的錢財中心
[00:12:03.000 --> 00:12:06.000]  藉著不義的錢財結交朋友
[00:12:06.000 --> 00:12:08.000]  這個經文很有趣
[00:12:08.000 --> 00:12:15.000]  很多人就將世界看成不義
[00:12:15.000 --> 00:12:20.000]  就認為世界的東西是不好的
[00:12:20.000 --> 00:12:22.000]  扔掉吧
[00:12:22.000 --> 00:12:24.000]  只是宿命的好
[00:12:24.000 --> 00:12:30.000]  我在Calgary的宣導會神學院
[00:12:30.000 --> 00:12:33.000]  在那裡侍奉的時候
[00:12:33.000 --> 00:12:39.000]  有一個牧師就邀請他去家裡吃飯
[00:12:39.000 --> 00:12:42.000]  你知道加拿大人的房子很大
[00:12:42.000 --> 00:12:46.000]  地上有電影院
[00:12:46.000 --> 00:12:47.000]  有樂隊房
[00:12:47.000 --> 00:12:49.000]  上面有幾個大房
[00:12:49.000 --> 00:12:51.000]  房子很便宜
[00:12:51.000 --> 00:12:53.000]  幾百萬港幣
[00:12:53.000 --> 00:12:56.000]  看的時候
[00:12:56.000 --> 00:12:59.000]  突然間經過一間房
[00:12:59.000 --> 00:13:02.000]  牧師就說
[00:13:02.000 --> 00:13:04.000]  每間房都可以看
[00:13:04.000 --> 00:13:06.000]  但這間房不能看
[00:13:06.000 --> 00:13:10.000]  其實我沒有興趣看別人的房子
[00:13:10.000 --> 00:13:12.000]  但他說了不要看
[00:13:12.000 --> 00:13:14.000]  我還很想看
[00:13:14.000 --> 00:13:17.000]  為什麼房子不能看呢
[00:13:17.000 --> 00:13:19.000]  經過的時候
[00:13:19.000 --> 00:13:22.000]  我撞頭看一看
[00:13:22.000 --> 00:13:24.000]  為什麼不能看
[00:13:24.000 --> 00:13:26.000]  一看就嚇了一跳
[00:13:26.000 --> 00:13:28.000]  房子很吵
[00:13:28.000 --> 00:13:31.000]  我猜一定是女生的房間
[00:13:31.000 --> 00:13:33.000]  衣服穿上後
[00:13:33.000 --> 00:13:35.000]  又沒有掛
[00:13:35.000 --> 00:13:38.000]  東西放到處都是
[00:13:38.000 --> 00:13:40.000]  吃完杯麵又在床邊
[00:13:40.000 --> 00:13:42.000]  又在桌面
[00:13:42.000 --> 00:13:44.000]  師父見到我
[00:13:44.000 --> 00:13:46.000]  牧師說不好意思
[00:13:46.000 --> 00:13:48.000]  這間房是我女兒住的
[00:13:48.000 --> 00:13:50.000]  我不敢批評人
[00:13:50.000 --> 00:13:53.000]  他自己說他很吵
[00:13:53.000 --> 00:13:55.000]  我說不是
[00:13:55.000 --> 00:13:57.000]  因為在教會裡
[00:13:57.000 --> 00:14:01.000]  女兒穿得很漂亮
[00:14:01.000 --> 00:14:03.000]  大唱詩
[00:14:03.000 --> 00:14:05.000]  很好
[00:14:05.000 --> 00:14:08.000]  為什麼房子這麼吵
[00:14:08.000 --> 00:14:10.000]  後來吃完飯
[00:14:10.000 --> 00:14:12.000]  我們喝茶
[00:14:12.000 --> 00:14:13.000]  師父就說
[00:14:13.000 --> 00:14:15.000]  牧師說女兒很奇怪
[00:14:15.000 --> 00:14:17.000]  她很愛煮
[00:14:17.000 --> 00:14:20.000]  教會事情她做到百分百
[00:14:20.000 --> 00:14:22.000]  但他說
[00:14:22.000 --> 00:14:25.000]  俗世的事她不放心
[00:14:25.000 --> 00:14:28.000]  她覺得不重要
[00:14:28.000 --> 00:14:30.000]  她說媽媽你不忿就你收拾吧
[00:14:30.000 --> 00:14:33.000]  所以她不收拾房間
[00:14:33.000 --> 00:14:34.000]  她氣死我
[00:14:34.000 --> 00:14:36.000]  我收拾到都不幫她收拾
[00:14:36.000 --> 00:14:38.000]  由得她狗鬥就狗鬥
[00:14:38.000 --> 00:14:40.000]  她說教教她
[00:14:40.000 --> 00:14:42.000]  收拾房間很重要
[00:14:42.000 --> 00:14:44.000]  她的觀念就是這樣
[00:14:44.000 --> 00:14:46.000]  侍奉上帝是最好的
[00:14:46.000 --> 00:14:48.000]  收拾房間這些
[00:14:48.000 --> 00:14:50.000]  俗世的事不重要
[00:14:50.000 --> 00:14:52.000]  分得很清楚
[00:14:52.000 --> 00:14:55.000]  上帝是否這樣看呢
[00:14:55.000 --> 00:14:57.000]  是否兩個世界
[00:14:57.000 --> 00:14:58.000]  一個屬於上帝
[00:14:58.000 --> 00:15:00.000]  一個屬於這個世界
[00:15:00.000 --> 00:15:03.000]  後來我沒機會和她的女兒聊天
[00:15:03.000 --> 00:15:05.000]  我相信她的媽媽和爸爸
[00:15:05.000 --> 00:15:07.000]  足夠可以教導她
[00:15:07.000 --> 00:15:09.000]  不過真的有些人
[00:15:09.000 --> 00:15:11.000]  將世上的事成為不義
[00:15:11.000 --> 00:15:15.000]  有時保羅教導我
[00:15:15.000 --> 00:15:17.000]  看世界如糞土
[00:15:17.000 --> 00:15:20.000]  於是糞土就全部不要
[00:15:20.000 --> 00:15:23.000]  保羅的意思不是不要
[00:15:23.000 --> 00:15:26.000]  我們不要將它看成
[00:15:26.000 --> 00:15:28.000]  比永生更重要
[00:15:28.000 --> 00:15:30.000]  所以不義不是說
[00:15:30.000 --> 00:15:33.000]  你賺的錢是臭的
[00:15:33.000 --> 00:15:34.000]  不好的
[00:15:34.000 --> 00:15:36.000]  不是這個意思
[00:15:36.000 --> 00:15:38.000]  所以在不義的事
[00:15:38.000 --> 00:15:42.000]  要轉化產生永恆的價值
[00:15:42.000 --> 00:15:44.000]  接著這段經文
[00:15:44.000 --> 00:15:46.000]  又是很難解釋的
[00:15:46.000 --> 00:15:49.000]  這段經文怎麼說
[00:15:49.000 --> 00:15:51.000]  是不義的錢財
[00:15:51.000 --> 00:15:52.000]  要交朋友
[00:15:52.000 --> 00:15:54.000]  即是在這個世界上
[00:15:54.000 --> 00:15:55.000]  我們賺了錢
[00:15:55.000 --> 00:15:57.000]  我們和外面的人來往
[00:15:57.000 --> 00:15:59.000]  不要將錢看成臭的
[00:15:59.000 --> 00:16:01.000]  不要當成不是販毒
[00:16:01.000 --> 00:16:03.000]  正當賺回來的
[00:16:03.000 --> 00:16:05.000]  這些錢
[00:16:05.000 --> 00:16:07.000]  到了錢無用的時候
[00:16:07.000 --> 00:16:09.000]  或者將來
[00:16:09.000 --> 00:16:11.000]  我們見天父
[00:16:11.000 --> 00:16:13.000]  世上的錢財無用
[00:16:13.000 --> 00:16:17.000]  他們可以接你們永遠的住
[00:16:17.000 --> 00:16:19.000]  他們是誰呢
[00:16:19.000 --> 00:16:21.000]  你們是誰呢
[00:16:21.000 --> 00:16:25.000]  前面說結交朋友
[00:16:25.000 --> 00:16:28.000]  很明顯他們就是那些朋友
[00:16:28.000 --> 00:16:30.000]  你結交了那些朋友
[00:16:30.000 --> 00:16:34.000]  那些朋友可以接你去永生的住處
[00:16:34.000 --> 00:16:35.000]  那些人接你去
[00:16:35.000 --> 00:16:37.000]  不是你接他去嗎
[00:16:37.000 --> 00:16:41.000]  耶穌有沒有說錯了
[00:16:41.000 --> 00:16:43.000]  你留意一下經文
[00:16:43.000 --> 00:16:45.000]  不要改經文
[00:16:45.000 --> 00:16:47.000]  當耶穌說這句話
[00:16:47.000 --> 00:16:51.000]  你要好好在外面賺錢的時候
[00:16:51.000 --> 00:16:53.000]  你要透過外面的金錢
[00:16:53.000 --> 00:16:55.000]  透過外面的勞力
[00:16:55.000 --> 00:16:58.000]  來幫助那些人
[00:16:58.000 --> 00:17:00.000]  或者結識那些人
[00:17:00.000 --> 00:17:02.000]  不要和他們斷絕關係
[00:17:02.000 --> 00:17:04.000]  要透過你的勞力
[00:17:04.000 --> 00:17:06.000]  和他們一起工作也好
[00:17:06.000 --> 00:17:07.000]  賺到錢也好
[00:17:07.000 --> 00:17:11.000]  使他們能夠認識主
[00:17:11.000 --> 00:17:13.000]  所以到錢財無用的時候
[00:17:13.000 --> 00:17:19.000]  他們會接你們去永生的住處
[00:17:19.000 --> 00:17:23.000]  接你們的他們就是那些人
[00:17:23.000 --> 00:17:25.000]  是什麼意思呢
[00:17:25.000 --> 00:17:29.000]  原來耶穌是用當時很流行的諺語
[00:17:29.000 --> 00:17:33.000]  諺語在馬太福音也說過
[00:17:33.000 --> 00:17:37.000]  第九節不二戰就說
[00:17:37.000 --> 00:17:39.000]  結交朋友
[00:17:39.000 --> 00:17:41.000]  諺語的「你們」就指門徒
[00:17:41.000 --> 00:17:45.000]  你們就是指耶穌對著門徒說的
[00:17:45.000 --> 00:17:47.000]  他們就指外面的人
[00:17:47.000 --> 00:17:50.000]  如果你做在那些人身上
[00:17:50.000 --> 00:17:53.000]  就是做在主的身上
[00:17:53.000 --> 00:17:56.000]  所以他們就代表上帝
[00:17:56.000 --> 00:17:59.000]  接你們永生的住處
[00:17:59.000 --> 00:18:01.000]  原來是很大價值的
[00:18:01.000 --> 00:18:03.000]  當我們帶人信主
[00:18:03.000 --> 00:18:05.000]  當我們幫助了人
[00:18:05.000 --> 00:18:07.000]  就是做在上帝的身上
[00:18:07.000 --> 00:18:10.000]  是上帝很喜歡的
[00:18:10.000 --> 00:18:12.000]  所以經文就說
[00:18:12.000 --> 00:18:14.000]  在這個世上
[00:18:14.000 --> 00:18:18.000]  我們很忠心做好
[00:18:18.000 --> 00:18:21.000]  它會產生一個永恆的效果
[00:18:21.000 --> 00:18:24.000]  永遠的住處產生永恆的效果
[00:18:24.000 --> 00:18:28.000]  我在溫州教書的時候
[00:18:28.000 --> 00:18:30.000]  過去我每年都會在中國大陸教書
[00:18:30.000 --> 00:18:32.000]  在溫州教書的時候
[00:18:32.000 --> 00:18:38.000]  有一次有一個弟兄做見證
[00:18:38.000 --> 00:18:46.000]  他在一個外資公司工作
[00:18:46.000 --> 00:18:50.000]  那間外資公司每年都賺錢
[00:18:50.000 --> 00:18:53.000]  一直發展得很好
[00:18:53.000 --> 00:18:55.000]  他只是中層
[00:18:55.000 --> 00:18:57.000]  不是很高級
[00:18:57.000 --> 00:18:59.000]  公司很大
[00:18:59.000 --> 00:19:01.000]  人們很開心
[00:19:01.000 --> 00:19:05.000]  不過員工就有一個不是很好的習慣
[00:19:05.000 --> 00:19:08.000]  很喜歡拿公司的東西回家
[00:19:08.000 --> 00:19:10.000]  因為公司很多東西
[00:19:10.000 --> 00:19:12.000]  兒子跟媽媽說
[00:19:12.000 --> 00:19:14.000]  我沒有筆
[00:19:14.000 --> 00:19:15.000]  媽媽說不用了
[00:19:15.000 --> 00:19:16.000]  公司有很多
[00:19:16.000 --> 00:19:18.000]  我拿幾支筆給你
[00:19:18.000 --> 00:19:19.000]  沒有什麼紙用
[00:19:19.000 --> 00:19:20.000]  公司有很多
[00:19:20.000 --> 00:19:21.000]  不是發夾
[00:19:21.000 --> 00:19:23.000]  文具那些
[00:19:23.000 --> 00:19:25.000]  很習慣的
[00:19:25.000 --> 00:19:27.000]  公司又沒什麼所謂
[00:19:27.000 --> 00:19:28.000]  公司賺錢
[00:19:28.000 --> 00:19:29.000]  人們很努力地工作
[00:19:29.000 --> 00:19:32.000]  所以是習以為常
[00:19:32.000 --> 00:19:36.000]  這個弟兄有一天信了耶穌
[00:19:36.000 --> 00:19:38.000]  他信了耶穌之後
[00:19:38.000 --> 00:19:42.000]  他覺得這樣拿公司的東西是不對的
[00:19:42.000 --> 00:19:43.000]  那些東西不是很值錢
[00:19:43.000 --> 00:19:44.000]  只是很好笑
[00:19:44.000 --> 00:19:45.000]  不是很值錢
[00:19:45.000 --> 00:19:50.000]  他決定跟耶穌說
[00:19:50.000 --> 00:19:53.000]  我不再拿這些東西
[00:19:53.000 --> 00:19:55.000]  雖然不是值很多錢
[00:19:55.000 --> 00:19:57.000]  但我不再拿
[00:19:57.000 --> 00:19:58.000]  他不再拿
[00:19:58.000 --> 00:20:00.000]  對他有沒有什麼幫助?
[00:20:00.000 --> 00:20:01.000]  沒有
[00:20:01.000 --> 00:20:03.000]  他繼續拿
[00:20:03.000 --> 00:20:04.000]  他繼續工作
[00:20:04.000 --> 00:20:05.000]  他不會舉報人
[00:20:05.000 --> 00:20:07.000]  他沒有這麼壞
[00:20:07.000 --> 00:20:10.000]  人們也習以為常
[00:20:10.000 --> 00:20:13.000]  過了差不多大半年
[00:20:13.000 --> 00:20:14.000]  有個評估
[00:20:14.000 --> 00:20:17.000]  順便經理見那些中層領導人
[00:20:17.000 --> 00:20:18.000]  說一些工作
[00:20:18.000 --> 00:20:19.000]  都說他工作很好
[00:20:19.000 --> 00:20:21.000]  表現也不錯
[00:20:21.000 --> 00:20:25.000]  最後上頭經理跟他說
[00:20:25.000 --> 00:20:29.000]  我覺得你好像跟其他人不同
[00:20:29.000 --> 00:20:31.000]  有什麼不同?
[00:20:31.000 --> 00:20:33.000]  他說他留意了很久
[00:20:33.000 --> 00:20:37.000]  發現自己從來不拿公司的東西走
[00:20:37.000 --> 00:20:38.000]  他當時很驚訝
[00:20:38.000 --> 00:20:40.000]  他說你知道的
[00:20:40.000 --> 00:20:41.000]  他說知道
[00:20:41.000 --> 00:20:42.000]  只是很少的東西
[00:20:42.000 --> 00:20:43.000]  我們也不會計較
[00:20:43.000 --> 00:20:44.000]  他說不過
[00:20:44.000 --> 00:20:45.000]  他們從來都不拿
[00:20:45.000 --> 00:20:47.000]  一張紙
[00:20:47.000 --> 00:20:49.000]  一張針都不拿
[00:20:49.000 --> 00:20:51.000]  他說你是有點不同
[00:20:51.000 --> 00:20:56.000]  他們怎麼會有這樣的不同呢?
[00:20:56.000 --> 00:20:57.000]  這個時候
[00:20:57.000 --> 00:20:59.000]  他就說了見證
[00:20:59.000 --> 00:21:00.000]  他說沒有
[00:21:00.000 --> 00:21:03.000]  他說我都知道這些東西不值錢
[00:21:03.000 --> 00:21:04.000]  他說不過
[00:21:04.000 --> 00:21:05.000]  我覺得
[00:21:05.000 --> 00:21:08.000]  我信了主之後
[00:21:08.000 --> 00:21:09.000]  我信了耶穌之後
[00:21:09.000 --> 00:21:13.000]  我不應該拿這些東西
