
[00:00:00.000 --> 00:00:02.000]  請自會平安
[00:03:49.000 --> 00:03:51.000]  所以保羅寫這封信的時候
[00:03:51.000 --> 00:03:52.000]  都下足心機
[00:03:52.000 --> 00:03:54.000]  下了他自己生命裡面
[00:03:54.000 --> 00:03:56.000]  一個很深的情感
[00:03:56.000 --> 00:03:58.000]  寫了這封信
[00:03:58.000 --> 00:04:00.000]  所以這個就是大概
[00:04:00.000 --> 00:04:03.000]  肥利門書那幅圖畫
[00:04:03.000 --> 00:04:05.000]  這幅圖畫表現了
[00:04:05.000 --> 00:04:07.000]  第一世紀的一幅
[00:04:07.000 --> 00:04:09.000]  一個事情
[00:04:09.000 --> 00:04:10.000]  究竟這個事情
[00:04:10.000 --> 00:04:12.000]  想和我們說什麼呢
[00:04:12.000 --> 00:04:14.000]  我就給了個名字
[00:04:14.000 --> 00:04:16.000]  可能你覺得比較特別
[00:04:16.000 --> 00:04:17.000]  我就說他是一個
[00:04:17.000 --> 00:04:19.000]  良博
[00:04:19.000 --> 00:04:21.000]  殘酷社會當中
[00:04:21.000 --> 00:04:24.000]  的愛的故事
[00:04:24.000 --> 00:04:26.000]  究竟想說什麼呢
[00:04:26.000 --> 00:04:29.000]  因為剛才如果你這樣去想像
[00:04:29.000 --> 00:04:31.000]  這封信寫的時候
[00:04:31.000 --> 00:04:33.000]  大概公元
[00:04:33.000 --> 00:04:35.000]  大概四十五十幾至六十年
[00:04:35.000 --> 00:04:37.000]  就是第一世紀
[00:04:37.000 --> 00:04:39.000]  第一世紀的羅馬社會
[00:04:39.000 --> 00:04:41.000]  是一個很殘酷
[00:04:41.000 --> 00:04:43.000]  雖然他是很偉大的帝國
[00:04:43.000 --> 00:04:45.000]  但是實際的生活上
[00:04:45.000 --> 00:04:47.000]  很不公平
[00:04:47.000 --> 00:04:49.000]  有錢的 有權的
[00:04:49.000 --> 00:04:51.000]  可以呼風喚雨
[00:04:51.000 --> 00:04:53.000]  有些人完全沒有錢
[00:04:53.000 --> 00:04:56.000]  比如說普通的平民百姓
[00:04:56.000 --> 00:04:58.000]  甚至當然就是奴隸
[00:04:58.000 --> 00:05:00.000]  沒有任何的價值
[00:05:00.000 --> 00:05:02.000]  沒有自我的身份
[00:05:02.000 --> 00:05:04.000]  什麼都沒有
[00:05:04.000 --> 00:05:06.000]  完全沒有前途
[00:05:06.000 --> 00:05:08.000]  一個很貧富懸殊
[00:05:08.000 --> 00:05:10.000]  很不公平的社會
[00:05:10.000 --> 00:05:11.000]  一個很殘酷的社會
[00:05:11.000 --> 00:05:13.000]  那怎麼殘酷呢
[00:05:13.000 --> 00:05:15.000]  今天你去羅馬還看到鬥獸場
[00:05:15.000 --> 00:05:17.000]  那個鬥獸場
[00:05:17.000 --> 00:05:19.000]  不只是鬥野獸
[00:05:19.000 --> 00:05:21.000]  鬥野獸已經很殘忍
[00:05:21.000 --> 00:05:23.000]  鬥色術 鬥雞
[00:05:23.000 --> 00:05:25.000]  已經很殘忍了
[00:05:25.000 --> 00:05:27.000]  他是鬥人的
[00:05:27.000 --> 00:05:29.000]  就是那些奴隸
[00:05:29.000 --> 00:05:31.000]  那些有錢的奴隸主人
[00:05:31.000 --> 00:05:33.000]  選一個能打的奴隸出來
[00:05:33.000 --> 00:05:35.000]  去那個鬥獸場
[00:05:35.000 --> 00:05:37.000]  那些是 gladiator
[00:05:37.000 --> 00:05:39.000]  那些是國鬥士
[00:05:39.000 --> 00:05:41.000]  代表他去鬥
[00:05:41.000 --> 00:05:43.000]  對方又派一個奴隸出來打
[00:05:43.000 --> 00:05:45.000]  為什麼呢
[00:05:45.000 --> 00:05:47.000]  賭錢的嘛 拿來
[00:05:47.000 --> 00:05:49.000]  那些人就圍著打 人鬥人
[00:05:49.000 --> 00:05:51.000]  打到死為止
[00:05:51.000 --> 00:05:53.000]  贏的那個就贏錢
[00:05:53.000 --> 00:05:55.000]  就是這種很殘忍的社會
[00:05:55.000 --> 00:05:57.000]  是完全不美麗的
[00:05:57.000 --> 00:05:59.000]  還有
[00:05:59.000 --> 00:06:01.000]  這封信的背景裡面
[00:06:01.000 --> 00:06:03.000]  老人家坐牢
[00:06:03.000 --> 00:06:05.000]  逃亡的奴隸 你明不明白
[00:06:05.000 --> 00:06:07.000]  沒有一幅圖 沒有一處地方是美麗的
[00:06:07.000 --> 00:06:09.000]  不過我想和大家說
[00:06:09.000 --> 00:06:11.000]  這封信 神給我們看到一件事
[00:06:11.000 --> 00:06:13.000]  就是一個很不美麗的
[00:06:13.000 --> 00:06:15.000]  很殘酷的
[00:06:15.000 --> 00:06:17.000]  令人很失望的一個社會裡面
[00:06:17.000 --> 00:06:19.000]  但是有神的地方
[00:06:19.000 --> 00:06:21.000]  仍然有一個美麗的
[00:06:21.000 --> 00:06:23.000]  新世界 有愛的故事
[00:06:23.000 --> 00:06:25.000]  就在這三個人的身上
[00:06:25.000 --> 00:06:27.000]  美麗仍然可以存在的
[00:06:27.000 --> 00:06:29.000]  這個就是福音的大能
[00:06:29.000 --> 00:06:31.000]  這個就是
[00:06:31.000 --> 00:06:33.000]  今天我們要看的訊息
[00:06:33.000 --> 00:06:35.000]  仍然有
[00:06:35.000 --> 00:06:37.000]  仍然有饒恕
[00:06:37.000 --> 00:06:39.000]  仍然有去愛心的
[00:06:39.000 --> 00:06:41.000]  包容 仍然有和解
[00:06:41.000 --> 00:06:43.000]  仍然有悔改的生命
[00:06:43.000 --> 00:06:45.000]  這個就是我們所看到的
[00:06:45.000 --> 00:06:47.000]  很美麗的世界
[00:06:47.000 --> 00:06:49.000]  很美麗的世界
[00:06:49.000 --> 00:06:51.000]  我們說
[00:06:51.000 --> 00:06:53.000]  剛才我們還沒有
[00:06:53.000 --> 00:06:55.000]  真正交代完後來的結果
[00:06:55.000 --> 00:06:57.000]  所以和大家交代兩句
[00:06:57.000 --> 00:06:59.000]  因為剛才有個電影節目說
[00:06:59.000 --> 00:07:01.000]  那怎樣 這樣回去
[00:07:01.000 --> 00:07:03.000]  抓他去報官
[00:07:03.000 --> 00:07:05.000]  於是死了
[00:07:05.000 --> 00:07:07.000]  原來未必一定會是這樣
[00:07:07.000 --> 00:07:09.000]  保羅他帶著
[00:07:09.000 --> 00:07:11.000]  他不知道有沒有結果的
[00:07:11.000 --> 00:07:13.000]  這個推薦信
[00:07:13.000 --> 00:07:15.000]  阿彌西某
[00:07:15.000 --> 00:07:17.000]  鼓起他最大的勇氣
[00:07:17.000 --> 00:07:19.000]  死就死了 我回去和我的主人
[00:07:19.000 --> 00:07:21.000]  去道歉
[00:07:21.000 --> 00:07:23.000]  究竟結果如何
[00:07:23.000 --> 00:07:25.000]  我們很感謝神
[00:07:25.000 --> 00:07:27.000]  我竟然可以在保羅另外一封書信裡面
[00:07:27.000 --> 00:07:29.000]  找到一點點
[00:07:29.000 --> 00:07:31.000]  結果的蛛絲馬跡
[00:07:31.000 --> 00:07:33.000]  很奇妙的
[00:07:33.000 --> 00:07:35.000]  聖經很明顯不是自己
[00:07:35.000 --> 00:07:37.000]  自己鑑定來寫的
[00:07:37.000 --> 00:07:39.000]  神的帶領和保守
[00:07:39.000 --> 00:07:41.000]  給我們心裡有一個很大的安慰
[00:07:41.000 --> 00:07:43.000]  其實保羅從來沒有想過
[00:07:43.000 --> 00:07:45.000]  這封信2000年之後還會在香港有人說他
[00:07:45.000 --> 00:07:47.000]  這樣寫的
[00:07:47.000 --> 00:07:49.000]  他一條心就是
[00:07:49.000 --> 00:07:51.000]  希望阿彌西某回去的時候
[00:07:51.000 --> 00:07:53.000]  可以沒事
[00:07:53.000 --> 00:07:55.000]  不死的
[00:07:55.000 --> 00:07:57.000]  原來差不多一年之後
[00:07:57.000 --> 00:07:59.000]  保羅再寫另外一封信
[00:07:59.000 --> 00:08:01.000]  在教會裡面
[00:08:01.000 --> 00:08:03.000]  最後那一章
[00:08:03.000 --> 00:08:05.000]  提到一些人物
[00:08:05.000 --> 00:08:07.000]  提到一些弟兄要問候
[00:08:07.000 --> 00:08:09.000]  然後其中第九節
[00:08:09.000 --> 00:08:11.000]  第四章第九節說
[00:08:11.000 --> 00:08:13.000]  這個弟兄和一個叫阿彌西某
[00:08:13.000 --> 00:08:15.000]  的人一同
[00:08:15.000 --> 00:08:17.000]  來到你的教會
[00:08:17.000 --> 00:08:19.000]  阿彌西某
[00:08:19.000 --> 00:08:21.000]  是忠心的親愛的弟兄
[00:08:21.000 --> 00:08:23.000]  是你們裡面的人
[00:08:23.000 --> 00:08:25.000]  感謝主
[00:08:25.000 --> 00:08:27.000]  有這幾句我們心裡就知道
[00:08:27.000 --> 00:08:29.000]  是喜劇的結束
[00:08:29.000 --> 00:08:31.000]  很明顯
[00:08:31.000 --> 00:08:33.000]  第一他還沒死
[00:08:33.000 --> 00:08:35.000]  第二
[00:08:35.000 --> 00:08:37.000]  他已經是
[00:08:37.000 --> 00:08:39.000]  哥羅西教會裡面的人
[00:08:39.000 --> 00:08:41.000]  其中的會友
[00:08:41.000 --> 00:08:43.000]  並且他還稱為
[00:08:43.000 --> 00:08:45.000]  忠心的親愛的弟兄
[00:08:45.000 --> 00:08:47.000]  他在那裡一同敬拜
[00:08:47.000 --> 00:08:49.000]  我們可以看一幅很美麗的圖畫
[00:08:49.000 --> 00:08:51.000]  看到這個本來
[00:08:51.000 --> 00:08:53.000]  是奴隸的主人
[00:08:53.000 --> 00:08:55.000]  現在和這個出走的奴隸
[00:08:55.000 --> 00:08:57.000]  並且沒有殺他
[00:08:57.000 --> 00:08:59.000]  一同敬拜一同侍奉一同唱詩歌
[00:08:59.000 --> 00:09:01.000]  你可以想像那幅美麗的圖畫
[00:09:01.000 --> 00:09:03.000]  我們很感謝神
[00:09:03.000 --> 00:09:05.000]  就是一幅這麼美麗的圖畫
[00:09:05.000 --> 00:09:07.000]  是一個很殘酷很涼薄的世界
[00:09:07.000 --> 00:09:09.000]  很不公平的世界
[00:09:09.000 --> 00:09:11.000]  為什麼我今天和大家分享
[00:09:11.000 --> 00:09:13.000]  這個訊息呢
[00:09:13.000 --> 00:09:15.000]  在過去這段日子裡面
[00:09:15.000 --> 00:09:17.000]  因為我這次和大家一起崇拜
[00:09:17.000 --> 00:09:19.000]  有講道,下個禮拜都是我講道
[00:09:19.000 --> 00:09:21.000]  雖然星期日就不會
[00:09:21.000 --> 00:09:23.000]  在這裡講道
[00:09:23.000 --> 00:09:25.000]  星期六我都會講道
[00:09:25.000 --> 00:09:27.000]  我在想究竟神是什麼訊息
[00:09:27.000 --> 00:09:29.000]  是想我和大家一起分享
[00:09:29.000 --> 00:09:31.000]  我就想起
[00:09:31.000 --> 00:09:33.000]  在香港現在的社會
[00:09:33.000 --> 00:09:35.000]  瀰漫著兩種的情緒
[00:09:35.000 --> 00:09:37.000]  第一種呢
[00:09:37.000 --> 00:09:39.000]  就是
[00:09:39.000 --> 00:09:41.000]  很不快樂
[00:09:41.000 --> 00:09:43.000]  很多埋怨
[00:09:43.000 --> 00:09:45.000]  很煩躁
[00:09:45.000 --> 00:09:47.000]  香港是一個很不快樂的社會
[00:09:47.000 --> 00:09:49.000]  是的
[00:09:49.000 --> 00:09:51.000]  我們每天在這裡看新聞
[00:09:51.000 --> 00:09:53.000]  和人聊天
[00:09:53.000 --> 00:09:55.000]  很多不滿
[00:09:55.000 --> 00:09:57.000]  很多煩躁
[00:09:57.000 --> 00:09:59.000]  是一個很不美麗的世界
[00:09:59.000 --> 00:10:01.000]  很不令人快樂的世界
[00:10:01.000 --> 00:10:03.000]  這是第一種情緒
[00:10:03.000 --> 00:10:05.000]  瀰漫著我們身邊
[00:10:05.000 --> 00:10:07.000]  甚至可能你和我都是這樣
[00:10:07.000 --> 00:10:09.000]  第二種情緒
[00:10:09.000 --> 00:10:11.000]  很多人在生命當中
[00:10:11.000 --> 00:10:13.000]  無論在身邊的事
[00:10:13.000 --> 00:10:15.000]  或者他所認識的人身上
[00:10:15.000 --> 00:10:17.000]  很多傷痛
[00:10:17.000 --> 00:10:19.000]  很多受傷
[00:10:19.000 --> 00:10:21.000]  我自己心裡就覺得
[00:10:21.000 --> 00:10:23.000]  究竟神啊你有什麼訊息
[00:10:23.000 --> 00:10:25.000]  你自己的話語
[00:10:25.000 --> 00:10:27.000]  有什麼對我來說
[00:10:27.000 --> 00:10:29.000]  於是我就選了這兩段聖經
[00:10:29.000 --> 00:10:31.000]  今天和大家講《肥尼門書》
[00:10:31.000 --> 00:10:33.000]  下個星期就和大家
[00:10:33.000 --> 00:10:35.000]  講《彼得前書》第四章
[00:10:35.000 --> 00:10:37.000]  希望能夠透過神自己的說話
[00:10:37.000 --> 00:10:39.000]  不是我們自己猜測
[00:10:39.000 --> 00:10:41.000]  怎樣去回應
[00:10:41.000 --> 00:10:43.000]  怎樣去回答
[00:10:43.000 --> 00:10:45.000]  聽聽神怎樣教我們
[00:10:45.000 --> 00:10:47.000]  去面對我們香港
[00:10:47.000 --> 00:10:49.000]  和我現在心裡的掙扎
[00:10:49.000 --> 00:10:51.000]  今天和大家講《肥尼門書》
[00:10:51.000 --> 00:10:53.000]  OK
[00:10:53.000 --> 00:10:55.000]  因為剛才你聽我講的時候
[00:10:55.000 --> 00:10:57.000]  我想和大家比較
[00:10:57.000 --> 00:10:59.000]  你都可以想到我要和大家講的
[00:10:59.000 --> 00:11:01.000]  今天我們不是單單講第一世紀
[00:11:01.000 --> 00:11:03.000]  二千年前的世界
[00:11:03.000 --> 00:11:05.000]  今天講的是我們香港
[00:11:05.000 --> 00:11:07.000]  香港今天是很不公平的社會
[00:11:07.000 --> 00:11:09.000]  同樣有很多怨言
[00:11:09.000 --> 00:11:11.000]  很多不滿、很多煩躁
[00:11:11.000 --> 00:11:13.000]  貧富懸殊
[00:11:13.000 --> 00:11:15.000]  有些人永遠沒有出頭的機會
[00:11:15.000 --> 00:11:17.000]  就像奴隸一樣
[00:11:17.000 --> 00:11:19.000]  我們香港一樣是這樣
[00:11:19.000 --> 00:11:21.000]  但問題就是究竟
[00:11:21.000 --> 00:11:23.000]  可不可以神在這個環境裏面
[00:11:23.000 --> 00:11:25.000]  繼續做出美事呢
[00:11:25.000 --> 00:11:27.000]  就好像這個
[00:11:27.000 --> 00:11:29.000]  《肥尼門書》一樣
[00:11:29.000 --> 00:11:31.000]  仍然可以有一個美麗的
[00:11:31.000 --> 00:11:33.000]  新世界出現
[00:11:33.000 --> 00:11:35.000]  出現在這三個人身上
[00:11:35.000 --> 00:11:37.000]  因為有了耶穌基督
[00:11:37.000 --> 00:11:39.000]  就是因為有了信仰
[00:11:39.000 --> 00:11:41.000]  在不美麗的世界裏面仍然可以有美麗的
[00:11:41.000 --> 00:11:43.000]  奴隸仍然在
[00:11:43.000 --> 00:11:45.000]  不過奴隸
[00:11:45.000 --> 00:11:47.000]  可以在基督裏面
[00:11:47.000 --> 00:11:49.000]  人與人之間那種殘酷
[00:11:49.000 --> 00:11:51.000]  可以在耶穌基督裏面
[00:11:51.000 --> 00:11:53.000]  變成美麗的
[00:11:53.000 --> 00:11:55.000]  團契和接納
[00:11:55.000 --> 00:11:57.000]  好,我和大家試一下
[00:11:57.000 --> 00:11:59.000]  從三個人物
[00:11:59.000 --> 00:12:01.000]  這封信其實講了三個人物
[00:12:01.000 --> 00:12:03.000]  保羅、肥尼門
[00:12:03.000 --> 00:12:05.000]  和這個出走的奴隸
[00:12:05.000 --> 00:12:07.000]  亞歷西伯,這三個人身上
[00:12:07.000 --> 00:12:09.000]  我們看看神要什麼
[00:12:09.000 --> 00:12:11.000]  跟我們講,好嗎?我們試一下
[00:12:11.000 --> 00:12:13.000]  短短的思想
[00:12:13.000 --> 00:12:15.000]  第一,我們先看亞歷西伯
[00:12:15.000 --> 00:12:17.000]  亞歷西伯這個奴隸
[00:12:17.000 --> 00:12:19.000]  究竟在他身上
[00:12:19.000 --> 00:12:21.000]  我們看到什麼?
[00:12:21.000 --> 00:12:23.000]  我們說從這封信和我們看到的背景
[00:12:23.000 --> 00:12:25.000]  我們可以說亞歷西伯
[00:12:25.000 --> 00:12:27.000]  是一個
[00:12:27.000 --> 00:12:29.000]  整個我們在他身上看到
[00:12:29.000 --> 00:12:31.000]  神怎樣改變一個人的生命
[00:12:31.000 --> 00:12:33.000]  完全徹底的扭轉
[00:12:33.000 --> 00:12:35.000]  我講這句話
[00:12:35.000 --> 00:12:37.000]  我覺得完全不是一個
[00:12:37.000 --> 00:12:39.000]  誇張
[00:12:39.000 --> 00:12:41.000]  我們先問為什麼亞歷西伯
[00:12:41.000 --> 00:12:43.000]  要逃亡
[00:12:43.000 --> 00:12:45.000]  拿一條命來搏都要走
[00:12:45.000 --> 00:12:47.000]  這個我相信不是
[00:12:47.000 --> 00:12:49.000]  憑空去想像
[00:12:49.000 --> 00:12:51.000]  有理由的
[00:12:51.000 --> 00:12:53.000]  首先第一樣
[00:12:53.000 --> 00:12:55.000]  當然可能你的答案很簡單
[00:12:55.000 --> 00:12:57.000]  做奴隸又被人虐待
[00:12:57.000 --> 00:12:59.000]  生不如死,當然要走
[00:12:59.000 --> 00:13:01.000]  走又死,不走又死
[00:13:01.000 --> 00:13:03.000]  我都走,是吧?
[00:13:03.000 --> 00:13:05.000]  但是今天我們看回歷史的
[00:13:05.000 --> 00:13:07.000]  記載和考據
[00:13:07.000 --> 00:13:09.000]  第一世紀的羅馬社會
[00:13:09.000 --> 00:13:11.000]  當然是一個很殘酷的社會
[00:13:11.000 --> 00:13:13.000]  剛才說的,也是一個
[00:13:13.000 --> 00:13:15.000]  很不公平的社會,奴隸是
[00:13:15.000 --> 00:13:17.000]  沒有自己的身份,也沒有自己的
[00:13:17.000 --> 00:13:19.000]  價值,前途沒有出路
[00:13:19.000 --> 00:13:21.000]  這個也是肯定的事實
[00:13:21.000 --> 00:13:23.000]  但是他也不是
[00:13:23.000 --> 00:13:25.000]  等於我們心目中想像的
[00:13:25.000 --> 00:13:27.000]  好像那時候美國的
[00:13:27.000 --> 00:13:29.000]  黑奴那些,用鎖鏈
[00:13:29.000 --> 00:13:31.000]  鎖住他,真的好像
[00:13:31.000 --> 00:13:33.000]  豬狗那樣被人呼喝
[00:13:33.000 --> 00:13:35.000]  被人鞭打,不是的
[00:13:35.000 --> 00:13:37.000]  在第一世紀的
[00:13:37.000 --> 00:13:39.000]  羅馬社會裏面的奴隸
[00:13:39.000 --> 00:13:41.000]  無論他怎麼來,或者他家庭的
[00:13:41.000 --> 00:13:43.000]  貧窮被人賣去做奴隸
[00:13:43.000 --> 00:13:45.000]  或者他打輸仗,被人抓了過來
[00:13:45.000 --> 00:13:47.000]  被俘虜,變成奴隸,總而言之
[00:13:47.000 --> 00:13:49.000]  他做奴隸就很
[00:13:49.000 --> 00:13:51.000]  在乎他的主人怎麼看
[00:13:51.000 --> 00:13:53.000]  如果那個主人
[00:13:53.000 --> 00:13:55.000]  心地是好的,做奴隸
[00:13:55.000 --> 00:13:57.000]  也未必是真的豬狗不如
[00:13:57.000 --> 00:13:59.000]  雖然他的地位
[00:13:59.000 --> 00:14:01.000]  也是沒有的,但是有些奴隸
[00:14:01.000 --> 00:14:03.000]  我們看見歷史文獻的記載
[00:14:03.000 --> 00:14:05.000]  在第一世紀,羅馬的
[00:14:05.000 --> 00:14:07.000]  社會裏面,有奴隸竟然
[00:14:07.000 --> 00:14:09.000]  主人看得起他
[00:14:09.000 --> 00:14:11.000]  慢慢可以晉升他,做管家
[00:14:11.000 --> 00:14:13.000]  奴隸也可以做管家
[00:14:13.000 --> 00:14:15.000]  信任他做管家
[00:14:15.000 --> 00:14:17.000]  又或者,剛才說了
[00:14:17.000 --> 00:14:19.000]  如果他打得的,就選他出來
[00:14:19.000 --> 00:14:21.000]  做這些的國鬥士
[00:14:21.000 --> 00:14:23.000]  去打,雖然拿了一條命來幫
[00:14:23.000 --> 00:14:25.000]  不過他幫主人贏錢
[00:14:25.000 --> 00:14:27.000]  可能跟主人簽約
[00:14:27.000 --> 00:14:29.000]  主人說,如果你幫我贏十場
[00:14:29.000 --> 00:14:31.000]  贏到錢的時候
[00:14:31.000 --> 00:14:33.000]  我就放你,給你自由
[00:14:33.000 --> 00:14:35.000]  當時的奴隸,很在乎
[00:14:35.000 --> 00:14:37.000]  主人對他好不好
[00:14:37.000 --> 00:14:39.000]  當然不會做到像朋友那樣
[00:14:39.000 --> 00:14:41.000]  但是地位還是很低
[00:14:41.000 --> 00:14:43.000]  不過也不至於
[00:14:43.000 --> 00:14:45.000]  生不如死那種
[00:14:45.000 --> 00:14:47.000]  不死也沒辦法,所以
[00:14:47.000 --> 00:14:49.000]  我也要走了
[00:14:49.000 --> 00:14:51.000]  如果從這樣的角度,大概是一幅
[00:14:51.000 --> 00:14:53.000]  這樣的圖畫,我們可以
[00:14:53.000 --> 00:14:55.000]  很肯定
[00:14:55.000 --> 00:14:57.000]  第一,今天我們讀的那段聖經
[00:14:57.000 --> 00:14:59.000]  可能你也會稍微感覺到
[00:14:59.000 --> 00:15:01.000]  在保羅的筆下
[00:15:01.000 --> 00:15:03.000]  這個肥利門,應該不是一個很差的主人
[00:15:03.000 --> 00:15:05.000]  是不是?
[00:15:05.000 --> 00:15:07.000]  這個肥利門,保羅說你有愛心
