
[00:00:00.000 --> 00:00:08.000]  去年今天我剛剛出院,離開醫院
[00:07:39.000 --> 00:07:43.000]  如果人人都是這樣做,你不這樣做
[00:07:43.000 --> 00:07:46.000]  你就很傻,很牛
[00:07:46.000 --> 00:07:50.000]  你就不跟風,你不排隊
[00:07:50.000 --> 00:07:53.000]  這個世界就是這樣
[00:07:53.000 --> 00:07:56.000]  因為人性本是如此
[00:07:56.000 --> 00:08:00.000]  那些商家,那些政客
[00:08:00.000 --> 00:08:03.000]  就會看到一件事
[00:08:03.000 --> 00:08:06.000]  如果你要推銷一個訪問
[00:08:06.000 --> 00:08:09.000]  你只是跟他講理由,沒用的
[00:08:09.000 --> 00:08:12.000]  你要告訴他,每個人都是這樣做的時候
[00:08:12.000 --> 00:08:15.000]  你就會知道,那個作用很大
[00:08:15.000 --> 00:08:24.000]  我最近收到一些電郵
[00:08:24.000 --> 00:08:29.000]  說政府要津貼你做那些Solar Panel
[00:08:29.000 --> 00:08:35.000]  我和我太太說,政府又津貼什麼呢?
[00:08:35.000 --> 00:08:39.000]  每個人都看周圍,第一樣東西,周圍隔離
[00:08:39.000 --> 00:08:42.000]  有沒有呢?如果每個人都有的時候
[00:08:42.000 --> 00:08:45.000]  不要執算,看看隔離的Larry有沒有
[00:08:45.000 --> 00:08:48.000]  再看看Scott有沒有
[00:08:48.000 --> 00:08:51.000]  我開始有些懷疑,最好上網看看
[00:08:51.000 --> 00:08:55.000]  看看那個Green Energy
[00:08:55.000 --> 00:08:58.000]  我不知道你有沒有收到
[00:08:58.000 --> 00:09:01.000]  Solar Panel的Agency
[00:09:01.000 --> 00:09:04.000]  Green Energy
[00:09:04.000 --> 00:09:10.000]  再去看看,最好就去看看
[00:09:10.000 --> 00:09:13.000]  原來發覺是假的
[00:09:13.000 --> 00:09:19.000]  那些商家,那些政客
[00:09:19.000 --> 00:09:23.000]  就想利用大眾傳媒告訴你
[00:09:23.000 --> 00:09:26.000]  這個已經是一個風氣
[00:09:26.000 --> 00:09:31.000]  有個朋友跟我說,現在人很喜歡買Tesla
[00:09:31.000 --> 00:09:34.000]  Tesla is a cult
[00:09:34.000 --> 00:09:39.000]  每個人都要買,未必是最好的車
[00:09:39.000 --> 00:09:42.000]  我不知道,我不懂
[00:09:42.000 --> 00:09:45.000]  但你發覺這個社會要做成一個風氣
[00:09:45.000 --> 00:09:48.000]  人人都是這樣的時候,自然就會這樣
[00:09:48.000 --> 00:09:51.000]  所以我喜歡吃豆腐牛肉飯
[00:09:51.000 --> 00:09:54.000]  我兒子也喜歡,我孫子也喜歡
[00:09:54.000 --> 00:09:57.000]  一個傳一個,一傳十,十傳八,八傳一路千
[00:09:57.000 --> 00:10:02.000]  為什麼?為什麼電視影響這麼大?
[00:10:02.000 --> 00:10:06.000]  當電視告訴你,什麼是對的時候
[00:10:06.000 --> 00:10:09.000]  個個都說對,除了Trump說這是Fake News
[00:10:09.000 --> 00:10:12.000]  全美國人都會覺得你是對的
[00:10:12.000 --> 00:10:15.000]  所以你這樣的權力很大
[00:10:15.000 --> 00:10:18.000]  直接這些風氣,黑就會變白
[00:10:18.000 --> 00:10:21.000]  白就會變黑,短就會變長
[00:10:21.000 --> 00:10:26.000]  長就會變短,有時你變短,這樣都可以?
[00:10:26.000 --> 00:10:28.000]  就像學生,個個都是這樣
[00:10:28.000 --> 00:10:31.000]  咦,難道我都看錯了?
[00:10:31.000 --> 00:10:35.000]  今天你發覺,整個美國的文化
[00:10:35.000 --> 00:10:38.000]  是想告訴你一樣東西
[00:10:38.000 --> 00:10:41.000]  是想告訴你,一個人最重要是開心
[00:10:41.000 --> 00:10:44.000]  做快樂,做個開心快樂的人
[00:10:44.000 --> 00:10:46.000]  How to be happy
[00:10:46.000 --> 00:10:48.000]  什麼能夠令你快樂?
[00:10:48.000 --> 00:10:50.000]  有錢就令你快樂
[00:10:50.000 --> 00:10:54.000]  你有沒有看過26號台?
[00:10:54.000 --> 00:10:58.000]  賭錢的Casino的廣告
[00:10:58.000 --> 00:11:00.000]  Everybody is a winner
[00:11:00.000 --> 00:11:02.000]  We always have a winner
[00:11:02.000 --> 00:11:05.000]  賭錢就一定會贏的
[00:11:05.000 --> 00:11:07.000]  小朋友都知道這是假的
[00:11:07.000 --> 00:11:08.000]  誰才會贏錢?
[00:11:08.000 --> 00:11:10.000]  那個莊家就會贏
[00:11:10.000 --> 00:11:13.000]  但是似乎已經給你一種觀念
[00:11:13.000 --> 00:11:16.000]  你有機會的
[00:11:16.000 --> 00:11:19.000]  人家說有房子有工作就開心了
[00:11:19.000 --> 00:11:21.000]  贏錢就開心了
[00:11:21.000 --> 00:11:24.000]  有個漂亮太太有個有錢的丈夫就開心了
[00:11:24.000 --> 00:11:27.000]  所有的肥做劇
[00:11:27.000 --> 00:11:29.000]  那些觀念
[00:11:29.000 --> 00:11:31.000]  是給你一個
[00:11:31.000 --> 00:11:34.000]  尤其是在今天整個中國的社會里
[00:11:34.000 --> 00:11:37.000]  是給你一種有錢又能夠使鬼推磨
[00:11:37.000 --> 00:11:41.000]  究竟是不是這樣呢?
[00:11:41.000 --> 00:11:44.000]  我最近就去看一看
[00:11:44.000 --> 00:11:46.000]  現在很流行有一個指數
[00:11:46.000 --> 00:11:48.000]  什麼都有指數
[00:11:48.000 --> 00:11:49.000]  快樂指數
[00:11:49.000 --> 00:11:51.000]  看人們開不開心
[00:11:51.000 --> 00:11:55.000]  在2017年
[00:11:55.000 --> 00:11:59.000]  在Time Magazine就有一個Sociologist
[00:11:59.000 --> 00:12:01.000]  Alexandra Sovereign
[00:12:01.000 --> 00:12:04.000]  她就在美國做了一個很大的調查
[00:12:04.000 --> 00:12:06.000]  看美國人開不開心
[00:12:06.000 --> 00:12:08.000]  美國稱為世界的強國
[00:12:08.000 --> 00:12:10.000]  很多是有錢的
[00:12:10.000 --> 00:12:12.000]  但美國人開不開心呢?
[00:12:12.000 --> 00:12:15.000]  你猜有多少美國人開心呢?
[00:12:15.000 --> 00:12:17.000]  只有33%的人
[00:12:17.000 --> 00:12:19.000]  說他們開心
[00:12:19.000 --> 00:12:23.000]  有67%的美國人說
[00:12:23.000 --> 00:12:25.000]  是不開心的
[00:12:25.000 --> 00:12:27.000]  一個有趣的地方
[00:12:27.000 --> 00:12:29.000]  我看一看
[00:12:29.000 --> 00:12:31.000]  什麼人比較開心呢?
[00:12:31.000 --> 00:12:33.000]  根據這個調查
[00:12:33.000 --> 00:12:34.000]  我純屬跟著他說
[00:12:34.000 --> 00:12:36.000]  共和黨的人比民主黨的人開心
[00:12:36.000 --> 00:12:38.000]  所以你不開心
[00:12:38.000 --> 00:12:39.000]  你是民主黨
[00:12:39.000 --> 00:12:41.000]  可能你要想一想
[00:12:41.000 --> 00:12:42.000]  有的人說
[00:12:42.000 --> 00:12:44.000]  因為民主黨是被壓迫的一群
[00:12:44.000 --> 00:12:46.000]  所以他們不開心
[00:12:46.000 --> 00:12:48.000]  這個我不知道
[00:12:48.000 --> 00:12:50.000]  男人比女人開心一些
[00:12:50.000 --> 00:12:52.000]  是不是?
[00:12:52.000 --> 00:12:53.000]  我馬上做一個調查
[00:12:53.000 --> 00:12:55.000]  請舉手有多少個男人覺得開心呢?
[00:12:55.000 --> 00:13:00.000]  或者不要說開心
[00:13:00.000 --> 00:13:04.000]  有多少個女性覺得是在挨世界呢?
[00:13:04.000 --> 00:13:09.000]  所有女性不是挨世界嗎?
[00:13:09.000 --> 00:13:11.000]  那你就嘆世界?
[00:13:11.000 --> 00:13:13.000]  有多少個男性覺得是在嘆世界呢?
[00:13:15.000 --> 00:13:17.000]  只有一個
[00:13:17.000 --> 00:13:19.000]  那你們就嘆世界?
[00:13:19.000 --> 00:13:22.000]  還有
[00:13:22.000 --> 00:13:25.000]  有信仰的比沒有信仰開心很多
[00:13:25.000 --> 00:13:27.000]  有完整的家庭
[00:13:27.000 --> 00:13:29.000]  沒有完整的家庭開心很多
[00:13:29.000 --> 00:13:31.000]  最開心的年紀的人
[00:13:31.000 --> 00:13:33.000]  你猜猜是什麼人呢?
[00:13:33.000 --> 00:13:34.000]  非亞
[00:13:34.000 --> 00:13:36.000]  小朋友不是最開心的
[00:13:36.000 --> 00:13:38.000]  在美國來說
[00:13:38.000 --> 00:13:41.000]  65歲以上的就是最開心的
[00:13:41.000 --> 00:13:43.000]  剛剛有朋友說
[00:13:43.000 --> 00:13:45.000]  65歲有什麼感受呢?
[00:13:45.000 --> 00:13:47.000]  我應該要告訴你
[00:13:47.000 --> 00:13:49.000]  在美國的調查
[00:13:49.000 --> 00:13:51.000]  最開心的人是65歲以上的
[00:13:51.000 --> 00:13:53.000]  為什麼?
[00:13:53.000 --> 00:13:57.000]  為什麼65歲最開心?
[00:13:57.000 --> 00:14:02.000]  我要多加一句
[00:14:02.000 --> 00:14:04.000]  65歲以上的健康人是最開心的
[00:14:04.000 --> 00:14:06.000]  是不是?
[00:14:06.000 --> 00:14:08.000]  在全世界來說
[00:14:08.000 --> 00:14:11.000]  美國人的快樂指數是排第18
[00:14:12.000 --> 00:14:14.000]  在整個美國的國家裡
[00:14:14.000 --> 00:14:16.000]  美國雖然是最大的國家
[00:14:16.000 --> 00:14:18.000]  最有錢的國家
[00:14:18.000 --> 00:14:20.000]  每個人都想移民來
[00:14:20.000 --> 00:14:22.000]  排第18
[00:14:22.000 --> 00:14:24.000]  比中國好
[00:14:24.000 --> 00:14:26.000]  中國這幾年
[00:14:26.000 --> 00:14:28.000]  這十年經濟
[00:14:28.000 --> 00:14:30.000]  飛得很厲害
[00:14:30.000 --> 00:14:32.000]  有錢很多
[00:14:32.000 --> 00:14:34.000]  強國
[00:14:34.000 --> 00:14:36.000]  但是一件很有趣的事
[00:14:36.000 --> 00:14:38.000]  根據調查
[00:14:38.000 --> 00:14:40.000]  中國人
[00:14:40.000 --> 00:14:42.000]  在十幾年前
[00:14:42.000 --> 00:14:44.000]  二十年前的中國人
[00:14:44.000 --> 00:14:46.000]  是沒那麼開心的
[00:14:46.000 --> 00:14:48.000]  為什麼?
[00:14:48.000 --> 00:14:50.000]  有了錢就不開心
[00:14:50.000 --> 00:14:52.000]  這個
[00:14:52.000 --> 00:14:54.000]  一會兒我們聽一下所羅門王怎麼說
[00:14:54.000 --> 00:14:58.000]  香港排第幾?
[00:14:58.000 --> 00:15:00.000]  香港人開不開心?
[00:15:00.000 --> 00:15:04.000]  悲情成子
[00:15:04.000 --> 00:15:06.000]  排第75
[00:15:06.000 --> 00:15:08.000]  香港人排第75
[00:15:08.000 --> 00:15:10.000]  不開心
[00:15:10.000 --> 00:15:14.000]  其實
[00:15:14.000 --> 00:15:16.000]  所有調查結果
[00:15:16.000 --> 00:15:18.000]  都是告訴你
[00:15:18.000 --> 00:15:20.000]  早在四千年前已經有人知道這件事
[00:15:20.000 --> 00:15:22.000]  四千年前
[00:15:22.000 --> 00:15:24.000]  知道這個事實是誰呢?
[00:15:24.000 --> 00:15:26.000]  就是所羅門王
[00:15:26.000 --> 00:15:28.000]  所羅門王在傳道書
[00:15:28.000 --> 00:15:30.000]  第六章里
[00:15:30.000 --> 00:15:32.000]  告訴我們
[00:15:32.000 --> 00:15:34.000]  什麼是真正開心
[00:15:34.000 --> 00:15:36.000]  人生是什麼呢?
[00:15:36.000 --> 00:15:38.000]  八個字的形容就是李太白所說的
[00:15:38.000 --> 00:15:40.000]  浮生若夢
[00:15:40.000 --> 00:15:42.000]  為歡幾何?
[00:15:42.000 --> 00:15:46.000]  我們看看
[00:15:46.000 --> 00:15:48.000]  所羅門王怎麼看人生
[00:15:48.000 --> 00:15:50.000]  首先我們看第一節
[00:15:50.000 --> 00:15:52.000]  我們一起讀一讀
[00:15:52.000 --> 00:15:54.000]  第一節
[00:15:54.000 --> 00:15:56.000]  第一節
[00:15:56.000 --> 00:15:58.000]  第六節
[00:15:58.000 --> 00:16:00.000]  第六章第一節
[00:16:00.000 --> 00:16:04.000]  我們一起讀
[00:16:04.000 --> 00:16:06.000]  第一節
[00:16:06.000 --> 00:16:08.000]  第二節
[00:16:08.000 --> 00:16:10.000]  第二節
[00:16:10.000 --> 00:16:12.000]  第二節
[00:16:12.000 --> 00:16:14.000]  第二節
[00:16:14.000 --> 00:16:16.000]  第二節
[00:16:16.000 --> 00:16:18.000]  第二節
[00:16:18.000 --> 00:16:20.000]  第三節
[00:16:20.000 --> 00:16:22.000]  第四節
[00:16:22.000 --> 00:16:24.000]  第五節
[00:16:24.000 --> 00:16:26.000]  第六節
[00:16:26.000 --> 00:16:28.000]  第七節
[00:16:28.000 --> 00:16:30.000]  第八節
[00:16:30.000 --> 00:16:32.000]  第九節
[00:16:32.000 --> 00:16:34.000]  第十節
[00:16:34.000 --> 00:16:36.000]  第十一節
[00:16:36.000 --> 00:16:38.000]  第十二節
[00:16:38.000 --> 00:16:40.000]  第十三節
[00:16:40.000 --> 00:16:42.000]  第十四節
[00:16:42.000 --> 00:16:44.000]  第十五節
[00:16:44.000 --> 00:16:46.000]  第十六節
[00:16:46.000 --> 00:16:48.000]  第十七節
[00:16:48.000 --> 00:16:50.000]  第八節
[00:16:50.000 --> 00:16:52.000]  第九節
[00:16:52.000 --> 00:16:54.000]  第十一節
[00:16:54.000 --> 00:16:56.000]  第十二節
[00:16:56.000 --> 00:16:58.000]  第十三節
[00:16:58.000 --> 00:17:00.000]  第十四節
[00:17:00.000 --> 00:17:02.000]  第十五節
[00:17:02.000 --> 00:17:04.000]  第十六節
[00:17:04.000 --> 00:17:06.000]  第十七節
[00:17:06.000 --> 00:17:08.000]  第十八節
[00:17:08.000 --> 00:17:10.000]  第十九節
[00:17:10.000 --> 00:17:12.000]  第十一節
[00:17:12.000 --> 00:17:16.840]  做皇帝要封得封 要汝都汝 有尊榮有權柄
[00:17:16.840 --> 00:17:19.440]  第二節是怎麼形容他呢?
[00:17:19.440 --> 00:17:26.640]  以至他人生當中所許的一樣都不缺
[00:17:26.640 --> 00:17:31.600]  你信不信像這樣 什麼都有 一無所缺
[00:17:31.600 --> 00:17:35.520]  不單止如此 不單止他物質豐富
[00:17:35.520 --> 00:17:39.140]  他還有100個兒子 第三節說到他有100個兒子
[00:17:39.140 --> 00:17:44.260]  當然所謂100個兒子不是剛剛生到100個就夠了
[00:17:44.260 --> 00:17:47.780]  而是兒孫滿堂 萬事勝意
[00:17:47.780 --> 00:17:51.660]  他更加長壽 又聰明又有錢又長壽
[00:17:51.660 --> 00:17:54.580]  兒孫滿堂 應該是幸福快樂
[00:17:54.580 --> 00:17:57.820]  但事實告訴你不是 何解?
[00:17:57.820 --> 00:18:00.140]  首先我們看第一節第二節
[00:18:00.140 --> 00:18:04.500]  我見日光之下有一種禍患重壓在人身上
[00:18:04.500 --> 00:18:10.140]  什麼? 有禍患在一個這樣的人身上?
[00:18:10.140 --> 00:18:12.580]  究竟是什麼禍患?第二節就告訴你
[00:18:12.580 --> 00:18:16.780]  他使他不能吃用 反有外人來吃用
[00:18:16.780 --> 00:18:21.140]  外人不是指那些搶食搶錢的人
[00:18:21.140 --> 00:18:26.500]  所羅門王究竟所說的外人是什麼意思呢?
[00:18:26.500 --> 00:18:31.940]  原來希伯來文這個字外人這個字是外來入侵的東西
[00:18:31.940 --> 00:18:35.020]  或者是敵人 或者是一些東西
[00:18:35.020 --> 00:18:38.340]  所羅門王沒有說誰是他的敵人
[00:18:38.340 --> 00:18:42.500]  但是你想想你的死對頭
[00:18:42.500 --> 00:18:44.300]  每個人都可能有死對頭
[00:18:44.300 --> 00:18:47.980]  每個人都有一些人你不喜歡 他不喜歡你的
[00:18:47.980 --> 00:18:51.900]  你一想起這些死對頭就不開心
[00:18:51.900 --> 00:18:55.940]  就算你正在吃山珍海味
[00:18:55.940 --> 00:19:01.780]  就算你最好的食物放在裡面
[00:19:01.780 --> 00:19:04.460]  一想到這個死對頭
[00:19:04.460 --> 00:19:07.260]  前幾天氣得你彈起的人
[00:19:07.260 --> 00:19:09.860]  連什麼胃口都沒有了
[00:19:09.860 --> 00:19:14.700]  完全無法吞嚥 沒了胃口
[00:19:14.700 --> 00:19:17.780]  當所羅門王一想到這個死對頭的時候
[00:19:17.780 --> 00:19:22.980]  就怒氣沖天 山珍海味都變成沒味
[00:19:22.980 --> 00:19:24.540]  這個外人是什麼人呢?
[00:19:24.540 --> 00:19:26.260]  一想到這個死對頭是什麼呢?
[00:19:26.260 --> 00:19:28.140]  很可能是你的病
[00:19:28.140 --> 00:19:30.260]  很可能是你的家庭問題
[00:19:30.260 --> 00:19:32.380]  可能是夫婦不和
[00:19:32.380 --> 00:19:34.260]  可能是子女不聽話
[00:19:34.260 --> 00:19:36.500]  可能是政敵
[00:19:36.500 --> 00:19:39.140]  一想到這些外人的時候就不開心
[00:19:39.140 --> 00:19:41.180]  搞擾你的情緒
[00:19:41.180 --> 00:19:43.220]  吃都沒有胃口
[00:19:43.220 --> 00:19:45.420]  在今天美國這個地方
[00:19:45.420 --> 00:19:47.660]  沒得吃的人是很少
[00:19:47.660 --> 00:19:51.380]  但是有胃口去吃的人也都不多
[00:19:51.380 --> 00:19:53.500]  你能夠吃得大吃的時候
[00:19:53.500 --> 00:19:56.780]  這是上帝給你一個很好的恩典
[00:19:56.780 --> 00:19:58.700]  你有沒有試過呢?
[00:19:58.700 --> 00:20:01.420]  你有沒有試過坐在那張桌子上
[00:20:01.420 --> 00:20:03.820]  面對著很多很好的食物
[00:20:03.820 --> 00:20:07.420]  但是無論如何都吞嚥不了呢?
[00:20:07.420 --> 00:20:09.900]  你面對這些美物的時候
[00:20:09.900 --> 00:20:13.100]  愁眉苦臉 你有沒有經歷過呢?
[00:20:13.100 --> 00:20:15.100]  當你病的時候
[00:20:15.100 --> 00:20:17.580]  你沒辦法吞嚥任何東西的時候
[00:20:17.580 --> 00:20:20.820]  你怎麼做呢?
[00:20:20.820 --> 00:20:23.180]  不單止這樣
[00:20:23.180 --> 00:20:26.140]  沒胃口當然是不好
[00:20:26.140 --> 00:20:28.900]  更加慘的是家庭不和
[00:20:28.900 --> 00:20:29.980]  第三節告訴你
[00:20:29.980 --> 00:20:32.140]  人若生一百個兒子
[00:20:32.140 --> 00:20:33.420]  活許多歲愁
[00:20:33.420 --> 00:20:35.220]  以至他的年日甚多
[00:20:35.220 --> 00:20:39.140]  心裡卻不得享福樂
[00:20:39.140 --> 00:20:40.500]  也不得埋葬
[00:20:40.500 --> 00:20:41.500]  據我說
[00:20:41.500 --> 00:20:44.780]  那不到兒樂的胎比他倒好
[00:20:44.780 --> 00:20:46.620]  或者有人說
[00:20:46.620 --> 00:20:50.540]  我知道錢不會令人滿足
[00:20:50.540 --> 00:20:53.060]  但是子女一定會讓我們滿足
[00:20:53.060 --> 00:20:54.460]  我們中國人說
[00:20:54.460 --> 00:20:58.180]  有子萬事足
[00:20:58.180 --> 00:20:59.780]  是不是這樣呢?
[00:20:59.780 --> 00:21:01.780]  所羅門王的際遇告訴你
[00:21:01.780 --> 00:21:03.700]  就是一個很好的例子
[00:21:03.700 --> 00:21:05.460]  子女多
[00:21:05.460 --> 00:21:07.420]  煩惱就越多
