
[00:00:00.000 --> 00:00:05.260]  能夠站在這個港台上跟大家一起去分享
[00:14:20.760 --> 00:14:25.440]  其它有一個翻譯叫做「痛苦新淫」
[00:14:25.440 --> 00:14:27.760]  我們心裏面嘆息
[00:14:27.760 --> 00:14:30.240]  這些話不用再解釋了
[00:14:30.240 --> 00:14:34.320]  一直數下去的時候差不多節節都是很悲的
[00:14:34.320 --> 00:14:37.320]  真的很沉痛的 甚至很絕望的
[00:14:37.320 --> 00:14:42.560]  就是痛苦新淫虛空之下很絕望的
[00:14:42.560 --> 00:14:47.080]  為什麼會這麼絕望呢?我先問一個問題
[00:14:47.080 --> 00:14:51.960]  如果我們不是和大家再說現在香港
[00:14:51.960 --> 00:14:54.280]  你的工作又怎樣?這些我不需要說了
[00:14:54.280 --> 00:14:56.000]  你已經知道了 今晚你坐在這裏
[00:14:56.000 --> 00:14:57.000]  這麼早就來坐在這裏
[00:14:57.000 --> 00:14:59.600]  我想你都是想面對這些問題的 是不是?
[00:14:59.600 --> 00:15:01.360]  這些問題不需要我再說了
[00:15:01.360 --> 00:15:05.560]  現在我想問究竟為什麼會有這樣的情況出現?
[00:15:05.560 --> 00:15:06.640]  正經怎麼說?
[00:15:06.640 --> 00:15:08.840]  為什麼我們會有些這麼難
[00:15:08.840 --> 00:15:11.080]  令我們這麼不快樂
[00:15:11.080 --> 00:15:13.960]  令我們這麼焦慮的折磨
[00:15:13.960 --> 00:15:18.200]  在我們的生活當中不斷地出現呢?
[00:15:18.200 --> 00:15:25.080]  我想和大家稍微留意聖經裏面很重要的一個關鍵
[00:15:25.080 --> 00:15:26.560]  鎖匙在哪裏呢?
[00:15:26.560 --> 00:15:30.040]  你看到在要說到這些描述的時候
[00:15:30.040 --> 00:15:33.960]  19節、20節、21節、22節
[00:15:33.960 --> 00:15:38.280]  連續4節 每節都出現同一個字的
[00:15:38.280 --> 00:15:42.280]  就是什麼呢?你看到的「受造之物」
[00:15:42.280 --> 00:15:44.880]  這個一定要從這個角度去理解
[00:15:44.880 --> 00:15:47.640]  因為神在這個角度說了4次
[00:15:47.640 --> 00:15:50.080]  就是說這個一定是關鍵字來的
[00:15:50.080 --> 00:15:53.440]  究竟「受造之物」和我們所見到的
[00:15:53.440 --> 00:15:58.200]  我們所經驗到的現實的悲情之間有什麼關係?
[00:15:58.200 --> 00:16:00.400]  今天一定要從這裏開始
[00:16:00.400 --> 00:16:04.200]  原來聖經告訴我們 作為「受造之物」
[00:16:04.200 --> 00:16:08.360]  第20節說我們是必然如此的
[00:16:08.360 --> 00:16:11.880]  這裏做了一點點功夫和大家解釋一下
[00:16:11.880 --> 00:16:16.680]  我們是神的創造品其中的一個
[00:16:16.680 --> 00:16:19.480]  作為「受造之物」
[00:16:19.480 --> 00:16:21.600]  如果從神學的角度來說
[00:16:21.600 --> 00:16:22.960]  因為我們是有限的
[00:16:22.960 --> 00:16:26.200]  並且我們是在一個有罪惡的世界
[00:16:26.200 --> 00:16:29.320]  聖經這裏從開頭就說一個其實很特別的
[00:16:29.320 --> 00:16:32.120]  通常我們說我們很不快樂 我們很多焦慮
[00:16:32.120 --> 00:16:35.240]  我們怎麼去解決它呢?於是很多治療師
[00:16:35.240 --> 00:16:37.880]  幫我們去做一個正面的角度
[00:16:37.880 --> 00:16:40.640]  不同的方式和我們分析我們的病徵
[00:16:40.640 --> 00:16:43.880]  但其實最重要的病徵在聖經這裏一開始就說
[00:16:43.880 --> 00:16:46.880]  其實你已經預料到了
[00:16:46.880 --> 00:16:50.760]  作為「受造之物」根本應該是這樣
[00:16:50.760 --> 00:16:53.760]  如果我們首先不預料根本應該是這樣的話
[00:16:53.760 --> 00:16:57.840]  我們無論怎麼走 我們都是在打一場
[00:16:57.840 --> 00:17:01.760]  沒有真正打到敵人的戰
