
[00:00:00.000 --> 00:00:08.000]  人神之際3 宗教經驗的研究
[00:02:25.000 --> 00:02:29.000]  或者是人類學多數不指向這個層面
[00:02:29.000 --> 00:02:32.000]  我講的時候兩樣東西都夾在一起
[00:02:32.000 --> 00:02:38.000]  我用了大量的心理學和社會學和人類學的觀點
[00:02:38.000 --> 00:02:42.000]  但是我也肯定他們也有些東西是指向上面
[00:02:42.000 --> 00:02:44.000]  最後我用了一些神學哲學的看法
[00:02:44.000 --> 00:02:46.000]  看基督教怎麼看這件事
[00:02:47.000 --> 00:02:49.000]  所以先問
[00:02:49.000 --> 00:02:51.000]  宗教經驗是一種經驗
[00:02:51.000 --> 00:02:55.000]  人有很多經驗但不是所有經驗都是宗教經驗
[00:02:55.000 --> 00:03:01.000]  你吃飯吃切雞飯不算是宗教經驗
[00:03:01.000 --> 00:03:06.000]  但是你吃雞飯加辣椒很辣
[00:03:06.000 --> 00:03:10.000]  辣到嘴巴有點醉可能是開始進入宗教經驗
[00:03:10.000 --> 00:03:19.000]  或者到一個地步吃雞飯成為控制你支配你的一個嗜好
[00:03:19.000 --> 00:03:21.000]  可能會進入宗教經驗
[00:03:21.000 --> 00:03:23.000]  不過這些很少有
[00:03:23.000 --> 00:03:30.000]  一般來說我們人生當中有什麼經驗有這個潛質指向宗教經驗呢
[00:03:30.000 --> 00:03:36.000]  有神學家John McQuarrie在一篇文章提出可能有七方面
[00:03:36.000 --> 00:03:40.000]  七方面不一定是這七方面可能還有八九方面
[00:03:40.000 --> 00:03:42.000]  不過我覺得他很全面
[00:03:42.000 --> 00:03:46.000]  起碼在宗教心理學歷史角度
[00:03:46.000 --> 00:03:48.000]  我覺得牽涉到很全面
[00:03:48.000 --> 00:03:52.000]  我不詳細說以前的人怎麼看
[00:03:52.000 --> 00:03:54.000]  但我覺得他很全面
[00:03:54.000 --> 00:03:58.000]  有七樣人人的經驗有指向宗教經驗的潛質
[00:03:58.000 --> 00:04:00.000]  第一對自我的醒覺
[00:04:00.000 --> 00:04:02.000]  Self experience對自我的醒覺
[00:04:02.000 --> 00:04:05.000]  其實我們上一堂課都說過
[00:04:05.000 --> 00:04:07.000]  一個人反思真我
[00:04:07.000 --> 00:04:09.000]  我究竟怎樣去生活
[00:04:09.000 --> 00:04:11.000]  為什麼我要這樣存在
[00:04:11.000 --> 00:04:13.000]  為什麼要這樣生活下去
[00:04:13.000 --> 00:04:15.000]  為什麼要這樣生存
[00:04:15.000 --> 00:04:18.000]  為什麼會這樣發生在我身上
[00:04:18.000 --> 00:04:20.000]  當他問這些問題的時候
[00:04:20.000 --> 00:04:25.000]  他就開始轉向一個更加超越和終極的問題
[00:04:25.000 --> 00:04:31.000]  在這個問題裡自我一個深切的醒覺
[00:04:31.000 --> 00:04:34.000]  他會將它帶向一個宗教的層次
[00:04:34.000 --> 00:04:37.000]  所以我剛才說這些經驗可以對一個人帶向宗教
[00:04:37.000 --> 00:04:39.000]  但不一定可以帶向宗教
[00:04:39.000 --> 00:04:41.000]  因為想完之後就算了
[00:04:41.000 --> 00:04:44.000]  所以我們說有潛質可以指向
[00:04:44.000 --> 00:04:48.000]  起碼比食切雞飯更有指向宗教經驗的可能性
[00:04:48.000 --> 00:04:52.000]  第二就是良心的呼喚
[00:04:52.000 --> 00:04:56.000]  良心呼喚就是道德感的呼喚
[00:04:56.000 --> 00:04:59.000]  當你做一些事的時候
[00:04:59.000 --> 00:05:02.000]  你一直跟著其他人的習慣去做
[00:05:02.000 --> 00:05:04.000]  有一天你突然覺得周圍的人都希望你這樣做
[00:05:04.000 --> 00:05:06.000]  但你不想這樣做
[00:05:06.000 --> 00:05:08.000]  我之前提過
[00:05:08.000 --> 00:05:10.000]  比如說橫眉冷對千夫子
[00:05:10.000 --> 00:05:12.000]  突然你站起來
[00:05:12.000 --> 00:05:14.000]  周圍的人都這樣做
[00:05:14.000 --> 00:05:16.000]  但我覺得良心不安就不敢這樣做
[00:05:16.000 --> 00:05:19.000]  在這個時候你要找一個周圍的人都沒辦法
[00:05:19.000 --> 00:05:22.000]  水平的平面的層次
[00:05:22.000 --> 00:05:25.000]  周圍的人沒辦法給你根據和動力的時候
[00:05:25.000 --> 00:05:27.000]  你就向另外一個層次說
[00:05:27.000 --> 00:05:29.000]  明明中國主宰要我這樣做
[00:05:29.000 --> 00:05:31.000]  或者我覺得頂天立地
[00:05:31.000 --> 00:05:33.000]  人要做得正我就要這樣做
[00:05:33.000 --> 00:05:36.000]  在那裡你可能會突然轉向一個
[00:05:36.000 --> 00:05:42.000]  最終極的完全跟人類的歷史文化超越以上的一個絕對的標準
[00:05:42.000 --> 00:05:44.000]  那這個可能也是宗教的
[00:05:44.000 --> 00:05:47.000]  第三就是毁心感
[00:05:47.000 --> 00:05:51.000]  Commitment就是人生裡
[00:05:51.000 --> 00:05:57.000]  如果你跟Eric Fromm這個心理分析學者的說法
[00:05:57.000 --> 00:05:59.000]  frame of devotion and orientation
[00:05:59.000 --> 00:06:04.000]  就是說人生裡總要有一些東西讓他整個人去投身下去
[00:06:04.000 --> 00:06:07.000]  以至將他的生命奉獻下去
[00:06:07.000 --> 00:06:09.000]  你喜歡不喜歡都有一些東西
[00:06:09.000 --> 00:06:11.000]  因為那樣東西才能支配你整個生命的方向
[00:06:11.000 --> 00:06:13.000]  你沒有了這東西就整個生命的方向散了
[00:06:13.000 --> 00:06:15.000]  那樣東西不一定是神
[00:06:15.000 --> 00:06:18.000]  那樣東西不一定等於你以為你信的宗教
[00:06:18.000 --> 00:06:20.000]  比如說你信佛
[00:06:20.000 --> 00:06:22.000]  但佛可能如果你不是一個虔誠的佛教徒的話
[00:06:22.000 --> 00:06:24.000]  佛是你的宗教信仰
[00:06:24.000 --> 00:06:27.000]  但不一定等於是你的commitment
[00:06:27.000 --> 00:06:29.000]  可能毁心是一個事業
[00:06:29.000 --> 00:06:31.000]  可能是某一個人
[00:06:31.000 --> 00:06:33.000]  可能是某一個實驗
[00:06:33.000 --> 00:06:35.000]  可能是某一種的理想
[00:06:35.000 --> 00:06:37.000]  可能是某一種社會的理想
[00:06:37.000 --> 00:06:39.000]  很多東西可以成為這個
[00:06:39.000 --> 00:06:43.000]  不過無論如何在那裡人將他自己的生命奉獻在一個對象的時候
[00:06:43.000 --> 00:06:47.000]  牽涉到他自然對那個對象的要求越來越高
[00:06:47.000 --> 00:06:50.000]  自然不斷賦予那個要求
[00:06:50.000 --> 00:06:52.000]  那個對象越崇高的標準
[00:06:52.000 --> 00:06:54.000]  和越崇高的價值
[00:06:54.000 --> 00:06:56.000]  以至他才能夠過得安樂的一天
[00:06:56.000 --> 00:07:00.000]  慢慢慢慢那個對象就會成為他那個膜拜的對象
[00:07:00.000 --> 00:07:03.000]  那是成為一個宗教的情操
[00:07:03.000 --> 00:07:07.000]  第四對宇宙跌進一種驚訝
[00:07:07.000 --> 00:07:09.000]  有些人當他
[00:07:09.000 --> 00:07:11.000]  我想很多時候我們都有這樣的經驗
[00:07:11.000 --> 00:07:13.000]  晚上旅行露營
[00:07:13.000 --> 00:07:14.000]  晚上沒事做
[00:07:14.000 --> 00:07:15.000]  在那裡看星
[00:07:15.000 --> 00:07:17.000]  突然間有一種很強的落寞感
[00:07:17.000 --> 00:07:19.000]  或者驚訝感
[00:07:19.000 --> 00:07:21.000]  好像宇宙很大
[00:07:21.000 --> 00:07:23.000]  好像圓圓的星都佈滿在那裡的時候
[00:07:23.000 --> 00:07:25.000]  突然間感覺到自己很渺小
[00:07:25.000 --> 00:07:27.000]  在那裡的時候心底裡突然有一種超越的
[00:07:27.000 --> 00:07:29.000]  或者感覺到自己很卑微
[00:07:29.000 --> 00:07:33.000]  但是想抓住一些更加永恆的感覺
[00:07:33.000 --> 00:07:36.000]  所以大家覺得平日可能很現實
[00:07:36.000 --> 00:07:38.000]  但是大家睡在那裡看一看星
[00:07:38.000 --> 00:07:40.000]  他會說一些人很感觸的東西
[00:07:40.000 --> 00:07:42.000]  那裡對於宇宙的驚訝
[00:07:42.000 --> 00:07:45.000]  有時候會讓人帶有一個宗教感
[00:07:45.000 --> 00:07:47.000]  第五就是美的感觸
[00:07:47.000 --> 00:07:49.000]  也會有的
[00:07:49.000 --> 00:07:51.000]  有時候一種對美的追尋
[00:07:51.000 --> 00:07:55.000]  很尖銳的對美的追尋
[00:07:55.000 --> 00:07:57.000]  都會帶來一種宗教感
[00:07:57.000 --> 00:08:02.000]  所以有很多很完全投入的藝術家
[00:08:02.000 --> 00:08:04.000]  畫家音樂家
[00:08:04.000 --> 00:08:05.000]  他有很強的宗教感
[00:08:05.000 --> 00:08:07.000]  那種宗教感不一定要他信哪種宗教
[00:08:07.000 --> 00:08:10.000]  而是他那種神秘的感覺
[00:08:10.000 --> 00:08:13.000]  他追尋一些絕對的東西
[00:08:13.000 --> 00:08:15.000]  而那些東西因為不到他控制
[00:08:15.000 --> 00:08:17.000]  同時美感是講靈感的
[00:08:17.000 --> 00:08:19.000]  一首詩
[00:08:19.000 --> 00:08:21.000]  那首詩的靈感
[00:08:21.000 --> 00:08:23.000]  它突然間來的
[00:08:23.000 --> 00:08:25.000]  有時是中秋阿良來的
[00:08:25.000 --> 00:08:27.000]  有時是走著走著的時候突然間來的
[00:08:27.000 --> 00:08:30.000]  所以似乎那個靈感的來臨
[00:08:30.000 --> 00:08:33.000]  是一種coming而不是自己creating的
[00:08:33.000 --> 00:08:35.000]  所以很多藝術家
[00:08:35.000 --> 00:08:37.000]  都有一種很強的宗教感
[00:08:37.000 --> 00:08:41.000]  因為他體驗到最終極的美和價值
[00:08:41.000 --> 00:08:42.000]  是他自己控制不到的
[00:08:42.000 --> 00:08:43.000]  是另外一個領域來的
[00:08:43.000 --> 00:08:45.000]  所以他都有很強的宗教感
[00:08:45.000 --> 00:08:46.000]  十九世紀的詩人
[00:08:46.000 --> 00:08:48.000]  差不多全部都很強的宗教感
[00:08:48.000 --> 00:08:50.000]  哥德、烏夫特斯
[00:08:50.000 --> 00:08:54.000]  這些全部都是很有宗教感的
[00:08:54.000 --> 00:08:55.000]  藝術家更加是
[00:08:55.000 --> 00:08:57.000]  范高
[00:08:57.000 --> 00:08:58.000]  那些人
[00:08:58.000 --> 00:09:00.000]  音樂家也都會是
[00:09:00.000 --> 00:09:01.000]  Dubuisy
[00:09:01.000 --> 00:09:04.000]  全部都是很強的宗教感的人
[00:09:04.000 --> 00:09:05.000]  可以接觸到宗教
[00:09:05.000 --> 00:09:09.000]  第六就是一個密切的人際關係
[00:09:09.000 --> 00:09:12.000]  一個很密切的人際關係當中
[00:09:12.000 --> 00:09:13.000]  Boba就是這樣說
[00:09:13.000 --> 00:09:16.000]  當我們和別人溝通得很深
[00:09:16.000 --> 00:09:20.000]  雖然好像是平面的溝通
[00:09:20.000 --> 00:09:21.000]  人與人之間的溝通
[00:09:21.000 --> 00:09:24.000]  但是在兩個人一個很深很深的密切的溝通
[00:09:24.000 --> 00:09:26.000]  很深的愛的關係裡面
[00:09:26.000 --> 00:09:27.000]  你感覺到有些東西
[00:09:27.000 --> 00:09:32.000]  似乎是超越了一個普通人與人之間的關係
[00:09:32.000 --> 00:09:34.000]  在那裡那一瞬間你感觸到
[00:09:34.000 --> 00:09:36.000]  有一種宗教感
[00:09:36.000 --> 00:09:37.000]  有一個永恆性在那裡
[00:09:37.000 --> 00:09:40.000]  所以很多人對愛情的描述的時候
[00:09:40.000 --> 00:09:42.000]  描述到一個地步都發覺
[00:09:42.000 --> 00:09:45.000]  好像是一種宗教性的文章
[00:09:45.000 --> 00:09:48.000]  同樣一個歷代裡面
[00:09:48.000 --> 00:09:51.000]  那些和神很有默契生命的作者
[00:09:51.000 --> 00:09:52.000]  譬如聖Teresa of Vila
[00:09:52.000 --> 00:09:53.000]  或聖John of the Cross
[00:09:53.000 --> 00:09:57.000]  當他描述到他和神之間那種默契感情的時候
[00:09:57.000 --> 00:10:01.000]  用到很愛情式的語句去表達
[00:10:01.000 --> 00:10:02.000]  都有共通性
[00:10:02.000 --> 00:10:05.000]  第七就是痛苦和死亡
[00:10:05.000 --> 00:10:07.000]  人在痛苦極度痛苦
[00:10:07.000 --> 00:10:09.000]  和面對死亡的時候
[00:10:09.000 --> 00:10:10.000]  也會帶向宗教感
[00:10:10.000 --> 00:10:12.000]  大家都會明白這件事
[00:10:12.000 --> 00:10:16.000]  痛苦的時候最終極問這個世界究竟是不是理性的
[00:10:16.000 --> 00:10:18.000]  這個世界還有沒有規律的
[00:10:18.000 --> 00:10:20.000]  這個世界有沒有合理的
[00:10:20.000 --> 00:10:21.000]  因為痛苦打擊的時候
[00:10:21.000 --> 00:10:23.000]  第一個問題一定會問這件事
[00:10:23.000 --> 00:10:25.000]  這個世界根本是非理性的
[00:10:25.000 --> 00:10:29.000]  那時候就會問這個世界終極有沒有東西在掌管著
[00:10:29.000 --> 00:10:31.000]  面對死亡的時候
[00:10:31.000 --> 00:10:34.000]  就要問我生命的永恆性問題在哪裡
[00:10:34.000 --> 00:10:35.000]  這就進入宗教裡
[00:10:35.000 --> 00:10:37.000]  所以這七種都可以說廣義來說
[00:10:37.000 --> 00:10:41.000]  是指向宗教的經驗
[00:10:41.000 --> 00:10:45.000]  這七種的指向
[00:10:45.000 --> 00:10:47.000]  大家都比較明白
[00:10:47.000 --> 00:10:50.000]  這個就開始了我們收窄一點
[00:10:50.000 --> 00:10:53.000]  我們不詳細說這七種怎樣指向宗教經驗
[00:10:53.000 --> 00:10:56.000]  大家也可以借用這七種去幫人聊天的時候
[00:10:56.000 --> 00:10:58.000]  從那裡進入宗教信仰
[00:10:58.000 --> 00:11:00.000]  基督教都可以
[00:11:00.000 --> 00:11:02.000]  一定能夠證明神的存在
[00:11:02.000 --> 00:11:04.000]  但這七個是一個接觸點
[00:11:04.000 --> 00:11:07.000]  在這七種經驗裡最容易想起宗教
[00:11:07.000 --> 00:11:09.000]  我覺得很有意思
[00:11:09.000 --> 00:11:11.000]  說回頭
[00:11:11.000 --> 00:11:13.000]  比我們吃東西的時候說
[00:11:13.000 --> 00:11:15.000]  或者說他吃東西的經驗
[00:11:15.000 --> 00:11:17.000]  未必一定可以指向宗教
[00:11:17.000 --> 00:11:20.000]  好,這裡我就稍微收窄
[00:11:20.000 --> 00:11:22.000]  說完這幾句
[00:11:22.000 --> 00:11:24.000]  給大家休息
[00:11:24.000 --> 00:11:26.000]  今天我們說到狹義的宗教經驗
[00:11:26.000 --> 00:11:28.000]  狹義的宗教經驗
[00:11:28.000 --> 00:11:31.000]  剛才說到什麼叫真正狹義的宗教經驗
[00:11:31.000 --> 00:11:33.000]  剛才那些可以指向宗教經驗
[00:11:33.000 --> 00:11:35.000]  本身不一定等於宗教經驗
[00:11:35.000 --> 00:11:38.000]  甚至痛苦死亡本身都不一定等於宗教經驗
[00:11:38.000 --> 00:11:41.000]  什麼才叫真正能夠說是宗教經驗
[00:11:41.000 --> 00:11:43.000]  宗教經驗就是人
[00:11:43.000 --> 00:11:46.000]  能夠在某一個經驗裡
[00:11:46.000 --> 00:11:48.000]  一段時間當中
[00:11:48.000 --> 00:11:51.000]  他很深切的感受到他和一個超然的
[00:11:51.000 --> 00:11:53.000]  和他以外的一個主體
[00:11:53.000 --> 00:11:54.000]  不是其他一個人
[00:11:54.000 --> 00:11:57.000]  一個超然的超越了他人的限制
[00:11:57.000 --> 00:12:00.000]  可以說是人的有限性超越了的一個對象
[00:12:00.000 --> 00:12:02.000]  不一定是神的
[00:12:02.000 --> 00:12:04.000]  在東方可能是空無
[00:12:04.000 --> 00:12:06.000]  可能是空無
[00:12:06.000 --> 00:12:07.000]  可能是空無
[00:12:07.000 --> 00:12:10.000]  可能在印度是梵天
[00:12:10.000 --> 00:12:12.000]  整個自然界的大宇宙
[00:12:12.000 --> 00:12:17.000]  在西方可以是神
[00:12:17.000 --> 00:12:19.000]  在魔鬼教裡面可以是魔鬼
[00:12:19.000 --> 00:12:22.000]  總而言之有一個對象
[00:12:22.000 --> 00:12:24.000]  那個對象超越了你自己
[00:12:24.000 --> 00:12:26.000]  投入了他那裡
[00:12:26.000 --> 00:12:28.000]  然後和他連結起來
[00:12:28.000 --> 00:12:32.000]  和他有一個很深切的密切的溝通的話
[00:12:32.000 --> 00:12:34.000]  我們說這個時刻
[00:12:34.000 --> 00:12:35.000]  這種經驗
[00:12:35.000 --> 00:12:36.000]  比較狹義來說
[00:12:36.000 --> 00:12:40.000]  就是真正的宗教經驗的意思
[00:12:40.000 --> 00:12:43.000]  所以有些人就稱它為
[00:12:43.000 --> 00:12:46.000]  peak experience
[00:12:46.000 --> 00:12:47.000]  在這個意義裡面來說
[00:12:47.000 --> 00:12:49.000]  有些人認為宗教經驗
[00:12:49.000 --> 00:12:52.000]  不一定是宗教的方式
[00:12:52.000 --> 00:12:54.000]  才能夠找得到
[00:12:54.000 --> 00:12:57.000]  是普通的心理都可以達到
[00:12:57.000 --> 00:13:01.000]  所以傾向用一種比較現象學的方式
[00:13:01.000 --> 00:13:03.000]  就是philomenological
[00:13:03.000 --> 00:13:05.000]  我不問他什麼令他這樣
[00:13:05.000 --> 00:13:07.000]  只問他當他這樣的時候
[00:13:07.000 --> 00:13:08.000]  他有什麼表現
[00:13:08.000 --> 00:13:10.000]  經驗有什麼特別
[00:13:10.000 --> 00:13:12.000]  還有他在什麼情況下會這樣
[00:13:12.000 --> 00:13:14.000]  什麼情況令他這樣
[00:13:14.000 --> 00:13:15.000]  一會兒我們會說這件事
[00:13:15.000 --> 00:13:17.000]  那裡是一個闊一點的角度去看
[00:13:17.000 --> 00:13:19.000]  當然那裡包含了基督教
[00:13:19.000 --> 00:13:21.000]  也包含了其他宗教
[00:13:21.000 --> 00:13:23.000]  甚至包含了非宗教的領域
[00:13:23.000 --> 00:13:25.000]  所以那裡我們將它分開
[00:13:25.000 --> 00:13:28.000]  其實只要他有一種經驗
[00:13:28.000 --> 00:13:30.000]  那種經驗是peak experience
[00:13:30.000 --> 00:13:31.000]  我叫高峰的經驗
[00:13:31.000 --> 00:13:34.000]  經驗裡面是超越了自我限制
[00:13:34.000 --> 00:13:37.000]  goes beyond, goes out from
[00:13:37.000 --> 00:13:39.000]  而容涉在另一個境界
[00:13:39.000 --> 00:13:42.000]  這個我們就叫高峰的經驗
[00:13:42.000 --> 00:13:43.000]  高峰經驗有些人
[00:13:43.000 --> 00:13:45.000]  英文寫著ecstasy
[00:13:45.000 --> 00:13:47.000]  ecstasy這個字是一個
[00:13:47.000 --> 00:13:50.000]  希臘文翻譯過來的英文
[00:13:50.000 --> 00:13:52.000]  是兩個字的構成
[00:13:52.000 --> 00:13:53.000]  ecstasis
[00:13:53.000 --> 00:13:56.000]  就是exit,離開,脫離
[00:13:56.000 --> 00:13:59.000]  stasis就是人的本質
[00:13:59.000 --> 00:14:01.000]  就是說在那個時刻
[00:14:01.000 --> 00:14:04.000]  那個人的自我超越了自己
[00:14:04.000 --> 00:14:06.000]  而由另一個更高的我
[00:14:06.000 --> 00:14:09.000]  一個主體佔據了他
[00:14:09.000 --> 00:14:10.000]  大家明白嗎
[00:14:10.000 --> 00:14:12.000]  這樣我們叫exastasis
[00:14:12.000 --> 00:14:13.000]  自我的離開
[00:14:13.000 --> 00:14:15.000]  所以有些人也做了一種
[00:14:15.000 --> 00:14:17.000]  混然忘我的境界
[00:14:17.000 --> 00:14:19.000]  或者我們叫出神的境界
[00:14:19.000 --> 00:14:22.000]  有些人叫trans experience
[00:14:22.000 --> 00:14:24.000]  人類學多到用的字眼
[00:14:24.000 --> 00:14:25.000]  transcendent experience
[00:14:25.000 --> 00:14:27.000]  mystical experience
[00:14:27.000 --> 00:14:28.000]  不同的角度去了解他
[00:14:28.000 --> 00:14:30.000]  不同的角度去描述他
[00:14:30.000 --> 00:14:32.000]  這個我們不詳細解釋
[00:14:32.000 --> 00:14:34.000]  一般來說宗教經驗當然
[00:14:34.000 --> 00:14:36.000]  包含了這種經驗
[00:14:36.000 --> 00:14:39.000]  譬如教會的悔改
[00:14:39.000 --> 00:14:42.000]  聖靈的囂觀
[00:14:42.000 --> 00:14:44.000]  講方言
[00:14:44.000 --> 00:14:45.000]  或者在祈禱裡面
[00:14:45.000 --> 00:14:47.000]  醫病的時候
[00:14:47.000 --> 00:14:51.000]  或者要一個人講預言
[00:14:51.000 --> 00:14:53.000]  聖靈感到要講預言的時候
[00:14:53.000 --> 00:14:54.000]  那種狀態當中
[00:14:54.000 --> 00:14:56.000]  也是一種exastasis的表現
[00:14:56.000 --> 00:14:59.000]  但是也可以在其他宗教裡有的
[00:14:59.000 --> 00:15:00.000]  神打
[00:15:00.000 --> 00:15:03.000]  神打就是請師父來
[00:15:03.000 --> 00:15:04.000]  請關帝來
[00:15:04.000 --> 00:15:05.000]  刀槍不入
[00:15:05.000 --> 00:15:07.000]  那種也是一種exastasis
[00:15:07.000 --> 00:15:08.000]  問米
[00:15:08.000 --> 00:15:09.000]  possession
[00:15:09.000 --> 00:15:10.000]  譬如說腐羈
[00:15:10.000 --> 00:15:11.000]  這些都是
[00:15:11.000 --> 00:15:15.000]  或者是在非洲的民族
[00:15:15.000 --> 00:15:17.000]  他們跳的那些靈舞
[00:15:17.000 --> 00:15:18.000]  跳到那個地步
[00:15:18.000 --> 00:15:20.000]  他開始不控制自己
[00:15:20.000 --> 00:15:21.000]  自己插自己
[00:15:21.000 --> 00:15:22.000]  或者叫
[00:15:22.000 --> 00:15:23.000]  那時候
[00:15:23.000 --> 00:15:24.000]  落了一種渾然茫茫的狀態
[00:15:24.000 --> 00:15:26.000]  都不知道自己在做什麼
[00:15:26.000 --> 00:15:27.000]  那種宗教經驗
[00:15:27.000 --> 00:15:28.000]  降神
[00:15:28.000 --> 00:15:30.000]  東南亞的念咒降神
[00:15:30.000 --> 00:15:32.000]  一刀插進去那個頂帽子
[00:15:32.000 --> 00:15:34.000]  那邊的人死了
[00:15:34.000 --> 00:15:35.000]  出血了
[00:15:35.000 --> 00:15:37.000]  諸如此類的那些東西
[00:15:37.000 --> 00:15:38.000]  那些都是
[00:15:38.000 --> 00:15:41.000]  他進行這件事之前
[00:15:41.000 --> 00:15:42.000]  他整個人的神智
[00:15:42.000 --> 00:15:44.000]  是完全去到另一個狀態
[00:15:44.000 --> 00:15:46.000]  然後才做的
[00:15:46.000 --> 00:15:48.000]  當然基督徒也有其他的情況
[00:15:48.000 --> 00:15:49.000]  譬如我們有很多時候
[00:15:49.000 --> 00:15:50.000]  我們唱詩
[00:15:50.000 --> 00:15:51.000]  唱著唱著的時候
[00:15:51.000 --> 00:15:52.000]  我們突然間很受感動
[00:15:52.000 --> 00:15:54.000]  整個人是被那首詩緊緊抓住
[00:15:54.000 --> 00:15:55.000]  都有這樣的經驗
[00:15:55.000 --> 00:15:57.000]  祈禱當然也更多人有了
[00:15:57.000 --> 00:15:58.000]  當我們禱告的時候
[00:15:58.000 --> 00:16:00.000]  我們悔改的經歷
[00:16:00.000 --> 00:16:01.000]  很多時候也是
[00:16:01.000 --> 00:16:03.000]  我們整個人感覺到很溫暖
[00:16:03.000 --> 00:16:04.000]  或者突然間
[00:16:04.000 --> 00:16:05.000]  我們感覺到自己很多罪
[00:16:05.000 --> 00:16:07.000]  眼淚都流出來
[00:16:07.000 --> 00:16:08.000]  總之每個人有不同
[00:16:08.000 --> 00:16:09.000]  不過這類就是
[00:16:09.000 --> 00:16:11.000]  幫你完全渾然茫茫的時候
[00:16:11.000 --> 00:16:12.000]  就有了警覺
[00:16:12.000 --> 00:16:13.000]  那些非宗教的方法
[00:16:13.000 --> 00:16:14.000]  都可以達到這些警戒
[00:16:14.000 --> 00:16:15.000]  譬如吃藥
[00:16:15.000 --> 00:16:16.000]  如果不是
[00:16:16.000 --> 00:16:18.000]  就沒有那麼多人吃這些遺患藥
[00:16:18.000 --> 00:16:20.000]  那些叫做軟性毒品
[00:16:20.000 --> 00:16:21.000]  軟性毒品就是
[00:16:21.000 --> 00:16:22.000]  你吃了的時候
[00:16:22.000 --> 00:16:23.000]  就開始你發覺
[00:16:23.000 --> 00:16:24.000]  你那個的
[00:16:24.000 --> 00:16:26.000]  就是你看到那個世界開始變了
[00:16:26.000 --> 00:16:28.000]  等一下我們會討論多一點
[00:16:28.000 --> 00:16:30.000]  這個psychedelic experience
[00:16:30.000 --> 00:16:31.000]  以前是吃LSD
[00:16:31.000 --> 00:16:33.000]  現在是軟性毒品
[00:16:33.000 --> 00:16:34.000]  甚至流行音樂會
[00:16:34.000 --> 00:16:35.000]  都有這種的
[00:16:35.000 --> 00:16:37.000]  bit experience
