
[00:00:00.000 --> 00:00:07.560]  今天是 剛才說到在二教徒的節日裏面
[00:03:40.720 --> 00:03:45.600]  因為某些主題的我自己的表述
[00:03:45.600 --> 00:03:48.000]  可能看筆記本會比較清楚一點
[00:03:48.000 --> 00:03:50.800]  但是很多事情其實都要看聖經
[00:03:50.800 --> 00:03:52.800]  大家手上開著一本聖經
[00:03:52.800 --> 00:03:55.880]  起善行不轉就對了
[00:03:55.880 --> 00:03:57.600]  這兩個星期都特別
[00:03:57.600 --> 00:04:00.160]  上個星期才進來元朗
[00:04:00.160 --> 00:04:01.200]  也沒什麼記可
[00:04:01.200 --> 00:04:03.000]  是每個星期進來元朗
[00:04:03.000 --> 00:04:05.720]  雖然我看到的童工就會
[00:04:05.720 --> 00:04:07.560]  某些童工會每個星期進來
[00:04:07.560 --> 00:04:09.800]  我就比較少進來
[00:04:09.800 --> 00:04:11.920]  上個星期就在元朕
[00:04:11.920 --> 00:04:13.560]  元朕信會就和他們分享
[00:04:13.560 --> 00:04:14.600]  是以佛所書
[00:04:14.600 --> 00:04:18.600]  這個星期就和大家一起看善行不轉
[00:04:18.600 --> 00:04:20.600]  開始的時候我們一起祈禱
[00:04:20.600 --> 00:04:28.200]  我們要知道自己的身份
[00:04:28.200 --> 00:04:31.600]  知道自己和你的關係
[00:04:31.600 --> 00:04:36.280]  在現在這個比較紛亂的世界裡
[00:04:36.280 --> 00:04:41.800]  大家面對疫情影響了我們彼此的相交
[00:04:41.800 --> 00:04:43.800]  影響了我們的生活
[00:04:43.800 --> 00:04:46.440]  起居我們的工作的情況當中
[00:04:46.440 --> 00:04:48.440]  我們求您憐憫
[00:04:48.440 --> 00:04:54.120]  願意將疫情的普世挪走
[00:04:54.120 --> 00:04:56.120]  不單止是香港
[00:04:56.120 --> 00:05:00.520]  很多地方的情況比香港嚴重得多
[00:05:00.520 --> 00:05:04.440]  我們求天父您憐憫這個世代
[00:05:04.440 --> 00:05:05.880]  這個世界
[00:05:05.880 --> 00:05:14.280]  讓我們今天這群屬於您的一小撮人
[00:05:14.280 --> 00:05:19.480]  在這個地方或我們各自聚集
[00:05:19.480 --> 00:05:23.560]  思考善行轉的信息的時候
[00:05:23.560 --> 00:05:24.760]  您願意同在
[00:05:24.760 --> 00:05:27.560]  您也願意讓我們
[00:05:27.560 --> 00:05:31.960]  讓您自己的話語啟發我們的心
[00:05:31.960 --> 00:05:33.560]  開啟我們的心
[00:05:33.560 --> 00:05:37.320]  讓我們在以後的日子裡
[00:05:37.320 --> 00:05:40.360]  因著再一次接觸到您自己的話語
[00:05:40.360 --> 00:05:42.680]  不單止是今天是以後
[00:05:42.680 --> 00:05:44.680]  每一次接觸到您自己的話語
[00:05:44.680 --> 00:05:47.800]  都被您自己的話語所改變
[00:05:47.800 --> 00:05:50.600]  讓我們在裡面有成長
[00:05:50.600 --> 00:05:53.560]  也能夠在您的旨意當中
[00:05:53.560 --> 00:05:55.560]  剛強壯膽
[00:05:55.560 --> 00:05:59.160]  成就您在我們地上的旨意
[00:05:59.160 --> 00:06:00.760]  生命當中的旨意
[00:06:00.760 --> 00:06:01.960]  願我們同在
[00:06:01.960 --> 00:06:03.960]  將今天時間仰望交托
[00:06:03.960 --> 00:06:05.960]  同主名求
[00:06:05.960 --> 00:06:09.000]  開始的時候
[00:06:09.160 --> 00:06:12.040]  Nooks那裡引言說
[00:06:12.040 --> 00:06:14.040]  我會從兩個角度來看
[00:06:14.040 --> 00:06:16.040]  是善行轉
[00:06:16.040 --> 00:06:18.040]  剛才的大題目
[00:06:18.040 --> 00:06:22.440]  林姑娘問了到底歷史寫來幹嘛
[00:06:22.440 --> 00:06:25.400]  你也可以問福音書這個問題
[00:06:25.400 --> 00:06:27.400]  寫耶穌的故事寫來幹嘛
[00:06:27.400 --> 00:06:28.440]  而且一寫寫
[00:06:28.440 --> 00:06:30.440]  可能不止四個
[00:06:30.440 --> 00:06:32.440]  早期教會裡面
[00:06:32.440 --> 00:06:35.320]  去到第二世紀還繼續有福音
[00:06:35.320 --> 00:06:37.800]  多瑪福音 猶大福音
[00:06:37.800 --> 00:06:39.800]  不過教會認為那些福音
[00:06:39.800 --> 00:06:41.800]  似乎走偏了路
[00:06:41.800 --> 00:06:43.800]  焦點就差了
[00:06:43.800 --> 00:06:46.440]  內容也不是那麼確實
[00:06:46.440 --> 00:06:49.320]  但是耶穌的故事
[00:06:49.320 --> 00:06:51.320]  在流傳上面
[00:06:51.320 --> 00:06:53.320]  教會承認做聖典
[00:06:53.320 --> 00:06:55.320]  聖典上帝的話語的一部分
[00:06:55.320 --> 00:06:57.320]  有四個
[00:06:57.320 --> 00:06:59.320]  善行轉也是歷史
[00:06:59.320 --> 00:07:01.320]  記載某些事情
[00:07:01.320 --> 00:07:03.320]  大家都明白記載事情
[00:07:03.320 --> 00:07:05.320]  沒辦法什麼都記載
[00:07:05.320 --> 00:07:08.280]  我不知道是中小學的時候
[00:07:08.280 --> 00:07:10.280]  被逼
[00:07:10.280 --> 00:07:12.280]  起碼我來說是被逼
[00:07:12.280 --> 00:07:14.280]  到了初中暑假的暑期作業
[00:07:14.280 --> 00:07:16.280]  之一就是寫日記
[00:07:16.280 --> 00:07:18.280]  暑假45天
[00:07:18.280 --> 00:07:20.280]  那時候放45天很記得
[00:07:20.280 --> 00:07:22.280]  因為數日子
[00:07:22.280 --> 00:07:24.280]  每天都要寫日記
[00:07:24.280 --> 00:07:26.280]  但是寫日記如果大家自己本身
[00:07:26.280 --> 00:07:28.280]  有寫日記的習慣你就知道
[00:07:28.280 --> 00:07:30.280]  就算寫日記你也不會什麼都記載
[00:07:30.280 --> 00:07:32.280]  記下那天事無巨細
[00:07:32.280 --> 00:07:34.280]  什麼事情
[00:07:34.280 --> 00:07:36.280]  都是巨細無遺
[00:07:36.280 --> 00:07:38.280]  全部記下
[00:07:38.280 --> 00:07:40.280]  反而
[00:07:40.280 --> 00:07:42.280]  就沒有焦點
[00:07:42.280 --> 00:07:44.280]  你自己也不想看
[00:07:44.280 --> 00:07:46.280]  什麼都記下
[00:07:46.280 --> 00:07:48.280]  小朋友不會寫日記
[00:07:48.280 --> 00:07:50.280]  就算不是什麼都記下
[00:07:50.280 --> 00:07:52.280]  也沒有焦點
[00:07:52.280 --> 00:07:54.280]  今天起床天晴
[00:07:54.280 --> 00:07:56.280]  刷牙洗臉之後
[00:07:56.280 --> 00:07:58.280]  怎樣怎樣都沒有焦點
[00:07:58.280 --> 00:08:00.280]  好像皇帝的起居住
[00:08:00.280 --> 00:08:02.280]  做過什麼
[00:08:02.280 --> 00:08:04.280]  就是這麼多
[00:08:04.280 --> 00:08:06.280]  我們估計
[00:08:06.280 --> 00:08:08.280]  如果真的有人寫歷史
[00:08:08.280 --> 00:08:10.280]  或者是歷史家寫歷史著作
[00:08:10.280 --> 00:08:12.280]  做歷史的研究
[00:08:12.280 --> 00:08:14.280]  第一就是不會沒有焦點
[00:08:14.280 --> 00:08:16.280]  不會什麼都寫
[00:08:16.280 --> 00:08:18.280]  他寫了一個特別的對象
[00:08:18.280 --> 00:08:20.280]  一個特別的動機
[00:08:20.280 --> 00:08:22.280]  一個特別的目的
[00:08:22.280 --> 00:08:24.280]  他的作品是想達到某些的效果
[00:08:24.280 --> 00:08:26.280]  因為以前寫東西真的很浪費功夫
[00:08:26.280 --> 00:08:28.280]  現在我們每個人都是
[00:08:28.280 --> 00:08:30.280]  作家
[00:08:30.280 --> 00:08:32.280]  如果你想想
[00:08:32.280 --> 00:08:34.280]  你自己每天在上面按
[00:08:34.280 --> 00:08:36.280]  無論是哪個社交平台
[00:08:36.280 --> 00:08:38.280]  都不和他賣告白
[00:08:38.280 --> 00:08:40.280]  名字都不要提
[00:08:40.280 --> 00:08:42.280]  哪個都好
[00:08:42.280 --> 00:08:44.280]  你一天都按
[00:08:44.280 --> 00:08:46.280]  起碼按幾百字
[00:08:46.280 --> 00:08:48.280]  一天按幾百字
[00:08:48.280 --> 00:08:50.280]  一年就按十萬八萬字
[00:08:50.280 --> 00:08:52.280]  十萬八萬字就是一本書
[00:08:52.280 --> 00:08:54.280]  每個人都是作者
[00:08:54.280 --> 00:08:56.280]  不過你將你每天按的
[00:08:56.280 --> 00:08:58.280]  放在一起
[00:08:58.280 --> 00:09:00.280]  沒有人會買
[00:09:00.280 --> 00:09:02.280]  所以這些位置
[00:09:02.280 --> 00:09:04.280]  現在這個世界和以前不一樣
[00:09:04.280 --> 00:09:06.280]  現在你寫東西
[00:09:06.280 --> 00:09:08.280]  你網上寫
[00:09:08.280 --> 00:09:10.280]  根本不印紙
[00:09:10.280 --> 00:09:12.280]  連成本代價都沒有
[00:09:12.280 --> 00:09:14.280]  講得好聽就環保一點
[00:09:14.280 --> 00:09:16.280]  以前的世界大家要明白
[00:09:16.280 --> 00:09:18.280]  寫東西真的很麻煩
[00:09:18.280 --> 00:09:20.280]  難得寫東西
[00:09:20.280 --> 00:09:22.280]  有幾個原因
[00:09:22.280 --> 00:09:24.280]  第一就是你識字的人都不多
[00:09:24.280 --> 00:09:26.280]  你寫來打鬼
[00:09:26.280 --> 00:09:28.280]  文盲率
[00:09:28.280 --> 00:09:30.280]  羅馬世界文盲率按照不同的估計
[00:09:30.280 --> 00:09:32.280]  當然我們沒有辦法
[00:09:32.280 --> 00:09:34.280]  百分之百知道以前沒有這些統計數字
[00:09:34.280 --> 00:09:36.280]  按照學者估計
[00:09:36.280 --> 00:09:38.280]  一般去到八成
[00:09:38.280 --> 00:09:40.280]  他們對比
[00:09:40.280 --> 00:09:42.280]  現在的發展中國家
[00:09:42.280 --> 00:09:44.280]  某些的
[00:09:44.280 --> 00:09:46.280]  鄉村或者是
[00:09:46.280 --> 00:09:48.280]  國家本身有語言
[00:09:48.280 --> 00:09:50.280]  但鄉郊一些
[00:09:50.280 --> 00:09:52.280]  沒有受教育的
[00:09:52.280 --> 00:09:54.280]  群體他們自己文盲率
[00:09:54.280 --> 00:09:56.280]  再降低一點
[00:09:56.280 --> 00:09:58.280]  去到百成
[00:09:58.280 --> 00:10:00.280]  寫東西寫給兩成人看
[00:10:00.280 --> 00:10:02.280]  已經很糟糕
[00:10:02.280 --> 00:10:04.280]  第二沒有活版印刷
[00:10:04.280 --> 00:10:06.280]  寫到好像寫28張
[00:10:06.280 --> 00:10:08.280]  寫28張
[00:10:08.280 --> 00:10:10.280]  你多印幾份出來
[00:10:10.280 --> 00:10:12.280]  很難印
[00:10:12.280 --> 00:10:14.280]  每個人都要抄
[00:10:14.280 --> 00:10:16.280]  那些全部都是錢
[00:10:16.280 --> 00:10:18.280]  買一本就要請一個人
[00:10:18.280 --> 00:10:20.280]  抄那28張
[00:10:20.280 --> 00:10:22.280]  那些錢都不知道怎麼算
[00:10:22.280 --> 00:10:24.280]  極少
[00:10:24.280 --> 00:10:26.280]  是人寫東西的
[00:10:26.280 --> 00:10:28.280]  識字已經少了
[00:10:28.280 --> 00:10:30.280]  識字而能夠寫的
[00:10:30.280 --> 00:10:32.280]  就更加少
[00:10:32.280 --> 00:10:34.280]  所以我們可以
[00:10:34.280 --> 00:10:36.280]  幾乎可以確定
[00:10:36.280 --> 00:10:38.280]  如果寫東西
[00:10:38.280 --> 00:10:40.280]  必然有些動機
[00:10:40.280 --> 00:10:42.280]  是不是不良的動機
[00:10:42.280 --> 00:10:44.280]  就另外看個別人士
[00:10:44.280 --> 00:10:46.280]  可能為自己吹噓
[00:10:46.280 --> 00:10:48.280]  要sell自己
[00:10:48.280 --> 00:10:50.280]  真的有的
[00:10:50.280 --> 00:10:52.280]  猶太人
[00:10:52.280 --> 00:10:54.280]  利美人
[00:10:54.280 --> 00:10:56.280]  祭司家族
[00:10:56.280 --> 00:10:58.280]  公元60年代的時候
[00:10:58.280 --> 00:11:00.280]  在羅馬眼中作反
[00:11:00.280 --> 00:11:02.280]  猶太人眼中起義
[00:11:02.280 --> 00:11:04.280]  在巴勒斯坦地
[00:11:04.280 --> 00:11:06.280]  想趕走
[00:11:06.280 --> 00:11:08.280]  羅馬人
[00:11:08.280 --> 00:11:10.280]  打
[00:11:10.280 --> 00:11:12.280]  約瑟夫是參軍
[00:11:12.280 --> 00:11:14.280]  參軍
[00:11:14.280 --> 00:11:16.280]  帶領游擊隊
[00:11:16.280 --> 00:11:18.280]  他是一個游擊隊的將領
[00:11:18.280 --> 00:11:20.280]  結果就
[00:11:20.280 --> 00:11:22.280]  被人抓了
[00:11:22.280 --> 00:11:24.280]  抓了之後他就投誠羅馬人
[00:11:24.280 --> 00:11:26.280]  投誠羅馬人就變了
[00:11:26.280 --> 00:11:28.280]  不是賣國賊的
[00:11:28.280 --> 00:11:30.280]  不是漢奸的
[00:11:30.280 --> 00:11:32.280]  在猶太人眼中他都差不多
[00:11:32.280 --> 00:11:34.280]  羅馬對他好像是挺好的
[00:11:34.280 --> 00:11:36.280]  因為他識做人
[00:11:36.280 --> 00:11:38.280]  被抓拿之後
[00:11:38.280 --> 00:11:40.280]  就說了一個
[00:11:40.280 --> 00:11:42.280]  面對一些高官
[00:11:42.280 --> 00:11:44.280]  大官將領
[00:11:44.280 --> 00:11:46.280]  有一次是見到約瑟夫
[00:11:46.280 --> 00:11:48.280]  就預言
[00:11:48.280 --> 00:11:50.280]  他將來會做該殺
[00:11:50.280 --> 00:11:52.280]  會做皇帝結果就實現了
[00:11:52.280 --> 00:11:54.280]  在那個該殺的眼中
[00:11:54.280 --> 00:11:56.280]  在哈德良
[00:11:56.280 --> 00:11:58.280]  不是哈德良
[00:11:58.280 --> 00:12:00.280]  在提斯帕先的眼中
[00:12:00.280 --> 00:12:02.280]  他簡直就是
[00:12:02.280 --> 00:12:04.280]  神人了
[00:12:04.280 --> 00:12:06.280]  所以將他抬舉
[00:12:06.280 --> 00:12:08.280]  羅馬人越將約瑟夫抬舉
[00:12:08.280 --> 00:12:10.280]  在猶太人眼中就越覺得他是
[00:12:10.280 --> 00:12:12.280]  是游奸不是漢奸
[00:12:12.280 --> 00:12:14.280]  但是
[00:12:14.280 --> 00:12:16.280]  約瑟夫自己本身骨子裡都是猶太人
[00:12:16.280 --> 00:12:18.280]  他寫
[00:12:18.280 --> 00:12:20.280]  很多著作現在著作都
[00:12:20.280 --> 00:12:22.280]  留下了
[00:12:22.280 --> 00:12:24.280]  20世紀之前的歐洲教會
[00:12:24.280 --> 00:12:26.280]  兩本暢銷書
[00:12:26.280 --> 00:12:28.280]  兩個最暢銷的
[00:12:28.280 --> 00:12:30.280]  書又不是作者
[00:12:30.280 --> 00:12:32.280]  兩本暢銷書
[00:12:32.280 --> 00:12:34.280]  第一個就是聖經
[00:12:34.280 --> 00:12:36.280]  歐洲社會始終都是
[00:12:36.280 --> 00:12:38.280]  20世紀之前
[00:12:38.280 --> 00:12:40.280]  大自然的基督教社會
[00:12:40.280 --> 00:12:42.280]  第二個最暢銷的就不是書
[00:12:42.280 --> 00:12:44.280]  作者就是約瑟夫
[00:12:44.280 --> 00:12:46.280]  他們很熟約瑟夫的教會人士
[00:12:46.280 --> 00:12:48.280]  約瑟夫寫了這麼多東西
[00:12:48.280 --> 00:12:50.280]  一直都流傳下來
[00:12:50.280 --> 00:12:52.280]  寫猶太人歷史
[00:12:52.280 --> 00:12:54.280]  寫舊約解釋舊約
[00:12:54.280 --> 00:12:56.280]  其中一部分
[00:12:56.280 --> 00:12:58.280]  就是要推銷自己
[00:12:58.280 --> 00:13:00.280]  尤其是猶太人戰史
[00:13:00.280 --> 00:13:02.280]  解釋為什麼猶太人會打仗
[00:13:02.280 --> 00:13:04.280]  為什麼會打輸
[00:13:04.280 --> 00:13:06.280]  在過程當中
[00:13:06.280 --> 00:13:08.280]  他也寫了一本自傳
[00:13:08.280 --> 00:13:10.280]  約瑟夫自己的autobiography
[00:13:10.280 --> 00:13:12.280]  為自己辯護
[00:13:12.280 --> 00:13:14.280]  為什麼他這樣投誠
[00:13:14.280 --> 00:13:16.280]  為什麼他這樣做
[00:13:16.280 --> 00:13:18.280]  約瑟夫很懂得推銷自己
[00:13:18.280 --> 00:13:20.280]  這是第一世紀的人士
[00:13:20.280 --> 00:13:22.280]  很懂得推銷自己
[00:13:22.280 --> 00:13:24.280]  有目的寫每一本書
[00:13:24.280 --> 00:13:26.280]  每一本書每一個著作
[00:13:26.280 --> 00:13:28.280]  都有他的目的
[00:13:28.280 --> 00:13:30.280]  我們就要問
[00:13:30.280 --> 00:13:32.280]  寫自行傳來做什麼
[00:13:32.280 --> 00:13:38.280]  我給了兩個理由
[00:13:38.280 --> 00:13:40.280]  第一
[00:13:40.280 --> 00:13:42.280]  自行傳111
[00:13:42.280 --> 00:13:44.280]  1.1.3.1
[00:13:44.280 --> 00:13:46.280]  自行傳作為早期教會的一部
[00:13:46.280 --> 00:13:48.280]  生存適應手冊
[00:13:48.280 --> 00:13:50.280]  這是自行傳實用的一面
[00:13:50.280 --> 00:13:52.280]  我們一般想
[00:13:52.280 --> 00:13:54.280]  自行傳
[00:13:54.280 --> 00:13:56.280]  就是想猜拳
[00:13:56.280 --> 00:13:58.280]  想起自行傳就想猜拳
[00:13:58.280 --> 00:14:00.280]  幾乎是沒有例外
[00:14:00.280 --> 00:14:02.280]  就是
[00:14:02.280 --> 00:14:04.280]  福音書也有大使命
[00:14:04.280 --> 00:14:06.280]  自行傳是說
[00:14:06.280 --> 00:14:08.280]  早期教會的
[00:14:08.280 --> 00:14:10.280]  擴展
[00:14:10.280 --> 00:14:12.280]  擴展
[00:14:12.280 --> 00:14:14.280]  我經常不知道是讀擴還是擴
[00:14:14.280 --> 00:14:16.280]  更加是說到
[00:14:16.280 --> 00:14:18.280]  宣教的事情
[00:14:18.280 --> 00:14:20.280]  傳福音的事情
[00:14:20.280 --> 00:14:22.280]  事實上是
[00:14:22.280 --> 00:14:24.280]  說到福音的廣傳
[00:14:24.280 --> 00:14:26.280]  但不只是說那一件事
[00:14:26.280 --> 00:14:28.280]  如果只是說那一件事
[00:14:28.280 --> 00:14:30.280]  你想想
[00:14:30.280 --> 00:14:32.280]  如果路加寫《士壇傳》
[00:14:32.280 --> 00:14:34.280]  是為了描述福音的廣傳
[00:14:34.280 --> 00:14:36.280]  對早期教會
[00:14:36.280 --> 00:14:38.280]  來說
[00:14:38.280 --> 00:14:40.280]  有沒有實際的用處
[00:14:40.280 --> 00:14:42.280]  有沒有實際的用途
[00:14:42.280 --> 00:14:44.280]  其實是沒有的
[00:14:44.280 --> 00:14:46.280]  只是
[00:14:46.280 --> 00:14:48.280]  熱衷宣教的人
[00:14:48.280 --> 00:14:50.280]  就說
[00:14:50.280 --> 00:14:52.280]  這是宣教的
[00:14:52.280 --> 00:14:54.280]  講福音廣傳的
[00:14:54.280 --> 00:14:56.280]  所以就在港台上
[00:14:56.280 --> 00:14:58.280]  就歷劫聲嘶
[00:14:58.280 --> 00:15:00.280]  呼籲
[00:15:00.280 --> 00:15:02.280]  大家都要去傳揚福音
[00:15:02.280 --> 00:15:04.280]  對於一個
[00:15:04.280 --> 00:15:06.280]  希望傳揚福音的人來說
[00:15:06.280 --> 00:15:08.280]  《士壇傳》就好使好用
[00:15:08.280 --> 00:15:10.280]  但其實對普羅大眾的信徒來說
[00:15:10.280 --> 00:15:12.280]  沒什麼大用
[00:15:12.280 --> 00:15:14.280]  如果
[00:15:14.280 --> 00:15:16.280]  《士壇傳》寫作的目的
[00:15:16.280 --> 00:15:18.280]  是說宣教的話
[00:15:18.280 --> 00:15:20.280]  教會當時
[00:15:20.280 --> 00:15:22.280]  面對很多初生教會
[00:15:22.280 --> 00:15:24.280]  面對很多問題
[00:15:24.280 --> 00:15:26.280]  最大的問題其實不是宣教
[00:15:26.280 --> 00:15:28.280]  最大的問題是生存
[00:15:28.280 --> 00:15:30.280]  所以沒什麼作用
[00:15:30.280 --> 00:15:32.280]  如果不是太大幫助
[00:15:32.280 --> 00:15:34.280]  就很難預期《士壇傳》會廣傳
[00:15:34.280 --> 00:15:36.280]  《士壇傳》流傳不廣
[00:15:36.280 --> 00:15:38.280]  也不被教會中毒
[00:15:38.280 --> 00:15:40.280]  就很難預期
[00:15:40.280 --> 00:15:42.280]  《士壇傳》會被
[00:15:42.280 --> 00:15:44.280]  後來教會納入
[00:15:44.280 --> 00:15:46.280]  如果是
[00:15:46.280 --> 00:15:48.280]  認為是上帝的默示
[00:15:48.280 --> 00:15:50.280]  直著路加寫下的故事
[00:15:50.280 --> 00:15:52.280]  其實上帝的默示
[00:15:52.280 --> 00:15:54.280]  成為是新約的一部分
[00:15:54.280 --> 00:15:56.280]  所以
[00:15:56.280 --> 00:15:58.280]  這個這樣的《士壇傳》的內容
[00:15:58.280 --> 00:16:00.280]  到底說什麼呢
[00:16:00.280 --> 00:16:02.280]  是需要重新審視的
[00:16:02.280 --> 00:16:04.280]  主要是說什麼都要重新審視
[00:16:04.280 --> 00:16:06.280]  當然是在第一章
[00:16:06.280 --> 00:16:08.280]  說到所謂大使命
[00:16:08.280 --> 00:16:10.280]  是要直到地極
[00:16:10.280 --> 00:16:12.280]  作主的見證
[00:16:12.280 --> 00:16:14.280]  但是
[00:16:14.280 --> 00:16:16.280]  一會兒會
[00:16:16.280 --> 00:16:18.280]  看一看
[00:16:18.280 --> 00:16:20.280]  所謂的大使命
[00:16:20.280 --> 00:16:22.280]  在馬太28章我們就不看了
[00:16:22.280 --> 00:16:24.280]  《士壇傳》第一章我們會看
[00:16:24.280 --> 00:16:26.280]  稍微看多一點
[00:16:26.280 --> 00:16:28.280]  但是就算我們看了大使命
[00:16:28.280 --> 00:16:30.280]  都說是
[00:16:30.280 --> 00:16:32.280]  主吩咐
[00:16:32.280 --> 00:16:34.280]  門徒要去
[00:16:34.280 --> 00:16:36.280]  做傳福音的工作也好
[00:16:36.280 --> 00:16:38.280]  英文說
[00:16:38.280 --> 00:16:40.280]  It raises more questions than it answers
[00:16:40.280 --> 00:16:42.280]  其實好像說了
[00:16:42.280 --> 00:16:44.280]  不就說白了呢 你就去做
[00:16:44.280 --> 00:16:46.280]  其實是引發很多
[00:16:46.280 --> 00:16:48.280]  超級多的問題的一個這樣的
[00:16:48.280 --> 00:16:50.280]  命令
[00:16:50.280 --> 00:16:54.280]  而那些問題呢
[00:16:54.280 --> 00:16:56.280]  就逐一在後面出現
[00:16:56.280 --> 00:16:58.280]  所以我就反而會看
[00:16:58.280 --> 00:17:00.280]  《士壇傳》沒錯是有說
[00:17:00.280 --> 00:17:02.280]  教會確展
[00:17:02.280 --> 00:17:04.280]  但是其實
[00:17:04.280 --> 00:17:06.280]  內容路加記載某些項目
