
[00:00:00.000 --> 00:00:07.280]  領主們我們今天在崇拜裡面一起看耶利米蘇的第六章
[00:02:56.920 --> 00:03:00.360]  他心裡有很大的疑問和感觸
[00:03:00.360 --> 00:03:05.640]  為什麼一個這麼偉大的帝國可以突然間衰亡得這麼快
[00:03:05.640 --> 00:03:08.360]  表面的原因當然是有些外族
[00:03:08.360 --> 00:03:09.880]  是一些蠻族的入侵
[00:03:09.880 --> 00:03:14.320]  但是蠻族的入侵他們的軍力遠不及這個帝國
[00:03:14.320 --> 00:03:19.760]  這個帝國的強大是沒理由這麼快就倒閉的
[00:03:19.760 --> 00:03:23.960]  在這個衰亡的過程他研究裡面就寫了這六卷的書
[00:03:23.960 --> 00:03:26.280]  當然這六卷書裡面有很多的學問
[00:03:26.280 --> 00:03:27.880]  很多的內容
[00:03:27.880 --> 00:03:30.800]  但是不斷重複的一個主題
[00:03:30.800 --> 00:03:32.800]  我想跟大家說對於我來說
[00:03:32.800 --> 00:03:35.800]  都是很責心也都令我想起香港
[00:03:37.240 --> 00:03:41.640]  我總結了當中所說的話
[00:03:41.640 --> 00:03:44.720]  他說羅馬帝國的衰亡
[00:03:44.720 --> 00:03:48.240]  不是因為一些外族的入侵這麼簡單
[00:03:48.240 --> 00:03:51.680]  是他自己本身的文化意識
[00:03:51.680 --> 00:03:54.080]  那些人民自己的質素
[00:03:54.080 --> 00:03:56.960]  已經是一路腐化
[00:03:56.960 --> 00:04:01.760]  這個才是他最嚴重的隱藏的原因
[00:04:01.760 --> 00:04:07.640]  他說國民從安逸享樂的環境中漸漸衰敗腐化
[00:04:07.640 --> 00:04:10.520]  失去了原有的活力
[00:04:10.520 --> 00:04:15.840]  人們的心智逐漸降到低劣的水準
[00:04:15.840 --> 00:04:20.320]  才華的火花逐漸熄滅
[00:04:20.320 --> 00:04:22.840]  你知道我引用這段話的時候
[00:04:22.840 --> 00:04:26.120]  我心裡面都是看到香港
[00:04:26.120 --> 00:04:28.120]  這個好像很悲觀的看法
[00:04:28.120 --> 00:04:31.320]  其實我也不想說成為一個奏助的說話
[00:04:31.320 --> 00:04:32.880]  因為我自己是香港人
[00:04:32.880 --> 00:04:34.880]  我六十多歲在這裡長大
[00:04:34.880 --> 00:04:36.880]  我自己很愛這個城市
[00:04:36.880 --> 00:04:38.480]  但在我看這段話的時候
[00:04:38.480 --> 00:04:40.000]  我會想起香港
[00:04:40.000 --> 00:04:41.600]  在我自己在過去這幾個月裡
[00:04:41.600 --> 00:04:43.600]  我們所聽見的
[00:04:43.600 --> 00:04:46.560]  我們在朋友之間的對話
[00:04:46.560 --> 00:04:48.240]  我們在街上看到的
[00:04:48.240 --> 00:04:52.240]  我們覺得香港開始裏面爛出來
[00:04:52.240 --> 00:04:55.200]  我不想用一個歷史學家
[00:04:55.200 --> 00:04:59.360]  這樣對號入座說香港是怎樣怎樣
[00:04:59.360 --> 00:05:01.760]  所以我回到神的說話裡面
[00:05:01.760 --> 00:05:03.120]  我看耶利米
[00:05:03.120 --> 00:05:10.360]  耶利米先知是在猶大國亡國之前後的那段時間做先知的
[00:05:10.360 --> 00:05:11.600]  他二十多歲的時候
[00:05:11.600 --> 00:05:13.360]  神父召他做先知
[00:05:13.360 --> 00:05:16.360]  在那個時候猶大國還沒有亡國
[00:05:16.360 --> 00:05:19.680]  不過幾十年前已經被亞述亡了
[00:05:19.680 --> 00:05:21.960]  不同的國家興起
[00:05:21.960 --> 00:05:24.560]  當時猶大國仍然糾纏殘存
[00:05:24.560 --> 00:05:28.600]  如果你說耶利米的時代最初也不錯的
[00:05:28.600 --> 00:05:32.560]  因為他生在的時代差不多和我們今天所知道的
[00:05:32.560 --> 00:05:35.960]  聖經裡面所記載的約西亞王是同一個時期
[00:05:35.960 --> 00:05:42.040]  約西亞王可以說是猶大國亡國之前最後一個不錯的王
[00:05:42.040 --> 00:05:46.800]  所謂好就是信仰上都有回歸耶和華神
[00:05:46.800 --> 00:05:49.040]  耶利米在這個時間裡面
[00:05:49.040 --> 00:05:53.120]  他就開始按照神自己給他的信息開始說
[00:05:53.120 --> 00:05:56.000]  但剛才我們看到第六章是很厲害的
[00:05:56.000 --> 00:05:57.600]  很嚴厲的說話
[00:05:57.600 --> 00:05:59.600]  很悲觀的說話
[00:05:59.600 --> 00:06:02.720]  當時你可以想像那些人很難聽的下
[00:06:02.720 --> 00:06:04.720]  因為猶大國還沒有亡國
[00:06:04.720 --> 00:06:06.560]  如果猶大國亡了國
[00:06:06.560 --> 00:06:09.680]  看到這種一頹垣敗瓦的時候
[00:06:09.680 --> 00:06:13.320]  耶利米說這些話當然馬後炮當然可以
[00:06:13.320 --> 00:06:15.320]  耶利米在這些事情之後
[00:06:15.320 --> 00:06:17.720]  他看到前面的危機
[00:06:17.720 --> 00:06:18.840]  他就說這些話
[00:06:18.840 --> 00:06:21.720]  所以我們看到當時的人很不喜歡他
[00:06:21.720 --> 00:06:23.400]  很不接受他
[00:06:23.400 --> 00:06:24.440]  打他
[00:06:24.440 --> 00:06:25.400]  罵他
[00:06:25.400 --> 00:06:27.160]  甚至監禁他
[00:06:27.160 --> 00:06:28.880]  燒了他的作品
[00:06:28.880 --> 00:06:30.880]  因為這些話是不合聽的
[00:06:30.880 --> 00:06:34.240]  但耶利米繼續堅持說這些話
[00:06:34.240 --> 00:06:36.240]  待會我們會再看耶利米
[00:06:36.240 --> 00:06:38.600]  我們看看他說的這些話裡面
[00:06:38.600 --> 00:06:40.600]  有哪些值得我們留心的
[00:06:40.600 --> 00:06:42.000]  從神而來的說話
[00:06:42.000 --> 00:06:44.000]  今天我們一起來聆聽
[00:06:44.000 --> 00:06:45.200]  他說這個城市
[00:06:45.200 --> 00:06:47.720]  第八節一開始的時候大家看到
[00:06:47.720 --> 00:06:49.280]  第八節一開始他說
[00:06:49.280 --> 00:06:52.000]  耶路撒冷你應該受警戒
[00:06:52.000 --> 00:06:54.760]  免得我心與你疏遠
[00:06:54.760 --> 00:06:55.520]  神這樣說
[00:06:55.520 --> 00:06:58.600]  免得我使你荒涼成為無人居住之處
[00:06:58.600 --> 00:06:59.600]  這是警戒
[00:06:59.600 --> 00:07:00.800]  神說我要警戒你
[00:07:00.800 --> 00:07:02.560]  耶路撒冷這個城市
[00:07:02.560 --> 00:07:03.320]  當然
[00:07:03.320 --> 00:07:04.160]  大家都知道
[00:07:04.160 --> 00:07:07.360]  耶路撒冷不單單代表耶路撒冷這個城市
[00:07:07.360 --> 00:07:09.360]  也代表了整個猶太人
[00:07:09.360 --> 00:07:12.800]  神說猶太人你要受警戒
[00:07:12.800 --> 00:07:15.360]  因為你有很大的問題
[00:07:15.360 --> 00:07:19.280]  我今天給了一個題目好像很激動
[00:07:19.280 --> 00:07:21.880]  就是耶利米斯的心腸的斥責
[00:07:21.880 --> 00:07:24.680]  腹底是這個城市真的狠病
[00:07:24.680 --> 00:07:26.040]  不是真的病了
[00:07:26.040 --> 00:07:27.680]  是真的狠病
[00:07:27.680 --> 00:07:28.680]  我這樣說的時候
[00:07:28.680 --> 00:07:33.280]  可能你心裡有一個很大的反應
[00:07:33.280 --> 00:07:34.920]  就說是不是這樣
[00:07:34.920 --> 00:07:36.160]  我想和大家說
[00:07:36.160 --> 00:07:37.760]  在神自己的說話裡面
[00:07:37.760 --> 00:07:43.360]  當日猶太國和耶路撒冷所犯的病痛
[00:07:43.360 --> 00:07:45.840]  是人民的心態上
[00:07:45.840 --> 00:07:48.800]  文化意識上的墮落
[00:07:48.800 --> 00:07:49.800]  這個才是嚴重
[00:07:49.800 --> 00:07:52.200]  就像剛才吉本所說的
[00:07:52.200 --> 00:07:55.600]  是羅馬帝國當時所說的那個病
[00:07:55.600 --> 00:07:57.920]  究竟有什麼病呢?
[00:07:57.920 --> 00:07:59.800]  我從聖經裡面
[00:07:59.800 --> 00:08:02.320]  尤其是13節一直到19節
[00:08:02.320 --> 00:08:05.480]  和大家描述出兩個核心的
[00:08:05.480 --> 00:08:11.280]  當時宣告的所有城市裡面的病
[00:08:11.280 --> 00:08:12.640]  第一個病是什麼呢?
[00:08:12.640 --> 00:08:14.640]  14和15節所說的
[00:08:14.640 --> 00:08:16.880]  就是自我欺騙
[00:08:16.880 --> 00:08:18.720]  普遍的自我欺騙
[00:08:18.720 --> 00:08:20.720]  不想再面對事實
[00:08:20.720 --> 00:08:27.680]  而且是不想面對自己的真相
[00:08:27.680 --> 00:08:32.480]  第二個病就是第15、16和17節
[00:08:32.480 --> 00:08:35.760]  他們不願意去看長線
[00:08:35.760 --> 00:08:38.000]  不願意向前看
[00:08:38.000 --> 00:08:39.400]  沒有遠見
[00:08:39.400 --> 00:08:42.520]  輕視一些智慧的傳統
[00:08:42.520 --> 00:08:45.400]  對於那些警告
[00:08:45.400 --> 00:08:47.400]  他們不願意聆聽
[00:08:47.400 --> 00:08:51.880]  於是結果就是他們不計後果
[00:08:51.880 --> 00:08:53.200]  兩個病
[00:08:53.200 --> 00:08:55.840]  第一個病是自我欺騙
[00:08:55.840 --> 00:08:58.840]  而且是失去了信用
[00:08:58.840 --> 00:08:59.840]  我們看到
[00:08:59.840 --> 00:09:05.200]  第二是不計後果的社會
[00:09:05.200 --> 00:09:11.320]  這兩個病其實是一個致命的病
[00:09:11.320 --> 00:09:13.600]  究竟在說什麼呢?
[00:09:13.600 --> 00:09:16.880]  首先我想和大家讀第45節
[00:09:16.880 --> 00:09:18.680]  第45節說
[00:09:18.680 --> 00:09:20.680]  他們醜恤的醫治
[00:09:20.680 --> 00:09:22.920]  我指的是損傷
[00:09:22.920 --> 00:09:25.320]  說平安了
[00:09:25.320 --> 00:09:27.000]  其實沒有平安
[00:09:27.000 --> 00:09:28.600]  說平安了
[00:09:28.600 --> 00:09:30.880]  其實大家都知道沒有平安
[00:09:30.880 --> 00:09:33.920]  又說他們做了可憎的事
[00:09:33.920 --> 00:09:37.320]  本應覺得羞愧
[00:09:37.320 --> 00:09:39.520]  可惜他們一點羞愧都沒有
[00:09:39.520 --> 00:09:41.280]  恬不知恥
[00:09:41.280 --> 00:09:44.520]  這裡點出了一個很嚴重的問題
[00:09:44.520 --> 00:09:45.640]  這個病是什麼呢?
[00:09:45.640 --> 00:09:49.960]  首先他們不肯面對事實
[00:09:49.960 --> 00:09:51.640]  平安了
[00:09:51.640 --> 00:09:52.640]  大家都知道沒有平安
[00:09:52.640 --> 00:09:53.920]  他們說平安了
[00:09:53.920 --> 00:09:55.920]  其實根本沒有平安
[00:09:55.920 --> 00:09:56.920]  第二
[00:09:56.920 --> 00:10:00.400]  應該所做的事應該覺得很羞恥
[00:10:00.400 --> 00:10:01.920]  但他們覺得沒有羞恥
[00:10:01.920 --> 00:10:03.080]  有什麼羞恥呢?
[00:10:03.080 --> 00:10:05.360]  不僅不肯面對事實
[00:10:05.360 --> 00:10:07.840]  甚至是自我欺騙
[00:10:07.840 --> 00:10:09.840]  他們互相欺騙
[00:10:09.840 --> 00:10:11.720]  欺騙之後到了一個地步
[00:10:11.760 --> 00:10:12.720]  嚴重的就是
[00:10:12.720 --> 00:10:13.360]  到了一個地步
[00:10:13.360 --> 00:10:15.640]  他們自己都相信自己所說的假話
[00:10:15.640 --> 00:10:17.640]  他們自己都欺騙了自己
[00:10:17.640 --> 00:10:19.520]  你說人會這樣嗎?
[00:10:19.520 --> 00:10:20.520]  為什麼會這樣?
[00:10:20.520 --> 00:10:22.320]  今天你和我有事
[00:10:22.320 --> 00:10:23.880]  你不要猜測
[00:10:23.880 --> 00:10:24.640]  不要對我合作
[00:10:24.640 --> 00:10:26.000]  我猜測我站在哪個立場
[00:10:26.000 --> 00:10:27.520]  你想猜測是吧?
[00:10:27.520 --> 00:10:28.880]  你不用猜測我
[00:10:28.880 --> 00:10:31.480]  但我們普遍見到的情況就是
[00:10:31.480 --> 00:10:33.560]  為什麼這麼多歪理
[00:10:33.560 --> 00:10:34.880]  這樣都可以?
[00:10:34.880 --> 00:10:37.240]  看著鏡頭可以這樣說話嗎?
[00:10:37.240 --> 00:10:39.240]  就是這樣說話
[00:10:40.720 --> 00:10:42.720]  哈佛大學的社會生物學家
[00:10:42.720 --> 00:10:44.240]  叫做Rosabeth Cantor
[00:10:44.240 --> 00:10:45.560]  她寫了一本書
[00:10:45.560 --> 00:10:47.560]  她特別研究邪教
[00:10:47.560 --> 00:10:51.280]  她說原來人可以是很非理性的
[00:10:51.280 --> 00:10:53.280]  非理性不是因為她沒有讀書
[00:10:53.280 --> 00:10:54.680]  很多是專業知識分子
[00:10:54.680 --> 00:10:57.720]  他們在這個群體裡面
[00:10:57.720 --> 00:11:01.400]  尤其是當他們覺得自己屬於群體中的看法的時候
[00:11:01.400 --> 00:11:03.160]  他們就開始盲目
[00:11:03.160 --> 00:11:04.160]  盲目到
[00:11:04.160 --> 00:11:06.960]  譬如我和大家說一句例子
[00:11:06.960 --> 00:11:09.160]  其實你知不知道現在有一個叫做
[00:11:09.160 --> 00:11:11.920]  上帝拯救地球飛碟會的
[00:11:11.920 --> 00:11:14.280]  有人相信的
[00:11:14.280 --> 00:11:16.480]  千多人的
[00:11:16.480 --> 00:11:18.560]  還有人繼續在那裡
[00:11:18.560 --> 00:11:21.040]  上帝拯救地球飛碟會
[00:11:21.040 --> 00:11:23.000]  那些人是不是蠢的?
[00:11:23.000 --> 00:11:23.520]  不是的
[00:11:23.520 --> 00:11:25.320]  那些很多是專業人士
[00:11:25.320 --> 00:11:26.600]  很多是律師
[00:11:26.600 --> 00:11:29.080]  很多是會計
[00:11:29.080 --> 00:11:30.960]  還有醫生都有的
[00:11:30.960 --> 00:11:32.960]  那這群人信什麼呢?
[00:11:32.960 --> 00:11:34.360]  他曾經試過
[00:11:34.360 --> 00:11:36.960]  他們1999年3月31日
[00:11:36.960 --> 00:11:39.800]  他相信上帝會派飛碟回來接他們
[00:11:39.800 --> 00:11:41.120]  所以在那裡等
[00:11:41.120 --> 00:11:42.520]  千多人在那裡等
[00:11:42.520 --> 00:11:44.520]  最後沒有來
[00:11:44.520 --> 00:11:46.520]  沒有來他繼續相信
[00:11:46.520 --> 00:11:47.640]  這樣也相信
[00:11:47.640 --> 00:11:49.080]  為什麼會這樣呢?
[00:11:49.080 --> 00:11:52.240]  Kent這位心理學家說
[00:11:52.240 --> 00:11:58.080]  其實當一群人覺得自己屬於一個群體的時候
[00:11:58.080 --> 00:12:00.160]  他就開始慢慢變得盲目
[00:12:00.160 --> 00:12:02.640]  他所相信的內容不重要
[00:12:02.640 --> 00:12:04.720]  他所相信的內容到底有沒有事實根據
[00:12:04.720 --> 00:12:05.440]  是不是合理
[00:12:05.440 --> 00:12:06.280]  他不重要
[00:12:06.280 --> 00:12:10.240]  他最重要的是有三個心理動力維繫他們在這裡
[00:12:10.240 --> 00:12:10.760]  第一
[00:12:10.760 --> 00:12:12.960]  他有一種很強的自我認同感
[00:12:12.960 --> 00:12:14.960]  有一種很強的認同感
[00:12:14.960 --> 00:12:16.640]  這群人大家都是這樣看的
[00:12:16.640 --> 00:12:18.000]  大家這樣看的時候
[00:12:18.000 --> 00:12:19.400]  有任何人不同看法
[00:12:19.400 --> 00:12:20.760]  我就打敗他
[00:12:20.760 --> 00:12:22.280]  他一定是壞人
[00:12:22.280 --> 00:12:24.360]  他那種是壁壘分明的
[00:12:24.360 --> 00:12:26.440]  他那種很安全感
[00:12:26.440 --> 00:12:27.480]  大家認同感
[00:12:27.480 --> 00:12:29.320]  他覺得他屬於一個群體
[00:12:29.320 --> 00:12:31.840]  第二個心理的力量
[00:12:31.840 --> 00:12:35.960]  就是有一種很強的大家互相支持的親切感
[00:12:35.960 --> 00:12:40.320]  他有些在邪教裡面
[00:12:40.320 --> 00:12:41.720]  他甚至離家出走
[00:12:41.720 --> 00:12:42.720]  他住在那裡
[00:12:42.720 --> 00:12:44.200]  大家住在一起的時候
[00:12:44.200 --> 00:12:46.040]  哇 生活很難的
[00:12:46.040 --> 00:12:47.000]  但是他願意做
[00:12:47.000 --> 00:12:47.560]  為什麼呢?
[00:12:47.560 --> 00:12:50.000]  因為在那裡他找到真正的扶持
[00:12:50.000 --> 00:12:52.720]  他覺得感情上得到很大的支持
[00:12:52.720 --> 00:12:54.200]  好像自己家人那樣
[00:12:54.200 --> 00:12:55.840]  無論如何都支持你
[00:12:55.840 --> 00:12:57.400]  所以我感覺到
[00:12:57.400 --> 00:13:04.320]  我在這裡是很感覺到有一種意義和生存的力量在這裡
[00:13:04.320 --> 00:13:05.440]  第三
[00:13:05.440 --> 00:13:07.680]  就是在這個群體裡面
[00:13:07.680 --> 00:13:09.920]  有一種簡化了的
[00:13:09.920 --> 00:13:16.080]  非黑即白的那種共同遵守的原則和標準
[00:13:16.080 --> 00:13:18.080]  在那裡很簡單
[00:13:18.080 --> 00:13:18.760]  這樣就對
[00:13:18.760 --> 00:13:19.480]  這樣就錯
[00:13:19.480 --> 00:13:24.840]  不需要好像我們平日日常生活在外面的世界
[00:13:24.840 --> 00:13:25.920]  在做工的時候
[00:13:25.920 --> 00:13:28.120]  很辛苦的經常都要決定很多事情
[00:13:28.120 --> 00:13:29.120]  做這件事情
[00:13:29.120 --> 00:13:31.160]  要了之後要付什麼代價呢?
[00:13:31.160 --> 00:13:32.960]  這樣說之後有什麼後果呢?
[00:13:32.960 --> 00:13:33.720]  很辛苦
[00:13:33.720 --> 00:13:34.880]  不知道應該不應該做
[00:13:34.880 --> 00:13:36.000]  經常都想這個問題
[00:13:36.000 --> 00:13:37.680]  一去到群體裡面
[00:13:37.680 --> 00:13:38.800]  很簡化的
[00:13:38.800 --> 00:13:39.920]  對和錯
[00:13:39.920 --> 00:13:40.640]  很清楚
[00:13:40.640 --> 00:13:41.600]  不用用腦子的
[00:13:41.600 --> 00:13:43.000]  很舒服的
[00:13:43.000 --> 00:13:44.000]  一會兒告訴你
[00:13:44.000 --> 00:13:44.920]  這樣就對了
[00:13:44.920 --> 00:13:45.560]  對
[00:13:45.560 --> 00:13:46.360]  這樣就對了
[00:13:46.360 --> 00:13:47.560]  於是就不用管他
[00:13:47.560 --> 00:13:48.520]  就去做
[00:13:48.520 --> 00:13:51.640]  這種簡化了的安全感
[00:13:51.640 --> 00:13:55.920]  使得他人很不需要再面對一個複雜的世界
[00:13:55.920 --> 00:13:59.240]  所以他不想離開這種群體
[00:13:59.240 --> 00:14:01.720]  尤其是如果那個群體裡面
[00:14:01.720 --> 00:14:04.440]  有一兩個魅力領袖就更加簡單
[00:14:04.440 --> 00:14:05.840]  魅力領袖說對
[00:14:05.840 --> 00:14:06.600]  就對了
[00:14:06.600 --> 00:14:08.280]  去就去
[00:14:08.280 --> 00:14:12.440]  這群人就變得很順從
[00:14:12.440 --> 00:14:16.040]  而且原前的立場是很簡化了
[00:14:16.040 --> 00:14:18.280]  當然這樣的時候你會發覺
[00:14:18.280 --> 00:14:19.720]  他最後的結論
[00:14:19.720 --> 00:14:21.240]  心理學家說
[00:14:21.240 --> 00:14:24.040]  其實這些人所信的內容
[00:14:24.040 --> 00:14:25.280]  有多少理由
[00:14:25.280 --> 00:14:26.440]  有多少理性的根據
[00:14:26.440 --> 00:14:27.680]  完全不重要的
[00:14:27.680 --> 00:14:29.080]  有這些力量的時候
[00:14:29.080 --> 00:14:32.880]  他就可以繼續下去
[00:14:32.880 --> 00:14:37.520]  因為是人自己會有的一種心理的反應
[00:14:37.520 --> 00:14:39.280]  在這種情況下的時候
[00:14:39.280 --> 00:14:41.960]  我們說這個就是聖經裡面所說的
[00:14:41.960 --> 00:14:43.040]  根本是沒有平安
[00:14:43.040 --> 00:14:44.040]  但是他說平安了
[00:14:44.040 --> 00:14:45.120]  平安了
[00:14:45.120 --> 00:14:46.560]  他自己知不知道呢?
[00:14:46.560 --> 00:14:48.200]  可能他知道沒有平安
[00:14:48.200 --> 00:14:51.120]  但是他想告訴別人有平安
[00:14:51.120 --> 00:14:53.120]  他做的事情是羞辱的
[00:14:53.120 --> 00:14:55.720]  但是他想告訴別人不羞辱
[00:14:55.720 --> 00:14:56.960]  因為他說晚的時候
[00:14:56.960 --> 00:14:58.560]  他自己也說不羞辱
[00:14:58.560 --> 00:14:59.480]  有什麼羞辱?
[00:14:59.480 --> 00:15:00.280]  我應該這麼做
[00:15:00.280 --> 00:15:02.040]  我有很高貴的理由
[00:15:02.040 --> 00:15:03.040]  可以這麼做
[00:15:03.040 --> 00:15:04.400]  於是就繼續做下去
[00:15:04.400 --> 00:15:06.400]  有什麼後果呢?
[00:15:06.400 --> 00:15:07.920]  嚴重的後果呢?
[00:15:07.920 --> 00:15:10.560]  我們發覺在這樣的社會心態下
[00:15:10.560 --> 00:15:12.800]  有兩個很嚴重的後果
[00:15:12.800 --> 00:15:16.680]  第一個後果就是大家已經沒有信任
[00:15:16.680 --> 00:15:19.040]  一個沒有信任的社會
[00:15:19.040 --> 00:15:22.360]  失去信任的社會是一個很可怕的社會
[00:15:22.360 --> 00:15:24.640]  一個失去信任的社會裡面
[00:15:24.640 --> 00:15:27.240]  就是說他們覺得我們這個群體
[00:15:27.240 --> 00:15:28.320]  我就信我們這些人
[00:15:28.320 --> 00:15:30.600]  所有和我們看的不同的
[00:15:30.600 --> 00:15:32.600]  全部都是壞人
[00:15:32.600 --> 00:15:34.880]  這群是假的
[00:15:34.880 --> 00:15:36.680]  所以沒有信任
[00:15:36.680 --> 00:15:39.440]  帶來的結果是一個連鎖性的
[00:15:39.440 --> 00:15:40.760]  就算在教會也是
[00:15:40.760 --> 00:15:43.120]  我在教會這麼多年的時候
[00:15:43.120 --> 00:15:44.360]  看到有些很好的教會
[00:15:44.360 --> 00:15:45.560]  就是因為沒有信任
[00:15:45.560 --> 00:15:48.040]  一次兩次的情況下
[00:15:48.040 --> 00:15:50.440]  開始慢慢地爛下去
[00:15:50.440 --> 00:15:51.200]  你知不知道
[00:15:51.200 --> 00:15:52.440]  當你沒有信任的時候
[00:15:52.440 --> 00:15:55.240]  你就開始猜對方
[00:15:55.240 --> 00:15:58.040]  猜他究竟是什麼意思
[00:15:58.040 --> 00:15:58.680]  這麼做
[00:15:58.680 --> 00:16:00.200]  你就不信他的時候
[00:16:00.200 --> 00:16:02.040]  對方覺得你都不信我
[00:16:02.040 --> 00:16:05.520]  那我更加不需要可靠
[00:16:05.520 --> 00:16:07.040]  你更加不可靠就覺得
[00:16:07.040 --> 00:16:07.800]  是不是呢?
[00:16:07.800 --> 00:16:09.760]  我都說信不過你
[00:16:09.760 --> 00:16:10.800]  於是你就覺得
[00:16:10.800 --> 00:16:13.960]  你根本我努力去做好
[00:16:13.960 --> 00:16:14.800]  你都不信我
[00:16:14.800 --> 00:16:15.880]  何必要做好
[00:16:15.880 --> 00:16:18.560]  於是你又再不可靠
[00:16:18.560 --> 00:16:20.760]  我就更加不信任你
[00:16:20.760 --> 00:16:22.960]  我的不信任令你更加不可靠
[00:16:22.960 --> 00:16:23.800]  你明白嗎?
[00:16:23.800 --> 00:16:26.720]  那個結果就是這樣一直滾下去
[00:16:26.720 --> 00:16:29.000]  好像一個癌症一樣滾下去
[00:16:29.000 --> 00:16:30.800]  這是一個很可怕的
[00:16:30.800 --> 00:16:32.000]  在這個情況下
[00:16:32.000 --> 00:16:34.120]  我們大家再不相信對方
[00:16:34.120 --> 00:16:35.480]  就好像這裡所說的
[00:16:35.480 --> 00:16:38.560]  他連自己都騙了
[00:16:38.560 --> 00:16:40.680]  那我為什麼會再相信他呢?
[00:16:40.680 --> 00:16:42.760]  結果就產生了
[00:16:42.760 --> 00:16:47.040]  我們說那種叫做陰謀論的心態
[00:16:47.040 --> 00:16:48.280]  陰謀論的
[00:16:48.280 --> 00:16:50.640]  conspiracy psychology
[00:16:50.640 --> 00:16:52.280]  陰謀論這種就是
[00:16:52.280 --> 00:16:54.480]  當他覺得我自己所處的
[00:16:54.480 --> 00:16:55.440]  我看的看法
[00:16:55.440 --> 00:16:58.120]  已經成為一個必然對的看法的時候
[00:16:58.120 --> 00:16:59.840]  所有對方的不同的
[00:16:59.840 --> 00:17:05.040]  就好像在一個邪教的群體裡面
[00:17:05.040 --> 00:17:05.960]  就是這樣的看法
[00:17:05.960 --> 00:17:07.840]  那些不贊成我們的看法
[00:17:07.840 --> 00:17:09.440]  或者批評我們的看法的
[00:17:09.440 --> 00:17:11.040]  那些全部都是壞人
