
[00:00:00.000 --> 00:00:11.000]  各位靚電腦早晨,請介紹我做香港神樂院的院長到8月15日為止。
[00:05:04.000 --> 00:05:08.000]  為什麼經常叫我Dear,旁邊那個又是Dear,這個又是Dear,有什麼分別呢?
[00:05:08.000 --> 00:05:15.000]  慢慢由Dear變成My Dear,多了一個MY兩個字,你的情感就升級了。
[00:05:15.000 --> 00:05:23.000]  如果你一年有Dear,十年之後還是Dear的話,你就要想一想,它會升級的。
[00:05:23.000 --> 00:05:29.000]  當你讀到這些字眼的時候,你就要揣摩,到底我和之間的關係,升到哪一個層次呢?
[00:05:29.000 --> 00:05:33.000]  再沒多久的時候,就變成My Dearest James。
[00:05:33.000 --> 00:05:42.000]  嘩!這些字眼看起來,你真的會興奮起來,Let's get married!
[00:05:42.000 --> 00:05:51.000]  當你看到這些字眼的時候,字眼裡面的轉變,就要吸引你,你怎樣想呢?
[00:05:51.000 --> 00:05:59.000]  音書很多時候是這樣的,它將記載一段一段一段地給你,讓你在這裡揣摩,
[00:05:59.000 --> 00:06:03.000]  這些經文後面,到底包含什麼意思呢?
[00:06:03.000 --> 00:06:10.000]  我們今天所讀的三段經文,四段經文,全部都是在我們的《新約聖經》裡,大家很熟悉的,
[00:06:10.000 --> 00:06:18.000]  講耶穌洗,受洗,講耶穌受試探,然後講耶穌到處去祠堂呼音,然後呼召一些人來跟隨祂。
[00:06:18.000 --> 00:06:25.000]  那四段東西,是很輕鬆,很平常的一些記載,或者你再深入一點去想的時候,
[00:06:25.000 --> 00:06:32.000]  你就會說,講到耶穌受試探,為什麼馬太這麼長篇論述,路伽裡面又長篇累贅,
[00:06:32.000 --> 00:06:40.000]  為什麼去到馬克的時候,這麼簡單的幾句,聖靈立刻把耶穌吹到曠野裡面去,
[00:06:40.000 --> 00:06:46.000]  還要吹縮到曠野裡面去,他在曠野四十天,受撒旦的試探,
[00:06:46.000 --> 00:06:58.000]  定於耶穌和他一起,去到天使來試探他,石頭變餅盒就不見了,在電梯跳下來就不見了,來拜他就不見了,什麼都不見了,為什麼會這樣呢?
[00:06:58.000 --> 00:07:06.000]  當然你這樣思考的時候,會有些理性答案給你的,但是當你自己讀這些經文的時候,
[00:07:06.000 --> 00:07:16.000]  思前想後,上帝透過馬可這麼簡單的記載,要跟我說些什麼呢?真的要說些什麼呢?
[00:07:16.000 --> 00:07:21.000]  透過這些字眼,我們要看到些什麼呢?
[00:07:21.000 --> 00:07:28.000]  很多年前讀了一篇很小的文章,有一個日本的神學家,叫做小三仿佑,
[00:07:28.000 --> 00:07:35.000]  這是一個很出色的亞洲神學家,亞洲很多時候出不到神學家,
[00:07:35.000 --> 00:07:42.000]  因為你出到神學家的話,就要寫很多東西給西方人士看中你,又要引用你,這樣那樣的,
[00:07:42.000 --> 00:07:48.000]  現在慢慢慢慢文字是不是很好呢?你寫日文沒有人看得懂,你寫中文很多人看不懂,
[00:07:48.000 --> 00:07:55.000]  你一定要很流利地寫到英文,讓西方人士吸引你,所以要成為神學家是越來越困難的了,
[00:07:55.000 --> 00:08:01.000]  就等於我們中國的作家要成為諾貝爾文學獎的得獎者是非常不容易的,
[00:08:01.000 --> 00:08:08.000]  你寫的中文要有人看起你,將它翻譯成為法文,翻譯成為英文,翻譯成為其他的文字,
[00:08:08.000 --> 00:08:17.000]  當更廣大的人看到你的文章,你的作品的時候,覺得你應該得這個獎的,這樣,
[00:08:17.000 --> 00:08:23.000]  小三仿佑是日本出的一個非常出色的神學家,他在一本小書裡面,
[00:08:23.000 --> 00:08:31.000]  他有一次去印尼教神學,教神學的時候,他看到校園裡面很多小雞跑來跑去,
[00:08:31.000 --> 00:08:38.000]  通過校園裡面很多小雞跑來跑去,做早會的時候,看到小雞在廣場走來走去,
[00:08:38.000 --> 00:08:45.000]  我們根本想像不到有那麼多小雞跑來跑去,去到課室上課的時候,
[00:08:45.000 --> 00:08:53.000]  看到小雞跑來跑去,在那裡叫,很騷擾的,所以他有一次問學生,
[00:08:53.000 --> 00:08:57.000]  為什麼你們有那麼多小雞,我也不奇怪,為什麼你們有那麼多小雞,
[00:08:57.000 --> 00:09:04.000]  那些人說,因為我們很窮,所以我們養小雞來幫補我們的使用,
[00:09:04.000 --> 00:09:08.000]  然後小三仿佑就問一個問題,看到小雞,你看到什麼,
[00:09:08.000 --> 00:09:15.000]  當然,看到小雞,就看到銀兩,就看到錢,
[00:09:15.000 --> 00:09:20.000]  很簡單,看到小雞,買了就變錢,幫補使用,
[00:09:20.000 --> 00:09:25.000]  但是繼續問,你看到小雞,看到什麼,奇怪,看到小雞,看到什麼,
[00:09:25.000 --> 00:09:29.000]  大家在爭論,看到什麼,突然爭論,我看到炸死雞,
[00:09:29.000 --> 00:09:35.000]  這樣就不同了,整幅畫就完全不同了,由錢變成吃的,
[00:09:35.000 --> 00:09:40.000]  總之,我看到一間專門吃雞的餐館,
[00:09:40.000 --> 00:09:44.000]  然後他可以炸死雞,炸到出名,他就開餐館,
[00:09:44.000 --> 00:09:50.000]  然後就說連鎖店,然後你說,我看到家庭,
[00:09:50.000 --> 00:09:55.000]  小三仿佑當時怎樣看到家庭呢,怎樣看到一個家庭呢,
[00:09:55.000 --> 00:09:59.000]  他說,通常你看到一堆雞的話,前面一定有一個母雞在走,
[00:09:59.000 --> 00:10:02.000]  母雞後面一定跟著什麼,跟著小雞,
[00:10:02.000 --> 00:10:06.000]  他說,我看到家庭,跟著他這樣說,我看到家庭的溫暖,
[00:10:06.000 --> 00:10:08.000]  因為看到那堆雞,就看到家庭的溫暖,
[00:10:08.000 --> 00:10:13.000]  我看到安全感,因為那隻雞的母雞會在前面保護我的,
[00:10:13.000 --> 00:10:17.000]  我看到,因為每個人都跟在後面,
[00:10:17.000 --> 00:10:21.000]  看到雞,不單單是看到錢,他可以看到炸死雞,
[00:10:21.000 --> 00:10:25.000]  可以看到家庭溫暖,可以看到家庭裏面的安全,
[00:10:25.000 --> 00:10:27.000]  可以看到家庭裏面的智能,
[00:10:27.000 --> 00:10:33.000]  當我們看到雞仔,就是雞仔的時候,
[00:10:33.000 --> 00:10:37.000]  你的人生裏面少了很多的樂趣,
[00:10:37.000 --> 00:10:41.000]  也少了很多在神樂上的反省,
[00:10:41.000 --> 00:10:44.000]  如果我們相信我們的上帝在我們的生命裏面,
[00:10:44.000 --> 00:10:47.000]  各有不同的安排,
[00:10:47.000 --> 00:10:50.000]  為什麼我們很輕鬆平常地,
[00:10:50.000 --> 00:10:54.000]  將祂安排給我們身邊的一切人、事、物,
[00:10:54.000 --> 00:10:56.000]  輕輕鬆鬆地將祂放走呢?
[00:10:56.000 --> 00:11:00.000]  陸生你看看,當耶穌基督受洗的時候,
[00:11:00.000 --> 00:11:03.000]  耶穌從加利利來到約那撒勒,
[00:11:03.000 --> 00:11:07.000]  在約旦河裏面受了約翰的洗,
[00:11:07.000 --> 00:11:10.000]  祂從水裏上來就看見天裂開了,
[00:11:10.000 --> 00:11:13.000]  聖靈彷彿甲子降在祂身上,
[00:11:13.000 --> 00:11:15.000]  又有聲音從天上來說:
[00:11:15.000 --> 00:11:18.000]  「你是我的愛子,我喜悅你。」
[00:11:18.000 --> 00:11:21.000]  我們可以很理性地將這段經文,
[00:11:21.000 --> 00:11:24.000]  從馬太和路加來比照一下,
[00:11:24.000 --> 00:11:26.000]  耶穌洗禮的時候的情況是怎樣的,
[00:11:26.000 --> 00:11:28.000]  我們可以這樣做的,
[00:11:28.000 --> 00:11:31.000]  但是當我們自己安靜地讀經的時候,
[00:11:31.000 --> 00:11:33.000]  這段經文一影入來的時候,
[00:11:33.000 --> 00:11:35.000]  到底給了什麼術給我們呢?
[00:11:35.000 --> 00:11:39.000]  讓我們看見好像整個警奉安飽了,
[00:11:39.000 --> 00:11:41.000]  只是和誰洗禮?
[00:11:41.000 --> 00:11:43.000]  只是和耶穌一個人洗禮?
[00:11:43.000 --> 00:11:47.000]  喂!約翰,約翰,約翰,約翰大哥,
[00:11:47.000 --> 00:11:49.000]  你這麼遠的地方走到約旦河那裏,
[00:11:49.000 --> 00:11:52.000]  在那裏等啊等啊等啊等啊,
[00:11:52.000 --> 00:11:54.000]  遠遠地見到一個人來,
[00:11:54.000 --> 00:11:57.000]  其他的經文不是見到很多人湧來洗禮的?
[00:11:57.000 --> 00:11:59.000]  為什麼馬可的記載,
[00:11:59.000 --> 00:12:02.000]  哇!耶穌從加利利的拿撒勒來,
[00:12:02.000 --> 00:12:04.000]  約旦河裏受了約翰的洗禮,
[00:12:04.000 --> 00:12:06.000]  他從水裏一上來,
[00:12:06.000 --> 00:12:09.000]  很多人都從水裏一上來,
[00:12:09.000 --> 00:12:11.000]  為什麼只記載他呢?
[00:12:11.000 --> 00:12:13.000]  當我們讀經的時候,我們就在想,
[00:12:13.000 --> 00:12:15.000]  他為什麼會有這樣的情況呢?
[00:12:15.000 --> 00:12:18.000]  好像整段經文的記載,
[00:12:18.000 --> 00:12:22.000]  集中力全部在一個人的身上,
[00:12:22.000 --> 00:12:23.000]  沒有其他人,
[00:12:23.000 --> 00:12:26.000]  這個洗禮整個的場景,
[00:12:26.000 --> 00:12:27.000]  整個的安排,
[00:12:27.000 --> 00:12:30.000]  好像只是為了耶穌的一個人,
[00:12:30.000 --> 00:12:36.000]  當耶穌一個人孤孤單單地走去洗禮的場景,
[00:12:36.000 --> 00:12:38.000]  約翰為他洗禮,
[00:12:38.000 --> 00:12:39.000]  約翰從來沒有掙扎,
[00:12:39.000 --> 00:12:41.000]  好像馬太那時候的掙扎,
[00:12:41.000 --> 00:12:43.000]  那時候的掙扎是怎樣呢?
[00:12:43.000 --> 00:12:44.000]  約翰跟他說,
[00:12:44.000 --> 00:12:46.000]  喂!你閃開吧,閃開吧,
[00:12:46.000 --> 00:12:48.000]  你走來,我受不了,我搞不定,
[00:12:48.000 --> 00:12:50.000]  我應該受你的洗禮,
[00:12:50.000 --> 00:12:52.000]  為什麼你走來和我洗禮呢?
[00:12:52.000 --> 00:12:54.000]  耶穌說了一句很出名的話,
[00:12:54.000 --> 00:12:57.000]  那句話是什麼呢?
[00:12:57.000 --> 00:12:59.000]  現在是十點七的時候,
[00:12:59.000 --> 00:13:01.000]  我們應當盡主般的義,
[00:13:01.000 --> 00:13:03.000]  規矩我們要守的,
[00:13:03.000 --> 00:13:07.000]  請你按照規矩和我洗禮吧!
[00:13:07.000 --> 00:13:09.000]  但是馬海沒有,
[00:13:09.000 --> 00:13:14.000]  馬海就好像從拿撒勒路通來約翰河,
[00:13:14.000 --> 00:13:15.000]  然後就走洗,
[00:13:15.000 --> 00:13:16.000]  走洗之後,
[00:13:16.000 --> 00:13:17.000]  從水裡一上來,
[00:13:17.000 --> 00:13:19.000]  天上有聲音對他說,
[00:13:19.000 --> 00:13:21.000]  你是我的愛子,
[00:13:21.000 --> 00:13:26.000]  我喜歡你。
[00:13:26.000 --> 00:13:29.000]  你怎樣看這段聖經?
[00:13:29.000 --> 00:13:31.000]  你怎樣看這段經文呢?
[00:13:31.000 --> 00:13:33.000]  你看到主耶穌基督,
[00:13:33.000 --> 00:13:34.000]  孤單一個人,
[00:13:34.000 --> 00:13:40.000]  走來,約翰為他洗禮,
[00:13:40.000 --> 00:13:42.000]  如果他是上帝自己的兒子,
[00:13:42.000 --> 00:13:45.000]  他心裡做了怎樣的掙扎,
[00:13:45.000 --> 00:13:46.000]  上帝為什麼要答應他,
[00:13:46.000 --> 00:13:48.000]  感動他,
[00:13:48.000 --> 00:13:51.000]  如果入曠也有聖靈的感動催迫他,
[00:13:51.000 --> 00:13:53.000]  雖然文字上沒有記載,
[00:13:53.000 --> 00:13:54.000]  我相信他洗禮的時候,
[00:13:54.000 --> 00:13:58.000]  也有聖靈自己的感動。
[00:13:58.000 --> 00:14:00.000]  雖然文字沒有記載,
[00:14:00.000 --> 00:14:02.000]  但是在主耶穌基督下我約翰河,
[00:14:02.000 --> 00:14:04.000]  接受約翰的洗禮,
[00:14:04.000 --> 00:14:06.000]  心裡一定有他的掙扎,
[00:14:06.000 --> 00:14:10.000]  到底我洗禮所為何事呢?
[00:14:10.000 --> 00:14:12.000]  當他從洗禮一上來的時候,
[00:14:12.000 --> 00:14:13.000]  天上有聲音,
[00:14:13.000 --> 00:14:15.000]  我對他說而已,
[00:14:15.000 --> 00:14:16.000]  經文怎樣記載呢?
[00:14:16.000 --> 00:14:19.000]  「你是我的愛子」,
[00:14:19.000 --> 00:14:22.000]  如果我們再比對其他經文,
[00:14:22.000 --> 00:14:25.000]  特別是在耶穌基督登山變相的時候,
[00:14:25.000 --> 00:14:28.000]  天上有聲音,
[00:14:28.000 --> 00:14:31.000]  天上有聲音那句話又改了一點,
[00:14:31.000 --> 00:14:35.000]  「這是我的愛子」,
[00:14:35.000 --> 00:14:37.000]  「這是我的愛子」是跟誰說的?
[00:14:37.000 --> 00:14:38.000]  不是跟耶穌說的,
[00:14:38.000 --> 00:14:40.000]  因為登山補訓的時候,
[00:14:40.000 --> 00:14:42.000]  有幾個門徒圍著,
[00:14:42.000 --> 00:14:46.000]  是對著門徒說「這是我的愛子」,
[00:14:46.000 --> 00:14:47.000]  當我們在經文裡邊,
[00:14:47.000 --> 00:14:49.000]  心內裡的時候,
[00:14:49.000 --> 00:14:51.000]  我們看到這些小小的變化,
[00:14:51.000 --> 00:14:52.000]  這些小小的變化,
[00:14:52.000 --> 00:14:54.000]  對我們產生什麼意義呢?
[00:14:54.000 --> 00:14:56.000]  你看到什麼東西呢?
[00:14:56.000 --> 00:14:59.000]  當我們看到耶穌基督孤單一個人,
[00:14:59.000 --> 00:15:01.000]  去接受洗禮,
[00:15:01.000 --> 00:15:02.000]  讓所有的世人,
[00:15:02.000 --> 00:15:04.000]  包括到二十一世紀,
[00:15:04.000 --> 00:15:07.000]  我們仍然要接受洗禮,
[00:15:07.000 --> 00:15:09.000]  耶穌很開喪思羅地,
[00:15:09.000 --> 00:15:11.000]  以上帝兒子的身份,
[00:15:11.000 --> 00:15:14.000]  來到約旦羅人群聚居的地方,
[00:15:14.000 --> 00:15:15.000]  接受約翰洗禮,
[00:15:15.000 --> 00:15:17.000]  是一個人給他的洗禮,
[00:15:17.000 --> 00:15:20.000]  將上帝與人的結合,
[00:15:20.000 --> 00:15:23.000]  很清晰地擺在耶穌基督的身上,
[00:15:23.000 --> 00:15:25.000]  成為神的兒子,
[00:15:25.000 --> 00:15:26.000]  是上帝的兒子,
[00:15:26.000 --> 00:15:30.000]  但是接受一個人間的禮儀,
[00:15:30.000 --> 00:15:33.000]  但是當我們細心想的時候,
[00:15:33.000 --> 00:15:35.000]  其他的人去到約翰那裡洗禮,
[00:15:35.000 --> 00:15:37.000]  是要承認自己的罪,
[00:15:37.000 --> 00:15:40.000]  那麼耶穌是不是有罪的呢?
[00:15:40.000 --> 00:15:42.000]  所以他去接受洗禮,
[00:15:42.000 --> 00:15:43.000]  承認他的罪,
[00:15:43.000 --> 00:15:45.000]  不是的,
[00:15:45.000 --> 00:15:47.000]  希伯羅主義告訴我們,
[00:15:47.000 --> 00:15:49.000]  這個人是沒有罪的,
[00:15:49.000 --> 00:15:52.000]  代替我們來上十字架,
[00:15:52.000 --> 00:15:54.000]  他是一個無辜的人,
[00:15:54.000 --> 00:15:56.000]  為我們受死,
[00:15:56.000 --> 00:15:58.000]  耶穌基督有沒有想到這些事情,
[00:15:58.000 --> 00:16:00.000]  我相信他想到這些事情,
[00:16:00.000 --> 00:16:03.000]  但是在整個的場景裡面,
[00:16:03.000 --> 00:16:06.000]  天上的聲音已經告訴我們,
[00:16:06.000 --> 00:16:07.000]  你接受的這個洗禮,
[00:16:07.000 --> 00:16:09.000]  和普通人是不一樣的,
[00:16:09.000 --> 00:16:11.000]  他們是認罪來到約翰那裡洗禮,
[00:16:11.000 --> 00:16:13.000]  使自己的罪得於死滅,
[00:16:13.000 --> 00:16:14.000]  你是我自己的兒子,
[00:16:14.000 --> 00:16:16.000]  接受這個洗禮,
[00:16:16.000 --> 00:16:18.000]  天上的聲音對你說,
[00:16:18.000 --> 00:16:19.000]  你是我的兒子,
[00:16:19.000 --> 00:16:21.000]  沒有疑惑的地步,
[00:16:21.000 --> 00:16:23.000]  但是你要承受上帝,
[00:16:23.000 --> 00:16:25.000]  我交託給你的使命,
[00:16:25.000 --> 00:16:29.000]  你甚至要很孤單地走這條道路,
[00:16:29.000 --> 00:16:31.000]  由《馬可》這裡第一章開始,
[00:16:31.000 --> 00:16:32.000]  已經告訴我們,
[00:16:32.000 --> 00:16:34.000]  耶穌基督上十字架的時候,
[00:16:34.000 --> 00:16:36.000]  已經是一個孤單的人,
[00:16:36.000 --> 00:16:38.000]  是的,他媽媽在下面,
[00:16:38.000 --> 00:16:39.000]  但是十條門道走向誰呢?
[00:16:39.000 --> 00:16:41.000]  走向約翰,
[00:16:41.000 --> 00:16:43.000]  其他血氣地說,
[00:16:43.000 --> 00:16:44.000]  就算你要死,
[00:16:44.000 --> 00:16:45.000]  我也要跟你一起去死,
[00:16:45.000 --> 00:16:46.000]  比特海在哪裡呢?
[00:16:46.000 --> 00:16:48.000]  沒有人認,
[00:16:48.000 --> 00:16:49.000]  掛在十字架上的,
[00:16:49.000 --> 00:16:50.000]  背叛小徒掛在十字架上的,
[00:16:50.000 --> 00:16:52.000]  只是兩個門道,
[00:16:52.000 --> 00:16:53.000]  我曾經這樣想過,
[00:16:53.000 --> 00:16:55.000]  如果掛在十字架上的,
[00:16:55.000 --> 00:16:57.000]  一個是比特,
[00:16:57.000 --> 00:17:00.000]  一個是任你猜,
[00:17:00.000 --> 00:17:02.000]  另外一個人放上去的話,
[00:17:02.000 --> 00:17:04.000]  我想整個場景就會不一樣,
[00:17:04.000 --> 00:17:07.000]  但是兩個強盜掛在他旁邊,
[00:17:07.000 --> 00:17:09.000]  門道只走成一個,
[00:17:09.000 --> 00:17:13.000]  很孤單地走上十字架,
[00:17:13.000 --> 00:17:15.000]  從洗禮的時候我們看到,
[00:17:15.000 --> 00:17:18.000]  耶穌基督承受這樣的命運,
[00:17:18.000 --> 00:17:20.000]  但是你說這樣,
[00:17:20.000 --> 00:17:22.000]  我們還看到什麼東西呢?
[00:17:22.000 --> 00:17:24.000]  如果你看到,
[00:17:24.000 --> 00:17:26.000]  你洗禮的時候你會怎樣呢?
[00:17:26.000 --> 00:17:29.000]  我們很多人一起用來洗禮的,
[00:17:29.000 --> 00:17:32.000]  現在的洗禮和我洗禮的時候完全不一樣,
[00:17:32.000 --> 00:17:34.000]  現在洗禮的時候每個人都有一球花,
[00:17:34.000 --> 00:17:36.000]  兩球花,三球花,四球花,
[00:17:36.000 --> 00:17:39.000]  要綁到整個臉都看不到,
[00:17:39.000 --> 00:17:42.000]  拍照只拍到花朵阻擋臉孔,
[00:17:42.000 --> 00:17:45.000]  甚至把花分給小花,
[00:17:45.000 --> 00:17:46.000]  或者沒什麼花的那些,
[00:17:46.000 --> 00:17:47.000]  要分給別人的,
[00:17:47.000 --> 00:17:48.000]  我們現在洗禮,
[00:17:48.000 --> 00:17:55.000]  已經是形象完全變化了,
[00:17:55.000 --> 00:17:57.000]  但是你自己想想,
[00:17:57.000 --> 00:17:58.000]  你的洗禮裡面,
[00:17:58.000 --> 00:18:01.000]  上帝說的洗禮要跟你說什麼東西呢?
[00:18:01.000 --> 00:18:04.000]  你能不能聽到上帝對你自己所說的話,
[00:18:04.000 --> 00:18:05.000]  你是我的愛侍呢?
[00:18:05.000 --> 00:18:07.000]  你說我不是耶穌,
[00:18:07.000 --> 00:18:09.000]  上帝怎麼會跟我說這樣的話呢?
[00:18:09.000 --> 00:18:11.000]  你對聖經留久一點點,
[00:18:11.000 --> 00:18:12.000]  你就不會這樣想了,
[00:18:12.000 --> 00:18:14.000]  《約翰福音》裡面告訴我們,
[00:18:14.000 --> 00:18:16.000]  上帝愛世界上,
[00:18:16.000 --> 00:18:17.000]  屬什麼?
[00:18:17.000 --> 00:18:21.000]  屬自己的人,
[00:18:21.000 --> 00:18:23.000]  就愛他們,
[00:18:23.000 --> 00:18:25.000]  到底,
[00:18:25.000 --> 00:18:28.000]  我們每一個人,
[00:18:28.000 --> 00:18:31.000]  都是上帝自己所愛的兒女,
[00:18:31.000 --> 00:18:33.000]  你洗禮的時候,
[00:18:33.000 --> 00:18:35.000]  應該跟水一上來,
[00:18:35.000 --> 00:18:36.000]  你的內心裡面,
[00:18:36.000 --> 00:18:38.000]  應該跟聖經來互認,
[00:18:38.000 --> 00:18:42.000]  我是上帝的愛侄,
[00:18:42.000 --> 00:18:44.000]  上帝愛我,
[00:18:44.000 --> 00:18:46.000]  必定愛我到底,
[00:18:46.000 --> 00:18:48.000]  你問我為什麼上帝愛我,
[00:18:48.000 --> 00:18:50.000]  我愛到底呢?
[00:18:50.000 --> 00:18:53.000]  在你生命裡面遇到最困難的時候,
[00:18:53.000 --> 00:18:55.000]  你應該聽到這句話,
[00:18:55.000 --> 00:18:57.000]  這句話應該幫助你,
[00:18:57.000 --> 00:19:00.000]  當你教兒子教到很生氣,
[00:19:00.000 --> 00:19:02.000]  甚至發瘋的時候,
[00:19:02.000 --> 00:19:04.000]  你應該對自己說這句話,
[00:19:04.000 --> 00:19:07.000]  我是上帝的所愛,
[00:19:07.000 --> 00:19:08.000]  愛我到底,
[00:19:08.000 --> 00:19:10.000]  我已經沒有辦法再教,
[00:19:10.000 --> 00:19:11.000]  我應該再說什麼話呢?
[00:19:11.000 --> 00:19:14.000]  下面應該要動手打人了,
[00:19:14.000 --> 00:19:16.000]  但是怎麼算才好呢?
[00:19:16.000 --> 00:19:18.000]  你跟上帝說吧,
[00:19:18.000 --> 00:19:21.000]  當你看到洗禮的時候,
[00:19:21.000 --> 00:19:24.000]  上帝跟你一起認證,
[00:19:24.000 --> 00:19:26.000]  聖經跟你一起認證,
[00:19:26.000 --> 00:19:28.000]  你是我的愛子,
[00:19:28.000 --> 00:19:30.000]  聖經裡面有很多經文告訴你,
[00:19:30.000 --> 00:19:32.000]  你應該看到這些東西,
[00:19:32.000 --> 00:19:34.000]  你應該經歷到這樣的東西,
[00:19:34.000 --> 00:19:36.000]  生命裡面的任何挑戰,
[00:19:36.000 --> 00:19:38.000]  任何困難,
[00:19:38.000 --> 00:19:39.000]  你都不能夠忘記,
[00:19:39.000 --> 00:19:41.000]  你是上帝所愛的,
[00:19:41.000 --> 00:19:43.000]  如果上帝愛你的話,
[00:19:43.000 --> 00:19:44.000]  他就愛你到底,
[00:19:44.000 --> 00:19:46.000]  不要愛到半斤,
[00:19:46.000 --> 00:19:47.000]  不要愛到百分之二十,
[00:19:47.000 --> 00:19:48.000]  百分之五十,
[00:19:48.000 --> 00:19:49.000]  百分之九十,
[00:19:49.000 --> 00:19:53.000]  他愛你是完全地愛你到底,
[00:19:53.000 --> 00:19:55.000]  生命裡面的困難,
[00:19:55.000 --> 00:19:57.000]  最容易牽引我們,
[00:19:57.000 --> 00:19:59.000]  去到上帝面前說,
