
[00:00:00.000 --> 00:00:02.000]  (字幕組: 鄭若驊)
[00:03:34.000 --> 00:03:38.000]  剛才主席讀經為我們讀的那段經文
[00:03:38.000 --> 00:03:42.000]  《馬可福音》一章一到八節裏面
[00:03:42.000 --> 00:03:50.000]  裏面提到當時的人如何預備尼塞亞降臨
[00:03:50.000 --> 00:03:53.000]  我不用太多的powerpoint
[00:03:53.000 --> 00:03:59.000]  我主要將經文給大家看
[00:03:59.000 --> 00:04:01.000]  章林奇有很多佈置
[00:04:01.000 --> 00:04:04.000]  紫色代表君王
[00:04:04.000 --> 00:04:08.000]  章林奇亦代表永恆
[00:04:08.000 --> 00:04:11.000]  所以佈置有圓的花等等
[00:04:11.000 --> 00:04:13.000]  我現在就詳細說
[00:04:13.000 --> 00:04:15.000]  禮儀教會是很著重的
[00:04:15.000 --> 00:04:18.000]  這是一個封閉的教會
[00:04:18.000 --> 00:04:20.000]  我們知道就行了
[00:04:20.000 --> 00:04:25.000]  如何迎接和過章林奇
[00:04:25.000 --> 00:04:27.000]  第一點
[00:04:27.000 --> 00:04:29.000]  剛才我們讀經文的開始
[00:04:29.000 --> 00:04:35.000]  它說:神的兒子耶穌基督福音的起頭
[00:04:35.000 --> 00:04:40.000]  我們的教會的開始和思想不同
[00:04:40.000 --> 00:04:42.000]  因為這是基督教會
[00:04:42.000 --> 00:04:46.000]  今天我們有不同的生日
[00:04:46.000 --> 00:04:50.000]  各家有不同的國慶日
[00:04:50.000 --> 00:04:54.000]  但教會的起頭就是耶穌基督
[00:04:54.000 --> 00:04:57.000]  這不是耶穌基督的生日
[00:04:57.000 --> 00:05:03.000]  這是耶穌基督是我們一切盼望的來源
[00:05:03.000 --> 00:05:05.000]  所以教會一定和末世有關
[00:05:05.000 --> 00:05:07.000]  你不要說我堅尼地
[00:05:07.000 --> 00:05:09.000]  教會就是堅尼地
[00:05:09.000 --> 00:05:14.000]  因為教會的盼望不是這個世界
[00:05:14.000 --> 00:05:18.000]  我們教會的盼望就是主回來
[00:05:18.000 --> 00:05:22.000]  我們教會是永恆的
[00:05:22.000 --> 00:05:26.000]  世界的權力可以將教堂拆了
[00:05:26.000 --> 00:05:29.000]  但教會永遠拆不到
[00:05:29.000 --> 00:05:31.000]  教會就是我們一群信主的人
[00:05:31.000 --> 00:05:33.000]  在地上去見正神
[00:05:33.000 --> 00:05:37.000]  而我們在這個地上是沒有人能夠去破壞的
[00:05:37.000 --> 00:05:39.000]  這個團契
[00:05:39.000 --> 00:05:42.000]  我們奉主的名的聚會
[00:05:42.000 --> 00:05:45.000]  不用怕 因為有主的同在
[00:05:45.000 --> 00:05:48.000]  所以教會是從永遠到永遠
[00:05:48.000 --> 00:05:51.000]  是一個盼望 是永恆的
[00:05:51.000 --> 00:05:52.000]  這是第一點
[00:05:52.000 --> 00:05:56.000]  耶穌基督就是教會的起頭
[00:05:56.000 --> 00:06:04.000]  然後馬可就用了兩個先知的說話去說
[00:06:04.000 --> 00:06:08.000]  正如《以賽先知書》上所記
[00:06:08.000 --> 00:06:10.000]  你看看《周刊》的經文
[00:06:10.000 --> 00:06:13.000]  很多馬可福音的抄本
[00:06:13.000 --> 00:06:15.000]  沒有《以賽亞》
[00:06:15.000 --> 00:06:18.000]  只是《先知書》所記著
[00:06:18.000 --> 00:06:21.000]  因為其實是來自兩卷的《先知書》
[00:06:21.000 --> 00:06:24.000]  第一句是來自《以賽亞》
[00:06:24.000 --> 00:06:27.000]  就是我要差遣使者在你面前
[00:06:27.000 --> 00:06:29.000]  為你預備道路
[00:06:29.000 --> 00:06:33.000]  但後面一句是來自《馬拉記書》
[00:06:33.000 --> 00:06:37.000]  在《馬拉記書》和《以賽亞》互相補充
[00:06:37.000 --> 00:06:43.000]  究竟為何當時《馬拉記書》要提醒以色列人
[00:06:43.000 --> 00:06:45.000]  去預備來自《以賽亞》呢?
[00:06:45.000 --> 00:06:49.000]  因為以色列人在他們復國之後
[00:06:49.000 --> 00:06:53.000]  他們知道上帝應許有個來自《以賽亞》的要拯救他們
[00:06:53.000 --> 00:06:54.000]  要降臨他們
[00:06:54.000 --> 00:06:58.000]  就跟他們說:你好好等候來自《以賽亞》降臨
[00:06:58.000 --> 00:07:01.000]  但當時那些猶太人說:何時來呀?
[00:07:01.000 --> 00:07:05.000]  五年、十年都未來呀
[00:07:05.000 --> 00:07:08.000]  於是他們的生活就開始鬆懈了
[00:07:08.000 --> 00:07:11.000]  他們開始說:有一陣子來
[00:07:11.000 --> 00:07:12.000]  我先搞定生活
[00:07:12.000 --> 00:07:15.000]  我先賺錢
[00:07:15.000 --> 00:07:17.000]  吃飯緊要
[00:07:17.000 --> 00:07:22.000]  於是他們就出現了一個現象
[00:07:22.000 --> 00:07:24.000]  《馬拉記書》說
[00:07:24.000 --> 00:07:26.000]  去獻祭的時候
[00:07:26.000 --> 00:07:29.000]  沒有將應該規定的獻給神
[00:07:29.000 --> 00:07:34.000]  上帝說:這百甲不在乎是否貴
[00:07:34.000 --> 00:07:37.000]  最重要是沒有殘疾
[00:07:37.000 --> 00:07:42.000]  獻上的供羊或牛毒
[00:07:42.000 --> 00:07:45.000]  沒有殘疾、沒有什麼負負
[00:07:45.000 --> 00:07:50.000]  但他們將死甲、有病的東西
[00:07:50.000 --> 00:07:52.000]  便宜了
[00:07:52.000 --> 00:07:54.000]  我都不知道你何時回來
[00:07:54.000 --> 00:07:55.000]  應付著先吧
[00:07:55.000 --> 00:07:58.000]  結果就將那些東西獻給上帝
[00:07:58.000 --> 00:08:03.000]  侮蔑上帝、不尊重上帝
[00:08:03.000 --> 00:08:08.000]  上帝說:你如何為之等候來自《以賽亞》呢?
[00:08:08.000 --> 00:08:10.000]  你這樣等候嗎?
[00:08:10.000 --> 00:08:14.000]  所以上帝說:有一個使者要來結證聖殿
[00:08:14.000 --> 00:08:16.000]  如果真正等候
[00:08:16.000 --> 00:08:19.000]  張臨期等候我們主回來
[00:08:19.000 --> 00:08:21.000]  心情是怎樣的?
[00:08:21.000 --> 00:08:24.000]  你知道現在不通關
[00:08:24.000 --> 00:08:26.000]  香港和大陸見不到面
[00:08:26.000 --> 00:08:28.000]  很多親人是見不到面的
[00:08:28.000 --> 00:08:29.000]  很想見面
[00:08:29.000 --> 00:08:32.000]  在加拿大一樣
[00:08:32.000 --> 00:08:34.000]  美國和加拿大也是不通關
[00:08:34.000 --> 00:08:37.000]  不通關兩年了
[00:08:37.000 --> 00:08:41.000]  一對老人家的孫子在美國
[00:08:41.000 --> 00:08:42.000]  兩年沒有見面
[00:08:42.000 --> 00:08:44.000]  直到最近通關
[00:08:44.000 --> 00:08:46.000]  通關的時候
[00:08:46.000 --> 00:08:49.000]  兩老人家很開心
[00:08:49.000 --> 00:08:51.000]  預備地方給他們
[00:08:51.000 --> 00:08:52.000]  知道兒子來了
[00:08:52.000 --> 00:08:54.000]  找人收拾好房子
[00:08:54.000 --> 00:08:55.000]  孫子要找甚麼
[00:08:55.000 --> 00:08:57.000]  都預備好了
[00:08:57.000 --> 00:08:59.000]  一點也不馬虎
[00:08:59.000 --> 00:09:02.000]  兩老人家退來退去
[00:09:02.000 --> 00:09:03.000]  為甚麼?
[00:09:03.000 --> 00:09:05.000]  心愛的人準備他來
[00:09:05.000 --> 00:09:07.000]  你的心情就是這樣
[00:09:07.000 --> 00:09:10.000]  如果你的親人很久沒見
[00:09:10.000 --> 00:09:11.000]  叫他來
[00:09:11.000 --> 00:09:13.000]  你要準備他來
[00:09:13.000 --> 00:09:14.000]  你會怎樣?
[00:09:14.000 --> 00:09:15.000]  隨他吧
[00:09:15.000 --> 00:09:17.000]  被子臭就隨他
[00:09:17.000 --> 00:09:19.000]  有些地方髒就隨他
[00:09:19.000 --> 00:09:21.000]  你不會的
[00:09:21.000 --> 00:09:23.000]  我這次回來真的很好
[00:09:23.000 --> 00:09:24.000]  他說弟兄
[00:09:24.000 --> 00:09:26.000]  因為我一年沒回來
[00:09:26.000 --> 00:09:28.000]  他幫我拿家裡的被子
[00:09:28.000 --> 00:09:29.000]  他做甚麼?
[00:09:29.000 --> 00:09:31.000]  應該焗的
[00:09:31.000 --> 00:09:32.000]  焗了之後
[00:09:32.000 --> 00:09:34.000]  被子沒有了
[00:09:34.000 --> 00:09:36.000]  一年沒回來
[00:09:36.000 --> 00:09:38.000]  被子香的
[00:09:38.000 --> 00:09:41.000]  原來準備就是這樣
[00:09:41.000 --> 00:09:42.000]  馬拉基斯就說
[00:09:42.000 --> 00:09:43.000]  你來了
[00:09:43.000 --> 00:09:45.000]  你怎樣準備?
[00:09:45.000 --> 00:09:47.000]  那些人說我怎樣準備?
[00:09:47.000 --> 00:09:49.000]  不知道何時來
[00:09:49.000 --> 00:09:51.000]  那種態度
[00:09:51.000 --> 00:09:53.000]  所以
[00:09:53.000 --> 00:09:55.000]  約翰就在這裡說
[00:09:55.000 --> 00:09:57.000]  你們要悔改
[00:09:57.000 --> 00:09:59.000]  要好好等候
[00:09:59.000 --> 00:10:01.000]  預備煮的道
[00:10:01.000 --> 00:10:03.000]  修正它的路
[00:10:03.000 --> 00:10:05.000]  現在
[00:10:05.000 --> 00:10:06.000]  我們在曾臨期
[00:10:06.000 --> 00:10:08.000]  等候煮回來
[00:10:08.000 --> 00:10:09.000]  那你不用收拾房子的
[00:10:09.000 --> 00:10:11.000]  我不是叫你不收拾房子
[00:10:11.000 --> 00:10:13.000]  因為耶穌不會住你的房子
[00:10:13.000 --> 00:10:17.000]  我們的心房
[00:10:17.000 --> 00:10:21.000]  就要預備給耶穌基督進來
[00:10:21.000 --> 00:10:23.000]  你知道
[00:10:23.000 --> 00:10:25.000]  我們人
[00:10:25.000 --> 00:10:27.000]  在我們的生活上
[00:10:27.000 --> 00:10:29.000]  有時我們都有很多困難
[00:10:29.000 --> 00:10:31.000]  有很多憤怒
[00:10:31.000 --> 00:10:33.000]  或者
[00:10:33.000 --> 00:10:35.000]  我們生活上
[00:10:35.000 --> 00:10:37.000]  有時有些事
[00:10:37.000 --> 00:10:39.000]  沒有處理
[00:10:39.000 --> 00:10:41.000]  有些很躁、很狂躁
[00:10:41.000 --> 00:10:43.000]  或者不開心的事
[00:10:43.000 --> 00:10:45.000]  耶穌基督來到
[00:10:45.000 --> 00:10:49.000]  怎樣迎接祂呢?
[00:10:49.000 --> 00:10:51.000]  我經常說
[00:10:51.000 --> 00:10:53.000]  在我們最重要的
[00:10:53.000 --> 00:10:55.000]  要保持我們的心
[00:10:55.000 --> 00:10:57.000]  要保持
[00:10:57.000 --> 00:11:01.000]  我們心裏面的平和
[00:11:01.000 --> 00:11:03.000]  如果裏面有罪的
[00:11:03.000 --> 00:11:05.000]  要求主赦免
[00:11:05.000 --> 00:11:08.000]  如果我們對親人不好的
[00:11:08.000 --> 00:11:11.000]  我們要改變
[00:11:11.000 --> 00:11:12.000]  我們知道
[00:11:12.000 --> 00:11:14.000]  尤其是我們年紀大
[00:11:14.000 --> 00:11:18.000]  有時會做錯事
[00:11:18.000 --> 00:11:20.000]  不記得事
[00:11:20.000 --> 00:11:22.000]  經常都會
[00:11:22.000 --> 00:11:24.000]  很容易不記得事
[00:11:24.000 --> 00:11:26.000]  身邊的人你知道
[00:11:26.000 --> 00:11:28.000]  一做錯事
[00:11:28.000 --> 00:11:30.000]  你就很難饒恕他
[00:11:30.000 --> 00:11:31.000]  很兇的
[00:11:31.000 --> 00:11:32.000]  我回來香港
[00:11:32.000 --> 00:11:34.000]  你知道香港
[00:11:34.000 --> 00:11:36.000]  出街最重要是帶鑰匙
[00:11:36.000 --> 00:11:38.000]  否則你進不去
[00:11:38.000 --> 00:11:39.000]  帶手機
[00:11:39.000 --> 00:11:40.000]  如果不帶手機
[00:11:40.000 --> 00:11:42.000]  飯都沒得吃
[00:11:42.000 --> 00:11:44.000]  還要帶錢包
[00:11:44.000 --> 00:11:45.000]  八達通
[00:11:45.000 --> 00:11:46.000]  沒有車搭
[00:11:46.000 --> 00:11:48.000]  要帶齊
[00:11:48.000 --> 00:11:50.000]  帶齊了下去
[00:11:50.000 --> 00:11:52.000]  有一天
[00:11:52.000 --> 00:11:53.000]  突然發現
[00:11:53.000 --> 00:11:54.000]  樣樣帶齊
[00:11:54.000 --> 00:11:55.000]  忘記帶什麼
[00:11:55.000 --> 00:11:57.000]  忘記帶口罩
[00:11:57.000 --> 00:11:59.000]  嘩
[00:11:59.000 --> 00:12:00.000]  如果身邊的人看到
[00:12:00.000 --> 00:12:01.000]  你搞錯啊
[00:12:01.000 --> 00:12:02.000]  這麼低級錯誤
[00:12:02.000 --> 00:12:03.000]  你都錯的
[00:12:03.000 --> 00:12:04.000]  發脾氣罵
[00:12:04.000 --> 00:12:06.000]  趕著約人
[00:12:06.000 --> 00:12:08.000]  又上去拿回
[00:12:08.000 --> 00:12:10.000]  神就提醒
[00:12:10.000 --> 00:12:12.000]  就算你發脾氣
[00:12:12.000 --> 00:12:14.000]  你罵他
[00:12:14.000 --> 00:12:15.000]  會不會改變到呢
[00:12:15.000 --> 00:12:16.000]  會不會快些
[00:12:16.000 --> 00:12:18.000]  不會的
[00:12:18.000 --> 00:12:20.000]  但你傷害了他心之後
[00:12:20.000 --> 00:12:21.000]  整個旅程
[00:12:21.000 --> 00:12:23.000]  整個行程就不好了
[00:12:23.000 --> 00:12:25.000]  我們應該讓神知道
[00:12:25.000 --> 00:12:27.000]  我們的心靈是要預備住
[00:12:27.000 --> 00:12:29.000]  那些不好的事
[00:12:29.000 --> 00:12:31.000]  忍耐
[00:12:31.000 --> 00:12:33.000]  彼此體諒
[00:12:33.000 --> 00:12:35.000]  在這裡
[00:12:35.000 --> 00:12:37.000]  有些老人家
[00:12:37.000 --> 00:12:39.000]  所以我都說老人家
[00:12:39.000 --> 00:12:41.000]  你知道老人家很多時候
[00:12:41.000 --> 00:12:42.000]  是有一種
[00:12:42.000 --> 00:12:44.000]  最重要是有一個新名詞
[00:12:44.000 --> 00:12:45.000]  這個新名詞
[00:12:45.000 --> 00:12:47.000]  我們真的要寬恕
[00:12:47.000 --> 00:12:49.000]  特別對老人家要寬恕
[00:12:49.000 --> 00:12:51.000]  有沒有看過一個新聞
[00:12:51.000 --> 00:12:52.000]  真事來的
[00:12:52.000 --> 00:12:53.000]  在美國
[00:12:53.000 --> 00:12:55.000]  在美國就有
[00:12:55.000 --> 00:12:57.000]  一個老太婆
[00:12:57.000 --> 00:12:59.000]  八十多歲
[00:12:59.000 --> 00:13:01.000]  去超市買東西
[00:13:01.000 --> 00:13:03.000]  美國治安不好的
[00:13:03.000 --> 00:13:04.000]  常常搶東西
[00:13:04.000 --> 00:13:06.000]  人們很習慣帶槍
[00:13:06.000 --> 00:13:08.000]  老人家都帶槍
[00:13:08.000 --> 00:13:10.000]  老太婆買東西出來
[00:13:10.000 --> 00:13:11.000]  發現她的車
[00:13:11.000 --> 00:13:13.000]  被四個小孩
[00:13:13.000 --> 00:13:15.000]  坐在她的車上
[00:13:15.000 --> 00:13:17.000]  想偷她的車
[00:13:17.000 --> 00:13:18.000]  很生氣
[00:13:18.000 --> 00:13:20.000]  她馬上拿槍出來
[00:13:20.000 --> 00:13:22.000]  她說我會開槍
[00:13:22.000 --> 00:13:23.000]  你想拿我的車
[00:13:23.000 --> 00:13:25.000]  嚇到四個小孩
[00:13:25.000 --> 00:13:27.000]  就走了
[00:13:27.000 --> 00:13:29.000]  之後
[00:13:29.000 --> 00:13:31.000]  老太婆很喜歡有槍
[00:13:31.000 --> 00:13:33.000]  不然車被人搶了
[00:13:33.000 --> 00:13:35.000]  趕走了四個小孩
[00:13:35.000 --> 00:13:37.000]  她就把槍放在車上
[00:13:37.000 --> 00:13:39.000]  她嘗試
[00:13:39.000 --> 00:13:41.000]  她不敢
[00:13:41.000 --> 00:13:43.000]  她來她去都不敢
[00:13:43.000 --> 00:13:45.000]  為什麼
[00:13:45.000 --> 00:13:47.000]  車不是她的
[00:13:47.000 --> 00:13:49.000]  她的車停在前面
[00:13:49.000 --> 00:13:51.000]  一模一樣
[00:13:51.000 --> 00:13:53.000]  死火
[00:13:53.000 --> 00:13:55.000]  她那時候很害怕
[00:13:55.000 --> 00:13:57.000]  於是
[00:13:57.000 --> 00:13:59.000]  她拿了東西
[00:13:59.000 --> 00:14:01.000]  去自己的車上
[00:14:01.000 --> 00:14:03.000]  去警署投案
[00:14:03.000 --> 00:14:05.000]  不好意思
[00:14:05.000 --> 00:14:07.000]  我剛才把別人的車搶了
[00:14:07.000 --> 00:14:09.000]  那個警察看到她
[00:14:09.000 --> 00:14:11.000]  笑得很大聲
[00:14:11.000 --> 00:14:13.000]  那四個小孩坐在那裏
[00:14:13.000 --> 00:14:15.000]  他說有個阿毛
[00:14:15.000 --> 00:14:17.000]  搶了她的車
[00:14:17.000 --> 00:14:21.000]  她說真是對不起
[00:14:21.000 --> 00:14:23.000]  結果呢
[00:14:23.000 --> 00:14:25.000]  她又沒事了
[00:14:25.000 --> 00:14:27.000]  後來那個官員說
[00:14:27.000 --> 00:14:29.000]  這種叫做
[00:14:29.000 --> 00:14:31.000]  senior moment
[00:14:31.000 --> 00:14:33.000]  有沒有聽過
[00:14:33.000 --> 00:14:37.000]  senior moment 即是老人家的突然失憶症
[00:14:37.000 --> 00:14:39.000]  於是她說沒事
[00:14:39.000 --> 00:14:41.000]  寬恕你
[00:14:41.000 --> 00:14:43.000]  可以走了
[00:14:43.000 --> 00:14:45.000]  多好啊
[00:14:45.000 --> 00:14:47.000]  所以你看到老人家
[00:14:47.000 --> 00:14:49.000]  有時忘記食物
[00:14:49.000 --> 00:14:51.000]  你說senior moment
[00:14:51.000 --> 00:14:53.000]  寬恕你
[00:14:53.000 --> 00:14:55.000]  身邊的人
[00:14:55.000 --> 00:14:57.000]  有時也會有junior moment
[00:14:57.000 --> 00:14:59.000]  有時也有工作時
[00:14:59.000 --> 00:15:01.000]  我的意思是
[00:15:01.000 --> 00:15:03.000]  你心境要想著
[00:15:03.000 --> 00:15:05.000]  要預備煮回來
[00:15:05.000 --> 00:15:07.000]  不要有太多的憤怒
[00:15:07.000 --> 00:15:09.000]  不要有太多的不滿
[00:15:09.000 --> 00:15:11.000]  因為耶穌基督需要平直的腦
[00:15:11.000 --> 00:15:14.000]  基督要進入我的心裏
[00:15:14.000 --> 00:15:16.000]  要預備等候
[00:15:16.000 --> 00:15:18.000]  所以約翰
[00:15:18.000 --> 00:15:22.000]  在這裏提到
[00:15:22.000 --> 00:15:24.000]  要預備這個路
[00:15:24.000 --> 00:15:26.000]  要煮進來
[00:15:26.000 --> 00:15:28.000]  約翰是一個很奇特的人
[00:15:28.000 --> 00:15:30.000]  他穿了駱駝毛的衣服
[00:15:30.000 --> 00:15:32.000]  駱駝毛是很粗的
[00:15:32.000 --> 00:15:34.000]  毛很粗的
[00:15:34.000 --> 00:15:36.000]  是窮人穿的
[00:15:36.000 --> 00:15:38.000]  很卑微
[00:15:38.000 --> 00:15:40.000]  吃了蝗蟲野蜜
[00:15:40.000 --> 00:15:42.000]  野蜜可能是那些
[00:15:42.000 --> 00:15:44.000]  很甜的
[00:15:44.000 --> 00:15:46.000]  蝗蟲呢
[00:15:46.000 --> 00:15:48.000]  不是一定是蝗蟲
[00:15:48.000 --> 00:15:50.000]  有可能是蝗蟲
[00:15:50.000 --> 00:15:52.000]  他們的窮人吃了一種豆
[00:15:52.000 --> 00:15:54.000]  那種豆是很便宜的
[00:15:54.000 --> 00:15:56.000]  但不好吃的
[00:15:56.000 --> 00:15:58.000]  就叫做蝗蟲
[00:15:58.000 --> 00:16:00.000]  所以約翰有可能是吃那種
[00:16:00.000 --> 00:16:02.000]  最便宜的豆
[00:16:02.000 --> 00:16:04.000]  整個意思就是說
[00:16:04.000 --> 00:16:06.000]  其實約翰當時是一個
[00:16:06.000 --> 00:16:08.000]  很清苦很卑微的生活
[00:16:08.000 --> 00:16:10.000]  他為主預備了這個道路
[00:16:10.000 --> 00:16:12.000]  因為這次煮來
[00:16:12.000 --> 00:16:14.000]  是用一個很卑微的身份
[00:16:14.000 --> 00:16:16.000]  去看顧最基層
[00:16:16.000 --> 00:16:18.000]  最卑微的人
[00:16:18.000 --> 00:16:20.000]  最卑微的人
[00:16:20.000 --> 00:16:22.000]  耶穌基督來到這個世上
[00:16:22.000 --> 00:16:24.000]  祂要幫助
[00:16:24.000 --> 00:16:26.000]  那些一無所有
[00:16:26.000 --> 00:16:28.000]  最無助
[00:16:28.000 --> 00:16:30.000]  你覺得
[00:16:30.000 --> 00:16:32.000]  我有什麼困難?沒有人理我
[00:16:32.000 --> 00:16:34.000]  誰人聽我?耶穌就聽你了
[00:16:34.000 --> 00:16:36.000]  當你生出一些困難
[00:16:36.000 --> 00:16:38.000]  你發現這個世界看不起你
[00:16:38.000 --> 00:16:40.000]  你不成功
[00:16:40.000 --> 00:16:42.000]  誰來照顧你呢?
[00:16:42.000 --> 00:16:44.000]  耶穌基督
[00:16:44.000 --> 00:16:46.000]  耶穌基督就在你最困難的時候
[00:16:46.000 --> 00:16:48.000]  你和家人相對有困難
[00:16:48.000 --> 00:16:50.000]  當你夫妻之間出現了問題
[00:16:50.000 --> 00:16:52.000]  太太甚至要提出離婚
[00:16:52.000 --> 00:16:54.000]  那時候你很難過
[00:16:54.000 --> 00:16:56.000]  不知道找什麼求助
[00:16:56.000 --> 00:16:58.000]  耶穌基督就在這個時候
[00:16:58.000 --> 00:17:00.000]  來到你的心裏
[00:17:00.000 --> 00:17:02.000]  來到你的生活上
[00:17:02.000 --> 00:17:04.000]  所以約翰就體驗了
[00:17:04.000 --> 00:17:08.000]  耶穌基督那種卑微的降世
[00:17:08.000 --> 00:17:10.000]  而在抗疫上
[00:17:10.000 --> 00:17:14.000]  祂去宣講要洗禮
[00:17:14.000 --> 00:17:16.000]  洗禮這件事
[00:17:16.000 --> 00:17:18.000]  在當時猶太人
[00:17:18.000 --> 00:17:20.000]  我們要明白一件事
[00:17:20.000 --> 00:17:24.000]  猶太人出生就要受割禮
[00:17:24.000 --> 00:17:26.000]  當他長大的時候
[00:17:26.000 --> 00:17:28.000]  他要獻贖罪祭
[00:17:28.000 --> 00:17:30.000]  他就可以去聖殿
[00:17:30.000 --> 00:17:32.000]  聽祭司的話
[00:17:32.000 --> 00:17:34.000]  可以參與敬拜、崇拜
[00:17:34.000 --> 00:17:36.000]  外邦人如果要成為猶太教徒
[00:17:36.000 --> 00:17:38.000]  去聖殿、去聽道
[00:17:38.000 --> 00:17:40.000]  去參與獻祭
[00:17:40.000 --> 00:17:42.000]  要做三件事
[00:17:42.000 --> 00:17:44.000]  行割禮
[00:17:44.000 --> 00:17:46.000]  獻贖罪祭
[00:17:46.000 --> 00:17:48.000]  還有第三件事
[00:17:48.000 --> 00:17:50.000]  就是洗禮
[00:17:50.000 --> 00:17:52.000]  洗禮不是猶太人的
[00:17:52.000 --> 00:17:54.000]  洗禮是給外邦人的
