
[00:00:00.000 --> 00:00:05.260]  佛陀姐妹 讓我們先聽神的禱語
[00:04:58.300 --> 00:05:03.300]  人就能夠像上帝一樣對算錯有一個辨別能力
[00:05:03.300 --> 00:05:05.300]  而有辨別的能力有什麼重要性呢?
[00:05:05.300 --> 00:05:07.300]  辨別能力有什麼重要性呢?
[00:05:07.300 --> 00:05:09.300]  當你知道什麼叫做對什麼叫做錯
[00:05:09.300 --> 00:05:13.300]  從神的標準的時候去看每一件事就很不同了
[00:05:13.300 --> 00:05:15.300]  當你知道什麼是對什麼是錯
[00:05:15.300 --> 00:05:17.300]  從神的標準來看事情就不一樣了
[00:05:17.300 --> 00:05:21.300]  你做事就會知道什麼叫做有所分寸
[00:05:21.300 --> 00:05:24.300]  你做事就覺得會有所分寸
[00:05:24.300 --> 00:05:29.300]  其實中國人說我們做人有分寸其實很有意思
[00:05:29.300 --> 00:05:33.300]  中國人對有分寸這個詞有很大的意思
[00:05:33.300 --> 00:05:38.300]  我小時候家裡還有人自己做衣服
[00:05:38.300 --> 00:05:41.300]  我小時候家裡還有人自己做衣服
[00:05:41.300 --> 00:05:43.300]  你家裡有沒有人做衣服?
[00:05:43.300 --> 00:05:45.300]  你家裡有自己做衣服嗎?
[00:05:45.300 --> 00:05:47.300]  做衣服的人一定有一把尺子
[00:05:47.300 --> 00:05:50.300]  做衣服一定有一把尺子
[00:05:50.300 --> 00:05:54.300]  我小時候就發現那把尺子和我在學校讀的那把尺子不同
[00:05:54.300 --> 00:05:58.300]  我才發現那把做衣服的尺子跟我在學校用的尺子不一樣
[00:05:58.300 --> 00:05:59.300]  那把尺子很特別
[00:05:59.300 --> 00:06:00.300]  尺子很特別
[00:06:00.300 --> 00:06:04.300]  那些寸啊分啊我們是這樣定的
[00:06:04.300 --> 00:06:08.300]  和我們西方用的那把寸尺是不同的
[00:06:08.300 --> 00:06:12.300]  那個尺子呢做衣服的尺子有寸啊有分啊
[00:06:12.300 --> 00:06:15.300]  跟我們西方人用的尺子不一樣
[00:06:15.300 --> 00:06:17.300]  那我在家裡就拿了那把尺子
[00:06:17.300 --> 00:06:19.300]  我就將家裡的尺子拿過來
[00:06:19.300 --> 00:06:21.300]  靜悄悄的拿了當然
[00:06:21.300 --> 00:06:22.300]  偷偷的拿過來
[00:06:22.300 --> 00:06:25.300]  不要讓家裡人知道無端端找了那把尺子出來
[00:06:25.300 --> 00:06:26.300]  讓家裡人知道
[00:06:26.300 --> 00:06:28.300]  就拿回去學校給老師看
[00:06:28.300 --> 00:06:29.300]  就拿到學校讓老師看
[00:06:29.300 --> 00:06:30.300]  老師就跟我說
[00:06:30.300 --> 00:06:31.300]  我就跟他說
[00:06:31.300 --> 00:06:34.300]  喂啊老師啊不同的啊
[00:06:34.300 --> 00:06:35.300]  我們的尺寸
[00:06:35.300 --> 00:06:36.300]  我就跟老師說
[00:06:36.300 --> 00:06:38.300]  這把尺子跟我們用的不一樣啊
[00:06:38.300 --> 00:06:40.300]  學誰才對啊
[00:06:40.300 --> 00:06:42.300]  哪個才是對的呢
[00:06:42.300 --> 00:06:44.300]  接著我老師就這樣跟我說
[00:06:44.300 --> 00:06:45.300]  老師就跟我說
[00:06:45.300 --> 00:06:47.300]  今天我不是跟你說數學
[00:06:47.300 --> 00:06:48.300]  我跟你不講
[00:06:48.300 --> 00:06:49.300]  今天不講數學
[00:06:49.300 --> 00:06:51.300]  我跟你講一下怎麼做人
[00:06:51.300 --> 00:06:53.300]  跟你講怎麼做人
[00:06:53.300 --> 00:06:55.300]  這些東西呢我想西方學校很少教的
[00:06:55.300 --> 00:06:58.300]  這些呢在西方學校很少教
[00:06:58.300 --> 00:07:00.300]  中國人的尺子裏面
[00:07:00.300 --> 00:07:01.300]  中國人的尺子裏面
[00:07:01.300 --> 00:07:03.300]  通常就會講
[00:07:03.300 --> 00:07:04.300]  通常會講
[00:07:04.300 --> 00:07:07.300]  在這裏上面是多少分
[00:07:07.300 --> 00:07:08.300]  有分
[00:07:08.300 --> 00:07:10.300]  多少寸
[00:07:10.300 --> 00:07:13.300]  用這個來量度單位
[00:07:13.300 --> 00:07:15.300]  用這個來做量度的單位
[00:07:15.300 --> 00:07:19.300]  是量度當中最微細的一個單位
[00:07:19.300 --> 00:07:21.300]  是量度當中最微細的一個單位
[00:07:21.300 --> 00:07:22.300]  那你不要跟我爭辯了
[00:07:22.300 --> 00:07:23.300]  今天有Nino
[00:07:23.300 --> 00:07:26.300]  很微細微細到納米技術
[00:07:26.300 --> 00:07:27.300]  不是講這個
[00:07:27.300 --> 00:07:29.300]  這個是象徵著什麼呢
[00:07:29.300 --> 00:07:31.300]  這個象徵著什麼呢
[00:07:31.300 --> 00:07:34.300]  做人做事要有一個尺度
[00:07:34.300 --> 00:07:36.300]  做人做事要有一個尺度
[00:07:36.300 --> 00:07:39.300]  它是一個衡量的標準
[00:07:39.300 --> 00:07:40.300]  有一個衡量的標準
[00:07:40.300 --> 00:07:42.300]  所有做衣服的人
[00:07:42.300 --> 00:07:43.300]  所有做衣服的人
[00:07:43.300 --> 00:07:46.300]  都必須跟這個衡量的標準來做
[00:07:46.300 --> 00:07:48.300]  都要根據這個衡量的標準來做
[00:07:48.300 --> 00:07:50.300]  而在聖經裏面
[00:07:50.300 --> 00:07:51.300]  而在聖經裏面
[00:07:51.300 --> 00:07:55.300]  保羅提到這個衡量的標準不是人所定
[00:07:55.300 --> 00:07:57.300]  保羅提到這個衡量的標準
[00:07:57.300 --> 00:07:58.300]  而不是由人來定的
[00:07:58.300 --> 00:08:00.300]  而是由神定的
[00:08:00.300 --> 00:08:01.300]  是由神定的
[00:08:01.300 --> 00:08:03.300]  我老師講完這番話之後呢
[00:08:03.300 --> 00:08:05.300]  我老師講完這句話之後
[00:08:05.300 --> 00:08:07.300]  他跟著跟我講了一樣東西
[00:08:07.300 --> 00:08:08.300]  他跟著跟我講
[00:08:08.300 --> 00:08:11.300]  他有沒有留意中國人的重量都不同
[00:08:11.300 --> 00:08:12.300]  他有沒有注意
[00:08:12.300 --> 00:08:14.300]  中國的重量單位也不一樣
[00:08:14.300 --> 00:08:16.300]  是啊 我都覺得是的
[00:08:16.300 --> 00:08:17.300]  我覺得也是不一樣
[00:08:17.300 --> 00:08:20.300]  在學校讀的那些叫公斤
[00:08:20.300 --> 00:08:22.300]  在學校是用的公斤
[00:08:22.300 --> 00:08:25.300]  我們在家裏用的唐人的法馬又不同
[00:08:25.300 --> 00:08:27.300]  那些斤數
[00:08:27.300 --> 00:08:31.300]  在家裏面用的唐人用的是不同的斤數
[00:08:31.300 --> 00:08:35.300]  你知不知道一斤唐人的重量
[00:08:35.300 --> 00:08:36.300]  一斤是多少呢
[00:08:36.300 --> 00:08:39.300]  你知道一斤是相當於多少嗎
[00:08:39.300 --> 00:08:42.300]  大陸是十兩的
[00:08:42.300 --> 00:08:44.300]  大陸是十兩
[00:08:44.300 --> 00:08:46.300]  正式是十六兩的
[00:08:46.300 --> 00:08:47.300]  正式應該是十六兩
[00:08:47.300 --> 00:08:49.300]  那我相信哪個好啊
[00:08:49.300 --> 00:08:51.300]  要相信用哪一個呢
[00:08:51.300 --> 00:08:54.300]  然後他老師說你就不要問我了
[00:08:54.300 --> 00:08:55.300]  我就說你不要問我
[00:08:55.300 --> 00:08:58.300]  你去問做磅的人
[00:08:58.300 --> 00:09:00.300]  你去問做那個磅的人
[00:09:00.300 --> 00:09:02.300]  我家裏是做生意的
[00:09:02.300 --> 00:09:04.300]  我家裏人是做生意的
[00:09:04.300 --> 00:09:06.300]  從小就玩磅玩到大
[00:09:06.300 --> 00:09:07.300]  被媽媽罵的
[00:09:07.300 --> 00:09:10.300]  一跳上磅就被媽媽罵的
[00:09:10.300 --> 00:09:13.300]  小時候經常是在那個秤上去玩
[00:09:13.300 --> 00:09:14.300]  你知道為什麼要罵嗎
[00:09:14.300 --> 00:09:16.300]  知道為什麼要去被罵
[00:09:16.300 --> 00:09:18.300]  那些磅是怎麼樣的
[00:09:18.300 --> 00:09:20.300]  家裏那個秤是什麼樣子的
[00:09:20.300 --> 00:09:22.300]  像藥材舖那樣頂住的那些
[00:09:22.300 --> 00:09:25.300]  好像手裏拿個線頂起來的那個秤
[00:09:25.300 --> 00:09:26.300]  我見過的那些磅呢
[00:09:26.300 --> 00:09:28.300]  我玩大的那些磅呢
[00:09:28.300 --> 00:09:30.300]  我小時候玩的那個磅
[00:09:30.300 --> 00:09:32.300]  整個人都可以放上去的
[00:09:32.300 --> 00:09:33.300]  人就可以整個踩上去
[00:09:33.300 --> 00:09:34.300]  一個大平台
[00:09:34.300 --> 00:09:35.300]  一個平台
[00:09:35.300 --> 00:09:39.300]  然後有一個柱子動在那裏的
[00:09:39.300 --> 00:09:40.300]  有一個柱子
[00:09:40.300 --> 00:09:41.300]  好像柱子一樣
[00:09:41.300 --> 00:09:42.300]  你見過在哪裏呢
[00:09:42.300 --> 00:09:44.300]  我見過多倫多也有啊
[00:09:44.300 --> 00:09:45.300]  在多倫多也見過
[00:09:45.300 --> 00:09:47.300]  你走去distillery
[00:09:47.300 --> 00:09:49.300]  在那個釀酒區
[00:09:49.300 --> 00:09:54.300]  釀酒區裏面有一個博物館
[00:09:54.300 --> 00:09:56.300]  專門賣首飾品的
[00:09:56.300 --> 00:09:57.300]  裏面有四部
[00:09:57.300 --> 00:09:58.300]  有一個博物館
[00:09:58.300 --> 00:10:00.300]  它專門賣首飾品的
[00:10:00.300 --> 00:10:01.300]  它裏面有一個大磅
[00:10:01.300 --> 00:10:02.300]  我很開心啊
[00:10:02.300 --> 00:10:03.300]  我見到
[00:10:03.300 --> 00:10:04.300]  我看了很開心
[00:10:04.300 --> 00:10:06.300]  這麼多年不能跳那個磅呢
[00:10:06.300 --> 00:10:07.300]  這麼多年都不能跳上去呢
[00:10:07.300 --> 00:10:08.300]  可以跳
[00:10:08.300 --> 00:10:09.300]  因為那個磅舊的
[00:10:09.300 --> 00:10:11.300]  因為那個秤是舊的
[00:10:11.300 --> 00:10:12.300]  為什麼我媽媽這麼多年
[00:10:12.300 --> 00:10:13.300]  都叫我不要跳那個磅呢
[00:10:13.300 --> 00:10:15.300]  不要玩那個磅呢
[00:10:15.300 --> 00:10:16.300]  為什麼我媽媽是說
[00:10:16.300 --> 00:10:17.300]  不要去玩那個秤呢
[00:10:17.300 --> 00:10:20.300]  那個磅是用來做生意的
[00:10:20.300 --> 00:10:21.300]  用來做生意的
[00:10:21.300 --> 00:10:22.300]  你跳壞了它
[00:10:22.300 --> 00:10:23.300]  做壞了
[00:10:23.300 --> 00:10:24.300]  跳著跳著的時候
[00:10:24.300 --> 00:10:25.300]  它鬆了呢
[00:10:25.300 --> 00:10:26.300]  就鬆了
[00:10:26.300 --> 00:10:27.300]  你秤貨給人
[00:10:27.300 --> 00:10:29.300]  要秤多點給人的
[00:10:29.300 --> 00:10:31.300]  秤貨的時候又秤不準了
[00:10:31.300 --> 00:10:32.300]  因為不準嘛
[00:10:32.300 --> 00:10:34.300]  你以為一磅一斤
[00:10:34.300 --> 00:10:36.300]  原來一百斤一啖
[00:10:36.300 --> 00:10:38.300]  原來要多多十斤下去的
[00:10:38.300 --> 00:10:40.300]  那就虧本了
[00:10:40.300 --> 00:10:41.300]  就可以秤多了
[00:10:41.300 --> 00:10:43.300]  就虧本了
[00:10:43.300 --> 00:10:44.300]  所以磅
[00:10:44.300 --> 00:10:47.300]  全部是有一個規定的
[00:10:47.300 --> 00:10:50.300]  所以這個磅和寸都有規定的
[00:10:50.300 --> 00:10:53.300]  而且不斷要去找人去調教的定時
[00:10:53.300 --> 00:10:55.300]  要不同的找人去調教
[00:10:55.300 --> 00:10:58.300]  人家調教完就貼個貼紙上去的
[00:10:58.300 --> 00:10:59.300]  調整完呢
[00:10:59.300 --> 00:11:00.300]  要是貼個貼紙在上面
[00:11:00.300 --> 00:11:01.300]  如果沒有貼紙的那些磅呢
[00:11:01.300 --> 00:11:02.300]  你就不要去買東西了
[00:11:02.300 --> 00:11:04.300]  如果沒有貼紙的秤
[00:11:04.300 --> 00:11:06.300]  你就不要去買了
[00:11:06.300 --> 00:11:07.300]  加拿大都一樣的嘛
[00:11:07.300 --> 00:11:08.300]  在加拿大一樣
[00:11:08.300 --> 00:11:09.300]  你有沒有入油啊
[00:11:09.300 --> 00:11:11.300]  有沒有去加油呢
[00:11:11.300 --> 00:11:12.300]  入油的時候有沒有留意
[00:11:12.300 --> 00:11:15.300]  每個油泵上面有張貼紙的
[00:11:15.300 --> 00:11:17.300]  在每個油泵上有個貼紙
[00:11:17.300 --> 00:11:18.300]  圓形的
[00:11:18.300 --> 00:11:19.300]  打著日期的
[00:11:19.300 --> 00:11:20.300]  圓形的有日期的
[00:11:20.300 --> 00:11:23.300]  證明那天是有人驗過這個油泵
[00:11:23.300 --> 00:11:25.300]  給的量數是對的
[00:11:25.300 --> 00:11:26.300]  證明有人驗過
[00:11:26.300 --> 00:11:27.300]  驗證過
[00:11:27.300 --> 00:11:29.300]  說那個油給的磅數是對的
[00:11:29.300 --> 00:11:31.300]  我講這麼多給大家聽是什麼呢
[00:11:31.300 --> 00:11:32.300]  講這麼多是為什麼呢
[00:11:32.300 --> 00:11:34.300]  不是教大家數學
[00:11:34.300 --> 00:11:35.300]  不是教大家數學
[00:11:35.300 --> 00:11:36.300]  而是想告訴大家
[00:11:36.300 --> 00:11:37.300]  教大家
[00:11:37.300 --> 00:11:40.300]  樣樣的份量
[00:11:40.300 --> 00:11:41.300]  樣樣的份量
[00:11:41.300 --> 00:11:42.300]  亮度
[00:11:42.300 --> 00:11:43.300]  亮度
[00:11:43.300 --> 00:11:44.300]  都有個標準
[00:11:44.300 --> 00:11:45.300]  都有標準
[00:11:45.300 --> 00:11:46.300]  而這個標準
[00:11:46.300 --> 00:11:48.300]  在人的世界裏面
[00:11:48.300 --> 00:11:49.300]  在人的世界裏面
[00:11:49.300 --> 00:11:50.300]  就經常都變的
[00:11:50.300 --> 00:11:51.300]  經常會變
[00:11:51.300 --> 00:11:53.300]  所以經常要教
[00:11:53.300 --> 00:11:54.300]  經常要調教
[00:11:54.300 --> 00:11:55.300]  但如果我們的人生
[00:11:55.300 --> 00:11:57.300]  我們的人生
[00:11:57.300 --> 00:11:58.300]  在神的裏面
[00:11:58.300 --> 00:12:00.300]  受上帝不斷的管束著
[00:12:00.300 --> 00:12:03.300]  而在神裏面受上帝的管束呢
[00:12:03.300 --> 00:12:04.300]  上帝管住你
[00:12:04.300 --> 00:12:06.300]  這樣就叫做良心了
[00:12:06.300 --> 00:12:07.300]  而上帝管住呢
[00:12:07.300 --> 00:12:09.300]  這個叫做良心
[00:12:09.300 --> 00:12:11.300]  而如果你有個正確的秤
[00:12:11.300 --> 00:12:12.300]  正確的份量
[00:12:12.300 --> 00:12:14.300]  去做買賣的時候呢
[00:12:14.300 --> 00:12:16.300]  如果有一個合適的秤呢
[00:12:16.300 --> 00:12:17.300]  去做買賣的話呢
[00:12:17.300 --> 00:12:18.300]  這種的商人
[00:12:18.300 --> 00:12:19.300]  叫做什麼商人啊
[00:12:19.300 --> 00:12:21.300]  這樣的商人是什麼呢
[00:12:21.300 --> 00:12:23.300]  叫做良心商人
[00:12:23.300 --> 00:12:24.300]  叫做良心商人
[00:12:24.300 --> 00:12:26.300]  如果不跟這個標準
[00:12:26.300 --> 00:12:28.300]  去做生意的人呢
[00:12:28.300 --> 00:12:29.300]  如果不跟這個標準
[00:12:29.300 --> 00:12:30.300]  去做生意的人呢
[00:12:30.300 --> 00:12:31.300]  我們叫這些叫什麼人啊
[00:12:31.300 --> 00:12:32.300]  我們稱這些人是什麼呢
[00:12:32.300 --> 00:12:33.300]  兩個字講完了
[00:12:33.300 --> 00:12:35.300]  奸商
[00:12:35.300 --> 00:12:36.300]  奸商
[00:12:36.300 --> 00:12:37.300]  所以弟兄姊妹
[00:12:37.300 --> 00:12:40.300]  良心是一個很重要的原則
[00:12:40.300 --> 00:12:43.300]  良心是一個很重要的原則
[00:12:43.300 --> 00:12:45.300]  而保羅在這裏一開始
[00:12:45.300 --> 00:12:50.300]  和當地耶路撒冷的工會去討論的時候
[00:12:50.300 --> 00:12:51.300]  保羅一開始
[00:12:51.300 --> 00:12:54.300]  在和當地的耶路撒冷工會去討論的時候
[00:12:54.300 --> 00:12:57.300]  他將他自己定清楚給大家知道
[00:12:57.300 --> 00:12:58.300]  他將定清楚
[00:12:58.300 --> 00:13:00.300]  他的人生啊
[00:13:00.300 --> 00:13:01.300]  人生
[00:13:01.300 --> 00:13:03.300]  是活在上帝的面前
[00:13:03.300 --> 00:13:05.300]  是活在上帝面前
[00:13:05.300 --> 00:13:07.300]  過得過上帝這個準則的
[00:13:07.300 --> 00:13:09.300]  過得上帝的準則
[00:13:09.300 --> 00:13:11.300]  而今天我們所看這段聖經
[00:13:11.300 --> 00:13:13.300]  而我們今天看的這段聖經
[00:13:13.300 --> 00:13:14.300]  就是要告訴我們知道
[00:13:14.300 --> 00:13:16.300]  我們怎樣作為一個基督徒
[00:13:16.300 --> 00:13:17.300]  讓我們知道
[00:13:17.300 --> 00:13:18.300]  怎樣作為基督徒
[00:13:18.300 --> 00:13:20.300]  能夠活在上帝的面前
[00:13:20.300 --> 00:13:21.300]  活在上帝的面前
[00:13:21.300 --> 00:13:23.300]  是過得上帝的
[00:13:23.300 --> 00:13:24.300]  是過得上帝的
[00:13:24.300 --> 00:13:26.300]  而今天我們知道
[00:13:26.300 --> 00:13:27.300]  而在今天
[00:13:27.300 --> 00:13:28.300]  雖然我們在這個地上
[00:13:28.300 --> 00:13:30.300]  好像我們見不到上帝一樣
[00:13:30.300 --> 00:13:33.300]  而在今天見不到上帝
[00:13:33.300 --> 00:13:35.300]  但只要你是基督徒
[00:13:35.300 --> 00:13:36.300]  而只要你是基督徒
[00:13:36.300 --> 00:13:38.300]  是屬神的子民
[00:13:38.300 --> 00:13:39.300]  屬神的子民
[00:13:39.300 --> 00:13:43.300]  你就會被上帝這個標準去量度著你
[00:13:43.300 --> 00:13:46.300]  你就會上帝的神的標準去量度著你
[00:13:46.300 --> 00:13:47.300]  管束著你
[00:13:47.300 --> 00:13:49.300]  當你有上帝這把尺
[00:13:49.300 --> 00:13:51.300]  當你有上帝這把尺
[00:13:51.300 --> 00:13:52.300]  有這個良器
[00:13:52.300 --> 00:13:53.300]  有這個良器
[00:13:53.300 --> 00:13:55.300]  你就知道哪些是真
[00:13:55.300 --> 00:13:57.300]  你就會知道什麼是真
[00:13:57.300 --> 00:13:58.300]  哪些是假
[00:13:58.300 --> 00:13:59.300]  什麼是假
[00:13:59.300 --> 00:14:00.300]  哪些是對
[00:14:00.300 --> 00:14:01.300]  什麼是對
[00:14:01.300 --> 00:14:02.300]  哪些是錯
[00:14:02.300 --> 00:14:04.300]  而這個對與錯的關係
[00:14:04.300 --> 00:14:06.300]  而這個對與錯的關係
[00:14:06.300 --> 00:14:08.300]  在聖經裏面是一個很重要的題目
[00:14:08.300 --> 00:14:10.300]  在聖經裏面是一個很重要的題目
[00:14:10.300 --> 00:14:12.300]  在創世紀已經在講這個題目了
[00:14:12.300 --> 00:14:14.300]  在創世紀已經在講這個題目了
[00:14:14.300 --> 00:14:15.300]  在創世紀已經在講這個題目了
[00:14:15.300 --> 00:14:16.300]  在創世紀已經在講這個題目了
[00:14:16.300 --> 00:14:17.300]  在創世紀已經在講這個題目了
[00:14:17.300 --> 00:14:18.300]  在創世紀已經在講這個題目了
[00:14:18.300 --> 00:14:19.300]  在創世紀已經在講這個題目了
[00:14:19.300 --> 00:14:20.300]  在創世紀已經在講這個題目了
[00:14:20.300 --> 00:14:21.300]  在創世紀已經在講這個題目了
[00:14:21.300 --> 00:14:22.300]  在創世紀已經在講這個題目了
[00:14:22.300 --> 00:14:23.300]  在創世紀已經在講這個題目了
[00:14:23.300 --> 00:14:24.300]  在創世紀已經在講這個題目了
[00:14:24.300 --> 00:14:33.300]  在創世紀已經在講這個題目了
[00:14:33.300 --> 00:14:34.300]  在創世紀已經在講這個題目了
[00:14:34.300 --> 00:14:35.300]  在創世紀已經在講這個題目了
[00:14:35.300 --> 00:14:36.300]  在創世紀已經在講這個題目了
[00:14:36.300 --> 00:14:37.300]  在創世紀已經在講這個題目了
[00:14:37.300 --> 00:14:38.300]  在創世紀已經在講這個題目了
[00:14:38.300 --> 00:14:39.300]  在創世紀已經在講這個題目了
[00:14:39.300 --> 00:14:40.300]  在創世紀已經在講這個題目了
[00:14:40.300 --> 00:14:41.300]  在創世紀已經在講這個題目了
[00:14:41.300 --> 00:14:42.300]  在創世紀已經在講這個題目了
[00:14:42.300 --> 00:14:43.300]  在創世紀已經在講這個題目了
[00:14:43.300 --> 00:14:44.300]  在創世紀已經在講這個題目了
