
[00:00:00.000 --> 00:00:06.560]  開始的時候,我就想到今天的題目是與上帝合著
[00:04:35.200 --> 00:04:39.120]  你會發覺,到了四周年的今天對比
[00:04:39.120 --> 00:04:41.120]  我們真的大聲了
[00:04:41.120 --> 00:04:44.160]  剛才那首一起唱第四節
[00:04:44.160 --> 00:04:46.800]  大家是雄壯了很多的聲音
[00:04:46.800 --> 00:04:50.240]  因為我們在這一年多了很多新朋友
[00:04:50.240 --> 00:04:52.240]  我們多了很多樂器在
[00:04:52.240 --> 00:04:53.600]  什麼叫做樂器呢?
[00:04:53.600 --> 00:04:56.160]  就是我們多了很多恩賜的新朋友
[00:04:56.160 --> 00:04:58.800]  我們有些新朋友是唱家班來的
[00:04:58.800 --> 00:05:01.360]  今天開始,我都沒有配合過
[00:05:01.360 --> 00:05:04.000]  我都不知道今天有新朋友上台一起唱歌
[00:05:04.000 --> 00:05:06.480]  你有沒有留意到有新朋友唱歌呢?
[00:05:06.480 --> 00:05:09.440]  有啊,其實都不新的了,他三月第一次回來
[00:05:09.440 --> 00:05:11.280]  還沒停止聚會
[00:05:11.280 --> 00:05:14.400]  我們有些新朋友很會煮東西吃
[00:05:14.400 --> 00:05:17.600]  我們有些新朋友很會做話劇
[00:05:17.600 --> 00:05:19.760]  其實我們已經多了很多樂器
[00:05:19.760 --> 00:05:23.120]  加入了這個交響樂團裡面
[00:05:23.120 --> 00:05:25.440]  究竟我們怎樣發揮得好呢?
[00:05:25.440 --> 00:05:29.360]  今天我就想用一個見證和一段經文
[00:05:29.360 --> 00:05:34.560]  來做我們怎樣去配合上帝這個總指揮
[00:05:34.560 --> 00:05:40.480]  這部分就叫做「與上帝合著的生命交響曲」
[00:05:40.480 --> 00:05:42.480]  裡面有一個主人翁
[00:05:42.480 --> 00:05:44.480]  你們有些人會,有些人不會
[00:05:44.480 --> 00:05:47.040]  他出場肯定是悲劇的
[00:05:47.040 --> 00:05:50.240]  如果要配樂的話,就會用二胡
[00:05:50.240 --> 00:05:52.240]  我們有沒有人會彈二胡的?
[00:05:52.240 --> 00:05:53.120]  二胡的聲音是
[00:05:53.120 --> 00:05:55.680]  (二胡聲)
[00:05:55.680 --> 00:05:58.480]  聽到二胡的聲音,你會想流眼淚的
[00:05:58.480 --> 00:06:03.200]  因為這個朋友在四個月大的時候
[00:06:03.200 --> 00:06:04.800]  已經被人收養了
[00:06:04.800 --> 00:06:07.200]  從此他的人生不再一樣
[00:06:07.200 --> 00:06:10.560]  他出生在一個本身很窮苦的家庭
[00:06:10.560 --> 00:06:14.480]  他媽媽有九次生產,生了九個小孩
[00:06:14.480 --> 00:06:16.480]  只有六個能養大
[00:06:16.480 --> 00:06:18.480]  他排行第四
[00:06:18.480 --> 00:06:20.480]  也是第四個女兒
[00:06:20.480 --> 00:06:22.160]  一家八口
[00:06:22.160 --> 00:06:26.400]  擠在一間香港的板間房裡面生活
[00:06:26.400 --> 00:06:28.400]  但他形容自己很幸運
[00:06:28.400 --> 00:06:31.760]  因為他被他的叔叔嬸嬸收養了
[00:06:31.760 --> 00:06:34.000]  因為他叔叔嬸嬸很有錢的
[00:06:34.000 --> 00:06:35.120]  做生意的
[00:06:35.120 --> 00:06:37.120]  但是無兒無女
[00:06:37.120 --> 00:06:39.600]  所以叔叔嬸嬸收養了一個兒子之後
[00:06:39.600 --> 00:06:41.600]  又想湊夠一個好字
[00:06:41.600 --> 00:06:45.760]  然後收養了四個月大的小女孩
[00:06:45.760 --> 00:06:47.760]  好像一個很美滿的家庭
[00:06:47.760 --> 00:06:49.760]  或者他的叔叔嬸嬸
[00:06:49.760 --> 00:06:51.760]  特別是嬸嬸重男輕女
[00:06:51.760 --> 00:06:55.280]  所以他家裡兩個都是被收養的哥哥
[00:06:55.280 --> 00:06:56.560]  他就形容為
[00:06:56.560 --> 00:06:58.560]  待遇好像寵物一樣
[00:06:58.560 --> 00:07:00.560]  哥哥好像寵物
[00:07:00.560 --> 00:07:03.680]  但是他就好像家畜一樣
[00:07:03.680 --> 00:07:05.040]  他自己這樣形容
[00:07:05.040 --> 00:07:07.040]  因為他受的待遇很不同
[00:07:07.040 --> 00:07:09.040]  開始的時候,因為他們有錢人家庭
[00:07:09.040 --> 00:07:12.880]  就覺得要送子女去天主教學校讀名校
[00:07:12.880 --> 00:07:14.880]  但是讀了一個月之後
[00:07:14.880 --> 00:07:16.880]  就說你們女孩子不要讀書了
[00:07:16.880 --> 00:07:18.880]  然後沒有書讀
[00:07:18.880 --> 00:07:23.440]  但是他的嬸嬸的小妹妹就看不過眼
[00:07:23.440 --> 00:07:25.440]  不行,一定要讀書的
[00:07:25.440 --> 00:07:27.440]  結果就給了他學費
[00:07:27.440 --> 00:07:29.440]  給了他第一個月的學費
[00:07:29.440 --> 00:07:31.440]  他去讀基督教學校
[00:07:31.440 --> 00:07:33.440]  以致他在基督教學校裡面認識了上帝
[00:07:33.440 --> 00:07:35.440]  在中四的時候受浸
[00:07:35.440 --> 00:07:37.440]  成為了基督徒
[00:07:37.440 --> 00:07:39.440]  在他的成長和忙於學習的期間
[00:07:39.440 --> 00:07:41.440]  叔父的生意發展迅速
[00:07:41.440 --> 00:07:43.440]  連開了兩家分店
[00:07:43.440 --> 00:07:45.440]  總共三家店
[00:07:45.440 --> 00:07:47.440]  但是有錢
[00:07:47.440 --> 00:07:49.440]  開始腐敗
[00:07:49.440 --> 00:07:51.440]  他開始吃鴉片
[00:07:51.440 --> 00:07:53.440]  又娶了妾侍
[00:07:53.440 --> 00:07:55.440]  還生了孩子
[00:07:55.440 --> 00:07:57.440]  還帶了妾侍和孩子
[00:07:57.440 --> 00:07:59.440]  去了家裡的大宅一起住
[00:07:59.440 --> 00:08:01.440]  你可以幻想是多麼家無寧日
[00:08:01.440 --> 00:08:03.440]  自此嬸嬸沉迷了賭博
[00:08:03.440 --> 00:08:05.440]  日夜都在外面掛著賭錢
[00:08:05.440 --> 00:08:07.440]  不回家
[00:08:07.440 --> 00:08:09.440]  幸好這件事沒有影響他
[00:08:09.440 --> 00:08:11.440]  因為他一直有團契
[00:08:11.440 --> 00:08:13.440]  很多教會頂展會幫他祈禱
[00:08:13.440 --> 00:08:15.440]  去照顧他
[00:08:15.440 --> 00:08:17.440]  中學畢業的時候考裕科
[00:08:17.440 --> 00:08:19.440]  那時候考裕科已經很難
[00:08:19.440 --> 00:08:21.440]  但是他考到有裕科收他
[00:08:21.440 --> 00:08:23.440]  有師範收他
[00:08:23.440 --> 00:08:25.440]  有護士學校收他
[00:08:25.440 --> 00:08:27.440]  他想讀大學
[00:08:27.440 --> 00:08:29.440]  所以他讀裕科
[00:08:29.440 --> 00:08:31.440]  但是讀了一個月之後
[00:08:31.440 --> 00:08:33.440]  一直在家裡溫書
[00:08:33.440 --> 00:08:35.440]  經常在門外走來走去
[00:08:35.440 --> 00:08:37.440]  到他門口時
[00:08:37.440 --> 00:08:39.440]  就故意說這句話
[00:08:39.440 --> 00:08:41.440]  「唉!儲錢入錢罌啊!
[00:08:41.440 --> 00:08:43.440]  打爛了
[00:08:43.440 --> 00:08:45.440]  都可以有些錢用一下
[00:08:45.440 --> 00:08:47.440]  現在養這些人都不知道
[00:08:47.440 --> 00:08:49.440]  養到什麼時候」
[00:08:49.440 --> 00:08:51.440]  經常跟他說這些話
[00:08:51.440 --> 00:08:53.440]  結果他認清
[00:08:53.440 --> 00:08:55.440]  這個地方不是他長久之地
[00:08:55.440 --> 00:08:57.440]  他很想走
[00:08:57.440 --> 00:08:59.440]  但是走去哪裡呢?
[00:08:59.440 --> 00:09:01.440]  去哪裡吃呢?去哪裡住呢?
[00:09:01.440 --> 00:09:03.440]  那時候他想到一個地方
[00:09:03.440 --> 00:09:05.440]  有吃有住
[00:09:05.440 --> 00:09:07.440]  在哪裡呢?
[00:09:07.440 --> 00:09:09.440]  就是護士學校
[00:09:09.440 --> 00:09:11.440]  那時候已經開了課
[00:09:11.440 --> 00:09:13.440]  他真的找了一個護士長
[00:09:13.440 --> 00:09:15.440]  問他可不可以收留他
[00:09:15.440 --> 00:09:17.440]  他很慘的
[00:09:17.440 --> 00:09:19.440]  真的肯讓他讀書
[00:09:19.440 --> 00:09:21.440]  進了香港一間基督教醫院
[00:09:21.440 --> 00:09:23.440]  做護士學生
[00:09:23.440 --> 00:09:25.440]  他入學的時候
[00:09:25.440 --> 00:09:27.440]  大家留意年份
[00:09:27.440 --> 00:09:29.440]  是1967年3月
[00:09:29.440 --> 00:09:31.440]  1967年3月
[00:09:31.440 --> 00:09:33.440]  但是5月的時候
[00:09:33.440 --> 00:09:35.440]  發生什麼事呢?
[00:09:35.440 --> 00:09:37.440]  沒錯了!就是六七的暴動
[00:09:37.440 --> 00:09:39.440]  在暴動影響之下
[00:09:39.440 --> 00:09:41.440]  沒有遊客
[00:09:41.440 --> 00:09:43.440]  原來他叔叔是做遊客生意的
[00:09:43.440 --> 00:09:45.440]  所以開了幾間店舖
[00:09:45.440 --> 00:09:47.440]  尖沙咀
[00:09:47.440 --> 00:09:49.440]  結果有暴動
[00:09:49.440 --> 00:09:51.440]  沒有遊客
[00:09:51.440 --> 00:09:53.440]  然後他叔叔很快
[00:09:53.440 --> 00:09:55.440]  三間店舖倒閉
[00:09:55.440 --> 00:09:57.440]  盡失了家庭的支柱
[00:09:57.440 --> 00:09:59.440]  因為他叔叔養了很多家庭的人
[00:09:59.440 --> 00:10:01.440]  結果在1968年的時候
[00:10:01.440 --> 00:10:03.440]  幾個月後
[00:10:03.440 --> 00:10:05.440]  這個女孩子
[00:10:05.440 --> 00:10:07.440]  收到護士學生通知
[00:10:07.440 --> 00:10:09.440]  你快點回家
[00:10:09.440 --> 00:10:11.440]  收拾好你的東西
[00:10:11.440 --> 00:10:13.440]  因為我們那間大屋
[00:10:13.440 --> 00:10:15.440]  要被執達利封屋
[00:10:15.440 --> 00:10:17.440]  自此之後
[00:10:17.440 --> 00:10:19.440]  這個叔叔嬸嬸的家庭
[00:10:19.440 --> 00:10:21.440]  四散
[00:10:21.440 --> 00:10:23.440]  他說人生來到這一刻
[00:10:23.440 --> 00:10:25.440]  他應該知道
[00:10:25.440 --> 00:10:27.440]  上帝在他背後掌管著
[00:10:27.440 --> 00:10:29.440]  但他非但沒有感恩
[00:10:29.440 --> 00:10:31.440]  還是覺得很多埋怨
[00:10:31.440 --> 00:10:33.440]  為什麼我是這樣
[00:10:33.440 --> 00:10:35.440]  當他離開了神二十多年之後
[00:10:35.440 --> 00:10:37.440]  他開始結婚
[00:10:37.440 --> 00:10:39.440]  生子
[00:10:39.440 --> 00:10:41.440]  忙於工作
[00:10:41.440 --> 00:10:43.440]  唯一和基督教有聯繫
[00:10:43.440 --> 00:10:45.440]  就是他送了兩個小朋友
[00:10:45.440 --> 00:10:47.440]  去基督教學校讀書
[00:10:47.440 --> 00:10:49.440]  在1993年
[00:10:49.440 --> 00:10:51.440]  他全家移民了到溫哥華
[00:10:51.440 --> 00:10:53.440]  安頓了之後
[00:10:53.440 --> 00:10:55.440]  溫哥華的教會好像比超級市場多
[00:10:55.440 --> 00:10:57.440]  很多教會
[00:10:57.440 --> 00:10:59.440]  但他不敢進去
[00:10:59.440 --> 00:11:01.440]  他不敢進去
[00:11:01.440 --> 00:11:03.440]  一來那時候英文好像不太好
[00:11:03.440 --> 00:11:05.440]  二來他又怕
[00:11:05.440 --> 00:11:07.440]  他覺得不配合
[00:11:07.440 --> 00:11:09.440]  我離開了上帝這麼久
[00:11:09.440 --> 00:11:11.440]  上帝給了我這麼多恩典
[00:11:11.440 --> 00:11:13.440]  我都沒有回饋給他
[00:11:13.440 --> 00:11:15.440]  但去到1996年的時候
[00:11:15.440 --> 00:11:17.440]  神藉著一個
[00:11:17.440 --> 00:11:19.440]  不認識的多倫多的人
[00:11:19.440 --> 00:11:21.440]  來探親
[00:11:21.440 --> 00:11:23.440]  他就說不如這樣吧
[00:11:23.440 --> 00:11:25.440]  我帶你回教會
[00:11:25.440 --> 00:11:27.440]  結果他就再次回教會
[00:11:27.440 --> 00:11:29.440]  好景不常
[00:11:29.440 --> 00:11:31.440]  在2001年
[00:11:31.440 --> 00:11:33.440]  他發現患上了乳癌
[00:11:33.440 --> 00:11:35.440]  當患癌的時候
[00:11:35.440 --> 00:11:37.440]  他首先問上帝
[00:11:37.440 --> 00:11:39.440]  為什麼是我
[00:11:39.440 --> 00:11:41.440]  Why me
[00:11:41.440 --> 00:11:43.440]  後來他領悟到
[00:11:43.440 --> 00:11:45.440]  他聽完楊木谷牧師的分享
[00:11:45.440 --> 00:11:47.440]  楊木谷牧師是患癌
[00:11:47.440 --> 00:11:49.440]  他們的經歷就是說
[00:11:49.440 --> 00:11:51.440]  Why not me
[00:11:51.440 --> 00:11:53.440]  為什麼不可以是我
[00:11:53.440 --> 00:11:55.440]  他明白到基督徒和非基督徒
[00:11:55.440 --> 00:11:57.440]  一樣都會生病
[00:11:57.440 --> 00:11:59.440]  一樣都會經歷不好的事
[00:11:59.440 --> 00:12:01.440]  生死間我們是沒有特權的
[00:12:01.440 --> 00:12:03.440]  但是死亡對基督徒來說
[00:12:03.440 --> 00:12:05.440]  只不過是跨過一道門
[00:12:05.440 --> 00:12:07.440]  去另一個地方
[00:12:07.440 --> 00:12:09.440]  他想到如果神要安排
[00:12:09.440 --> 00:12:11.440]  他在這個人生舞台上
[00:12:11.440 --> 00:12:13.440]  在這一刻
[00:12:13.440 --> 00:12:15.440]  要扮演著病人的角色
[00:12:15.440 --> 00:12:17.440]  他就最好
[00:12:17.440 --> 00:12:19.440]  扮演著病人的角色
[00:12:19.440 --> 00:12:21.440]  他就做好這個病人的角色
[00:12:21.440 --> 00:12:23.440]  然後他就要接受
[00:12:23.440 --> 00:12:25.440]  兩次的手術
[00:12:25.440 --> 00:12:27.440]  和十二次的化療
[00:12:27.440 --> 00:12:29.440]  他說我要好好記住
[00:12:29.440 --> 00:12:31.440]  這十二次的手術
[00:12:31.440 --> 00:12:33.440]  和化療的過程
[00:12:33.440 --> 00:12:35.440]  以致到我將來
[00:12:35.440 --> 00:12:37.440]  可以去幫助其他人
[00:12:37.440 --> 00:12:39.440]  他說化療對一個癌症病人來說
[00:12:39.440 --> 00:12:41.440]  是很害怕的
[00:12:41.440 --> 00:12:43.440]  他也祈求神給他力量去應付
[00:12:43.440 --> 00:12:45.440]  每一種可能出現的反應
[00:12:45.440 --> 00:12:47.440]  好像脫髮
[00:12:47.440 --> 00:12:49.440]  嘔吐
[00:12:49.440 --> 00:12:51.440]  口腔潰瘍
[00:12:51.440 --> 00:12:53.440]  發燒 輻射
[00:12:53.440 --> 00:12:55.440]  當他禱告之後
[00:12:55.440 --> 00:12:57.440]  他感受到那份真正的平安
[00:12:57.440 --> 00:12:59.440]  他一直這一段經文
[00:12:59.440 --> 00:13:01.440]  成為他的鼓勵
[00:13:01.440 --> 00:13:03.440]  在《約翰福音》十四章二十七節說
[00:13:03.440 --> 00:13:05.440]  我留下平安給你們
[00:13:05.440 --> 00:13:07.440]  我將我的平安賜給你們
[00:13:07.440 --> 00:13:09.440]  我將我的平安賜給你們
[00:13:09.440 --> 00:13:11.440]  我所賜的
[00:13:11.440 --> 00:13:13.440]  不像世人所賜的
[00:13:13.440 --> 00:13:15.440]  你們心裡不要憂愁
[00:13:15.440 --> 00:13:17.440]  也不要膽怯
[00:13:17.440 --> 00:13:19.440]  當他康復之後
[00:13:19.440 --> 00:13:21.440]  在牧師的鼓勵之下
[00:13:21.440 --> 00:13:23.440]  他開始參與侍奉
[00:13:23.440 --> 00:13:25.440]  他經常出去探訪
[00:13:25.440 --> 00:13:27.440]  經常用他的經歷去鼓勵很多病人
[00:13:27.440 --> 00:13:29.440]  去到2016年
[00:13:29.440 --> 00:13:31.440]  11月24日
[00:13:31.440 --> 00:13:33.440]  他遇上了車禍
[00:13:33.440 --> 00:13:35.440]  車禍之後
[00:13:35.440 --> 00:13:37.440]  左手手腕骨折
[00:13:37.440 --> 00:13:39.440]  然後去看醫生
[00:13:39.440 --> 00:13:41.440]  然後做全身檢查的時候
[00:13:41.440 --> 00:13:43.440]  發現後面第六節
[00:13:43.440 --> 00:13:45.440]  胸椎骨那裡有陰影
[00:13:45.440 --> 00:13:47.440]  有兩個醫生說
[00:13:47.440 --> 00:13:49.440]  應該是再癌症的復發
[00:13:49.440 --> 00:13:51.440]  我聽到故事
[00:13:51.440 --> 00:13:53.440]  聽到這裡
[00:13:53.440 --> 00:13:55.440]  因為結局還不知道
[00:13:55.440 --> 00:13:57.440]  因為我也是兩個星期前
[00:13:57.440 --> 00:13:59.440]  在我們恩典樂聚那裡
[00:13:59.440 --> 00:14:01.440]  聽這個故事
[00:14:01.440 --> 00:14:03.440]  這個故事還沒完的
[00:14:03.440 --> 00:14:05.440]  因為他下年才到70歲
[00:14:05.440 --> 00:14:07.440]  他人生的路還有很遠
[00:14:07.440 --> 00:14:09.440]  他的故事
[00:14:09.440 --> 00:14:11.440]  一定會延續
[00:14:11.440 --> 00:14:13.440]  他會繼續這樣分享下去
[00:14:13.440 --> 00:14:15.440]  但為什麼我今天
[00:14:15.440 --> 00:14:17.440]  要用他的見證來講呢
[00:14:17.440 --> 00:14:19.440]  當我聽完他的見證之後
[00:14:19.440 --> 00:14:21.440]  他的見證一直在我腦裡
[00:14:21.440 --> 00:14:23.440]  兩個星期
[00:14:23.440 --> 00:14:25.440]  一直都沒有走
[00:14:25.440 --> 00:14:27.440]  我每天都想到這個故事
[00:14:27.440 --> 00:14:29.440]  我想到交響樂
[00:14:29.440 --> 00:14:31.440]  想到故事
[00:14:31.440 --> 00:14:33.440]  當我聽到這位姊妹分享的時候
[00:14:33.440 --> 00:14:35.440]  其實我看到上帝
[00:14:35.440 --> 00:14:37.440]  就是那個重要的
[00:14:37.440 --> 00:14:39.440]  我看到上帝就是那個總指揮
[00:14:39.440 --> 00:14:41.440]  是不是
[00:14:41.440 --> 00:14:43.440]  其實由他還沒出生
[00:14:43.440 --> 00:14:45.440]  或者出生的那幾個月
[00:14:45.440 --> 00:14:47.440]  上帝已經開始
[00:14:47.440 --> 00:14:49.440]  將另一個家庭給他
[00:14:49.440 --> 00:14:51.440]  帶他離開了某一些的苦難
[00:14:51.440 --> 00:14:53.440]  今天我不知道
[00:14:53.440 --> 00:14:55.440]  大家聽的時候
[00:14:55.440 --> 00:14:57.440]  有沒有他人生的一些片段
[00:14:57.440 --> 00:14:59.440]  跟你有同感
[00:14:59.440 --> 00:15:01.440]  不知道有沒有
[00:15:01.440 --> 00:15:03.440]  但我知道一定有
[00:15:03.440 --> 00:15:05.440]  因為今天早上我剛跟另一個姊妹分享的時候
[00:15:05.440 --> 00:15:07.440]  她講的故事
[00:15:07.440 --> 00:15:09.440]  十分相似
[00:15:09.440 --> 00:15:11.440]  她跟我說她化療了12次
[00:15:11.440 --> 00:15:13.440]  當她知道有癌症的時候
[00:15:13.440 --> 00:15:15.440]  化療了12次
[00:15:15.440 --> 00:15:17.440]  去到第12次
[00:15:17.440 --> 00:15:19.440]  以為上帝給她平安度過
[00:15:19.440 --> 00:15:21.440]  怎知道
[00:15:21.440 --> 00:15:23.440]  又再骨折
[00:15:23.440 --> 00:15:27.440]  接著經歷很多人生的困難
[00:15:27.440 --> 00:15:29.440]  她今天早上跟我分享的時候
[00:15:29.440 --> 00:15:31.440]  她不知道我是在講這個故事
[00:15:31.440 --> 00:15:33.440]  但原來
[00:15:33.440 --> 00:15:35.440]  她這個故事裡面
[00:15:35.440 --> 00:15:37.440]  有很多點滴
[00:15:37.440 --> 00:15:39.440]  我們可以反思
[00:15:39.440 --> 00:15:41.440]  屬於她和上帝的惡曲
[00:15:41.440 --> 00:15:43.440]  上帝由四個月
[00:15:43.440 --> 00:15:45.440]  帶她去另一個家庭
[00:15:45.440 --> 00:15:47.440]  上帝安排了一個嬸嬸的妹妹
[00:15:47.440 --> 00:15:49.440]  帶她進入基督教學校
[00:15:49.440 --> 00:15:51.440]  上帝使用了護士學校的護士長
[00:15:51.440 --> 00:15:53.440]  給她一個地方
[00:15:53.440 --> 00:15:55.440]  上帝差遣了一個
[00:15:55.440 --> 00:15:57.440]  竟然間由多倫多
[00:15:57.440 --> 00:15:59.440]  一個不認識的陌生人
[00:15:59.440 --> 00:16:01.440]  來帶她回教會
[00:16:01.440 --> 00:16:03.440]  但上帝也有使用
[00:16:03.440 --> 00:16:05.440]  一些反派的角色
[00:16:05.440 --> 00:16:07.440]  我昨天去學一個
[00:16:07.440 --> 00:16:09.440]  福音話劇的編劇班
[00:16:09.440 --> 00:16:11.440]  上了第一課
[00:16:11.440 --> 00:16:13.440]  老師就說
[00:16:13.440 --> 00:16:15.440]  故事要精彩
[00:16:15.440 --> 00:16:17.440]  要有一個角色
[00:16:17.440 --> 00:16:19.440]  就是反派
[00:16:19.440 --> 00:16:21.440]  沒有反派
[00:16:21.440 --> 00:16:23.440]  故事就不好聽
[00:16:23.440 --> 00:16:25.440]  她這個故事有沒有反派
[00:16:25.440 --> 00:16:27.440]  有沒有
[00:16:27.440 --> 00:16:29.440]  有 誰是反派
[00:16:29.440 --> 00:16:31.440]  就是嬸嬸
[00:16:31.440 --> 00:16:33.440]  嬸嬸應該是李香琴演的
[00:16:33.440 --> 00:16:37.440]  嬸嬸就是一個反派
[00:16:37.440 --> 00:16:39.440]  但其實就是
[00:16:39.440 --> 00:16:41.440]  上帝要這個反派
[00:16:41.440 --> 00:16:43.440]  在四個月裏面
[00:16:43.440 --> 00:16:45.440]  肯要這個女孩
[00:16:45.440 --> 00:16:47.440]  如果不是她的故事
[00:16:47.440 --> 00:16:49.440]  又是另一個
[00:16:49.440 --> 00:16:51.440]  今天我們呢
[00:16:51.440 --> 00:16:53.440]  我們人生的故事
[00:16:53.440 --> 00:16:55.440]  我很想接下來這一年
[00:16:55.440 --> 00:16:57.440]  我們接下來這一年
[00:16:57.440 --> 00:16:59.440]  我們一起去思考
[00:16:59.440 --> 00:17:01.440]  你和上帝的故事
[00:17:01.440 --> 00:17:03.440]  究竟你和上帝的故事
[00:17:03.440 --> 00:17:05.440]  怎樣去
[00:17:05.440 --> 00:17:07.440]  連合在一起
[00:17:07.440 --> 00:17:09.440]  有沒有一些人生的點滴
[00:17:09.440 --> 00:17:11.440]  當你今晚夜闌人靜
[00:17:11.440 --> 00:17:13.440]  睡不著的時候
[00:17:13.440 --> 00:17:15.440]  我想你祈禱的時候
[00:17:15.440 --> 00:17:17.440]  你都想一下
[00:17:17.440 --> 00:17:19.440]  上帝在哪些位置裏面
