
[00:00:00.000 --> 00:00:04.320]  各位親愛的弟兄姊妹你們好
[00:01:33.480 --> 00:01:34.920]  很親切
[00:01:34.920 --> 00:01:37.320]  不只是說法
[00:01:37.320 --> 00:01:38.920]  然後有些聲氣
[00:01:38.920 --> 00:01:43.400]  例如有些小聲
[00:01:43.400 --> 00:01:44.760]  有些高音
[00:01:44.760 --> 00:01:45.800]  有尾音
[00:01:45.800 --> 00:01:46.840]  沒有尾音
[00:01:46.840 --> 00:01:48.200]  什麼叫沒有尾音
[00:01:48.200 --> 00:01:49.320]  很膚淺
[00:01:49.320 --> 00:01:51.160]  有些拉長尾音
[00:01:51.240 --> 00:01:52.680]  例如
[00:01:52.680 --> 00:01:54.680]  都說不去
[00:01:54.680 --> 00:01:56.680]  說很多次
[00:01:56.680 --> 00:01:59.640]  加重語氣
[00:01:59.640 --> 00:02:01.640]  行啦
[00:02:01.640 --> 00:02:04.440]  表現得很厭煩
[00:02:04.440 --> 00:02:05.720]  和討厭
[00:02:05.720 --> 00:02:08.360]  我有個小朋友就說
[00:02:08.360 --> 00:02:10.680]  陳醫生我是當口頭禪
[00:02:10.680 --> 00:02:12.920]  我和我的同學說
[00:02:12.920 --> 00:02:15.240]  有沒有搞錯
[00:02:15.240 --> 00:02:17.000]  為什麼你這樣說
[00:02:17.000 --> 00:02:18.440]  他們誤會
[00:02:18.440 --> 00:02:20.600]  我不是覺得什麼不妥
[00:02:20.600 --> 00:02:22.600]  不過他們很生氣
[00:02:22.600 --> 00:02:24.440]  覺得我在說不好
[00:02:24.440 --> 00:02:26.600]  於是開了個戶口
[00:02:26.600 --> 00:02:28.280]  來罵我
[00:02:28.280 --> 00:02:31.400]  你這樣說
[00:02:31.400 --> 00:02:33.880]  是不是邀請人罵你
[00:02:33.880 --> 00:02:35.960]  所以如果你覺得有不好
[00:02:35.960 --> 00:02:37.480]  我們反省一下
[00:02:37.480 --> 00:02:38.200]  停一停
[00:02:38.200 --> 00:02:39.400]  想一想
[00:02:39.400 --> 00:02:40.840]  有些事要控制
[00:02:40.840 --> 00:02:42.680]  很多事我們都要過濾一下
[00:02:42.680 --> 00:02:45.880]  我最喜歡說的控制情緒
[00:02:45.880 --> 00:02:48.920]  就是在電影院
[00:02:48.920 --> 00:02:54.360]  有一齣很緊張的偵探片
[00:02:54.360 --> 00:02:56.760]  有個女士按捺不住
[00:02:56.760 --> 00:02:57.880]  突然起來
[00:02:57.880 --> 00:02:59.400]  究竟誰是兇手
[00:02:59.400 --> 00:03:02.360]  後面有一把冷冷的男人聲
[00:03:02.360 --> 00:03:03.960]  你現在不立刻坐下
[00:03:03.960 --> 00:03:05.560]  後面就有一個
[00:03:05.560 --> 00:03:08.360]  兩個都控制不了情緒
[00:03:08.360 --> 00:03:11.640]  有時我們控制不了情緒會罵人
[00:03:11.640 --> 00:03:12.280]  對不對
[00:03:12.280 --> 00:03:14.760]  講夠了沒有
[00:03:14.760 --> 00:03:16.760]  你閉嘴
[00:03:16.760 --> 00:03:17.800]  頂撞他
[00:03:17.800 --> 00:03:18.760]  命令式
[00:03:18.760 --> 00:03:19.480]  你閉嘴
[00:03:19.480 --> 00:03:20.520]  又罵人
[00:03:20.520 --> 00:03:21.880]  很討厭你
[00:03:21.880 --> 00:03:23.880]  尖叫
[00:03:23.880 --> 00:03:26.200]  真的語言傷害人很厲害
[00:03:26.200 --> 00:03:28.040]  但不只是說話
[00:03:28.040 --> 00:03:29.960]  不只是語言的舌頭
[00:03:29.960 --> 00:03:32.520]  還有嘴唇都可以殺人
[00:03:32.520 --> 00:03:33.560]  我有個朋友
[00:03:33.560 --> 00:03:34.920]  老闆收了我的東西
[00:03:34.920 --> 00:03:37.000]  很不高興
[00:03:37.000 --> 00:03:38.760]  接聲
[00:03:38.760 --> 00:03:41.240]  又將我那塊腦丟到桌面
[00:03:41.240 --> 00:03:43.240]  然後一個鼻子
[00:03:43.240 --> 00:03:44.920]  嘴唇又可以殺人
[00:03:44.920 --> 00:03:47.960]  鼻息又可以殺人
[00:03:47.960 --> 00:03:48.760]  過濾一下
[00:03:48.760 --> 00:03:50.760]  如果我們是過分會傷害人
[00:03:50.760 --> 00:03:52.040]  我們就不要做了
[00:03:52.040 --> 00:03:53.240]  有些不好的情緒
[00:03:53.240 --> 00:03:55.720]  就叫它delete
[00:03:55.720 --> 00:04:00.360]  內容有個朋友說
[00:04:00.360 --> 00:04:03.560]  我去吃了些雪糕
[00:04:03.560 --> 00:04:05.640]  告訴我妹妹
[00:04:05.640 --> 00:04:07.960]  妹妹說你經常說減肥
[00:04:07.960 --> 00:04:12.760]  好心你不要吃雪糕
[00:04:12.760 --> 00:04:16.600]  那些雪糕卷是我媳婦送給我的
[00:04:16.600 --> 00:04:17.800]  她不知道
[00:04:17.800 --> 00:04:19.000]  我好委屈
[00:04:19.000 --> 00:04:19.960]  人家送給我
[00:04:19.960 --> 00:04:23.720]  我怎可以不吃呢
[00:04:23.720 --> 00:04:25.320]  她真的不明白
[00:04:25.320 --> 00:04:27.080]  我只吃一次
[00:04:27.080 --> 00:04:28.920]  又不是經常吃
[00:04:28.920 --> 00:04:30.200]  她都不了解
[00:04:30.200 --> 00:04:31.960]  她說話很不濟
[00:04:31.960 --> 00:04:35.800]  她不知道聽的人很辛苦
[00:04:35.800 --> 00:04:37.080]  她就委屈
[00:04:37.080 --> 00:04:41.160]  但我說你不用聽令你刺傷的那一段
[00:04:41.160 --> 00:04:43.720]  你聽到妹妹對你的關懷
[00:04:43.720 --> 00:04:46.280]  她是想你不要這麼胖
[00:04:46.280 --> 00:04:48.840]  你聽到她的關懷
[00:04:48.840 --> 00:04:49.480]  正面
[00:04:49.480 --> 00:04:53.320]  然後你不要介意她說話那麼不濟
[00:04:53.320 --> 00:04:55.240]  那個寬容也在裏頭
[00:04:55.240 --> 00:04:58.440]  所以會說也要會聽
[00:04:58.440 --> 00:04:59.880]  有聆聽的耳
[00:04:59.880 --> 00:05:01.000]  積極的聆聽
[00:05:01.000 --> 00:05:01.880]  聽到好東西
[00:05:01.880 --> 00:05:04.440]  不好的東西就聽不到
[00:05:04.440 --> 00:05:06.120]  叫selective listening
[00:05:06.120 --> 00:05:08.040]  選擇性的聆聽
[00:05:08.040 --> 00:05:09.000]  不聽到
[00:05:09.000 --> 00:05:10.600]  但有些人真的傷害人
[00:05:10.600 --> 00:05:12.600]  有個媽媽說
[00:05:12.600 --> 00:05:14.440]  你這麼多錢讀不到書
[00:05:14.440 --> 00:05:15.960]  浪費我的錢
[00:05:15.960 --> 00:05:17.640]  埋怨
[00:05:17.640 --> 00:05:20.840]  責任全都交給你
[00:05:20.840 --> 00:05:22.120]  哇那麼慘
[00:05:22.120 --> 00:05:27.240]  所以要傳遞正面的訊息
[00:05:27.240 --> 00:05:28.520]  欣賞人
[00:05:28.520 --> 00:05:29.320]  愛人
[00:05:29.320 --> 00:05:32.520]  你見到今天很好的
[00:05:32.520 --> 00:05:34.040]  大家都說好聽的話
[00:05:34.040 --> 00:05:36.440]  如果很久見到某個家人
[00:05:36.440 --> 00:05:39.000]  你說很掛念你
[00:05:39.000 --> 00:05:41.560]  你好嘛
[00:05:41.560 --> 00:05:44.120]  很疼你
[00:05:44.120 --> 00:05:45.400]  祝福你
[00:05:45.400 --> 00:05:46.440]  多正面
[00:05:46.440 --> 00:05:47.240]  都是一句
[00:05:47.240 --> 00:05:49.240]  你說掛念他
[00:05:49.240 --> 00:05:50.520]  你就打破隔膜
[00:05:50.520 --> 00:05:54.360]  你就表達你的關懷
[00:05:54.360 --> 00:05:59.480]  人家說醫生是醫病
[00:05:59.480 --> 00:06:02.040]  家人是醫命
[00:06:02.040 --> 00:06:03.960]  說話說得對
[00:06:03.960 --> 00:06:04.840]  很好聽
[00:06:04.840 --> 00:06:06.360]  不需要那麼責備
[00:06:06.360 --> 00:06:07.160]  罵人
[00:06:07.160 --> 00:06:08.440]  過濾一下
[00:06:08.440 --> 00:06:09.720]  好聽我們就說
[00:06:09.720 --> 00:06:11.000]  不好聽就不說
[00:06:11.000 --> 00:06:12.280]  這個也是選擇性的
[00:06:12.280 --> 00:06:13.800]  選擇性這個字很好用
[00:06:13.800 --> 00:06:15.880]  選擇性的說
[00:06:15.880 --> 00:06:16.760]  說得好聽
[00:06:16.760 --> 00:06:18.680]  選擇性不好聽就收起來
[00:06:18.680 --> 00:06:19.720]  扔掉
[00:06:19.720 --> 00:06:20.440]  對不對
[00:06:20.440 --> 00:06:21.880]  好聽你就聽得到
[00:06:21.880 --> 00:06:22.760]  謝謝
[00:06:22.760 --> 00:06:24.840]  不聽就聽不到
[00:06:24.840 --> 00:06:26.360]  真的很厲害
[00:06:26.360 --> 00:06:28.280]  選擇性的想法
[00:06:28.280 --> 00:06:29.560]  這些負面的想法
[00:06:29.560 --> 00:06:31.000]  想得自己頭都爆了
[00:06:31.000 --> 00:06:32.120]  非常憂慮
[00:06:32.120 --> 00:06:33.400]  你就要停了
[00:06:33.400 --> 00:06:34.760]  壓他一下
[00:06:34.760 --> 00:06:35.560]  不要想了
[00:06:35.560 --> 00:06:37.960]  負面的情緒
[00:06:37.960 --> 00:06:40.040]  全部都是情緒垃圾
[00:06:40.040 --> 00:06:41.000]  怎麼處理
[00:06:41.000 --> 00:06:41.960]  扔掉
[00:06:41.960 --> 00:06:44.280]  垃圾是不好的
[00:06:44.280 --> 00:06:46.120]  影響我們心境的平靜
[00:06:46.120 --> 00:06:47.880]  破壞我們的免疫系統
[00:06:47.880 --> 00:06:49.320]  所以要平靜
[00:06:49.320 --> 00:06:50.440]  要扔掉
[00:06:50.440 --> 00:06:51.880]  有個朋友說
[00:06:51.880 --> 00:06:53.720]  陳醫生多久扔一次垃圾
[00:06:53.720 --> 00:06:54.760]  一天一次
[00:06:54.760 --> 00:06:55.560]  我說好啊
[00:06:55.560 --> 00:06:56.440]  恭喜你
[00:06:56.440 --> 00:06:57.960]  你做了一天的垃圾桶
[00:06:57.960 --> 00:06:59.480]  一有情緒
[00:06:59.480 --> 00:07:00.520]  馬上扔掉
[00:07:00.520 --> 00:07:02.200]  一有激氣
[00:07:02.200 --> 00:07:03.320]  不開心
[00:07:03.320 --> 00:07:04.280]  憂悶
[00:07:04.280 --> 00:07:05.000]  煩
[00:07:05.000 --> 00:07:07.000]  覺得很慘
[00:07:07.000 --> 00:07:08.520]  不慘
[00:07:08.520 --> 00:07:09.480]  我們一點都不慘
[00:07:09.480 --> 00:07:11.000]  我們就轉一個正面的情緒
[00:07:11.000 --> 00:07:12.120]  馬上扔掉
[00:07:12.120 --> 00:07:13.640]  負面的情緒
[00:07:13.640 --> 00:07:16.840]  說些好聽的話
[00:07:16.840 --> 00:07:20.360]  你知道我這個身形
[00:07:20.360 --> 00:07:21.560]  當然要減肥
[00:07:21.560 --> 00:07:23.000]  吃什麼特別餐
[00:07:23.000 --> 00:07:24.440]  現在有一隻新的奶粉
[00:07:24.440 --> 00:07:26.200]  很好
[00:07:26.200 --> 00:07:27.240]  說我也想試一下
[00:07:27.240 --> 00:07:28.840]  又要做什麼運動
[00:07:28.840 --> 00:07:30.360]  我女兒很討厭
[00:07:30.360 --> 00:07:31.240]  媽媽
[00:07:31.240 --> 00:07:32.440]  你這麼煩
[00:07:32.440 --> 00:07:34.200]  你身材都很適中
[00:07:34.200 --> 00:07:35.720]  適中
[00:07:35.720 --> 00:07:38.040]  距離好身材天那麼遠
[00:07:38.040 --> 00:07:39.000]  不過適中
[00:07:39.000 --> 00:07:39.960]  什麼叫適中
[00:07:39.960 --> 00:07:41.080]  很標準
[00:07:41.080 --> 00:07:42.840]  你說適中就是適中
[00:07:42.840 --> 00:07:44.200]  我走出街
[00:07:44.200 --> 00:07:45.480]  頭可以昂起來
[00:07:45.480 --> 00:07:48.040]  因為我的身材適中
[00:07:48.040 --> 00:07:49.560]  有自信
[00:07:49.560 --> 00:07:51.480]  所以一句話
[00:07:51.480 --> 00:07:52.280]  聖經說
[00:07:52.280 --> 00:07:53.080]  講得俠義
[00:07:53.080 --> 00:07:54.120]  好像金蘋果
[00:07:54.120 --> 00:07:55.640]  吊在銀網子裡
[00:07:55.640 --> 00:07:57.560]  然後人心憂悶
[00:07:57.560 --> 00:07:58.520]  屈而不伸
[00:07:58.520 --> 00:07:59.720]  一句良言
[00:07:59.720 --> 00:08:00.600]  洗心
[00:08:00.600 --> 00:08:01.560]  歡樂
[00:08:01.560 --> 00:08:02.360]  然後又說
[00:08:02.360 --> 00:08:03.640]  言語柔和
[00:08:03.640 --> 00:08:04.680]  毀怒消頹
[00:08:04.680 --> 00:08:05.880]  言語暴戾
[00:08:05.880 --> 00:08:07.240]  觸動怒氣
[00:08:07.240 --> 00:08:10.040]  因為言語的力量很大
[00:08:10.040 --> 00:08:12.040]  不單止可以毀壞人
[00:08:12.040 --> 00:08:12.920]  毀壞自己
[00:08:12.920 --> 00:08:14.040]  也可以建立人
[00:08:14.040 --> 00:08:15.160]  建立自己
[00:08:15.160 --> 00:08:16.920]  適當的用
[00:08:16.920 --> 00:08:17.720]  可以
[00:08:17.720 --> 00:08:19.000]  所以選擇性
[00:08:19.000 --> 00:08:20.280]  說一些很清晰的話
[00:08:20.280 --> 00:08:24.120]  不只是說方法
[00:08:24.120 --> 00:08:26.040]  說的內容
[00:08:26.040 --> 00:08:27.320]  然後真的
[00:08:27.320 --> 00:08:30.280]  不只是嘴唇上那麼膚淺
[00:08:30.280 --> 00:08:32.840]  我們也要說
[00:08:32.840 --> 00:08:34.120]  深入一點
[00:08:34.120 --> 00:08:35.400]  因為在家裡
[00:08:35.400 --> 00:08:36.680]  我們教導我們的兒女
[00:08:36.680 --> 00:08:37.960]  母親教導兒女
[00:08:37.960 --> 00:08:40.520]  是憑月主的教訓
[00:08:40.520 --> 00:08:41.400]  和警戒
[00:08:41.400 --> 00:08:42.440]  教導他們
[00:08:42.440 --> 00:08:43.560]  要小心
[00:08:43.560 --> 00:08:44.840]  因為現在資訊
[00:08:44.840 --> 00:08:46.280]  多個技態發達
[00:08:46.280 --> 00:08:48.200]  馬可福音
[00:08:48.200 --> 00:08:50.280]  八章二十二至二十五節
[00:08:50.280 --> 00:08:51.240]  記錄一個
[00:08:51.240 --> 00:08:53.960]  醫好白菜大的盲人
[00:08:53.960 --> 00:08:55.880]  為什麼很特別
[00:08:55.880 --> 00:08:57.800]  因為是two-stage healing
[00:08:57.800 --> 00:08:59.720]  要兩個步驟
[00:08:59.720 --> 00:09:02.760]  馬可福音八章二十二節
[00:09:02.760 --> 00:09:03.720]  來到白菜大
[00:09:03.720 --> 00:09:05.480]  有一個人帶盲人來求耶穌
[00:09:05.480 --> 00:09:06.680]  耶穌拉著盲人的手
[00:09:06.680 --> 00:09:07.720]  帶他出村外
[00:09:07.720 --> 00:09:09.160]  吐唾沫在他眼睛上
[00:09:09.160 --> 00:09:11.160]  為他按手
[00:09:11.160 --> 00:09:12.760]  問他看見什麼
[00:09:12.760 --> 00:09:14.920]  他抬頭一看
[00:09:14.920 --> 00:09:15.880]  說我看見人
[00:09:15.880 --> 00:09:17.000]  他們很像樹木
[00:09:17.000 --> 00:09:17.880]  並且行走
[00:09:17.880 --> 00:09:19.400]  隨後耶穌又按手
[00:09:19.400 --> 00:09:20.520]  二十五節
[00:09:20.520 --> 00:09:21.240]  第二次
[00:09:21.240 --> 00:09:22.440]  按手在他眼睛上
[00:09:22.440 --> 00:09:24.520]  他定睛一看就復原了
[00:09:24.520 --> 00:09:26.440]  樣樣都看得清楚了
[00:09:26.440 --> 00:09:28.120]  有些解經的
[00:09:28.120 --> 00:09:30.280]  全部耶穌都是一次過醫人
[00:09:30.760 --> 00:09:32.840]  這是兩個階段
[00:09:32.840 --> 00:09:33.640]  不夠力
[00:09:33.640 --> 00:09:34.600]  分兩步
[00:09:34.600 --> 00:09:35.960]  好像打針要兩針
[00:09:35.960 --> 00:09:36.920]  可能都不夠
[00:09:36.920 --> 00:09:37.960]  還要三針
[00:09:37.960 --> 00:09:39.880]  不夠力才分段
[00:09:39.880 --> 00:09:43.720]  神力怎會需要分段
[00:09:43.720 --> 00:09:44.920]  他不需要摸
[00:09:44.920 --> 00:09:46.440]  不需要弄唾沫
[00:09:46.440 --> 00:09:47.320]  他遙控
[00:09:47.320 --> 00:09:48.520]  說一句話
[00:09:48.520 --> 00:09:49.640]  你的信心夠了
[00:09:49.640 --> 00:09:51.240]  你都不是針對病
[00:09:51.240 --> 00:09:52.360]  記不記得白夫長
[00:09:52.360 --> 00:09:54.200]  已經好了
[00:09:54.200 --> 00:09:55.880]  用不用這麼複雜
[00:09:55.880 --> 00:09:59.720]  原來就是在這個資訊
[00:09:59.720 --> 00:10:01.640]  科技這麼發達的時代
[00:10:01.640 --> 00:10:02.600]  媒體發達
[00:10:02.600 --> 00:10:04.200]  衝擊之下
[00:10:04.200 --> 00:10:05.880]  神就有個啟示
[00:10:05.880 --> 00:10:06.760]  其實
[00:10:06.760 --> 00:10:09.240]  那個人第一次
[00:10:09.240 --> 00:10:10.200]  你看見什麼
[00:10:10.200 --> 00:10:12.040]  看見人好像樹木
[00:10:12.040 --> 00:10:12.840]  又行走
[00:10:12.840 --> 00:10:13.800]  你說什麼
[00:10:13.800 --> 00:10:15.800]  人又好像樹又行走
[00:10:15.800 --> 00:10:17.160]  不知道自己說什麼
[00:10:17.160 --> 00:10:19.400]  原來以為看見
[00:10:19.400 --> 00:10:22.120]  和清楚看見的實情
[00:10:22.120 --> 00:10:24.200]  是兩回事
[00:10:24.200 --> 00:10:27.480]  所以耶穌第二次
[00:10:27.480 --> 00:10:28.680]  再努力
[00:10:28.680 --> 00:10:32.280]  往往那個人就看得清楚
[00:10:32.280 --> 00:10:33.800]  因為這個時代
[00:10:33.800 --> 00:10:36.040]  資訊可以又剪接
[00:10:36.040 --> 00:10:37.240]  又換
[00:10:37.240 --> 00:10:38.040]  又駁
[00:10:38.040 --> 00:10:38.520]  又加
[00:10:38.520 --> 00:10:39.080]  又減
[00:10:39.080 --> 00:10:40.040]  配音
[00:10:40.040 --> 00:10:40.600]  配樂
[00:10:40.600 --> 00:10:42.760]  改頭換面
[00:10:42.760 --> 00:10:43.560]  舊時的東西
[00:10:43.560 --> 00:10:44.680]  翻做現在的
[00:10:44.680 --> 00:10:46.200]  國家又調轉
[00:10:46.200 --> 00:10:47.800]  亂了
[00:10:47.800 --> 00:10:50.040]  偏頗的報導
[00:10:50.040 --> 00:10:52.760]  惡搞
[00:10:52.760 --> 00:10:55.240]  轉移視線
[00:10:55.240 --> 00:10:56.920]  都不知道信不信好
[00:10:56.920 --> 00:11:00.280]  所以我們更加要求神
[00:11:00.280 --> 00:11:02.360]  真的讓我們看清楚一點
[00:11:02.360 --> 00:11:04.680]  耶穌再按手
[00:11:04.680 --> 00:11:07.000]  耶穌按手
[00:11:07.000 --> 00:11:10.520]  就是帶著神的力量和智慧
[00:11:10.520 --> 00:11:13.240]  加上他自己定睛一看
[00:11:13.240 --> 00:11:14.200]  他定睛一看
[00:11:14.200 --> 00:11:15.640]  他努力看一看
[00:11:15.640 --> 00:11:17.880]  不只是神賜給我們
[00:11:17.880 --> 00:11:19.400]  我們自己也要做點事
[00:11:19.400 --> 00:11:21.240]  他努力一看
[00:11:21.240 --> 00:11:22.280]  就復原了
[00:11:22.280 --> 00:11:25.480]  樣樣都看得清楚
[00:11:25.480 --> 00:11:27.720]  在這個世代我們要教我們的兒女
[00:11:27.720 --> 00:11:31.640]  有辨別是非的智慧
[00:11:31.640 --> 00:11:32.520]  這個智慧
[00:11:32.520 --> 00:11:34.920]  這個律從小放在心裡
[00:11:34.920 --> 00:11:36.200]  就是神的話語
[00:11:36.200 --> 00:11:37.320]  只有一個
[00:11:37.320 --> 00:11:40.760]  不止現在這樣的惡搞
[00:11:40.760 --> 00:11:41.800]  有時在網上
[00:11:41.800 --> 00:11:44.280]  你跟不跟這個投資
[00:11:44.280 --> 00:11:47.960]  你信不信這個人是甚麼公安
[00:11:47.960 --> 00:11:50.520]  電轟火石之間要作出決定
[00:11:50.520 --> 00:11:51.480]  這個智慧
[00:11:51.480 --> 00:11:52.440]  這個能力
[00:11:52.440 --> 00:11:55.320]  就是視乎你心中有沒有一個律
[00:11:55.320 --> 00:11:58.280]  最好的律就是神的話
[00:11:58.280 --> 00:12:00.200]  跟著神的聖經的話語
[00:12:00.200 --> 00:12:01.960]  從小明白聖經
[00:12:01.960 --> 00:12:03.240]  這樣就行
[00:12:03.240 --> 00:12:05.800]  所以不怕我們求神給我們的智慧
[00:12:05.800 --> 00:12:06.920]  他就會醫治我們
[00:12:06.920 --> 00:12:10.440]  唯一的途徑是神再按手
[00:12:10.440 --> 00:12:12.040]  撐開他的力量
[00:12:12.040 --> 00:12:17.000]  我們努力用神的眼光角度看
[00:12:17.000 --> 00:12:20.360]  由慢到模糊到清晰
[00:12:20.360 --> 00:12:24.760]  由演繹錯覺到正確的演繹
[00:12:24.760 --> 00:12:30.200]  才能得到神的力量
[00:12:30.200 --> 00:12:32.600]  我就做了一句
[00:12:32.600 --> 00:12:35.080]  不少錢剩
[00:12:35.080 --> 00:12:36.840]  因為陳醫生這麼死賄
[00:12:36.840 --> 00:12:37.560]  不是的
[00:12:37.560 --> 00:12:38.760]  因為有很多資訊
[00:12:38.760 --> 00:12:39.480]  你不喜歡看
[00:12:39.480 --> 00:12:40.920]  你知現在的AI
[00:12:40.920 --> 00:12:42.040]  你最喜歡看的
[00:12:42.040 --> 00:12:43.960]  他就努力發給你
[00:12:43.960 --> 00:12:45.240]  你就會洗腦
[00:12:45.240 --> 00:12:47.640]  你說這個不合原則
[00:12:47.640 --> 00:12:48.840]  我不看
[00:12:48.840 --> 00:12:49.560]  但不行
[00:12:49.560 --> 00:12:51.960]  你不看就變成隱蔽
[00:12:51.960 --> 00:12:53.720]  於是你就少看
[00:12:53.720 --> 00:12:56.520]  不可以與世隔絕
[00:12:56.520 --> 00:12:57.560]  少看一點
[00:12:57.560 --> 00:12:58.600]  不少
[00:12:58.600 --> 00:12:59.560]  淺看
[00:12:59.560 --> 00:13:01.080]  這不是文字的淺
[00:13:01.080 --> 00:13:02.200]  是淺看
[00:13:02.200 --> 00:13:04.440]  不要看得太深入
[00:13:04.440 --> 00:13:06.280]  不要受他影響
[00:13:06.280 --> 00:13:08.840]  然後正就是正看
[00:13:08.840 --> 00:13:09.960]  看得正一點
[00:13:09.960 --> 00:13:10.520]  真一點
[00:13:10.520 --> 00:13:11.160]  闊一點
[00:13:11.160 --> 00:13:11.800]  遠一點
[00:13:11.800 --> 00:13:12.440]  高一點
[00:13:12.440 --> 00:13:13.400]  大一點
[00:13:13.400 --> 00:13:18.840]  你看到真相的層數就會高一點
[00:13:18.840 --> 00:13:21.000]  所以我們教導我們的兒女
[00:13:21.000 --> 00:13:24.840]  要有神的智慧
[00:13:24.840 --> 00:13:26.120]  求神給智慧
[00:13:26.120 --> 00:13:29.640]  然後心的律是貧毒成競
[00:13:29.640 --> 00:13:32.280]  沒有一個指標
[00:13:32.280 --> 00:13:35.400]  是準確的神的話語
[00:13:35.400 --> 00:13:38.280]  現在的小朋友很高傲遠
[00:13:38.280 --> 00:13:39.240]  不勞而獲
[00:13:39.240 --> 00:13:42.520]  喜歡做網紅
[00:13:42.520 --> 00:13:45.800]  做YouTuber
[00:13:45.800 --> 00:13:47.880]  網紅KOL
[00:13:47.880 --> 00:13:49.800]  KOL不是不好
[00:13:49.800 --> 00:13:51.800]  他以為任何人都做得到
[00:13:51.800 --> 00:13:54.440]  但我們要警告他
[00:13:54.440 --> 00:13:58.280]  KOL網紅一定要有幾樣東西
[00:13:58.280 --> 00:13:59.000]  第一
[00:13:59.000 --> 00:14:00.680]  一定要有真材實料
[00:14:00.680 --> 00:14:02.440]  不是到處抄襲
[00:14:02.440 --> 00:14:05.000]  你要博學
[00:14:05.000 --> 00:14:07.240]  要有好的學識做基礎
[00:14:07.240 --> 00:14:09.320]  有這些學識經過事實檢查
[00:14:09.320 --> 00:14:10.040]  我剛才說的
[00:14:10.040 --> 00:14:11.080]  你都不知道是不是真的
[00:14:11.080 --> 00:14:13.480]  亂說的話會害人無數
[00:14:13.480 --> 00:14:15.000]  不可以害人害己
[00:14:15.000 --> 00:14:16.280]  深信錯的東西
[00:14:16.280 --> 00:14:19.480]  經過事實檢查才會有結果
[00:14:19.480 --> 00:14:20.520]  第三
[00:14:20.520 --> 00:14:22.360]  你要強健自己
[00:14:22.360 --> 00:14:25.240]  網上欺凌很厲害
[00:14:25.240 --> 00:14:26.840]  不是人人稱讚你
[00:14:26.840 --> 00:14:28.840]  你以為每個人都幾個手指頭
[00:14:28.840 --> 00:14:31.320]  有很多人惡毒罵你
[00:14:31.320 --> 00:14:33.480]  就算你很好都可以
[00:14:33.480 --> 00:14:39.080]  所以他要有強健的心理
[00:14:39.080 --> 00:14:40.920]  頂得住網上欺凌
[00:14:40.920 --> 00:14:44.840]  不介意別人說什麼就是什麼
[00:14:44.840 --> 00:14:46.360]  不是的
[00:14:46.360 --> 00:14:47.160]  口在別人那裡
[00:14:47.160 --> 00:14:48.120]  你控制不了
[00:14:48.120 --> 00:14:50.360]  你堅定你的原則
[00:14:50.360 --> 00:14:51.240]  你的信仰
[00:14:51.240 --> 00:14:52.600]  你做對的事
[00:14:52.600 --> 00:14:53.560]  就行
[00:14:53.560 --> 00:14:56.280]  負在暗中擦汗會幫助你
