
[00:00:00.000 --> 00:00:06.160]  除了聖誕節我們去紀念他之外
[00:04:35.080 --> 00:04:37.600]  交多少他拼命地做
[00:04:37.600 --> 00:04:41.000]  到最後有成果交給主人
[00:04:41.000 --> 00:04:42.200]  忠心沒問題
[00:04:42.200 --> 00:04:44.840]  為什麼會賺他良善呢
[00:04:44.840 --> 00:04:45.800]  有點奇怪
[00:04:45.800 --> 00:04:46.600]  好了
[00:04:46.600 --> 00:04:48.800]  我們看一千
[00:04:50.000 --> 00:04:52.880]  一千的也來到前面
[00:04:52.880 --> 00:04:55.000]  跟主人說
[00:04:55.000 --> 00:04:55.600]  主人
[00:04:55.600 --> 00:04:58.600]  我知道你是個嚴厲的人
[00:04:58.600 --> 00:05:01.120]  和合本用忍心
[00:05:01.120 --> 00:05:04.520]  忍心是負面一點
[00:05:04.520 --> 00:05:05.400]  比嚴厲負面
[00:05:05.400 --> 00:05:08.320]  忍心有些不懷好意
[00:05:08.320 --> 00:05:09.240]  忍心
[00:05:09.240 --> 00:05:10.200]  總之不是很好
[00:05:10.200 --> 00:05:10.800]  很嚴厲
[00:05:10.800 --> 00:05:13.840]  沒有中的地方要收割
[00:05:13.840 --> 00:05:15.840]  和合本沒有散的地方要收割
[00:05:15.840 --> 00:05:17.640]  沒有過的地方要收穫
[00:05:19.200 --> 00:05:23.120]  這個就是拿一千的回應主人
[00:05:23.120 --> 00:05:25.320]  然後我就害怕
[00:05:25.320 --> 00:05:27.000]  這麼艱難
[00:05:27.000 --> 00:05:29.960]  你叫我去非洲推銷鞋
[00:05:29.960 --> 00:05:32.040]  非洲沒人穿鞋
[00:05:32.040 --> 00:05:34.400]  要去那裡做很艱難
[00:05:34.400 --> 00:05:35.600]  有沒有虧本
[00:05:35.600 --> 00:05:36.200]  我很害怕
[00:05:36.200 --> 00:05:39.480]  很害怕就將一千埋在地裡
[00:05:39.480 --> 00:05:41.920]  你看你原能值在這裡
[00:05:41.920 --> 00:05:42.600]  我給你
[00:05:42.600 --> 00:05:46.080]  主人怎麼回應呢
[00:05:46.080 --> 00:05:47.360]  主人就罵他
[00:05:48.120 --> 00:05:49.720]  又惡又懶
[00:05:49.720 --> 00:05:51.560]  都很奇怪
[00:05:51.560 --> 00:05:53.800]  你說他懶沒問題
[00:05:53.800 --> 00:05:55.160]  他不做事
[00:05:55.160 --> 00:05:56.720]  他哪裡惡呢
[00:05:56.720 --> 00:05:58.000]  你覺得他惡不惡
[00:05:58.000 --> 00:05:59.680]  他怎麼惡呢
[00:05:59.680 --> 00:06:01.760]  他有沒有虧空公款
[00:06:01.760 --> 00:06:04.320]  有沒有挪用公款自己來的
[00:06:04.320 --> 00:06:05.280]  沒有啊
[00:06:05.280 --> 00:06:06.080]  你給了那麼多
[00:06:06.080 --> 00:06:08.320]  他原能給回你
[00:06:08.320 --> 00:06:10.360]  他沒有偷你的錢
[00:06:10.360 --> 00:06:12.080]  沒有令你損失
[00:06:12.080 --> 00:06:13.600]  他只是不做事
[00:06:13.600 --> 00:06:15.440]  所以你罵他惡沒問題
[00:06:16.360 --> 00:06:17.880]  你怎麼能罵他
[00:06:17.880 --> 00:06:19.840]  你罵他懶沒問題
[00:06:19.840 --> 00:06:20.360]  他是懶
[00:06:20.360 --> 00:06:22.960]  你罵他惡我想不明白
[00:06:22.960 --> 00:06:24.400]  他一點都不惡
[00:06:24.400 --> 00:06:29.600]  今天做生意能夠補本都很難
[00:06:29.600 --> 00:06:32.240]  補本給回你都不差
[00:06:32.240 --> 00:06:34.040]  他又沒有穿貴洞看
[00:06:34.040 --> 00:06:35.040]  又沒有偷
[00:06:35.040 --> 00:06:36.800]  你給那麼多還給你
[00:06:36.800 --> 00:06:39.960]  他惡在哪裡呢
[00:06:39.960 --> 00:06:43.040]  主人又惡又懶
[00:06:43.040 --> 00:06:44.680]  懶沒問題
[00:06:44.680 --> 00:06:45.640]  他惡呢
[00:06:46.520 --> 00:06:47.360]  問題在哪裡呢
[00:06:47.360 --> 00:06:48.760]  為什麼那麼奇怪呢
[00:06:48.760 --> 00:06:53.600]  還有他說主人很嚴厲
[00:06:53.600 --> 00:06:56.680]  沒有中的地方要收
[00:06:56.680 --> 00:06:58.640]  沒有散的地方要聚點
[00:06:58.640 --> 00:06:59.280]  好奇
[00:06:59.280 --> 00:07:01.800]  主人有沒有說
[00:07:01.800 --> 00:07:03.400]  我不是這樣
[00:07:03.400 --> 00:07:04.200]  沒有
[00:07:04.200 --> 00:07:05.760]  主人完全收了
[00:07:05.760 --> 00:07:06.880]  是這樣
[00:07:06.880 --> 00:07:08.600]  主人沒有否認
[00:07:08.600 --> 00:07:11.280]  另一天指出主人的問題
[00:07:11.280 --> 00:07:15.120]  指出主人沒有中的地方要收
[00:07:15.360 --> 00:07:16.840]  沒有播種的地方要收
[00:07:16.840 --> 00:07:18.360]  這個很艱難
[00:07:18.360 --> 00:07:20.920]  主人完全承認
[00:07:20.920 --> 00:07:22.320]  主人怎麼說
[00:07:22.320 --> 00:07:23.600]  主人說
[00:07:23.600 --> 00:07:27.800]  你既知道沒有中的地方要收割
[00:07:27.800 --> 00:07:29.840]  沒有播種的地方要收
[00:07:29.840 --> 00:07:31.320]  主人完全承認
[00:07:31.320 --> 00:07:33.560]  他沒有說謊
[00:07:33.560 --> 00:07:35.760]  他沒有冤枉主人
[00:07:35.760 --> 00:07:37.200]  他說真話
[00:07:37.200 --> 00:07:38.880]  他惡在哪裡呢
[00:07:38.880 --> 00:07:41.480]  他沒有冤枉主人
[00:07:41.480 --> 00:07:43.520]  他惡在哪裡呢
[00:07:43.520 --> 00:07:49.280]  我們再看五千和二千
[00:07:49.280 --> 00:07:55.520]  如果主人分五千二千一千
[00:07:55.520 --> 00:07:58.600]  叫他出去做生意也好
[00:07:58.600 --> 00:07:59.480]  做事也好
[00:07:59.480 --> 00:08:02.840]  三個人都是一樣的
[00:08:02.840 --> 00:08:03.680]  換句話說
[00:08:03.680 --> 00:08:07.520]  拿著五千做生意
[00:08:07.520 --> 00:08:08.640]  所面對的環境
[00:08:08.640 --> 00:08:11.800]  都是沒有中的地方要收割
[00:08:12.120 --> 00:08:13.840]  沒有播種的地方要收割
[00:08:13.840 --> 00:08:17.560]  五千面對的環境和一千都是一樣的
[00:08:17.560 --> 00:08:22.160]  兩千所面對的環境和拿一千的都是一樣
[00:08:22.160 --> 00:08:24.320]  但就很不同了
[00:08:24.320 --> 00:08:27.520]  一個是良善一個是惡
[00:08:27.520 --> 00:08:30.160]  分別在哪裡呢
[00:08:30.160 --> 00:08:31.840]  問題在哪裡呢
[00:08:31.840 --> 00:08:34.320]  如果拿五千的
[00:08:34.320 --> 00:08:36.600]  他面對的環境
[00:08:36.600 --> 00:08:39.360]  你叫我去非洲推銷鞋
[00:08:39.360 --> 00:08:40.920]  沒有人穿鞋的
[00:08:41.920 --> 00:08:44.680]  如果覺得主人對他不好
[00:08:44.680 --> 00:08:46.080]  害他的
[00:08:46.080 --> 00:08:46.680]  煽他的
[00:08:46.680 --> 00:08:48.720]  那就不做了
[00:08:48.720 --> 00:08:49.480]  好像一千
[00:08:49.480 --> 00:08:50.560]  但他不是
[00:08:50.560 --> 00:08:51.400]  他做
[00:08:51.400 --> 00:08:52.680]  很困難
[00:08:52.680 --> 00:08:54.240]  很艱難他也做
[00:08:54.240 --> 00:08:56.600]  他知道主人明白
[00:08:56.600 --> 00:09:00.440]  他知道主人瞭解了情況
[00:09:00.440 --> 00:09:04.720]  所以這麼艱難的機會
[00:09:04.720 --> 00:09:05.840]  提升他
[00:09:05.840 --> 00:09:06.920]  幫助他
[00:09:07.320 --> 00:09:09.240]  讓他能夠在那個環境里
[00:09:09.240 --> 00:09:10.880]  得到操練
[00:09:10.880 --> 00:09:12.520]  到最後他成功
[00:09:12.520 --> 00:09:15.680]  原來他知道主人是愛他的
[00:09:15.680 --> 00:09:19.680]  他的心想主人是良善
[00:09:19.680 --> 00:09:22.160]  所以主人看他是良善
[00:09:22.160 --> 00:09:23.640]  拿一千的
[00:09:23.640 --> 00:09:24.880]  他看主人
[00:09:24.880 --> 00:09:26.200]  主人是害他的
[00:09:26.200 --> 00:09:28.720]  主人叫他拿一千
[00:09:28.720 --> 00:09:31.280]  他做這些工作根本難得不得了
[00:09:31.280 --> 00:09:33.560]  可能他煽他的
[00:09:33.560 --> 00:09:35.800]  可能叫他虛失之後回來
[00:09:36.120 --> 00:09:38.040]  可能要炒他
[00:09:38.040 --> 00:09:41.360]  或者要迫害他
[00:09:41.360 --> 00:09:43.480]  所以他覺得主人對他不好
[00:09:43.480 --> 00:09:45.480]  你叫他拿這些錢去
[00:09:45.480 --> 00:09:46.360]  這麼艱難
[00:09:46.360 --> 00:09:49.600]  嚴厲的全心不良
[00:09:49.600 --> 00:09:51.480]  既然主人是這樣
[00:09:51.480 --> 00:09:52.440]  那不就不做了
[00:09:52.440 --> 00:09:52.720]  是吧
[00:09:52.720 --> 00:09:53.200]  最好
[00:09:53.200 --> 00:09:55.000]  少做少過
[00:09:55.000 --> 00:09:56.360]  如果你和老闆
[00:09:56.360 --> 00:09:57.600]  老闆是很差的
[00:09:57.600 --> 00:09:58.240]  很恨他
[00:09:58.240 --> 00:10:02.000]  你會不會為他賣命
[00:10:02.000 --> 00:10:04.640]  你不會為他賣命的
[00:10:05.240 --> 00:10:06.440]  如果老闆是很差的
[00:10:06.440 --> 00:10:07.480]  你不會為他賣命的
[00:10:07.480 --> 00:10:09.280]  少做少錯
[00:10:09.280 --> 00:10:11.120]  最好是有人看不到的時候
[00:10:11.120 --> 00:10:11.840]  我就吞噼
[00:10:11.840 --> 00:10:15.040]  那個心態就在這裡
[00:10:15.040 --> 00:10:17.960]  為什麼他要挖地藏金呢
[00:10:17.960 --> 00:10:20.920]  你給我這麼多
[00:10:20.920 --> 00:10:22.320]  我不管
[00:10:22.320 --> 00:10:24.040]  就放在這裡
[00:10:24.040 --> 00:10:25.600]  你叫我做
[00:10:25.600 --> 00:10:26.320]  我不做
[00:10:26.320 --> 00:10:27.760]  那個心態就是
[00:10:27.760 --> 00:10:30.560]  你根本對我不好
[00:10:30.560 --> 00:10:33.880]  所以我為什麼要幫你做下去呢
[00:10:33.880 --> 00:10:34.960]  我給你
[00:10:35.360 --> 00:10:35.840]  我給你
[00:10:35.840 --> 00:10:37.600]  這個就是心態
[00:10:37.600 --> 00:10:40.800]  這個心態就決定了他的態度
[00:10:40.800 --> 00:10:44.960]  所以他心裡面對主人的看法
[00:10:44.960 --> 00:10:46.920]  他心裡面的主人是惡
[00:10:46.920 --> 00:10:49.360]  所以他心裡面的惡
[00:10:49.360 --> 00:10:52.160]  就決定了他做事的態度
[00:10:52.160 --> 00:10:55.520]  因為他覺得主人對他不好
[00:10:55.520 --> 00:10:57.960]  就決定了他不需要做
[00:10:57.960 --> 00:11:00.320]  他沒有偷
[00:11:00.320 --> 00:11:01.240]  他沒有搶
[00:11:01.240 --> 00:11:03.720]  他也沒有動用主人的錢
[00:11:04.720 --> 00:11:07.720]  他只不過是把主人給他的東西
[00:11:07.720 --> 00:11:08.840]  退回給你
[00:11:08.840 --> 00:11:10.320]  這個心態
[00:11:10.320 --> 00:11:17.480]  原來在主人心的良善
[00:11:17.480 --> 00:11:21.160]  就決定了今天的侍奉
[00:11:21.160 --> 00:11:24.880]  在我們的侍奉
[00:11:24.880 --> 00:11:26.440]  在我們的人生裡面
[00:11:26.440 --> 00:11:28.880]  我們都會遇到很多困難
[00:11:31.040 --> 00:11:34.440]  讀書可能會遇到困難
[00:11:34.440 --> 00:11:35.840]  你旗了土
[00:11:35.840 --> 00:11:37.600]  都是不合格
[00:11:37.600 --> 00:11:42.760]  出來工作很可能很艱難
[00:11:42.760 --> 00:11:44.480]  或者家庭
[00:11:44.480 --> 00:11:47.680]  有時你覺得神都不知道在哪裡
[00:11:47.680 --> 00:11:49.080]  怎麼擺在我們這裡
[00:11:49.080 --> 00:11:50.760]  我們侍奉神
[00:11:50.760 --> 00:11:52.280]  有時聽不到掌聲
[00:11:52.280 --> 00:11:53.320]  沒有鼓勵
[00:11:53.320 --> 00:11:55.960]  但很多時候我們都會問
[00:11:55.960 --> 00:11:57.240]  我們的神是怎樣呢
[00:11:57.240 --> 00:12:00.560]  領五千和領二千
[00:12:00.960 --> 00:12:02.280]  在這麼長的時間里
[00:12:02.280 --> 00:12:05.600]  他能夠看到的堅信的東西是
[00:12:05.600 --> 00:12:09.000]  神對他不離不棄
[00:12:09.000 --> 00:12:11.200]  雖然在困難裡面
[00:12:11.200 --> 00:12:12.800]  神仍然愛他
[00:12:12.800 --> 00:12:16.240]  因為他對神的良善執著
[00:12:16.240 --> 00:12:19.040]  所以他繼續努力
[00:12:19.040 --> 00:12:26.840]  今天很多人在服侍上很容易灰心
[00:12:26.840 --> 00:12:28.520]  我們就想一想
[00:12:29.080 --> 00:12:31.080]  原來我們的主很愛我們
[00:12:31.080 --> 00:12:34.960]  有時在我們的生活上是沒有比較的
[00:12:34.960 --> 00:12:38.680]  我出去開會有時都很尷尬
[00:12:38.680 --> 00:12:40.480]  那些神學家說
[00:12:40.480 --> 00:12:41.840]  哇!我兒子是神學博士
[00:12:41.840 --> 00:12:43.480]  哇!我兒子是醫生
[00:12:43.480 --> 00:12:44.880]  哇!是工程師
[00:12:44.880 --> 00:12:46.360]  我問你兒子怎麼樣
[00:12:46.360 --> 00:12:48.720]  我兒子只是修車
[00:12:48.720 --> 00:12:51.080]  但我很深信一件事
[00:12:51.080 --> 00:12:55.280]  有誰愛我兒子更大呢
[00:12:55.280 --> 00:12:56.440]  神嘛
[00:12:56.440 --> 00:12:59.000]  上帝比我更愛我兒子
[00:13:00.000 --> 00:13:01.680]  上帝比我更愛我太太
[00:13:01.680 --> 00:13:05.120]  上帝比我更愛我自己
[00:13:05.120 --> 00:13:07.520]  我知道神愛我
[00:13:07.520 --> 00:13:09.760]  不僅愛我
[00:13:09.760 --> 00:13:10.680]  還愛我家人
[00:13:10.680 --> 00:13:12.800]  愛我教會
[00:13:12.800 --> 00:13:17.880]  因為上帝是一個良善的主
[00:13:17.880 --> 00:13:20.280]  耶穌基督是一個良善的主
[00:13:20.280 --> 00:13:22.960]  所以今天在進行這首小課
[00:13:22.960 --> 00:13:25.640]  「像主的良善」
[00:13:27.480 --> 00:13:30.760]  我們就有無窮的力量繼續向前
[00:13:30.760 --> 00:13:33.480]  我想和大家看一個故事
[00:13:33.480 --> 00:13:36.120]  這個故事可能有些人都聽過
[00:13:36.120 --> 00:13:38.760]  是一個很出名的故事
[00:13:38.760 --> 00:13:43.840]  是講到在瑞典有一對宣教士
[00:13:43.840 --> 00:13:47.240]  叫做David and Silvia Frut
[00:13:47.240 --> 00:13:51.560]  他們在1921年帶著兒子
[00:13:51.560 --> 00:13:52.640]  當時兒子很小
[00:13:52.640 --> 00:13:53.400]  幾歲
[00:13:53.400 --> 00:13:55.520]  去非洲宣教
[00:13:57.360 --> 00:13:58.560]  在非洲當時
[00:13:58.560 --> 00:13:59.360]  當時的剛果
[00:13:59.360 --> 00:14:00.680]  今天叫做扎伊爾
[00:14:00.680 --> 00:14:03.160]  這對宣教士去到那裡
[00:14:03.160 --> 00:14:05.200]  也有美國宣教士一起
[00:14:05.200 --> 00:14:07.320]  在那裡宣教是很艱難的
[00:14:07.320 --> 00:14:11.560]  因為當時非洲對於白人來說
[00:14:11.560 --> 00:14:12.560]  是很抗拒的
[00:14:12.560 --> 00:14:13.800]  因為他們是佔領了土地
[00:14:13.800 --> 00:14:15.000]  拿了他們的資源
[00:14:15.000 --> 00:14:18.240]  所以村長見到白人來
[00:14:18.240 --> 00:14:19.640]  是很不歡迎他們的
[00:14:19.640 --> 00:14:21.760]  不讓村民見他們
[00:14:21.760 --> 00:14:23.000]  還有呢
[00:14:23.000 --> 00:14:24.840]  不聊天
[00:14:24.840 --> 00:14:26.440]  那怎麼傳福音呢
[00:14:27.000 --> 00:14:28.480]  你接觸不到怎麼傳福音呢
[00:14:28.480 --> 00:14:34.400]  他們為了要接觸他們
[00:14:34.400 --> 00:14:39.280]  所以他們就在部族的附近
[00:14:39.280 --> 00:14:40.880]  建了一間屋
[00:14:40.880 --> 00:14:42.440]  住在那裡
[00:14:42.440 --> 00:14:44.720]  希望能夠有機會進去
[00:14:44.720 --> 00:14:46.320]  有機會聯絡他們
[00:14:46.320 --> 00:14:48.120]  一路等
[00:14:48.120 --> 00:14:50.680]  你走了就沒有機會了
[00:14:50.680 --> 00:14:53.360]  你留在這裡才有機會
[00:14:53.360 --> 00:14:56.400]  但都沒有機會
[00:14:57.040 --> 00:14:59.840]  不過村長說
[00:14:59.840 --> 00:15:02.360]  他們需要買些東西
[00:15:02.360 --> 00:15:04.360]  他說我們可以買些東西給你
[00:15:04.360 --> 00:15:05.520]  賺點錢
[00:15:05.520 --> 00:15:08.120]  結果有個十塊錢的小孩
[00:15:08.120 --> 00:15:09.920]  拿了些雞蛋賣給他
[00:15:09.920 --> 00:15:11.280]  還有其他的東西
[00:15:11.280 --> 00:15:12.480]  食物等等
[00:15:12.480 --> 00:15:15.760]  我唯一接觸的小孩是小孩
[00:15:15.760 --> 00:15:20.800]  師父在他太太接觸的時候
[00:15:20.800 --> 00:15:21.760]  要學他語言
[00:15:21.760 --> 00:15:25.160]  我跟著就慢慢慢慢明白
[00:15:26.000 --> 00:15:26.920]  如何和他溝通
[00:15:26.920 --> 00:15:29.280]  都挺長的時間
[00:15:29.280 --> 00:15:31.320]  但他不灰心
[00:15:31.320 --> 00:15:33.880]  其他的宣教士都走了
[00:15:33.880 --> 00:15:36.000]  有些說沒得做了
[00:15:36.000 --> 00:15:38.200]  但他仍然覺得這是唯一的機會
[00:15:38.200 --> 00:15:40.880]  於是他就留在這裡
[00:15:40.880 --> 00:15:42.960]  聊天 學他語言
[00:15:42.960 --> 00:15:45.360]  並且慢慢溝通之後
[00:15:45.360 --> 00:15:46.480]  將福音傳給他
[00:15:46.480 --> 00:15:49.520]  在非洲有很多的病
[00:15:49.520 --> 00:15:50.880]  其中一種是藥疾
[00:15:50.880 --> 00:15:52.080]  蚊子的藥疾
[00:15:52.080 --> 00:15:54.640]  有一對宣教士說
[00:15:55.720 --> 00:15:56.920]  美國來的很危險
[00:15:56.920 --> 00:15:57.480]  要走了
[00:15:57.480 --> 00:15:59.880]  師父說不行
[00:15:59.880 --> 00:16:01.040]  我已經和十塊錢的小孩
[00:16:01.040 --> 00:16:02.520]  有了基礎
[00:16:02.520 --> 00:16:03.440]  因為他們聊天
[00:16:03.440 --> 00:16:06.920]  已經開始和他溝通
[00:16:06.920 --> 00:16:07.840]  他開始明白
[00:16:07.840 --> 00:16:09.280]  他不忍心離開
[00:16:09.280 --> 00:16:10.800]  他覺得要繼續下去
[00:16:10.800 --> 00:16:11.800]  這是唯一的機會
[00:16:11.800 --> 00:16:15.360]  他就堅持留在這裡
[00:16:15.360 --> 00:16:17.720]  但留在這裡有危險
[00:16:17.720 --> 00:16:20.160]  這時候他知道他有小孩
[00:16:20.160 --> 00:16:22.320]  丈夫有幾個人說
[00:16:22.320 --> 00:16:23.000]  你走吧
[00:16:23.000 --> 00:16:23.680]  他不走
[00:16:23.680 --> 00:16:24.880]  他堅持要留在這裡
[00:16:25.280 --> 00:16:26.760]  繼續福音
[00:16:26.760 --> 00:16:28.240]  幫助他成長
[00:16:28.240 --> 00:16:30.520]  希望十塊錢更加明白福音
[00:16:30.520 --> 00:16:34.440]  後來他生了一個女兒
[00:16:34.440 --> 00:16:36.600]  誰知道他真的有藥疾
[00:16:36.600 --> 00:16:40.640]  並且還死了
[00:16:40.640 --> 00:16:46.880]  雖然村長找人來幫他生產
[00:16:46.880 --> 00:16:49.320]  但結果他都去世了
[00:16:49.320 --> 00:16:51.200]  他丈夫很難過
[00:16:51.200 --> 00:16:53.280]  親自為他挖了一個墳墓
[00:16:55.160 --> 00:16:58.600]  當時他丈夫心裡很不高興
[00:16:58.600 --> 00:17:02.000]  他問神是怎樣做神的
[00:17:02.000 --> 00:17:03.720]  你這麼有能力
[00:17:03.720 --> 00:17:05.920]  你給一點點能力
[00:17:05.920 --> 00:17:07.600]  保守太太
