
[00:00:00.000 --> 00:00:05.040]  教會的誕生
[00:01:31.240 --> 00:01:34.320]  當你在看著耶穌升天
[00:01:34.320 --> 00:01:36.840]  你一看
[00:01:36.840 --> 00:01:39.320]  可能你會覺得很驚訝
[00:01:39.320 --> 00:01:41.800]  然後當他們目瞪口呆的時候
[00:01:41.800 --> 00:01:43.000]  在第十節說
[00:01:43.000 --> 00:01:44.840]  當耶穌一路往上升
[00:01:44.840 --> 00:01:46.680]  他們定睜望天的時候
[00:01:46.680 --> 00:01:51.240]  忽然有兩個身穿白衣的人站在旁邊
[00:01:51.240 --> 00:01:52.640]  然後說
[00:01:52.720 --> 00:01:54.040]  加里里的人
[00:01:54.040 --> 00:01:57.240]  你們為什麼站著望天呢?
[00:01:57.240 --> 00:02:00.720]  這個離開你們被接升天的耶穌
[00:02:00.720 --> 00:02:03.320]  你們見祂怎樣往天上去
[00:02:03.320 --> 00:02:07.720]  祂也會怎樣往天上再回來
[00:02:07.720 --> 00:02:10.160]  這一刻相信是很震撼
[00:02:10.160 --> 00:02:12.040]  見著耶穌升天
[00:02:12.040 --> 00:02:13.360]  耶穌升天的地方
[00:02:13.360 --> 00:02:16.240]  大家記不記得在哪裡?
[00:02:16.240 --> 00:02:17.680]  記不記得?
[00:02:17.680 --> 00:02:18.920]  在橄欖山
[00:02:18.920 --> 00:02:20.480]  很多人都說是在橄欖山
[00:02:20.480 --> 00:02:22.480]  雖然有些人不同意
[00:02:22.480 --> 00:02:24.600]  不過主要有三個地方
[00:02:24.600 --> 00:02:28.000]  其中一個地方叫做升天堂
[00:02:28.000 --> 00:02:29.160]  在那個地方
[00:02:29.160 --> 00:02:30.240]  就是這張照片
[00:02:30.240 --> 00:02:32.320]  幾個月前有個弟兄去完聖地
[00:02:32.320 --> 00:02:33.680]  他發了這張照片給我
[00:02:33.680 --> 00:02:35.840]  這個就叫做升天堂
[00:02:35.840 --> 00:02:38.400]  就是一個圓形的建築物
[00:02:38.400 --> 00:02:42.480]  在橄欖山偏南的一個小廣場
[00:02:42.480 --> 00:02:44.360]  內里就比較幽暗
[00:02:44.360 --> 00:02:46.960]  大家見不見到旁邊那張照片
[00:02:46.960 --> 00:02:50.040]  那張照片是一個石地
[00:02:50.040 --> 00:02:51.280]  這是什麼呢?
[00:02:51.280 --> 00:02:53.280]  這個很多人去到都會去看
[00:02:53.280 --> 00:02:55.200]  這個景點來的
[00:02:55.200 --> 00:02:59.080]  相傳這個是耶穌升天的時候
[00:02:59.080 --> 00:03:01.200]  留下的腳印
[00:03:01.200 --> 00:03:04.600]  我們不知道這個是真還是假
[00:03:04.600 --> 00:03:06.400]  因為這個也無從稽考
[00:03:06.400 --> 00:03:09.000]  為什麼耶穌升天會留下腳印呢?
[00:03:09.000 --> 00:03:10.720]  是不是耶穌升天的時候
[00:03:10.720 --> 00:03:12.440]  那個熱力很厲害呢?
[00:03:12.440 --> 00:03:14.960]  是不是耶穌有些人說要助跑呢?
[00:03:14.960 --> 00:03:16.720]  就是這樣彈上去
[00:03:16.720 --> 00:03:17.520]  不知道
[00:03:17.520 --> 00:03:19.240]  但無論是怎樣
[00:03:19.240 --> 00:03:22.560]  這個耶穌升天是鐵一般的事實
[00:03:22.560 --> 00:03:23.720]  怎樣知道呢?
[00:03:23.720 --> 00:03:27.800]  在哥倫多前書15章3至4節這樣說的
[00:03:27.800 --> 00:03:30.280]  當保羅說我當日領受了的
[00:03:30.280 --> 00:03:31.600]  我現在告訴你們
[00:03:31.600 --> 00:03:32.320]  第一
[00:03:32.320 --> 00:03:35.040]  就是基督照著聖經所說
[00:03:35.040 --> 00:03:37.680]  為我們的罪死了
[00:03:37.680 --> 00:03:39.400]  而且埋葬了
[00:03:39.400 --> 00:03:40.960]  又照聖經這樣說
[00:03:40.960 --> 00:03:42.880]  第三日復活
[00:03:42.880 --> 00:03:45.160]  跟著這個是很有力的證據
[00:03:45.160 --> 00:03:46.640]  在第五和第六節
[00:03:46.640 --> 00:03:50.080]  他說「並且顯給基法漢
[00:03:50.080 --> 00:03:54.320]  然後再顯給十二使徒漢
[00:03:54.320 --> 00:03:57.960]  後來一時還顯給五百多人看
[00:03:57.960 --> 00:04:01.360]  其中有一大半如今還在
[00:04:01.360 --> 00:04:03.480]  卻也有已經睡了」
[00:04:03.480 --> 00:04:04.120]  就是什麼呢?
[00:04:04.120 --> 00:04:06.640]  就是當過了一段時間
[00:04:06.640 --> 00:04:07.840]  保羅很想說
[00:04:07.840 --> 00:04:11.960]  這件事耶穌升天是鐵一般的事實
[00:04:11.960 --> 00:04:13.640]  你可以問問人
[00:04:13.640 --> 00:04:15.840]  那時候顯給五百多人看
[00:04:15.840 --> 00:04:17.840]  有一半人還沒睡
[00:04:17.840 --> 00:04:19.720]  還沒回到天的
[00:04:19.720 --> 00:04:23.240]  所以這個可以在很多人證上說
[00:04:23.240 --> 00:04:26.200]  就是說耶穌的死、復活和升天
[00:04:26.200 --> 00:04:28.200]  都是鐵一般的事實
[00:04:28.200 --> 00:04:31.760]  當他們所愛的耶穌離開了
[00:04:31.760 --> 00:04:33.080]  他們肯定不捨得
[00:04:33.080 --> 00:04:34.920]  肯定覺得徬徨
[00:04:34.920 --> 00:04:37.040]  以往是耶穌叫他們去哪裡
[00:04:37.040 --> 00:04:38.440]  他們就去哪裡
[00:04:38.440 --> 00:04:41.240]  以往就是耶穌叫他們做些什麼就做些什麼
[00:04:41.240 --> 00:04:43.680]  有時當他們都做不了的事情
[00:04:43.680 --> 00:04:45.040]  例如治不了的病
[00:04:45.040 --> 00:04:47.200]  趕不了那只鬼的時候
[00:04:47.200 --> 00:04:50.600]  耶穌幫他們收拾殘局
[00:04:50.600 --> 00:04:52.560]  你猜瞞徒那一刻
[00:04:52.560 --> 00:04:55.160]  會不會有失落的感覺?
[00:04:55.160 --> 00:04:55.960]  會吧
[00:04:55.960 --> 00:04:58.600]  沒有了一個領袖
[00:04:58.600 --> 00:05:00.440]  這一份感覺
[00:05:00.440 --> 00:05:04.040]  如果你有失去過至親
[00:05:04.040 --> 00:05:05.640]  你會明白
[00:05:05.640 --> 00:05:07.040]  什麼叫失去至親
[00:05:07.040 --> 00:05:08.360]  會明白
[00:05:08.360 --> 00:05:11.960]  就好像上年我奶奶回到天家
[00:05:11.960 --> 00:05:14.880]  對我來說那份失落是很大的
[00:05:14.880 --> 00:05:18.000]  因為我奶奶不只是做我奶奶
[00:05:18.000 --> 00:05:24.880]  她擔當著我爸爸、我媽媽、我爺爺、我奶奶的角色
[00:05:24.880 --> 00:05:26.000]  在很小的時候
[00:05:26.000 --> 00:05:28.520]  當小學時要做勞作
[00:05:28.520 --> 00:05:30.560]  我是最怕做勞作的
[00:05:30.560 --> 00:05:35.080]  那次我記得聖誕節要做一頂聖誕帽
[00:05:35.080 --> 00:05:36.520]  我不懂得做
[00:05:36.520 --> 00:05:40.000]  然後我奶奶幫我做了一頂紅色的聖誕帽
[00:05:40.000 --> 00:05:41.640]  用那些紅色圖畫紙做
[00:05:41.640 --> 00:05:43.320]  上去黏了很多
[00:05:43.320 --> 00:05:45.320]  還要做得很高
[00:05:45.320 --> 00:05:46.200]  我最喜歡是這樣
[00:05:46.200 --> 00:05:48.200]  像廚師的帽子那樣很高
[00:05:48.200 --> 00:05:50.920]  回到學校又高人一等
[00:05:50.920 --> 00:05:53.560]  還要很高分
[00:05:53.560 --> 00:05:55.080]  因為我奶奶很愛惜我
[00:05:55.080 --> 00:05:57.960]  吃菜的菜心、芥蘭
[00:05:57.960 --> 00:05:59.880]  中間那條叫什麼
[00:05:59.880 --> 00:06:01.280]  那條心
[00:06:01.280 --> 00:06:03.320]  旁邊的那些
[00:06:03.320 --> 00:06:04.640]  是莞
[00:06:04.640 --> 00:06:06.560]  我是不吃那些莞的
[00:06:06.560 --> 00:06:09.880]  所以以後出現在我面前的飯
[00:06:09.880 --> 00:06:11.200]  是沒有莞的
[00:06:11.200 --> 00:06:12.840]  我奶奶會把莞的都撕掉
[00:06:12.840 --> 00:06:14.560]  然後只剩下那些
[00:06:14.560 --> 00:06:16.840]  所以她幫我煮了所有的飯
[00:06:16.840 --> 00:06:18.080]  洗了所有的衣服
[00:06:18.080 --> 00:06:19.560]  清潔了所有的東西
[00:06:19.560 --> 00:06:22.400]  所以我吸塵、拖地
[00:06:22.400 --> 00:06:25.080]  都是近這三年才學的
[00:06:25.080 --> 00:06:29.240]  到現在還是被人投訴做得不好
[00:06:29.240 --> 00:06:32.560]  那份失落不是因為沒有那些莞
[00:06:32.560 --> 00:06:34.680]  不是因為沒有人把莞撕掉給我
[00:06:34.680 --> 00:06:36.120]  我不知道大家明不明白
[00:06:36.120 --> 00:06:38.800]  那種失落就是沒有了
[00:06:38.800 --> 00:06:42.600]  一下子沒有了那些莞
[00:06:42.600 --> 00:06:44.760]  到了她的安息禮的時候
[00:06:44.760 --> 00:06:47.680]  當我要分享她的生平的時候
[00:06:47.680 --> 00:06:49.320]  當我講回剛才那些的時候
[00:06:49.320 --> 00:06:50.720]  我哭得很厲害
[00:06:50.720 --> 00:06:52.120]  哭到中間停了
[00:06:52.120 --> 00:06:53.560]  講不下去
[00:06:53.560 --> 00:06:55.520]  但是我感謝耶穌
[00:06:55.520 --> 00:06:58.160]  在那一刻當我祈禱的時候
[00:06:58.160 --> 00:06:59.720]  我想起這段經文
[00:06:59.720 --> 00:07:00.760]  所有眼淚
[00:07:00.760 --> 00:07:02.200]  真的好像聖經那樣講
[00:07:02.200 --> 00:07:04.600]  抹乾你的眼淚
[00:07:04.600 --> 00:07:06.360]  那一節經文是記載在
[00:07:06.360 --> 00:07:10.720]  約翰福音14:16-18
[00:07:10.720 --> 00:07:12.600]  他說我要求父
[00:07:12.600 --> 00:07:15.520]  耶穌求天父
[00:07:15.520 --> 00:07:19.400]  祂說祂會另外賜給你一位保衛師
[00:07:19.400 --> 00:07:21.800]  叫祂永遠與你同在
[00:07:21.800 --> 00:07:24.000]  這個祂、這個保衛師是誰?
[00:07:24.000 --> 00:07:30.280]  就是真你的性靈乃是世人不能接受的
[00:07:30.280 --> 00:07:32.720]  接著那句很重要
[00:07:32.720 --> 00:07:34.480]  我想大家都記得這句話
[00:07:34.480 --> 00:07:36.320]  當你很失落
[00:07:36.320 --> 00:07:38.320]  當你以為自己一個人
[00:07:38.320 --> 00:07:40.360]  當你夜難人靜
[00:07:40.360 --> 00:07:42.880]  當你好像沒有了至親的人
[00:07:42.880 --> 00:07:44.080]  你很徬徨的時候
[00:07:44.080 --> 00:07:45.440]  這一節經文
[00:07:45.440 --> 00:07:49.440]  就成為我們最大的支持和信仰
[00:07:49.440 --> 00:07:52.080]  當那一刻我在那個
[00:07:52.080 --> 00:07:53.800]  就是那個chapel
[00:07:53.800 --> 00:07:54.760]  哭得很厲害
[00:07:54.760 --> 00:07:56.960]  就想起這一節經文
[00:07:56.960 --> 00:07:58.760]  耶穌說直接安慰我
[00:07:58.760 --> 00:08:03.520]  祂說我不會撇下你們為孤兒
[00:08:03.520 --> 00:08:08.720]  我必會再到你們這裡來
[00:08:08.720 --> 00:08:10.240]  這個就是信仰
[00:08:10.240 --> 00:08:12.080]  原來耶穌的升天
[00:08:12.080 --> 00:08:14.960]  耶穌的受死復活
[00:08:14.960 --> 00:08:17.880]  就是給我們一個盼望
[00:08:17.880 --> 00:08:19.280]  祂會再回來
[00:08:19.280 --> 00:08:21.040]  不過當祂走了的時候
[00:08:21.040 --> 00:08:22.760]  所有人會很失落
[00:08:22.760 --> 00:08:24.960]  但是耶穌答應了我們
[00:08:24.960 --> 00:08:26.840]  會給性靈來
[00:08:26.840 --> 00:08:29.480]  而耶穌的確沒有說謊
[00:08:29.480 --> 00:08:32.640]  早期的教會能夠拓展
[00:08:32.640 --> 00:08:34.720]  門徒能夠這麼有信心
[00:08:34.720 --> 00:08:38.520]  是因為性靈真的來到教會那裡
[00:08:38.520 --> 00:08:41.600]  我們看回那一天發生了什麼事
[00:08:41.600 --> 00:08:43.640]  《史詩·大行轉》二章一節
[00:08:43.640 --> 00:08:46.360]  一開始就說五旬節到了
[00:08:46.360 --> 00:08:49.360]  門徒都聚在一處
[00:08:49.360 --> 00:08:51.600]  因為他們要回去過節
[00:08:51.600 --> 00:08:53.520]  在耶路撒冷的人會留下
[00:08:53.520 --> 00:08:56.320]  不在耶路撒冷的人會回來過節
[00:08:56.320 --> 00:08:57.680]  因為這個節日很重要
[00:08:57.680 --> 00:09:00.360]  這個節日在摩西時代已經設立
[00:09:00.360 --> 00:09:03.680]  原本是慶祝希伯來人離開埃及
[00:09:03.680 --> 00:09:06.120]  然後去到屬於自己的地方
[00:09:06.120 --> 00:09:10.920]  去第一次吃自己生出來的果子
[00:09:10.920 --> 00:09:14.160]  是上帝給他的
[00:09:14.160 --> 00:09:18.560]  而這個節日就在逾越節之後的第七個星期
[00:09:18.560 --> 00:09:21.760]  所以也叫做七七收穫節
[00:09:21.760 --> 00:09:25.360]  之後基督徒稱之為性靈降臨節
[00:09:25.360 --> 00:09:26.880]  因為一會兒你會看到
[00:09:26.880 --> 00:09:30.200]  性靈降臨的震撼
[00:09:30.200 --> 00:09:34.840]  第二節當那天突然間從天上
[00:09:34.840 --> 00:09:37.520]  有一個很大的聲響下來
[00:09:37.520 --> 00:09:39.680]  好像一陣大風吹過
[00:09:39.680 --> 00:09:42.880]  充滿了他們整鎖的屋子
[00:09:42.880 --> 00:09:46.680]  大家在溫哥華有沒有聽過行雷
[00:09:46.680 --> 00:09:47.760]  有沒有?
[00:09:47.760 --> 00:09:49.360]  好像少一點
[00:09:49.360 --> 00:09:51.400]  是不是小聲一點
[00:09:51.400 --> 00:09:52.280]  比起香港
[00:09:52.280 --> 00:09:53.480]  我不知道是不是
[00:09:53.480 --> 00:09:55.040]  但是香港的時候
[00:09:55.040 --> 00:09:56.480]  不知道是不是香港小一點
[00:09:56.480 --> 00:09:58.120]  行雷很大聲
[00:09:58.120 --> 00:09:59.760]  你會覺得天好像倒下來一樣
[00:09:59.760 --> 00:10:01.320]  啵~一樣
[00:10:01.320 --> 00:10:02.520]  開始閃兩閃
[00:10:02.520 --> 00:10:03.880]  接著啵~一樣
[00:10:03.880 --> 00:10:04.760]  你整個人震
[00:10:04.760 --> 00:10:05.960]  那時候也是
[00:10:05.960 --> 00:10:07.920]  可能那時候就是一陣
[00:10:07.920 --> 00:10:10.080]  震得好像天倒下來一樣
[00:10:10.080 --> 00:10:11.920]  接著他們看到
[00:10:11.920 --> 00:10:15.840]  又有石頭好像火焰顯現出來
[00:10:15.840 --> 00:10:19.080]  分開落在各人的頭上
[00:10:19.080 --> 00:10:20.240]  各位聽眾姐妹
[00:10:20.240 --> 00:10:25.760]  風和火很多時候都是預表著上帝的臨在
[00:10:25.760 --> 00:10:27.480]  如果你記得出埃及記
[00:10:27.480 --> 00:10:30.640]  當上帝顯現給摩西看的時候
[00:10:30.640 --> 00:10:34.040]  就是摩西看到一些荊棘被很多火燒
[00:10:34.040 --> 00:10:37.360]  但是又不會令到那些荊棘燒毀
[00:10:37.360 --> 00:10:39.520]  然後摩西想走近一點的時候
[00:10:39.520 --> 00:10:40.480]  耶和華說
[00:10:40.480 --> 00:10:42.120]  摩西 摩西
[00:10:42.120 --> 00:10:43.960]  我在這裡
[00:10:43.960 --> 00:10:49.400]  上帝很多時候用火來預表祂的臨在
[00:10:49.400 --> 00:10:50.880]  然後第四節
[00:10:50.880 --> 00:10:53.240]  他們就被聖靈充滿
[00:10:53.240 --> 00:10:56.040]  按著聖靈所賜的口才
[00:10:56.040 --> 00:10:58.280]  說起別國的話
[00:10:58.280 --> 00:11:00.040]  什麼叫別國的話
[00:11:00.040 --> 00:11:01.160]  就是另一個國家
[00:11:01.160 --> 00:11:02.920]  等一下我會解釋多一點
[00:11:02.920 --> 00:11:04.640]  然後第五節
[00:11:04.640 --> 00:11:08.320]  那時有虔誠的猶太人從天下各國來
[00:11:08.320 --> 00:11:09.840]  很多人在不同的地方來
[00:11:09.840 --> 00:11:12.520]  就住在耶路撒冷
[00:11:12.520 --> 00:11:15.160]  當那個聲音一響
[00:11:15.160 --> 00:11:16.760]  那些人會看發生什麼事
[00:11:16.760 --> 00:11:19.600]  如果突然間這個教會上突然間很大聲
[00:11:19.600 --> 00:11:22.200]  然後很多人就走過來聚集
[00:11:22.200 --> 00:11:27.240]  各人就聽見門徒用眾人的鄉談說話
[00:11:27.240 --> 00:11:28.560]  就甚勒門
[00:11:28.560 --> 00:11:31.400]  你記不記得眾人的鄉談
[00:11:31.400 --> 00:11:33.680]  鄉談什麼意思
[00:11:33.680 --> 00:11:34.960]  鄉下話
[00:11:34.960 --> 00:11:37.400]  眾人的鄉下話說
[00:11:37.400 --> 00:11:39.560]  然後都驚訝唏噓說
[00:11:39.560 --> 00:11:44.520]  看啊 這說話的人不都是加里里人嗎
[00:11:44.520 --> 00:11:46.960]  加里里人就是一個地方
[00:11:46.960 --> 00:11:47.720]  然後他說
[00:11:47.720 --> 00:11:50.520]  我們各人怎麼聽見他們說
[00:11:50.520 --> 00:11:53.400]  我們生來所用的鄉談呢
[00:11:53.400 --> 00:11:54.520]  就是鄉下話
[00:11:54.520 --> 00:11:55.920]  大家還記得剛才說
[00:11:55.920 --> 00:11:59.200]  猶太人從天下各國來住在耶路撒冷
[00:11:59.200 --> 00:12:00.960]  大家雖然是猶太人
[00:12:00.960 --> 00:12:04.880]  但是一不一定懂得聽大家的話
[00:12:04.880 --> 00:12:05.400]  未必
[00:12:05.400 --> 00:12:07.760]  我給一個例子你們就會明白
[00:12:07.760 --> 00:12:08.840]  我們中國人
[00:12:08.840 --> 00:12:10.280]  我們都是中國人
[00:12:10.280 --> 00:12:13.840]  但是如果有一個人在潮州來
[00:12:13.840 --> 00:12:15.680]  他純說潮州話
[00:12:15.680 --> 00:12:17.440]  你懂不懂得聽
[00:12:17.440 --> 00:12:18.520]  不懂了
[00:12:18.520 --> 00:12:19.440]  那就是一樣
[00:12:19.440 --> 00:12:20.920]  但是怎麼知道
[00:12:20.920 --> 00:12:23.080]  為什麼有人來的時候會這樣呢
[00:12:23.080 --> 00:12:24.200]  還有你有沒有留意
[00:12:24.200 --> 00:12:26.040]  剛才第九節說了很多地方
[00:12:26.040 --> 00:12:29.880]  等下第九節會說很多地方名字
[00:12:29.880 --> 00:12:31.280]  當你看聖經的時候
[00:12:31.280 --> 00:12:32.680]  可能你就這樣看過就算了
[00:12:32.680 --> 00:12:33.760]  原來很有意思
[00:12:33.760 --> 00:12:36.080]  我先讀一次給弟兄姐妹聽
[00:12:36.080 --> 00:12:37.880]  從各國來有什麼人呢
[00:12:37.880 --> 00:12:39.560]  他說我們伯提雅人
[00:12:39.560 --> 00:12:40.400]  馬代人
[00:12:40.400 --> 00:12:41.080]  以蘭人
[00:12:41.080 --> 00:12:43.720]  和住在米索波大米
[00:12:43.720 --> 00:12:45.400]  猶太加伯多加
[00:12:45.400 --> 00:12:46.240]  本都
[00:12:46.240 --> 00:12:47.600]  亞西亞
[00:12:47.600 --> 00:12:48.640]  第十節
[00:12:48.640 --> 00:12:49.360]  佛里加
[00:12:49.360 --> 00:12:50.040]  龐非尼
[00:12:50.040 --> 00:12:51.320]  埃及的人
[00:12:51.320 --> 00:12:52.840]  並靠近古里內的
[00:12:52.840 --> 00:12:54.480]  里比亞一帶地方的人
[00:12:54.480 --> 00:12:56.160]  從羅馬尼的黑里中
[00:12:56.160 --> 00:12:57.400]  或是猶太人
[00:12:57.400 --> 00:13:00.560]  或是進猶太教的人
[00:13:00.560 --> 00:13:01.720]  甲尼底
[00:13:01.720 --> 00:13:02.880]  和阿拉伯人
[00:13:02.880 --> 00:13:05.640]  都聽見他們用我們的香壇
[00:13:05.640 --> 00:13:08.600]  講神的大作為
[00:13:08.600 --> 00:13:09.640]  用香壇
[00:13:09.640 --> 00:13:10.600]  剛才大家都說
[00:13:10.600 --> 00:13:12.840]  是鄉下話
[00:13:12.840 --> 00:13:15.320]  一群這樣的人
[00:13:15.320 --> 00:13:16.120]  加里尼人
[00:13:16.120 --> 00:13:17.520]  他們覺得看不起的
[00:13:17.520 --> 00:13:20.800]  但竟然適用他們的鄉下話
[00:13:20.800 --> 00:13:22.680]  是生來的香壇
[00:13:22.680 --> 00:13:23.360]  等於
[00:13:23.360 --> 00:13:24.680]  如果大家很遲
[00:13:24.680 --> 00:13:25.720]  即是大過了
[00:13:25.720 --> 00:13:27.120]  先來到溫哥華
[00:13:27.120 --> 00:13:29.080]  大家的英文都很叻
[00:13:29.080 --> 00:13:30.640]  但你一講英文
[00:13:30.640 --> 00:13:33.160]  那些土生仔知不知道
[00:13:33.160 --> 00:13:34.680]  你是帝都尼
[00:13:34.680 --> 00:13:35.160]  知哦
[00:13:35.160 --> 00:13:36.240]  就算你多流利
[00:13:36.240 --> 00:13:37.480]  就算你的grammar
[00:13:37.480 --> 00:13:39.120]  比他更好
[00:13:39.120 --> 00:13:40.840]  他一聽就知
[00:13:40.840 --> 00:13:42.360]  你都不是土生的
[00:13:42.360 --> 00:13:43.960]  一聽就知了
[00:13:43.960 --> 00:13:46.680]  但原來天下各國呢
[00:13:46.680 --> 00:13:48.000]  原來是這個意思
[00:13:48.000 --> 00:13:49.640]  剛才我說很有意思
[00:13:49.640 --> 00:13:52.320]  原來聖經交代這麼多地方
[00:13:52.320 --> 00:13:54.120]  是很想讓你知道
[00:13:54.120 --> 00:13:57.320]  原來真是從各國而來
[00:13:57.320 --> 00:13:59.200]  如果你看中央
[00:13:59.200 --> 00:14:00.200]  就是耶路撒冷
[00:14:00.200 --> 00:14:00.920]  為中央
[00:14:00.920 --> 00:14:02.560]  因為他們來耶路撒冷
[00:14:02.560 --> 00:14:04.120]  中間是猶太人
[00:14:04.120 --> 00:14:06.320]  東方是哪裡?
[00:14:06.320 --> 00:14:08.240]  東方就有白提雅人
[00:14:08.240 --> 00:14:09.080]  馬代人
[00:14:09.080 --> 00:14:09.920]  以蘭人
[00:14:09.920 --> 00:14:11.520]  和米索波大米人
[00:14:11.520 --> 00:14:14.240]  其實就是米索不達米亞
[00:14:14.240 --> 00:14:15.400]  現在的
[00:14:15.400 --> 00:14:17.080]  南方就有阿拉伯
[00:14:17.080 --> 00:14:18.440]  西南方呢
[00:14:18.440 --> 00:14:20.600]  就有埃及和里比亞
[00:14:20.600 --> 00:14:22.320]  就是尼比亞
[00:14:22.320 --> 00:14:24.640]  然後西方就是羅馬
[00:14:24.640 --> 00:14:26.120]  甲里底
[00:14:26.120 --> 00:14:27.960]  其實就是克里特
[00:14:27.960 --> 00:14:29.360]  然後還有北方
[00:14:29.360 --> 00:14:31.160]  就是這些國家
[00:14:31.160 --> 00:14:33.640]  如果現在發生在我們中間
[00:14:33.640 --> 00:14:35.480]  突然間我講話
[00:14:35.480 --> 00:14:36.720]  砰
[00:14:36.720 --> 00:14:38.120]  很大聲
[00:14:38.120 --> 00:14:39.240]  那我們附近有些什麼人呢?
[00:14:39.240 --> 00:14:41.160]  你猜
[00:14:41.160 --> 00:14:42.680]  這裡附近
[00:14:42.680 --> 00:14:43.440]  印度
[00:14:43.440 --> 00:14:45.160]  還有呢
[00:14:45.160 --> 00:14:47.600]  墨西哥
[00:14:47.600 --> 00:14:50.160]  然後有
[00:14:50.160 --> 00:14:51.720]  中國
[00:14:51.720 --> 00:14:53.920]  這裡也有台山人
[00:14:53.920 --> 00:14:54.800]  大家幻想一下
[00:14:54.800 --> 00:14:56.520]  如果突然間
[00:14:56.520 --> 00:14:57.320]  突然間
[00:14:57.320 --> 00:14:58.720]  砰完之後
[00:14:58.720 --> 00:15:00.960]  然後我們三個執事
[00:15:00.960 --> 00:15:03.280]  突然間可能Andrew講德文
[00:15:03.280 --> 00:15:04.720]  突然間很流利地講德文
[00:15:04.720 --> 00:15:05.760]  全副音
[00:15:05.760 --> 00:15:08.400]  李太就講台山話
[00:15:08.400 --> 00:15:10.160]  李太好像上海人
[00:15:10.160 --> 00:15:12.680]  然後卓太是什麼人
[00:15:12.680 --> 00:15:17.160]  卓太突然間講印度話
[00:15:17.160 --> 00:15:18.640]  哇
[00:15:18.640 --> 00:15:20.120]  那你會怎樣呢?
[00:15:20.120 --> 00:15:20.840]  如果你突然間看到
[00:15:20.840 --> 00:15:23.280]  你會怎樣呢?
[00:15:23.280 --> 00:15:25.680]  你會怎樣呢?
[00:15:25.680 --> 00:15:27.600]  你也會驚訝的
[00:15:27.600 --> 00:15:28.440]  是吧
[00:15:28.440 --> 00:15:29.360]  但是全副音
[00:15:29.360 --> 00:15:30.040]  聖經講
[00:15:30.040 --> 00:15:32.640]  即是講副音
[00:15:32.640 --> 00:15:33.760]  然後
[00:15:33.760 --> 00:15:34.280]  眾人
[00:15:34.280 --> 00:15:35.320]  和我們一樣
[00:15:35.320 --> 00:15:36.800]  也會驚訝的
[00:15:36.800 --> 00:15:37.680]  一定驚訝的
[00:15:37.680 --> 00:15:39.000]  大家讀聖經的時候
[00:15:39.000 --> 00:15:40.360]  不知道你有沒有想過
[00:15:40.360 --> 00:15:43.480]  這個其實是一個很大的神跡
[00:15:43.480 --> 00:15:45.040]  你想想是吧
[00:15:45.040 --> 00:15:46.440]  但是如果讓你學
[00:15:46.440 --> 00:15:48.360]  你學完也不能用鄉下話來講
[00:15:48.360 --> 00:15:49.000]  就算你學
[00:15:49.000 --> 00:15:50.880]  也是學一句半句
[00:15:50.880 --> 00:15:52.640]  譬如我現在試試講一句
[00:15:52.640 --> 00:15:55.400]  當大地震動的時候
