
[00:00:00.000 --> 00:00:07.120]  我希望盡量深入淺出地講解科學和宗教的關係
[00:04:02.560 --> 00:04:06.560]  所以女士就用多了很多美白的潤膚膏
[00:04:06.560 --> 00:04:08.560]  因為我們弄穿了臭氧層
[00:04:08.560 --> 00:04:13.560]  我們人類的科學其實發展是很慢的
[00:04:13.560 --> 00:04:14.560]  我舉個例子
[00:04:14.560 --> 00:04:18.560]  剛才我講到地球裏面有些鐵質流的時候
[00:04:18.560 --> 00:04:19.560]  好像電流一樣
[00:04:19.560 --> 00:04:22.560]  但電流和磁場的關係
[00:04:22.560 --> 00:04:25.560]  我們在1820年一個法國的科學家
[00:04:25.560 --> 00:04:28.560]  他發現的
[00:04:28.560 --> 00:04:35.560]  所以我們現在對地球對神的創造知識還是很簡單的
[00:04:35.560 --> 00:04:37.560]  不要以為我們科學發展得很快
[00:04:37.560 --> 00:04:41.560]  我們其實在神的智慧裏面
[00:04:41.560 --> 00:04:43.560]  我們只會很少被誤
[00:04:43.560 --> 00:04:45.560]  所以當時他發現了
[00:04:45.560 --> 00:04:50.560]  如果有電流流過的時候會產生一個電磁場
[00:04:50.560 --> 00:04:53.560]  其實在過往的幾百年
[00:04:53.560 --> 00:04:57.560]  或者是很多以前很早期和到現在
[00:04:57.560 --> 00:04:59.560]  有不同的宇宙理論
[00:04:59.560 --> 00:05:01.560]  特別是地球的理論
[00:05:01.560 --> 00:05:04.560]  如果你看學金的時間簡史
[00:05:04.560 --> 00:05:06.560]  他其中提到一個笑話
[00:05:06.560 --> 00:05:10.560]  當年有一個很出名的物理學教授叫Freeman
[00:05:10.560 --> 00:05:12.560]  他寫了幾本很出名的書
[00:05:12.560 --> 00:05:16.560]  他在物理學講到地球的時候
[00:05:16.560 --> 00:05:21.560]  有個聽眾說地球是一隻龜
[00:05:21.560 --> 00:05:23.560]  托著地球
[00:05:23.560 --> 00:05:25.560]  他問這個聽眾
[00:05:25.560 --> 00:05:27.560]  龜下面是什麼呢
[00:05:27.560 --> 00:05:29.560]  他說都是一隻龜
[00:05:29.560 --> 00:05:32.560]  再下一路下來都是一隻龜
[00:05:32.560 --> 00:05:35.560]  所以他就用這個圖
[00:05:35.560 --> 00:05:37.560]  一隻龜托著地球
[00:05:37.560 --> 00:05:40.560]  開始講一種很原始的地球理論
[00:05:40.560 --> 00:05:42.560]  今天我就不是講這隻龜
[00:05:42.560 --> 00:05:44.560]  我會講最後一個
[00:05:44.560 --> 00:05:47.560]  好像漏斗形的一個形狀
[00:05:47.560 --> 00:05:51.560]  我會解釋學金用漏斗形代表什麼
[00:05:51.560 --> 00:05:54.560]  因為很多時候我們看到這樣的形狀
[00:05:54.560 --> 00:05:56.560]  我們不知道他在講什麼
[00:05:56.560 --> 00:06:01.560]  再看回人類的歷史
[00:06:01.560 --> 00:06:05.560]  對地球或宇宙的認知是很少的
[00:06:05.560 --> 00:06:07.560]  我們第一次知道
[00:06:07.560 --> 00:06:14.560]  太陽圍繞地球
[00:06:14.560 --> 00:06:17.560]  太陽轉都是在1543年才提出
[00:06:17.560 --> 00:06:20.560]  一個原子的結構是在1911年才提出
[00:06:20.560 --> 00:06:23.560]  所以我們是在講1200年
[00:06:23.560 --> 00:06:27.560]  甚至最早是1543年
[00:06:27.560 --> 00:06:30.560]  400多500年的研究
[00:06:30.560 --> 00:06:33.560]  如果你看學金的時間簡示
[00:06:33.560 --> 00:06:36.560]  他有一個漏斗形的圖
[00:06:36.560 --> 00:06:38.560]  其實他想講什麼呢
[00:06:38.560 --> 00:06:42.560]  他嘗試用一個平面的面積
[00:06:42.560 --> 00:06:44.560]  去代表整個宇宙
[00:06:44.560 --> 00:06:46.560]  三度空間
[00:06:46.560 --> 00:06:49.560]  他要簡化這個概念
[00:06:49.560 --> 00:06:53.560]  他用一個平面去代表宇宙
[00:06:53.560 --> 00:06:56.560]  向上的這條線是時間
[00:06:56.560 --> 00:06:58.560]  如果大家幻想一下
[00:06:58.560 --> 00:07:01.560]  這個本來是一個平的水面
[00:07:01.560 --> 00:07:03.560]  如果我在時間零的那一點
[00:07:03.560 --> 00:07:05.560]  開始把石頭打下去
[00:07:05.560 --> 00:07:08.560]  當這個是一個水面的時候
[00:07:08.560 --> 00:07:11.560]  那個浪波就會四散
[00:07:11.560 --> 00:07:12.560]  其實他就代表著
[00:07:12.560 --> 00:07:15.560]  如果在一點大爆炸的時候
[00:07:15.560 --> 00:07:17.560]  這個平面的圓圈
[00:07:17.560 --> 00:07:19.560]  就代表宇宙在膨脹
[00:07:19.560 --> 00:07:21.560]  時間越久
[00:07:21.560 --> 00:07:23.560]  那個面積就越大
[00:07:23.560 --> 00:07:25.560]  宇宙就會越大
[00:07:25.560 --> 00:07:27.560]  即是說我們現在的宇宙在膨脹
[00:07:27.560 --> 00:07:29.560]  現在實際科學家發現
[00:07:29.560 --> 00:07:31.560]  其實我們宇宙不單止在膨脹
[00:07:31.560 --> 00:07:34.560]  膨脹的速度是越來越快的
[00:07:34.560 --> 00:07:37.560]  我們還是越來越快在膨脹
[00:07:37.560 --> 00:07:40.560]  所以我們平時看這個漏斗形
[00:07:40.560 --> 00:07:41.560]  有什麼意思呢
[00:07:41.560 --> 00:07:43.560]  如果時間一直上
[00:07:43.560 --> 00:07:45.560]  宇宙一直膨脹的時候
[00:07:45.560 --> 00:07:47.560]  而這個漏斗形的邊
[00:07:47.560 --> 00:07:50.560]  表面就代表宇宙最邊的一點
[00:07:50.560 --> 00:07:52.560]  所以宇宙在邊以外
[00:07:52.560 --> 00:07:55.560]  即是這個漏斗形以外的空間就不存在
[00:07:55.560 --> 00:07:57.560]  只是漏斗形裏面
[00:07:57.560 --> 00:07:58.560]  就是我們的宇宙
[00:07:58.560 --> 00:08:00.560]  我們的宇宙不是無限大
[00:08:00.560 --> 00:08:01.560]  但是在膨脹
[00:08:01.560 --> 00:08:04.560]  所以他用一個平面
[00:08:04.560 --> 00:08:06.560]  即是兩度空間的平面
[00:08:06.560 --> 00:08:08.560]  去代替我們三度空間
[00:08:08.560 --> 00:08:09.560]  宇宙的爆炸
[00:08:09.560 --> 00:08:11.560]  加上這個空間
[00:08:11.560 --> 00:08:13.560]  時間空間有四度空間
[00:08:13.560 --> 00:08:15.560]  即是三度是長闊高
[00:08:15.560 --> 00:08:16.560]  加上時間四度空間
[00:08:16.560 --> 00:08:18.560]  所以時間在變的時候
[00:08:18.560 --> 00:08:22.560]  宇宙的體積還在漲出去
[00:08:22.560 --> 00:08:24.560]  所以你明白了這個道理的時候
[00:08:24.560 --> 00:08:25.560]  你就知道
[00:08:25.560 --> 00:08:28.560]  原來這個宇宙是有開始的
[00:08:28.560 --> 00:08:30.560]  有開始是很重要的
[00:08:30.560 --> 00:08:31.560]  為什麼呢
[00:08:31.560 --> 00:08:32.560]  因為如果很多科學家
[00:08:32.560 --> 00:08:33.560]  或者哲學家
[00:08:33.560 --> 00:08:34.560]  或者神學家
[00:08:34.560 --> 00:08:38.560]  他不知道創造有起源的時候
[00:08:38.560 --> 00:08:41.560]  他就會好像佛教的角度去看
[00:08:41.560 --> 00:08:44.560]  整個宇宙是封閉的
[00:08:44.560 --> 00:08:45.560]  本來就是這樣
[00:08:45.560 --> 00:08:47.560]  好像一個密室裏面
[00:08:47.560 --> 00:08:49.560]  如果密室裏面沒有開始的時候
[00:08:49.560 --> 00:08:51.560]  所有東西一定是循環再用
[00:08:51.560 --> 00:08:53.560]  所以就要輪迴
[00:08:53.560 --> 00:08:55.560]  一個不明白創造的人
[00:08:55.560 --> 00:08:56.560]  一些哲學家
[00:08:56.560 --> 00:08:58.560]  或者一些宗教家
[00:08:58.560 --> 00:09:01.560]  他就會想到一些循環的道理出來
[00:09:01.560 --> 00:09:03.560]  不單止是佛祖
[00:09:03.560 --> 00:09:05.560]  在西方是在希臘
[00:09:05.560 --> 00:09:09.560]  也有一些哲學家叫做Heraclitus
[00:09:09.560 --> 00:09:12.560]  他把宇宙變成一個封閉的系統
[00:09:12.560 --> 00:09:14.560]  所有東西在裏面循環
[00:09:14.560 --> 00:09:17.560]  加上整個就當成一個道
[00:09:17.560 --> 00:09:19.560]  Logos就是那個道
[00:09:19.560 --> 00:09:21.560]  所以如果我們不知道
[00:09:21.560 --> 00:09:23.560]  原來宇宙是有開始的時候
[00:09:23.560 --> 00:09:26.560]  以人的智慧就會想一個封閉系統
[00:09:26.560 --> 00:09:27.560]  就是循環再用
[00:09:27.560 --> 00:09:29.560]  就會在這裏輪迴
[00:09:29.560 --> 00:09:31.560]  所以當我們知道宇宙爆炸的時候
[00:09:31.560 --> 00:09:33.560]  我們知道有一點
[00:09:33.560 --> 00:09:36.560]  就是整個漏斗最尖的一點
[00:09:36.560 --> 00:09:39.560]  我想大家留意一下最尖的一點
[00:09:39.560 --> 00:09:40.560]  為什麼呢?
[00:09:40.560 --> 00:09:42.560]  現在霍金的理論
[00:09:42.560 --> 00:09:43.560]  就是一個這樣的形狀
[00:09:43.560 --> 00:09:45.560]  底部不是尖的
[00:09:45.560 --> 00:09:47.560]  底部不是尖的
[00:09:47.560 --> 00:09:48.560]  我想大家留意一下
[00:09:48.560 --> 00:09:49.560]  底部不是尖的
[00:09:49.560 --> 00:09:50.560]  為什麼底部不是尖的
[00:09:50.560 --> 00:09:51.560]  我一會兒會解釋
[00:09:51.560 --> 00:09:55.560]  所以我們再簡介
[00:09:55.560 --> 00:09:57.560]  這個漏斗形是代表著
[00:09:57.560 --> 00:09:58.560]  向上是代表著時間
[00:09:58.560 --> 00:10:01.560]  裏面的面積是代表著宇宙的空間
[00:10:01.560 --> 00:10:03.560]  所以時間一路上的時候
[00:10:03.560 --> 00:10:05.560]  面積越來越大
[00:10:05.560 --> 00:10:08.560]  膨脹得越來越快
[00:10:08.560 --> 00:10:10.560]  科學家計算過
[00:10:10.560 --> 00:10:14.560]  原來當宇宙膨脹爆炸的時候
[00:10:14.560 --> 00:10:19.560]  同時間也有萬有引力將宇宙拉回
[00:10:19.560 --> 00:10:23.560]  膨脹的速度和拉回的速度
[00:10:23.560 --> 00:10:26.560]  那個差別原來是很重要的
[00:10:26.560 --> 00:10:27.560]  為什麼呢?
[00:10:27.560 --> 00:10:29.560]  因為如果膨脹得太快
[00:10:29.560 --> 00:10:33.560]  而拉回的速度和力量不夠大
[00:10:33.560 --> 00:10:35.560]  那個差別不夠大
[00:10:35.560 --> 00:10:37.560]  宇宙可能大到無限大
[00:10:37.560 --> 00:10:40.560]  我們就形成不了球體
[00:10:40.560 --> 00:10:42.560]  即是說我們的地球形成不了
[00:10:42.560 --> 00:10:43.560]  太陽形成不了
[00:10:43.560 --> 00:10:45.560]  因為所有物質都散了
[00:10:45.560 --> 00:10:48.560]  如果膨脹得不夠快
[00:10:48.560 --> 00:10:51.560]  而拉回的力度又大了
[00:10:51.560 --> 00:10:54.560]  它膨脹之後又縮回一點
[00:10:54.560 --> 00:10:56.560]  宇宙又不存在
[00:10:56.560 --> 00:10:59.560]  所以你看看時間簡史
[00:10:59.560 --> 00:11:03.560]  它說這條線就是我們地球的線
[00:11:03.560 --> 00:11:09.560]  太快宇宙大到所有星體形成不了
[00:11:09.560 --> 00:11:11.560]  而膨脹得太慢
[00:11:11.560 --> 00:11:14.560]  我們又會縮小變成一粒東西
[00:11:14.560 --> 00:11:15.560]  又不見了
[00:11:15.560 --> 00:11:20.560]  所以膨脹和收縮的速度準確性
[00:11:20.560 --> 00:11:25.560]  根據Paul Davis的研究
[00:11:25.560 --> 00:11:27.560]  是要極之精準的
[00:11:27.560 --> 00:11:29.560]  精準到什麼程度呢?
[00:11:29.560 --> 00:11:34.560]  他們計算誤差是1/10^60
[00:11:34.560 --> 00:11:36.560]  什麼意思呢?
[00:11:36.560 --> 00:11:38.560]  1除1個數
[00:11:38.560 --> 00:11:39.560]  這個數有1個1字
[00:11:39.560 --> 00:11:41.560]  後面有60個0
[00:11:41.560 --> 00:11:44.560]  這麼精準
[00:11:44.560 --> 00:11:46.560]  這個數對我們來說可能沒有意思
[00:11:46.560 --> 00:11:49.560]  但其實如果你幻想一下
[00:11:49.560 --> 00:11:52.560]  由宇宙的一邊射一支箭
[00:11:52.560 --> 00:11:54.560]  去宇宙的第二邊
[00:11:54.560 --> 00:11:59.560]  準確度是指甲的尾指這麼大
[00:11:59.560 --> 00:12:02.560]  射不中我們也不存在
[00:12:02.560 --> 00:12:07.560]  要去到這麼精準的速度
[00:12:07.560 --> 00:12:10.560]  誤差我們才可以存在
[00:12:10.560 --> 00:12:15.560]  所以Paul Davis本身不是基督徒
[00:12:15.560 --> 00:12:19.560]  但他相信這個宇宙是很精準的
[00:12:19.560 --> 00:12:21.560]  他叫fine tune for life
[00:12:21.560 --> 00:12:25.560]  即是說這個創造是很精準的設計
[00:12:25.560 --> 00:12:27.560]  令我們可以存在
[00:12:27.560 --> 00:12:29.560]  是有生命的
[00:12:29.560 --> 00:12:32.560]  所以你再看他的書
[00:12:32.560 --> 00:12:33.560]  他講不同的宇宙
[00:12:33.560 --> 00:12:35.560]  有些宇宙像這些
[00:12:35.560 --> 00:12:37.560]  像陀螺一樣
[00:12:37.560 --> 00:12:39.560]  它一爆炸就收縮
[00:12:39.560 --> 00:12:41.560]  變回0
[00:12:41.560 --> 00:12:43.560]  有些變得太大
[00:12:43.560 --> 00:12:44.560]  可能形成不同的星體
[00:12:44.560 --> 00:12:46.560]  所以我們這個宇宙
[00:12:46.560 --> 00:12:49.560]  是很精準的在膨脹
[00:12:49.560 --> 00:12:51.560]  而適合有人居住
[00:12:51.560 --> 00:12:54.560]  準確度是從宇宙一邊
[00:12:54.560 --> 00:12:56.560]  射一支箭去到宇宙的第二邊
[00:12:56.560 --> 00:13:01.560]  精準度是指甲的尾指這麼大
[00:13:01.560 --> 00:13:04.560]  所以有時我們說
[00:13:04.560 --> 00:13:06.560]  這個宇宙自然而來
[00:13:06.560 --> 00:13:09.560]  如果你用一個科學角度去看
[00:13:09.560 --> 00:13:10.560]  是沒有可能的
[00:13:10.560 --> 00:13:13.560]  這個上帝是極之聰明
[00:13:13.560 --> 00:13:15.560]  極之有智慧
[00:13:15.560 --> 00:13:17.560]  我講大爆炸之前
[00:13:17.560 --> 00:13:19.560]  想反過來講
[00:13:19.560 --> 00:13:23.560]  用我們現在的常識去解釋
[00:13:23.560 --> 00:13:26.560]  現在如果我們有一塊冰
[00:13:26.560 --> 00:13:31.560]  是一個實體
[00:13:31.560 --> 00:13:34.560]  如果我們將冰加熱
[00:13:34.560 --> 00:13:35.560]  溫度高了
[00:13:35.560 --> 00:13:36.560]  能量高了
[00:13:36.560 --> 00:13:40.560]  這些水的分子
[00:13:40.560 --> 00:13:41.560]  就會拆散了
[00:13:41.560 --> 00:13:42.560]  變成一個液體
[00:13:42.560 --> 00:13:43.560]  變成一杯水
[00:13:43.560 --> 00:13:44.560]  我們再加熱
[00:13:44.560 --> 00:13:45.560]  它的能量多
[00:13:45.560 --> 00:13:47.560]  大家就不再黏著
[00:13:47.560 --> 00:13:49.560]  變成一杯水
[00:13:49.560 --> 00:13:50.560]  就像你煮水
[00:13:50.560 --> 00:13:51.560]  有一個冰
[00:13:51.560 --> 00:13:53.560]  加熱變成水
[00:13:53.560 --> 00:13:55.560]  再加熱就變成蒸氣
[00:13:55.560 --> 00:13:57.560]  如果你再有能量
[00:13:57.560 --> 00:13:59.560]  加熱它
[00:13:59.560 --> 00:14:03.560]  連水分的結構都會打散
[00:14:03.560 --> 00:14:05.560]  就變成離子
[00:14:05.560 --> 00:14:07.560]  我為什麼要解釋這件事
[00:14:07.560 --> 00:14:09.560]  因為其實由爆炸開始
[00:14:09.560 --> 00:14:10.560]  本來就很熱
[00:14:10.560 --> 00:14:13.560]  現在宇宙一膨脹
[00:14:13.560 --> 00:14:15.560]  平均溫度就會降低
[00:14:15.560 --> 00:14:17.560]  這是物理定律
[00:14:17.560 --> 00:14:19.560]  其實我們家裡的冰箱都一樣
[00:14:19.560 --> 00:14:21.560]  為什麼會這麼冷呢
[00:14:21.560 --> 00:14:23.560]  和冷氣機一樣
[00:14:23.560 --> 00:14:25.560]  就是我們將一些氣體壓縮
[00:14:25.560 --> 00:14:27.560]  然後拉開它膨脹
[00:14:27.560 --> 00:14:28.560]  讓溫度降低
[00:14:28.560 --> 00:14:29.560]  然後吹風
[00:14:29.560 --> 00:14:31.560]  你就有冷氣了
[00:14:31.560 --> 00:14:34.560]  有冰箱可以製冷
[00:14:34.560 --> 00:14:37.560]  所以其實我們從這裡回頭看
[00:14:37.560 --> 00:14:39.560]  去到最盡的時候
[00:14:39.560 --> 00:14:41.560]  就是去到大爆炸那裡
[00:14:41.560 --> 00:14:44.560]  所以我在這裡就想
[00:14:44.560 --> 00:14:46.560]  我先講下面
[00:14:46.560 --> 00:14:48.560]  我再講解釋上面的重要性
[00:14:48.560 --> 00:14:50.560]  如果我們由一個冰
[00:14:50.560 --> 00:14:52.560]  加熱
[00:14:52.560 --> 00:14:54.560]  變成水
[00:14:54.560 --> 00:14:56.560]  再加熱變成蒸氣
[00:14:56.560 --> 00:14:58.560]  再加熱變成離子
[00:14:58.560 --> 00:15:01.560]  再加熱連離子的結構都打散
[00:15:01.560 --> 00:15:03.560]  就變成一些亞原子
[00:15:03.560 --> 00:15:06.560]  再加熱就只有能量
[00:15:06.560 --> 00:15:08.560]  就是非物質
[00:15:08.560 --> 00:15:10.560]  大爆炸開始就剛好反過來
[00:15:10.560 --> 00:15:13.560]  大爆炸的時候溫度極高
[00:15:13.560 --> 00:15:15.560]  沒有物質
[00:15:15.560 --> 00:15:17.560]  到宇宙膨脹
[00:15:17.560 --> 00:15:19.560]  宇宙膨脹的時候空間大了
[00:15:19.560 --> 00:15:21.560]  平均溫度會降低
[00:15:21.560 --> 00:15:24.560]  所以能量慢慢變成物質
[00:15:24.560 --> 00:15:26.560]  開始是亞原子
[00:15:26.560 --> 00:15:28.560]  接著變成離子
[00:15:28.560 --> 00:15:31.560]  接著就有其他的物質出現
[00:15:31.560 --> 00:15:33.560]  所以是剛好反過來
[00:15:33.560 --> 00:15:35.560]  如果大家明白了
[00:15:35.560 --> 00:15:37.560]  我們日常生活
[00:15:37.560 --> 00:15:41.560]  由冰變成蒸氣
[00:15:41.560 --> 00:15:43.560]  我們反過來看
[00:15:43.560 --> 00:15:45.560]  再跳幾個步驟
[00:15:45.560 --> 00:15:47.560]  由能量去看
[00:15:47.560 --> 00:15:49.560]  由大爆炸開始
[00:15:49.560 --> 00:15:51.560]  大爆炸溫度降低之後
[00:15:51.560 --> 00:15:53.560]  物質才開始形成
[00:15:53.560 --> 00:15:55.560]  物質形成之後
[00:15:55.560 --> 00:15:57.560]  現在我們看到的物質
[00:15:57.560 --> 00:15:59.560]  就是冷卻之後
[00:15:59.560 --> 00:16:01.560]  才看到的物質
[00:16:01.560 --> 00:16:05.560]  還有就是我想講
[00:16:05.560 --> 00:16:07.560]  爆炸之後
[00:16:07.560 --> 00:16:09.560]  開始有原子形成
[00:16:09.560 --> 00:16:11.560]  最簡單的原子就是氫氣
[00:16:11.560 --> 00:16:13.560]  氫氣的原子
[00:16:13.560 --> 00:16:15.560]  有個
[00:16:15.560 --> 00:16:17.560]  有個proton
[00:16:17.560 --> 00:16:19.560]  有個
[00:16:19.560 --> 00:16:21.560]  proton中文是
[00:16:21.560 --> 00:16:23.560]  質子
[00:16:23.560 --> 00:16:25.560]  有些neutron在
[00:16:25.560 --> 00:16:27.560]  有些電子就在軌跡
[00:16:27.560 --> 00:16:29.560]  圍繞核心
[00:16:29.560 --> 00:16:31.560]  動來動去
[00:16:31.560 --> 00:16:33.560]  我特別要講這件事
[00:16:33.560 --> 00:16:35.560]  因為
[00:16:35.560 --> 00:16:37.560]  我們的眼睛
[00:16:37.560 --> 00:16:39.560]  是吸收
[00:16:39.560 --> 00:16:41.560]  三種顏色
[00:16:41.560 --> 00:16:43.560]  三原色就是紅
[00:16:43.560 --> 00:16:45.560]  藍綠三色
[00:16:45.560 --> 00:16:47.560]  這三個顏色是怎樣來的呢
[00:16:47.560 --> 00:16:49.560]  就是當電子在一個
[00:16:49.560 --> 00:16:53.560]  hydrogen在一個氫氣的結構裏面
[00:16:53.560 --> 00:16:55.560]  由第五
[00:16:55.560 --> 00:16:57.560]  因為那些電子是有不同的軌跡
[00:16:57.560 --> 00:16:59.560]  由第五個軌跡跳下去
[00:16:59.560 --> 00:17:01.560]  第二個軌跡就出了藍光
[00:17:01.560 --> 00:17:03.560]  由第四個軌跡
[00:17:03.560 --> 00:17:05.560]  跌下去第二個軌跡就出了綠光
[00:17:05.560 --> 00:17:07.560]  由第三個軌跡
[00:17:07.560 --> 00:17:09.560]  跳下去第二個軌跡就出紅光
[00:17:09.560 --> 00:17:11.560]  為什麼這麼重要呢
[00:17:11.560 --> 00:17:13.560]  因為聖經有提到
[00:17:13.560 --> 00:17:15.560]  神將光從黑暗中
[00:17:15.560 --> 00:17:17.560]  分出來
[00:17:17.560 --> 00:17:19.560]  所以開頭
[00:17:19.560 --> 00:17:21.560]  我會解釋神的創造
[00:17:21.560 --> 00:17:23.560]  開頭這些電子能量太高
[00:17:23.560 --> 00:17:25.560]  就未跌入軌跡裏面
[00:17:25.560 --> 00:17:27.560]  溫度低了才跌入軌跡裏面
[00:17:27.560 --> 00:17:29.560]  所以開頭
[00:17:29.560 --> 00:17:31.560]  電子都是在飛
[00:17:31.560 --> 00:17:33.560]  就未跌入軌跡裏面
[00:17:33.560 --> 00:17:35.560]  如果不是由這幾個軌跡跳來跳去
[00:17:35.560 --> 00:17:37.560]  就不會出到三原色
[00:17:37.560 --> 00:17:39.560]  我們就看不到光
[00:17:39.560 --> 00:17:41.560]  大家看到那些螢光燈
[00:17:41.560 --> 00:17:43.560]  很多時候光管都是三原色
[00:17:43.560 --> 00:17:45.560]  紅藍綠加起來就變成白光
[00:17:45.560 --> 00:17:49.560]  所以我們LED都是三原色
[00:17:49.560 --> 00:17:51.560]  加起來就出白光
[00:17:51.560 --> 00:17:53.560]  現在我們光管
[00:17:53.560 --> 00:17:55.560]  那些外面的
[00:17:55.560 --> 00:17:57.560]  那些化學物質
[00:17:57.560 --> 00:17:59.560]  都可以出三個顏色
[00:17:59.560 --> 00:18:01.560]  加起來就是白光
[00:18:01.560 --> 00:18:03.560]  如果我們再看霍金的時間簡示
[00:18:03.560 --> 00:18:05.560]  他一說開頭
[00:18:05.560 --> 00:18:07.560]  爆炸的時候
[00:18:07.560 --> 00:18:09.560]  頭那一段很短的時間
[00:18:09.560 --> 00:18:11.560]  是10^-40
[00:18:11.560 --> 00:18:13.560]  即是說
[00:18:13.560 --> 00:18:15.560]  零點之後
[00:18:15.560 --> 00:18:17.560]  43個零再加一個一
[00:18:17.560 --> 00:18:19.560]  一段很短的時間裏面
[00:18:19.560 --> 00:18:21.560]  現在我們的物理學
[00:18:21.560 --> 00:18:23.560]  是應用不到的
[00:18:23.560 --> 00:18:25.560]  在這段時間
[00:18:25.560 --> 00:18:27.560]  是應用不到的
[00:18:27.560 --> 00:18:29.560]  當時的溫度是
