
[00:00:00.000 --> 00:00:03.340]  我一直都在思考如何去講
[00:02:02.600 --> 00:02:04.600]  耶和華顧念哈娜
[00:02:04.600 --> 00:02:06.600]  哈娜就懷孕
[00:02:06.600 --> 00:02:09.600]  日期滿足生了一個兒子
[00:02:09.600 --> 00:02:12.600]  給他起名叫薩姆爾說
[00:02:12.600 --> 00:02:15.600]  這是我從耶和華那裡求來的
[00:02:15.600 --> 00:02:19.600]  以利加拿和他全家都嘗試下去
[00:02:19.600 --> 00:02:21.600]  要向耶和華獻蓮濟
[00:02:21.600 --> 00:02:23.600]  並還所許的願
[00:02:23.600 --> 00:02:26.600]  哈娜卻沒有上去
[00:02:26.600 --> 00:02:27.600]  對丈夫說
[00:02:27.600 --> 00:02:29.600]  等孩子斷了奶
[00:02:29.600 --> 00:02:31.600]  我便帶他上去
[00:02:31.600 --> 00:02:33.600]  召見耶和華
[00:02:33.600 --> 00:02:35.600]  使他永遠住在那裡
[00:02:35.600 --> 00:02:38.600]  他丈夫以利加拿說
[00:02:38.600 --> 00:02:40.600]  就隨你的意吧
[00:02:40.600 --> 00:02:43.600]  可以等兒子斷了奶
[00:02:43.600 --> 00:02:46.600]  但願耶和華應驗他的話
[00:02:46.600 --> 00:02:49.600]  於是婦人在加里與仰如此
[00:02:49.600 --> 00:02:51.600]  直到斷了奶
[00:02:51.600 --> 00:02:52.600]  既斷了奶
[00:02:52.600 --> 00:02:55.600]  就把孩子帶上侍郎
[00:02:55.600 --> 00:02:57.600]  到了耶和華的殿
[00:02:57.600 --> 00:02:59.600]  又帶了三隻公牛
[00:02:59.600 --> 00:03:01.600]  一衣髮四面
[00:03:01.600 --> 00:03:02.600]  一皮袋酒
[00:03:02.600 --> 00:03:05.600]  那時孩子還小
[00:03:05.600 --> 00:03:07.600]  載了一隻公牛
[00:03:07.600 --> 00:03:09.600]  就令孩子到以利面前
[00:03:09.600 --> 00:03:11.600]  婦人說
[00:03:11.600 --> 00:03:14.600]  主啊 我感在你面前喜誓
[00:03:14.600 --> 00:03:16.600]  從前在你這裡
[00:03:16.600 --> 00:03:19.600]  站著祈求耶和華的那婦人
[00:03:19.600 --> 00:03:20.600]  就是我
[00:03:20.600 --> 00:03:23.600]  我祈求為要得這孩子
[00:03:23.600 --> 00:03:27.600]  耶和華已將我所求的賜給我了
[00:03:27.600 --> 00:03:30.600]  所以我將這孩子歸於耶和華
[00:03:30.600 --> 00:03:33.600]  使他終身歸於耶和華
[00:03:33.600 --> 00:03:36.600]  於是在那裡敬拜耶和華
[00:03:36.600 --> 00:03:38.600]  哈娜這個記載
[00:03:38.600 --> 00:03:40.600]  大家很熟悉
[00:03:40.600 --> 00:03:43.600]  她丈夫以利加拿先娶了哈娜
[00:03:43.600 --> 00:03:45.600]  哈娜是法妻
[00:03:45.600 --> 00:03:50.600]  在中文裡就是大婆
[00:03:50.600 --> 00:03:52.600]  通常母十元仔
[00:03:52.600 --> 00:03:54.600]  就會娶一個妾侍
[00:03:54.600 --> 00:03:55.600]  來生十元仔
[00:03:55.600 --> 00:03:57.600]  使家譜不用中斷
[00:03:57.600 --> 00:04:02.600]  這與中文的習俗傳統相似
[00:04:02.600 --> 00:04:04.600]  哈娜母十元仔
[00:04:04.600 --> 00:04:08.600]  但比利娜就有十元仔
[00:04:08.600 --> 00:04:12.600]  比利娜這個名字很漂亮
[00:04:12.600 --> 00:04:14.600]  所以我們相信
[00:04:14.600 --> 00:04:17.600]  以利加拿娶比利娜不是隨便
[00:04:17.600 --> 00:04:21.600]  她是找一個好的女子
[00:04:21.600 --> 00:04:23.600]  作為妾侍
[00:04:23.600 --> 00:04:24.600]  但很可惜
[00:04:24.600 --> 00:04:27.600]  她有一個不太成熟的想法
[00:04:27.600 --> 00:04:29.600]  當她入門後
[00:04:29.600 --> 00:04:30.600]  有了十元仔
[00:04:30.600 --> 00:04:35.600]  她就體輕第一任的太太
[00:04:35.600 --> 00:04:38.600]  體輕哈娜
[00:04:38.600 --> 00:04:41.600]  並激氣
[00:04:41.600 --> 00:04:43.600]  令她很生氣
[00:04:43.600 --> 00:04:44.600]  她怎樣激氣
[00:04:44.600 --> 00:04:45.600]  聖經沒有說
[00:04:45.600 --> 00:04:48.600]  不過她的不成熟想法
[00:04:48.600 --> 00:04:51.600]  是比利娜認為十元仔是她自己
[00:04:51.600 --> 00:04:53.600]  並作為一個工具
[00:04:53.600 --> 00:04:56.600]  成為她的工具
[00:04:56.600 --> 00:04:57.600]  在中國傳統裡
[00:04:57.600 --> 00:04:58.600]  很多時候都是
[00:04:58.600 --> 00:05:01.600]  皇帝哪個妃嬪有十元仔
[00:05:01.600 --> 00:05:02.600]  就很不同
[00:05:02.600 --> 00:05:04.600]  因為十元仔成為工具
[00:05:04.600 --> 00:05:05.600]  可以爭奪家產
[00:05:05.600 --> 00:05:07.600]  或者坐正位
[00:05:07.600 --> 00:05:10.600]  或者將來在家族裡
[00:05:10.600 --> 00:05:12.600]  母憑子貴
[00:05:12.600 --> 00:05:13.600]  很多這樣的東西
[00:05:13.600 --> 00:05:16.600]  而忘記了十元仔是神所給的
[00:05:16.600 --> 00:05:17.600]  另外
[00:05:17.600 --> 00:05:18.600]  她不成熟的想法是
[00:05:18.600 --> 00:05:20.600]  她沒有看到自己的地位
[00:05:20.600 --> 00:05:22.600]  因為哈娜實際上
[00:05:22.600 --> 00:05:23.600]  才是一個法妻
[00:05:23.600 --> 00:05:27.600]  但她很想取代這個地位
[00:05:27.600 --> 00:05:31.600]  以致用方法看不起哈娜
[00:05:31.600 --> 00:05:33.600]  因此哈娜在這樣的情況下
[00:05:33.600 --> 00:05:35.600]  很辛苦
[00:05:35.600 --> 00:05:37.600]  而且很委屈
[00:05:37.600 --> 00:05:39.600]  她委屈的是什麼呢?
[00:05:39.600 --> 00:05:41.600]  就是因為哈娜很敬虔
[00:05:41.600 --> 00:05:42.600]  敬畏上帝
[00:05:42.600 --> 00:05:44.600]  她覺得神為什麼不給她十元仔
[00:05:44.600 --> 00:05:46.600]  所以她一直去求神
[00:05:46.600 --> 00:05:47.600]  有十元仔
[00:05:47.600 --> 00:05:49.600]  我今天思想
[00:05:49.600 --> 00:05:51.600]  究竟有什麼
[00:05:51.600 --> 00:05:53.600]  給哈娜最後的安慰
[00:05:53.600 --> 00:05:56.600]  以致她能夠心靜平復
[00:05:56.600 --> 00:05:58.600]  在上帝面前
[00:05:58.600 --> 00:06:00.600]  第一個我們看到
[00:06:00.600 --> 00:06:02.600]  其實哈娜有丈夫
[00:06:02.600 --> 00:06:03.600]  她丈夫很疼她
[00:06:03.600 --> 00:06:08.600]  她丈夫明白她的情況
[00:06:08.600 --> 00:06:10.600]  哈娜是因為的意思
[00:06:10.600 --> 00:06:11.600]  因典
[00:06:11.600 --> 00:06:12.600]  因為
[00:06:12.600 --> 00:06:14.600]  丈夫很愛她
[00:06:14.600 --> 00:06:18.600]  在剛才那段經文
[00:06:18.600 --> 00:06:19.600]  你讀一二節
[00:06:19.600 --> 00:06:21.600]  沒有讀到四五六節
[00:06:21.600 --> 00:06:24.600]  其中記載到他們上去耶路撒冷獻祭
[00:06:24.600 --> 00:06:25.600]  感恩祭
[00:06:25.600 --> 00:06:28.600]  丈夫為了表示他對哈娜的愛
[00:06:28.600 --> 00:06:31.600]  就把兩份的祭玉給她
[00:06:31.600 --> 00:06:33.600]  兩份的祭玉
[00:06:33.600 --> 00:06:35.600]  不過
[00:06:35.600 --> 00:06:38.600]  如果我們再看回翻譯
[00:06:38.600 --> 00:06:40.600]  我們發現未必是這樣的
[00:06:40.600 --> 00:06:42.600]  所以有人說會不會是
[00:06:42.600 --> 00:06:44.600]  給兩份祭玉
[00:06:44.600 --> 00:06:46.600]  哈娜另外給你一份
[00:06:46.600 --> 00:06:49.600]  造成家庭不公平、矛盾
[00:06:49.600 --> 00:06:54.600]  如果我們看回第五節
[00:06:54.600 --> 00:06:56.600]  其實在七十節本
[00:06:56.600 --> 00:06:59.600]  那兩份
[00:06:59.600 --> 00:07:01.600]  不是兩份
[00:07:01.600 --> 00:07:06.600]  伊利加拿大人仍然給她一份祭玉
[00:07:06.600 --> 00:07:09.600]  但是她的愛是兩份
[00:07:09.600 --> 00:07:11.600]  她特別愛哈娜
[00:07:11.600 --> 00:07:13.600]  因為她知道她沒有兒子
[00:07:13.600 --> 00:07:17.600]  所以她對家人仍然很公平
[00:07:17.600 --> 00:07:20.600]  因此伊利加拿大人就不明白了
[00:07:20.600 --> 00:07:22.600]  哈娜你沒有兒子
[00:07:22.600 --> 00:07:23.600]  我沒有嫌棄你
[00:07:23.600 --> 00:07:26.600]  我沒有因為這樣而降低你的地位
[00:07:26.600 --> 00:07:28.600]  所以她說
[00:07:28.600 --> 00:07:31.600]  你有我
[00:07:31.600 --> 00:07:34.600]  不是比有十個蚊仔更好嗎
[00:07:34.600 --> 00:07:37.600]  所以夫妻之間的愛是很重要的
[00:07:37.600 --> 00:07:38.600]  在家庭裡
[00:07:38.600 --> 00:07:40.600]  這個愛是最重要的
[00:07:40.600 --> 00:07:43.600]  我們千萬不要因為蚊仔的教導
[00:07:43.600 --> 00:07:45.600]  而夫妻衝突
[00:07:45.600 --> 00:07:47.600]  夫妻愛不穩定或破碎
[00:07:47.600 --> 00:07:49.600]  最直接影響就是蚊仔
[00:07:49.600 --> 00:07:51.600]  還有
[00:07:51.600 --> 00:07:53.600]  兒女不是一輩子的
[00:07:53.600 --> 00:07:55.600]  他長大了有自己的生活
[00:07:55.600 --> 00:07:57.600]  夫妻是一輩子的
[00:07:57.600 --> 00:08:01.600]  所以夫妻之間一定要保持好感情
[00:08:01.600 --> 00:08:03.600]  哈娜已經有
[00:08:03.600 --> 00:08:05.600]  她的丈夫愛她
[00:08:05.600 --> 00:08:07.600]  她的丈夫雖然這麼愛她
[00:08:07.600 --> 00:08:11.600]  但是似乎哈娜還沒有得到安慰
[00:08:11.600 --> 00:08:15.600]  所以她也沒有解決她的心結
[00:08:15.600 --> 00:08:18.600]  她仍然在聖殿裡一直哭
[00:08:18.600 --> 00:08:20.600]  是什麼原因呢?
[00:08:20.600 --> 00:08:22.600]  我們看聖經
[00:08:22.600 --> 00:08:23.600]  剛才我們讀到
[00:08:23.600 --> 00:08:25.600]  他們在士羅
[00:08:25.600 --> 00:08:28.600]  士羅是敬拜上帝的地方
[00:08:28.600 --> 00:08:31.600]  他們敬拜完之後
[00:08:31.600 --> 00:08:37.600]  就在耶和華的門旁邊
[00:08:37.600 --> 00:08:39.600]  一邊祈禱一邊哭
[00:08:39.600 --> 00:08:42.600]  一邊哭一邊哭的時候
[00:08:42.600 --> 00:08:44.600]  爾利就看到他了
[00:08:44.600 --> 00:08:47.600]  他就和耶和華起誓
[00:08:47.600 --> 00:08:49.600]  他說萬君的耶和華
[00:08:49.600 --> 00:08:52.600]  你若垂顧婢女的苦情
[00:08:52.600 --> 00:08:55.600]  忘記婢女給我兒子
[00:08:55.600 --> 00:08:58.600]  我必使他終身歸耶和華
[00:08:58.600 --> 00:09:00.600]  不用剃頭都剃他頭
[00:09:00.600 --> 00:09:05.600]  他求這個聖恩仔和貝利娜有點不同
[00:09:05.600 --> 00:09:07.600]  他不是為自己求兒子
[00:09:07.600 --> 00:09:08.600]  他求兒子
[00:09:08.600 --> 00:09:10.600]  但是兒子要給神
[00:09:10.600 --> 00:09:14.600]  還有不用剃頭都剃他頭
[00:09:14.600 --> 00:09:17.600]  兒子要歸耶和華作拿世爾人
[00:09:17.600 --> 00:09:19.600]  拿世爾人在利比記很清楚記載
[00:09:19.600 --> 00:09:21.600]  這個聖恩仔是屬於神
[00:09:21.600 --> 00:09:22.600]  雖然是他生的
[00:09:22.600 --> 00:09:23.600]  但屬於神不是屬於他
[00:09:23.600 --> 00:09:25.600]  不用剃頭都剃他頭
[00:09:25.600 --> 00:09:27.600]  也不可以喝酒
[00:09:27.600 --> 00:09:31.600]  還有一個媽媽如果她已經決定兒子
[00:09:31.600 --> 00:09:32.600]  做拿世爾人
[00:09:32.600 --> 00:09:36.600]  她就要按照拿世爾的生活來過活
[00:09:36.600 --> 00:09:38.600]  兒子不喝酒她自己也不喝酒
[00:09:38.600 --> 00:09:40.600]  兒子不去碰不潔的東西
[00:09:40.600 --> 00:09:42.600]  她自己也不碰不潔的東西
[00:09:42.600 --> 00:09:44.600]  她做母親的
[00:09:44.600 --> 00:09:46.600]  是和兒子一起過聖潔的生活
[00:09:46.600 --> 00:09:47.600]  是這樣的
[00:09:47.600 --> 00:09:48.600]  所以她發誓
[00:09:48.600 --> 00:09:51.600]  兒子不是她的 而是她自己在內
[00:09:51.600 --> 00:09:53.600]  而這個聖恩仔不是屬於她
[00:09:53.600 --> 00:09:54.600]  雖然是她生的
[00:09:54.600 --> 00:09:55.600]  但不是屬於她
[00:09:55.600 --> 00:09:56.600]  是屬於耶和華
[00:09:56.600 --> 00:09:59.600]  在耶和華一生來到是福
[00:09:59.600 --> 00:10:01.600]  但是利比記所記
[00:10:01.600 --> 00:10:03.600]  拿世爾人的聖恩仔
[00:10:03.600 --> 00:10:07.600]  是到三十歲才歸耶和華
[00:10:07.600 --> 00:10:10.600]  前面三十年都和媽媽一起住
[00:10:10.600 --> 00:10:14.600]  現在哈娜說
[00:10:14.600 --> 00:10:16.600]  這個聖恩仔在她小時候
[00:10:16.600 --> 00:10:19.600]  就歸了耶和華
[00:10:19.600 --> 00:10:23.600]  所以這有一點點不同
[00:10:23.600 --> 00:10:27.600]  不同在於她並沒有擁有這個聖恩仔
[00:10:27.600 --> 00:10:31.600]  她也沒有要這個聖恩仔作為工具
[00:10:31.600 --> 00:10:34.600]  來鞏固她在家庭的地位
[00:10:34.600 --> 00:10:36.600]  她求什麼呢?
[00:10:36.600 --> 00:10:38.600]  似乎她所求的一件事就是
[00:10:38.600 --> 00:10:41.600]  神的福氣
[00:10:41.600 --> 00:10:43.600]  所以她要求的是
[00:10:43.600 --> 00:10:46.600]  上帝的肯定和同在
[00:10:46.600 --> 00:10:51.600]  在當時這個聖恩仔是代表祝福
[00:10:51.600 --> 00:10:53.600]  但因為這個聖恩仔不是她要擁有
[00:10:53.600 --> 00:10:55.600]  所以她要求的是
[00:10:55.600 --> 00:10:59.600]  上帝對她的一種肯定
[00:10:59.600 --> 00:11:01.600]  就是上帝給她的福氣
[00:11:01.600 --> 00:11:05.600]  這件事就是我最近思想的時候
[00:11:05.600 --> 00:11:06.600]  我越來越感覺到
[00:11:06.600 --> 00:11:08.600]  哈娜不是為自己
[00:11:08.600 --> 00:11:11.600]  求世上一些特殊的東西
[00:11:11.600 --> 00:11:13.600]  我回來的時候
[00:11:13.600 --> 00:11:18.600]  由加拿大回來要坐13個小時的飛機
[00:11:18.600 --> 00:11:24.600]  師母的腳在去年11月就受傷了
[00:11:24.600 --> 00:11:27.600]  因為要趕飛機而走傷
[00:11:27.600 --> 00:11:30.600]  所以去年12月的時候就一直痛
[00:11:30.600 --> 00:11:33.600]  就想著這些是很小的事
[00:11:33.600 --> 00:11:35.600]  一兩個星期就好了
[00:11:35.600 --> 00:11:36.600]  誰知道一兩個星期都不好了
[00:11:36.600 --> 00:11:38.600]  回去看醫生又照顧好
[00:11:38.600 --> 00:11:40.600]  又沒有傷、斷、吃
[00:11:40.600 --> 00:11:43.600]  看中醫又幫她按摩、推拿
[00:11:43.600 --> 00:11:45.600]  看針灸又不行
[00:11:45.600 --> 00:11:48.600]  拖了一個月、兩個月、三個月
[00:11:48.600 --> 00:11:49.600]  時好時壞
[00:11:49.600 --> 00:11:50.600]  走又痛、不走又痛
[00:11:50.600 --> 00:11:52.600]  有人說你做多了運動就踩單車
[00:11:52.600 --> 00:11:55.600]  踩單車又好一點
[00:11:55.600 --> 00:11:56.600]  但又痛
[00:11:56.600 --> 00:11:58.600]  不要動、不要動又痛
[00:11:58.600 --> 00:12:00.600]  因為那個問題就不知道為什麼
[00:12:00.600 --> 00:12:02.600]  總之所有人都看過了
[00:12:02.600 --> 00:12:06.600]  很挫敗
[00:12:06.600 --> 00:12:07.600]  五個月了
[00:12:07.600 --> 00:12:10.600]  由11月到現在半年了
[00:12:10.600 --> 00:12:12.600]  都仍然痛
[00:12:12.600 --> 00:12:16.600]  坐飛機腳要垂下來
[00:12:16.600 --> 00:12:18.600]  垂下來就很痛
[00:12:18.600 --> 00:12:20.600]  所以要睡覺要抬高腳
[00:12:20.600 --> 00:12:23.600]  平時坐工作都要抬高腳
[00:12:23.600 --> 00:12:27.600]  這樣血氣就行得好一點
[00:12:27.600 --> 00:12:29.600]  但坐飛機就不行
[00:12:29.600 --> 00:12:31.600]  一坐13個小時怎麼辦呢
[00:12:31.600 --> 00:12:35.600]  她說不知道有沒有商務客位呢
[00:12:35.600 --> 00:12:37.600]  我說很貴
[00:12:37.600 --> 00:12:38.600]  但我沒有
[00:12:38.600 --> 00:12:40.600]  本來有些里數
[00:12:40.600 --> 00:12:41.600]  里數都用完了
[00:12:41.600 --> 00:12:43.600]  因為上個月回來要換機票
[00:12:43.600 --> 00:12:44.600]  我里數已經零了
[00:12:44.600 --> 00:12:46.600]  我才沒有
[00:12:46.600 --> 00:12:50.600]  當然她很想求神
[00:12:50.600 --> 00:12:52.600]  看怎樣看顧旅程
[00:12:52.600 --> 00:12:54.600]  回來的時候是五月
[00:12:54.600 --> 00:12:55.600]  我是上個星期回來的
[00:12:55.600 --> 00:12:57.600]  是五月三日
[00:12:57.600 --> 00:12:59.600]  五月一日回來
[00:12:59.600 --> 00:13:01.600]  全架機滿了
[00:13:01.600 --> 00:13:03.600]  因為那裡的學校已經完了
[00:13:03.600 --> 00:13:05.600]  四月底已經完行畢業禮
[00:13:05.600 --> 00:13:07.600]  五月初很多學生回來
[00:13:07.600 --> 00:13:09.600]  我爆棚
[00:13:09.600 --> 00:13:11.600]  飛機是350個位
[00:13:11.600 --> 00:13:13.600]  350個
[00:13:13.600 --> 00:13:16.600]  我們就坐在那裡
[00:13:16.600 --> 00:13:18.600]  我們早上機坐在那裡
[00:13:18.600 --> 00:13:22.600]  沒多久有個年輕人走過來
[00:13:22.600 --> 00:13:23.600]  他就問我
[00:13:23.600 --> 00:13:26.600]  你是不是坐了他的位
[00:13:26.600 --> 00:13:27.600]  我說不是
[00:13:27.600 --> 00:13:29.600]  於是他給我機票
[00:13:29.600 --> 00:13:32.600]  我發現他的機票位和我的機票位
[00:13:32.600 --> 00:13:34.600]  是一模一樣
[00:13:34.600 --> 00:13:36.600]  這個我從來沒有見過
[00:13:36.600 --> 00:13:38.600]  因為通常電腦不會出一張票
[00:13:38.600 --> 00:13:40.600]  又再出重複的票
[00:13:40.600 --> 00:13:41.600]  電腦有紀錄的
[00:13:41.600 --> 00:13:43.600]  是不可能出現的
[00:13:43.600 --> 00:13:45.600]  於是就找機長
[00:13:45.600 --> 00:13:46.600]  機長完全是
[00:13:46.600 --> 00:13:47.600]  他都沒見過
[00:13:47.600 --> 00:13:48.600]  沒可能的
[00:13:48.600 --> 00:13:50.600]  因為你打了一張機
[00:13:50.600 --> 00:13:52.600]  他就有紀錄
[00:13:52.600 --> 00:13:53.600]  機長就說
[00:13:53.600 --> 00:13:55.600]  當然是班錯了
[00:13:55.600 --> 00:13:56.600]  日期錯了
[00:13:56.600 --> 00:13:57.600]  當然有些東西錯的
[00:13:57.600 --> 00:13:59.600]  所以才會有兩張出來
[00:13:59.600 --> 00:14:01.600]  後來他檢查過了
[00:14:01.600 --> 00:14:02.600]  完全一樣
[00:14:02.600 --> 00:14:03.600]  除了名字不同之外
[00:14:03.600 --> 00:14:05.600]  一個位出了兩張機票
[00:14:05.600 --> 00:14:06.600]  兩個名字
[00:14:06.600 --> 00:14:07.600]  弄了很久
[00:14:07.600 --> 00:14:09.600]  弄到快要起飛了
[00:14:09.600 --> 00:14:11.600]  機長走過來就說
[00:14:11.600 --> 00:14:12.600]  沒辦法了
[00:14:12.600 --> 00:14:14.600]  真的多了一張票
[00:14:14.600 --> 00:14:17.600]  他說不如你去商務客位
[00:14:17.600 --> 00:14:18.600]  叫我去
[00:14:18.600 --> 00:14:21.600]  那個年輕人就坐我這個位
[00:14:21.600 --> 00:14:23.600]  我交給我太太
[00:14:23.600 --> 00:14:24.600]  給師母
[00:14:24.600 --> 00:14:27.600]  師母當時她第一個反應就說
[00:14:27.600 --> 00:14:29.600]  上帝真是憐憫她
[00:14:29.600 --> 00:14:30.600]  她的感情
[00:14:30.600 --> 00:14:32.600]  她的感覺我明白
[00:14:32.600 --> 00:14:33.600]  不是因為有商務客位
[00:14:33.600 --> 00:14:34.600]  不是的
[00:14:34.600 --> 00:14:35.600]  商務客位會好一點
[00:14:35.600 --> 00:14:38.600]  可以躺在那裡
[00:14:38.600 --> 00:14:39.600]  問題是
[00:14:39.600 --> 00:14:41.600]  幾個月來我們一直祈禱
[00:14:41.600 --> 00:14:43.600]  她一直都不好
[00:14:43.600 --> 00:14:46.600]  我兒子祈禱很媽媽的
[00:14:46.600 --> 00:14:48.600]  都為媽媽祈禱
[00:14:48.600 --> 00:14:50.600]  但是都不好
[00:14:50.600 --> 00:14:51.600]  幾個月
[00:14:51.600 --> 00:14:52.600]  就好像上帝不理她
[00:14:52.600 --> 00:14:54.600]  就放在一邊
[00:14:54.600 --> 00:14:56.600]  但是這次她突然有信心
[00:14:56.600 --> 00:14:57.600]  她不是
[00:14:57.600 --> 00:14:59.600]  上帝照顧著
[00:14:59.600 --> 00:15:00.600]  上帝知道的
[00:15:00.600 --> 00:15:03.600]  這完全是一個奇蹟
[00:15:03.600 --> 00:15:05.600]  所以重要的地方
[00:15:05.600 --> 00:15:07.600]  不是有沒有商務客位
[00:15:07.600 --> 00:15:10.600]  而是上帝一路與我們同在
[00:15:10.600 --> 00:15:13.600]  那個福氣是與我們同在
[00:15:13.600 --> 00:15:15.600]  上帝不給這件事
[00:15:15.600 --> 00:15:17.600]  上帝有可能其他事
[00:15:17.600 --> 00:15:19.600]  就是上帝的同在
[00:15:19.600 --> 00:15:21.600]  哈拿的祈求
[00:15:21.600 --> 00:15:23.600]  我們都會發現
[00:15:23.600 --> 00:15:24.600]  祈求一件事
[00:15:24.600 --> 00:15:26.600]  表面上就是她要求兒子
[00:15:26.600 --> 00:15:27.600]  但她求的兒子
[00:15:27.600 --> 00:15:29.600]  不是與比利娜爭奪
[00:15:29.600 --> 00:15:31.600]  也不是這個兒子
[00:15:31.600 --> 00:15:32.600]  是去鞏固地位
[00:15:32.600 --> 00:15:35.600]  或者是一些
[00:15:35.600 --> 00:15:37.600]  給他使用
[00:15:37.600 --> 00:15:39.600]  而是她知道
[00:15:39.600 --> 00:15:43.600]  她需要上帝對她肯定
[00:15:43.600 --> 00:15:45.600]  那個福氣的同在
[00:15:45.600 --> 00:15:52.600]  以利就看到她祈禱
[00:15:52.600 --> 00:15:54.600]  以利就以為她喝醉酒
[00:15:54.600 --> 00:15:56.600]  剛才我們看經文看到
[00:15:56.600 --> 00:15:58.600]  她嘴巴不順因為她蜜肚
[00:15:58.600 --> 00:15:59.600]  以利就說
[00:15:59.600 --> 00:16:00.600]  你喝醉酒吧
[00:16:00.600 --> 00:16:01.600]  她說不是
[00:16:01.600 --> 00:16:02.600]  我不是喝酒
[00:16:02.600 --> 00:16:03.600]  就將她的情況說出來
[00:16:03.600 --> 00:16:05.600]  以利明白了
[00:16:05.600 --> 00:16:06.600]  以利明白了之後
[00:16:06.600 --> 00:16:07.600]  以利跟她說
[00:16:07.600 --> 00:16:09.600]  在最後那句
[00:16:09.600 --> 00:16:10.600]  以利就說
[00:16:10.600 --> 00:16:13.600]  你可以平平安安地回去
[00:16:13.600 --> 00:16:14.600]  願以色列的神
[00:16:14.600 --> 00:16:17.600]  允准你向他所求
[00:16:17.600 --> 00:16:19.600]  以利只是盡她的責任
[00:16:19.600 --> 00:16:21.600]  以利沒有說
[00:16:21.600 --> 00:16:23.600]  你的祈禱一定蒙英文
[00:16:23.600 --> 00:16:24.600]  以利沒有說
[00:16:24.600 --> 00:16:25.600]  神一定給你十元
[00:16:25.600 --> 00:16:26.600]  以利沒有
[00:16:26.600 --> 00:16:27.600]  以利很清楚
[00:16:27.600 --> 00:16:28.600]  以利作為先知
[00:16:28.600 --> 00:16:32.600]  她只能夠祝福她
[00:16:32.600 --> 00:16:33.600]  有沒有明白
[00:16:33.600 --> 00:16:34.600]  是祝福她
[00:16:34.600 --> 00:16:36.600]  以利不是上帝
[00:16:36.600 --> 00:16:37.600]  所以以利沒有說
[00:16:37.600 --> 00:16:38.600]  你回去吧
[00:16:38.600 --> 00:16:39.600]  你會生孩子
[00:16:39.600 --> 00:16:40.600]  沒有
[00:16:40.600 --> 00:16:41.600]  因為上帝沒有跟她說
[00:16:41.600 --> 00:16:43.600]  所以今天有人很有信心說
[00:16:43.600 --> 00:16:44.600]  我一定治好你
