
[00:00:00.000 --> 00:00:05.000]  (記者:鄭志銘你好)
[00:01:38.000 --> 00:01:45.000]  為什麼會成為一個這麼敏感的題目呢
[00:01:45.000 --> 00:01:48.000]  因為實在錢對我們很埋身的
[00:01:48.000 --> 00:01:50.000]  每一個人都有關係
[00:01:50.000 --> 00:01:55.000]  而且是經常好像表達出我們對這個世界
[00:01:55.000 --> 00:01:59.000]  和對我們人生的價值觀的一個取向
[00:01:59.000 --> 00:02:00.000]  不過我想先讀一段說話給你聽
[00:02:00.000 --> 00:02:02.000]  看你會不會勾起你的共鳴
[00:02:02.000 --> 00:02:07.000]  錢可以做的 還有錢不能夠做的什麼東西
[00:02:07.000 --> 00:02:09.000]  有人寫出一段很美麗的說話這樣說
[00:02:09.000 --> 00:02:12.000]  他說錢可以買一張很美麗的床
[00:02:12.000 --> 00:02:14.000]  但是不可以買一個安睡
[00:02:14.000 --> 00:02:16.000]  錢可以買很多本書
[00:02:16.000 --> 00:02:20.000]  但是不可以買一個有智慧的腦袋
[00:02:20.000 --> 00:02:23.000]  錢可以買很多美食
[00:02:23.000 --> 00:02:27.000]  但是錢不可以買一個好的胃口
[00:02:27.000 --> 00:02:30.000]  錢可以買很多美麗的衣著
[00:02:30.000 --> 00:02:34.000]  但是錢不可以買真正的美麗
[00:02:34.000 --> 00:02:36.000]  錢可以買一間屋
[00:02:36.000 --> 00:02:39.000]  但是錢不可以買一個家庭
[00:02:39.000 --> 00:02:44.000]  錢可以令到我買到很多的藥物
[00:02:44.000 --> 00:02:47.000]  但是錢卻是買不到健康
[00:02:47.000 --> 00:02:51.000]  錢可以買到很多很奢侈的東西
[00:02:51.000 --> 00:02:56.000]  但是卻是不能夠改變一個文化
[00:02:56.000 --> 00:02:59.000]  錢可以帶給我很多娛樂
[00:02:59.000 --> 00:03:02.000]  但是錢不可以帶給我快樂
[00:03:02.000 --> 00:03:07.000]  錢甚至令到我在宗教裏面有特殊的地位
[00:03:07.000 --> 00:03:11.000]  但是錢卻是不能夠給我有救恩
[00:03:11.000 --> 00:03:16.000]  錢可以讓我買到世界各地不同的護照
[00:03:16.000 --> 00:03:20.000]  但是錢卻是買不到進入天國的護照
[00:03:20.000 --> 00:03:22.000]  這個星期已經是第六七天了
[00:03:22.000 --> 00:03:24.000]  所以開始聲音有點問題
[00:03:24.000 --> 00:03:25.000]  不好意思
[00:03:25.000 --> 00:03:27.000]  我不知道你有沒有共鳴
[00:03:27.000 --> 00:03:32.000]  覺得錢的確有很多能做到的東西
[00:03:32.000 --> 00:03:36.000]  不過錢對很多事情是無能為力
[00:03:36.000 --> 00:03:38.000]  我們看看這段經文說出
[00:03:38.000 --> 00:03:41.000]  其實錢是另外一個限制
[00:03:41.000 --> 00:03:44.000]  錢限制一個很具體的例子
[00:03:44.000 --> 00:03:46.000]  請你翻開剛才主席讚諾讀出的經文
[00:03:46.000 --> 00:03:48.000]  馬可方第十章
[00:03:48.000 --> 00:03:55.000]  我們先看第十七節到二十節這段聖經
[00:03:55.000 --> 00:03:59.000]  這段經文說到耶穌講完道之後出來的時間
[00:03:59.000 --> 00:04:04.000]  然後就有一個人跑來跪在路上面
[00:04:04.000 --> 00:04:05.000]  這個真的很厲害
[00:04:05.000 --> 00:04:08.000]  這個人的態度很狠切、很誠懇
[00:04:08.000 --> 00:04:11.000]  這個人下文說他很有錢
[00:04:11.000 --> 00:04:15.000]  同時間在其他經文說他有一個少年人
[00:04:15.000 --> 00:04:18.000]  少年人我可以解釋說大約三十兩歲的人
[00:04:18.000 --> 00:04:23.000]  接著在路加芬說他是一個官
[00:04:23.000 --> 00:04:26.000]  就是說把總共的因素加起來
[00:04:26.000 --> 00:04:28.000]  他是一個相當成功的人
[00:04:28.000 --> 00:04:30.000]  在他年輕的時候
[00:04:30.000 --> 00:04:32.000]  他有用金正恩的說法說
[00:04:32.000 --> 00:04:35.000]  事業上、工作上很有成就
[00:04:35.000 --> 00:04:38.000]  並且是一個相當富有的人
[00:04:38.000 --> 00:04:40.000]  他的態度很誠懇的
[00:04:40.000 --> 00:04:44.000]  突然間好像可以想像在旺角那邊跪跪低
[00:04:44.000 --> 00:04:47.000]  就對著一個和他差不多年紀的人
[00:04:47.000 --> 00:04:50.000]  耶穌當時大約是三十出頭的人
[00:04:50.000 --> 00:04:51.000]  跪在那裡
[00:04:51.000 --> 00:04:54.000]  然後很誠懇問他良善的夫子
[00:04:54.000 --> 00:04:58.000]  我當作什麼才可以承受永生呢?
[00:04:58.000 --> 00:05:02.000]  耶穌就很明白這個問題基本上問錯了
[00:05:02.000 --> 00:05:04.000]  錯得太交流關係
[00:05:04.000 --> 00:05:06.000]  這個問題差不多從頭到尾錯了
[00:05:06.000 --> 00:05:08.000]  第一個錯的地方
[00:05:08.000 --> 00:05:11.000]  耶穌反問他為什麼要稱呼他為良善呢?
[00:05:11.000 --> 00:05:12.000]  什麼意思呢?
[00:05:12.000 --> 00:05:14.000]  是不是耶穌不接受這個稱呼呢?
[00:05:14.000 --> 00:05:15.000]  肯定不是
[00:05:15.000 --> 00:05:17.000]  良善
[00:05:17.000 --> 00:05:19.000]  耶穌說你稱呼他良善
[00:05:19.000 --> 00:05:20.000]  你知道嗎?
[00:05:20.000 --> 00:05:23.000]  除了神一位之外再沒有良善的
[00:05:23.000 --> 00:05:27.000]  如果良善是絕對良善的話
[00:05:27.000 --> 00:05:31.000]  只有一位就是上帝是絕對良善的
[00:05:31.000 --> 00:05:35.000]  其他的人你和我所有人都有良善的
[00:05:35.000 --> 00:05:37.000]  如果沒有良善真的很恐怖
[00:05:37.000 --> 00:05:39.000]  我們都有良善
[00:05:39.000 --> 00:05:42.000]  但是我們的良善都是相對應的良善
[00:05:42.000 --> 00:05:44.000]  什麼意思呢?就是說有時良善
[00:05:44.000 --> 00:05:46.000]  有時不良善
[00:05:46.000 --> 00:05:47.000]  是不是?
[00:05:47.000 --> 00:05:49.000]  你對你的配偶都是這樣是不是?
[00:05:49.000 --> 00:05:50.000]  有時良善
[00:05:50.000 --> 00:05:51.000]  什麼都可以
[00:05:51.000 --> 00:05:54.000]  他們不開心的時候就很不良善
[00:05:54.000 --> 00:05:55.000]  黑起飯面對他
[00:05:55.000 --> 00:05:59.000]  人對人的良善都是有限制的
[00:05:59.000 --> 00:06:01.000]  都會影響的
[00:06:01.000 --> 00:06:05.000]  但是上帝的良善是永遠任何情況之下都是良善的
[00:06:05.000 --> 00:06:06.000]  所以耶穌問他
[00:06:06.000 --> 00:06:07.000]  你稱呼我良善
[00:06:07.000 --> 00:06:09.000]  你究竟知道你稱呼誰說話嗎?
[00:06:09.000 --> 00:06:15.000]  所以當上帝耶穌再進一步跟他說到關於前財問題之前
[00:06:15.000 --> 00:06:17.000]  他才跟他說清楚
[00:06:17.000 --> 00:06:19.000]  究竟是跟誰討論這個題目呢?
[00:06:19.000 --> 00:06:21.000]  你稱呼我良善的時候
[00:06:21.000 --> 00:06:24.000]  你是不是真的知道我是一位絕對良善的主呢?
[00:06:24.000 --> 00:06:25.000]  換言之
[00:06:25.000 --> 00:06:27.000]  當你說到前財問題的時候
[00:06:27.000 --> 00:06:28.000]  你才問
[00:06:28.000 --> 00:06:30.000]  究竟我跟上帝說話呢?
[00:06:30.000 --> 00:06:32.000]  還是從我的角度說話呢?
[00:06:32.000 --> 00:06:34.000]  如果從我的角度說話
[00:06:34.000 --> 00:06:35.000]  我都不錯啊
[00:06:35.000 --> 00:06:36.000]  我都做了
[00:06:36.000 --> 00:06:37.000]  我都做了奉獻
[00:06:37.000 --> 00:06:39.000]  我都有幫助窮人
[00:06:39.000 --> 00:06:41.000]  我都起碼沒有作奸犯科
[00:06:41.000 --> 00:06:46.000]  沒有做一些不正當的工作
[00:06:46.000 --> 00:06:49.000]  或者是花一些不正當的錢
[00:06:49.000 --> 00:06:50.000]  我都算是相當不錯
[00:06:50.000 --> 00:06:52.000]  是
[00:06:52.000 --> 00:06:54.000]  這個只是從人的角度
[00:06:54.000 --> 00:06:55.000]  從相對角度來說
[00:06:55.000 --> 00:06:56.000]  從其他人比較來說
[00:06:56.000 --> 00:06:58.000]  你是不錯的
[00:06:58.000 --> 00:07:00.000]  不過現在跟上帝說的時候
[00:07:00.000 --> 00:07:01.000]  用上帝的角度說
[00:07:01.000 --> 00:07:03.000]  究竟你跟上帝說到前財的時候
[00:07:03.000 --> 00:07:06.000]  你應該有什麼態度呢?
[00:07:06.000 --> 00:07:07.000]  好了
[00:07:07.000 --> 00:07:08.000]  接著耶穌就說
[00:07:08.000 --> 00:07:10.000]  「誡命你時曉得的
[00:07:10.000 --> 00:07:14.000]  不可殺人、不可奸人、不可偷盜、不可作假見證、不可虧富人
[00:07:14.000 --> 00:07:17.000]  當孝敬父母」
[00:07:17.000 --> 00:07:19.000]  這裡幾點大家留意
[00:07:19.000 --> 00:07:20.000]  二十節
[00:07:20.000 --> 00:07:22.000]  耶穌說「一切的夫子」
[00:07:22.000 --> 00:07:23.000]  就是老師
[00:07:23.000 --> 00:07:25.000]  「我從小都遵守了」
[00:07:25.000 --> 00:07:27.000]  厲害嗎?
[00:07:27.000 --> 00:07:28.000]  厲害嗎?
[00:07:28.000 --> 00:07:31.000]  我都希望我的子女這樣跟我說
[00:07:31.000 --> 00:07:32.000]  當中有很多年輕人
[00:07:32.000 --> 00:07:33.000]  你不是說
[00:07:33.000 --> 00:07:35.000]  「一切我從小都遵守了」
[00:07:35.000 --> 00:07:36.000]  包括孝敬父母
[00:07:36.000 --> 00:07:37.000]  而父母都同意的話
[00:07:37.000 --> 00:07:40.000]  我們真是相當不錯
[00:07:40.000 --> 00:07:41.000]  這個少年人
[00:07:41.000 --> 00:07:42.000]  答得很快
[00:07:42.000 --> 00:07:45.000]  還有是一個很滿意的答案
[00:07:45.000 --> 00:07:47.000]  請大家再留意第二點
[00:07:47.000 --> 00:07:49.000]  耶穌說到這六件事情
[00:07:49.000 --> 00:07:53.000]  不可殺人、不可奸人、不可偷盜、不可作假見證、不可虧富人
[00:07:53.000 --> 00:07:54.000]  或者不可貪心
[00:07:54.000 --> 00:07:56.000]  「當孝敬父母」
[00:07:56.000 --> 00:07:57.000]  是來自舊約聖經
[00:07:57.000 --> 00:07:59.000]  什麼誡命?
[00:07:59.000 --> 00:08:00.000]  來自什麼?
[00:08:00.000 --> 00:08:01.000]  十戒
[00:08:01.000 --> 00:08:03.000]  十戒明明是十戒
[00:08:03.000 --> 00:08:05.000]  耶穌說了這裡多少戒呢?
[00:08:05.000 --> 00:08:08.000]  這裡說了六條誡命
[00:08:08.000 --> 00:08:12.000]  還差那四條在哪裡呢?
[00:08:12.000 --> 00:08:13.000]  就是前面那四條
[00:08:13.000 --> 00:08:15.000]  十戒大概分成兩大部分
[00:08:15.000 --> 00:08:19.000]  前面那四條是人對上帝的誡命
[00:08:19.000 --> 00:08:21.000]  人對神的誡命
[00:08:21.000 --> 00:08:25.000]  由第五條誡命開始到第十條
[00:08:25.000 --> 00:08:29.000]  另外六條誡命就是人與人之間的誡命
[00:08:29.000 --> 00:08:30.000]  當然了
[00:08:30.000 --> 00:08:33.000]  十戒不是舊約聖經的唯一誡命
[00:08:33.000 --> 00:08:37.000]  十戒和其他的舊約經文的誡命
[00:08:37.000 --> 00:08:38.000]  有人計算過
[00:08:38.000 --> 00:08:40.000]  舊約的誡命如果加起來
[00:08:40.000 --> 00:08:44.000]  總共有613條
[00:08:44.000 --> 00:08:46.000]  613條誡命
[00:08:46.000 --> 00:08:48.000]  十戒就是這些一切誡命
[00:08:48.000 --> 00:08:50.000]  如果留意「差一及幾」的編排
[00:08:50.000 --> 00:08:52.000]  就是先有十戒
[00:08:52.000 --> 00:08:56.000]  然後列出了其他的那些律例
[00:08:56.000 --> 00:08:57.000]  換言之就是說
[00:08:57.000 --> 00:09:01.000]  十戒是其他律例的基本法
[00:09:01.000 --> 00:09:04.000]  根據這十條誡命
[00:09:04.000 --> 00:09:06.000]  對神對人的誡命
[00:09:06.000 --> 00:09:08.000]  然後引申出來的其他的細節
[00:09:08.000 --> 00:09:09.000]  怎樣叫真正愛人
[00:09:09.000 --> 00:09:10.000]  怎樣叫尊重神
[00:09:10.000 --> 00:09:11.000]  怎樣叫敬拜上帝
[00:09:11.000 --> 00:09:15.000]  是跟著引申十戒下來的其他細節的誡命
[00:09:15.000 --> 00:09:16.000]  換言之
[00:09:16.000 --> 00:09:19.000]  十戒是整個其他誡命的總綱
[00:09:19.000 --> 00:09:22.000]  而耶穌和這個少年官說話的時候
[00:09:22.000 --> 00:09:23.000]  他就說
[00:09:23.000 --> 00:09:27.000]  列出了六條人與人之間的誡命
[00:09:27.000 --> 00:09:28.000]  這個少年就說
[00:09:28.000 --> 00:09:29.000]  我從小遵守
[00:09:29.000 --> 00:09:30.000]  那就是說
[00:09:30.000 --> 00:09:31.000]  耶穌埋頂了伏筆
[00:09:31.000 --> 00:09:35.000]  他故意沒有說到人與上帝的誡命
[00:09:35.000 --> 00:09:37.000]  換言之就是說
[00:09:37.000 --> 00:09:38.000]  這個少年人
[00:09:38.000 --> 00:09:41.000]  後來見到錢財真正的問題
[00:09:41.000 --> 00:09:42.000]  是他與上帝之間的關係
[00:09:42.000 --> 00:09:44.000]  就是剛才我所說的
[00:09:44.000 --> 00:09:46.000]  如果你稱呼耶穌為神
[00:09:46.000 --> 00:09:47.000]  稱呼他為良善的話
[00:09:47.000 --> 00:09:50.000]  你知不知道他正在跟誰說呢?
[00:09:50.000 --> 00:09:52.000]  如果你真是以上帝為上帝的話
[00:09:52.000 --> 00:09:54.000]  你的生命很不同
[00:09:54.000 --> 00:09:55.000]  重回頭看
[00:09:55.000 --> 00:09:59.000]  十戒前面那四條大家知不知道要背?
[00:09:59.000 --> 00:10:00.000]  我希望我弟兄姊妹
[00:10:00.000 --> 00:10:03.000]  希望有些基本的東西你懂得背
[00:10:03.000 --> 00:10:04.000]  除了基督徒那麼久
[00:10:04.000 --> 00:10:05.000]  哎呀 整本聖經怎麼開始
[00:10:05.000 --> 00:10:08.000]  好原開始只有幾個地方開始
[00:10:08.000 --> 00:10:13.000]  第一 請你背《新舊約目錄》
[00:10:13.000 --> 00:10:16.000]  第二 懂得背十戒
[00:10:16.000 --> 00:10:17.000]  八福
[00:10:17.000 --> 00:10:18.000]  這篇二十三篇
[00:10:18.000 --> 00:10:20.000]  這很基本的 行不行?
[00:10:20.000 --> 00:10:21.000]  我們試試背十戒
[00:10:21.000 --> 00:10:23.000]  第一條是什麼?
[00:10:23.000 --> 00:10:25.000]  除了上帝以外
[00:10:25.000 --> 00:10:27.000]  你不可有彼得撒
[00:10:27.000 --> 00:10:29.000]  第一條
[00:10:29.000 --> 00:10:31.000]  第二條
[00:10:31.000 --> 00:10:32.000]  你不可以製造
[00:10:32.000 --> 00:10:35.000]  和跪拜那些偶像
[00:10:35.000 --> 00:10:37.000]  任何偶像
[00:10:37.000 --> 00:10:39.000]  第三條
[00:10:39.000 --> 00:10:40.000]  是什麼?
[00:10:40.000 --> 00:10:43.000]  不可妄稱神的名
[00:10:43.000 --> 00:10:45.000]  妄稱神的名是什麼意思呢?
[00:10:45.000 --> 00:10:46.000]  可能有些人說
[00:10:46.000 --> 00:10:47.000]  你不要說耶穌了
[00:10:47.000 --> 00:10:48.000]  妄稱神的名
[00:10:48.000 --> 00:10:50.000]  這個是 當然是妄稱神的名
[00:10:50.000 --> 00:10:52.000]  不過妄稱神的名不就是指這些
[00:10:52.000 --> 00:10:55.000]  妄稱神的名的意思是指
[00:10:55.000 --> 00:10:57.000]  你根本稱呼神的時間
[00:10:57.000 --> 00:11:01.000]  不以他為神
[00:11:01.000 --> 00:11:04.000]  如果從這個定義說呢
[00:11:04.000 --> 00:11:07.000]  我們很容易妄稱神的名
[00:11:07.000 --> 00:11:09.000]  唱聖詩的時間
[00:11:09.000 --> 00:11:11.000]  讚美神偉大
[00:11:11.000 --> 00:11:13.000]  其實你應該想想到哪裡
[00:11:13.000 --> 00:11:16.000]  等下哪隻雞翼最大
[00:11:16.000 --> 00:11:18.000]  你唱 你頭裡面所唱的
[00:11:18.000 --> 00:11:20.000]  和你心裡面所想的不相同
[00:11:20.000 --> 00:11:22.000]  你就妄稱神的名
[00:11:22.000 --> 00:11:24.000]  還有在生活當中
[00:11:24.000 --> 00:11:25.000]  如果你說我是教徒
[00:11:25.000 --> 00:11:26.000]  神是我神的話
[00:11:26.000 --> 00:11:27.000]  但是當你決定的時間
[00:11:27.000 --> 00:11:30.000]  你不以他為神的決定
[00:11:30.000 --> 00:11:32.000]  就是妄稱神的名
[00:11:32.000 --> 00:11:33.000]  到你奉獻的時間
[00:11:33.000 --> 00:11:35.000]  你知不知道你不是很捨得
[00:11:35.000 --> 00:11:37.000]  你不以上帝為上帝奉獻
[00:11:37.000 --> 00:11:40.000]  妄稱神的名
[00:11:40.000 --> 00:11:41.000]  你話是這麼說
[00:11:41.000 --> 00:11:43.000]  但是你實際上不敢做
[00:11:43.000 --> 00:11:45.000]  妄稱神的名
[00:11:45.000 --> 00:11:47.000]  第四 就是我們紀念他
[00:11:47.000 --> 00:11:49.000]  所以說 當守安息日
[00:11:49.000 --> 00:11:51.000]  或者當守我們今天說的主日
[00:11:51.000 --> 00:11:52.000]  去敬拜上帝
[00:11:52.000 --> 00:11:54.000]  主日是身別為聖
[00:11:54.000 --> 00:11:57.000]  是特別出來敬拜上帝的日子
[00:11:57.000 --> 00:12:01.000]  這四條例子耶穌並沒有對這個說法說
[00:12:01.000 --> 00:12:03.000]  因為他一直引導他
[00:12:03.000 --> 00:12:05.000]  讓他明白他真正的問題在哪裡
[00:12:05.000 --> 00:12:07.000]  接著二十一節
[00:12:07.000 --> 00:12:09.000]  耶穌看著他 就愛他
[00:12:09.000 --> 00:12:13.000]  你愛他 你才能夠呼召他
[00:12:13.000 --> 00:12:16.000]  愛他 你才能夠對他有真正的要求
[00:12:16.000 --> 00:12:19.000]  所以他說 你還缺少一件
[00:12:19.000 --> 00:12:20.000]  你做了這麼多事情
[00:12:20.000 --> 00:12:22.000]  幫我奸人幫我殺人幫我偷渡等等
[00:12:22.000 --> 00:12:26.000]  做了很多自小做的美德
[00:12:26.000 --> 00:12:27.000]  好事
[00:12:27.000 --> 00:12:29.000]  不過耶穌說 你只缺一件
[00:12:29.000 --> 00:12:32.000]  但是知道有時候缺一件
[00:12:32.000 --> 00:12:34.000]  就可以足以致命
[00:12:34.000 --> 00:12:36.000]  你做了一切好的事情
[00:12:36.000 --> 00:12:37.000]  但是只缺一件
[00:12:37.000 --> 00:12:39.000]  你可以死的
[00:12:39.000 --> 00:12:42.000]  我兩三個星期前搬屋
[00:12:42.000 --> 00:12:44.000]  我一陣子最怕搬屋
[00:12:44.000 --> 00:12:46.000]  很怕搬屋
[00:12:46.000 --> 00:12:47.000]  搬屋的時候
[00:12:47.000 --> 00:12:48.000]  就把東西都收拾好
[00:12:48.000 --> 00:12:50.000]  這次我覺得已經輕鬆一點
[00:12:50.000 --> 00:12:52.000]  因為我分了兩次一次搬到辦公室
[00:12:52.000 --> 00:12:54.000]  把所有的書都搬到辦公室
[00:12:54.000 --> 00:12:58.000]  另外一次就搬家裡的家具、雜物等等
[00:12:58.000 --> 00:12:59.000]  我覺得輕鬆一點
[00:12:59.000 --> 00:13:02.000]  而且那些人幫我的事都搬到大小學商
[00:13:02.000 --> 00:13:04.000]  好像這次搬屋比較簡單一點
[00:13:04.000 --> 00:13:05.000]  我上次搬屋
[00:13:05.000 --> 00:13:07.000]  最終要三個月之後才收拾好
[00:13:07.000 --> 00:13:09.000]  就是見到客廳搬東西
[00:13:09.000 --> 00:13:11.000]  這次我覺得我已經很厲害了
[00:13:11.000 --> 00:13:12.000]  好
[00:13:12.000 --> 00:13:16.000]  現在這些雜物都上貨車了
[00:13:16.000 --> 00:13:18.000]  準備開一個新的地方去
[00:13:18.000 --> 00:13:20.000]  我們就快快隨隨給貨車之前
[00:13:20.000 --> 00:13:23.000]  早點走到新居那裡
[00:13:23.000 --> 00:13:24.000]  一開門
[00:13:24.000 --> 00:13:26.000]  開不了
[00:13:26.000 --> 00:13:28.000]  但是那裡的貨車正在下貨
[00:13:28.000 --> 00:13:30.000]  急到我好像熱窩上蠻
[00:13:30.000 --> 00:13:31.000]  怎麼辦呢
[00:13:31.000 --> 00:13:33.000]  周圍找求助怎麼辦呢
[00:13:33.000 --> 00:13:34.000]  怎樣都開不了
[00:13:34.000 --> 00:13:36.000]  密碼鎖突然間擦壞了
[00:13:36.000 --> 00:13:37.000]  開不了
[00:13:37.000 --> 00:13:38.000]  那怎麼辦呢
[00:13:38.000 --> 00:13:42.000]  那輛貨車的工人就下一單的生意
[00:13:42.000 --> 00:13:44.000]  他們都丟在我樓下
[00:13:44.000 --> 00:13:45.000]  然後他們走
[00:13:45.000 --> 00:13:47.000]  然後我怎麼辦呢
[00:13:47.000 --> 00:13:49.000]  很焦急
[00:13:49.000 --> 00:13:50.000]  結果真的找到一個
[00:13:50.000 --> 00:13:52.000]  很快出來的開鎖的人
[00:13:52.000 --> 00:13:54.000]  我以後都應該識識地開
[00:13:54.000 --> 00:13:56.000]  我大概知道怎樣開
[00:13:56.000 --> 00:13:57.000]  我看這個怎樣開
[00:13:57.000 --> 00:13:58.000]  其實很簡單
[00:13:58.000 --> 00:13:59.000]  我下知識
[00:13:59.000 --> 00:14:01.000]  省回400元就搞定了
[00:14:01.000 --> 00:14:02.000]  我弄好東西
[00:14:02.000 --> 00:14:05.000]  拼好東西搬進去了
[00:14:05.000 --> 00:14:06.000]  就是差一件
[00:14:06.000 --> 00:14:09.000]  就沒有了入門口的鎖匙
[00:14:09.000 --> 00:14:11.000]  所以如果那件東西很重要的話
[00:14:11.000 --> 00:14:12.000]  就算一件
[00:14:12.000 --> 00:14:15.000]  都足以令整個局面改寫
[00:14:15.000 --> 00:14:19.000]  足以令到人生有很大的轉變
[00:14:19.000 --> 00:14:22.000]  耶穌說你做了很多好事
[00:14:22.000 --> 00:14:23.000]  是好的
[00:14:23.000 --> 00:14:25.000]  不過還差一件
[00:14:25.000 --> 00:14:26.000]  什麼呢
[00:14:26.000 --> 00:14:27.000]  耶穌說
[00:14:27.000 --> 00:14:29.000]  變賣所有分給窮人
[00:14:29.000 --> 00:14:31.000]  這個說法很難
[00:14:31.000 --> 00:14:34.000]  你所有的財產變賣了
[00:14:34.000 --> 00:14:35.000]  分給窮人
[00:14:35.000 --> 00:14:38.000]  然後你就必有財寶在天上
[00:14:38.000 --> 00:14:40.000]  你還要來
[00:14:40.000 --> 00:14:43.000]  你還要來跟隨我
[00:14:43.000 --> 00:14:45.000]  問題就是
[00:14:45.000 --> 00:14:48.000]  一件還是兩件
[00:14:48.000 --> 00:14:50.000]  你變賣你所有的財產
[00:14:50.000 --> 00:14:52.000]  是一件的
[00:14:52.000 --> 00:14:53.000]  你還要來跟隨我
[00:14:53.000 --> 00:14:54.000]  你還要來跟隨我
[00:14:54.000 --> 00:14:56.000]  很明顯加強的是第二件事
[00:14:56.000 --> 00:14:58.000]  你還要來跟隨我
[00:14:58.000 --> 00:15:01.000]  那一件還是兩件
[00:15:01.000 --> 00:15:02.000]  兩件
[00:15:02.000 --> 00:15:03.000]  但是耶穌說
[00:15:03.000 --> 00:15:06.000]  你還缺少的是一件
[00:15:06.000 --> 00:15:09.000]  那為什麼又說兩件呢
[00:15:09.000 --> 00:15:10.000]  所以人們作性說
[00:15:10.000 --> 00:15:13.000]  那就一中兩件
[00:15:13.000 --> 00:15:15.000]  一個點心兩件蝦餃
[00:15:15.000 --> 00:15:17.000]  那就兩件
[00:15:17.000 --> 00:15:19.000]  對這個問題沒什麼幫助
[00:15:19.000 --> 00:15:20.000]  什麼意思呢
[00:15:20.000 --> 00:15:23.000]  你這樣說都沒什麼意思
[00:15:23.000 --> 00:15:28.000]  究竟在說耶穌說一件兩件呢
[00:15:28.000 --> 00:15:31.000]  你說呢
[00:15:31.000 --> 00:15:34.000]  一件兩件
[00:15:34.000 --> 00:15:36.000]  我問你
[00:15:36.000 --> 00:15:38.000]  如果說我跟兒子說
[00:15:38.000 --> 00:15:41.000]  或者跟你的年輕人說
[00:15:41.000 --> 00:15:44.000]  請你不要打機
[00:15:44.000 --> 00:15:46.000]  好好地讀書
[00:15:46.000 --> 00:15:50.000]  那就一件兩件
[00:15:50.000 --> 00:15:51.000]  行動是兩件
[00:15:51.000 --> 00:15:54.000]  不要打機是一個行動
[00:15:54.000 --> 00:15:56.000]  好好地讀書的另外一個行動
[00:15:56.000 --> 00:15:57.000]  是兩個行動
[00:15:57.000 --> 00:16:00.000]  那實際上一件兩件呢
[00:16:00.000 --> 00:16:01.000]  譬如我說
[00:16:01.000 --> 00:16:03.000]  請你不要晚上
[00:16:03.000 --> 00:16:06.000]  即是六晚不要那麼晚睡
[00:16:06.000 --> 00:16:08.000]  讓你第二天可以準時崇拜
[00:16:08.000 --> 00:16:12.000]  那就一件兩件呢
[00:16:12.000 --> 00:16:15.000]  一件兩件呢
[00:16:15.000 --> 00:16:17.000]  行動是兩個
[00:16:17.000 --> 00:16:19.000]  但實際上說什麼呢
[00:16:19.000 --> 00:16:21.000]  第一個
[00:16:21.000 --> 00:16:23.000]  又不如說
[00:16:23.000 --> 00:16:24.000]  我作為目者跟弟兄說
[00:16:24.000 --> 00:16:27.000]  請你不要到處搗亂
[00:16:27.000 --> 00:16:29.000]  好好地愛你的配偶
[00:16:29.000 --> 00:16:33.000]  那就一件兩件呢
[00:16:33.000 --> 00:16:35.000]  一件
