
[00:00:00.000 --> 00:00:09.040]  今天和大家一起分享的經文是出自《若爾書》第三章
[00:03:34.000 --> 00:03:37.320]  牠都先來一個先聲奪人
[00:03:37.320 --> 00:03:38.960]  先嚇走你
[00:03:38.960 --> 00:03:41.800]  所以這種情況
[00:03:41.800 --> 00:03:45.200]  在動物世界裡面我們留意到
[00:03:45.200 --> 00:03:47.280]  今天不是說動物的世界
[00:03:47.280 --> 00:03:48.760]  是說道
[00:03:48.760 --> 00:03:50.920]  但是其實這種情況
[00:03:50.920 --> 00:03:53.080]  在今天這個社會裡面
[00:03:53.080 --> 00:03:54.360]  我們也留意到
[00:03:54.360 --> 00:03:56.920]  有類似這樣的情況出現
[00:03:56.920 --> 00:03:59.240]  很多時候有些真正
[00:03:59.240 --> 00:04:01.560]  沒什麼實學的人
[00:04:01.560 --> 00:04:04.880]  他們其實又不是才智過人的
[00:04:04.880 --> 00:04:06.480]  但是他們就
[00:04:06.480 --> 00:04:07.880]  於是乎怎樣
[00:04:07.880 --> 00:04:10.040]  就利用很多的機會
[00:04:10.040 --> 00:04:15.240]  去顯露出他自己多麼的超卓
[00:04:15.240 --> 00:04:18.080]  所以很喜歡在別人面前
[00:04:18.080 --> 00:04:21.440]  顯出自己被人優勝
[00:04:21.440 --> 00:04:22.880]  我們簡單的來說
[00:04:22.880 --> 00:04:24.800]  他很喜歡在眾人面前
[00:04:24.800 --> 00:04:27.160]  他裡面去出風頭
[00:04:27.160 --> 00:04:30.520]  但是當一些比較有才能的人
[00:04:30.520 --> 00:04:32.360]  我又留意到有這樣的現象
[00:04:32.360 --> 00:04:34.080]  就是他們很多時候
[00:04:34.080 --> 00:04:36.760]  他們工作都是無聲無息
[00:04:36.760 --> 00:04:37.960]  很安靜
[00:04:37.960 --> 00:04:40.520]  而且很埋頭埋腦地去做的
[00:04:40.520 --> 00:04:42.360]  只不過是偶然間
[00:04:42.360 --> 00:04:45.360]  在一些很突發的情況
[00:04:45.360 --> 00:04:49.760]  或者是一些很重要的時刻的情況之下
[00:04:49.760 --> 00:04:51.880]  他就展露出他一點點
[00:04:51.880 --> 00:04:55.240]  他的才幹和他的才華出來
[00:04:55.240 --> 00:04:57.680]  就是深一點點給你看到
[00:04:57.680 --> 00:04:59.000]  當你看到之後
[00:04:59.000 --> 00:05:01.160]  你就會馬上發現到
[00:05:01.160 --> 00:05:02.520]  這種人
[00:05:02.520 --> 00:05:06.680]  哇 原來真是令人刮目相看
[00:05:06.680 --> 00:05:08.160]  所以弟兄姊妹
[00:05:08.160 --> 00:05:10.560]  在這段聖經裡面
[00:05:10.560 --> 00:05:12.280]  其實今天我們所看的
[00:05:12.280 --> 00:05:13.960]  就是想看這一點
[00:05:13.960 --> 00:05:17.280]  其實在屬靈的世界當中
[00:05:17.280 --> 00:05:22.200]  有很多人都表現出自己好像很了不起
[00:05:22.200 --> 00:05:24.400]  我信神信得比較好
[00:05:24.400 --> 00:05:26.400]  甚至其他宗教的人就說
[00:05:26.400 --> 00:05:28.400]  我的神比你的神厲害
[00:05:28.400 --> 00:05:29.800]  或者倒過來
[00:05:29.800 --> 00:05:31.240]  有時候基督徒覺得
[00:05:31.240 --> 00:05:34.120]  我們的耶和神就比你們所有的神都大
[00:05:34.120 --> 00:05:35.800]  所以我們的神比你們厲害
[00:05:35.800 --> 00:05:38.000]  顯出一種驕傲
[00:05:38.000 --> 00:05:40.200]  其實這種驕傲
[00:05:40.200 --> 00:05:45.000]  某程度上你可以說是因為在教會裡面的教導
[00:05:45.000 --> 00:05:46.600]  教導得不準確
[00:05:46.600 --> 00:05:49.360]  另一個情況就是我們很容易受到
[00:05:49.360 --> 00:05:52.400]  傳統的宗教或者我剛才所說
[00:05:52.400 --> 00:05:55.640]  一個動物世界那種的本能
[00:05:55.640 --> 00:05:57.520]  去影響了我們這樣看
[00:05:57.520 --> 00:06:00.000]  今天我們就透過這段聖經
[00:06:00.000 --> 00:06:01.160]  一起去看看
[00:06:01.160 --> 00:06:03.240]  究竟耶和華神
[00:06:03.240 --> 00:06:05.680]  如何處理一個充斥著
[00:06:05.680 --> 00:06:09.920]  一種這麼扭曲的屬靈狀態的世界
[00:06:09.920 --> 00:06:12.280]  如何幫助這個世界
[00:06:12.280 --> 00:06:14.200]  去糾正過來
[00:06:14.200 --> 00:06:16.800]  嘗試從這個世界當中
[00:06:16.800 --> 00:06:19.960]  重新找到一些屬神的子民
[00:06:19.960 --> 00:06:22.480]  可以回到上帝的裡面
[00:06:22.480 --> 00:06:24.240]  所以今天的講題就是
[00:06:24.240 --> 00:06:27.080]  在耶和華審判的日子前
[00:06:27.080 --> 00:06:30.000]  甚至說放馬過來吧
[00:06:30.000 --> 00:06:32.040]  所以讓我們去看看
[00:06:32.040 --> 00:06:35.400]  上帝如何可以去幫助這個世界
[00:06:35.400 --> 00:06:39.200]  能夠有屬靈生命上的改變
[00:06:39.200 --> 00:06:41.920]  讓我們一起再次看回這段聖經
[00:06:41.920 --> 00:06:47.520]  《若爾書》第三章第九至第十一節
[00:06:47.520 --> 00:06:50.960]  當在萬民中宣告說
[00:06:50.960 --> 00:06:53.360]  要預備打仗
[00:06:53.360 --> 00:06:55.560]  激動勇士
[00:06:55.560 --> 00:06:58.960]  使一切戰事賞賜來
[00:06:58.960 --> 00:07:02.360]  要將泥頭打成刀劍
[00:07:02.360 --> 00:07:06.880]  將鐮刀打成歌矛
[00:07:06.880 --> 00:07:08.680]  軟弱的要說
[00:07:08.680 --> 00:07:10.480]  我有勇力
[00:07:10.480 --> 00:07:12.200]  四圍的列國
[00:07:12.200 --> 00:07:14.720]  你們要速速地來
[00:07:14.720 --> 00:07:17.640]  一同聚集
[00:07:17.640 --> 00:07:20.000]  在這裡我們會分為三個部分
[00:07:20.000 --> 00:07:23.800]  一起去看看這段經文所說的是什麼
[00:07:23.800 --> 00:07:25.360]  在第一部分
[00:07:25.360 --> 00:07:28.520]  我們就看第三章的第九節
[00:07:28.520 --> 00:07:29.840]  這部分我們去看看
[00:07:29.840 --> 00:07:32.280]  神如何讓一些自恃的人
[00:07:32.280 --> 00:07:34.400]  盡情去自恃
[00:07:34.400 --> 00:07:38.480]  在對於人的性格或者氣質
[00:07:38.480 --> 00:07:39.880]  temperament
[00:07:39.880 --> 00:07:42.040]  這個題目上
[00:07:42.040 --> 00:07:45.440]  其實在歷史當中有很詳細的研究
[00:07:45.440 --> 00:07:47.760]  其實有一個最古老的研究
[00:07:47.760 --> 00:07:50.800]  也是在希臘的時代
[00:07:50.800 --> 00:07:53.040]  政權仍然是希臘的時代
[00:07:53.040 --> 00:07:57.880]  已經將人類的總體的氣質或者性情
[00:07:57.880 --> 00:07:59.560]  分為四大類
[00:07:59.560 --> 00:08:00.960]  哪四大類呢
[00:08:00.960 --> 00:08:03.600]  包括就是抑鬱型
[00:08:03.600 --> 00:08:07.320]  Melancholic
[00:08:07.320 --> 00:08:10.880]  第二類就叫沉著冷靜型
[00:08:10.880 --> 00:08:13.040]  叫做Phlegmatic
[00:08:13.040 --> 00:08:14.880]  或者Phlegmatic
[00:08:14.880 --> 00:08:17.440]  第三類叫做樂天型
[00:08:17.440 --> 00:08:19.720]  叫做性緣
[00:08:19.720 --> 00:08:20.520]  很開心的
[00:08:20.520 --> 00:08:22.320]  第四類就叫做什麼
[00:08:22.320 --> 00:08:23.720]  Chronic
[00:08:23.720 --> 00:08:27.520]  就是講到一種性情暴躁的類型
[00:08:27.520 --> 00:08:32.160]  在這四類人的性情裡面
[00:08:32.160 --> 00:08:34.200]  看起來好像有些叫憂鬱
[00:08:34.200 --> 00:08:36.520]  有些叫沉著冷靜
[00:08:36.520 --> 00:08:37.760]  有些叫樂天
[00:08:37.760 --> 00:08:39.920]  有些叫性情暴躁型
[00:08:39.920 --> 00:08:40.880]  有些人就說
[00:08:40.880 --> 00:08:42.800]  當然某些就好一點
[00:08:42.800 --> 00:08:45.280]  沉著冷靜那些就好一點
[00:08:45.280 --> 00:08:46.920]  樂天就更加好
[00:08:46.920 --> 00:08:47.720]  很開心
[00:08:47.720 --> 00:08:52.120]  被人帶來好像開心果的生活
[00:08:52.120 --> 00:08:56.680]  最壞就當然是那些性情暴躁型
[00:08:56.680 --> 00:08:59.160]  或者沒那麼好的那些抑鬱型
[00:08:59.160 --> 00:09:02.360]  其實四類的氣質
[00:09:02.360 --> 00:09:05.400]  或者四類的性格
[00:09:05.400 --> 00:09:08.080]  其實各有它的特點
[00:09:08.080 --> 00:09:11.720]  但是無論它是哪一種氣質都好
[00:09:11.720 --> 00:09:14.480]  都受著罪的影響
[00:09:14.480 --> 00:09:18.440]  就形成了他們在不同的狀態之下
[00:09:18.440 --> 00:09:20.480]  雖然有不同的性情
[00:09:20.480 --> 00:09:22.760]  也在不同的情況就會表達出
[00:09:22.760 --> 00:09:25.520]  他們的罪性是怎麼樣的
[00:09:25.520 --> 00:09:28.200]  神其實來到這個世界
[00:09:28.200 --> 00:09:30.960]  從最初我們從創世紀開始
[00:09:30.960 --> 00:09:33.080]  以至於啟示錄
[00:09:33.080 --> 00:09:35.240]  我們都知道一件事實
[00:09:35.240 --> 00:09:38.400]  就是上帝要處理人的罪
[00:09:38.400 --> 00:09:42.440]  因為人原本在上帝的創造裡面的時候
[00:09:42.440 --> 00:09:46.360]  原本沒有罪在人的身上
[00:09:46.360 --> 00:09:51.440]  但是後來罪進入了人的生命裡面
[00:09:51.440 --> 00:09:54.520]  神又容許了這樣出現就發生了
[00:09:54.520 --> 00:09:55.960]  在這樣的情況之下
[00:09:55.960 --> 00:10:02.520]  上帝希望在人這個罪性的狀態之下
[00:10:02.520 --> 00:10:05.880]  幫助人去能夠糾正過來
[00:10:05.880 --> 00:10:09.120]  當然要糾正一個人的罪
[00:10:09.120 --> 00:10:11.240]  最普遍的做法
[00:10:11.240 --> 00:10:16.640]  就經常說用勸導的方式
[00:10:16.640 --> 00:10:17.400]  勸導
[00:10:17.400 --> 00:10:21.960]  所以為什麼很多時候就會用到這個所謂教育
[00:10:21.960 --> 00:10:26.880]  來訓練一個人能夠去學好
[00:10:26.880 --> 00:10:31.000]  但是不是每個人都可以用勸導這種方式
[00:10:31.000 --> 00:10:33.440]  能夠有效在他生命的上面
[00:10:33.440 --> 00:10:35.680]  糾正到他們的罪
[00:10:35.680 --> 00:10:39.120]  所以上帝明白到
[00:10:39.120 --> 00:10:41.120]  當一個單一的方式
[00:10:41.120 --> 00:10:47.000]  未能夠去發揮在其他類別的人身上的生命的時候
[00:10:47.000 --> 00:10:51.880]  於是神就開始用了另外其他的方法
[00:10:51.880 --> 00:10:54.720]  而其中一個上帝用的方式
[00:10:54.720 --> 00:10:59.240]  就是讓人盡情自恥
[00:10:59.240 --> 00:11:02.720]  叫人認為自己什麼都好像很厲害
[00:11:02.720 --> 00:11:04.720]  既然你認為自己這麼厲害
[00:11:04.720 --> 00:11:06.840]  上帝於是乎怎麼樣
[00:11:06.840 --> 00:11:10.680]  就由你試試用你認為最厲害的部分
[00:11:10.680 --> 00:11:12.360]  去顯露出來
[00:11:12.360 --> 00:11:14.360]  在上帝的面前
[00:11:14.360 --> 00:11:17.040]  展示一下 表現一下出來
[00:11:17.040 --> 00:11:18.880]  看看有什麼樣子
[00:11:18.880 --> 00:11:25.040]  不過當人被上帝容許他在上帝的面前
[00:11:25.040 --> 00:11:29.880]  盡情去發揮出他們那種自恥的心態
[00:11:29.880 --> 00:11:32.760]  炫耀他們自己有多厲害的時候
[00:11:32.760 --> 00:11:35.720]  原來在上帝面前
[00:11:35.720 --> 00:11:39.200]  特別是在耶和華的日子的時候
[00:11:39.200 --> 00:11:42.160]  即使你表現出你有多威風
[00:11:42.160 --> 00:11:44.160]  將你最厲害的東西都好
[00:11:44.160 --> 00:11:48.080]  原來人都不能勝過上帝
[00:11:48.080 --> 00:11:54.720]  甚至人根本就不能夠脫離到上帝的主權的決定
[00:11:54.720 --> 00:11:57.120]  在這段經文之前
[00:11:57.120 --> 00:12:00.240]  在上一堂的主日我們也都已經說過了
[00:12:00.240 --> 00:12:03.120]  上帝開庭審訊
[00:12:03.120 --> 00:12:07.920]  而且請到猶大國的子民
[00:12:07.920 --> 00:12:11.040]  曾經受過上帝懲罰
[00:12:11.040 --> 00:12:12.840]  而在懲罰的過程當中
[00:12:12.840 --> 00:12:15.400]  也被其他外邦的人
[00:12:15.400 --> 00:12:17.320]  包括我們所知道的
[00:12:17.320 --> 00:12:19.320]  就是泰爾
[00:12:19.320 --> 00:12:21.600]  或者是西頓
[00:12:21.600 --> 00:12:24.600]  還有包括菲利士四景的人
[00:12:24.600 --> 00:12:27.320]  去取笑他們
[00:12:27.320 --> 00:12:30.560]  你們耶和華神在哪裡啊
[00:12:30.560 --> 00:12:32.320]  在這樣的情況之下
[00:12:32.320 --> 00:12:37.000]  上帝現在邀請了猶大國來審訊
[00:12:37.000 --> 00:12:38.200]  上一堂我已經說過
[00:12:38.200 --> 00:12:39.400]  一開審沒多久
[00:12:39.400 --> 00:12:42.120]  上帝已經知道他們根本無話可說
[00:12:42.120 --> 00:12:43.640]  不能去辯駁
[00:12:43.640 --> 00:12:45.440]  但是上帝不只是說
[00:12:45.440 --> 00:12:47.920]  你不能辯駁就算了
[00:12:47.920 --> 00:12:50.280]  因為可能你的心不服
[00:12:50.280 --> 00:12:51.360]  你不能辯駁
[00:12:51.360 --> 00:12:53.280]  不代表你是服
[00:12:53.280 --> 00:12:57.160]  或者不代表你會有悔改的意思
[00:12:57.160 --> 00:12:59.160]  於是怎麼樣
[00:12:59.160 --> 00:13:01.520]  上帝就再上一重
[00:13:01.520 --> 00:13:03.320]  就在今天這段經文說
[00:13:03.320 --> 00:13:05.320]  好啊 既然是這樣
[00:13:05.320 --> 00:13:07.800]  我就給你們一個機會
[00:13:07.800 --> 00:13:11.280]  用你們認為你們自己最厲害的地方
[00:13:11.280 --> 00:13:13.520]  去顯露出來給我看
[00:13:13.520 --> 00:13:17.040]  於是就來到三章第九節裡面
[00:13:17.040 --> 00:13:18.920]  所以上帝怎麼樣
[00:13:18.920 --> 00:13:22.920]  就叫上帝的子民
[00:13:22.920 --> 00:13:28.080]  當然這裡甚至可以包括先知約爾
[00:13:28.080 --> 00:13:33.400]  向所有萬國的人去作出一個宣告
[00:13:33.400 --> 00:13:35.400]  然後在這個宣告裡面
[00:13:35.400 --> 00:13:44.320]  上帝就連續用了兩個的命令式
[00:13:44.320 --> 00:13:46.080]  去告訴他們
[00:13:46.080 --> 00:13:47.400]  叫他們做些什麼
[00:13:47.400 --> 00:13:48.360]  做什麼
[00:13:48.360 --> 00:13:49.400]  第一件事
[00:13:49.400 --> 00:13:51.200]  叫他們預備
[00:13:51.200 --> 00:13:52.480]  預備做什麼
[00:13:52.480 --> 00:13:54.160]  打仗
[00:13:54.160 --> 00:13:56.240]  這個情況
[00:13:56.240 --> 00:13:59.440]  其實就和我們在聖經之前解釋
[00:13:59.440 --> 00:14:02.600]  約爾書裡面其中一個很重要的研究
[00:14:02.600 --> 00:14:04.440]  就是在約爾書裡面
[00:14:04.440 --> 00:14:08.360]  其實很強調聖戰這個觀念
[00:14:08.360 --> 00:14:10.520]  如果大家看節目仍然記得
[00:14:10.520 --> 00:14:13.440]  我談論到聖戰這個觀念裡面
[00:14:13.440 --> 00:14:16.360]  聖戰總共有十個的特點
[00:14:16.360 --> 00:14:18.600]  但是在單單約爾書裡面
[00:14:18.600 --> 00:14:22.480]  已經包含了九個聖戰的特點
[00:14:22.480 --> 00:14:24.640]  而其中一個就是要怎麼樣
[00:14:24.640 --> 00:14:27.840]  要他們預備呼喊他們
[00:14:27.840 --> 00:14:30.200]  去進行這個戰爭
[00:14:30.200 --> 00:14:31.920]  所以這裡就用了一個什麼
[00:14:31.920 --> 00:14:32.720]  預備
[00:14:32.720 --> 00:14:35.960]  這次叫的是耶和華神
[00:14:35.960 --> 00:14:38.040]  叫你們來打我
[00:14:38.040 --> 00:14:39.720]  哇 你想想
[00:14:39.720 --> 00:14:42.680]  耶和華神叫你們這幫
[00:14:42.680 --> 00:14:47.520]  泰爾 西頓和周遭的這些菲利士人
[00:14:47.520 --> 00:14:51.680]  一起來去預備和上帝打仗
[00:14:51.680 --> 00:14:53.080]  而且怎麼樣
[00:14:53.080 --> 00:14:55.200]  不僅叫他們打仗
[00:14:55.200 --> 00:14:58.280]  要進行另一個層次
[00:14:58.280 --> 00:15:02.640]  就是要激動勇士
[00:15:02.640 --> 00:15:07.000]  激動戰士或者激動勇士這個說法
[00:15:07.000 --> 00:15:13.600]  其實就是說要挑動起戰士的他們的士氣
[00:15:13.600 --> 00:15:17.440]  上帝邀請你們來打他
[00:15:17.440 --> 00:15:19.320]  但是不只是說
[00:15:19.320 --> 00:15:21.920]  那你隨便派幾個人來打我
[00:15:21.920 --> 00:15:24.160]  不是啊 上帝說既然要打
[00:15:24.160 --> 00:15:26.720]  你就用你最厲害的來打
[00:15:26.720 --> 00:15:29.280]  激動到他們最好的狀態來打
[00:15:29.280 --> 00:15:31.240]  就好像奧運會
[00:15:31.240 --> 00:15:36.280]  你知不知道參加奧運會的那些運動員
[00:15:36.280 --> 00:15:38.280]  不是說突然間去到奧運會
[00:15:38.280 --> 00:15:40.920]  就突然間跑出世界冠軍
[00:15:40.920 --> 00:15:44.200]  或者這個世界紀錄的
[00:15:44.200 --> 00:15:47.320]  是在那個操練的過程裡面
[00:15:47.320 --> 00:15:49.400]  一層一層一層一層
[00:15:49.400 --> 00:15:55.160]  逐步一步將自己推上到一個巔峰的狀態
[00:15:55.160 --> 00:15:59.640]  這個就是這裡所說的激動勇士的意思
[00:15:59.640 --> 00:16:01.760]  上帝說要不你就不要來打
[00:16:01.760 --> 00:16:06.480]  打呢 你就用到最好的狀態來跟我打
[00:16:06.480 --> 00:16:11.000]  所以拜託你挑動到你的戰士才來跟我打
[00:16:11.000 --> 00:16:12.440]  而且怎麼樣
[00:16:12.440 --> 00:16:15.520]  上帝說你來打我的時候
[00:16:15.520 --> 00:16:17.240]  你們要一起來
[00:16:17.240 --> 00:16:22.360]  所以怎麼樣 使一切戰士上前來
[00:16:22.360 --> 00:16:26.120]  簡單點說 上帝不是跟你開玩笑的
[00:16:26.120 --> 00:16:31.440]  上帝說你既然認為你這麼厲害
[00:16:31.440 --> 00:16:33.640]  比我還厲害 那好吧
[00:16:33.640 --> 00:16:36.520]  那不如這樣說 你全部一起來上
[00:16:36.520 --> 00:16:39.080]  在這樣的狀態之下
[00:16:39.080 --> 00:16:46.400]  上帝向當時的這幫南國猶大國的子民
[00:16:46.400 --> 00:16:48.480]  包括若爾仙尺
[00:16:48.480 --> 00:16:51.600]  去向這些周遭的國家
[00:16:51.600 --> 00:16:55.960]  來發出耶和華神這個
[00:16:55.960 --> 00:16:58.920]  我可以這麼說 戰書
[00:16:58.920 --> 00:17:02.400]  向他們說出 你快來動我
[00:17:02.400 --> 00:17:04.800]  為什麼上帝要這麼做呢
[00:17:04.800 --> 00:17:08.360]  因為上帝在這麼做的過程裡面
[00:17:08.360 --> 00:17:10.800]  就讓人看到
[00:17:10.800 --> 00:17:13.240]  這些你認為最好的東西
[00:17:13.240 --> 00:17:15.480]  你以為自己最厲害
[00:17:15.480 --> 00:17:17.040]  就是我們中文經常說的
[00:17:17.040 --> 00:17:20.560]  自恃自己有多厲害
[00:17:20.560 --> 00:17:23.960]  我就讓你用你最厲害的東西
[00:17:23.960 --> 00:17:27.400]  來顯露在我面前 去看看怎麼樣
[00:17:27.400 --> 00:17:29.680]  因為上帝在這個時候
[00:17:29.680 --> 00:17:34.800]  要預備進行一次的征戰
[00:17:34.800 --> 00:17:37.400]  雖然你們用最好的狀態
[00:17:37.400 --> 00:17:39.640]  來跟上帝去打這場仗
[00:17:39.640 --> 00:17:44.120]  但是當你以為這個是你最有力的狀態的時候
[00:17:44.120 --> 00:17:45.560]  上帝就在這個時候
[00:17:45.560 --> 00:17:50.040]  挫敗你這些你自恃的能力
[00:17:50.040 --> 00:17:52.120]  並且最重要的一件事
[00:17:52.120 --> 00:17:54.960]  不是上帝要打贏這場仗
[00:17:54.960 --> 00:17:57.360]  而是上帝要希望
[00:17:57.360 --> 00:17:59.640]  將這幫在上帝面前
[00:17:59.640 --> 00:18:04.720]  已經變得目中無神的外邦人
[00:18:04.720 --> 00:18:10.200]  挫敗他們那份的靈性破產的狀態
[00:18:10.200 --> 00:18:11.400]  明白嗎 大英姐妹
[00:18:11.400 --> 00:18:12.560]  上帝在這裡目的
[00:18:12.560 --> 00:18:14.400]  不是只是要打贏場仗
[00:18:14.400 --> 00:18:17.160]  於是乎我上帝威風盡開
[00:18:17.160 --> 00:18:20.680]  這種是一種傳統信仰的模式
[00:18:20.680 --> 00:18:21.760]  所以為什麼有些信徒說
[00:18:21.760 --> 00:18:24.000]  我們的耶和華神最厲害
[00:18:24.000 --> 00:18:26.360]  所以你不信我的耶和華神
[00:18:26.360 --> 00:18:27.680]  你們就吃虧了
[00:18:27.680 --> 00:18:30.760]  這種傳道其實是一種錯誤觀念
[00:18:30.760 --> 00:18:32.640]  上帝沒錯
[00:18:32.640 --> 00:18:36.640]  他是這個世界最有力量的上帝
[00:18:36.640 --> 00:18:38.400]  因為他這個創造的世界
[00:18:38.400 --> 00:18:39.720]  所有源自於他
[00:18:39.720 --> 00:18:42.080]  但上帝不只是霸王
[00:18:42.080 --> 00:18:44.760]  就要你們服他
[00:18:44.760 --> 00:18:47.120]  上帝要讓你們看見
[00:18:47.120 --> 00:18:49.360]  他在你們當中裡面
[00:18:49.360 --> 00:18:53.480]  他是值得你們尊重去敬畏的
[00:18:53.480 --> 00:18:55.160]  所以為什麼我們經常說
[00:18:55.160 --> 00:18:58.200]  我們不是畏懼上帝去拜上帝
[00:18:58.200 --> 00:19:01.680]  我們跟隨上帝不是因為他很沒有有力
[00:19:01.680 --> 00:19:03.760]  不是因為他力大無窮
[00:19:03.760 --> 00:19:06.560]  無所不能 無所不在 無所不知
[00:19:06.560 --> 00:19:07.800]  不是的
[00:19:07.800 --> 00:19:09.280]  雖然他是這樣
[00:19:09.280 --> 00:19:11.720]  但是我們去跟隨上帝
[00:19:11.720 --> 00:19:15.120]  是因為我們對他有一份敬重
[00:19:15.120 --> 00:19:17.480]  尊敬的心態
[00:19:17.480 --> 00:19:19.480]  所以大英姐妹
[00:19:19.480 --> 00:19:21.440]  這個就是上帝的目的
[00:19:21.440 --> 00:19:24.520]  既然你們看我不在眼
[00:19:24.520 --> 00:19:27.880]  甚至當我在教義式猶大國
[00:19:27.880 --> 00:19:30.360]  以色列文猶大國的子民的時候
[00:19:30.360 --> 00:19:33.320]  你們就充分表現出
[00:19:33.320 --> 00:19:34.680]  在這個時候
[00:19:34.680 --> 00:19:36.920]  你根本就不理會我
[00:19:36.920 --> 00:19:39.640]  你們那種淑女的心態就顯現出來
[00:19:39.640 --> 00:19:40.720]  所以我剛才所說
[00:19:40.720 --> 00:19:43.360]  無論你是什麼氣質
[00:19:43.360 --> 00:19:45.360]  什麼性情
[00:19:45.360 --> 00:19:48.720]  你的罪就要用不同的情況
[00:19:48.720 --> 00:19:50.720]  去展露出來
