
[00:00:00.000 --> 00:00:04.480]  早上各位大兄姊妹
[00:03:56.320 --> 00:03:58.880]  就是悲喜交集
[00:03:58.880 --> 00:04:01.840]  過了若干年7月初一
[00:04:02.160 --> 00:04:04.880]  以斯拉就將律法書
[00:04:04.880 --> 00:04:07.760]  帶到一班會眾面前
[00:04:07.760 --> 00:04:11.440]  那班會眾叫做聽了能明白的人
[00:04:11.440 --> 00:04:14.960]  在那裏由早上到下午
[00:04:14.960 --> 00:04:18.880]  就是宣讀講解這個律法書
[00:04:18.880 --> 00:04:20.880]  就是上主的聖言
[00:04:20.880 --> 00:04:23.600]  眾民則耳聽
[00:04:23.600 --> 00:04:25.200]  很留心聽
[00:04:25.200 --> 00:04:26.800]  很專注去聽
[00:04:26.800 --> 00:04:29.200]  很認真去莊載
[00:04:29.200 --> 00:04:31.680]  因為他們餓了很久
[00:04:31.680 --> 00:04:33.280]  現在有機會
[00:04:33.280 --> 00:04:36.640]  來聽回祭司、文士
[00:04:36.640 --> 00:04:39.360]  來講解上主的說話
[00:04:39.360 --> 00:04:43.200]  以斯拉站在眾民耳上
[00:04:43.200 --> 00:04:44.720]  站高一點的
[00:04:44.720 --> 00:04:48.320]  向眾民打開這卷律法書
[00:04:48.320 --> 00:04:49.760]  一打開律法書的時候
[00:04:49.760 --> 00:04:52.640]  眾民立即肅然起敬
[00:04:52.640 --> 00:04:54.160]  站起來
[00:04:54.160 --> 00:04:57.680]  以斯拉就稱謝耶和華之大神
[00:04:57.680 --> 00:05:01.440]  當以斯拉讚美主的時候
[00:05:01.440 --> 00:05:04.960]  眾民都舉手應聲說
[00:05:04.960 --> 00:05:06.560]  阿們 阿們
[00:05:06.560 --> 00:05:08.080]  然後低頭
[00:05:08.080 --> 00:05:09.440]  俯伏於地
[00:05:09.440 --> 00:05:11.680]  敬拜耶和華
[00:05:11.680 --> 00:05:14.480]  他們清清楚楚地
[00:05:14.480 --> 00:05:16.800]  念這上主的律法書
[00:05:16.800 --> 00:05:18.560]  講明意思
[00:05:18.560 --> 00:05:21.680]  使百姓明白所念
[00:05:21.680 --> 00:05:22.560]  是呀
[00:05:22.560 --> 00:05:25.760]  還讀張經文原本的讀
[00:05:25.760 --> 00:05:30.640]  還加以展釋、講解、形容
[00:05:30.640 --> 00:05:33.200]  他們清楚明白神的心意
[00:05:33.200 --> 00:05:35.760]  覺得心豁然開朗
[00:05:35.760 --> 00:05:37.520]  散長尼西米
[00:05:37.520 --> 00:05:40.240]  還有做祭司的文士以斯拉
[00:05:40.240 --> 00:05:43.840]  還有教訓百姓的利美人
[00:05:43.840 --> 00:05:45.840]  是三組的人
[00:05:45.840 --> 00:05:48.880]  三組的同心
[00:05:48.880 --> 00:05:50.640]  來跟眾民說
[00:05:50.640 --> 00:05:54.000]  今天是一個特別的日子
[00:05:54.000 --> 00:05:57.280]  在敬拜的時候是一個特別的日子
[00:05:57.280 --> 00:05:59.840]  這是耶和華的聖日
[00:05:59.840 --> 00:06:01.120]  那怎麼辦
[00:06:01.120 --> 00:06:03.200]  不要哭泣
[00:06:03.200 --> 00:06:05.200]  不要悲哀
[00:06:05.200 --> 00:06:09.440]  因為眾民聽見律法書上的說話
[00:06:09.440 --> 00:06:11.040]  道涵
[00:06:11.040 --> 00:06:13.280]  為什麼他們聽見主的話
[00:06:13.280 --> 00:06:14.960]  會有反應
[00:06:14.960 --> 00:06:17.120]  為什麼聽見上帝的律法
[00:06:17.120 --> 00:06:18.800]  他們會有反應
[00:06:18.800 --> 00:06:22.000]  上帝的律法如同兩刃利劍
[00:06:22.000 --> 00:06:23.440]  如同亮光
[00:06:23.440 --> 00:06:28.000]  如同敲碎盆石的大錘
[00:06:28.000 --> 00:06:30.240]  這是道的能力
[00:06:30.240 --> 00:06:33.120]  在敬拜裡面有聖言
[00:06:33.120 --> 00:06:34.560]  有道的宣講
[00:06:34.560 --> 00:06:36.160]  有道的解釋
[00:06:36.160 --> 00:06:38.160]  然後他們受感動
[00:06:38.160 --> 00:06:40.160]  他們俯伏在神的面前
[00:06:40.160 --> 00:06:41.840]  哭泣
[00:06:41.840 --> 00:06:43.360]  不過感謝主
[00:06:43.360 --> 00:06:45.200]  原來主喜歡的
[00:06:45.200 --> 00:06:46.560]  最終極的
[00:06:46.560 --> 00:06:49.280]  祂不是喜歡人哭
[00:06:49.280 --> 00:06:51.200]  祂是喜歡人會哭
[00:06:51.200 --> 00:06:53.360]  喜歡人會受道的感動
[00:06:53.360 --> 00:06:55.200]  喜歡人會悔改
[00:06:55.200 --> 00:06:56.240]  會哀傷
[00:06:56.240 --> 00:06:58.240]  但是祂不喜歡
[00:06:58.240 --> 00:07:03.120]  將人永遠放在愛上低沉的處境裡面
[00:07:03.120 --> 00:07:06.480]  我們的主真是值得讚美
[00:07:06.480 --> 00:07:08.480]  然後他們對祂說
[00:07:08.480 --> 00:07:10.480]  你們去吃好東西
[00:07:10.480 --> 00:07:12.480]  吃肥美的
[00:07:12.480 --> 00:07:14.480]  喝甘甜的
[00:07:14.480 --> 00:07:17.040]  如果有人沒辦法
[00:07:17.040 --> 00:07:18.720]  沒能力預備
[00:07:18.720 --> 00:07:20.720]  你們就跟他分享
[00:07:20.720 --> 00:07:23.280]  因為今天是上主的聖日
[00:07:23.280 --> 00:07:25.280]  不要憂愁
[00:07:25.280 --> 00:07:27.920]  因為上主賜的喜樂
[00:07:27.920 --> 00:07:30.400]  是你們的力量
[00:07:30.400 --> 00:07:33.360]  因耶和華而得的喜樂
[00:07:33.360 --> 00:07:35.360]  是你們的力量
[00:07:35.360 --> 00:07:37.360]  大家跟我講一下這句
[00:07:37.360 --> 00:07:40.560]  因耶和華而得的喜樂
[00:07:40.560 --> 00:07:42.560]  是你們的力量
[00:07:42.560 --> 00:07:45.600]  因耶和華而得的喜樂
[00:07:45.600 --> 00:07:47.600]  是你們的力量
[00:07:47.600 --> 00:07:49.600]  多有能力
[00:07:49.600 --> 00:07:53.840]  對一些知道自己的罪
[00:07:53.840 --> 00:07:56.720]  對於對環境覺得失望
[00:07:56.720 --> 00:07:58.720]  覺得憂傷的人
[00:07:58.720 --> 00:08:02.560]  他們說耶和華給你們力量
[00:08:02.560 --> 00:08:04.560]  耶和華要你們喜樂
[00:08:04.560 --> 00:08:07.920]  耶和華不要你們憂愁
[00:08:07.920 --> 00:08:10.240]  因耶和華而得的喜樂
[00:08:10.240 --> 00:08:12.240]  是你們的力量
[00:08:12.240 --> 00:08:14.240]  今天是聖日
[00:08:14.240 --> 00:08:16.240]  不要作聲
[00:08:16.240 --> 00:08:18.240]  也不要憂愁
[00:08:18.240 --> 00:08:20.720]  眾民就都去吃喝
[00:08:20.720 --> 00:08:22.720]  而且分給別人
[00:08:22.720 --> 00:08:25.280]  大大快樂
[00:08:25.280 --> 00:08:27.280]  大大快樂
[00:08:27.280 --> 00:08:30.960]  因為明白教訓他們的話
[00:08:30.960 --> 00:08:34.000]  但願我們都有這樣的經歷
[00:08:34.000 --> 00:08:36.000]  但願我們都能聽見
[00:08:36.000 --> 00:08:38.000]  上主的說話
[00:08:38.000 --> 00:08:40.000]  然後開啟我們的心跳
[00:08:40.000 --> 00:08:42.000]  上主在我們宣告什麼
[00:08:42.000 --> 00:08:44.000]  宣告祝福
[00:08:44.000 --> 00:08:46.000]  宣告赦免
[00:08:46.000 --> 00:08:48.000]  宣告盼望
[00:08:48.000 --> 00:08:50.000]  宣告保護
[00:08:50.000 --> 00:08:52.000]  我們聚焦在他面前
[00:08:52.000 --> 00:08:54.000]  記得我們豐盛家
[00:08:54.000 --> 00:08:56.000]  有幾個核心價值
[00:08:56.000 --> 00:08:58.000]  第一個是什麼
[00:08:58.000 --> 00:09:02.000]  第一個是什麼
[00:09:02.000 --> 00:09:06.000]  不記得了
[00:09:06.000 --> 00:09:08.000]  歡欣敬拜
[00:09:08.000 --> 00:09:10.000]  贊成
[00:09:10.000 --> 00:09:12.000]  我請兩個年輕人
[00:09:12.000 --> 00:09:14.000]  大聲告訴我
[00:09:14.000 --> 00:09:16.000]  Steven Thank you
[00:09:16.000 --> 00:09:18.000]  周拾士
[00:09:18.000 --> 00:09:22.000]  我只叫你講一個
[00:09:22.000 --> 00:09:24.000]  第一
[00:09:24.000 --> 00:09:26.000]  歡欣敬拜真神
[00:09:26.000 --> 00:09:28.000]  不知道我們
[00:09:28.000 --> 00:09:30.000]  自己的敬拜生活
[00:09:30.000 --> 00:09:32.000]  是怎樣的呢
[00:09:32.000 --> 00:09:34.000]  有沒有聽過人說
[00:09:34.000 --> 00:09:36.000]  信耶穌就行
[00:09:36.000 --> 00:09:38.000]  不用去禮拜堂
[00:09:38.000 --> 00:09:40.000]  信耶穌就行
[00:09:40.000 --> 00:09:42.000]  不用有組織的宗教
[00:09:42.000 --> 00:09:44.000]  信耶穌就行
[00:09:44.000 --> 00:09:46.000]  因為人的靈性
[00:09:46.000 --> 00:09:48.000]  靈與上帝溝通
[00:09:48.000 --> 00:09:50.000]  上帝是靈
[00:09:50.000 --> 00:09:52.000]  我們應該以心靈和誠實來拜他
[00:09:52.000 --> 00:09:56.000]  所以我們不需要有集體敬拜
[00:09:56.000 --> 00:09:58.000]  這種論調
[00:09:58.000 --> 00:10:00.000]  有時候
[00:10:00.000 --> 00:10:02.000]  在某些人裏
[00:10:02.000 --> 00:10:04.000]  真是很入獄
[00:10:04.000 --> 00:10:06.000]  但對於我這個
[00:10:06.000 --> 00:10:08.000]  第三四代的基督徒
[00:10:08.000 --> 00:10:10.000]  一世和大家一起
[00:10:10.000 --> 00:10:12.000]  在這個環境裏成長
[00:10:12.000 --> 00:10:14.000]  我總覺得
[00:10:14.000 --> 00:10:16.000]  上主給我們的東西
[00:10:16.000 --> 00:10:18.000]  一定是好的
[00:10:18.000 --> 00:10:20.000]  他不會給我們不好的東西
[00:10:20.000 --> 00:10:22.000]  你知不知道
[00:10:22.000 --> 00:10:24.000]  人一離開群體
[00:10:24.000 --> 00:10:26.000]  那個生命
[00:10:26.000 --> 00:10:28.000]  不是突飛猛進
[00:10:28.000 --> 00:10:30.000]  是急劇墮落
[00:10:30.000 --> 00:10:32.000]  所以你千萬不要
[00:10:32.000 --> 00:10:34.000]  習慣了
[00:10:34.000 --> 00:10:36.000]  不回來聚會
[00:10:36.000 --> 00:10:38.000]  那你說
[00:10:38.000 --> 00:10:40.000]  那我為甚麼要回來呢
[00:10:40.000 --> 00:10:42.000]  一會兒我有機會
[00:10:42.000 --> 00:10:44.000]  一會兒我有Q&A的時間
[00:10:44.000 --> 00:10:46.000]  你回應一下
[00:10:46.000 --> 00:10:48.000]  我們好像沒有試過
[00:10:48.000 --> 00:10:50.000]  不用怕
[00:10:50.000 --> 00:10:52.000]  有甚麼說就說
[00:10:52.000 --> 00:10:54.000]  有甚麼問就問
[00:10:54.000 --> 00:10:56.000]  是希望我們一同敬拜
[00:10:56.000 --> 00:10:58.000]  能夠更加土主的喜悅
[00:10:58.000 --> 00:11:00.000]  有些人說
[00:11:00.000 --> 00:11:02.000]  現在科技這麼發達
[00:11:02.000 --> 00:11:04.000]  Zoom就行了
[00:11:04.000 --> 00:11:06.000]  你知不知道Zoom真是很厲害
[00:11:06.000 --> 00:11:08.000]  你知不知道你今天不用聽陳欣明
[00:11:08.000 --> 00:11:10.000]  不用聽邱子亮
[00:11:10.000 --> 00:11:12.000]  你聽最厲害的
[00:11:12.000 --> 00:11:14.000]  上在人生的也有
[00:11:14.000 --> 00:11:16.000]  上在人世的也有
[00:11:16.000 --> 00:11:18.000]  已經回天家的
[00:11:18.000 --> 00:11:20.000]  很厲害的港獨者也有
[00:11:20.000 --> 00:11:22.000]  用不著回來
[00:11:22.000 --> 00:11:24.000]  Zoom這麼自在
[00:11:24.000 --> 00:11:26.000]  為甚麼要
[00:11:26.000 --> 00:11:28.000]  我告訴你
[00:11:28.000 --> 00:11:30.000]  有一位叫John Stott的人
[00:11:30.000 --> 00:11:32.000]  他寫了一本書叫
[00:11:32.000 --> 00:11:34.000]  《衛道爭辯》
[00:11:34.000 --> 00:11:36.000]  第六章是講敬拜
[00:11:36.000 --> 00:11:38.000]  他提醒我們
[00:11:38.000 --> 00:11:40.000]  是假定了
[00:11:40.000 --> 00:11:42.000]  神的百姓
[00:11:42.000 --> 00:11:44.000]  是會有公眾的聚會
[00:11:44.000 --> 00:11:46.000]  公共的敬拜
[00:11:46.000 --> 00:11:48.000]  公眾的敬拜
[00:11:48.000 --> 00:11:50.000]  所以耶穌絕對不會
[00:11:50.000 --> 00:11:52.000]  鼓勵他的子女
[00:11:52.000 --> 00:11:54.000]  他的門徒
[00:11:54.000 --> 00:11:56.000]  去過一種所謂沒有宗教的基督教
[00:11:56.000 --> 00:11:58.000]  去過一種所謂沒有宗教的基督教
[00:11:58.000 --> 00:12:00.000]  只有耶穌沒有旁人的信仰
[00:12:00.000 --> 00:12:02.000]  不可以的
[00:12:02.000 --> 00:12:04.000]  真愛的
[00:12:04.000 --> 00:12:06.000]  我希望我們一世都不會中那些
[00:12:06.000 --> 00:12:08.000]  自我中心的毒
[00:12:08.000 --> 00:12:10.000]  為我獨尊的毒
[00:12:10.000 --> 00:12:12.000]  事事都要迎合我美意的毒
[00:12:12.000 --> 00:12:14.000]  事事都要迎合我美意的毒
[00:12:14.000 --> 00:12:16.000]  事事都看自我
[00:12:16.000 --> 00:12:18.000]  其實這是
[00:12:18.000 --> 00:12:20.000]  很容易有的東西
[00:12:20.000 --> 00:12:22.000]  但敬拜
[00:12:22.000 --> 00:12:24.000]  敬拜其實是甚麼呢
[00:12:24.000 --> 00:12:26.000]  Stott是英國人
[00:12:26.000 --> 00:12:28.000]  他講敬拜
[00:12:28.000 --> 00:12:30.000]  就是講worship這個字
[00:12:30.000 --> 00:12:32.000]  他提出一個點
[00:12:32.000 --> 00:12:34.000]  為甚麼敬拜會是worship呢
[00:12:34.000 --> 00:12:36.000]  原來worship就是
[00:12:36.000 --> 00:12:38.000]  接受敬拜者
[00:12:38.000 --> 00:12:40.000]  他是
[00:12:40.000 --> 00:12:42.000]  配得的
[00:12:42.000 --> 00:12:44.000]  因為worship是
[00:12:44.000 --> 00:12:46.000]  Worth
[00:12:46.000 --> 00:12:48.000]  這個價值
[00:12:48.000 --> 00:12:50.000]  這個字
[00:12:50.000 --> 00:12:52.000]  演變出來的
[00:12:52.000 --> 00:12:54.000]  成為敬拜
[00:12:54.000 --> 00:12:56.000]  所以敬拜上主就是確認
[00:12:56.000 --> 00:12:58.000]  上主是誰
[00:12:58.000 --> 00:13:00.000]  確認上主的價值
[00:13:00.000 --> 00:13:02.000]  他當得敬拜
[00:13:02.000 --> 00:13:04.000]  他配受貴拜
[00:13:04.000 --> 00:13:06.000]  他配受讚頌
[00:13:06.000 --> 00:13:08.000]  因為萬有本於他
[00:13:08.000 --> 00:13:10.000]  他是創造主
[00:13:10.000 --> 00:13:12.000]  因為他是拯救者
[00:13:12.000 --> 00:13:14.000]  赦免人的罪
[00:13:14.000 --> 00:13:16.000]  因為他是我們的天父
[00:13:16.000 --> 00:13:18.000]  我們的子女
[00:13:18.000 --> 00:13:20.000]  我們的主人
[00:13:20.000 --> 00:13:22.000]  我們的僕人
[00:13:22.000 --> 00:13:24.000]  很開心我們
[00:13:24.000 --> 00:13:26.000]  豐盛生命堂寫下了
[00:13:26.000 --> 00:13:28.000]  這個核心價值的第一樣
[00:13:28.000 --> 00:13:30.000]  是以歡欣敬拜
[00:13:30.000 --> 00:13:32.000]  來寫的
[00:13:32.000 --> 00:13:34.000]  有些人不喜歡歡欣
[00:13:34.000 --> 00:13:36.000]  有些人的信仰是很認真
[00:13:36.000 --> 00:13:38.000]  很嚴肅的
[00:13:38.000 --> 00:13:40.000]  常常都好像
[00:13:40.000 --> 00:13:42.000]  知就你做甚麼
[00:13:42.000 --> 00:13:44.000]  總之不苟言笑
[00:13:44.000 --> 00:13:46.000]  總之虧行舉報
[00:13:46.000 --> 00:13:48.000]  不會彈彈跳跳
[00:13:48.000 --> 00:13:50.000]  更加不會舉手讚美
[00:13:50.000 --> 00:13:52.000]  唱歌都不會張開喉嚨唱
[00:13:52.000 --> 00:13:54.000]  一世都是欠欠君子
[00:13:54.000 --> 00:13:56.000]  好像未吃飽
[00:13:56.000 --> 00:13:58.000]  但主喜歡
[00:13:58.000 --> 00:14:00.000]  主喜歡叫我們吃好東西
[00:14:00.000 --> 00:14:02.000]  叫我們歡喜快樂
[00:14:02.000 --> 00:14:04.000]  Hallelujah
[00:14:04.000 --> 00:14:06.000]  好不好啊 頂姐妹
[00:14:06.000 --> 00:14:08.000]  又不是煽情
[00:14:08.000 --> 00:14:10.000]  又不是被人操控情感
[00:14:10.000 --> 00:14:12.000]  不過一定要有真情的投入
[00:14:12.000 --> 00:14:14.000]  如果我見到你
[00:14:14.000 --> 00:14:16.000]  哇
[00:14:16.000 --> 00:14:18.000]  是不是Maggie
[00:14:18.000 --> 00:14:20.000]  見到你的時候
[00:14:20.000 --> 00:14:22.000]  哦 母問尊
[00:14:22.000 --> 00:14:24.000]  你真是文武全才
[00:14:24.000 --> 00:14:26.000]  文武加尊
[00:14:26.000 --> 00:14:28.000]  哦
[00:14:28.000 --> 00:14:30.000]  她一定是這麼歡喜快樂
[00:14:30.000 --> 00:14:32.000]  她不會說
[00:14:32.000 --> 00:14:34.000]  你好文 你好武
[00:14:34.000 --> 00:14:36.000]  好尊
[00:14:36.000 --> 00:14:38.000]  她不會這樣木頭
[00:14:38.000 --> 00:14:40.000]  我們對我們的天賦
[00:14:40.000 --> 00:14:42.000]  更加應該有
[00:14:42.000 --> 00:14:44.000]  雀躍歡喜釋放
[00:14:44.000 --> 00:14:46.000]  好不好啊
[00:14:46.000 --> 00:14:48.000]  我的個性
[00:14:48.000 --> 00:14:50.000]  我一向都不會有
[00:14:50.000 --> 00:14:52.000]  情緒反應
[00:14:52.000 --> 00:14:54.000]  我覺得
[00:14:54.000 --> 00:14:56.000]  沒有什麼人
[00:14:56.000 --> 00:14:58.000]  是完全沒有情緒
[00:14:58.000 --> 00:15:00.000]  如果他是
[00:15:00.000 --> 00:15:02.000]  萬年擁躉
[00:15:02.000 --> 00:15:04.000]  他有情緒
[00:15:04.000 --> 00:15:06.000]  他對著英格蘭
[00:15:06.000 --> 00:15:08.000]  有情緒
[00:15:08.000 --> 00:15:10.000]  大家鬥波的時候
[00:15:10.000 --> 00:15:12.000]  入邊球點入法有情緒
[00:15:12.000 --> 00:15:14.000]  所以不要騙我
[00:15:14.000 --> 00:15:16.000]  不要騙自己
[00:15:16.000 --> 00:15:18.000]  我們在敬拜主的時候
[00:15:18.000 --> 00:15:20.000]  求主讓我們學習
[00:15:20.000 --> 00:15:22.000]  怎樣從他而得的喜樂
[00:15:22.000 --> 00:15:24.000]  成為我們的力量
[00:15:24.000 --> 00:15:26.000]  原來他最喜歡的
[00:15:26.000 --> 00:15:28.000]  是帶我們
[00:15:28.000 --> 00:15:30.000]  進入那個
[00:15:30.000 --> 00:15:32.000]  能夠榮耀主的
[00:15:32.000 --> 00:15:34.000]  那一種
[00:15:34.000 --> 00:15:36.000]  敬拜裏面
[00:15:36.000 --> 00:15:38.000]  而這個敬拜是多人
[00:15:38.000 --> 00:15:40.000]  其實越多人
[00:15:40.000 --> 00:15:42.000]  越齊心
[00:15:42.000 --> 00:15:44.000]  敬拜聚會一定是越好的
[00:15:44.000 --> 00:15:46.000]  如果坐來坐去
[00:15:46.000 --> 00:15:48.000]  只有一角角頭
[00:15:48.000 --> 00:15:50.000]  整個hall都是空空的
[00:15:50.000 --> 00:15:52.000]  就越來越不精彩
[00:15:52.000 --> 00:15:54.000]  你覺得呢?
[00:15:54.000 --> 00:15:56.000]  給點反應
[00:15:56.000 --> 00:15:58.000]  陳牧師
[00:15:58.000 --> 00:16:00.000]  你當然是製造氣氛
[00:16:00.000 --> 00:16:02.000]  當然是搞旺場
[00:16:02.000 --> 00:16:04.000]  我真的沒有什麼興趣
[00:16:04.000 --> 00:16:06.000]  為搞旺場而整
[00:16:06.000 --> 00:16:08.000]  但我絕對有興趣
[00:16:08.000 --> 00:16:10.000]  見到上主
[00:16:10.000 --> 00:16:12.000]  的百姓是歡天喜地
[00:16:12.000 --> 00:16:14.000]  同心合意
[00:16:14.000 --> 00:16:16.000]  進到他的面前
[00:16:16.000 --> 00:16:18.000]  來勾個眾讚
[00:16:18.000 --> 00:16:20.000]  來讚賞
[00:16:20.000 --> 00:16:22.000]  來得到歡愉
[00:16:22.000 --> 00:16:24.000]  淚流完之後
[00:16:24.000 --> 00:16:26.000]  能夠Hallelujah
[00:16:26.000 --> 00:16:28.000]  好不好
[00:16:28.000 --> 00:16:30.000]  那我就看
[00:16:30.000 --> 00:16:32.000]  以色列的百姓
[00:16:32.000 --> 00:16:34.000]  其實從來都是集體
[00:16:34.000 --> 00:16:36.000]  從來都要集體
[00:16:36.000 --> 00:16:38.000]  會眾會眾
[00:16:38.000 --> 00:16:40.000]  雖然有時他們很不聽話
[00:16:40.000 --> 00:16:42.000]  不過上主流傳
[00:16:42.000 --> 00:16:44.000]  一次又流傳
[00:16:44.000 --> 00:16:46.000]  然後有一個學者叫Ray Barky
[00:16:46.000 --> 00:16:48.000]  他是一個
[00:16:48.000 --> 00:16:50.000]  曾經在
[00:16:50.000 --> 00:16:52.000]  研究
[00:16:52.000 --> 00:16:54.000]  Urban Ministry
[00:16:54.000 --> 00:16:56.000]  Urban Ministry
[00:16:56.000 --> 00:16:58.000]  在城市宣教
[00:16:58.000 --> 00:17:00.000]  城市教會生活
[00:17:00.000 --> 00:17:02.000]  做了很多研究
[00:17:02.000 --> 00:17:04.000]  我去過他的研習班
[00:17:04.000 --> 00:17:06.000]  留下了一件很深刻的事
[00:17:06.000 --> 00:17:08.000]  他說原來
[00:17:08.000 --> 00:17:10.000]  在一個離開埃及
[00:17:10.000 --> 00:17:12.000]  經過曠野的群體
[00:17:12.000 --> 00:17:14.000]  敬拜
[00:17:14.000 --> 00:17:16.000]  是他們生活的高峰
[00:17:16.000 --> 00:17:18.000]  敬拜是他們文化展現的最高峰
[00:17:18.000 --> 00:17:20.000]  敬拜是他們的美學的彰顯
[00:17:20.000 --> 00:17:22.000]  敬拜是他們的美學的彰顯
[00:17:22.000 --> 00:17:24.000]  敬拜是他們的美學的彰顯
[00:17:24.000 --> 00:17:26.000]  說什麼呢?
[00:17:26.000 --> 00:17:28.000]  原來在整個沙漠
[00:17:28.000 --> 00:17:30.000]  曠野裏面
[00:17:30.000 --> 00:17:32.000]  最美的那東西
[00:17:32.000 --> 00:17:34.000]  就是他們的回眸
[00:17:34.000 --> 00:17:36.000]  你去讀一下
[00:17:36.000 --> 00:17:38.000]  用美學的眼光
[00:17:38.000 --> 00:17:40.000]  用建築的眼光
[00:17:40.000 --> 00:17:42.000]  就發覺原來
[00:17:42.000 --> 00:17:44.000]  敬拜是反映
[00:17:44.000 --> 00:17:46.000]  上主的恩典
[00:17:46.000 --> 00:17:48.000]  上主對他們百姓的豐富
