
[00:00:00.000 --> 00:00:07.000]  感謝主讓我們再有機會一起去敬拜神
[00:01:37.000 --> 00:01:38.000]  是天上的
[00:01:38.000 --> 00:01:39.000]  又是父
[00:01:39.000 --> 00:01:40.000]  天上很遠
[00:01:40.000 --> 00:01:42.000]  父很近
[00:01:42.000 --> 00:01:43.000]  當然我們不可以
[00:01:43.000 --> 00:01:46.000]  只用地上的人倫的父子關係
[00:01:46.000 --> 00:01:47.000]  來去例比
[00:01:47.000 --> 00:01:52.000]  但這是一個相當血緣骨肉的關係
[00:01:52.000 --> 00:01:55.000]  亦都是一個家的關係
[00:01:55.000 --> 00:01:58.000]  和上帝說了
[00:01:58.000 --> 00:02:00.000]  願人都尊你的名為聖
[00:02:00.000 --> 00:02:03.000]  意思是我們在家裏面
[00:02:03.000 --> 00:02:05.000]  我們敬拜上帝
[00:02:05.000 --> 00:02:08.000]  我們以上帝為我們的父
[00:02:08.000 --> 00:02:11.000]  我們要指向的是甚麼呢?
[00:02:11.000 --> 00:02:14.000]  願人都尊上帝的名
[00:02:14.000 --> 00:02:16.000]  即是一拿名字出來
[00:02:16.000 --> 00:02:18.000]  大家就站直
[00:02:18.000 --> 00:02:20.000]  比例
[00:02:20.000 --> 00:02:23.000]  我們省議會裏面有一個很重要的傳統
[00:02:23.000 --> 00:02:26.000]  其實我們每一個國民都應該要懂得
[00:02:26.000 --> 00:02:29.000]  就是一奏國歌
[00:02:29.000 --> 00:02:31.000]  大家就應該要站立
[00:02:31.000 --> 00:02:32.000]  為甚麼呢?
[00:02:32.000 --> 00:02:34.000]  因為我們尊我們自己的國歌
[00:02:34.000 --> 00:02:36.000]  我們的國旗為聖
[00:02:36.000 --> 00:02:39.000]  所以其實有些規矩我們要學的
[00:02:39.000 --> 00:02:40.000]  在加拿大裏面成長
[00:02:40.000 --> 00:02:43.000]  我們以前可能在香港過來的時候
[00:02:43.000 --> 00:02:45.000]  我們未必有留意這些情況
[00:02:45.000 --> 00:02:46.000]  一奏國歌
[00:02:46.000 --> 00:02:48.000]  我們就全部要站立
[00:02:48.000 --> 00:02:50.000]  然後面向國旗
[00:02:50.000 --> 00:02:51.000]  如果有國旗的話
[00:02:51.000 --> 00:02:52.000]  我們面向國旗
[00:02:52.000 --> 00:02:53.000]  為甚麼呢?
[00:02:53.000 --> 00:02:55.000]  是尊重的意思
[00:02:55.000 --> 00:02:57.000]  我們跟從上帝
[00:02:57.000 --> 00:03:00.000]  我們說以上帝為我們的神
[00:03:00.000 --> 00:03:01.000]  我們明白
[00:03:01.000 --> 00:03:05.000]  我們每一個人都在人生的不同階段
[00:03:05.000 --> 00:03:08.000]  進入到這個信仰裏面
[00:03:08.000 --> 00:03:11.000]  早幾天在休息室裏面
[00:03:11.000 --> 00:03:13.000]  就和同事聊天
[00:03:13.000 --> 00:03:16.000]  他就說他尋求了五十年
[00:03:16.000 --> 00:03:18.000]  終於在六年前
[00:03:18.000 --> 00:03:21.000]  他就尋到上帝
[00:03:21.000 --> 00:03:23.000]  為他的上帝
[00:03:23.000 --> 00:03:24.000]  他就問道
[00:03:24.000 --> 00:03:26.000]  你的路是怎樣走的呢?
[00:03:26.000 --> 00:03:28.000]  我跟他分享
[00:03:28.000 --> 00:03:30.000]  在四十年前
[00:03:30.000 --> 00:03:34.000]  我就說我向上帝發出了這個問題
[00:03:34.000 --> 00:03:35.000]  我就說
[00:03:35.000 --> 00:03:36.000]  神啊
[00:03:36.000 --> 00:03:37.000]  如果你是神
[00:03:37.000 --> 00:03:40.000]  你是哪一位呢?
[00:03:40.000 --> 00:03:42.000]  請你讓我知道
[00:03:42.000 --> 00:03:44.000]  神啊
[00:03:44.000 --> 00:03:47.000]  請問你是哪一位呢?
[00:03:47.000 --> 00:03:48.000]  讓我知道
[00:03:48.000 --> 00:03:50.000]  我是誰
[00:03:50.000 --> 00:03:53.000]  然後我怎樣來走
[00:03:53.000 --> 00:03:56.000]  剩餘的人生路
[00:03:56.000 --> 00:03:59.000]  每一個人的切入點都不同
[00:03:59.000 --> 00:04:00.000]  但其實
[00:04:00.000 --> 00:04:03.000]  耶穌基督的禱告就是告訴我們
[00:04:03.000 --> 00:04:04.000]  如果我們禱告的時候
[00:04:04.000 --> 00:04:07.000]  當然我們現在背了一個禱文
[00:04:07.000 --> 00:04:09.000]  但其實裏面的含義是甚麼呢?
[00:04:09.000 --> 00:04:14.000]  就是在我們尋求信仰的路上
[00:04:14.000 --> 00:04:16.000]  主要的目的
[00:04:16.000 --> 00:04:18.000]  不是為了我們自己感覺良好
[00:04:18.000 --> 00:04:19.000]  然後我們有上帝
[00:04:19.000 --> 00:04:20.000]  赦免了我們的罪之後
[00:04:20.000 --> 00:04:21.000]  從今我們得釋放
[00:04:21.000 --> 00:04:24.000]  從今以後我們的罪就得赦免
[00:04:24.000 --> 00:04:26.000]  然後有些人就
[00:04:26.000 --> 00:04:29.000]  繼續做自己要做的事
[00:04:29.000 --> 00:04:30.000]  不是的
[00:04:30.000 --> 00:04:32.000]  耶穌基督在這裏說得很清楚
[00:04:32.000 --> 00:04:36.000]  他說我們當成為主的門徒的時候
[00:04:36.000 --> 00:04:37.000]  如果大家還記得
[00:04:37.000 --> 00:04:39.000]  《馬太福音》第六章
[00:04:39.000 --> 00:04:41.000]  其實是登山裏的一部分
[00:04:41.000 --> 00:04:43.000]  耶穌教我們禱告的時候
[00:04:43.000 --> 00:04:45.000]  是要以上帝的家
[00:04:45.000 --> 00:04:48.000]  作為一個起始點
[00:04:48.000 --> 00:04:50.000]  因為上帝是我們的父
[00:04:50.000 --> 00:04:53.000]  當然聖經裏面都說到
[00:04:53.000 --> 00:04:56.000]  神和我們之間有很多不同的關係
[00:04:56.000 --> 00:05:01.000]  包括主僕、父子、王和他的子民
[00:05:01.000 --> 00:05:03.000]  甚至是朋友
[00:05:03.000 --> 00:05:05.000]  但請大家更加記得
[00:05:05.000 --> 00:05:08.000]  如果單從主禱文來看的時候
[00:05:08.000 --> 00:05:11.000]  家的觀念是很重的
[00:05:11.000 --> 00:05:12.000]  有了家之後
[00:05:12.000 --> 00:05:13.000]  接著說甚麼呢?
[00:05:13.000 --> 00:05:14.000]  耶穌說
[00:05:14.000 --> 00:05:18.000]  「願人都尊你的名為聖」
[00:05:18.000 --> 00:05:20.000]  然後就是「願你的國光臨」
[00:05:20.000 --> 00:05:21.000]  第一個「願」就是
[00:05:21.000 --> 00:05:23.000]  願人尊上帝的名為聖
[00:05:23.000 --> 00:05:24.000]  當我們跟從上帝
[00:05:24.000 --> 00:05:26.000]  以上帝為父的時候
[00:05:26.000 --> 00:05:28.000]  我們第一個人生目標是甚麼呢?
[00:05:28.000 --> 00:05:32.000]  就是但願人能夠
[00:05:32.000 --> 00:05:38.000]  透過我來尊上帝的名為聖
[00:05:38.000 --> 00:05:39.000]  即是說
[00:05:39.000 --> 00:05:42.000]  如果我們不懂得尊重上帝的話
[00:05:42.000 --> 00:05:45.000]  我們都很難讓其他人明白
[00:05:45.000 --> 00:05:47.000]  甚麼是尊重上帝
[00:05:47.000 --> 00:05:50.000]  如果我們本身不懂得尊重自己的國家
[00:05:50.000 --> 00:05:52.000]  不懂得尊重自己的國歌的話
[00:05:52.000 --> 00:05:56.000]  我們就不懂得尊重上帝的名為聖了
[00:05:56.000 --> 00:05:58.000]  當然大家可能馬上想到
[00:05:58.000 --> 00:06:00.000]  現在我們的故鄉
[00:06:00.000 --> 00:06:02.000]  我們的來源地
[00:06:02.000 --> 00:06:04.000]  我們的香港的情況又有點不同
[00:06:04.000 --> 00:06:06.000]  加拿大我們的情況又不同
[00:06:06.000 --> 00:06:08.000]  因為我們是移民來的
[00:06:08.000 --> 00:06:10.000]  香港是我們的出生地
[00:06:10.000 --> 00:06:11.000]  某程度上
[00:06:11.000 --> 00:06:12.000]  在出生的地方
[00:06:12.000 --> 00:06:14.000]  我們沒有選擇
[00:06:14.000 --> 00:06:16.000]  但移民就不同了
[00:06:16.000 --> 00:06:19.000]  移民是你和我在今生裏
[00:06:19.000 --> 00:06:22.000]  作出的一個選擇
[00:06:22.000 --> 00:06:24.000]  作出了這個選擇之後
[00:06:24.000 --> 00:06:27.000]  我們有沒有尊重到我們的選擇呢?
[00:06:27.000 --> 00:06:29.000]  其實我們跟從上帝都一樣
[00:06:29.000 --> 00:06:32.000]  我們跟從上帝是在我們人生裏面
[00:06:32.000 --> 00:06:35.000]  一個相當之重要的選擇
[00:06:35.000 --> 00:06:39.000]  我們為甚麼會選擇上帝為我們的上帝呢?
[00:06:39.000 --> 00:06:43.000]  是因為我們在尋求人生的道路上
[00:06:43.000 --> 00:06:46.000]  我們發覺到我們需要上帝
[00:06:46.000 --> 00:06:48.000]  但我們為甚麼需要上帝呢?
[00:06:48.000 --> 00:06:50.000]  是為了我們感覺良好
[00:06:50.000 --> 00:06:51.000]  或者有些人說
[00:06:51.000 --> 00:06:53.000]  這些是否是祈福的宗教
[00:06:53.000 --> 00:06:55.000]  我們希望能夠透過信上帝之後
[00:06:55.000 --> 00:06:57.000]  從今以後就快快樂樂地生活下去
[00:06:57.000 --> 00:07:00.000]  死了之後可以上天堂呢?
[00:07:00.000 --> 00:07:04.000]  我相信從耶穌基督給我們的禱告裏面
[00:07:04.000 --> 00:07:06.000]  我們看到一個很清楚的指向
[00:07:06.000 --> 00:07:07.000]  首先
[00:07:07.000 --> 00:07:08.000]  上帝呼召我們
[00:07:08.000 --> 00:07:11.000]  或者上帝容許我們蒙召
[00:07:11.000 --> 00:07:12.000]  或者上帝容許我們得救
[00:07:12.000 --> 00:07:14.000]  或者上帝拯救我們
[00:07:14.000 --> 00:07:16.000]  其實用甚麼詞句都好
[00:07:16.000 --> 00:07:18.000]  目標都是一樣
[00:07:18.000 --> 00:07:21.000]  就是我們認上帝是上帝
[00:07:21.000 --> 00:07:26.000]  並且給上帝應該得到的尊重
[00:07:26.000 --> 00:07:28.000]  上帝就是上帝
[00:07:28.000 --> 00:07:30.000]  上帝不是我們的僕人
[00:07:30.000 --> 00:07:31.000]  任意我們差遣
[00:07:31.000 --> 00:07:34.000]  好像有時你會發覺到你的子女會差遣爸爸
[00:07:34.000 --> 00:07:35.000]  差遣你
[00:07:35.000 --> 00:07:37.000]  所以有時我們誤會了
[00:07:37.000 --> 00:07:40.000]  會不會其實在地上我們做子女的時候
[00:07:40.000 --> 00:07:41.000]  我們都可以扭上帝計
[00:07:41.000 --> 00:07:43.000]  我們可不可以點上帝
[00:07:43.000 --> 00:07:45.000]  可不可以扭上帝
[00:07:45.000 --> 00:07:47.000]  這個是一種誤會
[00:07:47.000 --> 00:07:48.000]  我們明白一個正確
[00:07:48.000 --> 00:07:51.000]  在聖經裏面的父和子的關係
[00:07:51.000 --> 00:07:52.000]  是指甚麼呢
[00:07:52.000 --> 00:07:57.000]  是指供應、保護和父權
[00:07:57.000 --> 00:07:59.000]  但更加重要的
[00:07:59.000 --> 00:08:00.000]  我們今天想要看的
[00:08:00.000 --> 00:08:02.000]  就是政治的關係
[00:08:02.000 --> 00:08:06.000]  他說「願你的國降臨」
[00:08:06.000 --> 00:08:08.000]  甚麼是願上帝的國降臨
[00:08:08.000 --> 00:08:10.000]  我們信耶穌的都知道
[00:08:10.000 --> 00:08:13.000]  其中有一個最重要
[00:08:13.000 --> 00:08:15.000]  耶穌給的應許就是
[00:08:15.000 --> 00:08:20.000]  祂去了天父那裏為我們預備地方
[00:08:20.000 --> 00:08:23.000]  祂去了為我們預備地方
[00:08:23.000 --> 00:08:27.000]  祂就會再回來接我們到婦羅內去
[00:08:27.000 --> 00:08:29.000]  又或者聖經裏面用另一個形容
[00:08:29.000 --> 00:08:32.000]  就是有一天主會再來
[00:08:32.000 --> 00:08:33.000]  主會再來
[00:08:33.000 --> 00:08:37.000]  祂就會將新天新地來到次夏
[00:08:37.000 --> 00:08:39.000]  舊的都要過去
[00:08:39.000 --> 00:08:44.000]  這個是聖經裏面一個相當之重要的教訓
[00:08:44.000 --> 00:08:49.000]  我們跟從上帝其中一個最重要的信念
[00:08:49.000 --> 00:08:51.000]  或者信仰是甚麼呢
[00:08:51.000 --> 00:08:55.000]  就是暫時在肉身上離開了我們的主
[00:08:55.000 --> 00:08:59.000]  有一天祂會回來接我們回去
[00:08:59.000 --> 00:09:01.000]  在我自己本身宣道會的時候
[00:09:01.000 --> 00:09:03.000]  其中一個就是要強調
[00:09:03.000 --> 00:09:04.000]  主耶穌是誰呢
[00:09:04.000 --> 00:09:08.000]  主耶穌是再來之王
[00:09:08.000 --> 00:09:10.000]  他說我們所傳的福音
[00:09:10.000 --> 00:09:12.000]  是一個等候的福音
[00:09:12.000 --> 00:09:14.000]  就好像我們每次聖餐一樣
[00:09:14.000 --> 00:09:18.000]  我們每次抹餅、喝杯
[00:09:18.000 --> 00:09:20.000]  是要紀念祂的死
[00:09:20.000 --> 00:09:22.000]  等到祂來
[00:09:22.000 --> 00:09:25.000]  這個是相當之重要的一個聖經真理
[00:09:25.000 --> 00:09:26.000]  因為如果沒有了
[00:09:26.000 --> 00:09:27.000]  耶穌都再回來
[00:09:27.000 --> 00:09:30.000]  古人說過一切都沒有意義了
[00:09:30.000 --> 00:09:31.000]  因為只不過我們在地上
[00:09:31.000 --> 00:09:33.000]  跟其他的人同生
[00:09:33.000 --> 00:09:36.000]  也都同死同滅亡
[00:09:36.000 --> 00:09:40.000]  這個盼望是我們今天所要執著的
[00:09:40.000 --> 00:09:44.000]  因為上帝的國將要再降臨
[00:09:44.000 --> 00:09:46.000]  但這個國的觀念
[00:09:46.000 --> 00:09:49.000]  我更加希望今天跟大家強調
[00:09:49.000 --> 00:09:52.000]  從舊約到新約
[00:09:52.000 --> 00:09:56.000]  這個國的觀念在聖經上是相當之強
[00:09:56.000 --> 00:09:58.000]  上帝從揀選了阿伯拉罕
[00:09:58.000 --> 00:10:00.000]  到揀選了以撒、瓦國
[00:10:00.000 --> 00:10:03.000]  以致到後來成國
[00:10:03.000 --> 00:10:07.000]  上帝透過大衛統一南北國
[00:10:07.000 --> 00:10:10.000]  成為一個整體的以色列國
[00:10:10.000 --> 00:10:14.000]  這個國道的觀念一直被延伸到新約
[00:10:14.000 --> 00:10:18.000]  所以你會留意到耶穌基督一出來傳道的時候
[00:10:18.000 --> 00:10:20.000]  祂第一句說甚麼?
[00:10:20.000 --> 00:10:24.000]  祂說「天國近了,你們應當悔改」
[00:10:24.000 --> 00:10:26.000]  這個國的觀念很重要
[00:10:26.000 --> 00:10:28.000]  國是說到國道
[00:10:28.000 --> 00:10:31.000]  是說到一個的管治
[00:10:31.000 --> 00:10:35.000]  是統治者有不同的階層
[00:10:35.000 --> 00:10:40.000]  到能夠將一個國家能夠有效地管治
[00:10:40.000 --> 00:10:46.000]  包括了疆界、包括了國民、包括了統治者
[00:10:46.000 --> 00:10:49.000]  這個概念在舊約到新約相當之明顯
[00:10:49.000 --> 00:10:51.000]  當耶穌基督臨升天的時候
[00:10:51.000 --> 00:10:53.000]  門徒還來問:主呀
[00:10:53.000 --> 00:10:55.000]  復興以色列國是不是就是現在呢?
[00:10:55.000 --> 00:10:59.000]  當然主要矯正祂的觀念
[00:10:59.000 --> 00:11:02.000]  上帝的國不是要建在地上
[00:11:02.000 --> 00:11:05.000]  上帝的國是從天上降臨
[00:11:05.000 --> 00:11:09.000]  將祂的子民帶進去成立一個新天新地
[00:11:09.000 --> 00:11:12.000]  這個現世的世界有一天要過去
[00:11:12.000 --> 00:11:15.000]  好像被書卷一樣被捲起來
[00:11:15.000 --> 00:11:18.000]  這個已經是聖經裏面一個很清楚的教導
[00:11:18.000 --> 00:11:20.000]  問題是甚麼呢?
[00:11:20.000 --> 00:11:24.000]  問題是當我們去跟從上帝的時候
[00:11:24.000 --> 00:11:28.000]  其中一個很重要的信念
[00:11:28.000 --> 00:11:33.000]  就是上帝的國降臨
[00:11:33.000 --> 00:11:35.000]  那個永恆的國度
[00:11:35.000 --> 00:11:39.000]  上帝是要重新的來更新這個宇宙
[00:11:39.000 --> 00:11:41.000]  更新這個世界
[00:11:41.000 --> 00:11:44.000]  這個永恆的天國是要降臨的
[00:11:44.000 --> 00:11:47.000]  取代了現在這個地上的
[00:11:47.000 --> 00:11:52.000]  不過我們不能夠忽略一個另一方面的事實
[00:11:52.000 --> 00:11:55.000]  在這個禱告裏面有另外第三個源
[00:11:55.000 --> 00:11:59.000]  就是「願祢的旨意行在地上」
[00:11:59.000 --> 00:12:01.000]  這個意思是甚麼呢?
[00:12:01.000 --> 00:12:06.000]  這個意思不是說我們要傳一個社會福音
[00:12:06.000 --> 00:12:10.000]  我們希望在世界上拯救世人
[00:12:10.000 --> 00:12:14.000]  這個不是聖經裏面最終極的教導
[00:12:14.000 --> 00:12:15.000]  最終極的教導是說
[00:12:15.000 --> 00:12:17.000]  有一天上帝會再回來
[00:12:17.000 --> 00:12:19.000]  我們跟從上帝的人
[00:12:19.000 --> 00:12:21.000]  我們有這個最永恆的盼望
[00:12:21.000 --> 00:12:28.000]  然而我們怎樣能夠將這個信念或者信仰
[00:12:28.000 --> 00:12:34.000]  能夠腳踏實地在地上顯示出來呢?
[00:12:34.000 --> 00:12:35.000]  就是這個了
[00:12:35.000 --> 00:12:36.000]  key就在這裏了
[00:12:36.000 --> 00:12:42.000]  就是「願祢的旨意行在地上,如同行在天上」
[00:12:42.000 --> 00:12:44.000]  甚麼叫神的旨意?
[00:12:44.000 --> 00:12:45.000]  神的旨意就是
[00:12:45.000 --> 00:12:48.000]  我們看聖經裏面明白了很多神的旨意
[00:12:48.000 --> 00:12:51.000]  神是公義的、神是慈愛的
[00:12:51.000 --> 00:12:54.000]  神是怎樣去呈現祂自己
[00:12:54.000 --> 00:12:56.000]  彰顯了神透過律法
[00:12:56.000 --> 00:12:59.000]  怎樣讓我們知道上帝是獨一的真神
[00:12:59.000 --> 00:13:04.000]  我們怎樣以祂成為我們人生的指向
[00:13:04.000 --> 00:13:05.000]  我們明白了之後
[00:13:05.000 --> 00:13:08.000]  在我們人生的某一個階段、一個切入點
[00:13:08.000 --> 00:13:10.000]  我們做了選擇
[00:13:10.000 --> 00:13:15.000]  我們說我們的心要開了
[00:13:15.000 --> 00:13:19.000]  我們願意選擇上帝成為我們的上帝
[00:13:19.000 --> 00:13:21.000]  我們要透過耶穌基督
[00:13:21.000 --> 00:13:24.000]  以至讓上帝能夠成為我們的上帝
[00:13:24.000 --> 00:13:25.000]  否則其實耶穌說
[00:13:25.000 --> 00:13:29.000]  「我是道路真理生命的不藉著我沒有人能到乎那裡去」
[00:13:29.000 --> 00:13:31.000]  如果我們沒有這條路
[00:13:31.000 --> 00:13:34.000]  上帝不能夠成為我們的上帝
[00:13:34.000 --> 00:13:38.000]  唯有耶穌基督成就了這個救恩
[00:13:38.000 --> 00:13:40.000]  以至我們發覺我們覺悟了
[00:13:40.000 --> 00:13:42.000]  那也要有條路走才行
[00:13:42.000 --> 00:13:45.000]  「我就是那條道路到乎那裡去」
[00:13:45.000 --> 00:13:48.000]  到乎那裡去怎樣去呢?
[00:13:48.000 --> 00:13:50.000]  就有真理、有生命
[00:13:50.000 --> 00:13:51.000]  生命賜給我們
[00:13:51.000 --> 00:13:54.000]  以至我們能夠按著真理
[00:13:54.000 --> 00:13:56.000]  跟著這條路到乎那裡去
[00:13:56.000 --> 00:13:59.000]  而這就指到甚麼呢?
[00:13:59.000 --> 00:14:02.000]  當我們明白了真理之後
[00:14:02.000 --> 00:14:06.000]  我們就是按著神的旨意去行
[00:14:06.000 --> 00:14:09.000]  意思是其實上帝的旨意
[00:14:09.000 --> 00:14:12.000]  在天上是通口無阻的
[00:14:12.000 --> 00:14:17.000]  問題是來到地上的時候
[00:14:17.000 --> 00:14:21.000]  人就因為活逆上帝
[00:14:21.000 --> 00:14:24.000]  就忤逆上帝的旨意
[00:14:24.000 --> 00:14:26.000]  所以上帝一有紙板下來的時候
[00:14:26.000 --> 00:14:28.000]  有些人就會跟上帝說
[00:14:28.000 --> 00:14:30.000]  「你不用旨意了」
[00:14:30.000 --> 00:14:32.000]  但是我們今天要記住
[00:14:32.000 --> 00:14:34.000]  我們說我們要跟從上帝
[00:14:34.000 --> 00:14:36.000]  我們跟世人有甚麼分別呢?
[00:14:36.000 --> 00:14:38.000]  最大的分別就是
[00:14:38.000 --> 00:14:41.000]  我們以上帝的旨意為我們的心意
[00:14:41.000 --> 00:14:46.000]  而不是為了滿足我們自己的個人
[00:14:46.000 --> 00:14:48.000]  不是為了我們自己感覺良好
[00:14:48.000 --> 00:14:49.000]  「主啊!祢安慰我」
[00:14:49.000 --> 00:14:50.000]  有時候我們詩歌說
[00:14:50.000 --> 00:14:51.000]  「主啊!祢安慰我」
[00:14:51.000 --> 00:14:53.000]  「主啊!祢來扶持我」
[00:14:53.000 --> 00:14:55.000]  這些都是很重要的
[00:14:55.000 --> 00:14:56.000]  但為甚麼主會安慰你
[00:14:56.000 --> 00:14:57.000]  主要扶持呢?
[00:14:57.000 --> 00:14:59.000]  是因為我們在走這條天路的時候
[00:14:59.000 --> 00:15:01.000]  我們要遵行神的旨意的時候
[00:15:01.000 --> 00:15:02.000]  我們面對很多挑戰
[00:15:02.000 --> 00:15:03.000]  面對很多困難
[00:15:03.000 --> 00:15:05.000]  我們面對很多抉擇
[00:15:05.000 --> 00:15:06.000]  在這麼多抉擇裡面的時候
[00:15:06.000 --> 00:15:11.000]  我們怎樣來讓上帝的旨意在我們身上呈現
[00:15:11.000 --> 00:15:13.000]  在地上
[00:15:13.000 --> 00:15:18.000]  有時候聽到很多偉大的見證
[00:15:18.000 --> 00:15:23.000]  拋頭顱、灑熱血、飄洋過海
[00:15:23.000 --> 00:15:25.000]  這些見證很偉大
[00:15:25.000 --> 00:15:26.000]  但請大家記住
[00:15:26.000 --> 00:15:28.000]  九成九的情況
[00:15:28.000 --> 00:15:32.000]  我們不是在拋頭顱、灑熱血
[00:15:32.000 --> 00:15:34.000]  九成的時間我們在做甚麼呢?
[00:15:34.000 --> 00:15:37.000]  我用一句話來挑戰
[00:15:37.000 --> 00:15:38.000]  就是在說甚麼呢?
[00:15:38.000 --> 00:15:39.000]  耶穌在這裏說
[00:15:39.000 --> 00:15:41.000]  禱告裡面其中有一個很到位的說話
[00:15:41.000 --> 00:15:44.000]  就是「我們日用的飲食」
[00:15:44.000 --> 00:15:47.000]  由疫情開始到現在
[00:15:47.000 --> 00:15:49.000]  由第一階段到第二階段
[00:15:49.000 --> 00:15:51.000]  很快到第三階段
[00:15:51.000 --> 00:15:53.000]  我們逐步重啟的時候
[00:15:53.000 --> 00:15:56.000]  其中一個大家最希望最關心的東西
[00:15:56.000 --> 00:15:57.000]  就是吃
[00:15:57.000 --> 00:16:01.000]  從前我們說日用的飲食
[00:16:01.000 --> 00:16:03.000]  我們最擔心的是賺不到錢
[00:16:03.000 --> 00:16:05.000]  我們叫做賺不到錢
[00:16:05.000 --> 00:16:06.000]  賺不到錢
[00:16:06.000 --> 00:16:09.000]  賺錢就是最地道、最基本
[00:16:09.000 --> 00:16:11.000]  在我們日常生活裏
[00:16:11.000 --> 00:16:13.000]  但到了我們已經不是要去賺錢
[00:16:13.000 --> 00:16:15.000]  我們已經豐衣足食的時候
[00:16:15.000 --> 00:16:19.000]  我們的身體又未必給我們吃
[00:16:19.000 --> 00:16:21.000]  有時你或者我
[00:16:21.000 --> 00:16:23.000]  如果衣服高的話
[00:16:23.000 --> 00:16:24.000]  有些東西不可以吃
[00:16:24.000 --> 00:16:26.000]  以前小時候不懂得欣賞那些
[00:16:26.000 --> 00:16:28.000]  一咬出來
[00:16:28.000 --> 00:16:32.000]  有些肥豬肉擠出來的東坡肉
[00:16:32.000 --> 00:16:34.000]  肥豬肉擠出來的扣肉
[00:16:34.000 --> 00:16:36.000]  那時候小時候不懂得吃
[00:16:36.000 --> 00:16:37.000]  到懂得吃的時候
[00:16:37.000 --> 00:16:39.000]  對不起,膽固醇高,不可以吃
[00:16:39.000 --> 00:16:40.000]  是不是?
[00:16:40.000 --> 00:16:43.000]  在疫情的情況又不同
[00:16:43.000 --> 00:16:45.000]  疫情的情況就是
[00:16:45.000 --> 00:16:48.000]  以前有很多美食在外面吃
[00:16:48.000 --> 00:16:49.000]  沒得吃
[00:16:49.000 --> 00:16:52.000]  買回來吃都不敢出去買回來吃
[00:16:52.000 --> 00:16:54.000]  那什麼叫日用的飲食?
[00:16:54.000 --> 00:16:57.000]  就是說在最日常生活的東西
[00:16:57.000 --> 00:17:00.000]  上帝不是天天都叫我們漂洋過海
[00:17:00.000 --> 00:17:02.000]  拋頭顱灑熱血的
[00:17:02.000 --> 00:17:04.000]  上帝是要我們每一天
[00:17:04.000 --> 00:17:07.000]  在一個很日常很正常的生活當中
[00:17:07.000 --> 00:17:10.000]  讓上帝的旨意行在地上
[00:17:10.000 --> 00:17:12.000]  如同行在天上
[00:17:12.000 --> 00:17:14.000]  細緻到什麼呢?
[00:17:14.000 --> 00:17:17.000]  現在我們很多時間在家裡
[00:17:17.000 --> 00:17:21.000]  和家人有很多時間相處
[00:17:21.000 --> 00:17:25.000]  對我們來說其實是一個很好的考驗
[00:17:25.000 --> 00:17:28.000]  當這麼多時間相處的時候
[00:17:29.000 --> 00:17:31.000]  就會出現兩個磨
[00:17:31.000 --> 00:17:32.000]  一是磨合
