
[00:00:00.000 --> 00:00:09.000]  很快我們就已經來到已忽所書的最後一個信息
[00:04:25.600 --> 00:04:29.600]  這個僕人是一個法官的工人
[00:04:29.600 --> 00:04:31.600]  這個法官很有錢
[00:04:31.600 --> 00:04:35.600]  兩主僕都是基督徒很有趣
[00:04:35.600 --> 00:04:40.600]  這個Harry很喜歡在法官面前說
[00:04:40.600 --> 00:04:42.600]  哎呀我又被撒旦攻擊了
[00:04:42.600 --> 00:04:47.600]  但是好在我能夠靠神的力量勝過了撒旦
[00:04:47.600 --> 00:04:49.600]  這個法官覺得很奇怪
[00:04:49.600 --> 00:04:51.600]  他說撒旦又攻擊你
[00:04:51.600 --> 00:04:54.600]  為什麼撒旦從來沒有攻擊我
[00:04:54.600 --> 00:04:56.600]  他說我和你都是基督徒
[00:04:56.600 --> 00:05:00.600]  為什麼你被撒旦攻擊我沒有被撒旦攻擊
[00:05:00.600 --> 00:05:04.600]  那個Harry摸摸頭說我也不知道為什麼
[00:05:04.600 --> 00:05:08.600]  接著有一天這個法官和Harry一起去打獵
[00:05:08.600 --> 00:05:13.600]  法官拿著一支長槍向著一些野鴨射了好幾槍
[00:05:13.600 --> 00:05:17.600]  接著就和Harry說你去幫我抓回這些鴨子回來
[00:05:17.600 --> 00:05:20.600]  Harry就跑進了森林裡
[00:05:20.600 --> 00:05:24.600]  過了一會兒Harry帶著鴨子走出來
[00:05:24.600 --> 00:05:26.600]  蓮子容的樣子
[00:05:26.600 --> 00:05:30.600]  那個法官和他說你十足九頭幹什麼
[00:05:30.600 --> 00:05:32.600]  幹什麼這麼開心
[00:05:32.600 --> 00:05:34.600]  那個Harry說我終於想通了
[00:05:34.600 --> 00:05:39.600]  你問我為什麼撒旦攻擊我不攻擊你
[00:05:39.600 --> 00:05:42.600]  就好像我剛才走進了樹林抓那些鴨子一樣
[00:05:42.600 --> 00:05:44.600]  那些已經被你射死了的
[00:05:44.600 --> 00:05:46.600]  我先不用抓
[00:05:46.600 --> 00:05:50.600]  我去抓那些被你射傷了還會飛還會跳的
[00:05:50.600 --> 00:05:52.600]  我就去抓那些
[00:05:52.600 --> 00:05:55.600]  回來才抓那些已經死了
[00:05:55.600 --> 00:05:58.600]  這個僕人就和他的主人說
[00:05:58.600 --> 00:05:59.600]  他都很大膽
[00:05:59.600 --> 00:06:02.600]  他說你呢就好像那些死了的鴨子一樣
[00:06:02.600 --> 00:06:04.600]  你是死了的基督徒
[00:06:04.600 --> 00:06:05.600]  我就不同了
[00:06:05.600 --> 00:06:06.600]  我是活生生的
[00:06:06.600 --> 00:06:07.600]  我會飛會跳
[00:06:07.600 --> 00:06:10.600]  所以撒旦就來攻擊我
[00:06:10.600 --> 00:06:16.600]  我們看到這個真的是很正確的一個觀點
[00:06:16.600 --> 00:06:19.600]  也是很值得我們去思考
[00:06:19.600 --> 00:06:22.600]  自己有沒有被撒旦來攻擊
[00:06:22.600 --> 00:06:24.600]  也可能有人說
[00:06:24.600 --> 00:06:26.600]  被撒旦攻擊這麼可怕
[00:06:26.600 --> 00:06:29.600]  哎呀不攻擊我好過了
[00:06:29.600 --> 00:06:32.600]  我寧願做一個死故的基督徒
[00:06:32.600 --> 00:06:35.600]  我寧願做一個屬血氣的基督徒
[00:06:35.600 --> 00:06:37.600]  我心滿意足
[00:06:37.600 --> 00:06:39.600]  但是不要忘記
[00:06:39.600 --> 00:06:42.600]  我在說以弗所書第五章的時候
[00:06:42.600 --> 00:06:43.600]  我曾經說過
[00:06:43.600 --> 00:06:47.600]  一個屬血氣的基督徒是很危險
[00:06:47.600 --> 00:06:51.600]  分分鐘可能你不是真正得救
[00:06:51.600 --> 00:06:53.600]  是非常之危險
[00:06:53.600 --> 00:06:57.600]  我講怎樣背起十字架來跟從耶穌基督
[00:06:57.600 --> 00:06:59.600]  我也講過
[00:06:59.600 --> 00:07:03.600]  每一個基督徒都是耶穌基督的門徒
[00:07:03.600 --> 00:07:06.600]  每一個基督徒都是耶穌基督的精兵
[00:07:06.600 --> 00:07:09.600]  如果我們是耶穌基督的精兵的話
[00:07:09.600 --> 00:07:13.600]  我們就一定需要穿起全套的軍裝
[00:07:13.600 --> 00:07:17.600]  否則我們一定會被撒旦打輸
[00:07:17.600 --> 00:07:20.600]  有人會覺得很奇怪
[00:07:20.600 --> 00:07:24.600]  為什麼保羅在以弗所書的一至三章
[00:07:24.600 --> 00:07:28.600]  講了很多神學的觀點
[00:07:28.600 --> 00:07:30.600]  很多神學的教導
[00:07:30.600 --> 00:07:34.600]  在四至六章說你們現在要走出來
[00:07:34.600 --> 00:07:36.600]  然後去到第六章尾
[00:07:36.600 --> 00:07:39.600]  就說你們要穿起全套的軍裝
[00:07:39.600 --> 00:07:42.600]  為什麼這個次序這麼有趣
[00:07:42.600 --> 00:07:48.600]  因為如果你真的將保羅在一至三章所教的
[00:07:48.600 --> 00:07:51.600]  在四至六章活出來的話
[00:07:51.600 --> 00:07:53.600]  撒旦一定會攻擊你
[00:07:53.600 --> 00:07:56.600]  我可以保證撒旦一定會攻擊你
[00:07:56.600 --> 00:08:00.600]  所以保羅說你們一定要穿起全套的軍裝
[00:08:00.600 --> 00:08:05.600]  在《樹哥林多後書》的十章四節
[00:08:05.600 --> 00:08:10.600]  保羅說我們真正的兵器本不是屬血器的
[00:08:10.600 --> 00:08:13.600]  乃是在神面前有能力
[00:08:13.600 --> 00:08:16.600]  可以攻破堅固的營雷
[00:08:16.600 --> 00:08:19.600]  這場是屬靈的真戰
[00:08:19.600 --> 00:08:22.600]  保羅說不是屬血器的真戰
[00:08:22.600 --> 00:08:25.600]  不是靠我們用五官來打的
[00:08:25.600 --> 00:08:27.600]  你的眼睛是看不見的
[00:08:27.600 --> 00:08:29.600]  你的耳朵是聽不到的
[00:08:29.600 --> 00:08:31.600]  你摸都摸不到
[00:08:31.600 --> 00:08:34.600]  你甚至想像都不能想像得到
[00:08:34.600 --> 00:08:36.600]  這場屬靈的真戰是怎樣
[00:08:36.600 --> 00:08:39.600]  是一場超自然的戰爭
[00:08:39.600 --> 00:08:42.600]  你一定要穿起全套的軍裝
[00:08:42.600 --> 00:08:44.600]  你才能夠得勝
[00:08:44.600 --> 00:08:49.600]  在《瑞爾忽》所說的六章十一至十二節
[00:08:49.600 --> 00:08:53.600]  經文說要穿戴神所賜的全副軍裝
[00:08:53.600 --> 00:08:56.600]  就能抵擋魔鬼的詭計
[00:08:56.600 --> 00:08:59.600]  因為我們並不是屬血器的真戰
[00:08:59.600 --> 00:09:03.600]  乃是與那些執政的掌權的
[00:09:03.600 --> 00:09:05.600]  管轄者幽暗世界的
[00:09:05.600 --> 00:09:09.600]  以及天空屬靈氣的惡魔真戰
[00:09:09.600 --> 00:09:12.600]  經文告訴我們
[00:09:12.600 --> 00:09:14.600]  有很多的鬼魔
[00:09:14.600 --> 00:09:16.600]  還有不同的等級
[00:09:16.600 --> 00:09:19.600]  有執政的 有掌權的
[00:09:19.600 --> 00:09:24.600]  執政掌權的就是比較高級的魔鬼
[00:09:24.600 --> 00:09:27.600]  他們是管轄這個幽暗的世界
[00:09:27.600 --> 00:09:32.600]  也可以說他們是黑暗或靈界的領袖
[00:09:32.600 --> 00:09:36.600]  還有天空屬靈氣的惡魔
[00:09:36.600 --> 00:09:40.600]  天空屬靈氣的惡魔就是他的軍隊
[00:09:40.600 --> 00:09:43.600]  你說哪來這麼多的鬼魔
[00:09:43.600 --> 00:09:46.600]  聖經好像沒有說
[00:09:46.600 --> 00:09:48.600]  我可以告訴你
[00:09:48.600 --> 00:09:51.600]  聖經的確沒有說神創造鬼魔
[00:09:51.600 --> 00:09:54.600]  但是在啟示錄十二章四節
[00:09:54.600 --> 00:09:57.600]  說當撒旦墮落的時候
[00:09:57.600 --> 00:10:01.600]  他是與三分之一的天使一起墮落的
[00:10:01.600 --> 00:10:05.600]  所以世上的鬼魔就是墮落了的天使
[00:10:05.600 --> 00:10:08.600]  三分之一的天使是很多的
[00:10:08.600 --> 00:10:12.600]  在啟示錄十二章十二節也告訴我們
[00:10:12.600 --> 00:10:15.600]  因為魔鬼知道自己的時候不多
[00:10:15.600 --> 00:10:19.600]  就氣憤憤的下到你們那裡去了
[00:10:19.600 --> 00:10:22.600]  下到你們那裡去哪裡呢?
[00:10:22.600 --> 00:10:24.600]  來到這個世上
[00:10:24.600 --> 00:10:27.600]  什麼叫做「時候無多」?
[00:10:27.600 --> 00:10:31.600]  因為他知道耶穌基督回來的時候很近
[00:10:31.600 --> 00:10:35.600]  當耶穌基督回來的時候越近的話
[00:10:35.600 --> 00:10:38.600]  撒旦的工作越是頻密
[00:10:38.600 --> 00:10:41.600]  撒旦是越加用屬靈的真箭
[00:10:41.600 --> 00:10:44.600]  來攻擊神所創造的一切
[00:10:44.600 --> 00:10:46.600]  聖經說
[00:10:46.600 --> 00:10:49.600]  剛才的經文十二章四節
[00:10:49.600 --> 00:10:52.600]  說他要攻擊婦人的孩子
[00:10:52.600 --> 00:10:54.600]  婦人就是以色列
[00:10:54.600 --> 00:10:57.600]  婦人的孩子就是耶穌基督
[00:10:57.600 --> 00:11:01.600]  如果撒旦連耶穌基督都攻擊的話
[00:11:01.600 --> 00:11:05.600]  你和我是耶穌基督的門徒就更加不用說了
[00:11:05.600 --> 00:11:07.600]  他一定會攻擊我們
[00:11:08.600 --> 00:11:12.600]  他的攻擊是有組織、有計劃的
[00:11:12.600 --> 00:11:16.600]  以弗所書的六章十一節說他有詭計
[00:11:16.600 --> 00:11:22.600]  以弗所書的六章十二節兩次是說到「真箭」這個字
[00:11:22.600 --> 00:11:24.600]  有一個牧師
[00:11:24.600 --> 00:11:26.600]  他說他接受耶穌基督的時候
[00:11:26.600 --> 00:11:30.600]  他以為已經打贏了這場屬靈的真箭
[00:11:30.600 --> 00:11:32.600]  他說已經得到勝利了
[00:11:32.600 --> 00:11:35.600]  他以為已經得到冠冕
[00:11:35.600 --> 00:11:39.600]  他說哎呀,舊事已經過去,一切都變成新的了
[00:11:39.600 --> 00:11:42.600]  他說我的舊我已經死去了
[00:11:42.600 --> 00:11:47.600]  過了幾個月他才發覺原來他信主那天
[00:11:47.600 --> 00:11:52.600]  只不過在屬靈的軍隊裡面簽了名登記了
[00:11:52.600 --> 00:11:56.600]  那場屬靈的真箭都完全是還沒開始
[00:11:56.600 --> 00:12:03.600]  等下我們會看到撒旦會不斷攻擊每一個屬靈的基督徒
[00:12:03.600 --> 00:12:06.600]  但是撒旦也有其他的目標
[00:12:06.600 --> 00:12:09.600]  他主要有三個目標來攻擊
[00:12:09.600 --> 00:12:12.600]  第一個是要攻擊神的話語
[00:12:12.600 --> 00:12:18.600]  所以我們看到現在美國在公眾場所不可以掛十戒
[00:12:18.600 --> 00:12:22.600]  也不可以在學校教聖經
[00:12:22.600 --> 00:12:30.600]  有個集團叫ACLU就整天看著千萬不要讓人在學校裡面教聖經
[00:12:30.600 --> 00:12:35.600]  撒旦還有第二個目標就是要攻擊家庭
[00:12:35.600 --> 00:12:41.600]  上一次我和大家說了有個LGBTQ的集團
[00:12:41.600 --> 00:12:45.600]  就是專門攻擊傳統性的家庭觀念
[00:12:45.600 --> 00:12:51.600]  甚至現在連政府連我們的總統都可以被撒旦利用
[00:12:51.600 --> 00:12:54.600]  來攻擊傳統家庭的觀念
[00:12:54.600 --> 00:12:59.600]  第三樣他要攻擊的就是教會
[00:12:59.600 --> 00:13:05.600]  所以我們在耳筆鎖書裡面看到保羅教我們要合一
[00:13:05.600 --> 00:13:08.600]  不要讓魔鬼來分裂我們
[00:13:08.600 --> 00:13:13.600]  當保羅寫耳筆鎖書的時候
[00:13:13.600 --> 00:13:18.600]  很可能他剛剛和一個羅馬士兵鎖在一起
[00:13:18.600 --> 00:13:22.600]  他和羅馬士兵天天鎖在一起日夕相見
[00:13:22.600 --> 00:13:26.600]  他完全看得到羅馬士兵的裝束是怎樣
[00:13:26.600 --> 00:13:31.600]  所以他就用了羅馬士兵的全副軍裝
[00:13:31.600 --> 00:13:34.600]  來比喻屬靈的真戰
[00:13:34.600 --> 00:13:41.600]  今天要和大家說全套的軍裝其實有六件裝備
[00:13:41.600 --> 00:13:44.600]  第一件是真理的腰帶
[00:13:44.600 --> 00:13:47.600]  第二件是公義的護心鏡
[00:13:47.600 --> 00:13:50.600]  第三件是福音的鞋
[00:13:50.600 --> 00:13:53.600]  第四件是信德的盾牌
[00:13:53.600 --> 00:13:56.600]  第五件是救恩的頭盔
[00:13:56.600 --> 00:13:59.600]  第六件是聖靈的寶劍
[00:13:59.600 --> 00:14:02.600]  讓我們逐件逐件來看
[00:14:02.600 --> 00:14:05.600]  第一件是真理的腰帶
[00:14:05.600 --> 00:14:09.600]  一個羅馬士兵去打仗的時候
[00:14:09.600 --> 00:14:11.600]  首先要束上他的腰帶
[00:14:11.600 --> 00:14:16.600]  羅馬士兵有穿著一件長袍
[00:14:16.600 --> 00:14:20.600]  很多時候他打仗上來都要把衣服的衣尾
[00:14:20.600 --> 00:14:23.600]  放進他的腰帶裏面
[00:14:23.600 --> 00:14:25.600]  不然就會左手左腳
[00:14:25.600 --> 00:14:28.600]  他打上來就會妨礙他
[00:14:28.600 --> 00:14:32.600]  我們見到黃飛鴻的電影片集都見過
[00:14:32.600 --> 00:14:35.600]  他每次和別人搏鬥之前
[00:14:35.600 --> 00:14:39.600]  他先把他的長衣服放進他的褲頭帶裏面
[00:14:39.600 --> 00:14:43.600]  這個就是和羅馬士兵一樣的原理
[00:14:43.600 --> 00:14:47.600]  束好腰帶就是作好準備的意思
[00:14:47.600 --> 00:14:50.600]  在出埃及記的十二章十一節
[00:14:50.600 --> 00:14:53.600]  當以色列人要離開埃及的時候
[00:14:53.600 --> 00:14:56.600]  神跟他們說要腰間束帶
[00:14:56.600 --> 00:14:59.600]  腳上穿鞋 手中拿杖
[00:14:59.600 --> 00:15:02.600]  要束帶來作好準備
[00:15:02.600 --> 00:15:06.600]  在路加福音的十二章第三十五節
[00:15:06.600 --> 00:15:08.600]  耶穌基督來提醒我們
[00:15:08.600 --> 00:15:11.600]  要警醒 要等候祂的回來
[00:15:11.600 --> 00:15:14.600]  也跟我們基督徒說
[00:15:14.600 --> 00:15:17.600]  要束上腰帶還要點著燈
[00:15:17.600 --> 00:15:20.600]  燈裏面要有油
[00:15:20.600 --> 00:15:25.600]  腰帶除了可以把衣服穿進去
[00:15:25.600 --> 00:15:27.600]  不要妨礙我們
[00:15:27.600 --> 00:15:30.600]  羅馬士兵的腰帶還有兩樣用途
[00:15:30.600 --> 00:15:33.600]  第一就是掛著聖靈的寶劍
[00:15:33.600 --> 00:15:36.600]  等下我們去到第六頁的裝束
[00:15:36.600 --> 00:15:41.600]  我們就見到聖靈的寶劍掛在腰帶上
[00:15:41.600 --> 00:15:46.600]  而羅馬士兵的腰帶也扣著他們的肩膀
[00:15:46.600 --> 00:15:50.600]  肩膀是斜斜的經過他們的胸前
[00:15:50.600 --> 00:15:55.600]  所有他們得到的功勞 所得到的勳章
[00:15:55.600 --> 00:15:58.600]  他們都會掛在他們的肩膀上
[00:15:58.600 --> 00:16:00.600]  來顯示給人看
[00:16:00.600 --> 00:16:05.600]  我們說束上腰帶的意思
[00:16:05.600 --> 00:16:07.600]  就是要作好準備
[00:16:07.600 --> 00:16:10.600]  很可惜一般的基督徒
[00:16:10.600 --> 00:16:12.600]  我們都沒有束上腰帶
[00:16:12.600 --> 00:16:14.600]  我們都沒有作好準備
[00:16:14.600 --> 00:16:18.600]  來和撒旦打屬靈的真戰
[00:16:18.600 --> 00:16:21.600]  在已忽所書的六章十四節
[00:16:21.600 --> 00:16:24.600]  說要用真理當作帶子
[00:16:24.600 --> 00:16:26.600]  為什麼是真理呢
[00:16:26.600 --> 00:16:29.600]  真理就是真誠誠實
[00:16:29.600 --> 00:16:32.600]  剛剛就是撒旦的相反
[00:16:32.600 --> 00:16:36.600]  撒旦是說方之人的父
[00:16:36.600 --> 00:16:40.600]  這是約翰福音八章四十四節告訴我們
[00:16:40.600 --> 00:16:45.600]  撒旦是很喜歡用謊言用謊言來糾纏基督徒
[00:16:45.600 --> 00:16:48.600]  如果他糾纏我們的時候
[00:16:48.600 --> 00:16:50.600]  我們沒有作好準備
[00:16:50.600 --> 00:16:53.600]  就好像我們沒有把衣服放進我們的腰帶裡
[00:16:53.600 --> 00:16:56.600]  打起來可能會左手左腳
[00:16:56.600 --> 00:16:58.600]  甚至風一吹的時候
[00:16:58.600 --> 00:17:00.600]  這個衣服還會套著我們的頭
[00:17:00.600 --> 00:17:02.600]  連敵人我們都看不見
[00:17:02.600 --> 00:17:04.600]  是非常非常危險
[00:17:04.600 --> 00:17:08.600]  撒旦怎樣用謊言來糾纏我們
[00:17:08.600 --> 00:17:10.600]  在伊甸園我們就看到
[00:17:10.600 --> 00:17:14.600]  他叫夏娃來懷疑神的話語
[00:17:14.600 --> 00:17:17.600]  他和夏娃說神是不是真的這樣說
[00:17:17.600 --> 00:17:20.600]  神好像沒有這樣說
[00:17:20.600 --> 00:17:24.600]  夏娃就開始對神的話語起了懷疑的心
[00:17:24.600 --> 00:17:27.600]  基督徒都是一樣
[00:17:27.600 --> 00:17:30.600]  我們要用真理當作腰帶
[00:17:30.600 --> 00:17:32.600]  來作好準備
[00:17:32.600 --> 00:17:36.600]  我們要在神的話語上認識神的話語
[00:17:36.600 --> 00:17:38.600]  如果我們不認識神的話語的時候
[00:17:38.600 --> 00:17:40.600]  就會好像夏娃一樣
[00:17:40.600 --> 00:17:44.600]  會留有餘地給撒旦來攻擊我們
[00:17:44.600 --> 00:17:47.600]  所以第一樣要蓄好真理的腰帶
[00:17:47.600 --> 00:17:51.600]  就是要我們認識神的話語來作好準備
[00:17:51.600 --> 00:17:56.600]  除了真理的腰帶
[00:17:56.600 --> 00:18:00.600]  第二樣是公義的湖心鏡
[00:18:00.600 --> 00:18:04.600]  撒旦不單止會攻擊神的話語
[00:18:04.600 --> 00:18:08.600]  撒旦還會攻擊我們的心懷意念
[00:18:08.600 --> 00:18:14.600]  所以第二件的軍裝就是公義的湖心鏡
[00:18:14.600 --> 00:18:19.600]  湖心鏡是用來保護我們的心臟和我們的屠夫
[00:18:19.600 --> 00:18:22.600]  猶太人是很有趣的
[00:18:22.600 --> 00:18:25.600]  猶太人和中國人是很相似的
[00:18:25.600 --> 00:18:28.600]  我們都說我們的心是代表我們的思想
[00:18:28.600 --> 00:18:30.600]  猶太人也是這樣
[00:18:30.600 --> 00:18:32.600]  中國人也是這樣
[00:18:32.600 --> 00:18:34.600]  中國人說心想事成
[00:18:34.600 --> 00:18:37.600]  你的心是用來想事情的
[00:18:37.600 --> 00:18:40.600]  就是代表我們的思念
[00:18:40.600 --> 00:18:42.600]  另外屠夫呢
[00:18:42.600 --> 00:18:45.600]  屠夫是和我們的感情有關
[00:18:45.600 --> 00:18:47.600]  猶太人都知道的
[00:18:47.600 --> 00:18:50.600]  當他們很感動很有感情的時候
[00:18:50.600 --> 00:18:52.600]  他們的屠夫是很亂的
[00:18:52.600 --> 00:18:55.600]  中國人會說我牽腸掛肚
[00:18:55.600 --> 00:18:58.600]  和我們的感情是有關的
[00:18:58.600 --> 00:19:01.600]  所以我們的心臟和我們的屠夫
[00:19:01.600 --> 00:19:04.600]  就是代表我們的心懷意念
[00:19:04.600 --> 00:19:09.600]  公義的湖心鏡就是用來保護我們的心懷意念
[00:19:09.600 --> 00:19:13.600]  你說撒旦會怎樣攻擊我們的心懷意念呢
[00:19:13.600 --> 00:19:17.600]  他可能會令你懷疑自己的救贖
[00:19:17.600 --> 00:19:20.600]  哎呀你這樣就叫基督徒了
[00:19:20.600 --> 00:19:22.600]  哎呀你又犯罪了
[00:19:22.600 --> 00:19:26.600]  你看看你這個頑體怎麼看都不像個基督徒
[00:19:26.600 --> 00:19:28.600]  你可能真的不是一個基督徒
[00:19:28.600 --> 00:19:33.600]  很多時候撒旦會使我們懷疑自己的救贖
[00:19:33.600 --> 00:19:37.600]  當撒旦是這樣來攻擊我們的時候
[00:19:37.600 --> 00:19:41.600]  我們就要穿上我們的公義的湖心鏡
[00:19:41.600 --> 00:19:45.600]  我們得救是不是靠我們自己的公義呀
[00:19:45.600 --> 00:19:47.600]  不是我們自己的公義
[00:19:47.600 --> 00:19:50.600]  如果我們得救是靠自己的公義就會失去
[00:19:50.600 --> 00:19:55.600]  如果我們得救是靠神的公義就不能夠失去
[00:19:55.600 --> 00:20:00.600]  聖經告訴我們我們的公義就像一塊爛布一樣
[00:20:00.600 --> 00:20:04.600]  以塞瓦書的64章第6節
[00:20:04.600 --> 00:20:07.600]  我以前也和大家解過這段經文
[00:20:07.600 --> 00:20:10.600]  就是說這塊爛布不是真正的爛布
[00:20:10.600 --> 00:20:13.600]  而是女人在經期所用的一塊布
[00:20:13.600 --> 00:20:17.600]  是沾滿了血的一塊污穢的布
[00:20:17.600 --> 00:20:22.600]  在神的眼前看到我們自己的公義
[00:20:22.600 --> 00:20:24.600]  我們每個人自己的公義
[00:20:24.600 --> 00:20:26.600]  就像這塊爛布一樣
[00:20:26.600 --> 00:20:29.600]  我們的意義是從神而來
[00:20:29.600 --> 00:20:32.600]  耶穌基督在世的時候也說過
[00:20:32.600 --> 00:20:35.600]  要靠我們自己做
[00:20:35.600 --> 00:20:39.600]  你們要勝過民事和法理賽人的義
[00:20:39.600 --> 00:20:43.600]  很多人以為耶穌基督說這句話
[00:20:43.600 --> 00:20:46.600]  是說法理賽人和民事做得不好
[00:20:46.600 --> 00:20:48.600]  你們要做得比他們好
[00:20:48.600 --> 00:20:54.600]  其實民事和法理賽人說的是外表的手法一流
[00:20:54.600 --> 00:20:57.600]  沒有人能夠比他們好
[00:20:57.600 --> 00:20:59.600]  耶穌基督其實在說
[00:20:59.600 --> 00:21:03.600]  你要靠自己的行為勝過民事和法理賽人
[00:21:03.600 --> 00:21:06.600]  但得救不是在乎你的行為
[00:21:06.600 --> 00:21:09.600]  得救是在乎恩,恩著信
[00:21:09.600 --> 00:21:13.600]  不是靠你的行為免得有人自誇
[00:21:13.600 --> 00:21:16.600]  所以我們看到
[00:21:16.600 --> 00:21:18.600]  如果不是我們的公義
[00:21:18.600 --> 00:21:20.600]  如果是神的義
[00:21:20.600 --> 00:21:22.600]  我們就不會失去
[00:21:22.600 --> 00:21:25.600]  在菲勒比書的九章三節
