
[00:00:00.000 --> 00:00:05.000]  此錄音或錄影的版權 是屬基督教宣導會不各堂所有
[00:07:35.000 --> 00:07:37.000]  就問你們今早讀了甚麼
[00:07:37.000 --> 00:07:39.000]  不記得了
[00:07:39.000 --> 00:07:41.000]  但你放心
[00:07:41.000 --> 00:07:43.000]  你繼續讀
[00:07:43.000 --> 00:07:45.000]  你繼續重溫
[00:07:45.000 --> 00:07:48.000]  你繼續不斷去認識
[00:07:48.000 --> 00:07:52.000]  你願意領受神的心
[00:07:52.000 --> 00:07:53.000]  領受神話語的心
[00:07:53.000 --> 00:07:55.000]  神是知道的
[00:07:55.000 --> 00:07:56.000]  你只管讀
[00:07:56.000 --> 00:07:58.000]  有些時候可能會忘記
[00:07:58.000 --> 00:07:59.000]  但你放心
[00:07:59.000 --> 00:08:01.000]  當面對一些處境
[00:08:01.000 --> 00:08:05.000]  你會發覺神會幫你的記憶
[00:08:05.000 --> 00:08:08.000]  想起那些說話
[00:08:08.000 --> 00:08:10.000]  這是我的經歷
[00:08:10.000 --> 00:08:12.000]  很多時候有些特別的處境
[00:08:12.000 --> 00:08:14.000]  突然有神的說話
[00:08:14.000 --> 00:08:16.000]  在那些時刻浮現出來
[00:08:16.000 --> 00:08:18.000]  有些我都忘記了那些說話
[00:08:18.000 --> 00:08:20.000]  但那個時候出現了
[00:08:20.000 --> 00:08:22.000]  神透過他的說話
[00:08:22.000 --> 00:08:23.000]  在那些時候
[00:08:23.000 --> 00:08:25.000]  給我們提醒
[00:08:25.000 --> 00:08:27.000]  也引導我們作一些決定
[00:08:27.000 --> 00:08:29.000]  你只管放心
[00:08:29.000 --> 00:08:32.000]  繼續將神的話放在你的心裏
[00:08:32.000 --> 00:08:33.000]  正如聖經所說
[00:08:33.000 --> 00:08:36.000]  謹守我的命令
[00:08:36.000 --> 00:08:37.000]  意味著
[00:08:37.000 --> 00:08:39.000]  你的內心是願意
[00:08:39.000 --> 00:08:41.000]  持守著神的話
[00:08:41.000 --> 00:08:42.000]  不會淡忘
[00:08:42.000 --> 00:08:44.000]  不會輕視
[00:08:44.000 --> 00:08:46.000]  然後聖經應許
[00:08:46.000 --> 00:08:49.000]  因為他們必給你長久的日子
[00:08:49.000 --> 00:08:53.000]  你生命的年數和平安
[00:08:53.000 --> 00:08:56.000]  是神應許我們的
[00:08:56.000 --> 00:08:59.000]  然後再去第三第四節的時候
[00:08:59.000 --> 00:09:01.000]  進一步說
[00:09:01.000 --> 00:09:05.000]  不要讓慈愛和誠信離開你
[00:09:05.000 --> 00:09:08.000]  要好好的緊握著它
[00:09:08.000 --> 00:09:10.000]  繫在你的頸項上
[00:09:10.000 --> 00:09:13.000]  刻在你的心板上
[00:09:13.000 --> 00:09:16.000]  如果你將神的話放在心中
[00:09:16.000 --> 00:09:19.000]  你要發覺在你的生活行為上
[00:09:19.000 --> 00:09:22.000]  你自然有一個方向
[00:09:22.000 --> 00:09:27.000]  我不會讓慈愛和誠信離開我
[00:09:27.000 --> 00:09:29.000]  尊重神說話的人
[00:09:29.000 --> 00:09:30.000]  在他的生活行為
[00:09:30.000 --> 00:09:32.000]  會常常謹記
[00:09:32.000 --> 00:09:34.000]  怎樣讓我一切所做的事情
[00:09:34.000 --> 00:09:36.000]  是出於愛
[00:09:36.000 --> 00:09:38.000]  出於誠信
[00:09:38.000 --> 00:09:40.000]  聖經很多時候用這兩個字
[00:09:40.000 --> 00:09:41.000]  來講述
[00:09:41.000 --> 00:09:44.000]  祂對我們納約的一種關係
[00:09:44.000 --> 00:09:45.000]  當祂和人納約的時候
[00:09:45.000 --> 00:09:46.000]  祂就說
[00:09:46.000 --> 00:09:50.000]  祂以慈愛和誠信與我們納約
[00:09:50.000 --> 00:09:54.000]  聖經亦稱為信神
[00:09:54.000 --> 00:09:55.000]  神和我們納約的時候
[00:09:55.000 --> 00:09:59.000]  表示祂不會以慈愛和誠信
[00:09:59.000 --> 00:10:01.000]  讓這些離開我們
[00:10:01.000 --> 00:10:04.000]  因此你和我跟隨神的人
[00:10:04.000 --> 00:10:07.000]  我們都當按神怎樣待我們的方式
[00:10:07.000 --> 00:10:10.000]  去待人對神
[00:10:10.000 --> 00:10:11.000]  因此聖經說
[00:10:11.000 --> 00:10:12.000]  你要小心
[00:10:12.000 --> 00:10:16.000]  讓慈愛和誠信不會離開你
[00:10:16.000 --> 00:10:19.000]  緊緊地繫在你的生命裏
[00:10:19.000 --> 00:10:21.000]  而聖經跟著應許
[00:10:21.000 --> 00:10:26.000]  只要你必在神和世人眼前蒙恩維
[00:10:26.000 --> 00:10:29.000]  神喜悅你
[00:10:29.000 --> 00:10:31.000]  人都會喜悅你
[00:10:31.000 --> 00:10:35.000]  因為你領受神給你美好的見識
[00:10:35.000 --> 00:10:37.000]  第三第四節之後
[00:10:37.000 --> 00:10:41.000]  很快就來到一段我們很熟悉的經文
[00:10:41.000 --> 00:10:43.000]  這段經文大家知道是今個月
[00:10:43.000 --> 00:10:45.000]  我們的金句
[00:10:45.000 --> 00:10:47.000]  聖話並列之道
[00:10:47.000 --> 00:10:49.000]  你要專心仰賴耶和華
[00:10:49.000 --> 00:10:52.000]  不可以靠自己的聰明
[00:10:52.000 --> 00:10:56.000]  你要專心仰賴耶和華
[00:10:56.000 --> 00:10:59.000]  這個仰賴不單是一種
[00:10:59.000 --> 00:11:02.000]  頭腦上的一種心意
[00:11:02.000 --> 00:11:03.000]  覺得我都好
[00:11:03.000 --> 00:11:05.000]  我都想來到去信靠
[00:11:05.000 --> 00:11:07.000]  倚靠聖帝
[00:11:07.000 --> 00:11:10.000]  整體都是要專心
[00:11:10.000 --> 00:11:13.000]  專心含有一種全心全意的意思
[00:11:13.000 --> 00:11:15.000]  所以你看到英文的翻譯
[00:11:15.000 --> 00:11:19.000]  Trust in the Lord with all your heart
[00:11:19.000 --> 00:11:23.000]  你全心全意來到去信靠祂
[00:11:23.000 --> 00:11:26.000]  意味著就算你付上代價
[00:11:26.000 --> 00:11:30.000]  意味著你可能會因此有些損失
[00:11:30.000 --> 00:11:33.000]  你仍然去信靠祂
[00:11:33.000 --> 00:11:36.000]  專心仰賴耶和華
[00:11:36.000 --> 00:11:39.000]  是一種對不信
[00:11:39.000 --> 00:11:44.000]  對很多不同的試探的一種解藥
[00:11:44.000 --> 00:11:47.000]  在頂尖哲媒我們個人的經歷裏面
[00:11:47.000 --> 00:11:49.000]  你都會體會有些時候
[00:11:49.000 --> 00:11:51.000]  我們生活遇到一些挑戰
[00:11:51.000 --> 00:11:54.000]  有些突然間的難處
[00:11:54.000 --> 00:11:56.000]  那時候可能會懷疑神
[00:11:56.000 --> 00:11:58.000]  如果你是愛人的
[00:11:58.000 --> 00:12:01.000]  為什麼你會讓我經歷這些事呢?
[00:12:01.000 --> 00:12:03.000]  因此會懷疑神的信實
[00:12:03.000 --> 00:12:06.000]  懷疑祂的說話是否那麼可靠
[00:12:06.000 --> 00:12:09.000]  因此那時候會出現一些試探
[00:12:09.000 --> 00:12:10.000]  什麼試探?
[00:12:10.000 --> 00:12:15.000]  轉移倚靠自己的聰明
[00:12:15.000 --> 00:12:18.000]  當然神給我們聰明
[00:12:18.000 --> 00:12:22.000]  我們用我們聰明行事不是犯罪
[00:12:22.000 --> 00:12:25.000]  但是何時你倚靠你的聰明
[00:12:25.000 --> 00:12:28.000]  或者說你信任自己的聰明
[00:12:28.000 --> 00:12:32.000]  過於神自己的說話
[00:12:32.000 --> 00:12:36.000]  在那時候你發覺內心出現了驕傲
[00:12:36.000 --> 00:12:39.000]  而你發覺驕傲是很多罪
[00:12:39.000 --> 00:12:42.000]  很多惡行的根源
[00:12:42.000 --> 00:12:45.000]  當你內心自以為是的時候
[00:12:45.000 --> 00:12:47.000]  你就會走自己的路
[00:12:47.000 --> 00:12:49.000]  利器神的路
[00:12:49.000 --> 00:12:52.000]  跌入很多罪惡的圈套
[00:12:52.000 --> 00:12:54.000]  聖經告訴我們
[00:12:54.000 --> 00:12:56.000]  專心仰賴耶和華
[00:12:56.000 --> 00:12:58.000]  過程當中留心
[00:12:58.000 --> 00:13:01.000]  不要倚靠自己的聰明
[00:13:01.000 --> 00:13:04.000]  我記得一件事情
[00:13:04.000 --> 00:13:06.000]  就是好幾年之前
[00:13:06.000 --> 00:13:08.000]  有一個家庭聚會
[00:13:08.000 --> 00:13:10.000]  一班電影姊妹在弟兄的家裡
[00:13:10.000 --> 00:13:13.000]  就聚會分享一首詩歌
[00:13:13.000 --> 00:13:16.000]  這位弟兄就帶我們唱一首詩歌
[00:13:16.000 --> 00:13:18.000]  這首詩歌我很深刻
[00:13:18.000 --> 00:13:20.000]  可能很多弟兄姊妹都會唱
[00:13:20.000 --> 00:13:22.000]  這首詩歌叫做
[00:13:22.000 --> 00:13:25.000]  我心靈得安寧
[00:13:25.000 --> 00:13:29.000]  It is well with my soul
[00:13:29.000 --> 00:13:32.000]  特別打了一些歌詞出來
[00:13:32.000 --> 00:13:35.000]  字粒細一點希望你們看到
[00:13:35.000 --> 00:13:38.000]  這首詩歌是一位特別的作者
[00:13:38.000 --> 00:13:41.000]  這位作者叫做Heratio Spetford
[00:13:41.000 --> 00:13:44.000]  施伯福弟兄
[00:13:44.000 --> 00:13:46.000]  這首詩歌其實很多年了
[00:13:46.000 --> 00:13:50.000]  150年多以前所作的詩歌
[00:13:50.000 --> 00:13:52.000]  但是這麼多年來
[00:13:52.000 --> 00:13:54.000]  歷世歷代
[00:13:54.000 --> 00:13:56.000]  千千萬萬的弟兄姊妹
[00:13:56.000 --> 00:13:58.000]  因為這首詩歌得著鼓勵
[00:13:58.000 --> 00:14:00.000]  得著激勵
[00:14:00.000 --> 00:14:02.000]  這首詩歌講到一位作者
[00:14:02.000 --> 00:14:04.000]  施伯福律師
[00:14:04.000 --> 00:14:07.000]  他本身是一位很勁權的弟兄
[00:14:07.000 --> 00:14:09.000]  在很多年之前
[00:14:09.000 --> 00:14:11.000]  在美國當地
[00:14:11.000 --> 00:14:13.000]  如果大家有些印象的話
[00:14:13.000 --> 00:14:17.000]  在大概1870年代的時候
[00:14:17.000 --> 00:14:20.000]  芝加哥發生一個很嚴重的大火
[00:14:20.000 --> 00:14:22.000]  整個城市裏面
[00:14:22.000 --> 00:14:26.000]  差不多有三分之一的建築物被燒毀
[00:14:26.000 --> 00:14:28.000]  在那段時間
[00:14:28.000 --> 00:14:30.000]  施伯福弟兄
[00:14:30.000 --> 00:14:32.000]  他自己本身有很多不同的物業
[00:14:32.000 --> 00:14:34.000]  他都是投資很多物業
[00:14:34.000 --> 00:14:39.000]  但是那段時間絕大多數被燒毀了
[00:14:39.000 --> 00:14:41.000]  在那段時間
[00:14:41.000 --> 00:14:45.000]  他的兒子因為患病而喪生
[00:14:45.000 --> 00:14:47.000]  一段很低沉的時間
[00:14:47.000 --> 00:14:49.000]  但是他仍然堅定信靠神
[00:14:49.000 --> 00:14:52.000]  因此他自己不斷努力
[00:14:52.000 --> 00:14:54.000]  重建一些房屋
[00:14:54.000 --> 00:14:58.000]  接待了超過差不多十萬的人
[00:14:58.000 --> 00:15:01.000]  在那個時刻找到地方居住
[00:15:01.000 --> 00:15:03.000]  過了一兩年之後
[00:15:03.000 --> 00:15:05.000]  他和他太太想休息
[00:15:05.000 --> 00:15:07.000]  因此就一家
[00:15:07.000 --> 00:15:09.000]  當時他仍然有四個女兒
[00:15:09.000 --> 00:15:12.000]  就坐一艘郵輪去歐洲的地方
[00:15:12.000 --> 00:15:13.000]  因為工作太重
[00:15:13.000 --> 00:15:15.000]  所以他說你們先去吧
[00:15:15.000 --> 00:15:19.000]  太太就和四個女兒一起坐輪船
[00:15:19.000 --> 00:15:21.000]  輪船在大海中間
[00:15:21.000 --> 00:15:23.000]  大西洋的中間
[00:15:23.000 --> 00:15:29.000]  突然間被一隻鐵甲船橫腰撞過去
[00:15:29.000 --> 00:15:33.000]  這隻船就沉沒了
[00:15:33.000 --> 00:15:37.000]  二百二十四個乘客喪生
[00:15:37.000 --> 00:15:39.000]  剩下幾十個
[00:15:39.000 --> 00:15:41.000]  這件事情發生在鐵達尼號
[00:15:41.000 --> 00:15:45.000]  沉船之前的事情
[00:15:45.000 --> 00:15:46.000]  在那段時間裡面
[00:15:46.000 --> 00:15:47.000]  太太獲救
[00:15:47.000 --> 00:15:53.000]  但是四個女兒全部喪生
[00:15:53.000 --> 00:15:56.000]  我不知道如果你是一位弟兄
[00:15:56.000 --> 00:15:59.000]  你有什麼感覺
[00:15:59.000 --> 00:16:00.000]  很多人就說
[00:16:00.000 --> 00:16:02.000]  為什麼這個神會這樣待你
[00:16:02.000 --> 00:16:05.000]  一波未平一波又起
[00:16:05.000 --> 00:16:08.000]  為什麼神這麼殘忍
[00:16:08.000 --> 00:16:10.000]  一個兒子死了
[00:16:10.000 --> 00:16:11.000]  然後你四個女兒
[00:16:11.000 --> 00:16:13.000]  都是幼年的女兒
[00:16:13.000 --> 00:16:18.000]  全部奪走了他們的命
[00:16:18.000 --> 00:16:21.000]  這位弟兄
[00:16:21.000 --> 00:16:24.000]  他接著很快就坐船
[00:16:24.000 --> 00:16:27.000]  到歐洲來安慰太太
[00:16:27.000 --> 00:16:29.000]  轉眼間發現有很多人
[00:16:29.000 --> 00:16:33.000]  都是遭難者的家人
[00:16:33.000 --> 00:16:36.000]  去到這個沉船的地方
[00:16:36.000 --> 00:16:39.000]  他們特別停留
[00:16:39.000 --> 00:16:42.000]  懷念他們的家人
[00:16:42.000 --> 00:16:46.000]  師彼福弟兄在那個時候
[00:16:46.000 --> 00:16:48.000]  他心裡有一個很大的感動
[00:16:48.000 --> 00:16:50.000]  告訴自己
[00:16:50.000 --> 00:16:54.000]  It is well with my soul
[00:16:54.000 --> 00:16:58.000]  這位上帝仍然是可信可靠
[00:16:58.000 --> 00:17:01.000]  因此他寫了這首詩歌
[00:17:01.000 --> 00:17:03.000]  這首詩歌我簡單看
[00:17:03.000 --> 00:17:04.000]  有時在平安
[00:17:04.000 --> 00:17:06.000]  如江河平又穩
[00:17:06.000 --> 00:17:07.000]  有些時候很感恩
[00:17:07.000 --> 00:17:09.000]  神給我們平穩的生活
[00:17:09.000 --> 00:17:11.000]  但有時突然想不到
[00:17:11.000 --> 00:17:13.000]  遇到悲傷
[00:17:13.000 --> 00:17:15.000]  好像波浪滾滾
[00:17:15.000 --> 00:17:16.000]  在大船上
[00:17:16.000 --> 00:17:17.000]  在海洋中間
[00:17:17.000 --> 00:17:21.000]  他們感受到波浪的那種空肚
[00:17:21.000 --> 00:17:24.000]  然後不論何環境
[00:17:24.000 --> 00:17:26.000]  我要蒙主引領
[00:17:26.000 --> 00:17:28.000]  我心靈得安寧
[00:17:28.000 --> 00:17:30.000]  得安寧
[00:17:30.000 --> 00:17:32.000]  一種信心帶來的
[00:17:32.000 --> 00:17:36.000]  一種意想不到的安寧
[00:17:36.000 --> 00:17:38.000]  接著寫詩歌說
[00:17:38.000 --> 00:17:39.000]  撒旦雖來侵
[00:17:39.000 --> 00:17:42.000]  眾事連雖來臨
[00:17:42.000 --> 00:17:44.000]  我有主保證在我心
[00:17:44.000 --> 00:17:47.000]  基督已清楚我警方無人助
[00:17:47.000 --> 00:17:50.000]  就為我流補血救贖
[00:17:50.000 --> 00:17:52.000]  在那個時候
[00:17:52.000 --> 00:17:54.000]  這位弟兄想到的
[00:17:54.000 --> 00:17:56.000]  是他自己的舊恩
[00:17:56.000 --> 00:17:58.000]  正如聖經所說
[00:17:58.000 --> 00:18:02.000]  神既不愛惜他的兒子
[00:18:02.000 --> 00:18:04.000]  為我們寫了
[00:18:04.000 --> 00:18:07.000]  他豈不將萬物和他自己
[00:18:07.000 --> 00:18:10.000]  都賜給我們嗎?
[00:18:10.000 --> 00:18:14.000]  當你小心去想的時候你會明白
[00:18:14.000 --> 00:18:18.000]  這位上帝連他自己最愛的兒子
[00:18:18.000 --> 00:18:20.000]  都賜給我們
[00:18:20.000 --> 00:18:24.000]  讓他為我們承受罪的代價
[00:18:24.000 --> 00:18:29.000]  他豈不是將一切美善的都賜給我們
[00:18:29.000 --> 00:18:34.000]  甚麼能夠幫助師彼福弟兄
[00:18:34.000 --> 00:18:36.000]  能夠可以面對這個困境
[00:18:36.000 --> 00:18:40.000]  是因為他知道自己無拯救
[00:18:40.000 --> 00:18:44.000]  因此他知道上帝的慈愛是堅定的
[00:18:44.000 --> 00:18:46.000]  不會轉變的
[00:18:46.000 --> 00:18:48.000]  因此在這些環境當中
[00:18:48.000 --> 00:18:51.000]  仍然專心信靠上帝
[00:18:51.000 --> 00:18:53.000]  因此他說
[00:18:53.000 --> 00:18:56.000]  It is well with my soul
[00:18:56.000 --> 00:18:58.000]  我很記得
[00:18:58.000 --> 00:19:00.000]  當我想起那首詩的時候
[00:19:00.000 --> 00:19:02.000]  我都想起這位弟兄
[00:19:02.000 --> 00:19:07.000]  剛才我說帶領我們家中一起唱詩歌的弟兄
[00:19:07.000 --> 00:19:11.000]  這位弟兄講述他自己個人的困難
[00:19:11.000 --> 00:19:13.000]  我都不會想這首詩歌
[00:19:13.000 --> 00:19:16.000]  150年之後會安慰
[00:19:16.000 --> 00:19:19.000]  另一個時空的一位弟兄
[00:19:19.000 --> 00:19:23.000]  因為曾經有一位師彼福弟兄
[00:19:23.000 --> 00:19:25.000]  堅定的信靠上
[00:19:25.000 --> 00:19:30.000]  亦都成為了無數人的鼓勵和祝福
[00:19:30.000 --> 00:19:33.000]  於是他轉為聖經勉勵我們
[00:19:33.000 --> 00:19:36.000]  你要專心養乃耶和華
[00:19:36.000 --> 00:19:39.000]  善願神這樣來鼓勵你
[00:19:39.000 --> 00:19:41.000]  幫助你
[00:19:41.000 --> 00:19:42.000]  然後聖經再說
[00:19:42.000 --> 00:19:44.000]  在你一切所行的路上
[00:19:44.000 --> 00:19:46.000]  要認定他
[00:19:46.000 --> 00:19:48.000]  無論你走著什麼路程
[00:19:48.000 --> 00:19:50.000]  你記得要認定他
[00:19:50.000 --> 00:19:53.000]  聖經所說的認定有兩個含義
[00:19:53.000 --> 00:19:54.000]  第一
[00:19:54.000 --> 00:19:57.000]  就是你承認
[00:19:57.000 --> 00:20:00.000]  神的慈愛的恩手
[00:20:00.000 --> 00:20:03.000]  掌管著你人生的每一步
