
[00:00:00.000 --> 00:00:03.000]  我相信這兩年大家都經過了很多
[00:07:00.000 --> 00:07:03.000]  我不要不要說了很多次 她硬是塞進我的背包裡
[00:07:03.000 --> 00:07:06.000]  所以I don't like him I don't love him
[00:07:06.000 --> 00:07:09.000]  最後我要約她的家長見
[00:07:09.000 --> 00:07:11.000]  我真的約了她的爸爸媽媽見
[00:07:11.000 --> 00:07:13.000]  我說對不起 我女兒還小
[00:07:13.000 --> 00:07:18.000]  你給她一點時間長大 讓她長大一點 讓她明白
[00:07:18.000 --> 00:07:21.000]  有時候人愛你 你不愛他
[00:07:21.000 --> 00:07:23.000]  或者你愛人 人家不愛你 都很痛苦
[00:07:23.000 --> 00:07:27.000]  人要愛都要被愛 但原來愛有很多種
[00:07:27.000 --> 00:07:31.000]  你有聽過徐小鳳 小鳳姐一首歌叫叉燒包
[00:07:31.000 --> 00:07:34.000]  不知道有多少人會唱 國語歌來的
[00:07:34.000 --> 00:07:37.000]  叉燒包 誰愛吃 江出龍的叉燒包
[00:07:37.000 --> 00:07:40.000]  蓮蓉包 豬油包 魚翅包 豆沙包 廣東包 上海包
[00:07:40.000 --> 00:07:43.000]  山楂饅頭 大肉包 小籠饅頭 菜肉包
[00:07:43.000 --> 00:07:45.000]  問你喜歡吃哪種包
[00:07:45.000 --> 00:07:48.000]  包可以選擇來吃 愛就不可以亂來
[00:07:48.000 --> 00:07:51.000]  許冠傑有一首歌 我也很喜歡許冠傑
[00:07:51.000 --> 00:07:54.000]  有一首歌叫天才與白痴
[00:07:54.000 --> 00:07:57.000]  知不知道裡面怎麼唱 很難唱的
[00:07:57.000 --> 00:07:58.000]  我也說不出來
[00:07:58.000 --> 00:08:02.000]  他說這世界上有精仔 有懵仔 有叻仔 有散仔 保仔
[00:08:02.000 --> 00:08:05.000]  還有傻仔 有衰仔 好仔 反骨仔
[00:08:05.000 --> 00:08:09.000]  還有很多很多 下面說到有小孩 什麼什麼
[00:08:09.000 --> 00:08:12.000]  打仔亂急出刀仔 問你還敢不敢生仔
[00:08:12.000 --> 00:08:14.000]  記不記得這首歌
[00:08:14.000 --> 00:08:17.000]  原來仔有很多種 人有很多種
[00:08:17.000 --> 00:08:19.000]  包有很多種 愛也有很多種
[00:08:19.000 --> 00:08:22.000]  人世間很多種愛 很多種情
[00:08:22.000 --> 00:08:27.000]  有真愛 有假愛 有戀愛 有戀愛
[00:08:27.000 --> 00:08:30.000]  有人情 有友情 有愛情 有親情
[00:08:30.000 --> 00:08:34.000]  還有無情情 都有好絕情
[00:08:34.000 --> 00:08:38.000]  人未愛過 有時候想想 怎麼可以就這樣過呢
[00:08:38.000 --> 00:08:41.000]  人未愛過 好像真的枉過一生
[00:08:41.000 --> 00:08:46.000]  但人世間一切的情愛 都會有總結的一天
[00:08:46.000 --> 00:08:51.000]  婚姻 多好的婚姻 白頭到老都有結束的一天
[00:08:51.000 --> 00:08:55.000]  有人說婚姻好像一支紅酒 日子越久味道越濃
[00:08:55.000 --> 00:08:58.000]  但是夕陽無限好 只是近黃昏
[00:08:58.000 --> 00:09:01.000]  今天跟大家說人間有情
[00:09:01.000 --> 00:09:05.000]  我要介紹一種愛 不單止這種愛不會變的
[00:09:05.000 --> 00:09:07.000]  而且也是人所需要的
[00:09:07.000 --> 00:09:10.000]  相信你都知道我會說什麼愛
[00:09:10.000 --> 00:09:13.000]  這種愛不是說人世間 而是人世外的
[00:09:13.000 --> 00:09:17.000]  就是說到神的愛 說到神的情
[00:09:17.000 --> 00:09:19.000]  是一種叫恩情
[00:09:19.000 --> 00:09:23.000]  什麼叫恩情呢 英文叫gracious love
[00:09:23.000 --> 00:09:26.000]  gracious love是什麼意思呢 就是你不值得的
[00:09:26.000 --> 00:09:29.000]  你不配的 你不是應該有的
[00:09:29.000 --> 00:09:33.000]  而人願意給你 這種叫恩情
[00:09:33.000 --> 00:09:35.000]  一種不配的愛
[00:09:35.000 --> 00:09:39.000]  我自己都有機會去參加很多婚禮
[00:09:39.000 --> 00:09:43.000]  我自己現在不是很想去婚禮 有兩個原因
[00:09:43.000 --> 00:09:47.000]  第一 吃得太多 第二 哭得太多
[00:09:47.000 --> 00:09:51.000]  為什麼呢 每次婚禮 現在的婚禮是很隆重的
[00:09:51.000 --> 00:09:54.000]  除了很精緻 像綜藝節目一樣
[00:09:54.000 --> 00:09:58.000]  原來外父外母 老爺奶奶都要跳舞的
[00:09:58.000 --> 00:10:01.000]  我和我女兒說 你結婚千萬不要叫爸爸跳舞
[00:10:01.000 --> 00:10:05.000]  爸爸跳舞很多人會暈的 因為我自己都不知道自己跳什麼
[00:10:05.000 --> 00:10:08.000]  我有時候聽新郎新娘彼此宣誓
[00:10:08.000 --> 00:10:11.000]  說他們說說 他們自己寫了一張紙拿出來
[00:10:11.000 --> 00:10:14.000]  每次讀的時候真的很感人
[00:10:14.000 --> 00:10:18.000]  讀到我很感動 我記得有一次新郎和新娘說
[00:10:18.000 --> 00:10:22.000]  兩個我都認識的 其實我知道自己很多脾氣 很多弱點
[00:10:22.000 --> 00:10:26.000]  很多事情我改不來 但是我很感激你願意嫁給我
[00:10:26.000 --> 00:10:30.000]  你願意將你和我一起開始一個新家庭
[00:10:30.000 --> 00:10:34.000]  一直說 說到他又哭了 新郎哥
[00:10:34.000 --> 00:10:38.000]  我又在哭 我老婆看著我 哭什麼呢
[00:10:38.000 --> 00:10:44.000]  你知道你不配 你知道我對你多有恩情
[00:10:44.000 --> 00:10:48.000]  我說真的很感動 很感動 有時候人明白被愛
[00:10:48.000 --> 00:10:51.000]  原來真的很感動 人對我們有愛
[00:10:51.000 --> 00:10:55.000]  我們真的要非常感激 非常感激
[00:10:55.000 --> 00:10:58.000]  有時候恩情這件事真的很難得
[00:10:58.000 --> 00:11:03.000]  很多人都不明白 當我知道有人很愛我的時候
[00:11:03.000 --> 00:11:07.000]  我知道自己有問題的時候 我會很感激 也很感動
[00:11:07.000 --> 00:11:10.000]  我記得我自己結婚不到一年就去我媽媽家裡吃飯
[00:11:10.000 --> 00:11:13.000]  當然帶著老婆 我媽媽吃完飯就拉我一邊
[00:11:13.000 --> 00:11:16.000]  就問我 兒子有件事我很想問你
[00:11:16.000 --> 00:11:19.000]  你結婚到今天一年我終於要問你了
[00:11:19.000 --> 00:11:21.000]  我媽媽問什麼 我真的不明白兒子
[00:11:21.000 --> 00:11:24.000]  這麼好的女孩為什麼要嫁給你呢
[00:11:25.000 --> 00:11:29.000]  我聽完也不明白媽媽為什麼要問 因為我是她生的
[00:11:29.000 --> 00:11:31.000]  這麼好的女孩為什麼要嫁給你呢
[00:11:31.000 --> 00:11:34.000]  我想了很久也不懂回答 後來我就很簡單回答我媽媽
[00:11:34.000 --> 00:11:37.000]  我說因為她喜歡我 我就說不要說明不明白
[00:11:37.000 --> 00:11:41.000]  其實我心裡想問我媽媽 我也不明白爸爸為什麼要娶你
[00:11:41.000 --> 00:11:44.000]  其實不是說明不明白 不是說條件
[00:11:44.000 --> 00:11:47.000]  而是他願意去愛 這件事很重要
[00:11:47.000 --> 00:11:49.000]  他是願意去愛 願意去愛
[00:11:49.000 --> 00:11:54.000]  剛才我介紹的是神情 是神的愛 是恩情
[00:11:54.000 --> 00:11:57.000]  在羅馬書第五章第七至第八節說
[00:11:57.000 --> 00:12:01.000]  為二人死是少有的 為人人死或有感作的
[00:12:01.000 --> 00:12:05.000]  唯有基督在我們還作罪人的時候為我們死
[00:12:05.000 --> 00:12:10.000]  神的愛就在此向我們顯明了
[00:12:10.000 --> 00:12:13.000]  剛才我一開始說李莫愁的說話
[00:12:13.000 --> 00:12:17.000]  問世間情為何物 直教人生死相去
[00:12:17.000 --> 00:12:20.000]  人可以愛到地步連命都不要
[00:12:20.000 --> 00:12:24.000]  今天耶穌愛我們就愛到地步連命都不要
[00:12:24.000 --> 00:12:27.000]  這就是神的愛 是這麼偉大的愛
[00:12:27.000 --> 00:12:30.000]  人間都有 但是不同
[00:12:30.000 --> 00:12:35.000]  為什麼呢 譬如我這次來香港隔離了14天住在酒店
[00:12:35.000 --> 00:12:41.000]  我從來過去很少 因為沒有時間 沒興趣看電視劇
[00:12:41.000 --> 00:12:46.000]  我沒什麼興趣看 有些很長的 大長今不知道多少集
[00:12:46.000 --> 00:12:49.000]  這次朋友介紹了出來 我看了
[00:12:49.000 --> 00:12:54.000]  我告訴你不要笑 叫做來自星星的你
[00:12:54.000 --> 00:12:58.000]  21集 還拍手 我聽有人說看了幾次
[00:12:58.000 --> 00:13:03.000]  我看了第19集真的哭得像一隻豬
[00:13:03.000 --> 00:13:06.000]  你回去看第19集說什麼
[00:13:06.000 --> 00:13:09.000]  就是說千頌伊問杜教授
[00:13:09.000 --> 00:13:14.000]  他說你留下 你留下你會死你都留下
[00:13:14.000 --> 00:13:16.000]  你留下你會死你都留下
[00:13:16.000 --> 00:13:21.000]  當我聽到他這樣說 他的表情真的搞得我很感動
[00:13:21.000 --> 00:13:24.000]  這個男生可以這麼喜歡這個女生
[00:13:24.000 --> 00:13:27.000]  到一個地步可以願意為她死
[00:13:27.000 --> 00:13:30.000]  當我看了之後我真的想到耶穌
[00:13:30.000 --> 00:13:33.000]  他說他留下就算他會死 耶穌是怎樣呢
[00:13:33.000 --> 00:13:36.000]  他知道他會死他都願意來 但是你發現不同
[00:13:36.000 --> 00:13:41.000]  為什麼呢 因為杜教授是喜歡千頌伊
[00:13:41.000 --> 00:13:46.000]  他們關係非常好 但是我們在這裡說我們患了罪人的時候
[00:13:46.000 --> 00:13:50.000]  耶穌來 我們不是很生性很聽話
[00:13:50.000 --> 00:13:53.000]  我們不認識他 我們不喜歡我們拒絕他
[00:13:53.000 --> 00:13:57.000]  但是他居然為我們死 這個是更加偉大無比的
[00:13:57.000 --> 00:14:01.000]  你沒得比的 所以剛才有首歌叫做奇異的愛
[00:14:01.000 --> 00:14:05.000]  Amazing Grace是為什麼呢 是解不了的
[00:14:05.000 --> 00:14:07.000]  正如我媽問為什麼他會嫁給你
[00:14:07.000 --> 00:14:11.000]  我這次太太陪我來的 14天和我兩個人共患難
[00:14:11.000 --> 00:14:15.000]  在房間裡起床只能看到他 他只能看到我
[00:14:15.000 --> 00:14:20.000]  就是這麼多 大家要想怎樣共同度過這14天
[00:14:20.000 --> 00:14:23.000]  每天時間到就出去開門拿點東西進來吃
[00:14:23.000 --> 00:14:26.000]  然後放回去就這樣過了14天
[00:14:26.000 --> 00:14:30.000]  我們能夠一起這樣 有時候我們要明白
[00:14:30.000 --> 00:14:36.000]  原來愛 這種愛是很感人 是無價的
[00:14:36.000 --> 00:14:39.000]  所以神的愛是更加超越了人的愛
[00:14:39.000 --> 00:14:43.000]  為什麼呢 人愛所愛的人 我看看為什麼肯和我來
[00:14:43.000 --> 00:14:48.000]  他不是同情我 他希望和我一起度過這些時間
[00:14:48.000 --> 00:14:52.000]  他願意愛他所愛的人 人也會愛他所愛的人
[00:14:52.000 --> 00:14:55.000]  這個很容易很正常 但是當人愛不可愛的人
[00:14:55.000 --> 00:14:59.000]  甚至愛和你作對的人 這個不容易 這個有點反常
[00:14:59.000 --> 00:15:02.000]  我記得我聽過一個故事 一個女孩子
[00:15:02.000 --> 00:15:05.000]  一個小女孩 爸爸有一天帶她去買東西
[00:15:05.000 --> 00:15:09.000]  進了玩具店 說你買吧 你喜歡玩偶 你買個玩偶 你選個玩偶
[00:15:09.000 --> 00:15:15.000]  那個地方有很多玩偶 很多毛玩偶 洋娃娃很多
[00:15:15.000 --> 00:15:18.000]  女孩子去選 選了好久 選了個玩偶給爸爸
[00:15:18.000 --> 00:15:20.000]  跟爸爸說 爸爸 我選到了
[00:15:20.000 --> 00:15:23.000]  爸爸一看就說 女兒你為什麼選這個玩偶
[00:15:23.000 --> 00:15:26.000]  不是這個玩偶不好看 而是這個玩偶不好
[00:15:26.000 --> 00:15:30.000]  為什麼不好呢 手差不多斷了 線斷了 掉了一點
[00:15:30.000 --> 00:15:37.000]  爸爸就問 女兒你為什麼選這個玩偶 你不選個好看一點 沒破的玩偶
[00:15:37.000 --> 00:15:41.000]  女兒說 爸爸 我都想了很久了 女孩子很小
[00:15:41.000 --> 00:15:46.000]  我看到很多玩偶都很可愛 這些好看的玩偶一定有人買
[00:15:46.000 --> 00:15:50.000]  我看到這個玩偶很需要愛 所以我買了它回去
[00:15:50.000 --> 00:15:55.000]  她愛不是因為可愛 而是因為需要愛
[00:15:55.000 --> 00:15:59.000]  今天神對我們有恩情 不是我可愛 而是我需要愛
[00:15:59.000 --> 00:16:05.000]  我信耶穌那年是19歲 我告訴你 我不是一個生性很乖的男孩
[00:16:05.000 --> 00:16:08.000]  我是一個很頑皮很反叛的男孩
[00:16:08.000 --> 00:16:10.000]  我記得我可能在廣福堂也說過我的見證
[00:16:10.000 --> 00:16:14.000]  我17歲那年就跟華富邨那些不好的人玩在一起
[00:16:14.000 --> 00:16:19.000]  和聖堂 和合圖那些玩在一起 那年男母子到處出動
[00:16:19.000 --> 00:16:24.000]  我是很差的 我姐姐說這個弟弟不送走就沒得救了
[00:16:24.000 --> 00:16:31.000]  所以就把我放逐到加拿大 但他不知道原來環境改變人的心境是不會變的
[00:16:31.000 --> 00:16:36.000]  我認識戶外團的弟兄 在香港吃白粉 把他送去外國
[00:16:36.000 --> 00:16:40.000]  他就不吃白粉 吃cocaine 不會變的 人的罪性沒變
[00:16:40.000 --> 00:16:44.000]  我那時也是這樣 我不是可愛那時讓我爸爸媽媽傷心
[00:16:44.000 --> 00:16:47.000]  我不讀書 我不生性 和我姐姐吵架
[00:16:47.000 --> 00:16:51.000]  我住在我姐姐那裡 我姐姐說你今天出去就不要回來
[00:16:51.000 --> 00:16:57.000]  我記得我住在16樓 在下面叫上去 我說不回來就不回來
[00:16:57.000 --> 00:17:01.000]  自此他沒有了這個弟弟 我說爸爸媽媽找不到我
[00:17:01.000 --> 00:17:07.000]  我是這樣的人 不孝順 不生性 不聽話 不讀書
[00:17:07.000 --> 00:17:13.000]  只求快樂 只求縱慾 這樣的時候居然耶穌就愛我
[00:17:13.000 --> 00:17:19.000]  耶穌告訴我他愛我 所以我覺得很驚訝 很奇異
[00:17:19.000 --> 00:17:22.000]  當然我相信主耶穌 你看到我的人是變了的
[00:17:22.000 --> 00:17:24.000]  和我以前是完全不同的
[00:17:24.000 --> 00:17:27.000]  我記得我相信耶穌做了一樣東西 人家說我很傻
[00:17:27.000 --> 00:17:32.000]  因為我看我自己以前微信之前 18歲之前的照片
[00:17:32.000 --> 00:17:35.000]  是很醜的 我不是說我樣子好
[00:17:35.000 --> 00:17:41.000]  我覺得以前真的很醜 不是有殺氣 是有些邪氣
[00:17:41.000 --> 00:17:45.000]  那種貪婪 那種邪氣在那裡
[00:17:45.000 --> 00:17:48.000]  我看回以前的照片 我覺得很醜 我都剪爛了
[00:17:48.000 --> 00:17:51.000]  所以有人說徐滴兄你以前怎樣 我給不到你看
[00:17:51.000 --> 00:17:54.000]  因為我剪了 毀滅了證據
[00:17:54.000 --> 00:17:57.000]  我是一個很討人厭的人 你知道香港那一年代
[00:17:57.000 --> 00:18:03.000]  如果和我差不多會知道 穿喇叭褲 留長頭髮 很醜
[00:18:03.000 --> 00:18:08.000]  有些不男不女 我就是這樣的人 我真的很不喜歡我這個人
[00:18:08.000 --> 00:18:11.000]  就在這個時候耶穌的愛臨到我
[00:18:11.000 --> 00:18:15.000]  我們說愛可愛的人 愛你深愛的人 這個很明顯
[00:18:15.000 --> 00:18:18.000]  我為他死都就是 我和我兒女都有時說
[00:18:18.000 --> 00:18:22.000]  不是說說笑 我會和他說 我都會和我女兒和我兒子說
[00:18:22.000 --> 00:18:26.000]  你們有事爸爸一定幫 只要爸爸幫到 無論怎樣
[00:18:26.000 --> 00:18:29.000]  我記得我兒子有一次在地庫他想整
[00:18:29.000 --> 00:18:33.000]  我們那邊屋都有地庫的 他很想整好
[00:18:33.000 --> 00:18:35.000]  他請朋友去地庫可以有些聚會
[00:18:35.000 --> 00:18:41.000]  我說爸爸我的牆又沒有裝修 全部是防熱的棉在那裡
[00:18:41.000 --> 00:18:45.000]  我說不好看 我幫你買些窗簾圍住它
[00:18:45.000 --> 00:18:50.000]  但我不懂得整東西 我就真的上螺絲 逐粒逐粒
[00:18:50.000 --> 00:18:55.000]  三部牆圍住窗簾 我的手痛到 我太太說你怎麼這樣做
[00:18:55.000 --> 00:18:59.000]  因為我真的很疼我的兒子 很疼我的兒子
[00:18:59.000 --> 00:19:03.000]  人間你為愛的人做這些事 我們覺得是理所當然
[00:19:03.000 --> 00:19:08.000]  但耶穌為我們死 不是我們可愛 而是我們需要愛
[00:19:08.000 --> 00:19:13.000]  基督教裡面有兩個節日 一個是聖誕節 一個是復活節
[00:19:13.000 --> 00:19:17.000]  為什麼有這兩個節日呢 剛才我講過 都敏俊
[00:19:17.000 --> 00:19:21.000]  他留下雖然他會死 但為什麼耶穌會降生
[00:19:21.000 --> 00:19:26.000]  為什麼會復活節 他會受苦 他知道要死
[00:19:26.000 --> 00:19:30.000]  他願意來就是為了解決我們的問題 給我們所需要
[00:19:30.000 --> 00:19:36.000]  以致我們將來死的時候可以去到神那裡 和神恢復這個關係
[00:19:36.000 --> 00:19:41.000]  前年復活節的時候 就是壽難節 Good Friday
[00:19:41.000 --> 00:19:45.000]  一間教會請我去講壽難節的一個聚會
[00:19:45.000 --> 00:19:48.000]  我記得聚會之前就放了一個短片
[00:19:48.000 --> 00:19:52.000]  就是2004年Mel Gibson拍了一齣戲叫做The Passion of Christ
[00:19:52.000 --> 00:19:55.000]  我不記得中文是什麼 壽難曲
[00:19:55.000 --> 00:19:59.000]  裡面拍的那些真的血腥到 我記得那次我有看這齣戲
[00:19:59.000 --> 00:20:02.000]  我大部分時間都閉上眼睛
[00:20:02.000 --> 00:20:07.000]  因為很難看 很難看 非常血腥
[00:20:07.000 --> 00:20:11.000]  那次壽難節崇拜 他們播了大概三分鐘至四分鐘的短片
[00:20:11.000 --> 00:20:14.000]  就是說耶穌被釘的那一刻
[00:20:14.000 --> 00:20:18.000]  我站在那裡看著螢幕 我想我看不到一分鐘就閉上眼睛
[00:20:18.000 --> 00:20:22.000]  心裡面就說 Amazing Grace
[00:20:22.000 --> 00:20:25.000]  真的耶穌是這樣為我們死的
[00:20:25.000 --> 00:20:27.000]  我去以色列去過兩次
[00:20:27.000 --> 00:20:30.000]  我每一次聽導遊解釋耶穌釘十字架
[00:20:30.000 --> 00:20:33.000]  當時羅馬帝國裡面很殘酷的刑罰
[00:20:33.000 --> 00:20:36.000]  我很難想像那種痛苦
[00:20:36.000 --> 00:20:40.000]  他們要鞭打完耶穌才帶他去釘十字架
[00:20:40.000 --> 00:20:43.000]  打的時候有一條柱子將犯人綁在那裡
[00:20:43.000 --> 00:20:48.000]  他說先這樣綁 背部凸了出來 扯得很癢
[00:20:48.000 --> 00:20:51.000]  邊後面是有鐵片的
[00:20:51.000 --> 00:20:54.000]  打下去可以扯開你的肉
[00:20:54.000 --> 00:20:58.000]  打完前面就會反手綁 讓你的胸口頂了出來
