
[00:00:00.000 --> 00:00:09.000]  我想我們問了幾天,差不多有六七十年一個問題
[00:02:19.000 --> 00:02:28.000]  然後將收入多的稅收的稅階,就越高收入,稅又越高
[00:02:28.000 --> 00:02:35.000]  就是用這樣的方式,讓那些負的人的負能夠擠一部分出來
[00:02:35.000 --> 00:02:38.000]  不是他自己擠,而是政府擠出來
[00:02:38.000 --> 00:02:48.000]  那些沒有的,就算你自己找不到工作,也仍然有一個生活上的保障
[00:02:48.000 --> 00:02:56.000]  這個保障是足夠的保障,住有保障,吃有保障,各方面都有保障
[00:02:56.000 --> 00:02:59.000]  這個我們叫做微調
[00:02:59.000 --> 00:03:04.000]  但是微調帶來的結果,我又發覺到人又喜歡怎麼樣呢?
[00:03:04.000 --> 00:03:11.000]  既然做得越多,稅就越多,那他的傾向也是一樣
[00:03:11.000 --> 00:03:14.000]  就選擇不要做那麼多
[00:03:14.000 --> 00:03:17.000]  所以一個星期上班,有些人只能工作三天
[00:03:17.000 --> 00:03:24.000]  有些人覺得兩天的收入和做三天的收入都不是差太遠
[00:03:24.000 --> 00:03:27.000]  他就甚至選擇上兩天班
[00:03:27.000 --> 00:03:31.000]  大家知不知道在哪裡?
[00:03:31.000 --> 00:03:38.000]  這些地方,歐洲是非常多國家是這樣,是很享受的
[00:03:38.000 --> 00:03:42.000]  但是當我們留意到現在這個社會的時候
[00:03:42.000 --> 00:03:51.000]  我們又發覺到兩種甚至在微調的制度底下,仍然有問題
[00:03:51.000 --> 00:03:53.000]  這個問題是什麼呢?
[00:03:53.000 --> 00:03:58.000]  世界各地示威、遊行、抗議的聲音只會越來越多
[00:03:58.000 --> 00:04:00.000]  同意嗎?
[00:04:00.000 --> 00:04:04.000]  我相信你們看報紙的時候,你也會看得到
[00:04:04.000 --> 00:04:10.000]  所以我們很想在今天和大家一起進入到三千五百多年前
[00:04:10.000 --> 00:04:18.000]  來看看當時,我相信特別是在這四十年的抗日生活當中
[00:04:18.000 --> 00:04:25.000]  是神給他們其中一個,讓我們看得見很特別的制度
[00:04:25.000 --> 00:04:28.000]  在這個制度裡面,到了新約的時候
[00:04:28.000 --> 00:04:34.000]  我們發覺聖經在新約仍然引用舊約三千五百多年前的經文
[00:04:34.000 --> 00:04:38.000]  這些經文的引用,我特別留意到
[00:04:38.000 --> 00:04:41.000]  哥倫多後書第八第九章
[00:04:41.000 --> 00:04:44.000]  是引用到《春秋集記》今天這一段的經文
[00:04:44.000 --> 00:04:46.000]  來講到君平的原則
[00:04:46.000 --> 00:04:51.000]  但是當保羅引用的時候,我們要緊緊的記得
[00:04:51.000 --> 00:04:59.000]  舊約時代的君平是神自己實行的
[00:04:59.000 --> 00:05:04.000]  然後來到保羅在臨後,在哥倫多後書的時候
[00:05:04.000 --> 00:05:08.000]  羅馬帝國的時代,其實當時是一個資本主義的社會
[00:05:08.000 --> 00:05:11.000]  但是在一個資本主義的社會當中
[00:05:11.000 --> 00:05:19.000]  保羅仍然用這些經文來看我們如何活用君平的原則
[00:05:19.000 --> 00:05:24.000]  第二段經文會引用特別多的在新約聖經當中
[00:05:24.000 --> 00:05:26.000]  而且特別明顯的
[00:05:26.000 --> 00:05:30.000]  就是約翰福音第六章,耶穌基督引用瑪拿
[00:05:30.000 --> 00:05:36.000]  來指導他從天上降下來的瑪拿
[00:05:36.000 --> 00:05:40.000]  讓我們看得見神自己的心意
[00:05:40.000 --> 00:05:45.000]  所以今天和大家分享的《春秋集記》十六章十三到三十五節
[00:05:45.000 --> 00:05:51.000]  其實在新約聖經當中都是非常有名的經文
[00:05:51.000 --> 00:06:00.000]  我很想讓大家首先來看看神公認的一些原則
[00:06:00.000 --> 00:06:05.000]  在他自己設立這些制度,特別是在四十年抗日生活當中
[00:06:05.000 --> 00:06:08.000]  他設立這個制度的原則是怎樣的呢?
[00:06:08.000 --> 00:06:15.000]  我們希望從今天的經文給大家看看他自己的心意是怎樣
[00:06:15.000 --> 00:06:19.000]  十三節一直到十九節
[00:06:19.000 --> 00:06:23.000]  我們一起讀一讀這一段經文
[00:06:23.000 --> 00:06:37.000]  「到了晚上,有暗春飛來,遮滿了營,早晨再營四周的地上有露水,露水上升的時候,不料野地面上有白霜的小園子,
[00:06:37.000 --> 00:06:46.000]  以色列人看見,不知道是甚麼,就彼此對問,這是甚麼呢?摩西對他們說,
[00:06:46.000 --> 00:06:53.000]  這就是耶和華給你們吃的食物,耶和華所吩咐的是這樣,
[00:06:53.000 --> 00:07:02.000]  你們要按著飯糧,為將行旅的人按著人數收起來,各拿一鵝眉耳,
[00:07:02.000 --> 00:07:20.000]  以色列人就這有貧,有多收的,有少收的,甚至用鵝眉耳量一量,多收的也沒有餘,少收的也沒有缺,各人按著自己的飯糧收起來,摩西對他們說,
[00:07:20.000 --> 00:07:24.000]  所收的不許甚麼人留到早晨。」
[00:07:24.000 --> 00:07:26.000]  在這段經文當中
[00:07:26.000 --> 00:07:34.000]  我們首先來看一看神自己公認的原則到底在哪裡,
[00:07:34.000 --> 00:07:40.000]  在這個公認的原則當中,有一句特別的地方,
[00:07:40.000 --> 00:07:48.000]  四十年抗野的生活,以色列人吃甚麼呢?
[00:07:48.000 --> 00:07:58.000]  有人說,他們吃牠們牽去的牛、羊,羊又生羊仔,牛又生牛仔,甚麼甚麼又生甚麼甚麼,
[00:07:58.000 --> 00:08:11.000]  有幾個人相信,他們有大把牛羊拖出去,養雞趕出去,所以抗野就是吃那些東西的,可不可以舉手?
[00:08:11.000 --> 00:08:22.000]  有幾個人相信,其實牠們的牛已經沒有了,很快就沒有了,羊很快就沒有了,雞也沒有了,
[00:08:22.000 --> 00:08:27.000]  舉手,有幾個人相信,為甚麼你們這麼相信呢?
[00:08:27.000 --> 00:08:37.000]  我不知道大家有沒有想過,如果你趕這麼多牛羊去的時候,一定需要甚麼?
[00:08:37.000 --> 00:08:44.000]  第一,草,第二,水,沒有的時候會怎樣?死定了,
[00:08:44.000 --> 00:08:54.000]  第二,我給大家看看,除了在抗野的生活當中,缺草缺水是一個最嚴重的問題之外,
[00:08:54.000 --> 00:08:58.000]  以色列人帶去的東西,其實他們能吃多久呢?
[00:08:58.000 --> 00:09:11.000]  我只給香港最近公佈的,這個是2009年公佈,就是每年的物質供應,香港人吃了多少?
[00:09:11.000 --> 00:09:40.000]  留意一下,豬每天4524隻,牛97隻,雞17940隻,
[00:09:40.000 --> 00:09:58.000]  雞蛋無數,我不知道多少萬,另外沒有計算在內的是凍肉,凍雞沒有計算在內,凍羊凍牛凍甚麼牛,魚蛋沒有計算在內,
[00:09:58.000 --> 00:10:25.000]  魚每天的供應是2006隻,淡水魚是2794隻,蔬菜是由蔬菜統營處供應的7101隻,
[00:10:25.000 --> 00:10:39.000]  由政府批發市場批發的是13068隻,雞蛋是452萬隻,
[00:10:39.000 --> 00:10:57.000]  這個有多少呢?這個應該一年,然後還有很多副食品,沒有計算在內,這些東西包括我看看吃米,
[00:10:57.000 --> 00:11:17.000]  米每年消耗33萬噸,我們看一看90%這些米是來自泰國,
[00:11:17.000 --> 00:11:28.000]  這些米,看的時候,我想大家可以看到以色列人要帶多少才夠他們吃呢?
[00:11:28.000 --> 00:11:35.000]  因為以色列沒有豬,所以沒有豬吃,雞就雞飛狗走,應該帶不了的,
[00:11:35.000 --> 00:11:42.000]  所以帶的都是牛和羊,所以我相信很快就吃完了,原因在哪裏呢?
[00:11:42.000 --> 00:11:49.000]  你要養牠,你帶不了那麼多糧食給牠養,所以因為這個原因,我們相信很快,
[00:11:49.000 --> 00:12:00.000]  他們已經是帶去的食物差不多沒有了,極其量有可能是一個月,你帶去的東西已經沒有了,
[00:12:00.000 --> 00:12:05.000]  這麼多年的時間,40年,他們怎麼生存呢?
[00:12:05.000 --> 00:12:13.000]  在這段聖經當中,他給了我們一些很好的原則,這個原則就是當他們經過一個月的時間,
[00:12:13.000 --> 00:12:21.000]  去到那個地方,然後有鵪鶉遮滿了整個異形,然後他們看到露水上升之前,
[00:12:21.000 --> 00:12:28.000]  有一些白霜的小原物,然後他們不知道是什麼,他們就問了一句話,
[00:12:28.000 --> 00:12:38.000]  希伯來文就叫做曼胡,曼胡,曼胡是什麼呢?
[00:12:38.000 --> 00:12:46.000]  其實就是,是什麼呢?差不多有人在布殊時代,他就問他的手下,
[00:12:46.000 --> 00:12:59.000]  Who is the president of China? 人家就說,Who? Or President who? President who? President who? Who is he? Or President who?
[00:12:59.000 --> 00:13:09.000]  就是那個了,留意來看看,在聖經當中,當有人說了曼胡,然後這個曼這個字,
[00:13:09.000 --> 00:13:16.000]  他們就用了來形容這件事,就是因為他們不知道這是什麼,所以後來就叫做曼拉,
[00:13:16.000 --> 00:13:27.000]  這個叫做曼拉,馬拿就是從這個曼,what這個字而來的,曼拉,馬拿,聽過第一次會
[00:13:27.000 --> 00:13:37.000]  從這個記載的裏面,給我們看得見,在我們還不知道那些東西是什麼之前,
[00:13:37.000 --> 00:13:43.000]  還不知道這個信仰是什麼之前,在我們還不知道耶穌基督是誰之前,
[00:13:43.000 --> 00:13:49.000]  其實他已經給我們經歷了他的恩典,同意嗎?
[00:13:49.000 --> 00:13:55.000]  有多少人在你還沒有認識耶穌基督之前,你已經經歷了耶穌基督的恩典,
[00:13:55.000 --> 00:14:02.000]  可不可以舉手?你不知道他是誰,還沒有認識,但是你已經經歷了,
[00:14:02.000 --> 00:14:11.000]  有一位太太,她在說自己的信仰的時候,她說她很感動,
[00:14:11.000 --> 00:14:17.000]  為什麼後來她會去教會,她認定這個信仰是值得她去信呢?
[00:14:17.000 --> 00:14:24.000]  就是他們的婚姻出了問題,有一天她就和另一個太太去超市買東西,
[00:14:24.000 --> 00:14:28.000]  這件事發生在美國,所以不用猜是誰,
[00:14:29.000 --> 00:14:34.000]  他們買東西的時候,推著一輛車就在罵,
[00:14:34.000 --> 00:14:41.000]  說什麼什麼,爆了二奶又怎樣,我也不知道怎樣,
[00:14:41.000 --> 00:14:44.000]  我以為我的生活怎樣,然後就詛咒她,
[00:14:44.000 --> 00:14:52.000]  另一個就說,給一些思考,離婚吧,離婚的子女又怎樣呢?
[00:14:52.000 --> 00:14:59.000]  很多很多的事情,誰知道他們在走的時候,突然後面有輛車推到前面,
[00:14:59.000 --> 00:15:05.000]  然後跟她說,是有一個太太,她跟她說,
[00:15:05.000 --> 00:15:10.000]  她說,太太,我不是故意聽的,
[00:15:10.000 --> 00:15:15.000]  不過我一走的時候,我聽到你們說的話,我不知道你有沒有時間,
[00:15:15.000 --> 00:15:20.000]  我和你有同樣的經歷,不過我找到一條出路,
[00:15:20.000 --> 00:15:25.000]  如果你願意的時候,我也很想,因為我很關心你,
[00:15:25.000 --> 00:15:32.000]  我也希望能夠將我的經歷和你說說,如果你想的話,我可以和你談談。
[00:15:32.000 --> 00:15:40.000]  那個太太一直眼睛大,看著這個陌生人,又不認識他是誰,
[00:15:40.000 --> 00:15:46.000]  從來沒有見過,突然間,就丟到她前面,就說了這段這樣的話。
[00:15:46.000 --> 00:15:51.000]  最後,當我買了一陣子東西之後,她就跟她的朋友說,
[00:15:51.000 --> 00:15:58.000]  我也是跟這位朋友,她介紹了,我和她談談。
[00:15:58.000 --> 00:16:07.000]  是因為她的熱誠,以致她就在超市裡面,坐著喝咖啡,吃一些東西,
[00:16:07.000 --> 00:16:11.000]  一個個地方,他們就坐下來談。
[00:16:11.000 --> 00:16:20.000]  在談的時候,這位太太就跟她說,她的丈夫也是包了她的依賴,有了婚外情。
[00:16:20.000 --> 00:16:26.000]  她自己本身有兩個小孩,在當時來說,她曾經想過,不如自殺,死了算了。
[00:16:26.000 --> 00:16:33.000]  但是又想到兩個小孩的時候,心裡面非常難以做一個取捨,
[00:16:33.000 --> 00:16:39.000]  難道扔下他們這麼小的小孩,不理嗎?我怎麼做他們的媽媽呢?
[00:16:39.000 --> 00:16:42.000]  而日後他們的生活會怎麼樣呢?
[00:16:42.000 --> 00:16:45.000]  就因為這樣的緣故,心大心小。
[00:16:45.000 --> 00:16:51.000]  就在那個時候,有些朋友就邀請她回到小組。
[00:16:51.000 --> 00:16:56.000]  去到小組的時候,原來有幾個人,他們的婚姻都不是很快樂,
[00:16:56.000 --> 00:17:00.000]  但是後來被神改變了,然後就跟他們說,
[00:17:00.000 --> 00:17:07.000]  他們說以前一直是怨對方,說他是壞,不負責任,什麼都說。
[00:17:07.000 --> 00:17:11.000]  後來其中有一天,就分享了一些橋段。
[00:17:11.000 --> 00:17:16.000]  他們去到教會,聽到一些人的分享之後,
[00:17:16.000 --> 00:17:21.000]  他們就開始注重去改善自己。
[00:17:21.000 --> 00:17:24.000]  怎麼改善自己呢?就是預備一個好的家。
[00:17:24.000 --> 00:17:30.000]  不再聽到她丈夫回來的時候,就是怨,就是罵,就是吵。
[00:17:30.000 --> 00:17:33.000]  小孩又吵,她又吵,不是。
[00:17:33.000 --> 00:17:37.000]  而是把小孩教得很好。
[00:17:37.000 --> 00:17:43.000]  另一方面,也教小孩要欣賞爸爸每天很辛勞。
[00:17:43.000 --> 00:17:47.000]  另一方面,有一次趁著她丈夫生日的時候,
[00:17:47.000 --> 00:17:51.000]  她自己說,她去了小組,她就決志信耶穌。
[00:17:51.000 --> 00:17:55.000]  信了之後,有一次趁著她丈夫的生日的時候,
[00:17:55.000 --> 00:17:57.000]  預備了一些很好的蛋糕。
[00:17:57.000 --> 00:18:00.000]  但我告訴大家,那天應該是很失望的。
[00:18:00.000 --> 00:18:05.000]  因為丈夫很晚才回來,但那天一直等,等,等,等,等。
[00:18:05.000 --> 00:18:08.000]  等到九點多,十點,丈夫回來。
[00:18:08.000 --> 00:18:17.000]  一回來,神恩仔就帶了東西,然後捧著蛋糕,一起唱,
[00:18:17.000 --> 00:18:24.000]  Happy Birthday to you,完全完全沒有像過去一樣。
[00:18:24.000 --> 00:18:29.000]  為什麼這麼晚?捨得回來了嗎?
[00:18:29.000 --> 00:18:35.000]  不說這句話,就是用這個行動來做。
[00:18:35.000 --> 00:18:40.000]  結果後來又安排了一次小組聚會,在家裏面。
[00:18:40.000 --> 00:18:46.000]  就在小組的聚會當中,也有些同行的丈夫,
[00:18:46.000 --> 00:18:51.000]  都在這個小組當中,他們都分享了他們自己的一些經歷。
[00:18:51.000 --> 00:18:55.000]  很奇怪,經過那次之後,
[00:18:55.000 --> 00:18:58.000]  還有日後,每天都預備好湯,
[00:18:58.000 --> 00:19:01.000]  他回來的時候,預備一些好的東西,
[00:19:01.000 --> 00:19:06.000]  然後久不久,有些好的、安慰、鼓勵的話,
[00:19:06.000 --> 00:19:09.000]  寫一些東西給丈夫。
[00:19:09.000 --> 00:19:13.000]  沒想到,三個月之內,丈夫竟然改變了。
[00:19:13.000 --> 00:19:17.000]  他就跟著太太和小孩去了教會。
[00:19:17.000 --> 00:19:23.000]  他想看這個教會是一個怎樣的教會,為什麼會這樣呢?
[00:19:23.000 --> 00:19:27.000]  他也很奇怪,為什麼太太會變成這樣呢?
[00:19:27.000 --> 00:19:30.000]  以前不是這樣的,回家家吵屋閉,
[00:19:30.000 --> 00:19:33.000]  好像地獄一樣,他簡直不想回家。
[00:19:33.000 --> 00:19:39.000]  經過這三個月,他看到這些改變之後,他就開始犯了。
[00:19:39.000 --> 00:19:43.000]  這個太太就說到,她的丈夫回了大約半年的教會,
[00:19:43.000 --> 00:19:46.000]  也在一個報道會裡順道去住,
[00:19:46.000 --> 00:19:49.000]  以至於一個家就是這樣改變過來。
[00:19:49.000 --> 00:19:52.000]  她就將她自己的經歷說出來,
[00:19:52.000 --> 00:19:55.000]  然後還說有些東西我們幫得上忙,
[00:19:55.000 --> 00:19:59.000]  我希望動員到我們一班,一起為你打氣,
[00:19:59.000 --> 00:20:02.000]  希望你也經歷到同樣的事情。
[00:20:02.000 --> 00:20:07.000]  這位姐妹,她未決志前,
[00:20:07.000 --> 00:20:12.000]  她經歷到的是一些人願意和她分擔,
[00:20:12.000 --> 00:20:15.000]  分擔她小孩的問題,
[00:20:15.000 --> 00:20:18.000]  第二,分擔她心情的問題,
[00:20:18.000 --> 00:20:20.000]  又願意和她同行。
[00:20:20.000 --> 00:20:23.000]  就因為這樣的緣故,她自己強壯了,
[00:20:23.000 --> 00:20:29.000]  就變成家裡她開始有更大的精力,
[00:20:29.000 --> 00:20:33.000]  耐性,愛心來照顧她的丈夫。
[00:20:33.000 --> 00:20:40.000]  我已經很感恩,她的丈夫在那段時間出現了一些生意上的問題,
[00:20:40.000 --> 00:20:45.000]  而這個問題本身隨時涉及一些官司的。
[00:20:45.000 --> 00:20:50.000]  透過這個小組,有一個丈夫是做律師的,
[00:20:50.000 --> 00:20:53.000]  他就主動來關心她,
[00:20:53.000 --> 00:20:56.000]  他說有需要的時候,我也可以幫她談一下,
[00:20:56.000 --> 00:20:59.000]  看看有什麼我可以幫她。
[00:20:59.000 --> 00:21:03.000]  一談,就吸住這位丈夫,
[00:21:03.000 --> 00:21:08.000]  你們小組的人,為什麼這麼有愛心?
[00:21:08.000 --> 00:21:13.000]  你們小組的人,為什麼這麼關心人?
[00:21:13.000 --> 00:21:16.000]  在她自己還沒有認識主之前,
[00:21:16.000 --> 00:21:21.000]  她經歷到神透過她的子民和她的同行,
[00:21:21.000 --> 00:21:23.000]  是因為這樣的緣故,
[00:21:23.000 --> 00:21:27.000]  她就開始死心塌地,返回教會,
[00:21:27.000 --> 00:21:29.000]  決志信耶穌。
[00:21:29.000 --> 00:21:35.000]  這一家人就在這樣的逆境裡面,轉會。
[00:21:35.000 --> 00:21:39.000]  也有些弟兄姐妹跟我說,爸爸媽媽很不開心,
[00:21:39.000 --> 00:21:41.000]  媽媽很不開心,
[00:21:41.000 --> 00:21:45.000]  甚至他們想到把整個家變成地獄一樣,
[00:21:45.000 --> 00:21:47.000]  但是我很感恩,
[00:21:47.000 --> 00:21:50.000]  透過他們願意帶他們來到教會裡面,
[00:21:50.000 --> 00:21:53.000]  讓我們長青團的弟兄姐妹跟他們分享,
[00:21:53.000 --> 00:21:55.000]  我們跟他們分享這個福音,
[00:21:55.000 --> 00:21:56.000]  他們信得住,
[00:21:56.000 --> 00:21:58.000]  而信得住之後,我們見到他們的時候,
[00:21:58.000 --> 00:22:01.000]  我們再問,Daddy,媽媽怎麼樣?
[00:22:01.000 --> 00:22:03.000]  她告訴我們,牧師,謝謝你。
[00:22:03.000 --> 00:22:07.000]  不是一個,不是兩個,是N個,
[00:22:07.000 --> 00:22:09.000]  都有同類的經歷,
[00:22:09.000 --> 00:22:11.000]  他們都開心了,
[00:22:11.000 --> 00:22:13.000]  就是因為他們開心了,
[00:22:13.000 --> 00:22:16.000]  以致做子女,他們放心。
[00:22:16.000 --> 00:22:18.000]  親愛的弟兄姐妹,
[00:22:18.000 --> 00:22:24.000]  萬福!在我們還不知道這些是什麼之前,
[00:22:24.000 --> 00:22:28.000]  原來我們已經經歷到耶穌基督的救恩,
[00:22:28.000 --> 00:22:30.000]  經歷到祂的愛,
[00:22:30.000 --> 00:22:34.000]  神分配之原則在這個地方,
[00:22:34.000 --> 00:22:37.000]  非常清楚告訴我們,
[00:22:37.000 --> 00:22:39.000]  還不知道之前,祂已經供應,
[00:22:39.000 --> 00:22:41.000]  而供應的時間,
[00:22:41.000 --> 00:22:44.000]  祂有第二樣東西來給我們,
[00:22:44.000 --> 00:22:45.000]  這個原則是什麼呢?
[00:22:45.000 --> 00:22:49.000]  是按著各人的飯糧,
[00:22:49.000 --> 00:22:50.000]  十六節,
[00:22:50.000 --> 00:22:54.000]  然後按著每個帳篷裡面的人數,
[00:22:54.000 --> 00:22:58.000]  是每天收一鵝每鵝,
[00:22:58.000 --> 00:23:01.000]  我就很特別的,
[00:23:01.000 --> 00:23:04.000]  想告訴大家,到底什麼叫做鵝每鵝呢?
[00:23:04.000 --> 00:23:06.000]  我就拿了一隻碗,
[00:23:06.000 --> 00:23:08.000]  拿了這個盤子,
[00:23:08.000 --> 00:23:12.000]  這個盤子是剛剛好一鵝每鵝,
[00:23:12.000 --> 00:23:15.000]  現在呢,神就告訴他們,
[00:23:15.000 --> 00:23:17.000]  神預備的這個馬拿,
[00:23:17.000 --> 00:23:20.000]  每天給他們兩盤,
[00:23:20.000 --> 00:23:24.000]  一盤就等於一個公升,
[00:23:24.000 --> 00:23:30.000]  兩盤就等於兩個公升,
[00:23:30.000 --> 00:23:32.000]  兩個公升等於多少呢?
[00:23:32.000 --> 00:23:34.000]  我給大家知道一下,
[00:23:34.000 --> 00:23:37.000]  是等於八碗,
[00:23:37.000 --> 00:23:38.000]  我想問一問大家,
[00:23:38.000 --> 00:23:44.000]  有多少人一天吃八碗飯呢?
[00:23:44.000 --> 00:23:46.000]  可不可以舉手?
[00:23:46.000 --> 00:23:48.000]  有多少人一天吃到八碗飯呢?
[00:23:48.000 --> 00:23:51.000]  舉手吧!
[00:23:51.000 --> 00:23:53.000]  弟兄姊妹,
[00:23:53.000 --> 00:23:55.000]  我第一餐下來香港,
[00:23:55.000 --> 00:23:56.000]  我偷渡下來,
[00:23:56.000 --> 00:23:59.000]  第一餐是吃九碗飯,
[00:23:59.000 --> 00:24:01.000]  不是這些碗,
[00:24:01.000 --> 00:24:02.000]  是大過這隻碗,
[00:24:02.000 --> 00:24:04.000]  那些魚碗,
[00:24:04.000 --> 00:24:06.000]  我不知道有多少人吃了藍色那些,
[00:24:06.000 --> 00:24:07.000]  那些魚碗,
[00:24:07.000 --> 00:24:08.000]  是九碗飯,
[00:24:08.000 --> 00:24:09.000]  不過只有一餐,
[00:24:09.000 --> 00:24:11.000]  吃完那餐以後就沒有了,
[00:24:11.000 --> 00:24:13.000]  沒吃那麼多,
[00:24:13.000 --> 00:24:15.000]  然後就減了,
[00:24:15.000 --> 00:24:17.000]  因為那餐吃得太厲害,
[00:24:17.000 --> 00:24:18.000]  太飽了,
[00:24:18.000 --> 00:24:20.000]  坐都坐不了,
[00:24:20.000 --> 00:24:21.000]  弟兄姊妹,
[00:24:21.000 --> 00:24:23.000]  其實八碗飯一天,
[00:24:23.000 --> 00:24:26.000]  或者八碗的這些饅頭一天,
[00:24:26.000 --> 00:24:28.000]  夠不夠呢?
[00:24:28.000 --> 00:24:30.000]  夠,
[00:24:30.000 --> 00:24:31.000]  是足夠的,
[00:24:31.000 --> 00:24:32.000]  神告訴他們,
[00:24:32.000 --> 00:24:38.000]  你們按照你們各人的這些飯糧來去收,
[00:24:38.000 --> 00:24:41.000]  每人都是兩公升,
[00:24:41.000 --> 00:24:43.000]  每人都是兩公升,
[00:24:43.000 --> 00:24:45.000]  即是八碗,
[00:24:45.000 --> 00:24:48.000]  那他們就吃這個饅頭來過,
[00:24:48.000 --> 00:24:49.000]  然後沒有肉,
[00:24:49.000 --> 00:24:51.000]  神就給他們鵪鶉,
[00:24:51.000 --> 00:24:53.000]  又有些野菜給他們,
[00:24:53.000 --> 00:24:55.000]  每天繼續不斷吃,
[00:24:55.000 --> 00:24:58.000]  四十年就是給他們吃這些東西,
[00:24:58.000 --> 00:25:00.000]  四十年過了之後,
[00:25:00.000 --> 00:25:03.000]  當他們去到迦南地有第一次的出產,
[00:25:03.000 --> 00:25:05.000]  出產一來之後,
[00:25:05.000 --> 00:25:08.000]  這個饅頭就不再存在,
[00:25:08.000 --> 00:25:09.000]  因為這樣的緣故,
[00:25:09.000 --> 00:25:11.000]  我們非常清楚的知道,
[00:25:11.000 --> 00:25:13.000]  這個是一個神蹟,
[00:25:13.000 --> 00:25:14.000]  因為這個神蹟,
[00:25:14.000 --> 00:25:17.000]  正是那段時間他們種不到東西,
[00:25:17.000 --> 00:25:18.000]  養不到東西,
[00:25:18.000 --> 00:25:23.000]  是必須要靠天上降下來的糧食,
[00:25:23.000 --> 00:25:26.000]  來生存的時候,
[00:25:26.000 --> 00:25:28.000]  神就供應給他們,
[00:25:28.000 --> 00:25:31.000]  第三,
[00:25:31.000 --> 00:25:37.000]  不單止這些饅頭在他們進入迦南不再存在,
[00:25:37.000 --> 00:25:41.000]  每天的供應也都很特別,
[00:25:41.000 --> 00:25:43.000]  十九節,
[00:25:43.000 --> 00:25:45.000]  摩西告訴他們,
[00:25:45.000 --> 00:25:48.000]  所收的,
[00:25:48.000 --> 00:25:52.000]  不可以給任何人留到第二天,
[00:25:52.000 --> 00:25:54.000]  就是說,
[00:25:54.000 --> 00:25:55.000]  你今天收多少,
[00:25:55.000 --> 00:25:57.000]  你就吃多少,
[00:25:57.000 --> 00:25:59.000]  然後到禮拜五的時候,
[00:25:59.000 --> 00:26:01.000]  你就收兩倍,
[00:26:01.000 --> 00:26:02.000]  兩個牛眉耳,
[00:26:02.000 --> 00:26:04.000]  就是十六碗,
[00:26:04.000 --> 00:26:10.000]  那他用什麼方法,
[00:26:10.000 --> 00:26:14.000]  來保證那些人收的真的這麼多呢?
[00:26:14.000 --> 00:26:17.000]  不會在這裡堆起來嗎?
[00:26:17.000 --> 00:26:21.000]  我們接著來看一看他們的方法,
[00:26:21.000 --> 00:26:24.000]  他叫他們不要囤積,
[00:26:24.000 --> 00:26:28.000]  不要給任何人留到第二天,
[00:26:28.000 --> 00:26:29.000]  很明顯,
[00:26:29.000 --> 00:26:31.000]  神給我們看得見,
[00:26:31.000 --> 00:26:33.000]  神給人的問題,
[00:26:33.000 --> 00:26:35.000]  就是囤積,
[00:26:35.000 --> 00:26:39.000]  你看到今天的問題是什麼問題呢?
[00:26:39.000 --> 00:26:41.000]  為什麼有人有房子住,
[00:26:41.000 --> 00:26:42.000]  有人沒有房子住,
[00:26:42.000 --> 00:26:43.000]  有房子沒有人住,
[00:26:43.000 --> 00:26:44.000]  為什麼呢?
[00:26:44.000 --> 00:26:47.000]  是因為很多房子被一些人囤積,
