
[00:00:00.000 --> 00:00:04.540]  各位電視節目的觀眾朋友 早安
[00:01:50.540 --> 00:01:53.540]  要做到最後一刻才可以
[00:01:53.540 --> 00:01:55.540]  憤愛恩勤不斷增加
[00:01:55.540 --> 00:01:57.540]  第三提到行的結果
[00:01:57.540 --> 00:02:00.540]  就是永不失腳和豐富進入
[00:02:00.540 --> 00:02:03.540]  還記得我被人抄牌的事嗎?
[00:02:03.540 --> 00:02:05.540]  其他就不記得了
[00:02:05.540 --> 00:02:07.540]  你正在行就不會停
[00:02:07.540 --> 00:02:09.540]  你停就不是行
[00:02:09.540 --> 00:02:10.540]  很簡單
[00:02:10.540 --> 00:02:11.540]  我們行就不會失腳
[00:02:11.540 --> 00:02:13.540]  不行就會失腳
[00:02:13.540 --> 00:02:16.540]  今天我們信徒表明信仰的時候
[00:02:16.540 --> 00:02:19.540]  也是必然需要信仰的時候
[00:02:19.540 --> 00:02:21.540]  所以我們要不斷在光中前行
[00:02:21.540 --> 00:02:22.540]  上次我最後說
[00:02:22.540 --> 00:02:24.540]  不單止是行在光中
[00:02:24.540 --> 00:02:28.540]  而且要在光中前行
[00:02:28.540 --> 00:02:29.540]  有些人行就行
[00:02:29.540 --> 00:02:30.540]  不過是倒退
[00:02:30.540 --> 00:02:31.540]  不是向前
[00:02:31.540 --> 00:02:32.540]  方向錯了
[00:02:32.540 --> 00:02:33.540]  有些人行就行
[00:02:33.540 --> 00:02:35.540]  不過是行兩步停三步
[00:02:35.540 --> 00:02:37.540]  我們要不斷在光中
[00:02:37.540 --> 00:02:39.540]  向前行
[00:02:39.540 --> 00:02:40.540]  所以行在光中的人
[00:02:40.540 --> 00:02:41.540]  就要學無止境
[00:02:41.540 --> 00:02:42.540]  不要懶惰
[00:02:42.540 --> 00:02:44.540]  要好學不倦
[00:02:44.540 --> 00:02:47.540]  才可以不斷行在光中
[00:02:47.540 --> 00:02:49.540]  要恩勤不可懶惰
[00:02:49.540 --> 00:02:51.540]  今天要講的第二課
[00:02:51.540 --> 00:02:53.540]  叫做記載心中
[00:02:53.540 --> 00:02:57.540]  一章十二節至二十一節
[00:02:57.540 --> 00:02:58.540]  在這個黑暗世代當中
[00:02:58.540 --> 00:03:00.540]  我們需要與神同行
[00:03:00.540 --> 00:03:01.540]  要行在光中
[00:03:01.540 --> 00:03:04.540]  但很多時候人會忘記
[00:03:04.540 --> 00:03:05.540]  人會忘記
[00:03:05.540 --> 00:03:06.540]  人會不記得
[00:03:06.540 --> 00:03:07.540]  人是很有趣的
[00:03:07.540 --> 00:03:10.540]  人的記憶是很選擇性的
[00:03:10.540 --> 00:03:12.540]  有沒有發現有些事情
[00:03:12.540 --> 00:03:14.540]  我昨天也和我老婆說過
[00:03:14.540 --> 00:03:16.540]  我還記得五十年前的一些事情
[00:03:16.540 --> 00:03:17.540]  不過最近的事情
[00:03:17.540 --> 00:03:18.540]  我不太記得
[00:03:18.540 --> 00:03:20.540]  我老婆說你不要這麼開心
[00:03:20.540 --> 00:03:22.540]  是老人痴呆的開始
[00:03:22.540 --> 00:03:24.540]  有些事情我真的不記得
[00:03:24.540 --> 00:03:26.540]  有些事情我記得很清楚
[00:03:26.540 --> 00:03:28.540]  很多時候我們知道
[00:03:28.540 --> 00:03:29.540]  我們要與神同行
[00:03:29.540 --> 00:03:31.540]  我們知道要行在光中
[00:03:31.540 --> 00:03:34.540]  但往往我們不會記載心中
[00:03:34.540 --> 00:03:35.540]  我有一個同學
[00:03:35.540 --> 00:03:37.540]  是我香港中學的同學
[00:03:37.540 --> 00:03:39.540]  後來大家來了多倫多讀書
[00:03:39.540 --> 00:03:41.540]  我讀了土木工程
[00:03:41.540 --> 00:03:42.540]  他讀了牙醫
[00:03:42.540 --> 00:03:43.540]  讀了牙醫之後
[00:03:43.540 --> 00:03:46.540]  他在Whitby開診所
[00:03:46.540 --> 00:03:48.540]  我知道這位弟兄叫Vincent
[00:03:48.540 --> 00:03:50.540]  他在那裡開診所
[00:03:50.540 --> 00:03:51.540]  我便去找他
[00:03:51.540 --> 00:03:52.540]  想幫自己的同學
[00:03:52.540 --> 00:03:54.540]  怎樣也要洗牙洗乾淨一點
[00:03:54.540 --> 00:03:57.540]  有可能收費也會打折扣
[00:03:57.540 --> 00:03:58.540]  還送你多些牙線
[00:03:58.540 --> 00:04:00.540]  一般是一個而已
[00:04:00.540 --> 00:04:02.540]  可能送一箱也不一定
[00:04:02.540 --> 00:04:04.540]  去找他
[00:04:04.540 --> 00:04:06.540]  因為我會和他去看牙
[00:04:06.540 --> 00:04:07.540]  有一次他去看牙的時候
[00:04:07.540 --> 00:04:08.540]  看完之後
[00:04:08.540 --> 00:04:09.540]  他跟我說
[00:04:09.540 --> 00:04:11.540]  他說我流很多血
[00:04:11.540 --> 00:04:13.540]  即是洗牙的時候
[00:04:13.540 --> 00:04:14.540]  大家有沒有洗過牙
[00:04:14.540 --> 00:04:15.540]  沒有嗎?
[00:04:15.540 --> 00:04:16.540]  不是吧?
[00:04:16.540 --> 00:04:17.540]  有沒有流牙血?
[00:04:17.540 --> 00:04:19.540]  也不是只有我流牙血
[00:04:19.540 --> 00:04:20.540]  有流牙血
[00:04:20.540 --> 00:04:21.540]  他說你流很多牙血
[00:04:21.540 --> 00:04:23.540]  然後拿一盆牙出來
[00:04:23.540 --> 00:04:24.540]  不是他那盆
[00:04:24.540 --> 00:04:25.540]  是拿一個模型出來
[00:04:25.540 --> 00:04:27.540]  拿牙齒給我看怎樣清理
[00:04:27.540 --> 00:04:28.540]  如果用電動牙齒
[00:04:28.540 --> 00:04:29.540]  用哪一種牙線
[00:04:29.540 --> 00:04:30.540]  用哪一種牙線
[00:04:30.540 --> 00:04:31.540]  怎樣用牙線
[00:04:31.540 --> 00:04:32.540]  用甚麼漱口水
[00:04:32.540 --> 00:04:34.540]  要買哪一種漱口水
[00:04:34.540 --> 00:04:36.540]  說得很詳細
[00:04:36.540 --> 00:04:38.540]  我當時聽到真的很感動
[00:04:38.540 --> 00:04:40.540]  我說為何你對我這麼好
[00:04:40.540 --> 00:04:41.540]  他說不是的
[00:04:41.540 --> 00:04:42.540]  我對每個人都是這樣
[00:04:42.540 --> 00:04:44.540]  每個人我都會說一次
[00:04:44.540 --> 00:04:45.540]  我說Vincent
[00:04:45.540 --> 00:04:47.540]  你這樣說很吃虧
[00:04:47.540 --> 00:04:49.540]  因為如果每個病人都聽你這樣說
[00:04:49.540 --> 00:04:51.540]  我們爬牙很正的
[00:04:51.540 --> 00:04:52.540]  就少一點來看你
[00:04:52.540 --> 00:04:54.540]  有些人洗牙半年一次
[00:04:54.540 --> 00:04:55.540]  牙不好就四個月一次
[00:04:55.540 --> 00:04:56.540]  五個月一次
[00:04:56.540 --> 00:04:58.540]  那就少洗牙
[00:04:58.540 --> 00:04:59.540]  那就虧本
[00:04:59.540 --> 00:05:00.540]  哪有人這麼蠢
[00:05:00.540 --> 00:05:02.540]  說這麼好的東西給我們聽
[00:05:02.540 --> 00:05:05.540]  我記得當時Vincent在收拾東西
[00:05:05.540 --> 00:05:06.540]  因為他收回了工具
[00:05:06.540 --> 00:05:07.540]  他看我看我
[00:05:07.540 --> 00:05:08.540]  就回答了我一句
[00:05:08.540 --> 00:05:09.540]  他說你放心
[00:05:09.540 --> 00:05:10.540]  他們不記得的
[00:05:10.540 --> 00:05:13.540]  說就盡力說
[00:05:13.540 --> 00:05:15.540]  你有沒有發現很多時候都是這樣
[00:05:15.540 --> 00:05:16.540]  說就一直說
[00:05:16.540 --> 00:05:17.540]  我們好像在聽
[00:05:17.540 --> 00:05:18.540]  聽完就回去不記得
[00:05:18.540 --> 00:05:22.540]  所以他們每次都會準時回來見我
[00:05:22.540 --> 00:05:23.540]  很特別的就是
[00:05:23.540 --> 00:05:25.540]  很多時候說了無數次都會忘記
[00:05:25.540 --> 00:05:27.540]  有一個毛病就是不是不記得
[00:05:27.540 --> 00:05:29.540]  有時記了一些不應該記的
[00:05:29.540 --> 00:05:31.540]  應該記的又不記得
[00:05:31.540 --> 00:05:34.540]  我們有人叫選擇性失憶
[00:05:34.540 --> 00:05:36.540]  老婆叫我買甚麼就不記得
[00:05:36.540 --> 00:05:37.540]  我自己想吃甚麼
[00:05:37.540 --> 00:05:39.540]  我記得很清楚
[00:05:39.540 --> 00:05:40.540]  我們叫選擇式
[00:05:40.540 --> 00:05:43.540]  說得清楚一點
[00:05:43.540 --> 00:05:45.540]  叫自私性記憶
[00:05:45.540 --> 00:05:47.540]  記得自己想記的
[00:05:47.540 --> 00:05:48.540]  不想記就不記得
[00:05:48.540 --> 00:05:49.540]  其實聖經裏面
[00:05:49.540 --> 00:05:52.540]  無論舊約新約都有很多歷史
[00:05:52.540 --> 00:05:56.540]  由創世一直到啟示錄都有很多歷史
[00:05:56.540 --> 00:06:00.540]  這個歷史就是所謂前車之鑒
[00:06:00.540 --> 00:06:02.540]  是給後人去學的
[00:06:02.540 --> 00:06:04.540]  你學了就不會這樣
[00:06:04.540 --> 00:06:05.540]  我們發現人很有趣
[00:06:05.540 --> 00:06:06.540]  傳道書說
[00:06:06.540 --> 00:06:09.540]  日光之下無新思
[00:06:09.540 --> 00:06:11.540]  已有的事還會回來
[00:06:11.540 --> 00:06:13.540]  你叫了一些人不要這樣
[00:06:13.540 --> 00:06:14.540]  我試過了
[00:06:14.540 --> 00:06:15.540]  他又嘗試
[00:06:15.540 --> 00:06:16.540]  到他長大了
[00:06:16.540 --> 00:06:18.540]  他又勸那些人不要這樣
[00:06:18.540 --> 00:06:19.540]  我試過了
[00:06:19.540 --> 00:06:20.540]  但又是不聽的
[00:06:20.540 --> 00:06:23.540]  人的問題就是不肯聽他要聽的
[00:06:23.540 --> 00:06:25.540]  也不肯記他要記的
[00:06:25.540 --> 00:06:27.540]  以致重重複複
[00:06:27.540 --> 00:06:29.540]  不斷重蹈覆轍
[00:06:29.540 --> 00:06:31.540]  人生變得越來越難
[00:06:31.540 --> 00:06:32.540]  也越來越苦
[00:06:32.540 --> 00:06:34.540]  怎樣可以記應該記的
[00:06:34.540 --> 00:06:37.540]  又怎樣可以不要記一些不應該記的呢
[00:06:37.540 --> 00:06:38.540]  黑暗世代當中
[00:06:38.540 --> 00:06:39.540]  我們要行在光中
[00:06:39.540 --> 00:06:40.540]  剛才唱了一首歌
[00:06:40.540 --> 00:06:42.540]  神的話語
[00:06:42.540 --> 00:06:43.540]  腳前的燈
[00:06:43.540 --> 00:06:44.540]  路上的光
[00:06:44.540 --> 00:06:45.540]  我們行在光中
[00:06:45.540 --> 00:06:47.540]  你不可以無光
[00:06:47.540 --> 00:06:48.540]  而且你要有光
[00:06:48.540 --> 00:06:50.540]  你要跟著光來走
[00:06:50.540 --> 00:06:53.540]  但人是會忘記的
[00:06:53.540 --> 00:06:55.540]  所以彼得後師第一章提醒我們
[00:06:55.540 --> 00:06:57.540]  我們要將神的話
[00:06:57.540 --> 00:07:00.540]  或是神要我們知道的東西記在心中
[00:07:00.540 --> 00:07:02.540]  這段聖經可以分為四段
[00:07:02.540 --> 00:07:04.540]  記載心中的行動
[00:07:04.540 --> 00:07:05.540]  記載心中的內容
[00:07:05.540 --> 00:07:06.540]  記載心中的能力
[00:07:06.540 --> 00:07:08.540]  記載心中的堅持
[00:07:08.540 --> 00:07:10.540]  這就是我們說四方面怎樣記
[00:07:10.540 --> 00:07:11.540]  有什麼行動
[00:07:11.540 --> 00:07:12.540]  記載什麼內容
[00:07:12.540 --> 00:07:13.540]  憑什麼能力
[00:07:13.540 --> 00:07:15.540]  以及到什麼地步
[00:07:15.540 --> 00:07:16.540]  四樣東西
[00:07:16.540 --> 00:07:19.540]  第一樣要說的是記載心中的行動
[00:07:19.540 --> 00:07:21.540]  十二到十五節
[00:07:21.540 --> 00:07:22.540]  十二到十五節
[00:07:22.540 --> 00:07:24.540]  他講了有三次這些事
[00:07:24.540 --> 00:07:27.540]  彼得說你們知道這些東西
[00:07:27.540 --> 00:07:29.540]  他說我要將這些東西提醒你
[00:07:29.540 --> 00:07:33.540]  然後說希望你們事上紀念這些東西
[00:07:33.540 --> 00:07:35.540]  到底這些東西是什麼東西呢?
[00:07:35.540 --> 00:07:39.540]  就是指第一章三至十一節中所說的
[00:07:39.540 --> 00:07:41.540]  就是光宗的事
[00:07:41.540 --> 00:07:43.540]  行在光宗的事
[00:07:43.540 --> 00:07:45.540]  提醒信徒我們要走的
[00:07:45.540 --> 00:07:47.540]  不是靜止的
[00:07:47.540 --> 00:07:48.540]  不是向後的
[00:07:48.540 --> 00:07:50.540]  要向前走的
[00:07:50.540 --> 00:07:52.540]  十三句裡面提到
[00:07:52.540 --> 00:07:54.540]  我們要曉得
[00:07:54.540 --> 00:07:56.540]  彼得說你們雖然曉得這些東西
[00:07:56.540 --> 00:07:57.540]  雖然你們已經堅固
[00:07:57.540 --> 00:07:59.540]  但還要常常提醒
[00:07:59.540 --> 00:08:00.540]  為什麼呢?
[00:08:00.540 --> 00:08:03.540]  因為人真的很善忘
[00:08:03.540 --> 00:08:05.540]  我發現
[00:08:05.540 --> 00:08:07.540]  我講道也講道了很多年
[00:08:07.540 --> 00:08:09.540]  我發現人真的很善忘
[00:08:09.540 --> 00:08:10.540]  當然我不敢問你
[00:08:10.540 --> 00:08:11.540]  上一個月我講了什麼
[00:08:11.540 --> 00:08:13.540]  你是應該不記得的
[00:08:13.540 --> 00:08:14.540]  除了題目之外
[00:08:14.540 --> 00:08:16.540]  這是人之常情
[00:08:16.540 --> 00:08:19.540]  我也不會期望你記得五年前你聽過什麼
[00:08:19.540 --> 00:08:21.540]  可能有一兩篇你會有些印象
[00:08:21.540 --> 00:08:23.540]  但不可能記得很清楚
[00:08:23.540 --> 00:08:24.540]  這個不重要
[00:08:24.540 --> 00:08:25.540]  但我經常覺得
[00:08:25.540 --> 00:08:26.540]  人最重要的是
[00:08:26.540 --> 00:08:29.540]  你對得閒到你聽不到的那一天
[00:08:29.540 --> 00:08:30.540]  你不要忘記
[00:08:30.540 --> 00:08:32.540]  你那一個星期不要忘記
[00:08:32.540 --> 00:08:33.540]  不要忘記
[00:08:33.540 --> 00:08:35.540]  但你要為你所記得的一些事做
[00:08:35.540 --> 00:08:36.540]  這樣就行了
[00:08:36.540 --> 00:08:38.540]  剛才我在國語堂也送了句說話給他們
[00:08:38.540 --> 00:08:40.540]  大家看了一個手錶的廣告
[00:08:40.540 --> 00:08:42.540]  周潤發拍的
[00:08:42.540 --> 00:08:44.540]  有兩句說話是怎樣說的呢?
[00:08:44.540 --> 00:08:46.540]  沒有人知道嗎?
[00:08:46.540 --> 00:08:48.540]  大家知道周潤發是誰嗎?
[00:08:48.540 --> 00:08:50.540]  不求天長地久
[00:08:50.540 --> 00:08:52.540]  只求曾經擁有
[00:08:52.540 --> 00:08:55.540]  我都不會求天長地久
[00:08:55.540 --> 00:08:57.540]  希望大家記得每一篇道
[00:08:57.540 --> 00:08:59.540]  每一點
[00:08:59.540 --> 00:09:00.540]  每一個形容
[00:09:00.540 --> 00:09:01.540]  沒有可能的
[00:09:01.540 --> 00:09:03.540]  但我希望你曾經擁有
[00:09:03.540 --> 00:09:06.540]  是否最重要的是你今天擁有這篇道
[00:09:06.540 --> 00:09:08.540]  你這個星期擁有這篇道
[00:09:08.540 --> 00:09:09.540]  然後你想到什麼要做
[00:09:09.540 --> 00:09:10.540]  請你做吧
[00:09:10.540 --> 00:09:12.540]  我上次那篇道完了之後
[00:09:12.540 --> 00:09:13.540]  不是有幾個問題問你們嗎?
[00:09:13.540 --> 00:09:16.540]  這些問題問出來要有人回答的
[00:09:16.540 --> 00:09:18.540]  不是只有問的
[00:09:18.540 --> 00:09:19.540]  讓你回去想想
[00:09:19.540 --> 00:09:20.540]  我有什麼地方要學
[00:09:20.540 --> 00:09:22.540]  有什麼地方要改
[00:09:22.540 --> 00:09:23.540]  你想到就做吧
[00:09:23.540 --> 00:09:25.540]  做了之後就天長地久了
[00:09:25.540 --> 00:09:27.540]  因為你的生命就有所不同了
[00:09:27.540 --> 00:09:31.540]  你什麼都不做就沒有分別的
[00:09:31.540 --> 00:09:33.540]  我有時叫一種病叫做「縮鈴扣喉」
[00:09:33.540 --> 00:09:35.540]  你知不知道什麼是縮鈴扣喉?
[00:09:35.540 --> 00:09:37.540]  有沒有知道什麼是扣喉?
[00:09:37.540 --> 00:09:39.540]  就是用手指勾喉嚨
[00:09:39.540 --> 00:09:41.540]  把東西吐出來
[00:09:41.540 --> 00:09:44.540]  很多人聽完報就放下了
[00:09:44.540 --> 00:09:46.540]  什麼都不記得
[00:09:46.540 --> 00:09:49.540]  回去真的全部交託給神了
[00:09:49.540 --> 00:09:51.540]  什麼都沒有了
[00:09:51.540 --> 00:09:52.540]  我以前在教會的木會
[00:09:52.540 --> 00:09:54.540]  其實我們原來有一個傳統
[00:09:54.540 --> 00:09:56.540]  就是牧者和講義站在門口
[00:09:56.540 --> 00:09:57.540]  和弟兄姐妹握手
[00:09:57.540 --> 00:09:59.540]  問安 祝福
[00:09:59.540 --> 00:10:01.540]  我以前教會的木會
[00:10:01.540 --> 00:10:02.540]  也有這個傳統
[00:10:02.540 --> 00:10:04.540]  有一次原來港道有個弟兄
[00:10:04.540 --> 00:10:05.540]  叫黃弟兄
[00:10:05.540 --> 00:10:06.540]  很老了 七十多歲
[00:10:06.540 --> 00:10:07.540]  出來和我握手
[00:10:07.540 --> 00:10:09.540]  握得很激烈
[00:10:09.540 --> 00:10:11.540]  兩隻手抓住我一隻手
[00:10:11.540 --> 00:10:13.540]  不停地在揮
[00:10:13.540 --> 00:10:14.540]  嘴巴在發呆
[00:10:14.540 --> 00:10:15.540]  發呆什麼呢?
[00:10:15.540 --> 00:10:17.540]  他說徐弟兄你今天講得真好
[00:10:17.540 --> 00:10:18.540]  我沒有打瞌睡
[00:10:18.540 --> 00:10:19.540]  一直在打瞌睡
[00:10:19.540 --> 00:10:21.540]  不是沒有 我沒有做到
[00:10:21.540 --> 00:10:22.540]  為什麼有人說不打瞌睡
[00:10:22.540 --> 00:10:24.540]  那一邊就是好的
[00:10:24.540 --> 00:10:26.540]  其實大聲一點就行了
[00:10:26.540 --> 00:10:27.540]  他一直在搖
[00:10:27.540 --> 00:10:29.540]  他說徐弟兄今天真的謝謝你
[00:10:29.540 --> 00:10:30.540]  講得很好
[00:10:30.540 --> 00:10:32.540]  我忍不住好奇問他一樣東西
[00:10:32.540 --> 00:10:35.540]  哪裡好 哪裡好
[00:10:35.540 --> 00:10:36.540]  他看著我
[00:10:36.540 --> 00:10:38.540]  他說不記得了
[00:10:38.540 --> 00:10:40.540]  總之很好
[00:10:40.540 --> 00:10:42.540]  我又不死心
[00:10:42.540 --> 00:10:44.540]  因為後面有人在排隊聽到
[00:10:44.540 --> 00:10:45.540]  很沒面子的
[00:10:45.540 --> 00:10:47.540]  這裡說好 那裡說不記得
[00:10:47.540 --> 00:10:48.540]  我抓住他的手
[00:10:48.540 --> 00:10:49.540]  這次我抓住他的手
[00:10:49.540 --> 00:10:51.540]  你想清楚王弟兄講什麼
[00:10:51.540 --> 00:10:53.540]  少許你都應該記得
[00:10:53.540 --> 00:10:54.540]  我一直問他
[00:10:54.540 --> 00:10:55.540]  後來想了想
[00:10:55.540 --> 00:10:56.540]  我記得了 我記得了
[00:10:56.540 --> 00:10:57.540]  我很開心
[00:10:57.540 --> 00:10:58.540]  我記得了
[00:10:58.540 --> 00:11:00.540]  你好像在講聖經
[00:11:00.540 --> 00:11:02.540]  我真的多得他不少
[00:11:02.540 --> 00:11:04.540]  原來人可以善忘到這個地步
[00:11:04.540 --> 00:11:06.540]  你不想一會試試
[00:11:06.540 --> 00:11:08.540]  唱完散會詩之後走出去
[00:11:08.540 --> 00:11:11.540]  你問一問自己剛才聽了什麼
[00:11:11.540 --> 00:11:14.540]  很可能真的會不記得
[00:11:14.540 --> 00:11:15.540]  為什麼呢 兩個原因
[00:11:15.540 --> 00:11:17.540]  第一就是我們講得不清楚
[00:11:17.540 --> 00:11:19.540]  第二我想不會不清楚
[00:11:19.540 --> 00:11:21.540]  因為大綱都給了你
[00:11:21.540 --> 00:11:23.540]  第二可能你根本沒有看大綱
[00:11:23.540 --> 00:11:25.540]  第三你根本不想聽什麼
[00:11:25.540 --> 00:11:28.540]  不想聽什麼很容易會忘記
[00:11:28.540 --> 00:11:30.540]  我有一次請他聽到
[00:11:30.540 --> 00:11:32.540]  他死都不肯去一個猜拳聯會
[00:11:32.540 --> 00:11:34.540]  我後來問他太太
[00:11:34.540 --> 00:11:35.540]  為什麼不肯去
[00:11:35.540 --> 00:11:37.540]  她說她很怕聽到
[00:11:37.540 --> 00:11:40.540]  如果聽到有感動怎麼辦呢
[00:11:40.540 --> 00:11:42.540]  有感動又不可以騙自己
[00:11:42.540 --> 00:11:44.540]  不做事又會內疚
[00:11:44.540 --> 00:11:46.540]  他說不聽為妙
[00:11:46.540 --> 00:11:47.540]  所以索性不聽
[00:11:47.540 --> 00:11:48.540]  有些人來崇拜
[00:11:48.540 --> 00:11:50.540]  沒有想聽到什麼
[00:11:50.540 --> 00:11:51.540]  怪不得你聽不到什麼
[00:11:51.540 --> 00:11:53.540]  因為你沒有想聽什麼
[00:11:53.540 --> 00:11:55.540]  沒有所求就無所得
[00:11:55.540 --> 00:11:56.540]  很簡單
[00:11:56.540 --> 00:11:58.540]  所以聽到之前要有所求
[00:11:58.540 --> 00:12:00.540]  因為我想將神的步記在心中
[00:12:00.540 --> 00:12:02.540]  彼得說我要上上提醒
[00:12:02.540 --> 00:12:05.540]  雖然你知步 已經堅固
[00:12:05.540 --> 00:12:06.540]  你信這裡是對的
[00:12:06.540 --> 00:12:08.540]  不過你忘記了
[00:12:08.540 --> 00:12:10.540]  那很可惜
[00:12:10.540 --> 00:12:12.540]  我妹妹很幽默
[00:12:12.540 --> 00:12:14.540]  說笑話時她自己笑人家不笑
[00:12:14.540 --> 00:12:16.540]  有次她跟我說
[00:12:16.540 --> 00:12:17.540]  哥哥我不是不懂得背
[00:12:17.540 --> 00:12:18.540]  我只是忘記了
[00:12:18.540 --> 00:12:20.540]  那不就一樣了
[00:12:20.540 --> 00:12:23.540]  我們常常將神的道忘記了
[00:12:23.540 --> 00:12:24.540]  沒有警醒
[00:12:24.540 --> 00:12:26.540]  下面他說什麼呢
[00:12:26.540 --> 00:12:29.540]  他說他要提醒 提醒 提醒
[00:12:29.540 --> 00:12:31.540]  激發和紀念
[00:12:31.540 --> 00:12:33.540]  彼得說我要提醒你們
[00:12:33.540 --> 00:12:34.540]  我要激發你們
[00:12:34.540 --> 00:12:37.540]  以致你們會時常紀念這些事
[00:12:37.540 --> 00:12:39.540]  彼得當時已經是晚年
[00:12:39.540 --> 00:12:41.540]  知道自己快要走
[00:12:41.540 --> 00:12:42.540]  他自己知道
[00:12:42.540 --> 00:12:44.540]  他要脫離這個帳篷
[00:12:44.540 --> 00:12:46.540]  他自己已經沒多少年了
[00:12:46.540 --> 00:12:48.540]  他語重心重地想告訴大家
[00:12:48.540 --> 00:12:49.540]  我走之前
[00:12:49.540 --> 00:12:50.540]  我很想提醒你們
[00:12:50.540 --> 00:12:53.540]  你們不要忘記神的道
[00:12:53.540 --> 00:12:55.540]  不要忘記神的道
[00:12:55.540 --> 00:12:56.540]  這句話
[00:12:56.540 --> 00:12:57.540]  這三個字
[00:12:57.540 --> 00:12:59.540]  提醒 激發 紀念
[00:12:59.540 --> 00:13:01.540]  英文是Remind, Refresh, Remember
[00:13:01.540 --> 00:13:05.540]  在新譯本就叫提醒 警醒 追念
[00:13:05.540 --> 00:13:07.540]  在新漢語譯本
[00:13:07.540 --> 00:13:10.540]  就是提醒 激勵 回想
[00:13:10.540 --> 00:13:12.540]  是說到三方面的東西
[00:13:12.540 --> 00:13:14.540]  有時提醒
[00:13:14.540 --> 00:13:15.540]  你記得了
[00:13:15.540 --> 00:13:17.540]  你記得不一定做
[00:13:17.540 --> 00:13:18.540]  所以我說
[00:13:18.540 --> 00:13:19.540]  提醒是要你記得
[00:13:19.540 --> 00:13:21.540]  激發是要你體重
[00:13:21.540 --> 00:13:23.540]  體重之後為了有行動
[00:13:23.540 --> 00:13:24.540]  所謂紀念
[00:13:24.540 --> 00:13:27.540]  紀念不只是記得這麼簡單
[00:13:27.540 --> 00:13:28.540]  記得你不做
[00:13:28.540 --> 00:13:31.540]  就是不記得
[00:13:31.540 --> 00:13:33.540]  2013年6月25日
[00:13:33.540 --> 00:13:34.540]  發生了一件大事
[00:13:34.540 --> 00:13:36.540]  一生當中一件大事
[00:13:36.540 --> 00:13:38.540]  最近我兒子提醒我
