
[00:00:00.000 --> 00:00:12.000]  在廣東話裏面,我們有一句說話叫做「牙齒當金洗」
[00:08:58.000 --> 00:09:01.000]  如果是一種惡意的意思
[00:09:01.000 --> 00:09:04.000]  就解作是試探
[00:09:04.000 --> 00:09:06.000]  或者慫恿你去做一些
[00:09:06.000 --> 00:09:08.000]  不應該做的事情
[00:09:08.000 --> 00:09:10.000]  這個就叫做
[00:09:10.000 --> 00:09:12.000]  惡意的試探
[00:09:12.000 --> 00:09:14.000]  但如果大家
[00:09:14.000 --> 00:09:16.000]  都曾經聽過
[00:09:16.000 --> 00:09:18.000]  這個字眼同樣可以有另一個翻譯
[00:09:18.000 --> 00:09:20.000]  這個翻譯就是
[00:09:20.000 --> 00:09:22.000]  從這個善意
[00:09:22.000 --> 00:09:24.000]  或者從一個
[00:09:24.000 --> 00:09:26.000]  沒有惡意的一個動機
[00:09:26.000 --> 00:09:28.000]  為了要
[00:09:28.000 --> 00:09:30.000]  發掘出一個人
[00:09:30.000 --> 00:09:32.000]  或者一件事他本身的
[00:09:32.000 --> 00:09:34.000]  質素
[00:09:34.000 --> 00:09:36.000]  這個字眼就會翻譯成
[00:09:36.000 --> 00:09:38.000]  涉測驗
[00:09:38.000 --> 00:09:40.000]  或者考核
[00:09:40.000 --> 00:09:42.000]  英文我們就會用
[00:09:42.000 --> 00:09:44.000]  叫做TEST
[00:09:44.000 --> 00:09:46.000]  或者我們可以
[00:09:46.000 --> 00:09:48.000]  這樣說叫做做一個
[00:09:48.000 --> 00:09:50.000]  AUDIT
[00:09:50.000 --> 00:09:52.000]  做一個核實的一個過程
[00:09:52.000 --> 00:09:54.000]  因為馬太福音
[00:09:54.000 --> 00:09:56.000]  從這裡第四章到一至十一節
[00:09:56.000 --> 00:09:58.000]  裡面基本上
[00:09:58.000 --> 00:10:00.000]  談論到耶穌基督
[00:10:00.000 --> 00:10:02.000]  整個被試探的過程
[00:10:02.000 --> 00:10:04.000]  是由聖靈
[00:10:04.000 --> 00:10:06.000]  他的主導
[00:10:06.000 --> 00:10:08.000]  所以我們
[00:10:08.000 --> 00:10:10.000]  從這個角度
[00:10:10.000 --> 00:10:12.000]  就看到其實這段聖經
[00:10:12.000 --> 00:10:14.000]  這個
[00:10:14.000 --> 00:10:16.000]  試探這個翻譯其實
[00:10:16.000 --> 00:10:18.000]  不是那麼完備的
[00:10:18.000 --> 00:10:20.000]  如果因為從聖靈而出
[00:10:20.000 --> 00:10:22.000]  聖靈會
[00:10:22.000 --> 00:10:24.000]  為耶穌帶來一個惡意
[00:10:24.000 --> 00:10:26.000]  所以我們會比較
[00:10:26.000 --> 00:10:28.000]  更傾向於將這個字眼
[00:10:28.000 --> 00:10:30.000]  翻譯為一個叫做
[00:10:30.000 --> 00:10:32.000]  測驗或者
[00:10:32.000 --> 00:10:34.000]  核實的過程
[00:10:34.000 --> 00:10:36.000]  其實這個
[00:10:36.000 --> 00:10:38.000]  做法不只是新約有的
[00:10:38.000 --> 00:10:40.000]  我一會兒會再解釋多一點
[00:10:40.000 --> 00:10:42.000]  但是
[00:10:42.000 --> 00:10:44.000]  其實從這段聖經裡面
[00:10:44.000 --> 00:10:46.000]  最重要的因素
[00:10:46.000 --> 00:10:48.000]  是什麼呢?
[00:10:48.000 --> 00:10:50.000]  要指出耶穌所
[00:10:50.000 --> 00:10:52.000]  面對的是一個
[00:10:52.000 --> 00:10:54.000]  對於他的屬性
[00:10:54.000 --> 00:10:56.000]  的一個考核
[00:10:56.000 --> 00:10:58.000]  或者驗證
[00:10:58.000 --> 00:11:00.000]  和一般
[00:11:00.000 --> 00:11:02.000]  我們經常人
[00:11:02.000 --> 00:11:04.000]  所面對的所謂試探
[00:11:04.000 --> 00:11:06.000]  是很不同的
[00:11:06.000 --> 00:11:08.000]  因為一般人的試探通常都是
[00:11:08.000 --> 00:11:10.000]  由於自己的
[00:11:10.000 --> 00:11:12.000]  慾念或者透過一些
[00:11:12.000 --> 00:11:14.000]  外在加上去的
[00:11:14.000 --> 00:11:16.000]  因素而讓他
[00:11:16.000 --> 00:11:18.000]  陷入一個走錯
[00:11:18.000 --> 00:11:20.000]  的階段
[00:11:20.000 --> 00:11:22.000]  但是從聖靈的角度
[00:11:22.000 --> 00:11:24.000]  來看我們看出
[00:11:24.000 --> 00:11:26.000]  這個事件
[00:11:26.000 --> 00:11:28.000]  其實在聖靈的
[00:11:28.000 --> 00:11:30.000]  安排之下
[00:11:30.000 --> 00:11:32.000]  其實是要將耶穌基督
[00:11:32.000 --> 00:11:34.000]  他本身的原本的
[00:11:34.000 --> 00:11:36.000]  屬性將他
[00:11:36.000 --> 00:11:38.000]  顯示出來
[00:11:38.000 --> 00:11:40.000]  特別是要為那些將要在
[00:11:40.000 --> 00:11:42.000]  耶穌基督要去
[00:11:42.000 --> 00:11:44.000]  接受上
[00:11:44.000 --> 00:11:46.000]  接受上帝
[00:11:46.000 --> 00:11:48.000]  或者好像我們可以讀到這段
[00:11:48.000 --> 00:11:50.000]  聖經讀到馬太福音記載
[00:11:50.000 --> 00:11:52.000]  的時候的人
[00:11:52.000 --> 00:11:54.000]  我們就會明白到
[00:11:54.000 --> 00:11:56.000]  他的屬性原來是這樣的
[00:11:56.000 --> 00:11:58.000]  究竟是怎樣呢?
[00:11:58.000 --> 00:12:00.000]  我們就一步一步去抽絲剝繭
[00:12:00.000 --> 00:12:02.000]  去看看透過這個
[00:12:02.000 --> 00:12:04.000]  測試的過程是怎樣
[00:12:04.000 --> 00:12:06.000]  但是也同時間
[00:12:06.000 --> 00:12:08.000]  可以讓我們看見
[00:12:08.000 --> 00:12:10.000]  既然耶穌基督
[00:12:10.000 --> 00:12:12.000]  他在這裡
[00:12:12.000 --> 00:12:14.000]  要顯明出他的
[00:12:14.000 --> 00:12:16.000]  屬性
[00:12:16.000 --> 00:12:18.000]  聖靈其實這個安排
[00:12:18.000 --> 00:12:20.000]  其實是某程度
[00:12:20.000 --> 00:12:22.000]  是向一個土世的
[00:12:22.000 --> 00:12:24.000]  宣告
[00:12:24.000 --> 00:12:26.000]  要介紹出耶穌基督
[00:12:26.000 --> 00:12:28.000]  讓我們知道他是怎樣的
[00:12:28.000 --> 00:12:30.000]  一位主
[00:12:30.000 --> 00:12:32.000]  他本身的屬性是怎樣
[00:12:32.000 --> 00:12:34.000]  當然如果
[00:12:34.000 --> 00:12:36.000]  對於魔鬼而言
[00:12:36.000 --> 00:12:38.000]  這個可以說是一個
[00:12:38.000 --> 00:12:40.000]  難得的機會
[00:12:40.000 --> 00:12:42.000]  在上帝的安排之下
[00:12:42.000 --> 00:12:44.000]  可以向
[00:12:44.000 --> 00:12:46.000]  神的兒子
[00:12:46.000 --> 00:12:48.000]  再一次任意的攻擊的機會
[00:12:48.000 --> 00:12:50.000]  甚至可以說是
[00:12:50.000 --> 00:12:52.000]  不斷攻擊的機會
[00:12:52.000 --> 00:12:54.000]  我講過這個情況不是
[00:12:54.000 --> 00:12:56.000]  只有在新約聖經這裡出現
[00:12:56.000 --> 00:12:58.000]  其實在舊約聖經裡
[00:12:58.000 --> 00:13:00.000]  都有出現的
[00:13:00.000 --> 00:13:02.000]  譬如很多時候我們會聽見的
[00:13:02.000 --> 00:13:04.000]  約伯記
[00:13:04.000 --> 00:13:06.000]  也都是在一個這樣的
[00:13:06.000 --> 00:13:08.000]  安排之下
[00:13:08.000 --> 00:13:10.000]  在上帝的允准
[00:13:10.000 --> 00:13:12.000]  當然和這段聖經
[00:13:12.000 --> 00:13:14.000]  有些更加不同的
[00:13:14.000 --> 00:13:16.000]  這段聖經更加是上帝主動地安排
[00:13:16.000 --> 00:13:18.000]  去進行這個
[00:13:18.000 --> 00:13:20.000]  試探
[00:13:20.000 --> 00:13:22.000]  但其實在試探的過程當中
[00:13:22.000 --> 00:13:24.000]  或者測試的過程當中
[00:13:24.000 --> 00:13:26.000]  其實是要
[00:13:26.000 --> 00:13:28.000]  必須有上帝的允准
[00:13:28.000 --> 00:13:30.000]  才能夠充分
[00:13:30.000 --> 00:13:32.000]  顯示出那個被測試
[00:13:32.000 --> 00:13:34.000]  那個人
[00:13:34.000 --> 00:13:36.000]  他的真正屬靈生命是怎樣
[00:13:36.000 --> 00:13:38.000]  從這段聖經裡
[00:13:38.000 --> 00:13:40.000]  我們知道
[00:13:40.000 --> 00:13:42.000]  接著第二節開始
[00:13:42.000 --> 00:13:44.000]  直到去第十一節
[00:13:44.000 --> 00:13:46.000]  總共分為
[00:13:46.000 --> 00:13:48.000]  三個回合的
[00:13:48.000 --> 00:13:50.000]  測試或者試探
[00:13:50.000 --> 00:13:52.000]  在我們還沒有進入
[00:13:52.000 --> 00:13:54.000]  仔細去看這三個測試的時候
[00:13:54.000 --> 00:13:56.000]  我先提出一些特點
[00:13:56.000 --> 00:13:58.000]  在這三個回合的測試裡
[00:13:58.000 --> 00:14:00.000]  在這三個回合的測試裡
[00:14:00.000 --> 00:14:02.000]  在這三個回合的測試裡
[00:14:02.000 --> 00:14:04.000]  有三個特點
[00:14:04.000 --> 00:14:06.000]  是很值得我們去留心的
[00:14:06.000 --> 00:14:08.000]  第一個特點
[00:14:08.000 --> 00:14:10.000]  就是這三個回合裡
[00:14:10.000 --> 00:14:12.000]  就是這三個回合裡
[00:14:12.000 --> 00:14:14.000]  原來的情況
[00:14:14.000 --> 00:14:16.000]  都和《創世記》
[00:14:16.000 --> 00:14:18.000]  第三章的情況
[00:14:18.000 --> 00:14:20.000]  是非常類似的
[00:14:20.000 --> 00:14:22.000]  如果大家仍然
[00:14:22.000 --> 00:14:24.000]  記得《創世記》
[00:14:24.000 --> 00:14:26.000]  第三章的時候
[00:14:26.000 --> 00:14:28.000]  我們就知道是說到
[00:14:28.000 --> 00:14:30.000]  人怎樣被
[00:14:30.000 --> 00:14:32.000]  在伊甸園當中
[00:14:32.000 --> 00:14:34.000]  的蛇的試探
[00:14:34.000 --> 00:14:36.000]  的蛇的試探
[00:14:36.000 --> 00:14:38.000]  而我們現在讀馬太福音
[00:14:38.000 --> 00:14:40.000]  開始已經提及一個
[00:14:40.000 --> 00:14:42.000]  很重要的信息
[00:14:42.000 --> 00:14:44.000]  就是馬太福音的作者
[00:14:44.000 --> 00:14:46.000]  其實在他腦海裡
[00:14:46.000 --> 00:14:48.000]  一直都有《創世記》
[00:14:48.000 --> 00:14:50.000]  在他的腦海當中
[00:14:50.000 --> 00:14:52.000]  換言之
[00:14:52.000 --> 00:14:54.000]  這個馬太福音的陳述
[00:14:54.000 --> 00:14:56.000]  其實是連接著
[00:14:56.000 --> 00:14:58.000]  《創世記》裡的一些
[00:14:58.000 --> 00:15:00.000]  介紹
[00:15:00.000 --> 00:15:02.000]  所以當我們仔細去看
[00:15:02.000 --> 00:15:04.000]  怎樣和《創世記》有關連
[00:15:04.000 --> 00:15:06.000]  如何和《創世記》有關連
[00:15:06.000 --> 00:15:08.000]  比較《創世記》第三章裡
[00:15:08.000 --> 00:15:10.000]  我們就會發覺有三個元素
[00:15:10.000 --> 00:15:12.000]  類似的
[00:15:12.000 --> 00:15:14.000]  原來第一個元素就是和
[00:15:14.000 --> 00:15:16.000]  食物有關係的
[00:15:16.000 --> 00:15:18.000]  一會兒我們會看的
[00:15:18.000 --> 00:15:20.000]  《創世記》裡在伊甸園裡
[00:15:20.000 --> 00:15:22.000]  如果大家還記得食物是什麼
[00:15:22.000 --> 00:15:24.000]  就說到樹上的果子
[00:15:24.000 --> 00:15:26.000]  記不記得
[00:15:26.000 --> 00:15:30.000]  園中那棵分辨善惡樹的果子
[00:15:30.000 --> 00:15:32.000]  他們餵著這棵樹的果子
[00:15:32.000 --> 00:15:34.000]  而在這裡去討論
[00:15:34.000 --> 00:15:36.000]  第二件事
[00:15:36.000 --> 00:15:38.000]  就是談論到
[00:15:38.000 --> 00:15:42.000]  要人去試探神說話的可靠性
[00:15:42.000 --> 00:15:44.000]  無論在這段經文
[00:15:44.000 --> 00:15:46.000]  我們一會兒看的時候
[00:15:46.000 --> 00:15:48.000]  或者我們看回《創世記》第三章的時候
[00:15:48.000 --> 00:15:52.000]  蛇對女人所說的說話
[00:15:52.000 --> 00:15:54.000]  其實一直都是挑戰著
[00:15:54.000 --> 00:15:58.000]  他們對於神的說話的可靠性
[00:15:58.000 --> 00:16:00.000]  就是上帝說話
[00:16:00.000 --> 00:16:02.000]  是不是真的這麼可靠
[00:16:02.000 --> 00:16:04.000]  未必是這樣的
[00:16:04.000 --> 00:16:06.000]  這個元素
[00:16:06.000 --> 00:16:09.000]  同樣蘊藏在這段經文裡
[00:16:09.000 --> 00:16:11.000]  第三個
[00:16:11.000 --> 00:16:14.000]  和《創世記》第三章有類似的元素
[00:16:14.000 --> 00:16:18.000]  就是都和眼睛和體見有關係
[00:16:18.000 --> 00:16:21.000]  所以這是第一件事
[00:16:21.000 --> 00:16:23.000]  我們留意到這段經文的特點
[00:16:23.000 --> 00:16:26.000]  第二點我們就會看見
[00:16:26.000 --> 00:16:31.000]  在這三個回合的測試過程當中
[00:16:31.000 --> 00:16:33.000]  耶穌基督的回應
[00:16:33.000 --> 00:16:39.000]  都是用《生命記》的經文去作為回應
[00:16:39.000 --> 00:16:41.000]  而特點就是
[00:16:41.000 --> 00:16:43.000]  當我們再進一步去看
[00:16:43.000 --> 00:16:46.000]  《生命記》耶穌所引用的經文的時候
[00:16:46.000 --> 00:16:51.000]  這三段的經文也同時帶我們去看
[00:16:51.000 --> 00:16:58.000]  摩西其他四卷的經書裡的內容發展
[00:16:58.000 --> 00:17:01.000]  所以換言之簡單一點來看
[00:17:01.000 --> 00:17:05.000]  這是從引用《生命記》的經文
[00:17:05.000 --> 00:17:11.000]  然後讓它去放瀉地去投射給我們去看
[00:17:11.000 --> 00:17:16.000]  摩西另外四卷經書裡的題目
[00:17:16.000 --> 00:17:18.000]  或者內容的特點
[00:17:18.000 --> 00:17:21.000]  你就會說為什麼會有這樣的呢
[00:17:21.000 --> 00:17:23.000]  其中一個最重要的原因就是
[00:17:23.000 --> 00:17:27.000]  我們要明白《生命記》寫作的時候的作用
[00:17:27.000 --> 00:17:29.000]  如果大家可以明白的
[00:17:29.000 --> 00:17:31.000]  看回《遼王記》的時候
[00:17:31.000 --> 00:17:32.000]  我們就會知道
[00:17:32.000 --> 00:17:35.000]  《生命記》原來的出現
[00:17:35.000 --> 00:17:40.000]  原本是為了一個屬靈改革而出現的
[00:17:40.000 --> 00:17:43.000]  due to spiritual reformation
[00:17:43.000 --> 00:17:48.000]  所以當我們從這個角度去看的時候
[00:17:48.000 --> 00:17:51.000]  耶穌引用《生命記》
[00:17:51.000 --> 00:17:53.000]  其實最重要的就是
[00:17:53.000 --> 00:17:58.000]  要放在一個對於屬靈生命的改革的基礎
[00:17:58.000 --> 00:18:00.000]  而去進行討論
[00:18:00.000 --> 00:18:02.000]  而在討論的過程當中
[00:18:02.000 --> 00:18:06.000]  就透過《生命記》讓我們重新回頭去看
[00:18:06.000 --> 00:18:08.000]  神原本的說話
[00:18:08.000 --> 00:18:12.000]  原本的那個發展是什麼
[00:18:12.000 --> 00:18:15.000]  顯示出神的說話
[00:18:15.000 --> 00:18:19.000]  無論在完整性或者一貫性的上面
[00:18:19.000 --> 00:18:23.000]  其實都是從頭到尾都沒有改變過的
[00:18:23.000 --> 00:18:26.000]  所以上帝的說話
[00:18:26.000 --> 00:18:28.000]  在最初從陳述裡面
[00:18:28.000 --> 00:18:32.000]  不是只是任意人去接受不接受
[00:18:32.000 --> 00:18:34.000]  原來有個目的
[00:18:34.000 --> 00:18:36.000]  原來是要為我們的屬靈生命
[00:18:36.000 --> 00:18:40.000]  要進行一個更新改變的過程
[00:18:40.000 --> 00:18:43.000]  這個就稱為屬靈的改革
[00:18:43.000 --> 00:18:46.000]  而這個就是《馬太福音》裡面
[00:18:46.000 --> 00:18:47.000]  這裡特別記載的特點
[00:18:47.000 --> 00:18:53.000]  也可以說是耶穌基督在陳述這個過程當中
[00:18:53.000 --> 00:18:56.000]  其中一個我們可以留意到的特色
[00:18:56.000 --> 00:18:58.000]  第三個
[00:18:58.000 --> 00:19:04.000]  在這三個回合的測試或者試探的過程當中
[00:19:04.000 --> 00:19:10.000]  原來都充滿了摩西的侍奉事蹟
[00:19:10.000 --> 00:19:12.000]  作為討論的背景
[00:19:12.000 --> 00:19:14.000]  我們一會兒會去看
[00:19:14.000 --> 00:19:17.000]  有什麼特別的摩西的侍奉背景呢
[00:19:17.000 --> 00:19:19.000]  譬如摩西的禁食
[00:19:19.000 --> 00:19:25.000]  或者摩西在侍奉的過程當中
[00:19:25.000 --> 00:19:27.000]  一些特別的事件
[00:19:27.000 --> 00:19:30.000]  我們會一會兒逐步去看
[00:19:30.000 --> 00:19:32.000]  不過從第一節裡面
[00:19:32.000 --> 00:19:33.000]  我們已經可以看到
[00:19:33.000 --> 00:19:35.000]  弟兄姊妹
[00:19:35.000 --> 00:19:37.000]  很多時候譬如我們讀書
[00:19:37.000 --> 00:19:39.000]  最怕考試
[00:19:39.000 --> 00:19:41.000]  但是原來考試
[00:19:41.000 --> 00:19:46.000]  最終是不能夠讓我們自己認識到
[00:19:46.000 --> 00:19:51.000]  究竟我對這些學習的內容明不明白
[00:19:51.000 --> 00:19:53.000]  認不認識
[00:19:53.000 --> 00:19:54.000]  同樣道理
[00:19:54.000 --> 00:19:58.000]  上帝將會與祂的子民
[00:19:58.000 --> 00:20:02.000]  神的人在永恆的當中同活
