
[00:00:00.000 --> 00:00:07.000]  感謝主讓我們今天再有機會一齊思想神的話語
[00:01:38.000 --> 00:01:40.000]  因為他不是空空的佩劍
[00:01:40.000 --> 00:01:42.000]  他是神的用人
[00:01:42.000 --> 00:01:45.000]  是申冤的刑罰那作惡的
[00:01:45.000 --> 00:01:47.000]  所以你們必須信服
[00:01:47.000 --> 00:01:52.000]  不但是因為刑罰也是因為良心
[00:01:52.000 --> 00:01:56.000]  上一次我們從主禱文的角度
[00:01:56.000 --> 00:02:00.000]  來看信仰和政治的關係
[00:02:00.000 --> 00:02:06.000]  重心在於主的門徒在地上的政治觀
[00:02:06.000 --> 00:02:10.000]  是要建立在天上的政治觀
[00:02:10.000 --> 00:02:12.000]  所以當主禱文裏面說
[00:02:12.000 --> 00:02:14.000]  「願祢的國降臨」的時候
[00:02:14.000 --> 00:02:20.000]  就是指讓上帝的管治能夠有效無阻
[00:02:20.000 --> 00:02:24.000]  讓上帝能夠呈現在地上的訴求
[00:02:24.000 --> 00:02:27.000]  故此在耶穌教的禱告裏面
[00:02:27.000 --> 00:02:31.000]  一方面我們說主願祢的旨意行在地上
[00:02:31.000 --> 00:02:33.000]  另一方面我們就是那一群
[00:02:33.000 --> 00:02:38.000]  讓上帝的旨意行在地上的呈現者
[00:02:38.000 --> 00:02:40.000]  無論我們的崗位在哪裏
[00:02:40.000 --> 00:02:44.000]  我們都要讓上帝的國呈現
[00:02:44.000 --> 00:02:47.000]  以致能夠活出被主呼召
[00:02:47.000 --> 00:02:50.000]  成為主門徒的一個很重要的使命
[00:02:50.000 --> 00:02:54.000]  今天我們進入第二講
[00:02:54.000 --> 00:02:59.000]  我們進入說如何從信服在上掌權者裏面
[00:02:59.000 --> 00:03:02.000]  來看信仰和政治
[00:03:02.000 --> 00:03:06.000]  因為不少時候人會將信仰和政治
[00:03:06.000 --> 00:03:10.000]  強行地拆開
[00:03:10.000 --> 00:03:13.000]  但是上一次我們已經看得很清楚
[00:03:13.000 --> 00:03:16.000]  在主教的禱文裏面已經說得很清楚
[00:03:16.000 --> 00:03:20.000]  天上的政治觀需要應用在地上
[00:03:20.000 --> 00:03:25.000]  以致人才能夠看到上帝的本質呈現
[00:03:25.000 --> 00:03:27.000]  而今天我們希望能夠透過
[00:03:27.000 --> 00:03:30.000]  我們剛才所讀的這段聖經
[00:03:30.000 --> 00:03:34.000]  來如何將天上的旨意
[00:03:34.000 --> 00:03:37.000]  行在地上的其中一個應用
[00:03:37.000 --> 00:03:39.000]  我們花一點時間
[00:03:39.000 --> 00:03:43.000]  來讀一次我們剛才讀過的聖經
[00:03:43.000 --> 00:03:45.000]  羅馬書第十三章第一節
[00:03:45.000 --> 00:03:46.000]  聖經這樣說:
[00:03:46.000 --> 00:03:52.000]  「在上有權柄的,人人都當信服他。」
[00:03:52.000 --> 00:03:56.000]  因為沒有權柄不是出於神的
[00:03:56.000 --> 00:03:59.000]  凡掌權的都是神所明的
[00:03:59.000 --> 00:04:04.000]  所以抗拒掌權的就是抗拒神的明
[00:04:04.000 --> 00:04:07.000]  抗拒的必自取刑罰
[00:04:07.000 --> 00:04:10.000]  「作官的原不是叫行善的懼怕
[00:04:10.000 --> 00:04:12.000]  乃是叫作惡的懼怕
[00:04:12.000 --> 00:04:15.000]  你願意不懼怕掌權的嗎?
[00:04:15.000 --> 00:04:18.000]  你只要行善就可得他的稱讚
[00:04:18.000 --> 00:04:20.000]  因為他是神的用人
[00:04:20.000 --> 00:04:21.000]  是與你有益的
[00:04:21.000 --> 00:04:24.000]  你若作惡卻當懼怕
[00:04:24.000 --> 00:04:27.000]  因為他不是空空的佩劍
[00:04:27.000 --> 00:04:29.000]  他是神的用人
[00:04:29.000 --> 00:04:30.000]  是申冤的
[00:04:30.000 --> 00:04:32.000]  刑罰乃作惡的
[00:04:32.000 --> 00:04:34.000]  所以你們必須信服
[00:04:34.000 --> 00:04:36.000]  不但是因為刑罰
[00:04:36.000 --> 00:04:39.000]  也是因為良心」
[00:04:39.000 --> 00:04:42.000]  當我們讀完上一次的
[00:04:42.000 --> 00:04:44.000]  從主禱文去看政治之後
[00:04:44.000 --> 00:04:47.000]  我們進一步來看的時候
[00:04:47.000 --> 00:04:48.000]  我們就發覺到
[00:04:48.000 --> 00:04:52.000]  如何能夠讓上帝的國降臨
[00:04:52.000 --> 00:04:56.000]  能夠讓上帝的國無阻地呈現在地上
[00:04:56.000 --> 00:04:58.000]  我們先要明白
[00:04:58.000 --> 00:04:59.000]  我們要重溫一下
[00:04:59.000 --> 00:05:01.000]  究竟我們為甚麼會得救
[00:05:01.000 --> 00:05:03.000]  甚麼叫得救?
[00:05:03.000 --> 00:05:07.000]  從亞當和夏娃在上帝的面前
[00:05:07.000 --> 00:05:09.000]  在伊甸園之中
[00:05:09.000 --> 00:05:11.000]  抗拒了上帝的旨意之後
[00:05:11.000 --> 00:05:14.000]  上帝的旨意就不能行在地上
[00:05:14.000 --> 00:05:15.000]  而能行在天上了
[00:05:15.000 --> 00:05:18.000]  因為人成為了第一重
[00:05:18.000 --> 00:05:21.000]  也是最重要的阻隔
[00:05:21.000 --> 00:05:24.000]  人之所以為罪人
[00:05:24.000 --> 00:05:27.000]  不是因為我們今天做錯了甚麼事
[00:05:27.000 --> 00:05:29.000]  想錯了甚麼事
[00:05:29.000 --> 00:05:30.000]  說錯了甚麼事
[00:05:30.000 --> 00:05:34.000]  這些是罪的呈現
[00:05:34.000 --> 00:05:36.000]  罪的實相
[00:05:36.000 --> 00:05:40.000]  實在是我們抗拒上帝的管治
[00:05:40.000 --> 00:05:44.000]  所以當我們有一天突然醒悟起來
[00:05:44.000 --> 00:05:46.000]  原來上帝才是至高的主
[00:05:46.000 --> 00:05:49.000]  我要重新歸降在上帝下面的時候
[00:05:49.000 --> 00:05:51.000]  耶穌就對他的門徒
[00:05:51.000 --> 00:05:54.000]  透過禱告說得很清楚
[00:05:54.000 --> 00:05:58.000]  上帝的管治是需要透過我們呈現在地上
[00:05:58.000 --> 00:06:00.000]  也是因為這個緣故
[00:06:00.000 --> 00:06:03.000]  如何能夠將這件事呈現
[00:06:03.000 --> 00:06:06.000]  既然我們說是面面觀
[00:06:06.000 --> 00:06:09.000]  今天就是透過順服的一面
[00:06:09.000 --> 00:06:15.000]  來看看究竟門徒如何在順服在上掌權者裡面
[00:06:15.000 --> 00:06:18.000]  來呈現上帝的國度
[00:06:18.000 --> 00:06:21.000]  當我們來看這段聖經的時候
[00:06:21.000 --> 00:06:24.000]  我們很多時候就會將這個顯了進去
[00:06:24.000 --> 00:06:28.000]  所謂的君權神授的神學
[00:06:28.000 --> 00:06:33.000]  就是說管治者按照聖經按照保羅這裡說
[00:06:33.000 --> 00:06:39.000]  就告訴我們知道其實這個管治者的權柄是出於神
[00:06:39.000 --> 00:06:47.000]  其實這個是聖經裡面貫穿古今的一個很穩定的教導
[00:06:47.000 --> 00:06:50.000]  沒錯的確是君權神授
[00:06:50.000 --> 00:06:54.000]  但是問題是這個君權神授的意思是告訴我們
[00:06:54.000 --> 00:06:59.000]  這個政權可以透過任何方法來壓榨他們壓榨我們
[00:06:59.000 --> 00:07:01.000]  還是究竟想說什麼呢?
[00:07:01.000 --> 00:07:04.000]  你會留意保羅所教導的這個信息
[00:07:04.000 --> 00:07:07.000]  就不是跟那些執政掌權者說的
[00:07:07.000 --> 00:07:12.000]  保羅跟我們說的是那些被統治者說的
[00:07:12.000 --> 00:07:17.000]  換句話說我們跟統治者或者跟管治者的關係是什麼呢?
[00:07:17.000 --> 00:07:23.000]  他們是神所使用的器皿
[00:07:23.000 --> 00:07:32.000]  是神透過他們來照顧磨練或者甚至懲治神的百姓
[00:07:32.000 --> 00:07:38.000]  讓神的百姓更加能夠有效地去活出一個使命人生
[00:07:38.000 --> 00:07:40.000]  怎麼說呢?
[00:07:40.000 --> 00:07:45.000]  我們會留意到聖經裡面有很多種不同類型的政權出現過
[00:07:45.000 --> 00:07:48.000]  包括了愛民如子的政權
[00:07:48.000 --> 00:07:51.000]  也包括了害民的政權
[00:07:51.000 --> 00:07:56.000]  你會留意到當神自己的百姓在埃及的時候
[00:07:56.000 --> 00:08:06.000]  神原本是透過約瑟當代的法老王去培育去保護神自己的百姓
[00:08:06.000 --> 00:08:08.000]  但是到了有一天
[00:08:08.000 --> 00:08:12.000]  神的百姓成長到一個地步成為了埃及王的威脅之後
[00:08:12.000 --> 00:08:20.000]  埃及王這個政權就轉變成為了一個禍害以色列民的政權
[00:08:20.000 --> 00:08:22.000]  請大家記住
[00:08:22.000 --> 00:08:26.000]  這個所謂禍害是相對的
[00:08:26.000 --> 00:08:28.000]  對以色列人來說
[00:08:28.000 --> 00:08:32.000]  埃及政權對他們是一種禍害
[00:08:32.000 --> 00:08:34.000]  但是對埃及人來說
[00:08:34.000 --> 00:08:37.000]  以色列人是他們的禍害
[00:08:37.000 --> 00:08:42.000]  所以很多時候我們發覺在管治上的那種相對性
[00:08:42.000 --> 00:08:48.000]  當然我們明白神是曾經透過埃及養育培育
[00:08:48.000 --> 00:08:53.000]  也透過埃及磨練以色列人
[00:08:53.000 --> 00:08:55.000]  另外還有亞述國
[00:08:55.000 --> 00:08:58.000]  亞述就是在北部以色列
[00:08:58.000 --> 00:09:00.000]  當他們背叛上帝的時候
[00:09:00.000 --> 00:09:06.000]  上帝就透過亞述成為了他們的懲治者
[00:09:06.000 --> 00:09:08.000]  後來到巴比倫的時候
[00:09:08.000 --> 00:09:10.000]  就是到南國
[00:09:10.000 --> 00:09:13.000]  讓巴比倫成為了南國的懲治者
[00:09:13.000 --> 00:09:17.000]  整個南國或者整個南北國以色列
[00:09:17.000 --> 00:09:21.000]  就看在亞述和巴比倫的手下
[00:09:21.000 --> 00:09:24.000]  然而新戰到馬代波斯的時候
[00:09:24.000 --> 00:09:29.000]  神又透過波斯王古列去恩代以色列人
[00:09:29.000 --> 00:09:34.000]  以至到以色列人能夠被保護的情況下回歸
[00:09:34.000 --> 00:09:37.000]  去重建聖殿、去重建聖城
[00:09:37.000 --> 00:09:39.000]  這些我們也發覺到
[00:09:39.000 --> 00:09:43.000]  是上帝透過地上的政權
[00:09:43.000 --> 00:09:45.000]  來管治他的百姓
[00:09:45.000 --> 00:09:49.000]  走在神自己的計劃裡面
[00:09:49.000 --> 00:09:51.000]  後來到了希臘
[00:09:51.000 --> 00:09:54.000]  希臘在聖經裡面的基礎
[00:09:54.000 --> 00:09:57.000]  就近乎沒有什麼具體的歷史
[00:09:57.000 --> 00:10:00.000]  接著就到了新約的羅馬政權
[00:10:00.000 --> 00:10:03.000]  羅馬政權基本上對猶太教也好
[00:10:03.000 --> 00:10:05.000]  對基督教也好
[00:10:05.000 --> 00:10:10.000]  也沒有什麼具體的善待
[00:10:10.000 --> 00:10:12.000]  主要原因是因為
[00:10:12.000 --> 00:10:14.000]  我們看《但耶律書》也知道
[00:10:14.000 --> 00:10:17.000]  羅馬是用鐵蹄管治的
[00:10:17.000 --> 00:10:20.000]  是用鐵腕的方式來管治百姓
[00:10:20.000 --> 00:10:24.000]  包括了這一幫亡國的以色列人
[00:10:24.000 --> 00:10:26.000]  所以你會發覺到
[00:10:26.000 --> 00:10:29.000]  無論是埃及、亞述、巴比倫、馬代波斯、羅馬
[00:10:29.000 --> 00:10:33.000]  或者是現代的中國、中共、加拿大
[00:10:33.000 --> 00:10:39.000]  都是上帝授權給這個政權
[00:10:39.000 --> 00:10:41.000]  來管治一幫百姓
[00:10:41.000 --> 00:10:43.000]  而我們因為不同的原因
[00:10:43.000 --> 00:10:46.000]  我們就活在不同的政權下面
[00:10:46.000 --> 00:10:49.000]  而這些政權仍然是上帝的器皿
[00:10:49.000 --> 00:10:51.000]  目的很清楚
[00:10:51.000 --> 00:10:53.000]  就是透過這個政權
[00:10:53.000 --> 00:10:56.000]  和我們這一幫敬畏上帝
[00:10:56.000 --> 00:10:58.000]  以上帝旨意行在地上
[00:10:58.000 --> 00:11:02.000]  如同行在天上目標的子民
[00:11:02.000 --> 00:11:08.000]  透過這種磨合去呈現上帝的國度
[00:11:08.000 --> 00:11:10.000]  換句話說
[00:11:10.000 --> 00:11:14.000]  信服政權的目的不是因為政權可怕
[00:11:14.000 --> 00:11:16.000]  而是因為我們要信服神
[00:11:16.000 --> 00:11:21.000]  當保羅在羅馬書寫這一段聖經的時候
[00:11:21.000 --> 00:11:24.000]  我們要明白保羅那個時代
[00:11:24.000 --> 00:11:28.000]  他自己保羅時代的新約教會
[00:11:28.000 --> 00:11:32.000]  和當時羅馬政府的政權的張力
[00:11:32.000 --> 00:11:37.000]  當代的羅馬政權並不善待教會
[00:11:37.000 --> 00:11:39.000]  也沒有善待保羅
[00:11:39.000 --> 00:11:42.000]  並且無論是羅馬政權也好
[00:11:42.000 --> 00:11:45.000]  或者當時分封的猶太的政權
[00:11:45.000 --> 00:11:48.000]  在管理巴勒斯坦地的政權也好
[00:11:48.000 --> 00:11:50.000]  都不善待教會
[00:11:50.000 --> 00:11:52.000]  都不善待保羅
[00:11:52.000 --> 00:11:54.000]  而在另一個角度來說
[00:11:54.000 --> 00:11:55.000]  我們要明白
[00:11:55.000 --> 00:11:57.000]  如果大家有留意聖福音
[00:11:57.000 --> 00:12:00.000]  和哲學行傳初期的時候
[00:12:00.000 --> 00:12:01.000]  你也會留意到
[00:12:01.000 --> 00:12:06.000]  當代的猶太信徒極之期待能夠復興以色列
[00:12:06.000 --> 00:12:10.000]  以至以色列國能夠從羅馬政權下獨立
[00:12:10.000 --> 00:12:13.000]  所以當保羅寫這個
[00:12:13.000 --> 00:12:15.000]  我們要信服在政權下的時候
[00:12:15.000 --> 00:12:19.000]  保羅不是在真空裡寫一個這樣的道理出來
[00:12:19.000 --> 00:12:22.000]  保羅不是在一個抽離的情況下
[00:12:22.000 --> 00:12:23.000]  講這個真理
[00:12:23.000 --> 00:12:25.000]  叫我們信服政權
[00:12:25.000 --> 00:12:28.000]  而是在一個相當複雜的信仰
[00:12:28.000 --> 00:12:31.000]  和政治的情況下
[00:12:31.000 --> 00:12:33.000]  來寫出這個真理
[00:12:33.000 --> 00:12:36.000]  然而在這段聖經裡
[00:12:36.000 --> 00:12:37.000]  我們也會留意到
[00:12:37.000 --> 00:12:39.000]  有不同的學者也會看到
[00:12:39.000 --> 00:12:41.000]  我們要看的是一個
[00:12:41.000 --> 00:12:44.000]  想善罰惡的政權
[00:12:44.000 --> 00:12:47.000]  什麼叫善的政權?
[00:12:47.000 --> 00:12:48.000]  什麼叫惡的政權?
[00:12:48.000 --> 00:12:50.000]  簡單的二分法就是
[00:12:50.000 --> 00:12:54.000]  以利民為本的一個政權
[00:12:54.000 --> 00:12:56.000]  就是善
[00:12:56.000 --> 00:13:00.000]  以利己為本的政權或者掌權者
[00:13:00.000 --> 00:13:01.000]  就是惡
[00:13:01.000 --> 00:13:03.000]  這個就是簡單的二分法
[00:13:03.000 --> 00:13:04.000]  但我們要明白
[00:13:04.000 --> 00:13:09.000]  中間其實有一個相當之闊的灰色地帶
[00:13:09.000 --> 00:13:12.000]  很多時候一個執政掌權者
[00:13:12.000 --> 00:13:14.000]  他出一個政策出來
[00:13:14.000 --> 00:13:16.000]  往往不是一刀下去
[00:13:16.000 --> 00:13:18.000]  就是善或者惡的
[00:13:18.000 --> 00:13:20.000]  大家會在加拿大這麼久
[00:13:20.000 --> 00:13:23.000]  大家都看過很多不同的民意調查
[00:13:23.000 --> 00:13:25.000]  不同的民意調查你會發現
[00:13:25.000 --> 00:13:28.000]  不會有一個百分之一百
[00:13:28.000 --> 00:13:31.000]  取向某一個政策或者某一個政權
[00:13:31.000 --> 00:13:33.000]  永遠都是一個百分比
[00:13:33.000 --> 00:13:36.000]  在這個百分比裡面
[00:13:36.000 --> 00:13:37.000]  舉個例子
[00:13:37.000 --> 00:13:38.000]  你丟一個政策出來
[00:13:38.000 --> 00:13:40.000]  百分之六十的人支持
[00:13:40.000 --> 00:13:42.000]  百分之四十的人反對
[00:13:42.000 --> 00:13:44.000]  對百分之六十的人來說
[00:13:44.000 --> 00:13:45.000]  這個就是善的政策
[00:13:45.000 --> 00:13:47.000]  或者是善的政權
[00:13:47.000 --> 00:13:49.000]  對百分之四十的人來說
[00:13:49.000 --> 00:13:50.000]  那個就是一個惡的政策
[00:13:50.000 --> 00:13:52.000]  就是一個惡的政權
[00:13:52.000 --> 00:13:54.000]  那這個標籤怎麼貼呢?
[00:13:54.000 --> 00:13:56.000]  就很不簡單
[00:13:56.000 --> 00:13:59.000]  所以有時候有些人問我
[00:13:59.000 --> 00:14:00.000]  哎呀為什麼這些是常識
[00:14:00.000 --> 00:14:02.000]  為什麼這個政權做不到
[00:14:02.000 --> 00:14:04.000]  就是因為很多常識的東西
[00:14:04.000 --> 00:14:07.000]  那些人覺得應該是常識
[00:14:07.000 --> 00:14:08.000]  政權應該做
[00:14:08.000 --> 00:14:09.000]  管理者應該做
[00:14:09.000 --> 00:14:11.000]  執政者應該這樣做
[00:14:11.000 --> 00:14:13.000]  然而特別在譬如加拿大
[00:14:13.000 --> 00:14:17.000]  這個這麼民主的國家
[00:14:17.000 --> 00:14:19.000]  你不出聲呢
[00:14:20.000 --> 00:14:22.000]  就沒有人知道你想怎樣
[00:14:22.000 --> 00:14:24.000]  你的民意就被那些很吵很吵
[00:14:24.000 --> 00:14:26.000]  可能只是百分之四的人
[00:14:26.000 --> 00:14:28.000]  就取代了百分之九十六
[00:14:28.000 --> 00:14:29.000]  因為那百分之九十六
[00:14:29.000 --> 00:14:31.000]  覺得這個是常識
[00:14:31.000 --> 00:14:32.000]  真的是常識
[00:14:32.000 --> 00:14:35.000]  但是當政權沒有收到
[00:14:35.000 --> 00:14:37.000]  這一幫人的聲音的時候
[00:14:37.000 --> 00:14:38.000]  可能是透過票數
[00:14:38.000 --> 00:14:39.000]  可能是透過請願
[00:14:39.000 --> 00:14:41.000]  可能是透過選舉
[00:14:41.000 --> 00:14:43.000]  去不同的方式去呈現
[00:14:43.000 --> 00:14:45.000]  這一幫人的訴求的時候
[00:14:45.000 --> 00:14:47.000]  這些常識
[00:14:47.000 --> 00:14:51.000]  這些線就會被掩蓋了下去
[00:14:51.000 --> 00:14:55.000]  為什麼保羅要提到順服呢
[00:14:55.000 --> 00:14:56.000]  因為我們明白
[00:14:56.000 --> 00:14:58.000]  在絕大部分的情況之下
[00:14:58.000 --> 00:15:01.000]  無政府主義是很危險的
[00:15:01.000 --> 00:15:04.000]  因為進入了時私時代
[00:15:04.000 --> 00:15:06.000]  各人任意而行
[00:15:06.000 --> 00:15:08.000]  當時以色列中沒有王
[00:15:08.000 --> 00:15:11.000]  當沒有人做管治的時候
[00:15:11.000 --> 00:15:13.000]  就亂了
[00:15:13.000 --> 00:15:14.000]  亂的時候
[00:15:14.000 --> 00:15:15.000]  我們中國經歷過了
[00:15:15.000 --> 00:15:16.000]  君伐時代
[00:15:16.000 --> 00:15:18.000]  大家群雄割據
[00:15:18.000 --> 00:15:19.000]  亂了大龍
[00:15:19.000 --> 00:15:21.000]  七國那麼亂
[00:15:21.000 --> 00:15:22.000]  在這樣的情況之下
[00:15:22.000 --> 00:15:25.000]  所以保羅或者整體來說
[00:15:25.000 --> 00:15:30.000]  聖經從來都不用無政府主義
[00:15:30.000 --> 00:15:32.000]  聖經從來都是覺得
[00:15:32.000 --> 00:15:35.000]  政權是用來管治
[00:15:35.000 --> 00:15:38.000]  侮辱、磨練、懲治
[00:15:38.000 --> 00:15:41.000]  甚至虐待神的百姓
[00:15:41.000 --> 00:15:43.000]  讓神的百姓經歷過
[00:15:43.000 --> 00:15:45.000]  這些制約之後
[00:15:45.000 --> 00:15:47.000]  醒悟過來
[00:15:47.000 --> 00:15:52.000]  明白上帝才是最終極的依靠者
[00:15:52.000 --> 00:15:56.000]  所以當保羅提到順服政權的時候
[00:15:56.000 --> 00:15:58.000]  我們要先明白一件事
[00:15:58.000 --> 00:16:02.000]  絕大部分的政權都是常識的
[00:16:02.000 --> 00:16:06.000]  它可能對你不利於你的時候
[00:16:06.000 --> 00:16:08.000]  你就覺得它是惡
[00:16:08.000 --> 00:16:11.000]  但是其實要做一個決定
[00:16:11.000 --> 00:16:14.000]  大家無論在教會、在社區都好
[00:16:14.000 --> 00:16:18.000]  你做一個決定往往不會有百分之一百的支持
[00:16:18.000 --> 00:16:20.000]  一定會有人反對你
[00:16:20.000 --> 00:16:21.000]  亦都因為這樣的緣故
[00:16:21.000 --> 00:16:23.000]  有些時候我們會覺得
[00:16:23.000 --> 00:16:25.000]  做管治是很困難的
[00:16:25.000 --> 00:16:28.000]  所以無論在教會、在社區、在政壇
[00:16:28.000 --> 00:16:30.000]  我們都希望參與
[00:16:30.000 --> 00:16:32.000]  我們會覺得那些地方污糟的
[00:16:32.000 --> 00:16:34.000]  但其實不是因為污糟而污糟
[00:16:34.000 --> 00:16:38.000]  往往是因為難做而大家覺得它污糟
[00:16:38.000 --> 00:16:43.000]  在我們今天保羅說我們要順服的時候
[00:16:43.000 --> 00:16:45.000]  甚麼是順服呢?
[00:16:45.000 --> 00:16:51.000]  其實順服的意思不是一種消極無奈被動的順服
[00:16:51.000 --> 00:16:56.000]  在聖經裏面保羅的意思是指一個主動的順服
[00:16:56.000 --> 00:17:01.000]  或者很有趣的是主動感被動
[00:17:01.000 --> 00:17:03.000]  亦都是被動感主動
[00:17:03.000 --> 00:17:04.000]  為甚麼是被動的主動?
[00:17:04.000 --> 00:17:06.000]  因為我們順服
[00:17:06.000 --> 00:17:08.000]  順服不是因為佩服
[00:17:08.000 --> 00:17:10.000]  不是因為我們今生覺得好
[00:17:10.000 --> 00:17:11.000]  所以我們要服它
[00:17:11.000 --> 00:17:14.000]  而是因為我們服在上帝的下面
[00:17:14.000 --> 00:17:18.000]  所以我們按著上帝的指引
[00:17:18.000 --> 00:17:20.000]  我們要順服政權
[00:17:20.000 --> 00:17:23.000]  如果我們這麼佩服、這麼甘心的話
[00:17:23.000 --> 00:17:25.000]  就不是用順服這個詞語
[00:17:25.000 --> 00:17:29.000]  如果這麼容易、這麼順手的話
[00:17:29.000 --> 00:17:31.000]  如果這麼自然的話
[00:17:31.000 --> 00:17:32.000]  就不用教導了
[00:17:32.000 --> 00:17:35.000]  通常教導都是告訴你很不自然的
[00:17:35.000 --> 00:17:36.000]  舉個例子
[00:17:36.000 --> 00:17:38.000]  聖經裏面要教導我們
[00:17:38.000 --> 00:17:43.000]  我們要竭力保守聖靈所賜合而為一的心
[00:17:43.000 --> 00:17:47.000]  意思是合而為一的心不是自然發生的
[00:17:47.000 --> 00:17:51.000]  是要竭力的筋疲力盡才能守得住
[00:17:51.000 --> 00:17:53.000]  所以你會發覺教會有時會同心
[00:17:53.000 --> 00:17:55.000]  我們會說為甚麼教會不同心?
[00:17:55.000 --> 00:17:56.000]  為甚麼教會不同心?
[00:17:56.000 --> 00:17:58.000]  就是因為大家都有自己的心
[00:17:58.000 --> 00:18:01.000]  因為大家都有自己不同的心的緣故
[00:18:01.000 --> 00:18:04.000]  大家就要竭力守住合而為一的心
[00:18:04.000 --> 00:18:06.000]  合而為一的心是否代表會有不同意見?
[00:18:06.000 --> 00:18:08.000]  肯定會有不同意見的
[00:18:08.000 --> 00:18:11.000]  大家會發覺在一家四口裏面
[00:18:11.000 --> 00:18:13.000]  四個人都會有四個不同的意見
[00:18:13.000 --> 00:18:15.000]  莫說教會數以百計的人
[00:18:15.000 --> 00:18:19.000]  莫說一個省數以百萬計的人
[00:18:19.000 --> 00:18:22.000]  意見不同是絕對正常的
[00:18:22.000 --> 00:18:24.000]  然而聖經裏面就教導
[00:18:24.000 --> 00:18:29.000]  臣子的百姓是要竭力保守聖靈所賜合而為一的心
[00:18:29.000 --> 00:18:31.000]  大家可以意見不同
[00:18:31.000 --> 00:18:33.000]  但是不應該要分別
[00:18:33.000 --> 00:18:35.000]  不容易的
[00:18:35.000 --> 00:18:38.000]  不過這個信服是告訴我們
[00:18:38.000 --> 00:18:41.000]  不是一個消極的信服
[00:18:41.000 --> 00:18:42.000]  不是一個無奈的信服
[00:18:42.000 --> 00:18:44.000]  不是一個被動的信服
[00:18:44.000 --> 00:18:45.000]  而是一個積極的信服
[00:18:45.000 --> 00:18:49.000]  為甚麼一切都是出於我們醒悟了之後
[00:18:49.000 --> 00:18:52.000]  我們選擇上帝
[00:18:52.000 --> 00:18:53.000]  我們再說一次
[00:18:53.000 --> 00:18:57.000]  整件事在我們救恩日計劃裏面都是一個選擇
[00:18:57.000 --> 00:19:01.000]  上帝選擇了給我們有機會
[00:19:01.000 --> 00:19:06.000]  而我們也選擇了接受上帝給我們這個機會
[00:19:06.000 --> 00:19:08.000]  以致我們有機會回歸上帝
[00:19:08.000 --> 00:19:12.000]  否則就算我們叫天搶地也好
[00:19:12.000 --> 00:19:15.000]  上帝選擇不給我們機會
[00:19:15.000 --> 00:19:18.000]  就算他愛我們也可以選擇不救我們
[00:19:18.000 --> 00:19:21.000]  他可以選擇不原諒我們
[00:19:21.000 --> 00:19:23.000]  不過上帝選擇他愛我們
[00:19:23.000 --> 00:19:25.000]  上帝選擇他原諒我們
[00:19:25.000 --> 00:19:27.000]  上帝選擇了給我們一條路
[00:19:27.000 --> 00:19:29.000]  然後透過耶穌基督
[00:19:29.000 --> 00:19:33.000]  我們就有了道路
[00:19:33.000 --> 00:19:34.000]  有條路可以走
[00:19:34.000 --> 00:19:36.000]  真理知道怎樣走
[00:19:36.000 --> 00:19:38.000]  生命活著去走
[00:19:38.000 --> 00:19:43.000]  然後藉著耶穌基督往福那裏去
[00:19:43.000 --> 00:19:49.000]  一切都是因為我們被動地能夠再選擇上帝
[00:19:49.000 --> 00:19:54.000]  以致上帝的國就能夠再透過我們
