
[00:00:00.000 --> 00:00:06.000]  大家願不願意做鷹的人生?
[00:16:59.000 --> 00:17:01.000]  第十九節說什麼呢?
[00:17:01.000 --> 00:17:04.000]  現在你要聽我的話
[00:17:04.000 --> 00:17:07.000]  我為你出個主意願神與你同在
[00:17:07.000 --> 00:17:12.000]  你要替百姓到神面前將案件就告神
[00:17:12.000 --> 00:17:15.000]  又將律例和法道教訓他們
[00:17:15.000 --> 00:17:20.000]  指示他們當行的道、當作的事
[00:17:20.000 --> 00:17:23.000]  並要從百姓中揀選有才能的人
[00:17:23.000 --> 00:17:27.000]  就是敬畏神、誠實無妄、恨不義之才的人
[00:17:27.000 --> 00:17:31.000]  派他們作千夫長、百夫長、五十夫長、十夫長
[00:17:31.000 --> 00:17:33.000]  管理百姓
[00:17:33.000 --> 00:17:36.000]  叫他們隨時審判百姓
[00:17:36.000 --> 00:17:38.000]  大事都要呈到你這裡
[00:17:38.000 --> 00:17:41.000]  小事他們可以自己審判
[00:17:41.000 --> 00:17:44.000]  這樣你就輕省一舍
[00:17:44.000 --> 00:17:47.000]  他們也可以同當此任
[00:17:47.000 --> 00:17:49.000]  你若這樣行神也這樣吩咐你
[00:17:49.000 --> 00:17:52.000]  你就能受得住
[00:17:52.000 --> 00:17:59.000]  這百姓也都平平安安的歸到自己的住處
[00:17:59.000 --> 00:18:02.000]  葉繹羅他建議什麼呢?
[00:18:02.000 --> 00:18:06.000]  他建議設立行政體制
[00:18:06.000 --> 00:18:11.000]  千夫長、百夫長、五十夫長、十夫長
[00:18:11.000 --> 00:18:12.000]  一層一層
[00:18:12.000 --> 00:18:16.000]  然後將權力下放
[00:18:16.000 --> 00:18:18.000]  什麼叫下放呢?
[00:18:18.000 --> 00:18:21.000]  下放就是放下
[00:18:21.000 --> 00:18:22.000]  簡單
[00:18:22.000 --> 00:18:24.000]  就是你放下
[00:18:24.000 --> 00:18:27.000]  然後將它交給下面的人
[00:18:27.000 --> 00:18:30.000]  他就說小事就讓他們做決定
[00:18:30.000 --> 00:18:33.000]  大事可以呈到你這裡
[00:18:33.000 --> 00:18:35.000]  如果每樣都呈到你這裡
[00:18:35.000 --> 00:18:38.000]  你是受不住
[00:18:38.000 --> 00:18:40.000]  所以葉繹羅我覺得他有
[00:18:40.000 --> 00:18:44.000]  很好的一些管理學的見解
[00:18:44.000 --> 00:18:46.000]  你管理學的見解就是
[00:18:46.000 --> 00:18:50.000]  一層又一層又一層這樣下來
[00:18:50.000 --> 00:18:55.000]  而每一層都有他的一些領袖
[00:18:55.000 --> 00:18:58.000]  千夫長就管一千個人
[00:18:58.000 --> 00:19:03.000]  這一千個人裡面應該有十個百夫長
[00:19:03.000 --> 00:19:08.000]  然後百夫長就報告給千夫長
[00:19:08.000 --> 00:19:11.000]  然後千夫長就報告給誰?
[00:19:11.000 --> 00:19:12.000]  給摩世
[00:19:12.000 --> 00:19:15.000]  然後一層一層這樣下去
[00:19:15.000 --> 00:19:21.000]  整個的體制就被建立
[00:19:21.000 --> 00:19:24.000]  你說我們領袖權力下放
[00:19:24.000 --> 00:19:26.000]  那我們做什麼?
[00:19:26.000 --> 00:19:28.000]  領袖做什麼?
[00:19:28.000 --> 00:19:32.000]  領袖做的事情可以分開幾個層面
[00:19:32.000 --> 00:19:34.000]  你如果注意這裡
[00:19:34.000 --> 00:19:38.000]  他說你將百姓
[00:19:38.000 --> 00:19:42.000]  你將律例和法道教導他們
[00:19:42.000 --> 00:19:51.000]  摩世他要將重要的事情放在重要的地位
[00:19:51.000 --> 00:19:54.000]  英文有一句話他是這樣說
[00:19:54.000 --> 00:19:59.000]  The main thing is to put the main thing the main thing
[00:19:59.000 --> 00:20:05.000]  重要的事情是將重要的事情放在做重要的事情
[00:20:05.000 --> 00:20:07.000]  大家要不要一起讀?
[00:20:07.000 --> 00:20:13.000]  重要的事情是將重要的事情放在重要的事情
[00:20:13.000 --> 00:20:19.000]  這個是我們人生裡面一個很重要的一個原則
[00:20:19.000 --> 00:20:22.000]  今天太多的人什麼事情都拿起來
[00:20:22.000 --> 00:20:29.000]  重要的不重要的大小的中的什麼都全部拿在身上
[00:20:29.000 --> 00:20:32.000]  以至於他什麼都做得不好
[00:20:32.000 --> 00:20:36.000]  而當他小事做得不好就OK
[00:20:36.000 --> 00:20:40.000]  連大事都做得不好就不OK
[00:20:40.000 --> 00:20:46.000]  所以葉繹羅他就覺得摩世應該集中火力做什麼?
[00:20:46.000 --> 00:20:56.000]  第一將第十九節先是站在百姓的面前為他們祈禱
[00:20:56.000 --> 00:21:02.000]  第二十節將律例和法道教訓他們
[00:21:02.000 --> 00:21:06.000]  這是什麼?就是教導的工作
[00:21:06.000 --> 00:21:08.000]  不是每個人都可以做到教導的工作
[00:21:08.000 --> 00:21:12.000]  為他們站在神的面前來做中寶祈禱
[00:21:12.000 --> 00:21:16.000]  然後要注意將神的話語教導他們
[00:21:16.000 --> 00:21:22.000]  其實這個是不是和新約的使徒選執事差不多?
[00:21:22.000 --> 00:21:32.000]  記不記得他們因為攻擊那些講希臘話寡婦的事上有疏忽
[00:21:32.000 --> 00:21:36.000]  所以後來十二個使徒就選了七個執事
[00:21:36.000 --> 00:21:40.000]  然後他們就以專心以什麼?
[00:21:40.000 --> 00:21:44.000]  祈禱、傳道
[00:21:44.000 --> 00:21:50.000]  其實就是葉繹羅告訴摩世他要做的事
[00:21:50.000 --> 00:21:56.000]  一模一樣,舊約新約,遙遙呼應
[00:21:56.000 --> 00:22:02.000]  而第三是什麼呢?第三就是找童工
[00:22:02.000 --> 00:22:06.000]  找童工,興起一些童工
[00:22:06.000 --> 00:22:12.000]  千夫長、百夫長、五十夫長、十夫長設立行政的體制
[00:22:12.000 --> 00:22:18.000]  然後這些就好像團契或者小組
[00:22:18.000 --> 00:22:22.000]  然後教會分成很多不同的團契小組
[00:22:22.000 --> 00:22:26.000]  然後每個團契有一個負責人
[00:22:26.000 --> 00:22:30.000]  然後一起有個團契部
[00:22:30.000 --> 00:22:36.000]  可能把所有的集市從執事的層面來到下方
[00:22:36.000 --> 00:22:46.000]  重點不是覺得自己一個人可以全部做得好
[00:22:46.000 --> 00:22:50.000]  而你將權力下放
[00:22:50.000 --> 00:22:54.000]  他們可以同當指任二十二節
[00:22:54.000 --> 00:23:02.000]  而百姓也可以平平安安回到他們自己的家
[00:23:02.000 --> 00:23:08.000]  大家看到這個其中的智慧的所在嗎?
[00:23:08.000 --> 00:23:14.000]  我最近其實就出來已經大概一個月了
[00:23:14.000 --> 00:23:16.000]  我還有半個月
[00:23:16.000 --> 00:23:18.000]  我出來一個半月
[00:23:18.000 --> 00:23:22.000]  那我美國的聖賢資源中心怎麼辦呢?
[00:23:22.000 --> 00:23:24.000]  其實我就下放了
[00:23:24.000 --> 00:23:26.000]  我有兩個的副會長
[00:23:26.000 --> 00:23:29.000]  一個是行政的副會長
[00:23:29.000 --> 00:23:33.000]  另外一個是培訓和出版的副會長
[00:23:33.000 --> 00:23:38.000]  我感謝神,我已經到了64歲
[00:23:38.000 --> 00:23:42.000]  那我想著如果到65歲我要退休
[00:23:42.000 --> 00:23:45.000]  那我要有人交棒才行
[00:23:45.000 --> 00:23:52.000]  最近我們請了一位童工叫何崇謙牧師
[00:23:52.000 --> 00:23:55.000]  他九月都會回來
[00:23:55.000 --> 00:23:59.000]  他會在幾個地方開傳道書的講座
[00:23:59.000 --> 00:24:03.000]  這個童工他很有恩慈
[00:24:03.000 --> 00:24:05.000]  他拿了四個博士學位
[00:24:05.000 --> 00:24:09.000]  然後他在牧羊教會
[00:24:09.000 --> 00:24:13.000]  然後在神學院當過教務主任
[00:24:13.000 --> 00:24:16.000]  然後他又寫東西,他又畫畫
[00:24:16.000 --> 00:24:19.000]  書法又非常之好
[00:24:19.000 --> 00:24:24.000]  那我那本《食經講道》那本書的四個字就是他寫的
[00:24:24.000 --> 00:24:32.000]  他拿了三次香港的全港書法比賽的冠軍,連續三年
[00:24:32.000 --> 00:24:38.000]  是一個很有恩慈,也很能夠平易近人的一個弟兄
[00:24:38.000 --> 00:24:43.000]  我感謝神他加入,就下放給他
[00:24:43.000 --> 00:24:47.000]  另外一位就是行政的副會長
[00:24:47.000 --> 00:24:51.000]  他是一個上市公司的總裁
[00:24:51.000 --> 00:24:55.000]  他其實做得很成功
[00:24:55.000 --> 00:24:59.000]  後來急流勇退,然後換了一個跑道
[00:24:59.000 --> 00:25:02.000]  來再走他人生的下半場
[00:25:02.000 --> 00:25:04.000]  他去讀神學
[00:25:04.000 --> 00:25:09.000]  然後在大概十年前我們請他來
[00:25:09.000 --> 00:25:16.000]  他做了十年,就是幫我們整個聖賢中心的行政推廣
[00:25:16.000 --> 00:25:19.000]  當然他也做訓練的工作
[00:25:19.000 --> 00:25:25.000]  所以我開始的時候,其實在2004年
[00:25:25.000 --> 00:25:27.000]  就是我一個人
[00:25:27.000 --> 00:25:31.000]  我後房有一個叫做office的童工
[00:25:31.000 --> 00:25:34.000]  他就幫我打點很多的東西
[00:25:34.000 --> 00:25:40.000]  我就到處好像搭著牛肉麵,到處煮牛肉麵給人吃
[00:25:40.000 --> 00:25:44.000]  就是教人家怎麼讀經,教人家怎麼講道
[00:25:44.000 --> 00:25:48.000]  到慢慢2006年我們有童工加入
[00:25:48.000 --> 00:25:52.000]  然後到現在我們有四位全職的童工
[00:25:52.000 --> 00:25:55.000]  有三位部分時間的童工
[00:25:55.000 --> 00:26:00.000]  我們也都開展了加拿大和香港聖賢資源中心的工作
[00:26:00.000 --> 00:26:04.000]  我們也都很多時候有機會去到亞洲其他的地方
[00:26:04.000 --> 00:26:08.000]  如果什麼都要我
[00:26:08.000 --> 00:26:10.000]  我就根本不可以出得來
[00:26:10.000 --> 00:26:13.000]  如果什麼都要通過我
[00:26:13.000 --> 00:26:18.000]  那麼很多事情根本就沒有辦法你都做
[00:26:18.000 --> 00:26:21.000]  所以我們做了一個行政的架構圖
[00:26:21.000 --> 00:26:23.000]  如果我不在呢
[00:26:23.000 --> 00:26:32.000]  自然呢,副會長他就會有什麼事情他就會接我要做的東西
[00:26:32.000 --> 00:26:37.000]  然後他會有權來做一些決策
[00:26:37.000 --> 00:26:43.000]  行政其實他本身並不是不屬靈
[00:26:43.000 --> 00:26:47.000]  很多時候我們以為教會應該屬靈
[00:26:47.000 --> 00:26:53.000]  不應該有什麼行政、架構、圖表、一層一層
[00:26:53.000 --> 00:26:59.000]  其實在新約的聖經裡面都有行政
[00:26:59.000 --> 00:27:05.000]  記得我剛才提到新約的仕途設立了七位的執事
[00:27:05.000 --> 00:27:09.000]  在舊約你如果看摩西和千夫長、百夫長
[00:27:09.000 --> 00:27:11.000]  這些都是行政
[00:27:11.000 --> 00:27:23.000]  然後行政其實是讓我們有次序、有規矩、有條理、有路可循來進行教會或者機構的事工
[00:27:23.000 --> 00:27:28.000]  組織或者體制其實是工具來的
[00:27:28.000 --> 00:27:31.000]  屬不屬靈是看那些人屬不屬靈
