
[00:00:00.000 --> 00:00:13.000]  我們歡迎大家在疫情平靜的日子裡聚集
[00:13:48.000 --> 00:13:50.000]  只是濫毛巾
[00:13:50.000 --> 00:13:52.000]  坐在那些三溫暖的池旁邊
[00:13:52.000 --> 00:13:54.000]  在那裡聊天
[00:13:54.000 --> 00:13:56.000]  那裡只是讓你進去
[00:13:56.000 --> 00:13:58.000]  休息
[00:13:58.000 --> 00:14:00.000]  不是
[00:14:00.000 --> 00:14:02.000]  讓你進去暖水池
[00:14:02.000 --> 00:14:04.000]  熱水池洗一洗
[00:14:04.000 --> 00:14:06.000]  凍水池洗一洗
[00:14:06.000 --> 00:14:08.000]  在那裡焗一焗
[00:14:08.000 --> 00:14:10.000]  不是
[00:14:10.000 --> 00:14:12.000]  那裡是溝通的地方
[00:14:12.000 --> 00:14:14.000]  大家聊天的地方
[00:14:14.000 --> 00:14:16.000]  羅馬人有這樣的習慣
[00:14:16.000 --> 00:14:18.000]  在浴室裡
[00:14:18.000 --> 00:14:20.000]  大家聊天
[00:14:20.000 --> 00:14:22.000]  我們在不同的地方
[00:14:22.000 --> 00:14:24.000]  發現有很多公共的廁所
[00:14:24.000 --> 00:14:26.000]  你說家裡沒有廁所嗎
[00:14:26.000 --> 00:14:28.000]  大戶人家一定有
[00:14:28.000 --> 00:14:30.000]  小戶人家一定沒有
[00:14:30.000 --> 00:14:32.000]  他們去廁所幹什麼呢
[00:14:32.000 --> 00:14:34.000]  你看到那個馬桶
[00:14:34.000 --> 00:14:36.000]  放得很近
[00:14:36.000 --> 00:14:38.000]  中間沒有東西隔開
[00:14:38.000 --> 00:14:40.000]  你坐在那裡
[00:14:40.000 --> 00:14:42.000]  就有一個人在那裡聊天
[00:14:42.000 --> 00:14:44.000]  所以那裡是一個文化交流
[00:14:44.000 --> 00:14:46.000]  八卦消息傳來傳去的地方
[00:14:46.000 --> 00:14:48.000]  在浴室
[00:14:48.000 --> 00:14:50.000]  在公共的廁所
[00:14:50.000 --> 00:14:52.000]  大家在那裡聊天
[00:14:52.000 --> 00:14:54.000]  溝通的地方
[00:14:54.000 --> 00:14:56.000]  這是文化裡面的東西
[00:14:56.000 --> 00:14:58.000]  我斷股現在香港沒有人
[00:14:58.000 --> 00:15:00.000]  在公共浴室找你聊天
[00:15:00.000 --> 00:15:02.000]  沒有這樣的文化傳承
[00:15:02.000 --> 00:15:04.000]  所以在這些城市裡
[00:15:04.000 --> 00:15:06.000]  有很多
[00:15:06.000 --> 00:15:08.000]  特別是羅馬的城市
[00:15:08.000 --> 00:15:10.000]  這個Separist
[00:15:10.000 --> 00:15:12.000]  就是其中一個
[00:15:12.000 --> 00:15:14.000]  猶太的城市
[00:15:14.000 --> 00:15:16.000]  很多猶太人
[00:15:16.000 --> 00:15:18.000]  很抗拒
[00:15:18.000 --> 00:15:20.000]  因為他們裡面周圍有很多文化
[00:15:20.000 --> 00:15:22.000]  帶動很多文化裡面的東西
[00:15:22.000 --> 00:15:24.000]  是他們自己宗教裡
[00:15:24.000 --> 00:15:26.000]  不太容許的
[00:15:26.000 --> 00:15:28.000]  食物
[00:15:28.000 --> 00:15:30.000]  猶太人自己的食物有很多限制
[00:15:30.000 --> 00:15:32.000]  在那些城市裡就沒有限制
[00:15:32.000 --> 00:15:34.000]  所以
[00:15:34.000 --> 00:15:36.000]  穿的衣著
[00:15:36.000 --> 00:15:38.000]  猶太人有自己穿的衣著
[00:15:38.000 --> 00:15:40.000]  有些執著的
[00:15:40.000 --> 00:15:42.000]  衣服上有條睡
[00:15:42.000 --> 00:15:44.000]  大頂帽子上有條睡
[00:15:44.000 --> 00:15:46.000]  那條睡代表
[00:15:46.000 --> 00:15:48.000]  舉頭三隻有神明
[00:15:48.000 --> 00:15:50.000]  一看到那條睡就知道
[00:15:50.000 --> 00:15:52.000]  上帝是那條睡
[00:15:52.000 --> 00:15:54.000]  衣服上面有條睡
[00:15:54.000 --> 00:15:56.000]  提醒我祈禱
[00:15:56.000 --> 00:15:58.000]  我是一個上帝的白神
[00:15:58.000 --> 00:16:00.000]  我祈禱
[00:16:00.000 --> 00:16:02.000]  衣著上有些執著
[00:16:02.000 --> 00:16:04.000]  但羅馬人沒有這些執著
[00:16:04.000 --> 00:16:06.000]  完全沒有
[00:16:06.000 --> 00:16:08.000]  所以在文化裡
[00:16:08.000 --> 00:16:10.000]  有很多地方他們不習慣
[00:16:10.000 --> 00:16:12.000]  耶穌在北方的加里尼
[00:16:12.000 --> 00:16:14.000]  釘十字架在耶路撒冷
[00:16:14.000 --> 00:16:16.000]  所以你知道
[00:16:16.000 --> 00:16:18.000]  祂是從北方慢慢游走到南方
[00:16:18.000 --> 00:16:20.000]  在中間傳揚很多道理
[00:16:20.000 --> 00:16:22.000]  帶著十二個門徒
[00:16:22.000 --> 00:16:24.000]  到處傳揚福音
[00:16:26.000 --> 00:16:28.000]  這只不過是另一幅圖
[00:16:28.000 --> 00:16:30.000]  把剛才的情況
[00:16:30.000 --> 00:16:32.000]  再說一次
[00:16:32.000 --> 00:16:34.000]  沒什麼特別大的地方
[00:16:34.000 --> 00:16:36.000]  我們今天開始
[00:16:36.000 --> 00:16:38.000]  這幅圖畫
[00:16:38.000 --> 00:16:40.000]  我很喜歡
[00:16:40.000 --> 00:16:42.000]  因為
[00:16:42.000 --> 00:16:44.000]  西方文化裡
[00:16:44.000 --> 00:16:46.000]  絕大部分
[00:16:46.000 --> 00:16:48.000]  宗教氣息很濃厚
[00:16:48.000 --> 00:16:50.000]  基督教氣息很濃厚
[00:16:50.000 --> 00:16:52.000]  藉著音樂
[00:16:52.000 --> 00:16:54.000]  藉著畫畫
[00:16:54.000 --> 00:16:56.000]  藉著雕刻
[00:16:56.000 --> 00:16:58.000]  很多東西
[00:16:58.000 --> 00:17:00.000]  呈現出文化的底蘊
[00:17:00.000 --> 00:17:02.000]  和基督教文化
[00:17:02.000 --> 00:17:04.000]  難解難分
[00:17:04.000 --> 00:17:06.000]  我們中國
[00:17:06.000 --> 00:17:08.000]  很少有這樣的傳統
[00:17:08.000 --> 00:17:10.000]  可能沒有
[00:17:10.000 --> 00:17:12.000]  中國人很出名畫山水
[00:17:12.000 --> 00:17:14.000]  畫羅漢
[00:17:14.000 --> 00:17:16.000]  坐在那裡的觀音
[00:17:16.000 --> 00:17:18.000]  站在那裡的觀音
