
[00:00:00.000 --> 00:00:04.560]  今日我們繼續按照北宣家的主題
[00:14:18.680 --> 00:14:20.000]  他就立刻動手
[00:14:20.000 --> 00:14:22.200]  就清潔整個國家的信仰
[00:14:22.200 --> 00:14:23.320]  真是厲害
[00:14:23.320 --> 00:14:25.640]  他用那種部署
[00:14:25.640 --> 00:14:27.040]  那種等待的心
[00:14:27.040 --> 00:14:28.720]  他不是亂來的
[00:14:28.720 --> 00:14:30.400]  他是很冷靜的
[00:14:30.400 --> 00:14:31.360]  他想好了
[00:14:31.360 --> 00:14:32.840]  然後一到他成年
[00:14:32.840 --> 00:14:34.120]  一到他有了權
[00:14:34.120 --> 00:14:34.800]  拿到權的時候
[00:14:34.800 --> 00:14:35.480]  第一件事
[00:14:35.480 --> 00:14:37.240]  不是要那些所謂的
[00:14:37.240 --> 00:14:38.040]  以前的皇帝
[00:14:38.040 --> 00:14:39.400]  一拿到權的時候
[00:14:39.400 --> 00:14:40.800]  就誅殺異己
[00:14:40.800 --> 00:14:42.280]  立刻這個人得罪我多了
[00:14:42.280 --> 00:14:43.880]  這個啊 這個啊 伯啊
[00:14:43.880 --> 00:14:44.800]  這個宰相
[00:14:44.800 --> 00:14:45.800]  以前這麼多年
[00:14:45.800 --> 00:14:47.000]  十幾年欺負了我這麼久
[00:14:47.000 --> 00:14:48.280]  現在先整他
[00:14:48.280 --> 00:14:49.400]  不是啊
[00:14:49.400 --> 00:14:51.720]  若西亞王一到20歲
[00:14:51.720 --> 00:14:53.080]  一有權的時候
[00:14:53.080 --> 00:14:54.040]  第一件事
[00:14:54.040 --> 00:14:56.240]  他就要復興神自己的信仰
[00:14:56.240 --> 00:14:57.640]  真是厲害
[00:14:57.640 --> 00:15:00.640]  然後到26歲的時候
[00:15:00.640 --> 00:15:01.720]  等了6年
[00:15:01.720 --> 00:15:02.760]  你想一下
[00:15:02.760 --> 00:15:04.160]  我們經常說
[00:15:04.160 --> 00:15:06.120]  你信仰上面
[00:15:06.120 --> 00:15:08.280]  你是清潔了
[00:15:08.800 --> 00:15:10.080]  驅除那些
[00:15:10.080 --> 00:15:11.240]  那些優壇的時候
[00:15:11.240 --> 00:15:12.560]  那不就立刻可以
[00:15:12.560 --> 00:15:13.360]  重修聖殿
[00:15:13.360 --> 00:15:15.400]  為什麼要搞6年才重修聖殿呢
[00:15:15.400 --> 00:15:16.320]  我又想來想去
[00:15:16.320 --> 00:15:17.120]  你又想一下
[00:15:17.120 --> 00:15:18.000]  為什麼要搞
[00:15:18.000 --> 00:15:20.160]  要等6年才可以重修聖殿呢
[00:15:20.160 --> 00:15:21.080]  因為我相信
[00:15:21.080 --> 00:15:22.600]  一樣是剛才的問題
[00:15:22.600 --> 00:15:25.160]  面對很多的阻力
[00:15:25.160 --> 00:15:26.760]  因為你以為這麼簡單嗎
[00:15:26.760 --> 00:15:27.200]  你以為說
[00:15:27.200 --> 00:15:28.720]  哦 皇帝一下命令
[00:15:28.720 --> 00:15:30.240]  說那些異邦偶像
[00:15:30.240 --> 00:15:31.680]  全部都要除掉
[00:15:31.680 --> 00:15:33.080]  是很大的阻力的
[00:15:33.080 --> 00:15:35.240]  因為很多人靠那樣東西生活的
[00:15:35.240 --> 00:15:35.920]  而且那樣東西
[00:15:35.920 --> 00:15:36.800]  剛才說過了
[00:15:36.800 --> 00:15:41.920]  這個馬來西亞王
[00:15:41.920 --> 00:15:46.760]  他一直搞到現在80多年
[00:15:46.760 --> 00:15:49.560]  80多年信仰墮落到這樣的時候
[00:15:49.560 --> 00:15:51.440]  要清理是很難的
[00:15:51.440 --> 00:15:53.120]  大家生活都習慣了
[00:15:53.120 --> 00:15:55.080]  大家生活了他們自己的節旗
[00:15:55.080 --> 00:15:56.760]  那些異邦那些
[00:15:56.760 --> 00:15:58.720]  尤其是很多
[00:15:58.720 --> 00:16:00.400]  結合了很多的經濟
[00:16:00.400 --> 00:16:01.200]  政治上
[00:16:01.200 --> 00:16:03.760]  社會上的階層的力量
