
[00:00:00.000 --> 00:00:03.000]  好 各位大兄姊妹
[00:05:42.000 --> 00:05:43.000]  OK嗎?
[00:05:43.000 --> 00:05:44.000]  總之都是那一節
[00:05:44.000 --> 00:05:46.000]  不用擔心
[00:05:46.000 --> 00:05:47.000]  大家看到
[00:05:47.000 --> 00:05:52.000]  「只是耶和華的話臨到我說」
[00:05:52.000 --> 00:05:55.000]  那個「我」其實就是指大衛
[00:05:55.000 --> 00:05:58.000]  「耶和華的話臨到大衛說」
[00:05:58.000 --> 00:06:00.000]  而大衛就說
[00:06:00.000 --> 00:06:04.000]  其實這是先知講論的格式
[00:06:04.000 --> 00:06:08.000]  「耶和華的話就不再臨在那一單」
[00:06:08.000 --> 00:06:11.000]  「那一單就說給大衛聽」
[00:06:11.000 --> 00:06:13.000]  而是直接臨在誰?
[00:06:13.000 --> 00:06:14.000]  大衛
[00:06:14.000 --> 00:06:15.000]  而大衛呢
[00:06:15.000 --> 00:06:17.000]  「耶和華的話臨到高明軒」
[00:06:17.000 --> 00:06:18.000]  「高明軒就說」
[00:06:18.000 --> 00:06:20.000]  那我就是先知了
[00:06:20.000 --> 00:06:24.000]  所以現在大衛是直接領受上帝的話
[00:06:24.000 --> 00:06:26.000]  類似這樣的描述
[00:06:26.000 --> 00:06:28.000]  我們一切揭到28章
[00:06:28.000 --> 00:06:32.000]  歷代至上的28章的第三節
[00:06:32.000 --> 00:06:34.000]  28章第三節
[00:06:34.000 --> 00:06:37.000]  我們一起讀28章三節
[00:06:37.000 --> 00:06:38.000]  1、2、3
[00:06:38.000 --> 00:06:41.000]  好 到這裡
[00:06:41.000 --> 00:06:44.000]  「只是神對我說」
[00:06:44.000 --> 00:06:46.000]  是否直接跟大衛說?
[00:06:46.000 --> 00:06:50.000]  同樣地我們看多一點到第六節
[00:06:50.000 --> 00:06:52.000]  「耶和華對我說」
[00:06:52.000 --> 00:06:53.000]  看到嗎?
[00:06:53.000 --> 00:06:55.000]  同樣地我們發現
[00:06:55.000 --> 00:06:57.000]  是耶和華直接跟大衛說
[00:06:57.000 --> 00:07:00.000]  也就是大衛直接領受上帝的啟示
[00:07:00.000 --> 00:07:02.000]  最能夠有證據的
[00:07:02.000 --> 00:07:04.000]  就是在第十二節那裡
[00:07:04.000 --> 00:07:09.000]  「又將被靈感動所得的樣式」
[00:07:09.000 --> 00:07:10.000]  看到了吧?
[00:07:10.000 --> 00:07:14.000]  原來耶和華感動由神的靈
[00:07:14.000 --> 00:07:17.000]  感動大衛得到一個啟示
[00:07:17.000 --> 00:07:20.000]  那個啟示就是耶和華的樣式
[00:07:20.000 --> 00:07:23.000]  即是聖殿的樣式
[00:07:23.000 --> 00:07:26.000]  「耶和華的靈降在某人身上
[00:07:26.000 --> 00:07:28.000]  某人就說」
[00:07:28.000 --> 00:07:31.000]  其實這個叫做「靈感性的先知」
[00:07:31.000 --> 00:07:33.000]  類似這樣的描述
[00:07:33.000 --> 00:07:36.000]  我們就發現在歷代至上裡
[00:07:36.000 --> 00:07:40.000]  似乎是幫大衛升級
[00:07:40.000 --> 00:07:42.000]  即是升了級數
[00:07:42.000 --> 00:07:44.000]  就是他直接領受上帝的啟示
[00:07:44.000 --> 00:07:46.000]  他就是那個先知
[00:07:46.000 --> 00:07:48.000]  他就是那個代言人
[00:07:48.000 --> 00:07:49.000]  OK吧?
[00:07:49.000 --> 00:07:51.000]  既然如此
[00:07:51.000 --> 00:07:55.000]  我們剛才讀的經文就在二十二和二十八章
[00:07:55.000 --> 00:07:57.000]  二十二和二十八章
[00:07:57.000 --> 00:07:58.000]  我先說說結構
[00:07:58.000 --> 00:08:02.000]  這個叫三文治結構
[00:08:02.000 --> 00:08:05.000]  又或者叫漢堡包結構
[00:08:05.000 --> 00:08:07.000]  是什麼呢?
[00:08:07.000 --> 00:08:12.000]  三文治最外圍的兩層是什麼呢?
[00:08:12.000 --> 00:08:13.000]  麵包
[00:08:13.000 --> 00:08:18.000]  二十二和二十八章就是那兩塊麵包
[00:08:18.000 --> 00:08:20.000]  這兩塊麵包很相似
[00:08:20.000 --> 00:08:23.000]  中間夾著中間的餡
[00:08:23.000 --> 00:08:25.000]  就是二十三到二十七章
[00:08:25.000 --> 00:08:26.000]  行不行?
[00:08:26.000 --> 00:08:28.000]  結構很簡單
[00:08:28.000 --> 00:08:31.000]  二十二和二十八章就是兩塊麵包
[00:08:31.000 --> 00:08:34.000]  二十三到二十七章就是中間的餡
[00:08:34.000 --> 00:08:37.000]  二十三到二十七章是屬於風扇吹過的類別
[00:08:37.000 --> 00:08:39.000]  因為它們全部都是名單
[00:08:39.000 --> 00:08:42.000]  二十三章就是利美人的名單
[00:08:42.000 --> 00:08:44.000]  二十四章是祭司的名單
[00:08:44.000 --> 00:08:47.000]  二十五章是利美歌頌者的名單
[00:08:47.000 --> 00:08:50.000]  二十六章是利美守門者的名單
[00:08:50.000 --> 00:08:52.000]  二十七章就是軍隊的名單
[00:08:52.000 --> 00:08:53.000]  OK?
[00:08:53.000 --> 00:08:56.000]  這一塊就是你說的五塊芝士
[00:08:56.000 --> 00:08:57.000]  OK?
[00:08:57.000 --> 00:08:58.000]  夾在中間
[00:08:58.000 --> 00:09:02.000]  外面就有兩塊包的皮
[00:09:02.000 --> 00:09:04.000]  那兩塊是麵包
[00:09:04.000 --> 00:09:06.000]  為什麼我們說這兩塊是麵包
[00:09:06.000 --> 00:09:08.000]  原來二十二章說的話
[00:09:08.000 --> 00:09:11.000]  和二十八章說的話是很相似的
[00:09:11.000 --> 00:09:14.000]  他們的句法都很相似
[00:09:14.000 --> 00:09:17.000]  還有二十二章是什麼呢?
[00:09:17.000 --> 00:09:20.000]  其實就是大衛臨終的時候
[00:09:20.000 --> 00:09:24.000]  和所羅門說的那番臨別陣言
[00:09:24.000 --> 00:09:25.000]  可以這麼說
[00:09:25.000 --> 00:09:27.000]  二十二章說一次
[00:09:27.000 --> 00:09:29.000]  二十八章又再說一次
[00:09:29.000 --> 00:09:31.000]  我們剛才讀的經文
[00:09:31.000 --> 00:09:35.000]  還沒在二十二和二十八章取字
[00:09:35.000 --> 00:09:39.000]  也就是說大衛臨別陣言說的那番話
[00:09:39.000 --> 00:09:44.000]  還不就是屬於耶和華對我說的那番話
[00:09:44.000 --> 00:09:47.000]  也就是說那些是先知講論
[00:09:47.000 --> 00:09:48.000]  代言的
[00:09:48.000 --> 00:09:52.000]  代表上帝說話和所羅門說的一番話
[00:09:52.000 --> 00:09:55.000]  我們看看大衛說了些什麼
[00:09:55.000 --> 00:09:57.000]  我們看看PowerPoint
[00:09:57.000 --> 00:10:00.000]  十一到十三節我們一起讀
[00:10:00.000 --> 00:10:02.000]  一二三
[00:10:02.000 --> 00:10:14.000]  大家覺得大衛說話是否似曾相識?
[00:10:14.000 --> 00:10:17.000]  我想問紅色highlight的字
[00:10:17.000 --> 00:10:24.000]  這些字在舊約聖經哪裡出現過?
[00:10:24.000 --> 00:10:27.000]  我也覺得大家很有讀經能力
[00:10:27.000 --> 00:10:30.000]  來自《生命記》三十一章
[00:10:30.000 --> 00:10:33.000]  又或者《約書亞記》第一章
[00:10:33.000 --> 00:10:36.000]  我想問這番話是誰說的?
[00:10:36.000 --> 00:10:38.000]  摩西說
[00:10:38.000 --> 00:10:41.000]  摩西交棒給約書亞的時候說
[00:10:41.000 --> 00:10:44.000]  現在大衛要交棒給誰?
[00:10:44.000 --> 00:10:46.000]  所羅門他又說
[00:10:46.000 --> 00:10:49.000]  所以我們就有理由相信
[00:10:49.000 --> 00:10:54.000]  也在1976年有一個學者發表了一篇論文
[00:10:54.000 --> 00:11:01.000]  提到原來歷代之描繪大衛怎樣交棒給所羅門
[00:11:01.000 --> 00:11:06.000]  用一個格式就是猶如摩西交棒給約書亞
[00:11:06.000 --> 00:11:14.000]  這樣的交接其實是一個非常之根足的一種pattern
[00:11:14.000 --> 00:11:15.000]  舉個例子
[00:11:15.000 --> 00:11:18.000]  大家說的話都是一樣的
[00:11:18.000 --> 00:11:20.000]  舉個例子
[00:11:20.000 --> 00:11:23.000]  耶和華與你同在摩西說過
[00:11:23.000 --> 00:11:26.000]  剛強壯膽不要懼怕不要驚惶
[00:11:26.000 --> 00:11:28.000]  大家都熟悉的這一句
[00:11:28.000 --> 00:11:29.000]  最重要的是
[00:11:29.000 --> 00:11:33.000]  你約書亞為什麼能夠攻打進去加拿大
[00:11:33.000 --> 00:11:36.000]  只要你遵守耶和華的律例典章
[00:11:36.000 --> 00:11:38.000]  就必得亨通
[00:11:38.000 --> 00:11:40.000]  有沒有出現在這裡?
[00:11:40.000 --> 00:11:43.000]  遵行耶和華的律法你就變成亨通
[00:11:43.000 --> 00:11:45.000]  這裡又有亨通
[00:11:45.000 --> 00:11:46.000]  大家看到了
[00:11:46.000 --> 00:11:50.000]  亨通的字是抄約書亞記第一章
[00:11:50.000 --> 00:11:55.000]  剛強壯膽不要懼怕不要驚惶是抄約書亞記一章九節
[00:11:55.000 --> 00:11:57.000]  類似這樣的描述
[00:11:57.000 --> 00:12:00.000]  你覺得大衛說話沒有什麼性格嗎?
[00:12:00.000 --> 00:12:03.000]  他執誰的口水尾?
[00:12:03.000 --> 00:12:05.000]  執摩西口水尾
[00:12:05.000 --> 00:12:07.000]  他執完摩西口水尾
[00:12:07.000 --> 00:12:08.000]  為什麼呢?
[00:12:08.000 --> 00:12:12.000]  因為兩者都有一個任務
[00:12:12.000 --> 00:12:16.000]  他在生的時候沒辦法能夠完成
[00:12:16.000 --> 00:12:20.000]  而是要死後才能交棒給另一個人完成
[00:12:20.000 --> 00:12:22.000]  摩西的任務是什麼?
[00:12:22.000 --> 00:12:24.000]  進加拿大
[00:12:24.000 --> 00:12:26.000]  摩西有一個遺憾
[00:12:26.000 --> 00:12:29.000]  因為不小心擊打盤石出水
[00:12:29.000 --> 00:12:32.000]  然後就違反了一種驕傲
[00:12:32.000 --> 00:12:34.000]  類似這樣的傳息我們不多說
[00:12:34.000 --> 00:12:36.000]  不過起碼他有一個遺憾
[00:12:36.000 --> 00:12:37.000]  就是我先天不足
[00:12:37.000 --> 00:12:39.000]  我就進不了加拿大
[00:12:39.000 --> 00:12:42.000]  在這裡大衛也有一個遺憾
[00:12:42.000 --> 00:12:46.000]  大衛交給所羅門的任務是什麼?
[00:12:46.000 --> 00:12:48.000]  起聖殿 非常好
[00:12:48.000 --> 00:12:50.000]  為什麼大衛起不了聖殿?
[00:12:50.000 --> 00:12:55.000]  因為二十二章第八節跟我們說
[00:12:55.000 --> 00:12:57.000]  因為我流了人的血
[00:12:57.000 --> 00:13:00.000]  做了戰士 打了很多場仗
[00:13:00.000 --> 00:13:02.000]  你會不會覺得很無辜?
[00:13:02.000 --> 00:13:06.000]  天下太平之前你也要先互相廝殺
[00:13:06.000 --> 00:13:09.000]  完成廝殺列車
[00:13:09.000 --> 00:13:12.000]  然後你就告訴我我不可以起聖殿
[00:13:12.000 --> 00:13:13.000]  其實也很無辜
[00:13:13.000 --> 00:13:15.000]  不過這就是遺憾
[00:13:15.000 --> 00:13:19.000]  有些事情是上一輩人真的做不到
[00:13:19.000 --> 00:13:22.000]  就要交給下一輩人才做得到
[00:13:22.000 --> 00:13:25.000]  而所羅門沒有打過仗
[00:13:25.000 --> 00:13:28.000]  所以他的手是沒有鮮血的
[00:13:28.000 --> 00:13:31.000]  變成他就有資格起聖殿
[00:13:31.000 --> 00:13:33.000]  而一個這樣的資格
[00:13:33.000 --> 00:13:35.000]  大衛永世都達不到這個資格
[00:13:35.000 --> 00:13:39.000]  仍然摩西有遺憾 大衛有遺憾
[00:13:39.000 --> 00:13:41.000]  要交給另一個年輕一點的
[00:13:41.000 --> 00:13:45.000]  去接棒 去履行任務
[00:13:45.000 --> 00:13:47.000]  還有第三
[00:13:47.000 --> 00:13:51.000]  那個任務兩者都是艱巨
[00:13:51.000 --> 00:13:55.000]  打入迦蘭地 面對很多強悍的敵人
[00:13:55.000 --> 00:13:58.000]  十二探子都告訴你們
[00:13:58.000 --> 00:14:00.000]  那個叫利弗欽人 那些巨人
[00:14:00.000 --> 00:14:02.000]  你就是詐蠻
[00:14:02.000 --> 00:14:04.000]  那個任務是艱巨
[00:14:04.000 --> 00:14:08.000]  同樣地 起聖殿的任務都是艱巨
[00:14:08.000 --> 00:14:14.000]  第四 就是兩者的接棒人都是年輕無經驗
[00:14:14.000 --> 00:14:18.000]  約書亞 跟隨摩西蘊息一段日子
[00:14:18.000 --> 00:14:20.000]  但仍然都是年輕的
[00:14:20.000 --> 00:14:24.000]  所羅門年紀還年幼 而且是無經驗的
[00:14:24.000 --> 00:14:28.000]  第五 就是交了棒之後
[00:14:28.000 --> 00:14:33.000]  百姓對新任的領袖的尊重程度
[00:14:33.000 --> 00:14:38.000]  是拍得住支持那個領袖的尊重程度
[00:14:38.000 --> 00:14:44.000]  眾民擁戴約書亞 敬畏他 好像摩西一樣
[00:14:44.000 --> 00:14:49.000]  眾人都擁戴所羅門 尊敬他 好像大衛一樣
[00:14:49.000 --> 00:14:51.000]  類似這樣
[00:14:51.000 --> 00:14:55.000]  還有我們會發現耶和華律法
[00:14:55.000 --> 00:15:00.000]  這件事就成為能不能履行任務的關鍵
[00:15:00.000 --> 00:15:03.000]  我們以為打仗需要有高科技
[00:15:03.000 --> 00:15:06.000]  需要有疊碼 需要有兵器
[00:15:06.000 --> 00:15:09.000]  我們以為建殿需要有將人
[00:15:09.000 --> 00:15:14.000]  需要有石頭 需要有財寶 需要有寶地價
[00:15:14.000 --> 00:15:16.000]  但是這段經文就說
[00:15:16.000 --> 00:15:20.000]  只要遵守耶和華的律例殿章 就可以亨通
[00:15:20.000 --> 00:15:21.000]  是秘訣來的
[00:15:21.000 --> 00:15:25.000]  所以以後九龍五重節會上起座堂
[00:15:25.000 --> 00:15:27.000]  就只要遵守耶和華
[00:15:27.000 --> 00:15:31.000]  你覺得這很不切實際 在人看來
[00:15:31.000 --> 00:15:37.000]  你和建好的聖殿有什麼關係 有什麼因果關係呢
[00:15:37.000 --> 00:15:41.000]  但這段經文就很明顯告訴你原來是有因果關係
[00:15:41.000 --> 00:15:43.000]  遵守耶和華的誡命
[00:15:43.000 --> 00:15:48.000]  你就在建殿這件事上就能夠得亨通
[00:15:48.000 --> 00:15:50.000]  類似這樣
[00:15:50.000 --> 00:15:52.000]  接著你有沒有發現
[00:15:52.000 --> 00:15:59.000]  這22章說的東西和28章說的東西差不多一樣
[00:15:59.000 --> 00:16:02.000]  大衛又對他兒子所羅門說
[00:16:02.000 --> 00:16:05.000]  22章說完28章又說
[00:16:05.000 --> 00:16:08.000]  你當剛強壯膽去行 不要懼怕 不要驚慌
[00:16:08.000 --> 00:16:12.000]  因為耶和華神就是我的神 與你同在
[00:16:12.000 --> 00:16:14.000]  他不撇下你 也不丟棄你
[00:16:14.000 --> 00:16:17.000]  直到耶和華的工作都完不了
[00:16:17.000 --> 00:16:21.000]  這一句抄足約書亞的一尊九字
[00:16:21.000 --> 00:16:23.000]  而是不落闊綠的
[00:16:23.000 --> 00:16:29.000]  也就是說抄襲
[00:16:29.000 --> 00:16:32.000]  不過以前古代就只有你就不行
[00:16:32.000 --> 00:16:35.000]  古代就抄了 放了下來
[00:16:35.000 --> 00:16:37.000]  就說上帝必不撇下你
[00:16:37.000 --> 00:16:40.000]  同樣地這句子也是我兒所羅門
[00:16:40.000 --> 00:16:43.000]  你當認識耶和華理父的神 誠心樂意侍奉祂
[00:16:43.000 --> 00:16:47.000]  因為祂是間賊人 甚至是人的心思意念
[00:16:47.000 --> 00:16:49.000]  跟著一起讀
[00:16:49.000 --> 00:17:00.000]  這是先知講論 是摩西把口曾經講過
[00:17:00.000 --> 00:17:03.000]  現在交給大衛再講多一次
[00:17:03.000 --> 00:17:07.000]  我想問多一次 尋求這字的原文怎麼讀
[00:17:07.000 --> 00:17:11.000]  記不記得
[00:17:11.000 --> 00:17:14.000]  非常好 弟兄讀得很好
[00:17:14.000 --> 00:17:16.000]  Darash這字
[00:17:16.000 --> 00:17:23.000]  所以你就明白
[00:17:23.000 --> 00:17:26.000]  上年我們說歷代寺有尋求神的神學
[00:17:26.000 --> 00:17:32.000]  而這個尋求神的神學就吸收在大衛的先知講論那裡
[00:17:32.000 --> 00:17:35.000]  就告訴我們 當我們Darash上帝
[00:17:35.000 --> 00:17:38.000]  上帝就必被Darash
[00:17:38.000 --> 00:17:41.000]  當我們離棄上帝 上帝就怎樣
[00:17:41.000 --> 00:17:42.000]  離棄你
[00:17:42.000 --> 00:17:45.000]  類似這樣的先知講論
[00:17:45.000 --> 00:17:48.000]  就成為歷代寺之後的先知
[00:17:48.000 --> 00:17:52.000]  跟從的模式或者叫做pattern
[00:17:52.000 --> 00:17:54.000]  去講他的先知講論
[00:17:54.000 --> 00:17:56.000]  為什麼這樣講 我們看看
[00:17:56.000 --> 00:17:58.000]  引用一下四個先知給大家看看
[00:17:58.000 --> 00:18:00.000]  第一個先知
[00:18:00.000 --> 00:18:06.000]  就是那時猶大的首領因為事殺聚集在耶路撒冷
[00:18:06.000 --> 00:18:09.000]  有一個先知叫什麼名字
[00:18:09.000 --> 00:18:13.000]  「至瑪雅 去見羅邦安和眾首領對他們講
[00:18:13.000 --> 00:18:16.000]  耶和華如此說 一起讀吧」
[00:18:16.000 --> 00:18:27.000]  就這樣你看先知所講的內容
[00:18:27.000 --> 00:18:30.000]  你就會發現「離棄」這字
[00:18:30.000 --> 00:18:35.000]  正正就是「離棄」這裡這字 一模一樣
[00:18:35.000 --> 00:18:39.000]  因為你離棄耶和華 耶和華就會凋棄你
[00:18:39.000 --> 00:18:43.000]  而耶和華凋棄你 就會派軍隊去討伐你
[00:18:43.000 --> 00:18:46.000]  第二個先知就是十五章的二節
[00:18:46.000 --> 00:18:49.000]  他出來迎接阿薩對他說
[00:18:49.000 --> 00:18:53.000]  「阿薩猶大變雅敏人 要聽我說」
[00:18:53.000 --> 00:18:54.000]  我們一起讀吧
[00:18:54.000 --> 00:19:01.000]  這一句 我們去到這一句
[00:19:01.000 --> 00:19:06.000]  「順從」這字就等於「遵行順從」這字
[00:19:06.000 --> 00:19:10.000]  「耶和華與你同在」就和「耶和華與你同在」
[00:19:10.000 --> 00:19:11.000]  你見到嗎?
[00:19:11.000 --> 00:19:15.000]  這才是執緊大胃口 最後說的話
[00:19:15.000 --> 00:19:17.000]  接著我們讀這一句
[00:19:17.000 --> 00:19:21.000]  「你們若尋求他 就必尋見
[00:19:21.000 --> 00:19:24.000]  你們若離棄他 他必離棄你們」
[00:19:24.000 --> 00:19:26.000]  你見到嗎?和這一句
[00:19:26.000 --> 00:19:29.000]  又是抄竹而不落闊綠
[00:19:30.000 --> 00:19:32.000]  Patriotism
[00:19:32.000 --> 00:19:37.000]  我們發現原來這些先知做先知都沒有什麼性格
[00:19:37.000 --> 00:19:41.000]  他是在執哪個後歲妹做先知?
[00:19:41.000 --> 00:19:43.000]  大胃 是不是?
[00:19:43.000 --> 00:19:46.000]  而大胃又執哪個後歲妹做先知?
[00:19:46.000 --> 00:19:49.000]  摩西 非常好 大家明白了吧
[00:19:49.000 --> 00:19:50.000]  第三
[00:19:50.000 --> 00:19:54.000]  那時 神教靈感動祭司耶和耶大的兒子撒加利亞
[00:19:54.000 --> 00:19:58.000]  大家留意 撒加利亞不是撒加利亞先知
[00:19:58.000 --> 00:20:00.000]  因為撒加利亞是陳大文的名字
[00:20:00.000 --> 00:20:02.000]  即是說到處都是撒加利亞
[00:20:02.000 --> 00:20:06.000]  就好像我們中國人的泳斯
[00:20:06.000 --> 00:20:10.000]  什麼韋文那些
[00:20:10.000 --> 00:20:12.000]  到處都是這些
[00:20:12.000 --> 00:20:16.000]  他站在上面的文
[00:20:16.000 --> 00:20:18.000]  他就說「神如此說
[00:20:18.000 --> 00:20:23.000]  你們為何光犯耶和華的誡命
[00:20:23.000 --> 00:20:26.000]  以致不得恨痛」這一句
[00:20:26.000 --> 00:20:29.000]  耶和華的律法就是耶和華的誡命
[00:20:29.000 --> 00:20:31.000]  「以致你不得恨痛」
[00:20:31.000 --> 00:20:35.000]  「恨痛」這裡又出現
[00:20:35.000 --> 00:20:38.000]  同樣地 下一句 一起讀
[00:20:38.000 --> 00:20:40.000]  「你們理氣耶和華
[00:20:40.000 --> 00:20:42.000]  所以他也撇棄你」
[00:20:42.000 --> 00:20:47.000]  同樣地 沒什麼性格都是抄了這一句
[00:20:47.000 --> 00:20:48.000]  下一個
[00:20:48.000 --> 00:20:51.000]  「通曉神物是撒加利亞再世」
