
[00:00:00.000 --> 00:00:02.000]  頂尖會議早晨
[00:01:41.000 --> 00:01:43.000]  當我回來在窩福
[00:01:43.000 --> 00:01:45.000]  開始在中堂
[00:01:45.000 --> 00:01:47.000]  那時候在方方聚會
[00:01:47.000 --> 00:01:49.000]  這個地方來到聚會的時候
[00:01:49.000 --> 00:01:51.000]  我們是因為沒有辦公室
[00:01:51.000 --> 00:01:53.000]  沒有團契的地方
[00:01:53.000 --> 00:01:55.000]  沒有聚會的地方
[00:01:55.000 --> 00:01:57.000]  我們當時聚會
[00:01:57.000 --> 00:01:59.000]  是在何文田街35號
[00:01:59.000 --> 00:02:01.000]  二樓
[00:02:01.000 --> 00:02:03.000]  三樓應該是
[00:02:03.000 --> 00:02:05.000]  一千四百呎的地方
[00:02:05.000 --> 00:02:07.000]  其實那個是住宅
[00:02:07.000 --> 00:02:09.000]  我哥哥在那裡
[00:02:09.000 --> 00:02:11.000]  在那裡募會的時候
[00:02:11.000 --> 00:02:13.000]  那個是他住的地方
[00:02:13.000 --> 00:02:15.000]  但是週末
[00:02:15.000 --> 00:02:17.000]  客廳就讓出來做團契
[00:02:17.000 --> 00:02:19.000]  團契就排隊排
[00:02:19.000 --> 00:02:21.000]  客廳有多大呢
[00:02:21.000 --> 00:02:23.000]  大概三百呎
[00:02:23.000 --> 00:02:25.000]  所以團契坐不下
[00:02:25.000 --> 00:02:27.000]  就要坐在走廊
[00:02:27.000 --> 00:02:29.000]  走廊都不行了
[00:02:29.000 --> 00:02:31.000]  就一直伸展
[00:02:31.000 --> 00:02:33.000]  門有時都開了
[00:02:33.000 --> 00:02:35.000]  所以在門的外面都站了團契
[00:02:35.000 --> 00:02:37.000]  另一方面
[00:02:37.000 --> 00:02:39.000]  辦公後來
[00:02:39.000 --> 00:02:41.000]  因為地方太少了
[00:02:41.000 --> 00:02:43.000]  所以我回來的時候
[00:02:43.000 --> 00:02:45.000]  不會住在那個地方
[00:02:45.000 --> 00:02:47.000]  而是住在另一個地方
[00:02:47.000 --> 00:02:49.000]  整個何文田街35號二樓
[00:02:49.000 --> 00:02:51.000]  就全部用來做教會
[00:02:51.000 --> 00:02:55.000]  房就要來做傳道人的辦公室
[00:02:55.000 --> 00:02:57.000]  兩個人一間房
[00:02:57.000 --> 00:02:59.000]  都是不夠分
[00:02:59.000 --> 00:03:01.000]  那怎麼辦呢?就廚房開多一間
[00:03:01.000 --> 00:03:03.000]  都是不夠分就廁所旁邊有個位置
[00:03:03.000 --> 00:03:05.000]  擺張桌子在那裡
[00:03:05.000 --> 00:03:07.000]  多一個人在那裡
[00:03:07.000 --> 00:03:09.000]  這個是以前的聚會
[00:03:09.000 --> 00:03:11.000]  那我們的崇拜呢
[00:03:11.000 --> 00:03:13.000]  一部分就在呂青年會
[00:03:13.000 --> 00:03:15.000]  第二部分就去方芳
[00:03:15.000 --> 00:03:17.000]  是1984年開始去方芳那裡聚會
[00:03:17.000 --> 00:03:19.000]  我回來1986年
[00:03:19.000 --> 00:03:21.000]  就是照顧方芳
[00:03:21.000 --> 00:03:23.000]  中堂這一班頂尖的
[00:03:23.000 --> 00:03:25.000]  大概100人
[00:03:25.000 --> 00:03:27.000]  團契地方不夠
[00:03:27.000 --> 00:03:29.000]  小組不夠
[00:03:29.000 --> 00:03:31.000]  沒地方怎麼辦呢?
[00:03:31.000 --> 00:03:33.000]  其實大部分
[00:03:33.000 --> 00:03:35.000]  我帶信處的人
[00:03:35.000 --> 00:03:37.000]  是在家裡查經開始的
[00:03:37.000 --> 00:03:39.000]  但我回想這麼多年
[00:03:39.000 --> 00:03:41.000]  原來感情最深入的那一班
[00:03:41.000 --> 00:03:45.000]  是在家裡查經長大的那一班人
[00:03:45.000 --> 00:03:47.000]  現在有些是我的同工
[00:03:47.000 --> 00:03:49.000]  有很多是我的執事長老
[00:03:49.000 --> 00:03:51.000]  這一班的人
[00:03:51.000 --> 00:03:53.000]  是那時候在我們家裡
[00:03:53.000 --> 00:03:55.000]  吃雞腿飯
[00:03:55.000 --> 00:03:57.000]  吃豬頭肉
[00:03:57.000 --> 00:03:59.000]  老的豬頭肉
[00:03:59.000 --> 00:04:01.000]  吃什麼牛肉
[00:04:01.000 --> 00:04:03.000]  吃燒雞之類的
[00:04:03.000 --> 00:04:05.000]  慢慢長
[00:04:05.000 --> 00:04:07.000]  豆腐最多
[00:04:07.000 --> 00:04:09.000]  每餐都有豆腐
[00:04:09.000 --> 00:04:11.000]  是這一班開始的
[00:04:11.000 --> 00:04:13.000]  那我的小朋友兩歲半開始
[00:04:13.000 --> 00:04:15.000]  已經拿甜品出來的時候
[00:04:15.000 --> 00:04:17.000]  他們就出動了
[00:04:17.000 --> 00:04:19.000]  一個個拿甜品出來
[00:04:19.000 --> 00:04:21.000]  來服侍叔叔、姨姨、哥哥、姐姐
[00:04:21.000 --> 00:04:23.000]  就是這樣
[00:04:23.000 --> 00:04:25.000]  但我發覺經過幾十年的時間
[00:04:25.000 --> 00:04:27.000]  有些已經移民了
[00:04:27.000 --> 00:04:29.000]  到現在感情還是沒有變
[00:04:29.000 --> 00:04:31.000]  上個月
[00:04:31.000 --> 00:04:33.000]  我有三個星期的時間
[00:04:33.000 --> 00:04:35.000]  去了美加探望他們
[00:04:35.000 --> 00:04:37.000]  三藩市
[00:04:37.000 --> 00:04:39.000]  我探望我哥哥和一些弟兄姊妹
[00:04:39.000 --> 00:04:41.000]  為什麼要探望我哥哥呢?
[00:04:41.000 --> 00:04:43.000]  因為我哥哥退休了
[00:04:43.000 --> 00:04:45.000]  他就回到那邊照顧他的侄孫
[00:04:45.000 --> 00:04:47.000]  就是照顧我的侄孫
[00:04:47.000 --> 00:04:49.000]  就是他的孫
[00:04:49.000 --> 00:04:51.000]  這個孫子
[00:04:51.000 --> 00:04:53.000]  我很想大家記得
[00:04:53.000 --> 00:04:55.000]  我三年多前和大家分享
[00:04:55.000 --> 00:04:57.000]  我哥哥的媳婦
[00:04:57.000 --> 00:04:59.000]  生第二胎的時間
[00:04:59.000 --> 00:05:03.000]  她的媳婦
[00:05:03.000 --> 00:05:05.000]  生產期間
[00:05:05.000 --> 00:05:07.000]  因為胎水入血
[00:05:07.000 --> 00:05:09.000]  所以中途離世
[00:05:09.000 --> 00:05:11.000]  那孩子
[00:05:11.000 --> 00:05:13.000]  是否福取出
[00:05:13.000 --> 00:05:15.000]  然後救回她
[00:05:15.000 --> 00:05:17.000]  這個侄孫
[00:05:17.000 --> 00:05:19.000]  其實過去一直以來
[00:05:19.000 --> 00:05:21.000]  我都很想去探望她
[00:05:21.000 --> 00:05:23.000]  不過因為她爸爸太忙
[00:05:23.000 --> 00:05:25.000]  他沒有時間招呼我們
[00:05:25.000 --> 00:05:27.000]  所以她就說
[00:05:27.000 --> 00:05:29.000]  一直以來都安排不到時間
[00:05:29.000 --> 00:05:31.000]  另一方面
[00:05:31.000 --> 00:05:33.000]  她也希望能夠找到一些人
[00:05:33.000 --> 00:05:35.000]  就是我哥哥和姐姐
[00:05:35.000 --> 00:05:37.000]  一有需要就飛過去
[00:05:37.000 --> 00:05:39.000]  來照顧那些孫子
[00:05:39.000 --> 00:05:41.000]  直到她去年退休的時候
[00:05:41.000 --> 00:05:43.000]  她就真的住在隔壁
[00:05:43.000 --> 00:05:45.000]  照顧這個孫子
[00:05:45.000 --> 00:05:47.000]  我知道之後
[00:05:47.000 --> 00:05:49.000]  因為那邊教會請我港渡
[00:05:49.000 --> 00:05:51.000]  我就順道住了兩天
[00:05:51.000 --> 00:05:53.000]  在他們的地方
[00:05:53.000 --> 00:05:55.000]  我的侄子已經在婚
[00:05:55.000 --> 00:05:57.000]  她結婚的
[00:05:57.000 --> 00:05:59.000]  也是一個單親的媽媽
[00:05:59.000 --> 00:06:01.000]  她的丈夫
[00:06:01.000 --> 00:06:03.000]  已經因病離世
[00:06:05.000 --> 00:06:07.000]  剩下兩個小朋友
[00:06:07.000 --> 00:06:09.000]  一個九歲,一個七歲
[00:06:09.000 --> 00:06:11.000]  我的侄子兩個小朋友
[00:06:11.000 --> 00:06:13.000]  大的六歲
[00:06:13.000 --> 00:06:15.000]  小的三歲多
[00:06:15.000 --> 00:06:17.000]  所以我去到那邊的時間
[00:06:17.000 --> 00:06:19.000]  是四個小朋友和我一起
[00:06:19.000 --> 00:06:21.000]  我很詫異
[00:06:21.000 --> 00:06:25.000]  當我見到這四個小朋友的時候
[00:06:25.000 --> 00:06:27.000]  一個一個叫我做叔公
[00:06:27.000 --> 00:06:29.000]  叔公
[00:06:29.000 --> 00:06:31.000]  其實他們全部是ABC
[00:06:31.000 --> 00:06:33.000]  是不懂中文的
[00:06:33.000 --> 00:06:35.000]  但是竟然叫我做
[00:06:35.000 --> 00:06:37.000]  S-O-K-U-N-G
[00:06:37.000 --> 00:06:41.000]  叔公
[00:06:41.000 --> 00:06:43.000]  我很詫異
[00:06:43.000 --> 00:06:45.000]  為什麼叫我做叔公呢?
[00:06:45.000 --> 00:06:49.000]  我問他
[00:06:49.000 --> 00:06:51.000]  你知不知道叔公是什麼?
[00:06:51.000 --> 00:06:53.000]  Do you know the meaning of 叔公?
[00:06:53.000 --> 00:06:55.000]  然後最小的那個
[00:06:55.000 --> 00:06:57.000]  就是這個
[00:06:57.000 --> 00:06:59.000]  是媽媽過世出生的
[00:06:59.000 --> 00:07:01.000]  I know, I know
[00:07:01.000 --> 00:07:03.000]  叔公
[00:07:03.000 --> 00:07:05.000]  Means
[00:07:05.000 --> 00:07:07.000]  My grandpa's brother
[00:07:07.000 --> 00:07:09.000]  是grandpa的brother
[00:07:09.000 --> 00:07:11.000]  就是叔公
[00:07:11.000 --> 00:07:13.000]  哇,excellent
[00:07:13.000 --> 00:07:15.000]  我終於抱住他
[00:07:15.000 --> 00:07:17.000]  你真是聰明,每個人都說
[00:07:17.000 --> 00:07:19.000]  Yeah, your grand uncle
[00:07:19.000 --> 00:07:21.000]  這個是我們的grand uncle
[00:07:21.000 --> 00:07:23.000]  所以我就拍了照片
[00:07:23.000 --> 00:07:25.000]  和他們一起在這個地方
[00:07:25.000 --> 00:07:27.000]  來慶祝,講故事給他們聽
[00:07:27.000 --> 00:07:29.000]  我怎麼出來
[00:07:29.000 --> 00:07:31.000]  我和他grandpa的關係怎樣
[00:07:31.000 --> 00:07:33.000]  哇,真是
[00:07:33.000 --> 00:07:35.000]  我們有一晚的時間聚會得非常好
[00:07:35.000 --> 00:07:37.000]  我們感謝神
[00:07:37.000 --> 00:07:39.000]  另一方面,看到那些弟兄姊妹
[00:07:39.000 --> 00:07:41.000]  一見如故,二十多年前的事
[00:07:41.000 --> 00:07:43.000]  吃過什麼都記得
[00:07:43.000 --> 00:07:45.000]  我說過什麼都記得
[00:07:45.000 --> 00:07:47.000]  哇,這麼多的東西還記得
[00:07:47.000 --> 00:07:49.000]  然後我去了溫哥華
[00:07:49.000 --> 00:07:51.000]  溫哥華也有十幾個弟兄姊妹
[00:07:51.000 --> 00:07:53.000]  在那個地方我們一起見面
[00:07:53.000 --> 00:07:55.000]  有機會再一次舊地重遊
[00:07:55.000 --> 00:07:57.000]  和我住在其中一個弟兄
[00:07:57.000 --> 00:07:59.000]  偉忠和Jane的家
[00:07:59.000 --> 00:08:01.000]  然後在那個地方有幾天的時間
[00:08:01.000 --> 00:08:03.000]  來相處,最後一個站
[00:08:03.000 --> 00:08:05.000]  去到Toronto,那裡是
[00:08:05.000 --> 00:08:07.000]  最多恩福人聚集的地方
[00:08:07.000 --> 00:08:09.000]  有四十多個
[00:08:09.000 --> 00:08:11.000]  恩福的弟兄姊妹
[00:08:11.000 --> 00:08:13.000]  和我一起吃飯的時間
[00:08:13.000 --> 00:08:15.000]  暢談往事
[00:08:15.000 --> 00:08:17.000]  我為了這一切來感恩
[00:08:17.000 --> 00:08:19.000]  各位親愛的弟兄姊妹
[00:08:19.000 --> 00:08:21.000]  今天當我們開始了
[00:08:21.000 --> 00:08:23.000]  這個聚會,這個東九的
[00:08:23.000 --> 00:08:25.000]  這個堂
[00:08:25.000 --> 00:08:27.000]  現在不是叫做分堂
[00:08:27.000 --> 00:08:30.000]  這個叫做恩福東九堂
[00:08:30.000 --> 00:08:32.000]  我再說一次
[00:08:32.000 --> 00:08:34.000]  這個叫做恩福的東九堂
[00:08:34.000 --> 00:08:36.000]  是恩福來的
[00:08:36.000 --> 00:08:38.000]  是東九堂
[00:08:38.000 --> 00:08:40.000]  到底我們接下來五年怎樣發展呢?
[00:08:40.000 --> 00:08:42.000]  很想和大家
[00:08:42.000 --> 00:08:44.000]  來看看
[00:08:44.000 --> 00:08:46.000]  有一幅圖
[00:08:46.000 --> 00:08:48.000]  這幅圖呢
[00:08:48.000 --> 00:08:51.000]  是我在溫哥華期間
[00:08:51.000 --> 00:08:53.000]  有弟兄聚會完之後
[00:08:53.000 --> 00:08:55.000]  帶我們去一個大島參觀
[00:08:55.000 --> 00:08:57.000]  在這個大島
[00:08:57.000 --> 00:08:59.000]  是非常青綠的大島
[00:08:59.000 --> 00:09:01.000]  但是我們沒有想到
[00:09:01.000 --> 00:09:03.000]  在這個大島我們走
[00:09:03.000 --> 00:09:05.000]  其中一個地方的時候
[00:09:05.000 --> 00:09:07.000]  是看到一個沼澤的地方
[00:09:07.000 --> 00:09:09.000]  就在這個沼澤的地方
[00:09:09.000 --> 00:09:13.000]  是整個島都看不到的一個現象
[00:09:13.000 --> 00:09:15.000]  我竟然在這裡發生
[00:09:15.000 --> 00:09:17.000]  發現什麼呢?
[00:09:17.000 --> 00:09:19.000]  就是在沼澤裡的樹
[00:09:19.000 --> 00:09:21.000]  全部是死樹
[00:09:21.000 --> 00:09:23.000]  全部死了
[00:09:23.000 --> 00:09:25.000]  我很驚訝
[00:09:25.000 --> 00:09:27.000]  沒有試過死樹連在一起
[00:09:27.000 --> 00:09:29.000]  在沼澤裡
[00:09:29.000 --> 00:09:31.000]  但是這個地方
[00:09:31.000 --> 00:09:33.000]  全部的樹都死了
[00:09:33.000 --> 00:09:35.000]  我就問為什麼?
[00:09:35.000 --> 00:09:37.000]  其中那裡的居民
[00:09:37.000 --> 00:09:39.000]  有一個人跟我說
[00:09:39.000 --> 00:09:41.000]  他說因為這個沼澤的地方
[00:09:41.000 --> 00:09:43.000]  水不流通
[00:09:43.000 --> 00:09:45.000]  第二呢
[00:09:45.000 --> 00:09:47.000]  裡面可能有些菌
[00:09:47.000 --> 00:09:49.000]  侵蝕那些樹的根
[00:09:49.000 --> 00:09:51.000]  有時熱的時候
[00:09:51.000 --> 00:09:53.000]  其實會有些氣出來
[00:09:53.000 --> 00:09:55.000]  是相當難受的
[00:09:55.000 --> 00:09:57.000]  死水
[00:09:57.000 --> 00:09:59.000]  是沒有活樹的
[00:09:59.000 --> 00:10:01.000]  他說了一句話
[00:10:01.000 --> 00:10:03.000]  是死的水沒有活的樹
[00:10:03.000 --> 00:10:05.000]  我突然想起死海
[00:10:05.000 --> 00:10:07.000]  一樣
[00:10:07.000 --> 00:10:09.000]  死海是沒有活的魚
[00:10:09.000 --> 00:10:11.000]  所以沒有人去死海釣魚
[00:10:11.000 --> 00:10:13.000]  因為釣了上來的那些是鹹魚
[00:10:13.000 --> 00:10:15.000]  如果是鹹魚
[00:10:15.000 --> 00:10:17.000]  你在那裡醃久一點都不行
[00:10:17.000 --> 00:10:19.000]  三十四天
[00:10:19.000 --> 00:10:21.000]  濃度四天
[00:10:21.000 --> 00:10:23.000]  魚怎麼生存呢?很難的
[00:10:23.000 --> 00:10:25.000]  所以人都浮在那裡
[00:10:25.000 --> 00:10:27.000]  你根本是站不住的
[00:10:27.000 --> 00:10:29.000]  各位親愛的弟妹
[00:10:29.000 --> 00:10:31.000]  是從這個景象裡面
[00:10:31.000 --> 00:10:33.000]  讓我看到一個很深入
[00:10:33.000 --> 00:10:35.000]  縮寧的意義
[00:10:35.000 --> 00:10:37.000]  死的水
[00:10:37.000 --> 00:10:39.000]  不會有活的樹
[00:10:39.000 --> 00:10:41.000]  死的靈明
[00:10:41.000 --> 00:10:43.000]  不會有活的影響力
[00:10:43.000 --> 00:10:45.000]  各位親愛的弟妹
[00:10:45.000 --> 00:10:47.000]  現在就讓我們去看一看
[00:10:47.000 --> 00:10:50.000]  為什麼我們需要有一個活水
[00:10:50.000 --> 00:10:52.000]  繼續不斷在我們裡面呢?
[00:10:52.000 --> 00:10:54.000]  有兩個人物
[00:10:54.000 --> 00:10:56.000]  一個叫甘地
[00:10:56.000 --> 00:10:58.000]  一個叫羅素
[00:10:58.000 --> 00:11:00.000]  甘地在英國有幾年的時間
[00:11:00.000 --> 00:11:02.000]  接觸基督教
[00:11:02.000 --> 00:11:04.000]  有很多的基督徒
[00:11:04.000 --> 00:11:06.000]  一直和他相處
[00:11:06.000 --> 00:11:08.000]  但是想不到的
[00:11:08.000 --> 00:11:10.000]  就是相處了之後
[00:11:10.000 --> 00:11:12.000]  他不僅對基督教
[00:11:12.000 --> 00:11:14.000]  冒險性
[00:11:14.000 --> 00:11:16.000]  沒有興趣
[00:11:16.000 --> 00:11:19.000]  甚至是用基督教的模式
[00:11:19.000 --> 00:11:21.000]  發展印度教
[00:11:21.000 --> 00:11:23.000]  他自己說了一句話
[00:11:23.000 --> 00:11:25.000]  我非常喜歡
[00:11:25.000 --> 00:11:27.000]  基督教的耶穌
[00:11:27.000 --> 00:11:30.000]  但是我非常不喜歡
[00:11:30.000 --> 00:11:32.000]  基督徒
[00:11:32.000 --> 00:11:34.000]  原因在哪裡呢?
[00:11:34.000 --> 00:11:36.000]  就是因為我看到聖經的耶穌
[00:11:36.000 --> 00:11:39.000]  和他們活出來的信仰
[00:11:39.000 --> 00:11:41.000]  差距太大
[00:11:41.000 --> 00:11:43.000]  他寧願選擇
[00:11:43.000 --> 00:11:45.000]  印度教
[00:11:45.000 --> 00:11:48.000]  然後活化印度教
[00:11:48.000 --> 00:11:50.000]  好像耶穌一樣
[00:11:50.000 --> 00:11:52.000]  將生命帶到印度教
[00:11:52.000 --> 00:11:54.000]  帶來的結果
[00:11:54.000 --> 00:11:58.000]  影響整個印度的信仰
[00:11:58.000 --> 00:12:00.000]  印度的宗教
[00:12:00.000 --> 00:12:02.000]  另外一個人,羅素
[00:12:02.000 --> 00:12:05.000]  自小被基督徒包圍
[00:12:05.000 --> 00:12:07.000]  實際上他家族裡
[00:12:07.000 --> 00:12:10.000]  有相當多教會的人
[00:12:10.000 --> 00:12:12.000]  甚至是領袖在當中
[00:12:12.000 --> 00:12:14.000]  但是他自己選擇
[00:12:14.000 --> 00:12:15.000]  不相信
[00:12:15.000 --> 00:12:17.000]  甚至寫了一本書
[00:12:17.000 --> 00:12:19.000]  《為何我不是基督徒》
[00:12:19.000 --> 00:12:21.000]  在書中
[00:12:21.000 --> 00:12:23.000]  很早時我已經提過
[00:12:23.000 --> 00:12:25.000]  絕大部分的理由
[00:12:25.000 --> 00:12:27.000]  不涉及理性
[00:12:27.000 --> 00:12:29.000]  而是感性
[00:12:29.000 --> 00:12:31.000]  是對基督徒
[00:12:31.000 --> 00:12:34.000]  對教會的言行規矩
[00:12:34.000 --> 00:12:37.000]  有很多反感的地方
[00:12:37.000 --> 00:12:39.000]  帶來的就是
[00:12:39.000 --> 00:12:44.000]  這個人成為了無神論者的發現
[00:12:44.000 --> 00:12:46.000]  另一方面
[00:12:46.000 --> 00:12:48.000]  影響了很多人對基督教沒有興趣
[00:12:48.000 --> 00:12:50.000]  都是因為這樣
[00:12:50.000 --> 00:12:51.000]  是因為這樣
[00:12:51.000 --> 00:12:52.000]  接下來五年
[00:12:52.000 --> 00:12:53.000]  到底我們怎樣走呢?
[00:12:53.000 --> 00:12:56.000]  希伯來書就在這個時候
[00:12:56.000 --> 00:12:59.000]  由第一章到十二章是教義性的
[00:12:59.000 --> 00:13:01.000]  基督是無可比擬的
[00:13:01.000 --> 00:13:03.000]  第二,救恩
[00:13:03.000 --> 00:13:05.000]  救恩是一次過成就的
[00:13:05.000 --> 00:13:07.000]  神賜給我們的救恩
[00:13:07.000 --> 00:13:08.000]  一次的得救
[00:13:08.000 --> 00:13:10.000]  永恆的得救
[00:13:10.000 --> 00:13:12.000]  因為我們的神是永恆的保守著
[00:13:12.000 --> 00:13:15.000]  祂自己賜給人的救恩
[00:13:15.000 --> 00:13:17.000]  但是人如果離棄的時候
[00:13:17.000 --> 00:13:18.000]  會受到管教
[00:13:18.000 --> 00:13:19.000]  離棄的時候
[00:13:19.000 --> 00:13:22.000]  一定會失去一個流奶與蜜
[00:13:22.000 --> 00:13:24.000]  就是迦南美地
[00:13:24.000 --> 00:13:25.000]  這種境界
[00:13:25.000 --> 00:13:26.000]  但另一方面
[00:13:26.000 --> 00:13:28.000]  他已經告訴我們
[00:13:28.000 --> 00:13:30.000]  當我們堅持這種信仰的時候
[00:13:30.000 --> 00:13:34.000]  我們就會有一種不同的盼望在當中
[00:13:34.000 --> 00:13:36.000]  去到十三章
[00:13:36.000 --> 00:13:39.000]  希伯來書的作者就呼籲我們
[00:13:39.000 --> 00:13:42.000]  因為我們的主是一個無可比擬的主
[00:13:42.000 --> 00:13:44.000]  是一個至高無上
[00:13:44.000 --> 00:13:49.000]  沒有任何的天使、先知、祭司、列祖
[00:13:49.000 --> 00:13:51.000]  甚至偉人、國父
[00:13:51.000 --> 00:13:54.000]  是可以與祂相提並論的
[00:13:54.000 --> 00:13:57.000]  所以我們今天應該怎樣回應祂呢?
[00:13:57.000 --> 00:14:00.000]  這正正就是十三章帶給我們的訊息
[00:14:00.000 --> 00:14:02.000]  十三章一到八節
[00:14:02.000 --> 00:14:05.000]  帶給我們有三點的回應
[00:14:05.000 --> 00:14:08.000]  第一點是一到第三節
[00:14:08.000 --> 00:14:10.000]  是愛的回應
[00:14:10.000 --> 00:14:14.000]  第二點是第四節
[00:14:14.000 --> 00:14:22.000]  這裡所說的是聖潔生活的回應
[00:14:22.000 --> 00:14:25.000]  第三點我們看得見
[00:14:25.000 --> 00:14:29.000]  聖潔生活的回應是第四和第五節
[00:14:29.000 --> 00:14:31.000]  然後去到第三點
[00:14:31.000 --> 00:14:34.000]  特別是說到我們對神的信服
[00:14:35.000 --> 00:14:36.000]  回應
[00:14:36.000 --> 00:14:38.000]  信和信服的回應
[00:14:38.000 --> 00:14:41.000]  現在我就很想和大家先讀一讀
[00:14:41.000 --> 00:14:44.000]  我們今天這一段聖經
[00:14:44.000 --> 00:14:48.000]  第一節至到第三節
[00:14:48.000 --> 00:14:50.000]  找到的時候我們一起讀
[00:14:50.000 --> 00:14:53.000]  你們務要常存弟兄相愛的心
[00:14:53.000 --> 00:14:56.000]  不可忘記用愛心接待客女
[00:14:56.000 --> 00:14:59.000]  因為曾有接待客女的
[00:14:59.000 --> 00:15:01.000]  不知不覺就接待了天使
[00:15:01.000 --> 00:15:04.000]  你們要紀念被捆綁的人
[00:15:04.000 --> 00:15:06.000]  好在與他們同壽
[00:15:06.000 --> 00:15:14.000]  在這段聖經當中
[00:15:14.000 --> 00:15:16.000]  我特別呼籲大家
[00:15:16.000 --> 00:15:20.000]  你要留意那些命令式的動詞
[00:15:20.000 --> 00:15:24.000]  無要不可忘記
[00:15:24.000 --> 00:15:27.000]  要也要
[00:15:27.000 --> 00:15:29.000]  這就是我們今天要做的
[00:15:29.000 --> 00:15:31.000]  裡面所說的是什麼呢?
[00:15:31.000 --> 00:15:32.000]  第一
[00:15:32.000 --> 00:15:35.000]  在這個弟兄相愛的心裡面
[00:15:35.000 --> 00:15:37.000]  第一件事就是第一節
[00:15:37.000 --> 00:15:40.000]  帶給我們應該有的回應
[00:15:40.000 --> 00:15:43.000]  就是對弟兄姐妹的愛
[00:15:43.000 --> 00:15:46.000]  原文第一節是這麼說的
[00:15:46.000 --> 00:15:49.000]  弟兄相愛的心
[00:15:49.000 --> 00:15:54.000]  你們務要繼續不斷地持守
[00:15:54.000 --> 00:15:56.000]  我再說一次
[00:15:56.000 --> 00:15:58.000]  這段原文說
[00:15:58.000 --> 00:16:00.000]  弟兄相愛的心
[00:16:00.000 --> 00:16:05.000]  你們務要繼續不斷地持守
[00:16:05.000 --> 00:16:06.000]  其實就是說
[00:16:06.000 --> 00:16:09.000]  你們務要繼續不斷地持守
[00:16:09.000 --> 00:16:11.000]  弟兄相愛的心
[00:16:11.000 --> 00:16:12.000]  原來就是這樣
[00:16:12.000 --> 00:16:15.000]  我們看到這段聖經當中
[00:16:15.000 --> 00:16:18.000]  原來弟兄相愛就是當政
[00:16:18.000 --> 00:16:19.000]  我們弟兄姐妹
[00:16:19.000 --> 00:16:21.000]  是我們家人
[00:16:21.000 --> 00:16:23.000]  而這個家人本身
[00:16:23.000 --> 00:16:27.000]  不是說我跟你在一起一早就愛你
[00:16:27.000 --> 00:16:29.000]  我跟你在一起一團就愛你
[00:16:29.000 --> 00:16:31.000]  當你不在我那一早的時間
[00:16:31.000 --> 00:16:32.000]  拜拜
[00:16:32.000 --> 00:16:34.000]  我就將你轉嫁
