
[00:00:00.000 --> 00:00:07.360]  我們今天就來思想聖經裡面的詩篇裡面的祈禱詩
[00:02:25.000 --> 00:02:29.000]  而是常常都帶著很多的感恩和讚美
[00:02:29.000 --> 00:02:32.000]  是回想神過去的工作
[00:02:32.000 --> 00:02:34.000]  在歷史當中
[00:02:34.000 --> 00:02:35.000]  或者個人生命當中
[00:02:35.000 --> 00:02:37.000]  神的作為
[00:02:37.000 --> 00:02:39.000]  在那個回想過程當中
[00:02:39.000 --> 00:02:41.000]  承認神是有能力的
[00:02:41.000 --> 00:02:42.000]  承認神
[00:02:42.000 --> 00:02:44.000]  祂是無所不能的
[00:02:44.000 --> 00:02:46.000]  因此帶著那份信心
[00:02:46.000 --> 00:02:48.000]  帶著那份感謝的心
[00:02:48.000 --> 00:02:49.000]  一路的感謝
[00:02:49.000 --> 00:02:51.000]  一路的讚美
[00:02:51.000 --> 00:02:53.000]  向神祈求
[00:02:53.000 --> 00:02:54.000]  第三
[00:02:54.000 --> 00:02:56.000]  當你讀這些祈禱詩的時候
[00:02:56.000 --> 00:02:58.000]  你會察覺到一個共通點
[00:02:58.000 --> 00:03:00.000]  就是他們在禱告當中
[00:03:00.000 --> 00:03:03.000]  一定是緊握著神的應許
[00:03:03.000 --> 00:03:04.000]  好知道
[00:03:04.000 --> 00:03:06.000]  上帝是應許
[00:03:06.000 --> 00:03:09.000]  祂的慈愛是不會改變的
[00:03:09.000 --> 00:03:11.000]  你也認識這位上帝
[00:03:11.000 --> 00:03:13.000]  祂是信實的
[00:03:13.000 --> 00:03:15.000]  這是祂的屬性
[00:03:15.000 --> 00:03:17.000]  就算我們失信
[00:03:17.000 --> 00:03:19.000]  祂不會對我們不信
[00:03:19.000 --> 00:03:22.000]  因為祂不能背負自己
[00:03:22.000 --> 00:03:23.000]  因此很清楚
[00:03:23.000 --> 00:03:26.000]  抓緊著神的那種應許
[00:03:26.000 --> 00:03:28.000]  就算環境改變
[00:03:28.000 --> 00:03:30.000]  包括自己改變也好
[00:03:30.000 --> 00:03:33.000]  仍然知道上帝是不會改變的
[00:03:33.000 --> 00:03:36.000]  所以在自己就算軟弱的時候
[00:03:36.000 --> 00:03:38.000]  仍然很放膽地求神
[00:03:38.000 --> 00:03:44.000]  相信神會按照祂的屬性來工作
[00:03:44.000 --> 00:03:46.000]  緊握著祂的應許
[00:03:46.000 --> 00:03:47.000]  在禱告當中
[00:03:47.000 --> 00:03:50.000]  繼續不斷地向神尋求
[00:03:50.000 --> 00:03:54.000]  他們會給我們特別的榜樣
[00:03:54.000 --> 00:03:56.000]  對我們的勉勵
[00:03:56.000 --> 00:03:59.000]  就是確認祂是我們的神
[00:03:59.000 --> 00:04:00.000]  很清楚知道
[00:04:00.000 --> 00:04:03.000]  帶著感謝的心來祈禱
[00:04:03.000 --> 00:04:05.000]  緊握著祂的應許
[00:04:05.000 --> 00:04:06.000]  當你祈禱的時候
[00:04:06.000 --> 00:04:09.000]  你會發覺有一種心靈的膽量
[00:04:09.000 --> 00:04:11.000]  可以放心向神求
[00:04:11.000 --> 00:04:15.000]  而去經歷到神怎麼聽人的祈禱
[00:04:15.000 --> 00:04:18.000]  當我們再讀到詩篇86篇的時候
[00:04:18.000 --> 00:04:21.000]  你再留心從這三個角度去看
[00:04:21.000 --> 00:04:23.000]  詩人怎麼向神祈禱
[00:04:23.000 --> 00:04:25.000]  特別其中一點就是
[00:04:25.000 --> 00:04:27.000]  他怎麼專一地向神求
[00:04:27.000 --> 00:04:29.000]  知道不灰心
[00:04:29.000 --> 00:04:33.000]  他一定會成就我們向他尋求的事情
[00:04:33.000 --> 00:04:34.000]  按他的時候
[00:04:34.000 --> 00:04:36.000]  按他的心意
[00:04:36.000 --> 00:04:38.000]  重要的就是不會放棄
[00:04:38.000 --> 00:04:40.000]  向神來禱告
[00:04:40.000 --> 00:04:41.000]  所以現在這個時候
[00:04:41.000 --> 00:04:43.000]  你翻到86篇
[00:04:43.000 --> 00:04:46.000]  你看看第一節
[00:04:46.000 --> 00:04:48.000]  詩人在開始的時候
[00:04:48.000 --> 00:04:50.000]  就這樣表明出
[00:04:50.000 --> 00:04:52.000]  他怎麼緊握著主
[00:04:52.000 --> 00:04:53.000]  緊握著主的應許
[00:04:53.000 --> 00:04:54.000]  不放的
[00:04:54.000 --> 00:04:56.000]  不放手的來祈求
[00:04:56.000 --> 00:05:00.000]  耶和華求你留心聽我
[00:05:00.000 --> 00:05:01.000]  應運我
[00:05:01.000 --> 00:05:03.000]  因我是困苦貧窮的
[00:05:03.000 --> 00:05:04.000]  一路看下去
[00:05:04.000 --> 00:05:06.000]  求你保護我的性命
[00:05:06.000 --> 00:05:07.000]  第三節
[00:05:07.000 --> 00:05:09.000]  主啊求你恩待我
[00:05:09.000 --> 00:05:10.000]  第四節
[00:05:10.000 --> 00:05:13.000]  主啊求你使你的僕人心裡歡喜
[00:05:13.000 --> 00:05:14.000]  第五節
[00:05:14.000 --> 00:05:16.000]  主啊你是良善的
[00:05:16.000 --> 00:05:18.000]  我向你呼求的
[00:05:18.000 --> 00:05:22.000]  你一定要以豐盛的慈愛待他們
[00:05:22.000 --> 00:05:24.000]  你一路讀的時候發覺
[00:05:24.000 --> 00:05:26.000]  這位詩人他很清楚看到
[00:05:26.000 --> 00:05:29.000]  就是主是他的幫助
[00:05:29.000 --> 00:05:32.000]  一路很熱誠地來向神發出
[00:05:32.000 --> 00:05:34.000]  他尋求的心
[00:05:34.000 --> 00:05:36.000]  很懇切地表達出他的需要
[00:05:36.000 --> 00:05:39.000]  向神來尋求
[00:05:39.000 --> 00:05:42.000]  而當他開始向神尋求的時候
[00:05:42.000 --> 00:05:47.000]  他首先表達出他自己那種真實的狀況
[00:05:47.000 --> 00:05:49.000]  他說我是困苦貧窮的
[00:05:49.000 --> 00:05:50.000]  第一節
[00:05:50.000 --> 00:05:52.000]  我是困苦的
[00:05:52.000 --> 00:05:55.000]  你知道這個作者是大衛
[00:05:55.000 --> 00:05:56.000]  大衛是君王
[00:05:56.000 --> 00:06:00.000]  當然他人生的階段很悲哀
[00:06:00.000 --> 00:06:03.000]  甚至逃跑被人追殺
[00:06:03.000 --> 00:06:05.000]  但是在過程當中
[00:06:05.000 --> 00:06:06.000]  他很清楚知道
[00:06:06.000 --> 00:06:09.000]  其實自己裡面有很多缺乏
[00:06:09.000 --> 00:06:10.000]  很多的需要
[00:06:10.000 --> 00:06:15.000]  以至他內心會很迫切地尋求神的幫助
[00:06:15.000 --> 00:06:17.000]  聖經提醒我們
[00:06:17.000 --> 00:06:19.000]  頂智每日你們要熱切地
[00:06:19.000 --> 00:06:22.000]  恆切地向神禱告
[00:06:22.000 --> 00:06:24.000]  恆久熱切
[00:06:24.000 --> 00:06:25.000]  有些時候我們禱告的時候
[00:06:25.000 --> 00:06:28.000]  或者會感覺好像都很難
[00:06:28.000 --> 00:06:32.000]  心好像提不起那種力量
[00:06:32.000 --> 00:06:34.000]  但是每當你去祈禱的時候
[00:06:34.000 --> 00:06:35.000]  你首先向神祈禱
[00:06:35.000 --> 00:06:37.000]  讓我看到自己的需要
[00:06:37.000 --> 00:06:40.000]  看到自己真實的狀況
[00:06:40.000 --> 00:06:42.000]  你記得在啟示錄
[00:06:42.000 --> 00:06:45.000]  曾經提醒老弟家的教會
[00:06:45.000 --> 00:06:47.000]  老弟家的教會
[00:06:47.000 --> 00:06:48.000]  聖經說他們當時
[00:06:48.000 --> 00:06:51.000]  他們覺得自己是很富足的
[00:06:51.000 --> 00:06:53.000]  一無所缺
[00:06:53.000 --> 00:06:54.000]  然後神就逼他們聽
[00:06:54.000 --> 00:06:59.000]  你們要向我求拿眼藥
[00:06:59.000 --> 00:07:02.000]  求拿眼藥可以擦亮你的眼睛
[00:07:02.000 --> 00:07:05.000]  當然聖經所說的是心靈的眼睛
[00:07:05.000 --> 00:07:08.000]  以至你看到自己其實是貧窮的
[00:07:08.000 --> 00:07:10.000]  是赤身露體的
[00:07:10.000 --> 00:07:12.000]  以至你會向我求
[00:07:12.000 --> 00:07:16.000]  我就將真正的富足賜給你們
[00:07:16.000 --> 00:07:18.000]  在禱告的時候
[00:07:18.000 --> 00:07:21.000]  神讓我們知道自己真實的需要
[00:07:21.000 --> 00:07:24.000]  真實的那種不足
[00:07:24.000 --> 00:07:27.000]  以至我們內心真的去渴求祂
[00:07:27.000 --> 00:07:29.000]  我想分析當聖經提及到
[00:07:29.000 --> 00:07:32.000]  那位合了眼的黑丐
[00:07:32.000 --> 00:07:35.000]  在耶路撒冷的路上
[00:07:35.000 --> 00:07:37.000]  人家都擁擠著耶穌
[00:07:37.000 --> 00:07:41.000]  但是當時沒有人向耶穌提出什麼祈求
[00:07:41.000 --> 00:07:43.000]  但這位黑子聽見耶穌走近
[00:07:43.000 --> 00:07:44.000]  就大聲喊
[00:07:44.000 --> 00:07:46.000]  你記得他喊什麼嗎?
[00:07:46.000 --> 00:07:49.000]  大衛的子孫可憐我爸
[00:07:49.000 --> 00:07:51.000]  人家就說你不要出聲了
[00:07:51.000 --> 00:07:53.000]  不要吵了
[00:07:53.000 --> 00:07:55.000]  叫他不要出聲
[00:07:55.000 --> 00:07:57.000]  但是他不單沒有出聲
[00:07:57.000 --> 00:07:59.000]  他更加大聲
[00:07:59.000 --> 00:08:01.000]  大聲地向神求神
[00:08:01.000 --> 00:08:03.000]  你可憐我啊
[00:08:03.000 --> 00:08:07.000]  然後主耶穌就請他過來
[00:08:07.000 --> 00:08:09.000]  就問他
[00:08:09.000 --> 00:08:11.000]  耶穌難道不知道他有什麼需要
[00:08:11.000 --> 00:08:13.000]  但耶穌很清楚
[00:08:13.000 --> 00:08:16.000]  讓他表達出他真正的需要
[00:08:16.000 --> 00:08:19.000]  你要我為你做什麼
[00:08:19.000 --> 00:08:22.000]  你記得這位黑子說什麼嗎?
[00:08:22.000 --> 00:08:23.000]  一句話
[00:08:23.000 --> 00:08:24.000]  很清楚
[00:08:24.000 --> 00:08:27.000]  我要能看見
[00:08:27.000 --> 00:08:30.000]  就是這樣向主表達他的需要
[00:08:30.000 --> 00:08:32.000]  然後主就告訴他
[00:08:32.000 --> 00:08:34.000]  你的信心夠了
[00:08:34.000 --> 00:08:37.000]  然後他立時得到醫治
[00:08:37.000 --> 00:08:39.000]  很多弟兄姊妹都經歷到
[00:08:39.000 --> 00:08:40.000]  在一些時候
[00:08:40.000 --> 00:08:42.000]  一路祈禱都發覺
[00:08:42.000 --> 00:08:44.000]  神好像沒有回應
[00:08:44.000 --> 00:08:45.000]  直到有一刻
[00:08:45.000 --> 00:08:48.000]  深刻地清楚知道自己的需要
[00:08:48.000 --> 00:08:51.000]  而很誠實地
[00:08:51.000 --> 00:08:53.000]  不去隱瞞地
[00:08:53.000 --> 00:08:56.000]  來向神尋求的時候
[00:08:56.000 --> 00:08:59.000]  就經歷了神的恩惠
[00:08:59.000 --> 00:09:00.000]  你看到
[00:09:00.000 --> 00:09:01.000]  使人向神祈求
[00:09:01.000 --> 00:09:04.000]  因為我是困苦貧窮的
[00:09:04.000 --> 00:09:05.000]  一路向神求
[00:09:05.000 --> 00:09:08.000]  神求你來拯救我
[00:09:08.000 --> 00:09:10.000]  求你幫助我
[00:09:10.000 --> 00:09:11.000]  在求的過程中
[00:09:11.000 --> 00:09:12.000]  你留意到
[00:09:12.000 --> 00:09:16.000]  他一路將心尊注在主的身上
[00:09:16.000 --> 00:09:19.000]  你看看第三節
[00:09:19.000 --> 00:09:21.000]  主求你恩待我
[00:09:21.000 --> 00:09:25.000]  因為我終日向你呼求
[00:09:25.000 --> 00:09:27.000]  他說求你恩待我
[00:09:27.000 --> 00:09:28.000]  為什麼?
[00:09:28.000 --> 00:09:31.000]  因為我終日向你呼求
[00:09:31.000 --> 00:09:33.000]  我很喜歡英文的翻譯
[00:09:33.000 --> 00:09:37.000]  他說I cry out to you all day long
[00:09:37.000 --> 00:09:40.000]  不一定他全日在祈禱
[00:09:40.000 --> 00:09:42.000]  但他是向上
[00:09:42.000 --> 00:09:44.000]  你都向神表達出
[00:09:44.000 --> 00:09:46.000]  他裡面的需要
[00:09:46.000 --> 00:09:48.000]  你都向神尋求
[00:09:48.000 --> 00:09:49.000]  有些時候
[00:09:49.000 --> 00:09:50.000]  當我們祈禱的時候
[00:09:50.000 --> 00:09:51.000]  可能祈禱一兩次
[00:09:51.000 --> 00:09:53.000]  覺得都沒有即刻的反應
[00:09:53.000 --> 00:09:56.000]  就覺得都不知道行不行
[00:09:56.000 --> 00:09:58.000]  心可能都冷了
[00:09:58.000 --> 00:10:00.000]  或者灰心了
[00:10:00.000 --> 00:10:02.000]  你記得聖經福音書裡面
[00:10:02.000 --> 00:10:04.000]  說到主耶穌一個比喻
[00:10:04.000 --> 00:10:05.000]  祂提醒我們
[00:10:05.000 --> 00:10:08.000]  你們要常常禱告
[00:10:08.000 --> 00:10:09.000]  不可灰心
[00:10:09.000 --> 00:10:11.000]  聖經禄加福音十八章
[00:10:11.000 --> 00:10:12.000]  說到那件事情
[00:10:12.000 --> 00:10:15.000]  一個寡婦向一個官
[00:10:15.000 --> 00:10:18.000]  求他幫助伸冤
[00:10:18.000 --> 00:10:21.000]  但這個官是不義的官
[00:10:21.000 --> 00:10:23.000]  不會理別人的需要
[00:10:23.000 --> 00:10:25.000]  但後來他答應幫她
[00:10:25.000 --> 00:10:26.000]  為什麼?
[00:10:26.000 --> 00:10:30.000]  因為這個寡婦晝夜去纏磨她
[00:10:30.000 --> 00:10:32.000]  聖經用的字眼很特別
[00:10:32.000 --> 00:10:34.000]  這個官就說
[00:10:34.000 --> 00:10:36.000]  我雖然是不理別人的需要
[00:10:36.000 --> 00:10:38.000]  不過為了避免她再亂搞我
[00:10:38.000 --> 00:10:40.000]  就幫她吧
[00:10:40.000 --> 00:10:44.000]  聖經在那裡突然間就轉一個話題
[00:10:44.000 --> 00:10:49.000]  不義的官竟然這樣幫助人
[00:10:49.000 --> 00:10:52.000]  何況慈愛的上帝
[00:10:52.000 --> 00:10:53.000]  神的子民
[00:10:53.000 --> 00:10:56.000]  祂的選民晝夜呼籲他
[00:10:56.000 --> 00:11:01.000]  豈不是會快快地幫助他們嗎?
[00:11:01.000 --> 00:11:04.000]  神的子民是晝夜的呼籲
[00:11:04.000 --> 00:11:05.000]  不會灰心
[00:11:05.000 --> 00:11:07.000]  繼續向準這位上帝
[00:11:07.000 --> 00:11:09.000]  不斷向祂尋求
[00:11:09.000 --> 00:11:12.000]  祂怎麼會來擔言呢?
[00:11:12.000 --> 00:11:14.000]  祂怎麼會來拖延呢?
[00:11:14.000 --> 00:11:16.000]  在最適當的時間來
[00:11:16.000 --> 00:11:20.000]  就快快地來幫助他
[00:11:20.000 --> 00:11:22.000]  但接著聖經就說
[00:11:22.000 --> 00:11:25.000]  當神來到的時候
[00:11:25.000 --> 00:11:30.000]  世上還尋找得有順德的嗎?
[00:11:30.000 --> 00:11:33.000]  當神開始來工作的時候
[00:11:33.000 --> 00:11:35.000]  這個禱告的人
[00:11:35.000 --> 00:11:37.000]  是不是還在等待呢?
[00:11:37.000 --> 00:11:40.000]  為什麼已經走開了呢?
[00:11:40.000 --> 00:11:43.000]  聖經裡面勉勵禱告的人
[00:11:43.000 --> 00:11:44.000]  要留心
[00:11:44.000 --> 00:11:46.000]  在過程當中留心
[00:11:46.000 --> 00:11:49.000]  專心地來禱告祂
[00:11:49.000 --> 00:11:50.000]  尋求祂
[00:11:50.000 --> 00:11:52.000]  等候祂
[00:11:52.000 --> 00:11:53.000]  因此你發覺這個詩人
[00:11:53.000 --> 00:11:56.000]  他內心有一個很清楚的自覺需要
[00:11:56.000 --> 00:11:58.000]  然後他向神的呼求
[00:11:58.000 --> 00:12:00.000]  就是第三節剛才說的
[00:12:00.000 --> 00:12:02.000]  主啊求祢恩待我
[00:12:02.000 --> 00:12:04.000]  因為我終日向祢呼求
[00:12:04.000 --> 00:12:07.000]  主啊求祢使祢的僕人心裡快樂
[00:12:07.000 --> 00:12:08.000]  在患難當中
[00:12:08.000 --> 00:12:11.000]  願祢放膽求神讓祢的心裡快樂
[00:12:11.000 --> 00:12:15.000]  因為我的心仰望誰啊?
[00:12:15.000 --> 00:12:17.000]  仰望祢
[00:12:17.000 --> 00:12:18.000]  仰望祢
[00:12:18.000 --> 00:12:21.000]  因為知道這位上帝是偉大的上帝
[00:12:21.000 --> 00:12:24.000]  是奇妙的上帝
[00:12:24.000 --> 00:12:26.000]  我記得一件事情
[00:12:26.000 --> 00:12:29.000]  在我們很多靈性姐妹的成長裡面
[00:12:29.000 --> 00:12:31.000]  我們都會體會一些情況
[00:12:31.000 --> 00:12:34.000]  有時候都會在禱告的過程裡面
[00:12:34.000 --> 00:12:36.000]  失去一份信心
[00:12:36.000 --> 00:12:38.000]  我在很多年前有一次
[00:12:38.000 --> 00:12:40.000]  有一個安息年假
[00:12:40.000 --> 00:12:42.000]  去到北美進修
[00:12:42.000 --> 00:12:44.000]  當時我自己去到
[00:12:44.000 --> 00:12:46.000]  就是一段長一點的時間
[00:12:46.000 --> 00:12:48.000]  自己去學習讀書
[00:12:48.000 --> 00:12:50.000]  最後一個月的時間
[00:12:50.000 --> 00:12:52.000]  一家人就來一起陪伴我
[00:12:52.000 --> 00:12:54.000]  有些休息的機會
[00:12:54.000 --> 00:12:58.000]  在我自己知道他們就快來到
[00:12:58.000 --> 00:13:02.000]  我就一直和一些當地熟悉的牧者聊天
[00:13:02.000 --> 00:13:04.000]  牧者就告訴我
[00:13:04.000 --> 00:13:06.000]  你放心
[00:13:06.000 --> 00:13:08.000]  我們很多靈性姐妹有些空的地方
[00:13:08.000 --> 00:13:10.000]  可以給你們一家住一個月的
[00:13:10.000 --> 00:13:13.000]  他們很多都告訴我沒問題的
[00:13:13.000 --> 00:13:15.000]  你們放心
[00:13:15.000 --> 00:13:18.000]  而我當時也未必有一種經濟力量
[00:13:18.000 --> 00:13:20.000]  可以住酒店一個月
[00:13:20.000 --> 00:13:22.000]  四個人這樣
[00:13:22.000 --> 00:13:24.000]  所以我就全心想著沒問題
[00:13:24.000 --> 00:13:26.000]  他們幫我可以安排到
[00:13:26.000 --> 00:13:28.000]  但是時間越來越慢
[00:13:28.000 --> 00:13:30.000]  我稍微問一問他們
[00:13:30.000 --> 00:13:32.000]  不好意思追問
[00:13:32.000 --> 00:13:34.000]  他們就說不知道為什麼
[00:13:34.000 --> 00:13:36.000]  今年好像每個地方都沒空
[00:13:36.000 --> 00:13:38.000]  每個地方都有人住
[00:13:38.000 --> 00:13:42.000]  差不多剩下一個星期
[00:13:42.000 --> 00:13:44.000]  家人就來到
[00:13:44.000 --> 00:13:46.000]  我也不知道安排他們住哪裡
[00:13:46.000 --> 00:13:48.000]  在那時候
[00:13:48.000 --> 00:13:50.000]  在那一晚
[00:13:50.000 --> 00:13:52.000]  我就自己知道
[00:13:52.000 --> 00:13:54.000]  真的要很小心祈禱
[00:13:54.000 --> 00:13:56.000]  在祈禱的時候
[00:13:56.000 --> 00:14:00.000]  我知道我是要全心的向神求寬恕
[00:14:00.000 --> 00:14:02.000]  因為好像我倚靠人的幫助
[00:14:02.000 --> 00:14:04.000]  多過倚靠神
[00:14:04.000 --> 00:14:06.000]  然後我就求神寬恕
[00:14:06.000 --> 00:14:08.000]  也再次全心的
[00:14:08.000 --> 00:14:10.000]  倚靠神來安排
[00:14:10.000 --> 00:14:12.000]  隔了一天
[00:14:12.000 --> 00:14:14.000]  仍然沒有什麼消息
[00:14:14.000 --> 00:14:16.000]  在那一晚我突然間有些焦慮
[00:14:16.000 --> 00:14:18.000]  那怎麼辦呢
[00:14:18.000 --> 00:14:20.000]  突然間
[00:14:20.000 --> 00:14:22.000]  發覺別管那麼多
[00:14:22.000 --> 00:14:24.000]  拿個電腦出來
[00:14:24.000 --> 00:14:26.000]  然後就不斷地在網上
[00:14:26.000 --> 00:14:28.000]  做很多的尋索
[00:14:28.000 --> 00:14:30.000]  一直尋索有沒有什麼地方
[00:14:30.000 --> 00:14:32.000]  有沒有什麼比較經濟的
[00:14:32.000 --> 00:14:34.000]  可以有的地方
[00:14:34.000 --> 00:14:36.000]  突然間在尋索過程當中
[00:14:36.000 --> 00:14:38.000]  有個電話打來
[00:14:38.000 --> 00:14:40.000]  這個電話是一位我認識的香港的姊妹
[00:14:40.000 --> 00:14:42.000]  去到當地
[00:14:42.000 --> 00:14:44.000]  他們有一間自己的房屋
[00:14:44.000 --> 00:14:46.000]  他們只是通常
[00:14:46.000 --> 00:14:48.000]  暑假來度假
[00:14:48.000 --> 00:14:50.000]  突然間他打電話來
[00:14:50.000 --> 00:14:52.000]  施牧師你有沒有空
[00:14:52.000 --> 00:14:54.000]  過來我們家坐下聊聊天
[00:14:54.000 --> 00:14:56.000]  我們請你吃飯
[00:14:56.000 --> 00:14:58.000]  我就
[00:14:58.000 --> 00:15:00.000]  當時時間許可
[00:15:00.000 --> 00:15:02.000]  我就答應了
[00:15:02.000 --> 00:15:04.000]  放下電話後我突然間想
[00:15:04.000 --> 00:15:06.000]  為什麼這麼巧
[00:15:06.000 --> 00:15:08.000]  我不敢再
[00:15:08.000 --> 00:15:10.000]  搜尋資料
[00:15:10.000 --> 00:15:12.000]  我就關掉電腦
[00:15:12.000 --> 00:15:14.000]  我再次告訴神
[00:15:14.000 --> 00:15:16.000]  我知道不是我自己怎樣去努力
[00:15:16.000 --> 00:15:18.000]  而是你的恩典
[00:15:18.000 --> 00:15:20.000]  然後我心裡就想
[00:15:20.000 --> 00:15:22.000]  天父如果是你的預備
[00:15:22.000 --> 00:15:24.000]  我不想好像要
[00:15:24.000 --> 00:15:26.000]  佔別人便宜
[00:15:26.000 --> 00:15:28.000]  特別對方姊妹的先生
[00:15:28.000 --> 00:15:30.000]  未曾信主
[00:15:30.000 --> 00:15:32.000]  不想有任何誤會的地方
[00:15:32.000 --> 00:15:34.000]  所以我就打算
[00:15:34.000 --> 00:15:36.000]  如果是你預備的
[00:15:36.000 --> 00:15:38.000]  你讓他們主動
[00:15:38.000 --> 00:15:40.000]  後來我有點後悔
[00:15:40.000 --> 00:15:42.000]  是不是應該這樣說
[00:15:42.000 --> 00:15:44.000]  但的確整個見面的時間
[00:15:44.000 --> 00:15:46.000]  我完全沒有去說自己的需要
[00:15:46.000 --> 00:15:48.000]  但他們每次問我
[00:15:48.000 --> 00:15:50.000]  我都說出來
[00:15:50.000 --> 00:15:52.000]  我家人來到
[00:15:52.000 --> 00:15:54.000]  我都安排
[00:15:54.000 --> 00:15:56.000]  但我沒有跟他們提
[00:15:56.000 --> 00:15:58.000]  因為我知道他們住幾天便回香港
[00:15:58.000 --> 00:16:00.000]  然後
[00:16:00.000 --> 00:16:02.000]  我就回家
[00:16:02.000 --> 00:16:04.000]  回家後我都問這個問題
[00:16:04.000 --> 00:16:06.000]  是不是我應該
[00:16:06.000 --> 00:16:08.000]  主動一點放膽一點告訴別人
[00:16:08.000 --> 00:16:10.000]  你方不方便讓我們住你的地方
[00:16:10.000 --> 00:16:12.000]  後來都沒有
[00:16:12.000 --> 00:16:14.000]  第二天
[00:16:14.000 --> 00:16:16.000]  我在那個地方
[00:16:16.000 --> 00:16:18.000]  一直祈禱繼續交託
[00:16:18.000 --> 00:16:20.000]  突然間這位姊妹打電話來
[00:16:20.000 --> 00:16:22.000]  她說施牧師
[00:16:22.000 --> 00:16:24.000]  你們家人來
[00:16:24.000 --> 00:16:26.000]  但沒有地方住
[00:16:26.000 --> 00:16:28.000]  我先生今早跟我說
[00:16:28.000 --> 00:16:30.000]  施牧師沒有地方住
[00:16:30.000 --> 00:16:32.000]  不如叫他們來我們家住
[00:16:32.000 --> 00:16:34.000]  這個姊妹
[00:16:34.000 --> 00:16:36.000]  當然很高興
[00:16:36.000 --> 00:16:38.000]  她打電話跟我聯絡
[00:16:38.000 --> 00:16:40.000]  我聽見的時候
[00:16:40.000 --> 00:16:42.000]  我心裏面很感恩
[00:16:42.000 --> 00:16:44.000]  放下電話後
[00:16:44.000 --> 00:16:46.000]  我心裏面也有一種很特別的提醒
[00:16:46.000 --> 00:16:48.000]  我知道
