
[00:00:00.000 --> 00:00:10.000]  各位大英姐妹,各位朋友,你們好,歡迎大家參加我們三藩市播道會網上的五堂崇拜
[00:02:24.000 --> 00:02:29.000]  對他們來說,與神見面不是一件羅曼蒂克的事
[00:02:29.000 --> 00:02:36.000]  就像我們以前唱一首聖詩話在花園裡與主親近,好像情人見面那種甜蜜
[00:02:36.000 --> 00:02:42.000]  絕對不是這樣的,神的神聖莊嚴叫我們震驚
[00:02:42.000 --> 00:02:48.000]  就像以唱書第六章描繪他見到神的時候的經歷
[00:02:48.000 --> 00:02:58.000]  他就說,和在我滅亡了,因為我是嘴唇不潔的人,又住在嘴唇不潔的密當中
[00:02:58.000 --> 00:03:04.000]  這種觀念帶來的結果,神好像距離我們很遠很遠
[00:03:04.000 --> 00:03:15.000]  這種信仰是有一個問題,因為太離地,猶太人開始為了解決這個問題,就啟開了對天使律術和傳統
[00:03:15.000 --> 00:03:22.000]  因為天使就是神與人之間的橋樑,與人更近
[00:03:22.000 --> 00:03:29.000]  天使這個字希臘文是Angeloid,因為Angels就是這個字
[00:03:29.000 --> 00:03:38.000]  希臘文是Malachim,這兩個字都有同一個意思,就是信差,就是英文所謂的Messenger
[00:03:38.000 --> 00:03:49.000]  天使就是神的信差,是將上帝的信息傳遞給世人,所以他們可以說是宗界人
[00:03:49.000 --> 00:03:58.000]  在猶太人的觀念裡面,天使也是被造之物,很可能在創世的時候,第二天或第五天創造
[00:03:58.000 --> 00:04:05.000]  他們不吃不喝,不娶不嫁,不生育,但他們也可以被神消滅
[00:04:05.000 --> 00:04:11.000]  天使的數目有千千萬萬,所以在啟示六第五章十一節就這樣說
[00:04:11.000 --> 00:04:17.000]  約翰聽見有許多天使的聲音,是數目千千萬萬
[00:04:17.000 --> 00:04:34.000]  但其中有些天使坐在神寶座的周圍,就是Sarafim, Charafim, Orphanim,希伯萊文後面有I Am,Fim,Bim,Nim,就是中數的意思
[00:04:34.000 --> 00:04:48.000]  有許多天使,因為猶太人以為他們可以親近神,在神裡面有許多秘密,有許多了解上帝的消息
[00:04:48.000 --> 00:04:57.000]  所以當神創造的時候,神會問他們的意見,讓我們做人,當然這種猶太人的看法是錯誤的
[00:04:57.000 --> 00:05:06.000]  因為聖經不是這樣說,聖經說讓我們按照我們的形象做人,天使的職責非常廣闊
[00:05:06.000 --> 00:05:22.000]  除了傳遞消息之外,上帝也派去控制四時的轉運,地球宇宙之間的移動,降雨,降雪,都是天使的責任
[00:05:22.000 --> 00:05:30.000]  他們控制我們日常的生活,甚至可以上善罰惡,對我們的生活的命運是息息相關
[00:05:30.000 --> 00:05:45.000]  就因為這樣的緣故,猶太人開始越來越深信天使是掌管一切,取而代之,代替了上帝,所以有敬拜天使的傳統出現
[00:05:45.000 --> 00:05:50.000]  希伯萊書一開始的時候,就說出兩個非常重要的真理
[00:05:50.000 --> 00:06:06.000]  第一節至第四節說耶穌是勝過先知,先知也是宗教人,很多時候我們把我們的信心,把我們的敬拜放在先知或者宗教人身上
[00:06:06.000 --> 00:06:13.000]  第五節至十二節說耶穌是勝過天使,所以我們要明白到一件事
[00:06:13.000 --> 00:06:20.000]  宗教人往往成為了我們敬拜的對象,作為女孩子長大了的主人婆
[00:06:20.000 --> 00:06:32.000]  今天會不會很多時候我們把我們的偶像,把我們的傳道人當成偶像的敬拜,這個就大有問題了
[00:06:32.000 --> 00:06:45.000]  其次我們要明白希伯萊書的作者,寫這封信或者說這篇道的時候,是他和一般猶太人當時面對一個什麼環境,什麼警方呢
[00:06:45.000 --> 00:06:51.000]  我們不能夠肯定這封信是誰寫,也不能夠肯定是什麼時候寫
[00:06:51.000 --> 00:07:03.000]  但是從希伯萊書本身的信息我們有下列的資料,在第二章第三節或者九恩,起先是主親自說的後來是聽見的人給我們證實了
[00:07:03.000 --> 00:07:12.000]  由這裡可知道希伯萊書所論述的,所寫給聽眾的,應該是第二代的信徒了
[00:07:12.000 --> 00:07:21.000]  第一代的信徒是耶穌死了之後一直的30年,所以這本書應該是60年之後的時代寫的
[00:07:21.000 --> 00:07:29.000]  另外第五章十二節說,我看你們學習的功夫,本該說應該做師父,但是現在仍然吃奶
[00:07:29.000 --> 00:07:36.000]  換句話說,當時基督教應該是存留了一段時期,他們已經學習功夫學了一段時間
[00:07:36.000 --> 00:07:42.000]  所以說這一封信是60年之後寫的,是說不中,也不願意
[00:07:42.000 --> 00:07:53.000]  希伯萊書也提到苦難的問題,十章三十二節說到信徒被毀謗,遭患難,被困所,遭監禁
[00:07:53.000 --> 00:08:05.000]  如果你看歷史,我們知道基督徒受大壓迫大概是兩段時期,第一就是利祿時期,即是公元後64年以後的事,利祿時期到69年
[00:08:05.000 --> 00:08:12.000]  整個耶路撒冷被提多,將軍圍困,然後猶太人大受壓迫
[00:08:12.000 --> 00:08:21.000]  也有可能在80年代的Domitian那段時間,但是我以為應該大概是69年的時間
[00:08:21.000 --> 00:08:28.000]  耶路撒冷被毀,猶太人四散,遭迫害,前途如何他們不知道
[00:08:28.000 --> 00:08:36.000]  利祿撒冷對基督徒來說,利祿撒冷已經降臨了,為什麼仍然受這麼多災難呢?
[00:08:36.000 --> 00:08:45.000]  上帝去了哪裏呢?上帝是不是失蹤了呢?不如求天使了,這個就是當時的背景是極之有關係
[00:08:45.000 --> 00:08:52.000]  面對這種情況,希伯羅書作者提供一個神學和實際教會上的答案
[00:08:52.000 --> 00:08:58.000]  我們並不是去到安息的地方,我們仍然在曠野裏充滿了不安黑暗苦難
[00:08:58.000 --> 00:09:03.000]  但我們和舊約的信徒有一個很大的分別,雖然我們還未到安息之地
[00:09:03.000 --> 00:09:09.000]  但是耶穌基督已經來到,尼塞亞已經來到,耶穌說,凡老虎擔重擔害
[00:09:09.000 --> 00:09:18.000]  我一定會讓他們得到安息,這就是希伯羅書給我們的信息第四章,第六章說到這個安息的時候
[00:09:18.000 --> 00:09:22.000]  所以第四章第十四至十六節就這樣告訴你
[00:09:22.000 --> 00:09:28.000]  我不既然有一位已經升入高天尊崇的大祭司,就是神的兒子耶穌
[00:09:28.000 --> 00:09:35.000]  便當次定所承認的道,因為我們的大祭司被非不能體恤,我不得軟弱
[00:09:35.000 --> 00:09:40.000]  他也曾凡是受過試探與我們一樣,之所以沒有犯罪
[00:09:40.000 --> 00:09:49.000]  所以我們只管坦然無懼地來到私恩寶座前,為了得連率,蒙恩惠,作隨時的幫助
[00:09:49.000 --> 00:09:54.000]  希伯羅書就在這樣的情況下寫下,去勸勉我們
[00:09:54.000 --> 00:09:58.000]  我們不是已經到安息日,我只是already but not yet的時代
[00:09:58.000 --> 00:10:05.000]  但是在already這個領域裏面,耶穌說他已經來到世上
[00:10:05.000 --> 00:10:11.000]  是凡奴苦參,擔重擔的人,可以到他那裏來,他可以得到安息
[00:10:11.000 --> 00:10:13.000]  這就是我們的安慰
[00:10:13.000 --> 00:10:15.000]  那麼耶穌是誰呢?
[00:10:15.000 --> 00:10:19.000]  為何說耶穌是遠超過天使呢?
[00:10:19.000 --> 00:10:23.000]  我們就詳細來看看今天這段經文
[00:10:23.000 --> 00:10:27.000]  首先我們看看耶穌是神的兒子
[00:10:27.000 --> 00:10:30.000]  第二我們看看耶穌是王
[00:10:30.000 --> 00:10:34.000]  第三我們看看耶穌是我們的大祭司
[00:10:34.000 --> 00:10:38.000]  首先我們看看第一個,就是第五節至第六節
[00:10:38.000 --> 00:10:40.000]  耶穌是神的兒子
[00:10:40.000 --> 00:10:47.000]  所有的天使,神從來對哪一個說,你是我的兒子,我今日生你
[00:10:47.000 --> 00:10:52.000]  又指著哪一個說,我要作他的父,他要作我的子
[00:10:52.000 --> 00:11:00.000]  再者,神使長子到世上來的時候,就算神的使者都要拜他
[00:11:00.000 --> 00:11:03.000]  由希伯羅書第一章第五節至十四節
[00:11:03.000 --> 00:11:10.000]  作者引用了七段舊約的聖經,去糾正猶太人對天使的觀念
[00:11:10.000 --> 00:11:16.000]  簡而言之,作為神的兒子,耶穌是遠遠超越天使
[00:11:16.000 --> 00:11:26.000]  作者也藉著這個機會,去叫我們明白我們應該怎樣去詮釋
[00:11:26.000 --> 00:11:28.000]  怎樣去理解舊約聖經
[00:11:28.000 --> 00:11:31.000]  希伯羅書是一本非常有趣的書
[00:11:31.000 --> 00:11:34.000]  不單是糾正猶太人對天使的錯誤看法
[00:11:34.000 --> 00:11:39.000]  更加糾正猶太人對整個舊約聖經的理解
[00:11:39.000 --> 00:11:42.000]  究竟猶太人怎樣理解舊約聖經?
[00:11:42.000 --> 00:11:47.000]  猶太人以為神揀選了阿伯拉罕的子孫為他的子民
[00:11:47.000 --> 00:11:50.000]  所以以色列就是神的子民
[00:11:50.000 --> 00:11:53.000]  神就是他們的神,他們就是神的子民
[00:11:53.000 --> 00:11:56.000]  彼此之間有一個弱的關係
[00:11:56.000 --> 00:12:00.000]  而這個阿伯拉罕子孫是從一個血緣的關係來看的
[00:12:00.000 --> 00:12:05.000]  即是血緣上的猶太人就是神的子民
[00:12:05.000 --> 00:12:07.000]  作為一個以色列的主
[00:12:07.000 --> 00:12:11.000]  耶和華神就給以色列兩件最寶貴的東西
[00:12:11.000 --> 00:12:14.000]  第一是會莫或是聖殿
[00:12:14.000 --> 00:12:17.000]  並設有憲祭的律例
[00:12:17.000 --> 00:12:21.000]  象徵會莫、聖殿是象徵神的臨在
[00:12:21.000 --> 00:12:24.000]  聖殿有神的榮光
[00:12:24.000 --> 00:12:29.000]  同時也設立了這個屬罪和憲祭的祭司制度
[00:12:29.000 --> 00:12:33.000]  所以聖殿是有兩個很重要的元素
[00:12:33.000 --> 00:12:40.000]  第一,神的榮光,臨在的一個象徵
[00:12:40.000 --> 00:12:44.000]  第二,憲祭是說明我們聽
[00:12:44.000 --> 00:12:47.000]  上帝會著著這個憲祭
[00:12:47.000 --> 00:12:51.000]  將來有一個更大的憲祭是屬了我們的罪
[00:12:51.000 --> 00:12:55.000]  所以這個第一方面是會莫和聖殿
[00:12:55.000 --> 00:12:57.000]  第二個寶貴就是頒布律法
[00:12:57.000 --> 00:13:04.000]  這個律法就是神在西麗山賜下這個律法給以色列人
[00:13:04.000 --> 00:13:07.000]  以色列人遵守的
[00:13:07.000 --> 00:13:10.000]  以色列人雖然在公元586年亡了國
[00:13:10.000 --> 00:13:14.000]  但猶太人相信神一定會親眼離賽亞到世間
[00:13:14.000 --> 00:13:16.000]  拯救以色列人
[00:13:16.000 --> 00:13:18.000]  如果耶穌是離賽亞
[00:13:18.000 --> 00:13:20.000]  為什麼以色列人仍然是一個亡國人呢?
[00:13:20.000 --> 00:13:23.000]  為什麼他們仍然受苦呢?
[00:13:23.000 --> 00:13:26.000]  所以他們不承認耶穌是離賽亞
[00:13:26.000 --> 00:13:30.000]  至於那些信主的猶太人
[00:13:30.000 --> 00:13:34.000]  以為耶穌很快就會回來
[00:13:34.000 --> 00:13:36.000]  拯救以色列人
[00:13:36.000 --> 00:13:38.000]  但等了三十多年
[00:13:38.000 --> 00:13:41.000]  69年的時候耶路撒冷淪陷
[00:13:41.000 --> 00:13:43.000]  猶太人四處流徙
[00:13:43.000 --> 00:13:45.000]  聖殿被毀
[00:13:45.000 --> 00:13:47.000]  他們不禁會問道
[00:13:47.000 --> 00:13:49.000]  神去了哪裏呢?
[00:13:49.000 --> 00:13:51.000]  基督徒更加疑惑
[00:13:51.000 --> 00:13:55.000]  如果耶穌基督就是神的離賽亞
[00:13:55.000 --> 00:13:58.000]  為什麼我們仍然受苦呢?
[00:13:58.000 --> 00:14:02.000]  所以希伯羅書是一本非常精彩和重要的新日書
[00:14:02.000 --> 00:14:06.000]  因為教導我們如何正確理解舊約聖經
[00:14:06.000 --> 00:14:10.000]  從而告訴我們基督教是一個什麼信仰
[00:14:10.000 --> 00:14:13.000]  基督教的中心就是耶穌基督
[00:14:13.000 --> 00:14:16.000]  究竟耶穌是誰呢?
[00:14:16.000 --> 00:14:20.000]  首先要告訴你耶穌就是神的兒子
[00:14:20.000 --> 00:14:22.000]  所以第五節一開始就說
[00:14:22.000 --> 00:14:25.000]  所有的天使神從來對哪一個說
[00:14:25.000 --> 00:14:27.000]  你是我的兒子我今日生你
[00:14:27.000 --> 00:14:29.000]  在原文呢
[00:14:29.000 --> 00:14:32.000]  頭一個字是有"因為"這個字
[00:14:32.000 --> 00:14:34.000]  英文叫做"for"
[00:14:34.000 --> 00:14:37.000]  中葉本就沒有把這個字翻譯出來
[00:14:37.000 --> 00:14:39.000]  其實這個字是解釋這一句
[00:14:39.000 --> 00:14:41.000]  是告訴我們聽第五節
[00:14:41.000 --> 00:14:43.000]  是解釋第四節的一句話
[00:14:43.000 --> 00:14:45.000]  第四節這句話就是
[00:14:45.000 --> 00:14:47.000]  耶穌比天使更尊貴
[00:14:47.000 --> 00:14:49.000]  他名遠超過天使
[00:14:49.000 --> 00:14:52.000]  為什麼說耶穌比天使更尊貴呢?
[00:14:52.000 --> 00:14:55.000]  因為耶穌就是神的兒子
[00:14:55.000 --> 00:14:57.000]  這句話我們再看的時候
[00:14:57.000 --> 00:14:59.000]  我們發覺有兩個問題
[00:14:59.000 --> 00:15:01.000]  我們需要理解
[00:15:01.000 --> 00:15:03.000]  第一個就是文法方面來說
[00:15:03.000 --> 00:15:05.000]  就是grammar
[00:15:05.000 --> 00:15:07.000]  是一個自問自答的
[00:15:07.000 --> 00:15:09.000]  所謂的rhetorical question
[00:15:09.000 --> 00:15:12.000]  話本有些翻譯得不太清楚
[00:15:12.000 --> 00:15:14.000]  神從來對哪一個說
[00:15:14.000 --> 00:15:16.000]  而其他的翻譯本
[00:15:16.000 --> 00:15:20.000]  稍為更正讓我們清楚了解
[00:15:20.000 --> 00:15:22.000]  新日本說
[00:15:22.000 --> 00:15:24.000]  神曾對哪一個天使說過
[00:15:24.000 --> 00:15:26.000]  現代日本說
[00:15:26.000 --> 00:15:28.000]  神從來沒有對任何一個天使說過
[00:15:28.000 --> 00:15:30.000]  意思就很簡單
[00:15:30.000 --> 00:15:34.000]  神從來沒有稱天使為神的兒子
[00:15:34.000 --> 00:15:37.000]  這是第一點我們要明白的
[00:15:37.000 --> 00:15:39.000]  第二點呢
[00:15:39.000 --> 00:15:42.000]  作者就引用詩篇第二篇第七節
[00:15:42.000 --> 00:15:43.000]  你是我的兒子
[00:15:43.000 --> 00:15:45.000]  我今日生你
[00:15:45.000 --> 00:15:47.000]  究竟這是什麼意思呢?
[00:15:47.000 --> 00:15:49.000]  從表面上來說這句是非常奇怪的一段聖經
[00:15:49.000 --> 00:15:51.000]  難免給人一個錯覺
[00:15:51.000 --> 00:15:53.000]  以為耶穌也是被造之物
[00:15:53.000 --> 00:15:55.000]  耶穌不是被造之物
[00:15:55.000 --> 00:15:57.000]  祂是自有永有色在今在的神
[00:15:57.000 --> 00:15:59.000]  祂alpha是omega
[00:15:59.000 --> 00:16:02.000]  為什麼在這裡說我今日生你呢?
[00:16:02.000 --> 00:16:06.000]  有趣的地方就是詩篇第二篇第七節
[00:16:06.000 --> 00:16:09.000]  不單是希伯羅書第一章第五節出現過
[00:16:09.000 --> 00:16:11.000]  在耶穌洗禮的時候
[00:16:11.000 --> 00:16:13.000]  當耶穌從水裏面出來
[00:16:13.000 --> 00:16:15.000]  就有聲音說
[00:16:15.000 --> 00:16:17.000]  這是我的愛子
[00:16:17.000 --> 00:16:19.000]  除了這之外
[00:16:19.000 --> 00:16:21.000]  羅馬書第一章第三節又說
[00:16:21.000 --> 00:16:23.000]  按聖善的靈說
[00:16:23.000 --> 00:16:25.000]  因耶穌從死裏復活
[00:16:25.000 --> 00:16:27.000]  就顯明祂是神的兒子
[00:16:27.000 --> 00:16:29.000]  所以我們相信
[00:16:29.000 --> 00:16:33.000]  詩篇第二篇是一篇利塞亞的詩篇
[00:16:33.000 --> 00:16:35.000]  這裡所謂生你
[00:16:35.000 --> 00:16:37.000]  就不是指出生
[00:16:37.000 --> 00:16:39.000]  不是說耶穌被造或耶穌出生
[00:16:39.000 --> 00:16:41.000]  而是指復活
[00:16:41.000 --> 00:16:44.000]  這樣的緣故第六節就稱耶穌為長子
[00:16:44.000 --> 00:16:46.000]  長子是首生的兒子
[00:16:46.000 --> 00:16:48.000]  套用保羅的話
[00:16:48.000 --> 00:16:50.000]  耶穌就是初熟的果子
[00:16:50.000 --> 00:16:52.000]  首先復活的
[00:16:52.000 --> 00:16:55.000]  接著我們將來在末日的時候會復活
[00:16:55.000 --> 00:16:58.000]  今天就指到耶穌復活的日子
[00:16:58.000 --> 00:17:01.000]  今天我們所敬拜的不是一個死的人物
[00:17:01.000 --> 00:17:03.000]  不是一個死的宗教理論
[00:17:03.000 --> 00:17:05.000]  而是從死裏面復活的主
[00:17:05.000 --> 00:17:07.000]  因為祂的復活
[00:17:07.000 --> 00:17:09.000]  就被稱為神的愛子
[00:17:09.000 --> 00:17:14.000]  保羅在《菲律比書》第二章第九節十一節說得很精彩
[00:17:14.000 --> 00:17:17.000]  因為耶穌的死而復活
[00:17:17.000 --> 00:17:20.000]  所以神將祂升為至高
[00:17:20.000 --> 00:17:24.000]  又似乎給祂超乎萬名以上的名
[00:17:24.000 --> 00:17:28.000]  叫一切在天上的和地底下的
[00:17:28.000 --> 00:17:30.000]  因著耶穌的名無不屈膝
[00:17:30.000 --> 00:17:32.000]  無不口稱耶穌的為主
[00:17:32.000 --> 00:17:35.000]  使榮耀歸於父神
[00:17:35.000 --> 00:17:38.000]  所以祂是唯一值得我們的敬拜
[00:17:38.000 --> 00:17:40.000]  而不是天使
[00:17:40.000 --> 00:17:46.000]  接著希伯羅書的作者引用《薩姆爾基下》第七章十四節說
[00:17:46.000 --> 00:17:49.000]  我要作祂的符,祂要作我的子
[00:17:49.000 --> 00:17:52.000]  首先我們要明白這段經文背景
[00:17:52.000 --> 00:17:55.000]  這段背景說到神和大衛納約
[00:17:55.000 --> 00:17:58.000]  應許祂會建立大衛的家
[00:17:58.000 --> 00:18:00.000]  大衛的國
[00:18:00.000 --> 00:18:04.000]  同時應許祂的後裔會為祂建這個聖殿
[00:18:04.000 --> 00:18:06.000]  在這樣的情況下
[00:18:06.000 --> 00:18:10.000]  神說我要作祂的符,祂要作我的主
[00:18:10.000 --> 00:18:13.000]  我們會問祂是誰呢?
[00:18:13.000 --> 00:18:16.000]  表面看來祂應該是指索羅門王
[00:18:16.000 --> 00:18:20.000]  因為索羅門王就是那個建聖殿的人
[00:18:20.000 --> 00:18:23.000]  祂也是大衛的後裔
[00:18:23.000 --> 00:18:25.000]  也就是大衛的兒子
[00:18:25.000 --> 00:18:30.000]  但是如果索羅門王是後裔的時候
[00:18:30.000 --> 00:18:32.000]  跟著跟這段聖經說不行
[00:18:32.000 --> 00:18:33.000]  為什麼呢?
[00:18:33.000 --> 00:18:38.000]  他說祂是永遠長存,祂的家是永遠長存
[00:18:38.000 --> 00:18:40.000]  索羅門王當了皇帝之後
[00:18:40.000 --> 00:18:42.000]  他一死國家就分裂
[00:18:42.000 --> 00:18:44.000]  分為南北以降
[00:18:44.000 --> 00:18:46.000]  怎麼會是永遠堅立呢?
[00:18:46.000 --> 00:18:51.000]  事實上,以色列沒有一個皇帝
[00:18:51.000 --> 00:18:56.000]  或者政治領袖是永遠長存的
[00:18:56.000 --> 00:18:59.000]  只有一個是永遠長存
[00:18:59.000 --> 00:19:02.000]  就是復活了的耶穌基督
[00:19:02.000 --> 00:19:04.000]  耶穌基督就是在他離開了
[00:19:04.000 --> 00:19:06.000]  所有新約的作者
[00:19:06.000 --> 00:19:08.000]  引用這段聖經
[00:19:08.000 --> 00:19:10.000]  就是撒姆爾基下
[00:19:10.000 --> 00:19:13.000]  撒姆爾基下,七章十四節的時候
[00:19:13.000 --> 00:19:16.000]  比如羅家福音第一章,三十二節、三十三節
[00:19:16.000 --> 00:19:18.000]  六十八節、七十節
[00:19:18.000 --> 00:19:20.000]  約翰福音第七章,四十二節
[00:19:20.000 --> 00:19:23.000]  《司徒人傳》第十三章,二十三節
[00:19:23.000 --> 00:19:25.000]  所有的新約作者
[00:19:25.000 --> 00:19:27.000]  引用撒姆爾基下
[00:19:27.000 --> 00:19:29.000]  第七章十四節的時候
[00:19:29.000 --> 00:19:33.000]  都是指向耶穌基督而言
[00:19:33.000 --> 00:19:36.000]  舊約所預言的那位尼塞納
[00:19:36.000 --> 00:19:39.000]  並非一個政治的人物
[00:19:39.000 --> 00:19:41.000]  並非一個政治的領袖
[00:19:41.000 --> 00:19:45.000]  並非在地上建立大帝國
[00:19:45.000 --> 00:19:47.000]  叫做以色列大帝國
[00:19:47.000 --> 00:19:50.000]  不是,而是天國
[00:19:50.000 --> 00:19:53.000]  是天國之王,耶穌基督
[00:19:53.000 --> 00:19:57.000]  帶領我們離開罪惡之地
[00:19:57.000 --> 00:20:00.000]  最後一段我們看看第六節
[00:20:00.000 --> 00:20:03.000]  再者,神使長子到世上來的時候
[00:20:03.000 --> 00:20:07.000]  就算神的使者都要敗他
[00:20:07.000 --> 00:20:12.000]  這段聖經是引自詩篇第九十七篇第七節
[00:20:12.000 --> 00:20:15.000]  詩篇九十七篇第七節是這麼說的
[00:20:15.000 --> 00:20:18.000]  萬神啊,你們都要敗他
[00:20:18.000 --> 00:20:21.000]  如果我們比較一下這兩段聖經
[00:20:21.000 --> 00:20:25.000]  即是希伯來書第一章第六節
[00:20:25.000 --> 00:20:28.000]  和詩篇第九十七篇第七節
[00:20:28.000 --> 00:20:33.000]  我們就發覺是有一個疑點
[00:20:33.000 --> 00:20:36.000]  有一個差別在裏面
[00:20:36.000 --> 00:20:40.000]  詩篇第九十七篇提到萬神
[00:20:40.000 --> 00:20:42.000]  而希伯來書第一章第六節就是
[00:20:42.000 --> 00:20:46.000]  將萬神改為神的使者就是天使
[00:20:46.000 --> 00:20:50.000]  為甚麼希伯來書的作者
[00:20:50.000 --> 00:20:53.000]  是將舊約聖經萬神這個字
[00:20:53.000 --> 00:20:58.000]  改為上帝的天使呢
[00:20:58.000 --> 00:21:02.000]  原來舊約聖經是用希伯來文寫的
[00:21:02.000 --> 00:21:04.000]  到亞歷山大大帝的時候
[00:21:04.000 --> 00:21:06.000]  就叫了七十個很有學問的人
[00:21:06.000 --> 00:21:08.000]  將舊約聖經翻譯成希臘文
[00:21:08.000 --> 00:21:10.000]  就簽為七十詩本
[00:21:10.000 --> 00:21:12.000]  而新約的時候
[00:21:12.000 --> 00:21:17.000]  那些新約的作者是參考七十詩本
[00:21:17.000 --> 00:21:19.000]  是引用七十詩本寫下來
[00:21:19.000 --> 00:21:24.000]  而不是用希伯來文的舊約聖經做版本
[00:21:24.000 --> 00:21:28.000]  希臘文萬神這個字是叫Anglois
[00:21:28.000 --> 00:21:31.000]  Anglois也可以改為天使
[00:21:31.000 --> 00:21:35.000]  因為希伯來文的版本是用Elohim這個字
[00:21:35.000 --> 00:21:38.000]  Elohim這個字可以做神
[00:21:38.000 --> 00:21:40.000]  也可以做天使
[00:21:40.000 --> 00:21:44.000]  希伯來文萬神因為Elohim是一個中數
[00:21:44.000 --> 00:21:48.000]  所以七十詩本的學者
[00:21:48.000 --> 00:21:52.000]  就認為詩篇97:7用Elohim
[00:21:52.000 --> 00:21:54.000]  不是指神
[00:21:54.000 --> 00:21:56.000]  而是指天使Anglois
[00:21:56.000 --> 00:22:00.000]  所以就因為這樣緣故
[00:22:00.000 --> 00:22:05.000]  希伯來書的作者引用七十詩本的時候
[00:22:05.000 --> 00:22:07.000]  就譯作天使
[00:22:07.000 --> 00:22:14.000]  而我相信七十詩本對Elohim這個字
[00:22:14.000 --> 00:22:20.000]  是認為天使是非常正確的
[00:22:20.000 --> 00:22:22.000]  至於前面一句
[00:22:22.000 --> 00:22:25.000]  神使長指到世上來的時候
[00:22:25.000 --> 00:22:29.000]  是引自生命記第六章十次至十一節
[00:22:29.000 --> 00:22:33.000]  這裏知道神帶領以色列人進入應許地
[00:22:33.000 --> 00:22:39.000]  希伯來書的作者就用這幅圖畫來描繪耶穌帶領以色列人進入新的世界
[00:22:39.000 --> 00:22:41.000]  新的天地
[00:22:41.000 --> 00:22:44.000]  我經常說這個叫typological interpretation
[00:22:44.000 --> 00:22:48.000]  舊約所說神帶領以色列人離開埃及
[00:22:48.000 --> 00:22:51.000]  去到劉乃宇的地方
[00:22:51.000 --> 00:22:53.000]  是預表到將來耶穌基督
[00:22:53.000 --> 00:22:56.000]  作為第二個摩西
[00:22:56.000 --> 00:22:58.000]  作為神的彌創亞
[00:22:58.000 --> 00:23:02.000]  是帶領我們離開罪惡為勞之地
[00:23:02.000 --> 00:23:05.000]  去到上帝為我們預備這個天國
[00:23:05.000 --> 00:23:09.000]  所以以色列稱為長子
[00:23:09.000 --> 00:23:11.000]  神帶領他們
[00:23:11.000 --> 00:23:15.000]  今天我們一樣是神帶領我們去到新的世界
[00:23:15.000 --> 00:23:17.000]  總括來說
[00:23:17.000 --> 00:23:20.000]  耶穌比天使更加超遠
[00:23:20.000 --> 00:23:22.000]  因為他是神的兒子
[00:23:22.000 --> 00:23:26.000]  而所謂兒子指的是首先復活
[00:23:26.000 --> 00:23:28.000]  不是只是被創造
[00:23:28.000 --> 00:23:29.000]  他為我們死
[00:23:29.000 --> 00:23:30.000]  三日之後復活
[00:23:30.000 --> 00:23:33.000]  啟開了新的世界
[00:23:33.000 --> 00:23:35.000]  帶領我們去進入一個新的世界
[00:23:35.000 --> 00:23:39.000]  因為這個緣故
[00:23:39.000 --> 00:23:41.000]  天使也要拜祭他
[00:23:41.000 --> 00:23:45.000]  我們來看看耶穌基督是誰
[00:23:45.000 --> 00:23:47.000]  我們去到第二方面
[00:23:47.000 --> 00:23:49.000]  耶穌就是王
[00:23:49.000 --> 00:23:51.000]  第七節至十二節
[00:23:51.000 --> 00:23:54.000]  論道使者有說神以風為使者
