
[00:00:00.000 --> 00:00:06.880]  好 首先祝大家聖誕快樂
[00:04:37.240 --> 00:04:40.240]  今天大家都穿了一些黑色的衣服
[00:04:40.240 --> 00:04:41.760]  來到教會
[00:04:41.760 --> 00:04:44.280]  是表達一種哀動
[00:04:44.280 --> 00:04:48.080]  也表達一個肢體受苦
[00:04:48.080 --> 00:04:52.160]  我們在基督裡面其實都與他一同的受苦
[00:04:52.160 --> 00:04:55.320]  希望大家都繼續紀念國內的信徒
[00:04:55.320 --> 00:04:56.960]  在這個聖誕
[00:04:56.960 --> 00:04:58.720]  特別是在這個聖誕的節日
[00:04:58.720 --> 00:05:02.320]  真的能夠感受到一份上天賜給
[00:05:02.320 --> 00:05:06.200]  超越人能夠了解的一份平安與愛
[00:05:06.200 --> 00:05:10.280]  與國內的基督徒同在
[00:05:10.280 --> 00:05:12.960]  我們低頭做一個禱告
[00:05:12.960 --> 00:05:15.280]  主耶穌我們多謝祢
[00:05:15.280 --> 00:05:18.080]  祢為我們死在十字架上
[00:05:18.080 --> 00:05:20.440]  世上一切美好的事情
[00:05:20.440 --> 00:05:22.480]  祢也不會吝嗇
[00:05:22.480 --> 00:05:25.400]  我們知道雖然我們在人間的路上
[00:05:25.400 --> 00:05:26.800]  我們會有困難
[00:05:26.800 --> 00:05:30.320]  我們會甚至遇到一些的迫迫
[00:05:30.320 --> 00:05:34.320]  但是我們知道我們既與祢一同作後置
[00:05:34.320 --> 00:05:37.520]  今天我們所受的痛苦
[00:05:37.520 --> 00:05:42.480]  明天我們會有一個更大的榮耀等候我們
[00:05:42.480 --> 00:05:46.640]  求祢在這個聖誕的時節與祢所有的兒女同在
[00:05:46.640 --> 00:05:49.920]  讓我們面對生活各種的壓力的時候
[00:05:49.920 --> 00:05:54.080]  我們感受到這份天上賜給我們的
[00:05:54.080 --> 00:05:56.760]  出人意外的那份平安
[00:05:56.760 --> 00:06:01.720]  特別與一些受迫迫的信徒、受迫迫的兒女
[00:06:01.720 --> 00:06:04.880]  無論是在世界各地
[00:06:04.880 --> 00:06:09.080]  在中東特別在國內的一些信徒
[00:06:09.080 --> 00:06:13.240]  他們可能面對有些坐在監獄裏面
[00:06:13.240 --> 00:06:19.560]  有些可能要被迫簽一些紙去放棄他們的信仰
[00:06:19.560 --> 00:06:23.320]  有些可能面對各種的不方便
[00:06:23.320 --> 00:06:25.880]  小知 也不是小
[00:06:25.880 --> 00:06:31.680]  比如不能夠帶小孩去主日學等等各種的困難
[00:06:31.680 --> 00:06:34.840]  求祢在這些處境裏面的祢的兒女
[00:06:34.840 --> 00:06:37.160]  特別在這個時節感受到
[00:06:37.160 --> 00:06:40.520]  從天上而來的那份平安、喜樂
[00:06:40.520 --> 00:06:43.280]  也幫助我們在這個階節裏面
[00:06:43.280 --> 00:06:45.960]  我們的生命能夠展露出
[00:06:45.960 --> 00:06:50.200]  屬於耶穌的那份盼望、那份喜樂
[00:06:50.200 --> 00:06:53.200]  讓我們的生命之中有聖靈的大能
[00:06:53.200 --> 00:06:56.280]  使我們在這個憂患的世界
[00:06:56.280 --> 00:07:00.360]  我們能夠帶給我們周圍的人盼望與喜樂
[00:07:00.360 --> 00:07:02.480]  我們今天聽到的時間
[00:07:02.480 --> 00:07:07.040]  都求祢去祝福、祈禱奉耶穌基督的名
[00:07:07.040 --> 00:07:09.240]  好 那我們繼續去羅馬書
[00:07:09.240 --> 00:07:12.000]  每次說羅馬書都做一點溫故知新
[00:07:12.000 --> 00:07:15.080]  我講過了 羅馬書第一到第八章
[00:07:15.080 --> 00:07:19.080]  基本上都是保羅要解釋這個救恩的道理
[00:07:19.080 --> 00:07:22.080]  這個福音到底的內容是什麼
[00:07:22.080 --> 00:07:24.040]  我講過了 第一到第四章
[00:07:24.040 --> 00:07:26.800]  基本上是一個所謂反面的道理
[00:07:26.800 --> 00:07:30.840]  就是說福音不是要或者要拒絕什麼
[00:07:30.840 --> 00:07:33.200]  信福音 保羅主要就是說
[00:07:33.200 --> 00:07:37.400]  我們要拒絕一些不對的誇口
[00:07:37.400 --> 00:07:39.960]  無論是誇口我們的好行為
[00:07:39.960 --> 00:07:42.480]  或者是誇口我們擁有律法
[00:07:42.480 --> 00:07:44.240]  即猶太人已經擁有律法了
[00:07:44.240 --> 00:07:47.360]  如果基督徒就誇口我們受了浸
[00:07:47.360 --> 00:07:48.360]  我們是基督徒了
[00:07:48.360 --> 00:07:51.960]  這些都不是我們誇口的東西
[00:07:51.960 --> 00:07:54.680]  接著保羅到第五到第八章
[00:07:54.680 --> 00:07:56.760]  就是正面的講述
[00:07:56.760 --> 00:07:59.040]  如果我們要誇口的是什麼
[00:07:59.040 --> 00:08:00.800]  誇口神的恩典
[00:08:00.800 --> 00:08:03.760]  誇口甚至是患難之中
[00:08:03.760 --> 00:08:06.920]  於是保羅繼續要說
[00:08:06.920 --> 00:08:09.160]  我們誇的是恩典
[00:08:09.160 --> 00:08:11.240]  而不是我們的成就
[00:08:11.240 --> 00:08:13.120]  保羅在第五到第八章
[00:08:13.120 --> 00:08:15.640]  就用幾個對比
[00:08:15.640 --> 00:08:18.960]  譬如第六章他就講到對比
[00:08:18.960 --> 00:08:21.240]  講到我們受了浸的人
[00:08:21.240 --> 00:08:23.840]  與基督同死同復活
[00:08:23.840 --> 00:08:25.360]  那一章就講到
[00:08:25.360 --> 00:08:28.960]  其實對比我們要麼就是罪的奴僕
[00:08:28.960 --> 00:08:31.200]  要麼就是公義的奴僕
[00:08:31.200 --> 00:08:34.360]  那章講到其實沒有一個所謂中立的人
[00:08:34.360 --> 00:08:35.720]  我又不信神
[00:08:35.720 --> 00:08:37.320]  但我又不是屬於惡者
[00:08:37.320 --> 00:08:38.640]  保羅說沒有的
[00:08:38.640 --> 00:08:40.240]  要麼你就是公義的奴僕
[00:08:40.240 --> 00:08:41.920]  要麼你就是罪的奴僕
[00:08:41.920 --> 00:08:43.360]  一個對比
[00:08:43.360 --> 00:08:45.560]  接著去到第七章的時候
[00:08:45.560 --> 00:08:46.800]  就另一個對比
[00:08:46.800 --> 00:08:49.280]  因為那裡好像講到律法
[00:08:49.280 --> 00:08:51.400]  經常都叫我們死的
[00:08:51.400 --> 00:08:53.280]  因為律法指出我們犯罪
[00:08:53.280 --> 00:08:55.280]  我們又做不到
[00:08:55.280 --> 00:08:58.200]  第七章解釋其實律法都有兩面的
[00:08:58.200 --> 00:09:00.920]  一個就是叫我們死的律法
[00:09:00.920 --> 00:09:02.400]  叫我們死的律法
[00:09:02.400 --> 00:09:04.040]  就不是律法本身的錯
[00:09:04.040 --> 00:09:06.560]  是因為我們想藉著那些律法
[00:09:06.560 --> 00:09:07.640]  做到律法
[00:09:07.640 --> 00:09:10.880]  來叫我們建立我們自己的自尊
[00:09:10.880 --> 00:09:13.760]  他說這樣就是一條致死的道路
[00:09:13.760 --> 00:09:15.920]  另一個就是靈裡面的律法
[00:09:15.920 --> 00:09:18.960]  靈裡面的律法就不是靠律法不救
[00:09:18.960 --> 00:09:23.960]  而是說我們領受了聖靈的恩典之後
[00:09:23.960 --> 00:09:27.240]  我們知道律法告訴我們
[00:09:27.240 --> 00:09:29.440]  其實我們每天都需要神的恩典
[00:09:29.440 --> 00:09:30.680]  律法告訴我們
[00:09:30.680 --> 00:09:33.720]  我們不能夠靠律法不救的
[00:09:33.720 --> 00:09:35.040]  從這個角度來看
[00:09:35.040 --> 00:09:36.160]  律法是好的
[00:09:36.160 --> 00:09:37.840]  因為它讓我們明白
[00:09:37.840 --> 00:09:39.880]  我們需要神的恩典
[00:09:39.880 --> 00:09:42.240]  好了 其實這裡去到第八章
[00:09:42.240 --> 00:09:44.360]  它又是講另一個對比的
[00:09:44.360 --> 00:09:47.440]  就是聖靈和肉體的對比
[00:09:47.440 --> 00:09:49.440]  我們有時聽到一些人說
[00:09:49.440 --> 00:09:52.600]  你知道有些教會叫做靈恩派
[00:09:52.600 --> 00:09:54.360]  不過其實如果你要了解
[00:09:54.360 --> 00:09:56.360]  所謂聖靈的工作
[00:09:56.360 --> 00:09:58.520]  我們就一定要看第八章
[00:09:58.520 --> 00:10:01.760]  其實第八章是全本聖經裡面提到
[00:10:01.760 --> 00:10:05.680]  所謂聖靈這個在原文是一個字
[00:10:05.680 --> 00:10:06.760]  就是Numedos
[00:10:06.760 --> 00:10:11.760]  聖靈這個字的密度是最高的
[00:10:11.760 --> 00:10:14.680]  其實由第八章1到17節
[00:10:14.680 --> 00:10:17.600]  聖靈這個字是出現了15次
[00:10:17.600 --> 00:10:20.560]  差不多每一節都跟你講一次
[00:10:20.560 --> 00:10:22.880]  所以我們要明白聖靈的工作
[00:10:22.880 --> 00:10:25.400]  就一定要看第八章
[00:10:25.400 --> 00:10:28.640]  第八章的背景是什麼呢?
[00:10:28.640 --> 00:10:31.760]  或者怎樣接續第七章呢?
[00:10:31.760 --> 00:10:35.400]  其實第七章是講律法的兩個功用
[00:10:35.400 --> 00:10:36.920]  一個是叫人驕傲
[00:10:36.920 --> 00:10:39.440]  另一個是叫人謙卑
[00:10:39.440 --> 00:10:42.120]  於是第七章結尾的時候
[00:10:42.120 --> 00:10:45.240]  保羅就說
[00:10:45.240 --> 00:10:47.320]  七章五節
[00:10:47.320 --> 00:10:50.800]  這樣看來我以內心信服神的律
[00:10:50.800 --> 00:10:54.640]  我的肉體卻信服罪的律了
[00:10:54.640 --> 00:10:58.880]  保羅就強調我們有兩個我
[00:10:58.880 --> 00:10:59.560]  可以這麼說
[00:10:59.560 --> 00:11:00.880]  一個肉體的我
[00:11:00.880 --> 00:11:02.600]  它就會繼續犯罪
[00:11:02.600 --> 00:11:04.960]  因為肉體都控制不了自己
[00:11:04.960 --> 00:11:07.520]  另外有一個叫內心的我
[00:11:07.520 --> 00:11:10.000]  所謂真正的我
[00:11:10.000 --> 00:11:13.600]  不過七章五節是一個典型的保羅
[00:11:13.600 --> 00:11:16.400]  他會將一些對比推到極端
[00:11:16.400 --> 00:11:20.520]  當你用一些比較極端的語言去表達的時候
[00:11:20.520 --> 00:11:22.800]  就可能會導致一些誤解
[00:11:22.800 --> 00:11:25.320]  所以如果你就這樣讀七章五節
[00:11:25.320 --> 00:11:26.880]  內心信服神的律
[00:11:26.880 --> 00:11:28.640]  肉體的信服罪的律
[00:11:28.640 --> 00:11:32.080]  就好像說到事實上有兩個我
[00:11:32.080 --> 00:11:34.160]  肉體上控制不了犯罪
[00:11:34.160 --> 00:11:35.760]  就讓它繼續犯罪
[00:11:35.760 --> 00:11:36.960]  不過心裡面
[00:11:36.960 --> 00:11:38.560]  總之我聽神的話就行了
[00:11:38.560 --> 00:11:41.480]  最重要是心裡面聽神的話
[00:11:41.480 --> 00:11:43.280]  於是有人就會說
[00:11:43.280 --> 00:11:44.160]  那OK啦
[00:11:44.160 --> 00:11:45.520]  所以做基督徒
[00:11:45.520 --> 00:11:48.160]  於是我的口說的是什麼呢?
[00:11:48.160 --> 00:11:49.920]  是肉體的表現
[00:11:49.920 --> 00:11:51.880]  口是肉體來的
[00:11:51.880 --> 00:11:54.320]  所以老婆做了一些壞事
[00:11:54.320 --> 00:11:55.400]  不是壞事
[00:11:55.400 --> 00:11:57.600]  可能是老婆批評了一句
[00:11:57.600 --> 00:11:59.560]  我就大罵老婆
[00:11:59.560 --> 00:12:01.480]  我口裡就咒罵老婆
[00:12:01.480 --> 00:12:03.040]  不過心裡其實是在唱
[00:12:03.040 --> 00:12:04.200]  Hallelujah
[00:12:04.200 --> 00:12:05.120]  Hallelujah
[00:12:05.120 --> 00:12:06.520]  我心裡是信服的
[00:12:06.520 --> 00:12:08.440]  口裡就咒罵老婆
[00:12:08.440 --> 00:12:09.440]  那OK啦
[00:12:09.440 --> 00:12:11.800]  塞長有五節說是這樣嘛
[00:12:11.800 --> 00:12:13.400]  當然我們知道是不行的
[00:12:13.400 --> 00:12:16.600]  所以保羅就要繼續去解釋
[00:12:16.600 --> 00:12:18.920]  肉體是什麼一回事
[00:12:18.920 --> 00:12:20.280]  以至不要誤解
[00:12:20.280 --> 00:12:22.240]  以為肉體繼續犯罪
[00:12:22.240 --> 00:12:23.320]  心裡信神
[00:12:23.320 --> 00:12:25.360]  心裡信服神就行了
[00:12:25.360 --> 00:12:29.280]  保羅於是第八章開宗明義就說
[00:12:29.280 --> 00:12:32.240]  第八章第二節
[00:12:32.240 --> 00:12:35.160]  因為賜生命聖靈的律
[00:12:35.160 --> 00:12:37.360]  在基督裡釋放了我們
[00:12:37.360 --> 00:12:40.280]  使我們脫離了罪和死的律
[00:12:40.280 --> 00:12:42.600]  這裡說兩種的律
[00:12:42.600 --> 00:12:44.600]  一個是聖靈的律
[00:12:44.600 --> 00:12:46.800]  或者賜生命聖靈的律
[00:12:46.800 --> 00:12:48.560]  總之都是聖靈的律
[00:12:48.560 --> 00:12:50.960]  第二個就是罪與死的律
[00:12:50.960 --> 00:12:53.920]  如果我們有了聖靈的話
[00:12:53.920 --> 00:12:57.800]  我們就從罪的律之中釋放了出來
[00:12:57.800 --> 00:13:00.480]  如果保羅是什麼叫做
[00:13:00.480 --> 00:13:03.240]  受聖靈充滿的一個人呢
[00:13:03.240 --> 00:13:06.960]  就是罪不會再對他有一個隱憂了
[00:13:06.960 --> 00:13:09.200]  大家可能都聽過這些
[00:13:09.200 --> 00:13:10.680]  有人問過
[00:13:10.680 --> 00:13:13.000]  如果我們得救是本福恩的話
[00:13:13.000 --> 00:13:14.400]  因為恩典的話
[00:13:14.400 --> 00:13:16.720]  為什麼我們還要做好人呢
[00:13:16.720 --> 00:13:18.480]  為什麼我們不去犯罪呢
[00:13:18.480 --> 00:13:20.880]  為什麼罵老婆這麼過癮呢
[00:13:20.880 --> 00:13:22.040]  不再罵她兩句呢
[00:13:22.040 --> 00:13:23.440]  罵完之後跟主耶穌說
[00:13:23.440 --> 00:13:24.880]  對不起 我又罵了老婆了
[00:13:24.880 --> 00:13:25.920]  那就搞定了
[00:13:25.920 --> 00:13:28.120]  為什麼不再罵她兩句呢
[00:13:28.120 --> 00:13:29.280]  保羅就說
[00:13:29.280 --> 00:13:31.680]  如果我們還有這種慾望
[00:13:31.680 --> 00:13:33.040]  如果我們
[00:13:33.040 --> 00:13:34.600]  只要沒有人懲罰我們
[00:13:34.600 --> 00:13:36.200]  我們就多做一些壞事
[00:13:36.200 --> 00:13:37.680]  如果我們不做壞事
[00:13:37.680 --> 00:13:39.560]  是因為有人要懲罰我們
[00:13:39.560 --> 00:13:41.280]  怕懲罰我們的話
[00:13:41.280 --> 00:13:42.400]  保羅就說
[00:13:42.400 --> 00:13:46.000]  我們還在這個罪與死的律之下
[00:13:46.000 --> 00:13:49.200]  表示我們還沒有聖靈在我們心裡面
[00:13:49.200 --> 00:13:50.320]  保羅就說
[00:13:50.320 --> 00:13:51.520]  如果有了聖靈
[00:13:51.520 --> 00:13:53.080]  就會釋放了我們
[00:13:53.080 --> 00:13:56.280]  我們就不會再有罪的慾念了
[00:13:56.280 --> 00:13:57.480]  讓你犯罪
[00:13:57.480 --> 00:13:58.800]  讓你罵老婆
[00:13:58.800 --> 00:14:00.400]  你老婆很信服你的
[00:14:00.400 --> 00:14:02.200]  這是全世界最好的老婆
[00:14:02.200 --> 00:14:03.320]  你罵完她
[00:14:03.320 --> 00:14:04.200]  然後她還說
[00:14:04.200 --> 00:14:06.640]  老公 你是不是心情很差
[00:14:06.640 --> 00:14:09.120]  不過就算你有這麼好的老婆
[00:14:09.120 --> 00:14:10.680]  你也不會想罵她
[00:14:10.680 --> 00:14:11.360]  保羅就說
[00:14:11.360 --> 00:14:13.680]  如果你真的有聖靈在心裡面
[00:14:13.680 --> 00:14:15.440]  你不會因為
[00:14:15.440 --> 00:14:16.720]  因為不用受罰
[00:14:16.720 --> 00:14:18.200]  就想繼續犯罪
[00:14:18.200 --> 00:14:21.000]  你簡直是不想去犯罪的
[00:14:21.000 --> 00:14:22.160]  八章第三節
[00:14:22.160 --> 00:14:23.040]  保羅就說
[00:14:23.040 --> 00:14:24.200]  這個肉體
[00:14:24.200 --> 00:14:25.040]  記住
[00:14:25.040 --> 00:14:25.960]  再重複說一件事
[00:14:25.960 --> 00:14:27.000]  就是肉體
[00:14:27.000 --> 00:14:29.440]  不是說我們一塊塊的肉
[00:14:29.440 --> 00:14:31.880]  保羅不是說只是身體
[00:14:31.880 --> 00:14:33.040]  叫我們犯罪
[00:14:33.040 --> 00:14:34.160]  這個肉體
[00:14:34.160 --> 00:14:35.880]  在保羅另一些言辭
[00:14:35.880 --> 00:14:38.400]  譬如在《異不所思》裡面
[00:14:38.400 --> 00:14:40.800]  就是保羅所說的「老我」
[00:14:40.800 --> 00:14:43.280]  在《羅馬書》五章十二到一節
[00:14:43.280 --> 00:14:44.640]  就是保羅所說的
[00:14:44.640 --> 00:14:46.160]  「亞當的己緣」
[00:14:46.160 --> 00:14:48.520]  在亞當裡面的「我」
[00:14:48.520 --> 00:14:49.680]  這個肉體的「我」
[00:14:49.680 --> 00:14:52.520]  是代表一個還在罪惡裡面的「我」
[00:14:52.520 --> 00:14:53.160]  他說
[00:14:53.160 --> 00:14:53.600]  沒錯
[00:14:53.600 --> 00:14:55.720]  雖然有一部分的「我」
[00:14:55.720 --> 00:14:57.640]  還在一個罪惡裡面
[00:14:57.640 --> 00:14:58.600]  不過保羅就說
[00:14:58.600 --> 00:15:01.760]  我們不會覺得要
[00:15:01.760 --> 00:15:04.160]  所謂栽培這個罪惡的「我」
[00:15:04.160 --> 00:15:06.080]  或者放縱它
[00:15:06.080 --> 00:15:07.760]  因為這個罪惡的「我」
[00:15:07.760 --> 00:15:09.680]  其實是一個軟弱的「我」
[00:15:09.680 --> 00:15:12.720]  甚至是一個叫我們死的「我」
[00:15:12.720 --> 00:15:14.640]  在第五節會說
[00:15:14.640 --> 00:15:16.000]  會致死
[00:15:16.000 --> 00:15:17.520]  重點是怎樣的
[00:15:17.520 --> 00:15:20.000]  你明白軟弱這件事
[00:15:20.000 --> 00:15:21.040]  我們有時
[00:15:21.040 --> 00:15:22.800]  軟弱這個字
[00:15:22.800 --> 00:15:24.240]  我們世人一看
[00:15:24.240 --> 00:15:25.680]  就是那些
[00:15:25.680 --> 00:15:26.440]  人家打你
[00:15:26.440 --> 00:15:27.760]  你又不反應
[00:15:27.760 --> 00:15:30.560]  那些怕頭怕尾
[00:15:30.560 --> 00:15:32.560]  說話陰聲細氣
[00:15:32.560 --> 00:15:34.320]  那些叫軟弱
[00:15:34.320 --> 00:15:36.720]  記住保羅說的軟弱
[00:15:36.720 --> 00:15:38.800]  就不是這種軟弱
[00:15:38.800 --> 00:15:41.360]  一個有性靈的人
[00:15:41.360 --> 00:15:42.720]  譬如舉個例子來說
[00:15:42.720 --> 00:15:44.560]  一個沒有性靈的人
[00:15:44.560 --> 00:15:45.440]  於是乎我
[00:15:45.440 --> 00:15:46.960]  說回剛才的例子
[00:15:46.960 --> 00:15:48.240]  老婆罵我一句
[00:15:48.240 --> 00:15:50.240]  於是乎我很有氣勢地
[00:15:50.240 --> 00:15:52.080]  罵老婆十句
[00:15:52.080 --> 00:15:53.600]  和世人看起來
[00:15:53.600 --> 00:15:58.080]  可能我那種罵人的氣概
[00:15:58.080 --> 00:16:00.320]  可以與天地比較
[00:16:00.320 --> 00:16:03.920]  特別是香港現在這個社會
[00:16:03.920 --> 00:16:06.480]  罵人要說髒話
[00:16:06.480 --> 00:16:08.160]  你只說三個字的髒話
[00:16:08.160 --> 00:16:10.480]  我一口氣可以說十七個字的髒話
[00:16:10.480 --> 00:16:11.840]  你行不行
[00:16:11.840 --> 00:16:14.000]  那種氣概
[00:16:14.000 --> 00:16:17.680]  世人看起來可能是很堅硬
[00:16:17.680 --> 00:16:18.880]  很堅挺的東西
[00:16:18.880 --> 00:16:21.440]  你這樣欺負我
[00:16:21.440 --> 00:16:25.040]  我一言一語地頂你一頓
[00:16:25.040 --> 00:16:27.520]  保羅說這種行為
[00:16:27.520 --> 00:16:29.920]  不是一種剛強的行為
[00:16:29.920 --> 00:16:32.800]  這正是一種軟弱的行為
[00:16:32.800 --> 00:16:34.800]  一種肉體的行為
[00:16:34.800 --> 00:16:36.880]  你想想
[00:16:36.880 --> 00:16:38.880]  譬如舉剛才的例子
[00:16:38.880 --> 00:16:41.200]  老婆煮了一碟菜太鹹
[00:16:41.200 --> 00:16:44.000]  你用一個很威猛的男士風度
[00:16:44.000 --> 00:16:45.440]  去罵她幾句
[00:16:45.440 --> 00:16:46.720]  老婆不會煮菜的嗎
[00:16:46.720 --> 00:16:48.640]  煮了幾十年菜都不會煮
[00:16:48.640 --> 00:16:50.320]  你這樣罵她幾句
[00:16:50.320 --> 00:16:52.320]  其實不需要什麼力量
[00:16:52.320 --> 00:16:55.280]  很自然就能罵出來
[00:16:55.280 --> 00:16:56.800]  反而轉過來說
[00:16:56.800 --> 00:16:58.000]  你不是罵她
[00:16:58.000 --> 00:17:01.120]  老婆今天是不是很累
[00:17:01.120 --> 00:17:04.320]  平時煮得很好
[00:17:04.320 --> 00:17:05.520]  今天有一點失手
[00:17:05.520 --> 00:17:07.760]  是不是你真的很累
[00:17:07.760 --> 00:17:10.960]  你發覺你要這樣溫柔地說兩句
[00:17:10.960 --> 00:17:12.960]  其實要很大的功力
[00:17:12.960 --> 00:17:14.720]  要先運一些內功
[00:17:14.720 --> 00:17:17.600]  才能溫柔出來
[00:17:17.600 --> 00:17:19.600]  所以保羅強調一件事
[00:17:19.600 --> 00:17:21.440]  你要做一個溫柔
[00:17:21.440 --> 00:17:22.880]  做一個良善的人
[00:17:22.880 --> 00:17:25.920]  這才是堅強的表現
[00:17:25.920 --> 00:17:29.200]  世人覺得你什麼都能做到
[00:17:29.200 --> 00:17:31.200]  所謂堅強的表現
[00:17:31.200 --> 00:17:33.200]  其實在保羅眼中
[00:17:33.200 --> 00:17:35.200]  這是軟弱的行為
[00:17:35.200 --> 00:17:38.240]  你只能跟隨自己的天性去做
[00:17:38.240 --> 00:17:40.240]  有什麼特別
[00:17:40.240 --> 00:17:42.240]  於是他就說
[00:17:42.240 --> 00:17:44.240]  於是乎律法的義就
[00:17:44.240 --> 00:17:46.240]  我們不跟從肉體
[00:17:46.240 --> 00:17:48.240]  跟隨聖靈
[00:17:48.240 --> 00:17:50.240]  保羅就繼續說
[00:17:50.240 --> 00:17:53.120]  隨從肉體的人就體貼肉體的事
