
[00:00:00.000 --> 00:00:02.000]  今天我們一起來思考一段聖經
[00:08:18.000 --> 00:08:20.000]  一大堆東西這樣走
[00:08:20.000 --> 00:08:24.000]  最有趣的就是
[00:08:24.000 --> 00:08:26.000]  他要過阿博渡口的時候
[00:08:26.000 --> 00:08:29.000]  他先把那一堆老婆子女送走
[00:08:29.000 --> 00:08:31.000]  他自己留下
[00:08:31.000 --> 00:08:32.000]  為什麼呢
[00:08:32.000 --> 00:08:34.000]  你以為他真的想默想嗎
[00:08:34.000 --> 00:08:36.000]  因為他知道他哥哥在前面
[00:08:36.000 --> 00:08:38.000]  有什麼南瓜香蕉呢
[00:08:38.000 --> 00:08:40.000]  不是冬瓜豆腐
[00:08:40.000 --> 00:08:43.000]  前面那班先受了
[00:08:43.000 --> 00:08:45.000]  自己押後
[00:08:45.000 --> 00:08:48.000]  雅各是一個這樣的人
[00:08:48.000 --> 00:08:50.000]  在這樣的情況之下
[00:08:50.000 --> 00:08:53.000]  遇到上帝和他摔交
[00:08:53.000 --> 00:08:55.000]  摔完交之後
[00:08:55.000 --> 00:08:57.000]  扭完一大輪
[00:08:57.000 --> 00:08:59.000]  雅各不放他走
[00:08:59.000 --> 00:09:01.000]  上帝就和他說
[00:09:01.000 --> 00:09:03.000]  從今你就不叫雅各
[00:09:03.000 --> 00:09:04.000]  改名了
[00:09:04.000 --> 00:09:06.000]  叫以色列
[00:09:06.000 --> 00:09:08.000]  如果大家留心
[00:09:08.000 --> 00:09:10.000]  之後雅各仍然是雅各
[00:09:10.000 --> 00:09:12.000]  在創世記裡
[00:09:12.000 --> 00:09:14.000]  一直都叫他做雅各
[00:09:14.000 --> 00:09:16.000]  直到什麼時候呢
[00:09:16.000 --> 00:09:20.000]  他決定要和約瑟相逢
[00:09:20.000 --> 00:09:24.000]  開始他以為約瑟死了
[00:09:24.000 --> 00:09:25.000]  迦南基荒
[00:09:25.000 --> 00:09:27.000]  他一直不敢去埃及
[00:09:27.000 --> 00:09:30.000]  直到他知道
[00:09:30.000 --> 00:09:35.000]  他最痛愛的兒子約瑟在埃及
[00:09:35.000 --> 00:09:38.000]  到他去埃及
[00:09:38.000 --> 00:09:42.000]  他憑著信心看到上帝的恩典的時候
[00:09:42.000 --> 00:09:47.000]  聖經裡就叫他做以色列人
[00:09:47.000 --> 00:09:49.000]  所以
[00:09:49.000 --> 00:09:50.000]  當我們說
[00:09:50.000 --> 00:09:52.000]  誰是真以色列人
[00:09:52.000 --> 00:09:53.000]  他心裡沒有鬼
[00:09:53.000 --> 00:09:55.000]  為什麼耶穌這樣說
[00:09:55.000 --> 00:09:57.000]  有了這個身份
[00:09:57.000 --> 00:09:59.000]  不代表你真是那種人
[00:09:59.000 --> 00:10:02.000]  大家都是上教會的
[00:10:02.000 --> 00:10:05.000]  我們叫自己做基督徒
[00:10:05.000 --> 00:10:09.000]  我們是不是真基督徒呢
[00:10:09.000 --> 00:10:12.000]  我們就要看一看究竟什麼是那回事
[00:10:12.000 --> 00:10:13.000]  什麼是以色列呢
[00:10:13.000 --> 00:10:22.000]  以色列是一個經歷過上帝給他一個嚴重打擊
[00:10:22.000 --> 00:10:24.000]  不是祝福
[00:10:24.000 --> 00:10:27.000]  因為上帝一摸完雅各之後
[00:10:27.000 --> 00:10:29.000]  他的腳就變得很奇怪
[00:10:29.000 --> 00:10:33.000]  上帝是給他一個打擊
[00:10:33.000 --> 00:10:37.000]  然後他就開始反省
[00:10:37.000 --> 00:10:42.000]  以致到他後來成為了以色列人
[00:10:42.000 --> 00:10:44.000]  什麼叫真以色列人呢
[00:10:44.000 --> 00:10:49.000]  我們care不care呢
[00:10:49.000 --> 00:10:51.000]  是不是基督徒呢
[00:10:51.000 --> 00:10:52.000]  拿個洗禮證明出來
[00:10:52.000 --> 00:10:57.000]  是不是加拿大人拿個passport出來
[00:10:57.000 --> 00:10:58.000]  是不是
[00:10:58.000 --> 00:11:03.000]  但其實這樣是不是代表了我真是那種身份呢
[00:11:03.000 --> 00:11:07.000]  未必吧
[00:11:07.000 --> 00:11:11.000]  拿達葉從國籍來說肯定是以色列人
[00:11:11.000 --> 00:11:14.000]  但題目是什麼呢
[00:11:14.000 --> 00:11:18.000]  當肥力介紹耶穌給拿達葉的時候
[00:11:18.000 --> 00:11:20.000]  他怎麼介紹呢
[00:11:20.000 --> 00:11:22.000]  在第45節說
[00:11:22.000 --> 00:11:25.000]  肥力找著拿達葉對他說
[00:11:25.000 --> 00:11:31.000]  在摩西律法上所寫的和眾仙之所記的那一位
[00:11:31.000 --> 00:11:37.000]  我們遇見了就是約瑟的兒子拿撒蘭耶穌
[00:11:37.000 --> 00:11:40.000]  這裡單單這一節聖經
[00:11:40.000 --> 00:11:43.000]  所包含的整個舊約聖經的應許
[00:11:43.000 --> 00:11:49.000]  和過去那上千年整個猶太人的歷史
[00:11:49.000 --> 00:11:53.000]  那種上上落落輝煌
[00:11:53.000 --> 00:11:56.000]  然後亡國被擄
[00:11:56.000 --> 00:11:59.000]  經歷過四個不同的王朝
[00:11:59.000 --> 00:12:03.000]  亞述 巴比倫 希臘 羅馬
[00:12:03.000 --> 00:12:07.000]  以色列人不斷的被蹂躪
[00:12:07.000 --> 00:12:10.000]  經歷了這麼多打擊
[00:12:10.000 --> 00:12:16.000]  在現在被羅馬統治的一個可以說是悲哀的狀態
[00:12:16.000 --> 00:12:19.000]  大家都在等上帝來臨的時候
[00:12:19.000 --> 00:12:22.000]  如果大家有讀過新舊約的蓋倫應該知道
[00:12:22.000 --> 00:12:25.000]  由舊約的最後一卷
[00:12:25.000 --> 00:12:29.000]  撒加利亞書到馬太中間剩下了四百年
[00:12:29.000 --> 00:12:34.000]  沒有先知 沒有神的話語
[00:12:34.000 --> 00:12:37.000]  什麼都沒有
[00:12:37.000 --> 00:12:41.000]  在這樣的情況之下大家繼續生活
[00:12:41.000 --> 00:12:43.000]  繼續過他們的宗教生活
[00:12:43.000 --> 00:12:45.000]  大家記得耶穌那個年代
[00:12:45.000 --> 00:12:48.000]  他們的宗教生活是正常運作的
[00:12:48.000 --> 00:12:52.000]  但其實上帝不在
[00:12:52.000 --> 00:12:56.000]  就好像我們現在每個星期正常運作
[00:12:56.000 --> 00:12:58.000]  上帝在不在
[00:12:58.000 --> 00:13:02.000]  我們有沒有在這裡遇到上帝
[00:13:02.000 --> 00:13:06.000]  還是我們繼續照常運作
[00:13:06.000 --> 00:13:09.000]  在這個照常運作的情況之下
[00:13:09.000 --> 00:13:14.000]  忽然間 肥力遇到耶穌
[00:13:14.000 --> 00:13:18.000]  他遇到耶穌之後他就認出了
[00:13:18.000 --> 00:13:20.000]  認出這件事很重要的
[00:13:20.000 --> 00:13:23.000]  因為你是有那種眼光
[00:13:23.000 --> 00:13:26.000]  你才能夠認出那種東西
[00:13:26.000 --> 00:13:28.000]  如果你不是那種眼光
[00:13:28.000 --> 00:13:31.000]  你望來望去都不知道那是什麼
[00:13:31.000 --> 00:13:35.000]  肥力有這種眼光
[00:13:35.000 --> 00:13:37.000]  不單止有這種眼光
[00:13:37.000 --> 00:13:40.000]  他還去找拿丹葉
[00:13:40.000 --> 00:13:44.000]  他用了一個很複雜的方法介紹耶穌
[00:13:44.000 --> 00:13:46.000]  再看一次
[00:13:46.000 --> 00:13:53.000]  摩西律法所寫的眾仙之所記的那一位
[00:13:53.000 --> 00:13:55.000]  他不是這樣說的嗎
[00:13:55.000 --> 00:13:56.000]  你猜猜
[00:13:56.000 --> 00:13:57.000]  救主
[00:13:57.000 --> 00:13:58.000]  他不是
[00:13:58.000 --> 00:14:01.000]  他是說最長遠
[00:14:01.000 --> 00:14:05.000]  摩西和眾仙之所記的那一位
[00:14:05.000 --> 00:14:07.000]  就是說其實他們在亡國之後
[00:14:07.000 --> 00:14:11.000]  他們一直在等待等待等待那一位
[00:14:11.000 --> 00:14:14.000]  我遇到了
[00:14:14.000 --> 00:14:16.000]  他是誰呢
[00:14:16.000 --> 00:14:18.000]  就是約瑟的兒子
[00:14:18.000 --> 00:14:21.000]  拿撒勒人耶穌
[00:14:21.000 --> 00:14:24.000]  他的反應是什麼
[00:14:24.000 --> 00:14:27.000]  他不認識約瑟
[00:14:27.000 --> 00:14:29.000]  他只覺得拿撒勒
[00:14:29.000 --> 00:14:31.000]  有沒有好料
[00:14:31.000 --> 00:14:33.000]  這就是他直接的反應
[00:14:33.000 --> 00:14:35.000]  特別的地方就是說
[00:14:35.000 --> 00:14:39.000]  肥力說你來看
[00:14:39.000 --> 00:14:42.000]  如果你不在乎
[00:14:42.000 --> 00:14:46.000]  你去不去看
[00:14:46.000 --> 00:14:48.000]  如果你不信
[00:14:48.000 --> 00:14:52.000]  你去不去看
[00:14:52.000 --> 00:14:56.000]  什麼叫關心呢
[00:14:56.000 --> 00:14:59.000]  什麼都要由關心開始
[00:14:59.000 --> 00:15:03.000]  接下來10月21號
[00:15:03.000 --> 00:15:04.000]  大選了
[00:15:04.000 --> 00:15:07.000]  關不關心
[00:15:07.000 --> 00:15:10.000]  什麼大選
[00:15:10.000 --> 00:15:13.000]  什麼來的
[00:15:13.000 --> 00:15:14.000]  有啊
[00:15:14.000 --> 00:15:16.000]  因為我一直都有拍門
[00:15:16.000 --> 00:15:17.000]  大選了
[00:15:17.000 --> 00:15:18.000]  又選了
[00:15:18.000 --> 00:15:19.000]  是嗎
[00:15:19.000 --> 00:15:21.000]  不是剛剛才選完嗎
[00:15:21.000 --> 00:15:22.000]  剛剛上一次選完
[00:15:22.000 --> 00:15:23.000]  去年10月
[00:15:23.000 --> 00:15:24.000]  不知不覺一年了
[00:15:24.000 --> 00:15:26.000]  上次選什麼
[00:15:26.000 --> 00:15:30.000]  剛剛選完什麼
[00:15:30.000 --> 00:15:35.000]  選執事
[00:15:35.000 --> 00:15:40.000]  這次大選最受矚目的議題是什麼
[00:15:40.000 --> 00:15:44.000]  這本新聞報道說什麼
[00:15:44.000 --> 00:15:47.000]  啊
[00:15:47.000 --> 00:15:50.000]  你們想知道什麼時候看新聞
[00:15:50.000 --> 00:15:53.000]  最矚目的議題是什麼
[00:15:53.000 --> 00:15:55.000]  環境轉變
[00:15:55.000 --> 00:15:57.000]  氣候轉變
[00:15:57.000 --> 00:15:59.000]  氣候轉變
[00:15:59.000 --> 00:16:00.000]  是嗎
[00:16:00.000 --> 00:16:01.000]  當然了
[00:16:01.000 --> 00:16:03.000]  不同的研究有不同
[00:16:03.000 --> 00:16:06.000]  氣候轉變是
[00:16:06.000 --> 00:16:09.000]  最矚目的一個議題
[00:16:09.000 --> 00:16:12.000]  於是研究就去問
[00:16:12.000 --> 00:16:13.000]  這麼矚目的議題
[00:16:13.000 --> 00:16:17.000]  你願意付多少代價去解決這個問題
[00:16:17.000 --> 00:16:19.000]  有一半人說
[00:16:19.000 --> 00:16:21.000]  zero penny
[00:16:21.000 --> 00:16:23.000]  一個penny都不給
[00:16:23.000 --> 00:16:25.000]  我很關心
[00:16:25.000 --> 00:16:28.000]  不過你不要叫我動一根手指
[00:16:28.000 --> 00:16:31.000]  會有這樣的情況
[00:16:31.000 --> 00:16:35.000]  大家關不關心大肚腩
[00:16:35.000 --> 00:16:36.000]  很關心
[00:16:36.000 --> 00:16:38.000]  我不知你們姐妹
[00:16:38.000 --> 00:16:41.000]  我弟兄個個都關心大肚腩
[00:16:41.000 --> 00:16:43.000]  但關心了之後
[00:16:43.000 --> 00:16:45.000]  做了什麼
[00:16:45.000 --> 00:16:50.000]  可以沒有做
[00:16:50.000 --> 00:16:54.000]  顯出究竟是真關心
[00:16:54.000 --> 00:16:56.000]  還是隨便關心
[00:16:56.000 --> 00:16:59.000]  說出來的時候就很關心
[00:16:59.000 --> 00:17:02.000]  實際上是沒有行動
[00:17:02.000 --> 00:17:04.000]  當時
[00:17:04.000 --> 00:17:07.000]  費力介紹耶穌的時候
[00:17:07.000 --> 00:17:09.000]  拿達爾的反應是
[00:17:09.000 --> 00:17:10.000]  不是吧
[00:17:10.000 --> 00:17:14.000]  那條鄉村仔出什麼好的呢
[00:17:14.000 --> 00:17:18.000]  費力說你來看
[00:17:18.000 --> 00:17:21.000]  拿達爾特別的地方是什麼
[00:17:21.000 --> 00:17:25.000]  既然你說得出
[00:17:25.000 --> 00:17:29.000]  我儘管過來看看
[00:17:29.000 --> 00:17:31.000]  耶穌看見
[00:17:31.000 --> 00:17:32.000]  即是說他來了
[00:17:32.000 --> 00:17:34.000]  不是耶穌去找他
[00:17:34.000 --> 00:17:37.000]  拿達爾是被費力帶來的
[00:17:37.000 --> 00:17:42.000]  看看一個真以色列人
[00:17:42.000 --> 00:17:44.000]  一個真以色列人就說出了
[00:17:44.000 --> 00:17:46.000]  我們剛才一個很大的矛盾
[00:17:46.000 --> 00:17:50.000]  一個很詭詐的人被稱為以色列人
[00:17:50.000 --> 00:17:53.000]  以色列人這個名字可以解釋
[00:17:53.000 --> 00:18:01.000]  和上帝和人教力都得了勝
[00:18:01.000 --> 00:18:02.000]  不是很明白為什麼
[00:18:02.000 --> 00:18:04.000]  簡單來說就是
[00:18:04.000 --> 00:18:06.000]  在當時的現況就是
[00:18:06.000 --> 00:18:09.000]  他抱著上帝的成位
[00:18:09.000 --> 00:18:11.000]  當時他不是道成肉身
[00:18:11.000 --> 00:18:13.000]  他是用人生顯現
[00:18:13.000 --> 00:18:16.000]  用人生顯現和亞各摔交的時候
[00:18:16.000 --> 00:18:17.000]  打他不贏
[00:18:17.000 --> 00:18:20.000]  到上帝說要走的時候
[00:18:20.000 --> 00:18:22.000]  亞各抱著他
[00:18:22.000 --> 00:18:25.000]  他連上帝的心都贏了
[00:18:25.000 --> 00:18:28.000]  所以就從一個詭詐的亞各
[00:18:28.000 --> 00:18:33.000]  成為一個抱著上帝不肯放的亞各
[00:18:33.000 --> 00:18:34.000]  什麼叫真以色列人
[00:18:34.000 --> 00:18:36.000]  真以色列人是一個
[00:18:36.000 --> 00:18:39.000]  上帝所揀選的民族
[00:18:39.000 --> 00:18:40.000]  抱著上帝不放
[00:18:40.000 --> 00:18:42.000]  有很多人叫以色列人
[00:18:42.000 --> 00:18:49.000]  但他們根本就不想要上帝
[00:18:49.000 --> 00:18:51.000]  正如很多返教會的人
[00:18:51.000 --> 00:18:52.000]  我不要說太多
[00:18:52.000 --> 00:18:54.000]  對不起這句說話太魯莽了
[00:18:54.000 --> 00:18:57.000]  有一部分上教會的人
[00:18:57.000 --> 00:19:00.000]  他們沒有想過在教會裡遇到上帝
[00:19:00.000 --> 00:19:03.000]  沒有想過可以透過教會裡
[00:19:03.000 --> 00:19:06.000]  不知道哪一個程序
[00:19:06.000 --> 00:19:12.000]  讓上帝摸到他的心
[00:19:12.000 --> 00:19:14.000]  不要說你
[00:19:14.000 --> 00:19:18.000]  如果大家讀過先知異賜亞書第六章
[00:19:18.000 --> 00:19:22.000]  主子在聖殿裡
[00:19:22.000 --> 00:19:26.000]  他很詫異地會遇到上帝
[00:19:26.000 --> 00:19:28.000]  以色列人是誰
[00:19:28.000 --> 00:19:30.000]  他是先知
[00:19:30.000 --> 00:19:32.000]  先知去聖殿
[00:19:32.000 --> 00:19:34.000]  和我們今天來禮拜堂不同
[00:19:34.000 --> 00:19:36.000]  當時以色列人的聖殿
[00:19:36.000 --> 00:19:39.000]  去到只有一個目的
[00:19:39.000 --> 00:19:40.000]  就是去敬拜
[00:19:40.000 --> 00:19:44.000]  我們今天回來教會可以做很多事
[00:19:44.000 --> 00:19:45.000]  可以來元年
[00:19:45.000 --> 00:19:46.000]  可以跳健康舞
[00:19:46.000 --> 00:19:49.000]  可以拿來玩很多東西
[00:19:49.000 --> 00:19:54.000]  但當時聖殿只有一種目的
[00:19:54.000 --> 00:19:57.000]  來進入
[00:19:57.000 --> 00:20:00.000]  但當先知異賜亞進入聖殿的時候
[00:20:00.000 --> 00:20:02.000]  他見到上帝向他顯現
[00:20:02.000 --> 00:20:05.000]  他說禍災我滅亡了
[00:20:05.000 --> 00:20:08.000]  因為我見到萬君之耀
[00:20:08.000 --> 00:20:10.000]  原來連先知進入聖殿
[00:20:10.000 --> 00:20:14.000]  他都沒有想過會遇到上帝
[00:20:14.000 --> 00:20:17.000]  我見要做一個真以色列人
[00:20:17.000 --> 00:20:21.000]  何不簡單
[00:20:21.000 --> 00:20:23.000]  一個真以色列人
[00:20:23.000 --> 00:20:25.000]  耶穌說什麼是一個真以色列人
[00:20:25.000 --> 00:20:27.000]  他心裡的鬼詐
[00:20:27.000 --> 00:20:31.000]  從他轉向上帝之後
[00:20:31.000 --> 00:20:33.000]  就被淨化了
[00:20:33.000 --> 00:20:37.000]  你怎麼知道我的
[00:20:37.000 --> 00:20:38.000]  你上網嗎
[00:20:38.000 --> 00:20:40.000]  當然耶穌那個年代
[00:20:40.000 --> 00:20:42.000]  不能上網
[00:20:42.000 --> 00:20:44.000]  我還記得有一次
[00:20:44.000 --> 00:20:46.000]  也是21世紀的時候
[00:20:46.000 --> 00:20:48.000]  不經意看一套粵語洋片
[00:20:48.000 --> 00:20:51.000]  是黑白的
[00:20:51.000 --> 00:20:55.000]  我看到那套武俠片
[00:20:55.000 --> 00:20:58.000]  那套武俠片將陳寶珠
[00:20:58.000 --> 00:21:01.000]  裝在麻包袋裡
[00:21:01.000 --> 00:21:04.000]  然後我就不記得那個人
[00:21:04.000 --> 00:21:08.000]  背著陳寶珠在麻包袋裡經過
[00:21:08.000 --> 00:21:12.000]  好像是玲翁
[00:21:12.000 --> 00:21:13.000]  誰是玲翁
[00:21:13.000 --> 00:21:15.000]  看粵語長片的就知道
[00:21:15.000 --> 00:21:19.000]  玲翁看到那個人
[00:21:19.000 --> 00:21:22.000]  不知道是不是周吉
[00:21:22.000 --> 00:21:23.000]  對不起
[00:21:23.000 --> 00:21:24.000]  你不是我那一代
[00:21:24.000 --> 00:21:27.000]  完全不知道我說的是什麼
[00:21:27.000 --> 00:21:30.000]  就背著陳寶珠
[00:21:30.000 --> 00:21:32.000]  陳寶珠竟然在袋裡
[00:21:32.000 --> 00:21:34.000]  沒有人看得到
[00:21:34.000 --> 00:21:37.000]  但是玲翁竟然看到
[00:21:37.000 --> 00:21:39.000]  周吉背著陳寶珠
[00:21:39.000 --> 00:21:41.000]  然後說這個不就是誰的女兒
[00:21:41.000 --> 00:21:43.000]  差不多的意思
[00:21:43.000 --> 00:21:44.000]  我這樣說
[00:21:44.000 --> 00:21:45.000]  哇 厲害
[00:21:45.000 --> 00:21:47.000]  不單止有透視眼
[00:21:47.000 --> 00:21:48.000]  還可以上網
[00:21:48.000 --> 00:21:49.000]  馬上可以查到
[00:21:49.000 --> 00:21:50.000]  究竟這個是誰
[00:21:50.000 --> 00:21:51.000]  因為你在街上
[00:21:51.000 --> 00:21:52.000]  看到那個人
