
[00:00:00.000 --> 00:00:06.240]  今日的經課是《馬太福音》十四章
[00:13:55.440 --> 00:13:57.440]  你記不記得他
[00:13:57.440 --> 00:13:59.440]  你認不認識他
[00:13:59.440 --> 00:14:01.440]  他去到第十六章的時候
[00:14:01.440 --> 00:14:03.440]  當主說他要去耶路撒冷
[00:14:03.440 --> 00:14:05.440]  會受苦
[00:14:05.440 --> 00:14:07.440]  你知道彼得說什麼嗎
[00:14:07.440 --> 00:14:09.440]  主啊 千萬不可
[00:14:09.440 --> 00:14:11.440]  如果主說了
[00:14:11.440 --> 00:14:13.440]  是這樣的
[00:14:13.440 --> 00:14:15.440]  主是主
[00:14:15.440 --> 00:14:17.440]  你有什麼辦法去攔阻主
[00:14:17.440 --> 00:14:19.440]  不過這個人就是這樣
[00:14:19.440 --> 00:14:21.440]  主說了不用怕
[00:14:21.440 --> 00:14:23.440]  我怎麼知道
[00:14:23.440 --> 00:14:25.440]  如果是你
[00:14:25.440 --> 00:14:27.440]  你就讓我走過去
[00:14:27.440 --> 00:14:29.440]  真的很奇怪
[00:14:29.440 --> 00:14:33.440]  不過
[00:14:33.440 --> 00:14:35.440]  其實奇怪極了
[00:14:35.440 --> 00:14:37.440]  都可能未及我們奇怪
[00:14:37.440 --> 00:14:39.440]  我們其實
[00:14:39.440 --> 00:14:41.440]  都是很古怪的人
[00:14:41.440 --> 00:14:43.440]  彼得其實都很難受
[00:14:43.440 --> 00:14:45.440]  不過耶穌對他
[00:14:45.440 --> 00:14:47.440]  是怎樣呢
[00:14:47.440 --> 00:14:49.440]  耶穌說好啊 你來吧
[00:14:49.440 --> 00:14:51.440]  他是滿有恩典憐憫的主
[00:14:51.440 --> 00:14:53.440]  彼得這樣就下了去
[00:14:53.440 --> 00:14:55.440]  就正在走過去
[00:14:55.440 --> 00:14:57.440]  是不是很厲害
[00:14:57.440 --> 00:14:59.440]  如果你是彼得
[00:14:59.440 --> 00:15:01.440]  你又夠不夠膽下船
[00:15:01.440 --> 00:15:03.440]  這樣的風浪
[00:15:03.440 --> 00:15:05.440]  夜漫漫
[00:15:05.440 --> 00:15:07.440]  一踩下去
[00:15:07.440 --> 00:15:09.440]  我想還未碰到水
[00:15:09.440 --> 00:15:11.440]  我們已經退縮了
[00:15:11.440 --> 00:15:13.440]  退縮了
[00:15:13.440 --> 00:15:15.440]  主啊 你還是上來吧
[00:15:15.440 --> 00:15:17.440]  我還是不下去了
[00:15:17.440 --> 00:15:19.440]  行了 是你了
[00:15:19.440 --> 00:15:21.440]  但彼得真的走
[00:15:21.440 --> 00:15:23.440]  所以都應該稱讚他
[00:15:23.440 --> 00:15:25.440]  他對主有些認識
[00:15:25.440 --> 00:15:27.440]  有些信心
[00:15:27.440 --> 00:15:29.440]  不過
[00:15:29.440 --> 00:15:31.440]  他走著走著的時候
[00:15:31.440 --> 00:15:33.440]  只因見風大
[00:15:33.440 --> 00:15:35.440]  就害怕將要沉下去
[00:15:35.440 --> 00:15:37.440]  恐懼
[00:15:37.440 --> 00:15:39.440]  是令人
[00:15:39.440 --> 00:15:41.440]  卻步難行
[00:15:41.440 --> 00:15:43.440]  信心
[00:15:43.440 --> 00:15:45.440]  是令到人
[00:15:45.440 --> 00:15:47.440]  雖然難都會走
[00:15:47.440 --> 00:15:49.440]  恐懼
[00:15:49.440 --> 00:15:51.440]  就會將這個信心
[00:15:51.440 --> 00:15:53.440]  立刻蒸發了
[00:15:53.440 --> 00:15:55.440]  親愛的兄弟姐妹
[00:15:55.440 --> 00:15:57.440]  今日我們活在香港
[00:15:57.440 --> 00:15:59.440]  或者是流散到
[00:15:59.440 --> 00:16:01.440]  其他地方的
[00:16:01.440 --> 00:16:03.440]  屬主的兒女
[00:16:03.440 --> 00:16:05.440]  他們的心裏
[00:16:05.440 --> 00:16:07.440]  是否充滿著恐懼呢
[00:16:07.440 --> 00:16:09.440]  有沒有恐懼呢
[00:16:09.440 --> 00:16:11.440]  或者我們在自己的
[00:16:11.440 --> 00:16:13.440]  生活的
[00:16:13.440 --> 00:16:15.440]  人生的歷程
[00:16:15.440 --> 00:16:17.440]  來到不同的年歲
[00:16:17.440 --> 00:16:19.440]  不同的環境
[00:16:19.440 --> 00:16:21.440]  我們其實是否有很多的恐懼呢
[00:16:21.440 --> 00:16:23.440]  人為何會
[00:16:23.440 --> 00:16:25.440]  跪下呢
[00:16:25.440 --> 00:16:27.440]  是否恐懼呢
[00:16:27.440 --> 00:16:29.440]  人為何會貪心
[00:16:29.440 --> 00:16:31.440]  是否恐懼呢
[00:16:31.440 --> 00:16:33.440]  為何會憂慮
[00:16:33.440 --> 00:16:35.440]  是否恐懼呢
[00:16:35.440 --> 00:16:37.440]  聖經
[00:16:37.440 --> 00:16:39.440]  叫我們的信仰
[00:16:39.440 --> 00:16:41.440]  是否要我們成為一個
[00:16:41.440 --> 00:16:43.440]  沒有恐懼的呢
[00:16:43.440 --> 00:16:45.440]  聖經裏面
[00:16:45.440 --> 00:16:47.440]  很多的說話
[00:16:47.440 --> 00:16:49.440]  是否要剛強壯膽
[00:16:49.440 --> 00:16:51.440]  不要懼怕呢
[00:16:51.440 --> 00:16:53.440]  其實我們有了這麼多
[00:16:53.440 --> 00:16:55.440]  不要懼怕不要懼怕
[00:16:55.440 --> 00:16:57.440]  是我不要怕
[00:16:57.440 --> 00:16:59.440]  我們是否都繼續怕怕呢
[00:16:59.440 --> 00:17:01.440]  如果我們沒有怕
[00:17:01.440 --> 00:17:03.440]  我們怎麼辦呢
[00:17:03.440 --> 00:17:05.440]  我想建議一件事
[00:17:05.440 --> 00:17:07.440]  不知道大家是否同意
[00:17:07.440 --> 00:17:09.440]  我們應該怕
[00:17:09.440 --> 00:17:11.440]  不過我們選擇
[00:17:11.440 --> 00:17:13.440]  只是怕一件事
[00:17:13.440 --> 00:17:15.440]  或者應該
[00:17:15.440 --> 00:17:17.440]  只是怕怕
[00:17:17.440 --> 00:17:19.440]  怕我們背叛神
[00:17:19.440 --> 00:17:21.440]  怕我們犯罪
[00:17:21.440 --> 00:17:23.440]  我們只是需要
[00:17:23.440 --> 00:17:25.440]  敬畏神
[00:17:25.440 --> 00:17:27.440]  英文所謂
[00:17:27.440 --> 00:17:29.440]  我們怕神
[00:17:29.440 --> 00:17:31.440]  我們如果只是怕神
[00:17:31.440 --> 00:17:33.440]  只是怕犯罪
[00:17:33.440 --> 00:17:35.440]  說到底只是敬畏神
[00:17:35.440 --> 00:17:37.440]  只是怕神
[00:17:37.440 --> 00:17:39.440]  我們決定怕神
[00:17:39.440 --> 00:17:41.440]  我們就不怕其他事
[00:17:41.440 --> 00:17:43.440]  好嗎
[00:17:43.440 --> 00:17:45.440]  有人說你甚麼都怕
[00:17:45.440 --> 00:17:47.440]  不怕神
[00:17:47.440 --> 00:17:49.440]  結果你就樣樣都怕
[00:17:49.440 --> 00:17:51.440]  但如果你只是怕神
[00:17:51.440 --> 00:17:53.440]  神就會與你同在
[00:17:53.440 --> 00:17:55.440]  讓你剛強壯膽
[00:17:55.440 --> 00:17:57.440]  甚麼都不怕
[00:17:57.440 --> 00:17:59.440]  就像希伯來書
[00:17:59.440 --> 00:18:01.440]  耶穌基督因看見前面
[00:18:01.440 --> 00:18:03.440]  榮耀的喜樂
[00:18:03.440 --> 00:18:05.440]  就興翰了十字架的苦難
[00:18:05.440 --> 00:18:07.440]  就走完這條路
[00:18:07.440 --> 00:18:09.440]  我們跟從耶穌基督
[00:18:09.440 --> 00:18:11.440]  在祂的福音裏有份的人
[00:18:11.440 --> 00:18:13.440]  其實我們都不能夠
