
[00:00:00.000 --> 00:00:08.440]  究竟2021年和以後的日子會是怎樣呢?
[00:02:15.760 --> 00:02:20.620]  我們發覺只會帶來大家更多的損失
[00:02:20.620 --> 00:02:23.700]  我們就開始會回頭
[00:02:23.700 --> 00:02:28.040]  這個回頭可能發生在你的家庭裡面
[00:02:28.040 --> 00:02:31.360]  發生在我們的教會裡面
[00:02:31.360 --> 00:02:34.960]  發生在我們的香港這個社會裡面
[00:02:34.960 --> 00:02:41.880]  甚至會發生在世界國與國的局勢之間
[00:02:41.880 --> 00:02:46.480]  這個就是我自己所看的所謂較為樂觀
[00:02:46.480 --> 00:02:50.060]  會進到一個大家開始重新去學
[00:02:50.060 --> 00:02:53.900]  或者起碼去考慮協作
[00:02:53.900 --> 00:02:58.760]  共融成為一個新的趨勢
[00:02:58.760 --> 00:03:02.600]  只要當有人夠膽講出來一些比較正面的
[00:03:02.600 --> 00:03:05.160]  向著這個方向的說話的時候
[00:03:05.160 --> 00:03:09.520]  甚至是國家的領袖,或者是我們周圍比較有重要的人
[00:03:09.520 --> 00:03:14.640]  甚至是我們自己家裡有人大膽的講出這個方向的時候
[00:03:14.640 --> 00:03:16.940]  我們心底裡面有一種共鳴
[00:03:16.940 --> 00:03:20.780]  我們就說,好啊好啊,過去那一年我們太苦了
[00:03:20.780 --> 00:03:24.360]  我們都要重新走那條新的路
[00:03:24.360 --> 00:03:26.920]  所以我心裡面有一個感動
[00:03:26.920 --> 00:03:29.480]  在接下來幾次的港獨當中
[00:03:29.480 --> 00:03:35.120]  我就以共融與復和作為一個主題
[00:03:35.120 --> 00:03:39.980]  我們不想只是講一個世界局勢的轉變
[00:03:39.980 --> 00:03:46.380]  以及權力,或者是甚至心理上的變化而言
[00:03:46.380 --> 00:03:48.940]  我很想看回聖經
[00:03:48.940 --> 00:03:53.540]  神自己的說話裡面,在聖經裡面怎麼講
[00:03:53.540 --> 00:03:55.840]  在神的真理裡面
[00:03:55.840 --> 00:04:02.240]  教我們怎麼可以向著這個共融和復和這條路走的時候
[00:04:02.240 --> 00:04:04.280]  我們可以重建
[00:04:04.280 --> 00:04:07.100]  這是我自己的心意
[00:04:07.100 --> 00:04:12.220]  無論世界變成怎樣
[00:04:12.220 --> 00:04:17.600]  我相信這個都是現在我們開始要更加留心的真理
[00:04:17.600 --> 00:04:23.220]  所以今天我就第一次在聖經裡面跟大家講這個題目的時候
[00:04:23.220 --> 00:04:26.800]  我選了舊約裡面的一些經文
[00:04:26.800 --> 00:04:32.180]  尤其是在尼西米記裡面講到重建
[00:04:32.180 --> 00:04:35.760]  當日是重建耶路撒冷的城牆
[00:04:35.760 --> 00:04:38.580]  我相信在這個記載裡面
[00:04:38.580 --> 00:04:42.680]  給了我們一些熟齡的提醒
[00:04:42.680 --> 00:04:44.980]  其實我們覺得重建
[00:04:44.980 --> 00:04:51.120]  是一件很艱巨的工作,也是一件不可知的事情
[00:04:51.120 --> 00:04:54.700]  我們有時候看這些災難片,很緊張很刺激
[00:04:54.700 --> 00:04:57.260]  很多個破壞,危險,九死一生
[00:04:57.260 --> 00:05:00.080]  甚至很多人犧牲了,整個城市都倒塌了
[00:05:00.080 --> 00:05:03.660]  到最後那齣戲結束的時候
[00:05:03.660 --> 00:05:05.460]  多數都死不了
[00:05:05.460 --> 00:05:09.800]  於是剩下的那些少數人,衣衫藍樓
[00:05:09.800 --> 00:05:12.120]  每幕蒼夷
[00:05:12.120 --> 00:05:15.180]  站在那裡,不過死裡逃生
[00:05:15.180 --> 00:05:16.980]  現在我們來重建
[00:05:16.980 --> 00:05:19.020]  多數到這裡
[00:05:19.020 --> 00:05:23.120]  完結了,齣戲,很多時候我們都沒有問,那怎麼辦?
[00:05:23.120 --> 00:05:25.680]  還有很長的路要走
[00:05:25.680 --> 00:05:26.960]  死不了
[00:05:26.960 --> 00:05:31.560]  我們在這個困難當中,沒有被完全打倒或者消滅的時候
[00:05:31.560 --> 00:05:34.380]  究竟我們可以怎樣去重建
[00:05:34.380 --> 00:05:37.700]  怎樣在廢墟裡面重建起來
[00:05:37.700 --> 00:05:42.820]  這個就是我們今天在齊雷斯上的經文起始點
[00:05:42.820 --> 00:05:44.620]  當日
[00:05:44.620 --> 00:05:48.720]  尼西米也是面對一幅這樣的圖畫
[00:05:48.720 --> 00:05:52.300]  聖經記載說,尼西米他見到的那幅圖畫
[00:05:52.300 --> 00:05:55.880]  就是我們剛才所說的那種滿目蒼夷的圖畫
[00:05:55.880 --> 00:05:58.440]  第一章第三節提到說
[00:05:58.440 --> 00:06:02.800]  有人回到遠在耶路撒冷的地方,回到當時尼西米
[00:06:02.800 --> 00:06:05.360]  在波斯帝國裡面做過高官
[00:06:05.360 --> 00:06:08.420]  在皇帝的身邊做酒政
[00:06:08.420 --> 00:06:12.260]  我們不需要再詳細重複尼西米這個背景
[00:06:12.260 --> 00:06:15.860]  因為我自己起碼記得,如果可能你未必記得
[00:06:15.860 --> 00:06:18.160]  若干年前我跟大家
[00:06:18.160 --> 00:06:22.260]  在港道裡面用過兩次來講尼西米
[00:06:22.260 --> 00:06:24.040]  尼西米
[00:06:24.040 --> 00:06:29.680]  他作為這個波斯帝國的高官,因為他酒政就是在皇帝身邊
[00:06:29.680 --> 00:06:32.740]  是皇帝最信任的人,因為他給他的東西吃
[00:06:32.740 --> 00:06:34.280]  皇帝就吃的了
[00:06:34.280 --> 00:06:38.380]  所以很多時候不單只是信任他的忠誠
[00:06:38.380 --> 00:06:39.660]  和這個酒政
[00:06:39.660 --> 00:06:45.040]  就會成為皇帝講心事,甚至他提議的一些意見
[00:06:45.040 --> 00:06:48.360]  皇帝都會接納,最近身的人
[00:06:48.360 --> 00:06:50.920]  所以這是一個很高的官位
[00:06:50.920 --> 00:06:53.740]  也是一個
[00:06:53.740 --> 00:06:55.280]  以一個猶太人
[00:06:55.280 --> 00:07:00.660]  做到在外國的地方有這麼高的官職的一個尼西米
[00:07:00.660 --> 00:07:04.240]  當他自己在走道的時候
[00:07:04.240 --> 00:07:07.060]  聽到遠處他的同胞猶太人
[00:07:07.060 --> 00:07:11.160]  在耶路撒冷回來講給他的消息
[00:07:11.160 --> 00:07:16.540]  聖經那裏說,聽到那些從秘魯的聖下來的愚民
[00:07:16.540 --> 00:07:18.320]  在猶太省
[00:07:18.320 --> 00:07:21.140]  那裏,即是耶路撒冷那個地方
[00:07:21.140 --> 00:07:23.440]  遭遇大患難
[00:07:23.440 --> 00:07:24.980]  受到凌辱
[00:07:24.980 --> 00:07:27.540]  耶路撒冷的城牆倒塌
[00:07:27.540 --> 00:07:31.640]  城門也被火焚毀
[00:07:31.640 --> 00:07:32.660]  這個就是
[00:07:32.660 --> 00:07:36.240]  當時尼西米所見到的一幅圖畫
[00:07:36.240 --> 00:07:39.580]  我相信今天你和我都是見到一幅這樣的圖畫
[00:07:39.580 --> 00:07:43.160]  雖然那幅圖畫的直接形象可能有點不同
[00:07:43.160 --> 00:07:44.960]  但其實意義是一樣
[00:07:44.960 --> 00:07:47.000]  支離破碎的社會
[00:07:47.000 --> 00:07:49.820]  因為我們生活裏面從來沒有經驗過
[00:07:49.820 --> 00:07:52.900]  過了一年,我們都未習慣的一種生活
[00:07:52.900 --> 00:07:56.980]  每一樣東西,甚至我們的家庭,我們的社會
[00:07:56.980 --> 00:08:01.080]  我們的節奏全部都要改了
[00:08:01.080 --> 00:08:05.940]  在這個情況底下,究竟怎樣可以重建起來呢
[00:08:05.940 --> 00:08:08.000]  我們先看看尼西米
[00:08:08.000 --> 00:08:11.060]  我們花一點時間看看尼西米
[00:08:11.060 --> 00:08:13.620]  我們今天不能夠很詳細地說完它
[00:08:13.620 --> 00:08:15.160]  我們不想集中在它身上
[00:08:15.160 --> 00:08:18.500]  我們待會說到大家怎樣去重建那部分
[00:08:18.500 --> 00:08:22.080]  但我們怎樣都要看看尼西米,因為尼西米是一個主角來的
[00:08:22.080 --> 00:08:26.180]  尼西米的獨特性,我們也要跟它思想
[00:08:26.180 --> 00:08:29.760]  作為一個重建的人,當然他是一個重建的領袖
[00:08:29.760 --> 00:08:35.640]  神要呼籲我們去重建我們的社會,重建我們的家,我們重建教會
[00:08:35.640 --> 00:08:40.760]  甚至重建這個世界,他不單只是呼籲幾個政治的領袖
[00:08:40.760 --> 00:08:44.600]  他需要每一個人,尤其是我們認識神的人
[00:08:44.600 --> 00:08:48.180]  你和我都有份,你和我都是尼西米
[00:08:48.180 --> 00:08:52.540]  我們甚至特意想跟大家提一提的尼西米
[00:08:52.540 --> 00:08:56.620]  如果用我們今天的說話來講,他是平信徒來的
[00:08:56.620 --> 00:08:59.960]  他不是以斯拉,他不是神職人員
[00:08:59.960 --> 00:09:04.560]  他只是一個酒症,一個政治人物來的
[00:09:04.560 --> 00:09:09.680]  一個平信徒,他仍然可以承擔起神自己
[00:09:09.680 --> 00:09:13.520]  一個很大的重建責任,所以你和我說
[00:09:13.520 --> 00:09:16.840]  我不是教會牧師,我不是傳道人
[00:09:16.840 --> 00:09:21.960]  我做不到的,不是,神要求的每一個人都是尼西米
[00:09:21.960 --> 00:09:27.080]  尼西米有什麼特別呢?我們特別看見,第一,尼西米有反應
[00:09:27.080 --> 00:09:32.720]  對這種滿目瘡痍的
[00:09:32.720 --> 00:09:37.320]  挫壞,廢墟,他有反應
[00:09:37.320 --> 00:09:41.420]  但我們時常玩尼西米,其實他不需要有什麼反應的
[00:09:41.420 --> 00:09:46.040]  老實說,他自己高官,很舒服
[00:09:46.040 --> 00:09:50.380]  受重用,要他喝什麼就喝什麼,生活舒適
[00:09:50.380 --> 00:09:54.480]  皇帝信任他,那你還想怎樣呢?
[00:09:54.480 --> 00:09:59.860]  遠在他鄉那些耶路撒冷,那城牆被人焚燒也好,什麼都好
[00:09:59.860 --> 00:10:02.920]  基本上可以和他無關的,因為他不是
[00:10:02.920 --> 00:10:08.300]  有些好像你和我這樣,今天我們不重建不行的,因為全家散了
[00:10:08.300 --> 00:10:12.400]  整個社會都散了,我們今天真的要看怎樣重新
[00:10:12.400 --> 00:10:16.240]  逐塊逐塊撿回來的
[00:10:16.240 --> 00:10:21.360]  尼西米沒有即時面對這種滿目瘡痍,但他的心就去了那個
[00:10:21.360 --> 00:10:24.440]  滿目瘡痍的地方,你怎麼知道?因為聖經跟著說
[00:10:24.440 --> 00:10:28.780]  尼西米一聽見這個消息,遠在他鄉的消息
[00:10:28.780 --> 00:10:31.600]  尼西米就哭入悲傷
[00:10:31.600 --> 00:10:34.400]  好幾天然後金食祈禱
[00:10:34.400 --> 00:10:37.740]  我想他金食祈禱你不單只難過
[00:10:37.740 --> 00:10:42.600]  他見到這幅圖畫的時候,他心裡面有一種難過的悲痛
[00:10:42.600 --> 00:10:46.440]  更加重要,我相信他幾天的禱告金食裡面
[00:10:46.440 --> 00:10:52.080]  一定是問了一個問題,神啊,你想我做什麼?
[00:10:52.080 --> 00:10:55.140]  我有份的,但我不知道做什麼
[00:10:55.140 --> 00:10:57.440]  我可以做到什麼呢?
[00:10:57.440 --> 00:11:01.020]  你看到嗎?神自己的那個枯燥
[00:11:01.020 --> 00:11:03.320]  就是要一些這樣的人出來
[00:11:03.320 --> 00:11:05.380]  有反應的,有敏銳的
[00:11:05.380 --> 00:11:09.720]  不是說重建,政府你做吧,你都不做,這麼水皮的
[00:11:09.720 --> 00:11:12.920]  搞到很糟糕的,你撿手尾吧
[00:11:12.920 --> 00:11:16.120]  這個國家你自己搞出來的,你自己
[00:11:16.120 --> 00:11:21.240]  是活該的,就是不在這裏去指責其他人
[00:11:21.240 --> 00:11:27.140]  你起碼他問我可以做到什麼?聖經跟著記載,大家相信你很熟悉尼西米記
[00:11:27.140 --> 00:11:28.940]  跟著尼西米就動手了
[00:11:28.940 --> 00:11:34.040]  就去到黃的面前找機會跟他說
[00:11:34.040 --> 00:11:37.120]  這個就是尼西米那種的生計
[00:11:37.120 --> 00:11:42.760]  我曾經記得我當日講到這裏的時候,我們說這個世界有兩種的人
[00:11:42.760 --> 00:11:46.080]  一種人是他過一種枯燥式的人生
[00:11:46.080 --> 00:11:47.760]  Corded life
[00:11:47.760 --> 00:11:51.960]  另外有些人他過只不過是一種應付式的人生
[00:11:51.960 --> 00:11:53.500]  Driven life
[00:11:53.500 --> 00:11:58.040]  應付式的人生就是有什麼就什麼,不行的時候就救火
[00:11:58.040 --> 00:12:03.740]  救完火就算了,能夠收拾自己多的東西,做到自己做的事
[00:12:03.740 --> 00:12:08.600]  改善到自己的生活,或者起碼找回自己的生活,那我就很快樂
[00:12:08.600 --> 00:12:11.680]  這是一種應付式的人生
[00:12:11.680 --> 00:12:16.540]  應付到什麼時候?應付到災難又來的時候,那又是撿手尾
[00:12:16.540 --> 00:12:18.320]  尼西米不是
[00:12:18.320 --> 00:12:23.200]  尼西米是沒有真正面對這個災難,他不需要面對這個災難
[00:12:23.200 --> 00:12:26.520]  但是尼西米心裏面有火
[00:12:26.520 --> 00:12:28.840]  那種火很重要
[00:12:28.840 --> 00:12:33.180]  他裏面有一種火,那種火令他成為一個枯燥的人生
[00:12:33.180 --> 00:12:35.740]  尼西米說我一定要做點事
[00:12:35.740 --> 00:12:38.820]  雖然我現在不用做事,也不影響我的生活
[00:12:38.820 --> 00:12:40.600]  不過我一定要做點事
[00:12:40.600 --> 00:12:43.680]  因為這個滿目蒼蠅的世界
[00:12:43.680 --> 00:12:49.320]  我的同胞耶路撒冷,我有份我要去重建他,尤其是
[00:12:49.320 --> 00:12:52.640]  我作為一個猶太人,我怎可以不重建我自己
[00:12:52.640 --> 00:12:55.460]  這些同胞所住的地方
[00:12:55.460 --> 00:12:58.540]  那麼遠,爛了,那怎麼重建呢?
[00:12:58.540 --> 00:12:59.820]  我們看到
[00:12:59.820 --> 00:13:03.140]  尼西米就一步一步一步的
[00:13:03.140 --> 00:13:04.160]  去
[00:13:04.160 --> 00:13:05.180]  走
[00:13:05.180 --> 00:13:09.280]  他的走不是隨便說,你想想怎樣,這樣很慘啊
[00:13:09.280 --> 00:13:11.840]  只是得個悲痛,不是
[00:13:11.840 --> 00:13:15.180]  尼西米是一步一步的,他先是跟皇帝
[00:13:15.180 --> 00:13:18.500]  跟他談的時候,告訴他自己的難過
[00:13:18.500 --> 00:13:20.540]  由皇帝問到他的時候
[00:13:20.540 --> 00:13:22.080]  他就提出
[00:13:22.080 --> 00:13:26.940]  他說如果我可以做點事,我帶點事回去重建的話就好了
[00:13:26.940 --> 00:13:28.740]  誰知道皇帝真的很好
[00:13:28.740 --> 00:13:30.280]  那好吧,你就回去
[00:13:30.280 --> 00:13:33.100]  那我想跟大家看的整個過程裡面
[00:13:33.100 --> 00:13:34.120]  有一樣東西
[00:13:34.120 --> 00:13:35.140]  我想你
[00:13:35.140 --> 00:13:37.180]  跟我一起去留意尼西米
[00:13:37.180 --> 00:13:39.500]  尼西米不單止有火
[00:13:39.500 --> 00:13:41.540]  不單止有枯燥
[00:13:41.540 --> 00:13:43.080]  尼西米還有一樣東西
[00:13:43.080 --> 00:13:47.180]  他看到的問題是一層一層的深入
[00:13:47.180 --> 00:13:49.740]  就是說我們不是一股熱情而已
[00:13:49.740 --> 00:13:51.540]  我們要看到真正的問題在哪裡
[00:13:51.540 --> 00:13:53.060]  那尼西米看到問題在哪裡?
[00:13:53.060 --> 00:13:54.860]  尼西米真的很厲害
[00:13:54.860 --> 00:13:56.140]  他看到的
[00:13:56.140 --> 00:13:59.100]  不是單單表面的這些爛了的城牆
[00:13:59.100 --> 00:14:02.280]  沒錯,你和我也看到爛了的城牆
[00:14:02.280 --> 00:14:05.100]  一個破壞了的生活
[00:14:05.100 --> 00:14:09.200]  一個是從來前所未有的經濟危機
[00:14:09.200 --> 00:14:10.980]  這些我們每一個人都看到
[00:14:10.980 --> 00:14:13.540]  尼西米看到嗎?看到
[00:14:13.540 --> 00:14:16.880]  但是你不要留意尼西米看到的我跟大家列出來
[00:14:16.880 --> 00:14:19.700]  他一步一步看到更深的問題
[00:14:19.700 --> 00:14:22.260]  如果不是的時候,我們重建的時候
[00:14:22.260 --> 00:14:28.660]  是沒有辦法真正能夠將整個世界和他所面對的困難扭轉
[00:14:28.660 --> 00:14:31.720]  他看到什麼?簡單來說我都列出來
[00:14:31.720 --> 00:14:37.620]  他從一個表面的那些熔熔爛爛的一個城牆
[00:14:37.620 --> 00:14:40.420]  他看到背後他們的心靈
[00:14:40.420 --> 00:14:45.540]  他說我的同胞受到凌辱
[00:14:45.540 --> 00:14:48.100]  這個不單單只是沒有得住
[00:14:48.100 --> 00:14:49.900]  而是他們的心很慘
[00:14:49.900 --> 00:14:51.180]  一種共鳴
[00:14:51.180 --> 00:14:53.220]  共鳴的難過
[00:14:53.220 --> 00:14:57.580]  丁姐妹,你和我有沒有共鳴在這個災難之後
[00:14:57.580 --> 00:14:58.860]  大家的難過
[00:14:58.860 --> 00:15:00.640]  你只看到自己的難過你會明白
[00:15:00.640 --> 00:15:02.180]  你看到家人的難過
[00:15:02.180 --> 00:15:03.980]  不快樂
[00:15:03.980 --> 00:15:07.300]  但是你有沒有看到整個社會那種難過
[00:15:07.300 --> 00:15:09.100]  而你看到難過的裡面
[00:15:09.100 --> 00:15:11.900]  你心裡面有一種共鳴說受到凌辱
[00:15:11.900 --> 00:15:15.240]  丁姐妹,今天我們整個世界的人受到凌辱
[00:15:15.240 --> 00:15:16.780]  你不要說誰搞出來
[00:15:16.780 --> 00:15:18.300]  總之你和我
[00:15:18.300 --> 00:15:21.380]  落一個很不快樂的今天不需要再引用那些
[00:15:21.380 --> 00:15:24.460]  大家都已經知道的一些統計的數字
[00:15:24.460 --> 00:15:27.280]  整個世界我們香港如果從一個快樂指數來說
[00:15:27.280 --> 00:15:28.800]  我們跌了很多
[00:15:28.800 --> 00:15:30.340]  大部分人都不快樂
[00:15:30.340 --> 00:15:31.620]  有沒有留意?
[00:15:31.620 --> 00:15:33.920]  大部分人可能在你身邊的人你會看到
[00:15:33.920 --> 00:15:35.460]  以前都不是那麼猛振的
[00:15:35.460 --> 00:15:36.480]  現在猛振不計
[00:15:36.480 --> 00:15:38.780]  以前都不是一出口就這樣罵人的
[00:15:38.780 --> 00:15:40.060]  以前都不是這樣
[00:15:40.060 --> 00:15:42.620]  動不動就是打人
[00:15:42.620 --> 00:15:44.680]  就是暴力
[00:15:44.680 --> 00:15:48.000]  為什麼這樣?因為心裡面很不快樂
[00:15:48.000 --> 00:15:51.840]  丁姐妹你和我看到的有沒有這個層面
[00:15:51.840 --> 00:15:53.380]  那種不快樂
[00:15:53.380 --> 00:15:55.180]  比較我們所看到的這些
[00:15:55.180 --> 00:15:59.520]  經濟上面的一些困難可能是更深入
[00:15:59.520 --> 00:16:01.320]  做美元
[00:16:01.320 --> 00:16:02.600]  你起碼厲害
[00:16:02.600 --> 00:16:06.700]  看到這些不快樂的再深刻的一部分
[00:16:06.700 --> 00:16:10.280]  是心靈上面在信仰上面
[00:16:10.280 --> 00:16:12.320]  那種的失落
[00:16:12.320 --> 00:16:15.140]  你看黎熙米你說的
[00:16:15.140 --> 00:16:17.940]  黎熙米沒有這麼表現我覺得有
[00:16:17.940 --> 00:16:21.540]  你留意如果你深水清慢慢看一下
[00:16:21.540 --> 00:16:24.100]  多看幾次黎熙米開始
[00:16:24.100 --> 00:16:27.420]  進行他的重建計劃的時候
[00:16:27.420 --> 00:16:30.240]  他第一步就是跟皇帝說
[00:16:30.240 --> 00:16:32.800]  皇帝就很喜歡他
[00:16:32.800 --> 00:16:34.840]  很信任他
[00:16:34.840 --> 00:16:35.620]  你留意
[00:16:35.620 --> 00:16:37.920]  你講了兩次
[00:16:37.920 --> 00:16:39.200]  皇帝說你想做什麼?
[00:16:39.200 --> 00:16:42.020]  他說我想回到家鄉遠在
[00:16:42.020 --> 00:16:45.340]  耶路撒冷的地方重建耶路撒冷的城牆
[00:16:45.340 --> 00:16:46.880]  因為城牆都爛了
[00:16:46.880 --> 00:16:48.420]  沒有城牆
[00:16:48.420 --> 00:16:51.500]  不是說房子壞一點或者住得沒那麼舒服
[00:16:51.500 --> 00:16:56.600]  而是敵人隨時可以透過爛了的城牆進來搶
[00:16:56.600 --> 00:16:57.900]  同胞的東西
[00:16:57.900 --> 00:16:59.940]  我們沒有安全感
[00:16:59.940 --> 00:17:01.980]  完全沒有安全感沒有尊嚴
[00:17:01.980 --> 00:17:07.880]  隨時我養了羊我做了的食物出來或者是種了東西
[00:17:07.880 --> 00:17:09.160]  被人搶走了
[00:17:09.160 --> 00:17:11.720]  國安法中的凌辱是很慘的
[00:17:11.720 --> 00:17:12.740]  不過
[00:17:12.740 --> 00:17:15.040]  留意黎熙米講了兩次
[00:17:15.040 --> 00:17:16.840]  有一個很特別的說話
[00:17:16.840 --> 00:17:19.400]  他說我幫忙不單止建造城牆
[00:17:19.400 --> 00:17:22.480]  還要收足我們的祖墳
[00:17:22.480 --> 00:17:26.560]  你有沒有留意黎熙米有沒有收足祖墳?他沒有
[00:17:26.560 --> 00:17:29.120]  其實收足祖墳我們當然明白
[00:17:29.120 --> 00:17:31.680]  這個是他對這個
[00:17:31.680 --> 00:17:36.300]  是猶太人不是猶太信仰的一個
[00:17:36.300 --> 00:17:38.860]  義邦的信仰的王
[00:17:38.860 --> 00:17:40.900]  是要這樣講的
[00:17:40.900 --> 00:17:43.720]  不過這個講法裏面
[00:17:43.720 --> 00:17:47.040]  已經從一個心靈進到一個信仰問題
[00:17:47.040 --> 00:17:48.060]  就是說
[00:17:48.060 --> 00:17:53.180]  你不是說我關心的不單單是一個爛熔熔的環境
[00:17:53.180 --> 00:17:57.020]  爛熔環境帶來一種心裏面的凌辱和恐懼
[00:17:57.020 --> 00:17:59.080]  這個是我自己關心我的同胞的
[00:17:59.080 --> 00:18:00.100]  我要建立他們
[00:18:00.100 --> 00:18:03.940]  重建他們這種生命裏面的心靈的健康
[00:18:03.940 --> 00:18:04.960]  還有
[00:18:04.960 --> 00:18:05.980]  他們那個
[00:18:05.980 --> 00:18:07.260]  宗教信仰
[00:18:07.260 --> 00:18:11.360]  剛才說波斯王明的祖墳那些東西
[00:18:11.360 --> 00:18:12.380]  是很重要的
[00:18:12.380 --> 00:18:14.680]  這些就是宗教曾經
[00:18:14.680 --> 00:18:17.500]  黎熙米講了兩次
[00:18:17.500 --> 00:18:19.280]  所以他講到明他很誠實的
[00:18:19.280 --> 00:18:21.080]  我去不是單單只是要
[00:18:21.080 --> 00:18:22.360]  去建造一個宮城
[00:18:22.360 --> 00:18:26.200]  我要是一個心靈的宮城甚至是一個信仰的宮城
[00:18:26.200 --> 00:18:29.280]  不過最後我們看到黎熙米是很真實的
[00:18:29.280 --> 00:18:31.320]  到最後皇帝
[00:18:31.320 --> 00:18:34.900]  問他你想去的時候有什麼要帶他?
[00:18:34.900 --> 00:18:37.200]  黎熙米就跟皇帝講
[00:18:37.200 --> 00:18:38.220]  很直接的
[00:18:38.220 --> 00:18:39.500]  那次他就講出來了
[00:18:39.500 --> 00:18:42.060]  他說我想要一些木材那些資料
[00:18:42.060 --> 00:18:43.100]  拿去做什麼?
[00:18:43.100 --> 00:18:47.700]  建造耶路撒冷的城牆
[00:18:47.700 --> 00:18:48.980]  給我木材
[00:18:48.980 --> 00:18:53.840]  建造聖殿的營樓大門的橫樑
[00:18:53.840 --> 00:18:54.860]  到這裏
[00:18:54.860 --> 00:18:58.460]  黎熙米心裏面想講的那句最後看到皇帝都有一些
[00:18:58.460 --> 00:19:00.240]  懸疑的心的時候
[00:19:00.240 --> 00:19:01.020]  講出來了
[00:19:01.020 --> 00:19:03.060]  這句就是黎熙米真的要講的
[00:19:03.060 --> 00:19:04.860]  就是聖殿
[00:19:04.860 --> 00:19:06.660]  信仰
[00:19:06.660 --> 00:19:13.060]  信仰是他所重建裏面一個最核心的
[00:19:13.060 --> 00:19:14.580]  有城牆
[00:19:14.580 --> 00:19:16.120]  到心靈
[00:19:16.120 --> 00:19:18.180]  由心靈到信仰
[00:19:18.180 --> 00:19:23.040]  這個是黎熙米的重建之路
[00:19:23.040 --> 00:19:27.140]  那你和我去問究竟我們怎樣去重建?
[00:19:27.140 --> 00:19:29.180]  2021年怎樣重建?
[00:19:29.180 --> 00:19:34.040]  2021年重建就是黎熙米重建的路
[00:19:34.040 --> 00:19:38.640]  不要停留在滿目蒼蠅的每日生活
[00:19:38.640 --> 00:19:40.960]  而是在那裏看到背後
[00:19:40.960 --> 00:19:45.040]  我們所需要重建的心靈
[00:19:45.040 --> 00:19:51.960]  更加是我們要重建的信仰的寶貴
[00:19:51.960 --> 00:19:54.520]  這個就是黎熙米的精彩之處
[00:19:54.520 --> 00:19:59.120]  所以他不是單單是一個領袖
[00:19:59.120 --> 00:20:01.440]  他是一個真是懂得重建的人
[00:20:01.440 --> 00:20:10.660]  他看見重建的圖畫和藍圖是怎樣的
[00:20:10.660 --> 00:20:15.780]  這個是一個領袖
[00:20:15.780 --> 00:20:21.160]  然後我們再看見當黎熙米回到耶路撒冷的時候
[00:20:21.160 --> 00:20:23.700]  還有一樣東西他看見
[00:20:23.700 --> 00:20:25.260]  我很佩服他的
[00:20:25.260 --> 00:20:28.580]  他看見真正的敵人
[00:20:28.580 --> 00:20:32.160]  當然當日的敵人真是有些是破壞的人
[00:20:32.160 --> 00:20:33.440]  剛才我們讀了一段聖經
[00:20:33.440 --> 00:20:36.520]  跟著黎熙米記載了很多次
[00:20:36.520 --> 00:20:39.320]  有些很明顯的當時外族的敵人
[00:20:39.320 --> 00:20:44.200]  因為耶路撒冷本來已經被外族侵佔了
[00:20:44.200 --> 00:20:47.080]  已經佔據了
[00:20:47.080 --> 00:20:49.680]  那猶太人回去
[00:20:49.680 --> 00:20:53.460]  他要重建聖殿
