
[00:00:00.000 --> 00:00:14.000]  剛才大家看過何爾思教士的生平很短的短劇叫《幻燈》
[00:04:16.000 --> 00:04:18.000]  他就打過來
[00:04:18.000 --> 00:04:20.000]  你要懂得怎樣接受
[00:04:20.000 --> 00:04:23.000]  不要和他有什麼衝撞
[00:04:23.000 --> 00:04:26.000]  所以這個對白很重要
[00:04:26.000 --> 00:04:28.000]  有沒有留意到今天我們所讀的
[00:04:28.000 --> 00:04:30.000]  路德的第二章裡面
[00:04:30.000 --> 00:04:33.000]  是充滿了對白的
[00:04:33.000 --> 00:04:37.000]  你好像在偷聽人在聊天
[00:04:37.000 --> 00:04:40.000]  你知不知道他講這些話
[00:04:40.000 --> 00:04:42.000]  裡面的心在想什麼呢
[00:04:42.000 --> 00:04:45.000]  不知道的
[00:04:45.000 --> 00:04:47.000]  你懂得聽人講話
[00:04:47.000 --> 00:04:49.000]  你只懂得留意
[00:04:49.000 --> 00:04:51.000]  讀聖經都是一樣
[00:04:51.000 --> 00:04:52.000]  有些時候
[00:04:52.000 --> 00:04:56.000]  我們只有講話的人的一句話
[00:04:56.000 --> 00:04:58.000]  我們就要有些經驗
[00:04:58.000 --> 00:05:00.000]  這個和年紀都有關
[00:05:00.000 --> 00:05:03.000]  年輕的時候不懂得聽人講話
[00:05:03.000 --> 00:05:07.000]  但是有差不多人生的閱歷
[00:05:07.000 --> 00:05:12.000]  你就開始懂得聽了
[00:05:12.000 --> 00:05:16.000]  作者有時候會幫忙
[00:05:16.000 --> 00:05:19.000]  在旁邊講一句半句
[00:05:19.000 --> 00:05:21.000]  剛才你有沒有留意到
[00:05:21.000 --> 00:05:22.000]  可能沒怎麼留意
[00:05:22.000 --> 00:05:24.000]  待會我們看下去
[00:05:24.000 --> 00:05:25.000]  你就會發現到
[00:05:25.000 --> 00:05:29.000]  就好像如果來到禮拜堂
[00:05:29.000 --> 00:05:31.000]  你認識一個新朋友
[00:05:31.000 --> 00:05:33.000]  牧師走過來
[00:05:33.000 --> 00:05:34.000]  講半句
[00:05:34.000 --> 00:05:36.000]  介紹一點背景
[00:05:36.000 --> 00:05:39.000]  哎呀,這樣就完全不同了
[00:05:39.000 --> 00:05:42.000]  我又認識多一點弟兄
[00:05:42.000 --> 00:05:45.000]  或者姐妹了
[00:05:45.000 --> 00:05:48.000]  那奧米和路德
[00:05:48.000 --> 00:05:53.000]  回到家鄉百里行
[00:05:53.000 --> 00:05:55.000]  永豐市
[00:05:55.000 --> 00:06:00.000]  那裡應該是糧食最豐富的地方
[00:06:00.000 --> 00:06:02.000]  收割的日子
[00:06:02.000 --> 00:06:05.000]  所以他們住下之後
[00:06:05.000 --> 00:06:06.000]  這裡就說
[00:06:06.000 --> 00:06:10.000]  路德就跟那奧米說
[00:06:10.000 --> 00:06:14.000]  請讓我到田野去
[00:06:14.000 --> 00:06:19.000]  讓我可以在那裡拾取墨水
[00:06:19.000 --> 00:06:23.000]  記不記得我們讀過《新命記》
[00:06:23.000 --> 00:06:29.000]  這個是摩西所留下的一個誡明
[00:06:29.000 --> 00:06:31.000]  有沒有印象?
[00:06:31.000 --> 00:06:32.000]  我讀給你聽
[00:06:32.000 --> 00:06:33.000]  如果你有聖經的話
[00:06:33.000 --> 00:06:38.000]  《新命記》二十四章第十九節
[00:06:38.000 --> 00:06:41.000]  你在田間收割莊稼
[00:06:41.000 --> 00:06:43.000]  若忘下一菌
[00:06:43.000 --> 00:06:44.000]  不記得了
[00:06:44.000 --> 00:06:47.000]  不可回去再取
[00:06:47.000 --> 00:06:52.000]  要留給寄居的與孤兒寡婦
[00:06:52.000 --> 00:06:54.000]  這樣耶和華你的神
[00:06:54.000 --> 00:06:58.000]  必在你手裡所辦的一切事上
[00:06:58.000 --> 00:07:01.000]  賜福於你
[00:07:01.000 --> 00:07:05.000]  其實在《利美記》第十九章
[00:07:05.000 --> 00:07:09.000]  也都有同樣的吩咐
[00:07:09.000 --> 00:07:13.000]  在第十九章《利美記》第九節第十節
[00:07:13.000 --> 00:07:18.000]  它說在你們的地收割莊稼的時候
[00:07:18.000 --> 00:07:21.000]  不可割盡田割
[00:07:21.000 --> 00:07:25.000]  也不可拾取所遺落的
[00:07:25.000 --> 00:07:29.000]  不可摘盡葡萄園的果子
[00:07:29.000 --> 00:07:33.000]  也不可拾取葡萄園所掉的果子
[00:07:33.000 --> 00:07:37.000]  要留給窮人和寄居的
[00:07:37.000 --> 00:07:42.000]  我是耶和華你們的神
[00:07:42.000 --> 00:07:45.000]  這個是上帝的吩咐
[00:07:45.000 --> 00:07:49.000]  在以色列的社會當中
[00:07:49.000 --> 00:07:52.000]  收割是有規矩的
[00:07:52.000 --> 00:07:55.000]  這個規矩很重要
[00:07:55.000 --> 00:08:01.000]  這個規矩是不准那些收割的人
[00:08:01.000 --> 00:08:05.000]  收盡所有田裡的莊稼
[00:08:05.000 --> 00:08:10.000]  或者葡萄園裡的果子
[00:08:10.000 --> 00:08:13.000]  要特意留一些
[00:08:13.000 --> 00:08:15.000]  包括你收的時候
[00:08:15.000 --> 00:08:17.000]  一定有些掉在地上
[00:08:17.000 --> 00:08:21.000]  兩邊的聖經都說得很清楚
[00:08:21.000 --> 00:08:24.000]  是不准去拾取的
[00:08:24.000 --> 00:08:25.000]  清楚了嗎?
[00:08:25.000 --> 00:08:27.000]  這個很容易進行的
[00:08:27.000 --> 00:08:29.000]  所有做收割的人
[00:08:29.000 --> 00:08:32.000]  收割完地上剩下很多
[00:08:32.000 --> 00:08:34.000]  任由他不要碰它
[00:08:34.000 --> 00:08:36.000]  利未記還加多了一句
[00:08:36.000 --> 00:08:37.000]  你收割的時候
[00:08:37.000 --> 00:08:40.000]  去到轉角的田的角粒頭那一塊
[00:08:40.000 --> 00:08:42.000]  你不要割它
[00:08:42.000 --> 00:08:44.000]  留下一些在那裡
[00:08:44.000 --> 00:08:45.000]  做什麼呢?
[00:08:45.000 --> 00:08:47.000]  兩段的經文都很清楚說
[00:08:47.000 --> 00:08:51.000]  是留給貧窮的人
[00:08:51.000 --> 00:08:54.000]  留給寄居的外人
[00:08:54.000 --> 00:08:56.000]  留給孤兒
[00:08:56.000 --> 00:08:59.000]  留給寡婦
[00:08:59.000 --> 00:09:01.000]  我們解釋過《生命記》那段經文
[00:09:01.000 --> 00:09:03.000]  不知道你有沒有印象
[00:09:03.000 --> 00:09:05.000]  是對那些有錢人說的
[00:09:05.000 --> 00:09:09.000]  是對那些有錢有地的人說的
[00:09:09.000 --> 00:09:12.000]  窮人在後院裡種兩棵番茄
[00:09:12.000 --> 00:09:14.000]  就不用留了
[00:09:14.000 --> 00:09:16.000]  自己都不夠識
[00:09:16.000 --> 00:09:18.000]  煎隻蛋就沒有了
[00:09:18.000 --> 00:09:20.000]  但是你有塊很大的田
[00:09:20.000 --> 00:09:22.000]  你請工人幫你收割
[00:09:22.000 --> 00:09:25.000]  你就要留下一些
[00:09:25.000 --> 00:09:26.000]  我們又說過
[00:09:26.000 --> 00:09:28.000]  沒有吩咐留下多少
[00:09:28.000 --> 00:09:30.000]  是吧?
[00:09:30.000 --> 00:09:32.000]  所以你留得少
[00:09:32.000 --> 00:09:33.000]  留得多
[00:09:33.000 --> 00:09:34.000]  隨意
[00:09:34.000 --> 00:09:37.000]  不過《生命記》那裡有句話說
[00:09:37.000 --> 00:09:39.000]  你這樣做的時候
[00:09:39.000 --> 00:09:41.000]  耶和華你的神
[00:09:41.000 --> 00:09:47.000]  就會在你所辦的事情上祝福你
[00:09:47.000 --> 00:09:50.000]  這是上帝的心意
[00:09:50.000 --> 00:09:54.000]  或者說這是上帝的旨意
[00:09:54.000 --> 00:09:56.000]  上帝所關心的
[00:09:56.000 --> 00:09:59.000]  不只是你回來禮拜堂
[00:09:59.000 --> 00:10:00.000]  敬拜祂
[00:10:00.000 --> 00:10:02.000]  侍奉祂
[00:10:02.000 --> 00:10:04.000]  奉獻多少金錢給祂
[00:10:04.000 --> 00:10:07.000]  拿多少時間參加猜拳聚會
[00:10:07.000 --> 00:10:09.000]  不止
[00:10:09.000 --> 00:10:14.000]  上帝也關心你平日的生活
[00:10:14.000 --> 00:10:15.000]  是你的
[00:10:15.000 --> 00:10:16.000]  那塊錢是你的
[00:10:16.000 --> 00:10:17.000]  那塊地是你的
[00:10:17.000 --> 00:10:19.000]  收割得來的
[00:10:19.000 --> 00:10:21.000]  都是屬於你的
[00:10:21.000 --> 00:10:23.000]  但上帝說
[00:10:23.000 --> 00:10:26.000]  請你留下一些
[00:10:26.000 --> 00:10:28.000]  來幫助
[00:10:28.000 --> 00:10:30.000]  在你所住的
[00:10:30.000 --> 00:10:33.000]  那個淪舍附近的地方
[00:10:33.000 --> 00:10:34.000]  裡面有窮人
[00:10:34.000 --> 00:10:36.000]  有外人寄居的
[00:10:36.000 --> 00:10:38.000]  有孤兒有寡婦
[00:10:38.000 --> 00:10:39.000]  你讓他們來
[00:10:39.000 --> 00:10:40.000]  我們有提過
[00:10:40.000 --> 00:10:41.000]  來的時候
[00:10:41.000 --> 00:10:43.000]  你不用查身份證
[00:10:43.000 --> 00:10:44.000]  是吧
[00:10:44.000 --> 00:10:46.000]  不需要去找兩個簽名
[00:10:46.000 --> 00:10:49.000]  證明他真是貧窮的銀行
[00:10:49.000 --> 00:10:51.000]  要證明他沒有存款的
[00:10:51.000 --> 00:10:52.000]  沒有股票的
[00:10:52.000 --> 00:10:54.000]  不是不是不是
[00:10:54.000 --> 00:10:55.000]  他來
[00:10:55.000 --> 00:10:57.000]  你就給他了
[00:10:57.000 --> 00:11:00.000]  路德
[00:11:00.000 --> 00:11:03.000]  去到田間
[00:11:03.000 --> 00:11:05.000]  你看到
[00:11:05.000 --> 00:11:07.000]  第一段介紹
[00:11:07.000 --> 00:11:11.000]  就是監管收割的僕人
[00:11:11.000 --> 00:11:13.000]  跟波亞斯說
[00:11:13.000 --> 00:11:15.000]  他早就來了
[00:11:15.000 --> 00:11:21.000]  他要求可以在我們田中收集墨水
[00:11:21.000 --> 00:11:24.000]  他從早上站到現在
[00:11:24.000 --> 00:11:29.000]  只是剛剛才在屋裡坐了一會兒
[00:11:29.000 --> 00:11:33.000]  路德很守規矩
[00:11:33.000 --> 00:11:35.000]  他是一個外人
[00:11:35.000 --> 00:11:37.000]  或者他知道
[00:11:37.000 --> 00:11:39.000]  或者他不知道
[00:11:39.000 --> 00:11:41.000]  不過總有人告訴他
[00:11:41.000 --> 00:11:44.000]  這條是可以走的路
[00:11:44.000 --> 00:11:47.000]  可以去收集墨水
[00:11:47.000 --> 00:11:50.000]  他大概自己沒有機會讀過聖經
[00:11:50.000 --> 00:11:52.000]  他只是聽到
[00:11:52.000 --> 00:11:55.000]  有些朋友親戚這樣提醒他
[00:11:55.000 --> 00:11:58.000]  但是他去到田間
[00:11:58.000 --> 00:12:03.000]  他等主人的批准
[00:12:04.000 --> 00:12:08.000]  作者在這一書
[00:12:08.000 --> 00:12:10.000]  就說了兩次
[00:12:10.000 --> 00:12:11.000]  第一
[00:12:11.000 --> 00:12:14.000]  路德出去
[00:12:14.000 --> 00:12:19.000]  剛剛來到波亞斯那塊田
[00:12:19.000 --> 00:12:20.000]  然後
[00:12:20.000 --> 00:12:23.000]  又剛剛那天早上
[00:12:23.000 --> 00:12:29.000]  波亞斯在伯利恆來到這塊田那一處
[00:12:29.000 --> 00:12:32.000]  作者是說了這麼多
[00:12:32.000 --> 00:12:36.000]  我們說見證
[00:12:36.000 --> 00:12:38.000]  我們可以說上帝帶領
[00:12:38.000 --> 00:12:41.000]  上帝的恩典
[00:12:41.000 --> 00:12:43.000]  上帝的預備
[00:12:43.000 --> 00:12:44.000]  可以
[00:12:44.000 --> 00:12:47.000]  不過如果有個人跟你爭論
[00:12:47.000 --> 00:12:48.000]  你說上帝帶領
[00:12:48.000 --> 00:12:50.000]  我說是碰運氣
[00:12:50.000 --> 00:12:51.000]  行不行
[00:12:51.000 --> 00:12:53.000]  你千萬不要跟他爭論
[00:12:53.000 --> 00:12:55.000]  不能爭論
[00:12:55.000 --> 00:12:56.000]  爭論到最後
[00:12:56.000 --> 00:12:57.000]  你給我看證據
[00:12:57.000 --> 00:12:58.000]  如果不是碰運氣
[00:12:58.000 --> 00:12:59.000]  就砍死你
[00:12:59.000 --> 00:13:01.000]  太過分了
[00:13:01.000 --> 00:13:02.000]  不是不是
[00:13:02.000 --> 00:13:04.000]  上帝做事情
[00:13:04.000 --> 00:13:08.000]  有些時候真的剛剛碰運氣
[00:13:08.000 --> 00:13:10.000]  你要他證明給你看
[00:13:10.000 --> 00:13:12.000]  那個就不是上帝
[00:13:12.000 --> 00:13:13.000]  那個就是你的傭人
[00:13:13.000 --> 00:13:15.000]  證明你誠實
[00:13:15.000 --> 00:13:17.000]  證明你沒有偷東西
[00:13:17.000 --> 00:13:19.000]  證明你是很守規矩的
[00:13:19.000 --> 00:13:21.000]  拿個錄影機錄著你
[00:13:21.000 --> 00:13:22.000]  沒有
[00:13:22.000 --> 00:13:25.000]  上帝都不介意
[00:13:25.000 --> 00:13:29.000]  剛剛來到波亞斯那塊田
[00:13:29.000 --> 00:13:31.000]  剛剛那天
[00:13:31.000 --> 00:13:35.000]  波亞斯又出現在那裡
[00:13:35.000 --> 00:13:38.000]  我們上一次已經開始問了
[00:13:38.000 --> 00:13:40.000]  誰是主角
[00:13:40.000 --> 00:13:43.000]  剛才做何爾斯的話劇
[00:13:43.000 --> 00:13:45.000]  女主角就不用問了
[00:13:45.000 --> 00:13:47.000]  當然是何爾斯
[00:13:47.000 --> 00:13:50.000]  你有沒有問男主角是誰
[00:13:50.000 --> 00:13:53.000]  做得最像那個是誰
[00:13:53.000 --> 00:13:55.000]  好像孤離那個是誰
[00:13:55.000 --> 00:13:58.000]  真的一句對白都沒有的
[00:13:58.000 --> 00:14:00.000]  竟然三分鐘還是沒有
[00:14:00.000 --> 00:14:03.000]  可能三秒鐘已經做出來了
[00:14:03.000 --> 00:14:05.000]  主角是誰
[00:14:05.000 --> 00:14:08.000]  在這張聖經裡
[00:14:08.000 --> 00:14:10.000]  你發覺
[00:14:10.000 --> 00:14:13.000]  從第一章回來
[00:14:13.000 --> 00:14:15.000]  第二章
[00:14:15.000 --> 00:14:20.000]  就路德成為主角人物
[00:14:20.000 --> 00:14:21.000]  沒錯
[00:14:21.000 --> 00:14:23.000]  開頭的時候
[00:14:23.000 --> 00:14:26.000]  他跟蘭俄米說了一句
[00:14:26.000 --> 00:14:29.000]  蘭俄米好像沒他那麼好戲
[00:14:29.000 --> 00:14:30.000]  去吧
[00:14:30.000 --> 00:14:32.000]  我的女兒
[00:14:32.000 --> 00:14:33.000]  如果你還有第一章
[00:14:33.000 --> 00:14:35.000]  或者你回家對一對
[00:14:35.000 --> 00:14:38.000]  蘭俄米其實說了很多次這句話
[00:14:38.000 --> 00:14:40.000]  有沒有印象
[00:14:40.000 --> 00:14:41.000]  走啦
[00:14:41.000 --> 00:14:42.000]  來到這裡的時候
[00:14:42.000 --> 00:14:44.000]  差不多沒你那麼好戲
[00:14:44.000 --> 00:14:45.000]  我叫你走的
[00:14:45.000 --> 00:14:46.000]  你不走
[00:14:46.000 --> 00:14:47.000]  走嘛
[00:14:47.000 --> 00:14:48.000]  現在走啦
[00:14:48.000 --> 00:14:49.000]  去吧
[00:14:49.000 --> 00:14:50.000]  我的女兒
[00:14:50.000 --> 00:14:53.000]  蘭俄米來到這一刻
[00:14:53.000 --> 00:14:57.000]  她的苦澀
[00:14:57.000 --> 00:14:59.000]  從半句話當中
[00:14:59.000 --> 00:15:03.000]  你都可以感受得到的
[00:15:03.000 --> 00:15:05.000]  有什麼前途
[00:15:05.000 --> 00:15:07.000]  以前想著一家
[00:15:07.000 --> 00:15:08.000]  很快樂
[00:15:08.000 --> 00:15:10.000]  搬了下去摩押居住
[00:15:10.000 --> 00:15:14.000]  但是上帝好像針對我
[00:15:14.000 --> 00:15:16.000]  要我受那麼多的痛苦
[00:15:16.000 --> 00:15:18.000]  來到今天
[00:15:18.000 --> 00:15:20.000]  我還有什麼
[00:15:20.000 --> 00:15:21.000]  生無可戀
[00:15:21.000 --> 00:15:22.000]  幾乎這樣說
[00:15:22.000 --> 00:15:23.000]  走啦
[00:15:23.000 --> 00:15:25.000]  我的女兒
[00:15:25.000 --> 00:15:29.000]  路德成為了這一章
[00:15:29.000 --> 00:15:33.000]  我們說最主動的一個人物
[00:15:33.000 --> 00:15:35.000]  蘭俄米沒他那麼好戲
[00:15:35.000 --> 00:15:38.000]  不過有另一個主角出現了
[00:15:38.000 --> 00:15:40.000]  作者介紹他
[00:15:40.000 --> 00:15:42.000]  可惜我們中文聖經和合本
[00:15:42.000 --> 00:15:44.000]  你讀到對這個人的印象
[00:15:44.000 --> 00:15:45.000]  不是很好
[00:15:45.000 --> 00:15:46.000]  為什麼呢
[00:15:46.000 --> 00:15:49.000]  因為我們中文聖經和合本
[00:15:49.000 --> 00:15:51.000]  翻譯說這個波亞斯
[00:15:51.000 --> 00:15:56.000]  是一個大財主
[00:15:56.000 --> 00:15:58.000]  我們小時候聽故事
[00:15:58.000 --> 00:16:00.000]  一聽到這三個字就皺眉頭
[00:16:00.000 --> 00:16:02.000]  一來想起他很肥
[00:16:02.000 --> 00:16:03.000]  有肚腩
[00:16:03.000 --> 00:16:04.000]  第二十個光頭
[00:16:04.000 --> 00:16:05.000]  九個腹
[00:16:05.000 --> 00:16:06.000]  一定是沒頭髮
[00:16:06.000 --> 00:16:09.000]  加上不義之財
[00:16:09.000 --> 00:16:11.000]  所以對波亞斯沒有好感
[00:16:11.000 --> 00:16:14.000]  這個翻譯真的很不幸
[00:16:14.000 --> 00:16:16.000]  新的中文聖經翻譯
[00:16:16.000 --> 00:16:20.000]  已經不再是這樣翻譯了
[00:16:20.000 --> 00:16:22.000]  介紹很重要
[00:16:22.000 --> 00:16:24.000]  我們在這裡譯了他為
[00:16:24.000 --> 00:16:29.000]  財德兼備的人
[00:16:29.000 --> 00:16:35.000]  因為第三章同一個形容詞
[00:16:35.000 --> 00:16:38.000]  是再重複出現的
[00:16:38.000 --> 00:16:41.000]  今天我們還沒看到第三章
[00:16:41.000 --> 00:16:43.000]  波亞斯的名字也很有意思
[00:16:43.000 --> 00:16:46.000]  波亞斯這個名字是從哪裡來的
[00:16:46.000 --> 00:16:52.000]  波亞斯這個名字是後來耶路撒冷的聖殿
[00:16:52.000 --> 00:16:54.000]  一入大門口
[00:16:54.000 --> 00:16:56.000]  兩條柱
[00:16:56.000 --> 00:16:58.000]  其中一條柱
[00:16:58.000 --> 00:17:00.000]  根據聖經記載
[00:17:00.000 --> 00:17:03.000]  就叫做波亞斯
[00:17:03.000 --> 00:17:06.000]  你說柱又叫做波亞斯
[00:17:06.000 --> 00:17:08.000]  人又叫做波亞斯
[00:17:08.000 --> 00:17:10.000]  你認不認識一個朋友
[00:17:10.000 --> 00:17:13.000]  他的名字叫做國棟
[00:17:13.000 --> 00:17:15.000]  有嗎
[00:17:15.000 --> 00:17:17.000]  我認識一個牧師
[00:17:17.000 --> 00:17:19.000]  袁國棟牧師
[00:17:19.000 --> 00:17:21.000]  他爸爸跟他改名的時候
[00:17:21.000 --> 00:17:23.000]  真的當他蔣介石還是毛澤東
[00:17:23.000 --> 00:17:25.000]  國家棟樑
[00:17:25.000 --> 00:17:27.000]  社會棟樑
[00:17:27.000 --> 00:17:29.000]  這個就是波亞斯的名字的意思
[00:17:29.000 --> 00:17:31.000]  人如其名
[00:17:31.000 --> 00:17:33.000]  在伯利恆
[00:17:33.000 --> 00:17:36.000]  他是一個很有份量
[00:17:36.000 --> 00:17:39.000]  很受人尊敬
[00:17:39.000 --> 00:17:43.000]  而且真的是一個好人
[00:17:43.000 --> 00:17:45.000]  你看看
[00:17:45.000 --> 00:17:48.000]  他跟工人之間的對答
[00:17:48.000 --> 00:17:49.000]  很有禮貌
[00:17:49.000 --> 00:17:50.000]  很有規矩
[00:17:50.000 --> 00:17:52.000]  大家很尊重他
[00:17:52.000 --> 00:17:53.000]  你看看
[00:17:53.000 --> 00:17:56.000]  他對路德頭一段的說話
[00:17:56.000 --> 00:17:59.000]  他一聽到這個僕人
[00:17:59.000 --> 00:18:01.000]  跟他介紹路德
[00:18:01.000 --> 00:18:03.000]  他就馬上跟路德說
[00:18:03.000 --> 00:18:05.000]  聽著我的女兒
[00:18:05.000 --> 00:18:08.000]  你不要再去其他的田那裡
[00:18:08.000 --> 00:18:09.000]  拾取墨水
[00:18:09.000 --> 00:18:10.000]  你不要再離開這裡
[00:18:10.000 --> 00:18:12.000]  你就留在我這裡
[00:18:12.000 --> 00:18:15.000]  緊隨著我的女僕
[00:18:15.000 --> 00:18:17.000]  你留意他們在哪裡收割
[00:18:17.000 --> 00:18:19.000]  你就跟著他們
[00:18:19.000 --> 00:18:21.000]  在他們後面一起去拾
[00:18:21.000 --> 00:18:23.000]  為什麼?
[00:18:23.000 --> 00:18:25.000]  下面那句
[00:18:25.000 --> 00:18:26.000]  你小心聽
[00:18:26.000 --> 00:18:30.000]  我不是吩咐了那些僕人
[00:18:30.000 --> 00:18:34.000]  不可欺負你麼?
[00:18:34.000 --> 00:18:37.000]  一個外人
[00:18:37.000 --> 00:18:40.000]  一個摩訶的女子
[00:18:40.000 --> 00:18:43.000]  在田野裡出現
[00:18:43.000 --> 00:18:47.000]  其實是一件危險的事
[00:18:47.000 --> 00:18:49.000]  聖經沒有詳細說
[00:18:49.000 --> 00:18:52.000]  不過這個危險
[00:18:52.000 --> 00:18:56.000]  波亞斯已經說得很白了
[00:18:56.000 --> 00:18:59.000]  連他的僕人
[00:18:59.000 --> 00:19:00.000]  即是有身份證
[00:19:00.000 --> 00:19:02.000]  抄下號碼的
[00:19:02.000 --> 00:19:04.000]  都會欺負他的
[00:19:04.000 --> 00:19:06.000]  不敢動手動腳
[00:19:06.000 --> 00:19:08.000]  都會口花花的
[00:19:08.000 --> 00:19:11.000]  所以波亞斯要禁止他的那些僕人
[00:19:11.000 --> 00:19:14.000]  這個外人不可以對他無禮
[00:19:14.000 --> 00:19:16.000]  然後波亞斯說
[00:19:16.000 --> 00:19:18.000]  你跟著我那些什麼?
[00:19:18.000 --> 00:19:20.000]  女僕
[00:19:20.000 --> 00:19:21.000]  這樣就安全了
[00:19:21.000 --> 00:19:23.000]  你不要去其他田
[00:19:23.000 --> 00:19:24.000]  你去其他地方
[00:19:24.000 --> 00:19:25.000]  可能不妥的
[00:19:25.000 --> 00:19:27.000]  可能有危險的
[00:19:27.000 --> 00:19:28.000]  我幫不了你的
[00:19:28.000 --> 00:19:30.000]  你留在我這裡
[00:19:30.000 --> 00:19:31.000]  我吩咐了
[00:19:31.000 --> 00:19:33.000]  那些僕人不可以欺負你的
[00:19:33.000 --> 00:19:35.000]  你口乾的時候
[00:19:35.000 --> 00:19:37.000]  你也可以去喝水
[00:19:37.000 --> 00:19:39.000]  不要去遠遠的地方
[00:19:39.000 --> 00:19:41.000]  帶個水井那裡來拿水喝
