
[00:00:00.000 --> 00:00:09.000]  今晚的講座除了需要講義還需要有一本聖經
[00:02:51.000 --> 00:02:53.000]  有料
[00:02:53.000 --> 00:02:58.000]  懂得用你的說話和你溝通
[00:02:58.000 --> 00:03:03.000]  今晚我們想開宗明義
[00:03:03.000 --> 00:03:10.000]  我們對舊約先知的了解
[00:03:10.000 --> 00:03:13.000]  可能暫時要放低
[00:03:13.000 --> 00:03:19.000]  無論你是從保守的觀點角度
[00:03:19.000 --> 00:03:21.000]  先知講預言
[00:03:21.000 --> 00:03:24.000]  特別預言基督理賽亞
[00:03:24.000 --> 00:03:26.000]  或你不是右派
[00:03:26.000 --> 00:03:27.000]  你是左派
[00:03:27.000 --> 00:03:29.000]  香港現在很流行分
[00:03:29.000 --> 00:03:31.000]  甚麼教會甚麼派
[00:03:31.000 --> 00:03:33.000]  不是新派舊派
[00:03:33.000 --> 00:03:35.000]  左派右派
[00:03:35.000 --> 00:03:37.000]  如果你是從另一邊
[00:03:37.000 --> 00:03:40.000]  不是保守的傳統
[00:03:40.000 --> 00:03:43.000]  聖經研究西方的學術
[00:03:43.000 --> 00:03:47.000]  過去一百年對先知的定位
[00:03:47.000 --> 00:03:49.000]  就是人所共知
[00:03:49.000 --> 00:03:51.000]  社會公義
[00:03:51.000 --> 00:03:54.000]  講到阿摩斯
[00:03:54.000 --> 00:03:57.000]  講到關心窮人
[00:03:57.000 --> 00:04:00.000]  無論你從哪個出發點去看
[00:04:00.000 --> 00:04:04.000]  我想今晚我們都放低
[00:04:04.000 --> 00:04:15.000]  我不希望花太多時間去拆或辯論
[00:04:15.000 --> 00:04:18.000]  我放低的意思是
[00:04:18.000 --> 00:04:22.000]  今晚我想用90分鐘左右的時間
[00:04:22.000 --> 00:04:27.000]  和你看聖經怎樣講
[00:04:27.000 --> 00:04:30.000]  所以我們的講座稱為
[00:04:30.000 --> 00:04:33.000]  聖經神學講座
[00:04:33.000 --> 00:04:35.000]  不要留聖經兩個字
[00:04:35.000 --> 00:04:37.000]  普通的神學講座
[00:04:37.000 --> 00:04:41.000]  和聖經神學講座有甚麼不同
[00:04:41.000 --> 00:04:42.000]  就是這個不同
[00:04:42.000 --> 00:04:44.000]  我希望和你看的是
[00:04:44.000 --> 00:04:47.000]  聖經本身怎樣講
[00:04:47.000 --> 00:04:49.000]  這個很重要
[00:04:49.000 --> 00:04:53.000]  譬如
[00:04:53.000 --> 00:04:59.000]  今日很流行的一個方法
[00:04:59.000 --> 00:05:05.000]  怎樣去了解認識舊約的先知呢
[00:05:05.000 --> 00:05:12.000]  我們嘗試去找找當時的世界
[00:05:12.000 --> 00:05:15.000]  當時的社會
[00:05:15.000 --> 00:05:16.000]  怎樣找呢?
[00:05:16.000 --> 00:05:18.000]  考古
[00:05:18.000 --> 00:05:21.000]  考古學上有很多文獻
[00:05:21.000 --> 00:05:23.000]  很多紀錄
[00:05:23.000 --> 00:05:26.000]  我們就收集這些當時
[00:05:26.000 --> 00:05:33.000]  古代近東的世界裏面的神職人員
[00:05:33.000 --> 00:05:35.000]  不一定是以色列
[00:05:35.000 --> 00:05:36.000]  巴比倫也有
[00:05:36.000 --> 00:05:37.000]  埃及也有
[00:05:37.000 --> 00:05:39.000]  迦南也有
[00:05:39.000 --> 00:05:43.000]  比較一下他們是怎樣的人物呢
[00:05:43.000 --> 00:05:48.000]  當時社會的宗教領袖
[00:05:48.000 --> 00:05:53.000]  這樣去理解舊約的先知
[00:05:53.000 --> 00:05:57.000]  又在他當時以色列的社會
[00:05:57.000 --> 00:06:00.000]  扮演一個甚麼角色
[00:06:00.000 --> 00:06:02.000]  有甚麼責任
[00:06:02.000 --> 00:06:10.000]  這個是目前在聖經研究的學術討論上
[00:06:10.000 --> 00:06:17.000]  喜歡用的社會人類學的方法
[00:06:17.000 --> 00:06:22.000]  做一個比較的研究
[00:06:22.000 --> 00:06:25.000]  但其實細心想一想
[00:06:25.000 --> 00:06:31.000]  這樣的方法是很無稽的
[00:06:31.000 --> 00:06:33.000]  是很滑稽的
[00:06:33.000 --> 00:06:35.000]  是很無聊的
[00:06:35.000 --> 00:06:37.000]  就等於我們說
[00:06:37.000 --> 00:06:43.000]  如果今天我們大家未必都是福音堂的弟兄姊妹
[00:06:43.000 --> 00:06:45.000]  不過借黃牧師做例
[00:06:45.000 --> 00:06:47.000]  我跟他比較老友
[00:06:47.000 --> 00:06:49.000]  他一定不會怪我
[00:06:49.000 --> 00:06:55.000]  我們要了解黃牧師十多年來的侍奉
[00:06:55.000 --> 00:06:58.000]  我們就去研究一下
[00:06:58.000 --> 00:07:01.000]  今天在加拿大華人社會
[00:07:01.000 --> 00:07:03.000]  佛光山
[00:07:03.000 --> 00:07:05.000]  甚麼廟
[00:07:05.000 --> 00:07:07.000]  甚麼寺院
[00:07:07.000 --> 00:07:11.000]  香港有六大宗教
[00:07:11.000 --> 00:07:13.000]  除了基督教之外
[00:07:13.000 --> 00:07:19.000]  還有佛教、回教、儒家、道教等等
[00:07:19.000 --> 00:07:24.000]  將他們這些和尚、師姑、道士
[00:07:24.000 --> 00:07:26.000]  都是宗教人士
[00:07:26.000 --> 00:07:35.000]  都是在華人社會裡得高望重的宗教領袖
[00:07:35.000 --> 00:07:38.000]  我們歸納他們的身份
[00:07:38.000 --> 00:07:40.000]  他們的角色
[00:07:40.000 --> 00:07:42.000]  他們的工作
[00:07:42.000 --> 00:07:44.000]  他們在社會上
[00:07:44.000 --> 00:07:46.000]  別人怎樣看他們
[00:07:46.000 --> 00:07:48.000]  然後我們得到一個結論
[00:07:48.000 --> 00:07:54.000]  黃牧師大概都是一個這樣的宗教領袖
[00:07:54.000 --> 00:07:56.000]  你開始笑了
[00:07:56.000 --> 00:07:58.000]  你說是不是無稽呢
[00:07:58.000 --> 00:08:00.000]  第一樣東西
[00:08:00.000 --> 00:08:03.000]  我想福音堂的弟兄姊妹會彈起來說
[00:08:03.000 --> 00:08:06.000]  我們的牧師是不同的
[00:08:06.000 --> 00:08:09.000]  這句不同不是驕傲
[00:08:09.000 --> 00:08:15.000]  這句不同是因為聖經要求一個牧師
[00:08:15.000 --> 00:08:22.000]  不是對著文化、社會的期望來做
[00:08:22.000 --> 00:08:28.000]  所以對於舊約的先知
[00:08:28.000 --> 00:08:32.000]  其實不是眾人的期望
[00:08:32.000 --> 00:08:34.000]  他應該是怎樣的
[00:08:34.000 --> 00:08:36.000]  他就是怎樣的
[00:08:36.000 --> 00:08:38.000]  第一句我們會彈起來說
[00:08:38.000 --> 00:08:40.000]  舊約的先知是不同的
[00:08:40.000 --> 00:08:47.000]  因為他是上帝所差遣來做先知的
[00:08:47.000 --> 00:08:50.000]  所以用什麼方法呢
[00:08:50.000 --> 00:08:54.000]  有時候就決定了結論
[00:08:54.000 --> 00:08:57.000]  聖經裡怎樣說呢
[00:08:57.000 --> 00:09:03.000]  這個方法我們試試今晚嘗試來看一看
[00:09:03.000 --> 00:09:08.000]  我們首先提出一個大家很熟悉
[00:09:08.000 --> 00:09:16.000]  不過很少會這樣問的一段新約經文
[00:09:16.000 --> 00:09:18.000]  不用打開聖經了
[00:09:18.000 --> 00:09:20.000]  雖然你應該手上有聖經
[00:09:20.000 --> 00:09:23.000]  不過應該蓋上也說得出來
[00:09:23.000 --> 00:09:26.000]  因為是新約不是舊約
[00:09:26.000 --> 00:09:29.000]  講舊約我和你打開看
[00:09:29.000 --> 00:09:31.000]  講新約應該不用打開了
[00:09:31.000 --> 00:09:35.000]  耶穌登山變像
[00:09:35.000 --> 00:09:37.000]  有沒有印象呀 有呀
[00:09:37.000 --> 00:09:40.000]  帶了多少個門徒上去
[00:09:40.000 --> 00:09:41.000]  三個門徒
[00:09:41.000 --> 00:09:43.000]  可惜他們睡了
[00:09:43.000 --> 00:09:45.000]  當然啦 禮拜五晚
[00:09:45.000 --> 00:09:47.000]  很難怪的
[00:09:47.000 --> 00:09:53.000]  不過這段記載有興趣的地方
[00:09:53.000 --> 00:09:55.000]  不是哪三個門徒可以上去
[00:09:55.000 --> 00:09:57.000]  反正上去不上去都沒得看
[00:09:57.000 --> 00:09:58.000]  睡著了
[00:09:58.000 --> 00:10:01.000]  而是當耶穌祈禱的時候
[00:10:01.000 --> 00:10:10.000]  聖經記載有兩個不是祂的門徒的舊約人物
[00:10:10.000 --> 00:10:12.000]  出現在耶穌的身邊
[00:10:12.000 --> 00:10:14.000]  有沒有印象呀
[00:10:14.000 --> 00:10:16.000]  路加福音特別說
[00:10:16.000 --> 00:10:22.000]  他們是和耶穌討論關於祂
[00:10:22.000 --> 00:10:28.000]  中文翻譯是離開世界去世的事
[00:10:28.000 --> 00:10:34.000]  希臘文的字其實是出埃及Exodus的字
[00:10:34.000 --> 00:10:36.000]  這是個比喻
[00:10:36.000 --> 00:10:38.000]  明明說的是甚麼
[00:10:38.000 --> 00:10:39.000]  當然明啦
[00:10:39.000 --> 00:10:41.000]  因為我們中文聖經畫公仔畫出腸
[00:10:41.000 --> 00:10:45.000]  是在討論耶穌登十字架
[00:10:45.000 --> 00:10:47.000]  換句話說
[00:10:47.000 --> 00:10:50.000]  耶穌上山本來是祈禱的
[00:10:50.000 --> 00:10:51.000]  每一次門徒睡醒
[00:10:51.000 --> 00:10:53.000]  因為耶穌祈禱
[00:10:53.000 --> 00:10:55.000]  赫西瑪尼是另外一次
[00:10:55.000 --> 00:10:57.000]  耶穌祈禱有名詳氣
[00:10:57.000 --> 00:10:59.000]  祈禱睡著了
[00:10:59.000 --> 00:11:00.000]  上山是祈禱
[00:11:00.000 --> 00:11:02.000]  為甚麼事祈禱你都知道
[00:11:02.000 --> 00:11:04.000]  就是為上十字架
[00:11:04.000 --> 00:11:07.000]  所以赫西瑪尼不是耶穌第一次
[00:11:07.000 --> 00:11:10.000]  為祂的死來祈禱
[00:11:10.000 --> 00:11:15.000]  其實早在登山變象那一次
[00:11:15.000 --> 00:11:21.000]  耶穌已經在為十字架來禱告
[00:11:21.000 --> 00:11:23.000]  有兩個人物出現
[00:11:23.000 --> 00:11:24.000]  這就要考驗你了
[00:11:24.000 --> 00:11:25.000]  不要看聖經
[00:11:25.000 --> 00:11:29.000]  請問第一個是誰?摩西
[00:11:29.000 --> 00:11:32.000]  第二個呢?以利亞
[00:11:32.000 --> 00:11:37.000]  為甚麼是這兩個人物出現?
[00:11:37.000 --> 00:11:40.000]  有甚麼代表性?
[00:11:40.000 --> 00:11:42.000]  摩西很清楚
[00:11:42.000 --> 00:11:51.000]  代表律法、五經、上帝的誡命、律例、顯章
[00:11:51.000 --> 00:11:55.000]  不只五經不只是規矩
[00:11:55.000 --> 00:11:58.000]  還有創世紀的故事
[00:11:58.000 --> 00:12:03.000]  還有地在以色列離開埃及過紅海
[00:12:03.000 --> 00:12:07.000]  所以摩西代表律法
[00:12:07.000 --> 00:12:09.000]  那以利亞呢?
[00:12:09.000 --> 00:12:14.000]  律法和先知
[00:12:14.000 --> 00:12:16.000]  是馬太福音第五章
[00:12:16.000 --> 00:12:17.000]  有沒有印象?
[00:12:17.000 --> 00:12:20.000]  耶穌在登山補訓
[00:12:20.000 --> 00:12:24.000]  不是登山變象
[00:12:24.000 --> 00:12:25.000]  是登山補訓
[00:12:25.000 --> 00:12:27.000]  都是在山上說的
[00:12:27.000 --> 00:12:28.000]  開頭說了
[00:12:28.000 --> 00:12:34.000]  莫想我來是要廢掉律法和先知
[00:12:34.000 --> 00:12:36.000]  我來不是要廢掉
[00:12:36.000 --> 00:12:40.000]  乃是要承傳
[00:12:40.000 --> 00:12:43.000]  承傳這個中文翻譯得真好
[00:12:43.000 --> 00:12:46.000]  因為馬太福音一直用希臘文的時候
[00:12:46.000 --> 00:12:49.000]  中文聖經都譯作應驗
[00:12:49.000 --> 00:12:51.000]  從第一章開始
[00:12:51.000 --> 00:12:54.000]  這是要應驗主席先知所說的話
[00:12:54.000 --> 00:12:56.000]  必有同類華人生子
[00:12:56.000 --> 00:12:59.000]  來到第五章他不敢譯應驗
[00:12:59.000 --> 00:13:02.000]  因為律法和先知
[00:13:02.000 --> 00:13:04.000]  用承傳
[00:13:04.000 --> 00:13:06.000]  這個可圈可點
[00:13:06.000 --> 00:13:07.000]  用英文譯成
[00:13:07.000 --> 00:13:09.000]  Fulfill
[00:13:09.000 --> 00:13:12.000]  承傳律法和先知
[00:13:12.000 --> 00:13:15.000]  所以耶穌來到他的生
[00:13:15.000 --> 00:13:17.000]  要怎樣結束
[00:13:17.000 --> 00:13:20.000]  他出埃及的事
[00:13:20.000 --> 00:13:24.000]  其實出埃及不只是說他怎樣死
[00:13:24.000 --> 00:13:27.000]  出埃及其實是說他怎樣完成
[00:13:27.000 --> 00:13:30.000]  上帝救贖的計劃
[00:13:30.000 --> 00:13:33.000]  上帝拯救他的百姓
[00:13:33.000 --> 00:13:35.000]  就是出埃及
[00:13:35.000 --> 00:13:37.000]  所以來到新約
[00:13:37.000 --> 00:13:39.000]  上帝拯救世人
[00:13:39.000 --> 00:13:44.000]  耶穌基督怎樣成就出埃及的事
[00:13:44.000 --> 00:13:47.000]  譯作彌西
[00:13:47.000 --> 00:13:50.000]  就有少少意義
[00:13:50.000 --> 00:13:53.000]  你解釋他只是說他死
[00:13:53.000 --> 00:13:59.000]  其實耶穌一生都是完成上帝的拯救計劃
[00:13:59.000 --> 00:14:04.000]  摩西和以利亞的出現
[00:14:04.000 --> 00:14:08.000]  不是因為這兩個人特別和耶穌熟
[00:14:08.000 --> 00:14:15.000]  而是他們代表律法和先知
[00:14:15.000 --> 00:14:18.000]  就是舊約聖經
[00:14:18.000 --> 00:14:25.000]  律法和先知由摩西和以利亞代表
[00:14:25.000 --> 00:14:27.000]  不是耶穌選的
[00:14:27.000 --> 00:14:30.000]  不是新約的福音書選的
[00:14:30.000 --> 00:14:32.000]  是在哪裏決定的你知道嗎?
[00:14:32.000 --> 00:14:34.000]  這個深一點
[00:14:34.000 --> 00:14:36.000]  如果你懂得回答
[00:14:36.000 --> 00:14:38.000]  你可以做老師
[00:14:38.000 --> 00:14:40.000]  可以教
[00:14:40.000 --> 00:14:42.000]  在舊約聖經決定了
[00:14:42.000 --> 00:14:46.000]  在舊約哪一段聖經決定的?
[00:14:46.000 --> 00:14:48.000]  貼士
[00:14:48.000 --> 00:14:50.000]  這麼深的題目沒有貼士很難
[00:14:50.000 --> 00:14:53.000]  貼士是最接近新約聖經的
[00:14:53.000 --> 00:14:56.000]  《馬拉基書》第四章
[00:14:56.000 --> 00:15:01.000]  就是《馬拉基書》最後三節
[00:15:01.000 --> 00:15:03.000]  我和你打開看看
[00:15:03.000 --> 00:15:05.000]  你一定背不出來
[00:15:05.000 --> 00:15:07.000]  因為是舊約
[00:15:07.000 --> 00:15:09.000]  問尾問到最後那節
[00:15:09.000 --> 00:15:11.000]  都是背不出來的
[00:15:11.000 --> 00:15:13.000]  我們打開看
[00:15:13.000 --> 00:15:15.000]  馬太福音前面那一版
[00:15:15.000 --> 00:15:19.000]  《馬拉基書》第四章第四節到第六節
[00:15:19.000 --> 00:15:21.000]  找到嗎?
[00:15:21.000 --> 00:15:23.000]  找到我們一起讀
[00:15:23.000 --> 00:15:27.000]  你們當紀念我僕人摩西的律法
[00:15:27.000 --> 00:15:30.000]  就是我在荷列山
[00:15:30.000 --> 00:15:35.000]  為以色列眾人所吩咐他的律例顯像
[00:15:35.000 --> 00:15:41.000]  看啊!耶和華大兒可畏之日未到以前
[00:15:41.000 --> 00:15:46.000]  我必差遣先知以利亞到你們那裏去
[00:15:46.000 --> 00:15:50.000]  他必使父親的心轉向兒女
[00:15:50.000 --> 00:15:54.000]  兒女的心轉向父親
[00:15:54.000 --> 00:15:58.000]  免得我來就坐遍地
[00:15:58.000 --> 00:16:06.000]  這三節聖經就有三個很重要的重點
[00:16:06.000 --> 00:16:08.000]  我希望你看得清楚
[00:16:08.000 --> 00:16:10.000]  第一先澄清
[00:16:10.000 --> 00:16:14.000]  舊約聖經最後那節
[00:16:14.000 --> 00:16:16.000]  最後那句
[00:16:16.000 --> 00:16:21.000]  最後那句字不是停在就坐
[00:16:21.000 --> 00:16:24.000]  很多人這樣說
[00:16:24.000 --> 00:16:26.000]  或許你不是第一次聽到
[00:16:26.000 --> 00:16:28.000]  你看清楚那些
[00:16:28.000 --> 00:16:30.000]  最後那句
[00:16:30.000 --> 00:16:34.000]  你說中文聖經最後那句字是遍地
[00:16:34.000 --> 00:16:37.000]  希伯來文不是遍地
[00:16:37.000 --> 00:16:39.000]  希伯來文的確是就坐
[00:16:39.000 --> 00:16:42.000]  不過我想指出最後這句說話
[00:16:42.000 --> 00:16:44.000]  整句要怎樣讀
[00:16:44.000 --> 00:16:46.000]  免得就坐
[00:16:46.000 --> 00:16:48.000]  要這樣讀才行
[00:16:48.000 --> 00:16:50.000]  你不讀免得
[00:16:50.000 --> 00:16:53.000]  你就說舊約完在就坐
[00:16:53.000 --> 00:16:57.000]  這就是典型的斷章取義
[00:16:57.000 --> 00:17:00.000]  明明是說相反的
[00:17:00.000 --> 00:17:02.000]  你就強行誣陷他
[00:17:02.000 --> 00:17:04.000]  要他說就坐
[00:17:04.000 --> 00:17:06.000]  這樣是不通的
[00:17:06.000 --> 00:17:08.000]  是呀!是停在就坐這個字
[00:17:08.000 --> 00:17:14.000]  不過整句說話就是免得有就坐
[00:17:14.000 --> 00:17:17.000]  舊約聖經停在最後那句
[00:17:17.000 --> 00:17:21.000]  如果有任何significance
[00:17:21.000 --> 00:17:23.000]  有任何重要
[00:17:23.000 --> 00:17:25.000]  就是不要就坐
[00:17:25.000 --> 00:17:27.000]  而不是就坐
[00:17:27.000 --> 00:17:29.000]  不要這樣誣陷舊約聖經
[00:17:29.000 --> 00:17:31.000]  這是第一點
[00:17:31.000 --> 00:17:36.000]  第二點就是摩西和以利亞一起出現
[00:17:36.000 --> 00:17:38.000]  是舊約聖經
[00:17:38.000 --> 00:17:43.000]  來到先知書最後的總結
[00:17:43.000 --> 00:17:45.000]  這裡所提
[00:17:45.000 --> 00:17:47.000]  上帝說第一
[00:17:47.000 --> 00:17:52.000]  你們要紀念我的僕人摩西的律法
[00:17:52.000 --> 00:17:54.000]  我僕人
[00:17:54.000 --> 00:17:57.000]  這個我字很明顯是上帝說的
[00:17:57.000 --> 00:17:59.000]  誰有資格這樣說
[00:17:59.000 --> 00:18:01.000]  沒有人有資格這樣說
[00:18:01.000 --> 00:18:03.000]  摩西是神的僕人
[00:18:03.000 --> 00:18:05.000]  神人摩西
[00:18:05.000 --> 00:18:10.000]  這句話是上帝親自說的吩咐
[00:18:10.000 --> 00:18:12.000]  提到摩西
[00:18:12.000 --> 00:18:14.000]  提到律法
[00:18:14.000 --> 00:18:16.000]  提到律例典章
[00:18:16.000 --> 00:18:19.000]  第二句
[00:18:19.000 --> 00:18:21.000]  第五節
[00:18:21.000 --> 00:18:23.000]  又出現我字
[00:18:23.000 --> 00:18:29.000]  看啊!耶和華大而可畏之日未到以前
[00:18:29.000 --> 00:18:31.000]  提到耶和華
[00:18:31.000 --> 00:18:33.000]  應該不是上帝自己
[00:18:33.000 --> 00:18:36.000]  我必差遣先知
[00:18:36.000 --> 00:18:38.000]  以利亞
[00:18:38.000 --> 00:18:40.000]  這個我都是上帝
[00:18:40.000 --> 00:18:42.000]  怎樣證明?
[00:18:42.000 --> 00:18:44.000]  因為最後那句
[00:18:44.000 --> 00:18:49.000]  免得我來奏助遍地
[00:18:49.000 --> 00:18:54.000]  誰有權奏助只有上帝
[00:18:54.000 --> 00:19:01.000]  所以四五六三節都說過我字
[00:19:01.000 --> 00:19:05.000]  都是上帝親口說的
[00:19:05.000 --> 00:19:09.000]  他以摩西代表律法
[00:19:09.000 --> 00:19:13.000]  然後提到先知的時候
[00:19:13.000 --> 00:19:17.000]  我必差遣先知
[00:19:17.000 --> 00:19:19.000]  不是以塞亞
[00:19:19.000 --> 00:19:21.000]  不是荷西亞
[00:19:21.000 --> 00:19:23.000]  不是耶利米
[00:19:23.000 --> 00:19:25.000]  不是以西傑
[00:19:25.000 --> 00:19:27.000]  不是阿摩斯
[00:19:27.000 --> 00:19:29.000]  如果要講寓言
[00:19:29.000 --> 00:19:31.000]  是以塞亞領獎
[00:19:31.000 --> 00:19:33.000]  聖誕節讀他
[00:19:33.000 --> 00:19:35.000]  壽苦節讀他
[00:19:35.000 --> 00:19:37.000]  全部都是他
[00:19:37.000 --> 00:19:39.000]  為何不是以塞亞?
[00:19:39.000 --> 00:19:41.000]  因為印錯了
[00:19:41.000 --> 00:19:43.000]  沒有印錯
[00:19:43.000 --> 00:19:45.000]  的確是以利亞
[00:19:45.000 --> 00:19:47.000]  如果講社會公義
[00:19:47.000 --> 00:19:49.000]  應該是阿摩斯
[00:19:49.000 --> 00:19:51.000]  為何提以利亞?
[00:19:51.000 --> 00:19:53.000]  不是最早是以利亞
[00:19:53.000 --> 00:19:55.000]  在以利亞之前
[00:19:55.000 --> 00:19:57.000]  你記不記得
[00:19:57.000 --> 00:19:59.000]  在列王紀上
[00:19:59.000 --> 00:20:01.000]  大衛時期已經有一個
[00:20:01.000 --> 00:20:03.000]  很出名的先知
[00:20:03.000 --> 00:20:05.000]  那個叫拿丹
[00:20:05.000 --> 00:20:07.000]  你就是那人
[00:20:07.000 --> 00:20:09.000]  多勇敢
[00:20:09.000 --> 00:20:11.000]  再早些
[00:20:11.000 --> 00:20:13.000]  數上去很多先知
[00:20:13.000 --> 00:20:17.000]  以利亞只不過是舊約先知當中排隊
[00:20:17.000 --> 00:20:19.000]  中間隨便抽一個出來
[00:20:19.000 --> 00:20:21.000]  不是了
[00:20:21.000 --> 00:20:25.000]  這三節聖經是三個重點
[00:20:25.000 --> 00:20:27.000]  記不記得頭兩個?
[00:20:27.000 --> 00:20:29.000]  忘記了
[00:20:29.000 --> 00:20:31.000]  星期五晚不怪你
[00:20:31.000 --> 00:20:33.000]  再溫習一次
[00:20:33.000 --> 00:20:35.000]  第一,舊約聖經不是停在就坐
[00:20:35.000 --> 00:20:37.000]  是停在免得就坐
[00:20:37.000 --> 00:20:39.000]  不要誣蔑聖經
[00:20:39.000 --> 00:20:41.000]  第二
[00:20:41.000 --> 00:20:43.000]  提到摩西和以利亞
[00:20:43.000 --> 00:20:45.000]  是律法和先知的代表
[00:20:45.000 --> 00:20:47.000]  是上帝自己
[00:20:47.000 --> 00:20:49.000]  不是福音書
[00:20:49.000 --> 00:20:51.000]  不是耶穌基督
[00:20:51.000 --> 00:20:53.000]  我
[00:20:53.000 --> 00:20:55.000]  看到嗎?
[00:20:55.000 --> 00:20:57.000]  你要紀念我的僕人摩西的律法
[00:20:57.000 --> 00:21:01.000]  我必差遣先知以利亞
[00:21:01.000 --> 00:21:03.000]  來到你們當中
[00:21:03.000 --> 00:21:05.000]  第三個重點
[00:21:05.000 --> 00:21:09.000]  以利亞為何有資格代表先知?
[00:21:09.000 --> 00:21:11.000]  你找不找到?
[00:21:11.000 --> 00:21:15.000]  這裡提到他來到要做一件甚麼事?
[00:21:15.000 --> 00:21:17.000]  他來到要使父親的心
[00:21:17.000 --> 00:21:19.000]  轉向兒女
[00:21:19.000 --> 00:21:23.000]  兒女的心轉向父親
[00:21:23.000 --> 00:21:27.000]  和合本一譯到兒女
[00:21:27.000 --> 00:21:29.000]  你幾乎可以肯定
[00:21:29.000 --> 00:21:31.000]  希伯來文只講兒子
[00:21:31.000 --> 00:21:33.000]  沒有女兒
[00:21:33.000 --> 00:21:35.000]  不過中文聖經
[00:21:35.000 --> 00:21:37.000]  一百年前已經男女平等了
[00:21:37.000 --> 00:21:39.000]  多好啊
[00:21:39.000 --> 00:21:43.000]  當時中國新文化運動
[00:21:43.000 --> 00:21:45.000]  白話文運動
[00:21:45.000 --> 00:21:47.000]  所以和合本聖經很先進
[00:21:47.000 --> 00:21:51.000]  已經等於今天
[00:21:51.000 --> 00:21:53.000]  如果我們都沒有人夠膽
[00:21:53.000 --> 00:21:55.000]  我們翻譯聖經
[00:21:55.000 --> 00:21:57.000]  我們不用方塊字
[00:21:57.000 --> 00:21:59.000]  我們不用簡體字
[00:21:59.000 --> 00:22:01.000]  我們用漢語拼音
[00:22:01.000 --> 00:22:03.000]  你又笑了
[00:22:03.000 --> 00:22:05.000]  未接受得到
[00:22:05.000 --> 00:22:07.000]  但是你看看
[00:22:07.000 --> 00:22:09.000]  以後長遠看下去
[00:22:09.000 --> 00:22:11.000]  可能我們的中文
[00:22:11.000 --> 00:22:13.000]  遲早都會字母化
[00:22:13.000 --> 00:22:15.000]  就是今天的漢語拼音
[00:22:15.000 --> 00:22:17.000]  起碼你看到外國人
[00:22:17.000 --> 00:22:19.000]  讀普通話
[00:22:19.000 --> 00:22:21.000]  用漢語拼音
