
[00:00:00.000 --> 00:00:07.000]  昨天和早一晚的訊息,大家有沒有問題呢?
[00:04:06.000 --> 00:04:10.000]  第三個段落開始的時候是二十節
[00:04:10.000 --> 00:04:15.000]  就是彼得問:「耶穌,你所就坐無花果樹連根都枯乾了。」
[00:04:15.000 --> 00:04:20.000]  即是說一頭一尾,第一段和第三段
[00:04:20.000 --> 00:04:25.000]  都是因為無花果樹的事情而引發的
[00:04:25.000 --> 00:04:29.000]  這種形式在解經的人很多時候叫做三文治式
[00:04:29.000 --> 00:04:32.000]  即是說中間有個B潔淨聖殿
[00:04:32.000 --> 00:04:35.000]  然後又有個A,都是講無花果樹
[00:04:35.000 --> 00:04:37.000]  無花果樹引伸的問題
[00:04:37.000 --> 00:04:42.000]  這種記載手法其實在《馬福音》裏面我們也看到
[00:04:42.000 --> 00:04:48.000]  譬如《馬福音》第五章記載有一個管會堂的人
[00:04:48.000 --> 00:04:51.000]  哀求耶穌請你們醫治我女兒
[00:04:51.000 --> 00:04:54.000]  我女兒快要死了
[00:04:54.000 --> 00:04:59.000]  中間有一個血漏病的婦人在途中捉摸耶穌
[00:04:59.000 --> 00:05:01.000]  耶穌醫好她
[00:05:01.000 --> 00:05:05.000]  然後再回去就是那個懇求她幫助的管會堂的人
[00:05:05.000 --> 00:05:09.000]  叫做歸女的女兒得到醫治
[00:05:09.000 --> 00:05:12.000]  你會看到一頭一尾是管會堂的事件
[00:05:12.000 --> 00:05:17.000]  中間就是血漏病婦人的醫治
[00:05:17.000 --> 00:05:21.000]  這種記載在福音書裏經常出現
[00:05:21.000 --> 00:05:23.000]  就是ABA 三文治式
[00:05:23.000 --> 00:05:26.000]  大家記得這樣的段落
[00:05:26.000 --> 00:05:28.000]  在這樣的段落下
[00:05:28.000 --> 00:05:31.000]  我會在這段經文裏有兩個問題
[00:05:31.000 --> 00:05:33.000]  今天主要是和大家處理
[00:05:33.000 --> 00:05:35.000]  這兩個問題是很難解釋的
[00:05:35.000 --> 00:05:39.000]  第一個問題就是為什麼耶穌無端端弄死那棵樹
[00:05:39.000 --> 00:05:44.000]  差不多耶穌所有的神蹟都是正面的
[00:05:44.000 --> 00:05:49.000]  有些需要,有人病了或者有些困難需要解決
[00:05:49.000 --> 00:05:53.000]  所以耶穌來到的時候就將困難解決了
[00:05:53.000 --> 00:05:58.000]  幫助那件事或幫助那個人得到上帝恩典
[00:05:58.000 --> 00:06:01.000]  但是弄死那棵樹有什麼好處呢?
[00:06:01.000 --> 00:06:08.000]  好像耶穌還發脾氣
[00:06:08.000 --> 00:06:10.000]  找東西吃,不要整天弄死它
[00:06:10.000 --> 00:06:13.000]  好像很難理解
[00:06:13.000 --> 00:06:16.000]  我不知道你們有沒有產生過這些問題
[00:06:16.000 --> 00:06:18.000]  有人問過這些問題嗎?
[00:06:18.000 --> 00:06:20.000]  為什麼耶穌無端端弄死那棵樹呢?
[00:06:20.000 --> 00:06:22.000]  有請舉手嗎?
[00:06:22.000 --> 00:06:25.000]  有沒有人被人問過這些問題?
[00:06:25.000 --> 00:06:27.000]  也有的,我間中問一下
[00:06:27.000 --> 00:06:29.000]  待會我解釋一下,有些問題是很難的
[00:06:29.000 --> 00:06:31.000]  待會我解釋一下有什麼難處
[00:06:31.000 --> 00:06:35.000]  第二個問題就是如果剛才解釋ABA是對的
[00:06:35.000 --> 00:06:37.000]  即是那個解釋是對的
[00:06:37.000 --> 00:06:39.000]  即是這個成為一個單元的記載
[00:06:39.000 --> 00:06:42.000]  這個單元究竟想說什麼呢?
[00:06:42.000 --> 00:06:44.000]  我們很容易在讀聖經的時候
[00:06:44.000 --> 00:06:46.000]  讀到那段就解到那段
[00:06:46.000 --> 00:06:49.000]  甚至讀到那節就當作金管背背了那節
[00:06:49.000 --> 00:06:51.000]  就不理上下文的
[00:06:51.000 --> 00:06:54.000]  我們華人讀經的一般習慣都是這樣
[00:06:54.000 --> 00:06:58.000]  如果這是一個單元的話
[00:06:58.000 --> 00:07:00.000]  即是作者寫的時候
[00:07:00.000 --> 00:07:02.000]  他很想表達一個訊息
[00:07:02.000 --> 00:07:05.000]  就著無花果樹,結正聖殿
[00:07:05.000 --> 00:07:07.000]  然後一個信心的祈禱
[00:07:07.000 --> 00:07:10.000]  透過無花果樹講一個信心的祈禱
[00:07:10.000 --> 00:07:13.000]  這三者如果是一個訊息的話
[00:07:13.000 --> 00:07:15.000]  那這個訊息是什麼呢?
[00:07:15.000 --> 00:07:17.000]  這三者是什麼關係呢?
[00:07:17.000 --> 00:07:19.000]  我很多時候會獨立看
[00:07:19.000 --> 00:07:21.000]  這個就是無花果樹,就放下吧
[00:07:21.000 --> 00:07:23.000]  然後結正聖殿
[00:07:23.000 --> 00:07:25.000]  即是聖殿裏面應該要尊重神
[00:07:25.000 --> 00:07:27.000]  然後信心祈禱
[00:07:27.000 --> 00:07:29.000]  我就斬開它
[00:07:29.000 --> 00:07:31.000]  如果斬開它的話
[00:07:31.000 --> 00:07:33.000]  可能我們錯過了馬可要告訴我們
[00:07:33.000 --> 00:07:35.000]  最重要的訊息是什麼
[00:07:35.000 --> 00:07:37.000]  所以今晚我想和大家講一下
[00:07:37.000 --> 00:07:41.000]  這三個段落其實連在一起
[00:07:41.000 --> 00:07:43.000]  那個中心訊息是什麼
[00:07:43.000 --> 00:07:45.000]  先回到第一個問題
[00:07:45.000 --> 00:07:49.000]  為什麼耶穌無緣無故要助助無花果樹
[00:07:49.000 --> 00:07:52.000]  這段經文如果大家看上文下來
[00:07:52.000 --> 00:07:54.000]  你會知道馬可十一章
[00:07:54.000 --> 00:07:56.000]  是記載耶穌進入耶路撒冷
[00:07:56.000 --> 00:07:59.000]  如果大家知道這個有些教會叫做中樹節
[00:07:59.000 --> 00:08:03.000]  即是耶穌最後一周在地上的時間
[00:08:03.000 --> 00:08:05.000]  去凱旋進入耶路撒冷
[00:08:05.000 --> 00:08:09.000]  其實這件事是耶穌一直在北邊加利利的時間
[00:08:09.000 --> 00:08:11.000]  去準備南下耶路撒冷的時候
[00:08:11.000 --> 00:08:14.000]  一直說祂將會進入耶路撒冷
[00:08:14.000 --> 00:08:16.000]  會受祭司文蛇許多苦
[00:08:16.000 --> 00:08:17.000]  最後死在十字架
[00:08:17.000 --> 00:08:19.000]  現在真的去到耶路撒冷
[00:08:19.000 --> 00:08:21.000]  因為種種原因
[00:08:21.000 --> 00:08:24.000]  耶穌曾經做過很多不同的神蹟
[00:08:24.000 --> 00:08:27.000]  和祂的講道吸引了很多會眾
[00:08:27.000 --> 00:08:29.000]  所以當祂進入耶路撒冷的時候
[00:08:29.000 --> 00:08:33.000]  特別當時是準備過儒節的時候
[00:08:33.000 --> 00:08:35.000]  猶太人有三個大節期
[00:08:35.000 --> 00:08:37.000]  大家知道吧
[00:08:37.000 --> 00:08:39.000]  來自中東一帶地方的人
[00:08:39.000 --> 00:08:41.000]  都會因為這三個大節期
[00:08:41.000 --> 00:08:46.000]  有些人會千里迢迢地準備回到耶路撒冷過節
[00:08:46.000 --> 00:08:49.000]  就好像我們回鄉下那樣濃重的事
[00:08:49.000 --> 00:08:51.000]  大家知道哪三個節期嗎?
[00:08:51.000 --> 00:09:01.000]  儒節、儒棚節、四行宴第二章、五旬節
[00:09:01.000 --> 00:09:04.000]  這三大是猶太人的節期
[00:09:04.000 --> 00:09:08.000]  這三個來說最重要的當然是儒節
[00:09:08.000 --> 00:09:10.000]  他們浩浩蕩蕩
[00:09:10.000 --> 00:09:12.000]  很多人湧到耶路撒冷
[00:09:12.000 --> 00:09:13.000]  在這個時間
[00:09:13.000 --> 00:09:14.000]  當耶穌進入耶路撒冷的時候
[00:09:14.000 --> 00:09:16.000]  很多人歡迎祂
[00:09:16.000 --> 00:09:18.000]  然後聖經在第十一節說
[00:09:18.000 --> 00:09:22.000]  「耶穌進了耶路撒冷,
[00:09:22.000 --> 00:09:23.000]  入了聖殿,
[00:09:23.000 --> 00:09:25.000]  周圍看了各樣的物件,
[00:09:25.000 --> 00:09:26.000]  天色晚了,
[00:09:26.000 --> 00:09:27.000]  就和十面門徒,
[00:09:27.000 --> 00:09:30.000]  七城往伯大尼去。」
[00:09:30.000 --> 00:09:31.000]  不知什麼原因
[00:09:31.000 --> 00:09:33.000]  耶穌沒有留在耶路撒冷過夜
[00:09:33.000 --> 00:09:36.000]  祂離開大約六英里的路程
[00:09:36.000 --> 00:09:41.000]  去到伯大尼的一個村莊過夜
[00:09:41.000 --> 00:09:44.000]  伯大尼是哪個地方呢?
[00:09:44.000 --> 00:09:51.000]  大概是馬大、瑪利亞、拉薩路的家庭
[00:09:51.000 --> 00:09:52.000]  裏面作客
[00:09:52.000 --> 00:09:53.000]  楊方還說
[00:09:53.000 --> 00:09:54.000]  耶穌到達的時候
[00:09:54.000 --> 00:09:56.000]  都曾經叫拉薩路重寫復活
[00:09:56.000 --> 00:09:58.000]  所以更加轟動
[00:09:58.000 --> 00:10:01.000]  在聖經記載說
[00:10:01.000 --> 00:10:02.000]  第二天十二節說
[00:10:02.000 --> 00:10:07.000]  「第二天又從伯大尼走路回到耶路撒冷」
[00:10:07.000 --> 00:10:08.000]  大家記得吧
[00:10:08.000 --> 00:10:09.000]  主要是去耶路撒冷
[00:10:09.000 --> 00:10:11.000]  不過每晚都是伯大尼過夜
[00:10:11.000 --> 00:10:12.000]  現在回到耶路撒冷
[00:10:12.000 --> 00:10:15.000]  如果進入耶路撒冷是星期日的話
[00:10:15.000 --> 00:10:18.000]  第二天就是星期一
[00:10:18.000 --> 00:10:19.000]  星期一的時候
[00:10:19.000 --> 00:10:23.000]  耶穌從伯大尼出來餓了
[00:10:23.000 --> 00:10:25.000]  走路的時候肚子餓
[00:10:25.000 --> 00:10:27.000]  耶穌都是百分之百是人
[00:10:27.000 --> 00:10:30.000]  當祂變成道成肉身的人之後
[00:10:30.000 --> 00:10:32.000]  都會肚子餓、眼睏、累
[00:10:32.000 --> 00:10:36.000]  遠遠看到很多葉子的無花果樹
[00:10:36.000 --> 00:10:42.000]  然後祂就希望在樹上找到果子
[00:10:42.000 --> 00:10:44.000]  不過到了樹下的時候
[00:10:44.000 --> 00:10:46.000]  竟然找不到
[00:10:46.000 --> 00:10:48.000]  為甚麼呢?
[00:10:48.000 --> 00:10:49.000]  聖經說
[00:10:49.000 --> 00:10:54.000]  因為不是收無花果樹的時候
[00:10:54.000 --> 00:10:56.000]  不是收無花果樹的時候
[00:10:56.000 --> 00:10:58.000]  竟然找不到
[00:10:58.000 --> 00:11:00.000]  是不是文化的問題呢?
[00:11:00.000 --> 00:11:02.000]  當然找不到
[00:11:02.000 --> 00:11:05.000]  不是收無花果樹的時候
[00:11:05.000 --> 00:11:08.000]  怎會期望無花果呢?
[00:11:08.000 --> 00:11:16.000]  耶穌似乎強人或強樹之所難
[00:11:16.000 --> 00:11:17.000]  不是收的時候
[00:11:17.000 --> 00:11:19.000]  你叫祂有果子是不行的
[00:11:19.000 --> 00:11:21.000]  不僅如此
[00:11:21.000 --> 00:11:24.000]  耶穌看到沒有果子的時候
[00:11:24.000 --> 00:11:28.000]  還說從今以後不要再有人吃你的果子
[00:11:28.000 --> 00:11:30.000]  是不是像發脾氣呢?
[00:11:30.000 --> 00:11:34.000]  你死了吧
[00:11:34.000 --> 00:11:37.000]  連根都枯了
[00:11:37.000 --> 00:11:40.000]  是不是很沒有道理呢?
[00:11:40.000 --> 00:11:42.000]  你覺不覺得呢?
[00:11:42.000 --> 00:11:45.000]  你讀的時候老老實實覺得很沒有道理呢?
[00:11:45.000 --> 00:11:47.000]  這段經文很困難
[00:11:47.000 --> 00:11:49.000]  我舉兩個例子給大家聽
[00:11:49.000 --> 00:11:50.000]  第一個例子
[00:11:50.000 --> 00:11:53.000]  一個專攻擊基督教的人
[00:11:53.000 --> 00:11:56.000]  英國一位很有名的哲學家叫羅素
[00:11:56.000 --> 00:11:58.000]  他是一位很聰明的哲學家
[00:11:58.000 --> 00:12:01.000]  他寫了一本書叫《我為什麼不是基督教》
[00:12:01.000 --> 00:12:03.000]  其中一個例子就說到這裡
[00:12:03.000 --> 00:12:05.000]  他為什麼不是基督教呢?
[00:12:05.000 --> 00:12:06.000]  其中一個例子就說
[00:12:06.000 --> 00:12:10.000]  我不明白為什麼耶穌要整死無花果樹
[00:12:10.000 --> 00:12:13.000]  是沒有道理的
[00:12:13.000 --> 00:12:18.000]  所以你看到這件事不是開開玩笑說說就完結
[00:12:18.000 --> 00:12:19.000]  是有些人很認真看
[00:12:19.000 --> 00:12:20.000]  然後得出一個結論
[00:12:20.000 --> 00:12:21.000]  就是我不相信耶穌
[00:12:21.000 --> 00:12:23.000]  當然這是其中一個原因
[00:12:23.000 --> 00:12:25.000]  不是完全的原因
[00:12:25.000 --> 00:12:26.000]  這個不單只是教外
[00:12:26.000 --> 00:12:28.000]  即是未信耶穌的人
[00:12:28.000 --> 00:12:32.000]  就算是教內的一些悉經學者都覺得很困難
[00:12:32.000 --> 00:12:36.000]  有一本翻譯成中文的聖經著色書
[00:12:36.000 --> 00:12:37.000]  作者叫巴赫萊
[00:12:37.000 --> 00:12:39.000]  有沒有人看過他的書呢?
[00:12:39.000 --> 00:12:40.000]  他在網上
[00:12:40.000 --> 00:12:44.000]  不知道他的書是否已經放在網上了
[00:12:44.000 --> 00:12:47.000]  William Berkeley的書有很多很好的地方
[00:12:47.000 --> 00:12:49.000]  他解釋背景很清楚
[00:12:49.000 --> 00:12:50.000]  有很多資料
[00:12:50.000 --> 00:12:54.000]  不過William Berkeley的神學很飄忽
[00:12:54.000 --> 00:12:55.000]  突然很保守
[00:12:55.000 --> 00:12:56.000]  突然很新派
[00:12:56.000 --> 00:12:58.000]  他的思想很有趣
[00:12:58.000 --> 00:13:00.000]  他解釋了經文的時間
[00:13:00.000 --> 00:13:05.000]  他說他也不知道為什麼耶穌要整死無花果樹
[00:13:05.000 --> 00:13:09.000]  然後他說大概這件事不是真的
[00:13:09.000 --> 00:13:11.000]  不知道後面怎麼加了進去
[00:13:11.000 --> 00:13:13.000]  因為他不相信耶穌是這樣的
[00:13:13.000 --> 00:13:17.000]  所以你看到其實這件事不單單是教外的人
[00:13:17.000 --> 00:13:22.000]  教內甚至是悉經學者都會覺得很困難
[00:13:22.000 --> 00:13:24.000]  因此這件經文成為其中一個
[00:13:24.000 --> 00:13:30.000]  有很多掙扎和不容易解釋的地方
[00:13:30.000 --> 00:13:32.000]  其中一段的新約聖經
[00:13:32.000 --> 00:13:36.000]  耶穌為什麼要整死無花果樹呢?
[00:13:36.000 --> 00:13:38.000]  又不環保
[00:13:38.000 --> 00:13:40.000]  有什麼好處呢?
[00:13:40.000 --> 00:13:43.000]  我首先問一下大家幾個常識問題
[00:13:43.000 --> 00:13:45.000]  特別現在強調通識
[00:13:45.000 --> 00:13:47.000]  我先問一下大家通識
[00:13:47.000 --> 00:13:49.000]  我先問一下你們寶劍練習的問題
[00:13:49.000 --> 00:13:51.000]  似乎…
[00:13:51.000 --> 00:13:54.000]  我先問一下大家常識問題
[00:13:54.000 --> 00:13:56.000]  有沒有人見過無花果樹?
[00:13:56.000 --> 00:14:00.000]  有沒有人見過無花果樹?
[00:14:00.000 --> 00:14:02.000]  沒有的話歡迎你們來波魯神學院
[00:14:02.000 --> 00:14:04.000]  波魯神學院還有無花果樹的
[00:14:04.000 --> 00:14:05.000]  見過嗎?
[00:14:05.000 --> 00:14:06.000]  在哪裡見過?
[00:14:06.000 --> 00:14:10.000]  在街上
[00:14:10.000 --> 00:14:11.000]  在街上
[00:14:11.000 --> 00:14:12.000]  在山上
[00:14:12.000 --> 00:14:13.000]  在山上 對不起
[00:14:13.000 --> 00:14:15.000]  其實不需要去山上
[00:14:15.000 --> 00:14:16.000]  去我神學院都可以見到
[00:14:16.000 --> 00:14:17.000]  大家有機會來看
[00:14:17.000 --> 00:14:21.000]  有個老師買了一棵無花果樹回來
[00:14:21.000 --> 00:14:23.000]  現在在結果子
[00:14:23.000 --> 00:14:25.000]  我就建議
[00:14:25.000 --> 00:14:27.000]  結果子之後鳥會經常來吃
[00:14:27.000 --> 00:14:29.000]  所以我就建議建一個網
[00:14:29.000 --> 00:14:31.000]  讓牠們不要吃
[00:14:31.000 --> 00:14:33.000]  我帶了一棵無花樹回來
[00:14:33.000 --> 00:14:34.000]  那個老師就說
[00:14:34.000 --> 00:14:35.000]  不要 為什麼要建一個網呢?
[00:14:35.000 --> 00:14:37.000]  天父養父麻雀 讓牠們吃
[00:14:37.000 --> 00:14:39.000]  我覺得他很高警戒
[00:14:39.000 --> 00:14:41.000]  我以為自己吃 牠以為麻雀吃
[00:14:41.000 --> 00:14:43.000]  牠的警戒高我很多
[00:14:43.000 --> 00:14:45.000]  好了
[00:14:45.000 --> 00:14:47.000]  我問你幾個常識問題
[00:14:47.000 --> 00:14:51.000]  首先問你一個淺一點的問題
[00:14:51.000 --> 00:14:54.000]  大家見過聖誕花嗎?
[00:14:54.000 --> 00:14:57.000]  聖誕花是什麼顏色?
[00:14:57.000 --> 00:15:01.000]  說得淺一點 聖誕花是什麼顏色?
[00:15:01.000 --> 00:15:08.000]  說清楚一點
[00:15:08.000 --> 00:15:12.000]  是黃色還是紅色?
[00:15:12.000 --> 00:15:14.000]  紅色是錯的
[00:15:14.000 --> 00:15:16.000]  紅色是葉子
[00:15:16.000 --> 00:15:18.000]  葉子不會變成花
[00:15:18.000 --> 00:15:22.000]  紅色只是綠色的葉子變成紅色的葉子
[00:15:22.000 --> 00:15:26.000]  它的花是黃色的 很細朵
[00:15:26.000 --> 00:15:28.000]  在紅色的葉子中間
[00:15:28.000 --> 00:15:30.000]  同樣問你一個問題
[00:15:30.000 --> 00:15:34.000]  無花果樹有沒有花呢?
[00:15:34.000 --> 00:15:44.000]  (無花果樹)
[00:15:44.000 --> 00:15:47.000]  大概知道我的常識情況去到哪裡了
[00:15:47.000 --> 00:15:50.000]  再問一次 無花果樹有沒有花呢?
[00:15:50.000 --> 00:15:54.000]  (有)
[00:15:54.000 --> 00:15:56.000]  我聽到大部份人說有
[00:15:56.000 --> 00:16:00.000]  有沒有人說沒有呢?
[00:16:00.000 --> 00:16:05.000]  有人說顧名思義無花果當然是無花的
[00:16:05.000 --> 00:16:08.000]  如果這樣想的話
[00:16:08.000 --> 00:16:13.000]  眼鏡蛇一定會戴眼鏡的
[00:16:13.000 --> 00:16:18.000]  顧名思義
[00:16:18.000 --> 00:16:22.000]  如果無花果樹真的沒有花的話
[00:16:22.000 --> 00:16:25.000]  這就成為生物界的奇蹟
[00:16:25.000 --> 00:16:29.000]  因為所有生物的定律都是開花才會有結果
[00:16:29.000 --> 00:16:31.000]  如果無花果樹沒有花
[00:16:31.000 --> 00:16:33.000]  結果就是奇蹟
[00:16:33.000 --> 00:16:35.000]  無花果樹是有花的
[00:16:35.000 --> 00:16:37.000]  你不信的話可以上網找找資料
[00:16:37.000 --> 00:16:39.000]  我不是生物的專家
[00:16:39.000 --> 00:16:41.000]  不過上網看到而已
[00:16:41.000 --> 00:16:43.000]  無花果樹的花是很細朵
[00:16:43.000 --> 00:16:46.000]  是黃色的 長在樹的中間
[00:16:46.000 --> 00:16:49.000]  然後向內長
[00:16:49.000 --> 00:16:51.000]  你吃無花果當作涼果
[00:16:51.000 --> 00:16:53.000]  或者煲湯
[00:16:53.000 --> 00:16:55.000]  你會發現裡面有很多顆粒
[00:16:55.000 --> 00:16:57.000]  那就是花
[00:16:57.000 --> 00:16:59.000]  其實是吃了很多花
[00:16:59.000 --> 00:17:03.000]  第二個問題
[00:17:03.000 --> 00:17:05.000]  無花果樹是什麼時候有結果呢?
[00:17:05.000 --> 00:17:13.000]  剛才我暗示了
[00:17:13.000 --> 00:17:15.000]  什麼時候有結果呢?
[00:17:15.000 --> 00:17:19.000]  夏天
[00:17:19.000 --> 00:17:23.000]  大約是六月或五月尾六月的時間
[00:17:23.000 --> 00:17:25.000]  你很容易記得
[00:17:25.000 --> 00:17:27.000]  大約等於中國人的荔枝
[00:17:27.000 --> 00:17:29.000]  對不對?
[00:17:29.000 --> 00:17:33.000]  如果你心水清淡想一想
[00:17:33.000 --> 00:17:37.000]  這件事發生在什麼月份呢?
[00:17:37.000 --> 00:17:39.000]  什麼月份呢?
[00:17:39.000 --> 00:17:41.000]  什麼時候呢?
[00:17:41.000 --> 00:17:43.000]  耶穌最後一周進入聖殿
[00:17:43.000 --> 00:17:45.000]  大概是星期一
[00:17:45.000 --> 00:17:47.000]  他星期四晚就被捉拿
[00:17:47.000 --> 00:17:49.000]  星期五就被釘十字架
[00:17:49.000 --> 00:17:51.000]  那就是什麼時候呢?
[00:17:51.000 --> 00:17:53.000]  大約三、四月
[00:17:53.000 --> 00:17:55.000]  壽苦節或復活節的時間
[00:17:55.000 --> 00:17:59.000]  壽苦節是怎樣計算出來的呢?
[00:17:59.000 --> 00:18:03.000]  復活節是怎樣計算出來的呢?
[00:18:03.000 --> 00:18:07.000]  一個歷史問題
[00:18:07.000 --> 00:18:09.000]  怎樣定復活節的呢?
[00:18:09.000 --> 00:18:17.000]  我試試說一次
[00:18:17.000 --> 00:18:19.000]  復活節計算方法如下
[00:18:19.000 --> 00:18:21.000]  每一年的春分
[00:18:21.000 --> 00:18:23.000]  之後的第一個月圓
[00:18:23.000 --> 00:18:25.000]  月圓之後的第一個星期日
[00:18:25.000 --> 00:18:27.000]  就是復活節
[00:18:27.000 --> 00:18:29.000]  春分的意思是春天開始
[00:18:29.000 --> 00:18:31.000]  是用月亮計算方法
[00:18:31.000 --> 00:18:35.000]  早期的教會有一個復活節文告
[00:18:35.000 --> 00:18:37.000]  復活節文告是什麼意思呢?
[00:18:37.000 --> 00:18:43.000]  就是那區的主教寫信給那區的教會
[00:18:43.000 --> 00:18:47.000]  復活節文告不是一個教導的書信
[00:18:47.000 --> 00:18:51.000]  復活節文告主要是主教告訴那區的教會
[00:18:51.000 --> 00:18:53.000]  那一年哪一天才是復活節
[00:18:53.000 --> 00:18:55.000]  那就是復活節文告
[00:18:55.000 --> 00:18:57.000]  當然現在我們上網
[00:18:57.000 --> 00:18:59.000]  萬年曆就知道
[00:18:59.000 --> 00:19:01.000]  十年後的復活節大概知道哪一天
[00:19:01.000 --> 00:19:03.000]  但當時很難計算
[00:19:03.000 --> 00:19:05.000]  因為很複雜
[00:19:05.000 --> 00:19:07.000]  春分之後的第一個月圓
[00:19:07.000 --> 00:19:09.000]  然後是星期日
[00:19:09.000 --> 00:19:11.000]  星期日之前的兩天就是壽苦節
[00:19:11.000 --> 00:19:13.000]  是這樣計算出來的
[00:19:13.000 --> 00:19:15.000]  簡單來說
[00:19:15.000 --> 00:19:19.000]  這個時間大概是三四月的時候
[00:19:19.000 --> 00:19:23.000]  如果三四月你去東莞也好
[00:19:23.000 --> 00:19:25.000]  去增城也好
[00:19:25.000 --> 00:19:27.000]  你找荔枝吃
[00:19:27.000 --> 00:19:29.000]  除了罐頭之外
[00:19:29.000 --> 00:19:31.000]  你真的沒有什麼好吃的
