
[00:00:00.000 --> 00:00:05.000]  剛才創世記我看到有些人應該是從上面下來的
[00:01:53.000 --> 00:01:58.000]  16-40章在曠野是要照神吩咐開始新的生活
[00:01:58.000 --> 00:02:01.000]  所以你看見上上經文出現什麼字呢?
[00:02:01.000 --> 00:02:05.000]  就是耶和華如何吩咐他們照樣行
[00:02:05.000 --> 00:02:07.000]  或者照耶和華所吩咐的去行
[00:02:07.000 --> 00:02:09.000]  一路這樣講一路這樣重複
[00:02:09.000 --> 00:02:11.000]  摩西以前犯的問題就是自作主張
[00:02:11.000 --> 00:02:13.000]  阿拉巴拉罕也是
[00:02:13.000 --> 00:02:15.000]  自作主張,雅各自以為聰明
[00:02:15.000 --> 00:02:19.000]  神所要的不是自作主張,神要的不是自作聰明
[00:02:19.000 --> 00:02:23.000]  雖然人是要做抉擇,雖然人是有聰明
[00:02:23.000 --> 00:02:26.000]  但是不要自作主張,不要自作聰明
[00:02:26.000 --> 00:02:28.000]  神怎麼說,你怎麼做
[00:02:28.000 --> 00:02:30.000]  出埃及很著重這件事
[00:02:30.000 --> 00:02:36.000]  聽神吩咐離開埃及,聽神吩咐進入迦南
[00:02:36.000 --> 00:02:40.000]  摩西以前自作主張,第七章第六節開始
[00:02:40.000 --> 00:02:43.000]  講到他怎麼吩咐就怎麼做
[00:02:43.000 --> 00:02:45.000]  怎麼說就怎麼做
[00:02:45.000 --> 00:02:49.000]  十六至四十章,在曠野同樣是這樣
[00:02:49.000 --> 00:02:51.000]  耶和華怎麼吩咐就怎麼行
[00:02:51.000 --> 00:02:53.000]  十三節,二十三章十三節提到
[00:02:53.000 --> 00:02:56.000]  神的要求就是犯我對你們所說的
[00:02:56.000 --> 00:02:57.000]  你們要謹守
[00:02:57.000 --> 00:02:59.000]  二十四章第三第七節提到
[00:02:59.000 --> 00:03:04.000]  百姓的回應,耶和華所吩咐的我們都必進行
[00:03:04.000 --> 00:03:06.000]  這句話多好啊
[00:03:06.000 --> 00:03:08.000]  可惜講完之後就忘記了
[00:03:08.000 --> 00:03:12.000]  在曠野開始發願,在曠野試探神
[00:03:12.000 --> 00:03:16.000]  最後結局漂流曠野四十年
[00:03:16.000 --> 00:03:19.000]  講容易,講就天下無敵
[00:03:19.000 --> 00:03:21.000]  但是做就無能為力
[00:03:21.000 --> 00:03:23.000]  三十九章到四十章裡面
[00:03:23.000 --> 00:03:25.000]  講至於由分數一共出現了十六次
[00:03:25.000 --> 00:03:27.000]  下面我寫了一些經文出來
[00:03:27.000 --> 00:03:29.000]  你回家不要這麼懶
[00:03:29.000 --> 00:03:31.000]  回家看看這些經文
[00:03:31.000 --> 00:03:33.000]  出埃及聽了
[00:03:33.000 --> 00:03:35.000]  出埃及之後都要聽
[00:03:35.000 --> 00:03:38.000]  基督徒信耶穌,信了
[00:03:38.000 --> 00:03:41.000]  信耶穌之後都要信,都要聽
[00:03:41.000 --> 00:03:44.000]  下面幾個字是用廣東話
[00:03:44.000 --> 00:03:46.000]  信了不要不信
[00:03:46.000 --> 00:03:49.000]  什麼意思信了不要不信呢
[00:03:49.000 --> 00:03:52.000]  有些人信是信的時候信
[00:03:52.000 --> 00:03:54.000]  信完之後就不信
[00:03:54.000 --> 00:03:56.000]  有人說了一句話很有趣
[00:03:56.000 --> 00:03:58.000]  其實是溫偉堯博士說的
[00:03:58.000 --> 00:04:00.000]  很多年前我聽他說
[00:04:00.000 --> 00:04:02.000]  很多人信基督徒就是
[00:04:02.000 --> 00:04:04.000]  他的信仰是有神論
[00:04:04.000 --> 00:04:06.000]  他的生活是無神論
[00:04:06.000 --> 00:04:08.000]  很多基督徒真的是這樣
[00:04:08.000 --> 00:04:10.000]  回來我們聽道的
[00:04:10.000 --> 00:04:12.000]  回來我們參加團契的
[00:04:12.000 --> 00:04:13.000]  我們會查經的
[00:04:13.000 --> 00:04:16.000]  查經當中聽到的都是完全有神論的
[00:04:16.000 --> 00:04:19.000]  但是離開查經班離開教會離開團契
[00:04:19.000 --> 00:04:21.000]  他生活是完全無神論的
[00:04:21.000 --> 00:04:24.000]  這些叫做屬靈分裂精神分裂症
[00:04:24.000 --> 00:04:26.000]  很多基督徒真的有雙重性格
[00:04:26.000 --> 00:04:27.000]  精神分裂
[00:04:27.000 --> 00:04:29.000]  如果在在有人這樣
[00:04:29.000 --> 00:04:30.000]  我想你心知肚明
[00:04:30.000 --> 00:04:32.000]  早點看醫生
[00:04:32.000 --> 00:04:34.000]  早點康復不要影響隔壁那個
[00:04:34.000 --> 00:04:36.000]  出埃及聽出埃及都要聽
[00:04:36.000 --> 00:04:39.000]  信主聽信了之後都要聽
[00:04:39.000 --> 00:04:43.000]  我自己預備這段經文想到我自己的婚姻
[00:04:43.000 --> 00:04:47.000]  29年前我和我太太拉上天窗
[00:04:47.000 --> 00:04:49.000]  1988年6月25號
[00:04:49.000 --> 00:04:51.000]  當時我很記得
[00:04:51.000 --> 00:04:54.000]  我們在結婚的時候我們彼此的誓言
[00:04:54.000 --> 00:04:55.000]  為什麼我記得呢
[00:04:55.000 --> 00:04:57.000]  因為這個誓言還放在我房間
[00:04:57.000 --> 00:04:58.000]  所以不知不覺就出來看了
[00:04:58.000 --> 00:05:00.000]  不是我老婆叫,是我自己看
[00:05:00.000 --> 00:05:02.000]  因為經常忘記自己答應過她什麼
[00:05:02.000 --> 00:05:05.000]  男人有時這些事很善忘
[00:05:05.000 --> 00:05:07.000]  特別是結婚的誓言
[00:05:07.000 --> 00:05:09.000]  有些人不知扔了去哪裏
[00:05:09.000 --> 00:05:12.000]  但我有個folder是挺漂亮的
[00:05:12.000 --> 00:05:14.000]  裝文憑那些
[00:05:14.000 --> 00:05:16.000]  有時揭開來看看
[00:05:16.000 --> 00:05:18.000]  裏面我記得有一句說話
[00:05:18.000 --> 00:05:20.000]  四個字叫做竭盡所能
[00:05:20.000 --> 00:05:22.000]  裏面我答應我太太要竭盡所能
[00:05:22.000 --> 00:05:24.000]  讓她有一個幸福的生活
[00:05:25.000 --> 00:05:27.000]  過了29年
[00:05:27.000 --> 00:05:28.000]  我苦心自問
[00:05:28.000 --> 00:05:30.000]  我未曾竭盡所能
[00:05:30.000 --> 00:05:32.000]  我覺得我還可以做得好一點
[00:05:32.000 --> 00:05:34.000]  有時結婚的時候什麼都可以
[00:05:34.000 --> 00:05:37.000]  結婚之後好像什麼都不行
[00:05:37.000 --> 00:05:40.000]  如果說中了不要舉手
[00:05:40.000 --> 00:05:42.000]  特別是你隔壁有人坐的話
[00:05:42.000 --> 00:05:43.000]  回家才舉手
[00:05:43.000 --> 00:05:46.000]  我不想今天崇拜有什麼事發生
[00:05:46.000 --> 00:05:48.000]  上乘是一樣的
[00:05:48.000 --> 00:05:49.000]  所以有時我會提醒自己
[00:05:49.000 --> 00:05:50.000]  我看聖經裏面提到
[00:05:50.000 --> 00:05:54.000]  例如《針研書》有說喜悅幼年所娶的妻
[00:05:54.000 --> 00:05:55.000]  《瑪拉紀書》第二章說
[00:05:55.000 --> 00:05:58.000]  不可以以鬼詐代幼年所娶的妻
[00:05:58.000 --> 00:05:59.000]  我自己思考這些經文
[00:05:59.000 --> 00:06:01.000]  為什麼說幼年所娶的妻
[00:06:01.000 --> 00:06:03.000]  剛剛結婚
[00:06:03.000 --> 00:06:04.000]  度蜜月
[00:06:04.000 --> 00:06:06.000]  新婚都很開心
[00:06:06.000 --> 00:06:07.000]  最終年日
[00:06:07.000 --> 00:06:08.000]  人會變
[00:06:08.000 --> 00:06:10.000]  環境會變
[00:06:10.000 --> 00:06:13.000]  會有不同的問題出現
[00:06:13.000 --> 00:06:16.000]  不要忘記當初我們的誓言
[00:06:17.000 --> 00:06:18.000]  而《伐水》第五章說
[00:06:18.000 --> 00:06:20.000]  要好像基督愛教會
[00:06:20.000 --> 00:06:21.000]  是怎樣愛呢?
[00:06:21.000 --> 00:06:22.000]  為教會寫命
[00:06:22.000 --> 00:06:26.000]  現在聽老婆多說幾句都不想聽
[00:06:26.000 --> 00:06:28.000]  第三句都未到就睡著了
[00:06:28.000 --> 00:06:29.000]  是吧?
[00:06:29.000 --> 00:06:30.000]  怎樣為他寫命呢?
[00:06:30.000 --> 00:06:31.000]  多難啊
[00:06:31.000 --> 00:06:34.000]  但比特前書第三章說
[00:06:34.000 --> 00:06:36.000]  要按情理來代太太
[00:06:36.000 --> 00:06:37.000]  所以經常看這些東西
[00:06:37.000 --> 00:06:38.000]  要明白
[00:06:38.000 --> 00:06:41.000]  真的結婚的時候要承諾
[00:06:41.000 --> 00:06:43.000]  結婚之後要遵守承諾
[00:06:43.000 --> 00:06:44.000]  出埃及的時候
[00:06:44.000 --> 00:06:45.000]  照耶和華的吩咐
[00:06:45.000 --> 00:06:46.000]  出埃及之後
[00:06:46.000 --> 00:06:48.000]  都要照耶和華的吩咐
[00:06:48.000 --> 00:06:50.000]  信主的時候
[00:06:50.000 --> 00:06:51.000]  信了
[00:06:51.000 --> 00:06:52.000]  信了不要不信
[00:06:52.000 --> 00:06:54.000]  信了不要不信
[00:06:54.000 --> 00:06:55.000]  主耶穌是我們的救主
[00:06:55.000 --> 00:06:56.000]  也是生命的主
[00:06:56.000 --> 00:06:58.000]  信他有生命
[00:06:58.000 --> 00:07:00.000]  聽他有生活
[00:07:00.000 --> 00:07:01.000]  聽他有生活
[00:07:01.000 --> 00:07:02.000]  再好的婚禮
[00:07:02.000 --> 00:07:05.000]  都不能夠擔保美滿的婚姻
[00:07:05.000 --> 00:07:06.000]  信主
[00:07:06.000 --> 00:07:09.000]  哭到晴天霹靂
[00:07:09.000 --> 00:07:10.000]  傾盆大雨都好
[00:07:10.000 --> 00:07:13.000]  然後你要聽主才行
[00:07:13.000 --> 00:07:15.000]  我信耶穌都好感動
[00:07:15.000 --> 00:07:17.000]  哭到真的
[00:07:17.000 --> 00:07:19.000]  Believe it
[00:07:19.000 --> 00:07:21.000]  不過我這個人是很會哭的
[00:07:21.000 --> 00:07:23.000]  但信主的時候真的很感動
[00:07:23.000 --> 00:07:24.000]  但信主之後
[00:07:24.000 --> 00:07:27.000]  仍然需要去聽從主才對
[00:07:27.000 --> 00:07:28.000]  十六到四十章
[00:07:28.000 --> 00:07:29.000]  當我去看
[00:07:29.000 --> 00:07:30.000]  或者你回去再看出埃及記
[00:07:30.000 --> 00:07:32.000]  你會看到有兩件事很特別
[00:07:32.000 --> 00:07:34.000]  在曠野當中
[00:07:34.000 --> 00:07:35.000]  有十誡
[00:07:35.000 --> 00:07:36.000]  頒佈十誡
[00:07:36.000 --> 00:07:39.000]  曠野當中建立回望
[00:07:39.000 --> 00:07:40.000]  兩件事你看的時候
[00:07:40.000 --> 00:07:42.000]  有它一定的含義在裡面
[00:07:42.000 --> 00:07:43.000]  意思是什麼呢
[00:07:43.000 --> 00:07:46.000]  神要求人要與神同行
[00:07:46.000 --> 00:07:48.000]  神提醒人
[00:07:48.000 --> 00:07:50.000]  人是需要有神的同在
[00:07:50.000 --> 00:07:52.000]  同行和同在
[00:07:52.000 --> 00:07:54.000]  我自己讀神學的時候
[00:07:54.000 --> 00:07:57.000]  說到出埃及入迦南的時候
[00:07:57.000 --> 00:07:59.000]  提到這個地
[00:07:59.000 --> 00:08:00.000]  這個地
[00:08:00.000 --> 00:08:02.000]  有一個叫地的神學
[00:08:02.000 --> 00:08:05.000]  地的神學提到在這個地裡面
[00:08:05.000 --> 00:08:07.000]  有一定的生活要求
[00:08:07.000 --> 00:08:09.000]  有一定的需要
[00:08:09.000 --> 00:08:10.000]  一定的生活
[00:08:10.000 --> 00:08:11.000]  一定的需要
[00:08:11.000 --> 00:08:12.000]  生活是什麼呢
[00:08:12.000 --> 00:08:13.000]  就是與神同行
[00:08:13.000 --> 00:08:14.000]  需要是什麼呢
[00:08:14.000 --> 00:08:16.000]  有神的同在
[00:08:16.000 --> 00:08:18.000]  創世記的時候
[00:08:18.000 --> 00:08:19.000]  人出了一個問題
[00:08:19.000 --> 00:08:21.000]  就是罪使人與神分開
[00:08:21.000 --> 00:08:23.000]  神要人與他同行
[00:08:23.000 --> 00:08:26.000]  以至他能夠與人同在
[00:08:26.000 --> 00:08:27.000]  這個地的神學
[00:08:27.000 --> 00:08:29.000]  應用在教會當中一樣
[00:08:29.000 --> 00:08:30.000]  教會還有一樣東西
[00:08:30.000 --> 00:08:31.000]  做一樣東西
[00:08:31.000 --> 00:08:33.000]  不只是要將人聚集
[00:08:33.000 --> 00:08:34.000]  教會還有一樣東西
[00:08:34.000 --> 00:08:36.000]  要聚集的人要學習一樣東西
[00:08:36.000 --> 00:08:37.000]  與神同行的生活
[00:08:37.000 --> 00:08:39.000]  回到教會的時候
[00:08:39.000 --> 00:08:41.000]  不只是說要他們回來
[00:08:41.000 --> 00:08:42.000]  回來學習什麼呢
[00:08:42.000 --> 00:08:44.000]  學習與神同行
[00:08:44.000 --> 00:08:46.000]  與神同行的人
[00:08:46.000 --> 00:08:48.000]  能夠有與神同在的生命
[00:08:48.000 --> 00:08:50.000]  這是必須的
[00:08:50.000 --> 00:08:51.000]  是必須的
[00:08:51.000 --> 00:08:52.000]  曾經有人問我
[00:08:52.000 --> 00:08:55.000]  為什麼中國的家庭教會
[00:08:55.000 --> 00:08:57.000]  在這麼缺乏的情況下
[00:08:57.000 --> 00:08:58.000]  能夠成長
[00:08:58.000 --> 00:09:00.000]  他很多東西
[00:09:00.000 --> 00:09:01.000]  他都沒有
[00:09:01.000 --> 00:09:03.000]  但是他說他有的一樣東西
[00:09:03.000 --> 00:09:05.000]  就是與神同行
[00:09:05.000 --> 00:09:07.000]  和有神同在
[00:09:07.000 --> 00:09:10.000]  我常常給一個西人教會提醒他們
[00:09:10.000 --> 00:09:13.000]  以馬來利是很需要的一樣東西
[00:09:13.000 --> 00:09:15.000]  你需要我都需要
[00:09:15.000 --> 00:09:17.000]  以馬來利就是神與人同在
[00:09:17.000 --> 00:09:18.000]  要神與人同在
[00:09:18.000 --> 00:09:21.000]  必須要人與神同行才可以
[00:09:21.000 --> 00:09:22.000]  當我看《出一及記》
[00:09:22.000 --> 00:09:23.000]  19章第6節
[00:09:23.000 --> 00:09:24.000]  有隻聖經
[00:09:24.000 --> 00:09:26.000]  令我都覺得很多反思
[00:09:26.000 --> 00:09:28.000]  神和百姓說一樣東西
[00:09:28.000 --> 00:09:30.000]  你們要歸我作什麼
[00:09:30.000 --> 00:09:31.000]  祭司的國度
[00:09:31.000 --> 00:09:35.000]  然後為聖潔的國民
[00:09:35.000 --> 00:09:37.000]  祭司的國度代表什麼呢
[00:09:37.000 --> 00:09:39.000]  代表我們對神的服侍
[00:09:39.000 --> 00:09:41.000]  聖潔的國民代表什麼呢
[00:09:41.000 --> 00:09:44.000]  代表神對人要求的生活
[00:09:44.000 --> 00:09:46.000]  人對神的服侍
[00:09:46.000 --> 00:09:48.000]  和神對人的要求
[00:09:48.000 --> 00:09:50.000]  原來是相輔相成
[00:09:50.000 --> 00:09:51.000]  缺一不可的
[00:09:51.000 --> 00:09:52.000]  兩樣東西都要的
[00:09:52.000 --> 00:09:54.000]  有要求有條件
[00:09:54.000 --> 00:09:57.000]  侍奉和生活是不能分割
[00:09:57.000 --> 00:10:00.000]  生活是會影響侍奉的
[00:10:00.000 --> 00:10:01.000]  所以神要求我們
[00:10:01.000 --> 00:10:03.000]  你要有祭司的國度
[00:10:03.000 --> 00:10:06.000]  但同時你要做聖潔的國民
[00:10:06.000 --> 00:10:08.000]  是不分開的
[00:10:08.000 --> 00:10:09.000]  我記得有一次
[00:10:09.000 --> 00:10:11.000]  我和兒子聊天
[00:10:11.000 --> 00:10:13.000]  說我要去教會講道
[00:10:13.000 --> 00:10:14.000]  他問我講什麼
[00:10:14.000 --> 00:10:15.000]  如果我沒有記錯
[00:10:15.000 --> 00:10:17.000]  我記得是講羅馬書12章
[00:10:17.000 --> 00:10:18.000]  第一節到第二節
[00:10:18.000 --> 00:10:22.000]  我提到信徒怎樣將自己奉獻給神
[00:10:22.000 --> 00:10:26.000]  我兒子拿了一個洋蔥給我
[00:10:26.000 --> 00:10:28.000]  他說爸爸你拿這個洋蔥去講道吧
[00:10:28.000 --> 00:10:29.000]  我問他為什麼
[00:10:29.000 --> 00:10:33.000]  我兒子還沒到十一、二歲
[00:10:33.000 --> 00:10:36.000]  他說你拿這個洋蔥去告訴弟兄姊妹
[00:10:36.000 --> 00:10:37.000]  基督徒就像洋蔥
[00:10:37.000 --> 00:10:38.000]  我說什麼意思呢
[00:10:38.000 --> 00:10:40.000]  他說我們奉獻給神
[00:10:40.000 --> 00:10:42.000]  不是一部分一部分奉獻給神
[00:10:42.000 --> 00:10:43.000]  不是支離破碎
[00:10:43.000 --> 00:10:45.000]  是整體奉獻的
[00:10:45.000 --> 00:10:47.000]  他說我們基督徒就像洋蔥
[00:10:47.000 --> 00:10:50.000]  每一層每一層都有基督的香氣
[00:10:50.000 --> 00:10:53.000]  正如每一層的洋蔥都有洋蔥的味道
[00:10:53.000 --> 00:10:56.000]  其實我覺得他去講好過我去講
[00:10:56.000 --> 00:10:58.000]  對不對呢?是對的
[00:10:58.000 --> 00:10:59.000]  基督徒今天
[00:10:59.000 --> 00:11:02.000]  剛才我說有些屬靈的分裂症
[00:11:02.000 --> 00:11:04.000]  有時候我們有一種生活分割性
[00:11:04.000 --> 00:11:06.000]  回來教會每個人都很屬靈
[00:11:06.000 --> 00:11:09.000]  離開教會每個人都不太屬靈
[00:11:09.000 --> 00:11:11.000]  不要這樣做
[00:11:11.000 --> 00:11:12.000]  祭司的國度
[00:11:12.000 --> 00:11:13.000]  聖結的國民
[00:11:13.000 --> 00:11:14.000]  行在神的使命中
[00:11:14.000 --> 00:11:15.000]  要與神同行
[00:11:15.000 --> 00:11:17.000]  有神同在
[00:11:17.000 --> 00:11:18.000]  所以我常常求一樣東西
[00:11:18.000 --> 00:11:20.000]  弟兄姊妹早上起床當你祈禱
[00:11:20.000 --> 00:11:21.000]  求什麼呢
[00:11:21.000 --> 00:11:22.000]  我求兩件事
[00:11:22.000 --> 00:11:23.000]  第一件事
[00:11:23.000 --> 00:11:25.000]  求神保守我
[00:11:25.000 --> 00:11:27.000]  求神保守我
[00:11:27.000 --> 00:11:29.000]  我能夠與祂同行
[00:11:29.000 --> 00:11:31.000]  因為當我求神保守我
[00:11:31.000 --> 00:11:33.000]  與祂同行之後
[00:11:33.000 --> 00:11:35.000]  我能夠同樣求神施恩
[00:11:35.000 --> 00:11:37.000]  與我同在
[00:11:37.000 --> 00:11:39.000]  兩件事我常常求
[00:11:39.000 --> 00:11:41.000]  今天起床盼望今天裡面
[00:11:41.000 --> 00:11:42.000]  神保守我
[00:11:42.000 --> 00:11:44.000]  不要與祂同行
[00:11:44.000 --> 00:11:46.000]  以至能夠有神的恩典
[00:11:46.000 --> 00:11:48.000]  讓我能夠有神的同在
[00:11:48.000 --> 00:11:51.000]  祭司的國度是來自聖結的國民
[00:11:51.000 --> 00:11:53.000]  教會當中要注重什麼呢?
[00:11:53.000 --> 00:11:55.000]  就是我們的侍奉
[00:11:55.000 --> 00:11:57.000]  要注重我們的生命
[00:11:57.000 --> 00:11:59.000]  不只是注重在教會當中怎樣
[00:11:59.000 --> 00:12:01.000]  也要留意在教會外面怎樣
[00:12:01.000 --> 00:12:04.000]  因此需要果子都重要
[00:12:04.000 --> 00:12:06.000]  因此需要有才幹
[00:12:06.000 --> 00:12:08.000]  果子需要有品格
[00:12:08.000 --> 00:12:10.000]  才幹需要是裝備
[00:12:10.000 --> 00:12:12.000]  品格需要是建立
[00:12:12.000 --> 00:12:14.000]  裝備是要注重
[00:12:14.000 --> 00:12:16.000]  建立是要看中
[00:12:16.000 --> 00:12:19.000]  裝備與才幹提到我們人所作
[00:12:19.000 --> 00:12:23.000]  品格與果子提到人所事
[00:12:23.000 --> 00:12:26.000]  剛才說的東西你們不記是沒有的
[00:12:26.000 --> 00:12:28.000]  不過我再說一次
[00:12:28.000 --> 00:12:30.000]  祭司的國度來自聖結的國民
[00:12:30.000 --> 00:12:32.000]  因此與果子
[00:12:32.000 --> 00:12:33.000]  因此需要才幹
[00:12:33.000 --> 00:12:35.000]  果子需要品格
[00:12:35.000 --> 00:12:36.000]  才幹要裝備
[00:12:36.000 --> 00:12:37.000]  品格要建立
[00:12:37.000 --> 00:12:38.000]  才幹要注重
[00:12:38.000 --> 00:12:39.000]  品格要看中
[00:12:39.000 --> 00:12:41.000]  才幹是說我們做什麼
[00:12:41.000 --> 00:12:43.000]  品格是說我們是什麼人
[00:12:43.000 --> 00:12:45.000]  不要只看一個人
[00:12:45.000 --> 00:12:47.000]  他管不管事
[00:12:47.000 --> 00:12:48.000]  要看這個人
[00:12:48.000 --> 00:12:50.000]  他的生命是怎樣
[00:12:50.000 --> 00:12:52.000]  才幹的裝備要注重
[00:12:52.000 --> 00:12:54.000]  品格的建立要看中
[00:12:54.000 --> 00:12:55.000]  剛才一句說什麼
[00:12:55.000 --> 00:12:58.000]  信了不要不信
[00:12:58.000 --> 00:12:59.000]  第二句是什麼
[00:12:59.000 --> 00:13:01.000]  碰了不要不碰
[00:13:01.000 --> 00:13:02.000]  這是什麼意思呢
[00:13:02.000 --> 00:13:04.000]  你做得事
[00:13:04.000 --> 00:13:05.000]  你碰了
[00:13:05.000 --> 00:13:06.000]  你做得事
[00:13:06.000 --> 00:13:09.000]  生命不要不碰
[00:13:09.000 --> 00:13:10.000]  所以兩件事
[00:13:10.000 --> 00:13:12.000]  信了不要不信
[00:13:12.000 --> 00:13:14.000]  碰了不要不碰
[00:13:14.000 --> 00:13:15.000]  第二件事說的是
[00:13:15.000 --> 00:13:16.000]  出拉及記的使命
[00:13:16.000 --> 00:13:18.000]  集中說一點點
[00:13:18.000 --> 00:13:20.000]  提到我們侍奉的人生
[00:13:20.000 --> 00:13:23.000]  與主同行是為了與神同工
[00:13:23.000 --> 00:13:26.000]  同行的信徒要有一個侍奉的人生
[00:13:26.000 --> 00:13:28.000]  每個人做事總有原因
[00:13:28.000 --> 00:13:30.000]  你做也好不做也好
[00:13:30.000 --> 00:13:31.000]  有原因
[00:13:31.000 --> 00:13:34.000]  是很懂得給理由的
[00:13:34.000 --> 00:13:36.000]  叫你吃飯不吃有原因
[00:13:36.000 --> 00:13:38.000]  叫你吃飯你吃又有原因
[00:13:38.000 --> 00:13:39.000]  人總有原因的
[00:13:39.000 --> 00:13:41.000]  在乎你想不想做
[00:13:41.000 --> 00:13:43.000]  神吩咐摩西跟他說
[00:13:43.000 --> 00:13:45.000]  你要帶百姓離開埃及
[00:13:45.000 --> 00:13:46.000]  去那間酒吧
[00:13:46.000 --> 00:13:48.000]  他說我是什麼人可以去見法老呢
[00:13:48.000 --> 00:13:49.000]  他給很多原因
[00:13:49.000 --> 00:13:50.000]  就算我去的話
[00:13:50.000 --> 00:13:52.000]  百姓也不聽
[00:13:52.000 --> 00:13:54.000]  聽的話對不起我不懂說話
[00:13:54.000 --> 00:13:56.000]  他有很多很多理由
[00:13:56.000 --> 00:13:58.000]  摩西有很多難處
[00:13:58.000 --> 00:14:01.000]  後面第3第4章寫了這些
[00:14:01.000 --> 00:14:03.000]  有時我們要服侍神
[00:14:03.000 --> 00:14:05.000]  有很多理由說我不行
[00:14:05.000 --> 00:14:07.000]  你問我吧
[00:14:07.000 --> 00:14:10.000]  我做大陸侍工做了二十多年
[00:14:10.000 --> 00:14:13.000]  我初初做的時候
[00:14:13.000 --> 00:14:15.000]  有人跟我說徐仔兄你不行
[00:14:15.000 --> 00:14:17.000]  你不行
[00:14:17.000 --> 00:14:19.000]  很多事我真的很不習慣
[00:14:19.000 --> 00:14:21.000]  特別是從來沒回過中國
[00:14:21.000 --> 00:14:24.000]  我最初一開始做大陸侍工
[00:14:24.000 --> 00:14:25.000]  人們說你不行
[00:14:25.000 --> 00:14:26.000]  我說為什麼不行
[00:14:26.000 --> 00:14:27.000]  第一很簡單
[00:14:27.000 --> 00:14:29.000]  你不會說普通話
[00:14:29.000 --> 00:14:30.000]  就算你會說普通話
[00:14:30.000 --> 00:14:32.000]  都是你以為你會說普通話
[00:14:32.000 --> 00:14:34.000]  今天很多香港人以為自己會說普通話
[00:14:34.000 --> 00:14:36.000]  但普通話只是香港人會聽的普通話
[00:14:36.000 --> 00:14:38.000]  因為根本是說廣東話
[00:14:38.000 --> 00:14:41.000]  所以根本你不行
[00:14:41.000 --> 00:14:43.000]  他們說你不習慣
[00:14:43.000 --> 00:14:45.000]  你不懂中國的文化
[00:14:45.000 --> 00:14:47.000]  你不懂教會的文化
[00:14:47.000 --> 00:14:49.000]  你怎麼去做呢
[00:14:49.000 --> 00:14:50.000]  很多很多理由
[00:14:50.000 --> 00:14:51.000]  當時我說我不知道
[00:14:51.000 --> 00:14:53.000]  總之你讓我去試
[00:14:53.000 --> 00:14:55.000]  讓我去做
[00:14:55.000 --> 00:14:57.000]  藉口是很容易的
[00:14:57.000 --> 00:14:59.000]  但人需要願意去做
[00:14:59.000 --> 00:15:01.000]  百姓的使命和難處都是有的
[00:15:01.000 --> 00:15:03.000]  有一句說話成形出現
[00:15:03.000 --> 00:15:05.000]  就是容我的百姓去
[00:15:05.000 --> 00:15:06.000]  英文說得很好聽
[00:15:06.000 --> 00:15:08.000]  叫做Let my people go
[00:15:08.000 --> 00:15:10.000]  說了很多很多次
[00:15:10.000 --> 00:15:12.000]  寫下來很多很多次
[00:15:12.000 --> 00:15:13.000]  Let my people go
[00:15:13.000 --> 00:15:15.000]  容我的百姓去
[00:15:15.000 --> 00:15:17.000]  到底去什麼地方
[00:15:17.000 --> 00:15:18.000]  去做什麼呢
[00:15:18.000 --> 00:15:19.000]  你讀出來就知道
