
[00:00:00.000 --> 00:00:05.520]  各位電影專家各位朋友你們好
[00:06:30.120 --> 00:06:36.120]  因為這隻老鼠籠只適合160隻老鼠居住
[00:06:36.120 --> 00:06:40.120]  心理學家就要看看究竟在一個這樣的情形下
[00:06:40.120 --> 00:06:42.120]  發生什麼事呢?
[00:06:42.120 --> 00:06:44.120]  在一個那麼擠迫的情況
[00:06:44.120 --> 00:06:48.120]  好吃但不好住的情況下會怎樣呢?
[00:06:48.120 --> 00:06:50.120]  首先老鼠開始排隊
[00:06:50.120 --> 00:06:54.120]  尤其是成年的老鼠一隊一隊
[00:06:54.120 --> 00:06:58.120]  然後老鼠公就開始轉性
[00:06:58.120 --> 00:07:00.120]  以前是很有領導權的
[00:07:00.120 --> 00:07:02.120]  現在開始做縮頭龜
[00:07:02.120 --> 00:07:06.120]  若有事情都很少理會
[00:07:06.120 --> 00:07:10.120]  反而老鼠母就河東思考
[00:07:10.120 --> 00:07:14.120]  理性大發並驅逐老鼠仔出境
[00:07:14.120 --> 00:07:16.120]  老鼠仔被趕
[00:07:16.120 --> 00:07:18.120]  開始放縱
[00:07:18.120 --> 00:07:22.120]  中日食、睡、飲毫無生命力
[00:07:22.120 --> 00:07:24.120]  然後整個老鼠國崩潰
[00:07:24.120 --> 00:07:26.120]  五年之內全部老鼠死了
[00:07:26.120 --> 00:07:29.120]  雖然他們還有大把食物
[00:07:29.120 --> 00:07:30.120]  還有水分
[00:07:30.120 --> 00:07:32.120]  也沒有病菌侵入
[00:07:32.120 --> 00:07:35.120]  但他們卻全部死了
[00:07:35.120 --> 00:07:37.120]  這個實驗告訴我們
[00:07:37.120 --> 00:07:40.120]  當老鼠不再彼此合作
[00:07:40.120 --> 00:07:42.120]  不再彼此照顧
[00:07:42.120 --> 00:07:46.120]  反而各有各爭權奪利
[00:07:46.120 --> 00:07:48.120]  只顧自己的利益
[00:07:48.120 --> 00:07:51.120]  整個老鼠國就不攻而破
[00:07:51.120 --> 00:07:53.120]  其實不單止老鼠是這樣
[00:07:53.120 --> 00:07:54.120]  人類何嘗不是這樣
[00:07:54.120 --> 00:07:56.120]  我們今天的社會
[00:07:56.120 --> 00:07:57.120]  各有各顧
[00:07:57.120 --> 00:07:58.120]  各有各事
[00:07:58.120 --> 00:07:59.120]  不再彼此服事
[00:07:59.120 --> 00:08:00.120]  彼此體諒
[00:08:00.120 --> 00:08:02.120]  男人不再負責任
[00:08:02.120 --> 00:08:04.120]  女權開始霸權
[00:08:04.120 --> 00:08:06.120]  年青人不再講責任
[00:08:06.120 --> 00:08:08.120]  自私自利
[00:08:08.120 --> 00:08:09.120]  終日享樂
[00:08:09.120 --> 00:08:11.120]  這樣的社會
[00:08:11.120 --> 00:08:12.120]  還能堅持多久
[00:08:12.120 --> 00:08:15.120]  不需要有什麼外來侵入
[00:08:15.120 --> 00:08:17.120]  不需要有病菌侵入
[00:08:17.120 --> 00:08:19.120]  也會不攻而破
[00:08:19.120 --> 00:08:22.120]  耶穌給我們最終答案是什麼
[00:08:22.120 --> 00:08:24.120]  彼此洗腳
[00:08:24.120 --> 00:08:26.120]  因為人子來
[00:08:26.120 --> 00:08:28.120]  非以逆人乃逆於人
[00:08:28.120 --> 00:08:31.120]  並且捨己度多人的屬價
[00:08:31.120 --> 00:08:34.120]  在今天這個分裂的美國社會
[00:08:34.120 --> 00:08:36.120]  彼此淪亂的社會
[00:08:36.120 --> 00:08:39.120]  搞到這個社會分化得這麼厲害
[00:08:39.120 --> 00:08:42.120]  是很需要這樣的信息
[00:08:42.120 --> 00:08:44.120]  我們就詳細來看看
[00:08:44.120 --> 00:08:46.120]  這一段聖經
[00:08:46.120 --> 00:08:49.120]  首先我們來看看第一段
[00:08:49.120 --> 00:08:51.120]  第一節至第五節
[00:08:51.120 --> 00:08:53.120]  愛他們到底
[00:08:53.120 --> 00:08:54.120]  聖經是這樣說
[00:08:54.120 --> 00:08:56.120]  預知以前
[00:08:56.120 --> 00:08:59.120]  耶穌知道自己離世歸附的時候到了
[00:08:59.120 --> 00:09:02.120]  他既然愛世間屬自己的人
[00:09:02.120 --> 00:09:04.120]  就愛他們到底
[00:09:04.120 --> 00:09:06.120]  在晚法的時候
[00:09:06.120 --> 00:09:09.120]  魔鬼已將賣耶穌的意思
[00:09:09.120 --> 00:09:11.120]  放在西門的兒子
[00:09:11.120 --> 00:09:13.120]  加里人尤大森裡
[00:09:13.120 --> 00:09:17.120]  耶穌知道父將萬有交在他手裡
[00:09:17.120 --> 00:09:20.120]  且知道自己是從神出來的
[00:09:20.120 --> 00:09:22.120]  又要歸到神那裡去
[00:09:22.120 --> 00:09:25.120]  就離席站起來脫掉衣服
[00:09:25.120 --> 00:09:27.120]  拿一條手巾束腰
[00:09:27.120 --> 00:09:30.120]  最後把水倒在盆裡
[00:09:30.120 --> 00:09:33.120]  就洗滿徒弟的腳
[00:09:33.120 --> 00:09:37.120]  並用自己所束的手巾擦乾
[00:09:37.120 --> 00:09:38.120]  要告訴你
[00:09:38.120 --> 00:09:39.120]  在這個時候
[00:09:39.120 --> 00:09:41.120]  耶穌知道三件事
[00:09:41.120 --> 00:09:42.120]  知道這個字
[00:09:42.120 --> 00:09:45.120]  不只是頭腦知道這麼簡單
[00:09:45.120 --> 00:09:47.120]  在南威爾德這個字
[00:09:47.120 --> 00:09:53.120]  是含有了解、認識、知道、經歷、明白、感受
[00:09:53.120 --> 00:09:54.120]  你想一想
[00:09:54.120 --> 00:09:57.120]  當你知道醫生說你有癌症的時候
[00:09:57.120 --> 00:10:00.120]  你不只是知道這麼簡單
[00:10:00.120 --> 00:10:03.120]  你裡面有很多情緒、感受
[00:10:03.120 --> 00:10:07.120]  當你知道女朋友答應求婚的時候
[00:10:07.120 --> 00:10:09.120]  不只是知道、明白、知道
[00:10:09.120 --> 00:10:12.120]  而是有很多感受、情緒
[00:10:12.120 --> 00:10:14.120]  當然所謂知道
[00:10:14.120 --> 00:10:17.120]  不只是頭腦認知這麼簡單
[00:10:17.120 --> 00:10:22.120]  裡面隱藏著很多情緒、感受
[00:10:22.120 --> 00:10:24.120]  究竟耶穌知道什麼呢?
[00:10:24.120 --> 00:10:26.120]  知道哪三件事呢?
[00:10:26.120 --> 00:10:27.120]  第一件事
[00:10:27.120 --> 00:10:31.120]  耶穌知道自己離世歸附的時候
[00:10:31.120 --> 00:10:33.120]  離世這個字
[00:10:33.120 --> 00:10:36.120]  希臘文叫metabino
[00:10:36.120 --> 00:10:39.120]  不只是離開這麼簡單
[00:10:39.120 --> 00:10:44.120]  而是指從某一個世界轉移到另一個世界
[00:10:44.120 --> 00:10:45.120]  就像移民一樣
[00:10:45.120 --> 00:10:46.120]  移民這麼簡單
[00:10:46.120 --> 00:10:48.120]  不是離開中國就來這裡
[00:10:48.120 --> 00:10:49.120]  不是的
[00:10:49.120 --> 00:10:53.120]  你心裡有很多感受、焦慮
[00:10:53.120 --> 00:10:56.120]  或者其他東西都出來了
[00:10:56.120 --> 00:10:59.120]  或者這個字也可以解作被遞解出境
[00:10:59.120 --> 00:11:01.120]  回到自己的國土
[00:11:01.120 --> 00:11:04.120]  當然這裡指的是耶穌的死
[00:11:04.120 --> 00:11:05.120]  離開這個塵世
[00:11:05.120 --> 00:11:08.120]  一個拒絕他、壓迫他
[00:11:08.120 --> 00:11:10.120]  釘在十字架上的世界
[00:11:10.120 --> 00:11:12.120]  現在回到天父那裡
[00:11:12.120 --> 00:11:13.120]  對耶穌來說
[00:11:13.120 --> 00:11:15.120]  他不是著眼死亡
[00:11:15.120 --> 00:11:17.120]  而是著眼回天家
[00:11:17.120 --> 00:11:19.120]  回傅迦那爾
[00:11:19.120 --> 00:11:20.120]  第三節
[00:11:20.120 --> 00:11:21.120]  再三重複這個思想
[00:11:21.120 --> 00:11:23.120]  且知道自己從神出來
[00:11:23.120 --> 00:11:25.120]  然後要歸神那裡
[00:11:25.120 --> 00:11:26.120]  其實對我們來說
[00:11:26.120 --> 00:11:28.120]  死亡也是一樣
[00:11:28.120 --> 00:11:30.120]  死亡的重點不是死亡
[00:11:30.120 --> 00:11:32.120]  不是最後一口氣
[00:11:32.120 --> 00:11:34.120]  而是歸到傅那裡去
[00:11:34.120 --> 00:11:35.120]  第二個知道
[00:11:35.120 --> 00:11:36.120]  第三節
[00:11:36.120 --> 00:11:40.120]  耶穌知道傅已將萬有交在他手裡
[00:11:40.120 --> 00:11:42.120]  留意第二節
[00:11:42.120 --> 00:11:46.120]  因為我剛剛說完門徒猶大將會出賣耶穌
[00:11:46.120 --> 00:11:49.120]  耶穌知道猶大會出賣他
[00:11:49.120 --> 00:11:51.120]  你想想
[00:11:51.120 --> 00:11:53.120]  如果是你、是我
[00:11:53.120 --> 00:11:54.120]  一知道這件事
[00:11:54.120 --> 00:11:56.120]  真的很不開心
[00:11:56.120 --> 00:11:57.120]  覺得很失敗
[00:11:57.120 --> 00:11:59.120]  很沒面子的一件事
[00:11:59.120 --> 00:12:01.120]  竟然被自己的門徒出賣
[00:12:01.120 --> 00:12:03.120]  然後第三節
[00:12:03.120 --> 00:12:04.120]  要說什麼呢?
[00:12:04.120 --> 00:12:08.120]  他知道傅已將萬有交在他手裡
[00:12:08.120 --> 00:12:10.120]  耶穌對這件事的看法
[00:12:10.120 --> 00:12:12.120]  和我們剛剛相反
[00:12:12.120 --> 00:12:14.120]  我們以為無能
[00:12:14.120 --> 00:12:17.120]  耶穌卻以為是能力
[00:12:17.120 --> 00:12:19.120]  死定了就是無能
[00:12:19.120 --> 00:12:21.120]  但耶穌卻以為這是大能
[00:12:21.120 --> 00:12:23.120]  我們以為是沒有光彩
[00:12:23.120 --> 00:12:26.120]  耶穌卻以為這是大有榮耀
[00:12:26.120 --> 00:12:28.120]  我們以為他這樣做是無助
[00:12:28.120 --> 00:12:29.120]  但耶穌說
[00:12:29.120 --> 00:12:33.120]  神已將萬有所有權力都交在他手裡
[00:12:33.120 --> 00:12:35.120]  是一個看法是積極的正面的
[00:12:35.120 --> 00:12:37.120]  是沒有光彩的
[00:12:37.120 --> 00:12:39.120]  完全不同看法
[00:12:39.120 --> 00:12:41.120]  第三節
[00:12:41.120 --> 00:12:43.120]  他當然知道猶大會出賣他
[00:12:43.120 --> 00:12:46.120]  魔鬼已經將出賣耶穌的意思
[00:12:46.120 --> 00:12:49.120]  放在西門的兒子嘉律人猶大心裡
[00:12:49.120 --> 00:12:52.120]  其實比較可教的版本
[00:12:52.120 --> 00:12:54.120]  有不同的寫法
[00:12:54.120 --> 00:12:57.120]  是指魔鬼已經決定利用猶大
[00:12:57.120 --> 00:12:59.120]  去出賣耶穌
[00:12:59.120 --> 00:13:00.120]  但無論如何
[00:13:00.120 --> 00:13:02.120]  耶穌知道猶大會出賣他
[00:13:02.120 --> 00:13:04.120]  安人的意思當然是憤怒
[00:13:04.120 --> 00:13:06.120]  直斥其非
[00:13:06.120 --> 00:13:08.120]  但你看看這段經文
[00:13:08.120 --> 00:13:10.120]  和聖經十三章十四章
[00:13:10.120 --> 00:13:13.120]  耶穌竟然為他洗腿
[00:13:13.120 --> 00:13:16.120]  二十六節猶大坐在耶穌右邊
[00:13:16.120 --> 00:13:19.120]  一個非常貴重的VIP位置
[00:13:19.120 --> 00:13:23.120]  耶穌竟然為一個要出賣他的人洗腿
[00:13:23.120 --> 00:13:26.120]  又讓他坐在一個最重要的位置
[00:13:26.120 --> 00:13:28.120]  耶穌知道這三件事
[00:13:28.120 --> 00:13:30.120]  而知道不是那麼簡單
[00:13:30.120 --> 00:13:32.120]  知道是充滿了感受
[00:13:32.120 --> 00:13:33.120]  他感受的是什麼?
[00:13:33.120 --> 00:13:35.120]  他知道快要離世
[00:13:35.120 --> 00:13:37.120]  又是掌管萬有
[00:13:37.120 --> 00:13:39.120]  但又是知道有人出賣他
[00:13:39.120 --> 00:13:41.120]  按我們來說
[00:13:41.120 --> 00:13:43.120]  早走早著
[00:13:43.120 --> 00:13:45.120]  或者運用我們的職權
[00:13:45.120 --> 00:13:47.120]  運用我們的能力
[00:13:47.120 --> 00:13:49.120]  大師懲戒
[00:13:49.120 --> 00:13:52.120]  打這些人一頓
[00:13:52.120 --> 00:13:54.120]  這不是耶穌的反應
[00:13:54.120 --> 00:13:55.120]  不是耶穌的感受
[00:13:55.120 --> 00:13:57.120]  你看看耶穌的感受
[00:13:57.120 --> 00:13:58.120]  第一節
[00:13:58.120 --> 00:14:00.120]  他既然愛世界屬自己的人
[00:14:00.120 --> 00:14:02.120]  就愛他們到底
[00:14:02.120 --> 00:14:04.120]  耶穌的反應不是憤怒
[00:14:04.120 --> 00:14:05.120]  不是積怨
[00:14:05.120 --> 00:14:06.120]  不是逃跑
[00:14:06.120 --> 00:14:07.120]  不是報復
[00:14:07.120 --> 00:14:08.120]  而是愛
[00:14:08.120 --> 00:14:09.120]  而且是怎樣愛?
[00:14:09.120 --> 00:14:11.120]  愛到底
[00:14:11.120 --> 00:14:13.120]  愛到底
[00:14:13.120 --> 00:14:16.120]  最後的一個細胞都愛到盡了
[00:14:16.120 --> 00:14:17.120]  第二
[00:14:17.120 --> 00:14:19.120]  他這個行動是什麼?
[00:14:19.120 --> 00:14:20.120]  第四節第五節
[00:14:20.120 --> 00:14:21.120]  就離席站起來
[00:14:21.120 --> 00:14:24.120]  脫掉衣服拿一條手巾束腰
[00:14:24.120 --> 00:14:26.120]  最後把水倒在盆裡
[00:14:26.120 --> 00:14:28.120]  就洗滿途的腳
[00:14:28.120 --> 00:14:30.120]  並用自己手擦乾
[00:14:30.120 --> 00:14:32.120]  離席站起來這個字
[00:14:32.120 --> 00:14:34.120]  是用現在式的
[00:14:34.120 --> 00:14:36.120]  因為我特別是用一個present tense
[00:14:36.120 --> 00:14:38.120]  去形容這個
[00:14:38.120 --> 00:14:40.120]  耶穌這個動作
[00:14:40.120 --> 00:14:41.120]  對約翰來說
[00:14:41.120 --> 00:14:43.120]  這幅圖畫實在太逼真
[00:14:43.120 --> 00:14:46.120]  他永遠不會忘記這幅圖畫
[00:14:46.120 --> 00:14:49.120]  就好像這幅圖畫不住在他腦裡出現
[00:14:49.120 --> 00:14:51.120]  因為太過不可思議
[00:14:51.120 --> 00:14:53.120]  所以他就用present tense
[00:14:53.120 --> 00:14:55.120]  他竟然脫去他的衣服
[00:14:55.120 --> 00:14:56.120]  束起腰
[00:14:56.120 --> 00:14:57.120]  為門徒洗腳
[00:14:57.120 --> 00:15:00.120]  甚至為出賣他的人洗腳
[00:15:00.120 --> 00:15:01.120]  這個最下賤
[00:15:01.120 --> 00:15:03.120]  最沒面子的事情
[00:15:03.120 --> 00:15:05.120]  是耶穌做了
[00:15:05.120 --> 00:15:08.120]  對一個有愛的人來說
[00:15:08.120 --> 00:15:10.120]  這些服事一點都不難
[00:15:10.120 --> 00:15:12.120]  正如一個媽媽
[00:15:12.120 --> 00:15:14.120]  看著孩子換尿片的時候
[00:15:14.120 --> 00:15:16.120]  一點都不難
[00:15:16.120 --> 00:15:17.120]  是因為愛
[00:15:17.120 --> 00:15:19.120]  蓋過一切
[00:15:19.120 --> 00:15:20.120]  弟兄姊妹
[00:15:20.120 --> 00:15:23.120]  耶穌最終的一篇諾章
[00:15:23.120 --> 00:15:24.120]  他的序幕
[00:15:24.120 --> 00:15:26.120]  竟然是這樣的服事
[00:15:26.120 --> 00:15:29.120]  今天你和我又怎樣呢?
[00:15:29.120 --> 00:15:31.120]  耶穌要我們彼此服事
[00:15:31.120 --> 00:15:32.120]  彼此洗腳
[00:15:32.120 --> 00:15:34.120]  我記得1976年
[00:15:34.120 --> 00:15:36.120]  我在神學院畢業
[00:15:36.120 --> 00:15:40.120]  本以為自己學了很多聖經知識
[00:15:40.120 --> 00:15:42.120]  有了裝備
[00:15:42.120 --> 00:15:44.120]  現在可以大展拳腳
[00:15:44.120 --> 00:15:45.120]  大師改革
[00:15:45.120 --> 00:15:48.120]  回到香港大做一番
[00:15:48.120 --> 00:15:49.120]  但是
[00:15:49.120 --> 00:15:53.120]  我這種所謂Rambo拯救者的心態
[00:15:53.120 --> 00:15:56.120]  這種messianic mentality
[00:15:56.120 --> 00:15:58.120]  不是聖經
[00:15:58.120 --> 00:15:59.120]  我記得臨走的時候
[00:15:59.120 --> 00:16:01.120]  有一個神學教授
[00:16:01.120 --> 00:16:02.120]  提醒我們
[00:16:02.120 --> 00:16:05.120]  天國的權柄不是機關槍
[00:16:05.120 --> 00:16:07.120]  而是大毛巾
[00:16:07.120 --> 00:16:09.120]  一條願意看人
[00:16:09.120 --> 00:16:12.120]  看弟兄姊妹洗腳的毛巾
[00:16:12.120 --> 00:16:14.120]  我們接著看
[00:16:14.120 --> 00:16:15.120]  另外一段
[00:16:15.120 --> 00:16:17.120]  六節至十一節
[00:16:17.120 --> 00:16:20.120]  乾淨與不乾淨
[00:16:20.120 --> 00:16:22.120]  聖經是這樣說的
[00:16:22.120 --> 00:16:25.120]  在西門彼得的時候
[00:16:25.120 --> 00:16:26.120]  彼得對耶穌說
[00:16:26.120 --> 00:16:27.120]  主啊
[00:16:27.120 --> 00:16:29.120]  祢洗我的腳嗎?
[00:16:29.120 --> 00:16:30.120]  耶穌回答說
[00:16:30.120 --> 00:16:31.120]  我所做的
[00:16:31.120 --> 00:16:33.120]  祢如今不知道
[00:16:33.120 --> 00:16:34.120]  後來必明白
[00:16:34.120 --> 00:16:35.120]  彼得說
[00:16:35.120 --> 00:16:37.120]  祢永不可洗我的腳
[00:16:37.120 --> 00:16:38.120]  耶穌說
[00:16:38.120 --> 00:16:40.120]  我若不洗祢
[00:16:40.120 --> 00:16:42.120]  祢就與我無分了
[00:16:42.120 --> 00:16:43.120]  西門彼得說
[00:16:43.120 --> 00:16:44.120]  主啊
[00:16:44.120 --> 00:16:45.120]  不但我的腳
[00:16:45.120 --> 00:16:47.120]  連手部頭也要洗
[00:16:47.120 --> 00:16:48.120]  耶穌說
[00:16:48.120 --> 00:16:49.120]  凡洗過躁的人
[00:16:49.120 --> 00:16:50.120]  只要把腳一洗
[00:16:50.120 --> 00:16:52.120]  全身就乾淨了
[00:16:52.120 --> 00:16:54.120]  你們是乾淨的
[00:16:54.120 --> 00:16:56.120]  然而不都是乾淨的
[00:16:56.120 --> 00:17:00.120]  耶穌知道要賣他的是誰
[00:17:00.120 --> 00:17:01.120]  所以說
[00:17:01.120 --> 00:17:04.120]  你們不都是乾淨的
[00:17:04.120 --> 00:17:06.120]  如果我們想明白這段經文
[00:17:06.120 --> 00:17:09.120]  首先我們要明白猶太人的習俗
[00:17:09.120 --> 00:17:12.120]  當一個人去赴宴的時候
[00:17:12.120 --> 00:17:14.120]  參加盛會的時候
[00:17:14.120 --> 00:17:17.120]  他首先離開家裡前先洗澡
[00:17:17.120 --> 00:17:20.120]  然後就去赴宴會了
[00:17:20.120 --> 00:17:23.120]  那時候那些人就穿草鞋
[00:17:23.120 --> 00:17:27.120]  再加上那些人不是拍攝遊路
[00:17:27.120 --> 00:17:28.120]  路有泥濘
[00:17:28.120 --> 00:17:31.120]  所以每個猶太人的家前
[00:17:31.120 --> 00:17:33.120]  就有幾個大的水缸
[00:17:33.120 --> 00:17:35.120]  是給人洗腳的
[00:17:35.120 --> 00:17:39.120]  洗腳就成為了進屋前的禮儀
[00:17:39.120 --> 00:17:40.120]  體面的人家
[00:17:40.120 --> 00:17:43.120]  必定有些奴僕在門前迎駕
[00:17:43.120 --> 00:17:47.120]  然後就屈膝看這些貴賓洗腳
[00:17:47.120 --> 00:17:50.120]  當然耶穌當人叛徒不是有錢人家
[00:17:50.120 --> 00:17:52.120]  當然就沒有奴僕
[00:17:52.120 --> 00:17:55.120]  也沒有進屋前洗腳的禮儀
[00:17:55.120 --> 00:17:57.120]  於是在席間
[00:17:57.120 --> 00:18:02.120]  耶穌就蓄氣要來為門徒洗腳
