
[00:00:00.000 --> 00:00:05.680]  高等師妹讓我們在聆聽主的說話之前
[00:05:43.440 --> 00:05:45.880]  我們怎樣去面對呢
[00:05:45.880 --> 00:05:48.400]  是不是坐以待斃
[00:05:48.400 --> 00:05:52.920]  在等這些事情發生了之後
[00:05:52.920 --> 00:05:55.480]  我們帶來的傷害
[00:05:55.480 --> 00:05:59.840]  我們黯然的去承受呢
[00:05:59.840 --> 00:06:01.560]  如果我們失業的時候
[00:06:01.560 --> 00:06:03.960]  難道我們在這樣的情況之下
[00:06:03.960 --> 00:06:05.000]  就和上帝說
[00:06:05.000 --> 00:06:06.600]  我都沒什麼可以做了
[00:06:06.600 --> 00:06:09.360]  上帝不如我投閒置散
[00:06:09.360 --> 00:06:12.600]  看看見步行步吧
[00:06:12.600 --> 00:06:15.200]  是不是用這種態度呢
[00:06:15.200 --> 00:06:16.600]  回到今天我們所看的
[00:06:16.600 --> 00:06:19.480]  但以理書來到第七章裡面
[00:06:19.480 --> 00:06:21.440]  我們更加清楚知道
[00:06:21.440 --> 00:06:27.320]  但以理正是處於一種很無奈的境況
[00:06:27.320 --> 00:06:29.240]  這種無奈的狀態
[00:06:29.240 --> 00:06:30.960]  讓我們看到
[00:06:30.960 --> 00:06:35.960]  他在這個新巴比倫的王朝之下
[00:06:35.960 --> 00:06:37.640]  根本就再不是被
[00:06:37.640 --> 00:06:40.320]  好像昔日尼布甲尼沙皇那樣
[00:06:40.320 --> 00:06:43.880]  直接的去使用
[00:06:43.880 --> 00:06:47.600]  或者說他是排憂解難
[00:06:47.600 --> 00:06:52.000]  因此在種種的情況之下
[00:06:52.000 --> 00:06:55.440]  我們從這段聖經就可以看到
[00:06:55.440 --> 00:06:58.880]  上帝又給了但以理一個新的學習
[00:06:58.880 --> 00:07:01.640]  而這個學習就成為我們今天
[00:07:01.640 --> 00:07:06.560]  去看這段聖經的一個很好的原因
[00:07:06.560 --> 00:07:09.440]  或者一個很重要的目的
[00:07:09.440 --> 00:07:12.680]  當我們活在一個充滿失控
[00:07:12.680 --> 00:07:16.240]  洗人賤經的混亂時代裡面
[00:07:16.240 --> 00:07:18.360]  我們怎樣去面對呢
[00:07:18.360 --> 00:07:19.680]  所以我今天給了一個題目
[00:07:19.680 --> 00:07:24.120]  它叫做悉透恐怖的混亂時勢
[00:07:24.120 --> 00:07:26.880]  或者因為我用英文翻譯
[00:07:26.880 --> 00:07:32.080]  應該叫悉透賤經的混亂時勢
[00:07:32.080 --> 00:07:36.200]  讓我們在這個使用我們充滿驚恐
[00:07:36.200 --> 00:07:38.400]  惶恐的狀態的時候
[00:07:38.400 --> 00:07:41.720]  我們是怎樣去面對這個情況
[00:07:41.720 --> 00:07:42.640]  好了不如這樣
[00:07:42.640 --> 00:07:44.360]  我們再次回到這段聖經
[00:07:44.360 --> 00:07:45.880]  我們再讀一下先
[00:07:45.880 --> 00:07:47.880]  因為這段聖經
[00:07:47.880 --> 00:07:49.800]  我可以告訴大家
[00:07:49.800 --> 00:07:51.280]  可能你聽過很多次
[00:07:51.280 --> 00:07:52.600]  讀了很多次
[00:07:52.600 --> 00:07:56.400]  不過究竟來龍去脈說些什麼呢
[00:07:56.400 --> 00:07:59.880]  有很多信徒讀到這段聖經
[00:07:59.880 --> 00:08:01.760]  也覺得很迷茫
[00:08:01.760 --> 00:08:04.720]  在這個聖經的介紹裡面
[00:08:04.720 --> 00:08:06.520]  又說些什麼給我們知道呢
[00:08:06.520 --> 00:08:08.640]  請大家一起打開
[00:08:08.640 --> 00:08:12.640]  但以理書第七章第一至第八節
[00:08:12.640 --> 00:08:14.640]  如果大家有的時候
[00:08:14.640 --> 00:08:15.800]  請聽我讀出
[00:08:15.800 --> 00:08:17.320]  因為不是很長
[00:08:17.320 --> 00:08:23.120]  但以理書第七章第一至第八節
[00:08:23.120 --> 00:08:25.360]  大家跟著你的版本就可以了
[00:08:25.360 --> 00:08:26.880]  話本是這樣說
[00:08:26.880 --> 00:08:31.040]  巴比倫王白沙殺元年
[00:08:31.040 --> 00:08:34.080]  但以理在床上做夢
[00:08:34.080 --> 00:08:37.120]  見了腦中的異象
[00:08:37.120 --> 00:08:39.400]  就記錄這夢
[00:08:39.400 --> 00:08:41.760]  述說其中的大義
[00:08:41.760 --> 00:08:43.560]  但以理說
[00:08:44.040 --> 00:08:46.040]  我夜裡見異象
[00:08:46.040 --> 00:08:48.480]  看見天的四方
[00:08:48.480 --> 00:08:49.840]  抖起
[00:08:49.840 --> 00:08:52.360]  刮在大海之上
[00:08:52.360 --> 00:08:55.960]  有四個大獸從海中上來
[00:08:55.960 --> 00:08:58.200]  形狀各有不同
[00:08:58.200 --> 00:09:00.440]  頭一個像獅子
[00:09:00.440 --> 00:09:02.200]  有鷹的翅膀
[00:09:02.200 --> 00:09:04.640]  我正觀看的時候
[00:09:04.640 --> 00:09:07.240]  獸的翅膀被拔去
[00:09:07.240 --> 00:09:10.280]  獸從地上得立起來
[00:09:10.280 --> 00:09:12.120]  用兩腳站立
[00:09:12.120 --> 00:09:13.720]  像人一樣
[00:09:13.920 --> 00:09:15.200]  又得了人心
[00:09:15.200 --> 00:09:17.320]  又有一獸如雄
[00:09:17.320 --> 00:09:19.160]  就是第二獸
[00:09:19.160 --> 00:09:21.280]  旁跨而坐
[00:09:21.280 --> 00:09:25.040]  口齒內剔著三根肋骨
[00:09:25.040 --> 00:09:28.320]  有分腹這獸的說
[00:09:28.320 --> 00:09:30.720]  起來吞吃多肉
[00:09:30.720 --> 00:09:34.600]  此後我觀看又有一獸如豹
[00:09:34.600 --> 00:09:37.640]  背上有鳥的四個翅膀
[00:09:37.640 --> 00:09:39.720]  這獸有四個頭
[00:09:39.720 --> 00:09:41.280]  又得了權柄
[00:09:41.640 --> 00:09:44.920]  其後我在夜間的異象中觀看
[00:09:44.920 --> 00:09:47.560]  見第四獸甚是可怕
[00:09:47.560 --> 00:09:49.400]  極其強壯
[00:09:49.400 --> 00:09:51.120]  大有力量
[00:09:51.120 --> 00:09:52.960]  有大鐵牙
[00:09:52.960 --> 00:09:54.120]  吞吃
[00:09:54.120 --> 00:09:55.680]  爵碎
[00:09:55.680 --> 00:09:59.040]  所剩下的用腳踐踏
[00:09:59.040 --> 00:10:02.320]  這獸與前三獸大不相同
[00:10:02.320 --> 00:10:03.800]  頭有十角
[00:10:03.800 --> 00:10:06.280]  我正觀看這些角
[00:10:06.280 --> 00:10:09.960]  見其中又長起一個小角
[00:10:10.360 --> 00:10:14.640]  先前的角中有三角的在這角前
[00:10:14.640 --> 00:10:17.960]  連根被他拔出來
[00:10:17.960 --> 00:10:19.960]  這角有眼
[00:10:19.960 --> 00:10:21.640]  像人的眼
[00:10:21.640 --> 00:10:24.440]  有口說誇大的話
[00:10:24.440 --> 00:10:29.560]  在我們還沒看這段聖經之前
[00:10:29.560 --> 00:10:32.400]  我們先回顧一下
[00:10:32.400 --> 00:10:37.680]  我們所看的先前的第一至第六章的經文
[00:10:38.160 --> 00:10:41.160]  首先我們會明白到
[00:10:41.160 --> 00:10:46.400]  第七章可以說是
[00:10:46.400 --> 00:10:52.400]  在寫但以利書的時候的一個很重要的轉折點
[00:10:52.400 --> 00:10:53.480]  因為
[00:10:53.480 --> 00:10:55.280]  完了第七章之後
[00:10:55.280 --> 00:10:59.560]  我們會進入一個回到希伯來文所寫的內文
[00:10:59.560 --> 00:11:04.880]  如果大家還記得我和大家先前說過的
[00:11:05.360 --> 00:11:08.920]  但以利書從第二章第四節的下半節
[00:11:08.920 --> 00:11:11.240]  到第七章第二十八節
[00:11:11.240 --> 00:11:12.960]  這個部分
[00:11:12.960 --> 00:11:19.560]  刻意地選用阿蘭文來寫這段聖經
[00:11:19.560 --> 00:11:22.880]  你就會覺得很奇怪
[00:11:22.880 --> 00:11:24.840]  為什麼在但以利書裡面
[00:11:24.840 --> 00:11:26.640]  總共十二章的經文
[00:11:26.640 --> 00:11:28.800]  會特別在中間
[00:11:28.800 --> 00:11:30.360]  加插一段
[00:11:30.360 --> 00:11:32.920]  是要用阿蘭文去寫呢
[00:11:33.240 --> 00:11:37.240]  不懂得解聖經的信徒就會馬上這樣說
[00:11:37.240 --> 00:11:38.520]  他說
[00:11:38.520 --> 00:11:41.360]  其實這段聖經是加插進去的
[00:11:41.360 --> 00:11:44.360]  其實是原本不在裡面的
[00:11:44.360 --> 00:11:49.240]  但這個解釋是一個很方便
[00:11:49.240 --> 00:11:50.800]  但是一個錯誤的解釋
[00:11:50.800 --> 00:11:57.440]  聖經每次用一些原文以外的語言
[00:11:57.440 --> 00:12:01.560]  其實都有一個特別的意義在其中
[00:12:02.200 --> 00:12:04.720]  尤其是在聖經裡面
[00:12:04.720 --> 00:12:09.440]  有好幾段的經文都是用阿蘭文去寫的時候
[00:12:09.440 --> 00:12:13.640]  分別有以斯拉記第四章第八節
[00:12:13.640 --> 00:12:15.880]  到第六章第十八節
[00:12:15.880 --> 00:12:19.800]  第七章十二節到第二十六節
[00:12:19.800 --> 00:12:24.320]  耶利米書的第十章第十一節
[00:12:24.320 --> 00:12:26.480]  以及我們今天所看到的
[00:12:26.480 --> 00:12:30.160]  差不多接近尾聲的但以利書第二章四節
[00:12:30.160 --> 00:12:31.960]  到第七章第二十八節
[00:12:32.360 --> 00:12:34.560]  都是用阿蘭文去寫
[00:12:34.560 --> 00:12:36.960]  是有特別的用意
[00:12:36.960 --> 00:12:42.240]  不是一個加插湊湊拼拼的書卷
[00:12:42.240 --> 00:12:46.200]  而是但以利這位作者
[00:12:46.200 --> 00:12:51.760]  他是用當時古近東最流行的語言
[00:12:51.760 --> 00:12:55.680]  來傳遞一個很重要的信息
[00:12:55.680 --> 00:12:59.040]  因此就用阿蘭文去寫
[00:12:59.040 --> 00:13:01.040]  (字幕: 阿蘭文)
[00:13:01.040 --> 00:13:06.440]  阿蘭文就好像今天的英語一樣
[00:13:06.440 --> 00:13:10.240]  在今天這個世界裡面
[00:13:10.240 --> 00:13:12.760]  你不懂英語的話
[00:13:12.760 --> 00:13:16.080]  你基本上有很多的資訊
[00:13:16.080 --> 00:13:20.440]  你所得回來的都是片面甚至扭曲
[00:13:20.440 --> 00:13:24.560]  英語是一種國際語言
[00:13:24.560 --> 00:13:28.880]  因為全世界都用英語的緣故
[00:13:29.200 --> 00:13:33.600]  因此很多不同的途徑的資料
[00:13:33.600 --> 00:13:36.160]  就可以用同一個語言去作比較
[00:13:36.160 --> 00:13:38.760]  去核對它的準確性
[00:13:38.760 --> 00:13:42.200]  所以你不見今天中文走來做國際語言
[00:13:42.200 --> 00:13:43.440]  大家請留意
[00:13:43.440 --> 00:13:46.960]  為什麼不用日文來做國際語言
[00:13:46.960 --> 00:13:49.520]  為什麼不用法文來做國際語言
[00:13:49.520 --> 00:13:51.960]  用英語做國際語言呢
[00:13:51.960 --> 00:13:54.080]  有很多人就說歷史因素
[00:13:54.080 --> 00:13:55.520]  因為英國以前勢力大
[00:13:55.520 --> 00:13:56.480]  所以用了英語
[00:13:56.480 --> 00:13:57.480]  這個沒錯
[00:13:57.480 --> 00:13:59.080]  我們不能否定有這個事實
[00:13:59.080 --> 00:14:01.360]  但這個在上帝整個設計裡面
[00:14:01.360 --> 00:14:03.680]  用一個語言成為一個國際語言
[00:14:03.680 --> 00:14:04.760]  其實有一個原因
[00:14:04.760 --> 00:14:10.320]  就是不想有任何一個世界的民族
[00:14:10.320 --> 00:14:12.520]  去控制了資訊
[00:14:12.520 --> 00:14:16.560]  同一個語言有不同的民族
[00:14:16.560 --> 00:14:18.440]  不同的國家都用的時候
[00:14:18.440 --> 00:14:21.800]  他們就能夠互相比對資料的準確性
[00:14:21.800 --> 00:14:24.800]  所以如果有人用日文寫了一些東西
[00:14:24.800 --> 00:14:26.440]  和英語世界寫的東西
[00:14:26.440 --> 00:14:28.040]  他不能直接做對比
[00:14:28.040 --> 00:14:30.560]  但如果日本人都同樣用英語
[00:14:30.560 --> 00:14:31.920]  去寫同一件事件
[00:14:31.920 --> 00:14:33.920]  與比對另一個國家
[00:14:33.920 --> 00:14:36.840]  加拿大的人用英語寫同一件事件的時候
[00:14:36.840 --> 00:14:38.600]  就可以比對那個分別
[00:14:38.600 --> 00:14:40.560]  阿南文就是這樣的作用
[00:14:40.560 --> 00:14:45.400]  讓普世的人都要知道一個很重要的信息
[00:14:45.400 --> 00:14:50.040]  上帝在巴比倫國裡面所作的事情
[00:14:50.040 --> 00:14:54.400]  是怎樣去引使一個人去真正的相信主
[00:14:55.600 --> 00:14:57.280]  來到第七章的時候
[00:14:57.280 --> 00:15:00.560]  講到這一段一連串的事件
[00:15:00.560 --> 00:15:01.960]  或者異象
[00:15:01.960 --> 00:15:04.600]  我們有同一個原因
[00:15:04.600 --> 00:15:07.680]  就是因為上帝是要讓這個世界的人
[00:15:07.680 --> 00:15:09.720]  知道一個很重要的信息
[00:15:09.720 --> 00:15:10.840]  這個是什麼信息
[00:15:10.840 --> 00:15:12.200]  我一會兒仔細去講
[00:15:12.200 --> 00:15:17.520]  就是從這些異象裡面的內容去引申出來的
[00:15:17.520 --> 00:15:21.840]  不過我們從這個基礎上去理解到
[00:15:22.800 --> 00:15:28.000]  但其實上帝在這裡要講出一個很重要的事情
[00:15:28.000 --> 00:15:30.560]  就是上帝在做主
[00:15:30.560 --> 00:15:34.400]  所以在上個禮拜或者上一堂的信息
[00:15:34.400 --> 00:15:36.440]  去到第六章的尾段
[00:15:36.440 --> 00:15:39.720]  我們可以看到作為一個屬神的子民
[00:15:39.720 --> 00:15:44.320]  我們今天活在一個根本不是按照神律例典章
[00:15:44.320 --> 00:15:47.960]  或者神心意而去建造的一個國度
[00:15:47.960 --> 00:15:50.000]  世界裡面活著的時候
[00:15:50.760 --> 00:15:56.280]  我們如果真的要去尋找一條合神心意的道路
[00:15:56.280 --> 00:15:58.160]  怎樣活得亨通的話
[00:15:58.160 --> 00:16:00.800]  不是按照這個世界的標準
[00:16:00.800 --> 00:16:03.640]  而是按照上帝的標準
[00:16:03.640 --> 00:16:05.840]  In terms of the Lord
[00:16:05.840 --> 00:16:09.080]  上帝的標準來界定
[00:16:09.080 --> 00:16:12.760]  如果你用自己的方法去找的話
[00:16:12.760 --> 00:16:16.880]  所以前文所講到的大樓是王
[00:16:16.880 --> 00:16:20.200]  或者甚至他身邊的神宰
[00:16:20.760 --> 00:16:24.240]  那兩個總長加上那120個總督
[00:16:24.240 --> 00:16:29.320]  他們一起合謀去陷害但以你的這件事件
[00:16:29.320 --> 00:16:31.880]  就讓我們很清楚看到
[00:16:31.880 --> 00:16:34.240]  在這個世界裡面
[00:16:34.240 --> 00:16:38.560]  人如果按照自己的心意去謀取自己的利益的話
[00:16:38.560 --> 00:16:42.560]  或者按照世界的標準來活著的時候
[00:16:42.560 --> 00:16:45.160]  可能你覺得自己好像很亨通
[00:16:45.160 --> 00:16:47.080]  但結果在這個世界當中
[00:16:47.080 --> 00:16:56.920]  你只不過逐步步向於被人利用了都不知道的境況
[00:16:56.920 --> 00:17:05.800]  因此讓我們看回從上文所談論到大樓是王
[00:17:05.800 --> 00:17:10.760]  以至於波斯王蔡老師在位的時候
[00:17:10.760 --> 00:17:15.480]  一位仍然按照神心意而活的但以你
[00:17:15.960 --> 00:17:19.280]  他卻能夠最終亨通
[00:17:19.280 --> 00:17:26.680]  因為但以你緊緊守在上帝的啟示裡面
[00:17:26.680 --> 00:17:28.320]  記得他怎樣做嗎
[00:17:28.320 --> 00:17:31.880]  他怎樣緊緊守在上帝的道理裡面
[00:17:31.880 --> 00:17:34.040]  怎樣守在上帝的旨意裡面
[00:17:34.040 --> 00:17:38.320]  縱使所有人合謀不准但以你
[00:17:38.320 --> 00:17:43.880]  或者在整個馬代波斯王國裡面
[00:17:44.200 --> 00:17:48.720]  不准他去跪拜其他的神子去祈求
[00:17:48.720 --> 00:17:50.280]  或者甚至向人祈求
[00:17:50.280 --> 00:17:53.760]  除了王之外全部都要被扔進獅子圈
[00:17:53.760 --> 00:17:56.240]  但在明知這個情況之下
[00:17:56.240 --> 00:17:58.720]  仍然守在上帝的裡面
[00:17:58.720 --> 00:18:01.840]  一日三次禱告上帝
[00:18:01.840 --> 00:18:03.560]  他禱告什麼呢
[00:18:03.560 --> 00:18:06.320]  你很想知道吧
[00:18:06.320 --> 00:18:09.000]  我先不說給你知道
[00:18:09.000 --> 00:18:10.640]  因為是之後說的
[00:18:12.360 --> 00:18:17.480]  遲些的時候會告訴大家
[00:18:17.480 --> 00:18:22.920]  在這樣的情況之下
[00:18:22.920 --> 00:18:28.040]  但以你找到真正能夠活在這個地上
[00:18:28.040 --> 00:18:29.640]  或者在這個時間
[00:18:29.640 --> 00:18:32.800]  在一個完全不在上帝律例典章
[00:18:32.800 --> 00:18:34.640]  全彰顯的世界裡面
[00:18:34.640 --> 00:18:37.560]  他卻找到一個真正亨通的王道
[00:18:40.040 --> 00:18:44.360]  但以你來到第七章的尾段
[00:18:44.360 --> 00:18:47.960]  最後要給這個世界的人的訊息
[00:18:47.960 --> 00:18:55.720]  就是用天啟文學所寫的一個擬像
[00:18:55.720 --> 00:18:57.120]  或者這樣說
[00:18:57.120 --> 00:19:02.120]  我將這個擬像稱為四不像的擬像
[00:19:02.120 --> 00:19:07.440]  由四個什麼都不知道是什麼東西
[00:19:07.440 --> 00:19:09.920]  組合而成的一個擬像
[00:19:10.920 --> 00:19:13.680]  去總結給這個世界的人知道
[00:19:13.680 --> 00:19:16.000]  然後到第八章
[00:19:16.000 --> 00:19:19.920]  他會進入從以色列民的角度去看
[00:19:19.920 --> 00:19:21.520]  以色列民作為一個選民
[00:19:21.520 --> 00:19:22.520]  在這個世界怎麼活
[00:19:22.520 --> 00:19:25.200]  但以你所知結構是很清楚的
[00:19:25.200 --> 00:19:29.160]  不是純粹拿出來偶然碰碰
[00:19:29.160 --> 00:19:32.640]  看看怎樣去寫內容
[00:19:32.640 --> 00:19:33.480]  或者抽雜
[00:19:33.480 --> 00:19:35.920]  哪裡抄一些那裡抄一些出來
[00:19:35.920 --> 00:19:37.440]  不是這樣
[00:19:37.440 --> 00:19:39.800]  是有一個本身的結構在裡面
[00:19:40.680 --> 00:19:45.200]  在我們還沒詳細看過經文內容之前
[00:19:45.200 --> 00:19:46.600]  還有多一樣東西
[00:19:46.600 --> 00:19:51.200]  必須要和大家在這個時候去說得明白一點
[00:19:51.200 --> 00:19:53.800]  就是什麼叫天啟文學
[00:19:53.800 --> 00:19:57.000]  apocalypse
[00:19:57.000 --> 00:19:58.800]  sorry apocalypse
[00:19:58.800 --> 00:20:00.440]  天啟文學
[00:20:00.440 --> 00:20:07.200]  天啟文學有一個很獨特的主旨
[00:20:08.560 --> 00:20:11.640]  就是要顯明上帝的心思
[00:20:11.640 --> 00:20:19.560]  天啟文學不是叫你和我去猜這個世界
[00:20:19.560 --> 00:20:22.000]  將有什麼事情發生
[00:20:22.000 --> 00:20:23.680]  更加重要的就是
[00:20:23.680 --> 00:20:27.560]  根本天啟文學的存在
[00:20:27.560 --> 00:20:30.840]  是要說那個傳訊息的人
[00:20:30.840 --> 00:20:32.720]  在這段聖經所說的
[00:20:32.720 --> 00:20:33.640]  耶和華神
[00:20:33.640 --> 00:20:37.080]  他要在這個世界裡面
[00:20:37.080 --> 00:20:38.920]  要做什麼事情
[00:20:38.920 --> 00:20:41.800]  讓他的子民能夠明白
[00:20:41.800 --> 00:20:44.920]  他的人能夠去掌握其中
[00:20:44.920 --> 00:20:49.560]  天啟文學不是用來讓我們去做一些猜測
[00:20:49.560 --> 00:20:52.840]  或者做一些歷史背對
[00:20:52.840 --> 00:20:58.320]  來嘗試將天啟文學裡面的內容
[00:20:58.320 --> 00:21:01.400]  嘗試套回這個世界裡面怎樣去用
[00:21:01.400 --> 00:21:02.360]  除非
[00:21:04.040 --> 00:21:06.120]  在啟示的過程當中
[00:21:06.120 --> 00:21:09.480]  有清晰明指歷史發展的路向
[00:21:09.480 --> 00:21:11.200]  否則的話
[00:21:11.200 --> 00:21:14.200]  天啟文學裡面的內容細節
