
[00:00:00.000 --> 00:00:10.760]  今日我們有見道神學院聖經系副教授張雲開老師來到我們當中靜悼
[00:09:08.520 --> 00:09:09.800]  隨便跟他
[00:09:09.800 --> 00:09:12.360]  彼得也跟著跟著跟著
[00:09:12.360 --> 00:09:15.160]  大祭司的院子裡面被人挑戰幾下
[00:09:15.160 --> 00:09:16.680]  說我不認識他
[00:09:16.680 --> 00:09:18.200]  你不要說我認識他
[00:09:18.200 --> 00:09:19.000]  發驟起勢
[00:09:19.000 --> 00:09:20.520]  三次不認主
[00:09:20.520 --> 00:09:22.840]  嚇死了
[00:09:22.840 --> 00:09:24.760]  全部都極其沮喪
[00:09:24.760 --> 00:09:28.200]  跟著那些師徒幾年的師父
[00:09:28.200 --> 00:09:30.760]  這樣的收場
[00:09:30.760 --> 00:09:33.480]  他們完全絕望完沮喪
[00:09:33.480 --> 00:09:34.840]  走就走散就散
[00:09:34.840 --> 00:09:36.360]  重操故業的重操故業
[00:09:36.360 --> 00:09:37.640]  他打雨就回去打雨
[00:09:37.640 --> 00:09:39.800]  其他人如果能夠的話
[00:09:39.800 --> 00:09:42.920]  馬太做稅理很明顯沒辦法
[00:09:42.920 --> 00:09:44.520]  馬上又找稅理工作
[00:09:44.520 --> 00:09:48.040]  稅理工作以前基本上是投回來的
[00:09:48.040 --> 00:09:49.320]  所以沒得他做
[00:09:49.320 --> 00:09:51.960]  但是有得回去重操故業的都重操故業
[00:09:51.960 --> 00:09:55.400]  他們極度的絕望就沒有了
[00:09:55.400 --> 00:09:57.480]  誰知道幾天之後主復活
[00:09:57.480 --> 00:09:59.480]  起過幾十天的期間
[00:09:59.480 --> 00:10:01.080]  不斷向他們顯現
[00:10:01.080 --> 00:10:03.480]  主復活
[00:10:03.480 --> 00:10:07.800]  這次是真的如假包換的
[00:10:07.800 --> 00:10:09.480]  這次是沒死的
[00:10:09.480 --> 00:10:10.600]  不再死的復活
[00:10:10.600 --> 00:10:11.560]  如果他能夠復活的話
[00:10:11.560 --> 00:10:12.360]  真的死不去
[00:10:12.360 --> 00:10:14.200]  死多幾次都是復活的
[00:10:14.200 --> 00:10:15.400]  死不去的
[00:10:15.400 --> 00:10:16.920]  還不死
[00:10:16.920 --> 00:10:19.320]  所以史蘭傳一開始
[00:10:19.320 --> 00:10:21.240]  主和門徒聚集的時候
[00:10:21.240 --> 00:10:22.440]  他就問主
[00:10:22.440 --> 00:10:24.680]  主你復興以色列國是幾時
[00:10:24.680 --> 00:10:26.120]  還不是時候
[00:10:26.120 --> 00:10:27.080]  你打不死
[00:10:27.080 --> 00:10:28.600]  我們就算死了
[00:10:28.600 --> 00:10:29.320]  你打不死
[00:10:29.320 --> 00:10:31.000]  我們都有機是不死
[00:10:31.000 --> 00:10:33.880]  其實是完全成功的
[00:10:33.880 --> 00:10:34.760]  誰知道
[00:10:34.760 --> 00:10:36.760]  說完之後主又走了
[00:10:36.760 --> 00:10:38.680]  這次主走了沒說幾時回來
[00:10:38.680 --> 00:10:40.360]  而且不是復活
[00:10:40.360 --> 00:10:42.200]  他就是走了
[00:10:42.200 --> 00:10:44.120]  就沒說幾時回來
[00:10:44.120 --> 00:10:45.560]  他怎樣走也怎樣回來
[00:10:45.560 --> 00:10:46.680]  但沒說幾時
[00:10:46.680 --> 00:10:49.000]  又一次很沮喪
[00:10:49.000 --> 00:10:51.240]  所以主叫他們留在耶路撒冷
[00:10:51.240 --> 00:10:54.840]  他們躲在上層的教會傳統
[00:10:54.840 --> 00:10:58.120]  在樓上一間小屋的樓上
[00:10:58.120 --> 00:10:59.800]  在那裡祈禱
[00:10:59.800 --> 00:11:03.480]  在第一章記載
[00:11:03.480 --> 00:11:07.000]  是使徒們和一些婦女
[00:11:07.000 --> 00:11:13.640]  有少數其他的弟兄姊妹
[00:11:13.640 --> 00:11:17.480]  然後就聚集了120人
[00:11:17.480 --> 00:11:19.080]  小屋也不算少
[00:11:19.080 --> 00:11:20.920]  擠到120人
[00:11:20.920 --> 00:11:24.360]  這裡起碼有這裡一半才擠到這麼大
[00:11:24.360 --> 00:11:25.960]  擠到這麼多人
[00:11:25.960 --> 00:11:27.400]  所以第一個面對的問題
[00:11:27.400 --> 00:11:30.520]  就是主走了的問題
[00:11:30.520 --> 00:11:32.840]  這個超級大問題
[00:11:32.840 --> 00:11:34.920]  蛇無頭不幸
[00:11:34.920 --> 00:11:35.880]  群龍無首
[00:11:35.880 --> 00:11:37.640]  我也不知道那些是不是龍
[00:11:37.640 --> 00:11:40.280]  但無論如何是無首
[00:11:40.280 --> 00:11:42.920]  那怎麼辦呢
[00:11:42.920 --> 00:11:44.520]  然後就面對另一個問題
[00:11:44.520 --> 00:11:46.360]  就是12個要填補那個
[00:11:46.360 --> 00:11:47.400]  所以他馬上就說
[00:11:47.400 --> 00:11:51.640]  那12個也要湊一筆數
[00:11:51.640 --> 00:11:53.400]  這些全部都是領導的問題
[00:11:53.400 --> 00:11:57.480]  所以教會第一個要面對的就是領導的問題
[00:11:57.480 --> 00:11:58.840]  他們只能夠做的
[00:11:58.840 --> 00:12:01.160]  就是起碼12個要湊一筆數
[00:12:01.160 --> 00:12:07.000]  所以第一章後面就說選拔馬提亞
[00:12:07.000 --> 00:12:10.920]  然後就出現什麼問題
[00:12:10.920 --> 00:12:13.640]  第二章進入就已經是五旬節
[00:12:13.640 --> 00:12:17.080]  主升天的日子到五旬節的日子
[00:12:17.080 --> 00:12:19.000]  隔了多少天
[00:12:19.000 --> 00:12:20.920]  主升天是主復活的日子
[00:12:20.920 --> 00:12:22.600]  之後多少天
[00:12:22.600 --> 00:12:24.040]  40天
[00:12:24.040 --> 00:12:25.240]  五旬節是主復活的日子
[00:12:25.240 --> 00:12:26.600]  之後多少天
[00:12:26.600 --> 00:12:27.640]  五旬嘛
[00:12:27.640 --> 00:12:28.680]  50天
[00:12:28.680 --> 00:12:30.680]  所以中間隔了多少天
[00:12:30.680 --> 00:12:31.400]  10天
[00:12:31.400 --> 00:12:32.680]  10天之間發生很多事
[00:12:32.680 --> 00:12:36.840]  選拔之類要召集人選
[00:12:36.840 --> 00:12:41.960]  五旬節教會一下子人數增加
[00:12:41.960 --> 00:12:44.280]  所以對路加來講
[00:12:44.280 --> 00:12:49.400]  教會接下來第二個最大的問題是什麼問題
[00:12:49.400 --> 00:12:50.920]  是什麼問題
[00:12:50.920 --> 00:12:54.120]  人數激增的問題
[00:12:54.120 --> 00:12:55.720]  你說這樣也可以
[00:12:55.720 --> 00:12:57.000]  做生意做大了
[00:12:57.000 --> 00:12:57.800]  不好嗎
[00:12:57.800 --> 00:12:59.000]  做生意做大
[00:12:59.000 --> 00:13:01.000]  看你大得多快
[00:13:01.000 --> 00:13:03.080]  一夜之間多三千五千人
[00:13:03.080 --> 00:13:05.000]  你真是
[00:13:05.000 --> 00:13:08.840]  華基堂一個禮拜之內多五千人
[00:13:08.840 --> 00:13:10.840]  算不算處理到
[00:13:10.840 --> 00:13:12.840]  No way
[00:13:12.840 --> 00:13:15.240]  華基堂已經有骨有幹
[00:13:15.240 --> 00:13:17.640]  有傳道童宮有弟兄姊妹在
[00:13:17.640 --> 00:13:19.400]  我給五千人給你
[00:13:19.400 --> 00:13:20.440]  信主
[00:13:20.440 --> 00:13:21.720]  受洗
[00:13:21.720 --> 00:13:23.560]  恩著是彼得的講論
[00:13:23.560 --> 00:13:24.840]  傳道人的講論
[00:13:24.840 --> 00:13:26.280]  是不是
[00:13:26.280 --> 00:13:28.200]  你感謝主都感謝不及
[00:13:28.200 --> 00:13:31.160]  但是問題就是對教會來講是一個
[00:13:31.160 --> 00:13:32.440]  天大的問題
[00:13:32.440 --> 00:13:34.280]  你處理不到
[00:13:34.280 --> 00:13:36.120]  你不知道怎麼做好
[00:13:36.120 --> 00:13:37.160]  所以我們想
[00:13:37.160 --> 00:13:37.960]  哇
[00:13:37.960 --> 00:13:41.480]  猜拳大報道會大聚會
[00:13:41.480 --> 00:13:42.760]  有多人悔改
[00:13:42.760 --> 00:13:44.280]  三千五千人還不感謝主
[00:13:44.280 --> 00:13:46.600]  但是對現實的教會來講是一個問題
[00:13:46.600 --> 00:13:48.520]  因為那時候只有一個教會
[00:13:48.520 --> 00:13:50.520]  耶路撒冷的教會
[00:13:50.520 --> 00:13:51.720]  怎麼辦
[00:13:51.720 --> 00:13:53.720]  隨著人數多
[00:13:53.720 --> 00:13:56.680]  就出現一系列相關的問題
[00:13:56.680 --> 00:13:57.720]  什麼問題
[00:13:57.720 --> 00:13:59.320]  大部分窮人來的
[00:13:59.320 --> 00:14:01.160]  所以有辭位的問題
[00:14:01.160 --> 00:14:01.880]  是不是
[00:14:01.880 --> 00:14:03.960]  你傳福音給他們聽
[00:14:03.960 --> 00:14:05.240]  但是生活
[00:14:05.240 --> 00:14:08.680]  教會一開始就有辭位基因
[00:14:08.680 --> 00:14:11.720]  教會的DNA始終都有辭位的DNA
[00:14:11.720 --> 00:14:14.200]  因為要愛倫謝如同自己
[00:14:14.200 --> 00:14:15.320]  主的教導是這樣
[00:14:15.320 --> 00:14:16.360]  律法的教導是這樣
[00:14:16.360 --> 00:14:17.320]  早期的教會
[00:14:17.320 --> 00:14:18.840]  基本上都是猶太人來講
[00:14:18.840 --> 00:14:20.600]  他們是有這個基因的
[00:14:20.600 --> 00:14:22.040]  他們盡量會幫
[00:14:22.040 --> 00:14:23.960]  幫都真多捉少
[00:14:23.960 --> 00:14:24.920]  怎麼幫才行
[00:14:24.920 --> 00:14:27.080]  他們又想出一套
[00:14:27.080 --> 00:14:28.040]  繁衛公用
[00:14:28.040 --> 00:14:29.800]  有錢的弟兄姊妹
[00:14:29.800 --> 00:14:31.160]  就變賣田產
[00:14:31.160 --> 00:14:32.360]  拿錢出來
[00:14:32.360 --> 00:14:34.680]  做辭位的工作
[00:14:34.680 --> 00:14:36.520]  這個本身都是一個問題
[00:14:36.520 --> 00:14:37.160]  不過
[00:14:37.160 --> 00:14:38.200]  勞家在那裡
[00:14:38.200 --> 00:14:40.680]  就輕輕帶過就算了
[00:14:40.680 --> 00:14:42.120]  但是這樣做
[00:14:42.120 --> 00:14:44.120]  勞家沒有輕輕帶過
[00:14:44.120 --> 00:14:46.040]  就有另外兩個大問題
[00:14:46.040 --> 00:14:47.320]  第一個
[00:14:47.320 --> 00:14:48.280]  接著下去的
[00:14:48.280 --> 00:14:49.080]  就是第五章
[00:14:49.080 --> 00:14:51.480]  沽名釣譽的問題出現了
[00:14:51.480 --> 00:14:53.800]  因為你變賣田產
[00:14:53.800 --> 00:14:55.240]  把錢拿出來
[00:14:55.240 --> 00:14:57.240]  是周濟是有需要的
[00:14:57.240 --> 00:14:58.600]  不單止弟兄姊妹
[00:14:58.600 --> 00:15:01.400]  耶路撒冷相關的人
[00:15:01.400 --> 00:15:04.440]  都是會幫助的
[00:15:04.440 --> 00:15:05.560]  你不會說
[00:15:05.560 --> 00:15:06.520]  不好意思
[00:15:06.520 --> 00:15:08.360]  這個手洗的我們才幫
[00:15:08.360 --> 00:15:09.320]  所以
[00:15:09.320 --> 00:15:11.320]  是人都會幫的
[00:15:11.320 --> 00:15:12.520]  在二號山
[00:15:12.520 --> 00:15:13.880]  又不是很大的地方
[00:15:13.880 --> 00:15:16.760]  基本上等於香港一個
[00:15:16.760 --> 00:15:18.200]  我們香港有18區
[00:15:18.200 --> 00:15:19.000]  18區裡面
[00:15:19.000 --> 00:15:20.360]  其中一區這麼大
[00:15:20.360 --> 00:15:22.200]  你會幫的
[00:15:22.200 --> 00:15:25.000]  你一幫的時候
[00:15:25.000 --> 00:15:26.760]  那個名氣就來了
[00:15:26.760 --> 00:15:28.840]  所以開始有沽名釣譽
[00:15:28.840 --> 00:15:30.840]  就出現亞納尼亞薩菲拉事件
[00:15:30.840 --> 00:15:32.840]  一定有的
[00:15:32.840 --> 00:15:36.360]  是做好事
[00:15:36.360 --> 00:15:37.880]  但是有人立壞心腸
[00:15:37.880 --> 00:15:39.320]  那個心腸又不是太壞
[00:15:39.320 --> 00:15:41.320]  他單純為自己沒有害人
[00:15:41.320 --> 00:15:43.320]  他為自己而已
[00:15:43.320 --> 00:15:44.920]  但是對教會來說
[00:15:44.920 --> 00:15:47.240]  在上帝的角度裡面
[00:15:47.240 --> 00:15:48.280]  是容納不了
[00:15:48.280 --> 00:15:50.280]  這個是哄騙
[00:15:50.280 --> 00:15:52.280]  是沽名釣譽
[00:15:52.280 --> 00:15:56.280]  是作假的工作
[00:15:56.280 --> 00:15:58.280]  這些事情是不容許發生的
[00:15:58.280 --> 00:16:00.280]  所以又是問題
[00:16:00.280 --> 00:16:04.280]  是牽涉到教會信譽的問題
[00:16:04.280 --> 00:16:06.280]  教會的誠信的問題
[00:16:06.280 --> 00:16:08.280]  你說拿出來其實不是
[00:16:08.280 --> 00:16:10.280]  我要名字的
[00:16:10.280 --> 00:16:12.280]  自己留一部分
[00:16:12.280 --> 00:16:14.280]  這樣是搞不定的
[00:16:14.280 --> 00:16:16.280]  教會其實處理不了
[00:16:16.280 --> 00:16:18.280]  上帝自己親手處理
[00:16:18.280 --> 00:16:20.280]  這麼大的動作
[00:16:20.280 --> 00:16:22.280]  亞納尼亞薩菲拉夫婦
[00:16:22.280 --> 00:16:24.280]  都死了
[00:16:24.280 --> 00:16:26.280]  讓教會懼怕
[00:16:26.280 --> 00:16:28.280]  誠信在教會裡面
[00:16:28.280 --> 00:16:30.280]  在教會裡面的重要性
[00:16:30.280 --> 00:16:36.280]  這些事情是一開始就斷定的
[00:16:36.280 --> 00:16:38.280]  是早期教會
[00:16:38.280 --> 00:16:42.280]  最早的歷史裡面出現的事件
[00:16:42.280 --> 00:16:44.280]  讓所有教會讀士團傳
[00:16:44.280 --> 00:16:46.280]  讀路加著作都知道
[00:16:46.280 --> 00:16:48.280]  教會裡面很多東西都很重要
[00:16:48.280 --> 00:16:52.280]  不過誠信肯定是眾多重要的事情當中
[00:16:52.280 --> 00:16:56.280]  其中一個最重要的一件事情
[00:16:56.280 --> 00:16:58.280]  我們做教會工作
[00:16:58.280 --> 00:17:00.280]  即使是辭位也好
[00:17:00.280 --> 00:17:02.280]  即使是沒有害到人
[00:17:02.280 --> 00:17:04.280]  是眾人受幫助也好
[00:17:04.280 --> 00:17:06.280]  都需要有誠信
[00:17:06.280 --> 00:17:08.280]  這是很重要的事情
[00:17:08.280 --> 00:17:12.280]  擺明是上帝自己親手處理的
[00:17:12.280 --> 00:17:14.280]  人都不好辦事
[00:17:14.280 --> 00:17:16.280]  罵你幾句
[00:17:16.280 --> 00:17:18.280]  然後又怎樣才行
[00:17:18.280 --> 00:17:20.280]  教會的明星一樣受損
[00:17:20.280 --> 00:17:22.280]  人多的另一個問題
[00:17:22.280 --> 00:17:26.280]  就是被忽略了
[00:17:26.280 --> 00:17:28.280]  在第六章
[00:17:28.280 --> 00:17:32.280]  講希尼尼語的寡婦
[00:17:32.280 --> 00:17:34.280]  講希尼尼語的猶太人
[00:17:34.280 --> 00:17:36.280]  說他們當中有需要的寡婦被忽略
[00:17:36.280 --> 00:17:40.280]  開倉派米或煮飯
[00:17:40.280 --> 00:17:42.280]  做飯堂
[00:17:42.280 --> 00:17:44.280]  被忽略又被投訴
[00:17:44.280 --> 00:17:46.280]  這都是明星上的問題
[00:17:46.280 --> 00:17:48.280]  他們都要處理
[00:17:48.280 --> 00:17:50.280]  結果就想辦法
[00:17:50.280 --> 00:17:52.280]  選了七位執事來處理
[00:17:52.280 --> 00:17:56.280]  十二位仕途就做好他們的祈禱傳道的職事
[00:17:56.280 --> 00:17:58.280]  這本身是解決問題的
