
[00:00:00.000 --> 00:00:05.000]  我們再打開我們剛才讀的經文
[00:12:57.000 --> 00:13:00.000]  弟兄們可見你們被召的按欲體有智慧的不多
[00:13:00.000 --> 00:13:01.000]  有能力的不多
[00:13:01.000 --> 00:13:03.000]  有尊貴的也不多
[00:13:03.000 --> 00:13:07.000]  他們都是一群無能軟弱無助市井之徒
[00:13:07.000 --> 00:13:12.000]  他們只可以任由被有勢力的人在那裡魚肉
[00:13:12.000 --> 00:13:14.000]  他們有什麼方法解決
[00:13:14.000 --> 00:13:17.000]  哥倫多傳書第一章第22節說
[00:13:17.000 --> 00:13:19.000]  猶太人要求神蹟
[00:13:19.000 --> 00:13:21.000]  希臘人要求智慧
[00:13:21.000 --> 00:13:24.000]  猶太人和希臘人都是亡國奴
[00:13:24.000 --> 00:13:26.000]  是被羅馬人在那裡糟蹋的亡國奴
[00:13:26.000 --> 00:13:28.000]  是被欺壓無助的一群
[00:13:28.000 --> 00:13:30.000]  他們不甘
[00:13:30.000 --> 00:13:32.000]  猶太人要求神蹟
[00:13:32.000 --> 00:13:34.000]  希臘人要求智慧
[00:13:34.000 --> 00:13:36.000]  就好像我們不能接受被歧視
[00:13:36.000 --> 00:13:40.000]  被擺佈的霍元甲和唐山大兄一樣
[00:13:40.000 --> 00:13:42.000]  是權啊
[00:13:42.000 --> 00:13:44.000]  智慧是什麼
[00:13:44.000 --> 00:13:45.000]  不是智商高
[00:13:45.000 --> 00:13:47.000]  那種智慧就是一種超人的能力
[00:13:47.000 --> 00:13:49.000]  是權的象徵
[00:13:49.000 --> 00:13:50.000]  神蹟是什麼
[00:13:50.000 --> 00:13:52.000]  是權的象徵
[00:13:52.000 --> 00:13:54.000]  如果你這樣看基督教
[00:13:54.000 --> 00:13:56.000]  你就大錯特錯了
[00:13:56.000 --> 00:13:58.000]  如果你以為這樣是用你的權
[00:13:58.000 --> 00:13:59.000]  用你的勢
[00:13:59.000 --> 00:14:00.000]  用你的智慧
[00:14:00.000 --> 00:14:02.000]  能夠榮臣益人的時候
[00:14:02.000 --> 00:14:05.000]  你根本不明白什麼叫基督教
[00:14:05.000 --> 00:14:08.000]  這只不過是人本主義的成功神學
[00:14:08.000 --> 00:14:10.000]  而不是基督教的神學
[00:14:10.000 --> 00:14:12.000]  你看一看
[00:14:12.000 --> 00:14:16.000]  以色列和巴勒斯坦要搞到什麼時候才能解決
[00:14:16.000 --> 00:14:18.000]  解決不了
[00:14:18.000 --> 00:14:20.000]  十字架是一個被踐踏
[00:14:20.000 --> 00:14:21.000]  被侮辱
[00:14:21.000 --> 00:14:23.000]  被欺壓的象徵
[00:14:23.000 --> 00:14:25.000]  也是基督教的特徵
[00:14:25.000 --> 00:14:27.000]  很奇怪
[00:14:27.000 --> 00:14:30.000]  這個慾望的特徵
[00:14:30.000 --> 00:14:32.000]  保羅怎麼說
[00:14:32.000 --> 00:14:34.000]  希臘人要求智慧
[00:14:34.000 --> 00:14:36.000]  猶太人要求神蹟
[00:14:36.000 --> 00:14:39.000]  但我們所誇的是誇十字架
[00:14:39.000 --> 00:14:42.000]  在世人看來十字架是羞辱的
[00:14:42.000 --> 00:14:43.000]  是無能的
[00:14:43.000 --> 00:14:44.000]  是軟弱的
[00:14:44.000 --> 00:14:45.000]  是愚蠢的
[00:14:45.000 --> 00:14:47.000]  但基督徒來說
[00:14:47.000 --> 00:14:49.000]  它是神的大能
[00:14:49.000 --> 00:14:52.000]  上帝的愚蠢比人的智慧更加智慧
[00:14:52.000 --> 00:14:56.000]  上帝的無能比人的所謂大能更加有大能
[00:14:56.000 --> 00:14:58.000]  因為十字架的道理
[00:14:58.000 --> 00:15:00.000]  在那滅亡的人是愚蠢
[00:15:00.000 --> 00:15:03.000]  但待得救的人卻是神的大能
[00:15:03.000 --> 00:15:08.000]  難怪一個很出名的法國社會學家
[00:15:08.000 --> 00:15:10.000]  Zack Ewell說了一句話
[00:15:10.000 --> 00:15:13.000]  It's the power of the powerless
[00:15:13.000 --> 00:15:15.000]  是無權者的權力
[00:15:15.000 --> 00:15:18.000]  如果我們今天看剛才這段聖經裏面
[00:15:18.000 --> 00:15:19.000]  很精彩的一段聖經
[00:15:19.000 --> 00:15:21.000]  保羅將這個神學的觀念
[00:15:21.000 --> 00:15:23.000]  再告訴我們
[00:15:23.000 --> 00:15:25.000]  什麼叫基督教
[00:15:25.000 --> 00:15:29.000]  首先我們來看看第十六節至二十一節
[00:15:29.000 --> 00:15:31.000]  十六節至二十一節
[00:15:31.000 --> 00:15:33.000]  在看這段聖經之前
[00:15:33.000 --> 00:15:36.000]  我首先說說這段經文的文化結構
[00:15:36.000 --> 00:15:38.000]  在這段聖經裏面
[00:15:38.000 --> 00:15:40.000]  剛才我們看這段聖經
[00:15:40.000 --> 00:15:42.000]  保羅用了很多的對比
[00:15:42.000 --> 00:15:44.000]  愚妄對精明
[00:15:44.000 --> 00:15:46.000]  十六節和十九節
[00:15:46.000 --> 00:15:49.000]  奉主的命對貧血氣自誇
[00:15:49.000 --> 00:15:51.000]  軟弱對剛強
[00:15:51.000 --> 00:15:53.000]  很多的對比
[00:15:53.000 --> 00:15:57.000]  很多很多的強烈的對比
[00:15:57.000 --> 00:15:59.000]  接著保羅用了一連串
[00:15:59.000 --> 00:16:01.000]  不是很明顯的
[00:16:01.000 --> 00:16:03.000]  很矛盾的我們叫吊詭
[00:16:03.000 --> 00:16:05.000]  paradox
[00:16:05.000 --> 00:16:07.000]  又是又非又得又不得
[00:16:07.000 --> 00:16:10.000]  充滿了諷刺不平抗議的語調
[00:16:10.000 --> 00:16:12.000]  第十六節
[00:16:12.000 --> 00:16:14.000]  你不要以為我是蠢的
[00:16:14.000 --> 00:16:16.000]  否認自己是蠢
[00:16:16.000 --> 00:16:18.000]  接著十六十七十九二十一節
[00:16:18.000 --> 00:16:20.000]  他卻是扮演蠢人的一個角色
[00:16:20.000 --> 00:16:22.000]  十七節十八節
[00:16:22.000 --> 00:16:24.000]  說到另一個對比
[00:16:24.000 --> 00:16:26.000]  照主的命來說
[00:16:26.000 --> 00:16:28.000]  他就是這樣
[00:16:28.000 --> 00:16:30.000]  憑著血氣又這樣
[00:16:30.000 --> 00:16:32.000]  憑血氣其實在希臘文中文也不是很清楚
[00:16:32.000 --> 00:16:34.000]  在原文是憑著血氣
[00:16:34.000 --> 00:16:36.000]  是catasarc
[00:16:36.000 --> 00:16:38.000]  如果用英文來說
[00:16:38.000 --> 00:16:40.000]  according to the order of the flesh
[00:16:40.000 --> 00:16:42.000]  根據這個世界的價值觀
[00:16:42.000 --> 00:16:44.000]  你是這樣
[00:16:44.000 --> 00:16:46.000]  第二個是catachurian
[00:16:46.000 --> 00:16:48.000]  是根據主
[00:16:48.000 --> 00:16:50.000]  又有according to the order of Christ
[00:16:50.000 --> 00:16:52.000]  如果根據基督的系列來看
[00:16:52.000 --> 00:16:54.000]  又是這樣
[00:16:54.000 --> 00:16:56.000]  很多這些很矛盾的說法
[00:16:56.000 --> 00:16:58.000]  而保祿在表達裏面
[00:16:58.000 --> 00:17:00.000]  很多情緒在裏面
[00:17:00.000 --> 00:17:02.000]  不滿怒氣
[00:17:02.000 --> 00:17:04.000]  你們以為自己是精明人
[00:17:04.000 --> 00:17:06.000]  卻忍受人家對你
[00:17:06.000 --> 00:17:08.000]  好像親親你
[00:17:08.000 --> 00:17:10.000]  擄掠你
[00:17:10.000 --> 00:17:12.000]  侮蔑你
[00:17:12.000 --> 00:17:14.000]  打你的臉
[00:17:14.000 --> 00:17:16.000]  你就好像隻狗一樣去忍耐
[00:17:16.000 --> 00:17:18.000]  而對著我你認為是愚蠢的人
[00:17:18.000 --> 00:17:20.000]  你卻不斷地插嘴
[00:17:20.000 --> 00:17:22.000]  這些叫做精明嗎?
[00:17:22.000 --> 00:17:24.000]  保祿一開始
[00:17:24.000 --> 00:17:26.000]  第十六節的時候
[00:17:26.000 --> 00:17:28.000]  他就說
[00:17:28.000 --> 00:17:30.000]  我讀回和學本
[00:17:30.000 --> 00:17:32.000]  我再說人不可以把我當作愚蠢
[00:17:32.000 --> 00:17:34.000]  縱然如此也要把我當作愚蠢人接納
[00:17:34.000 --> 00:17:36.000]  叫我可以略略自誇
[00:17:36.000 --> 00:17:38.000]  什麼叫愚蠢?
[00:17:38.000 --> 00:17:40.000]  愚蠢的希臘文的字
[00:17:40.000 --> 00:17:42.000]  afron
[00:17:42.000 --> 00:17:44.000]  這個字在新約聖經出現過十三次
[00:17:44.000 --> 00:17:46.000]  大部分在哥倫多
[00:17:46.000 --> 00:17:48.000]  哥倫多前後書出現
[00:17:48.000 --> 00:17:50.000]  慾望不是愚蠢的意思
