
[00:00:00.000 --> 00:00:13.000]  (觀眾) 各位網友大家好,知不知道今天是什麼日子?是為恩福神學院奉獻的日子!
[00:03:55.000 --> 00:04:24.000]  這個也沒有逐個步驟去分析事件,這個是對的,這個不對,我已經跳到結論那裡,第三就是我們被一些資訊誤導,有些是half truth,我們只看到事件的一半真相,
[00:04:24.000 --> 00:04:53.000]  以色列和巴勒斯坦的衝突正是最好的例子,傳媒給我們看到的是一些什麼相片,所以我們看到很多的遊行,這個就順帶一提,神好恩代,我有機會和一個在以色列牧羊的牧者,以色列本地人,我問他幾個問題的時候,他給我的答案和我在傳媒裡面聽到的完全是兩回事,
[00:04:53.000 --> 00:05:13.000]  我很震撼,原來我們看到的東西和實際上,他在一個牧會,教會裡面差不多是五五六四是以色列人和巴勒斯坦人,他也知道現在在加沙裡面的巴勒斯坦人,起碼一些觀點,觀點我們從來沒有看過,
[00:05:13.000 --> 00:05:37.000]  所以這裡就讓我們看到我們的資訊,不足夠的資訊,我們基於這些不足夠的資訊,我們就跳進了定論,第四就是我們的價值觀,這個是無可避免的,我們怎樣都有我們的價值觀,價值觀也包括我們的立場,所以香港的撕裂是什麼?
[00:05:37.000 --> 00:06:04.000]  我們有不同的政治立場,其實不同的政治立場背後也都在反映一些價值觀,有某一些東西對我們來說很重要,有某一些東西對我們來說不重要,而當兩邊大家重要和不重要的東西有衝突的時候,那時候觀點就自然不一樣,最後就是個人利益,個人利益是最影響我們怎樣去看一件事的,
[00:06:04.000 --> 00:06:28.000]  那樣東西對於我有益處的時候,那當然是公義,對於我沒有益處的時候當然是不公義,我給大家一個例子,早前我女兒結婚,我很緊張,所有事情都很緊張,不過有一樣東西我要負責的,就是接新娘,一早就有車進來屋苑,
[00:06:28.000 --> 00:06:57.000]  我就要預先,因為我是負責業委那些的,我就跟管理層說,因為我不想他們還要停車進來給泊車錢,跟著說你開門給他進去,我包底,你不要阻礙著,跟著那個主管跟我說,彭先生,不是我們這些喜慶日子我們不收錢的,跟著我以為是得事獨辦,我說不行,怎可以不收錢?
[00:06:57.000 --> 00:07:24.000]  我說不是,我不是不收錢,所有人都不收,你會被人罵的,原來會被人罵的,我們結婚就可以不用錢泊車,每個人都覺得公道,有利益的,不用錢泊車當然是公道,原來我們的思維對於我們有利益的時候我們就會覺得公道,所以這只是一個例子,
[00:07:24.000 --> 00:07:50.000]  那麼回到聖經,究竟聖經裡面有沒有教我們怎樣思考,怎樣思考才是合乎聖經呢?我們的題目是什麼?合乎中道的看自己,就教我們思考,原來聖經是有告訴我們怎樣去評估的,
[00:07:50.000 --> 00:08:17.000]  但是難的地方就是我們怎樣應用,怎樣實踐呢?所以合乎中道看自己最好的解讀就是fair mind,原來聖經說的,那就是合理,你去看這件事,因為我們實在聽到太多言論,起碼我自己聽到公開的言論是很不合理的,很偏頗的,
[00:08:17.000 --> 00:08:46.000]  如果我們在一個偏頗的世代裡面,很容易我們的思維也會被影響,我們就覺得那些偏頗的東西是對的,所以今天和大家來看羅馬書十二章三節,就是看一節經文,分三點來和大家看,第一點就是自我評估的問題,究竟聖經是不是教我們應該自我評估還是不應該自我評估呢?
[00:08:46.000 --> 00:09:05.000]  這是第一點,第二就是合乎中道的思維,我們怎樣才能夠拿到合乎中道的思考模式,第三就是自我評估的標準,那我們用一個什麼標準來衡量評估我們呢?
[00:09:05.000 --> 00:09:31.000]  羅馬書十二章三節的上文我們都很熟悉的,心意更新而變化,那時候將身體獻上活祭,其實下面是說什麼呢?下面就是說屬靈的恩賜,十二章,然後就是說應用,其中一個主題是什麼呢?在愛裡面合一,
[00:09:31.000 --> 00:09:59.000]  這就是羅馬書十二章,聖靈是按照他的意思來分派給各人有不同的恩賜,所以要講合一,大家有不同恩賜的時候就打到飛起,那個又說他做這件事,那個又說他做這件事,所以在十二章來說合一的問題,
[00:09:59.000 --> 00:10:26.000]  讀一讀經文,我憑著所賜我的恩,起步點是恩典,對你們各人說,這個就是引據,保羅引述他自己和他的讀者說,不要看自己過於所當看的,這個也是我們金句,我們很熟悉的,
[00:10:26.000 --> 00:10:55.000]  要照著神所分給各人信心的大小,那就是說有沒有標準呢?有,我們要怎麼看自己呢?要按照信心大小,看得合乎中度,在這裡想和大家看原文,這節經文很有趣,其實原文是一個wordplay,玩弄字句,玩弄一個字,這個字叫franeo,franeo上次也和大家講過,
[00:10:55.000 --> 00:11:21.000]  franeo是什麼呢?franeo出現了兩次,還有兩個字和franeo有關,一個叫hyperfraneo,hyper是hyper,英文,超越了franeo,第二個叫sofraneo,也是franeo做字根,所以合乎中度就是sofraneo,
[00:11:21.000 --> 00:11:44.000]  所以今天主要和大家看這個sofraneo,合乎中度是什麼呢?是franeo的一種,是思維,合乎中度,有這種思維,而hyper和so是一個對照,過於自己和合乎中度,刻意對照兩種思維模式,
[00:11:44.000 --> 00:12:10.000]  我們看franeo,翻譯有很多不同的翻譯,一個字如果翻譯了很多不同的中文譯法,所以這個字的semantic range是很闊的,這裡怎樣譯作思念、遺念、異念,思念是什麼?思考,心思異念,意見,意見也是和思考一樣,
[00:12:10.000 --> 00:12:32.000]  所以今天思念是什麼?每個人的意見都不一樣,當看是什麼?其實意見是什麼?這裡譯作當看,你怎樣去看這件事,所以這裡譯作當看,然後心思就內在一點,其實我們的思考是什麼?我們的思考是從我們裡面出來的,
[00:12:32.000 --> 00:12:59.000]  這個就是我剛才說的價值觀,價值觀是影響我們怎樣去看事物,所以這個字其實有不同層次的理解,所以這裡譯作心,我們的心,其實我們的思考是在裡面,我們的心是怎樣?影響我們怎樣看事物,也影響我們怎樣去評論事件,
[00:12:59.000 --> 00:13:26.000]  所以當撕裂的時候,那些人說,認識你幾十年,原來你是這樣的,對不對?對不對?為什麼你看不到那件事,直到他的言論在那個處境裡面,你才看到他是這樣的,然後怎樣?體貼,體貼就應用在別人身上,能夠可以在別人的角度做出發點,來思考,這個就是體貼,
[00:13:26.000 --> 00:13:50.000]  所以我們這裡警告不要看,不要害怕,而要當看,當看是什麼?就是Fornel,所以Fornel最好的翻譯解釋就是mindset,英文的mindset這個字是最好的,思維,你怎樣想事情,
[00:13:50.000 --> 00:14:16.000]  那麼看自己是什麼?自我評估,那就是說似乎這裡是支持我們自我評估,我們要看我們自己,不過不要過高,我們去反思自己衡量自己到底對不對,想和大家討論一下這件事,
[00:14:16.000 --> 00:14:34.000]  我以前在Dallas的時候上過一個課,這個課是怎樣呢?震撼我的,不是那些內容,是給分方法,然後教授說你自己給你自己分,你拿個分你自己給,這樣做得了的,什麼世界?
[00:14:34.000 --> 00:15:00.000]  然後不是,最終權威在老師那裡,然後怎樣呢?自己評估,到最後你看看你拿到的分,我拿到的分就是老師給我的,就是我自己給我自己的分,然後我就靜悄悄在欣福又偷巧,博士了一次,你自己給分,但是我是最高權威,
[00:15:00.000 --> 00:15:23.000]  其實我做這個實驗是用來做什麼呢?就是我想知道究竟當同學自己去評估自己的分數的時候,是估高還是估低了,知不知道我說什麼?我的答案就是其實是估低了的,同學,我們學生都是謙卑的,一般來說應該是估高的,或者我太仁慈了可能,
[00:15:23.000 --> 00:15:43.000]  其實我的意思是都不準的,其實這件事在西方是很重要的,我記得我初初出來做事的時候,我做的公司叫做今日欣福神學院,就是用這個評估叫做SDR,有多少人聽過?
[00:15:43.000 --> 00:16:11.000]  SDR就是Staff Development Review,其中一格是什麼?就是自己評估自己,你評估完之後,大家獨立做過,你老闆又評估你,用同一個標準,然後拍賣,是不是這樣?如果有爭議的時候,你有權不簽名的,不過你加的工資減的工資都是一樣的,這個評估機制似乎是有用的,
[00:16:11.000 --> 00:16:29.000]  但這裡他說Hupfornel是什麼意思呢?就是你看自己過高,我發覺聖經裡面永遠都是說過高的,很少說過低的,所以一般我們主要的問題就是過高,Hupfornel最好的翻譯是什麼呢?
[00:16:29.000 --> 00:16:55.000]  就是你想高了,中文最常見的就是心頭高,有沒有聽過?心頭高,其實你想的東西是高過你自己能力所做的,或者吃東西叫眼闊肚窄,有沒有試過吃自助餐,結果很辛苦,如果要罰錢的那些,你要吃完,不然就浪費食物了,
[00:16:55.000 --> 00:17:23.000]  我們評估很多時候都不是真的評估到我們應該評估的,而在應用上,社會生活裡面我們看到,有什麼時候會評估高了呢?有錢人覺得自己比較厲害,我不知道你同不同意,你也覺得有錢人比較厲害,因為他比較厲害所以他賺錢賺得多一點,是不是真實的呢?
[00:17:23.000 --> 00:17:52.000]  是不是真實的呢?我們原來有一個慣性就是神都比我們每一個人都有一件事是比較厲害的,但是驕傲是怎樣呢?我只是唱歌厲害而已,不是我,是那個人,他覺得他每樣東西都厲害,很多時候我們在神面前一follow A,我們覺得我們follow A,其實這個是絕對不真實的,
[00:17:52.000 --> 00:18:21.000]  而我找了一次經文告訴你,究竟我們應不應該自我評估呢?光不讀後書十章十二節,保羅怎麼說呢?我不敢和那些自我推薦的人相提並論,什麼叫自我推薦呢?自我推薦就是自己覺得自己很厲害,當然不能夠和這些人一起,他們為什麼會覺得自己很厲害呢?
[00:18:21.000 --> 00:18:48.000]  他們將自己量度自己,什麼叫自己量度自己?自我評估,他們自我評估之後就覺得他們比其他人優勝,然後說什麼呢?拿自己來比自己,這個是在聖經裏面最清晰告訴你自我評估的經文,實在不大聰明,保羅反對,
[00:18:48.000 --> 00:19:05.000]  保羅覺得我們不應該自我評估,問題在哪裏呢?自我評估有幾個問題,第一,結果是很有問題的,為什麼呢?因為他們自我推薦,為什麼結果會有問題呢?
[00:19:05.000 --> 00:19:25.000]  如果我和自己比較的話,其實問題是什麼呢?就是參照點,蘋果怎麼可以和蘋果比較呢?知不知道我說什麼?你喜歡比成怎樣都可以,因為你是拿著兩個一模一樣的東西去比較,這個就不行了,
[00:19:25.000 --> 00:19:49.000]  第一個問題就是參照點的問題,第二個就是邏輯的問題,是沒有意思的,你不能將同一樣的東西去表達,這個是違反了邏輯的問題,所以保羅就反對這一種的自我評估,
[00:19:49.000 --> 00:20:12.000]  但這不是等於保羅反對所有自我評估,其實自我評估是很重要的,如果我們沒有自我評估的話,我們怎樣有進步呢?所以真正,這裏是非常強烈,相提並論,你千萬不要將我和這些人放在一起,保羅有很大反應,
[00:20:12.000 --> 00:20:37.000]  所以這裏我們看到真正的問題是什麼呢?就是錯誤的參照,錯誤的參照是什麼呢?如果你想給自己100分,找一個50分的來比較,那你就100分,然後你不想做那件事,你覺得你不行,別人叫你侍奉的時候,你就找最有恩賜的來比較,那你就不行了,這叫搬龍門,我們很厲害搬龍門,
[00:20:37.000 --> 00:21:05.000]  其實那個比較的結果是隨機隨意的,你喜歡給多少都可以的,所以這是第一個問題,第二個問題就是我們很容易玩這個比較遊戲,你比較的結果是隨著你和誰比較,而為什麼我經常說這個比較遊戲,我們今天很多人就是這個比較遊戲的受害者,
[00:21:05.000 --> 00:21:27.000]  我看到很多家庭,兩兄弟一個很厲害,一個很差,其實是因為家裏在玩這個比較遊戲,然後那個比較下去的就自暴自棄,比上的就非常驕傲,我們就是在這樣的社會裏面,
[00:21:27.000 --> 00:21:53.000]  而一個兒子就不能給了,不是,隔壁屋那個,你媽媽有沒有給你隔壁屋那個,看看人家多乖,如果你會駁嘴的時候,人家的媽媽不是這樣,意思就是這樣給其實傷害很大,而在教會裏面我們都看到這件事,
[00:21:53.000 --> 00:22:17.000]  我以前做團體導師,建議說要請某些講員,那些不想請一個講員的話,他一定會找到一個原因的,知道我說什麼嗎?所以其實是你怎樣去看那件事,所以就說聖經裏面是不是反對自我評估呢?
[00:22:17.000 --> 00:22:37.000]  答案就是絕對不是,而是自我評估的原則,自我評估的原則在哪裏?神的話語,必須要用神的話語我們才能自我評估,第二點,所以這裏是怎樣呢?
[00:22:37.000 --> 00:23:06.000]  怎樣才算是一個正面的心態,我們的正面心態是從哪裏來的呢?這裏說要看自己不可以過於所當看,然後要照著神所分級個人信心的大小,看得合乎中度,那我們就問一個問題,合乎中度是什麼意思呢?
[00:23:06.000 --> 00:23:31.000]  合乎中度,如果你查字典,就是合理的意思,有些東西是合理,有些東西是不合理的,第二就是理智,這跟我們的邏輯思維有關係,也有fair mind,第三個是很重要的,清晰,你的思維是不是清晰?
[00:23:31.000 --> 00:23:51.000]  我不知道,有些人的思維是很混亂的,他不能夠清晰地思考,那是不是正確和客觀,那怎樣才合乎中度呢?是必須要客觀去看事實,那這裏是怎樣呢?
[00:23:51.000 --> 00:24:17.000]  字典裏面給我們幾個意思,第一就是能夠以健全或者理智的方式去思考,這就叫合乎中度,也就是說不會有幻想,我不知道大家知不知道什麼叫幻想,
[00:24:17.000 --> 00:24:34.000]  幻想就是因為你自己個人意願影響了你看事實,很多時候我們都是這樣,如果我們得到一個病,我們很想好起來,但可能那個病是不會好起來,我們還會有一些幻想,
[00:24:34.000 --> 00:25:01.000]  所以清晰的思維是理性的,我們要面對承認的結果,很多時候我們不願意面對承認的時候,令我們不能夠有合乎中度清晰的思維,第二就是謹慎和有保留,保留就是我們很多時候想事情太極端,兩極,
[00:25:01.000 --> 00:25:26.000]  保留就是不要太盡,在思維上,溫和一點,想事情都可以溫和,為什麼沒有?你的言論就是你的思想出來的,言論激進的人其實思想也是激進,思想溫和說出來的東西都是同樣溫和,
[00:25:26.000 --> 00:25:50.000]  那是什麼?有自制,能夠控制自己的思考,不容易的,其實是控制你的情緒,你一見到事情即時反應的時候,其實是情緒出來的,而不是你的思想出來的,這個字其實在新約蘇芙羅尼奧出現了六次,
[00:25:50.000 --> 00:26:08.000]  今天和大家來看新約的經文,究竟蘇芙羅尼奧這個字是什麼意思?第一段經文就是馬可方五章十五字,這裡每一次和大家看都是非常重要的,在蘇芙羅尼奧裡面一個很重要的觀念,然後這裡是怎樣呢?
[00:26:08.000 --> 00:26:35.000]  這個被鬼附的人群,然後把鬼趕進了他的豬裡,不知道大家記不記得這個故事,然後他們來到耶穌的庚前,這個曾經被鬼附的人趕走了鬼之後,他就去到耶穌面前,坐在那裡,穿回衣服,他之前發瘋過這個人,然後怎樣呢?
[00:26:35.000 --> 00:26:48.000]  神智清醒,就是蘇芙羅尼奧,然後他們就害怕,這個人很害怕,這個人平時瘋的,突然正常了,那是什麼意思呢?
[00:26:48.000 --> 00:27:13.000]  就是一種思維不受其他事物影響,獨立思考,他之前的表現是什麼呢?是被鬼影響了他,原來蘇芙羅尼奧不被身邊一些負面的錯誤力量影響我們的思考,這個就是蘇芙羅尼奧
[00:27:13.000 --> 00:27:32.000]  在一個歪曲活茂的世代裡面,是極其艱難,不要被周邊的言論錯誤,不要被這些東西影響,這樣才能夠獨立,所以給個例子,有沒有做過陪審團?
[00:27:32.000 --> 00:28:01.000]  陪審團是怎樣的呢?你不可以接觸傳媒,不可以接觸,為什麼呢?影響了你的判決,你的判決就是決定案件的結果,是陪審團,所以這麼緊張,困住他們,不可以讓他們接觸,讓他們能夠有蘇芙羅尼奧,合乎中度,看東西不可以偏頗
[00:28:01.000 --> 00:28:30.000]  原來偏頗的言論,我們聽到這些評論,是會令到我們偏頗,教會其實都一樣,早前聽到一些牧者的性醜聞,是怎樣的呢?那些長輩是牧者從小到大,大家是同伴,然後怎樣呢?不處理,不處理,覺得我和他玩到大,我知道他為人是怎樣,不受你簡直震撼
[00:28:30.000 --> 00:28:59.000]  所以不可以受這些影響,可能你認識的人的關係,這些都會影響到我們,第二段經文就是彼得前書四章七節,萬物的結局近了,所以你們要謹慎,謹慎就是蘇芙羅尼奧,警醒禱告,這裡是兩個字,為什麼這裡要說萬物的結局近了?
[00:28:59.000 --> 00:29:22.000]  原來在末世的時候,很多價值觀是會影響到我們,而這些價值觀,末世的價值是和基督教聖經的價值是越走越遠的,我不知道大家有沒有發覺,其實今天同性戀這場仗是最難打的
[00:29:22.000 --> 00:29:46.000]  同性戀的價值和聖經,我們今天世人對同性戀的看法和聖經的看法是背道而馳的,而下一代是我們的戰場,很多時候以為是法庭的判案,不是的,為什麼?因為年輕人沒有人覺得這是錯的,全部是跟著世界的標準
[00:29:46.000 --> 00:30:11.000]  所以這裡說萬物的結局近了,原來下一代沒有人會覺得這是不對的,用世界的標準來取代聖經的標準,所以這裡要謹慎,為什麼?因為那些價值觀已經敗壞了,警醒是怎樣?警醒是另外一個字,是說清晰
[00:30:11.000 --> 00:30:38.000]  在Sophrony裡面是有這個意思的,所以在思維上要很小心,要很清晰,第二個例子就是大麻合法化,知道我說什麼嗎?美國北美開始是這樣的時候,很快就去到東南亞,我們發覺以前不合法的東西現在開始合法
[00:30:38.000 --> 00:31:03.000]  所以那個價值觀是一直在改變的,如果我們不是堅持聖經裡面的價值的話,我們就會被這個世界的價值影響了我們,問題是什麼?問題是我們要懂得聖經,所以社會撕裂是什麼?什麼叫公義?你能不能回答我什麼叫公義?聖經裡面的公義,為什麼他又說他公義,他又說他公義?
[00:31:03.000 --> 00:31:32.000]  那我再問一個問題,神的公義是什麼?你能不能一句話說明神的公義?人的公義是什麼?一句話說明人的公義,我們都說不出聖經裡面公義的標準,我們就大聲呼喊說公義不公義,所以這就是給我們一個反思,第三部分就是自我評估的標準,那我講完不要受其他東西影響,那你給我一個標準吧
[00:31:32.000 --> 00:32:00.000]  我用一個什麼標準來衡量我們自己呢?然後他就說要照著神所分給各人信心的大小,這裡要解釋什麼叫信心的大小,有兩個意思,第一個就是信心是一個救恩的信心,第二個解釋就是一個恩賜禮物
[00:32:00.000 --> 00:32:23.000]  那兩個解釋都有道理的,作為恩賜就是羅馬書十二章說的恩賜,我們要用神給我們的恩賜,信心的恩賜來衡量我們自己,第二個就是講到救恩,救恩的原文是什麼呢?
[00:32:23.000 --> 00:32:50.000]  我覺得原文就是告訴我們信心的大小不是大小,是良度的信心,神量給我們,所以我們要用神的標準來衡量我們自己,神給我們的標準每個人都一樣的,就是那把尺子,當然每個人都有不同的地方
[00:32:50.000 --> 00:33:13.000]  在應用上是非常大的挑戰,怎樣才算是按照信心的標準呢?我的答案就是十二章二節,十二章二節我們都熟悉,不要效法這個世界,如果將第二節和第三節一起讀,其實有兩個標準,一個就是世界的標準
[00:33:13.000 --> 00:33:39.000]  所以要用神給我們的標準,不要用世界的標準,世界的價值觀只要心意更新而變化,原來生命轉化之後我們才會懂得用聖經的標準,是神的話語轉化了我們,我們看的東西就不再是用世界的標準來看
[00:33:39.000 --> 00:34:01.000]  而是用神的標準來看,才能夠察驗,我們要拿了那個標準才知道神要我們做什麼,當然這裡是神的善良神傳,而再進一步就是怎樣才能夠教好我們的思維,這裡就是這樣的意思
[00:34:01.000 --> 00:34:26.000]  所以當我們說一個正確的心態,我們怎樣才能夠有一個合理的思考呢?我這裡引用了雅各書三章一節,為什麼引用雅各書呢?因為神給不同人不同的標準,何必要多人作師傅呢?
[00:34:26.000 --> 00:34:52.000]  因為要知道我們受的審判是更重的判斷,這裡說原來神有一個標準,就是聖經的標準,但是我們在神裡面有不同的情況,那把尺是怎樣呢?我們越是侍奉神的時候,那個衡量的標準越高,合不合理?合理!聖經說的,告訴你
[00:34:52.000 --> 00:35:10.000]  我們要按著我們的屬靈程度,我們要追求神的話語,我們慢慢就知道究竟神的標準在哪裡,我舉一個例子給大家,早前有一個弟兄在美國回來,他請教我
[00:35:10.000 --> 00:35:34.000]  他經歷了教會裡面有一個,我以前教會很保守的,這個我也說過,去擺酒,結婚的時候不可以有酒的,沒有酒的擺酒,傳統得很厲害,沒有人結婚可以有酒精的酒
[00:35:34.000 --> 00:36:00.000]  後來我離開之後就開放了,他跟Dallas神學院的,Dallas神學院開放他又開放,有一個教會裡面有一個couple就結婚,其中一個目者就不斷給弟兄姐妹斟酒,喝多杯,喝多杯,傳統教會的弟兄心裡面很作難
[00:36:00.000 --> 00:36:27.000]  怎麼會這樣逼弟兄姐妹喝酒,但聖經裡面說什麼?不可以醉酒,究竟他對不對呢?怎樣才是合乎中道呢?他走來問我,我給他的答案是什麼?我給他的答案就是這樣是不對的,我憑什麼說這樣是不對的?因為他是一個傳道人,知道我說什麼嗎?
[00:36:27.000 --> 00:36:55.000]  第二,你不是主人家,第三就是牧師幫你斟酒,你喝還是不喝?你怎麼知道他不能喝?他可能喝一杯就醉了,明白我說什麼嗎?有個標準的,神給他這幅人的標準是更高的,如果你作為主人家,那可能很難爭議,但你可以推他不喝
[00:36:55.000 --> 00:37:24.000]  所以我們怎樣才用聖經的標準來衡量呢?原來是有不同的標準,所以為什麼聖經裡面說忠心良善是什麼?如果我們用錯了標準的時候,我們以為我們在神面前是忠心良善,誰不知去到神面前又懶又惡的時候就出事,為什麼?因為我們不認識神的話語,所以為什麼神的話語這麼重要?
[00:37:24.000 --> 00:37:46.000]  結束的時候給大家一段經文,提多書第二章其實就是給我們一張一般信徒的守則,道德的守則,這個就是標準,就去回答剛才的問題,標準在哪裡?
[00:37:46.000 --> 00:38:12.000]  在看經文之前,其實第一節和第十五節就是首尾呼應,其實這段經文是保羅提醒提多,提多是什麼?提多是傳播人,教提多怎樣去牧養教會,這裡是雙重,第一重是保羅給提多的標準
[00:38:12.000 --> 00:38:40.000]  第二就是提多要用這些標準去給教會裡面的弟兄姊妹,所以我覺得這段經文最好展示究竟我們用一個什麼標準去衡量我們,這裡說什麼?至於你,你是什麼?提多,應當講合乎純正的道理,作為一個傳播人,最重要的指標就是教導神的話語的時候
[00:38:40.000 --> 00:39:05.000]  是不是按正義分解聖經,所以這是最高的指標,結束的時候他說什麼?十五節,你要全講這些事,這些事就是什麼?由一到十五節裡面講價關於牧養的事情,運用各樣的權柄去勸戒人,勸戒是什麼?Paracleto,勸勉師,保衛師
[00:39:05.000 --> 00:39:30.000]  在牧養裡面用他的權柄責備人,不要讓人輕看你,這個就是標準,全都是有權柄去教導弟兄姊妹,之後整段經文是怎樣?是可以分不同教會裡面不同的人,這樣就精彩了
[00:39:30.000 --> 00:39:59.000]  原來這個標準,我們不能拿一個老年人的標準去和一個年輕人的標準是不一樣的,同不同意嗎?他沒有這樣的能力,所以這個標準是什麼?這個標準是怎樣分呢?原來第一個組別是老年的男人和老年的婦人是兩段的,神去量度他們是不一樣的,這樣才公平
[00:39:59.000 --> 00:40:25.000]  我們每一個人的背景都不一樣,這個就是重點,然後是年輕的婦女,年輕的婦女的標準當然和年輕的男子不一樣,最後是勞瀑,勞瀑的標準和教會裡面自由人的標準也不一樣
[00:40:25.000 --> 00:40:51.000]  所以在這段經文裡面,我為什麼說這段經文呢?其實主要是看第六節,第七節,第六節,第七節出現了sophronio這個字,整張聖經的一個地方,最重點是什麼?就是年輕的男子,因為這個是假設整個教會裡面最重要也是最多的群體
[00:40:51.000 --> 00:41:18.000]  這裡是保羅教提多怎樣去牧養年輕人,我們今天也是最需要聽,你要勸年輕的男子自律,就是sophronio,自律合乎中道的思想,為什麼呢?因為我們的思想是影響我們的行為的,不是用行為來開始的
[00:41:18.000 --> 00:41:47.000]  所以要譯成自律,是要思想,所以我們教導下一代的時候,你教他的思考模式,你才真正幫到他,然後和合本譯成謹守,你也是很小心,這個是新譯本來的,然後ASV譯成supermind,清晰的頭腦,可以譯成合乎中道的思考,絕對可以放在這裡
[00:41:47.000 --> 00:42:03.000]  為什麼呢?因為年輕的男子要合乎中道,而這個是一樣東西說的,對於年輕人來說,或者對於我們成年人來說,都是一樣,這個是最重要的,第七節就開始去解釋了
[00:42:03.000 --> 00:42:22.000]  無論在什麼事上都要顯出好行為的榜樣,這個是給誰說的?這個是給提多,提多,原來全代人要做一個榜樣,我問一個問題,為什麼這裡無端端提多,其他經文都不是這樣說的
[00:42:22.000 --> 00:42:44.000]  其他經文是說女人要做什麼,老年女人要做什麼,唯一一段是將提多拉下水,然後他說什麼?要做榜樣,榜樣是什麼?就是標準,就是sophonero的標準,不是那個影響是以生命影響生命
[00:42:44.000 --> 00:43:07.000]  那種思考模式,所以牧羊裡面也是透過這種模式,教導上要純全,要莊重,新教和嚴教,就是一個牧者要做好榜樣,然後教導上要純全,言辭要純正,無可指責
[00:43:07.000 --> 00:43:31.000]  講的話是非常重要,結果是怎樣?使反對的人因為無從毀謗就自覺慚愧,因為不可以沒有地步被人攻擊你,那是什麼意思?用到最高的標準,如果你用到最高的標準,人家還怎樣可以攻擊你?
[00:43:31.000 --> 00:43:53.000]  這個就是保羅教提多,提多就是用這個標準成為弟兄姊妹的標準,這裡是講什麼?講兩個標準,第一就是神的話語,牧者要教導神的話語,所以最終都是神的話語的標準
[00:43:53.000 --> 00:44:16.000]  第二就是怎樣一個榜樣可以效法,令到我們可以按著這個標準去評估我們,結束的時候我們的反思是什麼?就是我們自我評估,我們今天究竟看東西是否合乎中道呢?
[00:44:16.000 --> 00:44:34.000]  我們怎樣去看身邊的事物,是我們的情緒先行還是我們去分析反思這件事的對錯先行,或者問一個問題,究竟聖經是怎樣去看這件事呢?
[00:44:34.000 --> 00:45:02.000]  我們一起低頭祈禱,賜給我們天賦感恩,主因為你藉著你的話語來教導我們,怎樣去合乎中道來看我們自己,求主你憐憫幫助,讓我們真的再回到你自己的話語裏面,讓你的話語轉化我們,讓我們心意更新
[00:45:02.000 --> 00:45:13.000]  以致我們能夠用你自己的標準去衡量我們自己,去衡量這個世界,我們這樣祈禱奉耶穌基督得勝的名球,阿門。
[00:45:14.000 --> 00:45:15.000]  字幕:J Chong
[00:45:16.000 --> 00:45:17.000]  字幕:J Chong
[00:45:18.000 --> 00:45:19.000]  字幕:J Chong
[00:45:19.000 --> 00:45:20.000]  字幕:J Chong
[00:45:20.000 --> 00:45:21.000]  字幕:J Chong
[00:45:22.000 --> 00:45:23.000]  字幕:J Chong
[00:45:24.000 --> 00:45:25.000]  字幕:J Chong
