
[00:00:00.000 --> 00:00:02.600]  當你信主久了之後
[00:01:50.880 --> 00:01:52.880]  有些人怎麼這麼慢呢
[00:01:52.880 --> 00:01:54.880]  我想問
[00:01:54.880 --> 00:01:59.880]  有多少人都很羨慕
[00:01:59.880 --> 00:02:01.880]  成長得很快
[00:02:01.880 --> 00:02:03.880]  活得這麼精彩
[00:02:03.880 --> 00:02:05.880]  經常都臉紅
[00:02:05.880 --> 00:02:08.880]  天跌下來當被子
[00:02:08.880 --> 00:02:10.880]  家裡的人因為他的信
[00:02:10.880 --> 00:02:12.880]  一個、二個又信同事
[00:02:12.880 --> 00:02:13.880]  一拉就著
[00:02:13.880 --> 00:02:16.880]  然後親戚朋友都願意跟他回來
[00:02:16.880 --> 00:02:18.880]  有多少人都很羨慕這些人呢
[00:02:18.880 --> 00:02:20.880]  舉手
[00:02:20.880 --> 00:02:23.880]  你們想不想像他們一樣呢
[00:02:23.880 --> 00:02:25.880]  有些人想的
[00:02:25.880 --> 00:02:26.880]  好了
[00:02:26.880 --> 00:02:27.880]  如果你想的時候
[00:02:27.880 --> 00:02:29.880]  登入這一篇信息
[00:02:29.880 --> 00:02:32.880]  和你們息息相關
[00:02:32.880 --> 00:02:36.880]  不要錯過四個秘訣
[00:02:36.880 --> 00:02:38.880]  這四個秘訣
[00:02:38.880 --> 00:02:43.880]  我希望我們都能夠把握得到
[00:02:43.880 --> 00:02:46.880]  以至我們不僅是羨慕人
[00:02:46.880 --> 00:02:50.880]  原來我們自己都能夠經歷到
[00:02:50.880 --> 00:02:53.880]  首先
[00:02:53.880 --> 00:02:56.880]  很想和大家來看一看
[00:02:56.880 --> 00:03:02.880]  有什麼會令我們成為潛艇
[00:03:02.880 --> 00:03:05.880]  成為隔夜油條
[00:03:05.880 --> 00:03:09.880]  一相反
[00:03:09.880 --> 00:03:11.880]  你就成功了
[00:03:11.880 --> 00:03:12.880]  四樣東西
[00:03:12.880 --> 00:03:14.880]  你不要這麼做
[00:03:14.880 --> 00:03:16.880]  有四樣東西不要這麼做
[00:03:16.880 --> 00:03:19.880]  接著四樣東西你要怎麼做
[00:03:19.880 --> 00:03:21.880]  你一搞定之後
[00:03:21.880 --> 00:03:23.880]  今天的信息
[00:03:23.880 --> 00:03:25.880]  我就給你拿回家
[00:03:25.880 --> 00:03:27.880]  第一樣東西
[00:03:27.880 --> 00:03:31.880]  不要做一個馬照跑
[00:03:31.880 --> 00:03:34.880]  舞照跳的基督徒
[00:03:34.880 --> 00:03:37.880]  《春埃及記》八章
[00:03:37.880 --> 00:03:40.880]  二十五到二十七節
[00:03:40.880 --> 00:03:43.880]  「佛老照了摩西雅倫來說
[00:03:43.880 --> 00:03:47.880]  你們去在這地祭祀你們的神父
[00:03:47.880 --> 00:03:48.880]  摩西說
[00:03:48.880 --> 00:03:50.880]  這樣行本不相宜
[00:03:50.880 --> 00:03:54.880]  因為我們要把埃及人所厭惡的祭祀
[00:03:54.880 --> 00:03:57.880]  我們的神要把埃及人所厭惡的
[00:03:57.880 --> 00:03:59.880]  在他們眼前獻為祭
[00:03:59.880 --> 00:04:02.880]  他們豈不拿石頭打死我們嗎
[00:04:02.880 --> 00:04:04.880]  我們要往曠野去
[00:04:04.880 --> 00:04:05.880]  走三天的路程
[00:04:05.880 --> 00:04:09.880]  照著我們神所吩咐我們的祭祀他
[00:04:09.880 --> 00:04:11.880]  兄弟姐妹
[00:04:11.880 --> 00:04:15.880]  香港回歸
[00:04:15.880 --> 00:04:18.880]  我們的領導人一句的名言
[00:04:18.880 --> 00:04:20.880]  五十年不變
[00:04:20.880 --> 00:04:23.880]  馬可以照跑
[00:04:23.880 --> 00:04:25.880]  舞可以照跳
[00:04:25.880 --> 00:04:27.880]  你們有沒有印象
[00:04:27.880 --> 00:04:28.880]  的確是
[00:04:28.880 --> 00:04:30.880]  我們真的看見
[00:04:30.880 --> 00:04:32.880]  按著這個承諾
[00:04:32.880 --> 00:04:35.880]  香港馬可以照跑
[00:04:35.880 --> 00:04:37.880]  舞可以照跳
[00:04:37.880 --> 00:04:40.880]  但是今天當我們來到基督徒
[00:04:40.880 --> 00:04:42.880]  這個信仰上面來說
[00:04:42.880 --> 00:04:44.880]  我們要留意原來
[00:04:44.880 --> 00:04:45.880]  這個
[00:04:45.880 --> 00:04:47.880]  我不是說政治
[00:04:47.880 --> 00:04:49.880]  我說信仰
[00:04:49.880 --> 00:04:50.880]  免得有人
[00:04:50.880 --> 00:04:51.880]  引用我
[00:04:51.880 --> 00:04:54.880]  用了第二樣東西
[00:04:54.880 --> 00:04:56.880]  我說的是信仰
[00:04:56.880 --> 00:04:59.880]  在信仰方面
[00:04:59.880 --> 00:05:01.880]  我們要小心
[00:05:01.880 --> 00:05:05.880]  原來法老都有一個巧
[00:05:05.880 --> 00:05:07.880]  而這個法老的巧
[00:05:07.880 --> 00:05:11.880]  十足十就是今天信徒面對
[00:05:11.880 --> 00:05:13.880]  撒旦的巧
[00:05:13.880 --> 00:05:14.880]  魔鬼的巧
[00:05:14.880 --> 00:05:17.880]  兩天法老召阿倫來
[00:05:17.880 --> 00:05:19.880]  然後告訴他們
[00:05:19.880 --> 00:05:22.880]  本來阿倫摩西就要去到法老的面前
[00:05:22.880 --> 00:05:23.880]  告訴他們
[00:05:23.880 --> 00:05:26.880]  叫我們要帶以色列人出埃及
[00:05:26.880 --> 00:05:30.880]  要去他為我們預備的這個應許地
[00:05:30.880 --> 00:05:32.880]  就是加南比地區
[00:05:32.880 --> 00:05:34.880]  法老當然不肯他們走
[00:05:34.880 --> 00:05:35.880]  為什麼呢
[00:05:35.880 --> 00:05:37.880]  因為廉價勞工
[00:05:37.880 --> 00:05:39.880]  這麼多萬的廉價勞工
[00:05:39.880 --> 00:05:41.880]  最少六十萬
[00:05:41.880 --> 00:05:44.880]  是那些藍丁
[00:05:44.880 --> 00:05:48.880]  是做事的那群已經六十萬
[00:05:48.880 --> 00:05:51.880]  這六十萬的藍丁
[00:05:51.880 --> 00:05:53.880]  對整個埃及
[00:05:53.880 --> 00:05:56.880]  是帶來一個非常非常重要
[00:05:56.880 --> 00:05:58.880]  經濟上的效益
[00:05:58.880 --> 00:06:00.880]  是因為這樣的緣故
[00:06:00.880 --> 00:06:01.880]  他們一方面
[00:06:01.880 --> 00:06:06.880]  是不用錢請這些乙戎
[00:06:06.880 --> 00:06:08.880]  我們叫乙戎
[00:06:08.880 --> 00:06:09.880]  不用錢的
[00:06:09.880 --> 00:06:11.880]  原因他們是奴隸
[00:06:11.880 --> 00:06:15.880]  奴隸的意思是沒有最低工資的
[00:06:15.880 --> 00:06:17.880]  緊緊記住這件事
[00:06:17.880 --> 00:06:19.880]  是不需要工資的
[00:06:19.880 --> 00:06:21.880]  奴隸的意思就是
[00:06:21.880 --> 00:06:22.880]  喜歡給他吃就給他吃
[00:06:22.880 --> 00:06:24.880]  不喜歡給他吃就不給他吃
[00:06:24.880 --> 00:06:27.880]  你喜歡怎麼就怎麼
[00:06:27.880 --> 00:06:28.880]  我想問問大家
[00:06:28.880 --> 00:06:30.880]  如果有些人來不用工資
[00:06:30.880 --> 00:06:32.880]  為你賣命
[00:06:32.880 --> 00:06:34.880]  你喜歡給他吃就給他吃
[00:06:34.880 --> 00:06:37.880]  你不喜歡給他吃就不給他吃
[00:06:37.880 --> 00:06:38.880]  但是他就要
[00:06:38.880 --> 00:06:41.880]  你叫他做什麼他就要做什麼
[00:06:41.880 --> 00:06:42.880]  有多少人
[00:06:42.880 --> 00:06:43.880]  如果你是雇主
[00:06:43.880 --> 00:06:45.880]  都喜歡這樣的人
[00:06:45.880 --> 00:06:46.880]  可不可以舉手
[00:06:46.880 --> 00:06:48.880]  如果有這些雇傭
[00:06:48.880 --> 00:06:50.880]  真的
[00:06:50.880 --> 00:06:52.880]  如果你是雇主
[00:06:52.880 --> 00:06:54.880]  當然你不要做無糧
[00:06:54.880 --> 00:06:57.880]  但是這個糧是你自己定的
[00:06:57.880 --> 00:07:00.880]  有多少人都喜歡有這些雇傭
[00:07:00.880 --> 00:07:01.880]  可不可以舉手
[00:07:01.880 --> 00:07:02.880]  舉高一點
[00:07:02.880 --> 00:07:04.880]  看看有多少人
[00:07:04.880 --> 00:07:06.880]  不是很多
[00:07:06.880 --> 00:07:08.880]  證明我們的會眾當中
[00:07:08.880 --> 00:07:10.880]  有糧的雇主比較多
[00:07:10.880 --> 00:07:12.880]  我不是說那些是無糧
[00:07:12.880 --> 00:07:14.880]  不過
[00:07:14.880 --> 00:07:16.880]  還沒打到靠近
[00:07:16.880 --> 00:07:18.880]  我們就不舉手
[00:07:18.880 --> 00:07:21.880]  如果真的去到你們身上
[00:07:21.880 --> 00:07:23.880]  最低工資之後
[00:07:23.880 --> 00:07:25.880]  開開的餐館
[00:07:25.880 --> 00:07:27.880]  看著要倒閉
[00:07:27.880 --> 00:07:30.880]  入不敷支
[00:07:30.880 --> 00:07:33.880]  你會不會想一想
[00:07:33.880 --> 00:07:35.880]  如果有些廉價的勞工
[00:07:35.880 --> 00:07:37.880]  目前來說
[00:07:37.880 --> 00:07:39.880]  香港最低
[00:07:39.880 --> 00:07:41.880]  28元
[00:07:41.880 --> 00:07:46.880]  如果政府真的給一個合法的渠道給你
[00:07:46.880 --> 00:07:49.880]  本地勞工最低工資28元
[00:07:49.880 --> 00:07:52.880]  外地勞工最低工資10元
[00:07:54.880 --> 00:07:56.880]  我想問大家
[00:07:56.880 --> 00:07:58.880]  如果你是雇主
[00:07:58.880 --> 00:08:00.880]  有多少人都會考慮
[00:08:00.880 --> 00:08:02.880]  最少一部分
[00:08:02.880 --> 00:08:04.880]  請外勞的
[00:08:04.880 --> 00:08:06.880]  舉手一下
[00:08:06.880 --> 00:08:08.880]  如果你是雇主
[00:08:08.880 --> 00:08:10.880]  你都會考慮請外勞的
[00:08:10.880 --> 00:08:12.880]  舉高一點
[00:08:12.880 --> 00:08:14.880]  正不正常
[00:08:14.880 --> 00:08:16.880]  你留意看一看中小企業
[00:08:16.880 --> 00:08:18.880]  遲些對這個28元最低工資
[00:08:18.880 --> 00:08:20.880]  他們會有很多不同的意見
[00:08:20.880 --> 00:08:22.880]  原因呢
[00:08:22.880 --> 00:08:24.880]  是因為他們是費事
[00:08:24.880 --> 00:08:26.880]  入不敷支
[00:08:26.880 --> 00:08:28.880]  所以我們看回有很多這些東西
[00:08:28.880 --> 00:08:30.880]  我個人
[00:08:30.880 --> 00:08:32.880]  我當然
[00:08:32.880 --> 00:08:34.880]  我覺得所有僱員
[00:08:34.880 --> 00:08:36.880]  他們的生活應該受到保障
[00:08:36.880 --> 00:08:38.880]  這個保障
[00:08:38.880 --> 00:08:40.880]  如果目前28元都保障不了
[00:08:40.880 --> 00:08:42.880]  我們要調整
[00:08:42.880 --> 00:08:44.880]  不要以為28元就搞定了
[00:08:44.880 --> 00:08:46.880]  最重要就是
[00:08:46.880 --> 00:08:48.880]  整個社會要穩定的時間
[00:08:48.880 --> 00:08:50.880]  是讓每一個人
[00:08:50.880 --> 00:08:52.880]  沒有後顧之憂
[00:08:52.880 --> 00:08:54.880]  衣食住
[00:08:54.880 --> 00:08:56.880]  我不要說車子品
[00:08:56.880 --> 00:08:58.880]  衣食住足夠
[00:08:58.880 --> 00:09:00.880]  這個是基本
[00:09:00.880 --> 00:09:02.880]  如果車球的東西
[00:09:02.880 --> 00:09:04.880]  我感覺到
[00:09:04.880 --> 00:09:06.880]  我們無需要
[00:09:06.880 --> 00:09:08.880]  去應付這些車子品
[00:09:08.880 --> 00:09:10.880]  所以有些車子品本身
[00:09:10.880 --> 00:09:12.880]  我都覺得
[00:09:12.880 --> 00:09:14.880]  未必一定需要
[00:09:14.880 --> 00:09:16.880]  他們求什麼就求什麼
[00:09:16.880 --> 00:09:18.880]  走,為什麼需要免稅呢
[00:09:18.880 --> 00:09:20.880]  如果沒有了走,我們就不能生存
[00:09:20.880 --> 00:09:22.880]  這個我個人
[00:09:22.880 --> 00:09:24.880]  我覺得沒有必要
[00:09:24.880 --> 00:09:26.880]  但是這些
[00:09:26.880 --> 00:09:28.880]  維持我們生命
[00:09:28.880 --> 00:09:30.880]  生活的生計
[00:09:30.880 --> 00:09:32.880]  這些我們要搞定
[00:09:32.880 --> 00:09:34.880]  我們看回當時的埃及
[00:09:34.880 --> 00:09:36.880]  面對著這群廉價勞工
[00:09:36.880 --> 00:09:38.880]  他們是不想
[00:09:38.880 --> 00:09:40.880]  放他們走
[00:09:40.880 --> 00:09:42.880]  當摩西阿倫來到他們面前
[00:09:42.880 --> 00:09:44.880]  說已經告訴他們要帶我的子民
[00:09:44.880 --> 00:09:46.880]  去埃及
[00:09:46.880 --> 00:09:48.880]  我們要去的
[00:09:48.880 --> 00:09:50.880]  法老的第一條計劃
[00:09:50.880 --> 00:09:52.880]  近似馬可以照跑
[00:09:52.880 --> 00:09:54.880]  母可以照跳
[00:09:54.880 --> 00:09:56.880]  他說的就是
[00:09:56.880 --> 00:09:58.880]  在這裡
[00:09:58.880 --> 00:10:00.880]  祭祀就行了
[00:10:00.880 --> 00:10:02.880]  走那麼遠幹什麼呢
[00:10:02.880 --> 00:10:04.880]  何必要走呢
[00:10:04.880 --> 00:10:06.880]  我讓你們在這裡
[00:10:06.880 --> 00:10:08.880]  祭祀吧,祭祀吧,祭祀吧
[00:10:08.880 --> 00:10:10.880]  你喜歡就祭吧
[00:10:10.880 --> 00:10:12.880]  兄弟
[00:10:12.880 --> 00:10:14.880]  來到今天新約的時候
[00:10:14.880 --> 00:10:16.880]  我們很多時候
[00:10:16.880 --> 00:10:18.880]  心裡面同樣
[00:10:18.880 --> 00:10:20.880]  會有一種
[00:10:20.880 --> 00:10:22.880]  試探會來到我們身上
[00:10:22.880 --> 00:10:24.880]  這個身上
[00:10:24.880 --> 00:10:26.880]  就是什麼呢
[00:10:26.880 --> 00:10:28.880]  信
[00:10:28.880 --> 00:10:30.880]  不重要的
[00:10:30.880 --> 00:10:32.880]  實際上
[00:10:32.880 --> 00:10:34.880]  今天有很多人都信
[00:10:34.880 --> 00:10:36.880]  但他信得來是什麼呢
[00:10:36.880 --> 00:10:38.880]  好像有一個
[00:10:38.880 --> 00:10:40.880]  都很明的名人
[00:10:40.880 --> 00:10:42.880]  作家
[00:10:42.880 --> 00:10:44.880]  我是基督徒
[00:10:44.880 --> 00:10:46.880]  但我不去教會的
[00:10:46.880 --> 00:10:48.880]  煙就照吃
[00:10:48.880 --> 00:10:50.880]  酒又照喝
[00:10:50.880 --> 00:10:52.880]  也有些人來說
[00:10:52.880 --> 00:10:54.880]  三級的東西照看
[00:10:54.880 --> 00:10:56.880]  每個人都有
[00:10:56.880 --> 00:10:58.880]  食色性也
[00:10:58.880 --> 00:11:00.880]  這些都是我們的本性
[00:11:00.880 --> 00:11:02.880]  反正信仰是講心
[00:11:02.880 --> 00:11:04.880]  你的心
[00:11:04.880 --> 00:11:06.880]  是你的本性
[00:11:06.880 --> 00:11:08.880]  你信仰的本性
[00:11:08.880 --> 00:11:10.880]  是你的本性
[00:11:10.880 --> 00:11:12.880]  你的心
[00:11:12.880 --> 00:11:14.880]  信就行了
[00:11:14.880 --> 00:11:16.880]  我想問
[00:11:16.880 --> 00:11:18.880]  大家有沒有人聽過
[00:11:18.880 --> 00:11:20.880]  這些看法呢
[00:11:20.880 --> 00:11:22.880]  有幾個人有聽過的
[00:11:22.880 --> 00:11:24.880]  可以舉手嗎
[00:11:24.880 --> 00:11:26.880]  各位定睛姐妹
[00:11:26.880 --> 00:11:28.880]  我叫這個做
[00:11:28.880 --> 00:11:30.880]  換湯不換藥
[00:11:30.880 --> 00:11:32.880]  的信仰
[00:11:32.880 --> 00:11:34.880]  這種信仰
[00:11:34.880 --> 00:11:36.880]  是一個什麼樣的信仰呢
[00:11:36.880 --> 00:11:38.880]  當然如果一個人
[00:11:38.880 --> 00:11:40.880]  在他的心裡
[00:11:40.880 --> 00:11:42.880]  以為信仰就等於
[00:11:42.880 --> 00:11:44.880]  我現在信一個
[00:11:44.880 --> 00:11:46.880]  以前叫做黃大仙
[00:11:46.880 --> 00:11:48.880]  現在的名字
[00:11:48.880 --> 00:11:50.880]  就改了叫耶穌
[00:11:50.880 --> 00:11:52.880]  不過
[00:11:52.880 --> 00:11:54.880]  方法都是一樣
[00:11:54.880 --> 00:11:56.880]  去到黃大仙那裡
[00:11:56.880 --> 00:11:58.880]  有求必應
[00:11:58.880 --> 00:12:00.880]  有什麼我就告訴他
[00:12:00.880 --> 00:12:02.880]  不漂亮我就炒他魷魚
[00:12:02.880 --> 00:12:04.880]  現在去到耶穌那裡
[00:12:04.880 --> 00:12:06.880]  其實都是一樣
[00:12:06.880 --> 00:12:08.880]  如果他不漂亮
[00:12:08.880 --> 00:12:10.880]  你就炒他魷魚
[00:12:10.880 --> 00:12:12.880]  這種心態
[00:12:12.880 --> 00:12:14.880]  我告訴大家
[00:12:14.880 --> 00:12:16.880]  不僅保障不了
[00:12:16.880 --> 00:12:18.880]  我們一個豐盛的人生
[00:12:18.880 --> 00:12:20.880]  甚至
[00:12:20.880 --> 00:12:24.880]  連真正起步的救恩
[00:12:24.880 --> 00:12:26.880]  都不會有
[00:12:26.880 --> 00:12:30.880]  一個少年的官
[00:12:30.880 --> 00:12:32.880]  去到耶穌那裡
[00:12:32.880 --> 00:12:34.880]  耶穌告訴他
[00:12:34.880 --> 00:12:36.880]  你是能夠瞭解的
[00:12:36.880 --> 00:12:38.880]  他一屆都不提
[00:12:38.880 --> 00:12:40.880]  凡是與神有關的
[00:12:40.880 --> 00:12:42.880]  除我以外不許有別的神
[00:12:42.880 --> 00:12:44.880]  不許丟黑偶像
[00:12:44.880 --> 00:12:46.880]  不許當守安息日等等
[00:12:46.880 --> 00:12:48.880]  四樣東西都不提
[00:12:48.880 --> 00:12:50.880]  為什麼他不提呢
[00:12:50.880 --> 00:12:52.880]  因為官去到他的面前
[00:12:52.880 --> 00:12:54.880]  根本目中無神
[00:12:54.880 --> 00:12:56.880]  他不知道站在他面前的是神
[00:12:56.880 --> 00:12:58.880]  他就稱他為
[00:12:58.880 --> 00:13:00.880]  良善的
[00:13:00.880 --> 00:13:02.880]  不過是夫子
[00:13:02.880 --> 00:13:04.880]  然後耶穌就矯正了他
[00:13:04.880 --> 00:13:06.880]  為什麼你稱我為良善
[00:13:06.880 --> 00:13:08.880]  為什麼你稱我為完全呢
[00:13:08.880 --> 00:13:10.880]  除了神一個之外
[00:13:10.880 --> 00:13:12.880]  有哪個是完全呢?有哪個是良善呢?
[00:13:12.880 --> 00:13:16.880]  右眼不識耶穌
[00:13:16.880 --> 00:13:20.880]  他連這個是神都不識
[00:13:20.880 --> 00:13:24.880]  所以基本上是沒有放在入門的
[00:13:24.880 --> 00:13:28.880]  他就以為
[00:13:28.880 --> 00:13:30.880]  這個信仰是怎麼來的呢
[00:13:30.880 --> 00:13:32.880]  然後他就說
[00:13:32.880 --> 00:13:34.880]  我當作什麼事才可以承受永生呢?
[00:13:34.880 --> 00:13:38.880]  他以為這個永生是要自己承受的
[00:13:38.880 --> 00:13:40.880]  是要做一些事去贊取的
[00:13:40.880 --> 00:13:44.880]  耶穌對著一個
[00:13:44.880 --> 00:13:46.880]  根本上對神站在他面前的主
[00:13:46.880 --> 00:13:48.880]  他都不認識
[00:13:48.880 --> 00:13:50.880]  都不敬拜
[00:13:50.880 --> 00:13:52.880]  他當他只是一個普通的人
[00:13:52.880 --> 00:13:54.880]  不過是一個完全的人
[00:13:54.880 --> 00:13:56.880]  這個這樣的官
[00:13:56.880 --> 00:13:58.880]  他最後就列出一大堆東西
[00:13:58.880 --> 00:14:00.880]  然後說完
[00:14:00.880 --> 00:14:02.880]  然後這個官就說
[00:14:02.880 --> 00:14:04.880]  這些我從小就遵守了
[00:14:04.880 --> 00:14:08.880]  耶穌聽見他這樣
[00:14:08.880 --> 00:14:10.880]  耶穌都愛他的
[00:14:10.880 --> 00:14:12.880]  不過他也知道
[00:14:12.880 --> 00:14:14.880]  他的所謂遵守是表面的功夫
[00:14:14.880 --> 00:14:18.880]  最後他就將這個最大的戒名
[00:14:18.880 --> 00:14:20.880]  帶出來
[00:14:20.880 --> 00:14:22.880]  最大的戒名是什麼呢?
[00:14:22.880 --> 00:14:24.880]  盡心盡性盡義盡力
[00:14:24.880 --> 00:14:26.880]  愛主你的神
[00:14:26.880 --> 00:14:28.880]  在這個官的身上
[00:14:28.880 --> 00:14:30.880]  根本就不靈了
[00:14:30.880 --> 00:14:32.880]  他根本連神是誰都不認識
[00:14:32.880 --> 00:14:34.880]  將神當作一個人
[00:14:34.880 --> 00:14:36.880]  你怎麼得救呢?
[00:14:36.880 --> 00:14:38.880]  你根本沒有一個救主
[00:14:38.880 --> 00:14:40.880]  你怎麼得救呢?
[00:14:40.880 --> 00:14:42.880]  好了,這個不提了耶穌
[00:14:42.880 --> 00:14:44.880]  接著提後半截
[00:14:44.880 --> 00:14:46.880]  第二方面就要愛人如己
[00:14:46.880 --> 00:14:48.880]  然後告訴你
[00:14:48.880 --> 00:14:50.880]  你回去將你的財產變賣
[00:14:50.880 --> 00:14:52.880]  分給窮人
[00:14:52.880 --> 00:14:54.880]  然後來跟我
[00:14:54.880 --> 00:14:56.880]  然後悠悠壽壽地走了
[00:14:56.880 --> 00:14:58.880]  因為他的產業很多
[00:14:58.880 --> 00:15:04.880]  對著一個自以為靠自己得救的人
[00:15:04.880 --> 00:15:06.880]  耶穌就作出這個要求
[00:15:06.880 --> 00:15:08.880]  但我希望大家不要
[00:15:08.880 --> 00:15:10.880]  亂亂毀用
[00:15:10.880 --> 00:15:12.880]  將這個要求對每個人都這樣說
[00:15:12.880 --> 00:15:14.880]  去三福的時候
[00:15:14.880 --> 00:15:16.880]  傳福音的時候
[00:15:16.880 --> 00:15:18.880]  看看人家家裡有些什麼
[00:15:18.880 --> 00:15:20.880]  然後就說
[00:15:20.880 --> 00:15:22.880]  你要將所有這些東西變賣
[00:15:22.880 --> 00:15:24.880]  然後就跟耶穌
[00:15:24.880 --> 00:15:26.880]  如果是這樣的時候
[00:15:26.880 --> 00:15:28.880]  我告訴你,你是撞板多過吃飯
[00:15:28.880 --> 00:15:30.880]  肯定
[00:15:30.880 --> 00:15:32.880]  你去到的時候,不會有人理你
[00:15:32.880 --> 00:15:34.880]  但是耶穌從來沒有要求你這樣
[00:15:34.880 --> 00:15:36.880]  祂只要求過一個
[00:15:36.880 --> 00:15:38.880]  就是那個官
[00:15:38.880 --> 00:15:40.880]  這個官是自以為靠自己的
[00:15:40.880 --> 00:15:42.880]  己力可以得救的
[00:15:42.880 --> 00:15:44.880]  耶穌就給他看看
[00:15:44.880 --> 00:15:46.880]  好,你靠自己,就這樣
[00:15:46.880 --> 00:15:50.880]  門徒聽了他都知道
[00:15:50.880 --> 00:15:52.880]  有誰能夠得救呢
[00:15:52.880 --> 00:15:54.880]  耶穌就跟著說
[00:15:54.880 --> 00:15:56.880]  在人不能
[00:15:56.880 --> 00:16:00.880]  在實凡事都能
[00:16:00.880 --> 00:16:02.880]  祂不是想我們
[00:16:02.880 --> 00:16:04.880]  變賣一切的分給窮人
[00:16:04.880 --> 00:16:06.880]  然後做完
[00:16:06.880 --> 00:16:08.880]  神要我們做的事
[00:16:08.880 --> 00:16:10.880]  然後去賺取救恩
[00:16:10.880 --> 00:16:12.880]  搞錯了
[00:16:12.880 --> 00:16:14.880]  耶穌是叫我們自己
[00:16:14.880 --> 00:16:16.880]  依難而靠神
[00:16:16.880 --> 00:16:18.880]  不要靠自己,去靠主
[00:16:18.880 --> 00:16:20.880]  謙卑承認
[00:16:20.880 --> 00:16:22.880]  無能自救
[00:16:22.880 --> 00:16:24.880]  然後依靠耶穌
[00:16:24.880 --> 00:16:26.880]  這個地方
[00:16:26.880 --> 00:16:28.880]  摩西回應得非常清楚
[00:16:28.880 --> 00:16:30.880]  他很清楚
[00:16:30.880 --> 00:16:32.880]  我們要真正
[00:16:32.880 --> 00:16:34.880]  進入到加拿美地
[00:16:34.880 --> 00:16:36.880]  要享受一個豐盛的人生
[00:16:36.880 --> 00:16:38.880]  享受一個流奶與蜜的境界
[00:16:38.880 --> 00:16:40.880]  我們一定要
[00:16:40.880 --> 00:16:42.880]  耶穌說吩咐我們
[00:16:42.880 --> 00:16:44.880]  怎麼行,我們就怎麼行
[00:16:44.880 --> 00:16:46.880]  他就跟他說
[00:16:46.880 --> 00:16:48.880]  這樣行,本不相宜
[00:16:48.880 --> 00:16:50.880]  為什麼?
[00:16:50.880 --> 00:16:52.880]  因為我們要將埃及人所厭惡的
[00:16:52.880 --> 00:16:54.880]  祭祀耶和華,我們的神
[00:16:54.880 --> 00:16:56.880]  如果將埃及人
