
[00:00:00.000 --> 00:00:08.000]  我們很快又去到生命記第十二章
[00:01:43.000 --> 00:01:46.000]  第一件事是神的命
[00:01:46.000 --> 00:01:48.000]  我們是奉神的命
[00:01:48.000 --> 00:01:51.000]  不是奉偶像的命
[00:01:51.000 --> 00:01:55.000]  所以是叫我們要向神專一來信靠祂
[00:01:55.000 --> 00:02:01.000]  第二件事是要獻指定的祭給神
[00:02:01.000 --> 00:02:03.000]  不是靠我們自己的智慧
[00:02:03.000 --> 00:02:06.000]  我們想甚麼獻甚麼祭給神
[00:02:06.000 --> 00:02:09.000]  神是有規定你要獻甚麼祭
[00:02:09.000 --> 00:02:11.000]  這個其實是講服從
[00:02:11.000 --> 00:02:17.000]  如果我們記得在《撒姆爾記》裏面告訴我們
[00:02:17.000 --> 00:02:22.000]  服從是勝於獻祭
[00:02:22.000 --> 00:02:26.000]  我們聽說勝過是公羊之幼
[00:02:26.000 --> 00:02:30.000]  我們就知道其實獻祭是和睦要服從
[00:02:30.000 --> 00:02:34.000]  第三件事是要在一個特別的地方
[00:02:34.000 --> 00:02:38.000]  一個唯一的地方來敬拜神
[00:02:38.000 --> 00:02:42.000]  這個讓我們看到我們對神的敬拜是要專一
[00:02:42.000 --> 00:02:45.000]  所以三件事都是很重要
[00:02:45.000 --> 00:02:47.000]  我們先看看第一件事
[00:02:47.000 --> 00:02:49.000]  神的命
[00:02:49.000 --> 00:02:57.000]  在第十二章講了有四次是講到「命」這個字
[00:02:57.000 --> 00:03:00.000]  三次是講到耶和華的命
[00:03:00.000 --> 00:03:03.000]  有一次是講偶像的命
[00:03:03.000 --> 00:03:05.000]  有一個很強烈的對比
[00:03:05.000 --> 00:03:09.000]  講三次耶和華的命只是一次講偶像的命
[00:03:09.000 --> 00:03:12.000]  猶太人對神的命都很看重
[00:03:12.000 --> 00:03:14.000]  為甚麼呢?
[00:03:14.000 --> 00:03:17.000]  因為耶和華是十誡中的第三誡
[00:03:17.000 --> 00:03:19.000]  不可忘稱神的命
[00:03:19.000 --> 00:03:22.000]  他們連神的名字都不敢讀
[00:03:22.000 --> 00:03:25.000]  當他們見到聖經裏面有神的名字
[00:03:25.000 --> 00:03:26.000]  他們讀甚麼?
[00:03:26.000 --> 00:03:27.000]  Hashem
[00:03:27.000 --> 00:03:29.000]  Hashem的意思是甚麼?
[00:03:29.000 --> 00:03:32.000]  是那個名字 是那個神的名字
[00:03:32.000 --> 00:03:37.000]  他們不敢去讀耶和華這個名字
[00:03:37.000 --> 00:03:40.000]  也有可能他們除了Hashem之後
[00:03:40.000 --> 00:03:42.000]  他們會讀Adonai
[00:03:42.000 --> 00:03:48.000]  Adonai就是一個比較沒有那麼神聖的名字
[00:03:48.000 --> 00:03:50.000]  在《生命紀》十二章三次和五次
[00:03:50.000 --> 00:03:53.000]  我們見到一個很強烈的對比
[00:03:53.000 --> 00:03:56.000]  神的命和偶像的命的對比
[00:03:56.000 --> 00:03:57.000]  經文怎麼說?
[00:03:57.000 --> 00:04:01.000]  也要拆毀他們的祭壇
[00:04:01.000 --> 00:04:03.000]  打碎他們的柱杖
[00:04:03.000 --> 00:04:05.000]  用火焚燒他們的木偶
[00:04:05.000 --> 00:04:08.000]  砍下他們雕刻的神像
[00:04:08.000 --> 00:04:12.000]  並將其名從那地方除滅
[00:04:12.000 --> 00:04:16.000]  你們不可照他們那樣侍奉耶和華你們的神
[00:04:16.000 --> 00:04:20.000]  但耶和華你們的神從你們各支派中
[00:04:20.000 --> 00:04:24.000]  揀選何謂立他名的居所
[00:04:24.000 --> 00:04:28.000]  你們就當往那裏去求名
[00:04:28.000 --> 00:04:30.000]  這節的經文見到兩個名字
[00:04:30.000 --> 00:04:32.000]  一個是偶像的名字
[00:04:32.000 --> 00:04:34.000]  偶像的名字要怎樣?
[00:04:34.000 --> 00:04:36.000]  要將他除滅
[00:04:36.000 --> 00:04:39.000]  另外一個名字是耶和華的名字
[00:04:39.000 --> 00:04:44.000]  耶和華立他的名字在所應該敬拜他的地方
[00:04:44.000 --> 00:04:48.000]  我們見到兩個名字有很強烈的對比
[00:04:48.000 --> 00:04:53.000]  其實神的名字就是等於神自己
[00:04:53.000 --> 00:04:56.000]  你看看《爾賽亞書》三十章
[00:04:56.000 --> 00:04:58.000]  二十七至二十八節
[00:04:58.000 --> 00:05:05.000]  「看!耶和華的名從遠方來,路氣消起,蜜煙上禽,
[00:05:05.000 --> 00:05:11.000]  他的嘴唇滿有粉痕,他的象吞滅的火,
[00:05:11.000 --> 00:05:16.000]  他的氣如漲逆的河水,直漲到頸巷。」
[00:05:16.000 --> 00:05:18.000]  有沒有見到神的名字?
[00:05:18.000 --> 00:05:21.000]  神的名字是有路氣的
[00:05:21.000 --> 00:05:23.000]  神的名字是有嘴唇
[00:05:23.000 --> 00:05:25.000]  神的名字是有頸巷
[00:05:25.000 --> 00:05:28.000]  很明顯神的名字就是神自己
[00:05:28.000 --> 00:05:33.000]  詩篇第二十篇一節和七節都是一樣
[00:05:33.000 --> 00:05:37.000]  「願耶和華在你遭難的日子應運來,
[00:05:37.000 --> 00:05:40.000]  願名為雅各臣的高舉來,
[00:05:40.000 --> 00:05:43.000]  有人靠車,有人靠馬,
[00:05:43.000 --> 00:05:47.000]  但我們要提到耶和華我們的名。」
[00:05:47.000 --> 00:05:49.000]  耶和華的名可以高舉來
[00:05:49.000 --> 00:05:54.000]  很明顯耶和華的名字就是耶和華自己
[00:05:54.000 --> 00:05:57.000]  有人可能會跟我說
[00:05:57.000 --> 00:06:00.000]  你講這麼多有甚麼用?
[00:06:00.000 --> 00:06:03.000]  我已經是依靠耶和華的名字
[00:06:03.000 --> 00:06:07.000]  我是基督徒當然是依靠耶和華的名字
[00:06:07.000 --> 00:06:11.000]  但我們也可以在我們的生命中有其他的名字
[00:06:11.000 --> 00:06:15.000]  兩個星期前聽劉慈謙博士來到我們當中
[00:06:15.000 --> 00:06:20.000]  我才知道原來有這麼多人是有收集狂
[00:06:20.000 --> 00:06:23.000]  收集很多很多東西
[00:06:23.000 --> 00:06:26.000]  有很多人收集名牌
[00:06:26.000 --> 00:06:30.000]  那就是甚麼?你是依靠名牌的名字
[00:06:30.000 --> 00:06:34.000]  不是耶和華的名字
[00:06:34.000 --> 00:06:36.000]  你說不是
[00:06:36.000 --> 00:06:38.000]  我是收集名牌
[00:06:38.000 --> 00:06:40.000]  但我也是依靠耶和華的名字
[00:06:40.000 --> 00:06:42.000]  聖經告訴我們
[00:06:42.000 --> 00:06:44.000]  我們把我們的時間
[00:06:44.000 --> 00:06:47.000]  把我們的金錢放在這些東西身上
[00:06:47.000 --> 00:06:50.000]  那些東西就變成我們的偶像
[00:06:50.000 --> 00:06:54.000]  所以你不要說你沒有依靠這些名牌的名字
[00:06:54.000 --> 00:06:56.000]  甚至是名利的名字
[00:06:56.000 --> 00:07:00.000]  有很多人又要名又要利
[00:07:00.000 --> 00:07:02.000]  甚麼都拿到了
[00:07:02.000 --> 00:07:04.000]  購買耶和華的名字
[00:07:04.000 --> 00:07:06.000]  拿走他的永生
[00:07:06.000 --> 00:07:11.000]  但神從來不是要我們當他是其中一樣的收集品
[00:07:11.000 --> 00:07:13.000]  你收集這麼多名字
[00:07:13.000 --> 00:07:15.000]  加上耶和華的名字
[00:07:15.000 --> 00:07:17.000]  是不可以的
[00:07:17.000 --> 00:07:20.000]  我們要怎樣?要將神放在首位
[00:07:20.000 --> 00:07:24.000]  而不是神是我們其中一樣的收集品
[00:07:24.000 --> 00:07:26.000]  我們要很小心
[00:07:26.000 --> 00:07:29.000]  我們要專一來信靠神
[00:07:29.000 --> 00:07:32.000]  這就是依靠耶和華的名字
[00:07:32.000 --> 00:07:34.000]  第二點
[00:07:34.000 --> 00:07:38.000]  除了要依靠耶和華的名字
[00:07:38.000 --> 00:07:41.000]  第二點讓我們看到的是敬拜的地方
[00:07:41.000 --> 00:07:46.000]  地方這個字在經文生命記十二章
[00:07:46.000 --> 00:07:48.000]  出現了九次
[00:07:48.000 --> 00:07:52.000]  有七次是說要去指定的地方來敬拜神
[00:07:52.000 --> 00:07:56.000]  有兩次是說要敬拜偶像的地方
[00:07:56.000 --> 00:07:58.000]  又是有一個很強烈的對比
[00:07:58.000 --> 00:08:00.000]  七比二的 你看到
[00:08:00.000 --> 00:08:05.000]  那些迦南人是敬拜很多偶像
[00:08:05.000 --> 00:08:09.000]  他們的偶像 他們的神是有男有女的
[00:08:09.000 --> 00:08:13.000]  巴力就是他們的男神
[00:08:13.000 --> 00:08:16.000]  巴力是暴風雨的神
[00:08:16.000 --> 00:08:19.000]  巴力有個太太 神也有太太
[00:08:19.000 --> 00:08:24.000]  巴力的太太叫阿斯塔綠
[00:08:24.000 --> 00:08:27.000]  阿斯塔綠就是他的太太 是個女神
[00:08:27.000 --> 00:08:32.000]  當那些以色列人去到廟裡敬拜他們的神的時候
[00:08:32.000 --> 00:08:33.000]  就會怎樣?
[00:08:33.000 --> 00:08:35.000]  不是以色列人 是迦南人
[00:08:35.000 --> 00:08:38.000]  迦南人進到廟裡敬拜他們的神會怎樣?
[00:08:38.000 --> 00:08:41.000]  會和廟祭來行禮
[00:08:41.000 --> 00:08:48.000]  很可惜 遲些連以色列人也學成這樣
[00:08:48.000 --> 00:08:52.000]  我們看看《新命紀》十二章二節說什麼?
[00:08:52.000 --> 00:08:54.000]  那些偶像在各地方
[00:08:54.000 --> 00:08:59.000]  無論在高山 在小山 在各青翠樹下
[00:08:59.000 --> 00:09:02.000]  都有拜偶像的地方
[00:09:02.000 --> 00:09:05.000]  為什麼要在山上敬拜偶像?
[00:09:05.000 --> 00:09:08.000]  因為他們認為神在天上
[00:09:08.000 --> 00:09:12.000]  到山上就靠近神多一點 靠近他們的偶像
[00:09:12.000 --> 00:09:16.000]  為什麼要在青翠樹下來拜偶像?
[00:09:16.000 --> 00:09:20.000]  青翠樹代表豐盛 代表豐收
[00:09:20.000 --> 00:09:24.000]  他們不僅希望自己生養更多
[00:09:24.000 --> 00:09:28.000]  希望自己的農作物也一樣豐收
[00:09:28.000 --> 00:09:30.000]  所以他們拜巴力
[00:09:30.000 --> 00:09:32.000]  巴力就是風雨的神
[00:09:32.000 --> 00:09:36.000]  要風調雨順就要拜巴力
[00:09:36.000 --> 00:09:38.000]  所以神和以色列人說
[00:09:38.000 --> 00:09:41.000]  你們將來進入加拿大
[00:09:41.000 --> 00:09:44.000]  你們要毀滅 你們要打碎
[00:09:44.000 --> 00:09:47.000]  你們要焚燒他們所有的偶像
[00:09:47.000 --> 00:09:50.000]  所有拜偶像的地方你們都要燒掉
[00:09:50.000 --> 00:09:54.000]  要將其名從那裡除滅
[00:09:54.000 --> 00:09:56.000]  這就是我們剛才所說
[00:09:56.000 --> 00:10:00.000]  神的名對比偶像的名
[00:10:00.000 --> 00:10:05.000]  要將偶像的名從那裡除滅
[00:10:05.000 --> 00:10:09.000]  我們看到那些加拿大人
[00:10:09.000 --> 00:10:13.000]  在各處各地都可以敬拜神
[00:10:13.000 --> 00:10:15.000]  敬拜他們的偶像
[00:10:15.000 --> 00:10:18.000]  但是耶和華要以色列人
[00:10:18.000 --> 00:10:21.000]  在一個指定的地方來敬拜他
[00:10:21.000 --> 00:10:25.000]  這個指定的地方在聖殿還沒建好之前
[00:10:25.000 --> 00:10:28.000]  是在回望 到聖殿建好了之後
[00:10:28.000 --> 00:10:32.000]  在聖殿來敬拜他
[00:10:32.000 --> 00:10:36.000]  在各處各地都有引誘以色列人
[00:10:36.000 --> 00:10:39.000]  來敬拜偶像
[00:10:39.000 --> 00:10:43.000]  其實和我們都很相似
[00:10:43.000 --> 00:10:45.000]  有很多人都會問基督徒
[00:10:45.000 --> 00:10:49.000]  為什麼你經常說你的神才是唯一的真神
[00:10:49.000 --> 00:10:51.000]  世上有很多其他神
[00:10:51.000 --> 00:10:54.000]  他們會說又有佛教的神
[00:10:54.000 --> 00:10:56.000]  又有回教的神
[00:10:56.000 --> 00:10:58.000]  每個神都是好的
[00:10:58.000 --> 00:11:00.000]  每個神都是叫人向善
[00:11:00.000 --> 00:11:04.000]  為什麼你說你的基督徒的神才是唯一的真神
[00:11:04.000 --> 00:11:07.000]  他們說條條大路通羅馬
[00:11:07.000 --> 00:11:10.000]  他們說沒有絕對的真名
[00:11:10.000 --> 00:11:12.000]  但是我們的聖經怎麼說
[00:11:12.000 --> 00:11:16.000]  在書《約翰福音》十四章六節
[00:11:16.000 --> 00:11:18.000]  耶穌基督說什麼
[00:11:18.000 --> 00:11:21.000]  「我是道路真理生命
[00:11:21.000 --> 00:11:22.000]  若不直著我
[00:11:22.000 --> 00:11:26.000]  沒有人能到我腹那裡去」
[00:11:26.000 --> 00:11:29.000]  另外在《使徒行傳》四章十二節
[00:11:29.000 --> 00:11:32.000]  都說「除他以外別無拯救
[00:11:32.000 --> 00:11:36.000]  因為在天下人間沒有次下別的名
[00:11:36.000 --> 00:11:39.000]  我們可以靠著得救」
[00:11:39.000 --> 00:11:43.000]  所以有很多人誘我們去敬拜其他的神
[00:11:43.000 --> 00:11:48.000]  我們要知道世上只有一位是真真正正的神
[00:11:48.000 --> 00:11:51.000]  我們住在美國
[00:11:51.000 --> 00:11:54.000]  仍然有很多很多人誘我們
[00:11:54.000 --> 00:11:56.000]  你試試在街上開車
[00:11:56.000 --> 00:11:57.000]  尤其是晚上
[00:11:57.000 --> 00:12:00.000]  你會看到兩邊有很多燈光
[00:12:00.000 --> 00:12:03.000]  很多是看掌的
[00:12:03.000 --> 00:12:05.000]  很多是看相的
[00:12:05.000 --> 00:12:08.000]  有些是彩色的
[00:12:08.000 --> 00:12:09.000]  在他們的窗戶裡
[00:12:09.000 --> 00:12:11.000]  燈光你會看得到
[00:12:11.000 --> 00:12:14.000]  引誘你去看掌 引誘你去看相
[00:12:14.000 --> 00:12:20.000]  另外很多雜誌報紙都會有星座
[00:12:20.000 --> 00:12:24.000]  看看星座的運程怎麼樣
[00:12:24.000 --> 00:12:27.000]  一個很有名的基督徒
[00:12:27.000 --> 00:12:30.000]  又沉迷於星座的是誰呢?
[00:12:30.000 --> 00:12:32.000]  我們以前的總統的太太
[00:12:32.000 --> 00:12:35.000]  第一夫人Nancy Reagan
[00:12:35.000 --> 00:12:38.000]  很喜歡看星座
[00:12:38.000 --> 00:12:43.000]  甚至簡單到每個地方都有人有
[00:12:43.000 --> 00:12:46.000]  去到中國的餐館都有什麼呢?
[00:12:46.000 --> 00:12:48.000]  Fortune Cookies
[00:12:48.000 --> 00:12:50.000]  你說 哇 什麼色彩
[00:12:50.000 --> 00:12:51.000]  你這麼嚴格
[00:12:51.000 --> 00:12:54.000]  現在連Fortune Cookies都不准人看
[00:12:54.000 --> 00:12:55.000]  我不是不准你看
[00:12:55.000 --> 00:12:56.000]  我自己都看
[00:12:56.000 --> 00:12:58.000]  看完之後 怎樣呢?
[00:12:58.000 --> 00:12:59.000]  一笑自知
[00:12:59.000 --> 00:13:01.000]  但如果你看完之後
[00:13:01.000 --> 00:13:03.000]  哇 你看我 說得多好
[00:13:03.000 --> 00:13:05.000]  沾沾自喜
[00:13:05.000 --> 00:13:07.000]  以為神透過Fortune Cookies
[00:13:07.000 --> 00:13:08.000]  和你講說話
[00:13:08.000 --> 00:13:09.000]  那就大件事了
[00:13:09.000 --> 00:13:12.000]  神絕對不會透過Fortune Cookies
[00:13:12.000 --> 00:13:13.000]  來和你講說話
[00:13:13.000 --> 00:13:16.000]  撒旦就有可能透過Fortune Cookies
[00:13:16.000 --> 00:13:18.000]  來和你講說話
[00:13:18.000 --> 00:13:20.000]  我們看到
[00:13:20.000 --> 00:13:23.000]  在指定的地方來敬拜神
[00:13:23.000 --> 00:13:26.000]  是要我們專一敬拜
[00:13:26.000 --> 00:13:29.000]  神的名是我們要專一信靠
[00:13:29.000 --> 00:13:31.000]  但我們也知道
[00:13:31.000 --> 00:13:33.000]  去到《約翰福音》第四章
[00:13:33.000 --> 00:13:36.000]  耶穌基督和撒瑪利亞夫人說什麼
[00:13:36.000 --> 00:13:38.000]  說時候將到
[00:13:38.000 --> 00:13:40.000]  我們是會怎樣呢?
[00:13:40.000 --> 00:13:43.000]  用心靈誠實來敬拜神
[00:13:43.000 --> 00:13:46.000]  不再需要去到特別的地方
[00:13:46.000 --> 00:13:49.000]  好像撒瑪利亞人去基里森山
[00:13:49.000 --> 00:13:51.000]  來敬拜
[00:13:51.000 --> 00:13:52.000]  猶太人去哪裡?
[00:13:52.000 --> 00:13:55.000]  耶路撒冷的聖殿來敬拜
[00:13:55.000 --> 00:13:57.000]  耶穌基督說時候將到
[00:13:57.000 --> 00:14:01.000]  不需要去到特別的地方來敬拜神
[00:14:01.000 --> 00:14:03.000]  這是真的
[00:14:03.000 --> 00:14:04.000]  但我們要知道
[00:14:04.000 --> 00:14:08.000]  雖然不需要去到特別的地方來敬拜
[00:14:08.000 --> 00:14:10.000]  我仍然相信敬拜的地方
[00:14:10.000 --> 00:14:12.000]  應該是分別為聖
[00:14:14.000 --> 00:14:17.000]  因為我們敬拜的神是聖潔的
[00:14:17.000 --> 00:14:20.000]  聖潔這個字是分別為聖的意思
[00:14:20.000 --> 00:14:22.000]  所以我認為有可能的話
[00:14:22.000 --> 00:14:24.000]  我們儘量應該要做到
[00:14:24.000 --> 00:14:26.000]  敬拜的地方是分別為聖
[00:14:26.000 --> 00:14:28.000]  也是因為這樣
[00:14:28.000 --> 00:14:30.000]  我對很多人說
[00:14:30.000 --> 00:14:36.000]  我不同意敬拜的地方作為多用途
[00:14:36.000 --> 00:14:38.000]  敬拜的地方又可以吃飯
[00:14:38.000 --> 00:14:40.000]  又可以打球
[00:14:40.000 --> 00:14:42.000]  搞這麼多的事
[00:14:42.000 --> 00:14:46.000]  所以神叫以色列人在一個特別的地方來敬拜
[00:14:46.000 --> 00:14:49.000]  雖然現在不需要在一個特別的地方
[00:14:49.000 --> 00:14:52.000]  但分別為聖仍然是存在的
[00:14:52.000 --> 00:14:57.000]  不同的地方敬拜和分別為聖是兩碼事
[00:14:57.000 --> 00:14:59.000]  不可以集合在一起
[00:14:59.000 --> 00:15:01.000]  混在一起來講
[00:15:01.000 --> 00:15:04.000]  那你說地方教會、家庭教會怎麼辦?
[00:15:04.000 --> 00:15:06.000]  那你沒有辦法
[00:15:06.000 --> 00:15:07.000]  那就情有可原
[00:15:07.000 --> 00:15:09.000]  但是你有辦法做得到的
[00:15:09.000 --> 00:15:12.000]  我相信我們應該儘量去做到
[00:15:12.000 --> 00:15:15.000]  分別為聖來敬拜神
[00:15:15.000 --> 00:15:20.000]  我們看到三件事講了兩件事
[00:15:20.000 --> 00:15:22.000]  考考你的記憶
[00:15:22.000 --> 00:15:24.000]  第一件事是甚麼?
[00:15:24.000 --> 00:15:26.000]  神的命
[00:15:26.000 --> 00:15:28.000]  要專一依靠神
[00:15:28.000 --> 00:15:30.000]  順靠神
[00:15:30.000 --> 00:15:32.000]  第二件事呢?
[00:15:32.000 --> 00:15:34.000]  唯一敬拜神的地方
[00:15:34.000 --> 00:15:37.000]  是要專一敬拜神
[00:15:37.000 --> 00:15:39.000]  第三件事
[00:15:39.000 --> 00:15:42.000]  原來神連獻祭都講得很清楚
[00:15:42.000 --> 00:15:45.000]  要獻是一定的祭
[00:15:45.000 --> 00:15:48.000]  在《生命記》第十二章
[00:15:48.000 --> 00:15:51.000]  獻祭出現了十七次
[00:15:51.000 --> 00:15:54.000]  獻祭給神是十四次
[00:15:54.000 --> 00:15:56.000]  獻祭給偶像是三次
[00:15:56.000 --> 00:15:58.000]  如果你看到這些對比
[00:15:58.000 --> 00:15:59.000]  你很清楚的
[00:15:59.000 --> 00:16:00.000]  你見得到
[00:16:00.000 --> 00:16:02.000]  有一個意義在裏面的
[00:16:02.000 --> 00:16:04.000]  獻給神是十四次
[00:16:04.000 --> 00:16:06.000]  偶像才是三次
[00:16:06.000 --> 00:16:08.000]  《生命記》第十二章四節講
[00:16:08.000 --> 00:16:10.000]  你們不可照他們那樣
[00:16:10.000 --> 00:16:12.000]  侍奉耶和華你們的神
[00:16:12.000 --> 00:16:14.000]  像誰?
[00:16:14.000 --> 00:16:16.000]  像迦南地的人
[00:16:16.000 --> 00:16:18.000]  另外在第十二章八節說
[00:16:18.000 --> 00:16:21.000]  我們今天在這裏所行的
[00:16:21.000 --> 00:16:24.000]  是各人行自己眼中看為正的事
[00:16:24.000 --> 00:16:27.000]  你們將來不可這樣
[00:16:27.000 --> 00:16:29.000]  今天在這裏在哪裏?
[00:16:29.000 --> 00:16:30.000]  在曠野
[00:16:30.000 --> 00:16:33.000]  將來在那裏在哪裏?
[00:16:33.000 --> 00:16:36.000]  進到迦南地你們不可以這樣
[00:16:36.000 --> 00:16:39.000]  《生命記》十二章十三節又說
[00:16:39.000 --> 00:16:45.000]  你要謹慎不可在你所看中的各處獻凡祭
[00:16:45.000 --> 00:16:47.000]  神是指定得很清楚
[00:16:47.000 --> 00:16:49.000]  敬拜是一個基督徒
[00:16:49.000 --> 00:16:52.000]  可以說是最重要的事
[00:16:52.000 --> 00:16:53.000]  敬拜神
[00:16:53.000 --> 00:16:58.000]  而神是有特別的獻祭的方式
[00:16:58.000 --> 00:17:00.000]  在舊約我們見到
[00:17:00.000 --> 00:17:03.000]  在利尼記十章一至二節
[00:17:03.000 --> 00:17:05.000]  見到一件很奇怪的事
[00:17:05.000 --> 00:17:07.000]  就是亞倫那兩個兒子
[00:17:07.000 --> 00:17:10.000]  是拿達和亞比胡
[00:17:10.000 --> 00:17:12.000]  他們都是祭司
[00:17:12.000 --> 00:17:13.000]  他們怎樣?
[00:17:13.000 --> 00:17:16.000]  有一天用自己的香爐
[00:17:16.000 --> 00:17:18.000]  走到神的面前
[00:17:18.000 --> 00:17:19.000]  盛滿了火
[00:17:19.000 --> 00:17:21.000]  盛滿了香
[00:17:21.000 --> 00:17:24.000]  來獻凡火
[00:17:24.000 --> 00:17:26.000]  凡火是甚麼?
[00:17:26.000 --> 00:17:28.000]  凡火比較好的翻譯
[00:17:28.000 --> 00:17:30.000]  就是奇異的火
[00:17:30.000 --> 00:17:31.000]  很奇異的火
[00:17:31.000 --> 00:17:34.000]  這是神所沒有叫他們獻的
[00:17:34.000 --> 00:17:38.000]  是他們自己用自己的辦法來獻祭給神
[00:17:38.000 --> 00:17:41.000]  其實你說獻祭給神好不好?
[00:17:41.000 --> 00:17:42.000]  當然好
[00:17:42.000 --> 00:17:44.000]  但是神是指定的
[00:17:44.000 --> 00:17:49.000]  你不可以用你自己的方式來獻祭給神
[00:17:49.000 --> 00:17:51.000]  以致他們這樣做
[00:17:51.000 --> 00:17:54.000]  有火從耶和華的面前出來
[00:17:54.000 --> 00:17:56.000]  將他們兩個燒死了
[00:17:56.000 --> 00:18:03.000]  我們見到獻祭在生命記第十二章講得很清楚
[00:18:03.000 --> 00:18:06.000]  一共講了有七種不同的祭
[00:18:06.000 --> 00:18:08.000]  第一種祭是甚麼?
[00:18:08.000 --> 00:18:10.000]  是凡祭
[00:18:10.000 --> 00:18:12.000]  凡祭是要來燒給神
[00:18:12.000 --> 00:18:15.000]  是完全燒盡的
[00:18:15.000 --> 00:18:18.000]  所以是代表我們是全然獻上
[00:18:18.000 --> 00:18:22.000]  將我們自己完全這樣獻給神
[00:18:22.000 --> 00:18:24.000]  這個是凡祭
[00:18:24.000 --> 00:18:26.000]  第二個祭是平安祭
[00:18:26.000 --> 00:18:29.000]  平安祭的意思是與神和好
[00:18:29.000 --> 00:18:34.000]  平安祭的燒的獻給神的肉
[00:18:34.000 --> 00:18:39.000]  是可以與家人與兒女與祭司一起分享
[00:18:39.000 --> 00:18:43.000]  一起在神的面前歡樂
[00:18:43.000 --> 00:18:46.000]  代表與神和好
[00:18:46.000 --> 00:18:47.000]  還有第三種
[00:18:47.000 --> 00:18:51.000]  第三種是十分取一之物
[00:18:51.000 --> 00:18:54.000]  亦都說是十一奉獻
[00:18:54.000 --> 00:18:56.000]  十一奉獻
[00:18:56.000 --> 00:18:58.000]  很多人說是舊約的規條
[00:18:58.000 --> 00:19:00.000]  新約不再需要了
[00:19:00.000 --> 00:19:03.000]  但是你看聖經怎樣說
[00:19:03.000 --> 00:19:06.000]  在《哥林多後書》八章和九章
[00:19:06.000 --> 00:19:10.000]  是 新約沒有指定是十一奉獻
[00:19:10.000 --> 00:19:12.000]  但是新約怎樣說?
[00:19:12.000 --> 00:19:15.000]  你有多愛神 你就奉獻多少
[00:19:15.000 --> 00:19:18.000]  如果我們連十一奉獻都做不到的話
[00:19:18.000 --> 00:19:22.000]  就代表我們連給舊約的基督徒
[00:19:22.000 --> 00:19:24.000]  我們都沒有他們那麼愛神
[00:19:24.000 --> 00:19:27.000]  這是很大的事
[00:19:27.000 --> 00:19:29.000]  所以很多時候
[00:19:29.000 --> 00:19:31.000]  我經常說我們獻給神的
[00:19:31.000 --> 00:19:33.000]  不是微小的金錢
[00:19:33.000 --> 00:19:36.000]  請接受我們微小的金錢
[00:19:36.000 --> 00:19:39.000]  我們獻給神的不應該是微小的金錢
[00:19:39.000 --> 00:19:41.000]  應該我們有多愛神
[00:19:41.000 --> 00:19:43.000]  就應該獻多少
[00:19:43.000 --> 00:19:45.000]  第四種是甚麼?
[00:19:45.000 --> 00:19:48.000]  是手中的舉制
[00:19:48.000 --> 00:19:50.000]  或者叫做搖制
[00:19:50.000 --> 00:19:52.000]  是獻給神的
[00:19:52.000 --> 00:19:54.000]  是舉起來的
[00:19:54.000 --> 00:19:56.000]  這個象徵甚麼?
[00:19:56.000 --> 00:19:58.000]  當我們舉起來的時候
[00:19:58.000 --> 00:19:59.000]  你就知道有多重
[00:19:59.000 --> 00:20:01.000]  尤其是當我們的年紀越大的時候
[00:20:01.000 --> 00:20:03.000]  你越舉就越重
