
[00:00:00.000 --> 00:00:06.560]  各位聽眾 今天比較遲了
[00:02:56.600 --> 00:02:58.400]  九到十一章講的是特別的個案
[00:02:58.400 --> 00:02:59.680]  講以色列人
[00:02:59.680 --> 00:03:01.400]  他們怎樣去應用
[00:03:01.400 --> 00:03:02.960]  這個「因信」之間的生活呢?
[00:03:02.960 --> 00:03:04.360]  以色列人怎樣得救呢?
[00:03:04.360 --> 00:03:06.240]  九到十一章講這個問題
[00:03:06.240 --> 00:03:07.640]  換言之
[00:03:07.640 --> 00:03:08.680]  我希望講大集資
[00:03:08.680 --> 00:03:10.000]  讓大家聽得到
[00:03:10.000 --> 00:03:11.480]  一到第八章
[00:03:11.480 --> 00:03:12.600]  來到這裡
[00:03:12.600 --> 00:03:14.440]  是一個總結
[00:03:14.440 --> 00:03:17.120]  保羅這裡的總結
[00:03:17.120 --> 00:03:19.720]  我形容它好像一個樂章
[00:03:19.720 --> 00:03:21.640]  去到最後結束的時間
[00:03:21.640 --> 00:03:23.560]  他將所有的樂器
[00:03:23.560 --> 00:03:26.920]  管、弦、鼓、鑼
[00:03:26.920 --> 00:03:28.600]  或者是鑼
[00:03:28.600 --> 00:03:30.000]  一齊地奏出
[00:03:30.000 --> 00:03:31.560]  很激昂地結束
[00:03:31.560 --> 00:03:32.560]  如果你讀經文
[00:03:32.560 --> 00:03:34.400]  讀到後面的地方的時候
[00:03:34.400 --> 00:03:35.920]  你會感受到這種氣氛
[00:03:35.920 --> 00:03:38.160]  保羅將這個救恩
[00:03:38.160 --> 00:03:39.640]  到最後講到
[00:03:39.640 --> 00:03:41.040]  沒有一件事
[00:03:41.040 --> 00:03:44.240]  能夠令我們與上帝相隔絕
[00:03:44.240 --> 00:03:45.240]  好了
[00:03:45.240 --> 00:03:48.360]  如果你明白我剛才所說的話
[00:03:48.360 --> 00:03:51.200]  羅馬書第六到第八章
[00:03:51.200 --> 00:03:52.640]  說我們信了耶穌之後
[00:03:52.640 --> 00:03:54.560]  就會過一個神聖的生活
[00:03:54.560 --> 00:03:56.960]  在地上土神起源
[00:03:56.960 --> 00:03:58.200]  與其他世界不同
[00:03:58.200 --> 00:04:00.800]  分別出來的一個不同的生活
[00:04:00.800 --> 00:04:02.760]  不過我們的問題是
[00:04:02.760 --> 00:04:04.440]  說就是這樣說
[00:04:04.440 --> 00:04:05.920]  但實際上呢?
[00:04:05.920 --> 00:04:07.760]  實際上是否可以呢?
[00:04:07.760 --> 00:04:09.240]  實際上我們發現
[00:04:09.240 --> 00:04:11.320]  我們還有很多軟弱的
[00:04:11.320 --> 00:04:13.400]  我們會繼續犯罪的
[00:04:13.400 --> 00:04:15.400]  我們會繼續有很多不配的地方
[00:04:15.400 --> 00:04:16.880]  甚至有時候跌到一個地步
[00:04:16.880 --> 00:04:20.120]  我們發現我們的基督徒的生命
[00:04:20.120 --> 00:04:23.800]  有時候比不信耶穌的人更差
[00:04:23.800 --> 00:04:26.680]  為何會落到如此僵境呢?
[00:04:26.680 --> 00:04:29.040]  保羅並沒有將這個神聖生活
[00:04:29.040 --> 00:04:31.120]  好像很教義性地說完之後
[00:04:31.120 --> 00:04:32.760]  就當完了
[00:04:32.760 --> 00:04:33.720]  保羅接著說
[00:04:33.720 --> 00:04:34.960]  如果你看上文的話
[00:04:34.960 --> 00:04:37.200]  就是八章第十八節
[00:04:37.200 --> 00:04:40.160]  他說我們現在在痛苦
[00:04:40.160 --> 00:04:45.520]  等候上帝再次回來的階段當中
[00:04:45.520 --> 00:04:47.440]  我們知道我們信耶穌之後
[00:04:47.440 --> 00:04:51.320]  我們仍然期望耶穌第二次再回來的時間
[00:04:51.320 --> 00:04:54.120]  所有屬於他的人回到天家
[00:04:54.120 --> 00:04:56.160]  在等候的階段當中
[00:04:56.160 --> 00:04:57.600]  保羅說出
[00:04:57.600 --> 00:05:00.520]  其實在整個過程當中
[00:05:00.520 --> 00:05:03.680]  會有一個必蒙應運的禱告真理
[00:05:03.680 --> 00:05:05.680]  他想結束這個段落
[00:05:05.680 --> 00:05:08.080]  甚至結束整個恩順正義的討論
[00:05:08.080 --> 00:05:10.680]  就在這裡結束
[00:05:10.680 --> 00:05:12.400]  在這個段落當中
[00:05:12.400 --> 00:05:15.280]  我們今天看的經文26到39節
[00:05:15.280 --> 00:05:17.200]  可以分成三個段落
[00:05:17.200 --> 00:05:21.360]  第一個段落是26到30節
[00:05:21.360 --> 00:05:22.400]  保羅開始說
[00:05:22.400 --> 00:05:28.160]  「放且我們的軟弱有聖靈幫助」
[00:05:28.160 --> 00:05:29.320]  我們軟弱到什麼地步呢?
[00:05:29.320 --> 00:05:36.120]  「我們本不曉得當怎樣禱告」
[00:05:36.120 --> 00:05:37.040]  有兩個可能的意思
[00:05:37.040 --> 00:05:41.240]  一個意思是指我們本來不知道神的意思
[00:05:41.240 --> 00:05:43.040]  我們禱告必蒙應運
[00:05:43.040 --> 00:05:44.760]  這是按著神的旨意求
[00:05:44.760 --> 00:05:46.760]  不過如果連神的旨意是什麼
[00:05:46.760 --> 00:05:48.160]  當然我們祈禱的時間
[00:05:48.160 --> 00:05:49.640]  上帝未必一定會聽
[00:05:49.640 --> 00:05:51.080]  聖經說有時候我們妄求
[00:05:51.080 --> 00:05:52.560]  有時候我們看著神的知求
[00:05:52.560 --> 00:05:53.920]  上帝沒有答應
[00:05:53.920 --> 00:05:55.640]  一定要聽我們祈禱
[00:05:55.640 --> 00:05:57.360]  還有一個意思是指
[00:05:57.360 --> 00:06:00.280]  有時候我們軟弱到一個地步
[00:06:00.280 --> 00:06:02.440]  根本不知道怎樣禱告
[00:06:02.440 --> 00:06:05.280]  或者不想禱告
[00:06:05.280 --> 00:06:06.920]  我想問一下弟兄姐妹
[00:06:06.920 --> 00:06:09.600]  在你們信主共的歷程裡
[00:06:09.600 --> 00:06:11.280]  你們有沒有試過這個經歷呢?
[00:06:11.280 --> 00:06:12.160]  你知道要禱告
[00:06:12.160 --> 00:06:13.440]  你知道禱告很重要
[00:06:13.440 --> 00:06:14.760]  你知道現在這個問題
[00:06:14.760 --> 00:06:15.800]  最重要是禱告
[00:06:15.800 --> 00:06:18.480]  不過你軟弱到一個地步
[00:06:18.480 --> 00:06:19.840]  可能不相信
[00:06:19.840 --> 00:06:21.000]  可能懷疑
[00:06:21.000 --> 00:06:22.200]  甚至沒有力量
[00:06:22.200 --> 00:06:24.280]  去神的面前禱告
[00:06:24.280 --> 00:06:25.600]  去到上帝面前的時間
[00:06:25.600 --> 00:06:27.320]  好像完全沒有聲音可以說
[00:06:27.320 --> 00:06:29.480]  我不知道該說什麼
[00:06:29.480 --> 00:06:31.400]  大家試過這種情況嗎?
[00:06:31.400 --> 00:06:32.960]  中國人有一句話
[00:06:32.960 --> 00:06:35.680]  「愛莫大於心死」
[00:06:35.680 --> 00:06:36.720]  有類似的情況
[00:06:36.720 --> 00:06:37.760]  到了一個地步
[00:06:37.760 --> 00:06:38.920]  好像痛苦到
[00:06:38.920 --> 00:06:40.760]  不知道怎樣用言語
[00:06:40.760 --> 00:06:42.880]  去表達我們內心的掙扎
[00:06:42.880 --> 00:06:44.880]  在上帝面前的求什麼
[00:06:44.880 --> 00:06:46.800]  我都不懂得說
[00:06:46.800 --> 00:06:48.120]  如果你有機會面對
[00:06:48.120 --> 00:06:49.800]  靈性的低潮
[00:06:49.800 --> 00:06:54.040]  面對家人的困難和重病
[00:06:54.040 --> 00:06:55.320]  或者面對兒女那種
[00:06:55.320 --> 00:06:56.640]  你覺得好像完全不懂得
[00:06:56.640 --> 00:06:58.440]  怎樣去處理他們的問題
[00:06:58.440 --> 00:06:59.680]  或許有時候
[00:06:59.680 --> 00:07:00.960]  會像這裡所說的
[00:07:00.960 --> 00:07:06.760]  我們軟弱到不懂得怎樣禱告
[00:07:06.760 --> 00:07:07.160]  好了
[00:07:07.160 --> 00:07:08.480]  說第一件事
[00:07:08.480 --> 00:07:09.200]  他說「沒錯
[00:07:09.200 --> 00:07:10.960]  誠信生活是一個很高超的理想
[00:07:10.960 --> 00:07:12.120]  我們與主聯合
[00:07:12.120 --> 00:07:13.680]  然後叫同死同復活
[00:07:13.680 --> 00:07:14.800]  不過實際上
[00:07:14.800 --> 00:07:16.360]  我們有時候會到了一個地步
[00:07:16.360 --> 00:07:18.640]  本不曉得怎樣禱告
[00:07:18.640 --> 00:07:21.400]  連最基本的禱告力量都沒有」
[00:07:21.400 --> 00:07:23.400]  那怎麼解決呢?
[00:07:23.400 --> 00:07:25.400]  上帝的方法是
[00:07:25.400 --> 00:07:30.040]  祂說聖靈會親自用說不出來的嘆息
[00:07:30.040 --> 00:07:31.400]  替我們禱告
[00:07:31.400 --> 00:07:34.400]  祂說聖靈會幫助我們禱告
[00:07:34.400 --> 00:07:37.600]  這裡是需要解釋的地方
[00:07:37.600 --> 00:07:40.240]  什麼叫說不出來的嘆息呢?
[00:07:40.240 --> 00:07:43.440]  有很多不同的解釋方法
[00:07:43.440 --> 00:07:44.080]  其中一個方法
[00:07:44.080 --> 00:07:44.920]  有些人解釋為
[00:07:44.920 --> 00:07:47.200]  這個會否叫做謊言禱告
[00:07:47.200 --> 00:07:48.720]  聖靈聽不明白
[00:07:48.720 --> 00:07:50.880]  特別是靈恩派的朋友
[00:07:50.880 --> 00:07:51.840]  很容易跳進去說
[00:07:51.840 --> 00:07:53.480]  這是謊言禱告
[00:07:53.480 --> 00:07:55.800]  差不多是不可能的解釋
[00:07:55.800 --> 00:07:56.800]  原因就是
[00:07:56.800 --> 00:07:58.960]  我們解釋這經的時間
[00:07:58.960 --> 00:08:01.320]  應該從上下文去理解
[00:08:01.320 --> 00:08:03.080]  原來這裡說
[00:08:03.080 --> 00:08:05.840]  聖靈親自用說不出來的嘆息
[00:08:05.840 --> 00:08:07.200]  在這經文裡
[00:08:07.200 --> 00:08:09.080]  是總共出現了三次
[00:08:09.080 --> 00:08:11.440]  嘆息這字在《羅馬書》出現了三次
[00:08:11.440 --> 00:08:12.400]  如果看回上文
[00:08:12.400 --> 00:08:14.400]  所以我們很鼓勵大家帶著聖經
[00:08:14.400 --> 00:08:17.200]  看回上文第二十二節
[00:08:17.200 --> 00:08:17.800]  保羅說
[00:08:17.800 --> 00:08:19.320]  我們知道一切受造之物
[00:08:19.320 --> 00:08:22.200]  一同嘆息勞苦直到如今
[00:08:22.200 --> 00:08:22.960]  第一個嘆息
[00:08:22.960 --> 00:08:24.280]  是說萬物
[00:08:24.280 --> 00:08:25.680]  當天地萬物
[00:08:25.680 --> 00:08:29.320]  有一天我們會進到上帝的完全拯救裡面
[00:08:29.320 --> 00:08:30.400]  就是新天新地
[00:08:30.400 --> 00:08:31.440]  萬物都會改變
[00:08:31.440 --> 00:08:33.600]  不過在等候過程裡面
[00:08:33.600 --> 00:08:35.480]  保羅有一個形容的方法
[00:08:35.480 --> 00:08:39.080]  其實萬物一同嘆息勞苦
[00:08:39.080 --> 00:08:40.880]  如果用今天的環保角度來說
[00:08:40.880 --> 00:08:42.960]  我相信這個真是很真實
[00:08:42.960 --> 00:08:46.120]  整個世界本來我們是管理的
[00:08:46.120 --> 00:08:48.320]  但很多人很貪婪地
[00:08:48.320 --> 00:08:50.160]  以為我們是大地的主人
[00:08:50.160 --> 00:08:53.080]  所以大地的污染是非常嚴重
[00:08:53.080 --> 00:08:53.800]  不知道大家知不知道
[00:08:53.800 --> 00:08:57.160]  香港是其中十大城市之一
[00:08:57.160 --> 00:09:00.520]  全世界十大空氣污染是其中一個
[00:09:00.520 --> 00:09:02.000]  今次我們看看這個
[00:09:02.000 --> 00:09:02.920]  環保署預測
[00:09:02.920 --> 00:09:04.760]  今天的路邊的污染指數
[00:09:04.760 --> 00:09:06.240]  大家知不知道是多少?
[00:09:06.240 --> 00:09:10.160]  去到146
[00:09:10.160 --> 00:09:11.960]  是很嚴重的
[00:09:11.960 --> 00:09:19.000]  大地好像一直越來越受人的破壞所影響
[00:09:19.000 --> 00:09:19.760]  所以第一個
[00:09:19.760 --> 00:09:23.000]  萬物都同嘆息直到如今
[00:09:23.000 --> 00:09:24.200]  不單止萬物
[00:09:24.200 --> 00:09:26.240]  羅馬書八章二十三節說
[00:09:26.240 --> 00:09:26.800]  「不但如此
[00:09:26.800 --> 00:09:28.920]  就算我們者有聖靈出於果子
[00:09:28.920 --> 00:09:31.560]  我們也是自己心裡嘆息」
[00:09:31.560 --> 00:09:34.520]  等候那個永遠的得贖
[00:09:34.520 --> 00:09:35.600]  第二個嘆息是
[00:09:35.600 --> 00:09:38.440]  那些基督徒被神拯救的子民
[00:09:38.440 --> 00:09:39.840]  保羅也沒有被毀
[00:09:39.840 --> 00:09:40.560]  其實沒錯
[00:09:40.560 --> 00:09:41.400]  我們過了成正生活
[00:09:41.400 --> 00:09:43.320]  但同時在等待的過程中
[00:09:43.320 --> 00:09:46.720]  我們也會嘆息和萬物一起覺得
[00:09:46.720 --> 00:09:51.160]  這個世代很不容易度過
[00:09:51.160 --> 00:09:53.640]  等待耶穌基督永遠的得贖
[00:09:53.640 --> 00:09:55.120]  保羅就接著說
[00:09:55.120 --> 00:09:56.080]  用第三個嘆息
[00:09:56.080 --> 00:09:57.840]  就是剛才我們所看的二十六節
[00:09:57.840 --> 00:09:59.960]  「聖靈親自用說不出來的嘆息
[00:09:59.960 --> 00:10:01.080]  替我們禱告」
[00:10:01.080 --> 00:10:02.120]  換言之
[00:10:02.120 --> 00:10:05.400]  保羅用語帶相關的字眼
[00:10:05.400 --> 00:10:06.560]  去表達一件事
[00:10:06.560 --> 00:10:08.760]  聖靈好像心同感受般
[00:10:08.760 --> 00:10:10.520]  替我們的困難
[00:10:10.520 --> 00:10:13.080]  替我們的軟弱來祈禱
[00:10:13.080 --> 00:10:15.080]  接著他補充說
[00:10:15.080 --> 00:10:15.880]  二十七節
[00:10:15.880 --> 00:10:16.600]  「奸七人心」
[00:10:16.600 --> 00:10:17.560]  即是神自己
[00:10:17.560 --> 00:10:18.800]  祂知道聖靈
[00:10:18.800 --> 00:10:19.720]  反過來說
[00:10:19.720 --> 00:10:21.240]  聖靈在下半節說
[00:10:21.240 --> 00:10:22.840]  又知道神的意思
[00:10:22.840 --> 00:10:24.440]  祂會替
[00:10:24.440 --> 00:10:26.080]  按著神的旨意
[00:10:26.080 --> 00:10:29.560]  替聖徒來祈禱
[00:10:29.560 --> 00:10:30.600]  換言之
[00:10:30.600 --> 00:10:34.680]  在我們基督徒的生命裏面
[00:10:34.680 --> 00:10:36.600]  我們第一個面對的困難
[00:10:36.600 --> 00:10:41.400]  就是我們會
[00:10:41.400 --> 00:10:43.440]  回到上面那張
[00:10:43.440 --> 00:10:48.280]  剛才那張
[00:10:48.280 --> 00:10:52.600]  我們有我們的軟弱
[00:10:52.600 --> 00:10:54.600]  我們甚至軟弱也不會祈禱
[00:10:54.600 --> 00:10:56.200]  但神的方法
[00:10:56.200 --> 00:10:59.240]  就是聖靈替我們祈禱
[00:10:59.240 --> 00:11:02.200]  領子們我想先停一停在這裏
[00:11:02.200 --> 00:11:05.160]  我不知道你們有沒有想過
[00:11:05.160 --> 00:11:08.680]  三一的神當然是同榮同尊
[00:11:08.680 --> 00:11:10.920]  他們是完全合而為一
[00:11:10.920 --> 00:11:13.320]  本質上是完完全全的神
[00:11:13.320 --> 00:11:15.240]  在救贖的過程裏面
[00:11:15.240 --> 00:11:17.320]  聖父、聖子、聖靈
[00:11:17.320 --> 00:11:18.440]  有不同的分工
[00:11:18.440 --> 00:11:20.440]  有不同的角色
[00:11:20.440 --> 00:11:23.080]  聖靈告訴我們
[00:11:23.080 --> 00:11:26.520]  祂為我們軟弱來祈禱
[00:11:26.520 --> 00:11:27.960]  針對我們軟弱
[00:11:27.960 --> 00:11:32.280]  按著神的旨意替我們祈禱
[00:11:32.280 --> 00:11:33.880]  「必蒙英韻」的禱告
[00:11:33.880 --> 00:11:38.360]  不是指我們如何拿捏神的意思
[00:11:38.360 --> 00:11:41.160]  也不是指我們的禱告多有力量
[00:11:41.160 --> 00:11:42.680]  「必蒙英韻」的禱告
[00:11:42.680 --> 00:11:44.360]  百分之百的禱告
[00:11:44.360 --> 00:11:45.640]  「必蒙英韻」的
[00:11:45.640 --> 00:11:48.600]  第一是聖靈的代禱
[00:11:48.600 --> 00:11:52.280]  當我一直在閱讀經文時想到
[00:11:52.280 --> 00:11:53.560]  聖靈在天上
[00:11:53.560 --> 00:11:55.560]  在我們心裏面
[00:11:55.560 --> 00:11:57.560]  和我們身同感受的
[00:11:57.560 --> 00:11:59.320]  明白我們困難的
[00:11:59.320 --> 00:12:00.360]  為我們祈禱
[00:12:00.360 --> 00:12:02.920]  我覺得很難明白
[00:12:02.920 --> 00:12:04.760]  最偉大的代禱者
[00:12:04.760 --> 00:12:07.320]  聖靈按著神的意思
[00:12:07.320 --> 00:12:08.920]  提名的為我們
[00:12:08.920 --> 00:12:10.760]  就在我們軟弱的時間
[00:12:10.760 --> 00:12:12.600]  為我們來祈禱
[00:12:12.600 --> 00:12:13.560]  然後聖經說
[00:12:13.560 --> 00:12:14.760]  當他這樣禱告的時候
[00:12:14.760 --> 00:12:15.640]  結果是怎樣呢?
[00:12:15.640 --> 00:12:16.680]  二十八節
[00:12:16.680 --> 00:12:21.320]  「我們曉得萬事互相效力」
[00:12:21.320 --> 00:12:22.520]  聖靈的禱告
[00:12:22.520 --> 00:12:24.760]  最後令萬事互相效力
[00:12:24.760 --> 00:12:27.000]  叫愛神的人得到益處
[00:12:27.000 --> 00:12:28.680]  我不知道大家有沒有留意到《羅馬書》
[00:12:28.680 --> 00:12:30.760]  《羅馬書》一直被人感覺到
[00:12:30.760 --> 00:12:34.840]  是很硬的、很教義性的討論
[00:12:34.840 --> 00:12:36.280]  「愛神」這個字眼
[00:12:36.280 --> 00:12:37.000]  第一次出現
[00:12:37.000 --> 00:12:38.840]  就是《羅馬書》這段經文出現
[00:12:38.840 --> 00:12:40.600]  在八章裏出現
[00:12:40.600 --> 00:12:43.000]  它說叫愛神的人得到好處
[00:12:43.000 --> 00:12:46.040]  就是按他旨意備詔的人
[00:12:46.040 --> 00:12:47.080]  聖經說
[00:12:47.080 --> 00:12:49.720]  當聖靈按著神的旨意
[00:12:49.720 --> 00:12:51.000]  替我們祈禱的時候
[00:12:51.000 --> 00:12:53.800]  最後萬事互相效力
[00:12:53.800 --> 00:12:55.480]  即是說環境
[00:12:55.480 --> 00:12:59.160]  可能是我們出生的基因的限制
[00:12:59.160 --> 00:13:01.720]  可能我們知道的決定
[00:13:01.720 --> 00:13:03.400]  可能我們不知道的潛意識
[00:13:03.400 --> 00:13:05.480]  都在聖靈的代禱之下
[00:13:05.480 --> 00:13:07.080]  令萬事互相效力
[00:13:07.080 --> 00:13:09.160]  最後成就了上帝而設
[00:13:09.160 --> 00:13:15.880]  這裡有沒有人很喜歡吃麵粉的?
[00:13:15.880 --> 00:13:17.480]  有沒有人喜歡吃麵粉的?
[00:13:17.480 --> 00:13:19.720]  我猜我也很喜歡吃麵粉的
[00:13:19.720 --> 00:13:21.640]  麵、麵包我都喜歡吃的
[00:13:21.640 --> 00:13:22.840]  但我猜你
[00:13:22.840 --> 00:13:24.840]  什麼?
[00:13:24.840 --> 00:13:29.320]  是不是有些語病?
[00:13:29.320 --> 00:13:31.000]  我剛想說語病的事情
[00:13:31.000 --> 00:13:33.000]  誰知你比我快一步
[00:13:33.000 --> 00:13:34.840]  但我猜你怎樣喜歡
[00:13:34.840 --> 00:13:37.560]  都不會只拿麵粉吃的
[00:13:37.560 --> 00:13:40.040]  有沒有人喜歡吃甜食呢?
[00:13:40.040 --> 00:13:41.000]  有些人很喜歡吃的
[00:13:41.000 --> 00:13:42.760]  吃甜食會開心一點
[00:13:42.760 --> 00:13:44.040]  但我猜你怎樣喜歡吃甜食
[00:13:44.040 --> 00:13:46.200]  都不會一匙一匙砂糖不落口的
[00:13:46.200 --> 00:13:49.000]  應該不會吧?
[00:13:49.000 --> 00:13:53.240]  我們小時候偷吃的冰糖也試過
[00:13:53.240 --> 00:13:55.400]  不知道有沒有人喜歡吃牛油的呢?
[00:13:55.400 --> 00:13:56.600]  我很喜歡吃牛油的
[00:13:56.600 --> 00:13:59.240]  真正的牛油更重要
[00:13:59.240 --> 00:13:59.960]  但我猜
[00:13:59.960 --> 00:14:01.400]  我當中聽過有人這樣說的
[00:14:01.400 --> 00:14:03.080]  他喜歡吃牛油到一個地步
[00:14:03.080 --> 00:14:05.880]  一匙一匙放進口裡
[00:14:05.880 --> 00:14:07.160]  像菠蘿油那樣
[00:14:07.160 --> 00:14:09.160]  一整塊放進口裡
[00:14:09.160 --> 00:14:13.800]  這是非常不好的習慣
[00:14:13.800 --> 00:14:14.600]  你怎樣喜歡吃
[00:14:14.600 --> 00:14:16.680]  你都不會一塊一塊地吃
[00:14:16.680 --> 00:14:17.880]  我們這些牛油
[00:14:17.880 --> 00:14:19.880]  不會半磅地吃
[00:14:19.880 --> 00:14:21.720]  你不會這樣吃的
[00:14:21.720 --> 00:14:24.040]  或者你很喜歡雲呢拿的味道
[00:14:24.040 --> 00:14:25.240]  你不會用雲呢拿的那些
[00:14:25.240 --> 00:14:25.800]  叫什麼呢?
[00:14:25.800 --> 00:14:27.880]  我不知道那些叫什麼
[00:14:27.880 --> 00:14:30.040]  啊?
[00:14:30.040 --> 00:14:30.520]  不知道叫什麼
[00:14:30.520 --> 00:14:33.240]  總之你一整瓶拿來喝
[00:14:33.240 --> 00:14:35.480]  我猜你大概不會的
[00:14:35.480 --> 00:14:40.600]  不過你將麵粉、牛油、糖、雲呢拿等等
[00:14:40.600 --> 00:14:41.720]  加在一起
[00:14:41.720 --> 00:14:43.320]  經過一個步驟
[00:14:43.320 --> 00:14:45.960]  可能就成為一個很香的雲呢拿蛋糕
[00:14:45.960 --> 00:14:47.640]  這樣你會吃的
[00:14:47.640 --> 00:14:49.880]  或者你會吃得很多
[00:14:49.880 --> 00:14:53.080]  但你只是抽一種東西來看
[00:14:53.080 --> 00:14:55.400]  可能你未必喜歡吃的
[00:14:55.400 --> 00:14:59.560]  聖經說萬事都互相考慮
[00:14:59.560 --> 00:15:01.560]  我們可能在我們生命當中
[00:15:01.560 --> 00:15:03.320]  有些事發生
[00:15:03.320 --> 00:15:05.720]  我們都很不明白的
[00:15:05.720 --> 00:15:07.240]  為什麼會這樣呢?
[00:15:07.240 --> 00:15:08.120]  為什麼走到這一步呢?
[00:15:08.120 --> 00:15:09.640]  為什麼遇見這些事呢?
[00:15:09.640 --> 00:15:10.840]  為什麼環境不改變呢?
