
[00:00:00.000 --> 00:00:12.000]  不知道大家在教會這麼多年有沒有聽過一個神術 或者基督教的術語叫做建造教會
[00:05:09.000 --> 00:05:12.000]  這樣做是否高舉人的名
[00:05:12.000 --> 00:05:14.000]  多於高舉上帝的名
[00:05:14.000 --> 00:05:17.000]  你猜那些長輩怎樣回答我呢
[00:05:17.000 --> 00:05:19.000]  他們說不是高舉
[00:05:19.000 --> 00:05:22.000]  而是鼓勵其他信徒都可以學校
[00:05:22.000 --> 00:05:24.000]  因為我們聖經要教我們
[00:05:24.000 --> 00:05:26.000]  給錢學校
[00:05:26.000 --> 00:05:27.000]  我聽下去
[00:05:27.000 --> 00:05:30.000]  你將某些東西扭曲成為
[00:05:30.000 --> 00:05:33.000]  一個捐獻的藉口
[00:05:33.000 --> 00:05:37.000]  但這種做法在歷史當中
[00:05:37.000 --> 00:05:39.000]  經常出現
[00:05:39.000 --> 00:05:41.000]  現在你去歐洲旅行的時候
[00:05:41.000 --> 00:05:43.000]  最多見到的
[00:05:43.000 --> 00:05:46.000]  或者你去的地方都是教堂
[00:05:46.000 --> 00:05:50.000]  而教堂裏面裝飾得美輪美奐
[00:05:50.000 --> 00:05:55.000]  你去到見到教堂將昔日教會的信徒
[00:05:55.000 --> 00:05:58.000]  所捐獻所建造出來的裝飾品
[00:05:58.000 --> 00:06:02.000]  就成為他們謀取資源的一種做法
[00:06:02.000 --> 00:06:04.000]  教會久而久之
[00:06:04.000 --> 00:06:08.000]  失去了原本教會自己的原本的意思
[00:06:08.000 --> 00:06:11.000]  而變成了一種另類的博物館
[00:06:11.000 --> 00:06:13.000]  或者成為一個其他的一種
[00:06:13.000 --> 00:06:18.000]  謀取利益的一種媒介
[00:06:18.000 --> 00:06:20.000]  這種做法我發覺
[00:06:20.000 --> 00:06:22.000]  在近幾十年
[00:06:22.000 --> 00:06:26.000]  更加有演變得更激烈的現象
[00:06:26.000 --> 00:06:30.000]  不單止以前在教會裏面製作彩色玻璃
[00:06:30.000 --> 00:06:32.000]  或者雕刻一些神像
[00:06:32.000 --> 00:06:34.000]  聖人
[00:06:34.000 --> 00:06:36.000]  大家有沒有去過歐洲
[00:06:36.000 --> 00:06:38.000]  例如法國聖母院
[00:06:38.000 --> 00:06:42.000]  聖母院大家去到一定要看看門口的
[00:06:42.000 --> 00:06:45.000]  十二個仕途是怎樣挑上去的
[00:06:45.000 --> 00:06:49.000]  這些東西好像已經被燒了
[00:06:49.000 --> 00:06:51.000]  不知道還在不在
[00:06:51.000 --> 00:06:57.000]  近幾年由這種挑黑彩色玻璃等等
[00:06:57.000 --> 00:07:01.000]  演變成為教會的影音系統
[00:07:01.000 --> 00:07:03.000]  燈光控制
[00:07:03.000 --> 00:07:05.000]  並且有些禮堂的設計
[00:07:05.000 --> 00:07:09.000]  怎樣去顯出教會的宏偉
[00:07:09.000 --> 00:07:11.000]  他們的理由通常是
[00:07:11.000 --> 00:07:15.000]  如果教堂建造得漂亮的時候
[00:07:15.000 --> 00:07:17.000]  信徒的敬拜都會好一點
[00:07:17.000 --> 00:07:19.000]  感覺都會良好一點
[00:07:19.000 --> 00:07:21.000]  音響強勁的時候
[00:07:21.000 --> 00:07:24.000]  信徒的投入感會強勁一點
[00:07:24.000 --> 00:07:28.000]  因為我們現在這個年代是一個影音的年代
[00:07:28.000 --> 00:07:31.000]  但是如果你問我呢
[00:07:31.000 --> 00:07:37.000]  這樣的做法其實只不過是將教會進一步
[00:07:37.000 --> 00:07:42.000]  變成一種演唱會的模式
[00:07:42.000 --> 00:07:46.000]  我將這種稱之為worship concertization
[00:07:46.000 --> 00:07:55.000]  將教會的敬拜變成一種崇拜演唱會的演變過程
[00:07:55.000 --> 00:08:00.000]  信徒有沒有一種敬拜上帝的心已經漸漸不重要
[00:08:00.000 --> 00:08:05.000]  最重要的是你覺得來到這裡你感覺良好
[00:08:05.000 --> 00:08:11.000]  教會變成一種銷售靈性感覺的場地
[00:08:11.000 --> 00:08:16.000]  這種狀態其實是不是上帝要的東西呢
[00:08:16.000 --> 00:08:19.000]  似乎不是
[00:08:19.000 --> 00:08:25.000]  如果大家還記得耶穌進入聖殿裡
[00:08:25.000 --> 00:08:30.000]  將裡面那些兌換錢的人
[00:08:30.000 --> 00:08:36.000]  或者買賣獻祭祭神的小販
[00:08:36.000 --> 00:08:40.000]  將他們全部趕出聖殿裡的時候
[00:08:40.000 --> 00:08:52.000]  我們就會發現其實耶穌反而重新希望將聖殿歸回原本要建造的目的
[00:08:52.000 --> 00:08:59.000]  是讓人有一個場地和神見面和上帝有所交往
[00:08:59.000 --> 00:09:04.000]  這個原因重新將他定位準確
[00:09:04.000 --> 00:09:10.000]  而任何東西將他搞擾到信徒或者當時的猶太人
[00:09:10.000 --> 00:09:16.000]  會遠離上帝甚至以為親近上帝卻是心遠離上帝
[00:09:16.000 --> 00:09:20.000]  這種狀態要將他摒除
[00:09:20.000 --> 00:09:26.000]  這種做法卻是告訴我們今天教會
[00:09:26.000 --> 00:09:30.000]  無論你妻子怎樣做任何事
[00:09:30.000 --> 00:09:35.000]  其實說穿了只不過是高舉人的意思
[00:09:35.000 --> 00:09:42.000]  特別是教會的長輩或者牧者的意願
[00:09:42.000 --> 00:09:47.000]  將教會做得更加讓人舒服
[00:09:47.000 --> 00:09:53.000]  你來到就會覺得教會是屬於你的一份子
[00:09:53.000 --> 00:09:57.000]  在這裡你也可以買到那種宗教感覺
[00:09:57.000 --> 00:10:02.000]  這種手法在聖經裡很多時候都是否定的
[00:10:02.000 --> 00:10:07.000]  例如在約翰福音第七章第六節
[00:10:07.000 --> 00:10:14.000]  和學本的翻譯說很多時候我們敬拜都是時間方便的
[00:10:14.000 --> 00:10:16.000]  方便你的敬拜
[00:10:16.000 --> 00:10:19.000]  所以回教會找一間方便的
[00:10:19.000 --> 00:10:22.000]  但其實說真一句
[00:10:22.000 --> 00:10:25.000]  真正的信徒如果屬於那個教會
[00:10:25.000 --> 00:10:29.000]  他不會因為方便才去那個教會
[00:10:29.000 --> 00:10:33.000]  我還記得我以前在香港認識一個弟兄
[00:10:33.000 --> 00:10:37.000]  我的教會在香港半島半山
[00:10:37.000 --> 00:10:39.000]  他以前也住過那裡
[00:10:39.000 --> 00:10:45.000]  不過後來因為種種原因搬去老遠的香港北區沙田
[00:10:45.000 --> 00:10:52.000]  但他仍然每個星期乘車到出道教會裡去崇拜
[00:10:52.000 --> 00:10:54.000]  我記得我年輕的時候
[00:10:54.000 --> 00:10:59.000]  雖然我所屬的教會是在維多利亞公園
[00:10:59.000 --> 00:11:02.000]  和這個Sherpa
[00:11:02.000 --> 00:11:05.000]  但那時候我們住在Downtown
[00:11:05.000 --> 00:11:12.000]  要上到多倫多的中部
[00:11:12.000 --> 00:11:18.000]  要星期天乘車其實是一種很淒涼的現象
[00:11:18.000 --> 00:11:21.000]  要趕第一班的地鐵
[00:11:21.000 --> 00:11:26.000]  你知道多倫多的地鐵多麼的服務優渡
[00:11:26.000 --> 00:11:29.000]  不到八點都沒有第一班車
[00:11:29.000 --> 00:11:32.000]  原來星期天 以前我不知道
[00:11:32.000 --> 00:11:37.000]  有個節目告訴我很久沒有乘TTC了
[00:11:37.000 --> 00:11:43.000]  然後趕到某個地鐵站再乘巴士多熬九個小時
[00:11:43.000 --> 00:11:45.000]  然後才上到教會
[00:11:45.000 --> 00:11:49.000]  上一次教會一程都要一個多小時
[00:11:49.000 --> 00:11:53.000]  剛剛趕得及主日學時間
[00:11:53.000 --> 00:11:55.000]  為什麼會這樣做呢?
[00:11:55.000 --> 00:11:59.000]  因為屬靈的家不是因為方不方便
[00:11:59.000 --> 00:12:04.000]  在約翰福音所提出的很多人都是方不方便上教會
[00:12:04.000 --> 00:12:09.000]  其實圓文聖經是說他們只是尋找機會上教會
[00:12:09.000 --> 00:12:14.000]  想在當中拿到一些好處才回去
[00:12:14.000 --> 00:12:18.000]  無論是利益金錢的或者感性上的思想上的
[00:12:18.000 --> 00:12:20.000]  或者他們所說的靈性上的
[00:12:20.000 --> 00:12:23.000]  這種種種的信仰其實在聖經裡
[00:12:23.000 --> 00:12:26.000]  耶穌指出是不應該去追求的東西
[00:12:26.000 --> 00:12:29.000]  我說這麼長的內容為什麼呢?
[00:12:29.000 --> 00:12:35.000]  今天我們回到馬太福音第21章第33至46章
[00:12:35.000 --> 00:12:40.000]  一段大家非常熟悉的經文叫做「厄園戶的比喻」
[00:12:40.000 --> 00:12:48.000]  在這段比喻裡正正是針對當時的猶太人的領袖
[00:12:48.000 --> 00:12:53.000]  你們根本上沒有明白上帝的心思意念
[00:12:53.000 --> 00:12:55.000]  不過你們做了領袖了
[00:12:55.000 --> 00:13:00.000]  在各種模式裡成為一個掌權者
[00:13:00.000 --> 00:13:02.000]  可以在當中得到利益
[00:13:02.000 --> 00:13:06.000]  但是你們是不是真的配得了這種利益呢?
[00:13:06.000 --> 00:13:11.000]  是配在神的殿裡去侍奉呢?
[00:13:11.000 --> 00:13:16.000]  這反而是這段聖經帶來我們今天作為信徒
[00:13:16.000 --> 00:13:22.000]  其實我們自己是不是在神的屬靈成長過程裡
[00:13:22.000 --> 00:13:27.000]  我們有一個準確的對神國的觀念呢?
[00:13:27.000 --> 00:13:29.000]  如果不是的話
[00:13:29.000 --> 00:13:31.000]  不是說這樣就不行
[00:13:31.000 --> 00:13:32.000]  不是
[00:13:32.000 --> 00:13:37.000]  而是透過這段聖經幫助我們調教準確
[00:13:37.000 --> 00:13:42.000]  回到神國的觀念上有準確的拿捏
[00:13:42.000 --> 00:13:44.000]  當我們做基督徒
[00:13:44.000 --> 00:13:48.000]  說我們要步進永恆的國度當中
[00:13:48.000 --> 00:13:54.000]  過程會更加健康和準確
[00:13:54.000 --> 00:13:56.000]  不如我們回到這段聖經
[00:13:56.000 --> 00:13:58.000]  一起看看這段聖經說了些什麼
[00:13:58.000 --> 00:14:01.000]  我們一起打開這段聖經
[00:14:01.000 --> 00:14:04.000]  剛才有姐妹跟我們讀一次
[00:14:04.000 --> 00:14:08.000]  不過這段聖經雖然是熟悉
[00:14:08.000 --> 00:14:10.000]  雖然姐妹跟我們讀過一次
[00:14:10.000 --> 00:14:14.000]  你再讀一次可能會有不同的資料
[00:14:14.000 --> 00:14:16.000]  讓我們一起打開聖經
[00:14:16.000 --> 00:14:18.000]  我們一起讀
[00:14:18.000 --> 00:14:20.000]  我們從第33節開始讀
[00:14:20.000 --> 00:14:22.000]  讀到一路讀到尾
[00:14:22.000 --> 00:14:24.000]  第46節
[00:14:24.000 --> 00:14:27.000]  你們再聽一個比喻
[00:14:27.000 --> 00:14:30.000]  有個家主栽了一個葡萄園
[00:14:30.000 --> 00:14:33.000]  周圍圈上尼巴
[00:14:33.000 --> 00:14:36.000]  裡面掛了一個壓酒池
[00:14:36.000 --> 00:14:38.000]  開了一座樓
[00:14:38.000 --> 00:14:42.000]  租購完戶就往外國去了
[00:14:42.000 --> 00:14:45.000]  收果子的時候近了
[00:14:45.000 --> 00:14:50.000]  就打發僕人到園戶那裡去收果子
[00:14:50.000 --> 00:14:54.000]  園戶拿著僕人打了一個
[00:14:54.000 --> 00:14:55.000]  殺了一個
[00:14:55.000 --> 00:14:58.000]  用石頭打死一個
[00:14:58.000 --> 00:15:01.000]  主人又打發別的僕人去
[00:15:01.000 --> 00:15:03.000]  比先前更多
[00:15:03.000 --> 00:15:07.000]  園戶還是照樣待
[00:15:07.000 --> 00:15:11.000]  後來打發他的兒子到他們那裡去
[00:15:11.000 --> 00:15:15.000]  意思說他們必尊敬我的兒子
[00:15:15.000 --> 00:15:18.000]  不料園戶看見他兒子
[00:15:18.000 --> 00:15:20.000]  就彼此說
[00:15:20.000 --> 00:15:23.000]  這是承受產業的內霸
[00:15:23.000 --> 00:15:25.000]  我們殺他
[00:15:25.000 --> 00:15:27.000]  佔他的產業
[00:15:27.000 --> 00:15:29.000]  他們就拿著他
[00:15:29.000 --> 00:15:31.000]  推出葡萄園內
[00:15:31.000 --> 00:15:32.000]  殺了
[00:15:32.000 --> 00:15:34.000]  園主來的時候
[00:15:34.000 --> 00:15:37.000]  要怎樣處置這些園戶呢
[00:15:37.000 --> 00:15:39.000]  他們說
[00:15:39.000 --> 00:15:42.000]  要下毒手除滅那些惡人
[00:15:42.000 --> 00:15:46.000]  將葡萄園另租給那安著時候
[00:15:46.000 --> 00:15:48.000]  交果子的園戶
[00:15:48.000 --> 00:15:50.000]  耶穌說
[00:15:50.000 --> 00:15:52.000]  經上寫著
[00:15:52.000 --> 00:15:54.000]  上人所棄的石頭
[00:15:54.000 --> 00:15:57.000]  已作了房閣的頭塊石頭
[00:15:57.000 --> 00:16:00.000]  這是主所做的
[00:16:00.000 --> 00:16:03.000]  在我們眼中看為稀奇
[00:16:03.000 --> 00:16:06.000]  這經你們沒有念過嗎
[00:16:06.000 --> 00:16:08.000]  所以我告訴你們
[00:16:08.000 --> 00:16:11.000]  神的國必從你們奪去
[00:16:11.000 --> 00:16:14.000]  此給那能奪果子的百姓
[00:16:14.000 --> 00:16:16.000]  誰掉在這石頭上
[00:16:16.000 --> 00:16:18.000]  必要奪誰
[00:16:18.000 --> 00:16:21.000]  這石頭掉在誰的身上
[00:16:21.000 --> 00:16:24.000]  就要把誰撼得稀爛
[00:16:24.000 --> 00:16:28.000]  祭司長和法尼塞人聽見他的比喻
[00:16:28.000 --> 00:16:31.000]  就看出他是指著他們說的
[00:16:31.000 --> 00:16:34.000]  他們想要捉拿他
[00:16:34.000 --> 00:16:36.000]  只是怕眾人
[00:16:36.000 --> 00:16:39.000]  以他為先知
[00:16:39.000 --> 00:16:42.000]  這經我會分為三部份
[00:16:42.000 --> 00:16:45.000]  內容比較豐富
[00:16:45.000 --> 00:16:47.000]  希望盡量壓縮
[00:16:47.000 --> 00:16:50.000]  希望大家拿捏準確主題
[00:16:50.000 --> 00:16:53.000]  這經講到一個比喻
[00:16:53.000 --> 00:16:55.000]  講及到一個家主
[00:16:55.000 --> 00:16:57.000]  栽在一個葡萄園
[00:16:57.000 --> 00:17:01.000]  在看內容之前
[00:17:01.000 --> 00:17:04.000]  為什麼耶穌又說什麼比喻
[00:17:04.000 --> 00:17:06.000]  告訴誰
[00:17:06.000 --> 00:17:08.000]  我們拿上文看看
[00:17:08.000 --> 00:17:11.000]  上文耶穌說了一個比喻
[00:17:11.000 --> 00:17:13.000]  說到一個人有兩個兒子
[00:17:13.000 --> 00:17:15.000]  上星期我已經說過
[00:17:15.000 --> 00:17:18.000]  原來在和合本漏了
[00:17:18.000 --> 00:17:20.000]  反而是耶穌開始說
[00:17:20.000 --> 00:17:22.000]  你們覺得以下這件事
[00:17:22.000 --> 00:17:24.000]  已經有什麼想法
[00:17:24.000 --> 00:17:27.000]  其實耶穌邀請一批人去思想
[00:17:27.000 --> 00:17:29.000]  這批人是什麼人
[00:17:29.000 --> 00:17:31.000]  再推上一點點的時候
[00:17:31.000 --> 00:17:34.000]  發現他們在第23節裡
[00:17:34.000 --> 00:17:38.000]  所指的是誓師長和民間長老
[00:17:38.000 --> 00:17:40.000]  因為耶穌在聖殿裡
[00:17:40.000 --> 00:17:43.000]  教導人有關神的道理
[00:17:43.000 --> 00:17:45.000]  這批人看不過眼
[00:17:45.000 --> 00:17:46.000]  不高興
[00:17:46.000 --> 00:17:48.000]  因為他們覺得聖殿是我們的
[00:17:48.000 --> 00:17:50.000]  我們要去
[00:17:50.000 --> 00:17:52.000]  我們在這裡教
[00:17:52.000 --> 00:17:54.000]  你不教可以嗎
[00:17:54.000 --> 00:17:56.000]  你來搶我生意
[00:17:56.000 --> 00:17:58.000]  或者你這樣搞
[00:17:58.000 --> 00:18:00.000]  搞到人人都亂了
[00:18:00.000 --> 00:18:02.000]  誰會聽我說
[00:18:02.000 --> 00:18:03.000]  這種情況
[00:18:03.000 --> 00:18:06.000]  耶穌用以下這幾個比喻
[00:18:06.000 --> 00:18:09.000]  來提醒這批人
[00:18:09.000 --> 00:18:11.000]  其實說葡萄園的比喻
[00:18:11.000 --> 00:18:13.000]  不只是這裡有
[00:18:13.000 --> 00:18:15.000]  其實在馬太福音一連串的
[00:18:15.000 --> 00:18:17.000]  葡萄園的比喻我們已經看過
[00:18:17.000 --> 00:18:21.000]  不過今天我們看這個比喻的時候
[00:18:21.000 --> 00:18:24.000]  讓我們再去思想一下
[00:18:24.000 --> 00:18:27.000]  好像耶穌邀請當時的文士祭師
[00:18:27.000 --> 00:18:29.000]  或者法尼塞人
[00:18:29.000 --> 00:18:31.000]  甚至這些長老
[00:18:31.000 --> 00:18:33.000]  民間的長老
[00:18:33.000 --> 00:18:34.000]  讓他們一起思想一下
[00:18:34.000 --> 00:18:36.000]  究竟這個比喻當中
[00:18:36.000 --> 00:18:38.000]  所說出信徒
[00:18:38.000 --> 00:18:40.000]  甚至教會領袖
[00:18:40.000 --> 00:18:42.000]  或者你叫老信徒
[00:18:42.000 --> 00:18:44.000]  老教會
[00:18:44.000 --> 00:18:47.000]  你的靈命上有沒有什麼問題
[00:18:47.000 --> 00:18:49.000]  你還沒覺察呢
[00:18:49.000 --> 00:18:50.000]  我再重複說一次
[00:18:50.000 --> 00:18:51.000]  一個信徒回到教會
[00:18:51.000 --> 00:18:53.000]  久了那一刻
[00:18:53.000 --> 00:18:55.000]  會覺得自己越來越神聖
[00:18:55.000 --> 00:18:57.000]  沒什麼可以改的了
[00:18:57.000 --> 00:18:59.000]  現在全部都比我差
[00:18:59.000 --> 00:19:00.000]  但其實正正這一點
[00:19:00.000 --> 00:19:02.000]  是我們信仰上的危險
[00:19:02.000 --> 00:19:04.000]  我們需要不住的反省
[00:19:04.000 --> 00:19:05.000]  真正的信徒
[00:19:05.000 --> 00:19:07.000]  是會不住問自己
[00:19:07.000 --> 00:19:09.000]  我的信是否清楚
[00:19:09.000 --> 00:19:11.000]  而不是說我信得很好
[00:19:11.000 --> 00:19:13.000]  如果有一個牧者告訴你
[00:19:13.000 --> 00:19:16.000]  你們信徒的靈命都非常好
[00:19:16.000 --> 00:19:17.000]  那我告訴你
[00:19:17.000 --> 00:19:18.000]  那你應該第一件事
[00:19:18.000 --> 00:19:20.000]  先解僱那位牧師
[00:19:20.000 --> 00:19:24.000]  因為他看不到你靈性的問題
[00:19:24.000 --> 00:19:26.000]  我們自己每一個人
[00:19:26.000 --> 00:19:27.000]  都知道自己靈性
[00:19:27.000 --> 00:19:29.000]  是需要有進步的地方
[00:19:29.000 --> 00:19:31.000]  耶穌邀請這班人來看
[00:19:31.000 --> 00:19:33.000]  其實是明知這班人
[00:19:33.000 --> 00:19:36.000]  已經是很頑劣的狀態
[00:19:36.000 --> 00:19:37.000]  在靈性上
[00:19:37.000 --> 00:19:39.000]  用廣東話說
[00:19:39.000 --> 00:19:41.000]  或者英文說很stubborn
[00:19:41.000 --> 00:19:43.000]  用廣東話說
[00:19:43.000 --> 00:19:45.000]  已經不開竅了
[00:19:45.000 --> 00:19:50.000]  不過都希望盡量盡力去幫助他
[00:19:50.000 --> 00:19:52.000]  我們之前說過有一個人
[00:19:52.000 --> 00:19:54.000]  其實那個人都被開竅了
[00:19:54.000 --> 00:19:56.000]  不過那個我們不再說了
[00:19:56.000 --> 00:19:58.000]  今天來到這段聖經的時候
[00:19:58.000 --> 00:20:01.000]  耶穌邀請他們看這個比喻
[00:20:01.000 --> 00:20:03.000]  這個比喻我們分開三部分
[00:20:03.000 --> 00:20:04.000]  第一部分我們看
[00:20:04.000 --> 00:20:07.000]  從第33至39節
[00:20:07.000 --> 00:20:09.000]  這個部分比較大一點
[00:20:09.000 --> 00:20:15.000]  就說到這個整個事件的發生來龍去脈
[00:20:15.000 --> 00:20:16.000]  是怎樣的
[00:20:16.000 --> 00:20:17.000]  我給一個標題
[00:20:17.000 --> 00:20:22.000]  他叫做沒有明白神心的人的歪心
[00:20:22.000 --> 00:20:25.000]  當一個人沒有上帝的時候
[00:20:25.000 --> 00:20:27.000]  他想的東西全部都歪的
[00:20:27.000 --> 00:20:33.000]  當一個人沒有上帝的靈的時候
[00:20:33.000 --> 00:20:35.000]  他想的東西
[00:20:35.000 --> 00:20:36.000]  他看的東西
[00:20:36.000 --> 00:20:37.000]  他甚至做的東西
[00:20:37.000 --> 00:20:38.000]  說的東西
[00:20:38.000 --> 00:20:41.000]  都是帶著一個扭曲了的思想
[00:20:41.000 --> 00:20:45.000]  而那個思想往往都是和魔鬼撒旦直接有關連
[00:20:45.000 --> 00:20:47.000]  和魔鬼撒旦的性情有關連
[00:20:47.000 --> 00:20:50.000]  我們看看這段聖經說什麼
[00:20:50.000 --> 00:20:57.000]  耶穌在這裡和這幫祭司長和民間長老
[00:20:57.000 --> 00:20:59.000]  繼續討論
[00:20:59.000 --> 00:21:01.000]  因為你們要來阻止我教導
[00:21:01.000 --> 00:21:04.000]  我就想再給你們看一下
[00:21:04.000 --> 00:21:09.000]  這個教導其實顯出你們那個
[00:21:09.000 --> 00:21:12.000]  為這個比喻顯出你們的驕傲
[00:21:12.000 --> 00:21:13.000]  什麼情況
[00:21:13.000 --> 00:21:14.000]  他說有個比喻
[00:21:14.000 --> 00:21:16.000]  有個人是一個家主
[00:21:16.000 --> 00:21:18.000]  他有個葡萄園
[00:21:18.000 --> 00:21:21.000]  留意和合本寫到明
[00:21:21.000 --> 00:21:22.000]  栽了一個葡萄園
[00:21:22.000 --> 00:21:24.000]  這個葡萄園是他種的
[00:21:24.000 --> 00:21:26.000]  樹都是他的
[00:21:26.000 --> 00:21:27.000]  所有東西都是他的
[00:21:27.000 --> 00:21:28.000]  有些什麼是他
[00:21:28.000 --> 00:21:30.000]  除了種那些葡萄樹之外
[00:21:30.000 --> 00:21:32.000]  他連尼巴都弄了
[00:21:32.000 --> 00:21:33.000]  什麼意思
[00:21:33.000 --> 00:21:36.000]  他在上帝或者是這個葡萄園
[00:21:36.000 --> 00:21:38.000]  做了保護層給他
[00:21:38.000 --> 00:21:42.000]  這裡是演繹著上帝的子民
[00:21:42.000 --> 00:21:45.000]  其實是長期在上帝的保護之下
[00:21:45.000 --> 00:21:49.000]  怎樣演繹上帝的保護之下
[00:21:49.000 --> 00:21:54.000]  這個我們稍後會加以處解
[00:21:54.000 --> 00:21:56.000]  除此之外
[00:21:56.000 --> 00:21:59.000]  還在裡面說了一個壓軸詞
[00:21:59.000 --> 00:22:01.000]  不只是叫你種
[00:22:01.000 --> 00:22:03.000]  原來是有目的的
[00:22:03.000 --> 00:22:05.000]  葡萄園給你做的
[00:22:05.000 --> 00:22:07.000]  做些種葡萄
[00:22:07.000 --> 00:22:09.000]  種了多少
[00:22:09.000 --> 00:22:11.000]  吃了多少
[00:22:11.000 --> 00:22:13.000]  葡萄會爛的
[00:22:13.000 --> 00:22:15.000]  種葡萄最值錢的地方
