
[00:00:00.000 --> 00:00:06.800]  這個題目就是「學會謙卑」
[00:05:07.400 --> 00:05:08.200]  這個就叫做
[00:05:08.200 --> 00:05:11.400]  「驕兵慘敗的見證」
[00:05:11.400 --> 00:05:14.000]  俗語就說驕兵必敗
[00:05:14.000 --> 00:05:16.800]  但今天要分享這個不謙卑的例子
[00:05:16.800 --> 00:05:18.600]  它不單只是兵
[00:05:18.600 --> 00:05:20.400]  它還是一個王
[00:05:20.400 --> 00:05:22.000]  它不單只是敗
[00:05:22.000 --> 00:05:25.000]  還是徹底的慘敗
[00:05:25.000 --> 00:05:27.800]  這個王本來他坐擁一個大國
[00:05:27.800 --> 00:05:30.200]  一下子甚麼都沒有了
[00:05:30.200 --> 00:05:32.200]  還要好像野獸一樣
[00:05:32.200 --> 00:05:34.200]  流落荒野
[00:05:34.200 --> 00:05:38.200]  然後過著一個很非人的生活
[00:05:38.200 --> 00:05:39.400]  為甚麼他會這樣呢
[00:05:39.400 --> 00:05:41.600]  這個是一個怎樣的王呢
[00:05:41.600 --> 00:05:43.000]  如果大家都記得
[00:05:43.000 --> 00:05:44.800]  舊巴比倫帝國
[00:05:44.800 --> 00:05:48.600]  被殘酷出名的亞述王滅了
[00:05:48.600 --> 00:05:51.800]  然後整個巴比倫本來以前很興旺
[00:05:51.800 --> 00:05:56.200]  但一下子變成了頹垣敗瓦
[00:05:56.200 --> 00:05:58.000]  變成了整個荒野
[00:05:58.000 --> 00:06:00.000]  但新巴比倫的興起
[00:06:00.000 --> 00:06:05.000]  其中就是由尼布格尼薩王統治之下
[00:06:05.000 --> 00:06:07.800]  恢復了壯麗的江山
[00:06:07.800 --> 00:06:10.400]  即是由一個沼澤頹垣敗瓦
[00:06:10.400 --> 00:06:14.800]  變回比以前更興旺的新巴比倫
[00:06:14.800 --> 00:06:17.200]  他還建了一個很著名
[00:06:17.200 --> 00:06:19.600]  是世界七大奇蹟之一
[00:06:19.600 --> 00:06:22.400]  就叫做空中花園
[00:06:22.400 --> 00:06:25.600]  據說這個空中花園是皇帝為了紓解
[00:06:25.600 --> 00:06:30.400]  他的王妃安美依迪斯思鄉之苦
[00:06:30.400 --> 00:06:35.000]  然後為王妃建造這個空中花園
[00:06:35.000 --> 00:06:38.200]  他同樣也很迷信夢境
[00:06:38.200 --> 00:06:40.200]  即是做夢
[00:06:40.200 --> 00:06:41.400]  而《但爾利》
[00:06:41.400 --> 00:06:43.400]  即是我們《但爾利書》裏面所說的
[00:06:43.400 --> 00:06:45.800]  但爾利的英雄事蹟
[00:06:45.800 --> 00:06:47.800]  都是由幫皇帝
[00:06:47.800 --> 00:06:51.800]  即是幫尼布格尼薩王解夢而開始
[00:06:51.800 --> 00:06:53.800]  夢境其實這件事很有趣
[00:06:53.800 --> 00:06:56.800]  大家昨晚有沒有做夢
[00:06:56.800 --> 00:06:59.200]  你記不記得你的夢
[00:06:59.200 --> 00:07:00.000]  不記得的
[00:07:00.000 --> 00:07:02.000]  有人說我永遠都不記得我的夢
[00:07:02.000 --> 00:07:04.600]  但有些人就說很記得他的夢
[00:07:04.600 --> 00:07:05.800]  有些人就說起床
[00:07:05.800 --> 00:07:06.800]  其實我也是
[00:07:06.800 --> 00:07:07.800]  我很喜歡
[00:07:07.800 --> 00:07:12.200]  如果起床我可以記得前一晚的夢
[00:07:12.200 --> 00:07:14.800]  早上起床刷牙又開心一點
[00:07:14.800 --> 00:07:16.800]  然後我昨晚做夢
[00:07:16.800 --> 00:07:19.800]  就是我參加賽車
[00:07:19.800 --> 00:07:21.200]  拿了冠軍
[00:07:21.200 --> 00:07:22.800]  後來要和教會請假
[00:07:22.800 --> 00:07:24.800]  我說我要去出賽
[00:07:24.800 --> 00:07:25.800]  我要代表法國
[00:07:25.800 --> 00:07:27.600]  不知為何要代表法國
[00:07:27.600 --> 00:07:30.000]  我記得我這個夢
[00:07:30.000 --> 00:07:31.000]  有些更有趣
[00:07:31.000 --> 00:07:32.200]  不知道你有沒有試過
[00:07:32.200 --> 00:07:34.000]  有時去到一個地方
[00:07:34.000 --> 00:07:35.000]  可能去旅行
[00:07:35.000 --> 00:07:37.000]  是你從來沒有去過的
[00:07:37.000 --> 00:07:39.400]  但一去到你覺得很熟悉
[00:07:39.400 --> 00:07:42.400]  你說我做夢做過
[00:07:42.400 --> 00:07:43.800]  有些人試過
[00:07:43.800 --> 00:07:45.400]  但你說我從來沒有去過
[00:07:45.400 --> 00:07:47.800]  為何一去到又那麼熟悉呢
[00:07:47.800 --> 00:07:49.400]  夢境有時很有趣
[00:07:49.400 --> 00:07:51.200]  而這個尼泊爾加尼沙皇
[00:07:51.200 --> 00:07:53.200]  也做了兩個夢
[00:07:53.200 --> 00:07:54.800]  稍後會分享
[00:07:54.800 --> 00:07:56.400]  而他做完第一個夢
[00:07:56.400 --> 00:07:59.000]  很不安心
[00:07:59.000 --> 00:08:00.800]  因為令他很不舒服
[00:08:00.800 --> 00:08:03.800]  結果他就找了所有術士
[00:08:03.800 --> 00:08:05.800]  即是那些觀星
[00:08:05.800 --> 00:08:06.800]  占卜那些
[00:08:06.800 --> 00:08:08.000]  叫了所有術士來
[00:08:08.000 --> 00:08:09.600]  來來來
[00:08:09.600 --> 00:08:11.200]  然後皇就和他們說
[00:08:11.200 --> 00:08:12.200]  叫他們解夢
[00:08:12.200 --> 00:08:15.200]  在《但爾里書》二章三至八節
[00:08:15.200 --> 00:08:16.800]  這樣說
[00:08:16.800 --> 00:08:18.800]  皇就和那些術士說
[00:08:18.800 --> 00:08:20.800]  我做了一個夢
[00:08:20.800 --> 00:08:23.400]  心裏面很煩亂
[00:08:23.400 --> 00:08:25.800]  我要知道這個夢說甚麼
[00:08:25.800 --> 00:08:28.000]  迦勒底人就用阿蘭的言語
[00:08:28.000 --> 00:08:29.000]  就和皇說
[00:08:29.000 --> 00:08:30.600]  願皇萬歲
[00:08:30.600 --> 00:08:33.800]  請你將那夢告訴僕人
[00:08:33.800 --> 00:08:36.400]  僕人就可以幫你講解了
[00:08:36.400 --> 00:08:39.200]  皇就回答迦勒底人就說
[00:08:39.200 --> 00:08:41.000]  我忘記了
[00:08:41.000 --> 00:08:42.600]  嘩
[00:08:42.600 --> 00:08:43.800]  真是叫人解夢
[00:08:43.800 --> 00:08:45.000]  我忘記了
[00:08:45.000 --> 00:08:46.800]  你們如果不將夢
[00:08:46.800 --> 00:08:49.000]  和夢的東西講解給我聽
[00:08:49.000 --> 00:08:50.000]  即是皇帝說
[00:08:50.000 --> 00:08:52.600]  就必被凌遲
[00:08:52.600 --> 00:08:54.600]  大家知不知道甚麼叫凌遲
[00:08:54.600 --> 00:08:55.200]  即是常說
[00:08:55.200 --> 00:08:55.800]  捉他出來
[00:08:55.800 --> 00:08:58.000]  凌遲處死
[00:08:58.000 --> 00:08:59.600]  英文就叫
[00:08:59.600 --> 00:09:02.000]  cut into pieces
[00:09:02.000 --> 00:09:04.600]  即是斬開他們一塊塊
[00:09:04.600 --> 00:09:06.600]  但這個不夠準確
[00:09:06.600 --> 00:09:08.200]  不夠殘忍
[00:09:08.200 --> 00:09:10.200]  凌遲原來就是
[00:09:10.200 --> 00:09:12.800]  逐塊肉
[00:09:12.800 --> 00:09:14.000]  cut出來
[00:09:14.000 --> 00:09:17.400]  cut到你死為止
[00:09:17.400 --> 00:09:19.800]  所以說這個皇帝很殘忍
[00:09:19.800 --> 00:09:20.800]  還有
[00:09:20.800 --> 00:09:24.400]  你們的房屋會變成糞堆
[00:09:24.400 --> 00:09:25.400]  你又忘記了夢
[00:09:25.400 --> 00:09:26.400]  又要我解
[00:09:26.400 --> 00:09:28.200]  下面的人都很腳震
[00:09:28.200 --> 00:09:28.600]  接著說
[00:09:28.600 --> 00:09:30.600]  你們若將夢和夢講解給我聽
[00:09:30.600 --> 00:09:33.400]  我就會給你們很多贈品
[00:09:33.400 --> 00:09:35.200]  賞賜並大尊榮
[00:09:35.200 --> 00:09:37.600]  現在你們可以將夢告訴我
[00:09:37.600 --> 00:09:38.600]  說甚麼呢
[00:09:38.600 --> 00:09:41.200]  你給我多少贈品都沒有用
[00:09:41.200 --> 00:09:43.400]  接著他們又再可能口震震
[00:09:43.400 --> 00:09:44.600]  第二次跟王說
[00:09:44.600 --> 00:09:45.400]  王
[00:09:45.400 --> 00:09:48.400]  不如你先告訴僕人
[00:09:48.400 --> 00:09:49.800]  夢說甚麼
[00:09:49.800 --> 00:09:51.400]  讓我可以講解
[00:09:51.400 --> 00:09:52.600]  接著王就說
[00:09:52.600 --> 00:09:55.400]  我就是知道你們故意拖延
[00:09:55.400 --> 00:09:57.600]  這些老闆都很難服侍
[00:09:57.600 --> 00:10:00.400]  我只是過份拖延
[00:10:00.400 --> 00:10:03.000]  然後因為你知道
[00:10:03.000 --> 00:10:05.800]  我的夢已經忘記了
[00:10:05.800 --> 00:10:07.400]  後來個個都沒有符
[00:10:07.400 --> 00:10:08.400]  當然沒有符
[00:10:08.400 --> 00:10:11.800]  接著他就叫了但爾利來到
[00:10:11.800 --> 00:10:14.000]  王就連內容都沒有告訴他
[00:10:14.000 --> 00:10:15.600]  因為王忘記了
[00:10:15.600 --> 00:10:18.000]  但爾利經過祈禱之後
[00:10:18.000 --> 00:10:20.400]  竟然可以將王的夢
[00:10:20.400 --> 00:10:22.000]  好像回答一樣
[00:10:22.000 --> 00:10:23.200]  倒打一樣
[00:10:23.200 --> 00:10:24.800]  告訴王
[00:10:24.800 --> 00:10:27.400]  然後還不怕冒犯王
[00:10:27.400 --> 00:10:31.400]  然後完成了這個不可能的解夢的任務
[00:10:31.400 --> 00:10:32.400]  使到聖經說
[00:10:32.400 --> 00:10:34.400]  當時叱咤風雲的
[00:10:34.400 --> 00:10:37.000]  這個這麼殘暴的王
[00:10:37.000 --> 00:10:39.400]  竟然非常佩服
[00:10:39.400 --> 00:10:41.400]  但爾利書2:46說
[00:10:41.400 --> 00:10:44.600]  當時尼布格尼撒王俯伏在地
[00:10:44.600 --> 00:10:47.200]  向但爾利下拜
[00:10:47.200 --> 00:10:51.800]  並且吩咐人給他奉上供物和香品
[00:10:51.800 --> 00:10:53.000]  從這件事
[00:10:53.000 --> 00:10:56.600]  尼布格尼撒王更加對以色列的上帝
[00:10:56.600 --> 00:10:58.200]  另眼相看
[00:10:58.200 --> 00:11:00.600]  因為但爾利說明
[00:11:00.600 --> 00:11:03.600]  他能夠解夢這個特異功能
[00:11:03.600 --> 00:11:05.400]  是上帝賜給他的
[00:11:05.400 --> 00:11:06.800]  在2:28說
[00:11:06.800 --> 00:11:09.600]  只有一位在天上的神
[00:11:09.600 --> 00:11:13.000]  能顯明奧秘的事
[00:11:13.000 --> 00:11:16.600]  所以連尼布格尼撒王都對但爾利說
[00:11:16.600 --> 00:11:19.200]  你既能顯明這奧秘的事
[00:11:19.200 --> 00:11:20.800]  你們的神
[00:11:20.800 --> 00:11:23.200]  承然是萬神之神
[00:11:23.200 --> 00:11:24.600]  萬王之王
[00:11:24.600 --> 00:11:27.400]  又是顯明奧秘的事
[00:11:27.400 --> 00:11:30.200]  接著王抬舉但爾利
[00:11:30.200 --> 00:11:31.600]  立了一個大功
[00:11:31.600 --> 00:11:34.000]  然後將他升職
[00:11:34.000 --> 00:11:35.400]  下年有一次講道
[00:11:35.400 --> 00:11:38.200]  我都會講關於但爾利這個人物
[00:11:38.200 --> 00:11:40.400]  但今日很想同大家講另一個
[00:11:40.400 --> 00:11:44.200]  同今日的主題很有關的另一個夢
[00:11:44.200 --> 00:11:46.400]  剛才那個皇帝都忘記了的夢
[00:11:46.400 --> 00:11:50.000]  就在尼布格尼撒王剛剛登基之後
[00:11:50.000 --> 00:11:51.200]  即剛做皇帝
[00:11:51.200 --> 00:11:52.200]  沒有多久發的
[00:11:52.200 --> 00:11:53.600]  但現在講這個夢
[00:11:53.600 --> 00:11:56.800]  就是當他做了皇帝已經是順風順水
[00:11:56.800 --> 00:11:58.800]  一切都很平靜的時候
[00:11:58.800 --> 00:12:01.800]  皇帝又發了另一個夢
[00:12:01.800 --> 00:12:03.800]  在第三章裏面
[00:12:03.800 --> 00:12:05.200]  背景是甚麼呢?
[00:12:05.200 --> 00:12:09.800]  就是他看到本來尼布格尼撒王覺得自己很厲害
[00:12:09.800 --> 00:12:13.600]  就為自己做了一個很大的金像
[00:12:13.600 --> 00:12:15.800]  就叫了全國的人
[00:12:15.800 --> 00:12:18.200]  要拜他做那個像
[00:12:18.200 --> 00:12:21.600]  但是信奉上帝的人不肯
[00:12:21.600 --> 00:12:23.400]  結果有三個人不肯
[00:12:23.400 --> 00:12:25.400]  皇帝就頒令將這三個人
[00:12:25.400 --> 00:12:27.400]  扔到火爐裏面
[00:12:27.400 --> 00:12:29.400]  去燒那幾個人
[00:12:29.400 --> 00:12:33.400]  但是奇蹟出現了
[00:12:33.400 --> 00:12:34.400]  聖經這樣說
[00:12:34.400 --> 00:12:37.400]  「見火無力傷他們的身體
[00:12:37.400 --> 00:12:40.000]  頭髮亦無燒焦
[00:12:40.000 --> 00:12:43.400]  衣裳連衣服都無變色
[00:12:43.400 --> 00:12:46.400]  並且無火燎的氣味」
[00:12:46.400 --> 00:12:49.800]  哇!尼布格尼撒王看到這個很大的神蹟
[00:12:49.800 --> 00:12:50.600]  然後就說
[00:12:50.600 --> 00:12:53.200]  「撒德拉、米薩、阿伯尼哥的神」
[00:12:53.200 --> 00:12:54.400]  即是那三個
[00:12:54.400 --> 00:12:56.400]  「是應當稱頌的」
[00:12:56.400 --> 00:13:00.400]  然後他就差遣使者去說
[00:13:00.400 --> 00:13:04.000]  因為使者來救了你們
[00:13:04.000 --> 00:13:06.400]  上帝的使者救了你們
[00:13:06.400 --> 00:13:08.200]  捨去己身
[00:13:08.200 --> 00:13:10.000]  在他們的神以外
[00:13:10.000 --> 00:13:11.400]  即耶和華神
[00:13:11.400 --> 00:13:14.000]  不肯侍奉敬拜別神
[00:13:14.000 --> 00:13:15.000]  尼布格尼撒王說
[00:13:15.000 --> 00:13:16.000]  「我現在講旨
[00:13:16.000 --> 00:13:19.200]  無論何方何國何族的人
[00:13:19.200 --> 00:13:22.400]  旁讀撒德拉、米薩、阿伯尼哥之神的
[00:13:22.400 --> 00:13:23.800]  必被凌遲
[00:13:23.800 --> 00:13:26.400]  他的房屋必成糞堆
[00:13:26.400 --> 00:13:30.600]  因為沒有別神能這樣施行拯救」
[00:13:30.600 --> 00:13:33.800]  他開始認識耶和華神多了
[00:13:33.800 --> 00:13:36.200]  然後在第四章《但以理書》裏面
[00:13:36.200 --> 00:13:37.600]  一至三節
[00:13:37.600 --> 00:13:43.800]  尼布格尼撒王直接頒一個御旨給全國
[00:13:43.800 --> 00:13:45.600]  內容是這樣的
[00:13:45.600 --> 00:13:46.400]  他說
[00:13:46.400 --> 00:13:51.000]  「給所有住在全地各方各國各族的人說
[00:13:51.000 --> 00:13:52.800]  願你們大享平安
[00:13:52.800 --> 00:13:55.400]  我樂意將至高的神
[00:13:55.400 --> 00:14:00.800]  向我所行的神跡奇事宣揚出來
[00:14:00.800 --> 00:14:02.600]  祂的神跡何其大
[00:14:02.600 --> 00:14:04.800]  祂的奇事何其盛
[00:14:04.800 --> 00:14:06.600]  祂的國事永遠的
[00:14:06.600 --> 00:14:09.600]  祂的權柄傳到萬代」
[00:14:09.600 --> 00:14:13.600]  竟然一個異國的信徒
[00:14:13.600 --> 00:14:15.200]  也不信上帝
[00:14:15.200 --> 00:14:18.000]  然後頒布一個這麼正式的頒令
[00:14:18.000 --> 00:14:21.400]  去和他的子民來問案
[00:14:21.400 --> 00:14:22.000]  好了
[00:14:22.000 --> 00:14:23.800]  第二個夢發了
[00:14:23.800 --> 00:14:25.600]  在第五節開始
[00:14:25.600 --> 00:14:28.000]  看來好像很威武的王
[00:14:28.000 --> 00:14:29.800]  竟然因為一個夢
[00:14:29.800 --> 00:14:31.600]  令到他很害怕
[00:14:31.600 --> 00:14:34.000]  令到他很懼怕
[00:14:34.000 --> 00:14:37.600]  然後他又降旨叫一切的術士來到
[00:14:37.600 --> 00:14:40.000]  又叫他們解夢
[00:14:40.000 --> 00:14:41.400]  又是解不到
[00:14:41.400 --> 00:14:44.000]  最後他還是要叫但以理出手
[00:14:44.000 --> 00:14:46.400]  他說「都是你才能搞定」
[00:14:46.400 --> 00:14:48.000]  那個夢是這樣說的
[00:14:48.000 --> 00:14:48.800]  這次記得了
[00:14:48.800 --> 00:14:50.600]  皇帝不是忘記了
[00:14:50.600 --> 00:14:51.800]  那個夢是說
[00:14:51.800 --> 00:14:55.600]  「我在床上腦中的意象是這樣的
[00:14:55.600 --> 00:15:00.800]  我看見地當中有一棵樹極其高大
[00:15:00.800 --> 00:15:05.000]  那樹漸長而且堅固高得頂天
[00:15:05.000 --> 00:15:06.400]  從地極都能看見」
[00:15:06.400 --> 00:15:09.600]  即是遠遠都能看見有一棵樹在那裏
[00:15:09.600 --> 00:15:11.400]  「葉子華美果子甚多
[00:15:11.400 --> 00:15:13.600]  可作眾生的食物
[00:15:13.600 --> 00:15:14.600]  田野的走獸
[00:15:14.600 --> 00:15:17.600]  和在任下天空的飛鳥宿在之上
[00:15:17.600 --> 00:15:21.000]  凡有血氣的都從這樹得食」
[00:15:21.000 --> 00:15:23.000]  「我在床上腦中的意象是
[00:15:23.000 --> 00:15:26.400]  見有一位守望的聖者從天而降
[00:15:26.400 --> 00:15:28.800]  大聲呼叫說
[00:15:28.800 --> 00:15:30.400]  佛島這樹
[00:15:30.400 --> 00:15:31.800]  撼下樹枝
[00:15:31.800 --> 00:15:33.400]  搖掉葉子
[00:15:33.400 --> 00:15:34.800]  拋散果子
[00:15:34.800 --> 00:15:37.200]  使走獸離開樹下
[00:15:37.200 --> 00:15:39.800]  飛鳥躲開樹枝
[00:15:39.800 --> 00:15:42.400]  樹鱷卻要留在地內」
[00:15:42.400 --> 00:15:43.800]  這個不是筆字
[00:15:43.800 --> 00:15:45.800]  一會兒再說甚麼是樹鱷
[00:15:45.800 --> 00:15:48.600]  「用鐵圈和銅圈箍住
[00:15:48.600 --> 00:15:50.800]  在田野的青草中
[00:15:50.800 --> 00:15:52.800]  讓天怒滴濕
[00:15:52.800 --> 00:15:58.000]  使他與地上的獸一同食草
[00:15:58.000 --> 00:16:01.200]  使他的心改變不如人心
[00:16:01.200 --> 00:16:03.200]  給他一個獸心
[00:16:03.200 --> 00:16:05.000]  使他經過七期」
[00:16:05.000 --> 00:16:09.200]  這就是尼泊爾加尼沙皇發的夢
[00:16:09.200 --> 00:16:12.000]  當但爾理聽了皇帝解夢之後
[00:16:12.000 --> 00:16:15.000]  聖經說但爾理驚一驚
[00:16:15.000 --> 00:16:16.600]  驚訝遍時
[00:16:16.600 --> 00:16:19.200]  然後心亦都很驚惶
[00:16:19.200 --> 00:16:21.600]  接著他說:我主啊
[00:16:21.600 --> 00:16:25.000]  願這夢歸於恨惡利的人
