
[00:00:00.000 --> 00:00:02.240]  撒旦要引誘夏娃的時候
[00:03:51.520 --> 00:03:53.520]  在四本福音書裏面
[00:03:53.520 --> 00:03:55.840]  馬太、馬可、路加、約翰
[00:03:55.840 --> 00:03:58.440]  這是唯一一個神蹟
[00:03:58.440 --> 00:04:01.120]  四卷福音書都有記載
[00:04:01.120 --> 00:04:05.600]  其所有的神蹟 當然我不計算耶穌的死和復活
[00:04:05.600 --> 00:04:09.480]  所有的神蹟都沒有四卷福音書記載
[00:04:09.480 --> 00:04:11.000]  這是唯一一個神蹟
[00:04:11.000 --> 00:04:14.200]  在巴塞達這個五餅二魚的神蹟
[00:04:14.200 --> 00:04:16.760]  四卷福音書都有記載
[00:04:16.760 --> 00:04:18.880]  在巴塞達發現第二件事
[00:04:18.880 --> 00:04:21.120]  就是我們剛才所讀的聖經
[00:04:21.120 --> 00:04:23.520]  就是耶穌醫好這個核子
[00:04:23.520 --> 00:04:25.600]  這個神蹟又是奇怪的
[00:04:25.600 --> 00:04:29.200]  因為在四卷福音書裏面只有馬可福音記載
[00:04:29.200 --> 00:04:30.680]  馬太你找不到的
[00:04:30.680 --> 00:04:31.920]  路加你找不到的
[00:04:31.920 --> 00:04:33.240]  約翰更加找不到
[00:04:33.240 --> 00:04:35.240]  於是我們會問一個問題
[00:04:35.240 --> 00:04:37.280]  為甚麼五餅二魚的神蹟
[00:04:37.280 --> 00:04:39.040]  四卷福音書又有記載
[00:04:39.040 --> 00:04:41.640]  而這個核子被醫好的神蹟
[00:04:41.640 --> 00:04:43.240]  只有馬可福音記載
[00:04:43.240 --> 00:04:46.400]  究竟馬可今天跟我們講了甚麼訊息
[00:04:46.400 --> 00:04:47.960]  為甚麼馬可這樣的編排
[00:04:47.960 --> 00:04:50.680]  他今天要跟我們挑戰我們一些甚麼呢
[00:04:50.680 --> 00:04:53.560]  這個就要我們去小心去看一看
[00:04:53.560 --> 00:04:56.280]  如果我們要明白這個問題
[00:04:56.280 --> 00:04:57.640]  解答這個問題的時候
[00:04:57.640 --> 00:04:59.160]  我們要看整個
[00:04:59.160 --> 00:05:01.240]  拿四卷福音書來記載
[00:05:01.240 --> 00:05:03.760]  事情發生的經過是怎樣
[00:05:03.760 --> 00:05:06.040]  如果我們將所有的福音書來看的時候
[00:05:06.040 --> 00:05:07.240]  我們就知道
[00:05:07.240 --> 00:05:12.560]  這是一個非常非常重要的一個階段
[00:05:12.560 --> 00:05:15.960]  是可以說在耶穌基督的傳道
[00:05:15.960 --> 00:05:18.560]  也可以在福音書的記載裏面
[00:05:18.560 --> 00:05:22.240]  這段時間是一個關鍵性的時間
[00:05:22.240 --> 00:05:23.120]  為甚麼呢
[00:05:23.120 --> 00:05:26.280]  這件事的結束就是
[00:05:26.280 --> 00:05:30.200]  在馬可福音跟著有講
[00:05:30.200 --> 00:05:32.520]  馬太福音十六章有講
[00:05:32.520 --> 00:05:34.440]  路加福音也都有講
[00:05:34.440 --> 00:05:37.600]  就是耶穌基督去到最北的地方
[00:05:37.600 --> 00:05:39.200]  最北的地方就叫做
[00:05:39.200 --> 00:05:41.400]  該撒培勒比
[00:05:41.400 --> 00:05:46.280]  是耶穌在祂有生以來
[00:05:46.280 --> 00:05:49.200]  祂去傳道去到最北的地方
[00:05:49.200 --> 00:05:51.360]  就是愛邦人的地方叫做
[00:05:51.360 --> 00:05:52.280]  該撒培勒比
[00:05:52.280 --> 00:05:53.920]  該撒就是羅馬的皇帝
[00:05:53.920 --> 00:05:58.000]  培勒比就是希臘的一個很出名的皇帝
[00:05:58.000 --> 00:06:00.040]  就是愛邦人最高的地方
[00:06:00.040 --> 00:06:02.040]  然後在這個該撒培勒比
[00:06:02.040 --> 00:06:04.440]  祂問了一個很重要的問題
[00:06:04.440 --> 00:06:06.240]  祂就問這些叛徒
[00:06:06.240 --> 00:06:08.040]  那些人說我是誰來的
[00:06:08.040 --> 00:06:09.880]  於是叛徒說有人說你是伊利亞
[00:06:09.880 --> 00:06:11.240]  有人說你是這個或那個
[00:06:11.240 --> 00:06:13.840]  然後耶穌問你們說我是誰來的
[00:06:13.840 --> 00:06:15.400]  於是比特說你是基督
[00:06:15.400 --> 00:06:17.040]  你是永生神的兒子
[00:06:17.040 --> 00:06:19.640]  然後耶穌就講了一個很重要的訊息
[00:06:19.640 --> 00:06:20.720]  有兩個訊息
[00:06:20.720 --> 00:06:23.240]  耶穌說你輸了這個隊
[00:06:23.240 --> 00:06:26.360]  我要將這個教會建在這盤石上
[00:06:26.360 --> 00:06:28.880]  陰間的權兵不能夠勝過去
[00:06:28.880 --> 00:06:30.320]  教會這個字
[00:06:30.320 --> 00:06:32.920]  就是第一次在這次出現
[00:06:32.920 --> 00:06:35.600]  然後耶穌就講了一句話
[00:06:35.600 --> 00:06:38.400]  人只要被釘在十字架裏面
[00:06:38.400 --> 00:06:42.480]  被殺三天之後復活
[00:06:42.480 --> 00:06:44.680]  比特就說不行你不可以這樣
[00:06:44.680 --> 00:06:46.640]  耶穌說撒旦退去吧
[00:06:46.640 --> 00:06:48.400]  這段聖經後半段
[00:06:48.400 --> 00:06:52.480]  就是整段聖經最高潮的地方
[00:06:52.480 --> 00:06:56.720]  之後整段聖經就走到別處了
[00:06:56.720 --> 00:07:01.320]  耶穌基督開始走向耶路撒冷去死
[00:07:01.320 --> 00:07:04.080]  所以這是一個非常重要的階段
[00:07:04.080 --> 00:07:07.120]  那個高潮那個高峰
[00:07:07.120 --> 00:07:11.000]  就是耶穌去到蓋撒菲勒比問這個問題
[00:07:11.000 --> 00:07:13.600]  人家說我是誰 我是誰來的
[00:07:13.600 --> 00:07:15.840]  你們說我是誰來的
[00:07:15.840 --> 00:07:19.400]  然後我們再在這推上前看發生什麼事
[00:07:19.400 --> 00:07:22.280]  首先就是五餅二魚在白菜大發生
[00:07:22.280 --> 00:07:24.400]  接著就是隔了幾個月之後
[00:07:24.400 --> 00:07:27.280]  耶穌是用七個餅
[00:07:27.280 --> 00:07:29.280]  餵飽了四千人
[00:07:29.280 --> 00:07:33.440]  接著就是法利菜人要求耶穌給神蹟去看
[00:07:33.440 --> 00:07:36.240]  然後耶穌就醫治了核子
[00:07:36.240 --> 00:07:40.960]  接著就是蓋撒菲勒比
[00:07:40.960 --> 00:07:42.800]  彼得認主這段
[00:07:42.800 --> 00:07:46.320]  所以有趣的地方我們可以看到一件事
[00:07:46.320 --> 00:07:49.720]  三卷福音書的記載是很不同的
[00:07:49.720 --> 00:07:53.080]  路加說完了五餅二魚神的之後
[00:07:53.080 --> 00:07:56.840]  就立即說彼得認耶穌基督為主
[00:07:56.840 --> 00:07:59.000]  他沒有說餵飽四千人
[00:07:59.000 --> 00:08:01.280]  他沒有說核子得醫治
[00:08:01.280 --> 00:08:03.120]  他只是說彼得認主
[00:08:03.120 --> 00:08:05.640]  也沒有提及到耶穌所說的
[00:08:05.640 --> 00:08:07.640]  我要建立這個教會
[00:08:07.640 --> 00:08:10.640]  這麼陰間的權柄沒有人勝過他
[00:08:10.640 --> 00:08:14.040]  路加完全沒有提及這些事情
[00:08:14.040 --> 00:08:17.120]  馬太他有說餵飽五千人
[00:08:17.120 --> 00:08:19.120]  有餵飽四千人
[00:08:19.120 --> 00:08:22.120]  他有說法利菜人要求神蹟
[00:08:22.120 --> 00:08:25.680]  他甚至很詳細說耶穌在割撒菲勒比所說的什麼
[00:08:25.680 --> 00:08:28.680]  但他完全沒有提及到核子這件事情
[00:08:28.680 --> 00:08:31.840]  只有馬可福音全部有記載
[00:08:31.840 --> 00:08:35.600]  他有記載五餅二魚的神蹟餵飽五千人
[00:08:35.600 --> 00:08:38.600]  有記載到所有核子被抹掉
[00:08:38.600 --> 00:08:40.880]  但是更加奇怪的是
[00:08:40.880 --> 00:08:44.880]  在穿插這些記載當中
[00:08:44.880 --> 00:08:48.480]  馬可說了一段非常奇怪的話
[00:08:48.480 --> 00:08:50.480]  那句話是什麼呢
[00:08:50.480 --> 00:08:53.040]  「不滿途忘了帶餅
[00:08:53.040 --> 00:08:57.040]  在船上除了一個餅沒有別的食物」
[00:08:57.040 --> 00:08:58.640]  耶穌祝福他們說
[00:08:58.640 --> 00:08:59.720]  你們要謹慎
[00:08:59.720 --> 00:09:02.720]  防備法利菜人的口和希律的口
[00:09:02.720 --> 00:09:04.520]  他們彼此議論說
[00:09:04.520 --> 00:09:06.160]  因為我們沒有餅吧
[00:09:06.160 --> 00:09:07.720]  耶穌看出就說
[00:09:07.720 --> 00:09:10.680]  你們為什麼沒有餅就議論呢
[00:09:10.680 --> 00:09:13.040]  你們還不醒還不明白嗎
[00:09:13.040 --> 00:09:14.600]  你們心裡如幻嗎
[00:09:14.600 --> 00:09:16.840]  你們有眼睛看不見嗎
[00:09:16.840 --> 00:09:18.480]  耳朵聽不見嗎
[00:09:18.480 --> 00:09:19.920]  也不能記得嗎
[00:09:19.920 --> 00:09:22.600]  我抹開那五個餅分給五千人
[00:09:22.600 --> 00:09:25.920]  你們收拾的零碎裝備了多少男子啊
[00:09:25.920 --> 00:09:27.240]  他們說十二個
[00:09:27.240 --> 00:09:30.080]  又抹開七個餅分給四千人
[00:09:30.080 --> 00:09:33.000]  你們收拾的零碎裝備了多少男子啊
[00:09:33.000 --> 00:09:34.240]  他們說七個
[00:09:34.240 --> 00:09:39.120]  耶穌說你們還不明白嗎
[00:09:39.120 --> 00:09:40.760]  接著耶穌說了這段話
[00:09:40.760 --> 00:09:42.200]  馬可記載了這段話
[00:09:42.200 --> 00:09:45.080]  就說在該撒菲勒比
[00:09:45.080 --> 00:09:47.360]  人們說我是誰
[00:09:47.360 --> 00:09:49.440]  你們說我是誰
[00:09:49.440 --> 00:09:51.200]  然後川察在這段當中
[00:09:51.200 --> 00:09:55.040]  就記載了這個核子的故事
[00:09:55.040 --> 00:09:57.640]  所以你將所有的事情看來的時候
[00:09:57.640 --> 00:09:59.640]  你不是很難看得出
[00:09:59.640 --> 00:10:02.400]  究竟馬可想說些什麼
[00:10:02.400 --> 00:10:03.560]  五千人吃飽
[00:10:03.560 --> 00:10:05.720]  全部跟吃有關係
[00:10:05.720 --> 00:10:06.920]  五千人吃飽
[00:10:06.920 --> 00:10:09.240]  四千人吃飽
[00:10:09.240 --> 00:10:10.920]  所有的神蹟
[00:10:10.920 --> 00:10:17.120]  神蹟並不能夠製造信心
[00:10:17.120 --> 00:10:19.760]  看到的不等於你就會信
[00:10:19.760 --> 00:10:21.520]  西方人說你看到就信了
[00:10:21.520 --> 00:10:22.560]  有很多飛機那裡和我
[00:10:22.560 --> 00:10:23.440]  看到我就信了
[00:10:23.440 --> 00:10:25.400]  你不讓我看到神蹟我就會信了
[00:10:25.400 --> 00:10:27.200]  Seeing is believing
[00:10:27.200 --> 00:10:28.240]  是不是真的
[00:10:28.240 --> 00:10:29.440]  你想一想
[00:10:29.440 --> 00:10:31.760]  你去到世界殯儀館
[00:10:31.760 --> 00:10:33.480]  你的朋友去世了
[00:10:33.480 --> 00:10:34.480]  占有遺容的時候
[00:10:34.480 --> 00:10:35.000]  走完一圈
[00:10:35.000 --> 00:10:37.720]  突然間這個人去世了
[00:10:37.720 --> 00:10:44.920]  你猜你會怎麼樣
[00:10:44.920 --> 00:10:46.800]  最近我看了一本書
[00:10:46.800 --> 00:10:48.120]  這本書很有趣
[00:10:48.120 --> 00:10:49.120]  如果大家有興趣看
[00:10:49.120 --> 00:10:50.480]  叫《Midget Album》
[00:10:50.480 --> 00:10:52.280]  《Midget Album》寫了幾本書
[00:10:52.280 --> 00:10:54.280]  都是非常非常精彩的書
[00:10:54.280 --> 00:10:55.480]  都在美國裡面很長時間
[00:10:55.480 --> 00:10:57.200]  有一本叫《Tuesday with Maury》
[00:10:57.200 --> 00:10:59.200]  就是他的老師Maury Brandes
[00:10:59.200 --> 00:11:00.440]  臨死的時候
[00:11:00.440 --> 00:11:01.440]  就是和他談
[00:11:01.440 --> 00:11:02.440]  第二就是
[00:11:02.440 --> 00:11:03.720]  The Five People You Meet in Heaven
[00:11:03.720 --> 00:11:04.960]  五個在天堂
[00:11:04.960 --> 00:11:05.760]  第三本是
[00:11:05.760 --> 00:11:06.760]  Have a Little Faith
[00:11:06.760 --> 00:11:07.880]  我以前都說
[00:11:07.880 --> 00:11:09.320]  最近我看了一本書
[00:11:09.320 --> 00:11:10.160]  就很有趣
[00:11:10.160 --> 00:11:13.400]  The First Phone Call from Heaven
[00:11:13.400 --> 00:11:14.680]  有一次有個人
[00:11:14.680 --> 00:11:16.480]  牧師趕我去的時候
[00:11:16.480 --> 00:11:17.760]  突然間有一個姐妹舉手
[00:11:17.760 --> 00:11:19.080]  我有東西要分享
[00:11:19.080 --> 00:11:21.840]  我昨天接到我姐姐的電話
[00:11:21.840 --> 00:11:22.840]  個個嚇了一跳
[00:11:22.840 --> 00:11:25.040]  她姐姐已經死了兩年
[00:11:25.040 --> 00:11:27.120]  她在天堂打來的電話
[00:11:27.120 --> 00:11:29.280]  如果你知道玉芝後事如何
[00:11:29.280 --> 00:11:31.520]  你就要看一看這本書
[00:11:31.520 --> 00:11:33.080]  其實他是想告訴你
[00:11:33.080 --> 00:11:35.480]  《Midget Album》是透過這個故事
[00:11:35.480 --> 00:11:37.320]  透過這個很精彩的故事
[00:11:37.320 --> 00:11:38.720]  去告訴你
[00:11:38.720 --> 00:11:41.200]  很多人去找一些
[00:11:41.200 --> 00:11:43.040]  那些很突出
[00:11:43.040 --> 00:11:44.040]  很厲害的東西
[00:11:44.040 --> 00:11:45.480]  很驚人的東西
[00:11:45.480 --> 00:11:47.880]  其實到處都有上帝的族人
[00:11:47.880 --> 00:11:48.680]  你是瞎的
[00:11:48.680 --> 00:11:49.360]  我是瞎的
[00:11:49.360 --> 00:11:51.000]  完全都看不到
[00:11:51.000 --> 00:11:54.400]  不是看得見你就相信的
[00:11:54.400 --> 00:11:58.000]  很多時候你看見你都不相信
[00:11:58.000 --> 00:12:00.160]  大家聽我那個故事
[00:12:00.160 --> 00:12:01.840]  有一次有個人
[00:12:01.840 --> 00:12:03.720]  說我很信上帝的
[00:12:03.720 --> 00:12:07.440]  上帝上上會顯示神蹟給我看
[00:12:07.440 --> 00:12:08.840]  有一天
[00:12:08.840 --> 00:12:10.960]  他家附近的水壩就塌了
[00:12:10.960 --> 00:12:11.920]  穿了
[00:12:11.920 --> 00:12:13.680]  水就衝下來了
[00:12:13.680 --> 00:12:17.320]  有個人就在救護車上
[00:12:17.320 --> 00:12:18.200]  走啦
[00:12:18.200 --> 00:12:19.760]  不然還要淹死你
[00:12:19.760 --> 00:12:21.160]  我不需要你救我
[00:12:21.160 --> 00:12:23.080]  我相信上帝會拯救我的
[00:12:23.080 --> 00:12:25.600]  我不需要人為的
[00:12:25.600 --> 00:12:27.000]  我需要神為的
[00:12:27.000 --> 00:12:27.640]  上帝的
[00:12:27.640 --> 00:12:28.280]  所以你走啦
[00:12:28.280 --> 00:12:29.640]  於是他就走了
[00:12:29.640 --> 00:12:30.800]  水就衝了
[00:12:30.800 --> 00:12:32.000]  他就上了二樓
[00:12:32.000 --> 00:12:34.400]  有個救護船就來了
[00:12:34.400 --> 00:12:35.760]  喂 走啦
[00:12:35.760 --> 00:12:37.080]  我不需要人為的
[00:12:37.080 --> 00:12:39.480]  我相信上帝會拯救我的
[00:12:39.480 --> 00:12:40.680]  於是他就走了
[00:12:40.680 --> 00:12:41.520]  水又衝了
[00:12:41.520 --> 00:12:42.640]  他就上到天頂了
[00:12:42.640 --> 00:12:44.200]  直升機就來救他了
[00:12:44.200 --> 00:12:45.480]  直升機就說你走啦
[00:12:45.480 --> 00:12:46.320]  不要淹死你
[00:12:46.320 --> 00:12:47.520]  我相信上帝會拯救我
[00:12:47.520 --> 00:12:48.400]  我不需要的
[00:12:48.400 --> 00:12:51.640]  於是直升機就走了
[00:12:51.640 --> 00:12:53.080]  他也走了
[00:12:53.080 --> 00:12:54.280]  回到天堂那裡
[00:12:54.280 --> 00:12:55.560]  一見到上帝的時候
[00:12:55.560 --> 00:12:57.640]  他生氣得很厲害
[00:12:57.640 --> 00:12:58.960]  上帝有沒有搞錯
[00:12:58.960 --> 00:13:00.680]  你奈我何
[00:13:00.680 --> 00:13:02.280]  為什麼你不去救我
[00:13:02.280 --> 00:13:04.000]  我怎麼相信你
[00:13:04.000 --> 00:13:04.880]  你都這樣
[00:13:04.880 --> 00:13:06.200]  上帝你說什麼
[00:13:06.200 --> 00:13:08.520]  我在等你拯救我
[00:13:08.520 --> 00:13:10.520]  為什麼你不去拯救我
[00:13:10.520 --> 00:13:12.400]  上帝說我有
[00:13:12.400 --> 00:13:16.160]  海、陸、空、軍都出齊了
[00:13:16.160 --> 00:13:18.920]  你看不到的
[00:13:18.920 --> 00:13:20.880]  你瞎的
[00:13:20.880 --> 00:13:23.240]  今天有多少的天使在你周圍
[00:13:23.240 --> 00:13:24.960]  你看不到的
[00:13:24.960 --> 00:13:26.760]  有多少上帝的族人在你周圍
[00:13:26.760 --> 00:13:28.160]  你看不到的
[00:13:28.160 --> 00:13:30.480]  你不是說看到五餅二魚
[00:13:30.480 --> 00:13:31.680]  看到這些神蹟
[00:13:31.680 --> 00:13:33.840]  不是那些你們會相信的
[00:13:33.840 --> 00:13:37.920]  馬可接著就引用《耳塞亞書》
[00:13:37.920 --> 00:13:40.080]  告訴你一個很重要的
[00:13:40.080 --> 00:13:43.160]  你們有眼的是看不見的
[00:13:43.160 --> 00:13:44.960]  耳是聽不見的
[00:13:44.960 --> 00:13:46.520]  因為你們是什麼
[00:13:46.520 --> 00:13:48.760]  心裡剛硬
[00:13:48.760 --> 00:13:52.520]  所以這個故事是跟我們眼有關係
[00:13:52.520 --> 00:13:56.640]  所以穿插在這個對比當中的時候
[00:13:56.640 --> 00:14:00.760]  馬可就是講耶穌醫治逸子的故事
[00:14:00.760 --> 00:14:03.240]  是極之有意思的
[00:14:03.240 --> 00:14:07.520]  為什麼馬可要編排這件事在裡面
[00:14:07.520 --> 00:14:08.960]  就是告訴你們
[00:14:08.960 --> 00:14:13.240]  我們怎麼可以開眼看得見上帝的恩典
[00:14:13.240 --> 00:14:16.480]  不會是有眼目的
[00:14:16.480 --> 00:14:17.920]  還有一點很奇怪
[00:14:17.920 --> 00:14:20.040]  穿插這兩件事情的時候
[00:14:20.040 --> 00:14:21.760]  有兩個不同的主角
[00:14:21.760 --> 00:14:22.720]  我們剛才說過
[00:14:22.720 --> 00:14:26.240]  在巴塞達有兩個有兩件大的神蹟
[00:14:26.240 --> 00:14:28.720]  一個就是五餅二魚的神蹟
[00:14:28.720 --> 00:14:31.440]  一個就是逸子的神蹟
[00:14:31.440 --> 00:14:33.200]  在十二個門徒當中
[00:14:33.200 --> 00:14:36.200]  有兩個去他家鄉就是巴塞達的
[00:14:36.200 --> 00:14:39.360]  他家鄉是巴塞達人
[00:14:39.360 --> 00:14:41.720]  第一個是誰呢?彼得
[00:14:41.720 --> 00:14:44.400]  第二個是誰呢?比利
[00:14:44.400 --> 00:14:46.080]  在五餅二魚的神蹟
[00:14:46.080 --> 00:14:49.080]  如果你還記得耶穌行五餅二魚神蹟的時候
[00:14:49.080 --> 00:14:50.320]  天晚日落
[00:14:50.320 --> 00:14:52.320]  人們沒有飯吃了
[00:14:52.320 --> 00:14:53.800]  於是耶穌就叫門徒
[00:14:53.800 --> 00:14:56.160]  你出去找東西給他們吃
[00:14:56.160 --> 00:14:57.600]  路加還特別
[00:14:57.600 --> 00:14:59.760]  路加很精細
[00:14:59.760 --> 00:15:01.640]  你出去不僅給他們吃東西
[00:15:01.640 --> 00:15:03.680]  馬太、馬可就是給他們吃東西
[00:15:03.680 --> 00:15:05.440]  路加還給他們房子住
[00:15:05.440 --> 00:15:06.800]  還給他們找住宿
[00:15:06.800 --> 00:15:09.520]  因為路加是很知道
[00:15:09.520 --> 00:15:11.360]  這一幫來跟隨的人
[00:15:11.360 --> 00:15:12.640]  不是本地人
[00:15:12.640 --> 00:15:14.600]  是外地來過節
[00:15:14.600 --> 00:15:16.920]  甚至是外邦人
[00:15:16.920 --> 00:15:19.640]  或者是歸化了猶太教的外邦人
[00:15:19.640 --> 00:15:24.000]  而路加特別是要對一些外邦人
[00:15:24.000 --> 00:15:27.600]  傳一個這樣的訊息
[00:15:27.600 --> 00:15:29.920]  其中一個最重要的是
[00:15:29.920 --> 00:15:32.520]  就是找他的地頭蟲
[00:15:32.520 --> 00:15:33.960]  比利
[00:15:33.960 --> 00:15:36.200]  比利就告訴你
[00:15:36.200 --> 00:15:38.440]  你拿成年的錢都買不到
[00:15:38.440 --> 00:15:39.520]  哪裡有這麼多人
[00:15:39.520 --> 00:15:40.480]  有沒有搞錯
[00:15:40.480 --> 00:15:44.880]  覺得耶穌是有點神經病的
[00:15:44.880 --> 00:15:46.840]  主角就是比利
[00:15:46.840 --> 00:15:50.680]  到了埃塞俄比利
[00:15:50.680 --> 00:15:52.520]  誰去做主角
[00:15:52.520 --> 00:15:55.800]  比德做主角
[00:15:55.800 --> 00:15:57.720]  這兩個的主角
[00:15:57.720 --> 00:16:00.840]  其實都是告訴我們一件事
[00:16:00.840 --> 00:16:04.280]  你不要以為你是地頭蟲
[00:16:04.280 --> 00:16:06.000]  你就知道一切
[00:16:06.000 --> 00:16:07.880]  你不要以為你是熟悉這裡
[00:16:07.880 --> 00:16:10.240]  你就可以凌駕一切
[00:16:10.240 --> 00:16:13.600]  你不要以為你自己碰就行了
[00:16:13.600 --> 00:16:15.920]  所以耶穌就對著比德說
