
[00:00:00.000 --> 00:00:05.440]  十誡我們只是讀了九條
[00:05:52.300 --> 00:05:56.840]  處理衝突的經過當中
[00:05:56.840 --> 00:05:58.840]  我們要怎樣做?
[00:05:59.160 --> 00:06:03.440]  它不是說假如有衝突的時候
[00:06:03.440 --> 00:06:06.480]  它是差不多講到一定有衝突
[00:06:06.480 --> 00:06:09.660]  而在這個過程當中你要去處理
[00:06:09.660 --> 00:06:14.420]  處理的時候你要留意甚麼?
[00:06:14.420 --> 00:06:18.560]  《九曰聖經》特別在摩西的
[00:06:18.560 --> 00:06:24.080]  訓誨、誡命、律例、簡章當中
[00:06:24.080 --> 00:06:28.720]  都有很清楚的解釋
[00:06:28.720 --> 00:06:31.640]  我們要小心
[00:06:31.640 --> 00:06:34.120]  因為太多的時候
[00:06:34.120 --> 00:06:37.240]  我們對於這些問題
[00:06:37.240 --> 00:06:42.840]  我們是採取一個鴕鳥的心態
[00:06:42.840 --> 00:06:45.320]  看不到當沒事發生
[00:06:45.320 --> 00:06:49.000]  有事發生走開 不理
[00:06:49.000 --> 00:06:51.000]  《聖經》不是這樣教我們
[00:06:51.000 --> 00:06:54.200]  你不要做假的見證
[00:06:54.200 --> 00:06:56.600]  就是假設你要做見證
[00:06:56.600 --> 00:07:00.880]  你要站出來 你要講出事實
[00:07:00.880 --> 00:07:03.820]  你不是做好人走在一邊的
[00:07:03.820 --> 00:07:06.320]  我都是閉嘴了 你這麼吵
[00:07:06.320 --> 00:07:09.020]  你吵下去了 不是的
[00:07:09.020 --> 00:07:11.520]  不過你要講話的時候
[00:07:11.520 --> 00:07:13.760]  你要小心你說甚麼
[00:07:13.760 --> 00:07:17.040]  你看到那個出發點、那個態度
[00:07:17.040 --> 00:07:20.460]  我們看下去 如果你有《聖經》在手上
[00:07:20.460 --> 00:07:22.220]  請你打開《張開及記》
[00:07:22.220 --> 00:07:25.200]  剛才我們讀的十誡是在第20章
[00:07:25.200 --> 00:07:30.960]  23章第一節到第三節
[00:07:30.960 --> 00:07:33.540]  你找到的話 我想跟你一起讀
[00:07:33.540 --> 00:07:37.360]  我們的印象會深刻一些
[00:07:37.360 --> 00:07:42.900]  《張開及記》23章第一節到第三節
[00:07:42.900 --> 00:07:45.120]  多翻兩頁而已 所以很容易
[00:07:45.120 --> 00:07:47.420]  你不要蓋上它 我們還要翻下去的
[00:07:47.420 --> 00:07:48.420]  請讀
[00:07:48.420 --> 00:07:52.040]  不可隨火報散謠言
[00:07:52.040 --> 00:07:56.960]  不可與惡人聯手妄作見證
[00:07:56.960 --> 00:07:59.600]  不可隨眾行惡
[00:07:59.600 --> 00:08:04.540]  不可在爭眾的事上隨眾偏行
[00:08:04.540 --> 00:08:07.900]  作見證屈枉正正
[00:08:07.900 --> 00:08:13.280]  也不可在爭眾的事上偏惡窮人
[00:08:13.280 --> 00:08:15.380]  這裡講了很多個不可
[00:08:15.380 --> 00:08:18.260]  語氣和十誡幾乎一樣
[00:08:18.260 --> 00:08:23.080]  內容重複講得最多的是那個作見證 看到嗎?
[00:08:23.080 --> 00:08:25.380]  就是在講同一樣東西
[00:08:25.380 --> 00:08:26.800]  這裡在講什麼呢?
[00:08:26.800 --> 00:08:32.980]  這裡說你不要與那些惡人聯手作假見證
[00:08:32.980 --> 00:08:37.060]  是那些惡人、陷害人去作假見證
[00:08:37.060 --> 00:08:38.860]  你不要這樣做
[00:08:38.860 --> 00:08:41.180]  接著第二節那一句
[00:08:41.180 --> 00:08:44.340]  不可隨眾行惡
[00:08:44.340 --> 00:08:46.160]  這裡不是講打架
[00:08:46.160 --> 00:08:49.360]  是講在爭眾的事上
[00:08:49.360 --> 00:08:54.320]  在法庭你不要隨眾偏行
[00:08:54.320 --> 00:08:55.620]  什麼叫偏行呢?
[00:08:55.620 --> 00:09:01.740]  就是作假的見證去屈枉正直人
[00:09:01.740 --> 00:09:06.000]  這個隨眾有時不一定是解作人多人少
[00:09:06.000 --> 00:09:09.760]  有時是解作他的勢力大
[00:09:09.760 --> 00:09:12.620]  人多勢眾
[00:09:12.620 --> 00:09:15.160]  相對的下面那句是講
[00:09:15.160 --> 00:09:20.400]  不可在爭眾的事上偏護窮人 看到嗎?
[00:09:20.400 --> 00:09:23.040]  你知不知道讀這兩句聖經是平衡的
[00:09:23.040 --> 00:09:31.720]  不可在爭眾的事上偏袒、偏護人多勢眾那一邊
[00:09:31.720 --> 00:09:35.160]  又不可以在爭眾的事情上
[00:09:35.160 --> 00:09:41.640]  偏袒、偏護弱小的、貧窮的、沒有勢力的
[00:09:41.640 --> 00:09:43.140]  看到嗎?
[00:09:43.140 --> 00:09:45.140]  這個講的是什麼人呢?
[00:09:45.140 --> 00:09:48.580]  這個講的不是審判官
[00:09:48.580 --> 00:09:53.580]  這個講的是作見證的那幫人
[00:09:53.580 --> 00:09:56.140]  這幫是普通人來的
[00:09:56.140 --> 00:09:59.020]  這幫是群眾來的
[00:09:59.020 --> 00:10:01.500]  他可以選擇做旁觀者
[00:10:01.500 --> 00:10:03.820]  但他應該可以挺身而出
[00:10:03.820 --> 00:10:06.120]  講一句公道的話
[00:10:06.120 --> 00:10:08.820]  不過很大壓力的 是吧?
[00:10:08.820 --> 00:10:12.340]  亞馬遜書也說在這樣的時勢
[00:10:12.340 --> 00:10:14.080]  這麼惡劣的情況
[00:10:14.080 --> 00:10:16.580]  你不說話沒有人說你啞巴的
[00:10:16.580 --> 00:10:20.340]  說話要怎麼說呢?
[00:10:20.340 --> 00:10:24.620]  隨中是很容易的事來的
[00:10:24.620 --> 00:10:27.180]  人多勢眾那邊
[00:10:27.180 --> 00:10:28.940]  你附和下去
[00:10:28.940 --> 00:10:31.980]  就算你不說話 你站在那邊
[00:10:31.980 --> 00:10:33.980]  容易很多的
[00:10:33.980 --> 00:10:36.860]  我就一定是怕那個弱小的
[00:10:36.860 --> 00:10:40.140]  我們當中很多人是有這樣的合義精神的
[00:10:40.140 --> 00:10:42.140]  多數做社工的 是吧?
[00:10:42.140 --> 00:10:44.460]  見證他人少的 就走過去幫他的
[00:10:44.460 --> 00:10:46.260]  都不行的
[00:10:46.260 --> 00:10:48.260]  你看到《聖經》的教導嗎?
[00:10:48.260 --> 00:10:51.260]  不是憑你的本性
[00:10:51.260 --> 00:10:53.780]  你是弱小的 你是跟大隊的
[00:10:53.780 --> 00:10:55.780]  不是 你是很正義的
[00:10:55.780 --> 00:10:58.500]  但是你又鑽珠光那些 打抱不平的
[00:10:58.500 --> 00:11:00.500]  兩個都不行的
[00:11:00.500 --> 00:11:02.340]  你有沒有留意到《聖經》的教導?
[00:11:02.340 --> 00:11:05.180]  你不是當事人
[00:11:05.180 --> 00:11:08.020]  你是一個群眾 你都有責任的
[00:11:08.020 --> 00:11:11.220]  這幾句話都是教導
[00:11:11.220 --> 00:11:15.500]  我們沒有責任去主持公道
[00:11:15.500 --> 00:11:18.700]  我們不是當事人
[00:11:18.700 --> 00:11:23.220]  但是我們是這個群體當中的一份子
[00:11:23.220 --> 00:11:26.260]  《春海剻記》23章
[00:11:26.260 --> 00:11:29.780]  第一到第三節都教導我們
[00:11:29.780 --> 00:11:33.180]  在一個衝突當中
[00:11:34.780 --> 00:11:37.540]  不關你的事 不關我的事
[00:11:37.540 --> 00:11:39.740]  你不要出聲 就走啦 走啦 走啦
[00:11:39.740 --> 00:11:41.220]  很容易的
[00:11:41.220 --> 00:11:44.780]  跟著派隊 那個比較安
[00:11:44.780 --> 00:11:46.020]  很容易的
[00:11:46.020 --> 00:11:48.340]  幫那個弱小的
[00:11:48.340 --> 00:11:51.420]  又是很自然的 很正常的
[00:11:51.420 --> 00:11:54.780]  《聖經》說全部都不行
[00:11:54.780 --> 00:11:56.780]  那怎麼做?
[00:11:56.780 --> 00:11:59.540]  起碼我們開始懂得問
[00:11:59.540 --> 00:12:01.260]  那怎麼做才對?
[00:12:01.260 --> 00:12:03.260]  有時候我們連問都不會問的
[00:12:03.260 --> 00:12:06.180]  我當然是幫他的啦
[00:12:06.180 --> 00:12:08.180]  他說我親戚來的
[00:12:08.180 --> 00:12:11.740]  不是的 幫你不幫親的
[00:12:11.740 --> 00:12:13.260]  中國人都會說的
[00:12:13.260 --> 00:12:14.980]  《聖經》提醒我們
[00:12:14.980 --> 00:12:16.820]  這個教導還沒有完的
[00:12:16.820 --> 00:12:20.700]  你如果讀下去第六節到第九節
[00:12:20.700 --> 00:12:23.180]  跳了第四、第五節
[00:12:23.180 --> 00:12:26.340]  聖餐主日 我們沒有時間解釋這麼多了
[00:12:26.340 --> 00:12:28.620]  我們只是說那些有關係的
[00:12:28.620 --> 00:12:30.620]  還有兩、三段《聖經》要讀
[00:12:30.620 --> 00:12:34.940]  請大家一起讀第六節到第九節好嗎?
[00:12:34.940 --> 00:12:39.620]  「不可在窮人尊重的事上屈往正直
[00:12:39.620 --> 00:12:41.820]  當遠離虛假的事
[00:12:41.820 --> 00:12:44.620]  不可殺無辜和有義的人
[00:12:44.620 --> 00:12:47.340]  因我必不以惡人為義
[00:12:47.340 --> 00:12:48.940]  不可受賄賂
[00:12:48.940 --> 00:12:52.100]  因為賄賂能叫明眼人變黑了
[00:12:52.100 --> 00:12:54.460]  又能顛倒二人的謊
[00:12:54.460 --> 00:12:56.460]  不可欺壓地居的
[00:12:56.460 --> 00:12:59.900]  因為你們在埃及地作國地居的
[00:12:59.900 --> 00:13:02.900]  知道既居的心」
[00:13:02.900 --> 00:13:07.180]  這幾句話很明顯就不是對群眾說的了
[00:13:07.180 --> 00:13:09.180]  為什麼你說?
[00:13:09.180 --> 00:13:11.060]  因為其中有一句
[00:13:11.060 --> 00:13:14.060]  「不可濫殺無辜
[00:13:14.060 --> 00:13:18.260]  不可以殺那些有義的人」
[00:13:18.260 --> 00:13:21.300]  不是說一幫人去害死他
[00:13:21.300 --> 00:13:23.860]  這裡說的是司法制度
[00:13:23.860 --> 00:13:25.860]  說的是審判官
[00:13:25.860 --> 00:13:31.860]  說的是有權力、有責任的人
[00:13:31.860 --> 00:13:35.860]  他們面對衝突的時候
[00:13:35.860 --> 00:13:38.620]  他們要行公義
[00:13:38.620 --> 00:13:42.860]  他們要按公正來審判
[00:13:42.860 --> 00:13:47.980]  所以第六節承接著第三節
[00:13:47.980 --> 00:13:53.180]  在窮人尊重的事情上這樣說下去
[00:13:53.180 --> 00:13:55.780]  但是轉了一個對象
[00:13:55.780 --> 00:13:59.780]  上面那三節說的是群眾
[00:13:59.780 --> 00:14:01.460]  本來不關他們的事的
[00:14:01.460 --> 00:14:03.460]  他們可以明哲保身的
[00:14:03.460 --> 00:14:06.460]  現在說的第六節到第九節
[00:14:06.460 --> 00:14:08.460]  就是那個不可以走開的
[00:14:08.460 --> 00:14:12.260]  作為領袖在衝突的事情當中
[00:14:12.260 --> 00:14:14.260]  不可以當看不到的
[00:14:14.260 --> 00:14:16.260]  在一個群體裏面
[00:14:16.260 --> 00:14:17.540]  在一個家庭當中
[00:14:17.540 --> 00:14:19.300]  你是一家之主
[00:14:19.300 --> 00:14:21.780]  做丈夫的、做父親的
[00:14:21.780 --> 00:14:23.380]  最喜歡做一家之主
[00:14:23.380 --> 00:14:25.380]  在什麼事情上要做一家之主?
[00:14:25.380 --> 00:14:28.660]  怎樣去領導、怎樣去帶領
[00:14:28.660 --> 00:14:30.660]  在衝突出現的時候
[00:14:30.660 --> 00:14:32.660]  你有責任的
[00:14:32.660 --> 00:14:36.460]  你要秉公行義
[00:14:36.460 --> 00:14:40.460]  要遠離那些虛假的事情
[00:14:40.460 --> 00:14:42.460]  它是對的就是對的
[00:14:42.460 --> 00:14:44.460]  它是不對的就是不對的
[00:14:44.460 --> 00:14:46.460]  不要受賄賂
[00:14:46.460 --> 00:14:51.260]  這個有時候我們一說賄賂就知道不可以了
[00:14:51.260 --> 00:14:54.460]  禮物呢?人情呢?
[00:14:54.460 --> 00:14:56.460]  關係呢?
[00:14:56.460 --> 00:14:58.460]  給面子呢?
[00:14:58.460 --> 00:15:00.460]  你不就是這樣說下去
[00:15:00.460 --> 00:15:04.460]  那個賄賂可以很複雜的
[00:15:04.460 --> 00:15:07.460]  不是真的把錢塞過來給你
[00:15:07.460 --> 00:15:09.460]  數一數是否是美金
[00:15:09.460 --> 00:15:11.460]  不是的 那些是拍電影的
[00:15:11.460 --> 00:15:13.460]  多數都是假鈔票來的
[00:15:13.460 --> 00:15:16.460]  有時候你那個不公正
[00:15:16.460 --> 00:15:18.460]  受到什麼的影響
[00:15:18.460 --> 00:15:19.460]  聖經提醒我們
[00:15:19.460 --> 00:15:23.460]  不要叫明眼人瞎了眼
[00:15:23.460 --> 00:15:26.460]  不要顛倒二人的說話
[00:15:26.460 --> 00:15:29.460]  不要施壓地區的
[00:15:29.460 --> 00:15:31.460]  即是不是自己人
[00:15:31.460 --> 00:15:33.460]  你如果還沒有過六個月
[00:15:33.460 --> 00:15:35.460]  都還沒有成立人會
[00:15:35.460 --> 00:15:37.460]  我當然是幫自己人的了
[00:15:37.460 --> 00:15:39.460]  撞車的時候你幫誰的?
[00:15:39.460 --> 00:15:42.460]  尤其是你看看開車撞了的時候
[00:15:42.460 --> 00:15:44.460]  你不幫他 你想死嗎?
[00:15:44.460 --> 00:15:46.460]  你明白嗎?
[00:15:46.460 --> 00:15:48.460]  怎可以不幫他的?
[00:15:48.460 --> 00:15:50.460]  他是我的嘛 我的人來的
[00:15:50.460 --> 00:15:51.460]  當然是幫他了
[00:15:51.460 --> 00:15:53.460]  你不是審判官
[00:15:53.460 --> 00:15:58.460]  你不是主持公道的領袖
[00:15:58.460 --> 00:16:02.460]  或者還有情有可原
[00:16:02.460 --> 00:16:05.460]  當你是領袖的時候
[00:16:05.460 --> 00:16:08.460]  小心啊 上帝提醒你
[00:16:08.460 --> 00:16:09.460]  大同小異
[00:16:09.460 --> 00:16:11.460]  不過在責任上面
[00:16:11.460 --> 00:16:13.460]  你可能會再留心的看清楚
[00:16:13.460 --> 00:16:16.460]  這兩段的教導
[00:16:16.460 --> 00:16:18.460]  其實是對著兩班人說的
[00:16:18.460 --> 00:16:22.460]  或者說是一個司法公正
[00:16:22.460 --> 00:16:25.460]  維繫一個群體
[00:16:25.460 --> 00:16:29.460]  現實的情況有衝突發生
[00:16:29.460 --> 00:16:31.460]  要繼續下去的
[00:16:31.460 --> 00:16:34.460]  不能解散以色列12個支派再來過的
[00:16:34.460 --> 00:16:36.460]  要繼續下去的時候
[00:16:36.460 --> 00:16:40.460]  牽涉的不是只是領袖
[00:16:40.460 --> 00:16:43.460]  也不是只是群眾
[00:16:43.460 --> 00:16:49.460]  是兩邊一起進行神的教導
[00:16:49.460 --> 00:16:52.460]  進行聖經的教導
[00:16:52.460 --> 00:16:55.460]  這樣就可以走下去
[00:16:55.460 --> 00:16:59.460]  群眾很容易會怪責領袖
[00:16:59.460 --> 00:17:01.460]  他們都不做事
[00:17:01.460 --> 00:17:03.460]  群眾有他的責任的
[00:17:03.460 --> 00:17:04.460]  你看清楚了嗎?
[00:17:04.460 --> 00:17:06.460]  第一節到第三節
[00:17:06.460 --> 00:17:08.460]  領袖很容易說
[00:17:08.460 --> 00:17:10.460]  大家都是這樣看的
[00:17:10.460 --> 00:17:11.460]  我能夠做到些什麼?
[00:17:11.460 --> 00:17:13.460]  不是的
[00:17:13.460 --> 00:17:15.460]  每個人有不同的責任
[00:17:15.460 --> 00:17:17.460]  有不同的角色
[00:17:17.460 --> 00:17:20.460]  在整件事情的經過上面
[00:17:20.460 --> 00:17:26.460]  上帝對兩種人都有教導
[00:17:26.460 --> 00:17:29.460]  兩種人都有責任
[00:17:29.460 --> 00:17:33.460]  那兩個爭吵的當然牽涉在當中
[00:17:33.460 --> 00:17:35.460]  但是在這個群體裏面
[00:17:35.460 --> 00:17:37.460]  有領袖的
[00:17:37.460 --> 00:17:39.460]  有旁邊的人的
[00:17:39.460 --> 00:17:42.460]  《春海及記》23章
[00:17:42.460 --> 00:17:48.460]  首先分開和兩邊的人說清楚
[00:17:48.460 --> 00:17:50.460]  有關的
[00:17:50.460 --> 00:17:51.460]  有關的
[00:17:51.460 --> 00:17:53.460]  十戒所關心的
[00:17:53.460 --> 00:17:57.460]  首先不是只是關心你說話
[00:17:57.460 --> 00:17:59.460]  究竟是真還是假
[00:17:59.460 --> 00:18:03.460]  這樣的解釋就忘記了那個群體
[00:18:03.460 --> 00:18:07.460]  忘記了在這件事情的經過當中
[00:18:07.460 --> 00:18:11.460]  其實有很多不同的派對在這裏
[00:18:11.460 --> 00:18:13.460]  旁觀的
[00:18:13.460 --> 00:18:17.460]  你可以隨火布散謠言
[00:18:17.460 --> 00:18:19.460]  23章第一節
[00:18:19.460 --> 00:18:23.460]  你可以聯手網作見證
[00:18:23.460 --> 00:18:25.460]  Take side
[00:18:25.460 --> 00:18:28.460]  你可以天護窮人
[00:18:28.460 --> 00:18:31.460]  審判官的領袖的
[00:18:31.460 --> 00:18:35.460]  你可以在人的情面
[00:18:35.460 --> 00:18:37.460]  瞎了眼
[00:18:37.460 --> 00:18:41.460]  你可以見到他是外面來的
[00:18:41.460 --> 00:18:43.460]  欺負就欺負
[00:18:43.460 --> 00:18:46.460]  兩個很不同的責任
[00:18:46.460 --> 00:18:49.460]  聖經都關心的
[00:18:49.460 --> 00:18:50.460]  我們再看下去
[00:18:50.460 --> 00:18:52.460]  《利美記》第19章
[00:18:52.460 --> 00:18:54.460]  《利美記》第19章
[00:18:54.460 --> 00:18:57.460]  15節、16節
[00:18:57.460 --> 00:18:59.460]  你找到我們一起讀
[00:18:59.460 --> 00:19:01.460]  《春海及記》的下一段書
[00:19:01.460 --> 00:19:04.460]  《利美記》第19章
[00:19:04.460 --> 00:19:07.460]  15節、16節
[00:19:07.460 --> 00:19:08.460]  請讀
[00:19:08.460 --> 00:19:10.460]  你們施行審判
[00:19:10.460 --> 00:19:12.460]  不可行不義
[00:19:12.460 --> 00:19:14.460]  不可天護窮人
[00:19:14.460 --> 00:19:17.460]  也不可縱害有勢力的人
[00:19:17.460 --> 00:19:21.460]  只要按照公義審判你們的領袖
[00:19:21.460 --> 00:19:24.460]  不可在民眾往來搬弄是非
[00:19:24.460 --> 00:19:26.460]  也不可與領袖為敵
[00:19:26.460 --> 00:19:28.460]  自知於死
[00:19:28.460 --> 00:19:31.460]  我是耶和華
[00:19:31.460 --> 00:19:33.460]  這一段的教導是
[00:19:33.460 --> 00:19:35.460]  《利美記》第19章裏面
[00:19:35.460 --> 00:19:39.460]  16段的教導的其中一段
[00:19:39.460 --> 00:19:44.460]  16段都以「我是耶和華」
[00:19:44.460 --> 00:19:46.460]  這句話做結束的
[00:19:46.460 --> 00:19:47.460]  所以我們可以知道
[00:19:47.460 --> 00:19:51.460]  由第15節到第16節
[00:19:51.460 --> 00:19:53.460]  這是一個段落
[00:19:53.460 --> 00:19:55.460]  這裡說明的很清楚
[00:19:55.460 --> 00:19:58.460]  與《春海及記》有呼應的
[00:19:58.460 --> 00:20:00.460]  施行審判
[00:20:00.460 --> 00:20:03.460]  不可天護窮人
[00:20:03.460 --> 00:20:09.460]  也不可縱害有勢力的人
[00:20:09.460 --> 00:20:13.460]  在處理一個衝突的過程當中
[00:20:13.460 --> 00:20:17.460]  不是看他是誰
[00:20:17.460 --> 00:20:20.460]  怕他是有權有勢的不行
[00:20:20.460 --> 00:20:22.460]  怕他是無權無勢的
[00:20:22.460 --> 00:20:26.460]  無論你是positive discrimination
[00:20:26.460 --> 00:20:29.460]  還是negative discrimination
[00:20:29.460 --> 00:20:31.460]  你幫他就不行
[00:20:31.460 --> 00:20:32.460]  你不幫他就不行
[00:20:32.460 --> 00:20:33.460]  我們可以試問
[00:20:33.460 --> 00:20:34.460]  那幫誰?
[00:20:34.460 --> 00:20:35.460]  怎樣做?
[00:20:35.460 --> 00:20:37.460]  聖經說得很清楚的
[00:20:37.460 --> 00:20:40.460]  不可作假見證
[00:20:40.460 --> 00:20:45.460]  所以根據那個基礎
[00:20:45.460 --> 00:20:48.460]  整個司法的公正
[00:20:48.460 --> 00:20:54.460]  整個處理衝突的經過的基礎
[00:20:54.460 --> 00:21:02.460]  是在事實、真實、真相
[00:21:02.460 --> 00:21:07.460]  在確實的見證之上
[00:21:07.460 --> 00:21:11.460]  作為審判官、作為領袖
[00:21:11.460 --> 00:21:14.460]  根據的是事實
[00:21:14.460 --> 00:21:17.460]  而不是意見
[00:21:17.460 --> 00:21:20.460]  或者雖無過犯
[00:21:20.460 --> 00:21:21.460]  面目可憎
[00:21:21.460 --> 00:21:23.460]  看你我就討厭了
[00:21:23.460 --> 00:21:24.460]  不幫你不行的
[00:21:24.460 --> 00:21:28.460]  你只能夠根據事實
[00:21:28.460 --> 00:21:30.460]  而閉上眼睛
[00:21:30.460 --> 00:21:34.460]  在法庭上拿著天秤
[00:21:34.460 --> 00:21:38.460]  羅馬、希臘傳統的女神
[00:21:38.460 --> 00:21:40.460]  是綁著眼睛的
[00:21:40.460 --> 00:21:42.460]  她不理會誰走過來
[00:21:42.460 --> 00:21:45.460]  她只是問個情
[00:21:45.460 --> 00:21:48.460]  那就是事實
[00:21:48.460 --> 00:21:51.460]  作為群眾
[00:21:51.460 --> 00:21:56.460]  你要走出來講作證供的時候
[00:21:56.460 --> 00:21:59.460]  同樣不是看她是誰
[00:21:59.460 --> 00:22:02.460]  是看事實
[00:22:02.460 --> 00:22:04.460]  不用想那麼多
[00:22:04.460 --> 00:22:05.460]  那很容易
[00:22:05.460 --> 00:22:08.460]  不是的,那是最難的
[00:22:08.460 --> 00:22:10.460]  我只是幫我自己人
[00:22:10.460 --> 00:22:12.460]  那很容易的
[00:22:12.460 --> 00:22:17.460]  聖經說你只能夠講事實
[00:22:17.460 --> 00:22:19.460]  按著事實
[00:22:19.460 --> 00:22:23.460]  所以作證供
[00:22:23.460 --> 00:22:26.460]  和前面布散謠言
