
[00:00:00.000 --> 00:00:05.000]  各位大姐妹 大家早安
[00:01:41.000 --> 00:01:45.000]  不過不知道什麼時候開始
[00:01:45.000 --> 00:01:48.000]  教會就有很多的信徒
[00:01:48.000 --> 00:01:52.000]  帶著一種唏噓的心態
[00:01:52.000 --> 00:01:57.000]  跳過了唏噓的屬靈生命生活
[00:01:57.000 --> 00:02:00.000]  於是很多的信徒就開始
[00:02:00.000 --> 00:02:04.000]  來對上帝很多時候
[00:02:04.000 --> 00:02:09.000]  作出一些不尊重的行為
[00:02:09.000 --> 00:02:12.000]  以前我也不覺得
[00:02:12.000 --> 00:02:14.000]  但是我最近會發覺到
[00:02:14.000 --> 00:02:18.000]  很多信徒和不信的信徒的表現
[00:02:18.000 --> 00:02:20.000]  都不無兩樣
[00:02:20.000 --> 00:02:25.000]  甚至把上帝的名字拿來使用
[00:02:25.000 --> 00:02:28.000]  最近我和一位目者聊天
[00:02:28.000 --> 00:02:32.000]  究竟聖經裡面應該怎樣去稱呼我們的上帝
[00:02:32.000 --> 00:02:34.000]  還是稱為神呢
[00:02:34.000 --> 00:02:39.000]  其實在聖經裡面都有很嚴謹的一個界定
[00:02:39.000 --> 00:02:43.000]  當我在神學院讀書的時候
[00:02:43.000 --> 00:02:47.000]  我們班當中不單止一班基督徒
[00:02:47.000 --> 00:02:50.000]  甚至有一些未信主的人
[00:02:50.000 --> 00:02:55.000]  以及一些猶太人的信徒
[00:02:55.000 --> 00:02:58.000]  他們都會來上課的
[00:02:58.000 --> 00:03:01.000]  特別當我們讀到舊約聖經的時候
[00:03:01.000 --> 00:03:04.000]  每每讀到舊約聖經裡面
[00:03:04.000 --> 00:03:08.000]  出現四個希伯來文的字母
[00:03:08.000 --> 00:03:20.000]  其實這四個字母是象徵著耶和華這個名稱的
[00:03:20.000 --> 00:03:25.000]  但是猶太人對這個名字實在太尊重了
[00:03:25.000 --> 00:03:28.000]  所以他們不會讀這個名字
[00:03:28.000 --> 00:03:32.000]  不會像很多基督徒甚至神學家一樣
[00:03:32.000 --> 00:03:34.000]  這個就是Yahweh
[00:03:34.000 --> 00:03:36.000]  不會這樣讀的
[00:03:36.000 --> 00:03:40.000]  他們會將這個字讀為Adonai
[00:03:40.000 --> 00:03:42.000]  Adonai是什麼意思呢
[00:03:42.000 --> 00:03:44.000]  是一個希臘文的發音
[00:03:44.000 --> 00:03:46.000]  即是主的意思
[00:03:46.000 --> 00:03:50.000]  他們不會直稱上帝的名稱
[00:03:50.000 --> 00:03:53.000]  我記得好像我們小時候一樣
[00:03:53.000 --> 00:03:56.000]  我們不會直稱我們父母的名稱
[00:03:56.000 --> 00:04:00.000]  你敢不敢跟你父母說
[00:04:00.000 --> 00:04:04.000]  我可以公開我父母的名字
[00:04:04.000 --> 00:04:06.000]  我父母的名字很普通
[00:04:06.000 --> 00:04:08.000]  例如王攝夫
[00:04:08.000 --> 00:04:12.000]  我不會跟我父母說王攝夫
[00:04:12.000 --> 00:04:14.000]  我不會這樣說的
[00:04:14.000 --> 00:04:16.000]  我會很尊重我父母
[00:04:16.000 --> 00:04:19.000]  我會用一個取締的字眼去稱呼他們
[00:04:19.000 --> 00:04:23.000]  同樣道理猶太人都是一樣的
[00:04:23.000 --> 00:04:26.000]  所以我們在課堂上每每讀到
[00:04:26.000 --> 00:04:30.000]  Yohi Wahi這四個希伯來文字母的時候
[00:04:30.000 --> 00:04:34.000]  我們都不會讀Yahweh
[00:04:34.000 --> 00:04:37.000]  或者按照德國神學家說
[00:04:37.000 --> 00:04:38.000]  Johova
[00:04:38.000 --> 00:04:40.000]  Johova這個發音更錯
[00:04:40.000 --> 00:04:42.000]  我們不會這樣讀的
[00:04:42.000 --> 00:04:44.000]  我們都會用Adonai
[00:04:44.000 --> 00:04:46.000]  但今天的基督徒怎麼樣呢
[00:04:46.000 --> 00:04:49.000]  我發覺基督徒的嘴巴
[00:04:49.000 --> 00:04:52.000]  不單止拿耶穌基督的名字來玩
[00:04:52.000 --> 00:04:58.000]  而且把上帝的名字拿來成為一個咒詛的助語詞
[00:04:58.000 --> 00:05:01.000]  每逢有不好的事情的時候
[00:05:01.000 --> 00:05:03.000]  就把神的名字扔出來
[00:05:03.000 --> 00:05:06.000]  或者用耶穌的名字去取代
[00:05:06.000 --> 00:05:10.000]  這種態度是絕對不應該
[00:05:10.000 --> 00:05:13.000]  我在這裡奉勸大英朝不要這樣去做
[00:05:13.000 --> 00:05:15.000]  因為如果你這樣去做
[00:05:15.000 --> 00:05:19.000]  其實是對於上帝一種很大的侮辱
[00:05:19.000 --> 00:05:24.000]  首先你不要以為我們的神已經死了
[00:05:24.000 --> 00:05:31.000]  其實我們上帝現在天天都在金睛火眼的看著你
[00:05:31.000 --> 00:05:33.000]  你每講一句話
[00:05:33.000 --> 00:05:35.000]  你做每一個行為
[00:05:35.000 --> 00:05:38.000]  全部都已經記錄下來
[00:05:38.000 --> 00:05:40.000]  你不信的話
[00:05:40.000 --> 00:05:42.000]  遲些但爾利書就告訴你了
[00:05:42.000 --> 00:05:44.000]  但爾利書很有趣的
[00:05:44.000 --> 00:05:48.000]  你的紀錄
[00:05:48.000 --> 00:05:51.000]  行事為人 心思令武講出來的一切
[00:05:51.000 --> 00:05:54.000]  全部拿出來寫好
[00:05:54.000 --> 00:05:56.000]  到時你沒得抵賴
[00:05:56.000 --> 00:06:02.000]  而今天我們透過所看的這一段經文
[00:06:02.000 --> 00:06:05.000]  在但爾利書的第五章
[00:06:05.000 --> 00:06:08.000]  從第17至第31節
[00:06:08.000 --> 00:06:15.000]  也可以說是巴比倫王朝埋單的時候
[00:06:15.000 --> 00:06:18.000]  在這個時候
[00:06:18.000 --> 00:06:25.000]  究竟最後這位攝政王白沙薩
[00:06:25.000 --> 00:06:29.000]  他玩到局這麼爛的時候
[00:06:29.000 --> 00:06:32.000]  他當上帝是否仍然是上帝呢
[00:06:32.000 --> 00:06:36.000]  還是他當上帝是沒了道呢
[00:06:36.000 --> 00:06:40.000]  所以今天我就想和大家以這個講題
[00:06:40.000 --> 00:06:43.000]  不要以為神沒了道
[00:06:43.000 --> 00:06:50.000]  來成為我們今天看第五章17至31節
[00:06:50.000 --> 00:06:55.000]  記錄新巴比倫王朝的結束
[00:06:55.000 --> 00:06:57.000]  讓我們去看看
[00:06:57.000 --> 00:06:59.000]  在這個過程當中
[00:06:59.000 --> 00:07:03.000]  作為神的子民應該怎樣去行事
[00:07:03.000 --> 00:07:05.000]  要小心去看
[00:07:05.000 --> 00:07:08.000]  因為這段聖經都比較陌生
[00:07:08.000 --> 00:07:11.000]  我希望和大家再讀多一次
[00:07:11.000 --> 00:07:13.000]  Sandy和我讀了一次
[00:07:13.000 --> 00:07:16.000]  我們自己再讀多一次
[00:07:16.000 --> 00:07:20.000]  熟悉一下這段經文的內容
[00:07:20.000 --> 00:07:23.000]  請大家一起打開聖經
[00:07:23.000 --> 00:07:27.000]  但爾利書第五章
[00:07:27.000 --> 00:07:31.000]  我們由第17至第22節
[00:07:31.000 --> 00:07:33.000]  一起讀起來
[00:07:33.000 --> 00:07:36.000]  我找一張大字聖經
[00:07:36.000 --> 00:07:38.000]  因為我看不到
[00:07:38.000 --> 00:07:41.000]  好,我們一起讀吧
[00:07:41.000 --> 00:07:45.000]  但以你在王面前回答說
[00:07:45.000 --> 00:07:49.000]  你的贈品可以歸你自己
[00:07:49.000 --> 00:07:53.000]  你的賞賜可以歸給別人
[00:07:53.000 --> 00:07:57.000]  我卻要為王讀這文字
[00:07:57.000 --> 00:07:59.000]  把講解告訴王
[00:07:59.000 --> 00:08:10.000]  王啊,至高的神曾將國位、大權、榮耀、威嚴賜予你父尼布甲尼撒
[00:08:10.000 --> 00:08:13.000]  因神所賜他的大權
[00:08:13.000 --> 00:08:21.000]  各方、各國、各族的人都在他面前戰敬恐懼
[00:08:21.000 --> 00:08:26.000]  他可以隨意生殺、隨意升降
[00:08:26.000 --> 00:08:31.000]  但他心高氣傲、寧也剛愎
[00:08:31.000 --> 00:08:34.000]  直到行事狂傲
[00:08:34.000 --> 00:08:39.000]  受被甲去王位、奪去榮耀
[00:08:39.000 --> 00:08:43.000]  他被趕出離開世人
[00:08:43.000 --> 00:08:46.000]  他的心變如獸心
[00:08:46.000 --> 00:08:48.000]  與野狼同居
[00:08:48.000 --> 00:08:50.000]  吃草如牛
[00:08:50.000 --> 00:08:53.000]  身被天怒敵濕
[00:08:53.000 --> 00:08:58.000]  等他知道至高的神在人的國中掌權
[00:08:58.000 --> 00:09:03.000]  憑自己的子而立人治國
[00:09:03.000 --> 00:09:07.000]  伯沙薩拿,你是他的兒子
[00:09:07.000 --> 00:09:09.000]  你須知道這一切
[00:09:09.000 --> 00:09:12.000]  你心形不自卑
[00:09:12.000 --> 00:09:17.000]  竟向天上的主自告
[00:09:17.000 --> 00:09:22.000]  使人將他殿中的器皿拿到你面前
[00:09:22.000 --> 00:09:25.000]  你和大臣、皇后
[00:09:25.000 --> 00:09:28.000]  非奔用這器皿飲酒
[00:09:28.000 --> 00:09:33.000]  你又讚美那不能看、不能聽
[00:09:33.000 --> 00:09:39.000]  無知無識、金銀銅鐵木石所造的神
[00:09:39.000 --> 00:09:44.000]  卻沒有將榮耀歸於那手中有你氣息
[00:09:44.000 --> 00:09:48.000]  管理你一切行動的神
[00:09:48.000 --> 00:09:54.000]  因此從神那裡顯出使頭來寫這文字
[00:09:54.000 --> 00:09:56.000]  所寫的文字是
[00:09:56.000 --> 00:10:02.000]  「未離,未離,提克勒,烏法爾身」
[00:10:02.000 --> 00:10:04.000]  講解是這樣
[00:10:04.000 --> 00:10:11.000]  「未離」就是神已經數算你國的年日到此完畢
[00:10:11.000 --> 00:10:16.000]  「提克勒」就是你被稱在天秤裡
[00:10:16.000 --> 00:10:19.000]  顯出你的虧欠
[00:10:19.000 --> 00:10:23.000]  「提克勒斯」就是你的國分裂
[00:10:23.000 --> 00:10:28.000]  歸於米利、維亞人和波斯人
[00:10:28.000 --> 00:10:34.000]  白沙薩下令人就把紙袍給但爾利村上
[00:10:34.000 --> 00:10:38.000]  把金鏈給他戴在頭頂上
[00:10:38.000 --> 00:10:43.000]  又傳令使他的在國中位列第三
[00:10:43.000 --> 00:10:48.000]  當夜加勒底王白沙薩被殺
[00:10:48.000 --> 00:10:52.000]  米底亞人戴留斯年62歲
[00:10:52.000 --> 00:10:55.000]  取了加勒底國
[00:10:55.000 --> 00:10:58.000]  上文我已經講過了
[00:10:58.000 --> 00:11:03.000]  但爾利對於白沙薩
[00:11:03.000 --> 00:11:07.000]  召他來為他收拾這個爛攤子
[00:11:07.000 --> 00:11:12.000]  白沙薩王為他提出一些條件
[00:11:12.000 --> 00:11:16.000]  只需要你解釋給我知道
[00:11:16.000 --> 00:11:23.000]  這些寫在墳場上被大光燈照著的文字是什麼意思
[00:11:23.000 --> 00:11:27.000]  我就會有榮華富貴給你
[00:11:27.000 --> 00:11:30.000]  榮華富貴當然包括
[00:11:30.000 --> 00:11:37.000]  把但爾利的頸項上戴上金鏈
[00:11:37.000 --> 00:11:42.000]  為他穿紙袍
[00:11:42.000 --> 00:11:49.000]  甚至將他列為新巴比倫國的第三號主事人
[00:11:49.000 --> 00:11:53.000]  但爾利從來在他的侍奉中
[00:11:53.000 --> 00:12:00.000]  都沒有任何期望或希望得到任何獎賞
[00:12:00.000 --> 00:12:07.000]  因為他只希望按照神交託給他的職份
[00:12:07.000 --> 00:12:13.000]  就是將上帝的訊息傳給上帝要知道的人
[00:12:13.000 --> 00:12:15.000]  明白裡面的內容
[00:12:15.000 --> 00:12:19.000]  所以今天我們可以看到
[00:12:19.000 --> 00:12:23.000]  但爾利怎樣回答白沙薩王
[00:12:23.000 --> 00:12:27.000]  怎樣拒絕他提出的酬勞
[00:12:27.000 --> 00:12:31.000]  同時我們也看到
[00:12:31.000 --> 00:12:34.000]  白沙薩王在這個時候
[00:12:34.000 --> 00:12:37.000]  似乎他所造成的爛攤子
[00:12:37.000 --> 00:12:41.000]  是完全由於他自己親自指揮
[00:12:41.000 --> 00:12:43.000]  親自設計
[00:12:43.000 --> 00:12:45.000]  親自部署
[00:12:45.000 --> 00:12:48.000]  甚至親自推行
[00:12:48.000 --> 00:12:52.000]  在這個爛攤子爛到這個地步的時候
[00:12:52.000 --> 00:12:55.000]  他的下場會如何呢
[00:12:55.000 --> 00:13:00.000]  這就是我們今天所看的大致內容
[00:13:00.000 --> 00:13:04.000]  我們分開兩個大部分來看看
[00:13:04.000 --> 00:13:07.000]  這段經文所說的內容是什麼
[00:13:07.000 --> 00:13:13.000]  第一部分我們看的是第五章第十七節至第二十二節
[00:13:13.000 --> 00:13:17.000]  這部分我給了一個名稱或副題
[00:13:17.000 --> 00:13:22.000]  沒有其父沒有其子
[00:13:22.000 --> 00:13:25.000]  通常人也有一句說話
[00:13:25.000 --> 00:13:29.000]  有其父必有其子
[00:13:29.000 --> 00:13:32.000]  Like father like son
[00:13:32.000 --> 00:13:35.000]  又或者廣東人比較喜歡用的
[00:13:35.000 --> 00:13:38.000]  就是虎父無犬子
[00:13:38.000 --> 00:13:43.000]  即是兒子總會有些像爸爸的地步
[00:13:43.000 --> 00:13:46.000]  實際上是不是這樣呢
[00:13:46.000 --> 00:13:49.000]  我不敢說今天這個世界是怎樣
[00:13:49.000 --> 00:13:52.000]  但從這段聖經裏面
[00:13:52.000 --> 00:13:55.000]  但爾利似乎要指出
[00:13:55.000 --> 00:13:59.000]  根本白沙薩這位攝政王
[00:13:59.000 --> 00:14:02.000]  他和尼布加維薩王
[00:14:02.000 --> 00:14:06.000]  他口口聲稱是他的父
[00:14:06.000 --> 00:14:11.000]  這位王是完全不相似的
[00:14:11.000 --> 00:14:15.000]  一開始我們看看這段聖經說什麼
[00:14:15.000 --> 00:14:18.000]  但爾利一口就回答
[00:14:18.000 --> 00:14:20.000]  這個白沙薩王說
[00:14:20.000 --> 00:14:24.000]  你的贈品就歸還給你了
[00:14:24.000 --> 00:14:27.000]  這句說話在大庭廣眾
[00:14:27.000 --> 00:14:31.000]  和所有在場的人
[00:14:31.000 --> 00:14:37.000]  尤其是和他對話的白沙薩王這樣說話
[00:14:37.000 --> 00:14:41.000]  真是很不給面子
[00:14:41.000 --> 00:14:44.000]  如果你在這樣的情況下
[00:14:44.000 --> 00:14:50.000]  你會不會像但爾利這樣一口拒絕這些酬勞呢
[00:14:50.000 --> 00:14:52.000]  這是第一個問題
[00:14:52.000 --> 00:14:56.000]  其實當我們讀這段聖經我們要想的事
[00:14:56.000 --> 00:14:58.000]  但爾利一口拒絕
[00:14:58.000 --> 00:15:00.000]  我不要你的禮物
[00:15:00.000 --> 00:15:02.000]  這些禮物是你的
[00:15:02.000 --> 00:15:05.000]  你要給就給你自己自用
[00:15:05.000 --> 00:15:06.000]  或者你喜歡的
[00:15:06.000 --> 00:15:11.000]  你可以給其他你想給的人
[00:15:11.000 --> 00:15:15.000]  不過我照著我要做的工作
[00:15:15.000 --> 00:15:20.000]  就是為王讀這些文字
[00:15:20.000 --> 00:15:25.000]  並且將這些文字講解清楚給你知道
[00:15:25.000 --> 00:15:28.000]  這一番說話
[00:15:28.000 --> 00:15:31.000]  但爾利清楚表明了他對於
[00:15:31.000 --> 00:15:34.000]  活在這個愛邦世界
[00:15:34.000 --> 00:15:37.000]  這個新巴比倫的世代裏
[00:15:37.000 --> 00:15:41.000]  他保持著的角色
[00:15:41.000 --> 00:15:47.000]  如果大家仍然記得在第一章第八節裏
[00:15:47.000 --> 00:15:50.000]  有一句很精簡的話
[00:15:50.000 --> 00:15:53.000]  成為我們今年的教會主題
[00:15:53.000 --> 00:15:57.000]  就是要怎樣作為一個屬神的子民
[00:15:57.000 --> 00:15:59.000]  要竭力保守
[00:15:59.000 --> 00:16:05.000]  不要在任何時間任何地點去玷污自己
[00:16:05.000 --> 00:16:08.000]  這個玷污的水平和要求
[00:16:08.000 --> 00:16:11.000]  是按照上帝的要求
[00:16:11.000 --> 00:16:14.000]  但爾利他知道自己要做的是什麼
[00:16:14.000 --> 00:16:17.000]  就是要將上帝的信息傳開去
[00:16:17.000 --> 00:16:21.000]  並且作出詳細的解說
[00:16:21.000 --> 00:16:26.000]  所以他在這裏重新講給白沙薩王知道
[00:16:26.000 --> 00:16:30.000]  這個正正就是我的責任
[00:16:30.000 --> 00:16:31.000]  我仍然會做的
[00:16:31.000 --> 00:16:34.000]  你不給我任何東西我都仍然會做
[00:16:34.000 --> 00:16:37.000]  這些東西你要給的我不會要
[00:16:37.000 --> 00:16:40.000]  如果我們看古晉東文化裏面
[00:16:40.000 --> 00:16:43.000]  古晉東文化裏有一個很重要的關係
[00:16:43.000 --> 00:16:46.000]  叫做Paternage and Clienage
[00:16:46.000 --> 00:16:51.000]  用中文翻譯叫贊助人及受贊人
[00:16:51.000 --> 00:16:55.000]  但爾利活在這個新巴比倫世界裏面
[00:16:55.000 --> 00:17:00.000]  他是一個接受巴比倫王朝的贊助
[00:17:00.000 --> 00:17:02.000]  贊助已經很客氣
[00:17:02.000 --> 00:17:04.000]  差不多養起他
[00:17:04.000 --> 00:17:07.000]  你生存如法都靠我養起你的
[00:17:07.000 --> 00:17:10.000]  因為你是秘魯之民
[00:17:10.000 --> 00:17:15.000]  所以巴比倫王是那位贊助人
[00:17:15.000 --> 00:17:17.000]  養活但爾利
[00:17:17.000 --> 00:17:19.000]  他是你的恩人
[00:17:19.000 --> 00:17:22.000]  如果從古晉東文化來看
[00:17:22.000 --> 00:17:26.000]  用世界的觀念來看
[00:17:26.000 --> 00:17:31.000]  你不應該在這個時候說這些話
[00:17:31.000 --> 00:17:34.000]  你應該感恩圖報
[00:17:34.000 --> 00:17:39.000]  好好來服侍我
[00:17:39.000 --> 00:17:42.000]  我要給你什麼你都要接受
[00:17:42.000 --> 00:17:46.000]  這叫做Canturia 鑒操禮
[00:17:46.000 --> 00:17:48.000]  教會有很多這些東西
[00:17:48.000 --> 00:17:50.000]  不過一會兒再說
[00:17:50.000 --> 00:17:52.000]  這種心態
[00:17:52.000 --> 00:17:56.000]  但爾利清楚告訴白沙薩王
[00:17:56.000 --> 00:17:58.000]  我不受這一套
[00:17:58.000 --> 00:18:00.000]  我不是跟這一套的
[00:18:00.000 --> 00:18:04.000]  所以你看從但爾利書第一章到第五章裏面
[00:18:04.000 --> 00:18:08.000]  但爾利從來沒有改變過原則
[00:18:08.000 --> 00:18:13.000]  我不會為了得到巴比倫的世界裏面
[00:18:13.000 --> 00:18:16.000]  生活暢順富貴榮華
[00:18:16.000 --> 00:18:22.000]  於是乎我卑躬屈膝在你的面前
[00:18:22.000 --> 00:18:24.000]  我不受這一套的
[00:18:24.000 --> 00:18:27.000]  我要做的就要做
[00:18:27.000 --> 00:18:33.000]  同時反映出但爾利傳遞一個訊息給白沙薩王
[00:18:33.000 --> 00:18:37.000]  我活在你的王權之下
[00:18:37.000 --> 00:18:41.000]  我做的事都是獨立於你的命令
[00:18:41.000 --> 00:18:45.000]  上帝叫我做的事我就會去做
[00:18:45.000 --> 00:18:48.000]  而他的角色
[00:18:48.000 --> 00:18:50.000]  尼泊爾加尼沙王很早就看到
[00:18:50.000 --> 00:18:55.000]  所以尼泊爾加尼沙王栽培但爾利和他三個的同伴
[00:18:55.000 --> 00:18:57.000]  就是這個原因
[00:18:57.000 --> 00:18:59.000]  與別不同的地方就是
[00:18:59.000 --> 00:19:04.000]  他不是只能在這個國家裡阿諛奉承地生活
[00:19:04.000 --> 00:19:09.000]  而是他真是願意按照他們所認信的神
[00:19:09.000 --> 00:19:11.000]  來在這個世界裏生活
[00:19:11.000 --> 00:19:14.000]  這就是基督徒應有的生命生活
[00:19:14.000 --> 00:19:17.000]  接著從第十八節開始
[00:19:17.000 --> 00:19:25.000]  但爾利為白沙薩王重新講述一次
[00:19:25.000 --> 00:19:28.000]  他那位經常口口聲聲說
[00:19:28.000 --> 00:19:36.000]  這個父可以解作先祖尼泊爾加尼沙王的簡史
[00:19:36.000 --> 00:19:39.000]  龍叔版的簡史
[00:19:39.000 --> 00:19:48.000]  回應第四章第28至37節特別那段歷史當中的發展
[00:19:48.000 --> 00:19:51.000]  在這段歷史發展了什麼呢
[00:19:51.000 --> 00:19:53.000]  我不詳細去講了
[00:19:53.000 --> 00:19:55.000]  因為已經講過很多次了
[00:19:55.000 --> 00:19:56.000]  你應該很熟悉的
[00:19:56.000 --> 00:20:01.000]  我只是給一個大概的輪廓
[00:20:01.000 --> 00:20:07.000]  去幫大家重新提醒尼泊爾加尼沙王
[00:20:07.000 --> 00:20:14.000]  有什麼歷史是值得彈爾利要為白沙薩王去講呢
[00:20:14.000 --> 00:20:16.000]  第十八節
[00:20:16.000 --> 00:20:25.000]  首先彈爾利指出尼泊爾加尼沙王是蒙自高神的祝福
[00:20:25.000 --> 00:20:33.000]  上帝對於尼泊爾加尼沙王甚至新巴比倫王朝是一個祝福
[00:20:33.000 --> 00:20:37.000]  容許他成為一個偉大的國家
[00:20:37.000 --> 00:20:40.000]  使這個國家充滿榮譽
[00:20:40.000 --> 00:20:45.000]  受到其他國家的尊重
[00:20:45.000 --> 00:20:50.000]  正所謂面是自己丟的
[00:20:50.000 --> 00:20:53.000]  面是別人給的
[00:20:53.000 --> 00:20:55.000]  假的就是自己丟的
[00:20:55.000 --> 00:21:01.000]  尼泊爾加尼沙王是上帝使得他有榮譽
[00:21:01.000 --> 00:21:04.000]  是其他國家都認同的
[00:21:04.000 --> 00:21:06.000]  來向他祝福
[00:21:06.000 --> 00:21:10.000]  但在祝福之下
[00:21:10.000 --> 00:21:21.000]  在眾多國家各個民族各個語言族系都在這個時候敬畏你的時間
[00:21:21.000 --> 00:21:26.000]  尼泊爾加尼沙王就賦予了權力
[00:21:26.000 --> 00:21:29.000]  上帝怎樣看待一個人
[00:21:29.000 --> 00:21:31.000]  上帝怎樣操練一個人
[00:21:31.000 --> 00:21:33.000]  很多時候是給他機會
[00:21:33.000 --> 00:21:36.000]  給他力量給他權柄
[00:21:36.000 --> 00:21:42.000]  一給他權柄就可以露出這個人真正的本相
[00:21:42.000 --> 00:21:47.000]  就像小朋友長大的成長一樣
[00:21:47.000 --> 00:21:49.000]  你想想你自己也是這樣
[00:21:49.000 --> 00:21:53.000]  小時候你沒有出去打工
[00:21:53.000 --> 00:21:56.000]  兩三歲三四歲
[00:21:56.000 --> 00:22:01.000]  上小學的時候都是父母給零用錢
[00:22:01.000 --> 00:22:04.000]  就是這樣生活
[00:22:04.000 --> 00:22:09.000]  你會覺得父母給零用錢
[00:22:09.000 --> 00:22:13.000]  那我就聽你多點話
[00:22:13.000 --> 00:22:15.000]  長大之後
[00:22:15.000 --> 00:22:21.000]  讀大學或讀完大學或讀完大學開始賺到錢
[00:22:21.000 --> 00:22:24.000]  就微飛色舞
[00:22:24.000 --> 00:22:28.000]  我獨立了我有錢了還用聽你講
[00:22:28.000 --> 00:22:33.000]  電影都有講死老頭你不要再自作主張了
[00:22:33.000 --> 00:22:35.000]  是不是這樣
[00:22:35.000 --> 00:22:41.000]  給一些權力給你力量
[00:22:41.000 --> 00:22:45.000]  其實就可以顯露你真正的本相
[00:22:45.000 --> 00:22:48.000]  一個孝順的子女就算自己怎樣獨立都好
[00:22:48.000 --> 00:22:50.000]  仍然對父母尊尊重重
[00:22:50.000 --> 00:22:55.000]  不是因為小時候要依附你去拿零用錢
[00:22:55.000 --> 00:23:00.000]  而是我對於你的身份的尊重
[00:23:00.000 --> 00:23:02.000]  當給了權力
[00:23:02.000 --> 00:23:03.000]  這個什麼權力
[00:23:03.000 --> 00:23:05.000]  如果我們仔細去看第十九節的時候
[00:23:05.000 --> 00:23:06.000]  這個權力真的很厲害
[00:23:06.000 --> 00:23:08.000]  這個權力可以操生殺
[00:23:08.000 --> 00:23:12.000]  可以操任何的升降
[00:23:12.000 --> 00:23:14.000]  做什麼都可以
[00:23:14.000 --> 00:23:16.000]  當你做什麼都可以的時候
[00:23:16.000 --> 00:23:20.000]  你的真正靈性暴露出來
[00:23:20.000 --> 00:23:23.000]  來報夾來殺亡的真正的面目就顯現出來了
[00:23:23.000 --> 00:23:25.000]  在自由之下
[00:23:25.000 --> 00:23:28.000]  他可以怎樣做就怎樣做的時候
[00:23:28.000 --> 00:23:31.000]  就顯出心高氣傲
[00:23:31.000 --> 00:23:33.000]  寧也剛愎
[00:23:33.000 --> 00:23:36.000]  甚至行事狂妄
[00:23:36.000 --> 00:23:39.000]  於是乎怎樣
[00:23:39.000 --> 00:23:41.000]  上帝在這個時候就做事了
[00:23:41.000 --> 00:23:45.000]  上帝做事有兩個原因
[00:23:45.000 --> 00:23:47.000]  第一個原因
[00:23:47.000 --> 00:23:49.000]  懲罰
[00:23:49.000 --> 00:23:54.000]  人做任何事都會有懲罰
[00:23:54.000 --> 00:23:57.000]  上帝會對應你做的事
[00:23:57.000 --> 00:24:00.000]  去給相應的懲罰
[00:24:00.000 --> 00:24:06.000]  獎賞已經給了你權力
[00:24:06.000 --> 00:24:08.000]  這個已經是獎賞
[00:24:08.000 --> 00:24:10.000]  你不要說我做得更好
[00:24:10.000 --> 00:24:11.000]  上帝給更多你
[00:24:11.000 --> 00:24:13.000]  基督教教會的牧者就是這樣說
[00:24:13.000 --> 00:24:15.000]  做多點聖功
[00:24:15.000 --> 00:24:17.000]  上帝給多點祝福你
[00:24:17.000 --> 00:24:21.000]  上帝給你生命已經是最大的祝福
[00:24:21.000 --> 00:24:26.000]  上帝給你能力賺取金錢
[00:24:26.000 --> 00:24:28.000]  有學識去看事物
[00:24:28.000 --> 00:24:30.000]  這些已經是祝福了
[00:24:30.000 --> 00:24:32.000]  不是做多點就給多點
