
[00:00:00.000 --> 00:00:05.000]  剛才我們讀了這一篇
[00:04:22.000 --> 00:04:25.000]  是持續前行的憤悔
[00:04:25.000 --> 00:04:27.000]  十至十一節
[00:04:27.000 --> 00:04:29.000]  是倚靠上主
[00:04:29.000 --> 00:04:31.000]  是上賊
[00:04:31.000 --> 00:04:33.000]  你是領袖
[00:04:33.000 --> 00:04:35.000]  德高望重
[00:04:35.000 --> 00:04:37.000]  某一日
[00:04:37.000 --> 00:04:39.000]  色迷心竅
[00:04:39.000 --> 00:04:42.000]  淫人妻殺人夫
[00:04:42.000 --> 00:04:45.000]  從此之後不再一樣
[00:04:45.000 --> 00:04:51.000]  所有的事都蒙上一層污垢
[00:04:51.000 --> 00:04:55.000]  不敢抬頭仰望至聖者
[00:04:55.000 --> 00:04:58.000]  身在聖民的群中
[00:04:58.000 --> 00:05:02.000]  心已經漂流到荒野去
[00:05:02.000 --> 00:05:07.000]  你的親信成為對你最有威脅的人
[00:05:07.000 --> 00:05:13.000]  因為你不知道他們何時會抖出你的黑材料
[00:05:13.000 --> 00:05:18.000]  所以連你身邊的人都不敢正眼去看他
[00:05:18.000 --> 00:05:20.000]  因為當你正眼看他的時候
[00:05:20.000 --> 00:05:23.000]  他好像看穿了你一樣
[00:05:23.000 --> 00:05:25.000]  或者你害怕被他看穿
[00:05:25.000 --> 00:05:31.000]  而事實你已經被人看穿了
[00:05:31.000 --> 00:05:33.000]  那怎麼辦呢
[00:05:33.000 --> 00:05:35.000]  這麼大的事
[00:05:35.000 --> 00:05:37.000]  這麼麻煩的事
[00:05:37.000 --> 00:05:39.000]  想都想不到
[00:05:39.000 --> 00:05:42.000]  竟然會像什麼一樣
[00:05:42.000 --> 00:05:45.000]  像黏著或者像冤鬼
[00:05:45.000 --> 00:05:49.000]  黏著你的生命
[00:05:49.000 --> 00:05:51.000]  閉口不言
[00:05:51.000 --> 00:05:53.000]  絕口不提
[00:05:53.000 --> 00:05:56.000]  出了事最好就沒人知道
[00:05:56.000 --> 00:05:59.000]  出了事最好就不要去面對他
[00:05:59.000 --> 00:06:01.000]  忽然之間
[00:06:01.000 --> 00:06:03.000]  平時你講的那些東西
[00:06:03.000 --> 00:06:05.000]  變得很隱移
[00:06:05.000 --> 00:06:07.000]  平時你追求的那些東西
[00:06:07.000 --> 00:06:09.000]  變得很陌生
[00:06:09.000 --> 00:06:11.000]  變得渾身不自在
[00:06:11.000 --> 00:06:13.000]  什麼 聖潔啊
[00:06:13.000 --> 00:06:15.000]  正直啊
[00:06:15.000 --> 00:06:17.000]  敬虔啊
[00:06:17.000 --> 00:06:19.000]  光明磊落啊
[00:06:19.000 --> 00:06:21.000]  問心無愧啊
[00:06:21.000 --> 00:06:23.000]  全部的東西
[00:06:23.000 --> 00:06:25.000]  變得好像
[00:06:26.000 --> 00:06:29.000]  令到自己渾身不自在
[00:06:29.000 --> 00:06:32.000]  人家就這樣幾個人堆在一起
[00:06:32.000 --> 00:06:34.000]  閒話家常
[00:06:34.000 --> 00:06:36.000]  在那裡聊天
[00:06:36.000 --> 00:06:41.000]  你都以為人家在說你那些東西
[00:06:41.000 --> 00:06:45.000]  好像患了恐懼症
[00:06:45.000 --> 00:06:48.000]  然後發覺原來
[00:06:48.000 --> 00:06:51.000]  自己的身體都起了變化
[00:06:51.000 --> 00:06:54.000]  健康都出了問題
[00:06:54.000 --> 00:06:56.000]  百病重生
[00:06:56.000 --> 00:06:59.000]  連家庭都陸陸續續
[00:06:59.000 --> 00:07:01.000]  這個有事那個有事
[00:07:01.000 --> 00:07:05.000]  好像到處都是事到處都是問題
[00:07:05.000 --> 00:07:07.000]  終日哀慌
[00:07:07.000 --> 00:07:10.000]  骨頭枯乾
[00:07:10.000 --> 00:07:12.000]  精力耗盡
[00:07:12.000 --> 00:07:16.000]  好像嚴夏的江寒
[00:07:16.000 --> 00:07:19.000]  我想在這些私人的描述裡面
[00:07:19.000 --> 00:07:22.000]  我們從聽覺上
[00:07:22.000 --> 00:07:24.000]  從視覺上
[00:07:24.000 --> 00:07:26.000]  從感覺上
[00:07:26.000 --> 00:07:28.000]  我們全部人覺得
[00:07:28.000 --> 00:07:30.000]  真是
[00:07:30.000 --> 00:07:32.000]  好乾好乾
[00:07:32.000 --> 00:07:34.000]  真是好殘好殘
[00:07:34.000 --> 00:07:38.000]  對來對去
[00:07:38.000 --> 00:07:42.000]  就是不去面對那個問題的癥結
[00:07:42.000 --> 00:07:44.000]  到處都是問題
[00:07:44.000 --> 00:07:47.000]  但是就是不肯去面對那個問題
[00:07:47.000 --> 00:07:49.000]  為什麼啊
[00:07:49.000 --> 00:07:50.000]  人之常情
[00:07:50.000 --> 00:07:51.000]  出了事
[00:07:51.000 --> 00:07:53.000]  第一個反應是逃避
[00:07:53.000 --> 00:07:55.000]  而不是正事
[00:07:55.000 --> 00:07:57.000]  逃避上帝
[00:07:57.000 --> 00:07:59.000]  逃避罪究
[00:07:59.000 --> 00:08:01.000]  逃避責任
[00:08:01.000 --> 00:08:03.000]  逃避審判
[00:08:03.000 --> 00:08:05.000]  逃避交代
[00:08:05.000 --> 00:08:07.000]  其實有時候我們不肯面對
[00:08:07.000 --> 00:08:09.000]  不肯去說它
[00:08:09.000 --> 00:08:11.000]  因為我們其實裡面還是有些東西
[00:08:11.000 --> 00:08:13.000]  不是很行
[00:08:13.000 --> 00:08:15.000]  在推卸
[00:08:15.000 --> 00:08:17.000]  為什麼那天那個女人
[00:08:17.000 --> 00:08:19.000]  好壞不壞在那時候走出來
[00:08:19.000 --> 00:08:21.000]  才行
[00:08:21.000 --> 00:08:23.000]  為什麼那時候我會走上天棒才行
[00:08:23.000 --> 00:08:25.000]  關我什麼事
[00:08:25.000 --> 00:08:29.000]  那個環境不是你控制的嗎
[00:08:29.000 --> 00:08:31.000]  為什麼我會落在這個誘惑裡面
[00:08:31.000 --> 00:08:35.000]  想很多的東西
[00:08:35.000 --> 00:08:37.000]  或者
[00:08:37.000 --> 00:08:39.000]  不是在推搪
[00:08:39.000 --> 00:08:41.000]  不是在推卸
[00:08:41.000 --> 00:08:43.000]  而是覺得自己為什麼會這樣
[00:08:43.000 --> 00:08:45.000]  為什麼會搞成這樣
[00:08:45.000 --> 00:08:47.000]  為什麼會這麼絕望
[00:08:47.000 --> 00:08:49.000]  還有什麼面目
[00:08:49.000 --> 00:08:51.000]  去見上帝
[00:08:51.000 --> 00:08:53.000]  還有什麼面目
[00:08:53.000 --> 00:08:55.000]  去面對他的聖文
[00:08:55.000 --> 00:08:57.000]  還有什麼面目
[00:08:57.000 --> 00:08:59.000]  去侍奉
[00:08:59.000 --> 00:09:01.000]  去帶領
[00:09:01.000 --> 00:09:03.000]  還有什麼面目
[00:09:03.000 --> 00:09:05.000]  去照鏡
[00:09:05.000 --> 00:09:07.000]  有時候我們真的
[00:09:07.000 --> 00:09:09.000]  發覺到
[00:09:09.000 --> 00:09:11.000]  好慘
[00:09:11.000 --> 00:09:13.000]  苦幹
[00:09:13.000 --> 00:09:15.000]  沒有出路
[00:09:15.000 --> 00:09:17.000]  就像血的寄生蟲一樣
[00:09:17.000 --> 00:09:19.000]  在人裡面一直吸走
[00:09:19.000 --> 00:09:21.000]  人的生命的汁漿
[00:09:21.000 --> 00:09:23.000]  就像癌細胞一樣
[00:09:23.000 --> 00:09:25.000]  是將人
[00:09:25.000 --> 00:09:27.000]  來到內耗
[00:09:27.000 --> 00:09:29.000]  在裡面
[00:09:29.000 --> 00:09:31.000]  一直來打殘我們
[00:09:31.000 --> 00:09:35.000]  為什麼會這樣
[00:09:35.000 --> 00:09:37.000]  有沒有想過
[00:09:37.000 --> 00:09:39.000]  為什麼這個狀況會這樣
[00:09:39.000 --> 00:09:41.000]  一個人出了事
[00:09:41.000 --> 00:09:43.000]  做錯了事
[00:09:43.000 --> 00:09:45.000]  一定是不好的
[00:09:45.000 --> 00:09:47.000]  有沒有想過原因
[00:09:47.000 --> 00:09:49.000]  其實有時候我們都可能想
[00:09:49.000 --> 00:09:51.000]  不一定的
[00:09:51.000 --> 00:09:53.000]  其實有時候做錯了事
[00:09:53.000 --> 00:09:55.000]  很爽的
[00:09:55.000 --> 00:09:57.000]  其實犯了罪
[00:09:57.000 --> 00:09:59.000]  很過癮的
[00:09:59.000 --> 00:10:01.000]  過癮到你很想
[00:10:01.000 --> 00:10:03.000]  再來一次
[00:10:03.000 --> 00:10:05.000]  但這個人不是這樣
[00:10:05.000 --> 00:10:07.000]  這個人在
[00:10:07.000 --> 00:10:09.000]  他犯罪的過後
[00:10:09.000 --> 00:10:11.000]  他是苦不堪言
[00:10:11.000 --> 00:10:13.000]  而其實
[00:10:13.000 --> 00:10:15.000]  一般人來說
[00:10:15.000 --> 00:10:17.000]  當他的良心還沒死
[00:10:17.000 --> 00:10:19.000]  當他仍然有感覺的時候
[00:10:19.000 --> 00:10:21.000]  他往往是發覺
[00:10:21.000 --> 00:10:23.000]  他不做錯就好了
[00:10:23.000 --> 00:10:25.000]  覆水難收
[00:10:25.000 --> 00:10:27.000]  好淒慘
[00:10:27.000 --> 00:10:29.000]  現在都不知道怎麼辦
[00:10:29.000 --> 00:10:31.000]  怎麼辦
[00:10:31.000 --> 00:10:33.000]  怎麼辦
[00:10:33.000 --> 00:10:35.000]  怎麼辦
[00:10:35.000 --> 00:10:37.000]  為什麼會這樣
[00:10:37.000 --> 00:10:39.000]  為什麼罪帶來的
[00:10:39.000 --> 00:10:41.000]  價值一定是慘
[00:10:41.000 --> 00:10:43.000]  為什麼犯了罪之後
[00:10:43.000 --> 00:10:45.000]  良心一定是沉重
[00:10:45.000 --> 00:10:47.000]  為什麼生命力
[00:10:47.000 --> 00:10:49.000]  一定是
[00:10:49.000 --> 00:10:51.000]  消失的
[00:10:51.000 --> 00:10:53.000]  為什麼侍奉的力量一定是
[00:10:53.000 --> 00:10:55.000]  凋謝的
[00:10:55.000 --> 00:10:57.000]  為什麼人際關係一定是破損的
[00:10:57.000 --> 00:10:59.000]  為什麼連環境
[00:10:59.000 --> 00:11:01.000]  都好像和你作對
[00:11:01.000 --> 00:11:03.000]  你知不知道為什麼
[00:11:03.000 --> 00:11:05.000]  我想告訴你為什麼
[00:11:05.000 --> 00:11:07.000]  這裡說
[00:11:07.000 --> 00:11:11.000]  他的手壓在我身上沉重
[00:11:11.000 --> 00:11:13.000]  因為有一位
[00:11:13.000 --> 00:11:17.000]  他要處理人的罪
[00:11:17.000 --> 00:11:19.000]  他不會縱容人
[00:11:19.000 --> 00:11:21.000]  可以在他的罪裡面
[00:11:21.000 --> 00:11:23.000]  繼續沉睡下去
[00:11:23.000 --> 00:11:25.000]  他不會忍心容許人
[00:11:25.000 --> 00:11:27.000]  在那個罪的毒汁裡面
[00:11:27.000 --> 00:11:29.000]  繼續去喝醉
[00:11:29.000 --> 00:11:31.000]  所以他的手壓在他身上沉重
[00:11:31.000 --> 00:11:33.000]  所以他的手壓在他身上沉重
[00:11:33.000 --> 00:11:35.000]  所以他的手壓在他身上沉重
[00:11:35.000 --> 00:11:37.000]  所以他的手壓在他身上沉重
[00:11:37.000 --> 00:11:39.000]  使他
[00:11:39.000 --> 00:11:41.000]  不聚財
[00:11:41.000 --> 00:11:43.000]  用廣東話來說
[00:11:43.000 --> 00:11:45.000]  是上帝的手
[00:11:45.000 --> 00:11:47.000]  因為罪使人
[00:11:47.000 --> 00:11:49.000]  和生命
[00:11:49.000 --> 00:11:51.000]  福樂的源頭
[00:11:51.000 --> 00:11:53.000]  起了隔膜
[00:11:53.000 --> 00:11:55.000]  因為罪招注上帝公義的憤怒
[00:11:55.000 --> 00:11:57.000]  所以這麼悽慘
[00:11:57.000 --> 00:11:59.000]  所以這麼苦
[00:11:59.000 --> 00:12:01.000]  你苦不苦啊
[00:12:01.000 --> 00:12:03.000]  你苦過沒有
[00:12:03.000 --> 00:12:05.000]  你正在處於
[00:12:05.000 --> 00:12:07.000]  在苦膽之中
[00:12:07.000 --> 00:12:09.000]  如果是的話
[00:12:09.000 --> 00:12:11.000]  我想在第四節那裡
[00:12:11.000 --> 00:12:13.000]  那一隻手
[00:12:13.000 --> 00:12:17.000]  其實不是一隻殘忍的手
[00:12:17.000 --> 00:12:19.000]  那一隻手不是一隻無情的手
[00:12:19.000 --> 00:12:21.000]  那一隻手
[00:12:21.000 --> 00:12:23.000]  是充滿著
[00:12:23.000 --> 00:12:25.000]  恩典慈愛的手
[00:12:25.000 --> 00:12:27.000]  而這一隻手
[00:12:27.000 --> 00:12:29.000]  正正是我們罪人的希望
[00:12:29.000 --> 00:12:31.000]  正正是我們罪人的希望
[00:12:31.000 --> 00:12:33.000]  因為凡他所愛的
[00:12:33.000 --> 00:12:35.000]  他必定管教
[00:12:35.000 --> 00:12:37.000]  難堪
[00:12:37.000 --> 00:12:39.000]  困苦
[00:12:39.000 --> 00:12:41.000]  苦幹
[00:12:41.000 --> 00:12:45.000]  正正是上帝差派來的信差
[00:12:45.000 --> 00:12:47.000]  是來敲我們的心門
[00:12:47.000 --> 00:12:53.000]  是叫逃避者能夠回頭
[00:12:53.000 --> 00:12:55.000]  然後第五節
[00:12:55.000 --> 00:12:59.000]  就是這個很奇妙的一個轉捩點
[00:12:59.000 --> 00:13:03.000]  在暗無天日的罪困之中
[00:13:03.000 --> 00:13:05.000]  這個人抬起頭來
[00:13:05.000 --> 00:13:09.000]  在他百詞莫辯的敗壞裡面
[00:13:09.000 --> 00:13:13.000]  他開口說話
[00:13:13.000 --> 00:13:15.000]  他停止逃避
[00:13:15.000 --> 00:13:17.000]  親愛的各位
[00:13:17.000 --> 00:13:21.000]  停止逃避
[00:13:21.000 --> 00:13:23.000]  是一個人的生命裡面
[00:13:23.000 --> 00:13:27.000]  能夠浴火鳳凰
[00:13:27.000 --> 00:13:29.000]  浴火重生
[00:13:29.000 --> 00:13:31.000]  的一個必經的階段
[00:13:31.000 --> 00:13:33.000]  我不知道
[00:13:33.000 --> 00:13:35.000]  在我們的生命裡面
[00:13:35.000 --> 00:13:37.000]  時至今日
[00:13:37.000 --> 00:13:41.000]  還有什麼是你不斷在逃避的東西
[00:13:41.000 --> 00:13:44.000]  我今天奉主的名
[00:13:44.000 --> 00:13:47.000]  來呼籲在座的每一個人
[00:13:47.000 --> 00:13:50.000]  Stop running
[00:13:50.000 --> 00:13:53.000]  不要再逃避
[00:13:53.000 --> 00:13:55.000]  不要再迴避
[00:13:55.000 --> 00:13:57.000]  不要再假裝
[00:13:57.000 --> 00:13:59.000]  不要再麻木
[00:13:59.000 --> 00:14:01.000]  Face it
[00:14:01.000 --> 00:14:03.000]  Let's face it
[00:14:03.000 --> 00:14:05.000]  Face自己
[00:14:05.000 --> 00:14:07.000]  Face自己的內心
[00:14:07.000 --> 00:14:09.000]  Face自己一直走過
[00:14:09.000 --> 00:14:11.000]  所做過的事
[00:14:11.000 --> 00:14:13.000]  你信不信這件事
[00:14:13.000 --> 00:14:15.000]  你有沒有經驗這件事
[00:14:15.000 --> 00:14:17.000]  這件事你們想不想
[00:14:17.000 --> 00:14:20.000]  但有時候我們不想的
[00:14:20.000 --> 00:14:24.000]  我們千方百計是逃避上帝
[00:14:24.000 --> 00:14:26.000]  我記得有個神學家說過一句
[00:14:26.000 --> 00:14:29.000]  我到今天都忘記的說話
[00:14:29.000 --> 00:14:34.000]  他說人是用盡各種的敬虔的行為去逃避上帝
[00:14:34.000 --> 00:14:38.000]  人是用盡各種的宗教去逃避上帝
[00:14:38.000 --> 00:14:41.000]  或者這個正正是
[00:14:41.000 --> 00:14:44.000]  人的天性
[00:14:44.000 --> 00:14:46.000]  墮落之後的天性
[00:14:46.000 --> 00:14:49.000]  墮落之後的本質
[00:14:49.000 --> 00:14:53.000]  我很喜歡《創世記》第三章
[00:14:53.000 --> 00:14:55.000]  不是因為喜歡裡面的淒慘
[00:14:55.000 --> 00:14:59.000]  而是喜歡裡面揭發我的真相
[00:14:59.000 --> 00:15:02.000]  揭發人的真相
[00:15:02.000 --> 00:15:05.000]  上帝在圓中行走的時候
[00:15:05.000 --> 00:15:09.000]  本來和上帝是可以同行的人
[00:15:09.000 --> 00:15:11.000]  就躲藏起來
[00:15:11.000 --> 00:15:18.000]  然後人用葉子來遮蓋自己
[00:15:18.000 --> 00:15:26.000]  今天人仍然用千千萬萬的葉子來遮蓋自己
[00:15:26.000 --> 00:15:28.000]  但是詩篇三十二篇
[00:15:28.000 --> 00:15:31.000]  讓我們看到這個人的轉機
[00:15:31.000 --> 00:15:34.000]  他第五節的事怎麼說呢
[00:15:34.000 --> 00:15:37.000]  我們大家看一看這個第五節
[00:15:37.000 --> 00:15:39.000]  大家讀出來
[00:15:39.000 --> 00:15:43.000]  我向你陳明我的罪
[00:15:43.000 --> 00:15:46.000]  不隱瞞我的惡
[00:15:46.000 --> 00:15:52.000]  我說我要向耶和華承認我的過犯
[00:15:52.000 --> 00:15:56.000]  你就赦免我的罪惡
[00:15:56.000 --> 00:15:58.000]  哇
[00:15:58.000 --> 00:16:04.000]  你見不見到這裡有多少個叫做什麼
[00:16:04.000 --> 00:16:08.000]  first person possessive pronoun
[00:16:08.000 --> 00:16:10.000]  我的惡
[00:16:10.000 --> 00:16:12.000]  我的罪
[00:16:12.000 --> 00:16:14.000]  我的過犯
[00:16:14.000 --> 00:16:16.000]  我的罪惡
[00:16:16.000 --> 00:16:18.000]  用不著這麼多
[00:16:18.000 --> 00:16:22.000]  一節裡面用了四個
[00:16:22.000 --> 00:16:25.000]  然後就說我向你
[00:16:25.000 --> 00:16:27.000]  我向耶和華
[00:16:27.000 --> 00:16:31.000]  你見到在這個轉捩點裡面
[00:16:31.000 --> 00:16:33.000]  就是提出兩樣東西
[00:16:33.000 --> 00:16:35.000]  一樣就是我的罪
[00:16:35.000 --> 00:16:38.000]  一樣就是我的神
[00:16:38.000 --> 00:16:41.000]  當你own up to 自己的罪
[00:16:41.000 --> 00:16:45.000]  當你face up to 自己的上帝
[00:16:45.000 --> 00:16:52.000]  我敢說這個就是整個人生的一個出路
[00:16:52.000 --> 00:16:56.000]  整個的拯救的方案
[00:16:56.000 --> 00:16:58.000]  為什麼呢
[00:16:58.000 --> 00:17:01.000]  罪和上帝怎麼放在一起說呢
[00:17:01.000 --> 00:17:03.000]  正因為有上帝
[00:17:03.000 --> 00:17:06.000]  罪才顯得醜惡
[00:17:06.000 --> 00:17:08.000]  罪才無可遮蔽
[00:17:08.000 --> 00:17:11.000]  正因為有上帝
[00:17:11.000 --> 00:17:15.000]  罪人才有盼望
[00:17:15.000 --> 00:17:21.000]  當環境、心境都使得那個人透不過氣來的時候
[00:17:21.000 --> 00:17:25.000]  他好像浪子一樣
[00:17:25.000 --> 00:17:27.000]  起來回家
[00:17:27.000 --> 00:17:30.000]  或許我們可以懷疑
[00:17:30.000 --> 00:17:32.000]  熟讀聖經的主耶穌
[00:17:32.000 --> 00:17:37.000]  就是用這個詩篇第32篇第5節的書
[00:17:37.000 --> 00:17:44.000]  去譜寫一個跪著人口的浪子回家的故事
[00:17:44.000 --> 00:17:46.000]  他醒過來了
[00:17:46.000 --> 00:17:51.000]  他說我要向永恆主耶和華
[00:17:51.000 --> 00:17:54.000]  守約斯慈愛的這位上帝
[00:17:54.000 --> 00:17:58.000]  承認我的過犯
[00:17:58.000 --> 00:18:01.000]  這裡用的過犯這個字
[00:18:01.000 --> 00:18:03.000]  其中包含一個意思
[00:18:03.000 --> 00:18:05.000]  就是反叛
[00:18:05.000 --> 00:18:07.000]  親愛的兄姊妹
[00:18:07.000 --> 00:18:09.000]  讓我們永遠不要忘記
[00:18:09.000 --> 00:18:12.000]  這個世界很容易告訴我們
[00:18:12.000 --> 00:18:16.000]  基督徒在德行上
[00:18:16.000 --> 00:18:22.000]  並不比非基督徒優勝特多
[00:18:22.000 --> 00:18:25.000]  我想有時候我們真的啞口無言
[00:18:25.000 --> 00:18:27.000]  沒辦法不承認
[00:18:27.000 --> 00:18:29.000]  不過我想告訴你
[00:18:29.000 --> 00:18:35.000]  罪的本質根本上不是在於德行的表現高與低
[00:18:35.000 --> 00:18:40.000]  罪的本質是在於對創造者
[00:18:40.000 --> 00:18:44.000]  對萬主之主萬王之王的態度
[00:18:44.000 --> 00:18:49.000]  反叛是很嚴重的罪
[00:18:49.000 --> 00:18:52.000]  叛國是很嚴重的罪
[00:18:52.000 --> 00:18:55.000]  叛君是很嚴重的罪
[00:18:55.000 --> 00:18:57.000]  但普世人最嚴重的罪
[00:18:57.000 --> 00:19:05.000]  就是背叛創造管治宇宙萬物的上帝
[00:19:05.000 --> 00:19:07.000]  祂說我知道了
[00:19:07.000 --> 00:19:10.000]  我承認我的罪
[00:19:10.000 --> 00:19:12.000]  祂說我知道了
[00:19:12.000 --> 00:19:14.000]  我認同了英文的版本說話
[00:19:14.000 --> 00:19:15.000]  我認同了
[00:19:15.000 --> 00:19:17.000]  我是頭腦上承認了
[00:19:17.000 --> 00:19:18.000]  我知道了
[00:19:18.000 --> 00:19:21.000]  然後就說我不再遮住祂
[00:19:21.000 --> 00:19:24.000]  不再拿東西來氣自己
[00:19:24.000 --> 00:19:26.000]  然後我要向你承認
[00:19:26.000 --> 00:19:27.000]  I confess
[00:19:27.000 --> 00:19:29.000]  我吐真言
[00:19:29.000 --> 00:19:32.000]  說出真心的話
[00:19:32.000 --> 00:19:34.000]  即是什麼呢
[00:19:34.000 --> 00:19:37.000]  我們見到這個原本閉口不認罪的人
[00:19:37.000 --> 00:19:43.000]  現在好像脫光衣服赤裸裸
[00:19:43.000 --> 00:19:45.000]  一無所有
[00:19:45.000 --> 00:19:47.000]  亦都毫無辯護的
[00:19:47.000 --> 00:19:49.000]  面對上帝
[00:19:49.000 --> 00:19:51.000]  很恐怖
[00:19:51.000 --> 00:19:54.000]  聖潔公義如烈火的上帝
[00:19:54.000 --> 00:19:59.000]  然後你夠膽赤裸裸站在祂的面前
[00:19:59.000 --> 00:20:01.000]  你還有命的
[00:20:01.000 --> 00:20:03.000]  你是必死的
[00:20:03.000 --> 00:20:05.000]  你是該死的
[00:20:05.000 --> 00:20:10.000]  但是我們見到反而得到赦免
[00:20:10.000 --> 00:20:12.000]  啊
[00:20:12.000 --> 00:20:15.000]  這個不就是福音
[00:20:15.000 --> 00:20:18.000]  這個不就是好消息
[00:20:18.000 --> 00:20:22.000]  有人說上帝赦罪的速度
