
[00:00:00.000 --> 00:00:05.080]  好 都是先讀了經文
[00:02:46.900 --> 00:02:48.780]  主耶穌我們來到你面前
[00:02:48.780 --> 00:02:51.700]  求你將聖靈的光
[00:02:51.700 --> 00:02:54.180]  真的能夠照在我們心裡
[00:02:54.180 --> 00:02:58.260]  以致我們生命中能夠彰顯基督的形象
[00:02:58.260 --> 00:03:00.260]  今天一段聽道的時間
[00:03:00.260 --> 00:03:02.340]  求你的光、你的愛
[00:03:02.340 --> 00:03:05.060]  大大擾灌在我們的內心
[00:03:05.060 --> 00:03:07.620]  交託禱告奉耶穌基督的名
[00:03:07.620 --> 00:03:11.940]  好 說回哥林多也是溫故知新
[00:03:11.940 --> 00:03:15.620]  我都忘記上次大家說哥林多後書是甚麼時候的事了
[00:03:15.620 --> 00:03:22.980]  總之哥林多後書是保羅其中一本最心痛的書
[00:03:22.980 --> 00:03:27.060]  心痛的原因其實我們看第一章就知道了
[00:03:27.060 --> 00:03:29.060]  保羅在第一章提到
[00:03:29.060 --> 00:03:34.420]  其實他曾經病過
[00:03:34.420 --> 00:03:36.660]  病到可能差不多致死
[00:03:36.660 --> 00:03:39.220]  不過在這樣的光景
[00:03:39.220 --> 00:03:42.500]  他來到哥林多教會服侍他們
[00:03:42.500 --> 00:03:43.940]  不過都感謝神
[00:03:43.940 --> 00:03:45.540]  哥林多教會招待他
[00:03:45.540 --> 00:03:46.340]  感謝神
[00:03:46.340 --> 00:03:48.420]  他脫離了這個差不多要死
[00:03:48.420 --> 00:03:49.780]  雖然我們不是很清楚
[00:03:49.780 --> 00:03:52.020]  到底他是不是真的病
[00:03:52.020 --> 00:03:52.900]  或者甚麼原因
[00:03:52.900 --> 00:03:55.140]  總之他說他差不多致死
[00:03:55.140 --> 00:03:57.140]  不過這個都不是保羅最
[00:03:57.140 --> 00:03:58.180]  如果是病的話
[00:03:58.180 --> 00:04:01.460]  這個都不是保羅最所謂心痛的地方
[00:04:01.460 --> 00:04:03.860]  第一章下半段一直到第二章
[00:04:03.860 --> 00:04:05.860]  上次和你們說的那篇道
[00:04:05.860 --> 00:04:10.740]  其實就是說哥林多的人和保羅的關係
[00:04:10.740 --> 00:04:12.740]  有一個很大的衝突
[00:04:12.740 --> 00:04:15.220]  保羅在那裏說到
[00:04:15.220 --> 00:04:19.060]  保羅曾經說過要去哥林多教會的
[00:04:19.060 --> 00:04:22.100]  不過後來保羅就沒有去
[00:04:22.100 --> 00:04:24.980]  所以這個是一個原因
[00:04:24.980 --> 00:04:26.580]  可能還有其他的原因
[00:04:26.580 --> 00:04:31.780]  所以哥林多的人就在質疑保羅的動機
[00:04:31.780 --> 00:04:33.700]  我上次和你們說過
[00:04:33.700 --> 00:04:36.260]  有些人可能你和他說甚麼
[00:04:36.260 --> 00:04:38.260]  他都會說「好啊好啊好啊」
[00:04:38.260 --> 00:04:41.380]  不過轉頭他就忘記跟你說了甚麼
[00:04:41.380 --> 00:04:43.380]  你叫他做甚麼他都說「做啊好啊」
[00:04:43.380 --> 00:04:44.900]  「我明天幫你做」
[00:04:44.900 --> 00:04:46.900]  然後你三個星期之後見到他
[00:04:46.900 --> 00:04:47.940]  「做了沒有啊」
[00:04:47.940 --> 00:04:49.140]  「你和我提過嗎」
[00:04:49.140 --> 00:04:50.820]  「忘記了sorry」
[00:04:50.820 --> 00:04:53.220]  那些人就會覺得保羅是不是這個樣的人
[00:04:53.220 --> 00:04:54.820]  亂吹的
[00:04:54.820 --> 00:04:56.420]  保羅的答案第一就是
[00:04:56.420 --> 00:04:59.380]  基督裏面所有的英許在基督裏面都是真的
[00:04:59.380 --> 00:05:01.700]  第二保羅進一步就解釋
[00:05:01.700 --> 00:05:06.260]  其實他不來就是因為他不想要所謂confrontation
[00:05:06.260 --> 00:05:08.980]  就是要有一些對峙的局面
[00:05:08.980 --> 00:05:11.540]  我們又不太知道詳細的內容
[00:05:11.540 --> 00:05:14.420]  不過哥林多前書第五章就提到
[00:05:14.420 --> 00:05:18.900]  有人和他們的繼母來去同罪
[00:05:18.900 --> 00:05:21.860]  應該就是發生性關係
[00:05:21.860 --> 00:05:23.540]  不知道是不是在說這個人
[00:05:23.540 --> 00:05:24.740]  總之他提到
[00:05:24.740 --> 00:05:26.740]  保羅在哥林多後書提到
[00:05:26.740 --> 00:05:29.140]  就說有人犯了這些罪
[00:05:29.140 --> 00:05:32.500]  他已經在書上提過
[00:05:32.500 --> 00:05:35.460]  他不想真人來處理
[00:05:35.460 --> 00:05:38.820]  就是他親自去處理這個人犯罪的問題
[00:05:38.820 --> 00:05:42.020]  因為這樣對他太心傷了
[00:05:42.020 --> 00:05:42.820]  可以這麼說
[00:05:42.820 --> 00:05:45.060]  就是太taxing英文這個字
[00:05:45.060 --> 00:05:47.060]  就是用他太多精力了
[00:05:47.060 --> 00:05:51.460]  所以他希望哥林多人自己處理了這個弟兄
[00:05:51.460 --> 00:05:53.300]  讓他才來
[00:05:53.300 --> 00:05:54.980]  他給了這個理由
[00:05:54.980 --> 00:05:57.300]  為甚麼他說來又不來
[00:05:57.300 --> 00:05:59.300]  接著就去到我們
[00:05:59.300 --> 00:06:03.940]  其實這段某程度是由三章第七節開始的
[00:06:03.940 --> 00:06:08.180]  就開始說到保羅繼續說他的minister
[00:06:08.180 --> 00:06:10.100]  他的侍奉
[00:06:10.100 --> 00:06:13.460]  保羅為甚麼會開始說他的侍奉呢?
[00:06:13.460 --> 00:06:17.300]  其實哥林多後書某程度是
[00:06:17.300 --> 00:06:20.180]  保羅的一個所謂apologetic
[00:06:20.180 --> 00:06:22.980]  他自己的一個護教
[00:06:22.980 --> 00:06:24.660]  不過是在護他自己
[00:06:24.660 --> 00:06:29.700]  也是他來宣告他的清白的良心
[00:06:29.700 --> 00:06:31.940]  你知道整本哥林多前書
[00:06:31.940 --> 00:06:36.020]  哥林多後書都是面對哥林多人對他的一些指責
[00:06:36.020 --> 00:06:39.300]  包括他動機有問題
[00:06:39.300 --> 00:06:41.620]  包括他討好哥林多人
[00:06:41.620 --> 00:06:44.180]  其實是不是為了哥林多人能夠給錢他呢?
[00:06:44.180 --> 00:06:46.420]  諸如此類的可能有不同的指控
[00:06:46.420 --> 00:06:47.700]  我們都不清楚了
[00:06:47.700 --> 00:06:49.860]  所以他要去表白
[00:06:49.860 --> 00:06:53.140]  到底他在做些甚麼
[00:06:53.140 --> 00:06:56.180]  所以三章七節其實他說
[00:06:56.180 --> 00:06:58.580]  乃用字刻在石頭上
[00:06:58.580 --> 00:07:01.140]  屬死的侍奉上才有輪光
[00:07:01.140 --> 00:07:05.380]  我們一會兒再說甚麼叫做屬死的侍奉
[00:07:05.380 --> 00:07:08.660]  不過總之三章七節就開始說侍奉這個字
[00:07:08.660 --> 00:07:09.300]  minister
[00:07:09.300 --> 00:07:11.460]  英文就譯了做minister這個字
[00:07:11.460 --> 00:07:17.220]  其實這段經文侍奉這個字出現了很多次
[00:07:17.220 --> 00:07:20.820]  也在哥林多後書出現了十二次
[00:07:20.820 --> 00:07:22.180]  侍奉這個字
[00:07:22.180 --> 00:07:23.860]  希臘文就大kneah
[00:07:23.860 --> 00:07:26.100]  有些人可能聽過這個字
[00:07:26.100 --> 00:07:28.740]  為甚麼大kneah或者侍奉
[00:07:28.740 --> 00:07:31.380]  出現了這麼多次在哥林多後書
[00:07:31.380 --> 00:07:35.060]  保羅在這裡解釋到底他作為一個使徒
[00:07:35.060 --> 00:07:37.300]  他到底在做些甚麼
[00:07:37.300 --> 00:07:38.340]  所以跟你說過
[00:07:38.340 --> 00:07:41.540]  其實某程度哥林多後書是我很喜歡的一本書
[00:07:41.540 --> 00:07:43.780]  因為這本書也是鼓勵我
[00:07:43.780 --> 00:07:46.420]  我作為一個所謂神的僕人
[00:07:46.420 --> 00:07:47.300]  作為一個傳道人
[00:07:47.300 --> 00:07:48.980]  我在做些甚麼呢?
[00:07:48.980 --> 00:07:51.300]  甚麼叫做一個侍奉呢?
[00:07:51.300 --> 00:07:53.300]  就算你不是一個傳道人
[00:07:53.300 --> 00:07:56.100]  其實你的生命就是一種侍奉
[00:07:56.100 --> 00:07:59.220]  是一種甚麼的侍奉呢?
[00:07:59.220 --> 00:07:59.780]  OK
[00:07:59.780 --> 00:08:03.300]  接著保羅在我們今天讀這段
[00:08:03.300 --> 00:08:07.860]  其實他就對比兩種的侍奉
[00:08:07.860 --> 00:08:10.020]  我們會來到十二節
[00:08:10.020 --> 00:08:12.980]  三章七節在這裡簡單讀一讀
[00:08:12.980 --> 00:08:16.500]  哥林多後書三章七節說
[00:08:16.500 --> 00:08:19.620]  哪用黑在石頭上屬死的侍奉
[00:08:19.620 --> 00:08:21.620]  尚且有螢光
[00:08:21.620 --> 00:08:23.620]  以至以色列人因摩西面上
[00:08:23.620 --> 00:08:25.620]  那逐漸褪色的榮光
[00:08:25.620 --> 00:08:27.620]  不能定睛看他的面
[00:08:27.620 --> 00:08:29.620]  那屬聖靈的侍奉
[00:08:29.620 --> 00:08:31.620]  不是更有榮光嗎?
[00:08:31.620 --> 00:08:33.620]  我讀的是和修本
[00:08:33.620 --> 00:08:35.620]  所以跟和修本有少許分別
[00:08:35.620 --> 00:08:39.620]  若那使人定罪的侍奉有榮光
[00:08:39.620 --> 00:08:41.620]  那使人清儀的侍奉
[00:08:41.620 --> 00:08:43.620]  榮光就越發大了
[00:08:43.620 --> 00:08:47.620]  那從前有榮光的
[00:08:47.620 --> 00:08:49.620]  要因者更大的榮光
[00:08:49.620 --> 00:08:51.620]  就算不得有榮光了
[00:08:51.620 --> 00:08:53.620]  若是那逐漸褪色的有榮光
[00:08:53.620 --> 00:08:57.620]  者長存的就更有榮光了
[00:08:57.620 --> 00:08:59.620]  接著就接近三章十二節了
[00:08:59.620 --> 00:09:03.620]  所以三章七到十一節
[00:09:03.620 --> 00:09:05.620]  除了提到侍奉
[00:09:05.620 --> 00:09:07.620]  一個很重要的字眼
[00:09:07.620 --> 00:09:09.620]  保羅在做甚麼
[00:09:09.620 --> 00:09:11.620]  或者我們作為基督徒在做甚麼
[00:09:11.620 --> 00:09:13.620]  另外一個很重要的字眼就是榮光
[00:09:13.620 --> 00:09:15.620]  中文譯榮光
[00:09:15.620 --> 00:09:17.620]  英文可以說是
[00:09:17.620 --> 00:09:19.620]  Glory 或者 Splendour
[00:09:19.620 --> 00:09:21.620]  有些英文叫 Splendour
[00:09:21.620 --> 00:09:23.620]  是一種很燦爛、光輝的東西
[00:09:23.620 --> 00:09:27.620]  保羅其實在這一段
[00:09:27.620 --> 00:09:29.620]  我們由三章七節到四章六節
[00:09:29.620 --> 00:09:31.620]  十八節經文裏
[00:09:31.620 --> 00:09:33.620]  榮光這個字出現了十三次
[00:09:33.620 --> 00:09:35.620]  你見到多重要
[00:09:35.620 --> 00:09:37.620]  Glory 對保羅來說
[00:09:37.620 --> 00:09:41.620]  保羅強調我們的侍奉
[00:09:41.620 --> 00:09:43.620]  記住這個侍奉
[00:09:43.620 --> 00:09:45.620]  不是指你帶茶經
[00:09:45.620 --> 00:09:47.620]  那些才叫侍奉
[00:09:47.620 --> 00:09:49.620]  或者是戴唱歌那些叫侍奉
[00:09:49.620 --> 00:09:51.620]  而是指我們整個人的生命
[00:09:51.620 --> 00:09:53.620]  在眾人面前的見證
[00:09:53.620 --> 00:09:55.620]  他說我們的生命
[00:09:55.620 --> 00:09:57.620]  應該是帶著一種榮光
[00:09:57.620 --> 00:09:59.620]  Glorious
[00:09:59.620 --> 00:10:01.620]  如果下次有人問你
[00:10:01.620 --> 00:10:03.620]  做基督徒有甚麼好處
[00:10:03.620 --> 00:10:05.620]  你可以其中一個給他的答案就是
[00:10:05.620 --> 00:10:07.620]  你做了基督徒你的生命會發光的
[00:10:07.620 --> 00:10:09.620]  保羅強調我們的生命
[00:10:09.620 --> 00:10:11.620]  我們的生命應該是Glorious
[00:10:11.620 --> 00:10:13.620]  你有沒有想過
[00:10:13.620 --> 00:10:15.620]  做基督徒
[00:10:15.620 --> 00:10:17.620]  做到頭暈眼泛
[00:10:17.620 --> 00:10:19.620]  我們要反省一下
[00:10:19.620 --> 00:10:21.620]  到底我們生命有沒有一種榮耀
[00:10:21.620 --> 00:10:23.620]  一種Glory
[00:10:23.620 --> 00:10:25.620]  保羅為甚麼要強調榮耀
[00:10:25.620 --> 00:10:27.620]  這件事呢
[00:10:27.620 --> 00:10:29.620]  因為他要弄清楚
[00:10:29.620 --> 00:10:31.620]  你做基督徒的目的是甚麼
[00:10:31.620 --> 00:10:33.620]  我們遲些會
[00:10:33.620 --> 00:10:35.620]  講到後來
[00:10:35.620 --> 00:10:37.620]  保羅會用一個字叫Super Apostle
[00:10:37.620 --> 00:10:39.620]  超級使徒去說他的敵人
[00:10:39.620 --> 00:10:41.620]  自稱自己是超級使徒
[00:10:41.620 --> 00:10:43.620]  那些超級使徒
[00:10:43.620 --> 00:10:45.620]  做甚麼呢
[00:10:45.620 --> 00:10:47.620]  其實從三章七節開始
[00:10:47.620 --> 00:10:49.620]  那個對比
[00:10:49.620 --> 00:10:51.620]  你就可以拿到一些想法
[00:10:51.620 --> 00:10:53.620]  其實保羅在三章七節到十一節
[00:10:53.620 --> 00:10:55.620]  剛才讀的那段
[00:10:55.620 --> 00:10:57.620]  到三章十三節都是說
[00:10:57.620 --> 00:10:59.620]  摩西將柏子除開這段
[00:10:59.620 --> 00:11:01.620]  這段故事
[00:11:01.620 --> 00:11:03.620]  其實出自
[00:11:03.620 --> 00:11:05.620]  《出埃及記》三十四章
[00:11:05.620 --> 00:11:07.620]  《出埃及記》三十四章
[00:11:07.620 --> 00:11:09.620]  講到摩西
[00:11:09.620 --> 00:11:11.620]  第二次上西乃山
[00:11:11.620 --> 00:11:13.620]  拿十戒石板
[00:11:13.620 --> 00:11:15.620]  第一次摔壞了
[00:11:15.620 --> 00:11:17.620]  因為猶太人
[00:11:17.620 --> 00:11:19.620]  摔壞了
[00:11:19.620 --> 00:11:21.620]  摩西摔壞了
[00:11:21.620 --> 00:11:23.620]  第二次再去拿石板
[00:11:23.620 --> 00:11:25.620]  他說他拿了石板
[00:11:25.620 --> 00:11:27.620]  然後進到西乃山
[00:11:27.620 --> 00:11:29.620]  聽了神的吩咐
[00:11:29.620 --> 00:11:31.620]  然後回到西乃山
[00:11:31.620 --> 00:11:33.620]  跟以色列人說話的時候
[00:11:33.620 --> 00:11:35.620]  那些以色列人
[00:11:35.620 --> 00:11:37.620]  嚇得臉都青了
[00:11:37.620 --> 00:11:39.620]  因為他說摩西
[00:11:39.620 --> 00:11:41.620]  臉發光了
[00:11:41.620 --> 00:11:43.620]  因為他剛剛見完耶和華
[00:11:43.620 --> 00:11:45.620]  所以下來跟那些以色列人說話
[00:11:45.620 --> 00:11:47.620]  臉發光了
[00:11:47.620 --> 00:11:49.620]  你也可以想像有一天
[00:11:49.620 --> 00:11:51.620]  陳木站起來說話
[00:11:51.620 --> 00:11:53.620]  臉發光了
[00:11:53.620 --> 00:11:55.620]  你可能也會有些擔憂
[00:11:55.620 --> 00:11:57.620]  於是那些經文就說
[00:11:57.620 --> 00:11:59.620]  摩西不知道
[00:11:59.620 --> 00:12:01.620]  他不知道自己原來會發光
[00:12:01.620 --> 00:12:03.620]  那些以色列人告訴他
[00:12:03.620 --> 00:12:05.620]  去完耶和華
[00:12:05.620 --> 00:12:07.620]  見完耶和華
[00:12:07.620 --> 00:12:09.620]  你的臉發光了
[00:12:09.620 --> 00:12:11.620]  經文就說
[00:12:11.620 --> 00:12:13.620]  摩西吩咐以色列人的時候
[00:12:13.620 --> 00:12:15.620]  讓那些以色列人
[00:12:15.620 --> 00:12:17.620]  看到他的臉發光
[00:12:17.620 --> 00:12:19.620]  大概是他想
[00:12:19.620 --> 00:12:21.620]  強調他的權威
[00:12:21.620 --> 00:12:23.620]  不過他講完話
[00:12:23.620 --> 00:12:25.620]  教訓完那些以色列人
[00:12:25.620 --> 00:12:27.620]  就會用柏子遮住臉
[00:12:27.620 --> 00:12:29.620]  好像我們現在這樣
[00:12:29.620 --> 00:12:31.620]  每個人都戴上口罩
[00:12:31.620 --> 00:12:33.620]  因為有些荣光你可能看不到
[00:12:33.620 --> 00:12:35.620]  在我的口上
[00:12:35.620 --> 00:12:37.620]  他教訓完人就戴上柏子
[00:12:37.620 --> 00:12:39.620]  經文就在那裡
[00:12:39.620 --> 00:12:41.620]  經文沒有解釋
[00:12:41.620 --> 00:12:43.620]  為甚麼摩西要講完話之後
[00:12:43.620 --> 00:12:45.620]  要用手巾遮住臉
[00:12:45.620 --> 00:12:47.620]  保羅這裡就做了一個詮釋
[00:12:47.620 --> 00:12:49.620]  這是第十三節
[00:12:49.620 --> 00:12:51.620]  不熱不脹摩西
[00:12:51.620 --> 00:12:53.620]  不脹就指新約
[00:12:53.620 --> 00:12:55.620]  新約是在
[00:12:55.620 --> 00:12:57.620]  十月十一日
[00:12:57.620 --> 00:12:59.620]  摩西在十月十一日
[00:12:59.620 --> 00:13:01.620]  不脹就指新約
[00:13:01.620 --> 00:13:03.620]  新約的榮耀就不是
[00:13:03.620 --> 00:13:05.620]  好像摩西那樣
[00:13:05.620 --> 00:13:07.620]  要將柏子蒙在臉上
[00:13:07.620 --> 00:13:09.620]  叫以色列人不能
[00:13:09.620 --> 00:13:13.620]  定睛看到那張廢者的結局
[00:13:13.620 --> 00:13:17.620]  和合本就有些奇怪的
[00:13:17.620 --> 00:13:19.620]  甚麼叫張廢者
[00:13:19.620 --> 00:13:22.620]  講甚麼呢?和修本就譯得好一點
[00:13:22.620 --> 00:13:24.620]  十三節和修本的翻譯
[00:13:24.620 --> 00:13:27.620]  就是不脹摩西要將面紗蒙在臉上
[00:13:27.620 --> 00:13:31.620]  使以色列人不能定睛看到
[00:13:31.620 --> 00:13:35.620]  那逐漸褪色的榮光的結果
[00:13:35.620 --> 00:13:37.620]  這是好一點的翻譯
[00:13:37.620 --> 00:13:39.620]  即是說
[00:13:39.620 --> 00:13:41.620]  《春海及其》是沒有解釋的
[00:13:41.620 --> 00:13:43.620]  為甚麼摩西講完話要戴面紗
[00:13:43.620 --> 00:13:45.620]  保羅的解釋就是
[00:13:45.620 --> 00:13:48.620]  因為那個榮光會脫色的
[00:13:48.620 --> 00:13:50.620]  剛剛見完耶和華
[00:13:50.620 --> 00:13:52.620]  摩西的臉就發光了
[00:13:52.620 --> 00:13:54.620]  不過好像洗了兩次臉
[00:13:54.620 --> 00:13:56.620]  榮光就會脫色
[00:13:56.620 --> 00:14:00.620]  所以榮光脫色
[00:14:00.620 --> 00:14:02.620]  好像是不好的事
[00:14:02.620 --> 00:14:06.620]  你看教堂建就很輝煌
[00:14:06.620 --> 00:14:08.620]  但你要看人拆教堂
[00:14:08.620 --> 00:14:10.620]  沒有人去聚會 教堂要拆
[00:14:10.620 --> 00:14:12.620]  這樣就很難看了
[00:14:12.620 --> 00:14:14.620]  如果像我在斯國倫讀書
[00:14:14.620 --> 00:14:16.620]  有時很難看
[00:14:16.620 --> 00:14:18.620]  因為斯國倫教堂太多
[00:14:18.620 --> 00:14:20.620]  有些教堂現在變成伊斯蘭教廟
[00:14:20.620 --> 00:14:22.620]  有些教堂變成酒吧
[00:14:22.620 --> 00:14:24.620]  教堂變成這樣
[00:14:24.620 --> 00:14:26.620]  無論如何
[00:14:26.620 --> 00:14:28.620]  榮光會脫色
[00:14:28.620 --> 00:14:30.620]  摩西不想以色列人
[00:14:30.620 --> 00:14:32.620]  看到這樣的結局
[00:14:32.620 --> 00:14:36.620]  所以就用面紗遮住
[00:14:36.620 --> 00:14:38.620]  直至下次充電
[00:14:38.620 --> 00:14:40.620]  再給你看光
[00:14:40.620 --> 00:14:42.620]  好了
[00:14:42.620 --> 00:14:44.620]  保羅就在這裡
[00:14:44.620 --> 00:14:48.620]  用《春海及其》這個小節
[00:14:48.620 --> 00:14:50.620]  來解釋
[00:14:50.620 --> 00:14:52.620]  新約的榮光是會廢去的
[00:14:52.620 --> 00:14:54.620]  廢者abolish
[00:14:54.620 --> 00:14:56.620]  會變為無動的
[00:14:56.620 --> 00:15:00.620]  新約的榮光是不會廢去的
[00:15:00.620 --> 00:15:02.620]  某程度上保羅的釋經就有點奇怪
[00:15:02.620 --> 00:15:04.620]  不要理了
[00:15:04.620 --> 00:15:06.620]  這些是猶太人的釋經方法
[00:15:06.620 --> 00:15:08.620]  我們今天很少這樣釋經
[00:15:08.620 --> 00:15:10.620]  無論如何
[00:15:10.620 --> 00:15:12.620]  保羅利用《春海及其》
[00:15:12.620 --> 00:15:14.620]  說到摩西會戴面紗
[00:15:14.620 --> 00:15:16.620]  然後說這是否榮光會過去
[00:15:16.620 --> 00:15:18.620]  用這個physical的榮光
[00:15:18.620 --> 00:15:20.620]  這個真的見到的榮光
[00:15:20.620 --> 00:15:22.620]  代表那個看不到的榮光
[00:15:22.620 --> 00:15:24.620]  就是整個舊約
[00:15:24.620 --> 00:15:26.620]  順帶一提
[00:15:26.620 --> 00:15:28.620]  我們剛才讀的那段
[00:15:28.620 --> 00:15:30.620]  是保羅唯一一次用
[00:15:30.620 --> 00:15:32.620]  舊約這個字去形容
[00:15:32.620 --> 00:15:34.620]  摩西的律法
[00:15:34.620 --> 00:15:36.620]  不過記住這個舊約
[00:15:36.620 --> 00:15:38.620]  不是指我們今天39卷書
[00:15:38.620 --> 00:15:40.620]  主要是指摩西的支約
[00:15:40.620 --> 00:15:42.620]  那是叫舊約
[00:15:42.620 --> 00:15:44.620]  它有一個physical的light消失
[00:15:44.620 --> 00:15:46.620]  代表舊約的光輝
[00:15:46.620 --> 00:15:48.620]  都是要過去的
[00:15:48.620 --> 00:15:50.620]  摩西支約的光輝
[00:15:50.620 --> 00:15:52.620]  是要過去的
[00:15:52.620 --> 00:15:54.620]  今天有新約的光輝
[00:15:54.620 --> 00:15:56.620]  代替了它
[00:15:56.620 --> 00:15:58.620]  甚麼叫舊約的光輝呢
[00:15:58.620 --> 00:16:00.620]  保羅就在
[00:16:00.620 --> 00:16:02.620]  羅馬書
[00:16:02.620 --> 00:16:04.620]  希望大家還有些渣拿
[00:16:04.620 --> 00:16:06.620]  我花了不知多少堂跟你講羅馬書
[00:16:06.620 --> 00:16:08.620]  如果你記得還有些剩的話
[00:16:08.620 --> 00:16:10.620]  你記得保羅在羅馬書
[00:16:10.620 --> 00:16:12.620]  都是對比舊約和新約
[00:16:12.620 --> 00:16:14.620]  舊約摩西的律法
[00:16:14.620 --> 00:16:16.620]  是講甚麼呢
[00:16:16.620 --> 00:16:18.620]  就是講letters
[00:16:18.620 --> 00:16:20.620]  英文就是letters
[00:16:20.620 --> 00:16:22.620]  字面不能跟著字面去做
[00:16:22.620 --> 00:16:24.620]  如果你能夠滿足
[00:16:24.620 --> 00:16:26.620]  字面的要求
[00:16:26.620 --> 00:16:28.620]  摩西律法不可殺人
[00:16:28.620 --> 00:16:30.620]  不可偷渡
[00:16:30.620 --> 00:16:32.620]  不可大悲
[00:16:32.620 --> 00:16:34.620]  你甚麼都沒有做
[00:16:34.620 --> 00:16:36.620]  你就很有榮耀
[00:16:36.620 --> 00:16:38.620]  保羅說這是舊約的榮耀
[00:16:38.620 --> 00:16:40.620]  某程度上保羅就說
[00:16:40.620 --> 00:16:42.620]  這種榮耀是一種
[00:16:42.620 --> 00:16:44.620]  self-righteous
[00:16:44.620 --> 00:16:46.620]  他不是全盤否定舊約
[00:16:46.620 --> 00:16:48.620]  這個有機會再講
[00:16:48.620 --> 00:16:50.620]  他主要說
[00:16:50.620 --> 00:16:52.620]  如果你把舊約的文字
[00:16:52.620 --> 00:16:54.620]  當作舊約的榮耀
[00:16:54.620 --> 00:16:56.620]  就會導致
[00:16:56.620 --> 00:16:58.620]  你覺得遵守了某些行為
[00:16:58.620 --> 00:17:00.620]  就很威風
[00:17:00.620 --> 00:17:02.620]  這個就是舊約的榮耀
[00:17:02.620 --> 00:17:04.620]  大概那班
[00:17:04.620 --> 00:17:06.620]  super apostles
[00:17:06.620 --> 00:17:08.620]  那班超級使徒
[00:17:08.620 --> 00:17:10.620]  強調他們很守到
[00:17:10.620 --> 00:17:12.620]  而且他們的律法
[00:17:12.620 --> 00:17:14.620]  比保羅守得更嚴格
[00:17:14.620 --> 00:17:16.620]  更好的
[00:17:16.620 --> 00:17:18.620]  所以就是這個榮耀
[00:17:18.620 --> 00:17:20.620]  保羅說基督徒的身體
[00:17:20.620 --> 00:17:22.620]  應該發光的
