
[00:00:00.000 --> 00:00:02.000]  歡迎大家收看「大紀元」
[00:01:52.800 --> 00:01:54.800]  就是那個問題會越來越大
[00:01:54.800 --> 00:01:58.000]  當我們不斷地專注一件事的時候
[00:01:58.000 --> 00:01:59.800]  你會發覺好像變得更大
[00:01:59.800 --> 00:02:02.200]  我現在放大鏡去看
[00:02:02.200 --> 00:02:08.000]  以至那個問題比實際的情況更加嚴峻
[00:02:08.000 --> 00:02:10.200]  又或者在新的一年裡
[00:02:10.200 --> 00:02:13.600]  環境未必一定是一個很大的轉變
[00:02:13.600 --> 00:02:15.600]  但我覺得在神的恩典裡
[00:02:15.600 --> 00:02:17.400]  就算處境不轉變
[00:02:17.400 --> 00:02:19.800]  我們心境可以轉變
[00:02:19.800 --> 00:02:21.200]  依著神的恩典
[00:02:21.200 --> 00:02:24.600]  這個轉變會帶來一種不同的果效
[00:02:24.600 --> 00:02:28.000]  所以今天在第一個崇拜新的一年裡
[00:02:28.000 --> 00:02:30.000]  我想和大家分享一個主題
[00:02:30.000 --> 00:02:32.400]  就是患難中的喜樂
[00:02:32.400 --> 00:02:34.200]  可能在新的一年裡
[00:02:34.200 --> 00:02:36.800]  環境不是帶來一個很大的轉變
[00:02:36.800 --> 00:02:38.800]  但我們怎麼能夠在主裡面
[00:02:38.800 --> 00:02:42.000]  有一個心境、心態上的轉變
[00:02:42.000 --> 00:02:45.000]  以至儘管我們可能在一個很困難的環境裡
[00:02:45.000 --> 00:02:47.600]  我們不是悠悠愁愁
[00:02:47.600 --> 00:02:48.800]  很多的壓制
[00:02:48.800 --> 00:02:51.600]  而是我們能夠有一個喜樂的心
[00:02:51.600 --> 00:02:53.200]  所以今天我們用的經文
[00:02:53.200 --> 00:02:56.800]  就是《羅馬書》第五章的第一至五節
[00:02:56.800 --> 00:02:58.800]  我相信我們之前應該有讀經
[00:02:58.800 --> 00:03:00.400]  所以這段經文可能已經讀過
[00:03:00.400 --> 00:03:02.600]  我就不在這裡再重複
[00:03:02.600 --> 00:03:06.400]  我特別在當中強調了不同顏色的字
[00:03:06.400 --> 00:03:07.400]  《保羅》說
[00:03:07.400 --> 00:03:11.800]  「就是在患難中也是歡歡喜喜的」
[00:03:11.800 --> 00:03:14.600]  這個就是我們今天的講題
[00:03:14.600 --> 00:03:18.000]  在患難當中都能夠歡歡喜喜
[00:03:18.000 --> 00:03:20.000]  就是患難中的喜樂
[00:03:20.000 --> 00:03:23.400]  你發覺《保羅》不只是在《羅馬書》說
[00:03:23.400 --> 00:03:25.600]  其實在其他的經文裡面
[00:03:25.600 --> 00:03:26.600]  他也有說
[00:03:26.600 --> 00:03:29.200]  譬如在《接受內尼加前書》第五章
[00:03:29.200 --> 00:03:31.000]  十六至十八節
[00:03:31.000 --> 00:03:33.400]  保羅說要常常喜樂
[00:03:33.400 --> 00:03:35.800]  不住禱告凡事謝恩
[00:03:35.800 --> 00:03:36.800]  常常喜樂
[00:03:36.800 --> 00:03:40.600]  儘管在疫情、患難、困難當中
[00:03:40.600 --> 00:03:42.600]  都可以有喜樂的心
[00:03:42.600 --> 00:03:45.200]  其實這個強調不只是保羅
[00:03:45.200 --> 00:03:48.400]  在《雅各》和《彼得》裡面
[00:03:48.400 --> 00:03:50.600]  同樣都有這樣的強調
[00:03:50.600 --> 00:03:53.600]  就算在試煉、在困難當中
[00:03:53.600 --> 00:03:56.600]  不是給那個困難來壓制我們
[00:03:56.600 --> 00:03:59.200]  我們仍然可以有一個喜樂的心
[00:03:59.200 --> 00:04:02.200]  是超越這個環境給我們的壓制
[00:04:02.200 --> 00:04:05.400]  所以今天我是想從另一個角度
[00:04:05.400 --> 00:04:07.600]  來去看這個疫情
[00:04:07.600 --> 00:04:10.400]  或者這個患難、困難
[00:04:10.400 --> 00:04:11.800]  我們不是注目在裡面
[00:04:11.800 --> 00:04:14.200]  以至於不斷地放大
[00:04:14.200 --> 00:04:16.400]  反過來我們是放大
[00:04:16.400 --> 00:04:19.200]  我們將它當中裡面退一步出來
[00:04:19.200 --> 00:04:21.200]  我們用另一個角度來看這個情況
[00:04:21.200 --> 00:04:23.200]  我們在一個困難當中
[00:04:23.200 --> 00:04:24.800]  我們在疫情當中
[00:04:24.800 --> 00:04:26.200]  但當我們退出來
[00:04:26.200 --> 00:04:28.000]  我們用另一個角度看的時候
[00:04:28.000 --> 00:04:30.400]  我們可能有另一種的體會
[00:04:30.400 --> 00:04:33.200]  所以我們今天是用羅馬書第五章
[00:04:33.200 --> 00:04:35.000]  保羅這段經文裡面
[00:04:35.000 --> 00:04:37.200]  幫助我們從另一個角度
[00:04:37.200 --> 00:04:40.800]  來去看這個困境、這個患難
[00:04:40.800 --> 00:04:44.400]  按照保羅在羅馬書第五章一至五節裡面
[00:04:44.400 --> 00:04:45.800]  他有幾個原因
[00:04:45.800 --> 00:04:47.800]  他說儘管在患難當中
[00:04:47.800 --> 00:04:50.400]  我們都可以歡歡喜喜的
[00:04:50.400 --> 00:04:51.600]  怎麼可以這樣呢?
[00:04:51.600 --> 00:04:52.600]  第一個我們留意
[00:04:52.600 --> 00:04:55.200]  保羅說在第一至第二節
[00:04:55.200 --> 00:04:58.000]  保羅說:我們既恩信清怡
[00:04:58.000 --> 00:05:00.200]  就藉著我們的主耶穌基督
[00:05:00.200 --> 00:05:02.400]  德與神相和
[00:05:02.400 --> 00:05:04.000]  我們又藉著他
[00:05:04.000 --> 00:05:08.000]  恩信德進入現在所站的恩典中
[00:05:08.000 --> 00:05:11.600]  並且歡歡喜喜盼望神的榮耀
[00:05:11.600 --> 00:05:12.800]  在第一至第二節裏面
[00:05:12.800 --> 00:05:13.600]  保羅強調
[00:05:13.600 --> 00:05:15.400]  為什麼我們在患難當中
[00:05:15.400 --> 00:05:17.000]  仍然可以有喜樂
[00:05:17.000 --> 00:05:18.400]  可以歡歡喜喜呢?
[00:05:18.400 --> 00:05:20.800]  他提出了一個九因的問題
[00:05:20.800 --> 00:05:22.600]  今天恩信清怡
[00:05:22.600 --> 00:05:24.800]  因著耶穌基督的緣故
[00:05:24.800 --> 00:05:27.400]  我們今天能夠與神相和
[00:05:27.400 --> 00:05:30.200]  這個叫我們與神隔絕絕罪的問題
[00:05:30.200 --> 00:05:33.000]  因著耶穌基督已經可以解決了
[00:05:33.000 --> 00:05:37.400]  並且今天我們是站在這個恩典當中
[00:05:37.400 --> 00:05:39.000]  所以儘管我們的處境裏面
[00:05:39.000 --> 00:05:40.600]  是有困難有患難
[00:05:40.600 --> 00:05:43.800]  但人生裏面一個最重要最重要的問題
[00:05:43.800 --> 00:05:44.600]  我再強調
[00:05:44.600 --> 00:05:46.200]  在人生裏面
[00:05:46.200 --> 00:05:47.600]  最重要最重要的問題
[00:05:47.600 --> 00:05:49.400]  就是得救這個問題
[00:05:49.400 --> 00:05:54.200]  這個問題在耶穌基督裏面已經解決了
[00:05:54.200 --> 00:05:58.200]  保羅說我們今天站在這個恩典當中
[00:05:58.200 --> 00:06:04.600]  永生的救贖是關乎人的永恆的結果
[00:06:04.600 --> 00:06:08.000]  究竟我們是永生與神相和
[00:06:08.000 --> 00:06:12.400]  還是永死與神永遠隔絕
[00:06:12.400 --> 00:06:15.800]  這個其實是人生裏面最重要最重要的問題
[00:06:15.800 --> 00:06:17.800]  不是每天的起居飲食
[00:06:17.800 --> 00:06:20.200]  當然我們不是說起居飲食不重要
[00:06:20.200 --> 00:06:22.200]  但這個都是短暫的
[00:06:22.200 --> 00:06:24.200]  相反來說在永恆裏面
[00:06:24.200 --> 00:06:25.800]  得救與否
[00:06:25.800 --> 00:06:28.400]  這個才是最重要最重要的問題
[00:06:28.400 --> 00:06:30.600]  我們留意摩西
[00:06:30.600 --> 00:06:34.600]  摩西我們知道他把以色列人從埃及維羅的之地
[00:06:34.600 --> 00:06:36.600]  帶進去迦南美地
[00:06:36.600 --> 00:06:38.600]  進入神的應許地
[00:06:38.600 --> 00:06:42.600]  在摩西帶領以色列人出埃及進入迦南
[00:06:42.600 --> 00:06:46.600]  他有一段時間和白人在抗日裏面
[00:06:46.600 --> 00:06:48.600]  走了這麼多年
[00:06:48.600 --> 00:06:49.800]  他體會人生
[00:06:49.800 --> 00:06:53.800]  他見到同輩當中很多的以色列人相繼死去的時候
[00:06:53.800 --> 00:06:56.000]  他在詩篇第90篇裏面
[00:06:56.000 --> 00:06:57.600]  他怎樣說人生
[00:06:57.600 --> 00:07:00.600]  他說我們一生的年日是70歲
[00:07:00.600 --> 00:07:03.200]  若是強壯的是80歲
[00:07:03.200 --> 00:07:05.800]  但其中所能夠驚誇的
[00:07:05.800 --> 00:07:08.800]  只不過是勞苦受煩
[00:07:08.800 --> 00:07:10.400]  轉眼成空
[00:07:10.400 --> 00:07:13.000]  我們便如飛而去
[00:07:13.000 --> 00:07:16.600]  摩西經歷了很多人生的起跌
[00:07:16.600 --> 00:07:19.000]  他曾經在皇宮裏面是王子
[00:07:19.000 --> 00:07:21.800]  他也走過一個抗日裏面做木人
[00:07:21.800 --> 00:07:23.600]  他走過不同人生的道路
[00:07:23.600 --> 00:07:25.600]  有高有低有轉有折
[00:07:25.600 --> 00:07:27.600]  但他回顧人生
[00:07:27.600 --> 00:07:28.600]  他說70歲
[00:07:28.600 --> 00:07:30.200]  強壯的是80歲
[00:07:30.200 --> 00:07:32.600]  但整個人生他做一個總結的時候
[00:07:32.600 --> 00:07:34.600]  只不過是勞苦受煩
[00:07:34.600 --> 00:07:36.600]  轉眼成空
[00:07:36.600 --> 00:07:39.600]  今日我們都是走一個屬靈的
[00:07:39.600 --> 00:07:41.000]  屬天的道路
[00:07:41.000 --> 00:07:44.600]  我們都是離開我們過去與神隔絕的光景
[00:07:44.600 --> 00:07:48.600]  今日走去一個屬靈所應許的迦南美地
[00:07:48.600 --> 00:07:50.600]  我們回顧以色列人
[00:07:50.600 --> 00:07:54.200]  他們出埃及進入迦南裏面有什麼功課
[00:07:54.200 --> 00:07:56.600]  其實給我們有些反思
[00:07:56.600 --> 00:07:59.600]  其實以色列人出埃及進入迦南裏面
[00:07:59.600 --> 00:08:01.600]  有幾個失敗的原因
[00:08:01.600 --> 00:08:05.600]  其中一個原因就是他們短視
[00:08:05.600 --> 00:08:07.600]  我們看經文裏面有幾個地方
[00:08:07.600 --> 00:08:10.600]  我們時間關係不會詳細看
[00:08:10.600 --> 00:08:13.600]  譬如馬拉出埃及的15張
[00:08:13.600 --> 00:08:16.600]  然後信的抗野出埃及的16張
[00:08:16.600 --> 00:08:19.600]  然後利菲定出埃及的17張
[00:08:19.600 --> 00:08:21.600]  你發覺在不同的處境裏面
[00:08:21.600 --> 00:08:24.600]  以色列人在當中都是埋怨
[00:08:24.600 --> 00:08:26.600]  埋怨是因為什麼呢?
[00:08:26.600 --> 00:08:28.600]  沒得吃沒得飲
[00:08:28.600 --> 00:08:31.600]  他們是否真的沒得吃沒得飲呢?
[00:08:31.600 --> 00:08:33.600]  其實神當中有眷顧
[00:08:33.600 --> 00:08:36.600]  有供應有馬拉
[00:08:36.600 --> 00:08:41.600]  但在當中往往都是為了生活上的所需
[00:08:41.600 --> 00:08:46.600]  吃喝的問題來埋怨神
[00:08:46.600 --> 00:08:49.600]  剛才我講過其實神沒有缺乏供應
[00:08:49.600 --> 00:08:52.600]  但不是他們期望的那種供應
[00:08:52.600 --> 00:08:55.600]  特別有一次他們來到塔比拉
[00:08:55.600 --> 00:08:59.600]  不知道是不是因為吃馬拉吃到厭了
[00:08:59.600 --> 00:09:02.600]  在當中文述記實在一張裏面記載
[00:09:02.600 --> 00:09:06.600]  他們突然間起了貪肉
[00:09:06.600 --> 00:09:08.600]  我真的很想吃東西
[00:09:08.600 --> 00:09:12.600]  他說誰讓我們肉吃呢?
[00:09:12.600 --> 00:09:15.600]  我記得以前我們在埃及的時候
[00:09:15.600 --> 00:09:18.600]  不用花錢就可以吃魚
[00:09:18.600 --> 00:09:22.600]  現在有黃瓜西瓜韭菜蔥和蒜
[00:09:22.600 --> 00:09:24.600]  我聽到都流口水
[00:09:24.600 --> 00:09:26.600]  以前在埃及
[00:09:26.600 --> 00:09:28.600]  但今天在抗日裏面
[00:09:28.600 --> 00:09:32.600]  好像是很呆板
[00:09:32.600 --> 00:09:34.600]  馬拉每餐都吃到厭了
[00:09:34.600 --> 00:09:37.600]  不知道大家有沒有覺得這個情況
[00:09:37.600 --> 00:09:39.600]  由三月到現在
[00:09:39.600 --> 00:09:42.600]  有些前一陣子還可以出去喝茶
[00:09:42.600 --> 00:09:44.600]  現在沒有了
[00:09:45.600 --> 00:09:47.600]  大起貪肉
[00:09:47.600 --> 00:09:49.600]  什麼時候蝦餃
[00:09:49.600 --> 00:09:50.600]  什麼時候燒馬
[00:09:50.600 --> 00:09:51.600]  什麼時候叉燒包
[00:09:51.600 --> 00:09:53.600]  什麼時候一中兩見
[00:09:53.600 --> 00:09:57.600]  我們都有一種懷念在裏面
[00:09:57.600 --> 00:09:59.600]  現在我發覺很多人不可以喝茶
[00:09:59.600 --> 00:10:03.600]  就去士嘉堡的地方買那些冷凍的
[00:10:03.600 --> 00:10:06.600]  有一次我去的時候發覺排隊
[00:10:06.600 --> 00:10:10.600]  大家都睏得夠了
[00:10:10.600 --> 00:10:12.600]  我不知道是不是一個這樣的情況
[00:10:12.600 --> 00:10:17.600]  當時他們是為了一些眼前的需要
[00:10:17.600 --> 00:10:19.600]  他們覺得我需要這些東西
[00:10:19.600 --> 00:10:20.600]  我需要飲食
[00:10:20.600 --> 00:10:24.600]  我需要一些眼前的舒適
[00:10:24.600 --> 00:10:27.600]  我們在當中埋怨神
[00:10:27.600 --> 00:10:29.600]  另一個失敗的原因
[00:10:29.600 --> 00:10:31.600]  以色列人因為他們小信
[00:10:31.600 --> 00:10:32.600]  什麼叫信心
[00:10:32.600 --> 00:10:36.600]  信心就是我們看環境多過看神
[00:10:36.600 --> 00:10:39.600]  我們的開心我們的不開心
[00:10:39.600 --> 00:10:44.600]  我覺不覺得安全或者舒服
[00:10:44.600 --> 00:10:46.600]  是因為我眼前能看到的東西
[00:10:46.600 --> 00:10:47.600]  我捉到的東西
[00:10:47.600 --> 00:10:50.600]  就不一定是神去做的
[00:10:50.600 --> 00:10:54.600]  其中一個很決定性的例子
[00:10:54.600 --> 00:10:57.600]  就是當這班以色列人來到巴拿的港
[00:10:57.600 --> 00:11:00.600]  他們快要進入加拿大
[00:11:00.600 --> 00:11:04.600]  當時他們就派12個探子進入加拿大
[00:11:04.600 --> 00:11:06.600]  這12個探子是每一個支派的代表
[00:11:06.600 --> 00:11:08.600]  是領袖
[00:11:08.600 --> 00:11:11.600]  在文數的第13章第14章
[00:11:11.600 --> 00:11:15.600]  他們就進入加拿大做窺探
[00:11:15.600 --> 00:11:17.600]  一共40人
[00:11:17.600 --> 00:11:18.600]  完結之後
[00:11:18.600 --> 00:11:21.600]  他們就帶回當地的土產
[00:11:21.600 --> 00:11:24.600]  回到白城當中
[00:11:24.600 --> 00:11:27.600]  當中的土產真的好像神所說的
[00:11:27.600 --> 00:11:29.600]  摩西所說的
[00:11:29.600 --> 00:11:31.600]  是流奶與麥
[00:11:31.600 --> 00:11:33.600]  是很豐富的
[00:11:33.600 --> 00:11:35.600]  但是很可惜當他們去窺探的時候
[00:11:35.600 --> 00:11:40.600]  他們發覺當地居住的人是偉人的後裔
[00:11:40.600 --> 00:11:43.600]  他們的城牆堅固寬大
[00:11:43.600 --> 00:11:46.600]  我們是不能打的
[00:11:46.600 --> 00:11:48.600]  結果這班人回來的時候
[00:11:48.600 --> 00:11:50.600]  他們看到的東西的時候
[00:11:50.600 --> 00:11:53.600]  白城當中就嚎哭喧嚷
[00:11:53.600 --> 00:11:55.600]  去埋怨摩西
[00:11:55.600 --> 00:11:56.600]  為什麼你帶我們來這裡
[00:11:56.600 --> 00:11:58.600]  叫我們死在這裡
[00:11:58.600 --> 00:12:03.600]  當時神的榮光就在會幕裡面顯現
[00:12:03.600 --> 00:12:05.600]  他們對摩西說
[00:12:05.600 --> 00:12:07.600]  在文數第14章第11節
[00:12:07.600 --> 00:12:11.600]  白城藐視我到什麼時候
[00:12:11.600 --> 00:12:14.600]  我在他們當中行了這麼多神蹟
[00:12:14.600 --> 00:12:15.600]  一切神蹟
[00:12:15.600 --> 00:12:18.600]  有雲柱、火柱、馬來
[00:12:18.600 --> 00:12:19.600]  有不同的公營
[00:12:19.600 --> 00:12:20.600]  有不同的保守
[00:12:20.600 --> 00:12:23.600]  但是他們還不相信我到什麼時候
[00:12:23.600 --> 00:12:28.600]  所以以色列人在出埃及進入加拿大
[00:12:28.600 --> 00:12:31.600]  他們其中軟弱失敗的地方
[00:12:31.600 --> 00:12:34.600]  就是他們看眼前的需要很重要
[00:12:34.600 --> 00:12:35.600]  短視
[00:12:35.600 --> 00:12:36.600]  第二
[00:12:36.600 --> 00:12:40.600]  他們看環境多於看神
[00:12:40.600 --> 00:12:44.600]  他們從環境來決定他們的前面怎樣
[00:12:44.600 --> 00:12:49.600]  所以結果他們要在抗日裡面漂流40年
[00:12:49.600 --> 00:12:51.600]  一年來看一天
[00:12:51.600 --> 00:12:55.600]  結果在摩西的同一輩人當中
[00:12:55.600 --> 00:13:00.600]  沒有一個人能夠進入加拿大
[00:13:00.600 --> 00:13:02.600]  除了兩個
[00:13:02.600 --> 00:13:04.600]  就是約書亞和加勒
[00:13:04.600 --> 00:13:06.600]  為什麼約書亞和加勒不同呢?
[00:13:06.600 --> 00:13:09.600]  我們看回文數第14章
[00:13:09.600 --> 00:13:15.600]  同一個處境當他們這班探子窺探回來的時候
[00:13:15.600 --> 00:13:19.600]  其他探子都說我們不可能打贏
[00:13:19.600 --> 00:13:21.600]  這班是偉人的後裔
[00:13:21.600 --> 00:13:23.600]  城牆寬厚
[00:13:23.600 --> 00:13:29.600]  但是約書亞和加勒在第14章第7至第9節
[00:13:29.600 --> 00:13:31.600]  他們怎麼說呢?
[00:13:31.600 --> 00:13:39.600]  他們說:若喜悅我們,就必將我們領進那地,把地賜給我們。
[00:13:39.600 --> 00:13:43.600]  你看看約書亞和加勒看的不一樣
[00:13:43.600 --> 00:13:46.600]  那裡是對象
[00:13:46.600 --> 00:13:48.600]  那班敵人不簡單
[00:13:48.600 --> 00:13:50.600]  城牆寬厚這是事實
[00:13:50.600 --> 00:13:52.600]  但是他們不只是看環境
[00:13:52.600 --> 00:13:54.600]  他們看神
[00:13:54.600 --> 00:13:56.600]  如果神是喜悅我們
[00:13:56.600 --> 00:14:00.600]  必定帶我們進入那裡,將那塊地賜給我們
[00:14:00.600 --> 00:14:04.600]  約書亞和加勒是看神
[00:14:04.600 --> 00:14:06.600]  而不是看處境
[00:14:06.600 --> 00:14:10.600]  又說不要怕那地的居民
[00:14:10.600 --> 00:14:12.600]  不要怕他們
[00:14:12.600 --> 00:14:17.600]  信心不是看環境
[00:14:17.600 --> 00:14:20.600]  而是定精在神身上
[00:14:20.600 --> 00:14:22.600]  看神的應許
[00:14:22.600 --> 00:14:27.600]  我們不需要怕當地的人
[00:14:27.600 --> 00:14:30.600]  不需要怕當時的處境
[00:14:30.600 --> 00:14:33.600]  神既然帶領我們到這裏
[00:14:33.600 --> 00:14:35.600]  如果祂喜悅我們
[00:14:35.600 --> 00:14:37.600]  這真是祂應許我們的地方
[00:14:37.600 --> 00:14:41.600]  祂必定能夠帶領我們進入加勒地
[00:14:41.600 --> 00:14:46.600]  今天我們其實都很驚懼這個疫情
[00:14:46.600 --> 00:14:49.600]  特別是剛才說到英國又變種
[00:14:49.600 --> 00:14:50.600]  南非又變種
[00:14:50.600 --> 00:14:53.600]  又不知道疫苗是否真的有效
[00:14:53.600 --> 00:14:56.600]  又不知道疫苗有沒有副作用
[00:14:56.600 --> 00:14:59.600]  很多時候我們都是看環境
[00:14:59.600 --> 00:15:03.600]  用環境來定我們今天的位置
[00:15:03.600 --> 00:15:06.600]  但是信心是教導我們
[00:15:06.600 --> 00:15:10.600]  我們看的不是這個環境
[00:15:10.600 --> 00:15:13.600]  而是一直帶領我們那個神
[00:15:13.600 --> 00:15:16.600]  其實這次的疫情給我們一個很大的提醒
[00:15:16.600 --> 00:15:20.600]  就是過去我們以為穩妥的、安穩的
[00:15:20.600 --> 00:15:22.600]  其實當這個疫情來的時候
[00:15:22.600 --> 00:15:26.600]  將我們過去以為擁有的東西
[00:15:26.600 --> 00:15:28.600]  可以投靠的東西
[00:15:28.600 --> 00:15:30.600]  一次過可以掃清
[00:15:30.600 --> 00:15:35.600]  今天如果我們只是看一個環境
[00:15:35.600 --> 00:15:37.600]  來決定我們前面如何
[00:15:37.600 --> 00:15:39.600]  恐怕我們已經看錯了
[00:15:39.600 --> 00:15:43.600]  如果我們好像以色列人當時只是短視
[00:15:43.600 --> 00:15:47.600]  以為今天的平安在乎我擁有的
[00:15:47.600 --> 00:15:52.600]  吃、喝、住、起居飲食的東西
[00:15:52.600 --> 00:15:55.600]  恐怕其實我們都是看錯了
[00:15:55.600 --> 00:15:57.600]  如果今天我們走這條路
[00:15:57.600 --> 00:16:02.600]  只是看環境來決定我們的高和低
[00:16:02.600 --> 00:16:05.600]  樓價高我開心 股票高我又開心
[00:16:05.600 --> 00:16:09.600]  現在股票跌了 樓價跌了我又傷心
[00:16:09.600 --> 00:16:12.600]  其實根本上我們和一個無信
[00:16:12.600 --> 00:16:15.600]  沒有信仰的人有什麼分別呢?
[00:16:15.600 --> 00:16:19.600]  事實上在希伯來書第十一章第九至十節
[00:16:19.600 --> 00:16:21.600]  說到信心為人
[00:16:21.600 --> 00:16:24.600]  其實在廣東阿伯拉罕說到
[00:16:24.600 --> 00:16:28.600]  他因著信就在所應許之地作客
[00:16:28.600 --> 00:16:31.600]  就算阿伯拉罕去到迦蘭地的時候
[00:16:31.600 --> 00:16:33.600]  他看迦蘭地都是一個客
[00:16:33.600 --> 00:16:35.600]  客裡的生涯
[00:16:35.600 --> 00:16:37.600]  那個並不是他永遠的居所
[00:16:37.600 --> 00:16:40.600]  所以他好像異地居住帳篷
[00:16:40.600 --> 00:16:44.600]  他說他只是一個過渡的時期
[00:16:44.600 --> 00:16:49.600]  因為他最終看的並不是這個地方
[00:16:49.600 --> 00:16:52.600]  並不是一個短暫的神奇應許
[00:16:52.600 --> 00:16:55.600]  他是等候那座有根基的城
[00:16:55.600 --> 00:16:58.600]  神賜給他永恆的基業
[00:16:58.600 --> 00:17:01.600]  就是更美的家鄉
[00:17:01.600 --> 00:17:04.600]  弟兄姊妹
[00:17:04.600 --> 00:17:09.600]  我發覺很多時候我們看重眼前的東西
[00:17:09.600 --> 00:17:13.600]  多於永恆的應許
[00:17:13.600 --> 00:17:17.600]  就好像以色列人出埃及進迦蘭地
[00:17:17.600 --> 00:17:19.600]  他覺得迦蘭地很遙遠
[00:17:19.600 --> 00:17:25.600]  他反而眼前看到的就是礦物的飲和食
[00:17:25.600 --> 00:17:29.600]  今天我們很多時候得出了舊恩
[00:17:29.600 --> 00:17:32.600]  但我們沒有珍惜重視舊恩
[00:17:32.600 --> 00:17:35.600]  我們以為這是一個很遠的事
[00:17:35.600 --> 00:17:38.600]  我們反而看重的就是眼前
[00:17:38.600 --> 00:17:41.600]  我今天的生活、我的吃、我的喝
[00:17:41.600 --> 00:17:43.600]  我不是說生活的東西不重要
[00:17:43.600 --> 00:17:46.600]  但那個不是最重要
[00:17:46.600 --> 00:17:48.600]  因為那個只是過渡
[00:17:48.600 --> 00:17:50.600]  一個客裡的生涯
[00:17:50.600 --> 00:17:54.600]  所以保羅說為何我們在患難當中仍然可以起落呢?
[00:17:54.600 --> 00:17:58.600]  就因為儘管環境是患難
[00:17:58.600 --> 00:17:59.600]  有很多困難
[00:17:59.600 --> 00:18:04.600]  但最重要最重要的就是得救的問題
[00:18:04.600 --> 00:18:08.600]  在耶穌基督裡面神已經賜給了我們
[00:18:08.600 --> 00:18:11.600]  所以儘管眼前我們有困難
[00:18:11.600 --> 00:18:15.600]  但我們仍然可以在當中歡喜快樂
[00:18:15.600 --> 00:18:18.600]  第二個原因保羅說
[00:18:18.600 --> 00:18:22.600]  為何我們在患難當中仍然可以起落呢?
[00:18:22.600 --> 00:18:24.600]  在第三、四節保羅說
[00:18:24.600 --> 00:18:25.600]  不但如此
[00:18:25.600 --> 00:18:30.600]  不單止我們有得救、永恆基督裡面的恩典
[00:18:30.600 --> 00:18:32.600]  我們在患難當中可以歡喜
[00:18:32.600 --> 00:18:35.600]  我們知道患難能夠新忍耐
[00:18:35.600 --> 00:18:37.600]  忍耐新老年
[00:18:37.600 --> 00:18:39.600]  老年是新盼望
[00:18:39.600 --> 00:18:41.600]  沒有人喜歡患難的
[00:18:41.600 --> 00:18:44.600]  沒有人喜歡那個困境的出現
[00:18:44.600 --> 00:18:48.600]  但人生裡面難以避免患難、有困難
[00:18:48.600 --> 00:18:49.600]  但保羅說
[00:18:49.600 --> 00:18:53.600]  雖然患難出現不是我們真的願意的
[00:18:53.600 --> 00:18:55.600]  但患難反而成為一個機會
[00:18:55.600 --> 00:18:57.600]  他說患難新忍耐
[00:18:57.600 --> 00:18:59.600]  忍耐新老年
[00:18:59.600 --> 00:19:02.600]  忍耐英文的翻譯是Perseverance
[00:19:02.600 --> 00:19:04.600]  在患難的情況裡
[00:19:04.600 --> 00:19:08.600]  能夠叫我們更加去持守、堅持
[00:19:08.600 --> 00:19:11.600]  因為一切順境的時候我們不需要
