
[00:00:00.000 --> 00:00:07.000]  《哈蓋書》是十二仙之書裏的第十卷
[00:17:52.000 --> 00:17:55.000]  因為所羅巴伯始終沒有做過王
[00:17:55.000 --> 00:17:58.000]  這裡所說的當然是耶穌基督
[00:17:58.000 --> 00:18:03.000]  這個預言耶穌基督會再次來到世上
[00:18:03.000 --> 00:18:06.000]  會統領以色列人得勝
[00:18:06.000 --> 00:18:10.000]  這就是哈蓋書
[00:18:10.000 --> 00:18:14.000]  我們不妨來看看第一個部分
[00:18:14.000 --> 00:18:16.000]  就是聖殿被重建
[00:18:16.000 --> 00:18:20.000]  這個標題在哈蓋書的一章一節
[00:18:20.000 --> 00:18:23.000]  在大利烏王的第二年六月初一
[00:18:23.000 --> 00:18:25.000]  神的話就藉著哈蓋先知
[00:18:25.000 --> 00:18:32.000]  臨到省長所羅巴伯和大祭司約書拿那裡
[00:18:32.000 --> 00:18:33.000]  說什麼呢?
[00:18:33.000 --> 00:18:36.000]  要跟人民說在哈蓋書一章四節
[00:18:36.000 --> 00:18:40.000]  說「這殿仍然荒涼」
[00:18:40.000 --> 00:18:45.000]  「你們自己還住天花板的房屋」
[00:18:45.000 --> 00:18:47.000]  這裡所說天花板
[00:18:47.000 --> 00:18:50.000]  有人說每間屋都有天花板
[00:18:50.000 --> 00:18:52.000]  有哪間屋沒有天花板呢?
[00:18:52.000 --> 00:18:55.000]  下雨就濕透了如果沒有天花板
[00:18:55.000 --> 00:18:59.000]  這裡所說的不是普通的天花板
[00:18:59.000 --> 00:19:02.000]  我們知道當巴比倫人淪陷以色列
[00:19:02.000 --> 00:19:04.000]  他們很殘忍
[00:19:04.000 --> 00:19:06.000]  他們連樹木都不放過
[00:19:06.000 --> 00:19:08.000]  所以回歸之後
[00:19:08.000 --> 00:19:10.000]  想找木材已經很難了
[00:19:10.000 --> 00:19:14.000]  好的木材都從尼巴嫩運過來
[00:19:14.000 --> 00:19:16.000]  這些是很貴的木材
[00:19:16.000 --> 00:19:20.000]  雕刻了很好的天花板在他們的屋裡
[00:19:20.000 --> 00:19:24.000]  神說你們住在這麼好的天花板屋裡
[00:19:24.000 --> 00:19:27.000]  而我的殿就荒涼了
[00:19:27.000 --> 00:19:29.000]  在這裡一章九節
[00:19:29.000 --> 00:19:32.000]  又說「因為我的殿荒涼」
[00:19:32.000 --> 00:19:35.000]  「你們各人卻顧自己的房屋」
[00:19:35.000 --> 00:19:39.000]  原來「殿」和「房屋」在希伯來文是同一個字
[00:19:39.000 --> 00:19:41.000]  我的屋就荒涼了
[00:19:41.000 --> 00:19:44.000]  你們就顧你們自己的房屋
[00:19:44.000 --> 00:19:45.000]  「顧」字是甚麼意思呢?
[00:19:45.000 --> 00:19:47.000]  和合版有個括弧寫著
[00:19:47.000 --> 00:19:49.000]  是奔跑的意思
[00:19:49.000 --> 00:19:52.000]  你們一有機會就奔跑回自己的家
[00:19:52.000 --> 00:19:55.000]  令到我的殿荒涼了
[00:19:55.000 --> 00:19:57.000]  我剛才也說過
[00:19:57.000 --> 00:20:02.000]  猶太人是習慣了沒有聖殿來獻祭給神
[00:20:02.000 --> 00:20:03.000]  來敬拜神
[00:20:03.000 --> 00:20:06.000]  而這裡經文我們見到兩次提到
[00:20:06.000 --> 00:20:09.000]  聖殿是仍然荒涼的
[00:20:09.000 --> 00:20:14.000]  我們來看看哈蓋
[00:20:14.000 --> 00:20:16.000]  他數算以色列人的罪
[00:20:16.000 --> 00:20:19.000]  他說你們應該要省略自己的行為
[00:20:19.000 --> 00:20:20.000]  出現了兩次
[00:20:20.000 --> 00:20:23.000]  在哈蓋書一章五節和七節
[00:20:23.000 --> 00:20:26.000]  這個希伯來文原文的意思
[00:20:26.000 --> 00:20:28.000]  就好像英文版本說
[00:20:28.000 --> 00:20:30.000]  Set your heart on your ways
[00:20:30.000 --> 00:20:34.000]  就是說將你的心放在你的行為上
[00:20:34.000 --> 00:20:37.000]  將你的心放在你的事工上
[00:20:37.000 --> 00:20:39.000]  很多時候我們侍奉神
[00:20:39.000 --> 00:20:42.000]  我們的心不在我們的侍奉上
[00:20:42.000 --> 00:20:43.000]  我們的心在別處
[00:20:43.000 --> 00:20:45.000]  在自己的事上
[00:20:45.000 --> 00:20:48.000]  但是如果我們的心不在神的侍奉上
[00:20:48.000 --> 00:20:52.000]  我們不能夠真真正正做好這個工作
[00:20:52.000 --> 00:20:56.000]  我們見到神在這個地上
[00:20:56.000 --> 00:20:58.000]  叫我們做祂的管家
[00:20:58.000 --> 00:21:00.000]  做祂的管家來管甚麼呢?
[00:21:00.000 --> 00:21:02.000]  有人說管祂的教會
[00:21:02.000 --> 00:21:04.000]  管理祂給我們的財產
[00:21:04.000 --> 00:21:06.000]  管理祂給我們的事工
[00:21:06.000 --> 00:21:08.000]  這些都是對的
[00:21:08.000 --> 00:21:12.000]  但是其實最重要的是先管理我們的心
[00:21:12.000 --> 00:21:15.000]  管理我們的心懷意志
[00:21:15.000 --> 00:21:18.000]  以致我們能夠做好神給我們的事工
